date,close price,HBAN_SHE,HBAN_TA,HBAN_TL,market cap,PB Ratio
2004-06-28,23.0,2364179000000.0,31039080000000.0,28674901000000.0,5366061000.0,0.0022697354980312405
2004-06-29,22.78,2364179000000.0,31039080000000.0,28674901000000.0,5314733460.0,0.002248024984571811
2004-06-30,22.98,2364179000000.0,31039080000000.0,28674901000000.0,5361394860.0,0.002267761814989474
2004-07-01,22.91,2364179000000.0,31039080000000.0,28674901000000.0,5345063370.0,0.002260853924343292
2004-07-02,23.17,2364179000000.0,31039080000000.0,28674901000000.0,5405723190.0,0.0022865118038862538
2004-07-06,23.04,2364179000000.0,31039080000000.0,28674901000000.0,5375393280.0,0.002273682864114773
2004-07-07,23.03,2364179000000.0,31039080000000.0,28674901000000.0,5373060210.0,0.0022726960225938897
2004-07-08,23.05,2364179000000.0,31039080000000.0,28674901000000.0,5377726350.0,0.0022746697056356562
2004-07-09,22.95,2364179000000.0,31039080000000.0,28674901000000.0,5354395650.0,0.002264801290426825
2004-07-12,23.12,2364179000000.0,31039080000000.0,28674901000000.0,5394057840.0,0.002281577596281838
2004-07-13,23.08,2364179000000.0,31039080000000.0,28674901000000.0,5384725560.0,0.002277630230198306
2004-07-14,23.05,2364179000000.0,31039080000000.0,28674901000000.0,5377726350.0,0.0022746697056356562
2004-07-15,23.02,2364179000000.0,31039080000000.0,28674901000000.0,5370727140.0,0.0022717091810730066
2004-07-16,23.74,2364179000000.0,31039080000000.0,28674901000000.0,5538708180.0,0.0023427617705765935
2004-07-19,24.22,2364179000000.0,31039080000000.0,28674901000000.0,5650695540.0,0.0023901301635789844
2004-07-20,24.6,2364179000000.0,31039080000000.0,28674901000000.0,5739352200.0,0.002427630141372544
2004-07-21,24.15,2364179000000.0,31039080000000.0,28674901000000.0,5634364050.0,0.0023832222729328026
2004-07-22,24.02,2364179000000.0,31039080000000.0,28674901000000.0,5604034140.0,0.0023703933331613216
2004-07-23,23.89,2364179000000.0,31039080000000.0,28674901000000.0,5573704230.0,0.0023575643933898406
2004-07-26,23.99,2364179000000.0,31039080000000.0,28674901000000.0,5597034930.0,0.002367432808598672
2004-07-27,24.17,2364179000000.0,31039080000000.0,28674901000000.0,5639030190.0,0.0023851959559745687
2004-07-28,23.96,2364179000000.0,31039080000000.0,28674901000000.0,5590035720.0,0.002364472284036023
2004-07-29,24.44,2364179000000.0,31039080000000.0,28674901000000.0,5702023080.0,0.0024118406770384138
2004-07-30,24.43,2364179000000.0,31039080000000.0,28674901000000.0,5699690010.0,0.0024108538355175307
2004-08-02,25.07,2364179000000.0,31039080000000.0,28674901000000.0,5849006490.0,0.0024740116928540523
2004-08-03,25.0,2364179000000.0,31039080000000.0,28674901000000.0,5832675000.0,0.00246710380220787
2004-08-04,24.4,2364179000000.0,31039080000000.0,28674901000000.0,5692690800.0,0.002407893310954881
2004-08-05,24.11,2364179000000.0,31039080000000.0,28674901000000.0,5625031770.0,0.00237927490684927
2004-08-06,23.76,2364179000000.0,31039080000000.0,28674901000000.0,5543374320.0,0.0023447354536183596
2004-08-09,23.89,2386369000000.0,31421206000000.0,29034837000000.0,5573704230.0,0.002335642237223162
2004-08-10,23.57,2386369000000.0,31421206000000.0,29034837000000.0,5499045990.0,0.002304356949826284
2004-08-11,23.77,2386369000000.0,31421206000000.0,29034837000000.0,5545707390.0,0.002323910254449333
2004-08-12,23.59,2386369000000.0,31421206000000.0,29034837000000.0,5503712130.0,0.0023063122802885892
2004-08-13,23.42,2386369000000.0,31421206000000.0,29034837000000.0,5464049940.0,0.0022896919713589975
2004-08-16,23.77,2386369000000.0,31421206000000.0,29034837000000.0,5545707390.0,0.002323910254449333
2004-08-17,23.75,2386369000000.0,31421206000000.0,29034837000000.0,5541041250.0,0.002321954923987028
2004-08-18,24.08,2386369000000.0,31421206000000.0,29034837000000.0,5618032560.0,0.0023542178766150583
2004-08-19,23.79,2386369000000.0,31421206000000.0,29034837000000.0,5550373530.0,0.0023258655849116377
2004-08-20,24.14,2386369000000.0,31421206000000.0,29034837000000.0,5632030980.0,0.002360083868001973
2004-08-23,24.09,2386369000000.0,31421206000000.0,29034837000000.0,5620365630.0,0.0023551955418462107
2004-08-24,24.13,2386369000000.0,31421206000000.0,29034837000000.0,5629697910.0,0.0023591062027708202
2004-08-25,24.25,2386369000000.0,31421206000000.0,29034837000000.0,5657694750.0,0.0023708381855446496
2004-08-26,24.4,2386369000000.0,31421206000000.0,29034837000000.0,5692690800.0,0.002385503164011936
2004-08-27,24.32,2386369000000.0,31421206000000.0,29034837000000.0,5674026240.0,0.0023776818421627167
2004-08-30,24.32,2386369000000.0,31421206000000.0,29034837000000.0,5674026240.0,0.0023776818421627167
2004-08-31,24.67,2386369000000.0,31421206000000.0,29034837000000.0,5755683690.0,0.0024119001252530517
2004-09-01,24.59,2386369000000.0,31421206000000.0,29034837000000.0,5737019130.0,0.002404078803403832
2004-09-02,24.84,2386369000000.0,31421206000000.0,29034837000000.0,5795345880.0,0.0024285204341826434
2004-09-03,25.0,2386369000000.0,31421206000000.0,29034837000000.0,5832675000.0,0.0024441630778810823
2004-09-07,25.01,2386369000000.0,31421206000000.0,29034837000000.0,5835008070.0,0.0024451407431122347
2004-09-08,24.74,2386369000000.0,31421206000000.0,29034837000000.0,5772015180.0,0.0024187437818711187
2004-09-09,24.74,2386369000000.0,31421206000000.0,29034837000000.0,5772015180.0,0.0024187437818711187
2004-09-10,24.59,2386369000000.0,31421206000000.0,29034837000000.0,5737019130.0,0.002404078803403832
2004-09-13,24.58,2386369000000.0,31421206000000.0,29034837000000.0,5734686060.0,0.00240310113817268
2004-09-14,24.53,2386369000000.0,31421206000000.0,29034837000000.0,5723020710.0,0.002398212812016918
2004-09-15,24.41,2386369000000.0,31421206000000.0,29034837000000.0,5695023870.0,0.0023864808292430885
2004-09-16,24.65,2386369000000.0,31421206000000.0,29034837000000.0,5751017550.0,0.002409944794790747
2004-09-17,24.65,2386369000000.0,31421206000000.0,29034837000000.0,5751017550.0,0.002409944794790747
2004-09-20,24.55,2386369000000.0,31421206000000.0,29034837000000.0,5727686850.0,0.0024001681424792227
2004-09-21,24.5,2386369000000.0,31421206000000.0,29034837000000.0,5716021500.0,0.0023952798163234604
2004-09-22,24.33,2386369000000.0,31421206000000.0,29034837000000.0,5676359310.0,0.002378659507393869
2004-09-23,24.0,2386369000000.0,31421206000000.0,29034837000000.0,5599368000.0,0.002346396554765839
2004-09-24,24.21,2386369000000.0,31421206000000.0,29034837000000.0,5648362470.0,0.0023669275246200397
2004-09-27,24.29,2386369000000.0,31421206000000.0,29034837000000.0,5667027030.0,0.0023747488464692596
2004-09-28,24.5,2386369000000.0,31421206000000.0,29034837000000.0,5716021500.0,0.0023952798163234604
2004-09-29,24.75,2386369000000.0,31421206000000.0,29034837000000.0,5774348250.0,0.002419721447102271
2004-09-30,24.91,2386369000000.0,31421206000000.0,29034837000000.0,5811677370.0,0.00243536409080071
2004-10-01,25.15,2386369000000.0,31421206000000.0,29034837000000.0,5922875300.0,0.0024819612138776525
2004-10-04,25.11,2386369000000.0,31421206000000.0,29034837000000.0,5913455220.0,0.0024780137606547855
2004-10-05,25.07,2386369000000.0,31421206000000.0,29034837000000.0,5904035140.0,0.0024740663074319185
2004-10-06,25.17,2386369000000.0,31421206000000.0,29034837000000.0,5927585340.0,0.002483934940489086
2004-10-07,25.13,2386369000000.0,31421206000000.0,29034837000000.0,5918165260.0,0.002479987487266219
2004-10-08,25.07,2386369000000.0,31421206000000.0,29034837000000.0,5904035140.0,0.0024740663074319185
2004-10-11,25.05,2386369000000.0,31421206000000.0,29034837000000.0,5899325100.0,0.002472092580820485
2004-10-12,24.87,2386369000000.0,31421206000000.0,29034837000000.0,5856934740.0,0.0024543290413175834
2004-10-13,24.47,2386369000000.0,31421206000000.0,29034837000000.0,5762733940.0,0.002414854509088913
2004-10-14,24.27,2386369000000.0,31421206000000.0,29034837000000.0,5715633540.0,0.0023951172429745775
2004-10-15,24.69,2386369000000.0,31421206000000.0,29034837000000.0,5814544380.0,0.0024365655018146817
2004-10-18,24.53,2386369000000.0,31421206000000.0,29034837000000.0,5776864060.0,0.0024207756889232136
2004-10-19,23.65,2386369000000.0,31421206000000.0,29034837000000.0,5569622300.0,0.0023339317180201386
2004-10-20,23.46,2386369000000.0,31421206000000.0,29034837000000.0,5524876920.0,0.00231518131521152
2004-10-21,23.49,2386369000000.0,31421206000000.0,29034837000000.0,5531941980.0,0.0023181419051286705
2004-10-22,23.36,2386369000000.0,31421206000000.0,29034837000000.0,5501326720.0,0.0023053126821543524
2004-10-25,23.3,2386369000000.0,31421206000000.0,29034837000000.0,5487196600.0,0.002299391502320052
2004-10-26,23.69,2386369000000.0,31421206000000.0,29034837000000.0,5579042380.0,0.0023378791712430056
2004-10-27,23.92,2386369000000.0,31421206000000.0,29034837000000.0,5633207840.0,0.0023605770272744912
2004-10-28,24.11,2386369000000.0,31421206000000.0,29034837000000.0,5677953220.0,0.0023793274300831094
2004-10-29,23.95,2386369000000.0,31421206000000.0,29034837000000.0,5640272900.0,0.0023635376171916413
2004-11-01,23.92,2386369000000.0,31421206000000.0,29034837000000.0,5633207840.0,0.0023605770272744912
2004-11-02,23.9,2386369000000.0,31421206000000.0,29034837000000.0,5628497800.0,0.0023586033006630577
2004-11-03,23.79,2386369000000.0,31421206000000.0,29034837000000.0,5602592580.0,0.002347747804300173
2004-11-04,24.4,2386369000000.0,31421206000000.0,29034837000000.0,5746248800.0,0.0024079464659488956
2004-11-05,24.37,2460917000.0,31807493000.0,29346576000.0,5739183740.0,2.3321321848725494
2004-11-08,24.08,2460917000.0,31807493000.0,29346576000.0,5670888160.0,2.3043800989631102
2004-11-09,24.13,2460917000.0,31807493000.0,29346576000.0,5682663260.0,2.3091649413612894
2004-11-10,24.17,2460917000.0,31807493000.0,29346576000.0,5692083340.0,2.3129928152798325
2004-11-11,24.25,2460917000.0,31807493000.0,29346576000.0,5710923500.0,2.3206485631169196
2004-11-12,24.42,2460917000.0,31807493000.0,29346576000.0,5750958840.0,2.336917027270729
2004-11-15,24.61,2460917000.0,31807493000.0,29346576000.0,5795704220.0,2.35509942838381
2004-11-16,24.35,2460917000.0,31807493000.0,29346576000.0,5734473700.0,2.330218247913278
2004-11-17,24.4,2460917000.0,31807493000.0,29346576000.0,5746248800.0,2.335003090311457
2004-11-18,24.41,2460917000.0,31807493000.0,29346576000.0,5748603820.0,2.335960058791093
2004-11-19,24.12,2460917000.0,31807493000.0,29346576000.0,5680308240.0,2.3082079728816534
2004-11-22,24.15,2460917000.0,31807493000.0,29346576000.0,5687373300.0,2.311078878320561
2004-11-23,24.19,2460917000.0,31807493000.0,29346576000.0,5696793380.0,2.3149067522391045
2004-11-24,24.15,2460917000.0,31807493000.0,29346576000.0,5687373300.0,2.311078878320561
2004-11-26,24.13,2460917000.0,31807493000.0,29346576000.0,5682663260.0,2.3091649413612894
2004-11-29,24.25,2460917000.0,31807493000.0,29346576000.0,5710923500.0,2.3206485631169196
2004-11-30,24.26,2460917000.0,31807493000.0,29346576000.0,5713278520.0,2.321605531596555
2004-12-01,24.56,2460917000.0,31807493000.0,29346576000.0,5783929120.0,2.3503145859856307
2004-12-02,24.34,2460917000.0,31807493000.0,29346576000.0,5732118680.0,2.329261279433642
2004-12-03,24.17,2460917000.0,31807493000.0,29346576000.0,5692083340.0,2.3129928152798325
2004-12-06,24.09,2460917000.0,31807493000.0,29346576000.0,5673243180.0,2.305337067442746
2004-12-07,23.86,2460917000.0,31807493000.0,29346576000.0,5619077720.0,2.2833267924111214
2004-12-08,23.88,2460917000.0,31807493000.0,29346576000.0,5623787760.0,2.2852407293703934
2004-12-09,23.79,2460917000.0,31807493000.0,29346576000.0,5602592580.0,2.2766280130536707
2004-12-10,23.89,2460917000.0,31807493000.0,29346576000.0,5626142780.0,2.286197697850029
2004-12-13,24.04,2460917000.0,31807493000.0,29346576000.0,5661468080.0,2.3005522250445667
2004-12-14,24.13,2460917000.0,31807493000.0,29346576000.0,5682663260.0,2.3091649413612894
2004-12-15,23.97,2460917000.0,31807493000.0,29346576000.0,5644982940.0,2.293853445687116
2004-12-16,23.71,2460917000.0,31807493000.0,29346576000.0,5583752420.0,2.268972265216584
2004-12-17,23.69,2460917000.0,31807493000.0,29346576000.0,5579042380.0,2.267058328257312
2004-12-20,23.85,2460917000.0,31807493000.0,29346576000.0,5616722700.0,2.282369823931486
2004-12-21,24.1,2460917000.0,31807493000.0,29346576000.0,5675598200.0,2.306294035922382
2004-12-22,24.27,2460917000.0,31807493000.0,29346576000.0,5715633540.0,2.322562500076191
2004-12-23,24.43,2460917000.0,31807493000.0,29346576000.0,5753313860.0,2.3378739957503645
2004-12-27,24.24,2460917000.0,31807493000.0,29346576000.0,5708568480.0,2.3196915946372836
2004-12-28,24.43,2460917000.0,31807493000.0,29346576000.0,5753313860.0,2.3378739957503645
2004-12-29,24.54,2460917000.0,31807493000.0,29346576000.0,5779219080.0,2.3484006490263587
2004-12-30,24.77,2460917000.0,31807493000.0,29346576000.0,5833384540.0,2.370410924057983
2004-12-31,24.74,2460917000.0,31807493000.0,29346576000.0,5826319480.0,2.3675400186190756
2005-01-03,24.65,2460917000.0,31807493000.0,29346576000.0,5805124300.0,2.3589273023023534
2005-01-04,24.5,2460917000.0,31807493000.0,29346576000.0,5769799000.0,2.3445727751078156
2005-01-05,24.34,2460917000.0,31807493000.0,29346576000.0,5732118680.0,2.329261279433642
2005-01-06,24.38,2460917000.0,31807493000.0,29346576000.0,5741538760.0,2.3330891533521854
2005-01-07,24.14,2460917000.0,31807493000.0,29346576000.0,5685018280.0,2.3101219098409254
2005-01-10,24.06,2460917000.0,31807493000.0,29346576000.0,5666178120.0,2.3024661620038382
2005-01-11,24.05,2460917000.0,31807493000.0,29346576000.0,5663823100.0,2.3015091935242027
2005-01-12,23.82,2460917000.0,31807493000.0,29346576000.0,5609657640.0,2.2794989184925782
2005-01-13,23.5,2460917000.0,31807493000.0,29346576000.0,5534297000.0,2.248875927144231
2005-01-14,23.53,2460917000.0,31807493000.0,29346576000.0,5541362060.0,2.2517468325831387
2005-01-18,23.82,2460917000.0,31807493000.0,29346576000.0,5609657640.0,2.2794989184925782
2005-01-19,23.7,2460917000.0,31807493000.0,29346576000.0,5581397400.0,2.268015296736948
2005-01-20,23.8,2460917000.0,31807493000.0,29346576000.0,5604947600.0,2.2775849815333067
2005-01-21,23.6,2460917000.0,31807493000.0,29346576000.0,5557847200.0,2.25844561194059
2005-01-24,23.3,2460917000.0,31807493000.0,29346576000.0,5487196600.0,2.2297365575515142
2005-01-25,22.95,2460917000.0,31807493000.0,29346576000.0,5404770900.0,2.19624266076426
2005-01-26,23.09,2460917000.0,31807493000.0,29346576000.0,5437741180.0,2.209640219479162
2005-01-27,23.08,2460917000.0,31807493000.0,29346576000.0,5435386160.0,2.208683250999526
2005-01-28,22.77,2460917000.0,31807493000.0,29346576000.0,5362380540.0,2.1790172281308147
2005-01-31,22.97,2460917000.0,31807493000.0,29346576000.0,5409480940.0,2.1981565977235316
2005-02-01,23.07,2460917000.0,31807493000.0,29346576000.0,5433031140.0,2.20772628251989
2005-02-02,23.06,2460917000.0,31807493000.0,29346576000.0,5430676120.0,2.2067693140402542
2005-02-03,22.91,2460917000.0,31807493000.0,29346576000.0,5395350820.0,2.1924147868457164
2005-02-04,23.15,2460917000.0,31807493000.0,29346576000.0,5451871300.0,2.215382030356977
2005-02-07,23.38,2460917000.0,31807493000.0,29346576000.0,5506036760.0,2.237392305388601
2005-02-08,23.21,2460917000.0,31807493000.0,29346576000.0,5466001420.0,2.2211238412347916
2005-02-09,22.89,2460917000.0,31807493000.0,29346576000.0,5390640780.0,2.190500849886445
2005-02-10,22.87,2460917000.0,31807493000.0,29346576000.0,5385930740.0,2.188586912927173
2005-02-11,22.97,2460917000.0,31807493000.0,29346576000.0,5409480940.0,2.1981565977235316
2005-02-14,22.99,2460917000.0,31807493000.0,29346576000.0,5414190980.0,2.200070534682803
2005-02-15,23.14,2460917000.0,31807493000.0,29346576000.0,5449516280.0,2.214425061877341
2005-02-16,22.88,2460917000.0,31807493000.0,29346576000.0,5388285760.0,2.189543881406809
2005-02-17,22.61,2460917000.0,31807493000.0,29346576000.0,5324700220.0,2.1637057324566413
2005-02-18,22.56,2460917000.0,31807493000.0,29346576000.0,5312925120.0,2.1589208900584618
2005-02-22,22.36,2460917000.0,31807493000.0,29346576000.0,5265824720.0,2.139781520465745
2005-02-23,22.3,2460917000.0,31807493000.0,29346576000.0,5251694600.0,2.13403970958793
2005-02-24,22.38,2460917000.0,31807493000.0,29346576000.0,5270534760.0,2.141695457425017
2005-02-25,22.38,2460917000.0,31807493000.0,29346576000.0,5270534760.0,2.141695457425017
2005-02-28,22.5,2460917000.0,31807493000.0,29346576000.0,5298795000.0,2.153179079180647
2005-03-01,23.11,2460917000.0,31807493000.0,29346576000.0,5442451220.0,2.2115541564384333
2005-03-02,23.01,2460917000.0,31807493000.0,29346576000.0,5418901020.0,2.2019844716420747
2005-03-03,23.05,2537638000.0,32565497000.0,24325000.0,5428321100.0,2.1391235077658832
2005-03-04,23.25,2537638000.0,32565497000.0,24325000.0,5475421500.0,2.1576842323451966
2005-03-07,23.26,2537638000.0,32565497000.0,24325000.0,5477776520.0,2.158612268574162
2005-03-08,23.43,2537638000.0,32565497000.0,24325000.0,5517811860.0,2.1743888844665786
2005-03-09,23.13,2537638000.0,32565497000.0,24325000.0,5447161260.0,2.1465477975976084
2005-03-10,23.33,2537638000.0,32565497000.0,24325000.0,5494261660.0,2.165108522176922
2005-03-11,23.03,2537638000.0,32565497000.0,24325000.0,5423611060.0,2.137267435307952
2005-03-14,23.38,2537638000.0,32565497000.0,24325000.0,5506036760.0,2.1697487033217504
2005-03-15,23.11,2537638000.0,32565497000.0,24325000.0,5442451220.0,2.144691725139677
2005-03-16,23.1,2537638000.0,32565497000.0,24325000.0,5440096200.0,2.1437636889107115
2005-03-17,23.1,2537638000.0,32565497000.0,24325000.0,5440096200.0,2.1437636889107115
2005-03-18,23.15,2537638000.0,32565497000.0,24325000.0,5451871300.0,2.1484038700555397
2005-03-21,23.02,2537638000.0,32565497000.0,24325000.0,5421256040.0,2.136339399078986
2005-03-22,22.76,2537638000.0,32565497000.0,24325000.0,5360025520.0,2.1122104571258786
2005-03-23,22.69,2537638000.0,32565497000.0,24325000.0,5343540380.0,2.1057142035231187
2005-03-24,22.5,2537638000.0,32565497000.0,24325000.0,5298795000.0,2.088081515172771
2005-03-28,22.56,2537638000.0,32565497000.0,24325000.0,5312925120.0,2.093649732546565
2005-03-29,23.04,2537638000.0,32565497000.0,24325000.0,5425966080.0,2.1381954715369176
2005-03-30,23.59,2537638000.0,32565497000.0,24325000.0,5555492180.0,2.1892374641300294
2005-03-31,23.9,2537638000.0,32565497000.0,24325000.0,5628497800.0,2.2180065872279657
2005-04-01,23.34,2537638000.0,32565497000.0,24325000.0,5493349080.0,2.1647489042960424
2005-04-04,23.41,2537638000.0,32565497000.0,24325000.0,5509824420.0,2.171241296039861
2005-04-05,23.5,2537638000.0,32565497000.0,24325000.0,5531007000.0,2.1795886568533414
2005-04-06,23.67,2537638000.0,32565497000.0,24325000.0,5571018540.0,2.195355893945472
2005-04-07,23.78,2537638000.0,32565497000.0,24325000.0,5596908360.0,2.2055582238286155
2005-04-08,23.67,2537638000.0,32565497000.0,24325000.0,5571018540.0,2.195355893945472
2005-04-11,23.61,2537638000.0,32565497000.0,24325000.0,5556896820.0,2.189790986736485
2005-04-12,23.92,2537638000.0,32565497000.0,24325000.0,5629859040.0,2.2185430073162524
2005-04-13,23.33,2537638000.0,32565497000.0,24325000.0,5490995460.0,2.163821419761211
2005-04-14,23.0,2537638000.0,32565497000.0,24325000.0,5413326000.0,2.133214430111781
2005-04-15,23.0,2537638000.0,32565497000.0,24325000.0,5413326000.0,2.133214430111781
2005-04-18,23.33,2537638000.0,32565497000.0,24325000.0,5490995460.0,2.163821419761211
2005-04-19,23.38,2537638000.0,32565497000.0,24325000.0,5502763560.0,2.168458842435367
2005-04-20,22.72,2537638000.0,32565497000.0,24325000.0,5347424640.0,2.1072448631365073
2005-04-21,23.01,2537638000.0,32565497000.0,24325000.0,5415679620.0,2.1341419146466123
2005-04-22,22.82,2537638000.0,32565497000.0,24325000.0,5370960840.0,2.1165197084848195
2005-04-25,23.27,2537638000.0,32565497000.0,24325000.0,5476873740.0,2.158256512552224
2005-04-26,23.26,2537638000.0,32565497000.0,24325000.0,5474520120.0,2.1573290280173927
2005-04-27,23.26,2537638000.0,32565497000.0,24325000.0,5474520120.0,2.1573290280173927
2005-04-28,23.12,2537638000.0,32565497000.0,24325000.0,5441569440.0,2.144344244529756
2005-04-29,23.49,2537638000.0,32565497000.0,24325000.0,5528653380.0,2.1786611723185105
2005-05-02,23.69,2537638000.0,32565497000.0,24325000.0,5575725780.0,2.1972108630151346
2005-05-03,23.79,2537638000.0,32565497000.0,24325000.0,5599261980.0,2.206485708363447
2005-05-04,24.17,2537638000.0,32565497000.0,24325000.0,5688699540.0,2.2417301206870324
2005-05-05,23.99,2589773000000.0,32182599000000.0,29592826000000.0,5646334380.0,0.0021802429711021004
2005-05-06,23.77,2589773000000.0,32182599000000.0,29592826000000.0,5594554740.0,0.0021602490797455994
2005-05-09,23.95,2589773000000.0,32182599000000.0,29592826000000.0,5636919900.0,0.002176607718128191
2005-05-10,23.74,2589773000000.0,32182599000000.0,29592826000000.0,5587493880.0,0.0021575226400151674
2005-05-11,23.64,2589773000000.0,32182599000000.0,29592826000000.0,5563957680.0,0.0021484345075803942
2005-05-12,23.31,2589773000000.0,32182599000000.0,29592826000000.0,5486288220.0,0.0021184436705456423
2005-05-13,23.14,2589773000000.0,32182599000000.0,29592826000000.0,5446276680.0,0.002102993845406528
2005-05-16,23.75,2589773000000.0,32182599000000.0,29592826000000.0,5589847500.0,0.0021584314532586447
2005-05-17,23.84,2589773000000.0,32182599000000.0,29592826000000.0,5611030080.0,0.0021666107724499406
2005-05-18,24.35,2589773000000.0,32182599000000.0,29592826000000.0,5731064700.0,0.002212960247867284
2005-05-19,24.15,2589773000000.0,32182599000000.0,29592826000000.0,5683992300.0,0.0021947839829977375
2005-05-20,24.05,2589773000000.0,32182599000000.0,29592826000000.0,5660456100.0,0.0021856958505629643
2005-05-23,23.75,2589773000000.0,32182599000000.0,29592826000000.0,5589847500.0,0.0021584314532586447
2005-05-24,23.84,2589773000000.0,32182599000000.0,29592826000000.0,5611030080.0,0.0021666107724499406
2005-05-25,23.73,2589773000000.0,32182599000000.0,29592826000000.0,5585140260.0,0.00215661382677169
2005-05-26,23.8,2589773000000.0,32182599000000.0,29592826000000.0,5601615600.0,0.0021629755194760313
2005-05-27,23.71,2589773000000.0,32182599000000.0,29592826000000.0,5580433020.0,0.0021547962002847355
2005-05-31,23.32,2589773000000.0,32182599000000.0,29592826000000.0,5488641840.0,0.0021193524837891196
2005-06-01,23.69,2589773000000.0,32182599000000.0,29592826000000.0,5575725780.0,0.002152978573797781
2005-06-02,23.81,2589773000000.0,32182599000000.0,29592826000000.0,5603969220.0,0.0021638843327195087
2005-06-03,23.98,2589773000000.0,32182599000000.0,29592826000000.0,5643980760.0,0.002179334157858623
2005-06-06,24.07,2589773000000.0,32182599000000.0,29592826000000.0,5665163340.0,0.002187513477049919
2005-06-07,23.81,2589773000000.0,32182599000000.0,29592826000000.0,5603969220.0,0.0021638843327195087
2005-06-08,24.0,2589773000000.0,32182599000000.0,29592826000000.0,5648688000.0,0.0021811517843455777
2005-06-09,24.04,2589773000000.0,32182599000000.0,29592826000000.0,5658102480.0,0.002184787037319487
2005-06-10,23.98,2589773000000.0,32182599000000.0,29592826000000.0,5643980760.0,0.002179334157858623
2005-06-13,24.19,2589773000000.0,32182599000000.0,29592826000000.0,5693406780.0,0.002198419235971647
2005-06-14,24.19,2589773000000.0,32182599000000.0,29592826000000.0,5693406780.0,0.002198419235971647
2005-06-15,24.29,2589773000000.0,32182599000000.0,29592826000000.0,5716942980.0,0.00220750736840642
2005-06-16,24.38,2589773000000.0,32182599000000.0,29592826000000.0,5738125560.0,0.0022156866875977163
2005-06-17,24.68,2589773000000.0,32182599000000.0,29592826000000.0,5808734160.0,0.002242951084902036
2005-06-20,24.64,2589773000000.0,32182599000000.0,29592826000000.0,5799319680.0,0.0022393158319281266
2005-06-21,24.57,2589773000000.0,32182599000000.0,29592826000000.0,5782844340.0,0.0022329541392237854
2005-06-22,24.35,2589773000000.0,32182599000000.0,29592826000000.0,5731064700.0,0.002212960247867284
2005-06-23,24.0,2589773000000.0,32182599000000.0,29592826000000.0,5648688000.0,0.0021811517843455777
2005-06-24,24.02,2589773000000.0,32182599000000.0,29592826000000.0,5653395240.0,0.0021829694108325324
2005-06-27,24.05,2589773000000.0,32182599000000.0,29592826000000.0,5660456100.0,0.0021856958505629643
2005-06-28,24.53,2589773000000.0,32182599000000.0,29592826000000.0,5773429860.0,0.002229318886249876
2005-06-29,24.53,2589773000000.0,32182599000000.0,29592826000000.0,5773429860.0,0.002229318886249876
2005-06-30,24.14,2589773000000.0,32182599000000.0,29592826000000.0,5681638680.0,0.00219387516975426
2005-07-01,24.23,2589773000000.0,32182599000000.0,29592826000000.0,5687435210.0,0.0021961134083952534
2005-07-05,24.42,2589773000000.0,32182599000000.0,29592826000000.0,5732033340.0,0.002213334272926623
2005-07-06,24.05,2589773000000.0,32182599000000.0,29592826000000.0,5645184350.0,0.002179798905155008
2005-07-07,24.18,2589773000000.0,32182599000000.0,29592826000000.0,5675698860.0,0.0021915816019396294
2005-07-08,24.46,2589773000000.0,32182599000000.0,29592826000000.0,5741422420.0,0.0022169597180911223
2005-07-11,24.64,2589773000000.0,32182599000000.0,29592826000000.0,5783673280.0,0.0022332742213313677
2005-07-12,24.66,2589773000000.0,32182599000000.0,29592826000000.0,5788367820.0,0.0022350869439136173
2005-07-13,24.84,2589773000000.0,32182599000000.0,29592826000000.0,5830618680.0,0.0022514014471538626
2005-07-14,24.85,2589773000000.0,32182599000000.0,29592826000000.0,5832965950.0,0.0022523078084449874
2005-07-15,24.98,2589773000000.0,32182599000000.0,29592826000000.0,5863480460.0,0.002264090505229609
2005-07-18,24.48,2589773000000.0,32182599000000.0,29592826000000.0,5746116960.0,0.002218772440673372
2005-07-19,24.8,2589773000000.0,32182599000000.0,29592826000000.0,5821229600.0,0.0022477760019893635
2005-07-20,25.4,2589773000000.0,32182599000000.0,29592826000000.0,5962065800.0,0.002302157679456848
2005-07-21,25.07,2589773000000.0,32182599000000.0,29592826000000.0,5884605890.0,0.0022722477568497316
2005-07-22,25.3,2589773000000.0,32182599000000.0,29592826000000.0,5938593100.0,0.002293094066545601
2005-07-25,25.19,2589773000000.0,32182599000000.0,29592826000000.0,5912773130.0,0.0022831240923432286
2005-07-26,25.24,2589773000000.0,32182599000000.0,29592826000000.0,5924509480.0,0.002287655898798852
2005-07-27,25.08,2589773000000.0,32182599000000.0,29592826000000.0,5886953160.0,0.0022731541181408564
2005-07-28,25.26,2589773000000.0,32182599000000.0,29592826000000.0,5929204020.0,0.0022894686213811018
2005-07-29,24.94,2589773000000.0,32182599000000.0,29592826000000.0,5854091380.0,0.00226046506006511
2005-08-01,24.97,2589773000000.0,32182599000000.0,29592826000000.0,5861133190.0,0.002263184143938484
2005-08-02,25.06,2589773000000.0,32182599000000.0,29592826000000.0,5882258620.0,0.0022713413955586068
2005-08-03,25.1,2589773000000.0,32182599000000.0,29592826000000.0,5891647700.0,0.002274966840723106
2005-08-04,24.67,2589773000000.0,32182599000000.0,29592826000000.0,5790715090.0,0.002235993305204742
2005-08-05,24.32,2589773000000.0,32182599000000.0,29592826000000.0,5708560640.0,0.002204270660015376
