date,close price,CFG_SHE,CFG_TA,CFG_TL,market cap,PB Ratio
2015-12-16,26.91,19600000000.0,135447000000.0,115847000000.0,14483524365.18,0.7389553247540817
2015-12-17,26.48,19600000000.0,135447000000.0,115847000000.0,14252089379.04,0.7271474172979592
2015-12-18,25.9,19600000000.0,135447000000.0,115847000000.0,13939921258.199999,0.7112204723571428
2015-12-21,26.03,19600000000.0,135447000000.0,115847000000.0,14009889974.94,0.7147903048438776
2015-12-22,26.25,19600000000.0,135447000000.0,115847000000.0,14128298572.5,0.7208315598214285
2015-12-23,26.52,19600000000.0,135447000000.0,115847000000.0,14273618214.96,0.7282458272938775
2015-12-24,26.6,19600000000.0,135447000000.0,115847000000.0,14316675886.800001,0.7304426472857144
2015-12-28,26.41,19600000000.0,135447000000.0,115847000000.0,14214413916.18,0.725225199805102
2015-12-29,26.62,19600000000.0,135447000000.0,115847000000.0,14327440304.76,0.7309918522836735
2015-12-30,26.3,19600000000.0,135447000000.0,115847000000.0,14155209617.4,0.7222045723163265
2015-12-31,26.19,19600000000.0,135447000000.0,115847000000.0,14096005318.62,0.7191839448275511
2016-01-04,25.8,19600000000.0,135447000000.0,115847000000.0,13685511650.4,0.6982403903265306
2016-01-05,25.68,19600000000.0,135447000000.0,115847000000.0,13621858107.84,0.6949927606040817
2016-01-06,25.28,19600000000.0,135447000000.0,115847000000.0,13409679632.640001,0.6841673281959184
2016-01-07,24.59,19600000000.0,135447000000.0,115847000000.0,13043671762.92,0.6654934572918367
2016-01-08,23.82,19600000000.0,135447000000.0,115847000000.0,12635228198.16,0.6446544999061224
2016-01-11,23.9,19600000000.0,135447000000.0,115847000000.0,12677663893.199999,0.646819586387755
2016-01-12,23.9,19600000000.0,135447000000.0,115847000000.0,12677663893.199999,0.646819586387755
2016-01-13,23.22,19600000000.0,135447000000.0,115847000000.0,12316960485.359999,0.6284163512938775
2016-01-14,22.9,19600000000.0,135447000000.0,115847000000.0,12147217705.199999,0.6197560053673469
2016-01-15,22.32,19600000000.0,135447000000.0,115847000000.0,11839558916.16,0.6040591283755102
2016-01-19,22.23,19600000000.0,135447000000.0,115847000000.0,11791818759.24,0.6016234060836735
2016-01-20,21.6,19600000000.0,135447000000.0,115847000000.0,11457637660.800001,0.5845733500408163
2016-01-21,21.33,19600000000.0,135447000000.0,115847000000.0,11314417190.039999,0.5772661831653061
2016-01-22,20.78,19600000000.0,135447000000.0,115847000000.0,11022671786.640001,0.5623812136040817
2016-01-25,19.79,19600000000.0,135447000000.0,115847000000.0,10497530060.52,0.5355882683938775
2016-01-26,20.29,19600000000.0,135447000000.0,115847000000.0,10762753154.52,0.5491200589040817
2016-01-27,21.21,19600000000.0,135447000000.0,115847000000.0,11250763647.48,0.5740185534428571
2016-01-28,21.74,19600000000.0,135447000000.0,115847000000.0,11531900127.119999,0.5883622513836734
2016-01-29,21.25,19600000000.0,135447000000.0,115847000000.0,11271981495.0,0.5751010966836735
2016-02-01,20.78,19600000000.0,135447000000.0,115847000000.0,11022671786.640001,0.5623812136040817
2016-02-02,20.21,19600000000.0,135447000000.0,115847000000.0,10720317459.48,0.546954972422449
2016-02-03,20.05,19600000000.0,135447000000.0,115847000000.0,10635446069.4,0.5426247994591836
2016-02-04,20.23,19600000000.0,135447000000.0,115847000000.0,10730926383.24,0.5474962440428571
2016-02-05,19.85,19600000000.0,135447000000.0,115847000000.0,10529356831.800001,0.5372120832551021
2016-02-08,19.2,19600000000.0,135447000000.0,115847000000.0,10184566809.6,0.5196207555918367
2016-02-09,19.55,19600000000.0,135447000000.0,115847000000.0,10370222975.4,0.5290930089489796
2016-02-10,18.86,19600000000.0,135447000000.0,115847000000.0,10004215105.68,0.510419138044898
2016-02-11,18.14,19600000000.0,135447000000.0,115847000000.0,9622293850.32,0.4909333597102041
2016-02-12,18.89,19600000000.0,135447000000.0,115847000000.0,10020128491.32,0.5112310454755102
2016-02-16,19.36,19600000000.0,135447000000.0,115847000000.0,10269438199.68,0.5239509285551021
2016-02-17,19.65,19600000000.0,135447000000.0,115847000000.0,10423267594.199999,0.5317993670510204
2016-02-18,19.11,19600000000.0,135447000000.0,115847000000.0,10136826652.68,0.5171850333
2016-02-19,19.24,19600000000.0,135447000000.0,115847000000.0,10205784657.119999,0.520703298832653
2016-02-22,19.8,19600000000.0,135447000000.0,115847000000.0,10502834522.4,0.5358589042040817
2016-02-23,19.37,19600000000.0,135447000000.0,115847000000.0,10274742661.560001,0.5242215643653062
2016-02-24,19.0,19600000000.0,135447000000.0,115847000000.0,10078477572.0,0.5142080393877551
2016-02-25,19.18,19600000000.0,135447000000.0,115847000000.0,10173957885.84,0.5190794839714286
2016-02-26,19.74,19646000000.0,138208000000.0,118562000000.0,10471007751.119999,0.5329842080382775
2016-02-29,19.23,19646000000.0,138208000000.0,118562000000.0,10200480195.24,0.5192140993199633
2016-03-01,20.27,19646000000.0,138208000000.0,118562000000.0,10752144230.76,0.5472943210200549
2016-03-02,20.96,19646000000.0,138208000000.0,118562000000.0,11118152100.48,0.5659244681095388
2016-03-03,21.44,19646000000.0,138208000000.0,118562000000.0,11372766270.720001,0.5788845704326581
2016-03-04,21.93,19646000000.0,138208000000.0,118562000000.0,11632684902.84,0.5921146748875089
2016-03-07,21.53,19646000000.0,138208000000.0,118562000000.0,11420506427.640001,0.581314589618243
2016-03-08,20.92,19646000000.0,138208000000.0,118562000000.0,11096934252.960001,0.5648444595826123
2016-03-09,20.7,19646000000.0,138208000000.0,118562000000.0,10980236091.6,0.558904412684516
2016-03-10,21.01,19646000000.0,138208000000.0,118562000000.0,11144674409.880001,0.5672744787681971
2016-03-11,21.91,19646000000.0,138208000000.0,118562000000.0,11622075979.08,0.5915746706240456
2016-03-14,22.09,19646000000.0,138208000000.0,118562000000.0,11717556292.92,0.5964347089952153
2016-03-15,22.19,19646000000.0,138208000000.0,118562000000.0,11770600911.720001,0.5991347303125318
2016-03-16,21.61,19646000000.0,138208000000.0,118562000000.0,11462942122.68,0.5834746066720962
2016-03-17,21.73,19646000000.0,138208000000.0,118562000000.0,11526595665.24,0.5867146322528759
2016-03-18,22.08,19646000000.0,138208000000.0,118562000000.0,11712251831.039999,0.5961647068634837
2016-03-21,22.0,19646000000.0,138208000000.0,118562000000.0,11669816136.0,0.5940046898096305
2016-03-22,21.93,19646000000.0,138208000000.0,118562000000.0,11632684902.84,0.5921146748875089
2016-03-23,21.69,19646000000.0,138208000000.0,118562000000.0,11505377817.720001,0.5856346237259493
2016-03-24,21.59,19646000000.0,138208000000.0,118562000000.0,11452333198.92,0.5829346024086328
2016-03-28,21.39,19646000000.0,138208000000.0,118562000000.0,11346243961.32,0.5775345597739998
2016-03-29,21.2,19646000000.0,138208000000.0,118562000000.0,11245459185.6,0.5724045192710985
2016-03-30,21.25,19646000000.0,138208000000.0,118562000000.0,11271981495.0,0.5737545299297567
2016-03-31,20.95,19646000000.0,138208000000.0,118562000000.0,11112847638.6,0.5656544659778072
2016-04-01,21.35,19646000000.0,138208000000.0,118562000000.0,11323973195.85,0.5764009567265601
2016-04-04,21.51,19646000000.0,138208000000.0,118562000000.0,11408836695.210001,0.5807205891891479
2016-04-05,20.76,19646000000.0,138208000000.0,118562000000.0,11011039041.960001,0.5604723120207676
2016-04-06,21.34,19646000000.0,138208000000.0,118562000000.0,11318669227.14,0.5761309796976484
2016-04-07,20.79,19646000000.0,138208000000.0,118562000000.0,11026950948.09,0.5612822431075029
2016-04-08,20.87,19646000000.0,138208000000.0,118562000000.0,11069382697.77,0.5634420593387968
2016-04-11,21.04,19646000000.0,138208000000.0,118562000000.0,11159550165.84,0.5680316688302962
2016-04-12,21.51,19646000000.0,138208000000.0,118562000000.0,11408836695.210001,0.5807205891891479
2016-04-13,22.6,19646000000.0,138208000000.0,118562000000.0,11986969284.6,0.6101480853405273
2016-04-14,22.82,19646000000.0,138208000000.0,118562000000.0,12103656596.22,0.6160875799765855
2016-04-15,22.55,19646000000.0,138208000000.0,118562000000.0,11960449441.050001,0.6087982001959688
2016-04-18,22.72,19646000000.0,138208000000.0,118562000000.0,12050616909.119999,0.6133878096874681
2016-04-19,23.1,19646000000.0,138208000000.0,118562000000.0,12252167720.1,0.6236469367861143
2016-04-20,23.36,19646000000.0,138208000000.0,118562000000.0,12390070906.56,0.6306663395378194
2016-04-21,23.53,19646000000.0,138208000000.0,118562000000.0,12480238374.630001,0.635255949029319
2016-04-22,23.62,19646000000.0,138208000000.0,118562000000.0,12527974093.02,0.6376857422895246
2016-04-25,23.38,19646000000.0,138208000000.0,118562000000.0,12400678843.98,0.6312062935956428
2016-04-26,23.55,19646000000.0,138208000000.0,118562000000.0,12490846312.050001,0.6357959030871425
2016-04-27,23.62,19646000000.0,138208000000.0,118562000000.0,12527974093.02,0.6376857422895246
2016-04-28,23.24,19646000000.0,138208000000.0,118562000000.0,12326423282.039999,0.6274266151908785
2016-04-29,22.85,19646000000.0,138208000000.0,118562000000.0,12119568502.35,0.6168975110633208
2016-05-02,23.06,19646000000.0,138208000000.0,118562000000.0,12230951845.26,0.6225670286704673
2016-05-03,22.51,19646000000.0,138208000000.0,118562000000.0,11939233566.210001,0.6077182920803218
2016-05-04,21.99,19646000000.0,138208000000.0,118562000000.0,11663427193.289999,0.5936794865769113
2016-05-05,22.11,19646000000.0,138208000000.0,118562000000.0,11727074817.81,0.5969192109238521
2016-05-06,22.09,19646000000.0,138208000000.0,118562000000.0,11716466880.39,0.5963792568660287
2016-05-09,21.85,19965000000.0,140077000000.0,120112000000.0,11589171631.35,0.5804744117881292
2016-05-10,22.36,19965000000.0,140077000000.0,120112000000.0,11859674035.56,0.5940232424522914
2016-05-11,22.2,19965000000.0,140077000000.0,120112000000.0,11774810536.199999,0.5897726289105935
2016-05-12,21.76,19965000000.0,140077000000.0,120112000000.0,11541435912.960001,0.5780834416709242
2016-05-13,21.4,19965000000.0,140077000000.0,120112000000.0,11350493039.4,0.5685195612021037
2016-05-16,21.71,19965000000.0,140077000000.0,120112000000.0,11514916069.41,0.5767551249391435
2016-05-17,21.82,19965000000.0,140077000000.0,120112000000.0,11573259725.22,0.5796774217490608
2016-05-18,23.13,19965000000.0,140077000000.0,120112000000.0,12268079626.23,0.614479320121713
2016-05-19,22.9,19965000000.0,140077000000.0,120112000000.0,12146088345.9,0.6083690631555222
2016-05-20,22.98,19965000000.0,140077000000.0,120112000000.0,12188520095.58,0.6104943699263712
2016-05-23,22.97,19965000000.0,140077000000.0,120112000000.0,12183216126.869999,0.6102287065800149
2016-05-24,23.25,19965000000.0,140077000000.0,120112000000.0,12331727250.75,0.6176672802779865
2016-05-25,23.69,19965000000.0,140077000000.0,120112000000.0,12565101873.99,0.6293564675176558
2016-05-26,23.35,19965000000.0,140077000000.0,120112000000.0,12384766937.85,0.6203239137415477
2016-05-27,23.59,19965000000.0,140077000000.0,120112000000.0,12512062186.89,0.6266998340540947
2016-05-31,23.55,19965000000.0,140077000000.0,120112000000.0,12490846312.050001,0.6256371806686702
2016-06-01,23.6,19965000000.0,140077000000.0,120112000000.0,12517366155.6,0.6269654974004508
2016-06-02,23.83,19965000000.0,140077000000.0,120112000000.0,12639357435.929998,0.6330757543666415
2016-06-03,23.14,19965000000.0,140077000000.0,120112000000.0,12273383594.94,0.6147449834680692
2016-06-06,23.47,19965000000.0,140077000000.0,120112000000.0,12448414562.369999,0.6235118738978211
2016-06-07,23.48,19965000000.0,140077000000.0,120112000000.0,12453718531.08,0.6237775372441773
2016-06-08,23.46,19965000000.0,140077000000.0,120112000000.0,12443110593.66,0.623246210551465
2016-06-09,22.88,19965000000.0,140077000000.0,120112000000.0,12135480408.48,0.6078377364628099
2016-06-10,22.46,19965000000.0,140077000000.0,120112000000.0,11912713722.66,0.5966798759158527
2016-06-13,22.08,19965000000.0,140077000000.0,120112000000.0,11711162911.679998,0.58658466875432
2016-06-14,21.31,19965000000.0,140077000000.0,120112000000.0,11302757321.01,0.5661285910848985
2016-06-15,21.36,19965000000.0,140077000000.0,120112000000.0,11329277164.56,0.5674569078166791
2016-06-16,20.94,19965000000.0,140077000000.0,120112000000.0,11106510478.74,0.556299047269722
2016-06-17,21.1,19965000000.0,140077000000.0,120112000000.0,11191373978.1,0.56054966081142
2016-06-20,21.31,19965000000.0,140077000000.0,120112000000.0,11302757321.01,0.5661285910848985
2016-06-21,21.55,19965000000.0,140077000000.0,120112000000.0,11430052570.050001,0.5725045113974456
2016-06-22,21.37,19965000000.0,140077000000.0,120112000000.0,11334581133.27,0.5677225711630354
2016-06-23,22.12,19965000000.0,140077000000.0,120112000000.0,11732378786.52,0.5876473221397446
2016-06-24,19.95,19965000000.0,140077000000.0,120112000000.0,10581417576.449999,0.5299983759804657
2016-06-27,18.44,19965000000.0,140077000000.0,120112000000.0,9780518301.24,0.4898832106806912
2016-06-28,18.97,19965000000.0,140077000000.0,120112000000.0,10061628642.869999,0.5039633680375657
2016-06-29,19.52,19965000000.0,140077000000.0,120112000000.0,10353346921.92,0.5185748520871525
2016-06-30,19.98,19965000000.0,140077000000.0,120112000000.0,10597329482.58,0.5307953660195341
2016-07-01,19.65,19965000000.0,140077000000.0,120112000000.0,10360686195.599998,0.5189424590833959
2016-07-05,18.9,19965000000.0,140077000000.0,120112000000.0,9965240157.599998,0.4991354949962433
2016-07-06,18.99,19965000000.0,140077000000.0,120112000000.0,10012693682.16,0.5015123306867018
2016-07-07,19.42,19965000000.0,140077000000.0,120112000000.0,10239416077.28,0.5128683234300025
2016-07-08,19.85,19965000000.0,140077000000.0,120112000000.0,10466138472.400002,0.5242243161733033
2016-07-11,20.12,19965000000.0,140077000000.0,120112000000.0,10608499046.08,0.5313548232446782
2016-07-12,20.44,19965000000.0,140077000000.0,120112000000.0,10777222688.960001,0.53980579458853
2016-07-13,20.56,19965000000.0,140077000000.0,120112000000.0,10840494055.039999,0.5429749088424742
2016-07-14,20.99,19965000000.0,140077000000.0,120112000000.0,11067216450.16,0.5543309015857751
2016-07-15,20.98,19965000000.0,140077000000.0,120112000000.0,11061943836.32,0.5540668087312797
2016-07-18,20.98,19965000000.0,140077000000.0,120112000000.0,11061943836.32,0.5540668087312797
2016-07-19,21.03,19965000000.0,140077000000.0,120112000000.0,11088306905.52,0.5553872730037566
2016-07-20,21.32,19965000000.0,140077000000.0,120112000000.0,11241212706.880001,0.5630459657841222
2016-07-21,21.68,19965000000.0,140077000000.0,120112000000.0,11431026805.119999,0.5725533085459553
2016-07-22,21.8,19965000000.0,140077000000.0,120112000000.0,11494298171.2,0.5757224227998998
2016-07-25,22.03,19965000000.0,140077000000.0,120112000000.0,11615568289.52,0.5817965584532933
2016-07-26,22.49,19965000000.0,140077000000.0,120112000000.0,11858108526.16,0.5939448297600801
2016-07-27,22.58,19965000000.0,140077000000.0,120112000000.0,11905562050.72,0.5963216654505384
2016-07-28,22.45,19965000000.0,140077000000.0,120112000000.0,11837018070.8,0.5928884583420987
2016-07-29,22.33,19965000000.0,140077000000.0,120112000000.0,11773746704.72,0.5897193440881542
2016-08-01,22.2,19965000000.0,140077000000.0,120112000000.0,11705202724.8,0.5862861369797144
2016-08-02,22.05,19965000000.0,140077000000.0,120112000000.0,11626113517.2,0.5823247441622841
2016-08-03,22.46,19965000000.0,140077000000.0,120112000000.0,11842290684.640001,0.5931525511965942
2016-08-04,22.61,19965000000.0,140077000000.0,120112000000.0,11921379892.24,0.5971139440140245
2016-08-05,23.39,20226000000.0,145183000000.0,124957000000.0,12332643771.76,0.6097421028260654
2016-08-08,23.45,20226000000.0,145183000000.0,124957000000.0,12364279454.8,0.611306212538317
2016-08-09,23.49,20226000000.0,145183000000.0,124957000000.0,12385369910.16,0.6123489523464847
2016-08-10,23.25,20226000000.0,145183000000.0,124957000000.0,12258827178.0,0.6060925134974785
2016-08-11,23.4,20226000000.0,145183000000.0,124957000000.0,12337916385.599998,0.6100027877781073
2016-08-12,23.27,20226000000.0,145183000000.0,124957000000.0,12269372405.68,0.6066138834015624
2016-08-15,23.54,20226000000.0,145183000000.0,124957000000.0,12411732979.359999,0.6136523771066943
2016-08-16,23.39,20226000000.0,145183000000.0,124957000000.0,12332643771.76,0.6097421028260654
2016-08-17,23.44,20226000000.0,145183000000.0,124957000000.0,12359006840.960001,0.6110455275862752
2016-08-18,23.39,20226000000.0,145183000000.0,124957000000.0,12332643771.76,0.6097421028260654
2016-08-19,23.58,20226000000.0,145183000000.0,124957000000.0,12432823434.72,0.614695116914862
2016-08-22,23.5,20226000000.0,145183000000.0,124957000000.0,12390642524.0,0.6126096372985267
2016-08-23,23.53,20226000000.0,145183000000.0,124957000000.0,12406460365.52,0.6133916921546525
2016-08-24,23.49,20226000000.0,145183000000.0,124957000000.0,12385369910.16,0.6123489523464847
2016-08-25,23.64,20226000000.0,145183000000.0,124957000000.0,12464459117.76,0.6162592266271136
2016-08-26,24.12,20226000000.0,145183000000.0,124957000000.0,12717544582.08,0.6287721043251261
2016-08-29,24.46,20226000000.0,145183000000.0,124957000000.0,12896813452.640001,0.6376353926945516
2016-08-30,24.73,20226000000.0,145183000000.0,124957000000.0,13039174026.32,0.6446738863996836
2016-08-31,24.77,20226000000.0,145183000000.0,124957000000.0,13060264481.68,0.6457166262078513
2016-09-01,24.52,20226000000.0,145183000000.0,124957000000.0,12928449135.68,0.6391995024068031
2016-09-02,24.68,20226000000.0,145183000000.0,124957000000.0,13012810957.119999,0.6433704616394739
2016-09-06,24.3,20226000000.0,145183000000.0,124957000000.0,12812451631.2,0.6334644334618807
2016-09-07,24.57,20226000000.0,145183000000.0,124957000000.0,12954812204.880001,0.6405029271670128
2016-09-08,24.92,20226000000.0,145183000000.0,124957000000.0,13139353689.28,0.6496269004884803
2016-09-09,24.81,20226000000.0,145183000000.0,124957000000.0,13081354937.039999,0.6467593660160189
2016-09-12,25.07,20226000000.0,145183000000.0,124957000000.0,13218442896.880001,0.6535371747691091
2016-09-13,24.62,20226000000.0,145183000000.0,124957000000.0,12981175274.08,0.6418063519272224
2016-09-14,24.4,20226000000.0,145183000000.0,124957000000.0,12865177769.599998,0.6360712829823
2016-09-15,24.48,20226000000.0,145183000000.0,124957000000.0,12907358680.32,0.6381567625986354
2016-09-16,24.1,20226000000.0,145183000000.0,124957000000.0,12706999354.400002,0.6282507344210423
2016-09-19,24.19,20226000000.0,145183000000.0,124957000000.0,12754452878.960001,0.6305968989894196
2016-09-20,24.17,20226000000.0,145183000000.0,124957000000.0,12743907651.28,0.6300755290853357
2016-09-21,24.31,20226000000.0,145183000000.0,124957000000.0,12817724245.039999,0.6337251184139227
2016-09-22,24.24,20226000000.0,145183000000.0,124957000000.0,12780815948.16,0.6319003237496292
2016-09-23,24.41,20226000000.0,145183000000.0,124957000000.0,12870450383.44,0.636331967934342
2016-09-26,23.96,20226000000.0,145183000000.0,124957000000.0,12633182760.640001,0.6246011450924553
2016-09-27,24.31,20226000000.0,145183000000.0,124957000000.0,12817724245.039999,0.6337251184139227
2016-09-28,24.41,20226000000.0,145183000000.0,124957000000.0,12870450383.44,0.636331967934342
2016-09-29,24.05,20226000000.0,145183000000.0,124957000000.0,12680636285.2,0.6269473096608327
2016-09-30,24.71,20226000000.0,145183000000.0,124957000000.0,13028628798.640001,0.6441525164955998
2016-10-03,24.6,20226000000.0,145183000000.0,124957000000.0,12888695662.800001,0.6372340385048948
2016-10-04,24.99,20226000000.0,145183000000.0,124957000000.0,13093028642.82,0.6473365293592406
2016-10-05,25.57,20226000000.0,145183000000.0,124957000000.0,13396908459.26,0.6623607465272422
2016-10-06,25.69,20226000000.0,145183000000.0,124957000000.0,13459780145.42,0.6654692052516563
2016-10-07,25.5,20226000000.0,145183000000.0,124957000000.0,13360233309.0,0.6605474789380006
2016-10-10,25.54,20226000000.0,145183000000.0,124957000000.0,13381190537.72,0.6615836318461386
2016-10-11,24.96,20226000000.0,145183000000.0,124957000000.0,13077310721.28,0.646559414678137
2016-10-12,25.25,20226000000.0,145183000000.0,124957000000.0,13229250629.5,0.6540715232621378
2016-10-13,24.52,20226000000.0,145183000000.0,124957000000.0,12846781205.36,0.6351617326886186
2016-10-14,24.79,20226000000.0,145183000000.0,124957000000.0,12988242499.22,0.6421557648185503
2016-10-17,24.58,20226000000.0,145183000000.0,124957000000.0,12878217048.439999,0.6367159620508256
2016-10-18,24.85,20226000000.0,145183000000.0,124957000000.0,13019678342.300001,0.6437099941807575
2016-10-19,25.3,20226000000.0,145183000000.0,124957000000.0,13255447165.4,0.6553667143973104
2016-10-20,25.55,20226000000.0,145183000000.0,124957000000.0,13386429844.9,0.6618426700731731
2016-10-21,25.97,20226000000.0,145183000000.0,124957000000.0,13606480746.46,0.6727222756086225
2016-10-24,26.35,20226000000.0,145183000000.0,124957000000.0,13805574419.300001,0.682565728235934
2016-10-25,26.46,20226000000.0,145183000000.0,124957000000.0,13863206798.28,0.6854151487333136
2016-10-26,26.87,20226000000.0,145183000000.0,124957000000.0,14078018392.66,0.6960357160417284
2016-10-27,26.87,20226000000.0,145183000000.0,124957000000.0,14078018392.66,0.6960357160417284
2016-10-28,26.35,20226000000.0,145183000000.0,124957000000.0,13805574419.300001,0.682565728235934
2016-10-31,26.34,20226000000.0,145183000000.0,124957000000.0,13800335112.12,0.6823066900088994
2016-11-01,26.84,20226000000.0,145183000000.0,124957000000.0,14062300471.12,0.695258601360625
2016-11-02,26.1,20226000000.0,145183000000.0,124957000000.0,13674591739.800001,0.6760897725600713
2016-11-03,26.27,20226000000.0,145183000000.0,124957000000.0,13763659961.86,0.6804934224196579
2016-11-04,26.41,20181000000.0,147015000000.0,126834000000.0,13837010262.38,0.6856454220494524
2016-11-07,27.35,20181000000.0,147015000000.0,126834000000.0,14329505137.300001,0.7100493106040335
2016-11-08,26.95,20181000000.0,147015000000.0,126834000000.0,14119932850.1,0.6996646771765522
2016-11-09,28.2,20181000000.0,147015000000.0,126834000000.0,14774846247.6,0.7321166566374313
2016-11-10,29.6,20181000000.0,147015000000.0,126834000000.0,15508349252.800001,0.7684628736336159
2016-11-11,29.85,20181000000.0,147015000000.0,126834000000.0,15639331932.300001,0.7749532695257917
2016-11-14,30.88,20181000000.0,147015000000.0,126834000000.0,16178980571.84,0.801693700601556
2016-11-15,30.94,20181000000.0,147015000000.0,126834000000.0,16210416414.92,0.8032513956156782
2016-11-16,30.73,20181000000.0,147015000000.0,126834000000.0,16100390964.14,0.7977994630662504
2016-11-17,31.73,20181000000.0,147015000000.0,126834000000.0,16624321682.14,0.8237610466349536
2016-11-18,31.97,20181000000.0,147015000000.0,126834000000.0,16750065054.46,0.8299918266914424
2016-11-21,31.93,20181000000.0,147015000000.0,126834000000.0,16729107825.74,0.8289533633486943
2016-11-22,31.92,20181000000.0,147015000000.0,126834000000.0,16723868518.560001,0.8286937475130074
2016-11-23,32.4,20181000000.0,147015000000.0,126834000000.0,16975355263.199999,0.8411553076259848
2016-11-25,32.46,20181000000.0,147015000000.0,126834000000.0,17006791106.28,0.8427130026401071
2016-11-28,31.78,20181000000.0,147015000000.0,126834000000.0,16650518218.04,0.8250591258133889
2016-11-29,32.39,20181000000.0,147015000000.0,126834000000.0,16970115956.02,0.8408956917902978
2016-11-30,33.51,20181000000.0,147015000000.0,126834000000.0,17556918360.18,0.8699726653872455
2016-12-01,34.38,20181000000.0,147015000000.0,126834000000.0,18012738084.84,0.8925592430920173
2016-12-02,34.15,20181000000.0,147015000000.0,126834000000.0,17892234019.7,0.8865880788712155
2016-12-05,34.15,20181000000.0,147015000000.0,126834000000.0,17892234019.7,0.8865880788712155
2016-12-06,34.7,20181000000.0,147015000000.0,126834000000.0,18180395914.600002,0.9008669498340024
2016-12-07,35.06,20181000000.0,147015000000.0,126834000000.0,18369010973.08,0.9102131199187355
2016-12-08,35.54,20181000000.0,147015000000.0,126834000000.0,18620497717.72,0.922674680031713
2016-12-09,35.51,20181000000.0,147015000000.0,126834000000.0,18604779796.18,0.9218958325246519
2016-12-12,35.01,20181000000.0,147015000000.0,126834000000.0,18342814437.18,0.9089150407403003
2016-12-13,34.8,20181000000.0,147015000000.0,126834000000.0,18232788986.399998,0.9034631081908725
2016-12-14,34.63,20181000000.0,147015000000.0,126834000000.0,18143720764.34,0.8990496389841931
2016-12-15,35.4,20181000000.0,147015000000.0,126834000000.0,18547147417.2,0.9190400583320946
2016-12-16,35.32,20181000000.0,147015000000.0,126834000000.0,18505232959.76,0.9169631316465982
2016-12-19,35.37,20181000000.0,147015000000.0,126834000000.0,18531429495.66,0.9182612108250334
2016-12-20,36.08,20181000000.0,147015000000.0,126834000000.0,18903420305.44,0.9366939351588127
2016-12-21,36.02,20181000000.0,147015000000.0,126834000000.0,18871984462.36,0.9351362401446905
2016-12-22,36.0,20181000000.0,147015000000.0,126834000000.0,18861505848.0,0.9346170084733165
2016-12-23,36.33,20181000000.0,147015000000.0,126834000000.0,19034402984.94,0.9431843310509885
2016-12-27,36.46,20181000000.0,147015000000.0,126834000000.0,19102513978.28,0.9465593369149199
2016-12-28,36.0,20181000000.0,147015000000.0,126834000000.0,18861505848.0,0.9346170084733165
2016-12-29,35.28,20181000000.0,147015000000.0,126834000000.0,18484275731.04,0.9159246683038502
2016-12-30,35.63,20181000000.0,147015000000.0,126834000000.0,18667651482.34,0.9250112225528963
2017-01-03,35.86,20181000000.0,147015000000.0,126834000000.0,18336946452.0,0.9086242729299836
2017-01-04,36.17,20181000000.0,147015000000.0,126834000000.0,18495464394.0,0.9164790839898915
2017-01-05,35.72,20181000000.0,147015000000.0,126834000000.0,18265357704.0,0.9050769389029285
2017-01-06,35.91,20181000000.0,147015000000.0,126834000000.0,18362513862.0,0.9098911779396462
2017-01-09,35.68,20181000000.0,147015000000.0,126834000000.0,18244903776.0,0.9040634148951985
2017-01-10,36.28,20181000000.0,147015000000.0,126834000000.0,18551712696.0,0.9192662750111491
2017-01-11,36.27,20181000000.0,147015000000.0,126834000000.0,18546599214.0,0.9190128940092166
2017-01-12,35.92,20181000000.0,147015000000.0,126834000000.0,18367627344.0,0.9101445589415788
2017-01-13,36.29,20181000000.0,147015000000.0,126834000000.0,18556826178.0,0.9195196560130816
2017-01-17,34.12,20181000000.0,147015000000.0,126834000000.0,17447200584.0,0.8645359785937268
2017-01-18,34.99,20181000000.0,147015000000.0,126834000000.0,17892073518.0,0.8865801257618552
2017-01-19,34.73,20181000000.0,147015000000.0,126834000000.0,17759122986.0,0.8799922197116099
2017-01-20,35.82,20181000000.0,147015000000.0,126834000000.0,18316492524.0,0.9076107489222536
2017-01-23,35.89,20181000000.0,147015000000.0,126834000000.0,18352286898.0,0.9093844159357812
2017-01-24,36.3,20181000000.0,147015000000.0,126834000000.0,18561939660.0,0.9197730370150141
2017-01-25,37.52,20181000000.0,147015000000.0,126834000000.0,19185784464.0,0.9506855192507805
2017-01-26,37.54,20181000000.0,147015000000.0,126834000000.0,19196011428.0,0.9511922812546455
2017-01-27,36.99,20181000000.0,147015000000.0,126834000000.0,18914769918.0,0.9372563261483574
2017-01-30,36.53,20181000000.0,147015000000.0,126834000000.0,18679549746.0,0.9256008000594619
2017-01-31,36.17,20181000000.0,147015000000.0,126834000000.0,18495464394.0,0.9164790839898915
2017-02-01,36.49,20181000000.0,147015000000.0,126834000000.0,18659095818.0,0.9245872760517319
2017-02-02,36.04,20181000000.0,147015000000.0,126834000000.0,18428989128.0,0.9131851309647688
2017-02-03,36.79,20181000000.0,147015000000.0,126834000000.0,18812500278.0,0.9321887061097072
2017-02-06,36.47,20181000000.0,147015000000.0,126834000000.0,18648868854.0,0.9240805140478668
2017-02-07,36.59,20181000000.0,147015000000.0,126834000000.0,18710230638.0,0.9271210860710569
2017-02-08,35.35,20181000000.0,147015000000.0,126834000000.0,18076158870.0,0.8957018418314256
