date,MET,dcf,Deviation
2013-05-24,37.47,47.54276700670709,-0.21186749617004985
2013-05-28,38.54,48.15276700670709,-0.19963062569941514
2013-05-29,39.15,48.52276700670709,-0.19316225320397606
2013-05-30,39.52,48.40276700670709,-0.18351775231106549
2013-05-31,39.4,48.58276700670709,-0.18901284493407633
2013-06-03,39.58,48.18276700670709,-0.1785444784752519
2013-06-04,39.18,47.32276700670709,-0.17206870015764308
2013-06-05,38.32,47.972767006707095,-0.20121347191329486
2013-06-06,38.97,49.16276700670709,-0.20732695955287728
2013-06-07,40.16,49.64276700670709,-0.19102011387531848
2013-06-10,40.64,48.64276700670709,-0.1645212124878429
2013-06-11,39.64,48.63276700670709,-0.1849116873293858
2013-06-12,39.63,49.03276700670709,-0.19176496821851607
2013-06-13,40.03,48.192767006707086,-0.16937742972033654
2013-06-14,39.19,49.02276700670709,-0.20057552045892912
2013-06-17,40.02,49.472767006707095,-0.19107010944881186
2013-06-18,40.47,49.302767006707086,-0.17915357581260072
2013-06-19,40.3,49.21276700670709,-0.18110680518111066
2013-06-20,40.21,49.14276700670709,-0.18177175504765386
2013-06-21,40.14,48.192767006707086,-0.1670949295272124
2013-06-24,39.19,48.95276700670709,-0.1994323835743439
2013-06-25,39.95,49.46276700670709,-0.1923217721608087
2013-06-26,40.46,50.09276700670709,-0.1922985608963731
2013-06-27,41.09,49.78276700670709,-0.17461397847845495
2013-06-28,40.78,49.7622209946507,-0.18050281549162084
2013-07-01,41.48,49.79222099465069,-0.16693814472633584
2013-07-02,41.51,49.5222209946507,-0.1617904212235588
2013-07-03,41.24,50.63222099465071,-0.18549889398774333
2013-07-05,42.35,51.1122209946507,-0.1714310359467207
2013-07-08,42.83,51.76222099465069,-0.1725625528234923
2013-07-09,43.48,51.60222099465069,-0.1574006086965265
2013-07-10,43.32,51.562220994650694,-0.15984999939210887
2013-07-11,43.28,52.02222099465071,-0.16804782317059563
2013-07-12,43.74,51.542220994650684,-0.15137533548390236
2013-07-15,43.26,51.1122209946507,-0.15362707473565862
2013-07-16,42.83,50.9122209946507,-0.15874815195156966
2013-07-17,42.63,51.812220994650694,-0.1772211423941603
2013-07-18,43.53,51.63222099465071,-0.1569217988025371
2013-07-19,43.35,52.192220994650704,-0.169416453757677
2013-07-22,43.91,52.26222099465069,-0.15981373993856074
2013-07-23,43.98,52.01222099465069,-0.15442949447355425
2013-07-24,43.73,51.842220994650695,-0.15647904042320548
2013-07-25,43.56,51.8922209946507,-0.160567823749722
2013-07-26,43.61,51.60222099465069,-0.1548813372873854
2013-07-29,43.32,51.27222099465071,-0.15509804023274854
2013-07-30,42.99,51.442220994650704,-0.1643051336280682
2013-07-31,43.16,54.15222099465069,-0.20298744525615187
2013-08-01,45.87,53.562220994650694,-0.143612808651436
2013-08-02,45.28,53.3222209946507,-0.15082306859381378
2013-08-05,45.04,52.472220994650705,-0.14164105985543063
2013-08-06,44.19,52.40222099465069,-0.1567151322744319
2013-08-07,44.12,52.63222099465071,-0.16173022596777464
2013-08-08,44.35,52.6422209946507,-0.15752034845743534
2013-08-09,44.36,51.85222099465069,-0.14449180480472812
2013-08-12,43.57,52.432220994650685,-0.16902242221543196
2013-08-13,44.15,51.682220994650685,-0.14574104691495937
2013-08-14,43.4,51.02222099465071,-0.1493902234371538
2013-08-15,42.74,51.312220994650694,-0.16706002641250606
2013-08-16,43.03,50.7122209946507,-0.15148658141912275
2013-08-19,42.43,50.952220994650695,-0.1672590679716477
2013-08-20,42.67,50.9122209946507,-0.16189081587143295
2013-08-21,42.63,51.63222099465071,-0.1743527747059994
2013-08-22,43.35,51.292220994650684,-0.15484260265272942
2013-08-23,43.01,50.992220994650694,-0.15653801381759902
2013-08-26,42.71,49.1422209946507,-0.13088991226812619
2013-08-27,40.86,49.242220994650694,-0.17022426741395913
2013-08-28,40.96,49.672220994650694,-0.17539423082348038
2013-08-29,41.39,49.4522209946507,-0.1630305137462441
2013-08-30,41.17,50.2522209946507,-0.1807327281239468
2013-09-03,41.97,51.40222099465069,-0.1834983160675544
2013-09-04,43.12,51.422220994650694,-0.16145201109680485
2013-09-05,43.14,51.042220994650684,-0.1548173422053647
2013-09-06,42.76,51.48222099465069,-0.1694220028999328
2013-09-09,43.2,52.5022209946507,-0.177177666361933
2013-09-10,44.22,52.442220994650704,-0.15678628476641754
2013-09-11,44.16,52.202220994650695,-0.15405898142676355
2013-09-12,43.92,51.8022209946507,-0.15215990440766336
2013-09-13,43.52,52.26222099465069,-0.1672761093629277
2013-09-16,43.98,52.742220994650694,-0.16613295438467401
2013-09-17,44.46,51.62222099465069,-0.13874298425464626
2013-09-18,43.34,50.242220994650694,-0.13737889882267684
2013-09-19,41.96,50.6122209946507,-0.1709512213574893
2013-09-20,42.33,50.492220994650694,-0.1616530394952408
2013-09-23,42.21,50.2722209946507,-0.16037129124469307
2013-09-24,41.99,50.932220994650685,-0.1755710004397779
2013-09-25,42.65,50.692220994650704,-0.15864802995117067
2013-09-26,42.41,50.36222099465069,-0.15790052220880713
2013-09-27,42.08,50.1222209946507,-0.16045220732554943
2013-09-30,41.84,52.52898802647499,-0.20348741576913032
2013-10-01,42.27,52.23898802647499,-0.19083424857737774
2013-10-02,41.98,52.07898802647499,-0.1939167485616473
2013-10-03,41.82,52.758988026474995,-0.20733885231054283
2013-10-04,42.5,52.07898802647499,-0.18393191552810884
2013-10-07,41.82,51.65898802647499,-0.19046033231298587
2013-10-08,41.4,51.59898802647499,-0.19765868317498747
2013-10-09,41.34,53.138988026475,-0.22204013408378198
2013-10-10,42.88,53.69898802647499,-0.20147470974948256
2013-10-11,43.44,53.638988026475,-0.19014132073932877
2013-10-14,43.38,53.338988026474986,-0.18671122934563
2013-10-15,43.08,54.19898802647499,-0.20515121096068467
2013-10-16,43.94,54.178988026475,-0.18898448271997326
2013-10-17,43.92,54.32898802647499,-0.19159178929308596
2013-10-18,44.07,54.44898802647499,-0.19061856616009776
2013-10-21,44.19,54.068988026475,-0.18271079942605417
2013-10-22,43.81,53.268988026474986,-0.17757025948707372
2013-10-23,43.01,53.548988026474994,-0.19681021836051216
2013-10-24,43.29,53.59898802647499,-0.19233549747959633
2013-10-25,43.34,53.568988026475,-0.19094980889725965
2013-10-28,43.31,54.108988026475,-0.19957845120280493
2013-10-29,43.85,53.928988026475,-0.18689369846003756
2013-10-30,43.67,52.428988026475,-0.16706383922672663
2013-10-31,42.17,52.428988026475,-0.19567396611383248
2013-11-01,42.17,53.09898802647499,-0.20582290609805654
2013-11-04,42.84,53.09898802647499,-0.1932049631785805
2013-11-05,42.84,53.008988026474995,-0.1918351661683516
2013-11-06,42.75,52.678988026475,-0.18848099400628127
2013-11-07,42.42,54.94898802647499,-0.22801126056112975
2013-11-08,44.69,54.728988026474994,-0.1834309090754367
2013-11-11,44.47,54.20898802647499,-0.17965633340579223
2013-11-12,43.95,54.84898802647499,-0.1987090084727574
2013-11-13,44.59,56.058988026475,-0.20458785344213726
2013-11-14,45.8,56.608988026475004,-0.19094119862061198
2013-11-15,46.35,56.768988026474986,-0.18353309418896013
2013-11-18,46.51,56.888988026475,-0.1824428309683559
2013-11-19,46.63,56.638988026475,-0.176715516558955
2013-11-20,46.38,57.448988026475,-0.19267507412617824
2013-11-21,47.19,57.188988026474995,-0.174841142876074
2013-11-22,46.93,56.998988026475004,-0.17665204901178488
2013-11-25,46.74,57.07898802647499,-0.18113474649689731
2013-11-26,46.82,56.958988026474984,-0.1780050590393618
2013-11-27,46.7,56.778988026475,-0.17751263939003892
2013-11-29,46.52,56.78898802647499,-0.18082710017103298
2013-12-02,46.53,56.018988026474986,-0.16938877978285538
2013-12-03,45.76,55.958988026474984,-0.18225826424255032
2013-12-04,45.7,55.758988026474995,-0.18040119418413536
2013-12-05,45.5,56.308988026475,-0.1919584848762137
2013-12-06,46.05,56.33898802647499,-0.18262642597768997
2013-12-09,46.08,56.46898802647499,-0.18397687632730741
2013-12-10,46.21,56.098988026474984,-0.17627747619632705
2013-12-11,45.84,55.878988026474985,-0.1796558667404391
2013-12-12,45.62,55.878988026474985,-0.18359294591402353
2013-12-13,45.62,55.988988026474985,-0.18519691803630922
2013-12-16,45.73,55.478988026474994,-0.17572396997981843
2013-12-17,45.22,56.518988026474986,-0.19991490330970263
2013-12-18,46.26,56.848988026474984,-0.18626519827483323
2013-12-19,46.59,57.598988026474984,-0.19113162233709335
2013-12-20,47.34,57.64898802647499,-0.17882339967079108
2013-12-23,47.39,58.08898802647499,-0.18418272361017474
2013-12-24,47.83,58.40898802647498,-0.18111918017959594
2013-12-26,48.15,58.348988026474984,-0.1747928862424717
2013-12-27,48.09,57.938988026474995,-0.16998895496715505
2013-12-30,47.68,58.31898802647499,-0.1824275143739672
2013-12-31,48.06,54.20536067422736,-0.11337182518092248
2014-01-02,47.41,54.75536067422736,-0.13414870404980694
2014-01-03,47.96,54.545360674227354,-0.12073182013697692
2014-01-06,47.75,54.365360674227354,-0.1216833769184108
2014-01-07,47.57,55.09536067422735,-0.1365879192392252
2014-01-08,48.3,55.41536067422735,-0.12840051183744394
2014-01-09,48.62,55.01536067422735,-0.11624681899474198
2014-01-10,48.22,54.00536067422736,-0.10712567422937835
2014-01-13,47.21,54.55536067422736,-0.13464049331631311
2014-01-14,47.76,55.20536067422736,-0.13486662496715163
2014-01-15,48.41,54.44536067422735,-0.1108516979130657
2014-01-16,47.65,53.995360674227356,-0.11751677542282024
2014-01-17,47.2,53.73536067422735,-0.12162123027047722
2014-01-21,46.94,53.575360674227355,-0.12385097534993028
2014-01-22,46.78,52.63536067422735,-0.11124385962637462
2014-01-23,45.84,50.925360674227356,-0.09985909980606156
2014-01-24,44.13,50.395360674227355,-0.12432415584301026
2014-01-27,43.6,51.02536067422735,-0.145522943416995
2014-01-28,44.23,50.33536067422735,-0.12129367093923327
2014-01-29,43.54,51.16536067422735,-0.1490336542876819
2014-01-30,44.37,50.51536067422735,-0.12165330687943965
2014-01-31,43.72,48.73536067422735,-0.10291009658782757
2014-02-03,41.94,49.37536067422735,-0.1505884832575698
2014-02-04,42.58,49.295360674227354,-0.1362270319636445
2014-02-05,42.5,50.10536067422736,-0.1517873651020204
2014-02-06,43.31,50.56536067422736,-0.14348480021670917
2014-02-07,43.77,50.075360674227355,-0.1259174290375621
2014-02-10,43.28,51.145360674227355,-0.15378444047596262
2014-02-11,44.35,51.255360674227354,-0.13472465286347235
2014-02-12,44.46,51.365360674227354,-0.13443613718636127
2014-02-13,44.57,51.70536067422736,-0.13800040423630566
2014-02-14,44.91,52.315360674227364,-0.14155231998382345
2014-02-18,45.52,52.03536067422735,-0.1252102529857998
2014-02-19,45.24,51.995360674227356,-0.12992237358545333
2014-02-20,45.2,51.825360674227355,-0.12784012668766875
2014-02-21,45.03,52.13536067422735,-0.13628678467625566
2014-02-24,45.34,51.835360674227346,-0.12530752346933793
2014-02-25,45.04,51.33536067422735,-0.12263205306333624
2014-02-26,44.54,51.835360674227346,-0.1407410034257679
2014-02-27,45.04,51.95536067422736,-0.13310196646672012
2014-02-28,45.16,51.425360674227356,-0.12183406381760864
2014-03-03,44.63,52.41536067422735,-0.1485320443107322
2014-03-04,45.62,53.22536067422736,-0.1428897912177044
2014-03-05,46.43,53.47536067422736,-0.1317496616273015
2014-03-06,46.68,54.16536067422735,-0.13819460594469912
2014-03-07,47.37,54.35536067422736,-0.12851281985034235
2014-03-10,47.56,54.01536067422735,-0.11950972082108913
2014-03-11,47.22,53.75536067422736,-0.12157598037214357
2014-03-12,46.96,52.90536067422736,-0.11237728272635361
2014-03-13,46.11,52.88536067422735,-0.12811410545090962
2014-03-14,46.09,52.98536067422735,-0.1301370904431972
2014-03-17,46.19,53.45536067422736,-0.13591453845956813
2014-03-18,46.66,54.125360674227345,-0.1379272226777437
2014-03-19,47.33,54.615360674227354,-0.13339398631244914
2014-03-20,47.82,54.40536067422736,-0.12104249641243425
2014-03-21,47.61,54.48536067422735,-0.12618730222482555
2014-03-24,47.69,55.16536067422735,-0.13550823529229206
2014-03-25,48.37,54.545360674227354,-0.11321514053431148
2014-03-26,47.75,53.46536067422736,-0.10689838433994547
2014-03-27,46.67,53.63536067422735,-0.12986508502355076
2014-03-28,46.84,53.85536067422736,-0.13026299678250197
2014-03-31,47.06,55.14710240756858,-0.1466460077593973
2014-04-01,47.63,55.32710240756858,-0.13911992626810032
2014-04-02,47.81,55.57710240756858,-0.13975364081792874
2014-04-03,48.06,54.60710240756859,-0.11989470451486828
2014-04-04,47.09,53.29710240756858,-0.11646228645043788
2014-04-07,45.78,53.60710240756859,-0.14600868273125522
2014-04-08,46.09,54.187102407568574,-0.14942859181999013
2014-04-09,46.67,52.40710240756858,-0.10947184911982522
2014-04-10,44.89,51.35710240756858,-0.12592420725464282
2014-04-11,43.84,51.51710240756858,-0.14902046211435804
2014-04-14,44.0,51.97710240756858,-0.1534733957467972
2014-04-15,44.46,52.567102407568576,-0.15422387836239804
2014-04-16,45.05,53.14710240756858,-0.1523526597080388
2014-04-17,45.63,53.10710240756859,-0.14079288962492864
2014-04-21,45.59,53.777102407568584,-0.15224141950824643
2014-04-22,46.26,53.78710240756859,-0.1399425154107098
2014-04-23,46.27,53.817102407568576,-0.14023613442456884
2014-04-24,46.3,53.04710240756858,-0.12719078142533813
2014-04-25,45.53,52.93710240756858,-0.13992270205007595
2014-04-28,45.42,53.71710240756858,-0.15445923245479343
2014-04-29,46.2,54.17710240756857,-0.14724121544112256
2014-04-30,46.66,53.47710240756859,-0.12747703410728872
2014-05-01,45.96,53.76710240756858,-0.14520221581569925
2014-05-02,46.25,53.44710240756858,-0.13465842081926238
2014-05-05,45.93,52.02710240756858,-0.1171908894676712
2014-05-06,44.51,52.16710240756858,-0.1467802897647169
2014-05-07,44.65,53.507102407568574,-0.16553134086953925
2014-05-08,45.99,53.23710240756858,-0.13612879138475187
2014-05-09,45.72,53.87710240756857,-0.15140202503582811
2014-05-12,46.36,53.87710240756857,-0.13952313824717832
2014-05-13,46.36,52.89710240756858,-0.12358148386277668
2014-05-14,45.38,51.68710240756858,-0.12202468534287625
2014-05-15,44.17,51.57710240756858,-0.14361222445256328
2014-05-16,44.06,52.00710240756858,-0.15280802120619663
2014-05-19,44.49,51.66710240756858,-0.1389104879726567
2014-05-20,44.15,52.27710240756858,-0.15546199068584854
2014-05-21,44.76,52.59710240756858,-0.14900255049869138
2014-05-22,45.08,52.75710240756858,-0.14551789346314092
2014-05-23,45.24,53.46710240756858,-0.1538722324029287
2014-05-27,45.95,52.97710240756859,-0.132644144134328
2014-05-28,45.46,52.80710240756858,-0.13913095156903654
2014-05-29,45.29,52.90710240756858,-0.1439712639881583
2014-05-30,45.39,53.67710240756857,-0.154388035789355
2014-06-02,46.16,54.937102407568574,-0.1597663877947697
2014-06-03,47.42,56.33710240756859,-0.15828116865255426
2014-06-04,48.82,56.03710240756859,-0.12879149880158358
2014-06-05,48.52,56.35710240756859,-0.13906148600209234
2014-06-06,48.84,56.23710240756858,-0.1315342023484668
2014-06-09,48.72,56.57710240756858,-0.13887424546714677
2014-06-10,49.06,56.41710240756858,-0.13040553473341077
2014-06-11,48.9,55.937102407568574,-0.1258038422565202
2014-06-12,48.42,56.067102407568576,-0.13639196746747306
2014-06-13,48.55,56.03710240756859,-0.13360973508432794
2014-06-16,48.52,57.55710240756857,-0.1570110729962706
2014-06-17,50.04,57.90710240756859,-0.13585729695465365
2014-06-18,50.39,57.67710240756857,-0.1263430738263358
2014-06-19,50.16,57.82710240756858,-0.1325866607240741
2014-06-20,50.31,57.91710240756858,-0.13134466489771224
2014-06-23,50.4,57.47710240756859,-0.12312907420741304
2014-06-24,49.96,57.35710240756859,-0.12896576181631692
2014-06-25,49.84,57.14710240756858,-0.12786479278432883
2014-06-26,49.63,57.027102407568584,-0.12971205085438187
2014-06-27,49.51,57.03710240756859,-0.13196852732423825
2014-06-30,49.52,56.55062046843622,-0.12432437363548232
2014-07-01,50.07,56.48062046843622,-0.11350124016464636
2014-07-02,50.0,57.48062046843622,-0.13014160959769006
2014-07-03,51.0,56.94062046843622,-0.10433009720590025
2014-07-07,50.46,56.38062046843622,-0.10501162312945422
2014-07-08,49.9,56.70062046843622,-0.11993908377461149
2014-07-09,50.22,55.90062046843622,-0.10161998956064777
2014-07-10,49.42,56.160620468436214,-0.12002396718933372
2014-07-11,49.68,56.52062046843621,-0.1210287575002178
2014-07-14,50.04,56.52062046843621,-0.11465940067050928
2014-07-15,50.04,56.36062046843621,-0.11214604125900218
2014-07-16,49.88,55.52062046843621,-0.10159505460935792
2014-07-17,49.04,56.240620468436205,-0.1280323795943431
2014-07-18,49.76,55.95062046843622,-0.11064435776773163
2014-07-21,49.47,55.95062046843622,-0.1158274995733457
2014-07-22,49.47,55.750620468436225,-0.11265561559071902
2014-07-23,49.27,55.63062046843622,-0.1143366803188024
2014-07-24,49.15,55.28062046843622,-0.11089999382218663
2014-07-25,48.8,55.330620468436216,-0.11802904816803317
2014-07-28,48.85,54.69062046843622,-0.10679382348216437
2014-07-29,48.21,55.000620468436225,-0.12346443386640027
2014-07-30,48.52,53.36062046843621,-0.09071522081156314
2014-07-31,46.88,52.94062046843622,-0.11447958892075372
2014-08-01,46.46,53.160620468436214,-0.12604481304755777
2014-08-04,46.68,52.53062046843622,-0.11137543048728404
2014-08-05,46.05,52.23062046843622,-0.11833327678294137
2014-08-06,45.75,52.010620468436215,-0.12037196272702821
2014-08-07,45.53,52.56062046843621,-0.13376212848663482
2014-08-08,46.08,52.600620468436226,-0.12396470631651624
2014-08-11,46.12,52.97062046843623,-0.12932868083956717
2014-08-12,46.49,53.22062046843623,-0.12646640360812755
2014-08-13,46.74,53.65062046843622,-0.1288078387183217
2014-08-14,47.17,53.250620468436225,-0.11418872521946388
2014-08-15,46.77,54.15062046843622,-0.13629798522324044
2014-08-18,47.67,54.28062046843622,-0.12178601518161059
2014-08-19,47.8,54.34062046843622,-0.12036337480237913
2014-08-20,47.86,54.55062046843622,-0.12264975926914545
2014-08-21,48.07,54.240620468436205,-0.11376382525024809
2014-08-22,47.76,54.82062046843623,-0.1287949754691574
2014-08-25,48.34,55.09062046843622,-0.1225366570758436
2014-08-26,48.61,55.260620468436215,-0.12035008677173509
2014-08-27,48.78,54.96062046843621,-0.1124554347414205
2014-08-28,48.48,55.27062046843621,-0.12286130336304413
2014-08-29,48.79,55.80062046843622,-0.12563696262843171
2014-09-02,49.32,55.660620468436214,-0.1139157345907027
2014-09-03,49.18,55.870620468436215,-0.11975203447429128
2014-09-04,49.39,55.73062046843622,-0.11377265164358463
2014-09-05,49.25,55.36062046843621,-0.11037846788440842
2014-09-08,48.88,54.870620468436215,-0.10917719568857909
2014-09-09,48.39,55.23062046843622,-0.12385557885132892
2014-09-10,48.75,55.240620468436205,-0.11749724049795685
2014-09-11,48.76,55.92062046843621,-0.12804973207473525
2014-09-12,49.44,55.55062046843622,-0.11000093998784888
2014-09-15,49.07,55.72062046843623,-0.11935654004792662
2014-09-16,49.24,55.750620468436225,-0.1167811302140086
2014-09-17,49.27,56.290620468436224,-0.1247209643456122
2014-09-18,49.81,56.36062046843621,-0.11622690477839526
2014-09-19,49.88,55.70062046843622,-0.10449830575468333
2014-09-22,49.22,55.28062046843622,-0.10963372728236065
2014-09-23,48.8,55.90062046843622,-0.12702221207804887
2014-09-24,49.42,54.70062046843622,-0.09653675631491754
2014-09-25,48.22,54.790620468436224,-0.11992235919688898
2014-09-26,48.31,54.53062046843622,-0.11407573240500501
2014-09-29,48.05,54.36062046843621,-0.11608808755412192
2014-09-30,47.88,54.23866205694544,-0.11723486191951871
2014-10-01,46.54,54.53866205694543,-0.14666040117731138
2014-10-02,46.84,55.23866205694544,-0.15204318396211824
2014-10-03,47.54,54.92866205694543,-0.13451378169898776
2014-10-06,47.23,53.56866205694542,-0.1183278023671227
2014-10-07,45.87,54.01866205694542,-0.1508490167408305
2014-10-08,46.32,52.578662056945426,-0.11903425861553818
2014-10-09,44.88,52.01866205694542,-0.1372327117742983
2014-10-10,44.32,51.34866205694543,-0.13688111384773127
2014-10-13,43.65,51.26866205694542,-0.14860270877525883
2014-10-14,43.57,50.21866205694543,-0.1323942491619189
2014-10-15,42.52,50.35866205694543,-0.155656678250933
2014-10-16,42.66,51.24866205694542,-0.16758802497911174
2014-10-17,43.55,51.50866205694543,-0.1545111392749191
2014-10-20,43.81,52.66866205694543,-0.16819607164821138
2014-10-21,44.97,52.21866205694543,-0.13881363044194106
2014-10-22,44.52,52.62866205694543,-0.15407311795560497
2014-10-23,44.93,52.96866205694543,-0.15176260348625092
2014-10-24,45.27,53.57866205694543,-0.15507408617472884
2014-10-27,45.88,54.168662056945436,-0.15301581656626262
2014-10-28,46.47,54.31866205694542,-0.14449291937119535
2014-10-29,46.62,54.94866205694543,-0.15157169883980282
2014-10-30,47.25,56.03866205694543,-0.15683211794054885
2014-10-31,48.34,56.09866205694543,-0.13830386986894005
2014-11-03,48.4,55.96866205694543,-0.13523035532356809
2014-11-04,48.27,56.21866205694543,-0.14138831779550376
2014-11-05,48.52,56.00866205694544,-0.13370542665938923
2014-11-06,48.31,56.36866205694543,-0.14296351488357684
2014-11-07,48.67,56.59866205694543,-0.1400856799224015
2014-11-10,48.9,56.85866205694543,-0.1399727283236919
2014-11-11,49.16,56.81866205694542,-0.13479131291880253
2014-11-12,49.12,56.31866205694542,-0.12782018950781626
2014-11-13,48.62,56.29866205694543,-0.13639155490371258
2014-11-14,48.6,56.26866205694542,-0.13628655412464807
2014-11-17,48.57,56.51866205694542,-0.14063783125185703
2014-11-18,48.82,56.55866205694543,-0.13682540879686733
2014-11-19,48.86,56.53866205694543,-0.1358125887240048
2014-11-20,48.84,57.43866205694544,-0.14970164256995766
2014-11-21,49.74,57.85866205694543,-0.14031886960944429
2014-11-24,50.16,57.42866205694543,-0.12656854254654115
2014-11-25,49.73,57.49866205694542,-0.13511031003211016
2014-11-26,49.8,57.25866205694544,-0.1302625976402938
2014-11-28,49.56,56.17866205694543,-0.11781451915384578
2014-12-01,48.48,56.78866205694543,-0.14630846644377415
2014-12-02,49.09,57.07866205694543,-0.1399588176922475
2014-12-03,49.38,56.87866205694543,-0.13183611895508307
2014-12-04,49.18,57.918662056945436,-0.15087817547224436
2014-12-05,50.22,57.92866205694543,-0.13307163989680282
2014-12-08,50.23,57.79866205694543,-0.1309487415035404
2014-12-09,50.1,56.67866205694543,-0.1160694663246602
2014-12-10,48.98,56.908662056945424,-0.13932258764072936
2014-12-11,49.21,54.77866205694543,-0.10165750399592632
2014-12-12,47.08,53.75866205694544,-0.1242341569042561
2014-12-15,46.06,52.83866205694543,-0.12828981266860828
2014-12-16,45.14,53.85866205694543,-0.1618804055646068
2014-12-17,46.16,55.85866205694543,-0.1736286137154176
2014-12-18,48.16,55.668662056945436,-0.1348813098698971
2014-12-19,47.97,55.85866205694543,-0.14122540294472663
2014-12-22,48.16,56.72866205694542,-0.15104643307723387
2014-12-23,49.03,56.588662056945424,-0.13357202277267322
2014-12-24,48.89,56.59866205694543,-0.1361986622438095
2014-12-26,48.9,56.61866205694543,-0.13632717158138108
2014-12-29,48.92,56.62866205694543,-0.13612650867847886
2014-12-30,48.93,55.908662056945424,-0.12482255522118113
2014-12-31,48.21,57.51025889836608,-0.1617147805716157
2015-01-02,48.05,55.90025889836608,-0.14043331914864432
2015-01-05,46.44,54.500258898366084,-0.14789395612591727
2015-01-06,45.04,55.09025889836609,-0.18243259515094
2015-01-07,45.63,55.79025889836608,-0.18211528497968021
2015-01-08,46.33,54.930258898366084,-0.15656687353829135
2015-01-09,45.47,54.41025889836609,-0.16431200805468982
2015-01-12,44.95,53.850258898366086,-0.16527792215751325
2015-01-13,44.39,53.08025889836608,-0.16371922591797283
2015-01-14,43.62,52.22025889836608,-0.1646920003806258
2015-01-15,42.76,53.12025889836608,-0.19503404375698086
2015-01-16,43.66,52.90025889836608,-0.17467322638474814
2015-01-20,43.44,53.37025889836608,-0.18606353244934504
2015-01-21,43.91,54.210258898366085,-0.19000571308240966
2015-01-22,44.75,52.930258898366084,-0.1545478724008018
2015-01-23,43.47,52.94025889836608,-0.17888576851403282
2015-01-26,43.48,52.360258898366084,-0.1695992167571807
2015-01-27,42.9,51.210258898366085,-0.1622772287650206
2015-01-28,41.75,51.23025889836609,-0.18505194200118413
2015-01-29,41.77,50.90025889836608,-0.1793754903407606
2015-01-30,41.44,52.12025889836608,-0.20491569159686007
2015-02-02,42.66,53.23025889836609,-0.1985761316424961
2015-02-03,43.77,52.930258898366084,-0.17306280167559984
2015-02-04,43.47,53.110258898366084,-0.1815140633528839
2015-02-05,43.65,53.670258898366086,-0.18670040175027258
2015-02-06,44.21,53.62025889836608,-0.17549819959285629
2015-02-09,44.16,54.050258898366096,-0.1829826369002846
2015-02-10,44.59,54.390258898366085,-0.18018408253358187
2015-02-11,44.93,54.320258898366085,-0.17286844887715613
2015-02-12,44.86,54.79025889836608,-0.18124132095791612
2015-02-13,45.33,55.530258898366085,-0.183688300770127
2015-02-17,46.07,54.640258898366085,-0.15684879740974955
2015-02-18,45.18,55.000258898366084,-0.17854932131342782
2015-02-19,45.54,55.44025889836608,-0.17857526452961536
2015-02-20,45.98,54.79025889836608,-0.1607997311111231
2015-02-23,45.33,55.26025889836608,-0.17969982581206656
2015-02-24,45.8,55.06025889836609,-0.16818407838327265
2015-02-25,45.6,54.94025889836608,-0.1700075515778805
2015-02-26,45.48,54.76025889836608,-0.16947069069907172
2015-02-27,45.3,55.65025889836608,-0.18598761449194212
2015-03-02,46.19,55.680258898366084,-0.17044207563202574
2015-03-03,46.22,55.280258898366085,-0.16389682463361044
2015-03-04,45.82,55.570258898366085,-0.1754582233672618
2015-03-05,46.11,56.38025889836609,-0.18216054872823084
2015-03-06,46.92,56.100258898366086,-0.16364022339001105
2015-03-09,46.64,54.500258898366084,-0.14422424878795825
2015-03-10,45.04,54.780258898366085,-0.177806003371346
2015-03-11,45.32,55.66025889836609,-0.18577453829755053
2015-03-12,46.2,55.23025889836609,-0.1635020200608408
2015-03-13,45.77,55.73025889836609,-0.1787226382086321
2015-03-16,46.27,55.45025889836609,-0.1655584496943907
2015-03-17,45.99,55.500258898366084,-0.17135521684289046
2015-03-18,46.04,54.570258898366085,-0.15631699520160225
2015-03-19,45.11,55.47025889836608,-0.18677141776728312
2015-03-20,46.01,55.280258898366085,-0.16769564909979262
2015-03-23,45.82,54.820258898366085,-0.16417760658613634
2015-03-24,45.36,54.300258898366096,-0.1646448668891174
2015-03-25,44.84,54.54025889836608,-0.17785502112196028
2015-03-26,45.08,54.26025889836608,-0.1691893677758055
2015-03-27,44.8,54.850258898366086,-0.1832308379252786
2015-03-30,45.39,54.51025889836608,-0.1673127055839292
2015-03-31,45.05,51.955553990359434,-0.13291271981510944
2015-04-01,44.8,52.69555399035944,-0.1498333994515728
2015-04-02,45.54,52.765553990359436,-0.13693694927716638
2015-04-06,45.61,52.43555399035945,-0.13017034189463061
2015-04-07,45.28,52.69555399035944,-0.14072447158855383
2015-04-08,45.54,53.015553990359436,-0.14100680701589619
2015-04-09,45.86,52.44555399035944,-0.12556934743353076
2015-04-10,45.29,52.85555399035945,-0.14313640514938808
2015-04-13,45.7,52.11555399035944,-0.12310248091282328
2015-04-14,44.96,52.47555399035945,-0.14322009810015857
2015-04-15,45.32,52.60555399035945,-0.13849400752807595
2015-04-16,45.45,52.165553990359435,-0.12873541018275225
2015-04-17,45.01,52.35555399035945,-0.14030133253316412
2015-04-20,45.2,52.06555399035945,-0.1318636500368494
2015-04-21,44.91,52.655553990359444,-0.14709851864396983
2015-04-22,45.5,52.72555399035945,-0.13704083586643012
2015-04-23,45.57,52.305553990359435,-0.1287732081300751
2015-04-24,45.15,51.94555399035944,-0.13082070491770337
