date,SLG,dcf,Deviation
2009-09-10,37.2,37.17019422774407,0.0008018729219791965
2009-09-11,37.12,40.11019422774407,-0.07454948262693184
2009-09-14,40.06,40.650194227744066,-0.01451885381992224
2009-09-15,40.6,42.55019422774407,-0.04583279261443374
2009-09-16,42.5,43.47019422774407,-0.022318608071110413
2009-09-17,43.42,43.24019422774407,0.004158301678963472
2009-09-18,43.19,43.68019422774407,-0.011222345422464142
2009-09-21,43.63,46.86019422774407,-0.06893258299453642
2009-09-22,46.81,43.440194227744065,0.07757345085956668
2009-09-23,43.39,41.06019422774407,0.056741226291659785
2009-09-24,41.01,41.41019422774407,-0.009664147565768944
2009-09-25,41.36,43.79019422774407,-0.0554963107746248
2009-09-28,43.74,44.03019422774407,-0.006590800536628416
2009-09-29,43.98,43.900194227744066,0.0018178910972903584
2009-09-30,43.85,50.21615691410203,-0.12677507211457362
2009-10-01,40.78,49.65615691410203,-0.17875239377579089
2009-10-02,40.22,51.94615691410203,-0.225736755338655
2009-10-05,42.51,51.10615691410203,-0.1682019825624972
2009-10-06,41.67,50.73615691410203,-0.17869222790073225
2009-10-07,41.3,52.58615691410203,-0.2146222043291287
2009-10-08,43.15,53.05615691410203,-0.18671078891258763
2009-10-09,43.62,52.97615691410203,-0.17661071431195985
2009-10-12,43.54,52.68615691410203,-0.17359696455016937
2009-10-13,43.25,55.05615691410203,-0.21443844931860867
2009-10-14,45.62,54.91615691410203,-0.16927908718453777
2009-10-15,45.48,53.45615691410203,-0.14920932170486578
2009-10-16,44.02,54.18615691410203,-0.1876153891153013
2009-10-19,44.75,52.37615691410203,-0.14560359834359526
2009-10-20,42.94,51.77615691410203,-0.17066073344843735
2009-10-21,42.34,52.45615691410203,-0.19284975318850428
2009-10-22,43.02,51.62615691410203,-0.16670148290180398
2009-10-23,42.19,51.24615691410203,-0.17671875237945778
2009-10-26,41.81,49.02615691410203,-0.14718993631798116
2009-10-27,39.59,47.39615691410203,-0.16470020825210452
2009-10-28,37.96,48.84615691410203,-0.22286619054280532
2009-10-29,39.41,48.19615691410203,-0.18229994830835228
2009-10-30,38.76,47.15615691410203,-0.1780500673410721
2009-11-02,37.72,47.66615691410203,-0.2086628660251706
2009-11-03,38.23,47.54615691410203,-0.1959392203019229
2009-11-04,38.11,47.96615691410203,-0.20548148003085742
2009-11-05,38.53,47.28615691410203,-0.18517379050296012
2009-11-06,37.85,50.29615691410203,-0.24745741380118003
2009-11-09,40.86,50.42615691410203,-0.18970624571682926
2009-11-10,40.99,51.64615691410203,-0.20633010374470584
2009-11-11,42.21,51.04615691410203,-0.17310131552059993
2009-11-12,41.61,51.75615691410203,-0.1960376797477693
2009-11-13,42.32,53.48615691410203,-0.2087672317163245
2009-11-16,44.05,53.44615691410203,-0.17580603464536126
2009-11-17,44.01,54.74615691410203,-0.19610795568622852
2009-11-18,45.31,54.80615691410203,-0.1732680678374403
2009-11-19,45.37,54.41615691410203,-0.166240275445797
2009-11-20,44.98,55.45615691410203,-0.1889088154869606
2009-11-23,46.02,54.34615691410203,-0.1532059926015028
2009-11-24,44.91,54.11615691410203,-0.17011845332466724
2009-11-25,44.68,52.26615691410203,-0.145144723890254
2009-11-27,42.83,53.85615691410203,-0.2047334519558872
2009-11-30,44.42,55.15615691410203,-0.19465019890385193
2009-12-01,45.72,56.43615691410203,-0.18988105321225945
2009-12-02,47.0,55.40615691410203,-0.1517188230025477
2009-12-03,45.97,57.40615691410203,-0.1992148147317051
2009-12-04,47.97,55.75615691410203,-0.13964658514928474
2009-12-07,46.32,56.02615691410203,-0.17324331078041422
2009-12-08,46.59,56.41615691410203,-0.17417274503584346
2009-12-09,46.98,55.81615691410203,-0.15830822834507197
2009-12-10,46.38,58.23615691410203,-0.20358755698096265
2009-12-11,48.8,60.21615691410203,-0.18958627549724083
2009-12-14,50.78,59.28615691410203,-0.14347627434219334
2009-12-15,49.85,60.88615691410203,-0.1812588849986344
2009-12-16,51.45,60.33615691410203,-0.14727747620308107
2009-12-17,50.9,59.82615691410203,-0.14920157627571073
2009-12-18,50.39,60.40615691410203,-0.16581351017488288
2009-12-21,50.97,60.31615691410203,-0.1549527919594108
2009-12-22,50.88,60.60615691410203,-0.16048133406457443
2009-12-23,51.17,61.73615691410203,-0.17115022123588752
2009-12-24,52.3,62.17615691410203,-0.15884154641056702
2009-12-28,52.74,61.18615691410203,-0.1380403238261787
2009-12-29,51.75,61.01615691410203,-0.15186398788024025
2009-12-30,51.58,59.67615691410203,-0.13566820205523045
2009-12-31,50.24,53.858873592887356,-0.067191780137141
2010-01-04,48.93,52.94887359288736,-0.07590102149835376
2010-01-05,48.02,52.62887359288736,-0.08757309967413462
2010-01-06,47.7,53.83887359288736,-0.11402306889456104
2010-01-07,48.91,53.48887359288736,-0.08560422542710333
2010-01-08,48.56,54.358873592887356,-0.10667758931719495
2010-01-11,49.43,54.54887359288736,-0.0938401337320155
2010-01-12,49.62,55.73887359288736,-0.10977748918248986
2010-01-13,50.81,55.51887359288736,-0.0848157264035454
2010-01-14,50.59,54.97887359288736,-0.07982836508049429
2010-01-15,50.05,56.64887359288736,-0.11648728693726218
2010-01-19,51.72,55.90887359288736,-0.07492323353515506
2010-01-20,50.98,52.63887359288736,-0.031514230447201474
2010-01-21,47.71,50.928873592887356,-0.06320331406930824
2010-01-22,46.0,50.84887359288736,-0.09535852518010568
2010-01-25,45.92,50.64887359288736,-0.09336581956190704
2010-01-26,45.72,50.858873592887356,-0.10104182868898681
2010-01-27,45.93,50.56887359288736,-0.0917337734321183
2010-01-28,45.64,50.41887359288736,-0.09478342637074544
2010-01-29,45.49,52.47887359288736,-0.13317499241894137
2010-02-01,47.55,52.91887359288736,-0.10145479728444129
2010-02-02,47.99,52.68887359288736,-0.08918151542191399
2010-02-03,47.76,50.02887359288736,-0.04535128276823586
2010-02-04,45.1,50.46887359288736,-0.10637989736398645
2010-02-05,45.54,49.108873592887356,-0.07267268279198025
2010-02-08,44.18,49.18887359288736,-0.10182940220065617
2010-02-09,44.26,49.678873592887356,-0.1090780285659132
2010-02-10,44.75,50.25887359288736,-0.10960996932623213
2010-02-11,45.33,50.88887359288736,-0.10923554011744352
2010-02-12,45.96,52.86887359288736,-0.13067941727089938
2010-02-16,47.94,52.82887359288736,-0.09254169662147749
2010-02-17,47.9,53.038873592887356,-0.09688881465191024
2010-02-18,48.11,53.04887359288736,-0.09310044225990033
2010-02-19,48.12,54.49887359288736,-0.11704597127159455
2010-02-22,49.57,53.71887359288736,-0.07723307127267642
2010-02-23,48.79,54.88887359288736,-0.11111311261591761
2010-02-24,49.96,55.41887359288736,-0.09850206687686935
2010-02-25,50.49,55.98887359288736,-0.09821368497018512
2010-02-26,51.06,56.428873592887356,-0.09514408583842582
2010-03-01,51.5,57.33887359288736,-0.10183097830529486
2010-03-02,52.41,56.99887359288736,-0.08050814522517136
2010-03-03,52.07,57.75887359288736,-0.0984934995960155
2010-03-04,52.83,60.32887359288736,-0.12429991057833145
2010-03-05,55.4,62.37887359288736,-0.11187880112158866
2010-03-08,57.45,61.928873592887356,-0.07232286545902489
2010-03-09,57.0,62.038873592887356,-0.08122122954638966
2010-03-10,57.11,62.29887359288736,-0.08329000660261976
2010-03-11,57.37,61.33887359288736,-0.0647040507986697
2010-03-12,56.41,60.59887359288736,-0.06912461147428028
2010-03-15,55.67,62.00887359288736,-0.10222526592733416
2010-03-16,57.08,62.52887359288736,-0.08714171997346143
2010-03-17,57.6,61.66887359288736,-0.06597937266940201
2010-03-18,56.74,60.108873592887356,-0.05604619403957678
2010-03-19,55.18,60.43887359288736,-0.08701144280601292
2010-03-22,55.51,59.82887359288736,-0.07218711189977689
2010-03-23,54.9,59.70887359288736,-0.08053867546850191
2010-03-24,54.78,60.858873592887356,-0.09988475359487758
2010-03-25,55.93,59.47887359288736,-0.059666119724764655
2010-03-26,54.55,61.04887359288736,-0.10645362003279502
2010-03-29,56.12,61.98887359288736,-0.0946762419241759
2010-03-30,57.06,62.19887359288736,-0.08262004271207579
2010-03-31,57.27,59.954298857664185,-0.044772416804287896
2010-04-01,57.8,62.54429885766419,-0.07585501707295617
2010-04-05,60.39,65.64429885766418,-0.08004196783420625
2010-04-06,63.49,62.00429885766419,0.0239612602627175
2010-04-07,59.85,62.65429885766419,-0.04475828329090226
2010-04-08,60.5,63.954298857664185,-0.05401198855063716
2010-04-09,61.8,62.68429885766419,-0.014107182720064393
2010-04-12,60.53,64.20429885766418,-0.057228237408367466
2010-04-13,62.05,63.814298857664184,-0.02764739077678191
2010-04-14,61.66,61.97429885766419,-0.0050714387005174055
2010-04-15,59.82,60.51429885766419,-0.011473302521396667
2010-04-16,58.36,61.54429885766419,-0.051739948569868965
2010-04-19,59.39,63.01429885766419,-0.05751549923376442
2010-04-20,60.86,64.43429885766419,-0.055471991176001434
2010-04-21,62.28,65.97429885766418,-0.05599603060025571
2010-04-22,63.82,66.67429885766418,-0.042809581901378846
2010-04-23,64.52,66.48429885766419,-0.029545304551824247
2010-04-26,64.33,63.57429885766419,0.011886896999489416
2010-04-27,61.42,64.50429885766418,-0.04781540009403129
2010-04-28,62.35,66.95429885766418,-0.0687677854330504
2010-04-29,64.8,64.32429885766419,0.007395356821353394
2010-04-30,62.17,66.86429885766418,-0.07020635732167113
2010-05-03,64.71,67.27429885766419,-0.038117065524378324
2010-05-04,65.12,67.15429885766419,-0.03029290592365419
2010-05-05,65.0,65.0542988576642,-0.0008346697853588436
2010-05-06,62.9,61.40429885766419,0.024358248040627695
2010-05-07,59.25,67.00429885766418,-0.11572837847518525
2010-05-10,64.85,67.5542988576642,-0.04003148435249271
2010-05-11,65.4,69.84429885766419,-0.06363151939890221
2010-05-12,67.69,69.63429885766419,-0.027921568674633024
2010-05-13,67.48,66.14429885766418,0.020193745574506927
2010-05-14,63.99,65.57429885766419,-0.024160362905336963
2010-05-17,63.42,63.664298857664186,-0.0038372975442699797
2010-05-18,61.51,62.01429885766419,-0.008131977091632714
2010-05-19,59.86,58.414298857664186,0.0247490968925006
2010-05-20,56.26,61.97429885766419,-0.09220433248931414
2010-05-21,59.82,59.32429885766419,0.00835578594068398
2010-05-24,57.17,59.01429885766419,-0.03125172870582471
2010-05-25,56.86,60.18429885766419,-0.05523531752901456
2010-05-26,58.03,64.86429885766418,-0.10536302678089704
2010-05-27,62.71,64.4442988576642,-0.02691159479436156
2010-05-28,62.29,63.00429885766419,-0.01133730349539952
2010-06-01,60.85,63.92429885766418,-0.04809280528065718
2010-06-02,61.77,64.64429885766418,-0.04446330006599497
2010-06-03,62.49,60.10429885766418,0.039692687339810906
2010-06-04,57.95,58.54429885766419,-0.010151267830691313
2010-06-07,56.39,58.47429885766419,-0.03564470029367439
2010-06-08,56.32,59.124298857664186,-0.04743056428314274
2010-06-09,56.97,62.43429885766419,-0.08752078517164952
2010-06-10,60.28,63.53429885766419,-0.05122113435067244
2010-06-11,61.38,64.4442988576642,-0.047549572452207145
2010-06-14,62.29,65.9442988576642,-0.05541493231358363
2010-06-15,63.79,64.85429885766419,-0.016410613890067816
2010-06-16,62.7,65.53429885766418,-0.0432490910419302
2010-06-17,63.38,64.78429885766418,-0.02167653092533306
2010-06-18,62.63,63.664298857664186,-0.016246136001224043
2010-06-21,61.51,60.624298857664186,0.014609672343020241
2010-06-22,58.47,61.884298857664184,-0.055172296053917935
2010-06-23,59.73,59.97429885766419,-0.004073392475066329
2010-06-24,57.82,61.874298857664186,-0.06552476444202959
2010-06-25,59.72,60.874298857664186,-0.01896200661568459
2010-06-28,58.72,57.564298857664184,0.020076699712671786
2010-06-29,55.41,57.19429885766419,-0.031197145402632853
2010-06-30,55.04,58.24689787015331,-0.055056972773078416
2010-07-01,53.99,56.46689787015331,-0.043864599678363425
2010-07-02,52.21,54.66689787015331,-0.04494306364317613
2010-07-06,50.41,57.556897870153314,-0.12417100529421354
2010-07-07,53.3,58.75689787015332,-0.0928724637950169
2010-07-08,54.5,60.45689787015331,-0.09853131867512088
2010-07-09,56.2,60.39689787015331,-0.06948863299529351
2010-07-12,56.14,61.93689787015332,-0.09359361010146383
2010-07-13,57.68,61.46689787015331,-0.06160873578089143
2010-07-14,57.21,61.32689787015332,-0.06713037856357862
2010-07-15,57.07,58.91689787015331,-0.031347507029709565
2010-07-16,54.66,59.06689787015331,-0.07460858838127904
2010-07-19,54.81,60.616897870153316,-0.09579668498695193
2010-07-20,56.36,59.06689787015331,-0.04582766266317018
2010-07-21,54.81,60.556897870153314,-0.09490079697404363
2010-07-22,56.3,61.20689787015331,-0.08016903389815633
2010-07-23,56.95,62.82689787015332,-0.0935411116795758
2010-07-26,58.57,63.39689787015331,-0.07613776118887627
2010-07-27,59.14,63.32689787015332,-0.06611563191897085
2010-07-28,59.07,63.85689787015331,-0.07496289406176593
2010-07-29,59.6,64.49689787015332,-0.0759245488056165
2010-07-30,60.24,67.54689787015332,-0.10817518051235309
2010-08-02,63.29,65.18689787015332,-0.0290993732196273
2010-08-03,60.93,66.61689787015331,-0.0853671973924387
2010-08-04,62.36,66.01689787015331,-0.055393361217092596
2010-08-05,61.76,65.69689787015331,-0.05992517147361198
2010-08-06,61.44,67.00689787015331,-0.08307947460783671
2010-08-09,62.75,64.65689787015332,-0.029492566655190067
2010-08-10,60.4,61.89689787015331,-0.024183730068241704
2010-08-11,57.64,61.99689787015331,-0.0702760625100699
2010-08-12,57.74,61.27689787015331,-0.0577199237084105
2010-08-13,57.02,61.116897870153316,-0.06703379937341436
2010-08-16,56.86,62.20689787015331,-0.08595345617963601
2010-08-17,57.95,62.99689787015331,-0.0801134348004845
2010-08-18,58.74,61.25689787015332,-0.04108758291169756
2010-08-19,57.0,61.27689787015331,-0.0697962530547177
2010-08-20,57.02,62.056897870153314,-0.08116580175651744
2010-08-23,57.8,61.07689787015332,-0.05365200238427059
2010-08-24,56.82,62.836897870153315,-0.0957542156614205
2010-08-25,58.58,62.32689787015332,-0.060116867647725614
2010-08-26,58.07,63.10689787015331,-0.07981532986325945
2010-08-27,58.85,62.50689787015332,-0.058503909084559824
2010-08-30,58.25,64.53689787015331,-0.09741555726465811
2010-08-31,60.28,66.50689787015331,-0.09362785018646602
2010-09-01,62.25,67.32689787015332,-0.07540668040200849
2010-09-02,63.07,67.93689787015332,-0.07163850606566313
2010-09-03,63.68,66.09689787015331,-0.036565980371745854
2010-09-07,61.84,66.15689787015332,-0.06525242278781151
2010-09-08,61.9,65.17689787015331,-0.05027698428792382
2010-09-09,60.92,65.93689787015332,-0.07608634971018613
2010-09-10,61.68,67.35689787015332,-0.0842808687700688
2010-09-13,63.1,67.77689787015332,-0.06900430702970939
2010-09-14,63.52,69.04689787015333,-0.08004556382166472
2010-09-15,64.79,68.75689787015331,-0.05769454400989338
2010-09-16,64.5,68.88689787015332,-0.063682616082122
2010-09-17,64.63,70.86689787015331,-0.08800861978720931
2010-09-20,66.61,68.90689787015332,-0.03333335182903663
2010-09-21,64.65,67.18689787015332,-0.037758818319848175
2010-09-22,62.93,65.09689787015331,-0.033287267766208384
2010-09-23,60.84,67.48689787015331,-0.09849167882841692
2010-09-24,63.23,67.77689787015332,-0.06708624934213203
2010-09-27,63.52,66.98689787015331,-0.051754865210708934
2010-09-28,62.73,66.87689787015331,-0.06200792803226074
2010-09-29,62.62,67.58689787015331,-0.07348906410375011
2010-09-30,63.33,67.14684152429693,-0.056843202712905216
2010-10-01,63.75,67.73684152429693,-0.05885780078580827
2010-10-04,64.34,69.40684152429694,-0.07300204724808301
2010-10-05,66.01,67.76684152429694,-0.025924795737559014
2010-10-06,64.37,67.89684152429693,-0.05194411765140572
2010-10-07,64.5,68.98684152429693,-0.06503909187836476
2010-10-08,65.59,69.06684152429693,-0.05034024211276289
2010-10-11,65.67,70.61684152429693,-0.07005186606363423
2010-10-12,67.22,71.84684152429693,-0.06439867677039424
2010-10-13,68.45,72.69684152429693,-0.05841851496227024
2010-10-14,69.3,72.73684152429693,-0.04725035418466583
2010-10-15,69.34,73.05684152429693,-0.05087602265231783
2010-10-18,69.66,70.60684152429693,-0.013410053528185473
2010-10-19,67.21,71.79684152429694,-0.06388639704637566
2010-10-20,68.4,71.42684152429693,-0.042376807649646686
2010-10-21,68.03,73.13684152429693,-0.06982584177634155
2010-10-22,69.74,73.43684152429694,-0.05034042106881498
2010-10-25,70.04,71.47684152429693,-0.02010219665076418
2010-10-26,68.08,69.90684152429694,-0.02613251413542972
2010-10-27,66.51,69.41684152429693,-0.041875162575345404
2010-10-28,66.02,69.10684152429693,-0.044667669021042467
2010-10-29,65.71,69.80684152429693,-0.058688252252051654
2010-11-01,66.41,70.71684152429692,-0.060902628446961704
2010-11-02,67.32,70.28684152429693,-0.0422104829290324
2010-11-03,66.89,73.14684152429693,-0.08553809561577064
2010-11-04,69.75,73.66684152429693,-0.05316966824219105
2010-11-05,70.27,71.78684152429693,-0.02112979888916755
2010-11-08,68.39,68.82684152429694,-0.0063469645653102535
2010-11-09,65.43,68.71684152429692,-0.047831673449874046
2010-11-10,65.32,68.14684152429693,-0.04148162205417927
2010-11-11,64.75,67.64684152429693,-0.04282301226519891
2010-11-12,64.25,66.93684152429694,-0.04013995078213628
2010-11-15,63.54,64.89684152429693,-0.020907666574018657
2010-11-16,61.5,66.24684152429693,-0.07165385420761472
2010-11-17,62.85,67.24684152429693,-0.0653836139308982
2010-11-18,63.85,67.53684152429693,-0.054590079149179016
2010-11-19,64.14,67.30684152429693,-0.04705081166457259
2010-11-22,63.91,66.94684152429693,-0.045361983555187946
2010-11-23,63.55,68.67684152429693,-0.07465167894308489
2010-11-24,65.28,68.28684152429693,-0.044032517205047084
2010-11-26,64.89,69.08684152429693,-0.06074733526240239
2010-11-29,65.69,68.79684152429694,-0.04515965348786688
2010-11-30,65.4,69.47684152429693,-0.05867914307634725
2010-12-01,66.08,69.82684152429694,-0.05365904346386896
2010-12-02,66.43,69.28684152429693,-0.04123209344584011
2010-12-03,65.89,70.42684152429693,-0.06441921043316623
2010-12-06,67.03,69.81684152429693,-0.039916465188805206
2010-12-07,66.42,67.87684152429694,-0.0214630128859995
2010-12-08,64.48,67.08684152429693,-0.03885771732676968
2010-12-09,63.69,67.43684152429694,-0.055560750468228615
2010-12-10,64.04,68.21684152429692,-0.06122889056376557
2010-12-13,64.82,67.37684152429694,-0.037948373156894144
2010-12-14,63.98,66.57684152429694,-0.039005177548851355
2010-12-15,63.18,66.68684152429694,-0.05258670892396733
2010-12-16,63.29,66.92684152429693,-0.05434055218303746
2010-12-17,63.53,67.68684152429694,-0.06141284525449153
2010-12-20,64.29,68.74684152429693,-0.06482976418228259
2010-12-21,65.35,69.25684152429693,-0.05641091101340978
2010-12-22,65.86,69.13684152429693,-0.04739645971743356
2010-12-23,65.74,70.01684152429694,-0.061083039897091185
2010-12-27,66.62,70.68684152429694,-0.05753321886505636
2010-12-28,67.29,71.09684152429693,-0.053544453490187216
2010-12-29,67.7,70.96684152429692,-0.04603335098657946
2010-12-30,67.57,70.90684152429694,-0.04705951432279687
2010-12-31,67.51,73.31284136357368,-0.07915177280875219
2011-01-03,69.14,72.43284136357367,-0.045460612915147025
2011-01-04,68.26,72.24284136357366,-0.055131294511650886
2011-01-05,68.07,71.65284136357367,-0.05000278140254033
2011-01-06,67.48,71.22284136357368,-0.05255113797647393
2011-01-07,67.05,72.33284136357368,-0.07303516997237836
2011-01-10,68.16,72.57284136357367,-0.06080568544183529
2011-01-11,68.4,74.19284136357368,-0.07807817111608528
2011-01-12,70.02,74.36284136357368,-0.058400691581172004
2011-01-13,70.19,75.12284136357367,-0.0656636686530544
2011-01-14,70.95,75.32284136357367,-0.058054652272960916
2011-01-18,71.15,73.94284136357368,-0.03777027379623399
2011-01-19,69.77,74.47284136357368,-0.06314840789563247
2011-01-20,70.3,74.94284136357368,-0.061951765893818345
2011-01-21,70.77,75.67284136357368,-0.06478997319550561
2011-01-24,71.5,74.91284136357368,-0.045557494569057555
2011-01-25,70.74,74.96284136357369,-0.05633246134698511
2011-01-26,70.79,76.76284136357367,-0.07780901875797375
2011-01-27,72.59,76.02284136357368,-0.04515539411578107
2011-01-28,71.85,76.93284136357367,-0.06606855113478638
2011-01-31,72.76,77.60284136357369,-0.062405464522680254
2011-02-01,73.43,77.51284136357367,-0.05267309637667794
2011-02-02,73.34,77.56284136357368,-0.054444129293552135
2011-02-03,73.39,76.65284136357367,-0.042566476408847254
2011-02-04,72.48,77.47284136357368,-0.06444634372118452
2011-02-07,73.3,77.67284136357368,-0.05629820265110608
2011-02-08,73.5,78.00284136357368,-0.05772663257977739
2011-02-09,73.83,79.18284136357367,-0.06760102657841893
2011-02-10,75.01,78.67284136357368,-0.046557888339718856
2011-02-11,74.5,77.73284136357367,-0.041589131528756984
2011-02-14,73.56,77.57284136357367,-0.05172997782517741
2011-02-15,73.4,77.38284136357366,-0.051469308872502784
2011-02-16,73.21,77.67284136357368,-0.05745690881429033
2011-02-17,73.5,78.27284136357368,-0.060976978482281674
2011-02-18,74.1,77.38284136357366,-0.042423375850850986
2011-02-22,73.21,76.03284136357368,-0.03712660625262487
2011-02-23,71.86,74.98284136357367,-0.04164741301855668
2011-02-24,70.81,77.24284136357366,-0.08328074485627701
2011-02-25,73.07,79.90284136357367,-0.08551437279286356
2011-02-28,75.73,78.07284136357367,-0.030008403980885
2011-03-01,73.9,76.60284136357369,-0.035283826493398784
2011-03-02,72.43,78.27284136357368,-0.07464710954383202
2011-03-03,74.1,77.28284136357368,-0.041184321220801845
2011-03-04,73.11,76.63284136357366,-0.045970386858814716
2011-03-07,72.46,77.54284136357367,-0.06554881500591203
2011-03-08,73.37,77.02284136357368,-0.04742542989723053
2011-03-09,72.85,75.46284136357369,-0.034624211285462225
2011-03-10,71.29,76.26284136357367,-0.06520661012177942
2011-03-11,72.09,74.64284136357368,-0.03420075277063994
2011-03-14,70.47,74.06284136357368,-0.04851071465023149
2011-03-15,69.89,73.20284136357368,-0.04525563901433716
2011-03-16,69.03,74.89284136357368,-0.07828306760471293
2011-03-17,70.72,75.25284136357368,-0.06023482012690906
2011-03-18,71.08,75.86284136357368,-0.06304590333826077
2011-03-21,71.69,75.83284136357368,-0.054631229544877535
2011-03-22,71.66,75.47284136357368,-0.050519382796338164
2011-03-23,71.3,75.82284136357367,-0.0596501170654693
2011-03-24,71.65,77.20284136357368,-0.07192534970861386
2011-03-25,73.03,76.75284136357368,-0.04850428072022506
2011-03-28,72.58,77.34284136357368,-0.06158089461938043
2011-03-29,73.17,78.73284136357367,-0.07065465017178152
2011-03-30,74.56,79.37284136357367,-0.060635870921239454
2011-03-31,75.2,79.18624695319868,-0.05034014246886409
2011-04-01,76.32,79.36624695319868,-0.03838214694711495
2011-04-04,76.5,80.33624695319868,-0.047752379513491094
2011-04-05,77.47,80.26624695319869,-0.03483714586567266
2011-04-06,77.4,79.20624695319869,-0.022804349690573655
2011-04-07,76.34,78.35624695319868,-0.025731795888628506
2011-04-08,75.49,78.40624695319869,-0.037194063821718526
2011-04-11,75.54,78.78624695319868,-0.041203218565888045
2011-04-12,75.92,77.60624695319868,-0.021728237344289858
2011-04-13,74.74,77.86624695319868,-0.04014893584222323
2011-04-14,75.0,79.01624695319869,-0.05082811583771518
2011-04-15,76.15,77.58624695319868,-0.01851161783949984
2011-04-18,74.72,79.54624695319869,-0.060672214441974015
2011-04-19,76.68,80.30624695319868,-0.04515522877456846
2011-04-20,77.44,81.57624695319868,-0.05070406040586417
2011-04-21,78.71,82.36624695319868,-0.04439011231477141
2011-04-25,79.5,83.12624695319869,-0.04362336910555242
2011-04-26,80.26,83.83624695319868,-0.042657526823631664
2011-04-27,80.97,85.40624695319869,-0.051942886047079084
2011-04-28,82.54,85.39624695319868,-0.033446984558513915
2011-04-29,82.53,85.70624695319869,-0.037059690117257515
2011-05-02,82.84,85.60624695319868,-0.03231361088298845
2011-05-03,82.74,85.26624695319869,-0.029627748886207117
2011-05-04,82.4,85.79624695319869,-0.039585029343431666
2011-05-05,82.93,85.01624695319869,-0.02453939132772065
2011-05-06,82.15,85.99624695319868,-0.044725753616804864
2011-05-09,83.13,88.02624695319868,-0.055622579885768575
2011-05-10,85.16,86.85624695319868,-0.0195293604398159
2011-05-11,83.99,86.85624695319868,-0.0329998941209505
2011-05-12,83.99,86.78624695319868,-0.03221993174456117
2011-05-13,83.92,87.25624695319868,-0.03823504986397286
2011-05-16,84.39,86.71624695319868,-0.02682596439458651
2011-05-17,83.85,88.87624695319869,-0.05655332133731372
2011-05-18,86.01,88.84624695319869,-0.0319230924260957
2011-05-19,85.98,88.11624695319868,-0.024243508173167005
2011-05-20,85.25,87.61624695319868,-0.027006942610343088
2011-05-23,84.75,87.90624695319869,-0.03590469463312518
2011-05-24,85.04,88.55624695319868,-0.03970636825945195
2011-05-25,85.69,90.10624695319868,-0.049011551391020536
2011-05-26,87.24,91.16624695319868,-0.04306689245652806
2011-05-27,88.3,92.87624695319869,-0.049272522343680736
2011-05-31,90.01,90.45624695319869,-0.004933290604346663
2011-06-01,87.59,89.28624695319868,-0.01899785253699604
2011-06-02,86.42,89.14624695319868,-0.0305817355903939
2011-06-03,86.28,87.78624695319868,-0.01715811992739258
2011-06-06,84.92,89.07624695319868,-0.04665943049197385
2011-06-07,86.21,87.38624695319868,-0.013460321208538018
2011-06-08,84.52,85.28624695319868,-0.008984414024211573
2011-06-09,82.42,82.90624695319869,-0.005865021890005151
2011-06-10,80.04,83.06624695319869,-0.036431728460101676
2011-06-13,80.2,85.30624695319868,-0.059857831466904265
2011-06-14,82.44,83.61624695319868,-0.014067205789050186
2011-06-15,80.75,83.99624695319868,-0.03864752379957448
2011-06-16,81.13,84.86624695319868,-0.044025122912046744
2011-06-17,82.0,87.14624695319868,-0.05905299577573819
2011-06-20,84.28,87.97624695319868,-0.04201414678629101
2011-06-21,85.11,87.90624695319869,-0.03180942253953134
2011-06-22,85.04,85.44624695319868,-0.004754415409505164
2011-06-23,82.58,84.82624695319868,-0.026480565083092822
2011-06-24,81.96,84.99624695319868,-0.03572212964733057
2011-06-27,82.13,85.30624695319868,-0.03723346257327742
2011-06-28,82.44,85.60624695319868,-0.03698616708345692
2011-06-29,82.74,85.73624695319869,-0.03494726046072749
2011-06-30,82.87,89.59585987261147,-0.0750688690546012
2011-07-01,84.95,90.67585987261147,-0.06314646346508979
2011-07-05,86.03,91.38585987261146,-0.05860709610958781
2011-07-06,86.74,92.18585987261147,-0.05907478522342724
2011-07-07,87.54,91.98585987261147,-0.04833199231673657
2011-07-08,87.34,89.36585987261147,-0.022669281932712004
2011-07-11,84.72,90.11585987261147,-0.05987691711802012
2011-07-12,85.47,90.49585987261145,-0.0555369038946778
2011-07-13,85.85,88.43585987261147,-0.029239947192646887
2011-07-14,83.79,89.35585987261145,-0.062288694670347367
2011-07-15,84.71,89.38585987261146,-0.052310957004556236
2011-07-18,84.74,90.96585987261146,-0.06844171957842382
2011-07-19,86.32,91.44585987261146,-0.05605349306958285
2011-07-20,86.8,92.04585987261147,-0.05699180690876893
2011-07-21,87.4,92.02585987261146,-0.05026695625571864
2011-07-22,87.38,91.68585987261147,-0.04696318362061558
2011-07-25,87.04,90.91585987261146,-0.04263128433303265
2011-07-26,86.27,87.49585987261145,-0.014010490032285272
2011-07-27,82.85,87.29585987261147,-0.05092864517400031
2011-07-28,82.65,86.66585987261146,-0.046337276045195774
2011-07-29,82.02,84.70585987261147,-0.03170807635564665
2011-08-01,80.06,80.76585987261147,-0.008739582216109487
2011-08-02,76.12,82.55585987261146,-0.07795763841043346
2011-08-03,77.91,77.87585987261147,0.0004383916587806791
2011-08-04,73.23,74.57585987261147,-0.018046856917378284
2011-08-05,69.93,67.90585987261146,0.02980803322696679
2011-08-08,63.26,75.52585987261146,-0.16240609366513858
