date,ANTM,dcf,Deviation
2010-12-06,55.94,2246223604.549999,-0.9999999750959789
2010-12-07,55.75,2246223934.802,-0.9999999751805689
2010-12-08,56.53,2246224011.014,-0.9999999748333204
2010-12-09,56.71,2246224421.712,-0.9999999747531906
2010-12-10,57.68,2246224358.2019997,-0.999999974321354
2010-12-13,57.53,2246224603.774,-0.9999999743881356
2010-12-14,58.11,2246223845.8880005,-0.9999999741299158
2010-12-15,56.32,2246223718.868,-0.9999999749268074
2010-12-16,56.02,2246223680.761999,-0.9999999750603644
2010-12-17,55.93,2246223752.74,-0.9999999751004325
2010-12-20,56.1,2246223947.5039997,-0.999999975024752
2010-12-21,56.56,2246224184.608,-0.9999999748199666
2010-12-22,57.12,2246224320.0960007,-0.9999999745706609
2010-12-23,57.44,2246224197.3099995,-0.9999999744281982
2010-12-27,57.15,2246224129.566,-0.9999999745573029
2010-12-28,56.99,2246224095.6940002,-0.9999999746285332
2010-12-29,56.91,2246223968.674,-0.9999999746641471
2010-12-30,56.61,2246224074.524,-0.9999999747977057
2010-12-31,56.86,25884410000.0,-0.999999997803311
2011-01-03,57.95,26042414000.0,-0.9999999977747839
2011-01-04,58.33,26104784000.0,-0.9999999977655437
2011-01-05,58.48,26537216000.0,-0.9999999977963023
2011-01-06,59.52,26928068000.0,-0.9999999977896669
2011-01-07,60.46,27206654000.0,-0.9999999977777495
2011-01-10,61.13,27514346000.0,-0.9999999977782499
2011-01-11,61.87,27539294000.0,-0.999999997753392
2011-01-12,61.93,27489398000.0,-0.9999999977471314
2011-01-13,61.81,28212890000.0,-0.9999999978091575
2011-01-14,63.55,27971726000.0,-0.999999997728063
2011-01-18,62.97,27593348000.0,-0.9999999977179282
2011-01-19,62.06,27385448000.0,-0.999999997733833
2011-01-20,61.56,27339710000.0,-0.9999999977483301
2011-01-21,61.45,27148442000.0,-0.9999999977365184
2011-01-24,60.99,27443660000.0,-0.9999999977776288
2011-01-25,61.7,27797090000.0,-0.9999999977803432
2011-01-26,62.55,28549688000.0,-0.9999999978090829
2011-01-27,64.36,27842828000.0,-0.9999999976884532
2011-01-28,62.66,27618296000.0,-0.9999999977312142
2011-01-31,62.12,28296050000.0,-0.9999999978046406
2011-02-01,63.75,28599584000.0,-0.9999999977709466
2011-02-02,64.48,28562162000.0,-0.9999999977424678
2011-02-03,64.39,28844906000.0,-0.9999999977677168
2011-02-04,65.07,28445738000.0,-0.9999999977124868
2011-02-07,64.11,28932224000.0,-0.9999999977841316
2011-02-08,65.28,28919750000.0,-0.9999999977427191
2011-02-09,65.25,28965488000.0,-0.9999999977473192
2011-02-10,65.36,28919750000.0,-0.9999999977399529
2011-02-11,65.25,29206652000.0,-0.9999999977659199
2011-02-14,65.94,29206652000.0,-0.9999999977422952
2011-02-15,65.94,29385446000.0,-0.999999997756032
2011-02-16,66.37,29734718000.0,-0.999999997767929
2011-02-17,67.21,29813720000.0,-0.9999999977456687
2011-02-18,67.4,28936382000.0,-0.9999999976707523
2011-02-22,65.29,28786694000.0,-0.9999999977319383
2011-02-23,64.93,29269022000.0,-0.9999999977816136
2011-02-24,66.09,29447816000.0,-0.9999999977556909
2011-02-25,66.52,29427026000.0,-0.999999997739493
2011-02-28,66.47,29223284000.0,-0.9999999977254439
2011-03-01,65.98,29568398000.0,-0.9999999977685636
2011-03-02,66.81,30395840000.0,-0.9999999978020019
2011-03-03,68.8,30059042000.0,-0.9999999977111712
2011-03-04,67.99,30025778000.0,-0.9999999977356124
2011-03-07,67.91,30200414000.0,-0.9999999977513553
2011-03-08,68.33,30645320000.0,-0.9999999977702958
2011-03-09,69.4,30250310000.0,-0.9999999977058086
2011-03-10,68.45,30054884000.0,-0.9999999977224999
2011-03-11,67.98,29634926000.0,-0.999999997706085
2011-03-14,66.97,29817878000.0,-0.999999997754032
2011-03-15,67.41,29422868000.0,-0.9999999977089249
2011-03-16,66.46,29227442000.0,-0.9999999977261096
2011-03-17,65.99,29501870000.0,-0.9999999977631926
2011-03-18,66.65,29684822000.0,-0.9999999977547448
2011-03-21,67.09,29842826000.0,-0.9999999977518885
2011-03-22,67.47,29664032000.0,-0.9999999977255284
2011-03-23,67.04,30383366000.0,-0.9999999977935295
2011-03-24,68.77,30620372000.0,-0.9999999977541096
2011-03-25,69.34,30462368000.0,-0.9999999977237488
2011-03-28,68.96,30624530000.0,-0.9999999977482104
2011-03-29,69.35,30749270000.0,-0.9999999977446619
2011-03-30,69.65,30807482000.0,-0.9999999977391856
2011-03-31,69.79,29237475000.0,-0.999999997612995
2011-04-01,70.75,29184373000.0,-0.9999999975757574
2011-04-04,70.61,28755764000.0,-0.9999999975444923
2011-04-05,69.48,28516805000.0,-0.999999997563542
2011-04-06,68.85,28600251000.0,-0.9999999975926784
2011-04-07,69.07,28554735000.0,-0.9999999975811367
2011-04-08,68.95,28668525000.0,-0.9999999975949233
2011-04-11,69.25,28854382000.0,-0.9999999976000179
2011-04-12,69.74,28630595000.0,-0.9999999975641443
2011-04-13,69.15,28767143000.0,-0.9999999975962159
2011-04-14,69.51,28729213000.0,-0.9999999975805115
2011-04-15,69.41,28217158000.0,-0.9999999975401491
2011-04-18,68.06,28566114000.0,-0.9999999976174568
2011-04-19,68.98,28721627000.0,-0.9999999975983255
2011-04-20,69.39,29814011000.0,-0.9999999976725708
2011-04-21,72.27,29791253000.0,-0.9999999975741202
2011-04-25,72.21,30079521000.0,-0.9999999975993634
2011-04-26,72.97,31054322000.0,-0.9999999976502466
2011-04-27,75.54,31437415000.0,-0.9999999975971307
2011-04-28,76.55,31528447000.0,-0.999999997572034
2011-04-29,76.79,31676374000.0,-0.9999999975757957
2011-05-02,77.18,31683960000.0,-0.9999999975640671
2011-05-03,77.2,31683960000.0,-0.9999999975634359
2011-05-04,77.2,31793957000.0,-0.9999999975718656
2011-05-05,77.49,31972228000.0,-0.9999999975763341
2011-05-06,77.96,32670140000.0,-0.9999999976137232
2011-05-09,79.8,32677726000.0,-0.9999999975579696
2011-05-10,79.82,32522213000.0,-0.9999999975456775
2011-05-11,79.41,32746000000.0,-0.9999999975749709
2011-05-12,80.0,32840825000.0,-0.9999999975640076
2011-05-13,80.25,33034268000.0,-0.9999999975707045
2011-05-16,80.76,32738414000.0,-0.9999999975331731
2011-05-17,79.98,33246676000.0,-0.999999997594346
2011-05-18,81.32,33421154000.0,-0.9999999975668106
2011-05-19,81.78,32947029000.0,-0.9999999975178339
2011-05-20,80.53,32419802000.0,-0.9999999975160243
2011-05-23,79.14,31812922000.0,-0.9999999975123316
2011-05-24,77.54,31509482000.0,-0.9999999975391535
2011-05-25,76.74,31767406000.0,-0.9999999975843165
2011-05-26,77.42,31828094000.0,-0.9999999975675578
2011-05-27,77.58,32051881000.0,-0.9999999975795493
2011-05-31,78.17,31672581000.0,-0.9999999975319347
2011-06-01,77.17,31987400000.0,-0.9999999975874876
2011-06-02,78.0,31486724000.0,-0.9999999975227655
2011-06-03,76.68,31016392000.0,-0.9999999975277589
2011-06-06,75.44,31297074000.0,-0.999999997589551
2011-06-07,76.18,31046736000.0,-0.9999999975462799
2011-06-08,75.52,31892575000.0,-0.9999999976320507
2011-06-09,77.75,31357762000.0,-0.9999999975205501
2011-06-10,76.34,31278109000.0,-0.9999999975593153
2011-06-13,76.13,31888782000.0,-0.9999999976126401
2011-06-14,77.74,31297074000.0,-0.9999999975160617
2011-06-15,76.18,31331211000.0,-0.9999999975685587
2011-06-16,76.27,31319832000.0,-0.9999999975648017
2011-06-17,76.24,32249117000.0,-0.9999999976359043
2011-06-20,78.69,32461525000.0,-0.9999999975758995
2011-06-21,79.25,31915333000.0,-0.9999999975168675
2011-06-22,77.81,31881196000.0,-0.9999999975593764
2011-06-23,77.72,31733269000.0,-0.9999999975508354
2011-06-24,77.33,31900161000.0,-0.9999999975758743
2011-06-27,77.77,32400837000.0,-0.9999999975997533
2011-06-28,79.09,32446353000.0,-0.999999997562438
2011-06-29,79.21,32279461000.0,-0.9999999975461177
2011-06-30,78.77,32028366000.0,-0.9999999975406176
2011-07-01,80.79,31814388000.0,-0.9999999974605829
2011-07-05,80.22,31720538000.0,-0.9999999974710391
2011-07-06,79.97,31082358000.0,-0.9999999974271578
2011-07-07,78.27,30981000000.0,-0.9999999974736129
2011-07-08,78.0,29933634000.0,-0.9999999973942355
2011-07-11,75.21,30211430000.0,-0.9999999975105448
2011-07-12,75.95,30485472000.0,-0.9999999975086493
2011-07-13,76.68,30440424000.0,-0.9999999974809812
2011-07-14,76.56,29817260000.0,-0.9999999974323597
2011-07-15,74.9,29573250000.0,-0.9999999974673057
2011-07-18,74.25,29306716000.0,-0.9999999974664511
2011-07-19,73.54,29348010000.0,-0.9999999974942083
2011-07-20,73.65,29723410000.0,-0.9999999975221551
2011-07-21,74.65,29633314000.0,-0.9999999974808758
2011-07-22,74.41,29408074000.0,-0.9999999974697424
2011-07-25,73.81,29314224000.0,-0.9999999974821097
2011-07-26,73.56,27489780000.0,-0.9999999973240965
2011-07-27,68.7,27373406000.0,-0.9999999974902648
2011-07-28,68.39,27058070000.0,-0.9999999974724731
2011-07-29,67.55,26265976000.0,-0.9999999974282319
2011-08-01,65.44,25702876000.0,-0.9999999974539814
2011-08-02,63.94,25999442000.0,-0.9999999975407164
2011-08-03,64.73,25072204000.0,-0.9999999974182565
2011-08-04,62.26,24955830000.0,-0.9999999975051922
2011-08-05,61.95,23101354000.0,-0.999999997318339
2011-08-08,57.01,24317650000.0,-0.9999999976556123
2011-08-09,60.25,23195204000.0,-0.9999999974024802
2011-08-10,57.26,24490334000.0,-0.9999999976619347
2011-08-11,60.71,24366452000.0,-0.9999999975084596
2011-08-12,60.38,25083466000.0,-0.9999999975928366
2011-08-15,62.29,24993370000.0,-0.999999997507739
2011-08-16,62.05,24895766000.0,-0.9999999975076084
2011-08-17,61.79,23822122000.0,-0.9999999974061925
2011-08-18,58.93,23506786000.0,-0.9999999974930643
2011-08-19,58.09,23311578000.0,-0.9999999975081052
2011-08-22,57.57,24028592000.0,-0.9999999976041043
2011-08-23,59.48,24501596000.0,-0.999999997572403
2011-08-24,60.74,24066132000.0,-0.9999999974761212
2011-08-25,59.58,24385222000.0,-0.999999997556717
2011-08-26,60.43,25132268000.0,-0.9999999975955214
2011-08-29,62.42,25267412000.0,-0.9999999975296243
2011-08-30,62.78,25462620000.0,-0.9999999975344249
2011-08-31,63.3,25537700000.0,-0.9999999975213116
2011-09-01,63.5,25045926000.0,-0.9999999974646575
2011-09-02,62.19,24937060000.0,-0.9999999975061215
2011-09-06,61.9,25777956000.0,-0.9999999975987235
2011-09-07,64.14,25417572000.0,-0.9999999974765489
2011-09-08,63.18,24903274000.0,-0.9999999974629842
2011-09-09,61.81,25492652000.0,-0.9999999975753797
2011-09-12,63.38,26434906000.0,-0.9999999976024125
2011-09-13,65.89,26656392000.0,-0.9999999975281726
2011-09-14,66.48,26982989999.999996,-0.9999999975362256
2011-09-15,67.35,27114380000.0,-0.9999999975160782
2011-09-16,67.7,26889139999.999996,-0.9999999974822549
2011-09-19,67.1,26949204000.000004,-0.9999999975101306
2011-09-20,67.26,26153356000.0,-0.999999997428246
2011-09-21,65.14,25586502000.0,-0.9999999974541264
2011-09-22,63.63,25744170000.0,-0.9999999975283724
2011-09-23,64.05,26404874000.0,-0.9999999975743115
2011-09-26,65.81,26874124000.0,-0.999999997551176
2011-09-27,67.06,26036982000.0,-0.9999999974244327
2011-09-28,64.83,26239698000.0,-0.9999999975293161
2011-09-29,65.37,26205912000.0,-0.9999999975055247
2011-09-30,65.28,25585496000.0,-0.9999999974485545
2011-10-03,62.32,25848409000.0,-0.9999999975890199
2011-10-04,63.03,26189085000.0,-0.9999999975932722
2011-10-05,63.95,26563087999.999996,-0.9999999975925239
2011-10-06,64.96,26870437000.000004,-0.9999999975824733
2011-10-07,65.79,27514759000.0,-0.9999999976089197
2011-10-10,67.53,27314797000.0,-0.9999999975277136
2011-10-11,66.99,27318500000.0,-0.9999999975478155
2011-10-12,67.0,26966715000.0,-0.9999999975154557
2011-10-13,66.05,27344421000.0,-0.9999999975845164
2011-10-14,67.07,26803783000.0,-0.9999999974977413
2011-10-17,65.61,26229818000.0,-0.9999999974986483
2011-10-18,64.06,26540870000.000004,-0.9999999975863639
2011-10-19,64.9,26670475000.0,-0.9999999975665975
2011-10-20,65.25,27188895000.0,-0.9999999976001231
2011-10-21,66.65,27855435000.0,-0.9999999976072892
2011-10-24,68.45,27318500000.0,-0.999999997494372
2011-10-25,67.0,28273874000.0,-0.9999999976303212
2011-10-26,69.58,28644174000.0,-0.9999999975708848
2011-10-27,70.58,27940604000.0,-0.9999999974739272
2011-10-28,68.68,28022070000.0,-0.9999999975490748
2011-10-31,68.9,27240737000.0,-0.9999999974706999
2011-11-01,66.79,27685097000.0,-0.9999999975875107
2011-11-02,67.99,27629552000.0,-0.999999997539229
2011-11-03,67.84,27474026000.0,-0.9999999975307586
2011-11-04,67.42,27725830000.0,-0.9999999975683325
2011-11-07,68.1,27996149000.0,-0.9999999975675226
2011-11-08,68.83,27303688000.0,-0.9999999974790952
2011-11-09,66.96,27899871000.0,-0.9999999975999889
2011-11-10,68.57,28707125000.0,-0.9999999976113944
2011-11-11,70.75,28540490000.0,-0.9999999975210657
2011-11-14,70.3,28444212000.0,-0.9999999975284954
2011-11-15,70.04,27740642000.0,-0.9999999974751846
2011-11-16,68.14,27785078000.0,-0.9999999975476045
2011-11-17,68.26,27881356000.0,-0.999999997551769
2011-11-18,68.52,27322203000.0,-0.9999999974921495
2011-11-21,67.01,27262955000.0,-0.9999999975420859
2011-11-22,66.85,26292769000.0,-0.9999999974574758
2011-11-23,64.23,26096510000.0,-0.9999999975387514
2011-11-25,63.7,26974121000.0,-0.9999999976384772
2011-11-28,66.07,27474026000.0,-0.9999999975951832
2011-11-29,67.42,28633065000.0,-0.9999999976453796
2011-11-30,70.55,28459024000.0,-0.9999999975209972
2011-12-01,70.08,28025773000.0,-0.9999999974994446
2011-12-02,68.91,27877653000.0,-0.9999999975281276
2011-12-05,68.51,27766563000.0,-0.9999999975326439
2011-12-06,68.21,27877653000.0,-0.9999999975532373
2011-12-07,68.51,26977824000.0,-0.9999999974605068
2011-12-08,66.08,27133350000.0,-0.9999999975646207
2011-12-09,66.5,26722317000.0,-0.9999999975114433
2011-12-12,65.39,26444592000.0,-0.9999999975272827
2011-12-13,64.64,26029856000.0,-0.9999999975166978
2011-12-14,63.52,26392750000.0,-0.9999999975932785
2011-12-15,64.5,26559385000.0,-0.99999999757148
2011-12-16,64.95,26074292000.0,-0.9999999975090407
2011-12-19,63.64,26751941000.0,-0.9999999976211071
2011-12-20,65.47,26829704000.000004,-0.9999999975597942
2011-12-21,65.68,27237034000.0,-0.9999999975885774
2011-12-22,66.78,27707315000.0,-0.9999999975898062
2011-12-23,68.05,27662879000.0,-0.9999999975400247
2011-12-27,67.93,27140756000.0,-0.9999999974971221
2011-12-28,66.52,27270361000.0,-0.9999999975607217
2011-12-29,66.87,27040775000.0,-0.9999999975270679
2011-12-30,66.25,26886011000.0,-0.9999999975358933
2012-01-03,67.61,27021098000.0,-0.9999999974978812
2012-01-04,67.98,27214601000.0,-0.9999999975020761
2012-01-05,68.51,28025123000.0,-0.9999999975554077
2012-01-06,70.73,28189418000.0,-0.9999999974909024
2012-01-09,71.18,28565471000.0,-0.9999999975081805
2012-01-10,72.21,28696907000.0,-0.9999999974837009
2012-01-11,72.57,28419431000.0,-0.9999999974464654
2012-01-12,71.81,28455941000.0,-0.9999999974764496
2012-01-13,71.91,28758974000.0,-0.9999999974995631
2012-01-17,72.74,28550867000.0,-0.9999999974522665
2012-01-18,72.17,28463243000.0,-0.9999999974644491
2012-01-19,71.93,28408478000.0,-0.9999999974680094
2012-01-20,71.78,28189418000.0,-0.9999999974536544
2012-01-23,71.18,27539540000.0,-0.9999999974153526
2012-01-24,69.4,26334709999.999996,-0.9999999973646947
2012-01-25,66.1,25677530000.0,-0.9999999974257648
2012-01-26,64.3,26086442000.0,-0.999999997535118
2012-01-27,65.42,25724993000.000004,-0.9999999974569478
2012-01-30,64.43,25684831999.999996,-0.9999999974915156
2012-01-31,64.32,26345663000.0,-0.9999999975586115
2012-02-01,66.13,25991516000.0,-0.9999999974557082
2012-02-02,65.16,25958656999.999996,-0.9999999974898547
2012-02-03,65.07,25703087000.0,-0.9999999974683975
2012-02-06,64.37,25933100000.0,-0.999999997517844
2012-02-07,65.0,25871033000.0,-0.9999999974875375
2012-02-08,64.83,25805315000.000004,-0.9999999974877268
2012-02-09,64.65,25630067000.0,-0.999999997477572
2012-02-10,64.17,25808966000.0,-0.9999999975136548
2012-02-13,64.66,26185019000.0,-0.999999997530649
2012-02-14,65.69,25987865000.000004,-0.9999999974722817
2012-02-15,65.15,26382173000.0,-0.9999999975305294
2012-02-16,66.23,26316455000.0,-0.9999999974833237
2012-02-17,66.05,26440589000.0,-0.9999999975019467
2012-02-21,66.39,26334709999.999996,-0.9999999974789926
2012-02-22,66.1,26378522000.0,-0.9999999974941735
2012-02-23,66.22,26338361000.0,-0.9999999974857965
2012-02-24,66.11,26221529000.000004,-0.9999999974787893
2012-02-27,65.79,26130254000.000004,-0.9999999974822288
2012-02-28,65.54,26163113000.0,-0.9999999974949464
2012-02-29,65.63,26382173000.0,-0.9999999975123354
2012-03-01,66.23,26217878000.0,-0.9999999974738611
2012-03-02,65.78,26002469000.0,-0.9999999974702403
2012-03-05,65.19,25692134000.0,-0.9999999974626476
2012-03-06,64.34,25509584000.0,-0.9999999974778107
2012-03-07,63.84,25717691000.0,-0.9999999975176621
2012-03-08,64.41,25889288000.0,-0.9999999975120984
2012-03-09,64.88,25571651000.0,-0.9999999974628153
2012-03-12,64.01,25951355000.0,-0.9999999975334621
2012-03-13,65.05,26743622000.0,-0.9999999975676443
2012-03-14,67.22,26641394000.0,-0.9999999974768587
2012-03-15,66.94,26783783000.0,-0.9999999975007264
2012-03-16,67.33,26907917000.0,-0.9999999974977625
2012-03-19,67.67,26612186000.0,-0.9999999974571799
2012-03-20,66.86,26425984999.999996,-0.9999999974699145
2012-03-21,66.35,26440589000.0,-0.9999999974906005
2012-03-22,66.39,26546468000.000004,-0.9999999974991023
2012-03-23,66.68,27258413000.0,-0.9999999975537828
2012-03-26,68.63,27167138000.0,-0.9999999974737862
2012-03-27,68.38,27758600000.0,-0.9999999975366193
2012-03-28,70.0,28350062000.0,-0.9999999975308695
2012-03-29,71.62,29145980000.0,-0.9999999975427143
2012-03-30,73.8,27009150000.0,-0.9999999972675927
2012-04-02,72.95,26904060000.0,-0.9999999972885133
2012-04-03,72.64,26727780000.0,-0.9999999972822284
2012-04-04,72.12,26815920000.0,-0.9999999973105529
2012-04-05,72.38,26188770000.0,-0.9999999972362199
2012-04-09,70.53,25761630000.0,-0.9999999972622075
2012-04-10,69.27,25853160000.000004,-0.999999997320637
2012-04-11,69.54,26009100000.0,-0.9999999973263204
2012-04-12,70.0,25754850000.0,-0.9999999972820653
2012-04-13,69.25,25578570000.0,-0.9999999972926555
2012-04-16,68.73,25995539999.999996,-0.9999999973560849
2012-04-17,69.96,25727730000.0,-0.9999999972807551
2012-04-18,69.17,26219280000.0,-0.999999997361865
2012-04-19,70.62,26239620000.000004,-0.9999999973086501
2012-04-20,70.68,26209110000.0,-0.9999999973032278
2012-04-23,70.59,26266740000.0,-0.9999999973125709
2012-04-24,70.76,26144700000.000004,-0.9999999972935241
2012-04-25,70.4,25788749999.999996,-0.9999999972701274
2012-04-26,69.35,25544670000.0,-0.999999997285148
2012-04-27,68.63,25270079999.999996,-0.99999999728414
2012-04-30,67.82,25470090000.0,-0.999999997337269
2012-05-01,68.41,25598910000.000004,-0.9999999973276206
2012-05-02,68.79,25093800000.0,-0.9999999972586854
2012-05-03,67.3,24741240000.0,-0.9999999972798453
2012-05-04,66.26,24856499999.999996,-0.9999999973342989
2012-05-07,66.6,24951420000.0,-0.9999999973308132
2012-05-08,66.88,24575130000.0,-0.9999999972785495
2012-05-09,65.77,24632760000.0,-0.9999999973299785
2012-05-10,65.94,24690390000.0,-0.9999999973293253
2012-05-11,66.11,24680220000.0,-0.9999999973213367
2012-05-14,66.08,24524280000.0,-0.9999999973055275
2012-05-15,65.62,24402240000.0,-0.9999999973109026
2012-05-16,65.26,24805650000.0,-0.9999999973691478
2012-05-17,66.45,24341220000.0,-0.9999999972700628
2012-05-18,65.08,24958200000.000004,-0.9999999973924402
2012-05-21,66.9,25029390000.0,-0.9999999973271422
2012-05-22,67.11,24900570000.0,-0.999999997304881
2012-05-23,66.73,25270079999.999996,-0.9999999973593278
2012-05-24,67.82,25297200000.000004,-0.9999999973190709
2012-05-25,67.9,25615860000.0,-0.9999999973492985
2012-05-29,68.84,25344660000.000004,-0.999999997283846
2012-05-30,68.04,25124310000.0,-0.999999997291866
2012-05-31,67.39,24775140000.0,-0.9999999972799346
2012-06-01,66.36,24466650000.0,-0.9999999972877366
2012-06-04,65.45,24710730000.0,-0.999999997351353
2012-06-05,66.17,25083630000.0,-0.9999999973620246
2012-06-06,67.27,25083630000.0,-0.9999999973181712
2012-06-07,67.27,25693829999.999996,-0.9999999973818617
2012-06-08,69.07,25673490000.0,-0.9999999973096763
2012-06-11,69.01,25829430000.0,-0.9999999973282415
2012-06-12,69.47,25581960000.0,-0.9999999972844145
2012-06-13,68.74,25941300000.0,-0.9999999973501713
2012-06-14,69.8,26270130000.0,-0.9999999973429899
2012-06-15,70.77,26463360000.0,-0.9999999973257364
2012-06-18,71.34,26646420000.0,-0.9999999973227173
2012-06-19,71.88,26300640000.0,-0.9999999972669866
2012-06-20,70.86,25826039999.999996,-0.9999999972562577
2012-06-21,69.46,25927740000.0,-0.9999999973210161
2012-06-22,69.76,25653150000.0,-0.9999999972806458
2012-06-25,68.95,25703999999.999996,-0.9999999973175381
2012-06-26,69.1,25836210000.0,-0.9999999973254591
2012-06-27,69.49,24619200000.000004,-0.9999999971774063
2012-06-28,65.9,23903910000.0,-0.9999999972431288
2012-06-29,63.79,22816426000.0,-0.9999999972042072
2012-07-02,62.26,22488028000.0,-0.9999999972314157
2012-07-03,61.28,22477975000.0,-0.9999999972737758
2012-07-05,61.25,22028941000.0,-0.9999999972195668
2012-07-06,59.91,22712545000.0,-0.9999999973622506
2012-07-09,61.95,22441114000.0,-0.9999999972394419
2012-07-10,61.14,22655578000.0,-0.9999999973013268
2012-07-11,61.78,22417657000.0,-0.9999999972441366
2012-07-12,61.07,22849936000.0,-0.9999999973273448
2012-07-13,62.36,22719247000.0,-0.9999999972551907
2012-07-16,61.97,23044294000.0,-0.999999997310831
2012-07-17,62.94,23131420000.0,-0.9999999972790257
2012-07-18,63.2,22963870000.0,-0.9999999972478506
2012-07-19,62.7,22709194000.0,-0.9999999972390037
2012-07-20,61.94,22665631000.0,-0.9999999972672281
2012-07-23,61.81,22534942000.0,-0.9999999972571485
2012-07-24,61.42,20051851000.0,-0.9999999969369411
2012-07-25,54.01,19844089000.0,-0.9999999972782827
2012-07-26,53.39,20423812000.0,-0.9999999973858945
2012-07-27,55.12,20457322000.0,-0.9999999973056102
2012-07-30,55.22,19810579000.0,-0.9999999972126004
2012-07-31,53.29,20071957000.0,-0.9999999973450521
2012-08-01,54.07,19689943000.0,-0.9999999972539281
2012-08-02,52.93,20397004000.0,-0.999999997405011
2012-08-03,55.04,20262964000.0,-0.9999999972837142
2012-08-06,54.64,20805826000.0,-0.9999999973738125
2012-08-07,56.26,21201244000.0,-0.9999999973463821
2012-08-08,57.44,20983429000.0,-0.9999999972626018
2012-08-09,56.79,21358741000.0,-0.9999999973411354
2012-08-10,57.91,21016939000.0,-0.9999999972446035
2012-08-13,56.89,21020290000.0,-0.9999999972935673
2012-08-14,56.9,21321880000.0,-0.9999999973313798
2012-08-15,57.8,21335284000.0,-0.9999999972908727
2012-08-16,57.84,21140926000.0,-0.9999999972640744
2012-08-17,57.26,21181138000.0,-0.9999999972966513
2012-08-20,57.38,21144277000.0,-0.9999999972862633
2012-08-21,57.27,21579907000.0,-0.9999999973461424
2012-08-22,58.57,21298423000.0,-0.9999999972500312
2012-08-23,57.73,21274966000.0,-0.9999999972864821
2012-08-24,57.66,21442516000.0,-0.9999999973109499
2012-08-27,58.16,21184489000.0,-0.9999999972545951
2012-08-28,57.39,22662280000.0,-0.9999999974675982
2012-08-29,61.8,22213246000.0,-0.9999999972178762
2012-08-30,60.46,22015537000.0,-0.9999999972537577
2012-08-31,59.87,21854689000.0,-0.9999999972605421
2012-09-04,59.39,21774265000.0,-0.9999999972724682
2012-09-05,59.15,21965272000.0,-0.9999999973071128
2012-09-06,59.72,22156279000.0,-0.9999999973046015
2012-09-07,60.29,21874795000.0,-0.9999999972438599
2012-09-10,59.45,21606715000.0,-0.9999999972485406
2012-09-11,58.65,21459271000.0,-0.9999999972669156
2012-09-12,58.21,21452569000.0,-0.9999999972865721
2012-09-13,58.19,21506185000.0,-0.9999999972942667
2012-09-14,58.35,21660331000.0,-0.9999999973061353
2012-09-17,58.81,21693841000.0,-0.9999999972890923
2012-09-18,58.91,21734053000.0,-0.999999997289507
2012-09-19,59.03,21710596000.0,-0.9999999972810512
2012-09-20,58.96,21811126000.0,-0.9999999972967925
2012-09-21,59.26,21553099000.0,-0.9999999972505114
2012-09-24,58.49,21549748000.0,-0.9999999972858151
2012-09-25,58.48,21268264000.0,-0.9999999972503633
2012-09-26,57.64,21412357000.0,-0.9999999973080964
2012-09-27,58.07,21392251000.0,-0.9999999972854656
2012-09-28,58.01,21616086000.0,-0.9999999973163505
2012-10-01,57.98,22436222000.0,-0.9999999974157859
2012-10-02,60.46,22320477000.0,-0.9999999972912765
2012-10-03,60.11,22998412000.0,-0.9999999973863413
2012-10-04,62.16,22687554000.0,-0.9999999972601719
2012-10-05,61.22,22862825000.0,-0.9999999973222906
2012-10-08,61.75,22952114000.0,-0.999999997309616
2012-10-09,62.02,22793378000.0,-0.9999999972790343
2012-10-10,61.54,23206753000.0,-0.9999999973481857
2012-10-11,62.79,22889281000.0,-0.9999999972567946
2012-10-12,61.83,23071166000.0,-0.9999999973200314
2012-10-15,62.38,22952114000.0,-0.9999999972821676
2012-10-16,62.02,22859518000.0,-0.9999999972869069
2012-10-17,61.74,23253051000.0,-0.9999999973448646
2012-10-18,62.93,22885974000.0,-0.9999999972502809
2012-10-19,61.82,23286121000.0,-0.9999999973451997
2012-10-22,63.03,22902509000.0,-0.9999999972478998
2012-10-23,61.87,22806606000.0,-0.9999999972871895
2012-10-24,61.58,23021561000.0,-0.9999999973251162
2012-10-25,62.23,22710703000.0,-0.9999999972598823
2012-10-26,61.29,22714010000.0,-0.9999999973016653
2012-10-31,61.3,22856211000.0,-0.9999999973180157
2012-11-01,61.73,22661098000.0,-0.9999999972759485
2012-11-02,61.14,22565195000.0,-0.9999999972905176
2012-11-05,60.85,22680940000.0,-0.9999999973171306
2012-11-06,61.2,21573095000.0,-0.999999997163133
2012-11-07,57.85,20964607000.0,-0.9999999972405874
2012-11-08,56.01,21014212000.0,-0.9999999973346609
2012-11-09,56.16,20911695000.0,-0.9999999973144215
2012-11-12,55.85,20795950000.0,-0.9999999973143809
2012-11-13,55.5,20409031000.0,-0.9999999972806156
2012-11-14,54.33,20511548000.0,-0.9999999973512482
2012-11-15,54.64,20680205000.0,-0.9999999973578598
2012-11-16,55.15,20941458000.0,-0.9999999973664679
2012-11-19,55.94,20835634000.0,-0.9999999973151765
2012-11-20,55.62,20819099000.0,-0.9999999973284146
2012-11-21,55.57,20981142000.0,-0.9999999973514311
2012-11-23,56.06,20752959000.0,-0.9999999972986985
2012-11-26,55.37,20620679000.0,-0.9999999973148314
2012-11-27,54.97,20554539000.0,-0.9999999973256515
2012-11-28,54.77,20842248000.0,-0.9999999973721645
