date,HAL,dcf,Deviation
2005-11-09,29.2,32.22266401590457,-0.09380552813425469
2005-11-10,28.0,32.25266401590457,-0.13185465900762428
2005-11-11,28.03,32.85266401590457,-0.14679674115833752
2005-11-14,28.63,32.86266401590457,-0.12879856647824062
2005-11-15,28.64,33.97266401590457,-0.15696926250493748
2005-11-16,29.75,34.58266401590457,-0.13974238692779795
2005-11-17,30.36,34.90266401590457,-0.13015235782101198
2005-11-18,30.68,35.632664015904574,-0.13899224637523488
2005-11-21,31.41,36.872664015904576,-0.1481494261859767
2005-11-22,32.65,37.00266401590457,-0.11763109850776421
2005-11-23,32.78,36.732664015904575,-0.10760624424607867
2005-11-25,32.51,35.76266401590457,-0.09095139037902844
2005-11-28,31.54,35.43266401590457,-0.10986089033997781
2005-11-29,31.21,36.052664015904575,-0.13432194674347064
2005-11-30,31.83,36.872664015904576,-0.1367588741005935
2005-12-01,32.65,37.14266401590457,-0.12095696781417742
2005-12-02,32.92,36.82266401590457,-0.1059853793907719
2005-12-05,32.6,36.662664015904575,-0.11081202430194803
2005-12-06,32.44,36.61266401590457,-0.11396777940255765
2005-12-07,32.39,37.58266401590457,-0.13816646988374992
2005-12-08,33.36,37.28266401590457,-0.10521415567919679
2005-12-09,33.06,37.702664015904574,-0.12313888519777016
2005-12-12,33.48,37.192664015904576,-0.09982248150648598
2005-12-13,32.97,37.49266401590457,-0.12062797175431539
2005-12-14,33.27,37.17266401590457,-0.10498747182162649
2005-12-15,32.95,36.08266401590457,-0.08681908892657553
2005-12-16,31.86,35.53266401590457,-0.103360221295557
2005-12-19,31.31,35.97266401590457,-0.1296168672368293
2005-12-20,31.75,36.382664015904574,-0.12733163283148863
2005-12-21,32.16,36.302664015904575,-0.11411460090338366
2005-12-22,32.08,36.14266401590457,-0.11240632439592169
2005-12-23,31.92,35.00266401590457,-0.08806941135977142
2005-12-27,30.78,35.442664015904576,-0.13155512276989811
2005-12-28,31.22,34.942664015904576,-0.10653635378831339
2005-12-29,30.72,35.202664015904574,-0.12733877225539825
2005-12-30,30.98,37.404653465346534,-0.17176080701559338
2006-01-03,32.67,37.794653465346535,-0.13559202150233407
2006-01-04,33.06,37.02465346534653,-0.1070814469352771
2006-01-05,32.29,37.764653465346534,-0.1449676605763155
2006-01-06,33.03,38.05465346534653,-0.13203781949879267
2006-01-09,33.32,39.03465346534654,-0.14639949270767283
2006-01-10,34.3,39.77465346534653,-0.1376417639971722
2006-01-11,35.04,39.224653465346535,-0.10668426858234747
2006-01-12,34.49,39.514653465346534,-0.1271592440954351
2006-01-13,34.78,39.73465346534653,-0.1246935114123392
2006-01-17,35.0,39.434653465346535,-0.11245574832408545
2006-01-18,34.7,40.614653465346535,-0.14562855916998196
2006-01-19,35.88,42.48465346534653,-0.15545974667614393
2006-01-20,37.75,43.24465346534654,-0.12705971779261904
2006-01-23,38.51,42.70465346534653,-0.09822473957669187
2006-01-24,37.97,41.85465346534654,-0.09281294058647094
2006-01-25,37.12,42.31465346534654,-0.12276251936225091
2006-01-26,37.58,44.20465346534653,-0.1498632597705989
2006-01-27,39.47,45.16465346534653,-0.1260865085506716
2006-01-30,40.43,44.544653465346535,-0.09237143282633287
2006-01-31,39.81,44.20465346534653,-0.09941608226363863
2006-02-01,39.47,43.59465346534653,-0.09461374589490035
2006-02-02,38.86,43.434653465346535,-0.10532266520777778
2006-02-03,38.7,43.45465346534653,-0.10941643957966862
2006-02-06,38.72,41.224653465346535,-0.060756204232303546
2006-02-07,36.49,42.014653465346534,-0.13149349119119202
2006-02-08,37.28,40.974653465346535,-0.09016924251650382
2006-02-09,36.24,41.38465346534653,-0.12431307343564946
2006-02-10,36.65,40.904653465346534,-0.1040139227423349
2006-02-13,36.17,40.044653465346535,-0.09675832177445476
2006-02-14,35.31,39.044653465346535,-0.09565082883015374
2006-02-15,34.31,40.35465346534654,-0.14978826346600194
2006-02-16,35.62,39.78465346534654,-0.10467989796553234
2006-02-17,35.05,40.81465346534654,-0.14123979933434905
2006-02-21,36.08,40.114653465346535,-0.10057804609559728
2006-02-22,35.38,40.05465346534653,-0.11670687575392025
2006-02-23,35.32,40.34465346534653,-0.12454323023650171
2006-02-24,35.61,39.23465346534653,-0.09238398061927466
2006-02-27,34.5,38.73465346534653,-0.10932467665252288
2006-02-28,34.0,39.42465346534654,-0.13759546346081897
2006-03-01,34.69,40.584653465346534,-0.14524341005842822
2006-03-02,35.85,40.31465346534654,-0.11074517778465442
2006-03-03,35.58,39.004653465346536,-0.08780115091624008
2006-03-06,34.27,37.934653465346535,-0.09660437438012204
2006-03-07,33.2,38.20465346534653,-0.13099591309959113
2006-03-08,33.47,37.764653465346534,-0.11372151128799257
2006-03-09,33.03,38.23465346534653,-0.13612398684517169
2006-03-10,33.5,39.05465346534653,-0.14222769817366876
2006-03-13,34.32,39.514653465346534,-0.13146144555973716
2006-03-14,34.78,39.434653465346535,-0.11803459790604831
2006-03-15,34.7,40.184653465346535,-0.13648627006516945
2006-03-16,35.45,39.934653465346535,-0.11229979669757517
2006-03-17,35.2,38.974653465346535,-0.09684892948958945
2006-03-20,34.24,38.99465346534654,-0.12193090700426057
2006-03-21,34.26,39.23465346534653,-0.12679233855704442
2006-03-22,34.5,39.95465346534653,-0.1365211056098249
2006-03-23,35.22,40.364653465346535,-0.12745441924240164
2006-03-24,35.63,40.52465346534653,-0.12078211771834269
2006-03-27,35.79,41.324653465346536,-0.13393103150853303
2006-03-28,36.59,41.864653465346535,-0.12599300433031468
2006-03-29,37.13,41.88465346534653,-0.1135177940359543
2006-03-30,37.15,41.24465346534654,-0.09927719404375257
2006-03-31,36.51,40.88921875,-0.10709959455999629
2006-04-03,36.44,42.04921875,-0.133396503353585
2006-04-04,37.6,43.11921875,-0.12799904335001433
2006-04-05,38.67,43.70921875,-0.11528960924290133
2006-04-06,39.26,43.07921875,-0.08865571059131627
2006-04-07,38.63,44.00921875,-0.12222936245601945
2006-04-10,39.56,42.84921875,-0.07676263059055177
2006-04-11,38.4,42.79921875,-0.10278736104265929
2006-04-12,38.35,43.00921875,-0.10833069945033591
2006-04-13,38.56,43.92921875,-0.12222431681646961
2006-04-17,39.48,44.94921875,-0.12167550186842802
2006-04-18,40.5,45.68921875,-0.11357643864286915
2006-04-19,41.24,45.84921875,-0.10052992996745436
2006-04-20,41.4,46.11921875,-0.102326511114198
2006-04-21,41.67,44.59921875,-0.06567870093015915
2006-04-24,40.15,43.85921875,-0.08457101735310779
2006-04-25,39.41,43.64921875,-0.09712015177820355
2006-04-26,39.2,42.93921875,-0.0870816670366179
2006-04-27,38.49,43.52921875,-0.11576634947072184
2006-04-28,39.08,44.24921875,-0.11682056533483998
2006-05-01,39.8,44.91921875,-0.11396499966954576
2006-05-02,40.47,43.98921875,-0.08000184704348723
2006-05-03,39.54,44.38921875,-0.10924316504218712
2006-05-04,39.94,44.26921875,-0.09779297833215095
2006-05-05,39.82,44.45921875,-0.10434773440547684
2006-05-08,40.01,45.32921875,-0.11734635841258578
2006-05-09,40.88,45.56921875,-0.10290320700308242
2006-05-10,41.12,44.47921875,-0.07552333076893358
2006-05-11,40.03,42.98921875,-0.06883629979900474
2006-05-12,38.54,42.07921875,-0.08410847100149654
2006-05-15,37.63,41.95921875,-0.10317681975430004
2006-05-16,37.51,41.32921875,-0.09240965267459855
2006-05-17,36.88,39.98921875,-0.07775142518882039
2006-05-18,35.54,39.94921875,-0.11037058766011543
2006-05-19,35.5,39.61921875,-0.1039702164748012
2006-05-22,35.17,39.98921875,-0.12051295075625845
2006-05-23,35.54,39.45921875,-0.09932327284102649
2006-05-24,35.01,41.34921875,-0.153309275039205
2006-05-25,36.9,41.27921875,-0.10608773331011745
2006-05-26,36.83,40.40921875,-0.08857431201883859
2006-05-30,35.96,41.73921875,-0.13846015625292452
2006-05-31,37.29,42.02921875,-0.11276009621282812
2006-06-01,37.58,42.83921875,-0.12276644867619124
2006-06-02,38.39,41.57921875,-0.07670222880269972
2006-06-05,37.13,41.13921875,-0.09745490730788353
2006-06-06,36.69,39.61921875,-0.07393428852001283
2006-06-07,35.17,40.48921875,-0.13137370673520332
2006-06-08,36.04,40.75921875,-0.11578285587232962
2006-06-09,36.31,39.65921875,-0.08444994267568617
2006-06-12,35.21,38.57921875,-0.08733247741052308
2006-06-13,34.13,39.84921875,-0.14352147744427224
2006-06-14,35.4,41.61921875,-0.14943141502385848
2006-06-15,37.17,41.66921875,-0.10797463655351103
2006-06-16,37.22,39.98921875,-0.06924913355552864
2006-06-19,35.54,39.64921875,-0.10363933715591822
2006-06-20,35.2,40.48921875,-0.13063276875402785
2006-06-21,36.04,40.18921875,-0.1032420852918422
2006-06-22,35.74,40.32921875,-0.11379389168058207
2006-06-23,35.88,40.47921875,-0.1136192567945743
2006-06-26,36.03,39.39921875,-0.08551486189050395
2006-06-27,34.95,39.73921875,-0.12051617773688605
2006-06-28,35.29,41.30921875,-0.14571127056233668
2006-06-29,36.86,41.55921875,-0.11307283657732381
2006-06-30,37.11,41.113414634146345,-0.09737489989025017
2006-07-03,37.53,41.17341463414634,-0.08848949416803398
2006-07-05,37.59,40.71341463414634,-0.07671708851280501
2006-07-06,37.13,39.89341463414634,-0.06926994491419192
2006-07-07,36.31,39.91341463414634,-0.09028079073604445
2006-07-10,36.33,41.37341463414634,-0.12189988858168621
2006-07-11,37.79,41.02341463414634,-0.07881875906680302
2006-07-12,37.44,40.45341463414634,-0.07449098330509651
2006-07-13,36.87,40.53341463414634,-0.09038011396799994
2006-07-14,36.95,38.833414634146344,-0.048499846121959345
2006-07-17,35.25,37.63341463414634,-0.06333240438893817
2006-07-18,34.05,37.73341463414634,-0.09761678527797713
2006-07-19,34.15,36.26341463414634,-0.058279526499865564
2006-07-20,32.68,33.62341463414634,-0.02805826369545039
2006-07-21,30.04,34.68341463414634,-0.13387997355874037
2006-07-24,31.1,35.03341463414634,-0.1122760848527885
2006-07-25,31.45,35.583414634146344,-0.11616126998053367
2006-07-26,32.0,35.93341463414634,-0.10946398148336689
2006-07-27,32.35,36.19341463414634,-0.10619099283658928
2006-07-28,32.61,36.94341463414634,-0.11729870335648462
2006-07-31,33.36,37.31341463414634,-0.10595156387881166
2006-08-01,33.73,37.30341463414634,-0.0957932315095722
2006-08-02,33.72,37.293414634146345,-0.09581891787603913
2006-08-03,33.71,36.45341463414634,-0.07525809753845536
2006-08-04,32.87,36.98341463414634,-0.11122322464915069
2006-08-07,33.4,36.64341463414634,-0.08851289287663566
2006-08-08,33.06,37.52341463414634,-0.11895011895011887
2006-08-09,33.94,37.60341463414634,-0.09742239288077115
2006-08-10,34.02,37.45341463414634,-0.09167160505082728
2006-08-11,33.87,37.06341463414634,-0.08616083179784162
2006-08-14,33.48,37.153414634146344,-0.09887152150936473
2006-08-15,33.57,37.42341463414634,-0.10296801272191658
2006-08-16,33.84,37.153414634146344,-0.08918196797720723
2006-08-17,33.57,37.653414634146344,-0.10844739245622792
2006-08-18,34.07,37.68341463414634,-0.09588872635952927
2006-08-21,34.1,37.59341463414634,-0.09292623902733355
2006-08-22,34.01,36.99341463414634,-0.08064718176603614
2006-08-23,33.41,36.793414634146345,-0.09195707079076998
2006-08-24,33.21,37.53341463414634,-0.11518841747516029
2006-08-25,33.95,36.80341463414634,-0.07753124710061365
2006-08-28,33.22,37.20341463414634,-0.10707121035310163
2006-08-29,33.62,36.57341463414634,-0.08075304599502509
2006-08-30,32.99,36.20341463414634,-0.08875998760391823
2006-08-31,32.62,36.51341463414634,-0.10662970508667058
2006-09-01,32.93,36.48341463414634,-0.09739808265700423
2006-09-05,32.9,35.543414634146345,-0.07437143170838834
2006-09-06,31.96,35.05341463414634,-0.08824859621901071
2006-09-07,31.47,34.38341463414634,-0.08473313849558783
2006-09-08,30.8,33.23341463414634,-0.0732219262129652
2006-09-11,29.65,32.63341463414634,-0.09142207971778149
2006-09-12,29.05,33.39341463414634,-0.13006799938647162
2006-09-13,29.81,32.64341463414634,-0.08679896591401537
2006-09-14,29.06,32.613414634146345,-0.10895561455334124
2006-09-15,29.03,33.38341463414634,-0.13040651119293933
2006-09-18,29.8,32.68341463414634,-0.08822256384233063
2006-09-19,29.1,31.42341463414634,-0.07393896115992415
2006-09-20,27.84,31.68341463414634,-0.1213068313035981
2006-09-21,28.1,31.79341463414634,-0.11616917140380345
2006-09-22,28.21,31.553414634146343,-0.10596046966429362
2006-09-25,27.97,32.00341463414634,-0.12603075891292082
2006-09-26,28.42,32.46341463414634,-0.12455296769346347
2006-09-27,28.88,32.083414634146344,-0.09984643687947581
2006-09-28,28.5,32.03341463414634,-0.11030402704493014
2006-09-29,28.45,31.33600391772772,-0.09209865831344954
2006-10-02,27.86,30.046003917727717,-0.07275522973748705
2006-10-03,26.57,30.386003917727717,-0.12558426333583783
2006-10-04,26.91,31.146003917727718,-0.13600473206505526
2006-10-05,27.67,31.156003917727716,-0.11188867246688794
2006-10-06,27.68,30.566003917727716,-0.09441875115555709
2006-10-09,27.09,30.886003917727717,-0.12290369216552854
2006-10-10,27.41,30.55600391772772,-0.10295861743565549
2006-10-11,27.08,31.226003917727716,-0.13277407921459772
2006-10-12,27.75,32.18600391772772,-0.13782400353479152
2006-10-13,28.71,32.95600391772772,-0.12883855482987439
2006-10-16,29.48,32.806003917727715,-0.1013840005039568
2006-10-17,29.33,32.10600391772772,-0.08646370083431398
2006-10-18,28.63,32.85600391772772,-0.12862196901089196
2006-10-19,29.38,32.25600391772772,-0.0891618169771824
2006-10-20,28.78,32.736003917727714,-0.120845657511221
2006-10-23,29.26,34.31600391772772,-0.14733661675320464
2006-10-24,30.84,36.11600391772772,-0.14608493037453585
2006-10-25,32.64,35.876003917727715,-0.09019967567036302
2006-10-26,32.4,35.626003917727715,-0.09055194416914203
2006-10-27,32.15,35.266003917727716,-0.08835715906449348
2006-10-30,31.79,35.82600391772772,-0.1126557102767074
2006-10-31,32.35,35.00600391772772,-0.07587281096036969
2006-11-01,31.53,34.67600391772772,-0.09072567661463893
2006-11-02,31.2,35.25600391772772,-0.11504434612591596
2006-11-03,31.78,35.99600391772772,-0.11712422099308006
2006-11-06,32.52,35.17600391772772,-0.075506129802003
2006-11-07,31.7,35.34600391772772,-0.10315179973991562
2006-11-08,31.87,35.586003917727716,-0.1044231863268168
2006-11-09,32.11,35.266003917727716,-0.08949139588058741
2006-11-10,31.79,35.46600391772772,-0.1036486638374916
2006-11-13,31.99,35.54600391772772,-0.1000394847746654
2006-11-14,32.07,37.02600391772772,-0.13385197950986094
2006-11-15,33.55,35.986003917727714,-0.0676930932174904
2006-11-16,32.51,36.07600391772772,-0.09884697667347209
2006-11-17,32.6,35.806003917727715,-0.08953816586442387
2006-11-20,32.33,36.13600391772772,-0.1053244273050502
2006-11-21,32.66,36.086003917727716,-0.0949399641350881
2006-11-22,32.61,35.766003917727716,-0.0882403280217563
2006-11-24,32.29,35.35600391772772,-0.08671805571868962
2006-11-27,31.88,36.18600391772772,-0.11899639229349068
2006-11-28,32.71,37.11600391772772,-0.11870900562178455
2006-11-29,33.64,37.21600391772772,-0.09608779936806433
2006-11-30,33.74,37.00600391772772,-0.0882560550171465
2006-12-01,33.53,36.77600391772772,-0.08826418239973588
2006-12-04,33.3,36.68600391772772,-0.09229688590017038
2006-12-05,33.21,36.64600391772772,-0.09376203543070438
2006-12-06,33.17,36.38600391772772,-0.08838574098434704
2006-12-07,32.91,36.28600391772772,-0.0930387354138591
2006-12-08,32.81,36.07600391772772,-0.09053119977411916
2006-12-11,32.6,35.726003917727716,-0.08749940029471226
2006-12-12,32.25,36.196003917727715,-0.10901766743911423
2006-12-13,32.72,36.696003917727715,-0.10834977908335475
2006-12-14,33.22,36.34600391772772,-0.08600681177506331
2006-12-15,32.87,35.41600391772772,-0.07188851468511681
2006-12-18,31.94,35.77600391772772,-0.10722281690680668
2006-12-19,32.3,35.43600391772772,-0.08849767386324447
2006-12-20,31.96,35.236003917727714,-0.09297319654569314
2006-12-21,31.76,34.93600391772772,-0.09090919285465571
2006-12-22,31.46,34.64600391772772,-0.09195877034746558
2006-12-26,31.17,34.82600391772772,-0.10497913933406167
2006-12-27,31.35,34.736003917727714,-0.09747822247335847
2006-12-28,31.26,34.52600391772772,-0.09459548013463437
2006-12-29,31.05,34.18854043392505,-0.09180094833211117
2007-01-03,29.87,33.54854043392505,-0.10964830023440375
2007-01-04,29.23,33.31854043392505,-0.12271067041586503
2007-01-05,29.0,33.27854043392505,-0.12856755068390535
2007-01-08,28.96,33.02854043392505,-0.12318256818112605
2007-01-09,28.71,32.67854043392505,-0.12144178966466723
2007-01-10,28.36,32.58854043392505,-0.1297554409501288
2007-01-11,28.27,33.43854043392505,-0.15456836234040017
2007-01-12,29.12,33.11854043392505,-0.12073419847419165
2007-01-16,28.8,33.378540433925046,-0.1371701810325876
2007-01-17,29.06,32.94854043392505,-0.11801859453298458
2007-01-18,28.63,33.68854043392505,-0.15015611744434598
2007-01-19,29.37,33.63854043392505,-0.1268943413971717
2007-01-22,29.32,34.04854043392505,-0.1388764503166091
2007-01-23,29.73,34.46854043392505,-0.1374743570302508
2007-01-24,30.15,34.058540433925046,-0.11475948129685054
2007-01-25,29.74,33.46854043392505,-0.11140433331074262
2007-01-26,29.15,33.07854043392505,-0.11876401988692264
2007-01-29,28.76,33.63854043392505,-0.14502830298204483
2007-01-30,29.32,33.85854043392505,-0.13404418429619003
2007-01-31,29.54,33.93854043392505,-0.1296031113208468
2007-02-01,29.62,34.06854043392505,-0.13057619661026765
2007-02-02,29.75,34.13854043392505,-0.12855090985565265
2007-02-05,29.82,34.20854043392505,-0.12828785964726164
2007-02-06,29.89,33.95854043392505,-0.11980904897374578
2007-02-07,29.64,34.03854043392505,-0.1292223573000555
2007-02-08,29.72,34.22854043392505,-0.13171874630846026
2007-02-09,29.91,34.04854043392505,-0.12154824791847807
2007-02-12,29.73,34.96854043392505,-0.1498072372744168
2007-02-13,30.65,35.01854043392505,-0.1247493579056459
2007-02-14,30.7,34.69854043392505,-0.1152365599221471
2007-02-15,30.38,34.36854043392505,-0.11605207505373072
2007-02-16,30.05,34.35854043392505,-0.12539940228866264
2007-02-20,30.04,34.58854043392505,-0.13150426056902242
2007-02-21,30.27,35.82854043392505,-0.15514280979924655
2007-02-22,31.51,35.86854043392505,-0.12151429584803142
2007-02-23,31.55,36.21854043392505,-0.12889918748774698
2007-02-26,31.9,35.04854043392505,-0.08983371047535649
2007-02-27,30.73,35.23854043392505,-0.12794344993882223
2007-02-28,30.92,35.65854043392505,-0.13288655049427833
2007-03-01,31.34,35.29854043392505,-0.11214459253166564
2007-03-02,30.98,34.59854043392505,-0.10458650534220082
2007-03-05,30.28,35.28854043392505,-0.14193107372358282
2007-03-06,30.97,35.76854043392505,-0.13415533247126354
2007-03-07,31.45,36.04854043392505,-0.1275652322832298
2007-03-08,31.73,36.33854043392505,-0.126822386889887
2007-03-09,32.02,36.50854043392505,-0.12294494330850136
2007-03-12,32.19,36.11854043392505,-0.10876797308883202
2007-03-13,31.8,36.14854043392505,-0.12029643193681994
2007-03-14,31.83,36.45854043392505,-0.1269535307457933
2007-03-15,32.14,36.378540433925046,-0.11651210805512047
2007-03-16,32.06,36.71854043392505,-0.12687161251161616
2007-03-19,32.4,34.81854043392505,-0.06946128136860596
2007-03-20,30.5,35.00854043392505,-0.1287840160727194
2007-03-21,30.69,35.06854043392505,-0.12485664871553315
2007-03-22,30.75,35.39854043392505,-0.13132011594099535
2007-03-23,31.08,35.68854043392505,-0.12913221941528974
2007-03-26,31.37,35.35854043392505,-0.11280274538985813
2007-03-27,31.04,35.628540433925046,-0.12878833592509153
2007-03-28,31.31,36.35854043392505,-0.13885432070904613
2007-03-29,32.04,36.058540433925046,-0.11144490003106933
2007-03-30,31.74,34.47362903225807,-0.0792962362535179
2007-04-02,32.27,34.96362903225806,-0.07704088811183962
2007-04-03,32.76,35.04362903225807,-0.06516531236408085
2007-04-04,32.84,35.14362903225806,-0.06554897987750707
2007-04-05,32.94,34.803629032258065,-0.0535469743839283
2007-04-09,32.6,35.06362903225806,-0.0702616671534928
2007-04-10,32.86,34.65362903225807,-0.05175876473394547
2007-04-11,32.45,34.92362903225806,-0.07082966750028274
2007-04-12,32.72,34.873629032258066,-0.06175523144625883
2007-04-13,32.67,35.11362903225807,-0.06959203874977327
2007-04-16,32.91,34.78362903225806,-0.053865254557552866
2007-04-17,32.58,34.56362903225806,-0.057390646983473736
2007-04-18,32.36,34.22362903225807,-0.054454453982699325
2007-04-19,32.02,33.85362903225806,-0.054163440808985386
2007-04-20,31.65,33.71362903225806,-0.061210527952464844
2007-04-23,31.51,33.29362903225807,-0.053572682945734584
2007-04-24,31.09,33.74362903225806,-0.07864089039508049
2007-04-25,31.54,33.83362903225807,-0.06779139861323324
2007-04-26,31.63,33.953629032258064,-0.0684353660708984
2007-04-27,31.75,33.97362903225807,-0.06545161925877052
2007-04-30,31.77,33.593629032258065,-0.0542849666675469
2007-05-01,31.39,34.133629032258064,-0.08037906047625909
2007-05-02,31.93,34.47362903225807,-0.07378477705024655
2007-05-03,32.27,34.483629032258065,-0.06419362156422981
2007-05-04,32.28,34.46362903225806,-0.06336039162370788
2007-05-07,32.26,34.57362903225806,-0.0669188944585305
2007-05-08,32.37,35.35362903225806,-0.08439385471674443
2007-05-09,33.15,35.013629032258066,-0.0532258175963739
2007-05-10,32.81,35.763629032258066,-0.08258750893523559
2007-05-11,33.56,36.273629032258064,-0.07480996814090035
2007-05-14,34.07,36.22362903225807,-0.05945370714624443
2007-05-15,34.02,37.79362903225807,-0.09984828472114049
2007-05-16,35.59,38.553629032258065,-0.0768703000637988
2007-05-17,36.35,38.663629032258065,-0.059839934588854615
2007-05-18,36.46,38.913629032258065,-0.06305320509233636
2007-05-21,36.71,38.50362903225806,-0.046583376095675866
2007-05-22,36.3,38.89362903225806,-0.06668518975452076
2007-05-23,36.69,38.10362903225806,-0.037099590463189336
2007-05-24,35.9,38.32362903225806,-0.06324111503683605
2007-05-25,36.12,37.99362903225806,-0.04931429505371232
2007-05-29,35.79,38.303629032258065,-0.06562378280504888
2007-05-30,36.1,38.15362903225807,-0.05382526077720595
2007-05-31,35.95,38.03362903225806,-0.054783860632674264
2007-06-01,35.83,38.64362903225806,-0.07280964812878643
2007-06-04,36.44,38.53362903225806,-0.05433251642365178
2007-06-05,36.33,37.99362903225806,-0.043787052583094344
2007-06-06,35.79,37.233629032258065,-0.03877218175556696
2007-06-07,35.03,37.443629032258066,-0.06446033930575212
2007-06-08,35.24,37.46362903225806,-0.059354341522637966
2007-06-11,35.26,36.883629032258064,-0.04402031673288043
2007-06-12,34.68,37.703629032258064,-0.08019464199775417
2007-06-13,35.5,38.46362903225806,-0.0770501667893212
2007-06-14,36.26,38.57362903225806,-0.0599795531377989
2007-06-15,36.37,38.123629032258066,-0.045998481172247474
2007-06-18,35.92,38.40362903225807,-0.06467172751231087
2007-06-19,36.2,37.39362903225806,-0.031920652345038825
2007-06-20,35.19,38.10362903225806,-0.07646591955300175
2007-06-21,35.9,37.92362903225806,-0.053360637784341636
2007-06-22,35.72,37.263629032258066,-0.041424549147421774
2007-06-25,35.06,36.633629032258064,-0.04295585978862182
2007-06-26,34.43,37.013629032258066,-0.06980209992396003
2007-06-27,34.81,36.72362903225807,-0.05210893048116605
2007-06-28,34.52,36.703629032258064,-0.059493545729195185
2007-06-29,34.5,36.370442571127505,-0.05142754497610502
2007-07-02,34.95,36.2804425711275,-0.036671067849273764
2007-07-03,34.86,35.9204425711275,-0.029521979553221778
2007-07-05,34.5,36.2804425711275,-0.04907444465808153
2007-07-06,34.86,36.510442571127506,-0.04520467172952536
2007-07-09,35.09,36.3904425711275,-0.03573582730096503
2007-07-10,34.97,35.840442571127504,-0.02428660219248291
2007-07-11,34.42,36.410442571127504,-0.05466680519576739
2007-07-12,34.99,36.9304425711275,-0.052543171325126536
2007-07-13,35.51,36.8504425711275,-0.03637520956607854
2007-07-16,35.43,36.7204425711275,-0.035142347988532885
2007-07-17,35.3,37.0704425711275,-0.04775887333231954
2007-07-18,35.65,37.8204425711275,-0.05738807966209358
2007-07-19,36.4,37.9904425711275,-0.041864281210986176
2007-07-20,36.57,39.160442571127504,-0.06614947127889215
2007-07-23,37.74,38.660442571127504,-0.023808381640589626
2007-07-24,37.24,38.9704425711275,-0.04440397534539553
2007-07-25,37.55,38.2904425711275,-0.019337529717815882
2007-07-26,36.87,37.480442571127504,-0.01628696272646879
2007-07-27,36.06,37.7504425711275,-0.044779410676906606
2007-07-30,36.33,37.440442571127505,-0.029658906115170636
2007-07-31,36.02,37.080442571127506,-0.028598433502873277
2007-08-01,35.66,36.8804425711275,-0.033091863493063145
2007-08-02,35.46,35.690442571127505,-0.006456702537892434
2007-08-03,34.27,35.7204425711275,-0.0406053919471836
2007-08-06,34.3,36.1104425711275,-0.050136260932317156
2007-08-07,34.69,35.8904425711275,-0.033447416223649884
2007-08-08,34.47,34.8604425711275,-0.01120016105162358
2007-08-09,33.44,34.650442571127506,-0.034932961350863434
2007-08-10,33.23,34.6404425711275,-0.04071664408534714
2007-08-13,33.22,34.3104425711275,-0.031781652739306776
2007-08-14,32.89,33.9504425711275,-0.031235014651306403
2007-08-15,32.53,33.3904425711275,-0.02576912747696014
2007-08-16,31.97,33.6704425711275,-0.05050253104144342
2007-08-17,32.25,34.050442571127505,-0.052875746544750024
2007-08-20,32.63,33.840442571127504,-0.03576911172433206
2007-08-21,32.42,34.020442571127504,-0.04704355529124615
2007-08-22,32.6,34.7904425711275,-0.06296104358687693
2007-08-23,33.37,35.150442571127506,-0.0506520669697047
2007-08-24,33.73,34.840442571127504,-0.03187222920204058
2007-08-27,33.42,34.370442571127505,-0.027652904647957888
2007-08-28,32.95,35.1304425711275,-0.06206703962561322
2007-08-29,33.71,35.5404425711275,-0.0515030888392628
2007-08-30,34.12,36.010442571127506,-0.05249706574401358
2007-08-31,34.59,36.410442571127504,-0.049997814983195554
2007-09-04,34.99,36.760442571127506,-0.04816162285592418
2007-09-05,35.34,37.0004425711275,-0.044876289464255925
2007-09-06,35.58,36.660442571127504,-0.02947161832624534
2007-09-07,35.24,36.6804425711275,-0.03927004338440898
2007-09-10,35.26,37.2504425711275,-0.05343406504035142
2007-09-11,35.83,38.0404425711275,-0.0581076985893223
2007-09-12,36.62,38.2804425711275,-0.04337574122980148
2007-09-13,36.86,38.5304425711275,-0.04335383815132288
2007-09-14,37.11,38.160442571127504,-0.027527001794320882
2007-09-17,36.74,39.0304425711275,-0.05868348961079517
2007-09-18,37.61,39.440442571127505,-0.04641029491052129
2007-09-19,38.02,39.770442571127504,-0.04401365581981942
2007-09-20,38.35,40.370442571127505,-0.05004757051072073
2007-09-21,38.95,39.9904425711275,-0.026017280735939674
2007-09-24,38.57,39.4204425711275,-0.02157364341085266
2007-09-25,38.0,39.8204425711275,-0.04571628172830611
2007-09-26,38.4,40.0304425711275,-0.04073006607984597
2007-09-27,38.61,39.8204425711275,-0.030397516777102673
2007-09-28,38.4,39.634594594594596,-0.031149419016965885
2007-10-01,38.84,39.8745945945946,-0.025946209738640036
2007-10-02,39.08,39.924594594594595,-0.021154744416839955
2007-10-03,39.13,40.3045945945946,-0.029142945274832854
2007-10-04,39.51,39.774594594594596,-0.00665235176603296
2007-10-05,38.98,39.6645945945946,-0.017259588849746987
2007-10-08,38.87,40.25459459459459,-0.03439593935894514
2007-10-09,39.46,40.8445945945946,-0.03389909015715464
2007-10-10,40.05,41.424594594594595,-0.033183054850558835
2007-10-11,40.63,41.954594594594596,-0.03157209853638421
2007-10-12,41.16,42.274594594594596,-0.02636558919803611
2007-10-15,41.48,42.04459459459459,-0.01342847041429629
2007-10-16,41.25,41.97459459459459,-0.017262694293845637
