date,NVR,dcf,Deviation
2010-05-12,707.06,909.1793829789164,-0.22230968581433785
2010-05-13,688.1,903.5093829789164,-0.2384141072986986
2010-05-14,682.43,902.7693829789164,-0.24407050918347584
2010-05-17,681.69,897.1793829789164,-0.24018539331947653
2010-05-18,676.1,894.4793829789163,-0.24414132637874753
2010-05-19,673.4,876.6993829789162,-0.23189178289156542
2010-05-20,655.62,878.0793829789163,-0.25334768961801013
2010-05-21,657.0,869.9293829789164,-0.24476628464919536
2010-05-24,648.85,880.1493829789163,-0.26279559748831516
2010-05-25,659.07,891.9793829789163,-0.26111520896489326
2010-05-26,670.9,911.4193829789164,-0.263895400372981
2010-05-27,690.34,906.3593829789164,-0.2383374487379708
2010-05-28,685.28,892.5593829789163,-0.23223035568470707
2010-06-01,671.48,901.4793829789163,-0.25513548875503844
2010-06-02,680.4,905.4793829789163,-0.2485748292119393
2010-06-03,684.4,881.7693829789164,-0.22383333645826486
2010-06-04,660.69,864.4093829789164,-0.23567465484567185
2010-06-07,643.33,864.9393829789165,-0.25621377328857076
2010-06-08,643.86,863.9093829789164,-0.2547135004138352
2010-06-09,642.83,890.0793829789163,-0.27778351875921725
2010-06-10,669.0,897.4793829789163,-0.2545789767565989
2010-06-11,676.4,896.0993829789163,-0.24517300999423353
2010-06-14,675.02,906.9493829789162,-0.2557247265741929
2010-06-15,685.87,907.3893829789163,-0.24412825092980328
2010-06-16,686.31,892.0693829789163,-0.23065401291076415
2010-06-17,670.99,894.2993829789162,-0.2497031611886742
2010-06-18,673.22,888.2693829789164,-0.24209928553174132
2010-06-21,667.19,879.0793829789163,-0.24103555046518277
2010-06-22,658.0,882.3993829789163,-0.2543059155610017
2010-06-23,661.32,873.8293829789163,-0.24319322183292125
2010-06-24,652.75,879.8693829789162,-0.2581285215425646
2010-06-25,658.79,884.2193829789162,-0.25494734374567707
2010-06-28,663.14,866.3993829789163,-0.23460240966476142
2010-06-29,645.32,876.1093829789164,-0.2634253067741318
2010-06-30,655.03,832.8229903084527,-0.21348232743023043
2010-07-01,653.22,827.1229903084528,-0.210250461353517
2010-07-02,647.52,835.5529903084529,-0.2250401739799155
2010-07-06,655.95,852.1029903084528,-0.2301986878809653
2010-07-07,672.5,843.7229903084527,-0.20293744780601053
2010-07-08,664.12,845.3729903084528,-0.21440593961053656
2010-07-09,665.77,840.4329903084529,-0.20782500487558042
2010-07-12,660.83,856.9829903084529,-0.22888784553104347
2010-07-13,677.38,847.9129903084528,-0.20112086058077316
2010-07-14,668.31,839.3829903084529,-0.20380802599488912
2010-07-15,659.78,817.1829903084529,-0.1926165769175393
2010-07-16,637.58,814.6029903084528,-0.21731198192805834
2010-07-19,635.0,826.5229903084528,-0.23172131030133558
2010-07-20,646.92,813.4129903084528,-0.2046844497102478
2010-07-21,633.81,819.6029903084528,-0.22668656960186395
2010-07-22,640.0,819.6029903084528,-0.21913413254002434
2010-07-23,640.0,825.7829903084529,-0.22497798149009796
2010-07-26,646.18,814.4729903084527,-0.20662808013402356
2010-07-27,634.87,801.0729903084527,-0.20747546393301364
2010-07-28,621.47,804.5029903084528,-0.22751064012611877
2010-07-29,624.9,806.1029903084528,-0.22478888242197947
2010-07-30,626.5,809.3729903084528,-0.225944023952121
2010-08-02,629.77,802.6629903084528,-0.21539923030712094
2010-08-03,623.06,801.8829903084529,-0.22300384528628892
2010-08-04,622.28,800.5029903084528,-0.22263875646458142
2010-08-05,620.9,808.5529903084529,-0.2320849623434892
2010-08-06,628.95,807.1029903084528,-0.22073142145139069
2010-08-09,627.5,802.4729903084527,-0.21804221752210873
2010-08-10,622.87,791.1929903084529,-0.2127458058530458
2010-08-11,611.59,794.1929903084529,-0.22992269201158844
2010-08-12,614.59,795.8829903084529,-0.22778849719880412
2010-08-13,616.28,798.9729903084527,-0.22865978265162878
2010-08-16,619.37,804.1529903084528,-0.2297858647986557
2010-08-17,624.55,812.3829903084529,-0.2312123623331095
2010-08-18,632.78,807.5229903084528,-0.21639382705587806
2010-08-19,627.92,805.1729903084528,-0.22014274254349886
2010-08-20,625.57,801.3329903084528,-0.21933826815341428
2010-08-23,621.73,797.0029903084528,-0.21991509748366111
2010-08-24,617.4,807.8529903084528,-0.23575203978106762
2010-08-25,628.25,803.1229903084528,-0.21774123318433447
2010-08-26,623.52,798.2829903084529,-0.21892360532563182
2010-08-27,618.68,785.6429903084527,-0.2125176350684439
2010-08-30,606.04,783.7629903084528,-0.22675603786612752
2010-08-31,604.16,786.0129903084528,-0.23136130388517984
2010-09-01,606.41,800.6129903084528,-0.24256787319130568
2010-09-02,621.01,804.3829903084529,-0.22796726499417364
2010-09-03,624.78,795.3529903084528,-0.2144619966064394
2010-09-07,615.75,795.8529903084528,-0.22630183275261606
2010-09-08,616.25,799.6029903084528,-0.22930503328623497
2010-09-09,620.0,796.3229903084527,-0.2214214489024795
2010-09-10,616.72,814.8529903084528,-0.24315182329201734
2010-09-13,635.25,820.0329903084529,-0.2253360443937107
2010-09-14,640.43,815.1229903084528,-0.2143148854657465
2010-09-15,635.52,800.2329903084529,-0.20583129201529626
2010-09-16,620.63,802.1029903084528,-0.22624649515228268
2010-09-17,622.5,817.6029903084528,-0.23862802927720128
2010-09-20,638.0,814.3229903084527,-0.21652709355739097
2010-09-21,634.72,827.8529903084528,-0.23329382459135972
2010-09-22,648.25,819.3729903084528,-0.20884626700232523
2010-09-23,639.77,823.7929903084529,-0.22338499170713888
2010-09-24,644.19,819.5029903084528,-0.2139259921949359
2010-09-27,639.9,822.1629903084528,-0.2216871745103398
2010-09-28,642.56,818.5029903084528,-0.21495705256024633
2010-09-29,638.9,827.1329903084529,-0.22757282385539646
2010-09-30,647.53,811.4391596236645,-0.20199808904919447
2010-10-01,643.07,799.7891596236644,-0.1959505924003866
2010-10-04,631.42,809.4191596236645,-0.21990974331077662
2010-10-05,641.05,807.3691596236645,-0.20600137823098197
2010-10-06,639.0,809.7691596236645,-0.2108862230601971
2010-10-07,641.4,802.0491596236645,-0.20029839529916593
2010-10-08,633.68,798.9391596236645,-0.20684824073651475
2010-10-11,630.57,800.7591596236645,-0.2125347647645377
2010-10-12,632.39,804.1291596236645,-0.21357161044133643
2010-10-13,635.76,795.3691596236645,-0.2006730556402072
2010-10-14,627.0,794.7091596236645,-0.21103212111344405
2010-10-15,626.34,806.8691596236645,-0.22374031461044552
2010-10-18,638.5,803.4491596236645,-0.20530130332195096
2010-10-19,635.08,803.0491596236645,-0.2091642306211744
2010-10-20,634.68,800.1891596236645,-0.20683754288986478
2010-10-21,631.82,798.4591596236645,-0.20870091803093105
2010-10-22,630.09,798.7491596236645,-0.21115409962137455
2010-10-25,630.38,796.3291596236645,-0.20839266981268156
2010-10-26,627.96,793.9091596236644,-0.20902789394989352
2010-10-27,625.54,798.6191596236645,-0.21672302440781044
2010-10-28,630.25,795.7791596236644,-0.20800891506375407
2010-10-29,627.41,798.1891596236645,-0.21395825483796926
2010-11-01,629.82,805.7791596236644,-0.21837144523053353
2010-11-02,637.41,806.2491596236645,-0.20941312943814305
2010-11-03,637.88,823.9691596236645,-0.22584481160515513
2010-11-04,655.6,823.5791596236645,-0.20396237284637309
2010-11-05,655.21,825.0991596236645,-0.2059015060700734
2010-11-08,656.73,812.9791596236645,-0.19219331488890024
2010-11-09,644.61,809.4591596236645,-0.20365346128185946
2010-11-10,641.09,812.4291596236645,-0.2108973534419083
2010-11-11,644.06,805.2391596236645,-0.20016309154536527
2010-11-12,636.87,787.1491596236644,-0.19091573405923834
2010-11-15,618.78,786.3491596236645,-0.213097652070819
2010-11-16,617.98,790.1991596236645,-0.2179439923799521
2010-11-17,621.83,788.1691596236645,-0.21104499915105557
2010-11-18,619.8,787.5391596236644,-0.21299151613466527
2010-11-19,619.17,784.8391596236645,-0.21108676547574923
2010-11-22,616.47,783.8591596236645,-0.2135449430788421
2010-11-23,615.49,790.5491596236645,-0.2214399414541156
2010-11-24,622.18,788.8691596236645,-0.21130140225431648
2010-11-26,620.5,788.5691596236645,-0.21313179392391346
2010-11-29,620.2,788.3491596236645,-0.21329274924823172
2010-11-30,619.98,813.3191596236645,-0.2377162241119778
2010-12-01,644.95,828.5191596236645,-0.22156296265622444
2010-12-02,660.15,834.7191596236645,-0.2091352014758706
2010-12-03,666.35,837.0291596236644,-0.20391064954105453
2010-12-06,668.66,836.3291596236645,-0.20048225951982013
2010-12-07,667.96,831.9191596236645,-0.19708544721801424
2010-12-08,663.55,831.7291596236645,-0.20220423641244123
2010-12-09,663.36,837.8691596236645,-0.208277339748424
2010-12-10,669.5,843.2291596236645,-0.20602840596878824
2010-12-13,674.86,843.5491596236645,-0.19997549366171186
2010-12-14,675.18,841.3791596236645,-0.19753182346232911
2010-12-15,673.01,846.8191596236645,-0.20524944157015435
2010-12-16,678.45,844.3691596236645,-0.1965007339889281
2010-12-17,676.0,856.4191596236645,-0.2106668885163031
2010-12-20,688.05,857.4691596236645,-0.19758047006381096
2010-12-21,689.1,862.7191596236645,-0.20124644003432202
2010-12-22,694.35,860.2791596236644,-0.1928782741828261
2010-12-23,691.91,860.8291596236645,-0.19622843596226724
2010-12-27,692.46,857.3691596236645,-0.19234323718391044
2010-12-28,689.0,856.3791596236645,-0.19544982820135326
2010-12-29,688.01,859.3691596236645,-0.19940110452498228
2010-12-30,691.0,859.3891596236645,-0.19594052093629366
2010-12-31,691.02,878.6334144363342,-0.21352865865759618
2011-01-03,685.0,878.2734144363342,-0.2200606454202816
2011-01-04,684.64,886.3234144363341,-0.22755058836462838
2011-01-05,692.69,912.0334144363342,-0.2404993182973404
2011-01-06,718.4,928.7834144363342,-0.2265150423298773
2011-01-07,735.15,943.5934144363341,-0.2209038461346724
2011-01-10,749.96,945.5334144363342,-0.20683924169186807
2011-01-11,751.9,959.6534144363342,-0.216487964624563
2011-01-12,766.02,970.8434144363341,-0.21097471681903857
2011-01-13,777.21,991.6134144363341,-0.21621673458119572
2011-01-14,797.98,997.9534144363341,-0.20038351644829377
2011-01-18,804.32,990.9934144363341,-0.1883699848222622
2011-01-19,797.36,981.3534144363341,-0.18748945255569882
2011-01-20,787.72,973.6334144363342,-0.1909480628743263
2011-01-21,780.0,971.6334144363342,-0.1972281022750797
2011-01-24,778.0,978.3634144363341,-0.20479446745437613
2011-01-25,784.73,977.8534144363341,-0.19749730540917176
2011-01-26,784.22,986.7634144363342,-0.20526036076442133
2011-01-27,793.13,980.9434144363341,-0.1914620269348103
2011-01-28,787.31,958.6334144363342,-0.17871629744626683
2011-01-31,765.0,965.1934144363341,-0.2074127438522212
2011-02-01,771.56,961.5634144363341,-0.19759842313438436
2011-02-02,767.93,950.0334144363342,-0.1916810626543891
2011-02-03,756.4,954.2434144363341,-0.20733013342638473
2011-02-04,760.61,959.1834144363341,-0.20702340287339738
2011-02-07,765.55,960.1734144363342,-0.2026961083384995
2011-02-08,766.54,958.1834144363341,-0.20000702532413517
2011-02-09,764.55,952.6334144363342,-0.1974352480042092
2011-02-10,759.0,953.6334144363342,-0.20409668064261
2011-02-11,760.0,948.6334144363342,-0.19884753326807247
2011-02-14,755.0,944.6334144363342,-0.20074815429802373
2011-02-15,751.0,953.3134144363341,-0.21222130243069748
2011-02-16,759.68,953.7834144363342,-0.20350890097102936
2011-02-17,760.15,948.0934144363341,-0.19823301330288357
2011-02-18,754.46,925.4234144363342,-0.1847407486879572
2011-02-22,731.79,912.4634144363341,-0.19800620121075596
2011-02-23,718.83,908.0934144363341,-0.20841844178972757
2011-02-24,714.46,921.6934144363341,-0.2248398558462834
2011-02-25,728.06,921.4934144363341,-0.20991296454859087
2011-02-28,727.86,916.2034144363341,-0.2055694308367172
2011-03-01,722.57,933.1634144363342,-0.22567688700434152
2011-03-02,739.53,941.4134144363342,-0.21444714016233846
2011-03-03,747.78,939.6334144363342,-0.20417900373564613
2011-03-04,746.0,934.2234144363341,-0.2014758049603147
2011-03-07,740.59,958.5334144363342,-0.2273717443272396
2011-03-08,764.9,971.1334144363342,-0.2123636272530447
2011-03-09,777.5,957.3534144363341,-0.18786522482110468
2011-03-10,763.72,950.3434144363341,-0.19637471213184954
2011-03-11,756.71,938.6334144363342,-0.193817321691645
2011-03-14,745.0,948.3734144363342,-0.21444444913843264
2011-03-15,754.74,939.7534144363342,-0.19687442641249198
2011-03-16,746.12,943.0334144363342,-0.20880852302994202
2011-03-17,749.4,947.6134144363341,-0.20917117826390919
2011-03-18,753.98,952.0334144363342,-0.20803199912221004
2011-03-21,758.4,946.1434144363342,-0.19843018676844304
2011-03-22,752.51,947.1334144363342,-0.20548679992687202
2011-03-23,753.5,953.6334144363342,-0.20986409600027223
2011-03-24,760.0,959.6334144363342,-0.20803091204738233
2011-03-25,766.0,962.7434144363341,-0.20435706075592652
2011-03-28,769.11,961.0734144363341,-0.19973855436311272
2011-03-29,767.44,957.4434144363341,-0.1984487141187271
2011-03-30,763.81,949.6334144363342,-0.1956791027057866
2011-03-31,756.0,959.1268106312292,-0.21178305973695544
2011-04-01,756.42,957.1368106312292,-0.20970545527222695
2011-04-04,754.43,954.2968106312293,-0.2094388332902689
2011-04-05,751.59,961.7468106312292,-0.2185157343992601
2011-04-06,759.04,962.5068106312292,-0.21139259315764436
2011-04-07,759.8,970.0568106312293,-0.21674690422967324
2011-04-08,767.35,966.6868106312293,-0.20620619671128626
2011-04-11,763.98,961.4568106312292,-0.20539332442980873
2011-04-12,758.75,959.6768106312293,-0.20936924640188947
2011-04-13,756.97,958.8868106312292,-0.21057418706000197
2011-04-14,756.18,964.5668106312293,-0.2160418628698798
2011-04-15,761.86,962.8568106312292,-0.20875046882563963
2011-04-18,760.15,972.8868106312292,-0.21866553056999627
2011-04-19,770.18,976.0168106312292,-0.21089473909584233
2011-04-20,773.31,927.7068106312292,-0.16642845440163878
2011-04-21,725.0,919.3168106312293,-0.2113708880160755
2011-04-25,716.61,921.2068106312292,-0.22209650240322842
2011-04-26,718.5,938.5368106312293,-0.23444664944280624
2011-04-27,735.83,937.9768106312292,-0.21551365485804563
2011-04-28,735.27,942.0368106312293,-0.21948909883116074
2011-04-29,739.33,937.7068106312292,-0.21155526267073754
2011-05-02,735.0,938.7468106312292,-0.21704128133785772
2011-05-03,736.04,936.7068106312292,-0.2142258477826201
2011-05-04,734.0,944.1068106312292,-0.2225455936397196
2011-05-05,741.4,939.2068106312292,-0.210610494293888
2011-05-06,736.5,935.7068106312292,-0.2128944754573754
2011-05-09,733.0,936.7968106312293,-0.21754643943963425
2011-05-10,734.09,929.9268106312293,-0.2105937890943227
2011-05-11,727.22,931.0368106312293,-0.2189138048076149
2011-05-12,728.33,920.7168106312292,-0.20895329422662734
2011-05-13,718.01,930.1968106312293,-0.22810958735414266
2011-05-16,727.49,925.8468106312292,-0.2142436614281712
2011-05-17,723.14,936.1268106312292,-0.22751918673028115
2011-05-18,733.42,935.7468106312292,-0.2162196101900098
2011-05-19,733.04,940.2568106312292,-0.22038320625629604
2011-05-20,737.55,934.0568106312293,-0.21037993449074188
2011-05-23,731.35,928.1768106312293,-0.21205745325330028
2011-05-24,725.47,934.7068106312292,-0.22385287905404982
2011-05-25,732.0,941.7968106312293,-0.22276228615662352
2011-05-26,739.09,947.8768106312292,-0.22026787478025722
2011-05-27,745.17,948.7068106312292,-0.21454131914137364
2011-05-31,746.0,937.3568106312292,-0.20414511151027626
2011-06-01,734.65,939.6968106312293,-0.21820528527014127
2011-06-02,736.99,931.9068106312293,-0.20915912235817002
2011-06-03,729.2,922.1668106312293,-0.209253692939938
2011-06-06,719.46,925.0768106312293,-0.22226998695484101
2011-06-07,722.37,916.7268106312292,-0.21201170117125867
2011-06-08,714.02,913.7768106312292,-0.21860569047844292
2011-06-09,711.07,907.3268106312293,-0.21630222796424692
2011-06-10,704.62,910.1768106312293,-0.2258427244357838
2011-06-13,707.47,913.4068106312293,-0.22546012163946116
2011-06-14,710.7,907.1268106312292,-0.2165373223778322
2011-06-15,704.42,917.2068106312292,-0.23199436393716666
2011-06-16,714.5,929.5068106312292,-0.23131278670805844
2011-06-17,726.8,922.3368106312292,-0.21200152523177263
2011-06-20,719.63,933.3068106312293,-0.2289459459603771
2011-06-21,730.6,935.6868106312293,-0.21918317999253878
2011-06-22,732.98,935.8268106312293,-0.21675678483116556
2011-06-23,733.12,926.2068106312292,-0.20847051480828194
2011-06-24,723.5,917.1668106312293,-0.2111576742489628
2011-06-27,714.46,923.7068106312292,-0.22652946608484692
2011-06-28,721.0,930.5068106312292,-0.22515344136933912
2011-06-29,727.8,928.1868106312293,-0.21589060341737976
2011-06-30,725.48,900.4508771342485,-0.19431473895733897
2011-07-01,744.71,898.4208771342484,-0.1710900548354909
2011-07-05,742.68,899.7908771342484,-0.17460821300459528
2011-07-06,744.05,914.1008771342484,-0.18603075589136986
2011-07-07,758.36,906.1508771342484,-0.1630974276619861
2011-07-08,750.41,882.4408771342484,-0.14962008283548967
2011-07-11,726.7,882.3708771342484,-0.17642340785298127
2011-07-12,726.63,879.5808771342485,-0.17389063485847467
2011-07-13,723.84,882.9408771342484,-0.18019425904330122
2011-07-14,727.2,866.3908771342484,-0.16065598196814868
2011-07-15,710.65,858.5908771342484,-0.17230660268373266
2011-07-18,702.85,864.5408771342484,-0.18702513832569256
2011-07-19,708.8,869.9408771342484,-0.18523198687372555
2011-07-20,714.2,874.7408771342484,-0.1835296386973463
2011-07-21,719.0,859.0508771342484,-0.1630297818930716
2011-07-22,703.31,859.9808771342484,-0.1821794894513581
2011-07-25,704.24,851.9608771342484,-0.173389273027582
2011-07-26,696.22,836.6108771342484,-0.16780905074429275
2011-07-27,680.87,834.7408771342484,-0.18433370324753118
2011-07-28,679.0,835.8308771342485,-0.18763470149842143
2011-07-29,680.09,838.4808771342484,-0.18890219378120487
2011-08-01,682.74,818.8508771342484,-0.16622181270733793
2011-08-02,663.11,805.2808771342484,-0.17654818482737555
2011-08-03,649.54,777.2208771342484,-0.16427875381452772
2011-08-04,621.48,785.0308771342484,-0.20833687170533988
2011-08-05,629.29,748.3208771342485,-0.15906395340737556
2011-08-08,592.58,752.3308771342485,-0.21234124770043428
2011-08-09,596.59,733.0208771342484,-0.18612140716595427
2011-08-10,577.28,743.9608771342484,-0.22404521831350377
2011-08-11,588.22,757.5608771342484,-0.22353434851974174
2011-08-12,601.82,768.9208771342484,-0.2173186892220038
2011-08-15,613.18,776.5908771342484,-0.21042080450038536
2011-08-16,620.85,777.4208771342484,-0.2013978293346128
2011-08-17,621.68,755.7408771342484,-0.17739000388943382
2011-08-18,600.0,743.2408771342484,-0.1927247027727398
2011-08-19,587.5,752.9108771342484,-0.2196951620141817
2011-08-22,597.17,755.3408771342484,-0.2094033064043168
2011-08-23,599.6,763.7408771342484,-0.21491697256031006
2011-08-24,608.0,770.8608771342484,-0.211271426485801
2011-08-25,615.12,772.2408771342484,-0.20346096896258203
2011-08-26,616.5,774.0408771342484,-0.20353043590865127
2011-08-29,618.3,792.4908771342484,-0.21980174429785948
2011-08-30,636.75,792.2408771342484,-0.19626717280317751
2011-08-31,636.5,799.7408771342484,-0.20411721071354716
2011-09-01,644.0,790.6808771342484,-0.18551210908992766
2011-09-02,634.94,779.0508771342484,-0.18498262612111105
2011-09-06,623.31,785.9108771342484,-0.20689480431567198
2011-09-07,630.17,789.2408771342484,-0.2015492123416598
2011-09-08,633.5,769.7408771342484,-0.1769957672528375
2011-09-09,614.0,771.5908771342484,-0.20424149870661223
2011-09-12,615.85,772.2408771342484,-0.20251566805762466
2011-09-13,616.5,786.9008771342484,-0.2165468130558168
2011-09-14,631.16,786.4708771342484,-0.1974782304720195
2011-09-15,630.73,779.2408771342484,-0.19058404338388268
2011-09-16,623.5,797.8508771342484,-0.2185256444919741
2011-09-19,642.11,791.3708771342484,-0.18861052566750913
2011-09-20,635.63,774.1608771342484,-0.1789432677702022
2011-09-21,618.42,761.7408771342484,-0.18814912188175736
2011-09-22,606.0,764.7608771342484,-0.20759544830426657
2011-09-23,609.02,774.1408771342484,-0.21329564425728398
2011-09-26,618.4,776.7208771342484,-0.2038323956456295
2011-09-27,620.98,767.2408771342484,-0.19063227924006498
2011-09-28,611.5,769.9008771342484,-0.20574191021038135
2011-09-29,614.16,759.7208771342484,-0.19159783746278014
2011-09-30,603.98,661.1090745856353,-0.08641399245872128
2011-10-03,575.28,673.1990745856353,-0.14545337075204112
2011-10-04,587.37,688.8290745856353,-0.14729209077980332
2011-10-05,603.0,679.5790745856353,-0.11268603971116742
2011-10-06,593.75,693.5290745856354,-0.1438715091292324
2011-10-07,607.7,715.0690745856353,-0.15015203202271477
2011-10-10,629.24,712.0290745856354,-0.11627204216880382
2011-10-11,626.2,720.7290745856353,-0.1311575707417969
2011-10-12,634.9,717.8290745856353,-0.11552760611362245
2011-10-13,632.0,719.9490745856353,-0.12216013283474836
2011-10-14,634.12,710.8190745856353,-0.1079023865958384
2011-10-17,624.99,740.8290745856353,-0.1563641041632
2011-10-18,655.0,734.9690745856353,-0.10880604007824501
2011-10-19,649.14,728.6590745856354,-0.10913069960853128
2011-10-20,642.83,732.5790745856353,-0.12251110862864811
2011-10-21,646.75,739.2890745856354,-0.1251730585055686
2011-10-24,653.46,719.5590745856354,-0.09186052531364308
2011-10-25,633.73,715.5790745856353,-0.11438159316359409
2011-10-26,629.75,735.9890745856353,-0.1443487114879366
2011-10-27,650.16,737.8290745856353,-0.11882030351659745
2011-10-28,652.0,728.5790745856353,-0.10510743069197825
2011-10-31,642.75,714.8490745856353,-0.10085915635748399
2011-11-01,629.02,717.8290745856353,-0.12371897117276853
2011-11-02,632.0,721.8290745856353,-0.12444646211736698
2011-11-03,636.0,718.6290745856353,-0.11498153568762803
2011-11-04,632.8,723.6290745856353,-0.12551882970933126
2011-11-07,637.8,728.7790745856354,-0.12483766035319244
2011-11-08,642.95,711.8290745856353,-0.0967635027070658
2011-11-09,626.0,722.4990745856354,-0.13356290406458882
2011-11-10,636.67,729.4690745856353,-0.12721454249222086
2011-11-11,643.64,724.2590745856353,-0.11131248114738401
2011-11-14,638.43,723.6390745856353,-0.1177507925956418
2011-11-15,637.81,725.4390745856354,-0.12079453348399849
2011-11-16,639.61,723.1290745856353,-0.11549677301177952
2011-11-17,637.3,716.2990745856354,-0.11028783561019506
2011-11-18,630.47,712.1790745856354,-0.11473108028788381
2011-11-21,626.35,727.2390745856353,-0.13872889688046486
2011-11-22,641.41,711.7590745856353,-0.0988383247893122
2011-11-23,625.93,712.7090745856353,-0.1217594635456104
2011-11-25,626.88,717.5790745856353,-0.12639593014610873
2011-11-28,631.75,728.9890745856353,-0.13338893266803342
2011-11-29,643.16,755.6790745856354,-0.14889796260050403
2011-11-30,669.85,750.3790745856354,-0.10731785748437095
2011-12-01,664.55,757.0690745856353,-0.12220691306968734
2011-12-02,671.24,767.9290745856354,-0.12590886031735093
2011-12-05,682.1,772.9090745856354,-0.11748998371421504
2011-12-06,687.08,769.9090745856354,-0.10758293065997948
2011-12-07,684.08,751.4690745856353,-0.08967644426724286
2011-12-08,665.64,762.0290745856354,-0.12649002223182682
2011-12-09,676.2,751.6790745856354,-0.1004139627370142
2011-12-12,665.85,730.9390745856354,-0.08904856348326151
2011-12-13,645.11,714.8490745856353,-0.09755776018323836
2011-12-14,629.02,725.9790745856353,-0.13355629381050182
2011-12-15,640.15,742.1190745856353,-0.13740257874731232
2011-12-16,656.29,727.0090745856353,-0.09727399156047978
2011-12-19,641.18,745.8290745856353,-0.14031240957423907
2011-12-20,660.0,761.3690745856353,-0.13314052010951982
2011-12-21,675.54,761.8390745856353,-0.11327730155160853
2011-12-22,676.01,760.8290745856353,-0.11148243070472785
2011-12-23,675.0,758.0890745856353,-0.10960331360935527
2011-12-27,672.26,751.9590745856353,-0.10598858006940504
2011-12-28,666.13,770.8290745856353,-0.13582657691254973
2011-12-29,685.0,771.8290745856353,-0.11249780222680839
2011-12-30,686.0,788.6524689050158,-0.13016185576333894
2012-01-03,703.16,790.5024689050159,-0.11048981165865368
2012-01-04,705.01,800.4924689050159,-0.11927965922730699
2012-01-05,715.0,797.1224689050159,-0.10302365333877139
2012-01-06,711.63,798.0524689050159,-0.10829171297921503
2012-01-09,712.56,796.4924689050159,-0.1053776051648081
2012-01-10,711.0,802.7424689050159,-0.11428630284150487
2012-01-11,717.25,802.7424689050159,-0.1065004932673268
2012-01-12,717.25,810.3224689050161,-0.11485855628659092
2012-01-13,724.83,808.6724689050159,-0.10367914344671936
2012-01-17,723.18,838.1924689050159,-0.13721486791126147
2012-01-18,752.7,840.5724689050161,-0.1045388377036478
2012-01-19,755.08,830.182468905016,-0.09046501428062392
2012-01-20,744.69,824.3724689050159,-0.09665833335125229
2012-01-23,738.88,824.772468905016,-0.10414080506233259
2012-01-24,739.28,832.3324689050161,-0.11179723533725927
2012-01-25,746.84,786.1424689050158,-0.04999407926626642
2012-01-26,700.65,783.7524689050159,-0.10603152424019635
2012-01-27,698.26,787.4924689050159,-0.11331215526300964
2012-01-30,702.0,778.7424689050159,-0.09854665947899688
2012-01-31,693.25,802.1224689050159,-0.1357304814732826
2012-02-01,716.63,797.9924689050159,-0.1019589433176723
2012-02-02,712.5,813.5024689050159,-0.12415754440298932
2012-02-03,728.01,807.6424689050158,-0.09859866459595645
2012-02-06,722.15,808.4924689050159,-0.10679440096944148
2012-02-07,723.0,804.7324689050159,-0.10156477098063132
2012-02-08,719.24,802.4924689050159,-0.10374236784877511
2012-02-09,717.0,789.1324689050159,-0.09140730073507863
2012-02-10,703.64,806.972468905016,-0.1280495591692591
2012-02-13,721.48,808.0124689050159,-0.10709298709496529
2012-02-14,722.52,803.562468905016,-0.10085397469527102
2012-02-15,718.07,801.4524689050158,-0.10403919401351036
2012-02-16,715.96,799.4924689050159,-0.10448187087918648
2012-02-17,714.0,796.9124689050158,-0.10404212776208688
2012-02-21,711.42,784.562468905016,-0.09322708108520428
2012-02-22,699.07,784.472468905016,-0.10886611358614351
2012-02-23,698.98,765.022468905016,-0.08632748917759658
2012-02-24,679.53,779.062468905016,-0.12775929129907948
2012-02-27,693.57,769.5924689050161,-0.09878276097631455
2012-02-28,684.1,777.4924689050159,-0.12012009458631223
2012-02-29,692.0,775.5024689050159,-0.1076753102061927
2012-03-01,690.01,774.0024689050159,-0.1085170555383892
2012-03-02,688.51,774.6324689050159,-0.11117849091292886
2012-03-05,689.14,756.4924689050159,-0.08903257028124179
2012-03-06,671.0,781.3724689050159,-0.14125461709661646
2012-03-07,695.88,789.062468905016,-0.11809263851355845
2012-03-08,703.57,806.9524689050158,-0.12811469434537992
2012-03-09,721.46,809.3924689050158,-0.10864008782287649
2012-03-12,723.9,826.222468905016,-0.12384372581953973
2012-03-13,740.73,821.6424689050158,-0.09847649308201656
2012-03-14,736.15,827.1924689050159,-0.11006201377235947
2012-03-15,741.7,828.8924689050158,-0.10519153228668954
2012-03-16,743.4,826.5124689050159,-0.10055803394608842
2012-03-19,741.02,816.4924689050159,-0.09243498474178313
2012-03-20,731.0,820.4924689050159,-0.10907165183910539
2012-03-21,735.0,822.2424689050159,-0.10610309270597162
2012-03-22,736.75,812.4924689050159,-0.09322236427261033
2012-03-23,727.0,820.6924689050159,-0.114162700956696
2012-03-26,735.2,829.6924689050159,-0.11388854599309783
2012-03-27,744.2,830.7624689050159,-0.10419641250658485
2012-03-28,745.27,826.0824689050161,-0.0978261516820883
2012-03-29,740.59,811.8224689050161,-0.08774389923094172
2012-03-30,726.33,831.7416553595658,-0.12673605401426702
2012-04-02,719.8,846.1916553595659,-0.14936528215450107
2012-04-03,734.25,848.1416553595658,-0.13428376573637568
2012-04-04,736.2,848.9416553595659,-0.13280259561749808
2012-04-05,737.0,845.9916553595658,-0.12883301468646502
2012-04-09,734.05,835.6316553595658,-0.12156271810437347
2012-04-10,723.69,854.6416553595658,-0.15322404956317226
