date,ABC,dcf,Deviation
2009-04-03,16.39,19.824036936567722,-0.1732259149615104
2009-04-06,16.41,19.664036936567722,-0.16548163264057114
2009-04-07,16.25,19.70403693656772,-0.17529590244309534
2009-04-08,16.29,19.95403693656772,-0.1836238425445137
2009-04-09,16.54,20.054036936567723,-0.17522840651400318
2009-04-13,16.64,19.984036936567723,-0.16733540611349884
2009-04-14,16.57,19.86403693656772,-0.16582917898746585
2009-04-15,16.45,20.334036936567724,-0.19101160033711084
2009-04-16,16.92,20.834036936567724,-0.18786742811700785
2009-04-17,17.42,20.754036936567722,-0.16064522515584867
2009-04-20,17.34,20.70403693656772,-0.16248217421917943
2009-04-21,17.29,20.79403693656772,-0.16851162413805454
2009-04-22,17.38,21.124036936567723,-0.177240597893788
2009-04-23,17.71,20.70403693656772,-0.14461126328844676
2009-04-24,17.29,21.04403693656772,-0.17838958123307713
2009-04-27,17.63,20.86403693656772,-0.15500533029154728
2009-04-28,17.45,20.784036936567723,-0.16041334735610357
2009-04-29,17.37,20.234036936567723,-0.14154550303265112
2009-04-30,16.82,20.584036936567724,-0.18286194045254933
2009-05-01,17.17,20.964036936567723,-0.18097835584089028
2009-05-04,17.55,20.97403693656772,-0.16325121133919607
2009-05-05,17.56,21.014036936567724,-0.16436808153492666
2009-05-06,17.6,21.594036936567722,-0.1849601789744162
2009-05-07,18.18,21.56403693656772,-0.15692965776872514
2009-05-08,18.15,21.244036936567724,-0.1456426076553231
2009-05-11,17.83,21.36403693656772,-0.1654199038814942
2009-05-12,17.95,21.254036936567722,-0.1554545588882037
2009-05-13,17.84,21.284036936567723,-0.16181314413388304
2009-05-14,17.87,20.914036936567722,-0.1455499455126854
2009-05-15,17.5,21.20403693656772,-0.17468545954944426
2009-05-18,17.79,21.394036936567723,-0.16845988194063222
2009-05-19,17.98,21.894036936567723,-0.17877182485384613
2009-05-20,18.48,21.594036936567722,-0.14420818792313705
2009-05-21,18.18,21.70403693656772,-0.16236780958616515
2009-05-22,18.29,22.104036936567724,-0.17254933782063986
2009-05-26,18.69,21.784036936567723,-0.14203230308400383
2009-05-27,18.37,21.844036936567722,-0.15903822844906723
2009-05-28,18.43,21.964036936567723,-0.1609010650807975
2009-05-29,18.55,22.244036936567724,-0.16606863884922662
2009-06-01,18.83,22.344036936567722,-0.15726956353248478
2009-06-02,18.93,21.994036936567724,-0.13931216653880374
2009-06-03,18.58,21.594036936567722,-0.13957727984912816
2009-06-04,18.18,21.604036936567724,-0.1584906074092145
2009-06-05,18.19,21.594036936567722,-0.15763782133776316
2009-06-08,18.18,21.284036936567723,-0.14583873096154676
2009-06-09,17.87,21.394036936567723,-0.16472052221917344
2009-06-10,17.98,21.914036936567722,-0.179521324526155
2009-06-11,18.5,21.694036936567723,-0.14723110068941647
2009-06-12,18.28,21.324036936567722,-0.14275143799566514
2009-06-15,17.91,21.20403693656772,-0.15534951888745974
2009-06-16,17.79,21.65403693656772,-0.1784441833126471
2009-06-17,18.24,21.81403693656772,-0.1638411517758286
2009-06-18,18.4,21.72403693656772,-0.15301193540931723
2009-06-19,18.31,21.414036936567722,-0.14495337547807763
2009-06-22,18.0,21.094036936567722,-0.14667827433278224
2009-06-23,17.68,20.914036936567722,-0.15463475303101726
2009-06-24,17.5,21.674036936567724,-0.19258234858525247
2009-06-25,18.26,21.584036936567724,-0.15400441290647215
2009-06-26,18.17,21.484036936567723,-0.1542557828564769
2009-06-29,18.07,21.15403693656772,-0.14578952215198837
2009-06-30,17.74,20.706643291793778,-0.1432701210905336
2009-07-01,18.24,20.28664329179378,-0.10088624630284082
2009-07-02,17.82,20.256643291793782,-0.12028860145752263
2009-07-06,17.79,20.666643291793783,-0.13919257477754154
2009-07-07,18.2,20.39664329179378,-0.10769631357320253
2009-07-08,17.93,20.30664329179378,-0.11703772295809312
2009-07-09,17.84,20.186643291793782,-0.11624732541579774
2009-07-10,17.72,20.576643291793783,-0.1388294121292878
2009-07-13,18.11,20.69664329179378,-0.12497887968235821
2009-07-14,18.23,20.74664329179378,-0.12130363723895632
2009-07-15,18.28,20.976643291793785,-0.12855456682379351
2009-07-16,18.51,21.44664329179378,-0.1369278749983891
2009-07-17,18.98,21.17664329179378,-0.10372953170746413
2009-07-20,18.71,21.576643291793783,-0.13285863111450935
2009-07-21,19.11,21.256643291793782,-0.10098693675790771
2009-07-22,18.79,21.616643291793782,-0.13076235998522712
2009-07-23,19.15,21.776643291793782,-0.12061745497680065
2009-07-24,19.31,21.71664329179378,-0.11082022481362008
2009-07-27,19.25,21.76664329179378,-0.11561926467286654
2009-07-28,19.3,22.74664329179378,-0.15152316091566853
2009-07-29,20.28,22.226643291793785,-0.08758152395024477
2009-07-30,19.76,22.186643291793782,-0.10937406167661823
2009-07-31,19.72,22.326643291793783,-0.11675034431852382
2009-08-03,19.86,22.916643291793783,-0.13338093423517816
2009-08-04,20.45,22.90664329179378,-0.10724588760125608
2009-08-05,20.44,22.92664329179378,-0.10846085317181309
2009-08-06,20.46,22.80664329179378,-0.1028929712176514
2009-08-07,20.34,22.78664329179378,-0.10737181692201658
2009-08-10,20.32,22.76664329179378,-0.1074661407233306
2009-08-11,20.3,22.90664329179378,-0.11379420627410741
2009-08-12,20.44,23.046643291793778,-0.113102947739115
2009-08-13,20.58,22.90664329179378,-0.10157067808478482
2009-08-14,20.44,22.71664329179378,-0.10021917686299187
2009-08-17,20.25,22.96664329179378,-0.11828647561938077
2009-08-18,20.5,23.296643291793778,-0.12004490332643303
2009-08-19,20.83,23.46664329179378,-0.11235707037468834
2009-08-20,21.0,23.51664329179378,-0.10701541289576699
2009-08-21,21.05,23.26664329179378,-0.09527129736740314
2009-08-24,20.8,23.39664329179378,-0.11098358253401819
2009-08-25,20.93,23.366643291793782,-0.10427870453474664
2009-08-26,20.9,23.616643291793782,-0.11503088132502526
2009-08-27,21.15,23.666643291793783,-0.10633714552441031
2009-08-28,21.2,23.776643291793782,-0.10836867341501821
2009-08-31,21.31,23.666643291793783,-0.09957657546691168
2009-09-01,21.2,23.476643291793785,-0.09697482146391778
2009-09-02,21.01,23.60664329179378,-0.10999629467423822
2009-09-03,21.14,23.756643291793782,-0.1101436452807979
2009-09-04,21.29,23.636643291793785,-0.09927988770759588
2009-09-08,21.17,23.89664329179378,-0.1141015187153972
2009-09-09,21.43,23.99664329179378,-0.10695843000139549
2009-09-10,21.53,24.12664329179378,-0.10762555156924702
2009-09-11,21.66,24.20664329179378,-0.10520431358845661
2009-09-14,21.74,24.01664329179378,-0.09479440003889661
2009-09-15,21.55,24.22664329179378,-0.11048345656290037
2009-09-16,21.76,24.03664329179378,-0.09471552513204018
2009-09-17,21.57,24.22664329179378,-0.10965791916759915
2009-09-18,21.76,24.416643291793783,-0.10880460758038168
2009-09-21,21.95,24.15664329179378,-0.09134726481403965
2009-09-22,21.69,24.14664329179378,-0.10173850096293369
2009-09-23,21.68,24.01664329179378,-0.09729266756408816
2009-09-24,21.55,23.97664329179378,-0.10120863301262528
2009-09-25,21.51,24.236643291793783,-0.11250086321635921
2009-09-28,21.77,24.44664329179378,-0.10948919489050146
2009-09-29,21.98,24.846643291793782,-0.1153734634545408
2009-09-30,22.38,25.06780175704769,-0.10722127863852393
2009-10-01,22.03,24.65780175704769,-0.10657080395646423
2009-10-02,21.62,24.92780175704769,-0.13269528493873284
2009-10-05,21.89,25.187801757047687,-0.1309285259927434
2009-10-06,22.15,25.44780175704769,-0.1295908302230614
2009-10-07,22.41,25.437801757047687,-0.11902764971461488
2009-10-08,22.4,25.647801757047688,-0.12663080398908788
2009-10-09,22.61,25.777801757047687,-0.12288874694994523
2009-10-12,22.74,25.65780175704769,-0.11371986519641064
2009-10-13,22.62,26.10780175704769,-0.13359231809342853
2009-10-14,23.07,26.387801757047686,-0.12573240422202137
2009-10-15,23.35,26.56780175704769,-0.12111659769495597
2009-10-16,23.53,26.46780175704769,-0.11099530607091035
2009-10-19,23.43,26.74780175704769,-0.1240401655127974
2009-10-20,23.71,26.507801757047687,-0.10554635132292056
2009-10-21,23.47,26.527801757047687,-0.1152678154432949
2009-10-22,23.49,26.22780175704769,-0.10438548309951345
2009-10-23,23.19,25.957801757047687,-0.1066269703017595
2009-10-26,22.92,25.847801757047687,-0.11327082219861839
2009-10-27,22.81,25.31780175704769,-0.09905290281963741
2009-10-28,22.28,25.69780175704769,-0.13299977131741814
2009-10-29,22.66,25.187801757047687,-0.10035817263570423
2009-10-30,22.15,25.547801757047687,-0.13299781285919687
2009-11-02,22.51,26.237801757047688,-0.1420775182145878
2009-11-03,23.2,26.17780175704769,-0.11375293405780318
2009-11-04,23.14,26.46780175704769,-0.12573019050067424
2009-11-05,23.43,26.65780175704769,-0.12108281794819542
2009-11-06,23.62,26.847801757047687,-0.120225923383108
2009-11-09,23.81,27.37780175704769,-0.13031732016721376
2009-11-10,24.34,27.307801757047688,-0.10867962875414339
2009-11-11,24.27,27.01780175704769,-0.10170337993285905
2009-11-12,23.98,27.637801757047686,-0.1323477818243971
2009-11-13,24.6,27.557801757047688,-0.1073308307797538
2009-11-16,24.52,27.31780175704769,-0.10241679700036221
2009-11-17,24.28,27.507801757047687,-0.11734131958475025
2009-11-18,24.47,27.24780175704769,-0.10194590307928997
2009-11-19,24.21,27.527801757047687,-0.12052548860710466
2009-11-20,24.49,28.007801757047687,-0.12560078036693811
2009-11-23,24.97,28.057801757047688,-0.11005144963903246
2009-11-24,25.02,28.01780175704769,-0.10699632266095294
2009-11-25,24.98,27.897801757047688,-0.10458894870849733
2009-11-27,24.86,27.72780175704769,-0.103426942466464
2009-11-30,24.69,27.887801757047686,-0.11466668419785186
2009-12-01,24.85,27.797801757047687,-0.10604441972827283
2009-12-02,24.76,27.617801757047687,-0.10347680029669315
2009-12-03,24.58,27.707801757047687,-0.11288523660135208
2009-12-04,24.67,27.67780175704769,-0.10867198860118288
2009-12-07,24.64,27.26780175704769,-0.09637013575428766
2009-12-08,24.23,27.53780175704769,-0.12011858412776644
2009-12-09,24.5,28.08780175704769,-0.1277352278430779
2009-12-10,25.05,27.827801757047688,-0.09982109910439396
2009-12-11,24.79,28.03780175704769,-0.11583653330565791
2009-12-14,25.0,28.81780175704769,-0.13248067251049112
2009-12-15,25.78,29.167801757047688,-0.11614868289582736
2009-12-16,26.13,28.897801757047688,-0.09577897240480127
2009-12-17,25.86,29.06780175704769,-0.11035584265569498
2009-12-18,26.03,29.147801757047688,-0.1069652450306593
2009-12-21,26.11,29.347801757047687,-0.11032518836850025
2009-12-22,26.31,29.35780175704769,-0.10381573464764027
2009-12-23,26.32,29.37780175704769,-0.10408545140087366
2009-12-24,26.34,29.44780175704769,-0.10553595078803812
2009-12-28,26.41,29.40780175704769,-0.10193899502635406
2009-12-29,26.37,29.347801757047687,-0.10146592176473956
2009-12-30,26.31,29.10780175704769,-0.09611862071893751
2009-12-31,26.07,29.572434780817545,-0.11843579356169331
2010-01-04,26.63,29.382434780817544,-0.09367619808738537
2010-01-05,26.44,29.132434780817544,-0.09242052032638193
2010-01-06,26.19,28.712434780817546,-0.08785165034150133
2010-01-07,25.77,28.992434780817543,-0.11114743570793939
2010-01-08,26.05,29.282434780817542,-0.11038818339433498
2010-01-11,26.34,29.462434780817546,-0.10598020170588573
2010-01-12,26.52,29.982434780817545,-0.11548210831205663
2010-01-13,27.04,30.152434780817543,-0.1032233318285003
2010-01-14,27.21,29.862434780817544,-0.08882178564091381
2010-01-15,26.92,30.312434780817544,-0.11191561500577174
2010-01-19,27.37,30.082434780817543,-0.09016673020586619
2010-01-20,27.14,29.522434780817544,-0.08069912927254741
2010-01-21,26.58,29.602434780817543,-0.10210088471425638
2010-01-22,26.66,30.052434780817546,-0.11288385801548884
2010-01-25,27.11,30.382434780817544,-0.10770811504822686
2010-01-26,27.44,30.202434780817544,-0.09146397636034453
2010-01-27,27.26,30.222434780817544,-0.09802104967061842
2010-01-28,27.28,30.202434780817544,-0.09676156250401602
2010-01-29,27.26,30.692434780817543,-0.11183325159210822
2010-02-01,27.75,31.492434780817543,-0.11883599368750963
2010-02-02,28.55,31.262434780817543,-0.08676338870707145
2010-02-03,28.32,30.362434780817544,-0.06726847815603765
2010-02-04,27.42,29.952434780817544,-0.08454854502978137
2010-02-05,27.01,29.892434780817545,-0.09642689871041377
2010-02-08,26.95,30.102434780817543,-0.10472358145681948
2010-02-09,27.16,30.132434780817544,-0.09864568868858248
2010-02-10,27.19,30.462434780817546,-0.10742525357422261
2010-02-11,27.52,30.292434780817544,-0.0915223487605944
2010-02-12,27.35,30.512434780817543,-0.1036441307792878
2010-02-16,27.57,30.532434780817542,-0.09702582850283314
2010-02-17,27.59,30.802434780817546,-0.10429158615792655
2010-02-18,27.86,31.082434780817543,-0.10367382103561151
2010-02-19,28.14,30.832434780817543,-0.08732475394686134
2010-02-22,27.89,30.692434780817543,-0.09130702079618114
2010-02-23,27.75,30.832434780817543,-0.09997377121625461
2010-02-24,27.89,31.022434780817544,-0.10097320867781978
2010-02-25,28.08,30.982434780817545,-0.09368000937791243
2010-02-26,28.04,31.012434780817543,-0.09584654677471882
2010-03-01,28.07,31.402434780817543,-0.10612026755496007
2010-03-02,28.46,30.942434780817543,-0.0802275192111418
2010-03-03,28.0,30.932434780817545,-0.09480129196412523
2010-03-04,27.99,31.352434780817543,-0.1072463687214108
2010-03-05,28.41,31.012434780817543,-0.08391584856882162
2010-03-08,28.07,30.932434780817545,-0.09253829519403545
2010-03-09,27.99,30.992434780817543,-0.09687637651095005
2010-03-10,28.05,31.022434780817544,-0.09581565089325361
2010-03-11,28.08,30.872434780817546,-0.09045074677921472
2010-03-12,27.93,30.692434780817543,-0.09000376804723342
2010-03-15,27.75,31.302434780817546,-0.1134874908514949
2010-03-16,28.36,31.142434780817545,-0.08934544779175102
2010-03-17,28.2,31.512434780817543,-0.10511516497715723
2010-03-18,28.57,31.622434780817546,-0.09652750656218223
2010-03-19,28.68,32.23243478081754,-0.1102130448715497
2010-03-22,29.29,32.15243478081754,-0.0890269990540592
2010-03-23,29.21,31.662434780817545,-0.0774556599261701
2010-03-24,28.72,31.542434780817544,-0.08948056167604412
2010-03-25,28.6,31.532434780817542,-0.09299741048228405
2010-03-26,28.59,31.782434780817542,-0.10044651402051652
2010-03-29,28.84,32.222434780817544,-0.10497142142812721
2010-03-30,29.28,31.862434780817544,-0.08104951170813446
2010-03-31,28.92,32.42030138660496,-0.10796634321392129
2010-04-01,28.59,32.75030138660497,-0.12703093438726498
2010-04-05,28.92,32.86030138660497,-0.11991068920053094
2010-04-06,29.03,32.870301386604964,-0.11683194934652874
2010-04-07,29.04,33.010301386604965,-0.12027461791718297
2010-04-08,29.18,33.300301386604964,-0.12373165452077117
2010-04-09,29.47,33.17030138660496,-0.11155465075452231
2010-04-12,29.34,33.290301386604966,-0.11866222960043404
2010-04-13,29.46,33.03030138660496,-0.10809169873493352
2010-04-14,29.2,33.32030138660496,-0.12365738649234892
2010-04-15,29.49,33.71030138660496,-0.12519322619529982
2010-04-16,29.88,33.650301386604966,-0.1120436142098209
2010-04-19,29.82,34.21030138660496,-0.12833273045422455
2010-04-20,30.38,34.190301386604965,-0.11144392509209533
2010-04-21,30.36,35.24030138660496,-0.13848636914495838
2010-04-22,31.41,34.96030138660496,-0.10155236785130406
2010-04-23,31.13,35.06030138660496,-0.11210118656043733
2010-04-26,31.23,34.690301386604965,-0.0997483806220576
2010-04-27,30.86,34.620301386604964,-0.10861550119433316
2010-04-28,30.79,35.190301386604965,-0.12504301507005344
2010-04-29,31.36,34.68030138660497,-0.09574026908218891
2010-04-30,30.85,35.11030138660497,-0.12134049604684749
2010-05-03,31.28,34.800301386604964,-0.10115720974646403
2010-05-04,30.97,34.86030138660497,-0.11159689480194257
2010-05-05,31.03,34.580301386604965,-0.1026683182113679
2010-05-06,30.75,33.74030138660496,-0.08862699097857274
2010-05-07,29.91,34.89030138660496,-0.14274171298838334
2010-05-10,31.06,35.050301386604964,-0.11384499501422041
2010-05-11,31.22,35.620301386604964,-0.12353352485276003
2010-05-12,31.79,35.43030138660497,-0.10274542536014797
2010-05-13,31.6,35.14030138660496,-0.1007476102055993
2010-05-14,31.31,35.230301386604964,-0.11127640787357884
2010-05-17,31.4,35.120301386604964,-0.10593022382273476
2010-05-18,31.29,35.25030138660497,-0.11234801493384883
2010-05-19,31.42,34.510301386604965,-0.08954721524989206
2010-05-20,30.68,34.660301386604964,-0.1148374719021692
2010-05-21,30.83,34.53030138660496,-0.10716099304132887
2010-05-24,30.7,34.10030138660496,-0.09971470187476539
2010-05-25,30.27,34.27030138660496,-0.11672793132098158
2010-05-26,30.44,35.400301386604966,-0.1401203151474264
2010-05-27,31.57,35.11030138660497,-0.10083369400969133
2010-05-28,31.28,34.64030138660496,-0.09700554706791187
2010-06-01,30.81,35.56030138660496,-0.1335843961208476
2010-06-02,31.73,35.910301386604964,-0.11640953222866224
2010-06-03,32.08,34.60030138660496,-0.07284044605405271
2010-06-04,30.77,34.60030138660496,-0.11070138793900253
2010-06-07,30.77,34.45030138660496,-0.10682929433052635
2010-06-08,30.62,34.77030138660496,-0.1193633998295982
2010-06-09,30.94,35.52030138660496,-0.1289488322960074
2010-06-10,31.69,35.75030138660497,-0.11357390648813637
2010-06-11,31.92,36.040301386604966,-0.11432483159356566
2010-06-14,32.21,36.290301386604966,-0.1124350372055889
2010-06-15,32.46,36.59030138660496,-0.1128796765832869
2010-06-16,32.76,36.71030138660496,-0.10760743544443818
2010-06-17,32.88,36.39030138660496,-0.09646255328616427
2010-06-18,32.56,36.25030138660497,-0.10180057118003949
2010-06-21,32.42,35.790301386604966,-0.0941680079806857
2010-06-22,31.96,35.70030138660496,-0.10476946247877761
2010-06-23,31.87,35.42030138660496,-0.10023351715317685
2010-06-24,31.59,35.70030138660496,-0.11513352064157034
2010-06-25,31.87,36.36030138660497,-0.12349461405342421
2010-06-28,32.53,35.550301386604964,-0.08495853111791019
2010-06-29,31.72,35.580301386604965,-0.10849546620361872
2010-06-30,31.75,35.162457080432276,-0.09704831128912461
2010-07-01,30.93,35.15245708043227,-0.12011840511662886
2010-07-02,30.92,35.57245708043227,-0.13078818451906993
2010-07-06,31.34,36.01245708043227,-0.1297455785923337
2010-07-07,31.78,36.15245708043227,-0.12094494907232423
2010-07-08,31.92,36.07245708043227,-0.11511433976269936
2010-07-09,31.84,35.98245708043227,-0.1151243527136726
2010-07-12,31.75,36.562457080432274,-0.13162291226340572
2010-07-13,32.33,37.022457080432275,-0.1267462359464092
2010-07-14,32.79,36.96245708043227,-0.11288365033073389
2010-07-15,32.73,36.37245708043227,-0.10014327798579903
2010-07-16,32.14,36.22245708043227,-0.11270513955933859
2010-07-19,31.99,36.492457080432274,-0.12338048574006688
2010-07-20,32.26,36.242457080432274,-0.1098837496473839
2010-07-21,32.01,33.86245708043227,-0.05470533564744573
2010-07-22,29.63,34.76245708043227,-0.14764367974786574
2010-07-23,30.53,34.73245708043227,-0.12099509892721838
2010-07-26,30.5,33.37245708043227,-0.08607268783084354
2010-07-27,29.14,33.162457080432276,-0.12129550807035205
2010-07-28,28.93,33.21245708043227,-0.1289412906145797
2010-07-29,28.98,34.202457080432275,-0.15269245329804448
2010-07-30,29.97,34.812457080432274,-0.13910127254861793
2010-08-02,30.58,34.21245708043227,-0.10617352246558898
2010-08-03,29.98,34.592457080432276,-0.13333707604833245
2010-08-04,30.36,34.57245708043227,-0.12184430717874806
2010-08-05,30.34,34.47245708043227,-0.11987706796734232
2010-08-06,30.24,34.28245708043227,-0.11791620043300888
2010-08-09,30.05,34.202457080432275,-0.12140815119414206
2010-08-10,29.97,33.35245708043227,-0.1014155290650759
2010-08-11,29.12,33.382457080432275,-0.12768554064676052
2010-08-12,29.15,33.272457080432275,-0.1238999894256898
2010-08-13,29.04,32.94245708043227,-0.11846284176386834
2010-08-16,28.71,33.72245708043227,-0.14863854874147908
2010-08-17,29.49,33.69245708043227,-0.12472990825216346
2010-08-18,29.46,33.40245708043227,-0.11802895430533544
2010-08-19,29.17,33.15245708043227,-0.12012554818396415
2010-08-20,28.92,32.772457080432275,-0.11755167062931304
2010-08-23,28.54,32.10245708043227,-0.11097147708994937
2010-08-24,27.87,32.15245708043227,-0.13319221824071847
2010-08-25,27.92,31.872457080432273,-0.12400854664132055
2010-08-26,27.64,31.962457080432273,-0.13523544418237243
2010-08-27,27.73,31.852457080432274,-0.12942351888340808
2010-08-30,27.62,31.512457080432274,-0.12352121798998983
2010-08-31,27.28,32.202457080432275,-0.15285967366208808
2010-09-01,27.97,32.312457080432274,-0.13438956590713658
2010-09-02,28.08,32.312457080432274,-0.13098530606622794
2010-09-03,28.08,32.26245708043227,-0.12963851668225868
2010-09-07,28.03,32.28245708043227,-0.13172656188583187
2010-09-08,28.05,32.48245708043227,-0.1364569518080706
2010-09-09,28.25,32.702457080432275,-0.13615053662424748
2010-09-10,28.47,32.73245708043227,-0.1302211156943791
2010-09-13,28.5,33.32245708043227,-0.14472093305700828
2010-09-14,29.09,34.48245708043227,-0.15638262284656979
2010-09-15,30.25,34.36245708043227,-0.11967878405220655
2010-09-16,30.13,34.412457080432276,-0.12444496684508422
2010-09-17,30.18,34.87245708043227,-0.1345605521747223
2010-09-20,30.64,35.022457080432275,-0.12513277039265291
2010-09-21,30.79,34.65245708043227,-0.11146271883309955
2010-09-22,30.42,34.57245708043227,-0.12010882161981273
2010-09-23,30.34,35.58245708043227,-0.14733263272353492
2010-09-24,31.35,35.18245708043227,-0.10893091041568559
2010-09-27,30.95,35.40245708043227,-0.125766894380143
2010-09-28,31.17,34.992457080432274,-0.10923660123797896
2010-09-29,30.76,34.89245708043227,-0.11843410943821886
2010-09-30,30.66,36.62268961099545,-0.16281408259007923
2010-10-01,30.85,36.51268961099545,-0.15508826304842205
2010-10-04,30.74,37.27268961099546,-0.17526745934289412
2010-10-05,31.5,37.11268961099545,-0.15123370657923352
2010-10-06,31.34,37.462689610995454,-0.16343433091889958
2010-10-07,31.69,37.44268961099545,-0.15363986056456025
2010-10-08,31.67,37.562689610995456,-0.15687613618782315
2010-10-11,31.79,37.83268961099545,-0.1597213857414791
2010-10-12,32.06,38.142689610995454,-0.159471963645741
2010-10-13,32.37,38.08268961099545,-0.15000751442056903
2010-10-14,32.31,38.062689610995456,-0.151137233595117
2010-10-15,32.29,38.11268961099546,-0.15277561542955553
2010-10-18,32.34,37.33268961099545,-0.133735063372583
2010-10-19,31.56,37.61268961099545,-0.16092147819245683
2010-10-20,31.84,38.132689610995456,-0.1650208698937663
2010-10-21,32.36,37.83268961099545,-0.14465505009733448
2010-10-22,32.06,37.80268961099545,-0.15191219646247356
2010-10-25,32.03,38.202689610995456,-0.1615773568261759
2010-10-26,32.43,38.992689610995455,-0.168305640787212
2010-10-27,33.22,39.182689610995446,-0.15217662876624471
2010-10-28,33.41,38.602689610995455,-0.13451626462619304
2010-10-29,32.83,38.562689610995456,-0.14865896722517213
2010-11-01,32.79,37.72268961099545,-0.13076187466647837
2010-11-02,31.95,37.452689610995456,-0.1469237501538464
2010-11-03,31.68,37.73268961099545,-0.16040970504344
2010-11-04,31.96,37.452689610995456,-0.14665674663276784
2010-11-05,31.68,37.22268961099545,-0.14890620932878962
2010-11-08,31.45,36.602689610995455,-0.14077352417969813
2010-11-09,30.83,37.242689610995455,-0.172186533195556
2010-11-10,31.47,37.40268961099545,-0.1586166575906186
2010-11-11,31.63,37.09268961099546,-0.14727132673000187
2010-11-12,31.32,37.18268961099545,-0.15767255333949193
2010-11-15,31.41,36.76268961099545,-0.1456011425615198
2010-11-16,30.99,36.54268961099545,-0.1519507641639133
2010-11-17,30.77,37.212689610995454,-0.17313152256244857
2010-11-18,31.44,36.79268961099545,-0.14548242239392595
2010-11-19,31.02,36.882689610995456,-0.15895504565501295
2010-11-22,31.11,36.72268961099545,-0.15283982928404327
2010-11-23,30.95,36.712689610995454,-0.15696724135595685
2010-11-24,30.94,36.66268961099545,-0.1560902833838782
2010-11-26,30.89,36.632689610995456,-0.15676407252586122
2010-11-29,30.86,36.62268961099545,-0.1573529872384164
2010-11-30,30.85,37.322689610995454,-0.17342505801319752
2010-12-01,31.55,37.65268961099545,-0.1620784510759976
2010-12-02,31.88,37.91268961099545,-0.15912059188873395
2010-12-03,32.14,37.952689610995456,-0.1531561971120865
2010-12-06,32.18,38.05268961099545,-0.15433047364143526
2010-12-07,32.28,37.492689610995455,-0.13903215973779415
2010-12-08,31.72,37.48268961099545,-0.15374269218143255
2010-12-09,31.71,37.882689610995456,-0.16294222174773543
2010-12-10,32.11,37.19268961099545,-0.1366582966748614
2010-12-13,31.42,37.712689610995454,-0.16685868008631144
2010-12-14,31.94,38.04268961099545,-0.1604168809671016
2010-12-15,32.27,38.452689610995456,-0.16078692215140988
2010-12-16,32.68,38.952689610995456,-0.1610335428346088
2010-12-17,33.18,39.15268961099545,-0.15254864149404723
2010-12-20,33.38,39.51268961099545,-0.1552081033048397
2010-12-21,33.74,39.91268961099545,-0.1546548145754364
2010-12-22,34.14,40.172689610995455,-0.1501689249440814
2010-12-23,34.4,40.072689610995454,-0.14155999175655376
2010-12-27,34.3,39.962689610995454,-0.14169941177926637
2010-12-28,34.19,40.41268961099545,-0.15397860599959645
2010-12-29,34.64,39.992689610995455,-0.1338417011473968
2010-12-30,34.22,39.892689610995454,-0.14219872528805166
2010-12-31,34.12,39.31084408945004,-0.13204611118597498
2011-01-03,34.32,38.93084408945004,-0.11843678700764526
2011-01-04,33.94,39.45084408945004,-0.13968887654101558
2011-01-05,34.46,39.85084408945004,-0.1352755308607677
2011-01-06,34.86,39.92084408945004,-0.1267719710061812
2011-01-07,34.93,39.72084408945004,-0.12061284696420893
2011-01-10,34.73,40.06084408945004,-0.13306869115256403
2011-01-11,35.07,39.85084408945004,-0.1199684523298643
2011-01-12,34.86,40.37084408945004,-0.1365055453693168
2011-01-13,35.38,40.42084408945004,-0.12470902582575494
2011-01-14,35.43,41.16084408945004,-0.1392304802349501
2011-01-18,36.17,40.54084408945004,-0.10781334694971156
2011-01-19,35.55,40.71084408945004,-0.12676828999444512
2011-01-20,35.72,41.09084408945004,-0.13070658947181346
2011-01-21,36.1,41.28084408945004,-0.125502377766885
2011-01-24,36.29,40.94084408945004,-0.11359912558931595
2011-01-25,35.95,41.38084408945004,-0.1312405343330011
2011-01-26,36.39,41.81084408945004,-0.12965163003771696
2011-01-27,36.82,40.99084408945004,-0.10175062705096882
2011-01-28,36.0,40.85084408945004,-0.1187452596775791
2011-01-31,35.86,41.28084408945004,-0.13131621237452906
2011-02-01,36.29,40.51084408945004,-0.10419047502762957
2011-02-02,35.52,40.38084408945004,-0.12037499955876318
2011-02-03,35.39,41.55084408945004,-0.1482724171905404
2011-02-04,36.56,41.47084408945004,-0.11841678647431553
2011-02-07,36.48,41.55084408945004,-0.12203949644280643
2011-02-08,36.56,41.66084408945004,-0.12243736777147407
2011-02-09,36.67,41.70084408945004,-0.1206413011367028
2011-02-10,36.71,41.65084408945003,-0.1186253051400109
2011-02-11,36.66,41.86084408945004,-0.12424126179435513
2011-02-14,36.87,41.59084408945004,-0.11350681124184092
2011-02-15,36.6,41.36084408945004,-0.11510509986580264
2011-02-16,36.37,42.42084408945004,-0.1426384651067062
2011-02-17,37.43,42.78084408945004,-0.1250757015981736
2011-02-18,37.79,42.39084408945004,-0.10853391076010843
2011-02-22,37.4,41.830844089450046,-0.10592289459842696
2011-02-23,36.84,41.72084408945004,-0.11698814336031749
2011-02-24,36.73,42.38084408945004,-0.133334864155212
2011-02-25,37.39,42.90084408945003,-0.1284553767277794
2011-02-28,37.91,42.30084408945004,-0.1038003894240288
2011-03-01,37.31,42.15084408945003,-0.11484572121917835
2011-03-02,37.16,42.60084408945004,-0.12771681420268977
