date,UNM,dcf,Deviation
2011-08-23,22.86,23.45904569654662,-0.025535808416742523
2011-08-24,23.23,22.829045696546622,0.01756334052605757
2011-08-25,22.6,22.97904569654662,-0.016495275807018595
2011-08-26,22.75,23.81904569654662,-0.04488197009091821
2011-08-29,23.59,23.67904569654662,-0.003760527247920531
2011-08-30,23.45,23.76904569654662,-0.013422738995069294
2011-08-31,23.54,23.42904569654662,0.004735758549044622
2011-09-01,23.2,22.629045696546623,0.02523103762791501
2011-09-02,22.4,22.309045696546622,0.004077014529915823
2011-09-06,22.08,23.149045696546622,-0.04618098346516741
2011-09-07,22.92,22.789045696546623,0.005746370655319799
2011-09-08,22.56,22.29904569654662,0.011702487496753733
2011-09-09,22.07,22.539045696546623,-0.02081036184324736
2011-09-12,22.31,22.719045696546623,-0.018004528095508898
2011-09-13,22.49,22.649045696546622,-0.007022180920005616
2011-09-14,22.42,23.34904569654662,-0.03978945043925408
2011-09-15,23.12,23.38904569654662,-0.011503064299299037
2011-09-16,23.16,22.649045696546622,0.02255963939051453
2011-09-19,22.42,22.33904569654662,0.0036238926475671285
2011-09-20,22.11,21.22904569654662,0.04149759325246949
2011-09-21,21.0,21.01904569654662,-0.0009061161396946016
2011-09-22,20.79,20.97904569654662,-0.009011167585079471
2011-09-23,20.75,21.72904569654662,-0.04505700389328282
2011-09-26,21.5,21.84904569654662,-0.015975329146837303
2011-09-27,21.62,21.06904569654662,0.026149941074155247
2011-09-28,20.84,21.79904569654662,-0.0439948477514569
2011-09-29,21.57,21.18904569654662,0.01797883250190302
2011-09-30,20.96,20.18007777963133,0.03864812756846181
2011-10-03,20.01,21.11007777963133,-0.052111498172345394
2011-10-04,20.94,21.84007777963133,-0.04121220577660978
2011-10-05,21.67,22.560077779631328,-0.039453666265058085
2011-10-06,22.39,22.170077779631328,0.009919776671723168
2011-10-07,22.0,22.98007777963133,-0.04264901925179876
2011-10-10,22.81,23.060077779631328,-0.010844619954067158
2011-10-11,22.89,23.73007777963133,-0.03540139174564394
2011-10-12,23.56,23.41007777963133,0.006404174380792327
2011-10-13,23.24,24.07007777963133,-0.034485878576336115
2011-10-14,23.9,23.13007777963133,0.03328662478803568
2011-10-17,22.96,24.190077779631327,-0.050850509487285867
2011-10-18,24.02,23.41007777963133,0.02605383143576523
2011-10-19,23.24,24.010077779631327,-0.032073106413866626
2011-10-20,23.84,24.52007777963133,-0.02773554740500317
2011-10-21,24.35,24.62007777963133,-0.01096981829418786
2011-10-24,24.45,23.75007777963133,0.029470312765415008
2011-10-25,23.58,24.260077779631327,-0.02803279469294695
2011-10-26,24.09,24.91007777963133,-0.03292152625480349
2011-10-27,24.74,24.41007777963133,0.013515820119343047
2011-10-28,24.24,24.010077779631327,0.009576071451285362
2011-10-31,23.84,22.990077779631328,0.03696908851355363
2011-11-01,22.82,22.25007777963133,0.02561439227373863
2011-11-02,22.08,22.11007777963133,-0.001360365166107158
2011-11-03,21.94,22.030077779631327,-0.004088854362312322
2011-11-04,21.86,22.18007777963133,-0.014430868223792581
2011-11-07,22.01,22.63007777963133,-0.027400603111909838
2011-11-08,22.46,21.830077779631328,0.028855702060595734
2011-11-09,21.66,21.97007777963133,-0.014113640504213598
2011-11-10,21.8,22.510077779631327,-0.031544883433226256
2011-11-11,22.34,22.260077779631327,0.0035903836976618475
2011-11-14,22.09,22.560077779631328,-0.02083670917374869
2011-11-15,22.39,22.05007777963133,0.01541591933442854
2011-11-16,21.88,21.66007777963133,0.010153343981778251
2011-11-17,21.49,21.89007777963133,-0.018276672365394875
2011-11-18,21.72,21.47007777963133,0.011640489752010597
2011-11-21,21.3,21.54007777963133,-0.011145631974381676
2011-11-22,21.37,20.900077779631328,0.0224842330886752
2011-11-23,20.73,20.87007777963133,-0.006711895428010428
2011-11-25,20.7,21.530077779631327,-0.038554332600536534
2011-11-28,21.36,21.52007777963133,-0.007438531648005564
2011-11-29,21.35,22.68007777963133,-0.05864520362561776
2011-11-30,22.51,22.36007777963133,0.006704906031464786
2011-12-01,22.19,22.23007777963133,-0.001802862771269731
2011-12-02,22.06,22.490077779631328,-0.019123000989389127
2011-12-05,22.32,22.240077779631328,0.003593612448687944
2011-12-06,22.07,22.50007777963133,-0.01911450190721853
2011-12-07,22.33,21.54007777963133,0.03667220835737339
2011-12-08,21.37,21.64007777963133,-0.01248044403451909
2011-12-09,21.47,21.13007777963133,0.01608712584562011
2011-12-12,20.96,20.68007777963133,0.013535839823793028
2011-12-13,20.51,20.43007777963133,0.003911988061462646
2011-12-14,20.26,20.650077779631328,-0.01888989396524643
2011-12-15,20.48,20.75007777963133,-0.013015747820301793
2011-12-16,20.58,20.080077779631328,0.024896428482751087
2011-12-19,19.91,20.580077779631328,-0.03255953581936999
2011-12-20,20.41,21.04007777963133,-0.029946551825074552
2011-12-21,20.87,21.27007777963133,-0.01880941780168055
2011-12-22,21.1,21.47007777963133,-0.017236909126729816
2011-12-23,21.3,21.38007777963133,-0.0037454391165787637
2011-12-27,21.21,21.13007777963133,0.0037823912056640374
2011-12-28,20.96,21.37007777963133,-0.019189344271932973
2011-12-29,21.2,21.240077779631328,-0.0018868942028904545
2011-12-30,21.07,21.904094659898345,-0.0380793944168526
2012-01-03,21.52,21.974094659898345,-0.020664999715644505
2012-01-04,21.59,22.134094659898345,-0.024581744510387082
2012-01-05,21.75,21.844094659898342,-0.0043075559487976145
2012-01-06,21.46,21.464094659898343,-0.00019076788297955893
2012-01-09,21.08,22.224094659898345,-0.05147992201287621
2012-01-10,21.84,22.264094659898344,-0.019048367624047824
2012-01-11,21.88,22.714094659898343,-0.03672145742048594
2012-01-12,22.33,22.624094659898343,-0.012999179163603602
2012-01-13,22.24,22.744094659898344,-0.022163760195174964
2012-01-17,22.36,22.894094659898343,-0.023328926862256405
2012-01-18,22.51,23.124094659898343,-0.02655648443453662
2012-01-19,22.74,23.154094659898345,-0.01788429502344291
2012-01-20,22.77,23.45409465989834,-0.029167387179860005
2012-01-23,23.07,23.70409465989834,-0.026750427257239973
2012-01-24,23.32,23.614094659898342,-0.012454200092530954
2012-01-25,23.23,23.20409465989834,0.0011164124470854908
2012-01-26,22.82,23.304094659898343,-0.020772944281391537
2012-01-27,22.92,23.20409465989834,-0.012243298610107645
2012-01-30,22.82,23.214094659898343,-0.01697652506686509
2012-01-31,22.83,23.494094659898344,-0.028266450336214777
2012-02-01,23.11,23.464094659898343,-0.015090915078156186
2012-02-02,23.08,24.174094659898344,-0.0452589714440601
2012-02-03,23.79,24.034094659898344,-0.010156182845764694
2012-02-06,23.65,23.144094659898343,0.02185893842623421
2012-02-07,22.76,23.394094659898343,-0.027104902716551527
2012-02-08,23.01,22.884094659898345,0.00550187114556433
2012-02-09,22.5,22.824094659898343,-0.014199672088977655
2012-02-10,22.44,22.944094659898344,-0.02197056224577898
2012-02-13,22.56,22.914094659898343,-0.015453137693370866
2012-02-14,22.53,23.064094659898345,-0.023156974846577305
2012-02-15,22.68,23.224094659898345,-0.023428024552356264
2012-02-16,22.84,23.464094659898343,-0.026597858086762738
2012-02-17,23.08,23.734094659898343,-0.027559284197324674
2012-02-21,23.35,23.664094659898343,-0.01327304781410521
2012-02-22,23.28,23.624094659898343,-0.014565411494157243
2012-02-23,23.24,23.564094659898345,-0.013753749701654994
2012-02-24,23.18,23.584094659898344,-0.01713420276358768
2012-02-27,23.2,23.644094659898343,-0.01878247682080003
2012-02-28,23.26,23.434094659898342,-0.0074291182324299765
2012-02-29,23.05,23.554094659898343,-0.021401572303119787
2012-03-01,23.17,23.604094659898344,-0.018390650696543664
2012-03-02,23.22,23.884094659898345,-0.02780489147086529
2012-03-05,23.5,23.404094659898345,0.004097801752015018
2012-03-06,23.02,23.604094659898344,-0.024745480320864766
2012-03-07,23.22,23.874094659898343,-0.027397673889474672
2012-03-08,23.49,24.144094659898343,-0.027091289572549138
2012-03-09,23.76,24.084094659898344,-0.013456792313558785
2012-03-12,23.7,24.584094659898344,-0.03596205888925752
2012-03-13,24.2,24.534094659898344,-0.013617566269703452
2012-03-14,24.15,25.024094659898342,-0.034930121220293264
2012-03-15,24.64,24.824094659898343,-0.007415966721869394
2012-03-16,24.44,24.584094659898344,-0.005861296171031705
2012-03-19,24.2,24.694094659898344,-0.020008616096411247
2012-03-20,24.31,24.564094659898345,-0.01034414919077653
2012-03-21,24.18,24.224094659898345,-0.0018202810266978453
2012-03-22,23.84,24.334094659898344,-0.020304624717047415
2012-03-23,23.95,24.724094659898345,-0.031309322769820236
2012-03-26,24.34,24.834094659898344,-0.01989581930265405
2012-03-27,24.45,25.064094659898345,-0.024500971139439387
2012-03-28,24.68,24.824094659898343,-0.005804629005508821
2012-03-29,24.44,24.864094659898342,-0.017056509223411842
2012-03-30,24.48,24.93189025143846,-0.01812498959690345
2012-04-02,24.58,24.78189025143846,-0.008146684913461821
2012-04-03,24.43,24.54189025143846,-0.004559153769009394
2012-04-04,24.19,24.45189025143846,-0.010710429694614443
2012-04-05,24.1,23.841890251438457,0.010825892823073113
2012-04-09,23.49,23.42189025143846,0.0029079526814603796
2012-04-10,23.07,23.621890251438458,-0.023363509251968062
2012-04-11,23.27,24.04189025143846,-0.03210605503002317
2012-04-12,23.69,23.621890251438458,0.002883331851793569
2012-04-13,23.27,23.891890251438458,-0.026029344890407535
2012-04-16,23.54,24.17189025143846,-0.02614153236943706
2012-04-17,23.82,23.871890251438458,-0.0021736967995372725
2012-04-18,23.52,23.90189025143846,-0.015977407954815503
2012-04-19,23.55,23.711890251438458,-0.006827387008027985
2012-04-20,23.36,23.481890251438458,-0.0051908193988340345
2012-04-23,23.13,23.79189025143846,-0.02781999431081117
2012-04-24,23.44,24.211890251438458,-0.03188062738689301
2012-04-25,23.86,24.10189025143846,-0.010036152721424885
2012-04-26,23.75,24.251890251438457,-0.020694892077894322
2012-04-27,23.9,24.091890251438457,-0.007964931328997782
2012-04-30,23.74,24.08189025143846,-0.014196985696255271
2012-05-01,23.73,23.231890251438458,0.021440775725543926
2012-05-02,22.88,22.821890251438457,0.0025462285516808514
2012-05-03,22.47,22.38189025143846,0.003936653587865546
2012-05-04,22.03,22.391890251438458,-0.016161666003843056
2012-05-07,22.04,22.28189025143846,-0.010855912523976441
2012-05-08,21.93,22.13189025143846,-0.009122142263710997
2012-05-09,21.78,22.11189025143846,-0.015009582973887436
2012-05-10,21.76,22.02189025143846,-0.011892269394147559
2012-05-11,21.67,21.68189025143846,-0.000548395518129241
2012-05-14,21.33,21.40189025143846,-0.003359060839667194
2012-05-15,21.05,20.891890251438458,0.007567996320996251
2012-05-16,20.54,20.35189025143846,0.009242863745702712
2012-05-17,20.0,20.251890251438457,-0.012437863740673127
2012-05-18,19.9,20.56189025143846,-0.03219014610741622
2012-05-21,20.21,20.58189025143846,-0.018068809370532235
2012-05-22,20.23,20.481890251438458,-0.012298193591812945
2012-05-23,20.13,20.54189025143846,-0.02005123415600074
2012-05-24,20.19,20.481890251438458,-0.014251138340024894
2012-05-25,20.13,20.61189025143846,-0.02337923623500915
2012-05-29,20.26,20.20189025143846,0.0028764510567225177
2012-05-30,19.85,20.301890251438458,-0.02225853089745855
2012-05-31,19.95,19.65189025143846,0.015169520323355057
2012-06-01,19.3,19.40189025143846,-0.00525156312699504
2012-06-04,19.05,19.501890251438457,-0.023171612885326542
2012-06-05,19.15,20.211890251438458,-0.05253789913899254
2012-06-06,19.86,20.13189025143846,-0.013505450707443245
2012-06-07,19.78,20.141890251438458,-0.017967045144266502
2012-06-08,19.79,19.841890251438457,-0.0026151868990755833
2012-06-11,19.49,19.79189025143846,-0.015253229863505302
2012-06-12,19.44,19.51189025143846,-0.003684432954062844
2012-06-13,19.16,19.44189025143846,-0.014499117513411597
2012-06-14,19.09,19.86189025143846,-0.03886287969910407
2012-06-15,19.51,19.61189025143846,-0.005195330492479444
2012-06-18,19.26,19.751890251438457,-0.024903452033034346
2012-06-19,19.4,20.15189025143846,-0.03731115255477291
2012-06-20,19.8,19.52189025143846,0.014246046104118948
2012-06-21,19.17,19.61189025143846,-0.022531752206090716
2012-06-22,19.26,18.871890251438458,0.020565494149795693
2012-06-25,18.52,19.08189025143846,-0.029446257369397766
2012-06-26,18.73,19.15189025143846,-0.02202864813340144
2012-06-27,18.8,19.251890251438457,-0.02347251337591083
2012-06-28,18.9,19.481890251438458,-0.029868264523022603
2012-06-29,19.13,19.512167569000166,-0.0195861155685918
2012-07-02,19.38,19.712167569000165,-0.016850890082861336
2012-07-03,19.58,19.562167569000167,0.000911577458731605
2012-07-05,19.43,19.332167569000166,0.005060603300206745
2012-07-06,19.2,19.21216756900016,-0.0006333261958320069
2012-07-09,19.08,19.082167569000166,-0.00011359134083321898
2012-07-10,18.95,19.30216756900017,-0.018244975220594428
2012-07-11,19.17,19.032167569000165,0.0072420774197228255
2012-07-12,18.9,19.552167569000165,-0.03335525673553319
2012-07-13,19.42,19.312167569000167,0.0055836524105625784
2012-07-16,19.18,19.05216756900017,0.006709600392546866
2012-07-17,18.92,19.572167569000165,-0.033321172358707685
2012-07-18,19.44,19.512167569000166,-0.0036985931340001166
2012-07-19,19.38,19.082167569000166,0.015607893072046686
2012-07-20,18.95,18.882167569000167,0.003592407002636522
2012-07-23,18.75,18.492167569000166,0.013942791186472903
2012-07-24,18.36,18.652167569000166,-0.01566400086849684
2012-07-25,18.52,18.71216756900016,-0.010269658407640603
2012-07-26,18.58,19.082167569000166,-0.026316065362299912
2012-07-27,18.95,19.132167569000167,-0.00952153321588789
2012-07-30,19.0,19.022167569000167,-0.0011653545222833905
2012-07-31,18.89,18.732167569000165,0.00842574306568955
2012-08-01,18.6,18.832167569000166,-0.012328244645737896
2012-08-02,18.7,19.312167569000167,-0.03169854273545225
2012-08-03,19.18,19.092167569000168,0.004600443123202291
2012-08-06,18.96,19.30216756900017,-0.0177268986903677
2012-08-07,19.17,19.252167569000168,-0.004267964565843108
2012-08-08,19.12,19.492167569000166,-0.01909318538755289
2012-08-09,19.36,19.572167569000165,-0.01084026939030569
2012-08-10,19.44,19.522167569000167,-0.0042089367745538064
2012-08-13,19.39,19.532167569000165,-0.007278637585815151
2012-08-14,19.4,19.572167569000165,-0.008796550938632741
2012-08-15,19.44,19.772167569000167,-0.016799754899961328
2012-08-16,19.64,19.532167569000165,0.005520761104414129
2012-08-17,19.4,19.732167569000165,-0.01683381046905419
2012-08-20,19.6,19.732167569000165,-0.006698076556363897
2012-08-21,19.6,19.452167569000167,0.007599792181279819
2012-08-22,19.32,19.452167569000167,-0.006794490564167033
2012-08-23,19.32,19.342167569000168,-0.0011460747054893305
2012-08-24,19.21,19.242167569000166,-0.0016717227352280872
2012-08-27,19.11,19.172167569000166,-0.0032425947027860946
2012-08-28,19.04,19.452167569000167,-0.021188773309613884
2012-08-29,19.32,19.402167569000166,-0.004234968526477867
2012-08-30,19.27,19.642167569000165,-0.018947377762296047
2012-08-31,19.51,19.632167569000167,-0.006222826316594432
2012-09-04,19.5,19.532167569000165,-0.001646902162114272
2012-09-05,19.4,20.062167569000167,-0.03300578398235199
2012-09-06,19.93,20.252167569000168,-0.01590780680154491
2012-09-07,20.12,20.082167569000166,0.0018838818503952304
2012-09-10,19.95,20.292167569000167,-0.01686205122428064
2012-09-11,20.16,20.212167569000165,-0.002580998243858601
2012-09-12,20.08,20.502167569000168,-0.020591362721983475
2012-09-13,20.37,21.052167569000165,-0.03240367371978703
2012-09-14,20.92,20.682167569000168,0.01149939580589776
2012-09-17,20.55,20.492167569000166,0.0028221724619956756
2012-09-18,20.36,20.412167569000164,-0.0025557094230106436
2012-09-19,20.28,20.182167569000168,0.004847468968105506
2012-09-20,20.05,20.022167569000167,0.0013900808143731958
2012-09-21,19.89,19.952167569000167,-0.0031158303369883678
2012-09-24,19.82,19.442167569000166,0.019433657778069602
2012-09-25,19.31,19.382167569000167,-0.0037234003236868984
2012-09-26,19.25,19.562167569000167,-0.015957718790572728
2012-09-27,19.43,19.352167569000166,0.004021897326091484
2012-09-28,19.22,19.67840653067652,-0.023294900934275997
2012-10-01,19.49,19.72840653067652,-0.012084429135511443
2012-10-02,19.54,19.66840653067652,-0.006528568060470308
2012-10-03,19.48,20.05840653067652,-0.028836115660131223
2012-10-04,19.87,20.16840653067652,-0.014795741558592534
2012-10-05,19.98,20.04840653067652,-0.0034120682145909464
2012-10-08,19.86,19.96840653067652,-0.005428902426940385
2012-10-09,19.78,19.73840653067652,0.0021072354173492513
2012-10-10,19.55,20.11840653067652,-0.028253059197795527
2012-10-11,19.93,19.93840653067652,-0.000421625001154724
2012-10-12,19.75,20.00840653067652,-0.012914898059489976
2012-10-15,19.82,20.49840653067652,-0.03309557402236418
2012-10-16,20.31,20.85840653067652,-0.026291870851686383
2012-10-17,20.67,20.99840653067652,-0.01563959294705286
2012-10-18,20.81,20.66840653067652,0.006850720161388546
2012-10-19,20.48,20.76840653067652,-0.013886791471002802
2012-10-22,20.58,20.64840653067652,-0.0033129205672550732
2012-10-23,20.46,20.61840653067652,-0.007682772693459072
2012-10-24,20.43,20.70840653067652,-0.013444131023026884
2012-10-25,20.52,20.60840653067652,-0.0042898285486032695
2012-10-26,20.42,20.46840653067652,-0.002364938892725821
2012-10-31,20.28,20.70840653067652,-0.02068756618438483
2012-11-01,20.52,20.83840653067652,-0.015279792637109213
2012-11-02,20.65,20.76840653067652,-0.005701281439268069
2012-11-05,20.58,21.09840653067652,-0.024570885480037163
2012-11-06,20.91,20.23840653067652,0.03318410806233718
2012-11-07,20.05,19.76840653067652,0.01424462153216588
2012-11-08,19.58,19.84840653067652,-0.01352282513267189
2012-11-09,19.66,19.71840653067652,-0.0029620309625758567
2012-11-12,19.53,19.60840653067652,-0.003998618171948465
2012-11-13,19.42,19.36840653067652,0.0026637952503612006
2012-11-14,19.18,19.52840653067652,-0.017841011765564185
2012-11-15,19.34,19.66840653067652,-0.016697159994344735
2012-11-16,19.48,19.96840653067652,-0.02445896370980849
2012-11-19,19.78,19.99840653067652,-0.010921196663418842
2012-11-20,19.81,20.06840653067652,-0.012876285433102042
2012-11-21,19.88,20.41840653067652,-0.026368685032674866
2012-11-23,20.23,20.51840653067652,-0.014055990666006601
2012-11-26,20.33,20.34840653067652,-0.0009045686525268604
2012-11-27,20.16,20.50840653067652,-0.016988473977993968
2012-11-28,20.32,20.57840653067652,-0.012557169103026067
2012-11-29,20.39,20.57840653067652,-0.009155545177691904
2012-11-30,20.39,20.62840653067652,-0.011557195671996534
2012-12-03,20.44,20.61840653067652,-0.008652779758274831
2012-12-04,20.43,20.86840653067652,-0.021008145975691228
2012-12-05,20.68,20.84840653067652,-0.0080776691700023
2012-12-06,20.66,21.01840653067652,-0.01705203152072543
2012-12-07,20.83,21.15840653067652,-0.015521326249232414
2012-12-10,20.97,21.04840653067652,-0.0037250577882106395
2012-12-11,20.86,21.27840653067652,-0.019663433447110523
2012-12-12,21.09,21.04840653067652,0.0019760863732303235
2012-12-13,20.86,21.01840653067652,-0.007536562319570894
2012-12-14,20.83,21.07840653067652,-0.011784881855988694
2012-12-17,20.89,21.44840653067652,-0.02603487256164516
2012-12-18,21.26,21.15840653067652,0.00480156523962183
2012-12-19,20.97,21.33840653067652,-0.017264950414497493
2012-12-20,21.15,21.05840653067652,0.004349496681529619
2012-12-21,20.87,21.01840653067652,-0.007060788859513112
2012-12-24,20.83,20.95840653067652,-0.006126731557028142
2012-12-26,20.77,20.89840653067652,-0.006144321601172509
2012-12-27,20.71,20.73840653067652,-0.0013697547414985856
2012-12-28,20.55,21.00840653067652,-0.021820147568410442
2012-12-31,20.82,21.73435007779759,-0.042069354479185916
2013-01-02,21.46,21.92435007779759,-0.021179650760449698
2013-01-03,21.65,22.16435007779759,-0.023206188135100114
2013-01-04,21.89,22.04435007779759,-0.007001797614938243
2013-01-07,21.77,21.88435007779759,-0.0052251987100864206
2013-01-08,21.61,22.03435007779759,-0.019258570200587743
2013-01-09,21.76,22.39435007779759,-0.028326344617899957
2013-01-10,22.12,22.48435007779759,-0.016204607940052074
2013-01-11,22.21,22.51435007779759,-0.013518048566621643
2013-01-14,22.24,22.48435007779759,-0.010867562413506282
2013-01-15,22.21,22.40435007779759,-0.00867465814106294
2013-01-16,22.13,22.78435007779759,-0.028719277730692383
2013-01-17,22.51,22.77435007779759,-0.011607359898067937
2013-01-18,22.5,23.13435007779759,-0.02742026794201513
2013-01-22,22.86,23.42435007779759,-0.02409245404560878
2013-01-23,23.15,23.40435007779759,-0.01086764114158767
2013-01-24,23.13,23.56435007779759,-0.018432508274728088
2013-01-25,23.29,23.43435007779759,-0.006159764504600096
2013-01-28,23.16,23.61435007779759,-0.019240422721808148
2013-01-29,23.34,23.29435007779759,0.001959699328375919
2013-01-30,23.02,23.58435007779759,-0.023929006987089885
2013-01-31,23.31,23.65435007779759,-0.014557579331710535
2013-02-01,23.38,23.21435007779759,0.007135669172183112
2013-02-04,22.94,23.77435007779759,-0.03509454832907388
2013-02-05,23.5,24.13435007779759,-0.026284116860522344
2013-02-06,23.86,23.90435007779759,-0.0018553141019627128
2013-02-07,23.63,24.33435007779759,-0.028944684182884095
2013-02-08,24.06,24.44435007779759,-0.015723472973277808
2013-02-11,24.17,24.44435007779759,-0.011223455601168775
2013-02-12,24.17,24.76435007779759,-0.024000229197634115
2013-02-13,24.49,24.67435007779759,-0.007471324562403514
2013-02-14,24.4,24.73435007779759,-0.013517641528722257
2013-02-15,24.46,25.07435007779759,-0.02450113665524567
2013-02-19,24.8,24.52435007779759,0.011239846166278822
2013-02-20,24.25,24.24435007779759,0.00023304077792474232
2013-02-21,23.97,24.52435007779759,-0.02260406804009274
2013-02-22,24.25,23.98435007779759,0.011075969177431366
2013-02-25,23.71,24.04435007779759,-0.01390555688616113
2013-02-26,23.77,24.66435007779759,-0.036260841051014236
2013-02-27,24.39,24.74435007779759,-0.014320443926936655
2013-02-28,24.47,24.88435007779759,-0.016651030728236038
2013-03-01,24.61,25.49435007779759,-0.034688080892391504
2013-03-04,25.22,25.92435007779759,-0.027169440147347013
2013-03-05,25.65,26.33435007779759,-0.025986974266532847
2013-03-06,26.06,26.40435007779759,-0.013041414645049043
2013-03-07,26.13,26.78435007779759,-0.02443031381747074
2013-03-08,26.51,27.34435007779759,-0.030512704651007305
2013-03-11,27.07,27.26435007779759,-0.0071283590932123
2013-03-12,26.99,27.71435007779759,-0.02613628231455012
2013-03-13,27.44,28.08435007779759,-0.022943385765120117
2013-03-14,27.81,28.00435007779759,-0.0069399960098226465
2013-03-15,27.73,27.63435007779759,0.0034612691064972445
2013-03-18,27.36,27.71435007779759,-0.012785797855727643
2013-03-19,27.44,27.86435007779759,-0.015229139621516286
2013-03-20,27.59,27.56435007779759,0.0009305469612022055
2013-03-21,27.29,27.76435007779759,-0.017084861574948818
2013-03-22,27.49,27.86435007779759,-0.013434732077095002
2013-03-25,27.59,28.34435007779759,-0.026613772258919366
2013-03-26,28.07,28.34435007779759,-0.009679180402604848
2013-03-27,28.07,28.52435007779759,-0.01592849886354608
2013-03-28,28.25,28.427282559484883,-0.0062363526697958305
2013-04-01,28.05,28.357282559484883,-0.010836107403461415
2013-04-02,27.98,27.517282559484883,0.01681552091907501
2013-04-03,27.14,27.357282559484883,-0.007942402868867937
2013-04-04,26.98,26.637282559484884,0.012866081205910485
2013-04-05,26.26,26.827282559484882,-0.02114573320003732
2013-04-08,26.45,27.087282559484883,-0.023527002315030465
2013-04-09,26.71,27.787282559484883,-0.038768906501696176
2013-04-10,27.41,27.837282559484883,-0.015349291317204972
2013-04-11,27.46,27.837282559484883,-0.013553138984693458
2013-04-12,27.46,26.777282559484885,0.025496143568656704
2013-04-15,26.4,27.177282559484883,-0.028600451784816627
2013-04-16,26.8,26.517282559484883,0.01066162944415261
2013-04-17,26.14,26.247282559484884,-0.004087377778699386
2013-04-18,25.87,26.747282559484884,-0.03279894163206454
2013-04-19,26.37,26.827282559484882,-0.017045429721438854
2013-04-22,26.45,27.437282559484885,-0.0359832486086924
2013-04-23,27.06,27.687282559484885,-0.02265598142891767
2013-04-24,27.31,27.957282559484884,-0.02315255633689217
2013-04-25,27.58,27.607282559484883,-0.0009882377748008375
2013-04-26,27.23,27.907282559484884,-0.024269025765630947
2013-04-29,27.53,28.267282559484883,-0.02608254111209185
2013-04-30,27.89,27.547282559484884,0.01244106164646408
2013-05-01,27.17,27.897282559484882,-0.02607001445155488
2013-05-02,27.52,27.807282559484882,-0.010331198630083027
2013-05-03,27.43,27.957282559484884,-0.0188602936770762
2013-05-06,27.58,28.347282559484885,-0.027067235029488157
2013-05-07,27.97,28.537282559484883,-0.01987864675980988
2013-05-08,28.16,28.417282559484885,-0.009053735484606085
2013-05-09,28.04,28.467282559484882,-0.01500960123580597
2013-05-10,28.09,28.687282559484885,-0.020820464895773272
2013-05-13,28.31,29.087282559484883,-0.02672241925299501
2013-05-14,28.71,29.327282559484882,-0.02104806533755177
2013-05-15,28.95,28.567282559484884,0.013397054470203562
2013-05-16,28.19,28.827282559484882,-0.022106924513951465
2013-05-17,28.45,28.537282559484883,-0.003058544880822023
2013-05-20,28.16,28.337282559484883,-0.006256159499865133
2013-05-21,27.96,27.967282559484882,-0.00026039567732016877
2013-05-22,27.59,27.937282559484885,-0.012430792391688095
2013-05-23,27.56,27.567282559484884,-0.00026417400660261325
2013-05-24,27.19,28.147282559484882,-0.03400976834839431
2013-05-28,27.77,28.637282559484884,-0.030285085803213985
2013-05-29,28.26,29.247282559484884,-0.03375638599849018
2013-05-30,28.87,28.857282559484883,0.0004407012506775221
2013-05-31,28.48,28.887282559484884,-0.014099026401884762
2013-06-03,28.51,28.557282559484882,-0.001655709340914746
2013-06-04,28.18,27.867282559484885,0.011221669707033533
2013-06-05,27.49,28.447282559484883,-0.033651107359135346
2013-06-06,28.07,29.127282559484883,-0.036298702336054145
2013-06-07,28.75,28.997282559484884,-0.00852778390449549
2013-06-10,28.62,28.587282559484883,0.0011444753605747149
2013-06-11,28.21,28.387282559484884,-0.006245140200136889
2013-06-12,28.01,28.767282559484883,-0.02632443846299959
2013-06-13,28.39,28.137282559484884,0.008981586618425075
2013-06-14,27.76,28.737282559484882,-0.03400747991609676
2013-06-17,28.36,29.077282559484882,-0.024668142836852147
2013-06-18,28.7,28.717282559484882,-0.0006018173707447172
2013-06-19,28.34,29.277282559484885,-0.03201398755436191
2013-06-20,28.9,29.597282559484885,-0.023559006070353994
2013-06-21,29.22,28.887282559484884,0.011517782603122306
2013-06-24,28.51,29.127282559484883,-0.021192590081970164
2013-06-25,28.75,29.627282559484883,-0.02961063194788449
2013-06-26,29.25,30.177282559484883,-0.030727835008239723
2013-06-27,29.8,29.747282559484884,0.001772176682347304
2013-06-28,29.37,29.918001806830056,-0.01831679168843925
2013-07-01,29.74,30.018001806830057,-0.009261169634775746
2013-07-02,29.84,29.848001806830055,-0.00026808517641618845
2013-07-03,29.67,30.658001806830057,-0.032226555828891223
2013-07-05,30.48,30.908001806830057,-0.013847605209324043
2013-07-08,30.73,31.598001806830055,-0.027470148654856752
2013-07-09,31.42,31.648001806830056,-0.007204303393993361
2013-07-10,31.47,31.568001806830058,-0.0031044665870759713
2013-07-11,31.39,31.748001806830057,-0.011276357139208604
2013-07-12,31.57,31.598001806830055,-0.0008861891647845566
2013-07-15,31.42,31.428001806830057,-0.0002546075591836061
2013-07-16,31.25,31.328001806830056,-0.0024898430264087557
2013-07-17,31.15,31.898001806830056,-0.023449801381285718
2013-07-18,31.72,31.638001806830054,0.0025917627058307247
2013-07-19,31.46,31.928001806830057,-0.014658036217285009
2013-07-22,31.75,31.948001806830057,-0.006197627257793825
2013-07-23,31.77,31.758001806830055,0.00037780063251213747
2013-07-24,31.58,31.738001806830056,-0.00497831614579014
2013-07-25,31.56,31.758001806830055,-0.006234706076106877
