date,SNA,dcf,Deviation
2011-03-30,60.2,67.93052810902896,-0.11380050066181446
2011-03-31,60.06,68.95052810902897,-0.12894068186063334
2011-04-01,61.08,70.01260647359454,-0.12758568668577575
2011-04-04,61.2,70.37260647359454,-0.13034342385820707
2011-04-05,61.56,70.25260647359455,-0.12373357957703379
2011-04-06,61.44,69.82260647359455,-0.1200557655601796
2011-04-07,61.01,68.87260647359454,-0.11416159306543794
2011-04-08,60.06,68.81260647359454,-0.12719481098210073
2011-04-11,60.0,68.32260647359455,-0.12181336314812707
2011-04-12,59.51,68.65260647359455,-0.13317202278563178
2011-04-13,59.84,68.49260647359455,-0.12632905826018348
2011-04-14,59.68,69.17260647359456,-0.13723071830780575
2011-04-15,60.36,67.98260647359454,-0.11212583437140322
2011-04-18,59.17,68.56260647359454,-0.13699313600646013
2011-04-19,59.75,69.82260647359455,-0.14425996081088432
2011-04-20,61.01,70.54260647359455,-0.13513260921486914
2011-04-21,61.73,70.40260647359455,-0.12318587205783815
2011-04-25,61.59,71.03260647359456,-0.1329334082243584
2011-04-26,62.22,71.07260647359455,-0.1245572227167937
2011-04-27,62.26,70.70260647359454,-0.11941011646787902
2011-04-28,61.89,70.58260647359455,-0.12315507896193256
2011-04-29,61.77,70.26260647359454,-0.12086950512981831
2011-05-02,61.45,69.79260647359455,-0.11953424431498916
2011-05-03,60.98,69.29260647359455,-0.11996383014921297
2011-05-04,60.48,68.81260647359454,-0.1210912781917659
2011-05-05,60.0,68.80260647359455,-0.1279400145541414
2011-05-06,59.99,69.19260647359455,-0.13299985276759985
2011-05-09,60.38,69.75260647359455,-0.1343692651419791
2011-05-10,60.94,69.26260647359454,-0.12016016862962597
2011-05-11,60.45,69.49260647359455,-0.13012328839659382
2011-05-12,60.68,68.63260647359455,-0.11587213253592821
2011-05-13,59.82,68.24260647359455,-0.12342152371998794
2011-05-16,59.43,67.77260647359455,-0.1230970285441948
2011-05-17,58.96,68.98260647359454,-0.14529179145225601
2011-05-18,60.17,69.90260647359455,-0.13923095238617467
2011-05-19,61.09,69.44260647359455,-0.12028071666305629
2011-05-20,60.63,68.27260647359455,-0.11194250327253052
2011-05-23,59.46,68.46260647359455,-0.13149669487191928
2011-05-24,59.65,68.47260647359455,-0.12884870210099075
2011-05-25,59.66,68.37260647359454,-0.12742832141347937
2011-05-26,59.56,68.86260647359455,-0.13508937506107388
2011-05-27,60.05,69.13260647359455,-0.1313794884482431
2011-05-31,60.32,67.26260647359454,-0.10321643536546599
2011-06-01,58.45,66.96260647359455,-0.12712477787063636
2011-06-02,58.15,65.88260647359455,-0.11736946802026937
2011-06-03,57.07,65.62260647359454,-0.13033018548319886
2011-06-06,56.81,65.52260647359455,-0.1329709995145829
2011-06-07,56.71,65.31260647359454,-0.1317143341549616
2011-06-08,56.5,65.77260647359455,-0.14097976301603898
2011-06-09,56.96,64.35260647359455,-0.11487656644689159
2011-06-10,55.54,64.20260647359454,-0.13492608710765241
2011-06-13,55.39,65.78260647359456,-0.15798410903292792
2011-06-14,56.97,64.97260647359455,-0.12316893084544611
2011-06-15,56.16,65.52260647359455,-0.1428912397947365
2011-06-16,56.71,66.28260647359456,-0.14442109299681893
2011-06-17,57.47,66.90260647359455,-0.1409901193807368
2011-06-20,58.09,68.57260647359455,-0.15286871846749928
2011-06-21,59.76,68.75260647359455,-0.13079658990162502
2011-06-22,59.94,69.15260647359455,-0.13322139169276748
2011-06-23,60.34,68.87260647359454,-0.1238896988291841
2011-06-24,60.06,69.10260647359455,-0.13085767578173624
2011-06-27,60.29,69.93260647359455,-0.13788427115519342
2011-06-28,61.12,70.40260647359455,-0.13185032399441232
2011-06-29,61.59,71.29260647359455,-0.13609554978450966
2011-06-30,62.48,72.44260647359455,-0.13752413059883395
2011-07-01,63.63,70.57864744336807,-0.09845254471536347
2011-07-05,63.46,70.30864744336807,-0.09740832304994196
2011-07-06,63.19,71.20864744336808,-0.11260777632021834
2011-07-07,64.09,70.71864744336807,-0.09373266716782624
2011-07-08,63.6,69.84864744336807,-0.08945982022678889
2011-07-11,62.73,69.52864744336806,-0.0977819602906218
2011-07-12,62.41,69.28864744336808,-0.0992752448947748
2011-07-13,62.17,68.62864744336807,-0.0941100791575078
2011-07-14,61.51,68.72864744336806,-0.10503112911273538
2011-07-15,61.61,68.51864744336807,-0.1008287189130257
2011-07-18,61.4,69.07864744336807,-0.11115804561262099
2011-07-19,61.96,69.47864744336806,-0.1082152246774305
2011-07-20,62.36,69.02864744336806,-0.0966069550883073
2011-07-21,61.91,67.73864744336805,-0.0860461149337387
2011-07-22,60.62,67.49864744336809,-0.10190793006836663
2011-07-25,60.38,66.11864744336808,-0.08679317658884866
2011-07-26,59.0,64.50864744336808,-0.08539393804844686
2011-07-27,57.39,64.18864744336807,-0.10591666461528626
2011-07-28,57.07,63.97864744336806,-0.10798364328479093
2011-07-29,56.86,63.88864744336807,-0.11001402791628012
2011-08-01,56.77,61.598647443368066,-0.07838885501191195
2011-08-02,54.48,62.008647443368076,-0.12141286342753921
2011-08-03,54.89,59.75864744336807,-0.08147184803641982
2011-08-04,52.64,59.188647443368076,-0.11064026170954233
2011-08-05,52.07,54.63864744336807,-0.04701154884974823
2011-08-08,47.52,56.688647443368076,-0.16173692364996972
2011-08-09,49.57,53.61864744336807,-0.07550819792021501
2011-08-10,46.5,56.04864744336807,-0.17036356591862611
2011-08-11,48.93,57.188647443368076,-0.14441060966770247
2011-08-12,50.07,58.32864744336807,-0.1415881870291349
2011-08-15,51.21,57.378647443368074,-0.10750771790946179
2011-08-16,50.26,57.06864744336807,-0.11930626970132097
2011-08-17,49.95,53.528647443368065,-0.06685480792605825
2011-08-18,46.41,53.03864744336807,-0.12497768632666961
2011-08-19,45.92,53.36864744336807,-0.13956972492645925
2011-08-22,46.25,55.598647443368066,-0.16814523146251814
2011-08-23,48.48,56.65864744336807,-0.14434950025135818
2011-08-24,49.54,55.278647443368065,-0.10381309436427877
2011-08-25,48.16,56.688647443368076,-0.1504471852479492
2011-08-26,49.57,58.83864744336807,-0.15752652119151955
2011-08-29,51.72,58.96864744336807,-0.122923752835428
2011-08-30,51.85,60.028647443368065,-0.13624573918784233
2011-08-31,52.91,59.51864744336807,-0.11103490632337021
2011-09-01,52.4,57.46864744336807,-0.08819848158707622
2011-09-02,50.35,56.848647443368066,-0.11431489992513788
2011-09-06,49.73,58.76864744336807,-0.15380050139962964
2011-09-07,51.65,58.128647443368074,-0.1114536072713529
2011-09-08,51.01,56.26864744336807,-0.09345608402371264
2011-09-09,49.15,55.81864744336807,-0.11946988593971009
2011-09-12,48.7,56.56864744336807,-0.13909909108655139
2011-09-13,49.45,57.89864744336808,-0.14592132660148716
2011-09-14,50.78,58.86864744336807,-0.13740161859756306
2011-09-15,51.75,58.91864744336807,-0.1216702649234861
2011-09-16,51.8,57.86864744336807,-0.10486935001041842
2011-09-19,50.75,57.03864744336807,-0.1102523942141489
2011-09-20,49.92,54.50864744336807,-0.08418200888465366
2011-09-21,47.39,51.88864744336807,-0.08669810575189785
2011-09-22,44.77,52.128647443368074,-0.14116321455227498
2011-09-23,45.01,52.848647443368066,-0.14832257441910623
2011-09-26,45.73,54.438647443368076,-0.15997178204009543
2011-09-27,47.32,53.19864744336807,-0.11050370123838404
2011-09-28,46.08,53.08864744336807,-0.13201781889140218
2011-09-29,45.97,51.51864744336807,-0.10770172973712921
2011-09-30,44.4,45.612212726085865,-0.026576494619227176
2011-10-03,42.45,47.34221272608587,-0.10333722156992098
2011-10-04,44.18,48.12221272608586,-0.0819208532351815
2011-10-05,44.96,49.35221272608586,-0.08899728063792134
2011-10-06,46.19,48.70221272608586,-0.05158313319797625
2011-10-07,45.54,50.72221272608587,-0.10216850660816534
2011-10-10,47.56,50.95221272608586,-0.06657635742577195
2011-10-11,47.79,51.85221272608586,-0.07834212876401003
2011-10-12,48.69,51.612212726085865,-0.05661862903639703
2011-10-13,48.45,52.46221272608586,-0.07647814527065988
2011-10-14,49.3,51.24221272608586,-0.0379025928577269
2011-10-17,48.08,52.41221272608586,-0.08265655084487011
2011-10-18,49.25,52.54221272608587,-0.06265843319635023
2011-10-19,49.38,52.642212726085866,-0.06196952136226097
2011-10-20,49.48,54.79221272608587,-0.09695196564961495
2011-10-21,51.63,56.07221272608586,-0.07922306807805457
2011-10-24,52.91,55.03221272608586,-0.038563100063754296
2011-10-25,51.87,55.51221272608587,-0.06561101687763116
2011-10-26,52.35,58.152212726085864,-0.09977630177919461
2011-10-27,54.99,58.00221272608587,-0.05193272091723422
2011-10-28,54.84,56.832212726085864,-0.03505428753386264
2011-10-31,53.67,54.75221272608587,-0.019765643655352494
2011-11-01,51.59,56.02221272608586,-0.07911527428872989
2011-11-02,52.86,58.402212726085864,-0.09489730726607193
2011-11-03,55.24,58.12221272608586,-0.049588833440821434
2011-11-04,54.96,58.112212726085865,-0.05424355016292248
2011-11-07,54.95,59.22221272608587,-0.07213868799272449
2011-11-08,56.06,56.902212726085864,-0.0148010540493404
2011-11-09,53.74,57.30221272608587,-0.062165360753411725
2011-11-10,54.14,58.52221272608586,-0.07488118650941777
2011-11-11,55.36,59.05221272608587,-0.06252454490083592
2011-11-14,55.89,58.94221272608586,-0.05178313783824162
2011-11-15,55.78,57.52221272608586,-0.030287651387509662
2011-11-16,54.36,55.91221272608586,-0.02776160431514596
2011-11-17,52.75,55.31221272608586,-0.046322730547308066
2011-11-18,52.15,53.70221272608586,-0.02890407391596872
2011-11-21,50.54,53.09221272608587,-0.04807131959734445
2011-11-22,49.93,51.582212726085864,-0.03203066791375386
2011-11-23,48.42,51.21221272608586,-0.05452239958894789
2011-11-25,48.05,52.45221272608586,-0.08392806513378082
2011-11-28,49.29,52.71221272608586,-0.06492257769312537
2011-11-29,49.55,54.46221272608586,-0.0901948797194766
2011-11-30,51.3,54.71221272608586,-0.06236656417405284
2011-12-01,51.55,54.74221272608586,-0.058313549400327847
2011-12-02,51.58,55.06221272608586,-0.06324142372208297
2011-12-05,51.9,55.152212726085864,-0.05896794644011871
2011-12-06,51.99,54.91221272608586,-0.053216080376554786
2011-12-07,51.75,53.37221272608586,-0.030394331492518356
2011-12-08,50.21,54.57221272608586,-0.07993468668718084
2011-12-09,51.41,53.94221272608586,-0.046943063662297946
2011-12-12,50.78,53.42221272608587,-0.04945906564434921
2011-12-13,50.26,52.20221272608586,-0.037205563225394145
2011-12-14,49.04,52.19221272608586,-0.06039622697411284
2011-12-15,49.03,52.75221272608587,-0.07056031460544299
2011-12-16,49.59,52.182212726085865,-0.04967617490068632
2011-12-19,49.02,54.332212726085864,-0.09777280290179258
2011-12-20,51.17,55.04221272608587,-0.07034987392959102
2011-12-21,51.88,55.23221272608586,-0.06069307312945349
2011-12-22,52.07,55.06221272608586,-0.054342398860194985
2011-12-23,51.9,54.71221272608586,-0.051400091240416
2011-12-27,51.55,53.72221272608587,-0.040434163372260246
2011-12-28,50.56,54.21221272608586,-0.06736881861913901
2011-12-29,51.05,53.78221272608586,-0.050801419049102514
2011-12-30,50.62,54.401839863713796,-0.06951676401364315
2012-01-03,51.24,54.2818398637138,-0.05603789170284179
2012-01-04,51.12,54.9618398637138,-0.06990013204143497
2012-01-05,51.8,55.1718398637138,-0.06111523327920487
2012-01-06,52.01,55.5518398637138,-0.06375738179694956
2012-01-09,52.39,56.5418398637138,-0.0734295147402565
2012-01-10,53.38,56.691839863713795,-0.05841828156707207
2012-01-11,53.53,57.1818398637138,-0.06386362999892148
2012-01-12,54.02,56.191839863713795,-0.038650449406556486
2012-01-13,53.03,56.2718398637138,-0.05761034065289661
2012-01-17,53.11,56.8718398637138,-0.06614591461659369
2012-01-18,53.71,57.4518398637138,-0.06513002669000889
2012-01-19,54.29,57.5718398637138,-0.057004255404772386
2012-01-20,54.41,57.6318398637138,-0.0559038176003529
2012-01-23,54.47,58.1018398637138,-0.06250817310145085
2012-01-24,54.94,59.3418398637138,-0.07417767756819127
2012-01-25,56.18,59.3418398637138,-0.05328179697453561
2012-01-26,56.18,59.9218398637138,-0.0624453433376585
2012-01-27,56.76,59.3618398637138,-0.04383017557554225
2012-01-30,56.2,59.6718398637138,-0.05818221579296412
2012-01-31,56.51,60.2218398637138,-0.06163610862959268
2012-02-01,57.06,61.3518398637138,-0.06995454208459984
2012-02-02,58.19,62.7518398637138,-0.07269651174565295
2012-02-03,59.59,62.9618398637138,-0.05355370603864862
2012-02-06,59.8,63.0018398637138,-0.05082137078282245
2012-02-07,59.84,63.1618398637138,-0.052592512676664094
2012-02-08,60.0,63.8918398637138,-0.060912940870311294
2012-02-09,60.73,64.1418398637138,-0.05319211096786669
2012-02-10,60.98,65.3418398637138,-0.06675416353153618
2012-02-13,62.18,65.2518398637138,-0.04707667814623617
2012-02-14,62.09,63.6418398637138,-0.02438395663979842
2012-02-15,60.48,65.1518398637138,-0.07170695215187284
2012-02-16,61.99,65.3218398637138,-0.05100652202487388
2012-02-17,62.16,65.0618398637138,-0.04460125735442377
2012-02-21,61.9,64.2218398637138,-0.03615343111690683
2012-02-22,61.06,64.4718398637138,-0.052919846415520944
2012-02-23,61.31,63.8918398637138,-0.04040954007931308
2012-02-24,60.73,64.2318398637138,-0.05451875380098026
2012-02-27,61.07,64.4618398637138,-0.05261779482070139
2012-02-28,61.3,64.2918398637138,-0.0465352970152344
2012-02-29,61.13,64.3618398637138,-0.05021360282051002
2012-03-01,61.2,63.4918398637138,-0.03609660499102352
2012-03-02,60.33,63.4618398637138,-0.04934996953191906
2012-03-05,60.3,61.691839863713795,-0.022561166384218345
2012-03-06,58.53,62.2318398637138,-0.05948466045388889
2012-03-07,59.07,63.3718398637138,-0.06788251489881392
2012-03-08,60.21,63.6118398637138,-0.05347809261612502
2012-03-09,60.45,63.581839863713796,-0.04925682978704016
2012-03-12,60.42,64.4618398637138,-0.06270127989302077
2012-03-13,61.3,64.4518398637138,-0.048902248103056545
2012-03-14,61.29,65.3418398637138,-0.0620098832871081
2012-03-15,62.18,64.6718398637138,-0.03853052377920563
2012-03-16,61.51,64.1618398637138,-0.04133048349839363
2012-03-19,61.0,63.6018398637138,-0.04090824839798701
2012-03-20,60.44,63.651839863713796,-0.05045949764516988
2012-03-21,60.49,63.401839863713796,-0.0459267407692423
2012-03-22,60.24,63.7418398637138,-0.05493785355429137
2012-03-23,60.58,64.9618398637138,-0.06745252094008813
2012-03-26,61.8,64.9318398637138,-0.04823272943269841
2012-03-27,61.77,64.1418398637138,-0.03697804535625093
2012-03-28,60.98,64.2318398637138,-0.05062660310857536
2012-03-29,61.07,64.1318398637138,-0.04774289760313277
2012-03-30,60.97,64.05958007225509,-0.04822978965472835
2012-04-02,61.31,63.36958007225508,-0.03250108443052191
2012-04-03,60.62,63.02958007225509,-0.038229353098859664
2012-04-04,60.28,62.45958007225508,-0.034895848959177744
2012-04-05,59.71,61.93958007225509,-0.035996047594352265
2012-04-09,59.19,60.39958007225508,-0.02002629936844058
2012-04-10,57.65,61.45958007225508,-0.061985130190872484
2012-04-11,58.71,62.499580072255085,-0.0606336885443709
2012-04-12,59.75,62.01958007225509,-0.03659457335265648
2012-04-13,59.27,62.28958007225509,-0.048476487861250916
2012-04-16,59.54,63.36958007225508,-0.06043246724830009
2012-04-17,60.62,62.39958007225508,-0.02851910333682417
2012-04-18,59.65,64.30958007225509,-0.07245545791186658
2012-04-19,61.56,64.39958007225508,-0.04409314577935319
2012-04-20,61.65,63.40958007225509,-0.02774943581474676
2012-04-23,60.66,64.63958007225509,-0.06156568572702137
2012-04-24,61.89,64.9895800722551,-0.047693492846222374
2012-04-25,62.24,65.31958007225509,-0.0471463544139219
2012-04-26,62.57,66.29958007225507,-0.05625344939124011
2012-04-27,63.55,65.28958007225509,-0.02664406893611393
2012-04-30,62.54,65.3795800722551,-0.043432216436950166
2012-05-01,62.63,65.55958007225509,-0.04468576627590215
2012-05-02,62.81,65.53958007225509,-0.04164781143311913
2012-05-03,62.79,65.0995800722551,-0.035477649313431114
2012-05-04,62.35,65.22958007225508,-0.044145310594753906
2012-05-07,62.48,64.68958007225508,-0.0341566612395241
2012-05-08,61.94,63.969580072255084,-0.031727268960694
2012-05-09,61.22,63.719580072255084,-0.039227817719775904
2012-05-10,60.97,64.07958007225508,-0.04852684847105382
2012-05-11,61.33,63.18958007225509,-0.029428587278610308
2012-05-14,60.44,63.06958007225509,-0.04169331822476918
2012-05-15,60.32,62.91958007225508,-0.041315915797114244
2012-05-16,60.17,60.969580072255084,-0.013114410027221801
2012-05-17,58.22,60.849580072255094,-0.04321443252578949
2012-05-18,58.1,62.28958007225509,-0.06725972574217443
2012-05-21,59.54,62.76958007225509,-0.05145135698753234
2012-05-22,60.02,63.42958007225508,-0.05375378598393832
2012-05-23,60.68,63.36958007225508,-0.04244276306057859
2012-05-24,60.62,62.86958007225508,-0.035781693939575754
2012-05-25,60.12,63.719580072255084,-0.056490957224974325
2012-05-29,60.97,62.999580072255085,-0.03221577143732279
2012-05-30,60.25,63.259580072255076,-0.04757508773876673
2012-05-31,60.51,61.31958007225509,-0.01320263562309354
2012-06-01,58.57,60.37958007225509,-0.02997006719969897
2012-06-04,57.63,61.31958007225509,-0.06016968915813714
2012-06-05,58.57,63.47958007225508,-0.07734109246889775
2012-06-06,60.73,64.46958007225508,-0.05800534248965028
2012-06-07,61.72,65.40958007225508,-0.056407334646994656
2012-06-08,62.66,64.08958007225507,-0.022305967220308753
2012-06-11,61.34,65.78958007225509,-0.0676335077282485
2012-06-12,63.04,64.91958007225509,-0.0289524373103327
2012-06-13,62.17,65.15958007225508,-0.04588089838731235
2012-06-14,62.41,65.93958007225508,-0.05352748786673278
2012-06-15,63.19,66.38958007225509,-0.04819400979450128
2012-06-18,63.64,66.98958007225508,-0.050001508721837284
2012-06-19,64.24,66.10958007225508,-0.028280017362259935
2012-06-20,63.36,64.6995800722551,-0.020704617723315777
2012-06-21,61.95,64.8495800722551,-0.04471239550085582
2012-06-22,62.1,63.02958007225509,-0.014748314540402263
2012-06-25,60.28,62.749580072255085,-0.039356121099318964
2012-06-26,60.0,62.73958007225509,-0.04366589749405403
2012-06-27,59.99,62.199580072255095,-0.035524035205515836
2012-06-28,59.45,64.99958007225509,-0.08537870654065827
2012-06-29,62.25,64.88272563790439,-0.04057668064990094
2012-07-02,61.93,65.4827256379044,-0.05425439462538062
2012-07-03,62.53,65.4727256379044,-0.044945824528202616
2012-07-05,62.52,64.6127256379044,-0.03238875341108849
2012-07-06,61.66,64.7327256379044,-0.04746788595141671
2012-07-09,61.78,63.6727256379044,-0.02972584601871764
2012-07-10,60.72,63.0527256379044,-0.0369964282162939
2012-07-11,60.1,62.91272563790439,-0.04470837353468182
2012-07-12,59.96,64.16272563790439,-0.06550104591288763
2012-07-13,61.21,63.362725637904404,-0.033974637552785736
2012-07-16,60.41,62.85272563790439,-0.03886427538523907
2012-07-17,59.9,64.2927256379044,-0.0683238359288757
2012-07-18,61.34,70.19272563790439,-0.12612027182947683
2012-07-19,67.24,70.60272563790441,-0.04762883596237644
2012-07-20,67.65,70.15272563790441,-0.03567538702376738
2012-07-23,67.2,69.85272563790441,-0.037975978942544675
2012-07-24,66.9,70.6227256379044,-0.0527128570057106
2012-07-25,67.67,72.1327256379044,-0.06186825187095546
2012-07-26,69.18,73.15272563790441,-0.054307281147237485
2012-07-27,70.2,71.8927256379044,-0.023545158747075523
2012-07-30,68.94,70.7327256379044,-0.025345066540793826
2012-07-31,67.78,69.3927256379044,-0.023240557610025414
2012-08-01,66.44,68.8627256379044,-0.035181959695345766
2012-08-02,65.91,70.40272563790441,-0.06381465486167992
2012-08-03,67.45,70.40272563790441,-0.04194050175118047
2012-08-06,67.45,71.10272563790441,-0.05137251216649796
2012-08-07,68.15,71.3827256379044,-0.04528722613230962
2012-08-08,68.43,71.2027256379044,-0.03894128508513639
2012-08-09,68.25,71.5927256379044,-0.04669085592314148
2012-08-10,68.64,71.5727256379044,-0.04097546393218876
2012-08-13,68.62,71.4927256379044,-0.040182069046494906
2012-08-14,68.54,71.0727256379044,-0.035635690276012766
2012-08-15,68.12,72.81272563790439,-0.06444925109988575
2012-08-16,69.86,73.2627256379044,-0.04644552339919916
2012-08-17,70.31,72.8627256379044,-0.035034726131305094
2012-08-20,69.91,72.97272563790439,-0.041970826923772075
2012-08-21,70.02,73.3327256379044,-0.045173905771097034
2012-08-22,70.38,72.72272563790439,-0.032214491651057164
2012-08-23,69.77,72.91272563790439,-0.04310256694437187
2012-08-24,69.96,72.52272563790439,-0.03533686324338825
2012-08-27,69.57,72.41272563790439,-0.039257266079435804
2012-08-28,69.46,72.4927256379044,-0.04183489600118828
2012-08-29,69.54,72.3427256379044,-0.03874232845376624
2012-08-30,69.39,72.3727256379044,-0.04121339374210642
2012-08-31,69.42,72.97272563790439,-0.048685664497900905
2012-09-04,70.02,72.91272563790439,-0.03967381019700322
2012-09-05,69.96,75.93272563790441,-0.07865812253844506
2012-09-06,72.98,76.18272563790441,-0.04204005056378435
2012-09-07,73.23,75.47272563790439,-0.029715710131688056
2012-09-10,72.52,75.16272563790439,-0.03516005593830773
2012-09-11,72.21,75.3727256379044,-0.041961141926833645
2012-09-12,72.42,75.5827256379044,-0.04184455655986963
2012-09-13,72.63,76.3827256379044,-0.04913055414773182
2012-09-14,73.43,75.4527256379044,-0.026807853802543802
2012-09-17,72.5,75.90272563790441,-0.044830084945001625
2012-09-18,72.95,75.8627256379044,-0.03839468742273966
2012-09-19,72.91,75.25272563790439,-0.03113143900165094
2012-09-20,72.3,74.93272563790441,-0.03513452387447469
2012-09-21,71.98,74.46272563790441,-0.033341858179854245
2012-09-24,71.51,74.18272563790441,-0.03602894898942277
2012-09-25,71.23,73.31272563790439,-0.028408787421041803
2012-09-26,70.36,74.17272563790439,-0.051403337346901834
2012-09-27,71.22,74.8227256379044,-0.04815015233926867
2012-09-28,71.87,74.49415267995538,-0.03522629072954697
2012-10-01,71.5,74.84415267995537,-0.04468154906176114
2012-10-02,71.85,74.62415267995539,-0.037174997374550434
2012-10-03,71.63,75.38415267995538,-0.04980029020016574
2012-10-04,72.39,75.76415267995536,-0.044534949057089435
2012-10-05,72.77,75.79415267995536,-0.039899551258591126
2012-10-08,72.8,74.52415267995538,-0.023135488535639848
2012-10-09,71.53,74.58415267995537,-0.04094908328664537
2012-10-10,71.59,74.83415267995537,-0.04335123154035958
2012-10-11,71.84,74.27415267995538,-0.03277254054238832
2012-10-12,71.28,75.65415267995539,-0.057817747275019316
2012-10-15,72.66,76.63415267995538,-0.05185876715506332
2012-10-16,73.64,77.24415267995538,-0.04665922992111016
2012-10-17,74.25,79.96415267995538,-0.07145892863800385
2012-10-18,76.97,78.84415267995537,-0.02377034461341654
2012-10-19,75.85,78.24415267995538,-0.030598486889470977
2012-10-22,75.25,78.44415267995538,-0.040718811674685496
2012-10-23,75.45,79.01415267995536,-0.045107775747363354
2012-10-24,76.02,79.36415267995538,-0.042136815766698144
2012-10-25,76.37,79.50415267995538,-0.03942124498291222
2012-10-26,76.51,80.32415267995538,-0.047484505627498286
2012-10-31,77.33,82.16415267995538,-0.0588353013118178
2012-11-01,79.17,81.74415267995538,-0.03149035858300098
2012-11-02,78.75,82.40415267995539,-0.044344278305336604
2012-11-05,79.41,82.85415267995538,-0.0415688600818751
2012-11-06,79.86,80.49415267995538,-0.007878245299093534
2012-11-07,77.5,80.03415267995538,-0.031663391128648355
2012-11-08,77.04,80.16415267995538,-0.03897194164114892
2012-11-09,77.17,80.18415267995537,-0.0375903788867854
2012-11-12,77.19,79.49415267995538,-0.028985184473025782
2012-11-13,76.5,77.44415267995538,-0.012191400477414627
2012-11-14,74.45,77.14415267995538,-0.03492361489966056
2012-11-15,74.15,77.75415267995538,-0.04635318572360325
2012-11-16,74.76,79.79415267995537,-0.06308924289410955
2012-11-19,76.8,80.75415267995538,-0.04896531693703077
2012-11-20,77.76,80.69415267995538,-0.03636140392467646
2012-11-21,77.7,80.82415267995538,-0.038653701602369805
2012-11-23,77.83,81.20415267995537,-0.041551479433000194
2012-11-26,78.21,80.68415267995537,-0.030664667072472618
2012-11-27,77.69,81.55415267995538,-0.04738143372195347
2012-11-28,78.56,83.02415267995538,-0.053769325381301525
2012-11-29,80.03,82.43415267995537,-0.029164522249525926
2012-11-30,79.44,81.93415267995537,-0.03044094066241021
2012-12-03,78.94,81.64415267995538,-0.03312120453445877
2012-12-04,78.65,81.33415267995537,-0.033001544757186196
2012-12-05,78.34,81.52415267995538,-0.039057783187954276
2012-12-06,78.53,81.05415267995538,-0.031141559025631538
2012-12-07,78.06,82.71415267995538,-0.05626791219108074
2012-12-10,79.72,82.30415267995538,-0.03139759776161011
2012-12-11,79.31,82.99415267995538,-0.04439050898154617
2012-12-12,80.0,81.99415267995538,-0.024320669398695705
2012-12-13,79.0,80.88415267995538,-0.023294460256147342
2012-12-14,77.89,82.10415267995538,-0.051326912737072905
2012-12-17,79.11,82.78415267995538,-0.04438231909142931
2012-12-18,79.79,81.86415267995538,-0.025336519246271227
2012-12-19,78.87,82.12415267995537,-0.03962479457945911
2012-12-20,79.13,81.21415267995538,-0.02566243211535435
2012-12-21,78.22,81.60415267995538,-0.04147034885868783
2012-12-24,78.61,80.95415267995537,-0.028956546419832918
2012-12-26,77.96,81.13415267995538,-0.039122275578279075
2012-12-27,78.14,80.33415267995537,-0.02731282532718915
2012-12-28,77.34,82.63176570458404,-0.06404033194089753
2012-12-31,78.99,84.50176570458405,-0.06522663353394342
2013-01-02,80.86,84.22176570458404,-0.03991564029155792
2013-01-03,80.58,83.61176570458404,-0.036260036838545395
2013-01-04,79.97,83.29176570458404,-0.039881081598936774
2013-01-07,79.65,82.84176570458403,-0.03852846058310677
2013-01-08,79.2,83.31176570458405,-0.049353961830121196
2013-01-09,79.67,83.14176570458405,-0.04175718034326792
2013-01-10,79.5,83.24176570458404,-0.04495058067200497
2013-01-11,79.6,83.36176570458404,-0.04512579205573608
2013-01-14,79.72,83.99176570458404,-0.050859339231046796
2013-01-15,80.35,83.97176570458404,-0.0431307556080881
2013-01-16,80.33,84.53176570458405,-0.049706352038925816
2013-01-17,80.89,84.68176570458404,-0.04477664905821366
2013-01-18,81.04,84.95176570458403,-0.04604690287647484
2013-01-22,81.31,84.86176570458404,-0.04185354470408087
2013-01-23,81.22,85.24176570458404,-0.047180694479299845
2013-01-24,81.6,85.36176570458404,-0.044068508582666754
2013-01-25,81.72,84.53176570458405,-0.03326282943633774
2013-01-28,80.89,86.15176570458404,-0.06107554107047242
2013-01-29,82.51,85.27176570458404,-0.032387809514252464
2013-01-30,81.63,84.66176570458404,-0.035810329247832895
2013-01-31,81.02,85.72176570458404,-0.05484914672415131
2013-02-01,82.08,84.52176570458404,-0.028889194212037284
2013-02-04,80.88,84.44176570458404,-0.042180142431468504
2013-02-05,80.8,84.62176570458404,-0.04516291609803891
2013-02-06,80.98,80.88176570458404,0.0012145419249964817
2013-02-07,77.24,82.78176570458405,-0.06694428002853259
2013-02-08,79.14,82.03176570458405,-0.03525177935335422
2013-02-11,78.39,82.43176570458404,-0.049031652664929815
2013-02-12,78.79,82.68176570458404,-0.047069213767023665
2013-02-13,79.04,82.81176570458405,-0.04554625387458988
2013-02-14,79.17,83.07176570458404,-0.0469686140831449
2013-02-15,79.43,83.62176570458404,-0.0501276870831997
2013-02-19,79.98,82.58176570458404,-0.031505329080649846
2013-02-20,78.94,81.57176570458404,-0.032263194033522624
2013-02-21,77.93,82.45176570458403,-0.05484134470552193
2013-02-22,78.81,80.70176570458403,-0.023441441312560762
2013-02-25,77.06,81.42176570458405,-0.05357002107286013
2013-02-26,77.78,83.07176570458404,-0.06370113431081226
2013-02-27,79.43,83.91176570458404,-0.05341045641158759
2013-02-28,80.27,83.30176570458404,-0.03639497529182878
