date,WEC,dcf,Deviation
2015-01-09,53.62,53.73208791208791,-0.002086051676817524
2015-01-12,53.46,53.99208791208791,-0.009854923798358728
2015-01-13,53.72,54.63208791208791,-0.01669509526261581
2015-01-14,54.36,55.32208791208791,-0.017390665255019977
2015-01-15,55.05,56.13208791208791,-0.019277528279059264
2015-01-16,55.86,56.03208791208791,-0.0030712386152361715
2015-01-20,55.76,56.722087912087915,-0.016961433323453012
2015-01-21,56.45,56.88208791208791,-0.007596203443792526
2015-01-22,56.61,57.222087912087915,-0.010696707065779965
2015-01-23,56.95,57.292087912087915,-0.005970945108735304
2015-01-26,57.02,57.362087912087915,-0.0059636586557342275
2015-01-27,57.09,57.06208791208791,0.0004891529373249881
2015-01-28,56.79,57.74208791208791,-0.016488629810848865
2015-01-29,57.47,56.042087912087915,0.02547928068190508
2015-01-30,55.77,56.49208791208791,-0.01278210699543636
2015-02-02,56.22,56.23208791208791,-0.00021496466762560562
2015-02-03,55.96,55.582087912087914,0.006799170418171796
2015-02-04,55.31,56.292087912087915,-0.017446286832026092
2015-02-05,56.02,53.70208791208791,0.043162420271379176
2015-02-06,53.43,52.88208791208791,0.010361014656284917
2015-02-09,52.61,54.06208791208791,-0.02685963432357996
2015-02-10,53.79,52.03208791208791,0.03378515370903834
2015-02-11,51.76,52.542087912087915,-0.014884979702300516
2015-02-12,52.27,51.23208791208791,0.020259023791751485
2015-02-13,50.96,51.28208791208791,-0.006280709799492912
2015-02-17,51.01,52.48208791208791,-0.02804933970145762
2015-02-18,52.21,51.74208791208791,0.009043162090928591
2015-02-19,51.47,52.20208791208791,-0.014024111704512676
2015-02-20,51.93,52.81208791208791,-0.016702386649742995
2015-02-23,52.54,52.832087912087914,-0.005528608155217052
2015-02-24,52.56,51.84208791208791,0.01384805506154585
2015-02-25,51.57,51.06208791208791,0.00994695102923604
2015-02-26,50.79,51.25208791208791,-0.00901598219531119
2015-02-27,50.98,50.38208791208791,0.01186755278890761
2015-03-02,50.11,50.94208791208791,-0.016333997018808333
2015-03-03,50.67,50.21208791208791,0.009119558794563831
2015-03-04,49.94,50.75208791208791,-0.016001073955707934
2015-03-05,50.48,48.67208791208791,0.037144740763485506
2015-03-06,48.4,48.89208791208791,-0.010064775981192042
2015-03-09,48.62,48.62208791208791,-4.2941637794169374e-05
2015-03-10,48.35,48.09208791208791,0.00536287982305006
2015-03-11,47.82,48.832087912087914,-0.020725878318165858
2015-03-12,48.56,48.48208791208791,0.0016070283122575635
2015-03-13,48.21,49.332087912087914,-0.022745599458257826
2015-03-16,49.06,48.972087912087915,0.0017951468205705812
2015-03-17,48.7,50.19208791208791,-0.029727552173189564
2015-03-18,49.92,49.902087912087914,0.0003589446586611533
2015-03-19,49.63,50.46208791208791,-0.016489367493820795
2015-03-20,50.19,50.44208791208791,-0.0049975709278184954
2015-03-23,50.17,49.89208791208791,0.005570263734037129
2015-03-24,49.62,49.362087912087915,0.0052249023252706195
2015-03-25,49.09,49.14208791208791,-0.0010599450349176864
2015-03-26,48.87,49.722087912087915,-0.017137009885716536
2015-03-27,49.45,50.00208791208791,-0.011041297176601295
2015-03-30,49.73,49.77208791208791,-0.0008456127491025534
2015-03-31,49.5,50.216845578530574,-0.01427500214862265
2015-04-01,49.93,50.07684557853057,-0.0029324047238616924
2015-04-02,49.79,50.51684557853058,-0.014388182203512012
2015-04-06,50.23,49.82684557853057,0.008091108654149526
2015-04-07,49.54,49.646845578530574,-0.002152112128887773
2015-04-08,49.36,49.33684557853058,0.00046931296879471063
2015-04-09,49.05,49.93684557853058,-0.0177593431915104
2015-04-10,49.65,49.716845578530574,-0.001344525738765756
2015-04-13,49.43,50.066845578530575,-0.012719906180861273
2015-04-14,49.78,49.98684557853058,-0.004138000230592964
2015-04-15,49.7,49.73684557853058,-0.0007408105218976724
2015-04-16,49.45,49.82684557853057,-0.007563103266022275
2015-04-17,49.54,50.61684557853058,-0.02127445055539634
2015-04-20,50.33,50.456845578530576,-0.002513941905725292
2015-04-21,50.17,50.566845578530575,-0.00784794016692758
2015-04-22,50.28,50.94684557853058,-0.013089045473928085
2015-04-23,50.66,51.396845578530574,-0.014336396917681071
2015-04-24,51.11,50.496845578530575,0.012142430174492125
2015-04-27,50.21,50.62684557853058,-0.008233686570181087
2015-04-28,50.34,50.18684557853058,0.0030516845540684567
2015-04-29,49.9,49.40684557853058,0.00998149984470409
2015-04-30,49.12,49.886845578530576,-0.01537169908495073
2015-05-01,49.6,50.136845578530576,-0.010707605800402864
2015-05-04,49.85,48.25684557853057,0.03301406054145861
2015-05-05,47.97,47.93684557853058,0.0006916270995576124
2015-05-06,47.65,48.08684557853058,-0.009084513098642888
2015-05-07,47.8,48.37684557853058,-0.011924001485259739
2015-05-08,48.09,48.176845578530575,-0.0018026414450279526
2015-05-11,47.89,47.596845578530576,0.00615911449395834
2015-05-12,47.31,47.12684557853058,0.0038864137673764176
2015-05-13,46.84,47.83684557853058,-0.02083844715250127
2015-05-14,47.55,48.286845578530574,-0.015259758008673852
2015-05-15,48.0,48.54684557853058,-0.01126428652601097
2015-05-18,48.26,48.51684557853058,-0.005293946369923086
2015-05-19,48.23,49.01684557853058,-0.016052554366640437
2015-05-20,48.73,48.98684557853058,-0.005243154065081246
2015-05-21,48.7,48.62684557853058,0.0015044040097416111
2015-05-22,48.34,48.526845578530576,-0.003850354918046417
2015-05-26,48.24,48.58684557853058,-0.007138672502827403
2015-05-27,48.3,48.61684557853058,-0.006517197377990835
2015-05-28,48.33,48.566845578530575,-0.004876692643083214
2015-05-29,48.28,48.636845578530576,-0.007336939192620906
2015-06-01,48.35,47.73684557853058,0.012844468754449556
2015-06-02,47.45,47.00684557853057,0.009427444365078363
2015-06-03,46.72,46.566845578530575,0.003288915527059677
2015-06-04,46.28,45.79684557853058,0.010549949791649471
2015-06-05,45.51,45.496845578530575,0.0002891282088275382
2015-06-08,45.21,45.48684557853058,-0.006086277802065165
2015-06-09,45.2,45.566845578530575,-0.00805071261512591
2015-06-10,45.28,46.15684557853058,-0.01899708629435526
2015-06-11,45.87,45.856845578530574,0.0002868584025670362
2015-06-12,45.57,45.816845578530575,-0.005387659831523783
2015-06-15,45.53,46.33684557853058,-0.017412613406390665
2015-06-16,46.05,46.636845578530576,-0.012583303421377479
2015-06-17,46.35,47.286845578530574,-0.019811970265065093
2015-06-18,47.0,46.86684557853058,0.002841121902396937
2015-06-19,46.58,46.566845578530575,0.00028248470142222537
2015-06-22,46.28,46.176845578530575,0.0022338992665489332
2015-06-23,45.89,46.066845578530575,-0.00383889055805009
2015-06-24,45.78,46.07684557853057,-0.006442402356399257
2015-06-25,45.79,46.496845578530575,-0.015202011442620456
2015-06-26,46.21,45.44684557853058,0.01679224183228989
2015-06-29,45.16,45.25684557853057,-0.002139910046592308
2015-06-30,44.97,46.86952673093777,-0.04052796909689993
2015-07-01,45.93,47.58952673093778,-0.03487167965171056
2015-07-02,46.65,47.67952673093777,-0.021592637375524637
2015-07-06,46.74,48.809526730937776,-0.04240005731557339
2015-07-07,47.87,48.35952673093777,-0.010122653467255827
2015-07-08,47.42,47.749526730937774,-0.00690115177045858
2015-07-09,46.81,48.19952673093778,-0.028828638478018087
2015-07-10,47.26,48.14952673093777,-0.018474256993396776
2015-07-13,47.21,48.15952673093777,-0.019716280358041627
2015-07-14,47.22,48.32952673093777,-0.022957533540826414
2015-07-15,47.39,49.35952673093777,-0.03990165346750185
2015-07-16,48.42,48.79952673093777,-0.007777262534334306
2015-07-17,47.86,48.53952673093777,-0.013999451101047944
2015-07-20,47.6,48.459526730937775,-0.017737002173176974
2015-07-21,47.52,48.96952673093777,-0.029600586889519498
2015-07-22,48.03,48.03952673093777,-0.0001983102579492524
2015-07-23,47.1,48.059526730937776,-0.019965380356525397
2015-07-24,47.12,48.61952673093777,-0.03084206761691055
2015-07-27,47.68,48.999526730937774,-0.02692937705671017
2015-07-28,48.06,49.099526730937775,-0.021171827920751896
2015-07-29,48.16,49.709526730937775,-0.031171625095625766
2015-07-30,48.77,49.93952673093777,-0.023418858917884755
2015-07-31,49.0,50.309526730937776,-0.026029398724844
2015-08-03,49.37,49.57952673093777,-0.0042260736387188524
2015-08-04,48.64,49.60952673093777,-0.01954315622070124
2015-08-05,48.67,50.18952673093777,-0.030275773252133598
2015-08-06,49.25,50.97952673093777,-0.03392590794469219
2015-08-07,50.04,50.67952673093777,-0.01261903518422891
2015-08-10,49.74,51.42952673093777,-0.032851298433618004
2015-08-11,50.49,51.89952673093777,-0.027158758850445164
2015-08-12,50.96,51.89952673093777,-0.01810279958444616
2015-08-13,50.96,52.279526730937775,-0.02523983695814347
2015-08-14,51.34,52.22952673093777,-0.01703110839047417
2015-08-17,51.29,52.209526730937775,-0.017612240303892523
2015-08-18,51.27,52.46952673093777,-0.022861397951784657
2015-08-19,51.53,52.40952673093777,-0.016781810212733284
2015-08-20,51.47,52.239526730937776,-0.014730737031774077
2015-08-21,51.3,49.709526730937775,0.031995341208355565
2015-08-24,48.77,48.01952673093778,0.01562850198976906
2015-08-25,47.08,48.65952673093777,-0.03246079107328237
2015-08-26,47.72,49.129526730937776,-0.02869001239635738
2015-08-27,48.19,49.139526730937774,-0.019323074398678752
2015-08-28,48.2,48.58952673093778,-0.008016680901107742
2015-08-31,47.65,47.69952673093778,-0.001038306547927581
2015-09-01,46.76,47.639526730937774,-0.018462121504800755
2015-09-02,46.7,47.959526730937775,-0.026262284405014213
2015-09-03,47.02,47.50952673093777,-0.010303759364098108
2015-09-04,46.57,48.209526730937775,-0.03400835565319149
2015-09-08,47.27,47.809526730937776,-0.01128492097347289
2015-09-09,46.87,48.17952673093777,-0.027180149324648406
2015-09-10,47.24,48.819526730937774,-0.03235440481926666
2015-09-11,47.88,49.169526730937775,-0.02622613672883689
2015-09-14,48.23,49.209526730937775,-0.019905225593684794
2015-09-15,48.27,49.35952673093777,-0.02207328155468058
2015-09-16,48.42,50.129526730937776,-0.03410219171055384
2015-09-17,49.19,50.26952673093778,-0.02147477410550991
2015-09-18,49.33,50.44952673093778,-0.022191025436344436
2015-09-21,49.51,50.18952673093777,-0.013539213760286328
2015-09-22,49.25,50.419526730937775,-0.023195908545094457
2015-09-23,49.48,51.129526730937776,-0.032261725003209785
2015-09-24,50.19,51.94952673093778,-0.03386992801784117
2015-09-25,51.01,51.919526730937775,-0.017518008891937886
2015-09-28,50.98,52.059526730937776,-0.020736391564163847
2015-09-29,51.12,53.15952673093777,-0.03836615666765919
2015-09-30,52.22,52.16611326609775,0.0010329834930842274
2015-10-01,52.08,52.70611326609775,-0.011879329119502513
2015-10-02,52.62,52.83611326609775,-0.0040902566963876286
2015-10-05,52.75,52.21611326609775,0.010224559058647609
2015-10-06,52.13,51.74611326609775,0.007418658323730787
2015-10-07,51.66,52.53611326609775,-0.016676400510639233
2015-10-08,52.45,52.44611326609775,7.410909331895255e-05
2015-10-09,52.36,52.85611326609775,-0.00938610948557883
2015-10-12,52.77,52.52611326609775,0.004643152114962579
2015-10-13,52.44,52.33611326609775,0.0019849913839427025
2015-10-14,52.25,53.08611326609775,-0.015750131525106625
2015-10-15,53.0,53.38611326609775,-0.007232466318969677
2015-10-16,53.3,53.55611326609775,-0.004782148114917062
2015-10-19,53.47,53.45611326609775,0.0002597782190620901
2015-10-20,53.37,53.24611326609775,0.0023266812599658238
2015-10-21,53.16,53.81611326609775,-0.012191762397510075
2015-10-22,53.73,52.89611326609775,0.015764612604092898
2015-10-23,52.81,52.93611326609775,-0.0023823673163121395
2015-10-26,52.85,52.76611326609775,0.001589784213956058
2015-10-27,52.68,51.98611326609775,0.013347540146932957
2015-10-28,51.9,51.38611326609775,0.010000498213226239
2015-10-29,51.3,51.64611326609775,-0.006701632401928559
2015-10-30,51.56,51.79611326609775,-0.004558513201265435
2015-11-02,51.71,51.96611326609775,-0.004928466841195078
2015-11-03,51.88,52.07611326609775,-0.0037658967576102986
2015-11-04,51.99,51.76611326609775,0.004324967044587513
2015-11-05,51.68,49.59611326609775,0.04201713797050144
2015-11-06,49.51,49.27611326609775,0.004746452558853864
2015-11-09,49.19,49.65611326609775,-0.009386825416639821
2015-11-10,49.57,50.07611326609775,-0.010106879969064897
2015-11-11,49.99,49.57611326609775,0.008348511140450432
2015-11-12,49.49,49.10611326609775,0.007817493757285021
2015-11-13,49.02,50.45611326609775,-0.028462621734732352
2015-11-16,50.37,49.62611326609775,0.01498982460934406
2015-11-17,49.54,50.15611326609775,-0.012283911690465832
2015-11-18,50.07,50.34611326609775,-0.005484301531647362
2015-11-19,50.26,50.59611326609775,-0.006643064939198973
2015-11-20,50.51,50.00611326609775,0.010076502671201748
2015-11-23,49.92,49.46611326609775,0.009175710480033406
2015-11-24,49.38,49.15611326609775,0.00455460611155889
2015-11-25,49.07,49.62611326609775,-0.011206061274954937
2015-11-27,49.54,49.40611326609775,0.00270992241751844
2015-11-30,49.32,49.99611326609775,-0.013523316552613296
2015-12-01,49.91,48.77611326609775,0.023246762769233653
2015-12-02,48.69,48.20611326609775,0.010037870741231414
2015-12-03,48.12,49.53611326609775,-0.028587492492410216
2015-12-04,49.45,50.16611326609775,-0.014274840514337805
2015-12-07,50.08,50.58611326609775,-0.010004984242126813
2015-12-08,50.5,50.02611326609775,0.009472787369699587
2015-12-09,49.94,48.64611326609775,0.02659794682515737
2015-12-10,48.56,48.64611326609775,-0.001770198281344726
2015-12-11,48.56,49.62611326609775,-0.021482908814179913
2015-12-14,49.54,50.00611326609775,-0.009321125671523767
2015-12-15,49.92,51.30611326609775,-0.02701653229720824
2015-12-16,51.22,51.34611326609775,-0.0024561404569062306
2015-12-17,51.26,50.32611326609775,0.018556702937982728
2015-12-18,50.24,50.47611326609775,-0.00467772280430967
2015-12-21,50.39,50.82611326609775,-0.008580496088978817
2015-12-22,50.74,51.62611326609775,-0.017164051485542342
2015-12-23,51.54,51.65611326609775,-0.0022478126741671822
2015-12-24,51.57,51.97611326609775,-0.007813459694814062
2015-12-28,51.89,52.38611326609775,-0.00947032018920202
2015-12-29,52.3,52.31611326609775,-0.0003079981499350959
2015-12-30,52.23,51.39611326609775,0.01622470418307498
2015-12-31,51.31,51.502618261826186,-0.0037399702835875237
2016-01-04,51.32,52.05261826182618,-0.014074570814883725
2016-01-05,51.87,51.91261826182618,-0.0008209615167402706
2016-01-06,51.73,51.902618261826184,-0.0033258102887103735
2016-01-07,51.72,51.652618261826184,0.0013045173786208064
2016-01-08,51.47,52.072618261826186,-0.011572651461391192
2016-01-11,51.89,51.73261826182618,0.0030422148242581493
2016-01-12,51.55,52.02261826182618,-0.009084861116515297
2016-01-13,51.84,53.182618261826185,-0.025245433671886253
2016-01-14,53.0,52.932618261826185,0.0012729719478548063
2016-01-15,52.75,54.37261826182618,-0.029842562556259833
2016-01-19,54.19,53.12261826182618,0.02009279235660033
2016-01-20,52.94,52.652618261826184,0.0054580711778613455
2016-01-21,52.47,53.80261826182618,-0.024768650762331035
2016-01-22,53.62,53.39261826182618,0.00425867368142141
2016-01-25,53.21,54.042618261826185,-0.015406697317889129
2016-01-26,53.86,53.762618261826184,0.0018113280439497892
2016-01-27,53.58,54.88261826182618,-0.02373462314811292
2016-01-28,54.7,55.41261826182618,-0.01286021639437862
2016-01-29,55.23,56.27261826182618,-0.018527985617713294
2016-02-01,56.09,56.31261826182618,-0.003953257168599622
2016-02-02,56.13,56.832618261826184,-0.012362940214882268
2016-02-03,56.65,56.582618261826184,0.0011908557829900523
2016-02-04,56.4,57.23261826182618,-0.014547967349967217
2016-02-05,57.05,57.64261826182618,-0.010280904644795474
2016-02-08,57.46,57.572618261826186,-0.0019561080462594527
2016-02-09,57.39,56.62261826182618,0.013552565418741391
2016-02-10,56.44,55.92261826182618,0.009251743824859382
2016-02-11,55.74,55.85261826182618,-0.002016347045688094
2016-02-12,55.67,55.91261826182618,-0.004339239859776467
2016-02-16,55.73,55.71261826182618,0.00031198925335251815
2016-02-17,55.53,56.792618261826185,-0.022232084036084454
2016-02-18,56.61,56.71261826182618,-0.0018094432063147092
2016-02-19,56.53,57.28261826182618,-0.013138684729565364
2016-02-22,57.1,57.53261826182618,-0.007519530222966142
2016-02-23,57.35,57.572618261826186,-0.003866738539035519
2016-02-24,57.39,58.16261826182618,-0.01328375999766973
2016-02-25,57.98,56.62261826182618,0.023972429743485346
2016-02-26,56.44,56.53261826182618,-0.0016383154482112472
2016-02-29,56.35,56.53261826182618,-0.003230316716986259
2016-03-01,56.35,56.41261826182618,-0.0011100045301133399
2016-03-02,56.23,56.652618261826184,-0.007459818712579391
2016-03-03,56.47,57.222618261826184,-0.013152461119177117
2016-03-04,57.04,57.09261826182618,-0.0009216298608846207
2016-03-07,56.91,57.95261826182618,-0.017990874150253244
2016-03-08,57.77,58.262618261826184,-0.008455134295757283
2016-03-09,58.08,58.10261826182618,-0.0003892812837497095
2016-03-10,57.92,58.332618261826184,-0.0070735426271137936
2016-03-11,58.15,58.23261826182618,-0.0014187626160774292
2016-03-14,58.05,58.52261826182618,-0.00807582223528902
2016-03-15,58.34,58.95261826182618,-0.010391705744185242
2016-03-16,58.77,59.38261826182618,-0.010316457572231985
2016-03-17,59.2,58.682618261826185,0.008816609645217133
2016-03-18,58.5,58.74261826182618,-0.004130191486269585
2016-03-21,58.56,58.42261826182618,0.002351516283610078
2016-03-22,58.24,59.012618261826184,-0.013092424714969297
2016-03-23,58.83,59.072618261826186,-0.004107118813505672
2016-03-24,58.89,58.862618261826185,0.0004651804316964103
2016-03-28,58.68,59.77261826182618,-0.0182795784022729
2016-03-29,59.59,59.792618261826185,-0.003388683548509852
2016-03-30,59.61,60.252618261826186,-0.010665399784515639
2016-03-31,60.07,60.07942920214443,-0.0001569456013422732
2016-04-01,59.97,60.21942920214443,-0.00414200541999743
2016-04-04,60.11,59.08942920214444,0.01727163067296189
2016-04-05,58.98,58.919429202144435,0.0010280275738543398
2016-04-06,58.81,59.01942920214444,-0.0035484789496544877
2016-04-07,58.91,59.03942920214443,-0.002192250228254866
2016-04-08,58.93,58.83942920214444,0.0015392874996187356
2016-04-11,58.73,59.239429202144436,-0.008599495454388983
2016-04-12,59.13,58.709429202144435,0.007163598821706918
2016-04-13,58.6,58.489429202144436,0.0018904407063611295
2016-04-14,58.38,58.89942920214443,-0.008818917418736527
2016-04-15,58.79,59.249429202144434,-0.007754154062429408
2016-04-18,59.14,59.249429202144434,-0.0018469241580554296
2016-04-19,59.14,57.22942920214443,0.03338441121100644
2016-04-20,57.12,56.00942920214443,0.019828282731598534
2016-04-21,55.9,56.75942920214443,-0.015141611080753514
2016-04-22,56.65,56.92942920214443,-0.004908343646872648
2016-04-25,56.82,56.819429202144434,1.004582171248991e-05
2016-04-26,56.71,57.809429202144436,-0.0190181639451934
2016-04-27,57.7,58.18942920214443,-0.008410964136530641
2016-04-28,58.08,58.319429202144434,-0.004105479175979809
2016-04-29,58.21,58.529429202144435,-0.005457582732290356
2016-05-02,58.42,59.059429202144436,-0.010826877448406047
2016-05-03,58.95,60.209429202144435,-0.02091747453569237
2016-05-04,60.1,60.07942920214443,0.0003423933637312082
2016-05-05,59.97,59.35942920214443,0.010285995099048373
2016-05-06,59.25,60.18942920214443,-0.01560787690790999
2016-05-09,60.08,60.139429202144434,-0.0009881903259287839
2016-05-10,60.03,60.169429202144435,-0.0023172764640331245
2016-05-11,60.06,60.28942920214443,-0.003805463166273726
2016-05-12,60.18,60.01942920214444,0.002675313644099564
2016-05-13,59.91,60.25942920214443,-0.00579874729599994
2016-05-16,60.15,59.00942920214443,0.019328619396544067
2016-05-17,58.9,57.999429202144434,0.01552723553048807
2016-05-18,57.89,58.529429202144435,-0.010924917786845678
2016-05-19,58.42,58.61942920214443,-0.0034021007174381834
2016-05-20,58.51,58.099429202144435,0.00706669245281355
2016-05-23,57.99,58.97942920214443,-0.01677583549941264
2016-05-24,58.87,58.85942920214443,0.00017959395799205247
2016-05-25,58.75,59.779429202144435,-0.017220458874965372
2016-05-26,59.67,59.83942920214444,-0.002831397364638666
2016-05-27,59.73,60.249429202144434,-0.008621313247660578
2016-05-31,60.14,60.559429202144436,-0.006925910756926057
2016-06-01,60.45,60.28942920214443,0.002663332527451656
2016-06-02,60.18,61.629429202144436,-0.023518458971773182
2016-06-03,61.52,61.21942920214443,0.004909728851980821
2016-06-06,61.11,61.00942920214443,0.001648446792090752
2016-06-07,60.9,61.75942920214443,-0.013915756885178432
2016-06-08,61.65,62.42942920214443,-0.012484964416712319
2016-06-09,62.32,62.639429202144434,-0.005099490947045537
2016-06-10,62.53,62.629429202144436,-0.0015875795678020888
2016-06-13,62.52,63.29942920214443,-0.012313368571703065
2016-06-14,63.19,62.669429202144435,0.008306614636243603
2016-06-15,62.56,63.249429202144434,-0.010900164805298429
2016-06-16,63.14,63.40942920214444,-0.004249040017148209
2016-06-17,63.3,63.04942920214443,0.003974196135102304
2016-06-20,62.94,63.00942920214443,-0.0011018859085628607
2016-06-21,62.9,62.989429202144436,-0.0014197493655235816
2016-06-22,62.88,62.889429202144434,-0.00014993302155952293
2016-06-23,62.78,63.42942920214443,-0.010238610221049882
2016-06-24,63.32,64.58942920214443,-0.01965382289060824
2016-06-27,64.48,64.42942920214442,0.0007849021554562352
2016-06-28,64.32,64.26942920214444,0.0007868561847110822
2016-06-29,64.16,65.40942920214444,-0.019101668022253215
2016-06-30,65.3,65.151261829653,0.0022829668400881076
2016-07-01,65.05,65.92126182965299,-0.013216704375356492
2016-07-05,65.82,65.751261829653,0.0010454273946114423
2016-07-06,65.65,64.481261829653,0.01812523727334292
2016-07-07,64.38,65.131261829653,-0.011534581221808393
2016-07-08,65.03,65.011261829653,0.00028822960545049625
2016-07-11,64.91,63.811261829653,0.017218562035023366
2016-07-12,63.71,64.361261829653,-0.010118848063866648
2016-07-13,64.26,64.09126182965299,0.00263277965716302
2016-07-14,63.99,64.06126182965299,-0.0011124012799261784
2016-07-15,63.96,64.351261829653,-0.006080095689323439
2016-07-18,64.25,64.271261829653,-0.00033081394464218317
2016-07-19,64.17,64.121261829653,0.0007600937498155602
2016-07-20,64.02,64.821261829653,-0.01236109583547873
2016-07-21,64.72,65.491261829653,-0.011776560843477113
2016-07-22,65.39,65.551261829653,-0.00246008734465053
2016-07-25,65.45,64.771261829653,0.010479001816146027
2016-07-26,64.67,64.09126182965299,0.009029907569696904
2016-07-27,63.99,64.271261829653,-0.0043761678493019485
2016-07-28,64.17,65.011261829653,-0.012940247673661864
2016-07-29,64.91,65.17126182965299,-0.004008850255744489
2016-08-01,65.07,64.721261829653,0.005388309196827423
2016-08-02,64.62,63.801261829652994,0.012832632880098949
2016-08-03,63.7,63.951261829653,-0.003928958123176396
2016-08-04,63.85,62.681261829652996,0.01864573456614904
2016-08-05,62.58,62.48126182965299,0.0015802845117980358
2016-08-08,62.38,62.581261829652995,-0.0032160078555275584
2016-08-09,62.48,62.391261829653,0.001422285232654641
2016-08-10,62.29,62.501261829653,-0.003380121032256822
2016-08-11,62.4,62.561261829653,-0.00257766267713877
2016-08-12,62.46,61.271261829653,0.01940123534018179
2016-08-15,61.17,60.121261829652994,0.017443715225380574
2016-08-16,60.02,60.98126182965299,-0.01576323284910386
2016-08-17,60.88,62.041261829652996,-0.01871757271542085
2016-08-18,61.94,61.411261829653,0.008609791666773559
2016-08-19,61.31,61.701261829653,-0.006341228980587199
2016-08-22,61.6,61.311261829653,0.004709382285251751
2016-08-23,61.21,61.171261829653,0.0006332740111667512
2016-08-24,61.07,61.351261829653,-0.004584450608920543
2016-08-25,61.25,59.781261829653,0.024568537454632278
2016-08-26,59.68,60.441261829652994,-0.012595068445105051
2016-08-29,60.34,59.661261829653,0.011376530591742373
2016-08-30,59.56,59.98126182965299,-0.007023223866969963
2016-08-31,59.88,59.921261829653,-0.0006886008136860466
2016-09-01,59.82,60.661261829653,-0.013868188762960476
2016-09-02,60.56,61.561261829653,-0.01626447866555436
2016-09-06,61.46,61.211261829653,0.004063601417648055
2016-09-07,61.11,61.511261829652994,-0.006523388038506384
2016-09-08,61.41,59.191261829652994,0.03748421813902736
2016-09-09,59.09,60.281261829653,-0.019761726836763027
2016-09-12,60.18,59.571261829653,0.010218654962987461
2016-09-13,59.47,60.071261829653,-0.010009142663891857
2016-09-14,59.97,60.281261829653,-0.005163492272815762
2016-09-15,60.18,60.891261829653,-0.011680852199167702
2016-09-16,60.79,61.571261829653,-0.012688741572561724
2016-09-19,61.47,61.361261829652996,0.001772098015990542
2016-09-20,61.26,62.601261829653,-0.021425475948116945
2016-09-21,62.5,62.911261829653,-0.006537173435919752
2016-09-22,62.81,63.071261829653,-0.004142327616000863
2016-09-23,62.97,62.861261829652996,0.0017298120842956788
2016-09-26,62.76,61.781261829653,0.015841990619188673
2016-09-27,61.68,61.411261829653,0.004376040523193403
2016-09-28,61.31,60.48126182965299,0.01370239550691199
2016-09-29,60.38,59.98126182965299,0.006647712271866224
2016-09-30,59.88,59.108864353312306,0.013046023724603728
2016-10-03,59.03,57.508864353312305,0.02645045531315704
2016-10-04,57.43,57.3788643533123,0.0008911930771726695
2016-10-05,57.3,57.3888643533123,-0.00154845986784502
2016-10-06,57.31,57.1688643533123,0.002468750224168481
2016-10-07,57.09,57.468864353312306,-0.0065925150527264
2016-10-10,57.39,56.6688643533123,0.01272542965025103
2016-10-11,56.59,57.4988643533123,-0.015806648766619302
2016-10-12,57.42,58.258864353312305,-0.01439891358377654
2016-10-13,58.18,57.8188643533123,0.006245983049423476
2016-10-14,57.74,58.118864353312304,-0.006518784520790577
2016-10-17,58.04,58.3788643533123,-0.0058045725463495845
2016-10-18,58.3,58.258864353312305,0.0007060839091923565
2016-10-19,58.18,58.1388643533123,0.0007075412831891725
2016-10-20,58.06,57.7688643533123,0.005039663665657779
2016-10-21,57.69,57.8788643533123,-0.003263097080817179
2016-10-24,57.8,58.2088643533123,-0.007024090881254885
2016-10-25,58.13,58.9088643533123,-0.013221513635723436
2016-10-26,58.83,58.368864353312304,0.007900370373773224
2016-10-27,58.29,58.5988643533123,-0.005270824899439308
2016-10-28,58.52,59.798864353312304,-0.02138609766493771
2016-10-31,59.72,58.5988643533123,0.019132378401192085
2016-11-01,58.52,58.0588643533123,0.007942553679340048
2016-11-02,57.98,58.3188643533123,-0.005810544445093546
2016-11-03,58.24,57.798864353312304,0.007632254571493524
2016-11-04,57.72,58.6588643533123,-0.01600549829361453
2016-11-07,58.58,59.0888643533123,-0.008611848592479876
2016-11-08,59.01,56.3088643533123,0.047969989764654164
2016-11-09,56.23,55.5288643533123,0.012626507940565856
2016-11-10,55.45,55.0288643533123,0.0076529954168016445
2016-11-11,54.95,54.6588643533123,0.0053264122870502195
2016-11-14,54.58,55.6588643533123,-0.019383513584895873
2016-11-15,55.58,55.218864353312306,0.006540077397771293
2016-11-16,55.14,55.608864353312306,-0.008431467874138954
2016-11-17,55.53,55.608864353312306,-0.0014181975163390925
2016-11-18,55.53,56.0888643533123,-0.009963909231464063
2016-11-21,56.01,56.6688643533123,-0.011626567089901285
2016-11-22,56.59,55.798864353312304,0.01417834674337315
2016-11-23,55.72,56.6388643533123,-0.01622321287341566
2016-11-25,56.56,58.118864353312304,-0.026822002987459626
2016-11-28,58.04,58.108864353312306,-0.001185092052283121
2016-11-29,58.03,56.0888643533123,0.03460821803166114
2016-11-30,56.01,55.4588643533123,0.00993773769287043
2016-12-01,55.38,55.718864353312306,-0.006081680903680442
2016-12-02,55.64,55.7688643533123,-0.002310686344550783
2016-12-05,55.69,55.4988643533123,0.0034439559964849487
2016-12-06,55.42,56.3888643533123,-0.017181838372231528
2016-12-07,56.31,56.548864353312304,-0.004224034488471751
2016-12-08,56.47,57.2388643533123,-0.013432557790916566
2016-12-09,57.16,58.0188643533123,-0.014803191391030257
