date,AEE,dcf,Deviation
2012-10-22,32.81,33.69931260229133,-0.026389636274980255
2012-10-23,32.48,33.54931260229132,-0.03187286174734605
2012-10-24,32.33,33.80931260229133,-0.04375458973960544
2012-10-25,32.59,33.54931260229132,-0.02859410604513557
2012-10-26,32.33,34.09931260229133,-0.05188704602134531
2012-10-31,32.88,34.069312602291326,-0.03490861750498997
2012-11-01,32.85,33.899312602291324,-0.030953801765891797
2012-11-02,32.68,33.469312602291325,-0.023583173388427747
2012-11-05,32.25,33.319312602291326,-0.03209287703665864
2012-11-06,32.1,32.609312602291325,-0.015618624302296324
2012-11-07,31.39,32.719312602291325,-0.04062776680089031
2012-11-08,31.5,31.579312602291324,-0.0025115366914468806
2012-11-09,30.36,31.079312602291324,-0.023144418008726908
2012-11-12,29.86,30.909312602291326,-0.03394810540735027
2012-11-13,29.69,30.619312602291327,-0.030350537726368865
2012-11-14,29.4,30.239312602291324,-0.027755677297629067
2012-11-15,29.02,30.579312602291324,-0.050992402038968154
2012-11-16,29.36,30.299312602291327,-0.031001119220780415
2012-11-19,29.08,30.109312602291325,-0.03418585524974738
2012-11-20,28.89,29.939312602291327,-0.03504798577810431
2012-11-21,28.72,29.769312602291325,-0.035248130056270144
2012-11-23,28.55,30.069312602291326,-0.05052701478036292
2012-11-26,28.85,29.969312602291325,-0.037348624479486614
2012-11-27,28.75,30.519312602291325,-0.05797354040531333
2012-11-28,29.3,30.829312602291324,-0.04960579634129303
2012-11-29,29.61,31.189312602291327,-0.050636338877673825
2012-11-30,29.97,30.799312602291327,-0.026926334785459805
2012-12-03,29.58,30.669312602291324,-0.03551799860717919
2012-12-04,29.45,31.179312602291326,-0.05546346144155345
2012-12-05,29.96,31.019312602291325,-0.03415009919378664
2012-12-06,29.8,30.959312602291327,-0.03744632890219679
2012-12-07,29.74,30.989312602291324,-0.04031430507429046
2012-12-10,29.77,30.979312602291326,-0.03903613413946061
2012-12-11,29.76,30.999312602291326,-0.03997871237311634
2012-12-12,29.78,30.949312602291325,-0.03778153709962384
2012-12-13,29.73,30.639312602291326,-0.02967797006723072
2012-12-14,29.42,31.199312602291325,-0.05703050656829689
2012-12-17,29.98,31.489312602291324,-0.047930947917278366
2012-12-18,30.27,31.269312602291325,-0.03195825296837829
2012-12-19,30.05,32.38931260229133,-0.07222483017826797
2012-12-20,31.17,32.26931260229133,-0.03406681189153282
2012-12-21,31.05,32.109312602291325,-0.032990821554234495
2012-12-24,30.89,31.929312602291326,-0.032550422091352504
2012-12-26,30.71,31.809312602291325,-0.03455945798124971
2012-12-27,30.59,31.539312602291325,-0.030099343453108718
2012-12-28,30.32,31.939312602291327,-0.05069966979111373
2012-12-31,30.72,32.17515548281506,-0.04522605908127675
2013-01-02,31.32,32.045155482815055,-0.022629176606864476
2013-01-03,31.19,32.045155482815055,-0.026685952055175766
2013-01-04,31.19,31.655155482815058,-0.01469446210957892
2013-01-07,30.8,31.79515548281506,-0.03129896576077218
2013-01-08,30.94,31.93515548281506,-0.031161754742373815
2013-01-09,31.08,32.335155482815054,-0.038817054196078504
2013-01-10,31.48,32.31515548281506,-0.02584408059738985
2013-01-11,31.46,32.325155482815056,-0.026764155342578144
2013-01-14,31.47,32.545155482815055,-0.033035807230442416
2013-01-15,31.69,32.225155482815055,-0.01660676185411858
2013-01-16,31.37,32.225155482815055,-0.026536892374998455
2013-01-17,31.37,32.55515548281506,-0.036404540701415744
2013-01-18,31.7,32.91515548281506,-0.03691781080753187
2013-01-22,32.06,32.70515548281506,-0.019726415401206454
2013-01-23,31.85,32.825155482815056,-0.02970756630004623
2013-01-24,31.97,33.02515548281506,-0.03195005344832125
2013-01-25,32.17,32.84515548281506,-0.020555709750508133
2013-01-28,31.99,33.27515548281506,-0.03862207296007314
2013-01-29,32.42,33.28515548281506,-0.02599223198046141
2013-01-30,32.43,33.295155482815055,-0.02598442536967871
2013-01-31,32.44,33.53515548281506,-0.03265693768368738
2013-02-01,32.68,33.37515548281506,-0.0208285316655078
2013-02-04,32.52,33.475155482815055,-0.028533265015166065
2013-02-05,32.62,33.63515548281506,-0.030181382194999107
2013-02-06,32.78,33.59515548281506,-0.024264078290455737
2013-02-07,32.74,33.46515548281506,-0.021668970974524027
2013-02-08,32.61,33.69515548281506,-0.032205089048142344
2013-02-11,32.84,34.005155482815056,-0.03426408338005915
2013-02-12,33.15,34.13515548281506,-0.028860436370680254
2013-02-13,33.28,33.99515548281506,-0.021036982259915682
2013-02-14,33.14,33.98515548281506,-0.02486837181729007
2013-02-15,33.13,34.09515548281506,-0.028307701465139945
2013-02-19,33.24,34.31515548281506,-0.031331796918521615
2013-02-20,33.46,34.03515548281506,-0.016898864560952687
2013-02-21,33.18,34.435155482815055,-0.036449827660614
2013-02-22,33.58,33.975155482815055,-0.011630718894426573
2013-02-25,33.12,34.20515548281506,-0.03172491010485978
2013-02-26,33.35,34.325155482815056,-0.028409353696977946
2013-02-27,33.47,34.645155482815056,-0.033919763569771444
2013-02-28,33.79,34.74515548281506,-0.02749032115534722
2013-03-01,33.89,34.94515548281506,-0.03019461405269619
2013-03-04,34.09,35.145155482815056,-0.030022786023268355
2013-03-05,34.29,34.91515548281506,-0.017904989228037516
2013-03-06,34.06,34.905155482815054,-0.024212912709446255
2013-03-07,34.05,34.74515548281506,-0.020007263549558285
2013-03-08,33.89,34.78515548281506,-0.025733835896099122
2013-03-11,33.93,34.67515548281506,-0.021489607542909406
2013-03-12,33.82,34.85515548281506,-0.02969877679430888
2013-03-13,34.0,35.075155482815056,-0.030652907108047578
2013-03-14,34.22,35.24515548281506,-0.029086422481946705
2013-03-15,34.39,35.005155482815056,-0.017573282401703638
2013-03-18,34.15,35.155155482815054,-0.02859197944114933
2013-03-19,34.3,35.37515548281506,-0.030392954268069983
2013-03-20,34.52,35.06515548281506,-0.015546929004271126
2013-03-21,34.21,35.12515548281506,-0.026054133290962844
2013-03-22,34.27,35.09515548281506,-0.023511948343386213
2013-03-25,34.24,35.45515548281506,-0.034273026482821045
2013-03-26,34.6,35.46515548281506,-0.024394521073910824
2013-03-27,34.61,35.87515548281506,-0.03526550521630756
2013-03-28,35.02,35.58875613747954,-0.015981343525534597
2013-04-01,34.93,35.81875613747954,-0.02481259075743214
2013-04-02,35.16,35.468756137479545,-0.008705017347740873
2013-04-03,34.81,35.48875613747954,-0.019125948930137526
2013-04-04,34.83,35.44875613747954,-0.017454946376111113
2013-04-05,34.79,35.73875613747954,-0.026546982604259473
2013-04-08,35.08,35.58875613747954,-0.014295417786286624
2013-04-09,34.93,35.80875613747954,-0.024540258648073632
2013-04-10,35.15,35.99875613747954,-0.023577374013650232
2013-04-11,35.34,36.148756137479545,-0.0223730004541155
2013-04-12,35.49,35.218756137479545,0.007701687744497088
2013-04-15,34.56,35.72875613747954,-0.0327119179011528
2013-04-16,35.07,35.398756137479545,-0.009287222867457312
2013-04-17,34.74,35.70875613747954,-0.02712937223995715
2013-04-18,35.05,36.47875613747954,-0.039166799769567606
2013-04-19,35.82,36.29875613747954,-0.013189326258626566
2013-04-22,35.64,36.56875613747954,-0.0253975315427164
2013-04-23,35.91,36.78875613747954,-0.02388654115392297
2013-04-24,36.13,36.758756137479544,-0.017104935083438688
2013-04-25,36.1,36.65875613747954,-0.015242092104381988
2013-04-26,36.0,36.80875613747954,-0.02197184100595151
2013-04-29,36.15,36.90875613747954,-0.02055761875727513
2013-04-30,36.25,36.56875613747954,-0.008716625096056863
2013-05-01,35.91,36.62875613747954,-0.019622728513679855
2013-05-02,35.97,37.20875613747954,-0.03329205988242567
2013-05-03,36.55,36.70875613747954,-0.00432474848466613
2013-05-06,36.05,36.758756137479544,-0.019281287289177107
2013-05-07,36.1,36.42875613747954,-0.00902463252488872
2013-05-08,35.77,36.078756137479544,-0.008557837645594368
2013-05-09,35.42,36.17875613747954,-0.020972421898537874
2013-05-10,35.52,36.29875613747954,-0.021454072269860847
2013-05-13,35.64,36.52875613747954,-0.02433031483838699
2013-05-14,35.87,36.868756137479544,-0.027089499134586914
2013-05-15,36.21,36.578756137479544,-0.010081155742245329
2013-05-16,35.92,36.938756137479544,-0.027579600506522528
2013-05-17,36.28,36.84875613747954,-0.015434880226555259
2013-05-20,36.19,36.80875613747954,-0.01681002572237189
2013-05-21,36.15,36.04875613747954,0.002808525823591257
2013-05-22,35.39,35.56875613747954,-0.00502565051160675
2013-05-23,34.91,35.188756137479544,-0.007921738875636075
2013-05-24,34.53,35.03875613747954,-0.014519811590438914
2013-05-28,34.38,34.38875613747954,-0.00025462210510118766
2013-05-29,33.73,34.88875613747954,-0.03321288190709493
2013-05-30,34.23,34.69875613747954,-0.01350930666281791
2013-05-31,34.04,34.53875613747954,-0.014440477691039844
2013-06-03,33.88,34.67875613747954,-0.023033010016650257
2013-06-04,34.02,34.70875613747954,-0.019843872674417118
2013-06-05,34.05,34.85875613747954,-0.023200946536643063
2013-06-06,34.2,35.56875613747954,-0.0384819793019765
2013-06-07,34.91,34.91875613747954,-0.00025075742804436807
2013-06-10,34.26,34.48875613747954,-0.00663277436181442
2013-06-11,33.83,33.83875613747954,-0.00025876061885876656
2013-06-12,33.18,34.54875613747954,-0.03961810179309688
2013-06-13,33.89,34.758756137479544,-0.024993878781029877
2013-06-14,34.1,34.84875613747954,-0.02148587842061478
2013-06-17,34.19,35.218756137479545,-0.02921046198973376
2013-06-18,34.56,34.38875613747954,0.00497964688911301
2013-06-19,33.73,33.33875613747954,0.011735406711248508
2013-06-20,32.68,33.828756137479544,-0.033957977432306885
2013-06-21,33.17,33.44875613747954,-0.008333826714924997
2013-06-24,32.79,34.06875613747954,-0.03753457074626687
2013-06-25,33.41,34.49875613747954,-0.03155928675053632
2013-06-26,33.84,35.03875613747954,-0.03421229146308857
2013-06-27,34.38,35.09875613747954,-0.02047810853080423
2013-06-28,34.44,34.563747954173486,-0.003580281696810239
2013-07-01,33.95,34.683747954173484,-0.021155382490466668
2013-07-02,34.07,34.503747954173484,-0.012571038796990175
2013-07-03,33.89,34.27374795417349,-0.011196556463173635
2013-07-05,33.66,34.91374795417349,-0.03590986438405619
2013-07-08,34.3,34.97374795417348,-0.019264390967084988
2013-07-09,34.36,35.41374795417349,-0.029755335570159636
2013-07-10,34.8,35.91374795417349,-0.03101174390360628
2013-07-11,35.3,36.103747954173485,-0.022262174974013393
2013-07-12,35.49,36.673747954173486,-0.032277801430403597
2013-07-15,36.06,36.603747954173485,-0.0148549802838287
2013-07-16,35.99,36.563747954173486,-0.015691716147168022
2013-07-17,35.95,36.923747954173486,-0.026371861149686482
2013-07-18,36.31,36.713747954173485,-0.010997187066748015
2013-07-19,36.1,36.58374795417349,-0.01322302883727089
2013-07-22,35.97,36.423747954173486,-0.012457475676154184
2013-07-23,35.81,36.19374795417349,-0.010602603373913277
2013-07-24,35.58,36.33374795417349,-0.020745119802233702
2013-07-25,35.72,36.563747954173486,-0.023076079488103418
2013-07-26,35.95,36.72374795417348,-0.021069416856335565
2013-07-29,36.11,36.72374795417348,-0.016712563078783882
2013-07-30,36.11,36.423747954173486,-0.008613829487515323
2013-07-31,35.81,36.91374795417349,-0.029900728464195225
2013-08-01,36.3,37.283747954173485,-0.026385436233037574
2013-08-02,36.67,37.033747954173485,-0.009822067013676161
2013-08-05,36.42,36.54374795417348,-0.0033862961820080306
2013-08-06,35.93,36.16374795417349,-0.006463598697504791
2013-08-07,35.55,36.45374795417349,-0.02479163336811363
2013-08-08,35.84,36.02374795417349,-0.005100745053158606
2013-08-09,35.41,35.80374795417349,-0.010997394872667043
2013-08-12,35.19,35.66374795417349,-0.01328373996984944
2013-08-13,35.05,35.283747954173485,-0.0066248051220941795
2013-08-14,34.67,34.683747954173484,-0.00039638029291544363
2013-08-15,34.07,34.243747954173486,-0.0050738591583492365
2013-08-16,33.63,33.95374795417349,-0.009534969588937292
2013-08-19,33.34,34.36374795417348,-0.029791510388759712
2013-08-20,33.75,34.04374795417348,-0.008628543325162052
2013-08-21,33.43,34.22374795417348,-0.02319289971502636
2013-08-22,33.61,34.47374795417348,-0.025055237838417788
2013-08-23,33.86,34.243747954173486,-0.011206365456463363
2013-08-26,33.63,34.143747954173485,-0.015046618633168696
2013-08-27,33.53,34.173747954173486,-0.018837499329506957
2013-08-28,33.56,34.22374795417348,-0.019394367766565446
2013-08-29,33.61,34.423747954173486,-0.023639144559644887
2013-08-30,33.81,33.84374795417349,-0.0009971695280079906
2013-09-03,33.23,33.643747954173485,-0.012297915046119656
2013-09-04,33.03,33.45374795417349,-0.01266668101744406
2013-09-05,32.84,33.76374795417349,-0.027359165085204973
2013-09-06,33.15,33.69374795417349,-0.016137948052351914
2013-09-09,33.08,33.88374795417349,-0.02372075117724659
2013-09-10,33.27,33.533747954173485,-0.007865149894187629
2013-09-11,32.92,33.353747954173485,-0.013004474182914394
2013-09-12,32.74,33.47374795417348,-0.02192010154279711
2013-09-13,32.86,34.01374795417349,-0.03392004773269697
2013-09-16,33.4,34.23374795417349,-0.024354562500418453
2013-09-17,33.62,35.45374795417349,-0.05172225956318466
2013-09-18,34.84,35.38374795417349,-0.015367166725178683
2013-09-19,34.77,35.213747954173485,-0.01260155422112319
2013-09-20,34.6,35.643747954173485,-0.0292827778805812
2013-09-23,35.03,36.003747954173484,-0.027045738555133036
2013-09-24,35.39,36.05374795417349,-0.018409957128927346
2013-09-25,35.44,35.77374795417349,-0.00932940978398522
2013-09-26,35.16,35.62374795417349,-0.013017943950480948
2013-09-27,35.01,35.45374795417349,-0.01251624947373875
2013-09-30,34.84,35.56148936170213,-0.020288502384242957
2013-10-01,34.87,35.63148936170213,-0.02137124704421156
2013-10-02,34.94,35.221489361702126,-0.00799197781818406
2013-10-03,34.53,35.23148936170213,-0.019910863106022192
2013-10-04,34.54,34.92148936170213,-0.010924200790831784
2013-10-07,34.23,35.081489361702126,-0.02427175633631118
2013-10-08,34.39,35.39148936170213,-0.028297463027533998
2013-10-09,34.7,36.041489361702126,-0.0372206971870479
2013-10-10,35.35,36.23148936170213,-0.024329371417833423
2013-10-11,35.54,36.221489361702126,-0.01881450414412511
2013-10-14,35.53,35.78148936170213,-0.007028476628234026
2013-10-15,35.09,35.831489361702126,-0.020693791268823203
2013-10-16,35.14,36.53148936170213,-0.03809013500448466
2013-10-17,35.84,36.57148936170213,-0.020001628986653808
2013-10-18,35.88,36.41148936170213,-0.014596748746596222
2013-10-21,35.72,36.651489361702126,-0.0254147751680579
2013-10-22,35.96,36.81148936170213,-0.023131076097888004
2013-10-23,36.12,36.70148936170213,-0.015843753804414162
2013-10-24,36.01,37.17148936170213,-0.031246780305198563
2013-10-25,36.48,37.21148936170213,-0.019657621187690877
2013-10-28,36.52,37.27148936170213,-0.020162579348769194
2013-10-29,36.58,36.91148936170213,-0.00898065527656744
2013-10-30,36.22,36.871489361702125,-0.01766919028713876
2013-10-31,36.18,37.17148936170213,-0.02667338271152686
2013-11-01,36.48,37.261489361702125,-0.020973111249421916
2013-11-04,36.57,36.88148936170213,-0.008445682836918711
2013-11-05,36.19,37.32148936170213,-0.03031736892213155
2013-11-06,36.63,36.95148936170213,-0.008700308627758058
2013-11-07,36.26,37.10148936170213,-0.02268074344667026
2013-11-08,36.41,37.051489361702124,-0.017313456834077923
2013-11-11,36.36,36.66148936170213,-0.008223598303048751
2013-11-12,35.97,36.871489361702125,-0.024449496814698546
2013-11-13,36.18,37.36148936170213,-0.03162318692019883
2013-11-14,36.67,37.64148936170213,-0.025809004324110374
2013-11-15,36.95,37.721489361702126,-0.020452250819274376
2013-11-18,37.03,37.66148936170213,-0.01676750899671775
2013-11-19,36.97,37.36148936170213,-0.01047841958097706
2013-11-20,36.67,37.43148936170213,-0.020343549633941138
2013-11-21,36.74,37.36148936170213,-0.016634491084801084
2013-11-22,36.67,37.28148936170213,-0.016401956364175962
2013-11-25,36.59,36.91148936170213,-0.00870973692098409
2013-11-26,36.22,36.66148936170213,-0.01204231932168387
2013-11-27,35.97,36.541489361702126,-0.01563946548662265
2013-11-29,35.85,36.75148936170213,-0.02452932867100477
2013-12-02,36.06,37.00148936170213,-0.025444634201038374
2013-12-03,36.31,37.24148936170213,-0.025012140429056973
2013-12-04,36.55,36.78148936170213,-0.0062936375258138
2013-12-05,36.09,37.13148936170213,-0.028048682657376256
2013-12-06,36.44,36.41148936170213,0.0007830121425314029
2013-12-09,35.72,35.93148936170213,-0.005885905801821467
2013-12-10,35.24,35.50148936170213,-0.007365588497935338
2013-12-11,34.81,35.81148936170213,-0.027965588126953156
2013-12-12,35.12,35.71148936170213,-0.01656299897523894
2013-12-13,35.02,35.941489361702125,-0.025638597010507413
2013-12-16,35.25,35.941489361702125,-0.019239307384934068
2013-12-17,35.25,36.59148936170213,-0.036661239679032565
2013-12-18,35.9,36.48148936170213,-0.015939298857479578
2013-12-19,35.79,36.84148936170213,-0.02854090265946707
2013-12-20,36.15,36.551489361702124,-0.010984213467448933
2013-12-23,35.86,36.73148936170213,-0.023725946778808904
2013-12-24,36.04,36.64148936170213,-0.016415527102749516
2013-12-26,35.95,36.691489361702125,-0.020208756161205987
2013-12-27,36.0,36.831489361702126,-0.022575501998752134
2013-12-30,36.14,36.85148936170213,-0.01930693640951031
2013-12-31,36.16,35.652699386503066,0.014228953830322855
2014-01-02,35.53,35.52269938650307,0.00020551967116855252
2014-01-03,35.4,35.88269938650307,-0.01345214810356865
2014-01-06,35.76,36.34269938650307,-0.01603346466661959
2014-01-07,36.22,36.06269938650307,0.004361864646100333
2014-01-08,35.94,36.162699386503064,-0.006158262250361313
2014-01-09,36.04,36.64269938650307,-0.016448007286413713
2014-01-10,36.52,36.35269938650307,0.004602151045736358
2014-01-13,36.23,36.43269938650307,-0.005563666429234226
2014-01-14,36.31,36.07269938650307,0.006578399108820854
2014-01-15,35.95,36.29269938650307,-0.009442653544544877
2014-01-16,36.17,36.27269938650307,-0.0028313135840473125
2014-01-17,36.15,36.762699386503066,-0.016666332906119852
2014-01-21,36.64,36.75269938650307,-0.0030664247357149454
2014-01-22,36.63,36.59269938650307,0.0010193457744931411
2014-01-23,36.47,36.03269938650307,0.012136215741325618
2014-01-24,35.91,36.372699386503065,-0.012721062618595846
2014-01-27,36.25,36.652699386503066,-0.01098689573328826
2014-01-28,36.53,36.74269938650307,-0.0057888884065279145
2014-01-29,36.62,37.38269938650307,-0.02040246956533165
2014-01-30,37.26,37.96269938650307,-0.018510258697591486
2014-01-31,37.84,37.78269938650307,0.0015165833682440066
2014-02-03,37.66,37.34269938650307,0.008496991880871052
2014-02-04,37.22,37.052699386503065,0.0045152071581018305
2014-02-05,36.93,37.29269938650307,-0.009725747732660328
2014-02-06,37.17,37.56269938650307,-0.010454503880628185
2014-02-07,37.44,37.79269938650307,-0.009332474055267603
2014-02-10,37.67,38.262699386503066,-0.015490265872672215
2014-02-11,38.14,38.162699386503064,-0.0005948055789547491
2014-02-12,38.04,38.512699386503066,-0.012273857559533363
2014-02-13,38.39,38.75269938650307,-0.009359332181886337
2014-02-14,38.63,39.012699386503066,-0.009809610524809331
2014-02-18,38.89,38.39269938650307,0.012952999435922985
2014-02-19,38.27,38.93269938650307,-0.017021665513714757
2014-02-20,38.81,41.00269938650307,-0.053476951988796095
2014-02-21,40.88,41.02269938650307,-0.0034785469663660695
2014-02-24,40.9,40.61269938650307,0.007074157045380058
2014-02-25,40.49,40.56269938650307,-0.0017922719050413871
2014-02-26,40.44,40.27269938650307,0.004154194182300008
2014-02-27,40.15,40.53269938650307,-0.009441744376652683
2014-02-28,40.41,40.482699386503064,-0.0017958137081961478
2014-03-03,40.36,41.02269938650307,-0.016154455860140415
2014-03-04,40.9,40.71269938650307,0.004600545193989891
2014-03-05,40.59,40.42269938650307,0.004138778855347747
2014-03-06,40.3,40.012699386503066,0.00718023572270754
2014-03-07,39.89,39.77269938650307,0.002949274635775323
2014-03-10,39.65,39.77269938650307,-0.003085015309388539
2014-03-11,39.65,40.31269938650307,-0.01643897324139365
2014-03-12,40.19,40.96269938650307,-0.018863487955524505
2014-03-13,40.84,41.262699386503066,-0.010244104064634385
2014-03-14,41.14,41.262699386503066,-0.0029736151131013466
2014-03-17,41.14,41.222699386503066,-0.00200616135609355
2014-03-18,41.1,40.61269938650307,0.011998725050492043
2014-03-19,40.49,40.25269938650307,0.005895272046686717
2014-03-20,40.13,40.60269938650307,-0.011642067981819881
2014-03-21,40.48,40.67269938650307,-0.004737806671543887
2014-03-24,40.55,40.63269938650307,-0.0020352914709511616
2014-03-25,40.51,40.38269938650307,0.0031523552271366384
2014-03-26,40.26,40.63269938650307,-0.009172400360554667
2014-03-27,40.51,40.92269938650307,-0.010084852482609818
2014-03-28,40.8,41.32269938650307,-0.012649207197577117
2014-03-31,41.2,40.866426524764634,0.008162531045703858
2014-04-01,40.76,40.676426524764636,0.002054592361609764
2014-04-02,40.57,40.69642652476463,-0.0031065755782685445
2014-04-03,40.59,40.506426524764635,0.0020632152081909716
2014-04-04,40.4,39.866426524764634,0.013384030668109004
2014-04-07,39.76,40.38642652476463,-0.015510818328541953
2014-04-08,40.28,40.13642652476463,0.003577136473442266
2014-04-09,40.03,40.27642652476463,-0.006118381048852761
2014-04-10,40.17,40.606426524764636,-0.01074772054858042
2014-04-11,40.5,41.076426524764635,-0.01403302510789517
2014-04-14,40.97,41.856426524764636,-0.021177787937538772
2014-04-15,41.75,42.006426524764635,-0.00610445938821913
2014-04-16,41.9,41.09642652476463,0.019553366148541862
2014-04-17,40.99,40.76642652476463,0.005484254919904563
2014-04-21,40.66,40.786426524764636,-0.0030997205574720965
2014-04-22,40.68,41.13642652476463,-0.011095434468277321
2014-04-23,41.03,41.22642652476463,-0.004764577998207953
2014-04-24,41.12,41.62642652476463,-0.012165986058480183
2014-04-25,41.52,41.396426524764635,0.002985124215044044
2014-04-28,41.29,41.37642652476463,-0.00208878658752476
2014-04-29,41.27,41.41642652476463,-0.003535469789434198
2014-04-30,41.31,41.396426524764635,-0.0020877774247719527
2014-05-01,41.29,40.30642652476463,0.024402398327994845
2014-05-02,40.2,40.72642652476463,-0.012925919843336242
2014-05-05,40.62,40.436426524764634,0.004539804602242459
2014-05-06,40.33,41.08642652476463,-0.018410618511899624
2014-05-07,40.98,40.40642652476463,0.014195105199016567
2014-05-08,40.3,39.41642652476463,0.02241637695594334
2014-05-09,39.31,38.856426524764636,0.011673061982328425
2014-05-12,38.75,38.91642652476463,-0.004276510965330438
2014-05-13,38.81,39.37642652476463,-0.014384914395631943
2014-05-14,39.27,39.47642652476463,-0.0052291086842709555
2014-05-15,39.37,39.326426524764635,0.0011079947782166588
2014-05-16,39.22,38.646426524764635,0.014841565619729824
2014-05-19,38.54,38.536426524764636,9.272980288055344e-05
2014-05-20,38.43,38.15642652476463,0.007169787638729996
2014-05-21,38.05,38.83642652476463,-0.02024971386755059
2014-05-22,38.73,38.74642652476464,-0.00042394941257717367
2014-05-23,38.64,39.01642652476463,-0.009647898546672473
2014-05-27,38.91,39.286426524764636,-0.009581592373318903
2014-05-28,39.18,39.01642652476463,0.004192425852519888
2014-05-29,38.91,39.45642652476463,-0.013848859942287794
2014-05-30,39.35,39.146426524764635,0.005200308005293364
2014-06-02,39.04,39.41642652476463,-0.00954999115731936
2014-06-03,39.31,39.286426524764636,0.0006000412183202464
2014-06-04,39.18,39.716426524764636,-0.013506414642569964
2014-06-05,39.61,39.47642652476463,0.0033836263054756177
2014-06-06,39.37,39.106426524764636,0.0067399018181435455
2014-06-09,39.0,38.606426524764636,0.010194506735372144
2014-06-10,38.5,38.20642652476463,0.00768387682226912
2014-06-11,38.1,38.37642652476463,-0.007203029302018216
2014-06-12,38.27,38.506426524764635,-0.006139923802396474
2014-06-13,38.4,38.91642652476463,-0.013270142479192004
2014-06-16,38.81,38.77642652476463,0.0008658217954644609
2014-06-17,38.67,39.74642652476464,-0.027082347241806803
2014-06-18,39.64,40.186426524764634,-0.013597290727701328
2014-06-19,40.08,39.866426524764634,0.0053572264647971934
2014-06-20,39.76,39.72642652476463,0.0008451169202050579
2014-06-23,39.62,39.88642652476463,-0.0066796288356194555
2014-06-24,39.78,40.186426524764634,-0.010113527375074649
2014-06-25,40.08,40.576426524764635,-0.012234357908813331
2014-06-26,40.47,40.716426524764636,-0.006052263074087683
2014-06-27,40.61,40.98642652476463,-0.00918417526683346
2014-06-30,40.88,40.95829308227589,-0.0019115318628784017
2014-07-01,40.77,40.03829308227589,0.01827517762109654
2014-07-02,39.85,39.46829308227589,0.00967122943291221
2014-07-03,39.28,39.80829308227589,-0.013270930285405824
2014-07-07,39.62,39.99829308227589,-0.009457730646099116
2014-07-08,39.81,39.93829308227589,-0.0032122825582854286
2014-07-09,39.75,40.388293082275894,-0.015803913301698946
2014-07-10,40.2,40.07829308227589,0.0030367290711275086
2014-07-11,39.89,39.51829308227589,0.009405945670533544
2014-07-14,39.33,39.66829308227589,-0.008528047364534608
2014-07-15,39.48,39.89829308227589,-0.01048398440036813
2014-07-16,39.71,39.79829308227589,-0.0022185142989262774
2014-07-17,39.61,40.22829308227589,-0.015369607679136199
2014-07-18,40.04,40.30829308227589,-0.006656026880827226
2014-07-21,40.12,40.39829308227589,-0.006888733682611781
2014-07-22,40.21,40.26829308227589,-0.001447617413451896
2014-07-23,40.08,40.30829308227589,-0.005663675259329537
2014-07-24,40.12,39.95829308227589,0.004046892528445811
2014-07-25,39.77,40.66829308227589,-0.022088290759057716
2014-07-28,40.48,40.16829308227589,0.007760023984231701
2014-07-29,39.98,39.18829308227589,0.020202638478331147
2014-07-30,39.0,38.638293082275894,0.009361358612656412
2014-07-31,38.45,38.80829308227589,-0.009232384467832255
2014-08-01,38.62,38.53829308227589,0.0021201488490854015
2014-08-04,38.35,37.59829308227589,0.019993112880926978
2014-08-05,37.41,37.16829308227589,0.0065030405671056
2014-08-06,36.98,37.55829308227589,-0.015397214165432715
2014-08-07,37.37,38.31829308227589,-0.0247477903110076
2014-08-08,38.13,38.22829308227589,-0.0025712129512123205
2014-08-11,38.04,38.388293082275894,-0.009072898384135386
2014-08-12,38.2,38.51829308227589,-0.008263426460669132
2014-08-13,38.33,38.81829308227589,-0.012578942645441682
2014-08-14,38.63,38.68829308227589,-0.001506736990229074
2014-08-15,38.5,39.11829308227589,-0.015805727539682235
2014-08-18,38.93,39.65829308227589,-0.018364206466601085
2014-08-19,39.47,39.62829308227589,-0.00399444613845068
2014-08-20,39.44,39.71829308227589,-0.007006672761576516
2014-08-21,39.53,39.69829308227589,-0.004239302730903227
2014-08-22,39.51,39.91829308227589,-0.010228219965076057
2014-08-25,39.73,39.14829308227589,0.014859062092479114
2014-08-26,38.96,39.42829308227589,-0.011877082309870612
2014-08-27,39.24,39.888293082275894,-0.016252715575938104
2014-08-28,39.7,40.17829308227589,-0.011904265850628759
2014-08-29,39.99,39.52829308227589,0.011680416272038308
2014-09-02,39.34,39.97829308227589,-0.015965991368422583
2014-09-03,39.79,39.91829308227589,-0.003213891987101314
2014-09-04,39.73,40.46829308227589,-0.0182437416071608
2014-09-05,40.28,39.70829308227589,0.014397670444799449
2014-09-08,39.52,39.01829308227589,0.012858248736463018
2014-09-09,38.83,38.99829308227589,-0.004315396110307734
2014-09-10,38.81,39.28829308227589,-0.012173933880870513
2014-09-11,39.1,38.42829308227589,0.017479488778904928
2014-09-12,38.24,38.61829308227589,-0.009795696600829573
2014-09-15,38.43,38.89829308227589,-0.012038910840776018
2014-09-16,38.71,38.888293082275894,-0.004584749500284757
2014-09-17,38.7,38.43829308227589,0.0068084947779532
2014-09-18,38.25,38.82829308227589,-0.014893600423034448
2014-09-19,38.64,38.53829308227589,0.002639113193388498
2014-09-22,38.35,38.388293082275894,-0.0009975197957831083
2014-09-23,38.2,38.36829308227589,-0.0043862540852418475
2014-09-24,38.18,38.15829308227589,0.0005688650086446145
