date,GRMN,dcf,Deviation
2011-09-22,31.28,38.14455644478211,-0.17996162715168051
2011-09-23,30.74,39.16839668598473,-0.21518360206458464
2011-09-26,31.91,39.27839668598474,-0.18759413081170695
2011-09-27,32.02,38.718396685984736,-0.17300294586860865
2011-09-28,31.46,39.08839668598473,-0.19515757443998505
2011-09-29,31.83,39.02839668598473,-0.18443997953340752
2011-09-30,31.77,37.85839668598474,-0.16082024646962068
2011-10-03,30.6,39.44839668598473,-0.22430307513938585
2011-10-04,32.19,39.908396685984734,-0.1934028256438407
2011-10-05,32.65,39.718396685984736,-0.17796278993504622
2011-10-06,32.46,39.728396685984734,-0.18295217759313342
2011-10-07,32.47,40.648396685984736,-0.20119850603614553
2011-10-10,33.39,40.91839668598473,-0.1839856225002906
2011-10-11,33.66,40.728396685984734,-0.17354959343187404
2011-10-12,33.47,40.938396685984735,-0.1824301216110289
2011-10-13,33.68,41.45839668598474,-0.18761933185453528
2011-10-14,34.2,41.49839668598474,-0.17587177502810902
2011-10-17,34.24,41.898396685984736,-0.18278495817828067
2011-10-18,34.64,41.758396685984735,-0.1704662355576948
2011-10-19,34.5,41.67839668598474,-0.17223303334023465
2011-10-20,34.42,41.868396685984735,-0.17790021294218916
2011-10-21,34.61,42.59839668598474,-0.18752810686447718
2011-10-24,35.34,41.878396685984725,-0.15612815206397102
2011-10-25,34.62,41.95839668598474,-0.17489697570917828
2011-10-26,34.7,42.05839668598473,-0.17495666182721592
2011-10-27,34.8,42.34839668598474,-0.17824515865279245
2011-10-28,35.09,41.648396685984736,-0.157470568085319
2011-10-31,34.39,41.44839668598473,-0.17029360000242044
2011-11-01,34.19,42.968396685984736,-0.20429891182902904
2011-11-02,35.71,43.13839668598474,-0.172199183480506
2011-11-03,35.88,42.95839668598474,-0.16477329770303262
2011-11-04,35.7,43.59839668598474,-0.18116254923025132
2011-11-07,36.34,43.758396685984735,-0.16953081574766082
2011-11-08,36.5,42.408396685984734,-0.13932138792545679
2011-11-09,35.15,42.228396685984734,-0.16762172475125015
2011-11-10,34.97,42.128396685984725,-0.16991856441491826
2011-11-11,34.87,42.20839668598474,-0.1738610623042559
2011-11-14,34.95,42.908396685984734,-0.18547410997960223
2011-11-15,35.65,42.648396685984736,-0.16409518832590897
2011-11-16,35.39,42.45839668598474,-0.1664781818838198
2011-11-17,35.2,42.38839668598474,-0.16958406658399283
2011-11-18,35.13,42.228396685984734,-0.16809533970160495
2011-11-21,34.97,41.98839668598473,-0.167150861664775
2011-11-22,34.73,41.83839668598473,-0.16990126890703605
2011-11-23,34.58,41.788396685984736,-0.17249756529669247
2011-11-25,34.53,42.41839668598473,-0.18596640378421236
2011-11-28,35.16,42.85839668598474,-0.17962400092540598
2011-11-29,35.6,43.84839668598474,-0.18811170554432544
2011-11-30,36.59,43.81839668598473,-0.16496260093187576
2011-12-01,36.56,44.37839668598473,-0.1761757357145325
2011-12-02,37.12,44.508396685984735,-0.1660000637208141
2011-12-05,37.25,44.298396685984734,-0.15911177860337167
2011-12-06,37.04,44.31839668598473,-0.1642296930901035
2011-12-07,37.06,44.508396685984735,-0.16734812396264453
2011-12-08,37.25,45.158396685984734,-0.17512571894385187
2011-12-09,37.9,45.218396685984736,-0.16184555893935637
2011-12-12,37.96,45.63839668598473,-0.1682442251163201
2011-12-13,38.38,44.728396685984734,-0.14193213162889762
2011-12-14,37.47,44.59839668598473,-0.15983526798452974
2011-12-15,37.34,45.258396685984735,-0.17495972605757015
2011-12-16,38.0,45.27839668598473,-0.16074766817522168
2011-12-19,38.02,46.24839668598474,-0.17791744742749738
2011-12-20,38.99,46.81839668598473,-0.1672077055199156
2011-12-21,39.56,46.70839668598473,-0.15304307561748676
2011-12-22,39.45,47.24839668598474,-0.16505103311363722
2011-12-23,39.99,47.438396685984735,-0.15701198198769006
2011-12-27,40.18,46.968396685984736,-0.14453115637243752
2011-12-28,39.71,47.648396685984736,-0.16660364751202072
2011-12-29,40.39,47.06839668598473,-0.14188706555142372
2011-12-30,39.81,46.36816628526276,-0.14143682639757837
2012-01-03,39.6,46.12816628526276,-0.14152234547741838
2012-01-04,39.36,46.40816628526276,-0.15187340611432332
2012-01-05,39.64,46.178166285262755,-0.14158566290557395
2012-01-06,39.41,46.53816628526276,-0.15316818117777964
2012-01-09,39.77,47.528166285262756,-0.16323302352332403
2012-01-10,40.76,47.83816628526276,-0.14796065223434984
2012-01-11,41.07,47.568166285262755,-0.13660745815371012
2012-01-12,40.8,47.43816628526276,-0.1399330287209054
2012-01-13,40.67,47.568166285262755,-0.14501644322160667
2012-01-17,40.8,47.86816628526276,-0.1476590150360293
2012-01-18,41.1,48.98816628526276,-0.1610218729014924
2012-01-19,42.22,48.76816628526276,-0.13427132459646218
2012-01-20,42.0,48.47816628526276,-0.13363059665134458
2012-01-23,41.71,48.30816628526276,-0.13658490463703732
2012-01-24,41.54,48.638166285262756,-0.14593819683974152
2012-01-25,41.87,48.498166285262755,-0.1366683896103691
2012-01-26,41.73,48.12816628526276,-0.13294016329938452
2012-01-27,41.36,47.61816628526276,-0.13142392438575667
2012-01-30,40.85,48.46816628526276,-0.15717876018716104
2012-01-31,41.7,49.248166285262755,-0.15326796619271288
2012-02-01,42.48,50.29816628526276,-0.15543640777921297
2012-02-02,43.53,50.86816628526276,-0.14425851807024404
2012-02-03,44.1,50.48816628526276,-0.12652799171134543
2012-02-06,43.72,50.50816628526276,-0.13439740114349408
2012-02-07,43.74,49.998166285262755,-0.12516791615030454
2012-02-08,43.23,50.248166285262755,-0.13967009751997872
2012-02-09,43.48,50.35816628526276,-0.13658492341242479
2012-02-10,43.59,50.71816628526276,-0.1405446373035375
2012-02-13,43.95,50.678166285262755,-0.13276262300791475
2012-02-14,43.91,50.72816628526276,-0.13440592839334575
2012-02-15,43.96,50.94816628526276,-0.13716227285071403
2012-02-16,44.18,50.94816628526276,-0.13284415865660926
2012-02-17,44.18,51.458166285262756,-0.141438508417024
2012-02-21,44.69,55.62816628526276,-0.19662999907585565
2012-02-22,48.86,55.05816628526276,-0.11257487677939249
2012-02-23,48.29,54.818166285262755,-0.11908764425448837
2012-02-24,48.05,54.29816628526276,-0.11507140503488045
2012-02-27,47.53,54.568166285262755,-0.1289793438993304
2012-02-28,47.8,53.958166285262756,-0.11412853158697311
2012-02-29,47.19,53.91816628526276,-0.1247847756851802
2012-03-01,47.15,53.43816628526276,-0.11767182001896126
2012-03-02,46.67,53.958166285262756,-0.13507068136326428
2012-03-05,47.19,53.708166285262756,-0.12136266672450724
2012-03-06,46.94,53.76816628526276,-0.1269927311457204
2012-03-07,47.0,54.19816628526276,-0.13281198938311756
2012-03-08,47.43,54.278166285262756,-0.1261679742324332
2012-03-09,47.51,54.22816628526276,-0.1238870267145381
2012-03-12,47.46,54.33816628526276,-0.12658075815724035
2012-03-13,47.57,54.64816628526276,-0.1295224847676465
2012-03-14,47.88,53.87816628526276,-0.11132833017190913
2012-03-15,47.11,53.65816628526276,-0.12203485021181604
2012-03-16,46.89,54.14816628526276,-0.1340426977162139
2012-03-19,47.38,53.75816628526276,-0.11864553287434709
2012-03-20,46.99,53.98816628526276,-0.12962407814123256
2012-03-21,47.22,54.29816628526276,-0.13035737244010515
2012-03-22,47.53,54.39816628526276,-0.12625731259480788
2012-03-23,47.63,54.54816628526276,-0.12682674334245825
2012-03-26,47.78,54.568166285262755,-0.12439791818872314
2012-03-27,47.8,54.08816628526276,-0.11625770879528008
2012-03-28,47.32,54.10816628526276,-0.12545548576669519
2012-03-29,47.34,53.748166285262755,-0.1192257657917496
2012-03-30,46.98,53.926805946655904,-0.12881916191230847
2012-04-02,47.3,54.1368059466559,-0.1262875750998793
2012-04-03,47.51,53.0668059466559,-0.10471340506609239
2012-04-04,46.44,52.8468059466559,-0.12123355105175126
2012-04-05,46.22,52.1368059466559,-0.11348616086512309
2012-04-09,45.51,51.0968059466559,-0.10933767469709199
2012-04-10,44.47,51.5368059466559,-0.13712153512133696
2012-04-11,44.91,51.926805946655904,-0.1351287801884874
2012-04-12,45.3,51.5368059466559,-0.12101654016182961
2012-04-13,44.91,51.2168059466559,-0.12313938423307114
2012-04-16,44.59,51.9068059466559,-0.1409604350183925
2012-04-17,45.28,51.7968059466559,-0.12581482250792408
2012-04-18,45.17,51.4368059466559,-0.12183505237776782
2012-04-19,44.81,51.1668059466559,-0.12423691158840755
2012-04-20,44.54,50.7768059466559,-0.12282785083425773
2012-04-23,44.15,51.1268059466559,-0.13646082162721607
2012-04-24,44.5,52.2968059466559,-0.1490876126279843
2012-04-25,45.67,53.9068059466559,-0.15279714318089488
2012-04-26,47.28,53.4368059466559,-0.1152165784909005
2012-04-27,46.81,53.7568059466559,-0.1292265383763569
2012-04-30,47.13,54.1168059466559,-0.12910602953069594
2012-05-01,47.49,55.9568059466559,-0.1513096718695376
2012-05-02,49.33,54.7568059466559,-0.0991074233209055
2012-05-03,48.13,53.4368059466559,-0.099309939144819
2012-05-04,46.81,53.6468059466559,-0.12744106244562126
2012-05-07,47.02,52.5468059466559,-0.105178722989682
2012-05-08,45.92,52.0068059466559,-0.11703864207502424
2012-05-09,45.38,52.0168059466559,-0.1275896477277373
2012-05-10,45.39,51.8168059466559,-0.12402937288863636
2012-05-11,45.19,50.9868059466559,-0.11369227467829057
2012-05-14,44.36,51.2068059466559,-0.1337089049019866
2012-05-15,44.58,51.3768059466559,-0.13229327556315917
2012-05-16,44.75,50.3068059466559,-0.11045833346184208
2012-05-17,43.68,49.6068059466559,-0.11947566132415832
2012-05-18,42.98,50.4168059466559,-0.14750648731148308
2012-05-21,43.79,50.4568059466559,-0.13212897292199188
2012-05-22,43.83,50.4368059466559,-0.13099175934422846
2012-05-23,43.81,50.3468059466559,-0.12983556401933138
2012-05-24,43.72,49.8168059466559,-0.12238452126345456
2012-05-25,43.19,50.5268059466559,-0.14520620904479487
2012-05-29,43.9,49.9468059466559,-0.12106491760682359
2012-05-30,43.32,49.5868059466559,-0.12638051245723625
2012-05-31,42.96,48.2268059466559,-0.10920909737380413
2012-06-01,41.6,48.2068059466559,-0.13705131084533528
2012-06-04,41.58,48.7468059466559,-0.14702103671158684
2012-06-05,42.12,48.5268059466559,-0.13202612085573318
2012-06-06,41.9,47.6968059466559,-0.12153446822286273
2012-06-07,41.07,48.3968059466559,-0.15139027882814582
2012-06-08,41.77,44.8268059466559,-0.06819147342983822
2012-06-11,38.2,46.1368059466559,-0.17202764222197253
2012-06-12,39.51,44.9968059466559,-0.12193767604661887
2012-06-13,38.37,44.0768059466559,-0.12947412645014666
2012-06-14,37.45,44.4068059466559,-0.1566608045400254
2012-06-15,37.78,44.8368059466559,-0.15738868542624684
2012-06-18,38.21,45.5668059466559,-0.16145099033863275
2012-06-19,38.94,44.9668059466559,-0.1340278861212758
2012-06-20,38.34,44.0268059466559,-0.12916689785641478
2012-06-21,37.4,43.606805946655896,-0.14233571599462402
2012-06-22,36.98,43.4468059466559,-0.1488442200928617
2012-06-25,36.82,43.4668059466559,-0.15291682473317947
2012-06-26,36.84,43.8768059466559,-0.16037644023612463
2012-06-27,37.25,43.3868059466559,-0.14144405915017355
2012-06-28,36.76,44.9168059466559,-0.18159808505402386
2012-06-29,38.29,44.85625647193118,-0.1463844062876718
2012-07-02,38.31,45.18625647193118,-0.15217583860266393
2012-07-03,38.64,44.46625647193118,-0.13102646667836626
2012-07-05,37.92,43.92625647193118,-0.13673499529305833
2012-07-06,37.38,44.00625647193118,-0.15057532730959855
2012-07-09,37.46,43.25625647193118,-0.13399810674075208
2012-07-10,36.71,43.18625647193118,-0.14996105245057323
2012-07-11,36.64,42.60625647193118,-0.14003240289044694
2012-07-12,36.06,42.86625647193118,-0.1587788865208678
2012-07-13,36.32,42.75625647193118,-0.15053367630902115
2012-07-16,36.21,43.00625647193118,-0.158029482904816
2012-07-17,36.46,43.836256471931186,-0.16826839391849713
2012-07-18,37.29,43.82625647193118,-0.14914019581200988
2012-07-19,37.28,43.40625647193119,-0.1411376370568319
2012-07-20,36.86,42.38625647193119,-0.13037849840763271
2012-07-23,35.84,43.57625647193118,-0.17753375572576635
2012-07-24,37.03,44.04625647193118,-0.1592929123591319
2012-07-25,37.5,43.916256471931185,-0.14610208126533042
2012-07-26,37.37,45.18625647193118,-0.17297862408200348
2012-07-27,38.64,45.10625647193118,-0.14335608799535415
2012-07-30,38.56,45.15625647193119,-0.14607624695442523
2012-07-31,38.61,45.916256471931185,-0.15912134466792893
2012-08-01,39.37,46.89625647193118,-0.16048736163910815
2012-08-02,40.35,46.806256471931185,-0.13793575813530135
2012-08-03,40.26,46.586256471931186,-0.13579662653819025
2012-08-06,40.04,47.276256471931184,-0.15306322902760905
2012-08-07,40.73,47.526256471931184,-0.14300003779900128
2012-08-08,40.98,47.986256471931185,-0.14600548129920055
2012-08-09,41.44,48.346256471931184,-0.1428498704122172
2012-08-10,41.8,47.97625647193119,-0.128735689820748
2012-08-13,41.43,47.626256471931185,-0.13010169034769692
2012-08-14,41.08,47.516256471931186,-0.13545377834495897
2012-08-15,40.97,47.696256471931186,-0.14102273363716766
2012-08-16,41.15,47.72625647193119,-0.13779116482347242
2012-08-17,41.18,48.38625647193118,-0.14893188680780722
2012-08-20,41.84,48.206256471931184,-0.13206286772419318
2012-08-21,41.66,48.13625647193118,-0.13454009402886513
2012-08-22,41.59,47.266256471931186,-0.12009109448517463
2012-08-23,40.72,47.04625647193118,-0.13446885993374547
2012-08-24,40.5,46.82625647193118,-0.13510062406383683
2012-08-27,40.28,47.04625647193118,-0.14382135751795844
2012-08-28,40.5,47.206256471931184,-0.1420628741429374
2012-08-29,40.66,46.516256471931186,-0.1258969856154476
2012-08-30,39.97,46.89625647193118,-0.1476931634420917
2012-08-31,40.35,46.39625647193118,-0.13031776552035068
2012-09-04,39.85,46.53625647193118,-0.14367843438296468
2012-09-05,39.99,47.28625647193118,-0.15429972715776707
2012-09-06,40.74,48.06625647193118,-0.15241995132717334
2012-09-07,41.52,46.89625647193118,-0.11464148476646596
2012-09-10,40.35,46.836256471931186,-0.13848793564059447
2012-09-11,40.29,47.53625647193118,-0.15243641400769314
2012-09-12,40.99,47.96625647193118,-0.14544092003539055
2012-09-13,41.42,48.99625647193118,-0.15462929246995516
2012-09-14,42.45,48.846256471931184,-0.13094670777087491
2012-09-17,42.3,48.43625647193118,-0.12668725700317374
2012-09-18,41.89,48.60625647193118,-0.1381767895622581
2012-09-19,42.06,48.35625647193118,-0.1302056224221141
2012-09-20,41.81,48.486256471931185,-0.1376937911425702
2012-09-21,41.94,48.63625647193118,-0.1376803429720318
2012-09-24,42.09,47.596256471931184,-0.11568675522156602
2012-09-25,41.05,47.39625647193118,-0.13389784224181378
2012-09-26,40.85,48.53625647193118,-0.1583611310521278
2012-09-27,41.99,48.28625647193118,-0.1303943799327495
2012-09-28,41.74,48.23489394456877,-0.1346513574184004
2012-10-01,41.78,48.02489394456877,-0.13003451817669265
2012-10-02,41.57,48.134893944568766,-0.13638534141425085
2012-10-03,41.68,49.02489394456877,-0.14981968044384664
2012-10-04,42.57,49.18489394456877,-0.13449035697878575
2012-10-05,42.73,48.85489394456877,-0.12536909713729272
2012-10-08,42.4,47.17489394456877,-0.10121684534530906
2012-10-09,40.72,46.51489394456877,-0.12458147172117551
2012-10-10,40.06,46.89489394456877,-0.1457492142459652
2012-10-11,40.44,46.62489394456877,-0.13265218258559142
2012-10-12,40.17,46.564893944568766,-0.13733294340112312
2012-10-15,40.11,46.42489394456877,-0.13602387443488284
2012-10-16,39.97,46.05489394456877,-0.1321226350427055
2012-10-17,39.6,46.20489394456877,-0.14294792998535055
2012-10-18,39.75,45.384893944568766,-0.12415791808285359
2012-10-19,38.93,45.83489394456877,-0.150647102029282
2012-10-22,39.38,45.66489394456877,-0.13763075749607145
2012-10-23,39.21,45.744893944568766,-0.14285515564835283
2012-10-24,39.29,45.71489394456877,-0.14054268511175427
2012-10-25,39.26,45.44489394456877,-0.13609656460223607
2012-10-26,38.99,44.45489394456877,-0.12293121093445847
2012-10-31,38.0,44.55489394456877,-0.14711950504749904
2012-11-01,38.1,43.95489394456877,-0.13320232217946726
2012-11-02,37.5,43.95489394456877,-0.1468526793104994
2012-11-05,37.5,44.35489394456877,-0.1545465073850808
2012-11-06,37.9,43.66489394456877,-0.13202583182469474
2012-11-07,37.21,42.86489394456876,-0.1319236658296986
2012-11-08,36.41,43.46489394456877,-0.16231246195069415
2012-11-09,37.01,42.97489394456878,-0.138799503548807
2012-11-12,36.52,42.85489394456877,-0.147821948941531
2012-11-13,36.4,42.574893944568764,-0.1450360382014878
2012-11-14,36.12,43.60489394456877,-0.17165261206881255
2012-11-15,37.15,43.634893944568766,-0.14861715838720269
2012-11-16,37.18,44.18489394456877,-0.15853594564143603
2012-11-19,37.73,44.57489394456877,-0.15355939944760744
2012-11-20,38.12,44.50489394456877,-0.14346498505358118
2012-11-21,38.05,45.064893944568766,-0.15566205377510278
2012-11-23,38.61,44.84489394456877,-0.1390324158704781
2012-11-26,38.39,44.34489394456877,-0.13428589889091624
2012-11-27,37.89,45.19489394456877,-0.16163095666355964
2012-11-28,38.74,45.23489394456877,-0.14358150043476758
2012-11-29,38.78,45.34489394456877,-0.14477691694667827
2012-11-30,38.89,46.33489394456877,-0.16067575234930342
2012-12-03,39.88,46.35489394456877,-0.13968091378466863
2012-12-04,39.9,46.16489394456877,-0.13570688480495952
2012-12-05,39.71,48.44489394456877,-0.18030577081174615
2012-12-06,41.99,48.15489394456877,-0.12802216845633996
2012-12-07,41.7,48.61489394456877,-0.14223817812815154
2012-12-10,42.16,48.85489394456877,-0.13703630084971352
2012-12-11,42.4,47.53489394456877,-0.10802367520913492
2012-12-12,41.08,47.61489394456877,-0.1372447443057716
2012-12-13,41.16,47.134893944568766,-0.12676158668343074
2012-12-14,40.68,47.87489394456877,-0.15028532392989258
2012-12-17,41.42,49.07489394456877,-0.1559839121244999
2012-12-18,42.62,48.50489394456877,-0.12132577696786662
2012-12-19,42.05,47.884893944568766,-0.12185249802000608
2012-12-20,41.43,47.52489394456877,-0.12824634499295506
2012-12-21,41.07,47.11489394456877,-0.128301126002335
2012-12-24,40.66,47.16489394456877,-0.137918129365747
2012-12-26,40.71,47.76489394456877,-0.14770040006277374
2012-12-27,41.31,46.45489394456877,-0.11075031084362807
2012-12-28,40.0,47.15310275058228,-0.15169951357005762
2012-12-31,40.75,48.553102750582276,-0.16071275178162936
2013-01-02,42.15,48.493102750582274,-0.1308042255659979
2013-01-03,42.09,48.493102750582274,-0.13204151492462268
2013-01-04,42.09,48.483102750582276,-0.13186249204121925
2013-01-07,42.08,48.65310275058228,-0.1351014093444146
2013-01-08,42.25,45.69310275058228,-0.07535278944344392
2013-01-09,39.29,45.79310275058228,-0.1420105290965371
2013-01-10,39.39,46.00310275058227,-0.14375340694815564
2013-01-11,39.6,46.313102750582274,-0.14495039960366018
2013-01-14,39.91,46.43310275058228,-0.14048388679992918
2013-01-15,40.03,46.233102750582276,-0.13417015907512608
2013-01-16,39.83,46.01310275058228,-0.1343770009185924
2013-01-17,39.61,45.923102750582274,-0.13747117186027302
2013-01-18,39.52,45.29310275058228,-0.1274609686683047
2013-01-22,38.89,44.703102750582275,-0.13003801510190605
2013-01-23,38.3,44.993102750582274,-0.14875841721086147
2013-01-24,38.59,45.173102750582274,-0.1457305863387348
2013-01-25,38.77,44.97310275058228,-0.1379291703528719
2013-01-28,38.57,44.983102750582276,-0.14256692754479372
2013-01-29,38.58,44.44310275058228,-0.13192379441836932
2013-01-30,38.04,44.29310275058228,-0.14117554116255893
2013-01-31,37.89,44.90310275058228,-0.15618303237388942
2013-02-01,38.5,44.383102750582275,-0.13255275963114344
2013-02-04,37.98,44.10310275058227,-0.13883609924704077
2013-02-05,37.7,44.35310275058227,-0.15000309646871157
2013-02-06,37.95,44.563102750582274,-0.1483986155002608
2013-02-07,38.16,44.483102750582276,-0.14214617145831876
2013-02-08,38.08,44.273102750582275,-0.13988409137421087
2013-02-11,37.87,44.08310275058228,-0.14094068617935962
2013-02-12,37.68,44.96310275058227,-0.1619795411135847
2013-02-13,38.56,45.37310275058228,-0.15015730328239107
2013-02-14,38.97,45.54310275058228,-0.14432707377404674
2013-02-15,39.14,45.64310275058227,-0.14247722785452643
2013-02-19,39.24,41.94310275058228,-0.06444689527754954
2013-02-20,35.54,41.42310275058228,-0.14202467608488323
2013-02-21,35.02,41.40310275058228,-0.15416967151073002
2013-02-22,35.0,40.60310275058228,-0.13799691085189114
2013-02-25,34.2,40.71310275058227,-0.15997559288180563
2013-02-26,34.31,41.08310275058228,-0.1648634669027348
2013-02-27,34.68,40.76310275058228,-0.14923061151166628
2013-02-28,34.36,41.54310275058228,-0.17290722827585614
2013-03-01,35.14,41.81310275058227,-0.15959357980171274
2013-03-04,35.41,41.663102750582276,-0.15008730357930167
2013-03-05,35.26,41.70310275058227,-0.15449936157309807
2013-03-06,35.3,41.42310275058228,-0.14781854433867125
2013-03-07,35.02,42.01310275058228,-0.16645051883213635
2013-03-08,35.61,42.12310275058228,-0.15462067904036925
2013-03-11,35.72,42.10310275058228,-0.15160646920479048
2013-03-12,35.7,41.08310275058228,-0.13102960560849997
2013-03-13,34.68,41.303102750582276,-0.16035363712448714
2013-03-14,34.9,40.96310275058227,-0.14801375734400612
2013-03-15,34.56,40.76310275058228,-0.15217445022615872
2013-03-18,34.36,40.01310275058228,-0.14128128942712426
2013-03-19,33.61,39.87310275058228,-0.15707588119639915
2013-03-20,33.47,39.553102750582276,-0.15379584223623832
2013-03-21,33.15,39.65310275058228,-0.1639998461529416
2013-03-22,33.25,39.843102750582275,-0.16547663950408387
2013-03-25,33.44,39.69310275058228,-0.15753625484695954
2013-03-26,33.29,39.37310275058228,-0.15449894282188148
2013-03-27,32.97,39.45310275058227,-0.16432428119957154
2013-03-28,33.05,5672.124170683661,-0.9941732587289223
2013-04-01,32.6,5673.774170683661,-0.9942542654995957
2013-04-02,34.25,5672.954170683661,-0.9939625812284902
2013-04-03,33.43,5672.954170683661,-0.9941071267290053
2013-04-04,33.43,5673.1141706836615,-0.9941072929269161
2013-04-05,33.59,5673.284170683661,-0.9940792671423768
2013-04-08,33.76,5673.174170683661,-0.9940491867543119
2013-04-09,33.65,5673.924170683661,-0.9940693602896802
2013-04-10,34.4,5673.984170683661,-0.9939372407526729
2013-04-11,34.46,5674.244170683661,-0.9939269444593097
2013-04-12,34.72,5673.18417068366,-0.9938799801036926
2013-04-15,33.66,5673.224170683661,-0.9940668658619313
2013-04-16,33.7,5672.634170683661,-0.9940591973700398
2013-04-17,33.11,5672.924170683661,-0.9941635038643554
2013-04-18,33.4,5672.494170683661,-0.9941119375366454
2013-04-19,32.97,5672.204170683661,-0.9941874447731619
2013-04-22,32.68,5673.1141706836615,-0.9942394954487472
2013-04-23,33.59,5673.774170683661,-0.9940797784702889
2013-04-24,34.25,5674.834170683662,-0.9939645813481324
2013-04-25,35.31,5674.244170683661,-0.9937771447724384
2013-04-26,34.72,5674.764170683661,-0.9938816840743151
2013-04-29,35.24,5674.60417068366,-0.9937898752159564
2013-04-30,35.08,5673.204170683661,-0.9938165454750816
2013-05-01,33.68,5674.034170683661,-0.9940641880209294
2013-05-02,34.51,5674.334170683662,-0.9939182291768618
2013-05-03,34.81,5674.804170683661,-0.9938658676223877
2013-05-06,35.28,5675.064170683661,-0.9937833302075684
2013-05-07,35.54,5675.224170683661,-0.9937376923041052
2013-05-08,35.7,5674.85417068366,-0.9937090894450775
2013-05-09,35.33,5675.64417068366,-0.9937751559228308
2013-05-10,36.12,5674.994170683661,-0.993635235752912
2013-05-13,35.47,5675.024170683661,-0.9937498063562032
2013-05-14,35.5,5675.4041706836615,-0.9937449388744196
2013-05-15,35.88,5675.914170683661,-0.9936785513450288
2013-05-16,36.39,5676.4041706836615,-0.9935892514158982
2013-05-17,36.88,5676.18417068366,-0.9935026773460809
2013-05-20,36.66,5676.1941706836615,-0.9935414471567338
2013-05-21,36.67,5675.1541706836615,-0.9935385015283942
2013-05-22,35.63,5674.874170683661,-0.9937214466914414
2013-05-23,35.35,5674.64417068366,-0.993770534515164
2013-05-24,35.12,5675.024170683661,-0.993811480102336
2013-05-28,35.5,5674.634170683661,-0.9937440901153769
2013-05-29,35.11,5675.14417068366,-0.9938133730273551
2013-05-30,35.62,5674.454170683661,-0.9937227442625185
2013-05-31,34.93,5674.474170683661,-0.9938443635569864
2013-06-03,34.95,5674.284170683661,-0.9938406327655266
2013-06-04,34.76,5673.474170683661,-0.9938732425751378
2013-06-05,33.95,5673.85417068366,-0.994016413009799
2013-06-06,34.33,5674.3641706836615,-0.9939499829465714
2013-06-07,34.84,5674.424170683661,-0.9938601699569805
2013-06-10,34.9,5673.874170683661,-0.993849000004208
2013-06-11,34.35,5673.6141706836615,-0.9939456580996482
2013-06-12,34.09,5674.134170683661,-0.9939920349123693
2013-06-13,34.61,5673.244170683661,-0.9938994340876696
2013-06-14,33.72,5674.464170683661,-0.9940575887016417
2013-06-17,34.94,5675.284170683661,-0.9938434800885414
2013-06-18,35.76,5674.484170683661,-0.9936981056031933
2013-06-19,34.96,5673.764170683661,-0.9938383057616955
2013-06-20,34.24,5674.214170683661,-0.9939656842392548
2013-06-21,34.69,5674.084170683662,-0.9938862380330498
2013-06-24,34.56,5674.474170683661,-0.9939095678365144
2013-06-25,34.95,5674.984170683661,-0.993841392513384
2013-06-26,35.46,5675.734170683661,-0.9937523501042106
2013-06-27,36.21,5675.6941706836615,-0.99362016364676
2013-06-28,36.17,5639.830646130653,-0.9935866868582631
2013-07-01,36.3,5638.730646130652,-0.9935623809190266
2013-07-02,35.2,5638.610646130652,-0.993757327432396
2013-07-03,35.08,5638.870646130653,-0.9937788961298356
2013-07-05,35.34,5638.490646130653,-0.9937323652342579
2013-07-08,34.96,5638.700646130653,-0.9937999900696999
2013-07-09,35.17,5639.3106461306525,-0.9937634221260481
2013-07-10,35.78,5639.590646130652,-0.9936555678869088
2013-07-11,36.06,5639.840646130652,-0.9936062023268796
2013-07-12,36.31,5640.430646130652,-0.9935625482737016
2013-07-15,36.9,5639.960646130652,-0.9934574011566347
2013-07-16,36.43,5639.880646130652,-0.9935406434487237
2013-07-17,36.35,5640.050646130652,-0.9935550224136839
2013-07-18,36.52,5640.230646130652,-0.9935250874846663
2013-07-19,36.7,5641.090646130652,-0.9934941658799308
2013-07-22,37.56,5641.030646130652,-0.9933416422713882
2013-07-23,37.5,5640.440646130652,-0.9933515832622536
2013-07-24,36.91,5640.740646130653,-0.9934565330484891
2013-07-25,37.21,5640.360646130652,-0.9934029041165078
2013-07-26,36.83,5640.390646130652,-0.9934703104251714
2013-07-29,36.86,5640.790646130653,-0.993465455055439
2013-07-30,37.26,5643.610646130652,-0.9933978436259514
2013-07-31,40.08,5643.470646130652,-0.9928979873355982
2013-08-01,39.94,5643.350646130652,-0.9929226442756335
2013-08-02,39.82,5643.210646130652,-0.9929437331871879
2013-08-05,39.68,5642.770646130652,-0.992967993475473
2013-08-06,39.24,5642.470646130652,-0.9930455996209907
2013-08-07,38.94,5642.540646130653,-0.9930988534346309
2013-08-08,39.01,5642.410646130653,-0.9930862883886781
2013-08-09,38.88,5643.030646130652,-0.993110085264793
2013-08-12,39.5,5642.5606461306525,-0.9929996321746073
2013-08-13,39.03,5642.400646130652,-0.9930827315449914
2013-08-14,38.87,5641.8106461306525,-0.9931103678520905
2013-08-15,38.28,5641.3106461306525,-0.9932143428360471
2013-08-16,37.78,5641.600646130652,-0.9933033189745695
2013-08-19,38.07,5641.980646130652,-0.9932523696219857
2013-08-20,38.45,5643.8106461306525,-0.9931872271394575
2013-08-21,40.28,5644.170646130652,-0.992863433350015
2013-08-22,40.64,5644.130646130652,-0.9927995996995815
