date,AKAM,dcf,Deviation
2016-05-04,49.54,51.272497254124445,-0.03378999165064234
2016-05-05,49.51,51.702497254124445,-0.04240602235029467
2016-05-06,49.94,51.912497254124446,-0.037996578058431485
2016-05-09,50.15,53.732497254124446,-0.06667282254128737
2016-05-10,51.97,52.482497254124446,-0.009765108006253853
2016-05-11,50.72,52.882497254124445,-0.040892494991918826
2016-05-12,51.12,52.25249725412444,-0.021673552722593636
2016-05-13,50.49,53.12249725412445,-0.04955522406130963
2016-05-16,51.36,52.732497254124446,-0.02602754137567609
2016-05-17,50.97,52.732497254124446,-0.033423360278781344
2016-05-18,50.97,52.44249725412445,-0.028078320660228306
2016-05-19,50.68,53.492497254124444,-0.052577415497415236
2016-05-20,51.73,53.05249725412445,-0.024928086755079848
2016-05-23,51.29,54.46249725412444,-0.05825104271883508
2016-05-24,52.7,54.62249725412445,-0.03519607031476901
2016-05-25,52.86,55.742497254124444,-0.05171094579748425
2016-05-26,53.98,55.96249725412444,-0.03542546082462994
2016-05-27,54.2,56.342497254124446,-0.03802630977574584
2016-05-31,54.58,56.18249725412445,-0.028523069148671754
2016-06-01,54.42,56.662497254124446,-0.03957639290176562
2016-06-02,54.9,55.312497254124445,-0.007457577845912389
2016-06-03,53.55,56.29249725412445,-0.04871869943420415
2016-06-06,54.53,56.61249725412445,-0.03678511556867825
2016-06-07,54.85,56.68249725412445,-0.03232915525773006
2016-06-08,54.92,57.202497254124445,-0.039902056093536586
2016-06-09,55.44,54.492497254124444,0.017387765171724467
2016-06-10,52.73,53.97249725412445,-0.023020933203706906
2016-06-13,52.21,54.422497254124444,-0.040654092806385655
2016-06-14,52.66,55.03249725412444,-0.04311084127563625
2016-06-15,53.27,55.47249725412445,-0.03970431048082457
2016-06-16,53.71,54.952497254124445,-0.02261038744751842
2016-06-17,53.19,55.90249725412445,-0.04852193349777989
2016-06-20,54.14,56.46249725412444,-0.04113344905152583
2016-06-21,54.7,56.46249725412444,-0.031215361343155834
2016-06-22,54.7,58.93249725412445,-0.07181941121336466
2016-06-23,57.17,55.11249725412445,0.037332780193000126
2016-06-24,53.35,52.922497254124444,0.008077901989824277
2016-06-27,51.16,54.812497254124445,-0.06663621321959767
2016-06-28,53.05,56.32249725412444,-0.05810284368889207
2016-06-29,54.56,57.69249725412445,-0.05429644066760353
2016-06-30,55.93,57.34565487625721,-0.024686349459465795
2016-07-01,55.5,56.09565487625721,-0.010618556420656455
2016-07-05,54.25,56.8056548762572,-0.04498944483298928
2016-07-06,54.96,56.785654876257205,-0.03214993082734585
2016-07-07,54.94,58.2256548762572,-0.05642967663034393
2016-07-08,56.38,58.0856548762572,-0.029364476993344435
2016-07-11,56.24,58.0056548762572,-0.030439357680278833
2016-07-12,56.16,58.705654876257206,-0.04336302663896807
2016-07-13,56.86,59.27565487625721,-0.04075290068578885
2016-07-14,57.43,59.09565487625721,-0.028185741908520856
2016-07-15,57.25,59.315654876257206,-0.03482478412430112
2016-07-18,57.47,59.2956548762572,-0.030789016160916338
2016-07-19,57.45,59.675654876257205,-0.037295860110329704
2016-07-20,57.83,59.0456548762572,-0.02058838840563071
2016-07-21,57.2,59.73565487625721,-0.04244792965792088
2016-07-22,57.89,59.745654876257206,-0.031059244058845192
2016-07-25,57.9,59.9356548762572,-0.03396400490592799
2016-07-26,58.09,52.355654876257205,0.10952675765962527
2016-07-27,50.51,52.535654876257205,-0.03855771629816829
2016-07-28,50.69,52.3756548762572,-0.03218393889756099
2016-07-29,50.53,52.4456548762572,-0.03652647451494484
2016-08-01,50.6,51.8056548762572,-0.02327265004442125
2016-08-02,49.96,51.285654876257205,-0.025848453713923747
2016-08-03,49.44,51.27565487625721,-0.035799735384895004
2016-08-04,49.43,52.5056548762572,-0.0585775928993888
2016-08-05,50.66,52.0556548762572,-0.026810821601896073
2016-08-08,50.21,52.065654876257206,-0.03564067100793178
2016-08-09,50.22,53.8656548762572,-0.06768050782325363
2016-08-10,52.02,53.2556548762572,-0.023202322441219114
2016-08-11,51.41,53.815654876257206,-0.04470176720489105
2016-08-12,51.97,53.895654876257204,-0.03572931585446826
2016-08-15,52.05,53.84565487625721,-0.033348185297101596
2016-08-16,52.0,54.1856548762572,-0.04033641156960355
2016-08-17,52.34,54.1956548762572,-0.03423991979604535
2016-08-18,52.35,54.7956548762572,-0.04463227753697119
2016-08-19,52.95,54.825654876257204,-0.03421126260125118
2016-08-22,52.98,55.4456548762572,-0.04446975839242984
2016-08-23,53.6,55.825654876257204,-0.03986795822083189
2016-08-24,53.98,56.4056548762572,-0.043003753463701666
2016-08-25,54.56,57.1556548762572,-0.045413789447025454
2016-08-26,55.31,56.885654876257206,-0.027698632980225124
2016-08-29,55.04,56.73565487625721,-0.02988693582466795
2016-08-30,54.89,56.745654876257206,-0.03270126814649954
2016-08-31,54.9,56.91565487625721,-0.03541477086821776
2016-09-01,55.07,57.175654876257205,-0.0368278226251082
2016-09-02,55.33,57.34565487625721,-0.03514921715702213
2016-09-06,55.5,55.925654876257205,-0.007611084344010366
2016-09-07,54.08,55.34565487625721,-0.022868188642577003
2016-09-08,53.5,54.34565487625721,-0.01556067137626238
2016-09-09,52.5,54.9356548762572,-0.04433650389248156
2016-09-12,53.09,53.715654876257204,-0.011647533250753406
2016-09-13,51.87,53.495654876257206,-0.03038854052759188
2016-09-14,51.65,53.2256548762572,-0.029603297130310513
2016-09-15,51.38,52.825654876257204,-0.0273665301385021
2016-09-16,50.98,53.465654876257204,-0.04649068419736169
2016-09-19,51.62,53.205654876257206,-0.029802374953283417
2016-09-20,51.36,54.0556548762572,-0.04986813835533066
2016-09-21,52.21,54.27565487625721,-0.038058589637779305
2016-09-22,52.43,54.09565487625721,-0.030790918051872396
2016-09-23,52.25,53.605654876257205,-0.02528940051915396
2016-09-26,51.76,54.495654876257206,-0.050199504574613085
2016-09-27,52.65,54.1256548762572,-0.027263501561890835
2016-09-28,52.28,54.2556548762572,-0.03641380572703712
2016-09-29,52.41,54.8356548762572,-0.044234994215551326
2016-09-30,52.99,55.87288344427135,-0.051597183938909996
2016-10-03,53.71,56.80288344427135,-0.05444940919778729
2016-10-04,54.64,58.14288344427135,-0.060246125351330115
2016-10-05,55.98,57.02288344427135,-0.018288858459614143
2016-10-06,54.86,57.11288344427135,-0.039446151348139
2016-10-07,54.95,57.472883444271346,-0.04389693526891969
2016-10-10,55.31,56.29288344427135,-0.017460172301253296
2016-10-11,54.13,56.44288344427135,-0.04097741474449945
2016-10-12,54.28,56.61288344427135,-0.041207642189216354
2016-10-13,54.45,56.82288344427135,-0.04175929309533433
2016-10-14,54.66,57.10288344427135,-0.04278038685481522
2016-10-17,54.94,58.08288344427135,-0.054110320595341155
2016-10-18,55.92,58.78288344427135,-0.048702671194846725
2016-10-19,56.62,58.89288344427135,-0.0385935160811427
2016-10-20,56.73,59.83288344427135,-0.05185916615837838
2016-10-21,57.67,61.00288344427135,-0.05463485094628473
2016-10-24,58.84,61.23288344427135,-0.03907840542000829
2016-10-25,59.07,69.86288344427135,-0.154486658897792
2016-10-26,67.7,70.97288344427135,-0.04611456214599541
2016-10-27,68.81,72.07288344427135,-0.0452719981266505
2016-10-28,69.91,71.63288344427134,-0.02405157186799145
2016-10-31,69.47,70.26288344427134,-0.011284527554298429
2016-11-01,68.1,69.47288344427135,-0.019761428865589403
2016-11-02,67.31,68.68288344427135,-0.019988727546438767
2016-11-03,66.52,67.97288344427135,-0.02137445655755532
2016-11-04,65.81,68.68288344427135,-0.04182822997817759
2016-11-07,66.52,68.53288344427135,-0.029371060184679942
2016-11-08,66.37,68.69288344427135,-0.03381548899684539
2016-11-09,66.53,68.38288344427134,-0.02709571973199043
2016-11-10,66.22,67.61288344427135,-0.02060085849495541
2016-11-11,65.45,67.60288344427136,-0.03184602985235219
2016-11-14,65.44,67.63288344427134,-0.03242333215141202
2016-11-15,65.47,68.06288344427136,-0.03809540990713933
2016-11-16,65.9,68.76288344427134,-0.04163413895508827
2016-11-17,66.6,68.60288344427136,-0.029195324506999465
2016-11-18,66.44,69.06288344427136,-0.03797819195295893
2016-11-21,66.9,68.98288344427134,-0.030194206740488228
2016-11-22,66.82,68.64288344427135,-0.026556044163722925
2016-11-23,66.48,69.11288344427135,-0.038095407296880435
2016-11-25,66.95,68.33288344427135,-0.020237451934823625
2016-11-28,66.17,69.44288344427135,-0.0471305810176772
2016-11-29,67.28,68.86288344427135,-0.02298601750465945
2016-11-30,66.7,65.67288344427135,0.015639888213530906
2016-12-01,63.51,66.03288344427135,-0.0382064709683706
2016-12-02,63.87,66.47288344427135,-0.039157071416249245
2016-12-05,64.31,67.09288344427137,-0.041478071911797865
2016-12-06,64.93,68.31288344427136,-0.04952043119408156
2016-12-07,66.15,68.47288344427135,-0.033924136496484625
2016-12-08,66.31,67.10288344427136,-0.011815937014537425
2016-12-09,64.94,66.41288344427134,-0.022177676497170618
2016-12-12,64.25,67.30288344427134,-0.0453603662731511
2016-12-13,65.14,69.15288344427135,-0.05802915575465828
2016-12-14,66.99,69.74288344427136,-0.03947189029646414
2016-12-15,67.58,69.35288344427136,-0.02556322615909634
2016-12-16,67.19,69.92288344427135,-0.039084249814289485
2016-12-19,67.76,70.86288344427135,-0.04378714629516223
2016-12-20,68.7,70.03288344427135,-0.019032251404184852
2016-12-21,67.87,69.53288344427135,-0.023915065245411538
2016-12-22,67.37,69.79288344427135,-0.03471533664612081
2016-12-23,67.63,70.25288344427135,-0.03733488670756091
2016-12-27,68.09,69.43288344427135,-0.019340741413240936
2016-12-28,67.27,69.20288344427136,-0.027930677857200936
2016-12-29,67.04,68.84288344427137,-0.02618837785507344
2016-12-30,66.68,69.40962205260618,-0.039326277422132794
2017-01-03,67.57,70.16962205260619,-0.037047684974806594
2017-01-04,68.33,71.38962205260619,-0.04285807887246673
2017-01-05,69.55,71.62962205260621,-0.029032989327779757
2017-01-06,69.79,71.83962205260619,-0.028530523881449388
2017-01-09,70.0,72.11962205260619,-0.02939036551051355
2017-01-10,70.28,71.95962205260619,-0.02334117390692103
2017-01-11,70.12,71.76962205260621,-0.022984962236488493
2017-01-12,69.93,71.8596220526062,-0.02685266075006043
2017-01-13,70.02,71.62962205260621,-0.022471458126975374
2017-01-17,69.79,71.43962205260618,-0.02309113633595994
2017-01-18,69.6,70.81962205260619,-0.01722152727248727
2017-01-19,68.98,70.98962205260621,-0.028308673782162064
2017-01-20,69.15,69.80962205260619,-0.00944887013009632
2017-01-23,67.97,69.5796220526062,-0.02313352681607317
2017-01-24,67.74,70.56962205260619,-0.040096885462938325
2017-01-25,68.73,69.61962205260619,-0.012778323501009048
2017-01-26,67.78,69.80962205260619,-0.029073671980013427
2017-01-27,67.97,69.64962205260619,-0.024115307493522087
2017-01-30,67.81,70.42962205260619,-0.03719489010816368
2017-01-31,68.59,70.53962205260619,-0.027638680161232276
2017-02-01,68.7,71.23962205260621,-0.03564901075318516
2017-02-02,69.4,71.38962205260619,-0.027869905952717433
2017-02-03,69.55,71.54962205260618,-0.027947346124847172
2017-02-06,69.71,72.95962205260619,-0.044540006666469845
2017-02-07,71.12,65.38962205260619,0.08763436410113679
2017-02-08,63.55,65.6896220526062,-0.03257169071383492
2017-02-09,63.85,65.78962205260619,-0.02948218871139352
2017-02-10,63.95,65.4396220526062,-0.022763304644527138
2017-02-13,63.6,65.38962205260619,-0.027368594532729107
2017-02-14,63.55,65.7396220526062,-0.03330749377983977
2017-02-15,63.9,66.0796220526062,-0.03298478388497739
2017-02-16,64.24,64.17962205260619,0.000940765081856032
2017-02-17,62.34,64.47962205260619,-0.03318291864149825
2017-02-21,62.64,64.8496220526062,-0.03407301357614301
2017-02-22,63.01,64.53962205260619,-0.02370051146812413
2017-02-23,62.7,64.70962205260619,-0.031056000465780054
2017-02-24,62.87,64.69962205260619,-0.028278713144855083
2017-02-27,62.86,64.4396220526062,-0.024513211007299973
2017-02-28,62.6,65.2196220526062,-0.04016616426408004
2017-03-01,63.38,65.6296220526062,-0.034277540876328394
2017-03-02,63.79,65.19962205260619,-0.02162009545805088
2017-03-03,63.36,64.89962205260619,-0.023723128177205788
2017-03-06,63.06,65.13962205260619,-0.03192560821011059
2017-03-07,63.3,65.38962205260619,-0.03195647852078243
2017-03-08,63.55,66.03962205260619,-0.03769891430667183
2017-03-09,64.2,66.05962205260619,-0.028150661399868215
2017-03-10,64.22,66.42962205260619,-0.033262601597467634
2017-03-13,64.59,65.4696220526062,-0.013435575539131772
2017-03-14,63.63,66.22962205260619,-0.03925165163318167
2017-03-15,64.39,66.4696220526062,-0.031286804233072285
2017-03-16,64.63,66.83962205260619,-0.033058565933647976
2017-03-17,65.0,66.69962205260619,-0.02548173438322765
2017-03-20,64.86,64.78962205260619,0.0010862534023838855
2017-03-21,62.95,65.5196220526062,-0.039219122029474196
2017-03-22,63.68,65.49962205260618,-0.02778064965237126
2017-03-23,63.66,65.4696220526062,-0.027640636922451334
2017-03-24,63.63,64.92962205260619,-0.02001585734710165
2017-03-27,63.09,65.08962205260619,-0.03072105797434288
2017-03-28,63.25,65.27962205260619,-0.031091204096901692
2017-03-29,63.44,62.36962205260619,0.017161847581679934
2017-03-30,60.53,61.53962205260619,-0.016406048963757525
2017-03-31,59.7,61.08176638827203,-0.022621585294189117
2017-04-03,58.1,62.28176638827203,-0.06714270693933755
2017-04-04,59.3,61.78176638827203,-0.04016988398608079
2017-04-05,58.8,61.73176638827203,-0.04749202168997091
2017-04-06,58.75,61.08176638827203,-0.03817450814126655
2017-04-07,58.1,61.49176638827203,-0.055158057533356564
2017-04-10,58.51,61.99176638827203,-0.05616498111160029
2017-04-11,59.01,61.86176638827203,-0.04609901324790944
2017-04-12,58.88,61.78176638827203,-0.04696800622429065
2017-04-13,58.8,61.80176638827203,-0.04857088338565141
2017-04-17,58.82,61.93176638827203,-0.0502450772801033
2017-04-18,58.95,62.66176638827203,-0.05923494663831774
2017-04-19,59.68,63.18176638827203,-0.055423686111473414
2017-04-20,60.2,63.26176638827203,-0.04839837018587645
2017-04-21,60.28,64.37176638827204,-0.06356461252891021
2017-04-24,61.39,64.78176638827203,-0.052356806202895845
2017-04-25,61.8,65.22176638827203,-0.052463565121832145
2017-04-26,62.24,62.73176638827203,-0.00783919243128417
2017-04-27,59.75,63.92176638827203,-0.06526362808768438
2017-04-28,60.94,64.46176638827203,-0.05463341427939472
2017-05-01,61.48,65.48176638827204,-0.06111268233883149
2017-05-02,62.5,55.78176638827203,0.12043780695228135
2017-05-03,52.8,55.841766388272035,-0.054471170684723735
2017-05-04,52.86,55.11176638827203,-0.040858178495095654
2017-05-05,52.13,53.15176638827203,-0.019223564101483626
2017-05-08,50.17,53.381766388272034,-0.0601659818618826
2017-05-09,50.4,52.83176638827203,-0.04602848919342306
2017-05-10,49.85,52.83176638827203,-0.05643889258516144
2017-05-11,49.85,52.41176638827203,-0.048877696074850485
2017-05-12,49.43,52.811766388272034,-0.06403433589797569
2017-05-15,49.83,52.131766388272034,-0.04415285626672838
2017-05-16,49.15,50.48176638827203,-0.02638113686492216
2017-05-17,47.5,49.98176638827203,-0.04965343499453356
2017-05-18,47.0,50.36176638827203,-0.06675235261515566
2017-05-19,47.38,50.73176638827203,-0.06606839514751994
2017-05-22,47.75,50.39176638827203,-0.0524245641225799
2017-05-23,47.41,50.60176638827203,-0.06307618520233693
2017-05-24,47.62,51.04176638827203,-0.0670385574480874
2017-05-25,48.06,50.37176638827203,-0.045894090162585055
2017-05-26,47.39,50.41176638827203,-0.05994168831534974
2017-05-30,47.43,50.131766388272034,-0.05389330125227931
2017-05-31,47.15,51.28176638827203,-0.0805698921715956
2017-06-01,48.3,51.51176638827203,-0.06235015052800197
2017-06-02,48.53,51.89176638827203,-0.06478419645841571
2017-06-05,48.91,51.43176638827203,-0.04903130040750603
2017-06-06,48.45,51.521766388272034,-0.059620750676965595
2017-06-07,48.54,51.89176638827203,-0.0645914876590048
2017-06-08,48.91,51.11176638827203,-0.04307748575046788
2017-06-09,48.13,52.50176638827203,-0.08326893910465849
2017-06-12,49.52,52.61176638827203,-0.058765683049965656
2017-06-13,49.63,52.23176638827203,-0.04981195483475398
2017-06-14,49.25,52.17176638827203,-0.0560028266347683
2017-06-15,49.19,52.48176638827203,-0.06272209597365297
2017-06-16,49.5,52.47176638827203,-0.05663553169302582
2017-06-19,49.49,51.62176638827203,-0.041295882288064134
2017-06-20,48.64,52.26176638827203,-0.0693004970663369
2017-06-21,49.28,53.00176638827203,-0.07021966703916427
2017-06-22,50.02,54.28176638827203,-0.07851193267713585
2017-06-23,51.3,53.85176638827203,-0.04738500813276514
2017-06-26,50.87,52.98176638827203,-0.0398583613237079
2017-06-27,50.0,53.61176638827203,-0.06736891230396269
2017-06-28,50.63,53.22176638827203,-0.04869748909429561
2017-06-29,50.24,52.79176638827203,-0.04833644643568735
2017-06-30,49.81,52.112322939674705,-0.04418000982876691
2017-07-03,50.09,52.97232293967471,-0.054411866041010115
2017-07-05,50.95,51.38232293967471,-0.00841384575357318
2017-07-06,49.36,51.26232293967471,-0.037109573475890945
2017-07-07,49.24,51.67232293967471,-0.047072064914022604
2017-07-10,49.65,51.85232293967471,-0.042472985101109195
2017-07-11,49.83,52.572322939674706,-0.052162864152330624
2017-07-12,50.55,52.10232293967471,-0.029793737631852335
2017-07-13,50.08,52.642322939674706,-0.04867419970450382
2017-07-14,50.62,53.792322939674705,-0.058973525706118024
2017-07-17,51.77,53.55232293967471,-0.033281897812022954
2017-07-18,51.53,54.12232293967471,-0.047897481092305294
2017-07-19,52.1,54.38232293967471,-0.04196810316849553
2017-07-20,52.36,54.15232293967471,-0.03309780342518909
2017-07-21,52.13,54.392322939674706,-0.04159268840538022
2017-07-24,52.37,55.30232293967471,-0.05302350396516564
2017-07-25,53.28,47.51232293967471,0.12139328711939368
2017-07-26,45.49,48.03232293967471,-0.05292941885962266
2017-07-27,46.01,48.91232293967471,-0.059337254197766254
2017-07-28,46.89,49.16232293967471,-0.046220821226511055
2017-07-31,47.14,49.55232293967471,-0.048682338113825385
2017-08-01,47.53,49.53232293967471,-0.04042457169055713
2017-08-02,47.51,50.06232293967471,-0.05098291069613903
2017-08-03,48.04,49.892322939674706,-0.0371264120516972
2017-08-04,47.87,49.33232293967471,-0.029642288311922615
2017-08-07,47.31,49.292322939674705,-0.04021565269100269
2017-08-08,47.27,49.42232293967471,-0.043549611018928625
2017-08-09,47.4,48.33232293967471,-0.01928984337952011
2017-08-10,46.31,48.392322939674706,-0.043030026524465526
2017-08-11,46.37,48.84232293967471,-0.05061845528371545
2017-08-14,46.82,48.362322939674705,-0.031891002043027195
2017-08-15,46.34,48.31232293967471,-0.040824427799455054
2017-08-16,46.29,47.42232293967471,-0.02387742458578257
2017-08-17,45.4,47.38232293967471,-0.04183676140569392
2017-08-18,45.36,46.932322939674705,-0.03350192023726839
2017-08-21,44.91,47.83232293967471,-0.061095149891848166
2017-08-22,45.81,47.44232293967471,-0.03440647165928801
2017-08-23,45.42,47.252322939674706,-0.03877741507044985
2017-08-24,45.23,47.002322939674706,-0.03770713506967305
2017-08-25,44.98,47.16232293967471,-0.04627259226535807
2017-08-28,45.14,47.73232293967471,-0.054309591069995666
2017-08-29,45.71,48.49232293967471,-0.05737656542327252
2017-08-30,46.47,49.17232293967471,-0.05495617815310361
2017-08-31,47.15,49.10232293967471,-0.03976029692267835
2017-09-01,47.08,48.19232293967471,-0.023080915627725074
2017-09-05,46.17,48.91232293967471,-0.05606609489917114
2017-09-06,46.89,48.822322939674706,-0.0395786767881221
2017-09-07,46.8,48.02232293967471,-0.025453223935255842
2017-09-08,46.0,48.49232293967471,-0.051396237354420005
2017-09-11,46.47,48.822322939674706,-0.04818129900499113
2017-09-12,46.8,48.70232293967471,-0.039060209551627145
2017-09-13,46.68,48.62232293967471,-0.03994714407381428
2017-09-14,46.6,49.362322939674705,-0.05596014885787515
2017-09-15,47.34,49.59232293967471,-0.04541676626873248
2017-09-18,47.57,49.712322939674706,-0.04309440422396649
2017-09-19,47.69,49.69232293967471,-0.040294412118859535
2017-09-20,47.67,49.542322939674705,-0.0377923930202978
2017-09-21,47.52,50.35232293967471,-0.05625009481822729
2017-09-22,48.33,49.94232293967471,-0.03228369937101716
2017-09-25,47.92,49.85232293967471,-0.03876094082943682
2017-09-26,47.83,49.77232293967471,-0.039024156899987394
2017-09-27,47.75,49.70232293967471,-0.0392803157720476
2017-09-28,47.68,50.74232293967471,-0.06035046805632782
2017-09-29,48.72,52.123492394921875,-0.06529670669675736
2017-10-02,50.0,52.623492394921875,-0.0498540152985939
2017-10-03,50.5,52.623492394921875,-0.0403525554515799
2017-10-04,50.5,52.90349239492187,-0.045431639502736876
2017-10-05,50.78,52.75349239492187,-0.037409701335941126
2017-10-06,50.63,52.43349239492187,-0.03439580910114115
2017-10-09,50.31,53.15349239492187,-0.05349587142449974
2017-10-10,51.03,52.64349239492187,-0.03064941783910813
2017-10-11,50.52,52.64349239492187,-0.040337224950651396
2017-10-12,50.52,52.88349239492187,-0.044692441589746945
2017-10-13,50.76,52.85349239492187,-0.039609348409359146
2017-10-16,50.73,52.703492394921874,-0.03744519205926533
2017-10-17,50.58,53.123492394921875,-0.04787886263225061
2017-10-18,51.0,53.773492394921874,-0.051577315725615636
2017-10-19,51.65,53.99349239492187,-0.04340323788987355
2017-10-20,51.87,53.583492394921876,-0.03197799020439118
2017-10-23,51.46,54.03349239492187,-0.04762772644996993
2017-10-24,51.91,56.123492394921875,-0.07507537779853346
2017-10-25,54.0,55.46349239492187,-0.026386589299159713
2017-10-26,53.34,55.123492394921875,-0.03235448839388433
2017-10-27,53.0,54.583492394921876,-0.029010463153676724
2017-10-30,52.46,54.373492394921875,-0.035191640460096374
2017-10-31,52.25,54.81349239492187,-0.04676754359040558
2017-11-01,52.69,54.413492394921875,-0.031673989649720014
2017-11-02,52.29,55.13349239492187,-0.05157468303574719
2017-11-03,53.01,55.86349239492187,-0.05107973512914965
2017-11-06,53.74,55.88349239492187,-0.03835645023353351
2017-11-07,53.76,55.88349239492187,-0.03799856279409686
2017-11-08,53.76,55.97349239492187,-0.03954536871318548
2017-11-09,53.85,56.38349239492187,-0.04493322934267274
2017-11-10,54.26,55.64349239492187,-0.024863507579695576
2017-11-13,53.52,55.873492394921875,-0.04212180578022673
2017-11-14,53.75,56.13349239492187,-0.0424611456232411
2017-11-15,54.01,57.38349239492187,-0.058788551447949366
2017-11-16,55.26,57.56349239492187,-0.040016550405219786
2017-11-17,55.44,57.50349239492187,-0.03588464472297159
2017-11-20,55.38,57.803492394921875,-0.0419264008887944
2017-11-21,55.68,57.81349239492187,-0.036903018768492
2017-11-22,55.69,57.913492394921875,-0.03839333984142257
2017-11-24,55.79,57.47349239492187,-0.029291632103265353
2017-11-27,55.35,57.483492394921875,-0.0371148708269915
2017-11-28,55.36,57.46349239492187,-0.03660571794810996
2017-11-29,55.34,57.90349239492187,-0.044271809676659224
2017-11-30,55.78,57.913492394921875,-0.036839297833624496
2017-12-01,55.79,58.56349239492187,-0.04735872608516711
2017-12-04,56.44,58.56349239492187,-0.036259661234035345
2017-12-05,56.44,57.89349239492187,-0.02510631739068081
2017-12-06,55.77,58.56349239492187,-0.04770023577289417
2017-12-07,56.44,58.623492394921875,-0.03724603065632126
2017-12-08,56.5,58.67349239492187,-0.03704385585729997
2017-12-11,56.55,59.14349239492187,-0.04385084968611952
2017-12-12,57.02,58.78349239492187,-0.029999789448954428
2017-12-13,56.66,58.88349239492187,-0.03776087838012865
2017-12-14,56.76,59.88349239492187,-0.05215948953549587
2017-12-15,57.76,67.79349239492187,-0.148000818964645
2017-12-18,65.67,68.94349239492186,-0.047480803208671984
2017-12-19,66.82,68.75349239492188,-0.02812209718476344
2017-12-20,66.63,67.96349239492187,-0.019620716180581588
2017-12-21,65.84,67.57349239492187,-0.025653437960417413
2017-12-22,65.45,67.54349239492187,-0.03099473125673413
2017-12-26,65.42,67.31349239492187,-0.028129463017799283
2017-12-27,65.19,67.55349239492189,-0.03498697567114328
2017-12-28,65.43,67.16349239492189,-0.025810039548404218
2017-12-29,65.04,67.37448778595457,-0.034649432784871315
2018-01-02,65.56,67.75448778595457,-0.03238881818260131
2018-01-03,65.94,67.41448778595456,-0.02187197195113555
2018-01-04,65.6,67.64448778595457,-0.030224011636009185
2018-01-05,65.83,67.69448778595458,-0.027542682527563644
2018-01-08,65.88,69.30448778595458,-0.04941220829062387
2018-01-09,67.49,68.14448778595457,-0.009604412729762535
2018-01-10,66.33,67.02448778595456,-0.010361702250861526
2018-01-11,65.21,67.33448778595456,-0.031551257844389835
2018-01-12,65.52,66.31448778595457,-0.011980606538332439
2018-01-16,64.5,67.21448778595459,-0.04038545669795046
2018-01-17,65.4,66.89448778595457,-0.0223409706153449
2018-01-18,65.08,67.44448778595458,-0.035058280722045754
2018-01-19,65.63,67.46448778595459,-0.02719190267589222
2018-01-22,65.65,67.81448778595457,-0.031917778289300314
2018-01-23,66.0,67.83448778595456,-0.027043585730950337
2018-01-24,66.02,68.68448778595457,-0.038793152163528855
2018-01-25,66.87,69.43448778595457,-0.03693391955104652
2018-01-26,67.62,69.06448778595457,-0.02091505826310236
2018-01-29,67.25,68.37448778595457,-0.01644601403779089
2018-01-30,66.56,68.80448778595458,-0.032621241116378985
2018-01-31,66.99,69.37448778595457,-0.034371248884915495
2018-02-01,67.56,67.53448778595457,0.00037776571470105047
2018-02-02,65.72,64.62448778595457,0.016951967459671202
2018-02-05,62.81,65.48448778595457,-0.04084154700417775
2018-02-06,63.67,66.29448778595457,-0.03958832587150041
2018-02-07,64.48,64.30448778595458,0.0027293929255705063
2018-02-08,62.49,65.94448778595458,-0.05238478456557738
2018-02-09,64.13,66.74448778595458,-0.03917159113332447
2018-02-12,64.93,66.30448778595458,-0.020729935964390767
2018-02-13,64.49,68.68448778595457,-0.06106892431120836
2018-02-14,66.87,69.21448778595459,-0.03387278965647911
2018-02-15,67.4,68.70448778595457,-0.0189869370690694
2018-02-16,66.89,68.58448778595456,-0.02470657492176498
2018-02-20,66.77,68.13448778595456,-0.020026389429111502
2018-02-21,66.32,68.06448778595457,-0.025629926011351833
2018-02-22,66.25,69.17448778595457,-0.042276970593606134
2018-02-23,67.36,70.41448778595456,-0.043378683591927425
2018-02-26,68.6,70.05448778595458,-0.020762235681440533
2018-02-27,68.24,69.27448778595456,-0.014933171200788187
2018-02-28,67.46,69.73448778595457,-0.03261639768454261
2018-03-01,67.92,71.24448778595458,-0.04666308775975192
2018-03-02,69.43,71.62448778595457,-0.030638792035939666
2018-03-05,69.81,71.75448778595457,-0.02709918007853418
2018-03-06,69.94,71.80448778595458,-0.025966173472506626
2018-03-07,69.99,76.89448778595457,-0.0897917130961855
2018-03-08,75.08,77.88448778595456,-0.03600829723194654
2018-03-09,76.07,76.78448778595457,-0.009305105843074535
2018-03-12,74.97,75.11448778595457,-0.001923567479635846
2018-03-13,73.3,75.06448778595457,-0.023506292229502512
2018-03-14,73.25,76.52448778595456,-0.0427900647321362
2018-03-15,74.71,75.83448778595456,-0.014828184626610508
2018-03-16,74.02,74.30448778595458,-0.0038286756887967455
2018-03-19,72.49,75.49448778595458,-0.039797445801249
2018-03-20,73.68,75.20448778595457,-0.020271234215350598
2018-03-21,73.39,73.46448778595459,-0.0010139291540643969
2018-03-22,71.65,72.00448778595457,-0.004923134610836155
2018-03-23,70.19,73.99448778595458,-0.051415827040520945
2018-03-26,72.18,72.56448778595457,-0.005298566801555826
2018-03-27,70.75,71.86448778595457,-0.015508185200930114
2018-03-28,70.05,72.79448778595457,-0.037701862729283664
2018-03-29,70.98,71.36450315108951,-0.005387876803057856
2018-04-02,69.25,72.23450315108951,-0.04131686411474267
2018-04-03,70.12,72.5245031510895,-0.03315435537807443
