date,PFG,dcf,Deviation
2013-01-29,30.9,44.63545938748336,-0.3077252833502828
2013-01-30,30.73,44.91545938748335,-0.31582576647176475
2013-01-31,31.01,44.42545938748336,-0.3019768297829486
2013-02-01,30.52,44.23545938748335,-0.31005576922671707
2013-02-04,30.33,44.655459387483354,-0.32079973163368003
2013-02-05,30.75,44.52545938748336,-0.3093838800763907
2013-02-06,30.62,44.42545938748336,-0.3107555797469811
2013-02-07,30.52,44.80545938748335,-0.3188330079140774
2013-02-08,30.9,44.96545938748336,-0.31280586430300406
2013-02-11,31.06,45.085459387483354,-0.311086092457053
2013-02-12,31.18,45.365459387483355,-0.3126929513998754
2013-02-13,31.46,45.52545938748336,-0.30895809897857895
2013-02-14,31.62,45.59545938748335,-0.30650989320484456
2013-02-15,31.69,46.185459387483355,-0.3138533118371828
2013-02-19,32.28,45.505459387483356,-0.2906345648522587
2013-02-20,31.6,44.81545938748336,-0.2948861747286773
2013-02-21,30.91,45.515459387483354,-0.3208900796352243
2013-02-22,31.61,44.60545938748336,-0.29134235059867997
2013-02-25,30.7,44.74545938748336,-0.31389686416790463
2013-02-26,30.84,45.545459387483355,-0.32287432348359757
2013-02-27,31.64,45.515459387483354,-0.3048515729426884
2013-02-28,31.61,45.45545938748336,-0.30459398219822753
2013-03-01,31.55,45.795459387483355,-0.3110670703606233
2013-03-04,31.89,46.325459387483356,-0.3116096327667214
2013-03-05,32.42,46.48545938748335,-0.3025776140069858
2013-03-06,32.58,46.55545938748335,-0.300189485215148
2013-03-07,32.65,47.325459387483356,-0.3100965014903738
2013-03-08,33.42,47.78545938748336,-0.30062407208428255
2013-03-11,33.88,47.725459387483355,-0.29010636178631544
2013-03-12,33.82,48.05545938748335,-0.2962298054982522
2013-03-13,34.15,48.28545938748336,-0.29274774573538753
2013-03-14,34.38,47.995459387483365,-0.2836822391376904
2013-03-15,34.09,47.55545938748335,-0.2831527559804726
2013-03-18,33.65,47.395459387483356,-0.2900163763601664
2013-03-19,33.49,47.55545938748335,-0.2957696039244948
2013-03-20,33.65,47.255459387483356,-0.2879129642127035
2013-03-21,33.35,47.435459387483355,-0.2969394535093306
2013-03-22,33.53,47.245459387483365,-0.29030217009842363
2013-03-25,33.34,47.67545938748336,-0.3006884374405622
2013-03-26,33.77,47.495459387483365,-0.28898466431299485
2013-03-27,33.59,47.935459387483355,-0.2992661293077993
2013-03-28,34.03,39.23138337260182,-0.1325822065258685
2013-04-01,33.64,39.52138337260182,-0.14881522028601568
2013-04-02,33.93,38.93138337260182,-0.1284666235652333
2013-04-03,33.34,39.25138337260181,-0.15060318553582652
2013-04-04,33.66,39.06138337260182,-0.1382793671457735
2013-04-05,33.47,39.24138337260182,-0.14707390200293946
2013-04-08,33.65,39.68138337260182,-0.1519952899819067
2013-04-09,34.09,40.40138337260182,-0.15621701154128986
2013-04-10,34.81,41.04138337260182,-0.15183170888829567
2013-04-11,35.45,41.04138337260182,-0.1362376926196519
2013-04-12,35.45,39.95138337260182,-0.11267152705627737
2013-04-15,34.36,40.51138337260182,-0.15184333045417675
2013-04-16,34.92,39.74138337260182,-0.12131896183376778
2013-04-17,34.15,39.17138337260182,-0.12819009542854165
2013-04-18,33.58,39.93138337260182,-0.1590574339320212
2013-04-19,34.34,40.101383372601816,-0.14367043947262237
2013-04-22,34.51,40.851383372601816,-0.15523056623964548
2013-04-23,35.26,41.19138337260182,-0.14399573131469634
2013-04-24,35.6,41.37138337260182,-0.13950182232542685
2013-04-25,35.78,41.33138337260182,-0.13431399870060434
2013-04-26,35.74,41.41138337260182,-0.13695228004273963
2013-04-29,35.82,41.69138337260182,-0.14082966065501912
2013-04-30,36.1,41.211383372601816,-0.12402843472611913
2013-05-01,35.62,41.58138337260182,-0.1433666436535589
2013-05-02,35.99,42.31138337260182,-0.14940148179355306
2013-05-03,36.72,42.58138337260182,-0.13765131398650654
2013-05-06,36.99,42.851383372601816,-0.13678399415103704
2013-05-07,37.26,42.88138337260182,-0.13109146511801872
2013-05-08,37.29,42.48138337260182,-0.12220372691417525
2013-05-09,36.89,42.641383372601815,-0.13487797340780516
2013-05-10,37.05,42.74138337260182,-0.13315861405295837
2013-05-13,37.15,43.461383372601816,-0.14521818871924197
2013-05-14,37.87,43.69138337260182,-0.13323870574105745
2013-05-15,38.1,43.23138337260182,-0.11869579394153429
2013-05-16,37.64,43.73138337260182,-0.1392908914109069
2013-05-17,38.14,43.63138337260182,-0.12585856665846884
2013-05-20,38.04,43.73138337260182,-0.13014414211665515
2013-05-21,38.14,43.17138337260182,-0.1165444092716964
2013-05-22,37.58,42.851383372601816,-0.12301547716128625
2013-05-23,37.26,42.81138337260182,-0.12967073089617942
2013-05-24,37.22,43.601383372601816,-0.14635736022567902
2013-05-28,38.01,43.74138337260182,-0.131028854843941
2013-05-29,38.15,44.101383372601816,-0.13494777073816555
2013-05-30,38.51,43.44138337260182,-0.11351810162914866
2013-05-31,37.85,43.29138337260182,-0.12569206499521457
2013-06-03,37.7,43.23138337260182,-0.1279483315379486
2013-06-04,37.64,42.84138337260182,-0.12141025716569731
2013-06-05,37.25,43.391383372601815,-0.14153462957992735
2013-06-06,37.8,44.17138337260182,-0.1442423326174067
2013-06-07,38.58,44.31138337260182,-0.12934336363205468
2013-06-10,38.72,43.601383372601816,-0.11195478205100196
2013-06-11,38.01,43.62138337260182,-0.12863836354457014
2013-06-12,38.03,44.26138337260182,-0.14078600571845434
2013-06-13,38.67,43.63138337260182,-0.11371134695026197
2013-06-14,38.04,44.34138337260182,-0.1421106626207651
2013-06-17,38.75,44.47138337260182,-0.12865314588182297
2013-06-18,38.88,43.79138337260182,-0.11215410417188687
2013-06-19,38.2,42.821383372601815,-0.10792232778632482
2013-06-20,37.23,42.391383372601815,-0.1217554833546125
2013-06-21,36.8,41.711383372601816,-0.1177468349282289
2013-06-24,36.12,42.58138337260182,-0.15174197879064866
2013-06-25,36.99,43.05138337260182,-0.14079416032097403
2013-06-26,37.46,43.56138337260182,-0.14006404067597444
2013-06-27,37.97,43.04138337260182,-0.11782575222315073
2013-06-28,37.45,41.55905723905724,-0.09887272503370315
2013-07-01,37.82,41.02905723905724,-0.07821425728501519
2013-07-02,37.29,40.70905723905724,-0.08398763004948473
2013-07-03,36.97,41.649057239057235,-0.11234485362298563
2013-07-05,37.91,42.05905723905724,-0.09864836521357667
2013-07-08,38.32,42.399057239057235,-0.09620631930701706
2013-07-09,38.66,42.149057239057235,-0.0827790101986936
2013-07-10,38.41,42.58905723905724,-0.09812514082196555
2013-07-11,38.85,42.63905723905724,-0.08886353227309329
2013-07-12,38.9,42.48905723905724,-0.08447015472393371
2013-07-15,38.75,42.52905723905724,-0.08885824150333343
2013-07-16,38.79,43.19905723905724,-0.10206373751765385
2013-07-17,39.46,43.56905723905724,-0.09431136451981093
2013-07-18,39.83,43.41905723905724,-0.08266087444728609
2013-07-19,39.68,44.469057239057236,-0.10769414816491774
2013-07-22,40.73,44.149057239057235,-0.07744349376576287
2013-07-23,40.41,43.82905723905724,-0.07800891587534386
2013-07-24,40.09,44.19905723905724,-0.09296707884136046
2013-07-25,40.46,46.72905723905724,-0.13415758008953405
2013-07-26,42.99,46.25905723905724,-0.0706684795187984
2013-07-29,42.52,46.38905723905724,-0.08340452402640519
2013-07-30,42.65,47.09905723905724,-0.09446170475293136
2013-07-31,43.36,48.58905723905724,-0.10761800158686718
2013-08-01,44.85,48.109057239057236,-0.06774311171517566
2013-08-02,44.37,47.56905723905724,-0.06725080177604636
2013-08-05,43.83,47.149057239057235,-0.07039498631391095
2013-08-06,43.41,46.789057239057236,-0.072218963972554
2013-08-07,43.05,46.84905723905724,-0.08109143412794295
2013-08-08,43.11,46.62905723905724,-0.07546919126020035
2013-08-09,42.89,46.29905723905724,-0.07363124526391884
2013-08-12,42.56,46.68905723905724,-0.0884373659102956
2013-08-13,42.95,46.56905723905724,-0.07771377506053412
2013-08-14,42.83,45.70905723905724,-0.06298658106203858
2013-08-15,41.97,46.219057239057236,-0.09193301406127752
2013-08-16,42.48,45.62905723905724,-0.06901429548629234
2013-08-19,41.89,46.01905723905724,-0.0897249419432441
2013-08-20,42.28,45.74905723905724,-0.07582795031010181
2013-08-21,42.01,46.18905723905724,-0.090477214493208
2013-08-22,42.45,46.04905723905724,-0.07815702328873397
2013-08-23,42.31,45.87905723905724,-0.07779273275953169
2013-08-26,42.14,44.33905723905724,-0.04959639144334671
2013-08-27,40.6,44.52905723905724,-0.0882358056215704
2013-08-28,40.79,44.899057239057235,-0.09151767301436364
2013-08-29,41.16,44.65905723905724,-0.07835045017468689
2013-08-30,40.92,45.11905723905724,-0.09306615643161831
2013-09-03,41.38,45.57905723905724,-0.09212689979596633
2013-09-04,41.84,45.81905723905724,-0.08684284397858344
2013-09-05,42.08,45.77905723905724,-0.08080239004793921
2013-09-06,42.04,46.41905723905724,-0.09433748765092709
2013-09-09,42.68,47.48905723905724,-0.10126663948809755
2013-09-10,43.75,47.56905723905724,-0.0802844845098496
2013-09-11,43.83,47.17905723905724,-0.07098609923652133
2013-09-12,43.44,46.82905723905724,-0.07237081929188705
2013-09-13,43.09,47.57905723905724,-0.0943494364863583
2013-09-16,43.84,47.63905723905724,-0.07974669229899345
2013-09-17,43.9,47.70905723905724,-0.07983928963364506
2013-09-18,43.97,46.93905723905724,-0.06325344848610925
2013-09-19,43.2,46.97905723905724,-0.08044131707086322
2013-09-20,43.24,46.68905723905724,-0.07387292532803524
2013-09-23,42.95,46.81905723905724,-0.082638512332743
2013-09-24,43.08,47.01905723905724,-0.08377575966761819
2013-09-25,43.28,47.22905723905724,-0.08361499191204413
2013-09-26,43.49,46.92905723905724,-0.07328204403379834
2013-09-27,43.19,46.55905723905724,-0.07236094197008403
2013-09-30,42.82,48.74429627141418,-0.1215382460016855
2013-10-01,43.01,48.75429627141418,-0.11782133495345304
2013-10-02,43.02,48.34429627141417,-0.11013287361806956
2013-10-03,42.61,49.14429627141417,-0.13296143738281552
2013-10-04,43.41,48.23429627141417,-0.10001796738710322
2013-10-07,42.5,47.444296271414174,-0.10421265905451271
2013-10-08,41.71,47.77429627141417,-0.12693638095602366
2013-10-09,42.04,49.054296271414174,-0.14299045760649665
2013-10-10,43.32,49.67429627141418,-0.12791920064040951
2013-10-11,43.94,49.85429627141418,-0.11863162683544615
2013-10-14,44.12,49.64429627141417,-0.11127756230467778
2013-10-15,43.91,50.66429627141417,-0.1333147160523196
2013-10-16,44.93,51.35429627141418,-0.12509754271504236
2013-10-17,45.62,52.09429627141417,-0.12428032884219675
2013-10-18,46.36,52.044296271414176,-0.10922035032946209
2013-10-21,46.31,52.334296271414175,-0.11511182342399695
2013-10-22,46.6,51.974296271414175,-0.10340296371400859
2013-10-23,46.24,52.48429627141417,-0.11897456410814367
2013-10-24,46.75,52.584296271414175,-0.11095130457390578
2013-10-25,46.85,52.81429627141418,-0.11292957953587957
2013-10-28,47.08,53.654296271414175,-0.122530658834059
2013-10-29,47.92,53.28429627141418,-0.100673118475471
2013-10-30,47.55,53.194296271414174,-0.10610717063752828
2013-10-31,47.46,53.21429627141418,-0.10813440512423511
2013-11-01,47.48,53.544296271414176,-0.11325755857681785
2013-11-04,47.81,53.20429627141417,-0.10138835863735385
2013-11-05,47.47,53.684296271414176,-0.11575631428595567
2013-11-06,47.95,52.694296271414174,-0.0900343416102869
2013-11-07,46.96,54.17429627141418,-0.13316825077469263
2013-11-08,48.44,53.904296271414175,-0.10137032944277458
2013-11-11,48.17,53.584296271414175,-0.10104259359850098
2013-11-12,47.85,54.014296271414175,-0.11412342096321049
2013-11-13,48.28,54.67429627141418,-0.11695251164590403
2013-11-14,48.94,54.92429627141418,-0.10895535632977715
2013-11-15,49.19,54.99429627141418,-0.105543604790725
2013-11-18,49.26,54.88429627141417,-0.10247551036458347
2013-11-19,49.15,54.74429627141418,-0.10218957320555333
2013-11-20,49.01,55.42429627141418,-0.11573076616080447
2013-11-21,49.69,55.89429627141418,-0.11100052572962116
2013-11-22,50.16,55.804296271414174,-0.10114447539956661
2013-11-25,50.07,56.32429627141418,-0.11104082403934745
2013-11-26,50.59,56.35429627141418,-0.10228672262452021
2013-11-27,50.62,56.364296271414176,-0.10191374063739467
2013-11-29,50.63,56.02429627141417,-0.09628494475470195
2013-12-02,50.29,55.434296271414176,-0.09279988414080287
2013-12-03,49.7,55.21429627141418,-0.0998708060011817
2013-12-04,49.48,54.904296271414175,-0.09879547940291744
2013-12-05,49.17,55.194296271414174,-0.1091470800133062
2013-12-06,49.46,55.124296271414174,-0.10275498563328611
2013-12-09,49.39,54.95429627141417,-0.10125316215374003
2013-12-10,49.22,54.16429627141417,-0.09128331044196702
2013-12-11,48.43,54.054296271414174,-0.10404901477532513
2013-12-12,48.32,53.81429627141418,-0.10209733569130985
2013-12-13,48.08,53.834296271414175,-0.10688904044371594
2013-12-16,48.1,53.34429627141417,-0.09831034689690821
2013-12-17,47.61,54.20429627141417,-0.12165633953432253
2013-12-18,48.47,53.934296271414176,-0.10131394398688609
2013-12-19,48.2,54.48429627141417,-0.11534142315262497
2013-12-20,48.75,54.96429627141418,-0.11306059920658185
2013-12-23,49.23,55.13429627141417,-0.10708935582216572
2013-12-24,49.4,55.294296271414176,-0.10659863076078946
2013-12-26,49.56,55.114296271414176,-0.10077777722247705
2013-12-27,49.38,54.89429627141418,-0.10045299140278274
2013-12-30,49.16,55.044296271414176,-0.10690110819838083
2013-12-31,49.31,56.573722334004025,-0.1283939262670385
2014-01-02,48.62,56.91372233400402,-0.14572447546711953
2014-01-03,48.96,56.963722334004025,-0.14050560613076835
2014-01-06,49.01,56.993722334004026,-0.14008073182545444
2014-01-07,49.04,57.08372233400402,-0.1409109638460364
2014-01-08,49.13,57.743722334004026,-0.14917158066430347
2014-01-09,49.79,57.51372233400402,-0.13429355674719567
2014-01-10,49.56,55.673722334004026,-0.10981342862842713
2014-01-13,47.72,56.30372233400402,-0.15245390496713174
2014-01-14,48.35,56.173722334004026,-0.13927726361954185
2014-01-15,48.22,55.893722334004025,-0.1372913095346947
2014-01-16,47.94,55.393722334004025,-0.1345589720268443
2014-01-17,47.44,55.283722334004025,-0.14188122656819535
2014-01-21,47.33,55.183722334004024,-0.1423195464501058
2014-01-22,47.23,53.63372233400403,-0.11939731302117806
2014-01-23,45.68,51.923722334004026,-0.1202479724747143
2014-01-24,43.97,51.73372233400402,-0.15007082389857362
2014-01-27,43.78,52.253722334004024,-0.16216495123237873
2014-01-28,44.3,51.323722334004025,-0.13685138206256975
2014-01-29,43.37,52.253722334004024,-0.17001128220530537
2014-01-30,44.3,51.52372233400403,-0.1402018722012366
2014-01-31,43.57,49.66372233400402,-0.12269966985200664
2014-02-03,41.71,50.213722334004025,-0.16935056671242676
2014-02-04,42.26,50.33372233400402,-0.1604038398040284
2014-02-05,42.38,50.69372233400402,-0.1639990505969886
2014-02-06,42.74,51.44372233400402,-0.16918920208561394
2014-02-07,43.49,51.003722334004024,-0.14731713667483926
2014-02-10,43.05,51.683722334004024,-0.16704915869272985
2014-02-11,43.73,51.91372233400402,-0.15764083109570437
2014-02-12,43.96,52.41372233400402,-0.16128834125027536
2014-02-13,44.46,52.493722334004026,-0.15304158243699162
2014-02-14,44.54,52.743722334004026,-0.15553931294521217
2014-02-18,44.79,52.15372233400402,-0.14119265134797299
2014-02-19,44.2,52.04372233400403,-0.1507140915798627
2014-02-20,44.09,52.433722334004024,-0.15912893387302007
2014-02-21,44.48,52.83372233400402,-0.15811345415326783
2014-02-24,44.88,52.33372233400402,-0.1424267566222962
2014-02-25,44.38,52.353722334004026,-0.15230478328042485
2014-02-26,44.4,52.61372233400402,-0.1561136899203105
2014-02-27,44.66,53.30372233400402,-0.16215982590938005
2014-02-28,45.35,52.753722334004024,-0.14034502223612244
2014-03-03,44.8,54.323722334004025,-0.17531424440041798
2014-03-04,46.37,54.393722334004025,-0.14751191846615042
2014-03-05,46.44,54.643722334004025,-0.15013110351193926
2014-03-06,46.69,55.23372233400402,-0.15468308078784287
2014-03-07,47.28,55.143722334004025,-0.1426041261120109
2014-03-10,47.19,54.673722334004026,-0.13687969310532144
2014-03-11,46.72,54.423722334004026,-0.14155081651206225
2014-03-12,46.47,53.753722334004024,-0.13550172932668558
2014-03-13,45.8,53.323722334004025,-0.1410952200012905
2014-03-14,45.37,53.643722334004025,-0.1542346797354781
2014-03-17,45.69,54.08372233400402,-0.155198680337996
2014-03-18,46.13,53.94372233400402,-0.14484952086961478
2014-03-19,45.99,53.98372233400402,-0.14807653100588103
2014-03-20,46.03,54.37372233400402,-0.15345137275595455
2014-03-21,46.42,54.88372233400403,-0.15421188603966463
2014-03-24,46.93,54.573722334004025,-0.1400623231675978
2014-03-25,46.62,54.62372233400402,-0.14652465983669505
2014-03-26,46.67,53.243722334004026,-0.1234647399888067
2014-03-27,45.29,53.76372233400402,-0.15761041025696676
2014-03-28,45.81,53.94372233400402,-0.15078162911417847
2014-03-31,45.99,51.52141903171953,-0.10736154274621346
2014-04-01,46.87,52.09141903171953,-0.10023568427921126
2014-04-02,47.44,51.91141903171953,-0.08613555774669457
2014-04-03,47.26,51.321419031719536,-0.07913691999064465
2014-04-04,46.67,50.151419031719534,-0.06941815603497925
2014-04-07,45.5,49.92141903171953,-0.08856757515066249
2014-04-08,45.27,50.63141903171953,-0.10589114692520685
2014-04-09,45.98,48.96141903171953,-0.06089323166446681
2014-04-10,44.31,47.931419031719535,-0.07555417938540454
2014-04-11,43.28,48.70141903171953,-0.11131952907139164
2014-04-14,44.05,48.88141903171953,-0.0988395821443806
2014-04-15,44.23,49.541419031719535,-0.10721168540446602
2014-04-16,44.89,49.85141903171953,-0.0995241284618733
2014-04-17,45.2,49.651419031719534,-0.08965341008432748
2014-04-21,45.0,49.96141903171953,-0.09930500630035388
2014-04-22,45.31,49.811419031719524,-0.09036921893056393
2014-04-23,45.16,49.44141903171953,-0.0865957959049023
2014-04-24,44.79,50.94141903171953,-0.12075476397485607
2014-04-25,46.29,50.78141903171953,-0.08844611114380363
2014-04-28,46.13,51.21141903171953,-0.09922433566178235
2014-04-29,46.56,51.49141903171954,-0.0957716669001043
2014-04-30,46.84,51.151419031719534,-0.08428737879287329
2014-05-01,46.5,51.30141903171953,-0.09359232400083961
2014-05-02,46.65,50.95141903171953,-0.08442196730657703
2014-05-05,46.3,50.24141903171954,-0.0784495961236914
2014-05-06,45.59,51.03141903171953,-0.10662880113792861
2014-05-07,46.38,51.431419031719535,-0.09821659846881048
2014-05-08,46.78,51.23141903171953,-0.08688845860317607
2014-05-09,46.58,52.38141903171953,-0.11075337665454399
2014-05-12,47.73,52.10141903171953,-0.08390211078623788
2014-05-13,47.45,51.20141903171953,-0.073267872310248
2014-05-14,46.55,49.901419031719534,-0.06716079616071091
2014-05-15,45.25,50.151419031719534,-0.0977324096975104
2014-05-16,45.5,50.431419031719535,-0.09778465739022435
2014-05-19,45.78,50.05141903171953,-0.08534061799551707
2014-05-20,45.4,50.77141903171953,-0.1057961178584299
2014-05-21,46.12,51.061419031719524,-0.09677402480040553
2014-05-22,46.41,51.111419031719535,-0.09198373124412484
2014-05-23,46.46,51.45141903171953,-0.09701227149133329
2014-05-27,46.8,51.28141903171953,-0.0873887485240532
2014-05-28,46.63,51.28141903171953,-0.09070378939479906
2014-05-29,46.63,51.42141903171953,-0.09317944004547829
2014-05-30,46.77,51.931419031719535,-0.09938913913688663
2014-06-02,47.28,51.971419031719535,-0.09026921179227831
2014-06-03,47.32,52.84141903171953,-0.10449036253937738
2014-06-04,48.19,52.831419031719534,-0.08785338567061518
2014-06-05,48.18,53.53141903171953,-0.09996781569621005
2014-06-06,48.88,54.02141903171953,-0.09517371301743593
2014-06-09,49.37,54.16141903171953,-0.08846553722887962
2014-06-10,49.51,53.48141903171953,-0.07425792179082058
2014-06-11,48.83,53.331419031719534,-0.08440463639345996
2014-06-12,48.68,53.401419031719534,-0.08841373726258273
2014-06-13,48.75,53.39141903171953,-0.08693192868618249
2014-06-16,48.74,53.95141903171953,-0.096594660997806
2014-06-17,49.3,54.53141903171953,-0.09593403444492343
2014-06-18,49.88,54.611419031719535,-0.08663790678962979
2014-06-19,49.96,55.02141903171953,-0.09198997628181227
2014-06-20,50.37,54.971419031719535,-0.08370566219264652
2014-06-23,50.32,54.66141903171953,-0.0794238259566632
2014-06-24,50.01,54.94141903171953,-0.08975776597383589
2014-06-25,50.29,55.02141903171953,-0.08599231199384183
2014-06-26,50.37,54.92141903171953,-0.0828714755001303
2014-06-27,50.27,55.13141903171953,-0.08817873940307142
2014-06-30,50.48,56.797090301003344,-0.11122207612265222
2014-07-01,50.97,56.687090301003344,-0.10085347952498724
2014-07-02,50.86,57.367090301003344,-0.1134289758616106
2014-07-03,51.54,57.27709030100335,-0.10016378749083998
2014-07-07,51.45,57.227090301003344,-0.10095027146438817
2014-07-08,51.4,57.33709030100334,-0.1035471153111418
2014-07-09,51.51,57.047090301003344,-0.09706174796624045
2014-07-10,51.22,57.27709030100335,-0.10575066347071826
2014-07-11,51.45,57.467090301003346,-0.10470497583028471
2014-07-14,51.64,57.56709030100335,-0.1029596991964008
2014-07-15,51.74,57.677090301003346,-0.10293671664120096
2014-07-16,51.85,56.91709030100334,-0.08902581411323507
2014-07-17,51.09,57.69709030100334,-0.11451340555536549
2014-07-18,51.87,57.437090301003344,-0.0969250056336175
2014-07-21,51.61,57.70709030100335,-0.10565582615932623
2014-07-22,51.88,57.537090301003346,-0.09832075746980717
2014-07-23,51.71,57.607090301003346,-0.10236743897652878
2014-07-24,51.78,57.617090301003344,-0.10130831443429722
2014-07-25,51.79,57.397090301003345,-0.0976894520540762
2014-07-28,51.57,56.787090301003346,-0.09187106212608975
2014-07-29,50.96,57.037090301003346,-0.10654628889609474
2014-07-30,51.21,55.507090301003345,-0.0774151604362816
2014-07-31,49.68,54.99709030100335,-0.096679483803643
2014-08-01,49.17,55.40709030100334,-0.11256845048386155
2014-08-04,49.58,55.20709030100335,-0.10192694942484737
2014-08-05,49.38,56.02709030100335,-0.11864064803815644
2014-08-06,50.2,55.327090301003345,-0.09266871388156772
2014-08-07,49.5,56.02709030100335,-0.11649882701273273
2014-08-08,50.2,56.30709030100334,-0.10846041357058933
2014-08-11,50.48,56.63709030100335,-0.1087112750369218
2014-08-12,50.81,56.94709030100334,-0.10776828576428976
2014-08-13,51.12,57.227090301003344,-0.10671677118094314
2014-08-14,51.4,56.897090301003345,-0.09661461195857335
2014-08-15,51.07,57.827090301003345,-0.11684991006518108
2014-08-18,52.0,58.06709030100335,-0.10448414531455374
2014-08-19,52.24,58.40709030100334,-0.10558804195211557
2014-08-20,52.58,59.297090301003344,-0.11327858191533702
2014-08-21,53.47,58.74709030100335,-0.0898272624901938
2014-08-22,52.92,59.26709030100334,-0.10709299661528837
2014-08-25,53.44,59.897090301003345,-0.10780307137716139
2014-08-26,54.07,60.187090301003344,-0.10163459091328375
2014-08-27,54.36,59.757090301003345,-0.09031715355981329
2014-08-28,53.93,60.117090301003344,-0.10291732800148656
2014-08-29,54.29,60.37709030100334,-0.10081788093226796
2014-09-02,54.55,60.44709030100334,-0.0975578852784823
2014-09-03,54.62,60.007090301003345,-0.08977422957822156
2014-09-04,54.18,60.19709030100334,-0.09995649741401291
2014-09-05,54.37,60.037090301003346,-0.0943931538419116
2014-09-08,54.21,59.33709030100334,-0.0864061630759917
2014-09-09,53.51,59.687090301003344,-0.10349122850271542
2014-09-10,53.86,59.787090301003346,-0.09913662416355928
2014-09-11,53.96,59.867090301003344,-0.09867007518326543
2014-09-12,54.04,59.38709030100335,-0.09003792362787322
2014-09-15,53.56,59.547090301003344,-0.10054379266458402
2014-09-16,53.72,59.69709030100334,-0.10012364540492324
2014-09-17,53.87,60.437090301003344,-0.10865993495544446
2014-09-18,54.61,60.26709030100334,-0.09386698897771684
2014-09-19,54.44,59.797090301003344,-0.0895878089391493
2014-09-22,53.97,59.34709030100334,-0.09060411005377356
2014-09-23,53.52,60.117090301003344,-0.10973735202372625
2014-09-24,54.29,58.87709030100334,-0.07790959569422151
2014-09-25,53.05,59.227090301003344,-0.10429501550068043
2014-09-26,53.4,58.827090301003345,-0.09225495045283216
2014-09-29,53.0,58.297090301003344,-0.09086371675932814
2014-09-30,52.47,54.94443588885169,-0.04503524058118069
2014-10-01,50.69,55.05443588885169,-0.0792749179677904
2014-10-02,50.8,55.74443588885169,-0.08869828548826575
2014-10-03,51.49,55.71443588885169,-0.07582300388501262
2014-10-06,51.46,54.59443588885169,-0.05741310149688261
2014-10-07,50.34,55.75443588885169,-0.09711219928124715
2014-10-08,51.5,54.30443588885169,-0.05164285095589072
2014-10-09,50.05,53.59443588885169,-0.06613440052251729
2014-10-10,49.34,52.74443588885169,-0.0645458773324612
2014-10-13,48.49,53.04443588885169,-0.08586076583781499
2014-10-14,48.79,52.13443588885169,-0.06415022684779559
2014-10-15,47.88,52.38443588885169,-0.08598805756750183
2014-10-16,48.13,53.61443588885169,-0.10229401462362664
2014-10-17,49.36,53.42443588885169,-0.0760782181642059
2014-10-20,49.17,54.88443588885169,-0.10411760267381054
2014-10-21,50.63,54.09443588885169,-0.06404421881707201
2014-10-22,49.84,54.85443588885169,-0.0914134984272219
2014-10-23,50.6,54.60443588885169,-0.07333535863281859
2014-10-24,50.35,54.61443588885169,-0.07808257687638542
2014-10-27,50.36,55.44443588885169,-0.09170326665500494
2014-10-28,51.19,55.62443588885169,-0.0797210042311719
2014-10-29,51.37,55.98443588885169,-0.0824235488951417
2014-10-30,51.73,56.62443588885169,-0.08643681499024558
2014-10-31,52.37,56.25443588885169,-0.06905119262997528
2014-11-03,52.0,56.49443588885169,-0.07955537245639788
2014-11-04,52.24,57.084435888851694,-0.0848643910274286
2014-11-05,52.83,56.654435888851694,-0.06750461510824535
2014-11-06,52.4,57.07443588885169,-0.08190069364776231
2014-11-07,52.82,57.51443588885169,-0.08162187138414823
2014-11-10,53.26,57.654435888851694,-0.07622025644867025
2014-11-11,53.4,57.63443588885169,-0.07347058791410443
2014-11-12,53.38,57.50443588885169,-0.07172378661054368
2014-11-13,53.25,57.11443588885169,-0.06766128087778234
2014-11-14,52.86,57.084435888851694,-0.07400328693931624
2014-11-17,52.83,57.334435888851694,-0.07856423140857227
2014-11-18,53.08,57.19443588885169,-0.07193769507312653
2014-11-19,52.94,57.29443588885169,-0.07600102560219069
2014-11-20,53.04,57.69443588885169,-0.08067391278109493
2014-11-21,53.44,58.17443588885169,-0.08138344302809097
2014-11-24,53.92,58.334435888851694,-0.07567461348666848
2014-11-25,54.08,58.43443588885169,-0.0745183182247926
2014-11-26,54.18,57.52443588885169,-0.05813939480108565
2014-11-28,53.27,56.91443588885169,-0.06403359414769416
2014-12-01,52.66,57.34443588885169,-0.08168945803096472
2014-12-02,53.09,57.55443588885169,-0.07756892791849002
2014-12-03,53.3,56.904435888851694,-0.06334191408016143
2014-12-04,52.65,57.724435888851694,-0.0879079338015969
2014-12-05,53.47,57.93443588885169,-0.07706014256213345
2014-12-08,53.68,57.36443588885169,-0.0642285735362339
2014-12-09,53.11,56.68443588885169,-0.06305850685116698
2014-12-10,52.43,57.55443588885169,-0.0890363324687593
2014-12-11,53.3,54.84443588885169,-0.028160302204250254
2014-12-12,50.59,53.974435888851694,-0.0627044235500892
2014-12-15,49.72,53.25443588885169,-0.06636885415946336
2014-12-16,49.0,54.43443588885169,-0.09983452202844767
2014-12-17,50.18,56.51443588885169,-0.1120852714748809
2014-12-18,52.26,56.96443588885169,-0.08258549067405718
2014-12-19,52.71,57.06443588885169,-0.07630735012141576
2014-12-22,52.81,57.57443588885169,-0.08275262823329266
2014-12-23,53.32,57.32443588885169,-0.06985565277285988
2014-12-24,53.07,57.31443588885169,-0.07405526763070314
