date,HLT,dcf,Deviation
2016-01-12,40.14,38.65577350859454,0.03839598478285433
2016-01-13,38.04,38.37577350859454,-0.008749621907147787
2016-01-14,37.76,37.03577350859454,0.019554782384588076
2016-01-15,36.42,36.13577350859454,0.007865515631977793
2016-01-19,35.52,37.01577350859454,-0.04040908420425793
2016-01-20,36.4,38.28577350859454,-0.04925520201834799
2016-01-21,37.67,38.10577350859454,-0.011435891952075172
2016-01-22,37.49,36.36577350859454,0.03091441162772912
2016-01-25,35.75,38.55577350859454,-0.07277181218966078
2016-01-26,37.94,37.38577350859454,0.014824529209701787
2016-01-27,36.77,35.86577350859454,0.02521140360150831
2016-01-28,35.25,37.16577350859454,-0.051546714294847695
2016-01-29,36.55,37.46577350859454,-0.0244429361210029
2016-02-01,36.85,36.07577350859454,0.02146111964088626
2016-02-02,35.46,36.34577350859454,-0.024370743090254554
2016-02-03,35.73,37.73577350859454,-0.05315310439145282
2016-02-04,37.12,36.73577350859454,0.010459191537523171
2016-02-05,36.12,36.48577350859454,-0.01002509946810859
2016-02-08,35.87,36.81577350859454,-0.025689355905390787
2016-02-09,36.2,37.71577350859454,-0.04018937880855411
2016-02-10,37.1,37.24577350859454,-0.003913826855036273
2016-02-11,36.63,38.65577350859454,-0.052405457832686686
2016-02-12,38.04,39.58577350859454,-0.039048712999354085
2016-02-16,38.97,41.03577350859454,-0.05034079613881004
2016-02-17,40.42,40.85577350859454,-0.010666142656750033
2016-02-18,40.24,41.40577350859454,-0.028154854016978148
2016-02-19,40.79,41.44577350859454,-0.015822445887240022
2016-02-22,40.83,41.40577350859454,-0.013905633437207299
2016-02-23,40.79,41.42577350859454,-0.015347293598818035
2016-02-24,40.81,42.06577350859454,-0.029852618978656542
2016-02-25,41.45,43.09577350859454,-0.038188745081146336
2016-02-26,42.48,43.25577350859454,-0.017934565623717313
2016-02-29,42.64,43.60577350859454,-0.02214783573106871
2016-03-01,42.99,44.50577350859454,-0.034057907302786794
2016-03-02,43.89,44.91577350859454,-0.02283771219921793
2016-03-03,44.3,45.53577350859454,-0.027138520187019455
2016-03-04,44.92,44.85577350859454,0.0014318444735583746
2016-03-07,44.24,43.58577350859454,0.015010092485256754
2016-03-08,42.97,43.23577350859454,-0.006147074217180637
2016-03-09,42.62,42.70577350859454,-0.0020084757059202207
2016-03-10,42.09,44.24577350859454,-0.04872269908844029
2016-03-11,43.63,44.34577350859454,-0.016140737932010985
2016-03-14,43.73,43.95577350859454,-0.005136378923018992
2016-03-15,43.34,44.17577350859454,-0.01891927276456029
2016-03-16,43.56,44.19577350859454,-0.014385391591141716
2016-03-17,43.58,45.77577350859454,-0.04796802632253239
2016-03-18,45.16,46.60577350859454,-0.031021339197984332
2016-03-21,45.99,46.33577350859454,-0.007462344586314118
2016-03-22,45.72,45.63577350859454,0.0018456242752102892
2016-03-23,45.02,45.90577350859454,-0.01929547071957527
2016-03-24,45.29,46.33577350859454,-0.022569462629140502
2016-03-28,45.72,46.70577350859454,-0.021106031107977374
2016-03-29,46.09,47.25577350859454,-0.024669440833139933
2016-03-30,46.64,46.82577350859454,-0.0039673345398221205
2016-03-31,46.21,45.85969666329626,0.007638588176360539
2016-04-01,45.16,46.22969666329626,-0.023138734201246458
2016-04-04,45.53,45.51969666329626,0.00022634897547657573
2016-04-05,44.82,46.35969666329626,-0.033211965869381244
2016-04-06,45.66,46.04969666329626,-0.008462524001963012
2016-04-07,45.35,46.459696663296256,-0.02388514654623064
2016-04-08,45.76,46.459696663296256,-0.015060293405854908
2016-04-11,45.76,46.78969666329626,-0.022006910425303117
2016-04-12,46.09,47.48969666329626,-0.029473691382367773
2016-04-13,46.79,47.29969666329626,-0.010775897082904051
2016-04-14,46.6,46.84969666329626,-0.005329739167593717
2016-04-15,46.15,46.319696663296256,-0.003663596170108918
2016-04-18,45.62,46.47969666329626,-0.01849617628798217
2016-04-19,45.78,45.67969666329626,0.00219579690826488
2016-04-20,44.98,46.08969666329626,-0.02407689231289678
2016-04-21,45.39,45.12969666329626,0.0057678946669155184
2016-04-22,44.43,45.30969666329626,-0.019415196482850616
2016-04-25,44.61,45.10969666329626,-0.011077366957841783
2016-04-26,44.41,46.41969666329626,-0.04329404989165542
2016-04-27,45.72,46.33969666329626,-0.013372911519015096
2016-04-28,45.64,45.94969666329626,-0.0067399065888423815
2016-04-29,45.25,46.35969666329626,-0.023936667906950038
2016-05-02,45.66,46.249696663296255,-0.012750281749723147
2016-05-03,45.55,45.92969666329626,-0.008266909883593687
2016-05-04,45.23,45.92969666329626,-0.01523407978122815
2016-05-05,45.23,45.90969666329626,-0.01480507850620727
2016-05-06,45.21,46.12969666329626,-0.019937192954230465
2016-05-09,45.43,47.569696663296256,-0.044980246110066124
2016-05-10,46.87,46.41969666329626,0.009700695374422752
2016-05-11,45.72,45.69969666329626,0.0004442772750403723
2016-05-12,45.0,44.819696663296256,0.004022859370474086
2016-05-13,44.12,45.34969666329626,-0.02711587405812821
2016-05-16,44.65,45.32969666329626,-0.014994511618839468
2016-05-17,44.63,43.959696663296256,0.015248133803967168
2016-05-18,43.26,43.00969666329626,0.005819695466890984
2016-05-19,42.31,42.84969666329626,-0.012595110475042026
2016-05-20,42.15,43.00969666329626,-0.019988438189333047
2016-05-23,42.31,43.459696663296256,-0.026454318634654084
2016-05-24,42.76,43.709696663296256,-0.021727367970817646
2016-05-25,43.01,42.76969666329626,0.005618541992371995
2016-05-26,42.07,43.27969666329626,-0.02795067333090051
2016-05-27,42.58,43.33969666329626,-0.017528887412348593
2016-05-31,42.64,43.66969666329626,-0.023579203474561883
2016-06-01,42.97,45.03969666329626,-0.04595272207911871
2016-06-02,44.34,45.26969666329626,-0.02053684322674143
2016-06-03,44.57,45.85969666329626,-0.028122660138056865
2016-06-06,45.16,45.499696663296255,-0.0074659105050756125
2016-06-07,44.8,45.26969666329626,-0.010375520445602637
2016-06-08,44.57,45.01969666329626,-0.0099888870122683
2016-06-09,44.32,44.15969666329626,0.0036300823786450387
2016-06-10,43.46,44.15969666329626,-0.015844689075453222
2016-06-13,43.46,44.07969666329626,-0.01405855099298492
2016-06-14,43.38,45.18969666329626,-0.040046665433054796
2016-06-15,44.49,45.30969666329626,-0.018090976626649158
2016-06-16,44.61,46.80969666329626,-0.04699232894241445
2016-06-17,46.11,48.21969666329626,-0.04375176140214332
2016-06-20,47.52,47.62969666329626,-0.0023031148838028592
2016-06-21,46.93,47.62969666329626,-0.014690344728469529
2016-06-22,46.93,48.77969666329626,-0.03791939658960697
2016-06-23,48.08,45.53969666329626,0.05578217517533779
2016-06-24,44.84,44.05969666329626,0.017710138648180385
2016-06-27,43.36,44.85969666329626,-0.03343082487945792
2016-06-28,44.16,46.43969666329626,-0.049089396079066705
2016-06-29,45.74,46.92969666329626,-0.02535061481074352
2016-06-30,46.23,47.768181818181816,-0.03220097059663152
2016-07-01,46.95,46.738181818181815,0.004532015871780981
2016-07-05,45.92,47.128181818181815,-0.0256360795509345
2016-07-06,46.31,47.68818181818182,-0.028899860838400904
2016-07-07,46.87,48.68818181818182,-0.037343391153350725
2016-07-08,47.87,48.95818181818182,-0.02222676124336176
2016-07-11,48.14,49.57818181818182,-0.029008361449317843
2016-07-12,48.76,49.28818181818182,-0.010716196027076408
2016-07-13,48.47,49.46818181818182,-0.020178259671046583
2016-07-14,48.65,49.63818181818182,-0.019907695688802685
2016-07-15,48.82,50.04818181818182,-0.024539988738125018
2016-07-18,49.23,49.838181818181816,-0.012203130130239659
2016-07-19,49.02,50.06818181818182,-0.020935088515660394
2016-07-20,49.25,50.00818181818182,-0.015161155447290464
2016-07-21,49.19,50.768181818181816,-0.03108604172262508
2016-07-22,49.95,49.93818181818182,0.0002366562295201824
2016-07-25,49.12,49.79818181818182,-0.013618606009711987
2016-07-26,48.98,48.35818181818182,0.012858593074406732
2016-07-27,47.54,47.78818181818182,-0.005193372267772611
2016-07-28,46.97,48.408181818181816,-0.029709478112264986
2016-07-29,47.59,48.66818181818182,-0.022153731203885307
2016-08-01,47.85,47.74818181818182,0.0021323991394246455
2016-08-02,46.93,47.66818181818182,-0.015485839610946961
2016-08-03,46.85,48.17818181818182,-0.02756811834855466
2016-08-04,47.36,48.93818181818182,-0.03224847674245801
2016-08-05,48.12,49.698181818181816,-0.03175532304090145
2016-08-08,48.88,49.408181818181816,-0.010690169092347546
2016-08-09,48.59,49.16818181818182,-0.011759267819173469
2016-08-10,48.35,49.36818181818182,-0.02062425191050543
2016-08-11,48.55,49.878181818181815,-0.02662851310465497
2016-08-12,49.06,50.308181818181815,-0.02481071215598396
2016-08-15,49.49,50.82818181818182,-0.026327556294825638
2016-08-16,50.01,50.63818181818182,-0.012405299630174893
2016-08-17,49.82,50.378181818181815,-0.011079832539338752
2016-08-18,49.56,50.41818181818182,-0.017021276595744705
2016-08-19,49.6,50.378181818181815,-0.015446802367547141
2016-08-22,49.56,50.32818181818182,-0.015263452611043782
2016-08-23,49.51,50.41818181818182,-0.01801298232960702
2016-08-24,49.6,50.47818181818182,-0.01739725533984071
2016-08-25,49.66,50.10818181818182,-0.008944284185126827
2016-08-26,49.29,50.06818181818182,-0.015542442124375944
2016-08-29,49.25,49.61818181818182,-0.007420300476364994
2016-08-30,48.8,49.79818181818182,-0.020044543429844186
2016-08-31,48.98,49.59818181818182,-0.012463799992668445
2016-09-01,48.78,49.52818181818182,-0.015106183807198859
2016-09-02,48.71,49.308181818181815,-0.012131492099780483
2016-09-06,48.49,49.34818181818182,-0.01739034320137056
2016-09-07,48.53,48.85818181818182,-0.006717028877642139
2016-09-08,48.04,47.45818181818182,0.012259596965749742
2016-09-09,46.64,48.11818181818182,-0.030719818628377027
2016-09-12,47.3,47.86818181818182,-0.01186971797550096
2016-09-13,47.05,48.27818181818182,-0.025439686664407102
2016-09-14,47.46,48.21818181818182,-0.015723981900452433
2016-09-15,47.4,48.07818181818182,-0.014105812502363646
2016-09-16,47.26,48.058181818181815,-0.016608656174334158
2016-09-19,47.24,48.64818181818182,-0.02894623736288371
2016-09-20,47.83,48.64818181818182,-0.016818343206323694
2016-09-21,47.83,49.18818181818182,-0.02761195409096795
2016-09-22,48.37,49.24818181818182,-0.01783176120945862
2016-09-23,48.43,47.908181818181816,0.010892047287424766
2016-09-26,47.09,48.13818181818182,-0.02177443722616712
2016-09-27,47.32,47.72818181818182,-0.008552218052989446
2016-09-28,46.91,47.64818181818182,-0.015492339686719037
2016-09-29,46.83,47.86818181818182,-0.021688348684835268
2016-09-30,47.05,47.816801210898085,-0.016036229766104082
2016-10-03,46.95,47.71680121089808,-0.01606983685911767
2016-10-04,46.85,47.526801210898086,-0.014240411592078561
2016-10-05,46.66,47.096801210898086,-0.009274540938398523
2016-10-06,46.23,46.89680121089808,-0.014218479590952016
2016-10-07,46.03,47.71680121089808,-0.035350257521303274
2016-10-10,46.85,47.136801210898085,-0.0060844436518907585
2016-10-11,46.27,47.54680121089808,-0.026853566977822818
2016-10-12,46.68,47.48680121089808,-0.016990009651627558
2016-10-13,46.62,47.83680121089808,-0.025436508714986483
2016-10-14,46.97,47.54680121089808,-0.012131230623478317
2016-10-17,46.68,48.12680121089808,-0.03006227662125316
2016-10-18,47.26,48.26680121089808,-0.020859082964684972
2016-10-19,47.4,48.066801210898085,-0.013872385806836363
2016-10-20,47.2,47.87680121089808,-0.01413630806111621
2016-10-21,47.01,47.93680121089808,-0.019333814261419335
2016-10-24,47.07,47.50680121089808,-0.009194498466840173
2016-10-25,46.64,46.666801210898086,-0.0005743100063140272
2016-10-26,45.8,46.526801210898086,-0.015621130015012641
2016-10-27,45.66,46.526801210898086,-0.01863014839487942
2016-10-28,45.66,47.246801210898084,-0.03358536811444646
2016-10-31,46.38,46.916801210898086,-0.011441556053343849
2016-11-01,46.05,46.62680121089808,-0.0123705936482571
2016-11-02,45.76,46.58680121089808,-0.01774754199489159
2016-11-03,45.72,47.21680121089808,-0.031700605981597296
2016-11-04,46.35,47.87680121089808,-0.03189020929306652
2016-11-07,47.01,48.676801210898084,-0.03424220921330612
2016-11-08,47.81,49.316801210898085,-0.030553506592092328
2016-11-09,48.45,49.00680121089808,-0.011361713010035412
2016-11-10,48.14,49.51680121089808,-0.027804728440234183
2016-11-11,48.65,50.76680121089808,-0.04169656469203875
2016-11-14,49.9,51.11680121089808,-0.023804330123823547
2016-11-15,50.25,51.246801210898084,-0.01945099376634074
2016-11-16,50.38,51.28680121089808,-0.017680985935722426
2016-11-17,50.42,50.97680121089808,-0.010922639272607837
2016-11-18,50.11,51.40680121089808,-0.025226257622564585
2016-11-21,50.54,51.856801210898084,-0.02539302811106192
2016-11-22,50.99,52.22680121089808,-0.023681350996468842
2016-11-23,51.36,52.80680121089808,-0.02739800892540134
2016-11-25,51.94,51.776801210898086,0.0031519673924460534
2016-11-28,50.91,51.776801210898086,-0.01674111166828207
2016-11-29,50.91,52.30680121089808,-0.026704007482053038
2016-11-30,51.44,52.596801210898086,-0.021993755975000195
2016-12-01,51.73,52.69680121089808,-0.018346487617509122
2016-12-02,51.83,54.40680121089808,-0.04736174804524129
2016-12-05,53.54,54.856801210898084,-0.02400433823757997
2016-12-06,53.99,56.356801210898084,-0.041996727281256696
2016-12-07,55.49,54.706801210898085,0.014316296543872786
2016-12-08,53.84,55.28680121089808,-0.02616901645980718
2016-12-09,54.42,54.19680121089808,0.004118301894485921
2016-12-12,53.33,54.996801210898084,-0.030307239224811378
2016-12-13,54.13,55.61680121089808,-0.02673295080851834
2016-12-14,54.75,56.90680121089808,-0.03790058771542826
2016-12-15,56.04,57.356801210898084,-0.022958065706214503
2016-12-16,56.49,57.706801210898085,-0.02108592376228069
2016-12-19,56.84,57.78680121089808,-0.016384385206626106
2016-12-20,56.92,57.76680121089808,-0.014658959699127783
2016-12-21,56.9,57.19680121089808,-0.005189122549068892
2016-12-22,56.33,57.026801210898086,-0.012218837390530757
2016-12-23,56.16,57.15680121089808,-0.0174397655183689
2016-12-27,56.29,56.37680121089808,-0.0015396618650527216
2016-12-28,55.51,56.78680121089808,-0.02248411926137961
2016-12-29,55.92,56.676801210898084,-0.013352927383498137
2016-12-30,55.81,60.4969696969697,-0.07747445401723096
2017-01-03,56.2,62.2969696969697,-0.09786944255277741
2017-01-04,58.0,61.6169696969697,-0.05870086949679354
2017-01-05,57.32,61.766969696969696,-0.07199591818712558
2017-01-06,57.47,61.2569696969697,-0.06182104200882521
2017-01-09,56.96,60.3169696969697,-0.05565547662349413
2017-01-10,56.02,60.2969696969697,-0.07093175193486778
2017-01-11,56.0,59.696969696969695,-0.061928934010152314
2017-01-12,55.4,60.516969696969696,-0.08455429481337562
2017-01-13,56.22,60.3869696969697,-0.06900445109069298
2017-01-17,56.09,61.2469696969697,-0.08419958934270089
2017-01-18,56.95,61.7969696969697,-0.07843377629578774
2017-01-19,57.5,61.9969696969697,-0.07253531453150208
2017-01-20,57.7,62.0469696969697,-0.07005933921027563
2017-01-23,57.75,62.3969696969697,-0.07447428488174446
2017-01-24,58.1,63.0769696969697,-0.07890311980552855
2017-01-25,58.78,63.0469696969697,-0.06767921943716804
2017-01-26,58.75,62.846969696969694,-0.06518961402155299
2017-01-27,58.55,62.336969696969696,-0.06074998055533953
2017-01-30,58.04,61.876969696969695,-0.06200965748259002
2017-01-31,57.58,61.6469696969697,-0.06597193206675356
2017-02-01,57.35,61.596969696969694,-0.06894770502287595
2017-02-02,57.3,62.096969696969694,-0.07724965840327935
2017-02-03,57.8,62.016969696969696,-0.06799702916112893
2017-02-06,57.72,62.1069696969697,-0.07063570672300479
2017-02-07,57.81,62.556969696969695,-0.07588234724227128
2017-02-08,58.26,62.9369696969697,-0.07431196194364731
2017-02-09,58.64,62.986969696969695,-0.06901379313662759
2017-02-10,58.69,63.1469696969697,-0.07058089593780748
2017-02-13,58.85,62.766969696969696,-0.062404951455841906
2017-02-14,58.47,63.7569696969697,-0.08292379205125522
2017-02-15,59.46,63.5369696969697,-0.0641668892365218
2017-02-16,59.24,62.7969696969697,-0.05664237803406835
2017-02-17,58.5,62.3169696969697,-0.06125088744736107
2017-02-21,58.02,62.1469696969697,-0.06640661189262986
2017-02-22,57.85,61.5069696969697,-0.059456183827405584
2017-02-23,57.21,62.0769696969697,-0.07840217911292924
2017-02-24,57.78,62.3169696969697,-0.07280472267877813
2017-02-27,58.02,61.4969696969697,-0.05653887848625205
2017-02-28,57.2,61.9969696969697,-0.07737426071655507
2017-03-01,57.7,62.4669696969697,-0.07631184480525466
2017-03-02,58.17,62.0469696969697,-0.06248443261458814
2017-03-03,57.75,61.6069696969697,-0.06260606090416776
2017-03-06,57.31,60.9369696969697,-0.05952002068704865
2017-03-07,56.64,60.586969696969696,-0.06514552083906433
2017-03-08,56.29,60.1369696969697,-0.06397012879688802
2017-03-09,55.84,60.776969696969694,-0.08123092878083793
2017-03-10,56.48,61.806969696969695,-0.0861872006197203
2017-03-13,57.51,61.586969696969696,-0.06619857604668444
2017-03-14,57.29,62.446969696969695,-0.08258158437462093
2017-03-15,58.15,62.5069696969697,-0.06970374212815056
2017-03-16,58.21,62.2169696969697,-0.06440316390344636
2017-03-17,57.92,61.7969696969697,-0.06273721374981611
2017-03-20,57.5,60.986969696969695,-0.05717565103325595
2017-03-21,56.69,61.9969696969697,-0.08560046923114528
2017-03-22,57.7,62.6169696969697,-0.07852455525658641
2017-03-23,58.32,62.6069696969697,-0.06847432031480671
2017-03-24,58.31,62.1469696969697,-0.06174025404100736
2017-03-27,57.85,62.9669696969697,-0.081264347349019
2017-03-28,58.67,62.906969696969696,-0.06735294542686887
2017-03-29,58.61,63.0669696969697,-0.07067042729950368
2017-03-30,58.77,62.7569696969697,-0.06353030932215664
2017-03-31,58.46,60.224229607250756,-0.029294349114236673
2017-04-03,57.62,59.67422960725076,-0.03442406581150337
2017-04-04,57.07,59.35422960725076,-0.038484698097601355
2017-04-05,56.75,59.70422960725075,-0.04948107741586161
2017-04-06,57.1,59.20422960725075,-0.03554187971382783
2017-04-07,56.6,59.78422960725076,-0.05326203295031784
2017-04-10,57.18,60.084229607250755,-0.04833597145598223
2017-04-11,57.48,60.02422960725075,-0.04238670989862103
2017-04-12,57.42,59.71422960725076,-0.038420149139329784
2017-04-13,57.11,59.93422960725076,-0.04712214748997268
2017-04-17,57.33,59.46422960725076,-0.03589098221480236
2017-04-18,56.86,59.52422960725075,-0.044758741521389145
2017-04-19,56.92,60.194229607250755,-0.05439441003920331
2017-04-20,57.59,59.95422960725075,-0.03943390854554196
2017-04-21,57.35,60.64422960725076,-0.05432057804320578
2017-04-24,58.04,61.14422960725076,-0.05076897079561282
2017-04-25,58.54,63.20422960725075,-0.07379616263395883
2017-04-26,60.6,62.84422960725075,-0.03571098923920646
2017-04-27,60.24,61.57422960725076,-0.021668636631933413
2017-04-28,58.97,61.92422960725076,-0.047707167711051324
2017-05-01,59.32,64.09422960725075,-0.07448766662000195
2017-05-02,61.49,63.60422960725076,-0.03324039329311734
2017-05-03,61.0,63.10422960725076,-0.03334530221424303
2017-05-04,60.5,63.67422960725076,-0.04985108774506952
2017-05-05,61.07,63.28422960725076,-0.03498864758238385
2017-05-08,60.68,64.93422960725076,-0.06551597875237924
2017-05-09,62.33,64.72422960725075,-0.03699124148373856
2017-05-10,62.12,64.81422960725075,-0.041568489258867136
2017-05-11,62.21,64.70422960725075,-0.03854816945338069
2017-05-12,62.1,65.22422960725075,-0.04789983148997501
2017-05-15,62.62,65.03422960725075,-0.03712244493139327
2017-05-16,62.43,63.904229607250755,-0.02306935888768602
2017-05-17,61.3,65.04422960725076,-0.05756436243244201
2017-05-18,62.44,66.45422960725075,-0.06040593098400415
2017-05-19,63.85,67.85422960725076,-0.05901223299457925
2017-05-22,65.25,68.09422960725075,-0.041769025417506045
2017-05-23,65.49,68.08422960725076,-0.03810323803641147
2017-05-24,65.48,67.73422960725075,-0.033280508545260545
2017-05-25,65.13,67.94422960725076,-0.041419700002756965
2017-05-26,65.34,68.14422960725076,-0.04115138762904702
2017-05-30,65.54,69.07422960725076,-0.05116567535166194
2017-05-31,66.47,69.24422960725076,-0.040064415807440246
2017-06-01,66.64,70.01422960725075,-0.04819348332729945
2017-06-02,67.41,69.59422960725075,-0.03138521138285855
2017-06-05,66.99,68.36422960725075,-0.020101588435145645
2017-06-06,65.76,68.75422960725075,-0.04354975140227557
2017-06-07,66.15,67.62422960725075,-0.021800316481426996
2017-06-08,65.02,67.35422960725076,-0.03465602117137834
2017-06-09,64.75,68.45422960725075,-0.05411250157226799
2017-06-12,65.85,69.05422960725076,-0.0464016415138504
2017-06-13,66.45,68.85422960725076,-0.034917674933909626
2017-06-14,66.25,69.45422960725075,-0.04613440571395011
2017-06-15,66.85,69.01422960725075,-0.031359179397742354
2017-06-16,66.41,69.44422960725076,-0.043693041515633135
2017-06-19,66.84,68.48422960725075,-0.024008879367997893
2017-06-20,65.88,68.20422960725075,-0.034077499601339545
2017-06-21,65.6,67.80422960725076,-0.03250873315748215
2017-06-22,65.2,68.00422960725075,-0.04123610580468595
2017-06-23,65.4,67.83422960725076,-0.035884974611557485
2017-06-26,65.23,66.05422960725076,-0.012478074638846204
2017-06-27,63.45,65.96422960725076,-0.03811504541507438
2017-06-28,63.36,64.85422960725076,-0.02303981739201333
2017-06-29,62.25,64.45422960725075,-0.034198370233918474
2017-06-30,61.85,63.68575757575758,-0.028825245166846702
2017-07-03,61.31,63.88575757575757,-0.0403181816025765
2017-07-05,61.51,63.45575757575757,-0.03066321560237628
2017-07-06,61.08,64.13575757575758,-0.04764514665860309
2017-07-07,61.76,64.57575757575758,-0.043603941811356184
2017-07-10,62.2,64.83575757575757,-0.04065283840753775
2017-07-11,62.46,64.30575757575758,-0.02870283541225871
2017-07-12,61.93,64.45575757575757,-0.03918591093726487
2017-07-13,62.08,64.82575757575758,-0.04235596587589119
2017-07-14,62.45,64.99575757575758,-0.039168057588840344
2017-07-17,62.62,64.86575757575757,-0.034621619475186494
2017-07-18,62.49,64.49575757575758,-0.03109906218872749
2017-07-19,62.12,64.38575757575758,-0.03519035359786904
2017-07-20,62.01,64.84575757575757,-0.04373081110887844
2017-07-21,62.47,64.38575757575758,-0.02975436879038762
2017-07-24,62.01,65.45575757575757,-0.05264254365659893
2017-07-25,63.08,64.89575757575757,-0.027979603653411456
2017-07-26,62.52,64.93575757575758,-0.037202269842455005
2017-07-27,62.56,64.83575757575757,-0.035100346797034776
2017-07-28,62.46,64.90575757575758,-0.03768167366204611
2017-07-31,62.53,65.14575757575757,-0.04015238555965406
2017-08-01,62.77,64.35575757575758,-0.024640492715680806
2017-08-02,61.98,64.50575757575757,-0.03915553697344376
2017-08-03,62.13,65.35575757575758,-0.04935689976538671
2017-08-04,62.98,66.14575757575757,-0.047860326826430155
2017-08-07,63.77,64.45575757575757,-0.010639198134496652
2017-08-08,62.08,63.74575757575757,-0.026131269579437233
2017-08-09,61.37,63.375757575757575,-0.03164865640240988
2017-08-10,61.0,63.67575757575757,-0.04202160567267876
2017-08-11,61.3,64.12575757575758,-0.04406587434728171
2017-08-14,61.75,64.58575757575757,-0.04390685628222746
2017-08-15,62.21,64.81575757575757,-0.04020253211901326
2017-08-16,62.44,63.195757575757575,-0.011958992260700296
2017-08-17,60.82,63.43575757575758,-0.04123474954380002
2017-08-18,61.06,64.15575757575758,-0.04825377632088568
2017-08-21,61.78,65.69575757575758,-0.059604420745770326
2017-08-22,63.32,65.49575757575758,-0.033219824554909905
2017-08-23,63.12,65.28575757575757,-0.033173507609901454
2017-08-24,62.91,65.85575757575758,-0.04473044854687025
2017-08-25,63.48,65.54575757575758,-0.0315162666839266
2017-08-28,63.17,65.26575757575758,-0.03211113535800014
2017-08-29,62.89,66.69575757575757,-0.05706146408839763
2017-08-30,64.32,66.70575757575757,-0.0357653921109895
2017-08-31,64.33,66.96575757575758,-0.03935978134460405
2017-09-01,64.59,65.97575757575757,-0.021004041888664227
2017-09-05,63.6,66.04575757575758,-0.03703125931975537
2017-09-06,63.67,66.26575757575758,-0.03917192937528868
2017-09-07,63.89,67.51575757575758,-0.05370239046328129
2017-09-08,65.14,68.32575757575758,-0.04662601175296599
2017-09-11,65.95,68.44575757575757,-0.036463290993531516
2017-09-12,66.07,69.05575757575758,-0.04323691000684582
2017-09-13,66.68,68.89575757575757,-0.03216101620366285
2017-09-14,66.52,69.00575757575757,-0.03602246628520234
2017-09-15,66.63,68.93575757575758,-0.033447918131945475
2017-09-18,66.56,69.26575757575758,-0.039063422829068495
2017-09-19,66.89,69.41575757575758,-0.03638593979185589
2017-09-20,67.04,69.71575757575758,-0.03838095817649145
2017-09-21,67.34,70.56575757575757,-0.04571278884513463
2017-09-22,68.19,71.08575757575757,-0.04073611472272065
2017-09-25,68.71,71.87575757575758,-0.04404485855221563
2017-09-26,69.5,71.48575757575757,-0.027778366532006826
2017-09-27,69.11,71.73575757575757,-0.03660319015917002
2017-09-28,69.36,71.82575757575758,-0.03432971205569035
2017-09-29,69.45,71.47268292682928,-0.028300083948156973
2017-10-02,69.43,70.90268292682927,-0.020770482385681466
2017-10-03,68.86,70.95268292682927,-0.029494063374423396
2017-10-04,68.91,71.41268292682926,-0.03504535643050355
2017-10-05,69.37,71.52268292682926,-0.030097905150335946
2017-10-06,69.48,71.70268292682927,-0.03099860195046611
2017-10-09,69.66,71.96268292682927,-0.03199829179757818
2017-10-10,69.92,72.26268292682927,-0.03241898628648188
2017-10-11,70.22,72.42268292682927,-0.03041426853869389
2017-10-12,70.38,73.20268292682927,-0.038559828874724755
2017-10-13,71.16,73.17268292682927,-0.027505933175115405
2017-10-16,71.13,73.26268292682927,-0.02911008499319201
2017-10-17,71.22,73.10268292682927,-0.02575395117459245
2017-10-18,71.06,73.14268292682927,-0.02847424846191038
2017-10-19,71.1,73.08268292682928,-0.027129312272434758
2017-10-20,71.04,72.46268292682927,-0.019633318411158673
2017-10-23,70.42,73.18268292682927,-0.03775050075154396
2017-10-24,71.14,73.36268292682925,-0.0302971870459825
2017-10-25,71.32,74.52268292682926,-0.04297594773894342
2017-10-26,72.48,73.95268292682927,-0.01991385394748124
2017-10-27,71.91,74.69268292682926,-0.03725509404388716
2017-10-30,72.65,74.32268292682927,-0.02250568549141352
2017-10-31,72.28,74.48268292682927,-0.029573087867862613
2017-11-01,72.44,74.48268292682927,-0.027424937536634886
2017-11-02,72.44,75.20268292682927,-0.03673649422211844
2017-11-03,73.16,75.43268292682927,-0.030128623809308364
2017-11-06,73.39,74.65268292682927,-0.016914099766071167
2017-11-07,72.61,74.94268292682926,-0.031126226547117275
2017-11-08,72.9,74.09268292682927,-0.01609717558759627
2017-11-09,72.05,74.73268292682927,-0.03589705095233753
2017-11-10,72.69,74.66268292682926,-0.0264212702986113
2017-11-13,72.62,74.95268292682927,-0.031122073763610203
2017-11-14,72.91,75.42268292682927,-0.033314685043316916
2017-11-15,73.38,76.06268292682927,-0.03526937025623933
2017-11-16,74.02,76.15268292682927,-0.02800535509534774
2017-11-17,74.11,76.35268292682927,-0.02937268005341076
2017-11-20,74.31,77.68268292682927,-0.04341614887330891
2017-11-21,75.64,77.72268292682928,-0.026796333430614938
2017-11-22,75.68,77.80268292682926,-0.027282901398471893
2017-11-24,75.76,78.04268292682927,-0.029249160090632054
2017-11-27,76.0,78.17268292682927,-0.027793378012405334
2017-11-28,76.13,78.60268292682927,-0.031457996530870114
2017-11-29,76.56,79.60268292682927,-0.03822337156181155
2017-11-30,77.56,79.29268292682927,-0.021851737926791737
2017-12-01,77.25,79.70268292682927,-0.03077290295335411
2017-12-04,77.66,79.67268292682927,-0.025261894703328847
2017-12-05,77.63,78.79268292682927,-0.014756229685807254
2017-12-06,76.75,79.32268292682927,-0.03243313049815055
2017-12-07,77.28,80.42268292682927,-0.039077071448717526
