date,CDW,dcf,Deviation
2014-08-07,30.64,32.169420289855076,-0.04754267487802355
2014-08-08,30.85,32.35942028985507,-0.04664546757434607
2014-08-11,31.04,32.58942028985507,-0.04754365914073644
2014-08-12,31.27,32.959420289855075,-0.05125758508486511
2014-08-13,31.64,33.25942028985507,-0.048690574752712545
2014-08-14,31.94,33.389420289855074,-0.04340956738010393
2014-08-15,32.07,34.00942028985507,-0.05702597319583236
2014-08-18,32.69,34.319420289855074,-0.047478083140487626
2014-08-19,33.0,34.21942028985507,-0.0356353286971548
2014-08-20,32.9,34.47942028985507,-0.04580762311481745
2014-08-21,33.16,34.43942028985507,-0.03714987880420151
2014-08-22,33.12,34.55942028985507,-0.041650591294137396
2014-08-25,33.24,34.79942028985507,-0.04481167435739386
2014-08-26,33.48,34.68942028985507,-0.03486424044419012
2014-08-27,33.37,34.26942028985507,-0.02624556477021389
2014-08-28,32.95,34.35942028985507,-0.0410199088915133
2014-08-29,33.04,34.459420289855075,-0.04119106699751873
2014-09-02,33.14,33.00942028985507,0.003955831668605914
2014-09-03,31.69,32.68942028985507,-0.030573203225792045
2014-09-04,31.37,32.97942028985507,-0.04880074530449374
2014-09-05,31.66,32.959420289855075,-0.03942485269545337
2014-09-08,31.64,32.739420289855076,-0.033580933325070284
2014-09-09,31.42,32.679420289855074,-0.03853863620236997
2014-09-10,31.36,32.54942028985507,-0.03654198075613002
2014-09-11,31.23,32.69942028985507,-0.04493719695425158
2014-09-12,31.38,32.139420289855074,-0.023628935525473294
2014-09-15,30.82,32.319420289855074,-0.04639378665853533
2014-09-16,31.0,32.64942028985507,-0.050519129442784805
2014-09-17,31.33,33.099420289855075,-0.0534577425936793
2014-09-18,31.78,33.12942028985507,-0.04073178093817387
2014-09-19,31.81,32.61942028985507,-0.024814061153220712
2014-09-22,31.3,31.809420289855073,-0.01601476182882655
2014-09-23,30.49,32.28942028985507,-0.05572785989039353
2014-09-24,30.97,31.659420289855074,-0.02177615014877554
2014-09-25,30.34,31.88942028985507,-0.04858728304785098
2014-09-26,30.57,31.969420289855073,-0.04377371491778825
2014-09-29,30.65,32.36942028985507,-0.053118661825215296
2014-09-30,31.05,32.431800810654316,-0.0426063547541391
2014-10-01,30.36,32.17180081065431,-0.05631642509903578
2014-10-02,30.1,32.791800810654316,-0.08208761776144136
2014-10-03,30.72,32.64180081065432,-0.05887545303649544
2014-10-06,30.57,32.21180081065432,-0.05096892347947457
2014-10-07,30.14,32.23180081065431,-0.06489866399158384
2014-10-08,30.16,31.871800810654314,-0.053708945434990385
2014-10-09,29.8,31.081800810654315,-0.04123959285573098
2014-10-10,29.01,30.431800810654313,-0.046720889752818406
2014-10-13,28.36,30.491800810654315,-0.06991390321261148
2014-10-14,28.42,30.501800810654313,-0.06825173449848032
2014-10-15,28.43,30.321800810654313,-0.062390780233263166
2014-10-16,28.25,31.121800810654314,-0.09227617733711524
2014-10-17,29.05,31.021800810654312,-0.06356177781842709
2014-10-20,28.95,31.861800810654312,-0.09138845691611475
2014-10-21,29.79,31.591800810654313,-0.05703381144536268
2014-10-22,29.52,31.951800810654312,-0.07610841170002003
2014-10-23,29.88,32.03180081065431,-0.06717701647103735
2014-10-24,29.96,31.941800810654314,-0.06204411649806785
2014-10-27,29.87,32.41180081065431,-0.07842207921439459
2014-10-28,30.34,32.07180081065432,-0.05399761681230597
2014-10-29,30.0,32.20180081065431,-0.06837508323217201
2014-10-30,30.13,32.91180081065431,-0.08452289884283026
2014-10-31,30.84,33.13180081065431,-0.06917223798826322
2014-11-03,31.06,33.111800810654316,-0.06196584783737025
2014-11-04,31.04,33.401800810654315,-0.0707087867520293
2014-11-05,31.33,34.55180081065431,-0.09324552512646023
2014-11-06,32.48,34.66180081065431,-0.06294539693920564
2014-11-07,32.59,34.82180081065432,-0.06409205608836455
2014-11-10,32.75,34.66180081065431,-0.05515584204922974
2014-11-11,32.59,34.541800810654316,-0.05650547350884738
2014-11-12,32.47,34.64180081065432,-0.06269306906199767
2014-11-13,32.57,35.02180081065431,-0.07000784522503556
2014-11-14,32.95,34.941800810654314,-0.057003381750347026
2014-11-17,32.87,35.31180081065431,-0.06914971070853948
2014-11-18,33.24,34.971800810654315,-0.04951992092230817
2014-11-19,32.9,34.98180081065431,-0.05951096748627838
2014-11-20,32.91,35.581800810654315,-0.07508897104090073
2014-11-21,33.51,36.98180081065431,-0.09387863042229416
2014-11-24,34.91,36.99180081065431,-0.056277357820728735
2014-11-25,34.92,37.151800810654315,-0.06007247998633436
2014-11-26,35.08,37.151800810654315,-0.055765824682720844
2014-11-28,35.08,36.501800810654316,-0.0389515251050111
2014-12-01,34.43,36.46180081065432,-0.0557240938593635
2014-12-02,34.39,35.651800810654315,-0.03539234434063243
2014-12-03,33.58,36.21180081065432,-0.07267798761004962
2014-12-04,34.14,36.431800810654316,-0.06290660246429791
2014-12-05,34.36,36.02180081065431,-0.04613319637708935
2014-12-08,33.95,36.221800810654315,-0.06271915696654384
2014-12-09,34.15,36.07180081065432,-0.05327709644278933
2014-12-10,34.0,36.181800810654316,-0.060301056381136475
2014-12-11,34.11,36.401800810654315,-0.06295844600038403
2014-12-12,34.33,35.28180081065431,-0.026977104024885512
2014-12-15,33.21,35.331800810654315,-0.06005357105982789
2014-12-16,33.26,35.95180081065431,-0.07487248899800869
2014-12-17,33.88,36.73180081065431,-0.07763846987396072
2014-12-18,34.66,36.931800810654316,-0.06151340472948008
2014-12-19,34.86,37.151800810654315,-0.06168747572518951
2014-12-22,35.08,37.681800810654316,-0.06904661546638913
2014-12-23,35.61,37.82180081065432,-0.058479521420123914
2014-12-24,35.75,37.99180081065431,-0.05900749011154083
2014-12-26,35.92,37.80180081065431,-0.04978071865094669
2014-12-29,35.73,37.41180081065431,-0.044953751870061454
2014-12-30,35.34,37.24180081065431,-0.05106629564782572
2014-12-31,35.17,36.85363425925926,-0.04568434818165201
2015-01-02,34.86,36.48363425925926,-0.04450308452610352
2015-01-05,34.49,35.98363425925926,-0.0415087105570755
2015-01-06,33.99,36.69363425925926,-0.07368128869865287
2015-01-07,34.7,37.56363425925926,-0.07623421736818192
2015-01-08,35.57,37.70363425925926,-0.05658961798186024
2015-01-09,35.71,37.70363425925926,-0.05287644807793723
2015-01-12,35.71,38.27363425925926,-0.06698173060581669
2015-01-13,36.28,37.50363425925926,-0.032627084905968884
2015-01-14,35.51,37.37363425925926,-0.04986494613639436
2015-01-15,35.38,37.76363425925926,-0.06311983224111484
2015-01-16,35.77,37.50363425925926,-0.04622576700899961
2015-01-20,35.51,37.44363425925926,-0.05164120143549111
2015-01-21,35.45,37.73363425925926,-0.06051985990983333
2015-01-22,35.74,37.73363425925926,-0.05283440883434254
2015-01-23,35.74,37.68363425925926,-0.05157767549401593
2015-01-26,35.69,36.60363425925926,-0.024960206213079705
2015-01-27,34.61,36.56363425925926,-0.05343107431298433
2015-01-28,34.57,36.75363425925926,-0.059412743889650566
2015-01-29,34.76,36.25363425925926,-0.041199573222863384
2015-01-30,34.26,36.26363425925926,-0.055251888019129614
2015-02-02,34.27,37.26363425925926,-0.08033661554402471
2015-02-03,35.27,37.12363425925926,-0.04993137919402202
2015-02-04,35.13,37.45363425925926,-0.0620402880845885
2015-02-05,35.46,37.973634259259256,-0.0661941978504822
2015-02-06,35.98,38.04363425925926,-0.05424387810049991
2015-02-09,36.05,38.39363425925926,-0.061042261418481236
2015-02-10,36.4,37.98363425925926,-0.04169254180498072
2015-02-11,35.99,38.39363425925926,-0.06260502048408145
2015-02-12,36.4,39.02363425925926,-0.06723193031763164
2015-02-13,37.03,39.68363425925926,-0.06686973884303682
2015-02-17,37.69,39.93363425925926,-0.05618407392357572
2015-02-18,37.94,39.78363425925926,-0.04634152443803374
2015-02-19,37.79,39.74363425925926,-0.04915590372322609
2015-02-20,37.75,39.973634259259256,-0.05562752300271989
2015-02-23,37.98,40.083634259259256,-0.05248112597907273
2015-02-24,38.09,40.02363425925926,-0.048312310839486616
2015-02-25,38.03,40.16363425925926,-0.05312353572105777
2015-02-26,38.17,39.62363425925926,-0.03668604070358783
2015-02-27,37.63,39.99363425925926,-0.05910026190510642
2015-03-02,38.0,40.17363425925926,-0.054105990143480165
2015-03-03,38.18,40.02363425925926,-0.04606363948153325
2015-03-04,38.03,39.74363425925926,-0.04311720080958692
2015-03-05,37.75,39.38363425925926,-0.041480028188997986
2015-03-06,37.39,39.30363425925926,-0.04868848123907121
2015-03-09,37.31,38.37363425925926,-0.027717840120983883
2015-03-10,36.38,38.09363425925926,-0.044984793196588546
2015-03-11,36.1,37.56363425925926,-0.03896412815537087
2015-03-12,35.57,37.94363425925926,-0.06255685059161231
2015-03-13,35.95,38.333634259259256,-0.06218127514699445
2015-03-16,36.34,38.25363425925926,-0.050024900805236805
2015-03-17,36.26,38.73363425925926,-0.0638626946984181
2015-03-18,36.74,39.31363425925926,-0.06546416549248713
2015-03-19,37.32,39.76363425925926,-0.06145399696936016
2015-03-20,37.77,39.973634259259256,-0.05512719321358217
2015-03-23,37.98,39.82363425925926,-0.04629497768226931
2015-03-24,37.83,39.36363425925926,-0.03896068765293215
2015-03-25,37.37,38.96363425925926,-0.04090055482646748
2015-03-26,36.97,39.81363425925926,-0.0714236294215701
2015-03-27,37.82,39.74363425925926,-0.048401065859021264
2015-03-30,37.75,39.23363425925926,-0.03781536651576245
2015-03-31,37.24,39.31867435158502,-0.05286735592857594
2015-04-01,36.74,39.24867435158502,-0.06391742888212237
2015-04-02,36.67,39.49867435158502,-0.07161441233208132
2015-04-06,36.92,39.758674351585015,-0.07139761065680117
2015-04-07,37.18,40.52867435158502,-0.08262481823450152
2015-04-08,37.95,40.94867435158501,-0.07323007152413319
2015-04-09,38.37,40.99867435158502,-0.0641160816333417
2015-04-10,38.42,41.048674351585014,-0.06403798400577365
2015-04-13,38.47,40.608674351585016,-0.05266545598284322
2015-04-14,38.03,41.038674351585016,-0.07331314666280908
2015-04-15,38.46,40.76867435158501,-0.056628634320440074
2015-04-16,38.19,40.40867435158501,-0.05490589303378102
2015-04-17,37.83,40.88867435158502,-0.07480492826166796
2015-04-20,38.31,41.298674351585014,-0.07236731925440865
2015-04-21,38.72,41.508674351585015,-0.06718292971643725
2015-04-22,38.93,41.59867435158502,-0.06415287008979731
2015-04-23,39.02,41.44867435158501,-0.05859474131751419
2015-04-24,38.87,41.30867435158501,-0.0590354057559207
2015-04-27,38.73,41.30867435158501,-0.0624245244385595
2015-04-28,38.73,41.16867435158501,-0.059236164146517445
2015-04-29,38.59,40.898674351585015,-0.05644863527209998
2015-04-30,38.32,41.24867435158502,-0.07100044783554305
2015-05-01,38.67,41.398674351585015,-0.0659121190309453
2015-05-04,38.82,41.44867435158501,-0.06341998610830102
2015-05-05,38.87,41.218674351585015,-0.05698083183247016
2015-05-06,38.64,39.548674351585014,-0.022976101386027792
2015-05-07,36.97,39.27867435158502,-0.058776788924187695
2015-05-08,36.7,39.288674351585016,-0.06588856443512403
2015-05-11,36.71,39.508674351585015,-0.07083695916192478
2015-05-12,36.93,39.56867435158502,-0.0666859427267954
2015-05-13,36.99,39.94867435158501,-0.07406189065364122
2015-05-14,37.37,40.15867435158501,-0.06944139458315934
2015-05-15,37.58,40.118674351585014,-0.0632791185804652
2015-05-18,37.54,39.34867435158502,-0.045965318562559476
2015-05-19,36.77,39.298674351585014,-0.06434502927407326
2015-05-20,36.72,39.678674351585016,-0.07456585684715122
2015-05-21,37.1,39.608674351585016,-0.06333648860138197
2015-05-22,37.03,38.99867435158502,-0.05048054541128277
2015-05-26,36.42,39.44867435158501,-0.07677506028699599
