date,SLB,dcf,Deviation
2006-11-10,63.3,63.33195532008532,-0.0005045686640151592
2006-11-13,63.2,64.41195532008533,-0.01881568901398345
2006-11-14,64.28,65.58195532008533,-0.0198523406893083
2006-11-15,65.45,62.78195532008532,0.0424969988002446
2006-11-16,62.65,63.45195532008532,-0.012638780255704196
2006-11-17,63.32,63.38195532008532,-0.0009774914606600626
2006-11-20,63.25,65.74195532008532,-0.037905098927351055
2006-11-21,65.61,65.31195532008533,0.004563401577153625
2006-11-22,65.18,65.49195532008532,-0.004763261664133656
2006-11-24,65.36,64.76195532008532,0.009234506230685113
2006-11-27,64.63,65.80195532008533,-0.01781034187182584
2006-11-28,65.67,68.16195532008533,-0.036559328563613214
2006-11-29,68.03,68.61195532008531,-0.008481835525170567
2006-11-30,68.48,68.47195532008533,0.00011748868390082379
2006-12-01,68.34,69.05195532008533,-0.010310429542293331
2006-12-04,68.92,67.44195532008533,0.0219158040851537
2006-12-05,67.31,67.24195532008532,0.0010119378532460477
2006-12-06,67.11,66.86195532008531,0.0037098029623456874
2006-12-07,66.73,66.65195532008532,0.0011709285877643527
2006-12-08,66.52,66.03195532008532,0.007391037832348291
2006-12-11,65.9,66.16195532008533,-0.003959304389025475
2006-12-12,66.03,67.50195532008532,-0.02180611380967401
2006-12-13,67.37,68.85195532008532,-0.021523794250952966
2006-12-14,68.72,67.68195532008532,0.015337096497958669
2006-12-15,67.55,65.2019553200853,0.036011875232695445
2006-12-18,65.07,65.90195532008532,-0.012624137114665701
2006-12-19,65.77,64.98195532008532,0.012127130924776797
2006-12-20,64.85,64.00195532008532,0.013250293302344618
2006-12-21,63.87,63.02195532008532,0.013456337170236976
2006-12-22,62.89,62.44195532008532,0.007175378759648909
2006-12-26,62.31,64.02195532008533,-0.026740128625034942
2006-12-27,63.89,63.76195532008532,0.0020081673981278136
2006-12-28,63.63,63.29195532008532,0.005341037075013544
2006-12-29,63.16,,
2007-01-03,60.82,,
2007-01-04,59.3,,
2007-01-05,59.2,,
2007-01-08,58.67,,
2007-01-09,58.19,,
2007-01-10,57.03,,
2007-01-11,56.52,,
2007-01-12,57.89,,
2007-01-16,57.79,,
2007-01-17,58.48,,
2007-01-18,57.9,,
2007-01-19,61.0,,
2007-01-22,61.0,,
2007-01-23,63.62,,
2007-01-24,64.01,,
2007-01-25,62.62,,
2007-01-26,62.65,,
2007-01-29,62.02,,
2007-01-30,63.46,,
2007-01-31,63.49,,
2007-02-01,64.39,,
2007-02-02,65.12,,
2007-02-05,65.12,,
2007-02-06,64.87,,
2007-02-07,64.45,,
2007-02-08,64.95,,
2007-02-09,64.46,,
2007-02-12,63.6,,
2007-02-13,64.6,,
2007-02-14,64.66,,
2007-02-15,63.79,,
2007-02-16,63.33,,
2007-02-20,62.34,,
2007-02-21,63.55,,
2007-02-22,64.97,,
2007-02-23,64.58,,
2007-02-26,65.2,,
2007-02-27,62.8,,
2007-02-28,62.8,,
2007-03-01,63.42,,
2007-03-02,62.25,,
2007-03-05,61.67,,
2007-03-06,63.28,,
2007-03-07,65.06,,
2007-03-08,65.68,,
2007-03-09,65.1,,
2007-03-12,65.0,,
2007-03-13,64.11,,
2007-03-14,64.93,,
2007-03-15,64.4,,
2007-03-16,64.48,,
2007-03-19,66.24,,
2007-03-20,65.8,,
2007-03-21,67.92,,
2007-03-22,68.99,,
2007-03-23,69.1,,
2007-03-26,69.58,,
2007-03-27,69.86,,
2007-03-28,69.32,,
2007-03-29,70.67,209.44107282621317,-0.6625781225889753
2007-03-30,69.1,70.93459765062958,-0.02586322769694749
2007-04-02,70.82,71.06459765062961,-0.0034419057972031597
2007-04-03,70.95,71.5045976506296,-0.007756111758566386
2007-04-04,71.39,71.9545976506296,-0.00784658199842847
2007-04-05,71.84,71.68459765062958,0.002167862476229576
2007-04-09,71.57,73.2445976506296,-0.022863087577015495
2007-04-10,73.13,73.1045976506296,0.00034747950452840293
2007-04-11,72.99,75.42459765062961,-0.03227856331308243
2007-04-12,75.31,76.1145976506296,-0.010570871757382916
2007-04-13,76.0,77.68459765062958,-0.021685092046247245
2007-04-16,77.57,77.6145976506296,-0.0005746039015799287
2007-04-17,77.5,75.0245976506296,0.032994543481562166
2007-04-18,74.91,74.43459765062958,0.006386846498476206
2007-04-19,74.32,75.3445976506296,-0.013598820387635824
2007-04-20,75.23,74.6645976506296,0.007572562729341037
2007-04-23,74.55,74.9145976506296,-0.004866843873739257
2007-04-24,74.8,75.9845976506296,-0.015589970694801503
2007-04-25,75.87,75.6545976506296,0.002847181216469208
2007-04-26,75.54,75.7545976506296,-0.002832800348558373
2007-04-27,75.64,73.9445976506296,0.022928008309420544
2007-04-30,73.83,73.9445976506296,-0.0015497771882004852
2007-05-01,73.83,74.0745976506296,-0.003302044943709781
2007-05-02,73.96,74.8845976506296,-0.012346966928276415
2007-05-03,74.77,74.7245976506296,0.0006075957689684053
2007-05-04,74.61,75.1145976506296,-0.0067177042334244375
2007-05-07,75.0,74.7445976506296,0.0034170007920064638
2007-05-08,74.63,74.4645976506296,0.0022212212862067204
2007-05-09,74.35,73.0345976506296,0.01801067427882308
2007-05-10,72.92,74.4945976506296,-0.021137071684234954
2007-05-11,74.38,74.8545976506296,-0.006340260525408259
2007-05-14,74.74,75.6245976506296,-0.011697221249576284
2007-05-15,75.51,76.6145976506296,-0.014417587307143154
2007-05-16,76.5,78.8245976506296,-0.029490764557185578
2007-05-17,78.71,79.5145976506296,-0.01011886715650423
2007-05-18,79.4,80.2545976506296,-0.010648581833901938
2007-05-21,80.14,79.2245976506296,0.01155452191006634
2007-05-22,79.11,80.7145976506296,-0.019879894062967973
2007-05-23,80.6,78.9645976506296,0.020710576613155895
2007-05-24,78.85,79.3545976506296,-0.006358770198182762
2007-05-25,79.24,77.9945976506296,0.015967802731018166
2007-05-29,77.88,80.0245976506296,-0.026799230656459727
2007-05-30,79.91,77.9845976506296,0.024689520846105983
2007-05-31,77.87,78.3045976506296,-0.005550091101529375
2007-06-01,78.19,80.17459765062961,-0.024753446961813697
2007-06-04,80.06,79.31459765062961,0.009398047414346022
2007-06-05,79.2,79.8945976506296,-0.008693925134550473
2007-06-06,79.78,77.8945976506296,0.024204532871801243
2007-06-07,77.78,78.8745976506296,-0.013877695522176214
2007-06-08,78.76,80.29459765062961,-0.019112090919326974
2007-06-11,80.18,78.8545976506296,0.01680818099209236
2007-06-12,78.74,82.0745976506296,-0.040628863815137084
2007-06-13,81.96,84.3445976506296,-0.028272085196339836
2007-06-14,84.23,84.7145976506296,-0.005720355925293075
2007-06-15,84.6,85.56459765062961,-0.011273326552275531
2007-06-18,85.45,85.8845976506296,-0.005060251343290911
2007-06-19,85.77,84.8745976506296,0.010549709502672977
2007-06-20,84.76,85.8745976506296,-0.012979363876197691
2007-06-21,85.76,89.31459765062961,-0.039798619085024134
2007-06-22,89.2,87.2745976506296,0.022061429112260278
2007-06-25,87.16,86.4045976506296,0.008742617521637186
2007-06-26,86.29,87.0845976506296,-0.009124433850144276
2007-06-27,86.97,85.6645976506296,0.015238527760257359
2007-06-28,85.55,85.0545976506296,0.005824521696114582
2007-06-29,84.94,86.86376606297043,-0.022146933642916533
2007-07-02,86.74,88.01376606297043,-0.01447235040549344
2007-07-03,87.89,88.10376606297044,-0.00242629881244405
2007-07-05,87.98,88.45376606297043,-0.005356086959973583
2007-07-06,88.33,88.46376606297044,-0.001512100026074159
2007-07-09,88.34,87.39376606297043,0.010827247521840055
2007-07-10,87.27,87.12376606297043,0.00167846207341249
2007-07-11,87.0,88.63376606297044,-0.018432772695337274
2007-07-12,88.51,89.76376606297043,-0.013967395954520123
2007-07-13,89.64,90.66376606297044,-0.011291898709120285
2007-07-16,90.54,89.99376606297044,0.006069686389692297
2007-07-17,89.87,91.32376606297044,-0.015918814188718544
2007-07-18,91.2,93.57376606297044,-0.025367858565968238
2007-07-19,93.45,96.80376606297044,-0.03464499574106261
2007-07-20,96.68,96.44376606297043,0.0024494474518481635
2007-07-23,96.32,94.92376606297043,0.014709002760207923
2007-07-24,94.8,97.03376606297043,-0.023020502590003766
2007-07-25,96.91,94.76376606297043,0.02264825498390799
2007-07-26,94.64,93.14376606297043,0.016063704531960044
2007-07-27,93.02,95.47376606297043,-0.02570094554929392
2007-07-30,95.35,94.84376606297043,0.005337556257450249
2007-07-31,94.72,94.74376606297044,-0.0002508456646598267
2007-08-01,94.62,92.12376606297043,0.027096525073923905
2007-08-02,92.0,87.86376606297043,0.04707553662183339
2007-08-03,87.74,87.37376606297043,0.004191577787383105
2007-08-06,87.25,88.88376606297044,-0.018380927534202174
2007-08-07,88.76,93.84376606297043,-0.0541726560670972
2007-08-08,93.72,92.32376606297044,0.015123234206859015
2007-08-09,92.2,92.22376606297043,-0.0002576999832580862
2007-08-10,92.1,90.80376606297044,0.014275112071129747
2007-08-13,90.68,89.29376606297043,0.015524420103996794
2007-08-14,89.17,87.36376606297043,0.020674863486627615
2007-08-15,87.24,85.96376606297044,0.0148461845668173
2007-08-16,85.84,88.68376606297043,-0.0320663655730542
2007-08-17,88.56,90.82376606297044,-0.024924820463852027
2007-08-20,90.7,89.37376606297043,0.01483918598769951
2007-08-21,89.25,91.16376606297044,-0.02099261741390246
2007-08-22,91.04,92.54376606297043,-0.016249242136387676
2007-08-23,92.42,94.35376606297044,-0.020494847674441208
2007-08-24,94.23,93.26376606297043,0.010360228605578614
2007-08-27,93.14,91.43376606297043,0.018660873444220627
2007-08-28,91.31,95.84376606297043,-0.0473037136290293
2007-08-29,95.72,95.12376606297043,0.006267980776064608
2007-08-30,95.0,96.62376606297043,-0.0168050380266922
2007-08-31,96.5,100.26376606297043,-0.037538646419950084
2007-09-04,100.14,99.23376606297042,0.009132314261402819
2007-09-05,99.11,97.73376606297042,0.014081458153806015
2007-09-06,97.61,97.59376606297043,0.00016634194666798052
2007-09-07,97.47,99.15376606297043,-0.01698136268370387
2007-09-10,99.03,100.30376606297044,-0.012699085118805686
2007-09-11,100.18,99.94376606297043,0.00236366855418213
2007-09-12,99.82,100.67376606297043,-0.008480521752175396
2007-09-13,100.55,100.49376606297044,0.0005595763720738223
2007-09-14,100.37,99.75376606297043,0.006177550596341064
2007-09-17,99.63,104.91376606297044,-0.05036294340819936
2007-09-18,104.79,107.09376606297043,-0.021511672879407584
2007-09-19,106.97,107.39376606297043,-0.003945909325146046
2007-09-20,107.27,106.32376606297044,0.008899552490166274
2007-09-21,106.2,105.04376606297043,0.011007163779109375
2007-09-24,104.92,104.74376606297044,0.0016825243511258137
2007-09-25,104.62,103.12376606297043,0.01450910875496847
2007-09-26,103.0,105.15376606297043,-0.020482063016941
2007-09-27,105.03,105.12376606297043,-0.000891958749977273
2007-09-28,105.0,106.59,-0.014916971573318394
2007-10-01,106.59,106.47,0.0011270780501551059
2007-10-02,106.47,105.76,0.006713313161875956
2007-10-03,105.76,106.19,-0.004049345512760039
2007-10-04,106.19,104.93,0.01200800533689117
2007-10-05,104.93,103.95,0.009427609427609562
2007-10-08,103.95,104.63,-0.006499092038612209
2007-10-09,104.63,108.26,-0.03353038980232781
2007-10-10,108.26,108.58,-0.002947135752440544
2007-10-11,108.58,109.84,-0.01147123088128188
2007-10-12,109.84,111.39,-0.013915073166352432
2007-10-15,111.39,112.09,-0.006244981711124975
2007-10-16,112.09,111.03,0.009546969287580032
2007-10-17,111.03,111.62,-0.005285791076867996
2007-10-18,111.62,99.32,0.12384212645992765
2007-10-19,99.32,95.34,0.04174533249423096
2007-10-22,95.34,99.92,-0.04583666933546837
2007-10-23,99.92,100.86,-0.009319849296053895
2007-10-24,100.86,98.1,0.028134556574923586
2007-10-25,98.1,99.51,-0.014169430208019418
2007-10-26,99.51,99.79,-0.0028058923739854302
2007-10-29,99.79,95.99,0.0395874570267738
2007-10-30,95.99,96.57,-0.006006006006005982
2007-10-31,96.57,96.15,0.004368174726989027
2007-11-01,96.15,98.82,-0.027018822100789208
2007-11-02,98.82,97.68,0.01167076167076142
2007-11-05,97.68,98.15,-0.0047885888945491395
2007-11-06,98.15,94.76,0.03577458843393844
2007-11-07,94.76,96.33,-0.016298141804214628
2007-11-08,96.33,94.76,0.01656817222456719
2007-11-09,94.76,91.04,0.040861159929701296
2007-11-12,91.04,92.94,-0.020443296750591644
2007-11-13,92.94,93.29,-0.003751741880158699
2007-11-14,93.29,90.84,0.026970497578159502
2007-11-15,90.84,93.46,-0.028033383265568035
2007-11-16,93.46,91.52,0.021197552447552503
2007-11-19,91.52,93.26,-0.018657516620201653
2007-11-20,93.26,91.78,0.01612551754194813
2007-11-21,91.78,94.11,-0.024758261608755716
2007-11-23,94.11,90.56,0.039200530035335746
2007-11-26,90.56,89.17,0.015588202310194088
2007-11-27,89.17,90.63,-0.016109456030012015
2007-11-28,90.63,92.16,-0.0166015625
2007-11-29,92.16,93.45,-0.013804173354735272
2007-11-30,93.45,93.84,-0.004156010230179086
2007-12-03,93.84,93.84,0.0
2007-12-04,93.84,95.8,-0.020459290187891388
2007-12-05,95.8,98.89,-0.03124683992314692
2007-12-06,98.89,97.19,0.01749151147237371
2007-12-07,97.19,98.45,-0.012798374809548041
2007-12-10,98.45,95.5,0.030890052356020936
2007-12-11,95.5,97.65,-0.022017409114183373
2007-12-12,97.65,96.62,0.010660318774580846
2007-12-13,96.62,94.57,0.021677064608226937
2007-12-14,94.57,90.28,0.047518830305715465
2007-12-17,90.28,90.39,-0.0012169487775196552
2007-12-18,90.39,91.11,-0.007902535396773103
2007-12-19,91.11,90.78,0.0036351619299404003
2007-12-20,90.78,94.64,-0.04078613693998312
2007-12-21,94.64,95.83,-0.01241782322863405
2007-12-24,95.83,98.55,-0.02760020294266874
2007-12-26,98.55,97.35,0.012326656394453073
2007-12-27,97.35,98.8,-0.014676113360323928
2007-12-28,98.8,98.37,0.004371251397783826
2007-12-31,98.37,266.6869886175561,-0.6311406097840491
2008-01-02,100.58,268.4169886175557,-0.6252845227195817
2008-01-03,102.31,264.10698861755594,-0.6126191111581999
2008-01-04,98.0,262.9169886175557,-0.6272587765617811
2008-01-07,96.81,262.8169886175561,-0.6316448167630624
2008-01-08,96.71,264.716988617556,-0.6346664394111872
2008-01-09,98.61,263.19698861755603,-0.6253376586185515
2008-01-10,97.09,260.1169886175559,-0.6267448715441295
2008-01-11,94.01,261.63698861755586,-0.6406853614363457
2008-01-14,95.53,255.03698861755575,-0.6254268821247206
2008-01-15,88.93,252.00698861755586,-0.6471129610815691
2008-01-16,85.9,248.6169886175559,-0.654488615288721
2008-01-17,82.51,245.62698861755587,-0.6640841445625136
2008-01-18,79.52,,
2008-01-22,77.09,,
2008-01-23,80.34,,
2008-01-24,80.32,,
2008-01-25,77.7,,
2008-01-28,79.23,,
2008-01-29,78.69,,
2008-01-30,75.75,,
2008-01-31,75.4,,
2008-02-01,78.28,,
2008-02-04,79.09,,
2008-02-05,76.93,,
2008-02-06,74.86,,
2008-02-07,75.76,,
2008-02-08,77.37,,
2008-02-11,80.49,,
2008-02-12,81.49,,
2008-02-13,84.89,250.21698861755598,-0.6607344670359291
2008-02-14,84.11,250.1869886175561,-0.6638114537260238
2008-02-15,84.08,,
2008-02-19,86.72,252.16698861755575,-0.6561009017261881
2008-02-20,86.06,250.01698861755582,-0.6557833910573028
2008-02-21,83.91,251.5569886175561,-0.6664374126072523
2008-02-22,85.45,253.6469886175558,-0.6631144707621981
2008-02-25,87.54,255.20698861755602,-0.6569843150683295
2008-02-26,89.1,254.35698861755594,-0.649704926590524
2008-02-27,88.25,255.79698861755614,-0.6549998478209484
2008-02-28,89.69,252.5569886175561,-0.6448722306559631
2008-02-29,86.45,253.086988617556,-0.6584178409478172
2008-03-03,86.98,250.65698861755578,-0.6529919214312783
2008-03-04,84.55,,
2008-03-05,87.85,253.76698861755582,-0.6538162805234059
2008-03-06,87.66,251.71698861755598,-0.6517517531040169
2008-03-07,85.61,248.90698861755578,-0.6560562623191778
2008-03-10,82.8,,
2008-03-11,86.61,250.44698861755606,-0.6541783134304027
2008-03-12,84.34,251.26698861755582,-0.664341104002441
2008-03-13,85.16,250.00698861755586,-0.6593695221445504
2008-03-14,83.9,247.336988617556,-0.6607866843170388
2008-03-17,81.23,,
2008-03-18,84.37,246.2769886175558,-0.6574182570868673
2008-03-19,80.17,,
2008-03-20,80.64,,
2008-03-24,81.27,,
2008-03-25,82.64,,
2008-03-26,86.52,251.4869886175559,-0.6559662968028391
2008-03-27,85.38,251.76698861755582,-0.6608769065840652
2008-03-28,85.66,253.10698861755594,-0.6615660418233964
2008-03-31,87.0,89.35817297863568,-0.026390120791743188
2008-04-01,89.24,90.91817297863568,-0.01845805875388662
2008-04-02,90.8,91.41817297863568,-0.006762036020782736
2008-04-03,91.3,91.48817297863569,-0.002056801141712916
2008-04-04,91.37,90.69817297863568,0.007407282851470187
2008-04-07,90.58,89.73817297863569,0.009380924454130968
2008-04-08,89.62,90.29817297863569,-0.007510373203189147
2008-04-09,90.18,92.71817297863568,-0.027375140138066856
2008-04-10,92.6,90.72817297863568,0.020631155240005583
2008-04-11,90.61,91.30817297863568,-0.007646336093035666
2008-04-14,91.19,91.24817297863568,-0.0006375248592571658
2008-04-15,91.13,94.91817297863568,-0.03990988089802716
2008-04-16,94.8,95.41817297863568,-0.006478566496699645
2008-04-17,95.3,101.96817297863568,-0.06539464995644073
2008-04-18,101.85,107.02817297863568,-0.04838140121918477
2008-04-21,106.91,106.02817297863568,0.008316912350663674
2008-04-22,105.91,104.98817297863569,0.008780293962748376
2008-04-23,104.87,102.05817297863568,0.02755121847961095
2008-04-24,101.94,102.85817297863568,-0.008926592336288008
2008-04-25,102.74,102.47817297863568,0.0025549540331764042
2008-04-28,102.36,99.37817297863569,0.030004848469143752
2008-04-29,99.26,100.66817297863568,-0.013988263986220661
2008-04-30,100.55,98.46817297863568,0.02114213109058105
2008-05-01,98.35,99.74817297863568,-0.014017028451590252
2008-05-02,99.63,101.67817297863569,-0.020143683925812117
2008-05-05,101.56,103.69817297863568,-0.020619196242504634
2008-05-06,103.58,102.12817297863569,0.014215734787187628
2008-05-07,102.01,105.67817297863569,-0.03471079102945174
2008-05-08,105.56,105.12817297863569,0.004107624142313027
2008-05-09,105.01,103.56817297863569,0.013921526081779323
2008-05-12,103.45,105.01817297863569,-0.014932396309681684
2008-05-13,104.9,103.17817297863569,0.01668789988867947
2008-05-14,103.06,103.56817297863569,-0.004906651957068964
2008-05-15,103.45,105.42817297863569,-0.018763229246479995
2008-05-16,105.31,106.74817297863568,-0.013472576986619855
2008-05-19,106.63,106.03817297863569,0.005581263848100759
2008-05-20,105.92,104.37817297863569,0.014771546362283061
2008-05-21,104.26,102.58817297863568,0.016296488891682337
2008-05-22,102.47,100.14817297863569,0.023183917911908658
2008-05-23,100.03,101.14817297863569,-0.011054801542207393
2008-05-27,101.03,103.00817297863568,-0.019204039072180823
2008-05-28,102.89,101.10817297863568,0.017622977142914387
2008-05-29,100.99,101.24817297863568,-0.0025499025912315565
2008-05-30,101.13,100.37817297863569,0.007489945264538056
2008-06-02,100.26,99.09817297863569,0.011724000417392189
2008-06-03,98.98,99.26817297863569,-0.002902974538452563
2008-06-04,99.15,105.10817297863568,-0.05668610546438413
2008-06-05,104.99,102.05817297863568,0.028727018481685462
2008-06-06,101.94,104.92817297863569,-0.028478271314645975
2008-06-09,104.81,102.45817297863569,0.02295402067978225
2008-06-10,102.34,101.41817297863568,0.009089367263187764
2008-06-11,101.3,98.93817297863568,0.02387174687240612
2008-06-12,98.82,99.80817297863568,-0.009900722046552346
2008-06-13,99.69,100.98817297863569,-0.012854703083997054
2008-06-16,100.87,103.58817297863568,-0.026240186504653207
2008-06-17,103.47,105.03817297863569,-0.014929553077381197
2008-06-18,104.92,104.94817297863568,-0.0002684465849769335
2008-06-19,104.83,104.21817297863568,0.005870636606628565
2008-06-20,104.1,108.53817297863569,-0.04089043381547697
2008-06-23,108.42,106.87817297863569,0.01442602337216714
2008-06-24,106.76,105.33817297863568,0.013497737630713269
2008-06-25,105.22,105.12817297863569,0.0008734768118054959
2008-06-26,105.01,106.01817297863569,-0.009509435508182618
2008-06-27,105.9,107.54817297863569,-0.015324974223068333
2008-06-30,107.43,110.0135187882098,-0.023483648343104013
2008-07-01,109.86,103.5135187882098,0.061310650880057604
2008-07-02,103.36,102.0335187882098,0.013000445613794431
2008-07-03,101.88,99.66351878820981,0.022239644342683995
2008-07-07,99.51,96.3435187882098,0.03286657215366007
2008-07-08,96.19,97.3835187882098,-0.01225586016054181
2008-07-09,97.23,99.3835187882098,-0.02166877178900284
2008-07-10,99.23,99.31351878820979,-0.0008409609208177571
2008-07-11,99.16,101.9435187882098,-0.027304519417194473
2008-07-14,101.79,97.46351878820981,0.044390775805988714
2008-07-15,97.31,96.0135187882098,0.013503111105114707
2008-07-16,95.86,96.93351878820981,-0.011074794370720675
2008-07-17,96.78,100.70351878820979,-0.03896108929878972
2008-07-18,100.55,106.2335187882098,-0.053500240348252404
2008-07-21,106.08,104.24351878820981,0.017617221992681786
2008-07-22,104.09,100.6935187882098,0.033730882113019334
2008-07-23,100.54,99.4235187882098,0.011229548354333652
2008-07-24,99.27,99.1135187882098,0.0015788079537824018
2008-07-25,98.96,97.79351878820981,0.011928001223848073
2008-07-28,97.64,96.3835187882098,0.013036266237085092
2008-07-29,96.23,102.56351878820979,-0.06175215966691128
2008-07-30,102.41,101.75351878820979,0.006451680684936401
2008-07-31,101.6,100.35351878820981,0.012420901896034175
2008-08-01,100.2,94.56351878820979,0.059605239779771946
2008-08-04,94.41,96.06351878820979,-0.017212765148185816
2008-08-05,95.91,97.60351878820981,-0.01735100136998735
2008-08-06,97.45,95.9235187882098,0.01591352393108636
2008-08-07,95.77,92.43351878820981,0.03609600992725337
2008-08-08,92.28,92.8435187882098,-0.00606955440255641
2008-08-11,92.69,92.80351878820981,-0.0012232164220936648
2008-08-12,92.65,96.06351878820979,-0.03553397617815279
2008-08-13,95.91,94.20351878820979,0.018114835132928997
2008-08-14,94.05,91.6235187882098,0.026483169866015288
2008-08-15,91.47,89.52351878820981,0.02174267989169487
2008-08-18,89.37,93.0335187882098,-0.03937848246447362
2008-08-19,92.88,95.77351878820981,-0.030212096462785776
2008-08-20,95.62,99.1135187882098,-0.035247651691944326
2008-08-21,98.96,97.41351878820981,0.01587542705599665
2008-08-22,97.26,96.33351878820982,0.009617433510625384
2008-08-25,96.18,98.15351878820981,-0.020106449698132023
2008-08-26,98.0,98.6735187882098,-0.006825729906880351
2008-08-27,98.52,96.83351878820982,0.017416295853905472
2008-08-28,96.68,94.3735187882098,0.024439919602514237
2008-08-29,94.22,90.6135187882098,0.03980069707059486
2008-09-02,90.46,88.80351878820981,0.01865332854366697
2008-09-03,88.65,86.8935187882098,0.020214179794828757
2008-09-04,86.74,85.9435187882098,0.009267495944085713
2008-09-05,85.79,86.16351878820981,-0.0043349992370659285
2008-09-08,86.01,81.05351878820981,0.0611507222128298
2008-09-09,80.9,84.7635187882098,-0.04557997170767747
2008-09-10,84.61,87.18351878820981,-0.029518409258767364
2008-09-11,87.03,88.83351878820982,-0.020302232905009987
2008-09-12,88.68,83.10351878820981,0.06710282901500131
2008-09-15,82.95,87.00351878820979,-0.046590285596116554
2008-09-16,86.85,82.1735187882098,0.056909832763072155
2008-09-17,82.02,82.79351878820981,-0.009342745658491913
2008-09-18,82.64,90.8635187882098,-0.09050407575979613
2008-09-19,90.71,90.0935187882098,0.0068426810283590545
2008-09-22,89.94,86.3735187882098,0.04129137334945576
2008-09-23,86.22,86.3835187882098,-0.0018929396545041
2008-09-24,86.23,88.1735187882098,-0.022041978305051835
2008-09-25,88.02,86.18351878820981,0.021308960664546683
2008-09-26,86.03,73.90351878820981,0.16408530217000705
2008-09-29,73.75,78.24351878820981,-0.057429916979742535
2008-09-30,78.09,77.02556029986975,0.01381930486433669
2008-10-01,76.87,72.21556029986975,0.0644520333402252
2008-10-02,72.06,72.68556029986975,-0.008606390282869802
2008-10-03,72.53,69.65556029986975,0.04126647876717504
2008-10-06,69.5,65.64556029986974,0.058715923552531635
2008-10-07,65.49,66.29556029986975,-0.01215104444741133
2008-10-08,66.14,60.70556029986974,0.08952128393652137
2008-10-09,60.55,60.65556029986975,-0.001740323547385958
2008-10-10,60.5,65.70556029986975,-0.07922556745749365
2008-10-13,65.55,66.82556029986975,-0.01908791028681045
2008-10-14,66.67,54.55556029986974,0.22205692020285572
2008-10-15,54.4,53.35556029986975,0.0195750863501436
2008-10-16,53.2,50.14556029986975,0.060911468171155114
2008-10-17,49.99,55.89556029986975,-0.10565347709527317
2008-10-20,55.74,53.93556029986975,0.033455473348157794
2008-10-21,53.78,49.89556029986975,0.07785140955998826
2008-10-22,49.74,52.19556029986974,-0.04704538634631472
2008-10-23,52.04,47.67556029986975,0.09154459166664841
2008-10-24,47.52,43.43556029986975,0.09403446558377881
2008-10-27,43.28,48.15556029986975,-0.10124605070544546
2008-10-28,48.0,51.03556029986975,-0.059479317598037595
2008-10-29,50.88,52.90556029986975,-0.038286340573445043
2008-10-30,52.75,51.80556029986975,0.018230469753892864
2008-10-31,51.65,49.885560299869745,0.03536974806986093
2008-11-03,49.73,52.235560299869746,-0.04796656311305991
2008-11-04,52.08,50.39556029986975,0.033424366950328466
2008-11-05,50.24,48.30556029986975,0.04004590130249408
2008-11-06,48.15,51.53556029986975,-0.06569367404119031
2008-11-07,51.38,51.29556029986975,0.0016461405165792975
2008-11-10,51.14,48.79556029986975,0.048046168252247945
2008-11-11,48.64,45.14556029986975,0.07740383942339357
2008-11-12,44.99,51.85556029986975,-0.13239776525733526
2008-11-13,51.7,48.915560299869746,0.056923393763879115
2008-11-14,48.76,48.10556029986975,0.013604242338115302
2008-11-17,47.95,50.385560299869745,-0.0483384581887053
2008-11-18,50.23,47.455560299869745,0.058463954120416606
2008-11-19,47.3,39.75556029986975,0.18977067970426686
2008-11-20,39.6,45.15556029986975,-0.12303158820256677
2008-11-21,45.0,46.54556029986975,-0.03320532162278156
2008-11-24,46.39,46.85556029986975,-0.009936073688805003
2008-11-25,46.7,50.29556029986975,-0.0714886220261286
2008-11-26,50.14,50.89556029986975,-0.014845308616666997
2008-11-28,50.74,42.235560299869746,0.2013573311150434
2008-12-01,42.08,44.07556029986975,-0.045275891816074054
2008-12-02,43.92,42.68556029986975,0.028919374408071574
2008-12-03,42.53,40.15556029986975,0.05913103147854604
2008-12-04,40.0,39.235560299869746,0.01948333843808503
2008-12-05,39.08,41.46556029986975,-0.057531124205675965
2008-12-08,41.31,42.165560299869746,-0.020290499966921782
2008-12-09,42.01,43.78556029986975,-0.04055127507127121
2008-12-10,43.63,42.50556029986975,0.026453943724009665
2008-12-11,42.35,41.25556029986975,0.02652829563276371
2008-12-12,41.1,42.96556029986975,-0.043419899259998784
2008-12-15,42.81,43.03556029986975,-0.005241253937396273
2008-12-16,42.88,42.69556029986974,0.00431988007265538
2008-12-17,42.54,39.58556029986974,0.0746342776949398
2008-12-18,39.43,40.595560299869746,-0.028711521438798515
2008-12-19,40.44,39.065560299869745,0.03518289996559543
2008-12-22,38.91,37.89556029986975,0.026769354829508485
2008-12-23,37.74,38.37556029986975,-0.016561590108481128
2008-12-24,38.22,39.62556029986975,-0.03547105174622267
2008-12-26,39.47,41.065560299869745,-0.03885397613519981
2008-12-29,40.91,42.275560299869746,-0.032301412215084424
2008-12-30,42.12,42.485560299869746,-0.008604342211555371
2008-12-31,42.33,,
2009-01-02,45.62,,
2009-01-05,46.82,,
2009-01-06,47.6,,
2009-01-07,45.61,,
2009-01-08,45.83,,
2009-01-09,43.0,,
2009-01-12,41.35,,
2009-01-13,42.82,,
2009-01-14,40.43,,
2009-01-15,40.18,,
2009-01-16,39.9,,
2009-01-20,36.83,,
2009-01-21,38.99,,
2009-01-22,37.27,,
