date,EQR,dcf,Deviation
2010-03-23,39.54,40.03626910946037,-0.01239548840336635
2010-03-24,39.37,40.166269109460366,-0.019824323421485546
2010-03-25,39.5,40.01626910946037,-0.012901480346610206
2010-03-26,39.35,40.026269109460365,-0.016895631906410302
2010-03-29,39.36,40.15626910946037,-0.019829260215630362
2010-03-30,39.49,39.816269109460364,-0.008194366693760391
2010-03-31,39.15,39.344455985319534,-0.004942398628973055
2010-04-01,39.13,40.44445598531953,-0.03250027607731065
2010-04-05,40.23,41.774455985319534,-0.036971300975464416
2010-04-06,41.56,40.844455985319534,0.01751875493059951
2010-04-07,40.63,40.774455985319534,-0.0035428059511459775
2010-04-08,40.56,42.164455985319535,-0.03805233455112422
2010-04-09,41.95,42.18445598531953,-0.005557876232921477
2010-04-12,41.97,43.24445598531953,-0.02947096815721728
2010-04-13,43.03,43.304455985319535,-0.006337823188740099
2010-04-14,43.09,42.25445598531953,0.019774104178995167
2010-04-15,42.04,41.32445598531953,0.017315267621058616
2010-04-16,41.11,41.36445598531953,-0.006151561268201822
2010-04-19,41.15,42.22445598531953,-0.025446295523454343
2010-04-20,42.01,43.15445598531953,-0.026519995657200646
2010-04-21,42.94,43.96445598531953,-0.023301914293255788
2010-04-22,43.75,44.81445598531953,-0.02375251382429433
2010-04-23,44.6,45.47445598531953,-0.019229608499370054
2010-04-26,45.26,43.914455985319535,0.030640115754371866
2010-04-27,43.7,44.13445598531953,-0.009843918444673805
2010-04-28,43.92,47.37445598531953,-0.07291811406530979
2010-04-29,47.16,45.484455985319535,0.03683772793108164
2010-04-30,45.27,47.734455985319535,-0.051628450234720624
2010-05-03,47.52,47.22445598531953,0.006258283097477113
2010-05-04,47.01,46.484455985319535,0.011305801122991177
2010-05-05,46.27,44.54445598531953,0.038737570737179094
2010-05-06,44.33,43.64445598531953,0.015707470724599215
2010-05-07,43.43,47.21445598531953,-0.08015460321085222
2010-05-10,47.0,47.54445598531953,-0.011451513621012821
2010-05-11,47.33,48.31445598531953,-0.020376013042942343
2010-05-12,48.1,47.22445598531953,0.018540055071309736
2010-05-13,47.01,45.83445598531953,0.025647604829366566
2010-05-14,45.62,46.12445598531953,-0.010936844121914202
2010-05-17,45.91,44.804455985319535,0.024674867496275343
2010-05-18,44.59,44.71445598531953,-0.002783350095109993
2010-05-19,44.5,42.49445598531953,0.047195427454661765
2010-05-20,42.28,44.17445598531953,-0.04288577964489515
2010-05-21,43.96,42.82445598531953,0.02651625078599351
2010-05-24,42.61,43.61445598531953,-0.02303034538955684
2010-05-25,43.4,43.58445598531953,-0.0042321506865121705
2010-05-26,43.37,45.96445598531953,-0.05644483176627113
2010-05-27,45.75,45.344455985319534,0.00894362951033667
2010-05-28,45.13,44.54445598531953,0.013145160306222037
2010-06-01,44.33,44.72445598531953,-0.008819693311619248
2010-06-02,44.51,44.524455985319534,-0.00032467517007517266
2010-06-03,44.31,41.44445598531953,0.06914179343301097
2010-06-04,41.23,41.07445598531953,0.0037868794838344932
2010-06-07,40.86,42.03445598531953,-0.027940316052376457
2010-06-08,41.82,42.024455985319534,-0.004865166735078197
2010-06-09,41.81,44.414455985319535,-0.05863982632547371
2010-06-10,44.2,44.76445598531953,-0.012609468224178522
2010-06-11,44.55,45.43445598531953,-0.019466635313193037
2010-06-14,45.22,46.64445598531953,-0.030538591462356268
2010-06-15,46.43,46.06445598531953,0.0079354896711894
2010-06-16,45.85,46.54445598531953,-0.014920272900784681
2010-06-17,46.33,45.97445598531953,0.007733512165842615
2010-06-18,45.76,45.774455985319534,-0.0003158090032610028
2010-06-21,45.56,44.06445598531953,0.033939917814456155
2010-06-22,43.85,44.554455985319535,-0.01581112303450971
2010-06-23,44.34,43.164455985319535,0.02723407460713223
2010-06-24,42.95,44.774455985319534,-0.0407476974352905
2010-06-25,44.56,44.10445598531953,0.010328752605680114
2010-06-28,43.89,42.35445598531953,0.036254603652864814
2010-06-29,42.14,41.85445598531953,0.006822308591960313
2010-06-30,41.64,41.81088169418329,-0.00408701484539753
2010-07-01,41.65,40.83088169418328,0.02006124462243508
2010-07-02,40.67,40.38088169418329,0.0071597818989266315
2010-07-06,40.22,42.69088169418329,-0.05787844139372633
2010-07-07,42.53,43.470881694183284,-0.021643952400192012
2010-07-08,43.31,44.210881694183286,-0.020376922143622633
2010-07-09,44.05,44.470881694183284,-0.009464208447172218
2010-07-12,44.31,45.390881694183285,-0.02381274947390577
2010-07-13,45.23,44.850881694183286,0.008452861827817237
2010-07-14,44.69,44.960881694183286,-0.006024830563283512
2010-07-15,44.8,42.850881694183286,0.04548607236899138
2010-07-16,42.69,43.80088169418329,-0.025362085218727848
2010-07-19,43.64,44.280881694183286,-0.014473101475471983
2010-07-20,44.12,43.01088169418328,0.025786923265205042
2010-07-21,42.85,45.08088169418328,-0.04948620369310852
2010-07-22,44.92,45.31088169418329,-0.008626662725776613
2010-07-23,45.15,46.88088169418329,-0.03692084345755908
2010-07-26,46.72,46.600881694183286,0.0025561384567447387
2010-07-27,46.44,46.720881694183284,-0.006011909107833779
2010-07-28,46.56,45.37088169418329,0.026208842795514053
2010-07-29,45.21,46.01088169418328,-0.01740635399048507
2010-07-30,45.85,47.49088169418329,-0.034551510429932986
2010-08-02,47.33,47.100881694183286,0.004864416494458235
2010-08-03,46.94,46.98088169418329,-0.000870177244637671
2010-08-04,46.82,46.070881694183285,0.016260125230277422
2010-08-05,45.91,46.01088169418328,-0.0021925616390880975
2010-08-06,45.85,47.15088169418328,-0.02758976391196022
2010-08-09,46.99,47.24088169418329,-0.0053106903424745555
2010-08-10,47.08,45.59088169418329,0.032662634511117616
2010-08-11,45.43,44.83088169418328,0.013363964374014436
2010-08-12,44.67,45.040881694183284,-0.008234334680690347
2010-08-13,44.88,45.040881694183284,-0.0035719037490347105
2010-08-16,44.88,46.06088169418329,-0.025637409679294287
2010-08-17,45.9,46.110881694183284,-0.00457336070001646
2010-08-18,45.95,44.820881694183285,0.025191791485067005
2010-08-19,44.66,45.01088169418328,-0.00779548591310153
2010-08-20,44.85,45.08088169418328,-0.0051214990813516215
2010-08-23,44.92,44.77088169418329,0.003330698440010549
2010-08-24,44.61,45.540881694183284,-0.020440572504378696
2010-08-25,45.38,45.140881694183285,0.005297156299176375
2010-08-26,44.98,46.05088169418329,-0.023254314679463706
2010-08-27,45.89,45.360881694183284,0.011664638914736125
2010-08-30,45.2,45.99088169418329,-0.01719648906586002
2010-08-31,45.83,48.000881694183285,-0.045225871224910286
2010-09-01,47.84,48.26088169418328,-0.008720969849873361
2010-09-02,48.1,49.02088169418329,-0.018785498390832878
2010-09-03,48.86,48.37088169418329,0.010111833580149998
2010-09-07,48.21,48.42088169418329,-0.004355180798135239
2010-09-08,48.26,47.600881694183286,0.01384676674796248
2010-09-09,47.44,47.790881694183284,-0.007342021777890562
2010-09-10,47.63,48.06088169418329,-0.008965330618048828
2010-09-13,47.9,48.140881694183285,-0.005003682643651919
2010-09-14,47.98,49.12088169418329,-0.02322600195342972
2010-09-15,48.96,48.91088169418329,0.0010042408583805784
2010-09-16,48.75,49.030881694183286,-0.005728669044444468
2010-09-17,48.87,50.640881694183285,-0.03496940880448163
2010-09-20,50.48,49.31088169418329,0.023709134082561256
2010-09-21,49.15,49.20088169418329,-0.0010341622432612496
2010-09-22,49.04,47.960881694183286,0.022499968050995856
2010-09-23,47.8,49.42088169418329,-0.03279750661295999
2010-09-24,49.26,48.280881694183286,0.020279627700640512
2010-09-27,48.12,48.220881694183284,-0.0020920748571765513
2010-09-28,48.06,47.55088169418329,0.010706811055387622
2010-09-29,47.39,47.73088169418329,-0.007141743082965668
2010-09-30,47.57,47.960214528871475,-0.008136213165530592
2010-10-01,47.82,48.37021452887148,-0.011375069021930084
2010-10-04,48.23,49.030214528871475,-0.01632084494348418
2010-10-05,48.89,48.72021452887147,0.0034849081181265174
2010-10-06,48.58,48.65021452887147,-0.001443252194289979
2010-10-07,48.51,48.77021452887148,-0.005335521514211017
2010-10-08,48.63,48.69021452887147,-0.0012366864564904434
2010-10-11,48.55,49.62021452887148,-0.021568115717209957
2010-10-12,49.48,50.09021452887148,-0.012182310150014586
2010-10-13,49.95,49.90021452887147,0.0009977005429451236
2010-10-14,49.76,50.09021452887148,-0.006592395979481136
2010-10-15,49.95,50.81021452887148,-0.016929952704346163
2010-10-18,50.67,50.38021452887148,0.005751969773023724
2010-10-19,50.24,51.65021452887147,-0.027303168858731186
2010-10-20,51.51,51.65021452887147,-0.0027146940269356934
2010-10-21,51.51,50.97021452887147,0.010590213836019213
2010-10-22,50.83,50.63021452887148,0.003945973229376509
2010-10-25,50.49,50.29021452887147,0.003972651001793448
2010-10-26,50.15,49.930214528871474,0.004401853130461486
2010-10-27,49.79,48.890214528871475,0.01840420378186658
2010-10-28,48.75,48.77021452887148,-0.00041448513332886794
2010-10-29,48.63,49.070214528871475,-0.008971114821853088
2010-11-01,48.93,49.04021452887147,-0.0022474316217884205
2010-11-02,48.9,48.98021452887148,-0.0016376924773205959
2010-11-03,48.84,50.55021452887148,-0.033831993490249124
2010-11-04,50.41,50.98021452887148,-0.011185016268390857
2010-11-05,50.84,50.31021452887148,0.010530375910531964
2010-11-08,50.17,48.56021452887148,0.03315029570496297
2010-11-09,48.42,50.100214528871476,-0.03353707253894511
2010-11-10,49.96,49.65021452887147,0.00623935815923593
2010-11-11,49.51,49.45021452887148,0.0012090032712317456
2010-11-12,49.31,49.34021452887148,-0.0006123712505099466
2010-11-15,49.2,47.500214528871474,0.035784795668561964
2010-11-16,47.36,48.45021452887148,-0.022501748226972595
2010-11-17,48.31,49.360214528871474,-0.02127653898783577
2010-11-18,49.22,50.05021452887148,-0.016587631775136003
2010-11-19,49.91,50.140214528871475,-0.004591414915844028
2010-11-22,50.0,49.77021452887148,0.004616927479692112
2010-11-23,49.63,50.45021452887148,-0.016257899724134717
2010-11-24,50.31,50.15021452887147,0.003186137340181139
2010-11-26,50.01,50.140214528871475,-0.002597007812890295
2010-11-29,50.0,50.12021452887148,-0.002398523829187371
2010-11-30,49.98,50.81021452887148,-0.016339520243508043
2010-12-01,50.67,51.80021452887148,-0.021818722936785107
2010-12-02,51.66,52.140214528871475,-0.00921006047271955
2010-12-03,52.0,51.990214528871476,0.00018821755626907688
2010-12-06,51.85,52.20021452887148,-0.006709063018845884
2010-12-07,52.06,51.420214528871476,0.012442294863808767
2010-12-08,51.28,51.34021452887148,-0.001172853082598957
2010-12-09,51.2,51.70021452887148,-0.009675289230997919
2010-12-10,51.56,51.360214528871474,0.003889887784955137
2010-12-13,51.22,50.63021452887148,0.011648883509908892
2010-12-14,50.49,50.100214528871476,0.0077801158097616785
2010-12-15,49.96,49.640214528871475,0.006442064647858015
2010-12-16,49.5,49.97021452887147,-0.009409896141226226
2010-12-17,49.83,50.83021452887147,-0.019677558675329943
2010-12-20,50.69,51.22021452887147,-0.010351665524020892
2010-12-21,51.08,51.62021452887148,-0.010465174036991542
2010-12-22,51.48,51.48021452887148,-4.1672101300793685e-06
2010-12-23,51.34,52.27021452887148,-0.017796263842721927
2010-12-27,52.13,52.110214528871474,0.0003796850829997922
2010-12-28,51.97,52.390214528871475,-0.00802085909840855
2010-12-29,52.25,52.430214528871474,-0.003437226616195388
2010-12-30,52.29,52.09021452887148,0.0038353743200230106
2010-12-31,51.95,53.90547112852463,-0.036275930579704574
2011-01-03,52.52,52.58547112852463,-0.00124504215935628
2011-01-04,51.2,52.55547112852463,-0.025791246837266746
2011-01-05,51.17,51.93547112852463,-0.014738888699600272
2011-01-06,50.55,51.76547112852463,-0.023480345141780545
2011-01-07,50.38,51.64547112852463,-0.02450304161957173
2011-01-10,50.26,51.32547112852463,-0.020759110537077685
2011-01-11,49.94,51.44547112852463,-0.02926343360261119
2011-01-12,50.06,51.61547112852463,-0.030135753767536966
2011-01-13,50.23,52.29547112852463,-0.03949617593937349
2011-01-14,50.91,52.995471128524635,-0.039351874492576044
2011-01-18,51.61,52.285471128524634,-0.012918906800404195
2011-01-19,50.9,52.565471128524635,-0.031683747767664694
2011-01-20,51.18,52.86547112852463,-0.031882268190270624
2011-01-21,51.48,53.12547112852463,-0.030973299503430307
2011-01-24,51.74,53.98547112852463,-0.0415939896713835
2011-01-25,52.6,54.33547112852463,-0.03193992970852433
2011-01-26,52.95,55.19547112852463,-0.04068216255090873
2011-01-27,53.81,54.27547112852463,-0.008576086376521519
2011-01-28,52.89,55.57547112852463,-0.048321158129531194
2011-01-31,54.19,55.98547112852463,-0.032070304890402856
2011-02-01,54.6,56.18547112852463,-0.028218525121874616
2011-02-02,54.8,55.79547112852463,-0.017841432438693294
2011-02-03,54.41,54.465471128524634,-0.0010184641273687234
2011-02-04,53.08,55.09547112852463,-0.03658143014737125
2011-02-07,53.71,54.89547112852463,-0.021595062473352966
2011-02-08,53.51,55.18547112852463,-0.03036072890675401
2011-02-09,53.8,55.54547112852463,-0.03142418442154993
2011-02-10,54.16,55.93547112852463,-0.03174141725641466
2011-02-11,54.55,55.97547112852463,-0.025465996083384956
2011-02-14,54.59,55.57547112852463,-0.01773212369618271
2011-02-15,54.19,54.98547112852463,-0.014466933031550777
2011-02-16,53.6,55.04547112852463,-0.026259583193495195
2011-02-17,53.66,55.41547112852463,-0.03167835791656781
2011-02-18,54.03,55.33547112852463,-0.02359194024918454
2011-02-22,53.95,54.705471128524636,-0.013809791103886693
2011-02-23,53.32,53.93547112852463,-0.01141124969610452
2011-02-24,52.55,54.745471128524635,-0.04010324659313613
2011-02-25,53.36,56.495471128524635,-0.05549951289708832
2011-02-28,55.11,54.955471128524636,0.0028118923976461208
2011-03-01,53.57,54.52547112852463,-0.01752339060532726
2011-03-02,53.14,55.59547112852463,-0.044166747374945636
2011-03-03,54.21,54.705471128524636,-0.009057067205592295
2011-03-04,53.32,54.00547112852463,-0.012692623806453196
2011-03-07,52.62,55.26547112852463,-0.04786842624343801
2011-03-08,53.88,55.44547112852463,-0.02823442738714954
2011-03-09,54.06,54.815471128524635,-0.013782078544090193
2011-03-10,53.43,55.93547112852463,-0.04479216994110469
2011-03-11,54.55,55.565471128524635,-0.018275218546708993
2011-03-14,54.18,55.93547112852463,-0.0313838623883409
2011-03-15,54.55,55.355471128524634,-0.014550885614440734
2011-03-16,53.97,55.68547112852463,-0.030806440059836238
2011-03-17,54.3,56.07547112852463,-0.031662170514007215
2011-03-18,54.69,56.29547112852463,-0.028518655166048568
2011-03-21,54.91,55.925471128524634,-0.01815757843489496
2011-03-22,54.54,55.39547112852463,-0.0154429795630735
2011-03-23,54.01,55.565471128524635,-0.027993484027639792
2011-03-24,54.18,55.83547112852463,-0.02964909393732873
2011-03-25,54.45,56.01547112852463,-0.0279471206255274
2011-03-28,54.63,56.09547112852463,-0.02612458900945802
2011-03-29,54.71,56.97547112852463,-0.039762218436319885
2011-03-30,55.59,57.79547112852463,-0.0381599299298061
2011-03-31,56.41,57.652953304643844,-0.021559230419228692
2011-04-01,56.67,57.292953304643845,-0.01087312258684614
2011-04-04,56.31,57.31295330464384,-0.017499592095921113
2011-04-05,56.33,57.28295330464385,-0.016635896888483104
2011-04-06,56.3,56.792953304643845,-0.008679832196779591
2011-04-07,55.81,56.55295330464384,-0.013137303380809207
2011-04-08,55.57,56.53295330464385,-0.017033486636629402
2011-04-11,55.55,56.66295330464384,-0.019641639549921486
2011-04-12,55.68,56.822953304643846,-0.02011428900071688
2011-04-13,55.84,57.20295330464384,-0.023826624779059946
2011-04-14,56.22,57.78295330464385,-0.027048691962898275
2011-04-15,56.8,56.972953304643845,-0.0030357089568279205
2011-04-18,55.99,57.28295330464385,-0.022571345052124436
2011-04-19,56.3,58.38295330464384,-0.03567742271917862
2011-04-20,57.4,58.64295330464385,-0.02119527129179255
2011-04-21,57.66,59.292953304643845,-0.027540427886157515
2011-04-25,58.31,60.112953304643845,-0.029992758723843327
2011-04-26,59.13,60.24295330464384,-0.018474414742181033
2011-04-27,59.26,60.41295330464384,-0.01908453802663579
2011-04-28,59.43,60.722953304643845,-0.021292661741222796
2011-04-29,59.74,60.87295330464384,-0.018611768332873257
2011-05-02,59.89,60.512953304643844,-0.010294544731731636
2011-05-03,59.53,60.24295330464384,-0.01183463401999052
2011-05-04,59.26,60.222953304643845,-0.0159898054114459
2011-05-05,59.24,59.60295330464384,-0.006089518799323623
2011-05-06,58.62,60.05295330464384,-0.023861495992954507
2011-05-09,59.07,60.98295330464384,-0.0313686563372485
2011-05-10,60.0,60.30295330464384,-0.005023855185223747
2011-05-11,59.32,60.41295330464384,-0.01809137353594381
2011-05-12,59.43,60.14295330464385,-0.011854311527279116
2011-05-13,59.16,60.37295330464384,-0.02009100496580396
2011-05-16,59.39,60.432953304643846,-0.017258023108457032
2011-05-17,59.45,60.752953304643846,-0.02144674840925387
2011-05-18,59.77,61.332953304643844,-0.02548309221114098
2011-05-19,60.35,60.902953304643844,-0.009079252723228404
2011-05-20,59.92,60.042953304643845,-0.002047755779433502
2011-05-23,59.06,60.21295330464385,-0.019147928167724038
2011-05-24,59.23,60.692953304643844,-0.024104170665425695
2011-05-25,59.71,61.472953304643845,-0.028678519737080244
2011-05-26,60.49,61.582953304643844,-0.01774765979859927
2011-05-27,60.6,62.81295330464384,-0.03523084313375591
2011-05-31,61.83,60.74295330464384,0.017895848591758412
2011-06-01,59.76,60.262953304643844,-0.00834597836752693
2011-06-02,59.28,61.182953304643846,-0.03110267160803115
2011-06-03,60.2,60.792953304643845,-0.009753651902259963
2011-06-06,59.81,61.752953304643846,-0.03146332605436275
2011-06-07,60.77,61.96295330464385,-0.019252686339507274
2011-06-08,60.98,61.52295330464384,-0.008825215232358796
2011-06-09,60.54,60.192953304643844,0.005765570159013578
2011-06-10,59.21,60.252953304643846,-0.017309579820437793
2011-06-13,59.27,60.55295330464384,-0.021187295327929956
2011-06-14,59.57,60.06295330464384,-0.008207277157077919
2011-06-15,59.08,59.87295330464384,-0.013243931706678369
2011-06-16,58.89,60.06295330464384,-0.019528731774052677
2011-06-17,59.08,60.62295330464384,-0.02545163540433537
2011-06-20,59.64,60.89295330464385,-0.020576326761085006
2011-06-21,59.91,60.572953304643846,-0.010944708297606187
2011-06-22,59.59,59.442953304643844,0.0024737447785030398
2011-06-23,58.46,59.34295330464384,-0.014878823103243621
2011-06-24,58.36,59.692953304643844,-0.022330161783772007
2011-06-27,58.71,60.442953304643844,-0.028670890648069935
2011-06-28,59.46,60.98295330464384,-0.024973426541608168
2011-06-29,60.0,60.98295330464384,-0.016118492978413834
2011-06-30,60.0,63.29220566510373,-0.05201597306505146
2011-07-01,61.35,63.56220566510373,-0.03480379011325363
2011-07-05,61.62,64.12220566510373,-0.03902245156962025
2011-07-06,62.18,64.76220566510374,-0.03987210810046771
2011-07-07,62.82,64.77220566510373,-0.030139558241961906
2011-07-08,62.83,63.97220566510373,-0.017854717579744106
2011-07-11,62.03,64.26220566510374,-0.03473590179485375
2011-07-12,62.32,63.46220566510373,-0.01799820307430322
2011-07-13,61.52,62.95220566510373,-0.02275068283902315
2011-07-14,61.01,63.692205665103735,-0.042111992151863675
2011-07-15,61.75,63.442205665103735,-0.02667318463100865
2011-07-18,61.5,64.10220566510374,-0.040594635365571174
2011-07-19,62.16,64.58220566510373,-0.037505774851733564
2011-07-20,62.64,65.01220566510374,-0.036488619957360635
2011-07-21,63.07,65.62220566510373,-0.03889240904410707
2011-07-22,63.68,65.00220566510373,-0.020340935381728986
2011-07-25,63.06,65.45220566510373,-0.03654889305554987
2011-07-26,63.51,64.43220566510374,-0.014312806081745011
2011-07-27,62.49,63.662205665103734,-0.018412897461802413
2011-07-28,61.72,63.76220566510373,-0.03202846645283797
2011-07-29,61.82,63.35220566510373,-0.024185514127217145
2011-08-01,61.41,61.95220566510373,-0.008751999372463848
2011-08-02,60.01,61.67220566510373,-0.026952265565625244
2011-08-03,59.73,59.14220566510373,0.009938661033791707
2011-08-04,57.2,57.60220566510373,-0.006982469863083596
2011-08-05,55.66,53.89220566510373,0.03280241202005474
2011-08-08,51.95,59.21220566510373,-0.1226471060067883
2011-08-09,57.27,57.95220566510373,-0.011771867132134406
2011-08-10,56.01,60.732205665103734,-0.07775455564949252
2011-08-11,58.79,60.99220566510373,-0.03610634573859506
2011-08-12,59.05,62.72220566510373,-0.058547138547884514
2011-08-15,60.78,63.02220566510373,-0.035578025894851706
2011-08-16,61.08,62.50220566510373,-0.022754487621190922
2011-08-17,60.56,59.482205665103734,0.018119609433524753
2011-08-18,57.54,58.43220566510373,-0.015269073877123285
2011-08-19,56.49,58.482205665103734,-0.034065159520693
2011-08-22,56.54,59.85220566510373,-0.055339742759637045
2011-08-23,57.91,60.97220566510373,-0.0502229767104575
2011-08-24,59.03,59.872205665103735,-0.014066721874497645
2011-08-25,57.93,60.592205665103734,-0.043936437630573866
2011-08-26,58.65,62.10220566510373,-0.05558909910092913
2011-08-29,60.16,62.43220566510373,-0.03639476838752431
2011-08-30,60.49,63.122205665103735,-0.04170015349382683
2011-08-31,61.18,62.47220566510373,-0.020684489227591696
2011-09-01,60.53,61.65220566510373,-0.018202198169511963
2011-09-02,59.71,61.372205665103735,-0.02708401379891856
2011-09-06,59.43,63.33220566510373,-0.061614870730040905
2011-09-07,61.39,63.61220566510373,-0.03493363642824887
2011-09-08,61.67,61.75220566510373,-0.0013312182814901874
2011-09-09,59.81,62.00220566510373,-0.03535689805850817
2011-09-12,60.06,61.75220566510373,-0.027403161504561346
2011-09-13,59.81,60.732205665103734,-0.015184787955653367
2011-09-14,58.79,60.592205665103734,-0.02974319296222061
2011-09-15,58.65,59.74220566510373,-0.018281977589282516
2011-09-16,57.8,58.662205665103734,-0.01469780509150942
2011-09-19,56.72,57.61220566510373,-0.015486400057134864
2011-09-20,55.67,54.27220566510373,0.02575525202571649
2011-09-21,52.33,53.27220566510373,-0.017686627638940244
2011-09-22,51.33,55.07220566510373,-0.06795089500973017
2011-09-23,53.13,55.28220566510373,-0.03893125535080244
2011-09-26,53.34,55.36220566510373,-0.03652682621311054
2011-09-27,53.42,54.662205665103734,-0.022725128815955453
2011-09-28,52.72,55.53220566510373,-0.05064098627854274
2011-09-29,53.59,53.81220566510373,-0.0041292800091973225
2011-09-30,51.87,49.807434499916646,0.0414107958137615
2011-10-03,49.66,52.36743449991664,-0.051700728244018834
2011-10-04,52.22,51.847434499916645,0.007185803958804415
2011-10-05,51.7,53.61743449991664,-0.03576139958579372
2011-10-06,53.47,52.137434499916644,0.02555870868723864
2011-10-07,51.99,54.76743449991664,-0.050713248215431106
2011-10-10,54.62,53.057434499916646,0.02945045335891261
2011-10-11,52.91,54.097434499916645,-0.02194992259602402
2011-10-12,53.95,53.75743449991664,0.0035821184897442127
2011-10-13,53.61,55.46743449991664,-0.03348693727523011
2011-10-14,55.32,53.49743449991664,0.03406827854681893
2011-10-17,53.35,55.347434499916645,-0.03608901691585453
2011-10-18,55.2,54.69743449991664,0.009188100039392744
2011-10-19,54.55,54.74743449991664,-0.003606278572139243
2011-10-20,54.6,56.847434499916645,-0.03953449297557898
2011-10-21,56.7,57.29743449991664,-0.010426897907924726
2011-10-24,57.15,56.527434499916644,0.011013510618180788
2011-10-25,56.38,57.15743449991664,-0.013601633920741651
2011-10-26,57.01,60.10743449991664,-0.05153163707096731
2011-10-27,59.96,58.89743449991664,0.018040947099060123
2011-10-28,58.75,58.82743449991664,-0.0013162991140935887
2011-10-31,58.68,56.26743449991664,0.04287676382485395
2011-11-01,56.12,58.33743449991664,-0.03801049050108318
2011-11-02,58.19,59.08743449991664,-0.015188246156091045
2011-11-03,58.94,58.61743449991664,0.005502893513427587
2011-11-04,58.47,59.027434499916644,-0.009443651153726362
2011-11-07,58.88,59.50743449991664,-0.010543800202267417
2011-11-08,59.36,56.92743449991664,0.04273098764159
2011-11-09,56.78,57.43743449991664,-0.011446097926215648
2011-11-10,57.29,59.17743449991664,-0.03189449687818591
2011-11-11,59.03,57.90743449991664,0.019385516035682393
2011-11-14,57.76,58.89743449991664,-0.0193121230079768
2011-11-15,58.75,56.79743449991664,0.03437770591709066
2011-11-16,56.65,54.50743449991664,0.039307766357755014
2011-11-17,54.36,54.847434499916645,-0.008887097534477917
2011-11-18,54.7,54.15743449991664,0.01001830136699322
2011-11-21,54.01,53.957434499916644,0.0009742031023256548
2011-11-22,53.81,52.707434499916644,0.020918595460856615
2011-11-23,52.56,52.777434499916644,-0.004119838373670581
2011-11-25,52.63,53.237434499916645,-0.011409913073808897
2011-11-28,53.09,53.04743449991664,0.0008024044986272294
2011-11-29,52.9,55.33743449991664,-0.04404675644875289
2011-11-30,55.19,54.277434499916644,0.01681298146257726
2011-12-01,54.13,54.39743449991664,-0.004916307218809202
2011-12-02,54.25,53.85743449991664,0.007288975119748242
2011-12-05,53.71,53.707434499916644,4.776806241535425e-05
2011-12-06,53.56,54.557434499916646,-0.018282283781473785
2011-12-07,54.41,53.68743449991664,0.013458745175921605
2011-12-08,53.54,54.54743449991664,-0.01846896209056692
2011-12-09,54.4,53.83743449991664,0.01044933707017992
2011-12-12,53.69,53.85743449991664,-0.003108846558907419
2011-12-13,53.71,54.86743449991664,-0.021095108792054007
2011-12-14,54.72,55.50743449991664,-0.014186108707975431
2011-12-15,55.36,55.99743449991664,-0.011383280423634234
2011-12-16,55.85,55.58743449991664,0.004723468576045775
2011-12-19,55.44,57.237434499916645,-0.03140312831315428
2011-12-20,57.09,56.68743449991664,0.007101494425258537
2011-12-21,56.54,57.69743449991664,-0.020060415336461968
2011-12-22,57.55,57.61743449991664,-0.0011703835913892124
2011-12-23,57.47,57.79743449991664,-0.005665208200843486
2011-12-27,57.65,56.85743449991664,0.013939522721246211
2011-12-28,56.71,57.277434499916644,-0.00990677227202752
2011-12-29,57.13,57.17743449991664,-0.0008296017534104028
2011-12-30,57.03,57.83025972153237,-0.01383807932708292
2012-01-03,56.6,57.380259721532376,-0.013598051408602707
2012-01-04,56.15,57.58025972153237,-0.02483941073641116
2012-01-05,56.35,56.920259721532375,-0.010018572022022054
2012-01-06,55.69,56.23025972153237,-0.009607989082886847
2012-01-09,55.0,56.420259721532375,-0.0251728674866476
2012-01-10,55.19,56.280259721532374,-0.019371973884392935
2012-01-11,55.05,55.30025972153237,-0.004525470997651215
2012-01-12,54.07,56.23025972153237,-0.03841809965364851
2012-01-13,55.0,56.810259721532375,-0.031865014002853576
2012-01-17,55.58,57.12025972153237,-0.02696520864998353
2012-01-18,55.89,56.740259721532375,-0.014985122128542305
2012-01-19,55.51,57.00025972153237,-0.026144788266103558
2012-01-20,55.77,57.69025972153237,-0.0332856834204136
2012-01-23,56.46,57.83025972153237,-0.023694510938227276
2012-01-24,56.6,59.36025972153237,-0.046500128781126526
2012-01-25,58.13,60.48025972153237,-0.038859947565595854
2012-01-26,59.25,60.86025972153237,-0.026458311694694592
2012-01-27,59.63,60.530259721532374,-0.014872887142298619
2012-01-30,59.3,60.780259721532374,-0.02435428424153263
2012-01-31,59.55,61.25025972153237,-0.0277592246834939
2012-02-01,60.02,60.93025972153237,-0.014939370448977307
2012-02-02,59.7,61.48025972153237,-0.028956607040956595
2012-02-03,60.25,61.00025972153237,-0.01229928733020691
2012-02-06,59.77,60.850259721532375,-0.01775275449071112
2012-02-07,59.62,60.73025972153237,-0.018281820736866017
2012-02-08,59.5,59.890259721532374,-0.006516246938098713
2012-02-09,58.66,59.82025972153237,-0.019395765363331208
2012-02-10,58.59,60.140259721532374,-0.025777403169034208
2012-02-13,58.91,59.00025972153237,-0.0015298190543292511
2012-02-14,57.77,58.950259721532376,-0.020021281112376
2012-02-15,57.72,59.450259721532376,-0.0291043256940674
2012-02-16,58.22,59.740259721532375,-0.025447825781454103
2012-02-17,58.51,58.770259721532376,-0.004428425580651707
2012-02-21,57.54,58.140259721532374,-0.010324338494657082
