date,DLTR,dcf,Deviation
2009-12-11,16.3,19.91972974816625,-0.18171580608413984
2009-12-14,16.13,19.929729748166253,-0.19065636093313654
2009-12-15,16.14,19.859729748166252,-0.18730011915241263
2009-12-16,16.07,19.859729748166252,-0.19082483982523357
2009-12-17,16.07,20.089729748166253,-0.2000887915644144
2009-12-18,16.3,20.05972974816625,-0.18742673980988922
2009-12-21,16.27,20.049729748166254,-0.1885177404205135
2009-12-22,16.26,20.129729748166252,-0.19223952812971912
2009-12-23,16.34,20.129729748166252,-0.1882653068659048
2009-12-24,16.34,20.089729748166253,-0.186649088622435
2009-12-28,16.3,20.019729748166252,-0.1858031948961233
2009-12-29,16.23,20.019729748166252,-0.18929974559288842
2009-12-30,16.23,19.889729748166253,-0.18400097912359337
2009-12-31,16.1,19.84972974816625,-0.18890583376897896
2010-01-04,16.06,19.639729748166253,-0.18226980686943983
2010-01-05,15.85,20.569729748166253,-0.22945025559156929
2010-01-06,16.78,20.459729748166254,-0.1798523144469225
2010-01-07,16.67,20.229729748166253,-0.17596526461204587
2010-01-08,16.44,20.139729748166253,-0.1837030483739791
2010-01-11,16.35,20.339729748166253,-0.1961545112724985
2010-01-12,16.55,20.25972974816625,-0.18310855052259645
2010-01-13,16.47,20.209729748166254,-0.1850460048089254
2010-01-14,16.42,20.249729748166253,-0.18912498071798012
2010-01-15,16.46,20.339729748166253,-0.19074637648595272
2010-01-19,16.55,20.23972974816625,-0.18230133475475607
2010-01-20,16.45,20.229729748166253,-0.18684034810246897
2010-01-21,16.44,19.859729748166252,-0.17219417341175103
2010-01-22,16.07,20.05972974816625,-0.1988924974690135
2010-01-25,16.27,20.14972974816625,-0.19254500167771882
2010-01-26,16.36,20.089729748166253,-0.1856535550711773
2010-01-27,16.3,20.159729748166253,-0.1914574151728069
2010-01-28,16.37,20.299729748166254,-0.19358532339679246
2010-01-29,16.51,23.06590626801661,-0.28422495920340607
2010-02-01,16.66,23.37590626801661,-0.28730035922523567
2010-02-02,16.97,23.46590626801661,-0.2768231575556216
2010-02-03,17.06,22.76590626801661,-0.25063382941327184
2010-02-04,16.36,22.46590626801661,-0.2717854421350111
2010-02-05,16.06,22.115906268016612,-0.2738258244824672
2010-02-08,15.71,22.39590626801661,-0.298532516970063
2010-02-09,15.99,22.33590626801661,-0.28411232532361963
2010-02-10,15.93,22.30590626801661,-0.28583937327660713
2010-02-11,15.9,22.525906268016612,-0.29414604629800845
2010-02-12,16.12,22.845906268016613,-0.29440312803141544
2010-02-16,16.44,23.10590626801661,-0.2884936081145457
2010-02-17,16.7,23.03590626801661,-0.27504480155024225
2010-02-18,16.63,23.075906268016613,-0.279334912923905
2010-02-19,16.67,22.915906268016613,-0.27255768089494803
2010-02-22,16.51,22.96590626801661,-0.2811082738331735
2010-02-23,16.56,24.99590626801661,-0.33749151471298067
2010-02-24,18.59,25.095906268016616,-0.25924173443013077
2010-02-25,18.69,24.98590626801661,-0.2519783033075622
2010-02-26,18.58,24.835906268016608,-0.25188959084101925
2010-03-01,18.43,25.085906268016608,-0.2653245291162786
2010-03-02,18.68,24.94590626801661,-0.2511797407035955
2010-03-03,18.54,25.13590626801661,-0.2624097256604335
2010-03-04,18.73,25.325906268016613,-0.26044107556168283
2010-03-05,18.92,25.35590626801661,-0.2538227661826752
2010-03-08,18.95,25.085906268016608,-0.24459575836969505
2010-03-09,18.68,25.125906268016614,-0.25654422965916124
2010-03-10,18.72,25.085906268016608,-0.25376425312299167
2010-03-11,18.68,25.175906268016615,-0.2580207520183292
2010-03-12,18.77,25.39590626801661,-0.2609045016188779
2010-03-15,18.99,25.31590626801661,-0.24987872055793559
2010-03-16,18.91,25.23590626801661,-0.2506708576594261
2010-03-17,18.83,25.325906268016613,-0.2564925495369188
2010-03-18,18.92,25.215906268016607,-0.24967995205479554
2010-03-19,18.81,26.23590626801661,-0.2830436346340094
2010-03-22,19.83,26.335906268016608,-0.24703559474304648
2010-03-23,19.93,26.205906268016612,-0.2394844201849312
2010-03-24,19.8,26.115906268016612,-0.24184135917777883
2010-03-25,19.71,26.30590626801661,-0.2507386060306951
2010-03-26,19.9,26.28590626801661,-0.24294031192626853
2010-03-29,19.88,26.265906268016607,-0.24312529721438092
2010-03-30,19.86,26.14590626801661,-0.24041646151336293
2010-03-31,19.74,26.335906268016608,-0.2504529823614593
2010-04-01,19.93,26.23590626801661,-0.24035404775416302
2010-04-05,19.83,26.23590626801661,-0.24416561801129222
2010-04-06,19.83,26.265906268016607,-0.24502890562178947
2010-04-07,19.86,26.215906268016607,-0.24244465184752395
2010-04-08,19.81,26.205906268016612,-0.24406354058522262
2010-04-09,19.8,26.19590626801661,-0.2441567091658733
2010-04-12,19.79,26.255906268016613,-0.2462648290260313
2010-04-13,19.85,26.345906268016616,-0.2465622629160611
2010-04-14,19.94,26.275906268016612,-0.24112988543153546
2010-04-15,19.87,26.365906268016612,-0.2463752317854716
2010-04-16,19.96,26.13590626801661,-0.23629967924909012
2010-04-19,19.73,26.28590626801661,-0.24940765599524006
2010-04-20,19.88,26.55590626801661,-0.2513906398312957
2010-04-21,20.15,26.865906268016612,-0.24997877238973998
2010-04-22,20.46,27.28590626801661,-0.25016234392103187
2010-04-23,20.88,26.99590626801661,-0.22654939631578253
2010-04-26,20.59,26.81590626801661,-0.23217213715585905
2010-04-27,20.41,26.68590626801661,-0.23517680849903755
2010-04-28,20.28,27.15590626801661,-0.2532011342267314
2010-04-29,20.75,26.64590626801661,-0.22126874607727398
2010-04-30,20.24,24.326507975673017,-0.1679858029668544
2010-05-03,20.41,24.35650797567302,-0.1620309438288421
2010-05-04,20.44,24.296507975673016,-0.15872684171463491
2010-05-05,20.38,23.886507975673013,-0.14679868565318055
2010-05-06,19.97,23.496507975673012,-0.15008647154394883
2010-05-07,19.58,24.036507975673015,-0.18540579938580848
2010-05-10,20.12,24.186507975673013,-0.1681312564741938
2010-05-11,20.27,24.386507975673013,-0.16880268301552126
2010-05-12,20.47,23.926507975673015,-0.14446353722772165
2010-05-13,20.01,23.886507975673013,-0.16228860156624836
2010-05-14,19.97,23.846507975673017,-0.16256082356492751
2010-05-17,19.93,23.716507975673018,-0.15965706163643456
2010-05-18,19.8,23.806507975673018,-0.16829465202402294
2010-05-19,19.89,24.476507975673016,-0.18738408192179645
2010-05-20,20.56,24.26650797567302,-0.15274171213216026
2010-05-21,20.35,24.796507975673016,-0.17931992601681368
2010-05-24,20.88,25.066507975673016,-0.16701600317587162
2010-05-25,21.15,24.596507975673017,-0.14012184083536416
2010-05-26,20.68,24.756507975673017,-0.1646640947777771
2010-05-27,20.84,24.776507975673017,-0.1588806614531032
2010-05-28,20.86,24.476507975673016,-0.14775424579631347
2010-06-01,20.56,24.596507975673017,-0.16410898570094967
2010-06-02,20.68,24.736507975673014,-0.16398870768915186
2010-06-03,20.82,24.226507975673016,-0.140610771436546
2010-06-04,20.31,24.026507975673017,-0.15468365105058146
2010-06-07,20.11,24.226507975673016,-0.1699175126603717
2010-06-08,20.31,24.386507975673013,-0.16716243177332202
2010-06-09,20.47,24.786507975673015,-0.17414748297378146
2010-06-10,20.87,24.936507975673017,-0.1630744761712476
2010-06-11,21.02,24.83650797567302,-0.1536652406776038
2010-06-14,20.92,25.246507975673012,-0.17137055072495333
2010-06-15,21.33,25.096507975673017,-0.15008095864667848
2010-06-16,21.18,25.10650797567302,-0.1563940305628172
2010-06-17,21.19,24.926507975673015,-0.14990098008592512
2010-06-18,21.01,24.936507975673017,-0.15746021774594687
2010-06-21,21.02,24.596507975673017,-0.14540714394134058
2010-06-22,20.68,24.806507975673018,-0.1663477979133443
2010-06-23,20.89,24.816507975673016,-0.15822161520557487
2010-06-24,20.9,24.916507975673017,-0.1611986711618858
2010-06-25,21.0,24.846507975673017,-0.15481080799922053
2010-06-28,20.93,24.786507975673015,-0.1555889994451024
2010-06-29,20.87,24.736507975673014,-0.15630775287585097
2010-06-30,20.82,25.086507975673022,-0.1700718162850866
2010-07-01,21.17,25.45650797567302,-0.16838554525111338
2010-07-02,21.54,25.386507975673013,-0.15151780541691617
2010-07-06,21.47,24.726507975673016,-0.13170108690143012
2010-07-07,20.81,24.83650797567302,-0.16212053560898831
2010-07-08,20.92,24.616507975673017,-0.15016378356044846
2010-07-09,20.7,24.596507975673017,-0.1584171208175904
2010-07-12,20.68,24.736507975673014,-0.16398870768915186
2010-07-13,20.82,24.94650797567302,-0.16541425275621935
2010-07-14,21.03,25.20650797567302,-0.16569165311211675
2010-07-15,21.29,25.11650797567302,-0.1523503179414608
2010-07-16,21.2,24.69650797567302,-0.14157904344683914
2010-07-19,20.78,25.086507975673022,-0.1716662988666714
2010-07-20,21.17,24.896507975673014,-0.14967994625247338
2010-07-21,20.98,25.326507975673017,-0.17161892116544397
2010-07-22,21.41,25.636507975673013,-0.1648628580648983
2010-07-23,21.72,26.006507975673017,-0.1648244347023714
2010-07-26,22.09,25.916507975673017,-0.1476475140580219
2010-07-27,22.0,25.886507975673013,-0.15013643320780767
2010-07-28,21.97,25.636507975673013,-0.14301900942016887
2010-07-29,21.72,26.076507975673017,-0.16706638709973132
2010-07-30,22.16,25.47390625,-0.1300902271319303
2010-08-02,22.12,25.00390625,-0.11533822840181218
2010-08-03,21.65,24.95390625,-0.13240036316959403
2010-08-04,21.6,24.73390625,-0.12670486490584154
2010-08-05,21.38,24.36390625,-0.122472407313585
2010-08-06,21.01,24.85390625,-0.1546600446358407
2010-08-09,21.5,24.65390625,-0.12792724276705636
2010-08-10,21.3,24.48390625,-0.13004077933846847
2010-08-11,21.13,24.61390625,-0.14154219223127174
2010-08-12,21.26,24.51390625,-0.13273715811816
2010-08-13,21.16,24.36390625,-0.13150215803346388
2010-08-16,21.01,23.87390625,-0.1199596840169379
2010-08-17,20.52,24.26390625,-0.15429940304850964
2010-08-18,20.91,25.28390625,-0.17299171286082426
2010-08-19,21.93,25.66390625,-0.14549251441409083
2010-08-20,22.31,25.42390625,-0.12247945769545165
2010-08-23,22.07,25.52390625,-0.13532044100812346
2010-08-24,22.17,25.76390625,-0.13949384131142772
2010-08-25,22.41,25.74390625,-0.12950273426356962
2010-08-26,22.39,26.25390625,-0.14717452760005945
2010-08-27,22.9,25.93390625,-0.11698608843393965
2010-08-30,22.58,25.99390625,-0.13133486814818374
2010-08-31,22.64,26.33390625,-0.14027186908512668
2010-09-01,22.98,26.80390625,-0.14266227520475683
2010-09-02,23.45,26.36390625,-0.11052634698243935
2010-09-03,23.01,26.52390625,-0.13248072199018568
2010-09-07,23.17,26.75390625,-0.13395824207913554
2010-09-08,23.4,26.36390625,-0.11242287929164518
2010-09-09,23.01,26.62390625,-0.13573914421367073
2010-09-10,23.27,26.79390625,-0.13151894378969098
2010-09-13,23.44,27.03390625,-0.13294069368905947
2010-09-14,23.68,27.38390625,-0.13525850607964307
2010-09-15,24.03,27.43390625,-0.12407661595767094
2010-09-16,24.08,27.54390625,-0.12575944089266577
2010-09-17,24.19,27.58390625,-0.1230393628531129
2010-09-20,24.23,27.42390625,-0.11646430748719472
2010-09-21,24.07,27.48390625,-0.12421473930766302
2010-09-22,24.13,27.11390625,-0.11005076961199567
2010-09-23,23.76,27.03390625,-0.1211037065721865
2010-09-24,23.68,27.75390625,-0.14678676988036599
2010-09-27,24.4,27.93390625,-0.1265095621920046
2010-09-28,24.58,28.05390625,-0.12382968058146993
2010-09-29,24.7,27.73390625,-0.10939339819827942
2010-09-30,24.38,27.59390625,-0.11647159415858355
2010-10-01,24.24,27.47390625,-0.11770828001569678
2010-10-04,24.12,27.88390625,-0.13498489832284521
2010-10-05,24.53,27.98390625,-0.12342473631607453
2010-10-06,24.63,28.19390625,-0.12640696959116837
2010-10-07,24.84,27.90390625,-0.10980205504381668
2010-10-08,24.55,28.34390625,-0.1338526248477131
2010-10-11,24.99,28.58390625,-0.12573180931140227
2010-10-12,25.23,28.65390625,-0.11949177958938839
2010-10-13,25.3,28.17390625,-0.10200595630930664
2010-10-14,24.82,28.39390625,-0.12586877686123232
2010-10-15,25.04,28.46390625,-0.12028940159961365
2010-10-18,25.11,28.43390625,-0.1168993883842464
2010-10-19,25.08,28.93390625,-0.13319688730241885
2010-10-20,25.58,29.05390625,-0.11956761407943217
2010-10-21,25.7,29.22390625,-0.12058299872215061
2010-10-22,25.87,29.17390625,-0.1132486757751201
2010-10-25,25.82,29.09390625,-0.11252893378660689
2010-10-26,25.74,28.95390625,-0.11100078249372658
2010-10-27,25.6,29.00390625,-0.11736026936026933
2010-10-28,25.65,29.01390625,-0.1159411704516693
2010-10-29,25.66,28.16796875,-0.08903619470253776
2010-11-01,25.75,28.58796875,-0.09927143739444588
2010-11-02,26.17,28.72796875,-0.08904105863732525
2010-11-03,26.31,28.50796875,-0.07710015291776973
2010-11-04,26.09,28.90796875,-0.0974806903373312
2010-11-05,26.49,28.75796875,-0.07886401051882364
2010-11-08,26.34,28.80796875,-0.08566965520607905
2010-11-09,26.39,29.24796875,-0.09771511910549335
2010-11-10,26.83,29.58796875,-0.09321250719517549
2010-11-11,27.17,29.19796875,-0.06945581616871888
2010-11-12,26.78,29.19796875,-0.08281290971653632
2010-11-15,26.78,29.09796875,-0.07966084402369145
2010-11-16,26.68,29.77796875,-0.10403559678663443
2010-11-17,27.36,29.32796875,-0.06710211562128732
2010-11-18,26.91,29.12796875,-0.0761456718467538
2010-11-19,26.71,29.82796875,-0.10453171572402153
2010-11-22,27.41,29.84796875,-0.08167955315217224
2010-11-23,27.43,30.46796875,-0.0997102489807431
2010-11-24,28.05,30.77796875,-0.08863381375679635
2010-11-26,28.36,30.00796875,-0.054917704151501434
2010-11-29,27.59,29.89796875,-0.07719483451530462
2010-11-30,27.48,30.37796875,-0.09539705481460148
2010-12-01,27.96,30.46796875,-0.08231493115208077
2010-12-02,28.05,30.68796875,-0.085961008742229
2010-12-03,28.27,29.93796875,-0.05571415896410803
2010-12-06,27.52,30.69796875,-0.10352374699058875
2010-12-07,28.28,30.88796875,-0.08443315813701724
2010-12-08,28.47,30.25796875,-0.05909083867369658
2010-12-09,27.84,30.74796875,-0.09457433671939708
2010-12-10,28.33,30.33796875,-0.06618665760211795
2010-12-13,27.92,30.35796875,-0.08030737399056054
2010-12-14,27.94,30.36796875,-0.07995163489490875
2010-12-15,27.95,31.01796875,-0.09890940231216794
2010-12-16,28.6,31.09796875,-0.08032578494375131
2010-12-17,28.68,30.71796875,-0.06634451537424657
2010-12-20,28.3,30.53796875,-0.0732847940320196
2010-12-21,28.12,30.56796875,-0.08008280726863792
2010-12-22,28.15,30.80796875,-0.08627536503846922
2010-12-23,28.39,30.89796875,-0.08116937298669513
2010-12-27,28.48,30.52796875,-0.06708499889957464
2010-12-28,28.11,30.71796875,-0.08490042981764545
2010-12-29,28.3,30.61796875,-0.07570615702584771
2010-12-30,28.2,30.45796875,-0.07413392431167953
2010-12-31,28.04,30.69796875,-0.08658451546570167
2011-01-03,28.28,29.78796875,-0.05062341654296254
2011-01-04,27.37,28.45796875,-0.03823072403929029
2011-01-05,26.04,28.08796875,-0.07291266834665655
2011-01-06,25.67,28.32796875,-0.09382842707350836
2011-01-07,25.91,28.64796875,-0.09557287547655535
2011-01-10,26.23,28.42796875,-0.07731712277191805
2011-01-11,26.01,27.86796875,-0.0666704045302906
2011-01-12,25.45,27.74796875,-0.08281574664812175
2011-01-13,25.33,27.61796875,-0.08284348391841823
2011-01-14,25.2,27.58796875,-0.08655833894983667
2011-01-18,25.17,28.34796875,-0.11210569540366089
2011-01-19,25.93,28.28796875,-0.08335588782775372
2011-01-20,25.87,28.38796875,-0.0886984472955642
2011-01-21,25.97,28.58796875,-0.09157589239354413
2011-01-24,26.17,28.48796875,-0.08136658567487365
2011-01-25,26.07,28.29796875,-0.07873246202521156
2011-01-26,25.88,28.41796875,-0.0893085910652921
2011-01-27,26.0,27.91796875,-0.06870015391073181
2011-01-28,25.5,27.72125,-0.08012806060332778
2011-01-31,25.29,28.02125,-0.0974706695811215
2011-02-01,25.59,27.17125,-0.05819570317891154
2011-02-02,24.74,27.06125,-0.08577763407085792
2011-02-03,24.63,27.29125,-0.09751293912884174
2011-02-04,24.86,27.30125,-0.08941898264731474
2011-02-07,24.87,27.25125,-0.08738131278381722
2011-02-08,24.82,27.26125,-0.0895501857031501
2011-02-09,24.83,27.22125,-0.08784497405519598
2011-02-10,24.79,27.68125,-0.10444795664935647
2011-02-11,25.25,27.66125,-0.08717068100682357
2011-02-14,25.23,27.90125,-0.09573943819721342
2011-02-15,25.47,28.66125,-0.1113437132016224
2011-02-16,26.23,28.60125,-0.08290721559372405
2011-02-17,26.17,28.79125,-0.09104328572048803
2011-02-18,26.36,28.51125,-0.07545267219080187
2011-02-22,26.08,26.72125,-0.02399775459606135
2011-02-23,24.29,27.76125,-0.12503939844207312
2011-02-24,25.33,27.67125,-0.08460947734562052
2011-02-25,25.24,27.59125,-0.08521723372445977
2011-02-28,25.16,27.49125,-0.08479970899831768
2011-03-01,25.06,27.69125,-0.09502099038504952
2011-03-02,25.26,28.09125,-0.10078761180082751
2011-03-03,25.66,28.42125,-0.09715441790913493
2011-03-04,25.99,27.79125,-0.06481356542077099
2011-03-07,25.36,28.33125,-0.10487535848224139
2011-03-08,25.9,28.41125,-0.08838928241453647
2011-03-09,25.98,28.61125,-0.0919655729826554
2011-03-10,26.18,29.15125,-0.1019253033746409
2011-03-11,26.72,29.44125,-0.09242983908631597
2011-03-14,27.01,29.13125,-0.07281699206178927
2011-03-15,26.7,29.26125,-0.08753043701140595
2011-03-16,26.83,29.10125,-0.07804647566685285
2011-03-17,26.67,29.46125,-0.09474309474309472
2011-03-18,27.03,29.23125,-0.07530468248877475
2011-03-21,26.8,29.25125,-0.08379983761377718
2011-03-22,26.82,29.51125,-0.09119403617264599
2011-03-23,27.08,30.07125,-0.09947208712640809
2011-03-24,27.64,30.09125,-0.08146055747102554
2011-03-25,27.66,29.93125,-0.07588223011067019
2011-03-28,27.5,30.01125,-0.08367695447540502
2011-03-29,27.58,30.53125,-0.09666325486182192
2011-03-30,28.1,30.19125,-0.06926675775266011
2011-03-31,27.76,30.79125,-0.09844517517151785
2011-04-01,28.36,30.60125,-0.07324047220293295
2011-04-04,28.17,30.77125,-0.08453507738554644
2011-04-05,28.34,30.82125,-0.08050452204242198
2011-04-06,28.39,30.89125,-0.08096953020677378
2011-04-07,28.46,30.27125,-0.0598340009084527
2011-04-08,27.84,30.47125,-0.08635188907576818
2011-04-11,28.04,30.41125,-0.07797278967487364
2011-04-12,27.98,30.68125,-0.08804237115502134
2011-04-13,28.25,30.63125,-0.07773923689043061
2011-04-14,28.2,30.88125,-0.08682452944748031
2011-04-15,28.45,30.85125,-0.0778331510068474
2011-04-18,28.42,30.60125,-0.07127976798333402
2011-04-19,28.17,31.30125,-0.10003594105666702
2011-04-20,28.87,31.01125,-0.06904752307630291
2011-04-21,28.58,30.90125,-0.0751183204562923
2011-04-25,28.47,30.97125,-0.08076038261290719
2011-04-26,28.54,31.49125,-0.0937165085539634
2011-04-27,29.06,31.14125,-0.06683257736924497
2011-04-28,28.71,31.18125,-0.07925435959110039
2011-04-29,28.75,32.02869918699187,-0.10236754130568881
2011-05-02,29.01,32.38869918699187,-0.10431722396399423
2011-05-03,29.37,32.06869918699187,-0.08415368429058556
2011-05-04,29.05,32.09869918699187,-0.09497890145739518
2011-05-05,29.08,32.05869918699187,-0.09291391299496365
2011-05-06,29.04,32.51869918699187,-0.1069753487674383
2011-05-09,29.5,33.01869918699187,-0.10656686282717354
2011-05-10,30.0,32.89869918699187,-0.08810984198846417
2011-05-11,29.88,33.77869918699187,-0.1154188669436168
2011-05-12,30.76,33.52869918699187,-0.08257699386279926
2011-05-13,30.51,33.15869918699187,-0.07987946608083318
2011-05-16,30.14,33.16869918699187,-0.09131196764507632
2011-05-17,30.15,33.68869918699187,-0.10504113463538711
2011-05-18,30.67,34.57869918699187,-0.11303777408903448
2011-05-19,31.56,34.27869918699187,-0.07931162067035402
2011-05-20,31.26,34.09869918699187,-0.08324948618787165
2011-05-23,31.08,34.01869918699187,-0.08638481944411247
2011-05-24,31.0,33.87869918699187,-0.08497077089952665
2011-05-25,30.86,34.49869918699187,-0.10547351850193487
2011-05-26,31.48,34.62869918699187,-0.09092744633545646
2011-05-27,31.61,34.88869918699187,-0.09397596538120068
2011-05-31,31.87,34.34869918699187,-0.07216282554102005
2011-06-01,31.33,34.01869918699187,-0.07903591998661663
2011-06-02,31.0,33.83869918699187,-0.08388913448786195
2011-06-03,30.82,33.76869918699187,-0.08732048488642241
2011-06-06,30.75,34.35869918699187,-0.10503014585482662
2011-06-07,31.34,34.04869918699187,-0.07955367610715403
2011-06-08,31.03,34.21869918699187,-0.09318586804153106
2011-06-09,31.2,33.89869918699187,-0.07961070046096208
2011-06-10,30.88,34.19869918699187,-0.0970416789494204
2011-06-13,31.18,34.58869918699187,-0.09854950510176497
2011-06-14,31.57,34.38869918699187,-0.08196585662240152
2011-06-15,31.37,34.37869918699187,-0.0875163766559931
2011-06-16,31.36,34.34869918699187,-0.08701054938708475
2011-06-17,31.33,35.09869918699187,-0.10737432652172518
2011-06-20,32.08,35.75869918699187,-0.10287564342749056
2011-06-21,32.74,35.66869918699187,-0.08210838224400252
2011-06-22,32.65,35.98869918699187,-0.09277076589082855
2011-06-23,32.97,35.64869918699187,-0.07514156892348323
2011-06-24,32.63,36.05869918699187,-0.09508660224295529
2011-06-27,33.04,36.50869918699187,-0.09501021028510859
2011-06-28,33.49,36.59869918699187,-0.08494015514345887
2011-06-29,33.58,36.32869918699187,-0.07566192152500995
2011-06-30,33.31,37.13869918699187,-0.10309190334627827
2011-07-01,34.12,37.62869918699187,-0.09324529581944241
2011-07-05,34.61,37.79869918699187,-0.08436002443410107
2011-07-06,34.78,38.12869918699187,-0.08782621118462708
2011-07-07,35.11,37.95869918699187,-0.0750473342871586
2011-07-08,34.94,37.82869918699187,-0.07636263601644555
2011-07-11,34.81,37.62869918699187,-0.07490822823783083
2011-07-12,34.61,37.60869918699187,-0.07973419054145492
2011-07-13,34.59,37.47869918699187,-0.07707575902192665
2011-07-14,34.46,37.43869918699187,-0.07956203745526558
2011-07-15,34.42,36.79869918699187,-0.06464084980027562
2011-07-18,33.78,37.48869918699187,-0.09892845757312241
2011-07-19,34.47,37.27869918699187,-0.07534327238467453
2011-07-20,34.26,37.37869918699187,-0.08343519851748094
2011-07-21,34.36,37.39869918699187,-0.0812514673785445
2011-07-22,34.38,36.74869918699187,-0.06445668117227754
2011-07-25,33.73,36.60869918699187,-0.07863429323964499
2011-07-26,33.59,36.47869918699187,-0.07918865670577313
2011-07-27,33.46,36.27869918699187,-0.07769570712729823
2011-07-28,33.26,36.13869918699187,-0.07965696750999995
2011-07-29,33.12,36.73764227642276,-0.09847235838388224
2011-08-01,33.31,35.867642276422764,-0.07130778925226433
2011-08-02,32.44,36.507642276422764,-0.11141892553959087
2011-08-03,33.08,35.187642276422764,-0.05989722925639085
2011-08-04,31.76,34.83764227642276,-0.08834243867604186
2011-08-05,31.41,33.90764227642276,-0.07366015767364242
2011-08-08,30.48,35.77764227642277,-0.1480713076477339
2011-08-09,32.35,35.077642276422765,-0.07776013721013775
2011-08-10,31.65,36.13764227642277,-0.12418193312380632
2011-08-11,32.71,36.80764227642276,-0.11132585580053622
2011-08-12,33.38,37.397642276422765,-0.10743036276796714
2011-08-15,33.97,38.177642276422766,-0.11021220865232073
2011-08-16,34.75,36.66764227642276,-0.05229794329197446
2011-08-17,33.24,36.19764227642276,-0.0817081470068346
2011-08-18,32.77,35.867642276422764,-0.08636314181317029
2011-08-19,32.44,35.90764227642276,-0.0965711491088248
2011-08-22,32.48,36.687642276422764,-0.11468827145446736
2011-08-23,33.26,37.52764227642277,-0.11371996793691386
2011-08-24,34.1,37.23764227642276,-0.08425996074432929
2011-08-25,33.81,38.65764227642276,-0.1253993257467575
2011-08-26,35.23,40.33764227642276,-0.12662223144876683
2011-08-29,36.91,40.09764227642276,-0.07949700020883976
2011-08-30,36.67,39.147642276422765,-0.06328969338505885
2011-08-31,35.72,39.31764227642277,-0.09150198404903165
2011-09-01,35.89,39.037642276422766,-0.08063095240574558
2011-09-02,35.61,39.51764227642276,-0.09888348725587215
2011-09-06,36.09,39.41764227642276,-0.08442012470170368
2011-09-07,35.99,39.02764227642277,-0.07783309724189658
2011-09-08,35.6,38.577642276422765,-0.0771856987808347
2011-09-09,35.15,39.327642276422765,-0.10622661402021794
2011-09-12,35.9,39.427642276422766,-0.08947129660178166
2011-09-13,36.0,40.80764227642276,-0.11781230201580284
2011-09-14,37.38,41.05764227642276,-0.08957266108128759
2011-09-15,37.63,41.19764227642276,-0.08659821483193242
2011-09-16,37.77,41.577642276422765,-0.09157908115876845
2011-09-19,38.15,41.27764227642277,-0.07577085569660158
2011-09-20,37.85,41.427642276422766,-0.08635881937357726
2011-09-21,38.0,40.58764227642276,-0.06375443685049709
2011-09-22,37.16,41.38764227642277,-0.10214745377827728
2011-09-23,37.96,42.16764227642276,-0.09978367414616829
2011-09-26,38.74,41.287642276422766,-0.06170471685852574
2011-09-27,37.86,41.70764227642277,-0.09225269198680719
2011-09-28,38.28,41.06764227642277,-0.06787928699824997
2011-09-29,37.64,40.997642276422766,-0.08189842366505318
2011-09-30,37.57,40.26764227642276,-0.06699280424476872
2011-10-03,36.84,40.967642276422765,-0.10075371798484622
2011-10-04,37.54,41.717642276422765,-0.10014090079064253
2011-10-05,38.29,41.647642276422765,-0.08062022464891294
2011-10-06,38.22,42.26764227642276,-0.09576219676394326
2011-10-07,38.84,43.077642276422765,-0.09837219616687576
2011-10-10,39.65,43.55764227642276,-0.08971197870684389
2011-10-11,40.13,43.427642276422766,-0.07593417702561034
2011-10-12,40.0,43.077642276422765,-0.07144407432222022
2011-10-13,39.65,43.55764227642276,-0.08971197870684389
2011-10-14,40.13,43.37764227642276,-0.07486903635119802
2011-10-17,39.95,43.507642276422764,-0.08177051410461478
2011-10-18,40.08,43.65764227642276,-0.08194767490581745
2011-10-19,40.23,43.55764227642276,-0.07639629012298443
2011-10-20,40.13,43.45764227642277,-0.07657208495703693
2011-10-21,40.03,44.29764227642276,-0.09634016749225949
2011-10-24,40.87,43.967642276422765,-0.07045277199418654
2011-10-25,40.54,43.31764227642277,-0.06412265604618561
2011-10-26,39.89,43.257642276422764,-0.07785080506475661
2011-10-27,39.83,42.867642276422764,-0.07086095980822049
2011-10-28,39.44,42.27672131147541,-0.06709889564462101
2011-10-31,39.98,41.89672131147541,-0.04574871855069074
2011-11-01,39.6,41.62672131147541,-0.04868798809087782
2011-11-02,39.33,41.96672131147541,-0.06282886127571818
2011-11-03,39.67,41.90672131147541,-0.05337380834092886
2011-11-04,39.61,41.67672131147541,-0.04958934499740397
2011-11-07,39.38,42.24672131147541,-0.06785665780640648
2011-11-08,39.95,41.67672131147541,-0.041431313623990995
2011-11-09,39.38,41.23672131147541,-0.045025919918582735
2011-11-10,38.94,41.62672131147541,-0.06454318828936334
2011-11-11,39.33,41.78672131147541,-0.058791913659920314
2011-11-14,39.49,41.44672131147541,-0.04721052111144064
2011-11-15,39.15,40.32672131147541,-0.029179692105059885
2011-11-16,38.03,40.42672131147541,-0.05928557235718945
2011-11-17,38.13,40.27672131147541,-0.05329930643743286
2011-11-18,37.98,40.14672131147541,-0.053970068804998106
2011-11-21,37.85,40.83672131147541,-0.07313812704733758
2011-11-22,38.54,40.60672131147541,-0.05089603998369008
2011-11-23,38.31,40.60672131147541,-0.056560126927222676
2011-11-25,38.31,40.89672131147541,-0.06325009019120531
2011-11-28,38.6,42.15672131147541,-0.08436902113891953
2011-11-29,39.86,43.03672131147541,-0.07381420365376123
2011-11-30,40.74,43.32672131147541,-0.05970267846670163
