date,PG,dcf,Deviation
2017-03-10,91.07,93.48646212502697,-0.02584825727809925
2017-03-13,91.31,93.17646212502697,-0.020031476646135138
2017-03-14,91.0,93.57646212502698,-0.027533228618801364
2017-03-15,91.4,93.61646212502697,-0.023675986837302432
2017-03-16,91.44,93.17646212502697,-0.01863627449920713
2017-03-17,91.0,93.39646212502697,-0.025659024662185836
2017-03-20,91.22,93.36646212502697,-0.022989648275979935
2017-03-21,91.19,93.16646212502698,-0.021214309097351225
2017-03-22,90.99,92.94646212502698,-0.021049344754997312
2017-03-23,90.77,92.74646212502698,-0.021310377557718696
2017-03-24,90.57,92.66646212502698,-0.02262374193371508
2017-03-27,90.49,92.93646212502698,-0.02632402900958042
2017-03-28,90.76,92.77646212502698,-0.021734630517701414
2017-03-29,90.6,92.37646212502698,-0.019230679376123216
2017-03-30,90.2,92.02646212502698,-0.01984714051644787
2017-03-31,89.85,91.79112724105393,-0.021147220863257488
2017-04-03,89.68,92.02112724105393,-0.025441192813485336
2017-04-04,89.91,92.08112724105393,-0.023578417272958285
2017-04-05,89.97,91.51112724105393,-0.016840872662341577
2017-04-06,89.4,91.34112724105393,-0.021251404484325942
2017-04-07,89.23,91.60112724105393,-0.02588535002210357
2017-04-10,89.49,91.91112724105393,-0.026342047081025166
2017-04-11,89.8,92.42112724105392,-0.02836069326678381
2017-04-12,90.31,92.14112724105394,-0.01987307183971665
2017-04-13,90.03,92.50112724105394,-0.02671456353839108
2017-04-17,90.39,92.91112724105393,-0.02713482567607839
2017-04-18,90.8,91.71112724105393,-0.0099347513051401
2017-04-19,89.6,91.44112724105393,-0.020134564135461996
2017-04-20,89.33,90.73112724105393,-0.015442630149754666
2017-04-21,88.62,91.66112724105393,-0.03317793848483075
2017-04-24,89.55,92.11112724105394,-0.02780475408092109
2017-04-25,90.0,89.85112724105393,0.0016568824845866192
2017-04-26,87.74,89.80112724105393,-0.022952131051999336
2017-04-27,87.69,89.44112724105393,-0.019578546190886503
2017-04-28,87.33,89.20112724105392,-0.020976497707225872
2017-05-01,87.09,88.33112724105393,-0.01405084798325873
2017-05-02,86.22,88.54112724105394,-0.026215243846338887
2017-05-03,86.43,88.56112724105392,-0.024063912773526708
2017-05-04,86.45,88.61112724105394,-0.024388892324717748
2017-05-05,86.5,88.66112724105393,-0.024375138330671176
2017-05-08,86.55,88.51112724105394,-0.02215684402835527
2017-05-09,86.4,88.60112724105393,-0.024843106511110102
2017-05-10,86.49,88.28112724105394,-0.020288903155520677
2017-05-11,86.17,88.30112724105393,-0.024134768237285886
2017-05-12,86.19,88.44112724105393,-0.025453398337159316
2017-05-15,86.33,88.35112724105393,-0.0228760775800807
2017-05-16,86.24,88.37112724105393,-0.024115650751412976
2017-05-17,86.26,87.98112724105393,-0.01956245952996616
2017-05-18,85.87,88.35112724105393,-0.028082575950440503
2017-05-19,86.24,88.32112724105392,-0.02356318704327587
2017-05-22,86.21,88.19112724105393,-0.02246401994203906
2017-05-23,86.08,88.61112724105394,-0.02856444015398163
2017-05-24,86.5,88.97112724105394,-0.02777448502320068
2017-05-25,86.86,89.36112724105394,-0.027988984900638947
2017-05-26,87.25,89.51112724105394,-0.025260850921525302
2017-05-30,87.4,90.20112724105392,-0.031054237643485028
2017-05-31,88.09,90.24112724105393,-0.023837548430748146
2017-06-01,88.13,90.70112724105392,-0.028347246823302585
2017-06-02,88.59,90.85112724105393,-0.024888268420209192
2017-06-05,88.74,90.91112724105393,-0.023881864706144507
2017-06-06,88.8,90.88112724105393,-0.022899443528400898
2017-06-07,88.77,89.96112724105392,-0.013240465938829882
2017-06-08,87.85,90.27112724105393,-0.02682061601589092
2017-06-09,88.16,90.35112724105393,-0.024251244095805036
2017-06-12,88.24,90.17112724105392,-0.021416248195405774
2017-06-13,88.06,90.55112724105393,-0.027510725895464105
2017-06-14,88.44,91.49112724105393,-0.03334888675067971
2017-06-15,89.38,91.77112724105393,-0.02605533257506143
2017-06-16,89.66,91.97112724105394,-0.02512883456344439
2017-06-19,89.86,91.74112724105393,-0.020504732148223792
2017-06-20,89.63,91.51112724105393,-0.020556267830673325
2017-06-21,89.4,91.14112724105394,-0.019103639528715965
2017-06-22,89.03,91.53112724105394,-0.027325428151529607
2017-06-23,89.42,91.47112724105394,-0.022423766962536673
2017-06-26,89.36,90.72112724105394,-0.015003420729520989
2017-06-27,88.61,90.48112724105393,-0.020679751657701972
2017-06-28,88.37,89.10112724105393,-0.008205589128810198
2017-06-29,86.99,89.26112724105394,-0.02544363163732699
2017-06-30,87.15,89.77218508246972,-0.029209326698028226
2017-07-03,87.74,89.70218508246971,-0.02187444018967588
2017-07-05,87.67,89.40218508246971,-0.019375198501824564
2017-07-06,87.37,89.68218508246973,-0.025781988700916414
2017-07-07,87.65,89.12218508246971,-0.016518727420197443
2017-07-10,87.09,88.8021850824697,-0.019280889100641074
2017-07-11,86.77,88.9921850824697,-0.024970564330007106
2017-07-12,86.96,88.73218508246971,-0.01997229168674941
2017-07-13,86.7,89.1321850824697,-0.02728739433706595
2017-07-14,87.1,89.5821850824697,-0.027708467706883955
2017-07-17,87.55,90.67218508246971,-0.034433769072951814
2017-07-18,88.64,90.3821850824697,-0.0192757575055309
2017-07-19,88.35,90.6321850824697,-0.025180735523402165
2017-07-20,88.6,90.64218508246971,-0.022530183717566543
2017-07-21,88.61,90.21218508246973,-0.01776018484648223
2017-07-24,88.18,91.17218508246971,-0.03281905637956495
2017-07-25,89.14,91.3321850824697,-0.02400232820982262
2017-07-26,89.3,92.71218508246972,-0.03680406280398307
2017-07-27,90.68,92.24218508246972,-0.016935690335967535
2017-07-28,90.21,92.85218508246972,-0.028455820184769776
2017-07-31,90.82,93.13218508246972,-0.024826917573363638
2017-08-01,91.1,93.07218508246972,-0.021189843998206337
2017-08-02,91.04,92.89218508246971,-0.019939084012560726
2017-08-03,90.86,92.70218508246971,-0.019872078320817055
2017-08-04,90.67,93.47218508246971,-0.029978812199558225
2017-08-07,91.44,93.61218508246971,-0.023204084816053294
2017-08-08,91.58,93.95218508246971,-0.02524885483384387
2017-08-09,91.92,93.77218508246972,-0.019751966756888284
2017-08-10,91.74,93.37218508246971,-0.017480420759438342
2017-08-11,91.34,93.68218508246972,-0.025001392531652122
2017-08-14,91.65,94.23218508246971,-0.027402368736433758
2017-08-15,92.2,94.47218508246971,-0.024051365811918024
2017-08-16,92.44,94.10218508246972,-0.01766361834226282
2017-08-17,92.07,94.50218508246971,-0.02573681317894616
2017-08-18,92.47,94.89218508246971,-0.025525653986833707
2017-08-21,92.86,94.82218508246972,-0.020693312232397343
2017-08-22,92.79,94.47218508246971,-0.017806141363209016
2017-08-23,92.44,94.3021850824697,-0.019746998235949498
2017-08-24,92.27,94.54218508246971,-0.02403355793488038
2017-08-25,92.51,94.50218508246971,-0.021080836180995988
2017-08-28,92.47,94.35218508246972,-0.01994850549380034
2017-08-29,92.32,93.90218508246971,-0.016849289301203885
2017-08-30,91.87,94.3021850824697,-0.025791396883780515
2017-08-31,92.27,94.56218508246971,-0.024239975847328954
2017-09-01,92.53,94.75218508246971,-0.0234525998586268
2017-09-05,92.72,94.75218508246971,-0.021447369057515098
2017-09-06,92.72,95.00218508246971,-0.024022448330936697
2017-09-07,92.97,94.87218508246971,-0.020049976511199774
2017-09-08,92.84,96.02218508246972,-0.03314010277663082
2017-09-11,93.99,95.54218508246971,-0.016246070582642713
2017-09-12,93.51,95.5821850824697,-0.02167961614062064
2017-09-13,93.55,95.5821850824697,-0.0212611281141597
2017-09-14,93.55,95.3021850824697,-0.018385570917953786
2017-09-15,93.27,95.18218508246972,-0.020089737179419864
2017-09-18,93.15,96.20218508246971,-0.031726775019228604
2017-09-19,94.17,96.43218508246972,-0.02345881803399008
2017-09-20,94.4,94.67218508246971,-0.002875026938826908
2017-09-21,92.64,94.27218508246972,-0.017313538251414018
2017-09-22,92.24,94.75218508246971,-0.026513215291902537
2017-09-25,92.72,94.68218508246972,-0.020723910002294788
2017-09-26,92.65,92.90218508246971,-0.0027145226158656888
2017-09-27,90.87,92.92218508246971,-0.022084985201847762
2017-09-28,90.89,93.01218508246971,-0.022816205001399137
2017-09-29,90.98,93.63724150747045,-0.028378041308045665
2017-10-02,91.77,93.98724150747046,-0.023590877569209523
2017-10-03,92.12,94.28724150747045,-0.022985522461156482
2017-10-04,92.42,93.89724150747045,-0.015732533605398058
2017-10-05,92.03,94.19724150747045,-0.023007483794507677
2017-10-06,92.33,93.98724150747046,-0.017632622054757685
2017-10-09,92.12,93.48724150747046,-0.014624899456052498
2017-10-10,91.62,93.32724150747045,-0.018293067274829822
2017-10-11,91.46,94.01724150747046,-0.027199707909610127
2017-10-12,92.15,94.90724150747046,-0.029051961301113427
2017-10-13,93.04,95.00724150747045,-0.020706226980769293
2017-10-16,93.14,94.66724150747045,-0.016132734863198994
2017-10-17,92.8,94.63724150747045,-0.01941351499901256
2017-10-18,92.77,93.45724150747046,-0.00735353939818062
2017-10-19,91.59,90.11724150747045,0.016342693894014326
2017-10-20,88.25,89.16724150747045,-0.010286754327749392
2017-10-23,87.3,88.84724150747046,-0.017414626286853974
2017-10-24,86.98,88.72724150747045,-0.019692278017268694
2017-10-25,86.86,89.36724150747045,-0.02805548728121887
2017-10-26,87.5,88.90724150747046,-0.0158281989589365
2017-10-27,87.04,88.13724150747045,-0.012449238127987483
2017-10-30,86.27,88.20724150747046,-0.02196238624361002
2017-10-31,86.34,88.75724150747045,-0.027234301859944576
2017-11-01,86.89,88.37724150747046,-0.016828331390550844
2017-11-02,86.51,88.44724150747045,-0.021902791703309665
2017-11-03,86.58,87.91724150747045,-0.015210230491101373
2017-11-06,86.05,88.84724150747046,-0.03148371812123463
2017-11-07,86.98,89.44724150747045,-0.027583203974651194
2017-11-08,87.58,89.64724150747045,-0.023059733603718158
2017-11-09,87.78,90.02724150747045,-0.024961794561749073
2017-11-10,88.16,90.86724150747045,-0.02979337176476171
2017-11-13,89.0,90.73724150747046,-0.019145848811454425
2017-11-14,88.87,90.09724150747046,-0.01362129946418722
2017-11-15,88.23,91.11724150747045,-0.031687103995940546
2017-11-16,89.25,90.29724150747046,-0.011597713174702262
2017-11-17,88.43,90.13724150747045,-0.018940467657077686
2017-11-20,88.27,90.58724150747045,-0.02558021934335375
2017-11-21,88.72,90.19724150747045,-0.01637790117282134
2017-11-22,88.33,90.31724150747046,-0.022002903037135924
2017-11-24,88.45,90.82724150747045,-0.026173221469848573
2017-11-27,88.96,91.26724150747046,-0.02528006182022724
2017-11-28,89.4,91.24724150747045,-0.020244354535574716
2017-11-29,89.38,91.85724150747045,-0.026968385581979226
2017-11-30,89.99,92.22724150747045,-0.024257925000274905
2017-12-01,90.36,93.27724150747045,-0.03127495475128106
2017-12-04,91.41,93.26724150747046,-0.01991311716152455
2017-12-05,91.4,93.11724150747045,-0.01844171368986136
2017-12-06,91.25,91.96724150747045,-0.007798880293829247
2017-12-07,90.1,92.23724150747046,-0.023171134267901627
2017-12-08,90.37,92.09724150747046,-0.0187545411697303
2017-12-11,90.23,91.71724150747045,-0.016215506299863014
2017-12-12,89.85,92.74724150747045,-0.031238034257192404
2017-12-13,90.88,92.86724150747045,-0.021398735175208183
2017-12-14,91.0,93.75724150747045,-0.029408304501479576
2017-12-15,91.89,93.74724150747045,-0.01981115900164865
2017-12-18,91.88,93.54724150747045,-0.017822455056970443
2017-12-19,91.68,93.39724150747045,-0.018386426405678113
2017-12-20,91.53,93.53724150747045,-0.021459276274575
2017-12-21,91.67,93.99724150747045,-0.024758614935370127
2017-12-22,92.13,94.34724150747046,-0.02350086205005686
2017-12-26,92.48,93.96724150747045,-0.015827233870137625
2017-12-27,92.1,93.93724150747045,-0.01955818031259038
2017-12-28,92.07,93.74724150747045,-0.017891102506059298
2017-12-29,91.88,93.42303085705757,-0.016516600274064097
2018-01-02,90.65,93.31303085705757,-0.02853868138885074
2018-01-03,90.54,93.95303085705757,-0.03632699047516874
2018-01-04,91.18,94.01303085705757,-0.030134448716636508
2018-01-05,91.24,94.49303085705758,-0.034426145796704666
2018-01-08,91.72,93.82303085705757,-0.02241486805368298
2018-01-09,91.05,93.24303085705758,-0.023519514937470398
2018-01-10,90.47,92.92303085705757,-0.026398523965829757
2018-01-11,90.15,92.38303085705758,-0.02417143967178015
2018-01-12,89.61,92.99303085705758,-0.036379402046350484
2018-01-16,90.22,93.97303085705757,-0.039937318428798
2018-01-17,91.2,92.95303085705757,-0.01885931895812376
2018-01-18,90.18,93.84303085705757,-0.03903359496814551
2018-01-19,91.07,94.66303085705758,-0.03795600906211327
2018-01-22,91.89,91.82303085705757,0.0007293283865426048
2018-01-23,89.05,91.08303085705758,-0.02232063248145688
2018-01-24,88.31,91.11303085705757,-0.030764324605281668
2018-01-25,88.34,90.50303085705757,-0.023900093030849945
2018-01-26,87.73,89.63303085705758,-0.02123135677619148
2018-01-29,86.86,89.72303085705757,-0.03190965385040112
2018-01-30,86.95,89.11303085705757,-0.02427289069010785
2018-01-31,86.34,88.62303085705757,-0.025761146227778253
2018-02-01,85.85,87.02303085705758,-0.013479544960740109
2018-02-02,84.25,83.83303085705758,0.004973804939169879
2018-02-05,81.06,85.15303085705757,-0.04806676657144893
2018-02-06,82.38,84.61303085705757,-0.026391098799308788
2018-02-07,81.84,82.99303085705758,-0.013893104579389193
2018-02-08,80.22,82.69303085705758,-0.029906158129969107
2018-02-09,79.92,84.10303085705758,-0.04973698111031333
2018-02-12,81.33,84.27303085705758,-0.0349225704490147
2018-02-13,81.5,83.45303085705758,-0.02340275526245217
2018-02-14,80.68,85.18303085705757,-0.0528630034849773
2018-02-15,82.41,85.37303085705757,-0.03470687203337852
2018-02-16,82.6,84.11303085705757,-0.017988067266638263
2018-02-20,81.34,83.01303085705757,-0.020153834160547723
2018-02-21,80.24,83.61303085705757,-0.04034097104820911
2018-02-22,80.84,83.82303085705757,-0.03558724644715483
2018-02-23,81.05,84.40303085705757,-0.03972642715563335
2018-02-26,81.63,83.31303085705758,-0.020201291919690334
2018-02-27,80.54,81.29303085705757,-0.009263166216322616
2018-02-28,78.52,81.47303085705757,-0.03624550143763017
2018-03-01,78.7,82.27303085705758,-0.043428944088195975
2018-03-02,79.5,83.06303085705758,-0.04289550742723525
2018-03-05,80.29,82.79303085705757,-0.030232385880147983
2018-03-06,80.02,81.93303085705757,-0.02334871341931799
2018-03-07,79.16,82.74303085705758,-0.04330311350628946
2018-03-08,79.97,83.06303085705758,-0.037237153823345914
2018-03-09,80.29,82.63303085705758,-0.028354652283185122
2018-03-12,79.86,82.49303085705758,-0.03191822181464088
2018-03-13,79.72,81.77303085705758,-0.025106454237294407
2018-03-14,79.0,81.44303085705758,-0.029996806741455773
2018-03-15,78.67,81.74303085705758,-0.03759379637429061
2018-03-16,78.97,81.43303085705757,-0.030246090942888104
2018-03-19,78.66,81.08303085705758,-0.029883328625556427
2018-03-20,78.31,79.81303085705758,-0.01883189801110874
2018-03-21,77.04,79.18303085705757,-0.027064269122587636
2018-03-22,76.41,78.68303085705757,-0.028888450690047307
2018-03-23,75.91,79.18303085705757,-0.041335003492934064
2018-03-26,76.41,80.56303085705758,-0.05155008212670498
2018-03-27,77.79,81.61303085705757,-0.04684338783782538
2018-03-28,78.84,82.05303085705758,-0.03915797897404805
2018-03-29,79.28,79.39580304279397,-0.0014585537063156462
2018-04-02,77.4,80.45580304279396,-0.03798113905057399
2018-04-03,78.46,81.04580304279398,-0.0319054527898085
2018-04-04,79.05,80.79580304279398,-0.02160759565530035
2018-04-05,78.8,80.42580304279399,-0.020214943230705607
2018-04-06,78.43,80.15580304279398,-0.021530606360123272
2018-04-09,78.16,80.36580304279397,-0.027447035421513832
2018-04-10,78.37,80.26580304279398,-0.02361906280042092
2018-04-11,78.27,79.78580304279399,-0.018998405543163788
2018-04-12,77.79,80.36580304279397,-0.03205098369293191
2018-04-13,78.37,80.60580304279398,-0.027737494800553986
2018-04-16,78.61,80.42580304279399,-0.022577369129007208
2018-04-17,78.43,80.19580304279397,-0.022018646559991417
2018-04-18,78.2,76.94580304279397,0.016299744854290532
2018-04-19,74.95,75.79580304279398,-0.011158969347108028
2018-04-20,73.8,74.99580304279398,-0.015944932839930148
2018-04-23,73.0,74.49580304279398,-0.02007902434362263
2018-04-24,72.5,74.29580304279398,-0.024170989063266535
2018-04-25,72.3,74.74580304279398,-0.03272161035441279
2018-04-26,72.75,74.80580304279397,-0.02748186583356249
2018-04-27,72.81,74.33580304279397,-0.020525816367593208
2018-04-30,72.34,73.95580304279396,-0.02184822524148622
2018-05-01,71.96,72.93580304279398,-0.013378930540072997
2018-05-02,70.94,73.35580304279398,-0.032932678023913975
2018-05-03,71.36,74.42580304279399,-0.04119274387985017
2018-05-04,72.43,73.97580304279397,-0.02089606302617275
2018-05-07,71.98,73.43580304279398,-0.019824159095061855
2018-05-08,71.44,74.36580304279397,-0.03934339337545123
2018-05-09,72.37,75.14580304279397,-0.03693889652377802
2018-05-10,73.15,75.36580304279397,-0.02940064264339881
2018-05-11,73.37,75.27580304279397,-0.025317604937545757
2018-05-14,73.28,74.94580304279397,-0.022226768880477477
2018-05-15,72.95,75.52580304279397,-0.03410494081518711
2018-05-16,73.53,75.95580304279396,-0.03193703371719003
2018-05-17,73.96,75.44580304279397,-0.019693647398135616
2018-05-18,73.45,76.05580304279397,-0.03426172545082151
2018-05-21,74.06,76.02580304279397,-0.025857050686954763
2018-05-22,74.03,76.17580304279399,-0.028169089882630005
2018-05-23,74.18,75.76580304279398,-0.020930327127903325
2018-05-24,73.77,76.30580304279397,-0.03323211265297654
2018-05-25,74.31,76.04580304279398,-0.02282575728495062
2018-05-29,74.05,76.88580304279398,-0.036883311750227854
2018-05-30,74.89,75.16580304279397,-0.0036692622393317276
2018-05-31,73.17,75.44580304279397,-0.030164740131443768
2018-06-01,73.45,76.17580304279399,-0.035783056218819054
2018-06-04,74.18,75.96580304279398,-0.023507986110381407
2018-06-05,73.97,76.34580304279397,-0.031118973775968728
2018-06-06,74.35,77.75580304279397,-0.043801271538788544
2018-06-07,75.76,79.17580304279399,-0.04314200692031833
2018-06-08,77.18,79.52580304279397,-0.029497382648643655
2018-06-11,77.53,79.23580304279398,-0.02152818520527522
2018-06-12,77.24,78.46580304279398,-0.015622130855214134
2018-06-13,76.47,77.98580304279398,-0.019436910099677962
2018-06-14,75.99,79.37580304279398,-0.04265535481850291
2018-06-15,77.38,77.83580304279397,-0.0058559560636044505
2018-06-18,75.84,78.32580304279398,-0.03173670675851015
2018-06-19,76.33,77.84580304279397,-0.019471865965088653
2018-06-20,75.85,78.43580304279398,-0.0329671265223509
2018-06-21,76.44,79.42580304279399,-0.037592355738414907
2018-06-22,77.43,79.78580304279399,-0.02952659436830407
2018-06-25,77.79,79.99580304279398,-0.027573984620342773
2018-06-26,78.0,79.68580304279398,-0.021155625951195356
2018-06-27,77.69,80.04580304279398,-0.029430687846738524
2018-06-28,78.05,80.05580304279397,-0.025055061176786464
2018-06-29,78.06,79.09698912184288,-0.013110348868595745
2018-07-02,78.13,78.86698912184289,-0.009344709745471746
2018-07-03,77.9,80.17698912184288,-0.02839953391592931
2018-07-05,79.21,80.27698912184289,-0.013291344549849038
2018-07-06,79.31,78.82698912184289,0.0061274810003275615
2018-07-09,77.86,80.78698912184288,-0.03623094700841489
2018-07-10,79.82,80.12698912184288,-0.003831282383218948
2018-07-11,79.16,79.85698912184289,-0.008727966449867619
2018-07-12,78.89,80.27698912184289,-0.017277542880161367
2018-07-13,79.31,80.49698912184289,-0.014745758006504017
2018-07-16,79.53,80.99698912184289,-0.018111650047091366
2018-07-17,80.03,80.68698912184288,-0.008142441910315767
2018-07-18,79.72,79.69698912184289,0.0002887295795068745
2018-07-19,78.73,79.64698912184289,-0.01151316743989017
2018-07-20,78.68,79.47698912184289,-0.010027922932775546
2018-07-23,78.51,79.95698912184288,-0.018097093671672337
2018-07-24,78.99,80.43698912184288,-0.017989101004900143
2018-07-25,79.47,81.05698912184289,-0.019578683331765045
2018-07-26,80.09,81.54698912184288,-0.017866865932547604
2018-07-27,80.58,81.16698912184289,-0.007231870101301108
2018-07-30,80.2,81.84698912184288,-0.02012278202917228
2018-07-31,80.88,81.61698912184289,-0.009029849419496139
2018-08-01,80.65,82.96698912184289,-0.027926638610932586
2018-08-02,82.0,83.29698912184288,-0.015570660302567596
2018-08-03,82.33,83.48698912184288,-0.013858316535458548
2018-08-06,82.52,83.60698912184289,-0.013001175299576784
2018-08-07,82.64,83.3169891218429,-0.008125463113565767
2018-08-08,82.35,82.36698912184289,-0.00020626129501666313
2018-08-09,81.4,82.39698912184289,-0.012099824671610415
2018-08-10,81.43,82.48698912184288,-0.012814010222649497
2018-08-13,81.52,82.27698912184289,-0.009200496152355297
2018-08-14,81.31,83.26698912184288,-0.02350258058423682
2018-08-15,82.3,84.65698912184288,-0.02784163654167504
2018-08-16,83.69,84.65698912184288,-0.011422436964432348
2018-08-17,83.69,84.60698912184289,-0.010838219529622162
2018-08-20,83.64,84.86698912184289,-0.014457790178950658
2018-08-21,83.9,84.35698912184289,-0.005417323764161597
2018-08-22,83.39,84.20698912184288,-0.009702153352861731
2018-08-23,83.24,84.32698912184289,-0.012890168772328847
2018-08-24,83.36,84.40698912184288,-0.012404057208243002
2018-08-27,83.44,84.44698912184289,-0.01192451184245269
2018-08-28,83.48,84.45698912184288,-0.011567889549477184
2018-08-29,83.49,84.37698912184288,-0.010512215843137662
2018-08-30,83.41,83.91698912184289,-0.006041555198158632
2018-08-31,82.95,83.66698912184289,-0.00856955807025328
2018-09-04,82.7,84.2569891218429,-0.018479050083208715
2018-09-05,83.29,83.61698912184289,-0.003910558431689193
2018-09-06,82.65,82.87698912184288,-0.0027388678600421823
2018-09-07,81.91,83.34698912184288,-0.017241044181478316
2018-09-10,82.38,82.97698912184289,-0.007194634659089427
2018-09-11,82.01,84.07698912184289,-0.024584480764974104
2018-09-12,83.11,84.41698912184289,-0.015482536577518191
2018-09-13,83.45,84.57698912184289,-0.013325008770640023
2018-09-14,83.61,85.21698912184289,-0.018857614407676637
2018-09-17,84.25,84.96698912184289,-0.008438443320790356
2018-09-18,84.0,84.96698912184289,-0.011380762480075912
2018-09-19,84.0,86.32698912184289,-0.02695552278046609
2018-09-20,85.36,86.78698912184288,-0.01644243147828861
2018-09-21,85.82,85.23698912184288,0.006839881184959706
2018-09-24,84.27,84.08698912184289,0.00217644703500941
2018-09-25,83.12,84.22698912184289,-0.013142926434678959
2018-09-26,83.26,83.82698912184289,-0.006763801584460549
2018-09-27,82.86,84.19698912184289,-0.015879298485461435
2018-09-28,83.23,84.64431185636079,-0.016708882443994932
2018-10-01,83.67,85.33431185636078,-0.019503430919584175
2018-10-02,84.36,84.00431185636079,0.00423416531579246
2018-10-03,83.03,82.89431185636079,0.0016368812358842355
2018-10-04,81.92,83.12431185636078,-0.014488082120208468
2018-10-05,82.15,83.37431185636078,-0.014684521276409956
2018-10-08,82.4,83.17431185636079,-0.009309507215376711
2018-10-09,82.2,82.41431185636078,-0.002600420382497415
2018-10-10,81.44,79.84431185636078,0.019984994629421493
2018-10-11,78.87,80.03431185636079,-0.014547658739796465
2018-10-12,79.06,81.10431185636078,-0.025205957729859563
2018-10-15,80.13,81.98431185636078,-0.022617886451368863
2018-10-16,81.01,82.83431185636078,-0.022023625421362047
2018-10-17,81.86,81.21431185636078,0.007950423132085493
2018-10-18,80.24,88.27431185636078,-0.09101528731749453
2018-10-19,87.3,87.57431185636078,-0.0031323324219858506
2018-10-22,86.6,88.13431185636078,-0.017408791468881857
2018-10-23,87.16,90.43431185636076,-0.036206521497741284
2018-10-24,89.46,89.97431185636079,-0.005716207723620803
2018-10-25,89.0,88.83431185636078,0.0018651367942954522
2018-10-26,87.86,89.21431185636078,-0.015180432692697199
2018-10-29,88.24,90.16431185636078,-0.02134227852175452
2018-10-30,89.19,89.65431185636079,-0.005178912723179274
2018-10-31,88.68,90.56431185636079,-0.020806339911789817
2018-11-01,89.59,90.78431185636079,-0.013155487241566899
2018-11-02,89.81,92.17431185636079,-0.025650442175746302
2018-11-05,91.2,92.48431185636078,-0.013886807725352002
2018-11-06,91.51,92.26431185636079,-0.008175553918779777
2018-11-07,91.29,92.33431185636078,-0.01131011685001082
2018-11-08,91.36,93.38431185636078,-0.02167721554209745
2018-11-09,92.41,93.67431185636079,-0.013496889716141935
2018-11-12,92.7,94.44431185636078,-0.018469210289908
2018-11-13,93.47,94.46431185636078,-0.010525793676163131
2018-11-14,93.49,94.80431185636078,-0.013863418557925056
2018-11-15,93.83,94.79431185636078,-0.010172676371362654
2018-11-16,93.82,94.26431185636078,-0.004713468412497646
2018-11-19,93.29,93.07431185636078,0.002317375646806674
2018-11-20,92.1,92.38431185636078,-0.0030774906545045777
2018-11-21,91.41,92.51431185636079,-0.011936659682183715
2018-11-23,91.54,92.91431185636078,-0.01479117510427641
2018-11-26,91.94,93.69431185636078,-0.01872378185615209
2018-11-27,92.72,93.98431185636078,-0.01345237126695209
2018-11-28,93.01,93.79431185636076,-0.008362040734003928
2018-11-29,92.82,95.48431185636078,-0.027903137222885066
2018-11-30,94.51,94.29431185636078,0.0022873929444204855
2018-12-03,93.32,94.28431185636079,-0.010227702121111015
2018-12-04,93.31,94.52431185636078,-0.012846555901999568
2018-12-06,93.55,93.42431185636079,0.0013453472778313103
2018-12-07,92.45,94.00431185636079,-0.016534474064719307
2018-12-10,93.03,94.88431185636078,-0.01954287089279738
2018-12-11,93.91,95.00431185636079,-0.011518549368741304
2018-12-12,94.03,97.46431185636078,-0.03523660908232895
2018-12-13,96.49,97.61431185636079,-0.01151789973190831
2018-12-14,96.64,93.74431185636078,0.03088921435655867
2018-12-17,92.77,93.46431185636078,-0.007428630699467642
2018-12-18,92.49,92.73431185636078,-0.0026345357125117097
2018-12-19,91.76,91.95431185636079,-0.0021131347996417027
2018-12-20,90.98,91.94431185636078,-0.010487999060423303
2018-12-21,90.97,88.33431185636078,0.02983764845448822
2018-12-24,87.36,91.06431185636079,-0.0406779756069946
2018-12-26,90.09,92.99431185636078,-0.031231069926586308
2018-12-27,92.02,92.15431185636079,-0.0014574668689419923
2018-12-28,91.18,92.89431185636079,-0.01845443302289118
2018-12-31,91.92,92.6919804400978,-0.008328449089473167
2019-01-02,91.28,92.0519804400978,-0.00838635341039895
2019-01-03,90.64,93.9019804400978,-0.03473814316598667
2019-01-04,92.49,93.5319804400978,-0.011140365415069242
2019-01-07,92.12,93.8719804400978,-0.018663507810147695
2019-01-08,92.46,92.3619804400978,0.0010612544191359596
2019-01-09,90.95,92.5819804400978,-0.01762740905238802
2019-01-10,91.17,93.1819804400978,-0.021591947612566664
2019-01-11,91.77,92.5619804400978,-0.008556217534804622
2019-01-14,91.15,93.4219804400978,-0.0243195490974909
2019-01-15,92.01,92.7819804400978,-0.00832037036109834
2019-01-16,91.37,92.0519804400978,-0.007408644950790411
2019-01-17,90.64,92.8319804400978,-0.023612341670467996
2019-01-18,91.42,91.8519804400978,-0.0047030062719172205
2019-01-22,90.44,96.2519804400978,-0.060382969924601904
2019-01-23,94.84,95.7119804400978,-0.009110462829086896
2019-01-24,94.3,95.0119804400978,-0.007493585933057045
2019-01-25,93.6,94.9319804400978,-0.014030892792111227
2019-01-28,93.52,94.9519804400978,-0.015081101346813841
2019-01-29,93.54,95.9319804400978,-0.0249341296731741
2019-01-30,94.52,97.8819804400978,-0.034347286650531994
2019-01-31,96.47,98.8819804400978,-0.02439251751798166
2019-02-01,97.47,99.4419804400978,-0.019830462259203374
2019-02-04,98.03,98.8519804400978,-0.008315265272767158
2019-02-05,97.44,99.3319804400978,-0.01904704236958965
2019-02-06,97.92,98.5519804400978,-0.006412660986370833
2019-02-07,97.14,99.1219804400978,-0.019995367639930928
