date,FTNT,dcf,Deviation
2011-12-29,21.66,22.21738838548736,-0.025087934541012658
2011-12-30,21.81,21.209550375196145,0.028310342000746003
2012-01-03,20.77,20.549550375196144,0.010727710377057331
2012-01-04,20.11,20.639550375196148,-0.025657069343552275
2012-01-05,20.2,20.849550375196145,-0.031154167044719072
2012-01-06,20.41,20.60955037519615,-0.009682422545050362
2012-01-09,20.17,20.339550375196147,-0.008335994260861845
2012-01-10,19.9,21.059550375196146,-0.05506054756809342
2012-01-11,20.62,21.499550375196147,-0.0409101753221256
2012-01-12,21.06,21.339550375196147,-0.013100106154114721
2012-01-13,20.9,22.059550375196146,-0.052564551655592706
2012-01-17,21.62,22.509550375196145,-0.039518798037670444
2012-01-18,22.07,22.94955037519615,-0.038325385936395784
2012-01-19,22.51,23.189550375196145,-0.029304163478865886
2012-01-20,22.75,22.799550375196144,-0.002173304928418718
2012-01-23,22.36,22.759550375196145,-0.017555284204189947
2012-01-24,22.32,23.399550375196146,-0.046135517900398826
2012-01-25,22.96,23.299550375196144,-0.01457325869934456
2012-01-26,22.86,23.219550375196146,-0.015484812125398872
2012-01-27,22.78,22.929550375196143,-0.006522167803077239
2012-01-30,22.49,23.249550375196147,-0.03266946512679558
2012-01-31,22.81,25.479550375196148,-0.1047722717193198
2012-02-01,25.04,25.969550375196146,-0.03579385710443306
2012-02-02,25.53,25.819550375196147,-0.011214384874583483
2012-02-03,25.38,25.569550375196147,-0.007413128991897389
2012-02-06,25.13,25.289550375196146,-0.006308944715467724
2012-02-07,24.85,25.709550375196145,-0.03343311581307984
2012-02-08,25.27,26.659550375196147,-0.052122048408174804
2012-02-09,26.22,26.019550375196143,0.0077038081716791496
2012-02-10,25.58,26.819550375196147,-0.04621816390861411
2012-02-13,26.38,27.139550375196148,-0.027986844464834237
2012-02-14,26.7,26.259550375196145,0.016772930934106478
2012-02-15,25.82,26.749550375196147,-0.03475013083053857
2012-02-16,26.31,26.399550375196146,-0.0033921174384956565
2012-02-17,25.96,26.639550375196148,-0.0255090782548969
2012-02-21,26.2,26.569550375196147,-0.0139087929595203
2012-02-22,26.13,26.689550375196145,-0.020965148057202287
2012-02-23,26.25,27.429550375196147,-0.043002905955862314
2012-02-24,26.99,27.319550375196147,-0.012062803767640129
2012-02-27,26.88,27.839550375196147,-0.03446716496007296
2012-02-28,27.4,27.489550375196146,-0.0032576151291636712
2012-02-29,27.05,28.269550375196147,-0.043140069757394706
2012-03-01,27.83,27.979550375196148,-0.00534498850734666
2012-03-02,27.54,26.689550375196145,0.03186451674338486
2012-03-05,26.25,26.079550375196145,0.006535757800715913
2012-03-06,25.64,26.509550375196145,-0.03280140035908519
2012-03-07,26.07,26.749550375196147,-0.025404179347487954
2012-03-08,26.31,27.029550375196145,-0.026620878453695873
2012-03-09,26.59,27.679550375196147,-0.039363008445848946
2012-03-12,27.24,28.249550375196147,-0.035736865252289474
2012-03-13,27.81,27.609550375196147,0.007260155347692088
2012-03-14,27.17,27.869550375196145,-0.025100884864606265
2012-03-15,27.43,27.559550375196146,-0.004700743424056131
2012-03-16,27.12,27.909550375196147,-0.02828961285946896
2012-03-19,27.47,27.659550375196147,-0.006852981072538622
2012-03-20,27.22,27.609550375196147,-0.014109261827969233
2012-03-21,27.17,27.029550375196145,0.005196150984913883
2012-03-22,26.59,27.469550375196146,-0.03201910345028225
2012-03-23,27.03,28.099550375196145,-0.03806289997224477
2012-03-26,27.66,27.559550375196146,0.0036448208855490716
2012-03-27,27.12,27.099550375196145,0.0007546112212464262
2012-03-28,26.66,27.719550375196146,-0.03822393800962398
2012-03-29,27.28,28.089550375196147,-0.028820339392509498
2012-03-30,27.65,28.871176765147723,-0.04229743647380135
2012-04-02,28.42,28.871176765147723,-0.015627238502185503
2012-04-03,28.42,28.65117676514772,-0.008068665627337546
2012-04-04,28.2,28.891176765147723,-0.023923454927648025
2012-04-05,28.44,28.33117676514772,0.003841112416698156
2012-04-09,27.88,27.711176765147723,0.006092243439643541
2012-04-10,27.26,27.731176765147723,-0.016990868044946872
2012-04-11,27.28,28.24117676514772,-0.03403458620512945
2012-04-12,27.79,27.95117676514772,-0.005766367781291137
2012-04-13,27.5,27.501176765147722,-4.2789628886485964e-05
2012-04-16,27.05,28.001176765147722,-0.03396917112182318
2012-04-17,27.55,28.11117676514772,-0.01996276320397472
2012-04-18,27.66,27.931176765147722,-0.009708748307593495
2012-04-19,27.48,27.551176765147723,-0.0025834382957377056
2012-04-20,27.1,26.871176765147723,0.008515564348081206
2012-04-23,26.42,26.19117676514772,0.00873665345028618
2012-04-24,25.74,26.891176765147723,-0.04280871659881047
2012-04-25,26.44,26.431176765147722,0.00033381922154562815
2012-04-26,25.98,26.67117676514772,-0.025914745765957647
2012-04-27,26.22,26.571176765147722,-0.01321645511795122
2012-04-30,26.12,26.86117676514772,-0.027592862800761342
2012-05-01,26.41,26.81117676514772,-0.014963042042571484
2012-05-02,26.36,26.49117676514772,-0.004951715294138959
2012-05-03,26.04,25.751176765147722,0.011215923741519251
2012-05-04,25.3,25.661176765147722,-0.014074832516576596
2012-05-07,25.21,25.371176765147723,-0.006352750865270429
2012-05-08,24.92,25.15117676514772,-0.009191489022814414
2012-05-09,24.7,24.391176765147723,0.012661268368713952
2012-05-10,23.94,24.641176765147723,-0.028455490248317172
2012-05-11,24.19,24.22117676514772,-0.0012871697130991677
2012-05-14,23.77,24.47117676514772,-0.028653169068123874
2012-05-15,24.02,24.681176765147722,-0.02678870507022868
2012-05-16,24.23,23.74117676514772,0.020589680102541363
2012-05-17,23.29,22.891176765147723,0.01742257459911345
2012-05-18,22.44,23.51117676514772,-0.04556032119734643
2012-05-21,23.06,23.711176765147723,-0.027462861569353514
2012-05-22,23.26,23.621176765147723,-0.015290379845962043
2012-05-23,23.17,21.88117676514772,0.05890100192897818
2012-05-24,21.43,22.29117676514772,-0.038633077751829226
2012-05-25,21.84,22.26117676514772,-0.018919788903842605
2012-05-29,21.81,22.01117676514772,-0.009139755102337999
2012-05-30,21.56,21.70117676514772,-0.006505488926962455
2012-05-31,21.25,20.86117676514772,0.01863860506190984
2012-06-01,20.41,20.94117676514772,-0.025365182248580864
2012-06-04,20.49,21.22117676514772,-0.03445505276354699
2012-06-05,20.77,22.10117676514772,-0.06023103562733856
2012-06-06,21.65,22.071176765147722,-0.019082660142199503
2012-06-07,21.62,22.301176765147723,-0.030544431458534693
2012-06-08,21.85,21.42117676514772,0.020018659084592327
2012-06-11,20.97,21.33117676514772,-0.016931872494621913
2012-06-12,20.88,21.641176765147723,-0.035172614382669276
2012-06-13,21.19,21.63117676514772,-0.020395412137658053
2012-06-14,21.18,22.58117676514772,-0.06205065306031032
2012-06-15,22.13,22.641176765147723,-0.022577305519499102
2012-06-18,22.19,22.92117676514772,-0.031899617224692145
2012-06-19,22.47,23.091176765147722,-0.026901044128911034
2012-06-20,22.64,22.391176765147723,0.01111255730156957
2012-06-21,21.94,23.02117676514772,-0.04696444391950194
2012-06-22,22.57,22.371176765147723,0.008887473240210886
2012-06-25,21.92,22.45117676514772,-0.023659194825471075
2012-06-26,22.0,23.13117676514772,-0.04890268993370417
2012-06-27,22.68,22.44117676514772,0.010642188569325972
2012-06-28,21.99,23.67117676514772,-0.07102210345634374
2012-06-29,23.22,24.099879861044098,-0.03650971980430362
2012-07-02,23.61,24.689879861044098,-0.04373775276030978
2012-07-03,24.2,24.619879861044097,-0.017054504872238252
2012-07-05,24.13,22.2898798610441,0.08255406267002208
2012-07-06,21.8,21.6798798610441,0.005540627518501262
2012-07-09,21.19,21.7198798610441,-0.024396076978053127
2012-07-10,21.23,21.5398798610441,-0.01438633191285954
2012-07-11,21.05,21.419879861044098,-0.017268064220882562
2012-07-12,20.93,22.0398798610441,-0.05035779995361189
2012-07-13,21.55,21.7698798610441,-0.010100187159854834
2012-07-16,21.28,21.749879861044104,-0.02160379110349464
2012-07-17,21.26,23.9698798610441,-0.11305354372877774
2012-07-18,23.48,24.529879861044098,-0.04280004088855782
2012-07-19,24.04,23.9598798610441,0.003343929077297414
2012-07-20,23.47,23.3098798610441,0.006869196233975305
2012-07-23,22.82,22.729879861044097,0.0039648312928550755
2012-07-24,22.24,22.8798798610441,-0.027966923993057224
2012-07-25,22.39,25.5398798610441,-0.12333181981206576
2012-07-26,25.05,25.919879861044098,-0.033560335376070616
2012-07-27,25.43,25.099879861044098,0.013152259723292925
2012-07-30,24.61,24.499879861044104,0.0044947215896757875
2012-07-31,24.01,23.869879861044097,0.005870165236339542
2012-08-01,23.38,23.919879861044098,-0.022570341664773452
2012-08-02,23.43,24.759879861044098,-0.05371107891102744
2012-08-03,24.27,25.0398798610441,-0.030746148356799563
2012-08-06,24.55,25.619879861044097,-0.04175975324032977
2012-08-07,25.13,25.3798798610441,-0.009845588805471261
2012-08-08,24.89,25.2098798610441,-0.012688670584995454
2012-08-09,24.72,25.2698798610441,-0.02176028790274509
2012-08-10,24.78,24.8798798610441,-0.004014483253212409
2012-08-13,24.39,24.3598798610441,0.001236465004249343
2012-08-14,23.87,24.8998798610441,-0.041360836549872104
2012-08-15,24.41,25.3898798610441,-0.03859332404906479
2012-08-16,24.9,25.849879861044098,-0.03674600679578299
2012-08-17,25.36,25.6998798610441,-0.013224959139178316
2012-08-20,25.21,25.8598798610441,-0.025130815167594522
2012-08-21,25.37,26.2498798610441,-0.03351938621059658
2012-08-22,25.76,26.1798798610441,-0.01603826538825659
2012-08-23,25.69,26.099879861044098,-0.0157042815226085
2012-08-24,25.61,26.779879861044098,-0.043685030220986465
2012-08-27,26.29,26.9098798610441,-0.023035400538575668
2012-08-28,26.42,26.9998798610441,-0.021477127454954337
2012-08-29,26.51,26.5498798610441,-0.00150207312623718
2012-08-30,26.06,26.9998798610441,-0.034810520116431154
2012-08-31,26.51,27.099879861044098,-0.021766881036695884
2012-09-04,26.61,27.0198798610441,-0.015169566376756705
2012-09-05,26.53,27.8898798610441,-0.04875889992425342
2012-09-06,27.4,27.869879861044097,-0.016859773468233974
2012-09-07,27.38,27.8198798610441,-0.015811709584701017
2012-09-10,27.33,27.689879861044098,-0.012996801100260469
2012-09-11,27.2,27.9798798610441,-0.027872880974371683
2012-09-12,27.49,28.1098798610441,-0.0220520281163904
2012-09-13,27.62,28.169879861044098,-0.019520135114403536
2012-09-14,27.68,27.8398798610441,-0.005742835882988739
2012-09-17,27.35,27.7698798610441,-0.015119973984227042
2012-09-18,27.28,28.029879861044098,-0.026752874602444465
2012-09-19,27.54,27.869879861044097,-0.011836429245078883
2012-09-20,27.38,27.4898798610441,-0.003997102264524988
2012-09-21,27.0,26.5698798610441,0.016188260587001402
2012-09-24,26.08,26.3398798610441,-0.009866402672111474
2012-09-25,25.85,25.509879861044098,0.013332878900590206
2012-09-26,25.02,25.1798798610441,-0.006349508493543321
2012-09-27,24.69,24.6098798610441,0.0032556086989570243
2012-09-28,24.12,23.8542669162749,0.01113985538343254
2012-10-01,23.4,23.7142669162749,-0.013252229865862941
2012-10-02,23.26,23.8342669162749,-0.02409417156785998
2012-10-03,23.38,24.4042669162749,-0.04197081271848524
2012-10-04,23.95,24.5442669162749,-0.024212045863991616
2012-10-05,24.09,24.2642669162749,-0.007182039205067103
2012-10-08,23.81,24.164266916274897,-0.014660776488787053
2012-10-09,23.71,24.114266916274897,-0.016764636373915787
2012-10-10,23.66,24.364266916274897,-0.0289057298007378
2012-10-11,23.91,24.7142669162749,-0.0325426167403442
2012-10-12,24.26,25.204266916274896,-0.03746456579799051
2012-10-15,24.75,25.254266916274897,-0.01996759272192239
2012-10-16,24.8,20.594266916274897,0.20421863525530326
2012-10-17,20.14,19.984266916274898,0.00779278441273612
2012-10-18,19.53,20.1742669162749,-0.031935084379951295
2012-10-19,19.72,19.9042669162749,-0.009257659026077114
2012-10-22,19.45,20.004266916274897,-0.027707434548574383
2012-10-23,19.55,19.704266916274896,-0.007829112188257992
2012-10-24,19.25,19.824266916274897,-0.028967876527300374
2012-10-25,19.37,19.9942669162749,-0.03122229581554492
2012-10-26,19.54,19.824266916274897,-0.014339340641218223
2012-10-31,19.37,20.704266916274896,-0.06444405501873018
2012-11-01,20.25,20.4742669162749,-0.010953599325045027
2012-11-02,20.02,20.0842669162749,-0.0031998636814979387
2012-11-05,19.63,20.204266916274896,-0.028423051361112006
2012-11-06,19.75,19.5842669162749,0.008462562547458585
2012-11-07,19.13,19.3342669162749,-0.010565019980300128
2012-11-08,18.88,19.4742669162749,-0.030515496107238027
2012-11-09,19.02,18.824266916274897,0.01039791268343504
2012-11-12,18.37,18.2642669162749,0.0057890680315717535
2012-11-13,17.81,18.504266916274897,-0.03751928781703184
2012-11-14,18.05,18.2642669162749,-0.011731481874258542
2012-11-15,17.81,18.734266916274898,-0.04933563295567045
2012-11-16,18.28,19.054266916274898,-0.040634831015911144
2012-11-19,18.6,18.704266916274896,-0.005574498949444062
2012-11-20,18.25,19.1542669162749,-0.04720968545690285
2012-11-21,18.7,19.5142669162749,-0.041726748935457136
2012-11-23,19.06,19.684266916274897,-0.03171400382499168
2012-11-26,19.23,19.6342669162749,-0.020589865565074916
2012-11-27,19.18,19.9742669162749,-0.039764508985695834
2012-11-28,19.52,20.324266916274897,-0.03957175526123757
2012-11-29,19.87,20.434266916274897,-0.027613758721409476
2012-11-30,19.98,20.1342669162749,-0.00766190877057471
2012-12-03,19.68,20.3842669162749,-0.03454953367553337
2012-12-04,19.93,19.274266916274897,0.03402116856498516
2012-12-05,18.82,19.554266916274898,-0.03755021445798978
2012-12-06,19.1,20.1542669162749,-0.052309861760516885
2012-12-07,19.7,20.554266916274898,-0.041561536578007985
2012-12-10,20.1,20.704266916274896,-0.029185622399405142
2012-12-11,20.25,20.644266916274898,-0.019098131111842886
2012-12-12,20.19,20.9942669162749,-0.03830888306232905
2012-12-13,20.54,21.454266916274896,-0.04261468918247435
2012-12-14,21.0,21.594266916274897,-0.027519661518447647
2012-12-17,21.14,21.7942669162749,-0.030020138726773338
2012-12-18,21.34,21.8142669162749,-0.021741134739717727
2012-12-19,21.36,21.754266916274897,-0.018123659040881646
2012-12-20,21.3,21.614266916274897,-0.01453979066198463
2012-12-21,21.16,21.574266916274897,-0.019201900017394746
2012-12-24,21.12,21.254266916274897,-0.006317174655037561
2012-12-26,20.8,21.234266916274898,-0.02045123186909059
2012-12-27,20.78,21.3842669162749,-0.028257546477546525
2012-12-28,20.93,21.4742669162749,-0.0253450754988247
2012-12-31,21.02,21.929347918883657,-0.04146716638576409
2013-01-02,21.19,20.069347918883654,0.05583898817469324
2013-01-03,19.33,20.049347918883658,-0.03587886856939304
2013-01-04,19.31,19.799347918883658,-0.024715355318189247
2013-01-07,19.06,19.82934791888366,-0.0387984477367006
2013-01-08,19.09,19.91934791888366,-0.04163529460206039
2013-01-09,19.18,20.319347918883654,-0.056072070985349276
2013-01-10,19.58,20.07934791888366,-0.02486873183835059
2013-01-11,19.34,20.179347918883657,-0.04159440246818891
2013-01-14,19.44,20.82934791888366,-0.06670146008863242
2013-01-15,20.09,20.65934791888366,-0.027558852347089324
2013-01-16,19.92,20.539347918883657,-0.030154215281305685
2013-01-17,19.8,20.48934791888366,-0.03364420974316773
2013-01-18,19.75,20.05934791888366,-0.015421633850442484
2013-01-22,19.32,20.449347918883657,-0.055226598098063406
2013-01-23,19.71,20.68934791888366,-0.04733585237791782
2013-01-24,19.95,21.569347918883654,-0.07507635024357595
2013-01-25,20.83,21.789347918883657,-0.044028298710685254
2013-01-28,21.05,20.449347918883657,0.029372676502886552
2013-01-29,19.71,20.089347918883657,-0.018883037937088787
2013-01-30,19.35,24.32934791888366,-0.20466425715499126
2013-01-31,23.59,24.339347918883657,-0.03078751005906266
2013-02-01,23.6,23.62934791888366,-0.0012420113743470962
2013-02-04,22.89,23.73934791888366,-0.0357780644095973
2013-02-05,23.0,24.14934791888366,-0.04759333141185662
2013-02-06,23.41,23.819347918883654,-0.01718552163046949
2013-02-07,23.08,24.179347918883657,-0.045466400606489765
2013-02-08,23.44,23.84934791888366,-0.017163904031084254
2013-02-11,23.11,24.589347918883657,-0.06016214515992013
2013-02-12,23.85,24.049347918883658,-0.00828911950361566
2013-02-13,23.31,24.15934791888366,-0.035156077959363596
2013-02-14,23.42,24.24934791888366,-0.03420083383924
2013-02-15,23.51,24.27934791888366,-0.031687338616095406
2013-02-19,23.54,24.32934791888366,-0.0324442694278293
2013-02-20,23.59,23.89934791888366,-0.012943780722955767
2013-02-21,23.16,24.74934791888366,-0.06421776945771551
2013-02-22,24.01,24.46934791888366,-0.018772380874488515
2013-02-25,23.73,25.429347918883657,-0.06682624832946393
2013-02-26,24.69,25.52934791888366,-0.0328777656817002
2013-02-27,24.79,24.91934791888366,-0.005190662263904633
2013-02-28,24.18,24.889347918883658,-0.028500060395132865
2013-03-01,24.15,24.87934791888366,-0.02931539529338223
2013-03-04,24.14,25.27934791888366,-0.045070304920031834
2013-03-05,24.54,25.019347918883657,-0.0191590892151855
2013-03-06,24.28,24.68934791888366,-0.016579940475891175
2013-03-07,23.95,25.07934791888366,-0.04503099213489958
2013-03-08,24.34,25.02934791888366,-0.02754158522697958
2013-03-11,24.29,25.18934791888366,-0.0357035014078092
2013-03-12,24.45,25.389347918883658,-0.036997717384659845
2013-03-13,24.65,25.73934791888366,-0.042322281136130124
2013-03-14,25.0,25.519347918883657,-0.020351143788409742
2013-03-15,24.78,24.929347918883657,-0.00599084738877298
2013-03-18,24.19,24.09934791888366,0.003761598920496434
2013-03-19,23.36,24.36934791888366,-0.041418749580144576
2013-03-20,23.63,24.02934791888366,-0.016619174196143227
2013-03-21,23.29,23.769347918883657,-0.02016664153007064
2013-03-22,23.03,23.66934791888366,-0.027011640585737462
2013-03-25,22.93,23.729347918883654,-0.03368604656209451
2013-03-26,22.99,24.00934791888366,-0.04245629337071377
2013-03-27,23.27,24.41934791888366,-0.047067101165091274
2013-03-28,23.68,23.56027803102078,0.005081517663823254
2013-04-01,22.98,23.530278031020778,-0.023385955333605768
2013-04-02,22.95,22.79027803102078,0.007008337886962757
2013-04-03,22.21,22.890278031020777,-0.02971908117930533
2013-04-04,22.31,22.550278031020778,-0.010655213682520759
2013-04-05,21.97,22.31027803102078,-0.015252074875429567
2013-04-08,21.73,22.700278031020776,-0.04274300207666415
2013-04-09,22.12,22.43027803102078,-0.013832999777874777
2013-04-10,21.85,19.570278031020774,0.11648899240806121
2013-04-11,18.99,19.35027803102078,-0.018618752166930763
2013-04-12,18.77,18.65027803102078,0.0064193128263336785
2013-04-15,18.07,18.710278031020778,-0.03422065829055165
2013-04-16,18.13,18.65027803102078,-0.02789652948633836
2013-04-17,18.07,18.270278031020776,-0.010961958579980391
2013-04-18,17.69,18.110278031020776,-0.02320660291912069
2013-04-19,17.53,18.360278031020776,-0.045221430177580735
2013-04-22,17.78,18.38027803102078,-0.032658811254523856
2013-04-23,17.8,18.110278031020776,-0.017132703898267376
2013-04-24,17.53,18.160278031020773,-0.03470640867635133
2013-04-25,17.58,17.940278031020778,-0.020082076230804158
2013-04-26,17.36,18.43027803102078,-0.058071724648936396
2013-04-29,17.85,18.54027803102078,-0.03723126642792707
2013-04-30,17.96,18.42027803102078,-0.024987572405022584
2013-05-01,17.84,18.65027803102078,-0.04344589553426781
2013-05-02,18.07,18.660278031020773,-0.031632863671135936
2013-05-03,18.08,18.76027803102078,-0.036261617759391185
2013-05-06,18.18,18.690278031020778,-0.027301789206872984
2013-05-07,18.11,18.800278031020778,-0.036716373549466
2013-05-08,18.22,18.68027803102078,-0.024639784817786725
2013-05-09,18.1,19.33027803102078,-0.0636451285928974
2013-05-10,18.75,18.660278031020773,0.004808179643951416
2013-05-13,18.08,18.84027803102078,-0.040353864723703836
2013-05-14,18.26,18.770278031020776,-0.027185427417615315
2013-05-15,18.19,19.08027803102078,-0.04665959424560584
2013-05-16,18.5,19.54027803102078,-0.05323762688377853
2013-05-17,18.96,19.85027803102078,-0.0448496504497069
2013-05-20,19.27,19.780278031020778,-0.02579731337550084
2013-05-21,19.2,19.29027803102078,-0.004679975626872945
2013-05-22,18.71,18.980278031020774,-0.014239940562463804
2013-05-23,18.4,18.890278031020777,-0.025953987030559622
2013-05-24,18.31,19.190278031020778,-0.04587104103431039
2013-05-28,18.61,19.51027803102078,-0.04614378275847031
2013-05-29,18.93,19.870278031020778,-0.04732082910731539
2013-05-30,19.29,19.84027803102078,-0.02773539917940704
2013-05-31,19.26,19.08027803102078,0.009419253151711438
2013-06-03,18.5,18.79027803102078,-0.015448309521634562
2013-06-04,18.21,18.65027803102078,-0.023607049197254315
2013-06-05,18.07,19.020278031020776,-0.04996131126321801
2013-06-06,18.44,19.230278031020774,-0.04109550729042799
2013-06-07,18.65,19.210278031020778,-0.029165534726568798
2013-06-10,18.63,18.88027803102078,-0.013256056431455443
2013-06-11,18.3,18.74027803102078,-0.023493676576835543
2013-06-12,18.16,18.65027803102078,-0.026287974377931844
2013-06-13,18.07,18.320278031020774,-0.013661257247132963
2013-06-14,17.74,18.58027803102078,-0.04522419038175263
2013-06-17,18.0,18.60027803102078,-0.03227253001378039
2013-06-18,18.02,18.33027803102078,-0.016927077183209516
2013-06-19,17.75,18.24027803102078,-0.02687886830381503
2013-06-20,17.66,17.92027803102078,-0.01452421835030826
2013-06-21,17.34,17.110278031020776,0.013425963538566732
2013-06-24,16.53,17.31027803102078,-0.045075996446878874
2013-06-25,16.73,17.67027803102078,-0.05321240726207521
2013-06-26,17.09,17.890278031020777,-0.04473256534264802
2013-06-27,17.31,18.08027803102078,-0.04260321825246238
2013-06-28,17.5,18.014784238810233,-0.028575653862187522
2013-07-01,17.28,18.074784238810235,-0.04397199038778399
2013-07-02,17.34,18.714784238810235,-0.07345979634428501
2013-07-03,17.98,18.97478423881023,-0.05242664297470845
2013-07-05,18.24,19.094784238810234,-0.04476532586699167
2013-07-08,18.36,19.424784238810233,-0.05481575628947377
2013-07-09,18.69,20.394784238810235,-0.08358922648301992
2013-07-10,19.66,20.654784238810237,-0.04816241250978759
2013-07-11,19.92,20.764784238810233,-0.04068350670513077
2013-07-12,20.03,20.734784238810235,-0.03399043031714111
2013-07-15,20.0,20.674784238810233,-0.03263803051175462
2013-07-16,19.94,21.154784238810237,-0.05742361751823544
2013-07-17,20.42,21.164784238810235,-0.03518978650604476
2013-07-18,20.43,21.184784238810234,-0.035628601655875225
2013-07-19,20.45,21.174784238810233,-0.034228648123923344
2013-07-22,20.44,22.164784238810235,-0.07781642357655616
2013-07-23,21.43,22.084784238810236,-0.029648659082644135
2013-07-24,21.35,21.714784238810235,-0.01679888848069999
2013-07-25,20.98,21.464784238810235,-0.02258509721862012
2013-07-26,20.73,21.104784238810232,-0.017758259670858423
2013-07-29,20.37,20.904784238810237,-0.025581906644001395
2013-07-30,20.17,21.984784238810235,-0.08254728448080717
2013-07-31,21.25,22.074784238810235,-0.03736318461315513
2013-08-01,21.34,22.074784238810235,-0.033286134571516746
2013-08-02,21.34,21.844784238810234,-0.023107769492793473
2013-08-05,21.11,21.624784238810232,-0.023805289020472298
2013-08-06,20.89,21.374784238810232,-0.022680193324712383
2013-08-07,20.64,21.56478423881023,-0.042884001461321875
2013-08-08,20.83,21.454784238810234,-0.029120975156676
2013-08-09,20.72,21.574784238810235,-0.03961959616136468
2013-08-12,20.84,21.844784238810234,-0.045996528408145054
2013-08-13,21.11,21.794784238810234,-0.031419638355071666
2013-08-14,21.06,20.944784238810232,0.005500928530754345
2013-08-15,20.21,20.624784238810232,-0.02011096135637236
2013-08-16,19.89,20.784784238810232,-0.04304996523078897
2013-08-19,20.05,20.72478423881023,-0.032559288967003885
2013-08-20,19.99,20.914784238810235,-0.04421677165065718
2013-08-21,20.18,21.074784238810235,-0.04245757530283256
2013-08-22,20.34,21.074784238810235,-0.034865564006918426
2013-08-23,20.34,20.934784238810234,-0.028411290607313067
2013-08-26,20.2,20.534784238810232,-0.01630327520936392
2013-08-27,19.8,20.444784238810232,-0.03153783533632215
2013-08-28,19.71,20.784784238810232,-0.051710146540917545
2013-08-29,20.05,20.534784238810232,-0.023607953858799324
2013-08-30,19.8,20.494784238810237,-0.03390053931353654
2013-09-03,19.76,20.534784238810232,-0.03773033258104108
2013-09-04,19.8,20.544784238810234,-0.036251743028933525
2013-09-05,19.81,20.764784238810233,-0.045980937139992184
2013-09-06,20.03,21.084784238810236,-0.05002584929793685
2013-09-09,20.35,21.324784238810235,-0.04571132949782286
2013-09-10,20.59,21.284784238810232,-0.03264229653516415
2013-09-11,20.55,21.324784238810235,-0.036332571065369024
2013-09-12,20.59,21.324784238810235,-0.034456819378878345
2013-09-13,20.59,21.254784238810235,-0.03127692247265301
2013-09-16,20.52,21.534784238810232,-0.04712302791413048
2013-09-17,20.8,21.674784238810233,-0.040359536186010514
2013-09-18,20.94,21.81478423881023,-0.04010052216120108
2013-09-19,21.08,21.984784238810235,-0.04115502017131467
2013-09-20,21.25,21.514784238810233,-0.012307083160638554
2013-09-23,20.78,21.124784238810232,-0.016321314097816786
2013-09-24,20.39,21.114784238810234,-0.03432591262183193
2013-09-25,20.38,21.324784238810235,-0.04430451573295491
2013-09-26,20.59,21.114784238810234,-0.02485387645333592
2013-09-27,20.38,20.994784238810237,-0.029282712878457184
2013-09-30,20.26,21.710116391159985,-0.06679450100739437
2013-10-01,20.85,21.910116391159985,-0.04838479048827449
2013-10-02,21.05,21.390116391159985,-0.015900633027903788
2013-10-03,20.53,22.550116391159985,-0.08958341305732254
2013-10-04,21.69,22.840116391159984,-0.050355102025886445
2013-10-07,21.98,22.210116391159985,-0.01036088182102346
2013-10-08,21.35,21.640116391159985,-0.013406415470043287
2013-10-09,20.78,22.020116391159984,-0.05631743125834843
2013-10-10,21.16,22.060116391159983,-0.04080288495307671
2013-10-11,21.2,22.150116391159983,-0.04289441980265041
2013-10-14,21.29,20.960116391159985,0.015738634398955176
2013-10-15,20.1,21.210116391159985,-0.05233900515617451
2013-10-16,20.35,20.550116391159985,-0.009737968746788561
2013-10-17,19.69,21.060116391159983,-0.06505739881547334
2013-10-18,20.2,21.520116391159984,-0.061343366697694135
2013-10-21,20.66,21.550116391159985,-0.04130448184145852
2013-10-22,20.69,21.420116391159983,-0.034085547334434585
2013-10-23,20.56,21.700116391159984,-0.05253964405575429
2013-10-24,20.84,20.930116391159984,-0.004305584807834384
2013-10-25,20.07,20.940116391159982,-0.041552605291501954
2013-10-28,20.08,21.000116391159985,-0.04381482340485077
2013-10-29,20.14,20.770116391159984,-0.030337643722986973
2013-10-30,19.91,20.990116391159983,-0.051458332628154246
2013-10-31,20.13,20.610116391159984,-0.02329518097073502
2013-11-01,19.75,20.940116391159982,-0.05683427775322192
2013-11-04,20.08,20.880116391159984,-0.03831953693029844
2013-11-05,20.02,20.800116391159985,-0.03750538585887597
2013-11-06,19.94,20.260116391159983,-0.015800323402863414
2013-11-07,19.4,20.300116391159985,-0.04434045469571579
2013-11-08,19.44,20.630116391159984,-0.05768830231466593
2013-11-11,19.77,20.560116391159983,-0.03842956801060238
2013-11-12,19.7,20.850116391159982,-0.05516114968296337
2013-11-13,19.99,20.780116391159986,-0.03802271249530198
2013-11-14,19.92,21.230116391159985,-0.061710278315078027
2013-11-15,20.37,20.630116391159984,-0.012608576036509556
2013-11-18,19.77,20.290116391159984,-0.025633977702887334
2013-11-19,19.43,20.250116391159985,-0.04049934209355954
2013-11-20,19.39,20.370116391159986,-0.04811540456319263
2013-11-21,19.51,20.560116391159983,-0.051075410818758216
2013-11-22,19.7,20.280116391159986,-0.028605180560642984
2013-11-25,19.42,20.460116391159985,-0.05083628906477666
2013-11-26,19.6,20.500116391159985,-0.04390786734987173
2013-11-27,19.64,17.960116391159985,0.09353411594074412
2013-11-29,17.1,17.620116391159986,-0.029518328915291714
