date,DAL,dcf,Deviation
2014-03-06,35.37,38.67468531468531,-0.08544827935369081
2014-03-07,35.36,38.484685314685315,-0.08119295478539279
2014-03-10,35.17,38.234685314685315,-0.0801545844947289
2014-03-11,34.92,37.81468531468531,-0.07654923717059636
2014-03-12,34.5,36.89468531468531,-0.06490596936280546
2014-03-13,33.58,37.43468531468532,-0.10297095547302915
2014-03-14,34.12,37.514685314685316,-0.09048950527532351
2014-03-17,34.2,37.38468531468531,-0.08518689639562949
2014-03-18,34.07,37.04468531468532,-0.08029992128198982
2014-03-19,33.73,36.954685314685314,-0.08726052697312159
2014-03-20,33.64,36.04468531468532,-0.06671400495499957
2014-03-21,32.73,36.63468531468531,-0.10658438256381286
2014-03-24,33.32,37.74468531468531,-0.11722671093415638
2014-03-25,34.43,37.274685314685314,-0.07631681637737608
2014-03-26,33.96,37.444685314685316,-0.09306221391367031
2014-03-27,34.13,36.844685314685314,-0.07367915593523366
2014-03-28,33.53,37.96468531468531,-0.11681080135201083
2014-03-31,34.65,38.9141266119578,-0.10957785727734892
2014-04-01,35.75,38.86412661195779,-0.08012856285311798
2014-04-02,35.7,38.534126611957795,-0.07354848445113882
2014-04-03,35.37,37.7741266119578,-0.06364479678523527
2014-04-04,34.61,37.15412661195779,-0.06847494057736736
2014-04-07,33.99,36.674126611957796,-0.07318856261685647
2014-04-08,33.51,37.894126611957795,-0.11569409309395062
2014-04-09,34.73,36.174126611957796,-0.03992153362675588
2014-04-10,33.01,35.684126611957794,-0.0749388275923697
2014-04-11,32.52,34.894126611957795,-0.06803800073173938
2014-04-14,31.73,35.074126611957794,-0.09534454411240234
2014-04-15,31.91,36.784126611957795,-0.13250624823516433
2014-04-16,33.62,36.924126611957796,-0.08948421845373489
2014-04-17,33.76,37.104126611957795,-0.09012815870674784
2014-04-21,33.94,38.11412661195779,-0.1095165226913063
2014-04-22,34.95,40.254126611957794,-0.1317660339047615
2014-04-23,37.09,39.894126611957795,-0.0702892092170101
2014-04-24,36.73,39.2341266119578,-0.06382521616256887
2014-04-25,36.07,39.004126611957794,-0.0752260559798884
2014-04-28,35.84,39.90412661195779,-0.10184727638519275
2014-04-29,36.74,39.994126611957796,-0.08136511252091816
2014-04-30,36.83,40.284126611957795,-0.0857441107071808
2014-05-01,37.12,40.394126611957795,-0.08105452169842342
2014-05-02,37.23,40.714126611957795,-0.08557537400137927
2014-05-05,37.55,40.854126611957795,-0.08087620238075777
2014-05-06,37.69,41.40412661195779,-0.08970426177001234
2014-05-07,38.24,40.86412661195779,-0.06421589862610477
2014-05-08,37.7,40.8341266119578,-0.07675263001804977
2014-05-09,37.67,41.814126611957796,-0.09910829061230897
2014-05-12,38.65,41.9441266119578,-0.07853606399849755
2014-05-13,38.78,41.604126611957795,-0.06788092532979861
2014-05-14,38.44,41.29412661195779,-0.06911701121028935
2014-05-15,38.13,41.0241266119578,-0.07054694032448239
2014-05-16,37.86,41.5541266119578,-0.08889915185691233
2014-05-19,38.39,40.994126611957796,-0.06352438330026977
2014-05-20,37.83,41.504126611957794,-0.08852436882503245
2014-05-21,38.34,41.79412661195779,-0.08264622070053074
2014-05-22,38.63,42.324126611957794,-0.08728181554286563
2014-05-23,39.16,42.6241266119578,-0.08127149779500642
2014-05-27,39.46,43.434126611957794,-0.09149779037720263
2014-05-28,40.27,43.3041266119578,-0.07006553068593624
2014-05-29,40.14,43.074126611957794,-0.06811807557679539
2014-05-30,39.91,43.934126611957794,-0.09159455125853189
2014-06-02,40.77,44.314126611957796,-0.07997735446740006
2014-06-03,41.15,45.3341266119578,-0.09229529550160454
2014-06-04,42.17,44.6641266119578,-0.05584183104321694
2014-06-05,41.5,45.394126611957795,-0.08578481188207276
2014-06-06,42.23,45.034126611957795,-0.06226670356283148
2014-06-09,41.87,45.0841266119578,-0.07129175728792558
2014-06-10,41.92,43.8741266119578,-0.044539384891714384
2014-06-11,40.71,41.6641266119578,-0.02290043472755665
2014-06-12,38.5,42.40412661195779,-0.09206949709599355
2014-06-13,39.24,42.004126611957794,-0.0658060727578822
2014-06-16,38.84,42.65412661195779,-0.08941987364215598
2014-06-17,39.49,42.9141266119578,-0.07979019689529654
2014-06-18,39.75,42.784126611957795,-0.07091710997110279
2014-06-19,39.62,42.7341266119578,-0.07287212489997186
2014-06-20,39.57,42.2341266119578,-0.06307995040208791
2014-06-23,39.07,41.7341266119578,-0.06383568624135205
2014-06-24,38.57,42.5141266119578,-0.09277214249177235
2014-06-25,39.35,42.464126611957795,-0.07333546832165061
2014-06-26,39.3,42.494126611957796,-0.07516630806712421
2014-06-27,39.33,41.8841266119578,-0.06098077764927301
2014-06-30,38.72,44.25600938967136,-0.12509056885195302
2014-07-01,40.31,42.18600938967136,-0.04446994197395393
2014-07-02,38.24,42.54600938967136,-0.1012083025280558
2014-07-03,38.6,40.84600938967136,-0.05498724167260516
2014-07-07,36.9,40.386009389671365,-0.08631725298818227
2014-07-08,36.44,40.90600938967136,-0.109177342309979
2014-07-09,36.96,41.39600938967136,-0.10716031460699649
2014-07-10,37.45,41.176009389671364,-0.09048981299790548
2014-07-11,37.23,41.32600938967136,-0.09911456368915905
2014-07-14,37.38,41.97600938967136,-0.10949133699217861
2014-07-15,38.03,41.816009389671365,-0.09053971062591437
2014-07-16,37.87,40.51600938967136,-0.06530774944350526
2014-07-17,36.57,41.12600938967136,-0.11078170377541141
2014-07-18,37.18,41.09600938967136,-0.09528928593868702
2014-07-21,37.15,41.62600938967136,-0.10752914957017212
2014-07-22,37.68,43.09600938967136,-0.12567310677654975
2014-07-23,39.15,42.01600938967136,-0.06821231790699056
2014-07-24,38.07,42.00600938967136,-0.09370110245795371
2014-07-25,38.06,42.136009389671365,-0.09673458518524303
2014-07-28,38.19,41.62600938967136,-0.08254477044643005
2014-07-29,37.68,41.786009389671364,-0.09826277861044763
2014-07-30,37.84,41.40600938967136,-0.08612299137817636
2014-07-31,37.46,41.52600938967136,-0.09791476352848594
2014-08-01,37.58,41.22600938967136,-0.08843954201846238
2014-08-04,37.28,40.176009389671364,-0.07208305239036217
2014-08-05,36.23,39.96600938967136,-0.09347967051813999
2014-08-06,36.02,39.55600938967136,-0.08939247017659624
2014-08-07,35.61,40.18600938967136,-0.11387070921372677
2014-08-08,36.24,40.636009389671365,-0.1081801450412283
2014-08-11,36.69,40.45600938967136,-0.09308899830918183
2014-08-12,36.51,41.21600938967136,-0.1141791614316422
2014-08-13,37.27,42.34600938967136,-0.11986984046032556
2014-08-14,38.4,42.47600938967136,-0.09596027141529218
2014-08-15,38.53,43.45600938967136,-0.11335622987144722
2014-08-18,39.51,43.48600938967136,-0.09143192133458278
2014-08-19,39.54,44.46600938967136,-0.11078145885552715
2014-08-20,40.52,43.856009389671364,-0.07606732660124416
2014-08-21,39.91,44.356009389671364,-0.10023465705881685
2014-08-22,40.41,44.46600938967136,-0.09121595225978396
2014-08-25,40.52,43.84600938967136,-0.07585660442007869
2014-08-26,39.9,44.106009389671364,-0.09536136793768335
2014-08-27,40.16,43.83600938967136,-0.08385821247993219
2014-08-28,39.89,43.52600938967136,-0.08353647487229043
2014-08-29,39.58,44.87600938967136,-0.11801426779472701
2014-09-02,40.93,42.76600938967136,-0.04293151069912038
2014-09-03,38.82,43.23600938967136,-0.10213730295669465
2014-09-04,39.29,43.16600938967136,-0.0897930905468135
2014-09-05,39.22,42.98600938967136,-0.08761011880707992
2014-09-08,39.04,42.76600938967136,-0.08712548687255461
2014-09-09,38.82,43.496009389671364,-0.10750433097850431
2014-09-10,39.55,43.50600938967136,-0.09093018286826715
2014-09-11,39.56,43.636009389671365,-0.09340930682438053
2014-09-12,39.69,43.14600938967136,-0.08010032535010514
2014-09-15,39.2,43.46600938967136,-0.09814587190249568
2014-09-16,39.52,42.886009389671365,-0.07848735374483296
2014-09-17,38.94,43.386009389671365,-0.10247564715481305
2014-09-18,39.44,42.58600938967136,-0.07387424731170944
2014-09-19,38.64,41.89600938967136,-0.07771645646217717
2014-09-22,37.95,41.64600938967136,-0.08874822447185082
2014-09-23,37.7,41.606009389671364,-0.09388089477865236
2014-09-24,37.66,40.606009389671364,-0.07255106901543296
2014-09-25,36.66,40.46600938967136,-0.09405447799463074
2014-09-26,36.52,39.94600938967136,-0.08576599870717505
2014-09-29,36.0,40.09600938967136,-0.1021550386689225
2014-09-30,36.15,37.85641931684334,-0.045076088748945975
2014-10-01,34.9,38.236419316843346,-0.08725762967490103
2014-10-02,35.28,39.90641931684335,-0.11593170712990197
2014-10-03,36.95,39.066419316843344,-0.054174898899189694
2014-10-06,36.11,38.22641931684335,-0.05536535607222859
2014-10-07,35.27,37.76641931684335,-0.06610156223441532
2014-10-08,34.81,36.666419316843346,-0.0506299592769498
2014-10-09,33.71,35.86641931684335,-0.06012362978845409
2014-10-10,32.91,33.85641931684334,-0.027953910541641647
2014-10-13,30.9,35.746419316843344,-0.13557775602323785
2014-10-14,32.79,35.33641931684335,-0.07206217738166754
2014-10-15,32.38,36.276419316843345,-0.10740914870377549
2014-10-16,33.32,37.346419316843345,-0.10781272717696444
2014-10-17,34.39,38.996419316843344,-0.11812416107787971
2014-10-20,36.04,40.43641931684334,-0.10872424886078036
2014-10-21,37.48,40.25641931684334,-0.06896836241174797
2014-10-22,37.3,40.87641931684335,-0.08749345898234451
2014-10-23,37.92,42.39641931684334,-0.10558484393197187
2014-10-24,39.44,42.706419316843345,-0.07648544104363897
2014-10-27,39.75,42.79641931684335,-0.07118397673153865
2014-10-28,39.84,42.53641931684334,-0.06339083919495847
2014-10-29,39.58,42.096419316843345,-0.05977751451740443
2014-10-30,39.14,43.18641931684334,-0.09369656898749135
2014-10-31,40.23,43.566419316843344,-0.07658236249756345
2014-11-03,40.61,45.276419316843345,-0.10306511396556894
2014-11-04,42.32,44.82641931684334,-0.05591388638756534
2014-11-05,41.87,45.85641931684334,-0.08693263399611117
2014-11-06,42.9,45.64641931684334,-0.06016724549147556
2014-11-07,42.69,46.32641931684334,-0.07849558352378894
2014-11-10,43.37,46.79641931684335,-0.07321969002893536
2014-11-11,43.84,46.35641931684334,-0.05428416072526576
2014-11-12,43.4,47.03641931684334,-0.07731071730498784
2014-11-13,44.08,46.706419316843345,-0.05623251268795515
2014-11-14,43.75,46.386419316843345,-0.05683601699961427
2014-11-17,43.43,47.746419316843344,-0.09040299521100748
2014-11-18,44.79,47.40641931684335,-0.05519124529014452
2014-11-19,44.45,46.916419316843346,-0.052570493502215765
2014-11-20,43.96,46.04641931684335,-0.045311217414904514
2014-11-21,43.09,46.46641931684334,-0.07266364326074592
2014-11-24,43.51,47.03641931684334,-0.07497210391566866
2014-11-25,44.08,47.19641931684335,-0.06603084221118372
2014-11-26,44.24,49.62641931684335,-0.1085393504305312
2014-11-28,46.67,48.57641931684334,-0.0392457769356892
2014-12-01,45.62,47.62641931684335,-0.04212828395717261
2014-12-02,44.67,47.706419316843345,-0.06364802389961166
2014-12-03,44.75,49.37641931684335,-0.0936969383534293
2014-12-04,46.42,50.236419316843346,-0.07596917472905496
2014-12-05,47.28,50.29641931684335,-0.059972844147042514
2014-12-08,47.34,49.28641931684334,-0.03949200091673455
2014-12-09,46.33,49.176419316843344,-0.05788179286710338
2014-12-10,46.22,51.28641931684334,-0.09878676235015382
2014-12-11,48.33,50.636419316843345,-0.04554862583018693
2014-12-12,47.68,50.75641931684334,-0.06061143315959727
2014-12-15,47.8,48.33641931684335,-0.011097622133057539
2014-12-16,45.38,49.12641931684335,-0.07626078531554725
2014-12-17,46.17,49.72641931684335,-0.07151971458437012
2014-12-18,46.77,50.33641931684335,-0.07085166893565598
2014-12-19,47.38,50.36641931684335,-0.05929385803776288
2014-12-22,47.41,50.08641931684335,-0.053436028235767874
2014-12-23,47.13,51.00641931684334,-0.0759986560272673
2014-12-24,48.05,51.346419316843345,-0.06419959484423121
2014-12-26,48.39,51.736419316843346,-0.06468208200396042
2014-12-29,48.78,52.18641931684334,-0.06527405714811918
2014-12-30,49.23,52.14641931684334,-0.055927508639147194
2014-12-31,49.19,51.651005917159765,-0.047646814877271515
2015-01-02,49.18,50.831005917159764,-0.03248029204557623
2015-01-05,48.36,49.691005917159764,-0.026785650493344693
2015-01-06,47.22,49.441005917159764,-0.044922344842278195
2015-01-07,46.97,50.66100591715976,-0.07285694096156026
2015-01-08,48.19,49.35100591715976,-0.023525476240719767
2015-01-09,46.88,48.53100591715976,-0.034019610472899586
2015-01-12,46.06,49.081005917159764,-0.06155142627391741
2015-01-13,46.61,47.78100591715976,-0.024507770288260344
2015-01-14,45.31,47.52100591715976,-0.04652691740183401
2015-01-15,45.05,48.31100591715976,-0.06750026945726406
2015-01-16,45.84,51.64100591715977,-0.11233332531255258
2015-01-20,49.17,51.651005917159765,-0.04803402902043985
2015-01-21,49.18,53.17100591715976,-0.07505981593385191
2015-01-22,50.7,53.03100591715976,-0.04395552897489907
2015-01-23,50.56,52.62100591715976,-0.03916698058574486
2015-01-26,50.15,51.651005917159765,-0.02906053600518732
2015-01-27,49.18,50.931005917159766,-0.03437995942997496
2015-01-28,48.46,52.681005917159766,-0.08012386710681352
2015-01-29,50.21,49.78100591715976,0.00861762583813852
2015-01-30,47.31,48.98100591715976,-0.03411538586990004
2015-02-02,46.51,48.48100591715976,-0.040655219087814554
2015-02-03,46.01,49.431005917159766,-0.06920769370732505
2015-02-04,46.96,48.611005917159765,-0.03396362379279538
2015-02-05,46.14,47.98100591715976,-0.03836947312730998
2015-02-06,45.51,46.92100591715976,-0.030071945167819525
2015-02-09,44.45,47.791005917159765,-0.0699086753468009
2015-02-10,45.32,47.45100591715976,-0.04490960467476879
2015-02-11,44.98,47.28100591715976,-0.04866660242363108
2015-02-12,44.81,46.971005917159765,-0.04600723094947157
2015-02-13,44.5,47.23100591715976,-0.05782231108839342
2015-02-17,44.76,47.74100591715976,-0.0624412045764684
2015-02-18,45.27,48.39100591715977,-0.06449557842427567
2015-02-19,45.92,49.91100591715976,-0.07996244202699243
2015-02-20,47.44,49.66100591715976,-0.04472333727723232
2015-02-23,47.19,50.501005917159766,-0.06556316764444325
2015-02-24,48.03,49.31100591715976,-0.025978093395859547
2015-02-25,46.84,48.39100591715977,-0.03205153287813278
2015-02-26,45.92,46.99100591715976,-0.022791721442350754
2015-02-27,44.52,47.861005917159765,-0.06980642911982549
2015-03-02,45.39,48.251005917159766,-0.059294223255608625
2015-03-03,45.78,47.62100591715976,-0.03865953441559655
2015-03-04,45.15,46.861005917159765,-0.03651235998186764
2015-03-05,44.39,46.251005917159766,-0.04023709063740177
2015-03-06,43.78,47.041005917159765,-0.0693226229664915
2015-03-09,44.57,45.89100591715977,-0.028785725890262293
2015-03-10,43.42,46.49100591715976,-0.0660559146135028
2015-03-11,44.02,47.80100591715976,-0.07909887762011392
2015-03-12,45.33,47.971005917159765,-0.05505421174032643
2015-03-13,45.5,48.63100591715976,-0.06438291493483106
2015-03-16,46.16,49.12100591715976,-0.060279830631998044
2015-03-17,46.65,48.28100591715976,-0.033781523109900236
2015-03-18,45.81,49.73100591715976,-0.07884429129970227
2015-03-19,47.26,49.89100591715977,-0.05273507456490967
2015-03-20,47.42,49.05100591715976,-0.03325122261334046
2015-03-23,46.58,48.501005917159766,-0.039607547943250165
2015-03-24,46.03,46.99100591715976,-0.02045084795277452
2015-03-25,44.52,46.56100591715976,-0.043835090693510104
2015-03-26,44.09,47.35100591715976,-0.06886877805436409
2015-03-27,44.88,48.03100591715976,-0.06560357954181462
2015-03-30,45.56,47.431005917159766,-0.039446895147607686
2015-03-31,44.96,45.82900726392252,-0.01896194824640285
2015-04-01,43.26,44.819007263922515,-0.03478451128428839
2015-04-02,42.25,44.32900726392252,-0.04689947716502407
2015-04-06,41.76,44.209007263922516,-0.05539611530524169
2015-04-07,41.64,45.85900726392252,-0.09199953325726773
2015-04-08,43.29,45.709007263922516,-0.05292189458316687
2015-04-09,43.14,45.79900726392252,-0.05805818559777198
2015-04-10,43.23,45.639007263922515,-0.0527839540854087
2015-04-13,43.07,45.64900726392252,-0.056496458926518
2015-04-14,43.08,46.76900726392252,-0.07887717699683161
2015-04-15,44.2,47.55900726392252,-0.07062820393373948
2015-04-16,44.99,47.32900726392252,-0.04942016321786391
2015-04-17,44.76,48.29900726392252,-0.07327287794103421
2015-04-20,45.73,48.79900726392252,-0.06289077249715824
2015-04-21,46.23,49.099007263922516,-0.058433101274343646
2015-04-22,46.53,48.999007263922515,-0.050388924220928444
2015-04-23,46.43,49.54900726392252,-0.06294792642987057
2015-04-24,46.98,49.01900726392252,-0.041596257813715676
2015-04-27,46.45,48.76900726392252,-0.04755084005242871
2015-04-28,46.2,47.599007263922516,-0.029391521889635785
2015-04-29,45.03,47.209007263922516,-0.04615659998399768
2015-04-30,44.64,48.22900726392252,-0.074415947321546
2015-05-01,45.66,47.85900726392252,-0.045947615498915684
2015-05-04,45.29,46.46900726392252,-0.025371905563342567
2015-05-05,43.9,46.62900726392252,-0.05852595678214212
2015-05-06,44.06,47.92900726392252,-0.08072370960278219
2015-05-07,45.36,48.73900726392252,-0.06932860256314077
2015-05-08,46.17,49.37900726392252,-0.06498727782782088
2015-05-11,46.81,48.669007263922516,-0.038196942334193906
2015-05-12,46.1,49.349007263922516,-0.06583733785254398
2015-05-13,46.78,49.96900726392252,-0.06381970422344119
2015-05-14,47.4,49.569007263922515,-0.04375732708089097
2015-05-15,47.0,49.93900726392252,-0.05885193609056283
2015-05-18,47.37,48.779007263922516,-0.028885525617587504
2015-05-19,46.21,46.18900726392252,0.0004544963687469483
2015-05-20,43.62,46.319007263922515,-0.058269972163776274
2015-05-21,43.75,45.749007263922515,-0.04369509599170962
2015-05-22,43.18,44.419007263922516,-0.027893627981390057
2015-05-26,41.85,45.099007263922516,-0.07204165814358399
2015-05-27,42.53,44.819007263922515,-0.05107224375683739
2015-05-28,42.25,45.48900726392252,-0.07120417566226789
2015-05-29,42.92,46.919007263922516,-0.08523213718968592
2015-06-01,44.35,45.779007263922516,-0.0312153397229451
2015-06-02,43.21,45.80900726392252,-0.05673572555171691
2015-06-03,43.24,45.48900726392252,-0.04944067587305234
2015-06-04,42.92,45.46900726392252,-0.05606032366457747
2015-06-05,42.9,43.319007263922515,-0.009672596174000514
2015-06-08,40.75,43.28900726392252,-0.058652471479487045
2015-06-09,40.72,43.62900726392252,-0.06667599027237137
2015-06-10,41.06,43.36900726392252,-0.0532409526893487
2015-06-11,40.8,43.709007263922516,-0.06655395411653786
2015-06-12,41.14,43.26900726392252,-0.04920397759385786
2015-06-15,40.7,43.139007263922515,-0.056538326183557586
2015-06-16,40.57,43.36900726392252,-0.06453934365822889
2015-06-17,40.8,43.919007263922516,-0.07101725330856112
2015-06-18,41.35,44.55900726392252,-0.07201702777881924
2015-06-19,41.99,45.499007263922515,-0.07712272146001098
2015-06-22,42.93,45.669007263922516,-0.059975187288256904
2015-06-23,43.1,45.22900726392252,-0.04707172216934208
2015-06-24,42.66,45.169007263922516,-0.0555470977978858
2015-06-25,42.6,44.919007263922516,-0.05162641396540979
2015-06-26,42.35,43.68900726392252,-0.030648608146064293
2015-06-29,41.12,43.64900726392252,-0.05793962846923295
2015-06-30,41.08,43.0697557997558,-0.04619844628343772
2015-07-01,40.27,42.7997557997558,-0.05910678115995771
2015-07-02,40.0,43.2797557997558,-0.07578036749861472
2015-07-06,40.48,43.9797557997558,-0.0795765173342603
2015-07-07,41.18,42.9697557997558,-0.04165152364598668
2015-07-08,40.17,43.3497557997558,-0.07335118136406449
2015-07-09,40.55,45.2597557997558,-0.10406056587210344
2015-07-10,42.46,46.1697557997558,-0.08035034484144743
2015-07-13,43.37,46.4597557997558,-0.06650391820983359
2015-07-14,43.66,46.7897557997558,-0.06688976563908766
2015-07-15,43.99,47.2697557997558,-0.06938381094350277
2015-07-16,44.47,47.7397557997558,-0.06849125524375899
2015-07-17,44.94,46.8897557997558,-0.04158170087475599
2015-07-20,44.09,47.4497557997558,-0.07080659832970282
2015-07-21,44.65,48.0197557997558,-0.07017436352254292
2015-07-22,45.22,47.9597557997558,-0.05712614157576146
2015-07-23,45.16,46.8997557997558,-0.037095199539714074
2015-07-24,44.1,46.7297557997558,-0.05627583013754034
2015-07-27,43.93,47.7097557997558,-0.07922396030740408
2015-07-28,44.91,46.9797557997558,-0.04405633372335582
2015-07-29,44.18,46.8297557997558,-0.05658273793026314
2015-07-30,44.03,47.1397557997558,-0.0659688567960699
2015-07-31,44.34,48.5297557997558,-0.08633374989652998
2015-08-03,45.73,49.1497557997558,-0.06957828668953014
2015-08-04,46.35,49.0997557997558,-0.05600345164587295
2015-08-05,46.3,48.8397557997558,-0.05200181201087217
2015-08-06,46.04,49.1497557997558,-0.06327103256474886
2015-08-07,46.35,49.1197557997558,-0.05638781697220019
2015-08-10,46.32,49.8997557997558,-0.07173894425698413
2015-08-11,47.1,49.3997557997558,-0.04655399126015858
2015-08-12,46.6,50.249755799755796,-0.07263230918574004
2015-08-13,47.45,50.4297557997558,-0.059087254191507066
2015-08-14,47.63,50.7897557997558,-0.06221246292684468
2015-08-17,47.99,50.1597557997558,-0.043256905165522386
2015-08-18,47.36,49.8797557997558,-0.05051660256460466
2015-08-19,47.08,48.5097557997558,-0.029473572401760073
2015-08-20,45.71,46.3997557997558,-0.014865504955080655
2015-08-21,43.6,44.9497557997558,-0.0300281008370491
2015-08-24,42.15,44.1697557997558,-0.04572712171904214
2015-08-25,41.37,46.499755799755796,-0.11031790837453681
2015-08-26,43.7,46.6597557997558,-0.0634327323198568
2015-08-27,43.86,46.7397557997558,-0.06161255553181222
2015-08-28,43.94,46.5797557997558,-0.05667173978120432
2015-08-31,43.78,46.5697557997558,-0.059904883584775526
2015-09-01,43.77,48.7897557997558,-0.10288544628831542
2015-09-02,45.99,47.8597557997558,-0.03906739114129243
2015-09-03,45.06,48.1997557997558,-0.06514049184812887
2015-09-04,45.4,49.3897557997558,-0.08078103920844903
2015-09-08,46.59,48.8097557997558,-0.04547770754810665
2015-09-09,46.01,49.2897557997558,-0.066540313429024
2015-09-10,46.49,49.7197557997558,-0.06495920480308681
2015-09-11,46.92,49.6897557997558,-0.055740982324759436
2015-09-14,46.89,49.6897557997558,-0.05634472849974359
2015-09-15,46.89,49.8897557997558,-0.06012769057832268
2015-09-16,47.09,50.2897557997558,-0.06362639366348521
2015-09-17,47.49,49.4697557997558,-0.040019518345097094
2015-09-18,46.67,50.0497557997558,-0.06752791788391277
2015-09-21,47.25,49.2597557997558,-0.04079914256833905
2015-09-22,46.46,49.3897557997558,-0.05931909871419694
2015-09-23,46.59,48.7097557997558,-0.043518095399000534
2015-09-24,45.91,48.8397557997558,-0.059987109922659654
2015-09-25,46.04,47.4597557997558,-0.029914941108127313
2015-09-28,44.66,46.8397557997558,-0.04653644671151691
2015-09-29,44.04,47.6697557997558,-0.07614378842222624
2015-09-30,44.87,48.331085080147965,-0.07161198790402512
2015-10-01,45.41,47.791085080147965,-0.04982278757962444
2015-10-02,44.87,49.88108508014797,-0.10046062695100266
2015-10-05,46.96,48.011085080147964,-0.02189254998909773
2015-10-06,45.09,48.91108508014796,-0.07812308955907543
2015-10-07,45.99,48.88108508014797,-0.05914527215194987
2015-10-08,45.96,50.13108508014797,-0.08320356667882556
2015-10-09,47.21,51.42108508014797,-0.08189413104729937
2015-10-12,48.5,50.651085080147965,-0.04246868703294682
2015-10-13,47.73,51.511085080147964,-0.07340332812373962
2015-10-14,48.59,51.85108508014797,-0.06289328516668835
2015-10-15,48.93,52.041085080147965,-0.05978132614561382
2015-10-16,49.12,53.191085080147964,-0.0765369812255885
2015-10-19,50.27,53.07108508014797,-0.052779872051188725
2015-10-20,50.15,52.361085080147966,-0.04222764056099115
2015-10-21,49.44,53.73108508014796,-0.0798622449881139
2015-10-22,50.81,53.92108508014797,-0.05769700434484337
2015-10-23,51.0,54.24108508014797,-0.059753323064220765
2015-10-26,51.32,53.791085080147965,-0.04593856168668253
2015-10-27,50.87,53.06108508014797,-0.04129363500272132
2015-10-28,50.14,53.42108508014797,-0.0614192893166684
2015-10-29,50.5,53.761085080147964,-0.06065884041005276
2015-10-30,50.84,53.621085080147964,-0.051865512903945254
2015-11-02,50.7,53.92108508014797,-0.05973702263892067
2015-11-03,51.0,53.581085080147965,-0.04817157167099384
2015-11-04,50.66,53.46108508014797,-0.05239484151787477
2015-11-05,50.54,54.121085080147964,-0.06616802074172634
2015-11-06,51.2,53.55108508014796,-0.04390359367376362
2015-11-09,50.63,53.221085080147965,-0.04868531102374052
2015-11-10,50.3,52.901085080147965,-0.049168841739393176
2015-11-11,49.98,52.901085080147965,-0.0552178670006932
2015-11-12,49.98,51.91108508014796,-0.03719985966709183
2015-11-13,48.99,50.85108508014797,-0.036598728959562066
2015-11-16,47.93,50.691085080147964,-0.05446884941962471
2015-11-17,47.77,50.67108508014797,-0.05725326535950892
2015-11-18,47.75,51.431085080147966,-0.07157315608666481
2015-11-19,48.51,51.681085080147966,-0.06135871712504082
2015-11-20,48.76,51.66108508014796,-0.056156100392532715
2015-11-23,48.74,50.16108508014796,-0.028330429413106484
2015-11-24,47.24,49.791085080147965,-0.05123577998032214
2015-11-25,46.87,50.06108508014797,-0.06374382566896086
2015-11-27,47.14,49.38108508014797,-0.04538347175868196
2015-11-30,46.46,50.59108508014796,-0.08165638419502896
2015-12-01,47.67,51.251085080147966,-0.06987335145290596
2015-12-02,48.33,51.14108508014797,-0.05496725530446711
2015-12-03,48.22,52.70108508014796,-0.08502832670965155
2015-12-04,49.78,54.70108508014796,-0.08996320773047906
2015-12-07,51.78,53.191085080147964,-0.026528601137234764
2015-12-08,50.27,52.431085080147966,-0.04121763028257863
2015-12-09,49.51,54.20108508014796,-0.08654965252468994
2015-12-10,51.28,52.20108508014796,-0.01764494126384064
2015-12-11,49.28,53.10108508014797,-0.07195870054972742
2015-12-14,50.18,54.07108508014797,-0.07196240050260372
2015-12-15,51.15,55.041085080147965,-0.0706941927922019
2015-12-16,52.12,53.95108508014796,-0.033939726651053714
2015-12-17,51.03,52.88108508014797,-0.035004672792595226
2015-12-18,49.96,54.38108508014797,-0.0812982137747359
2015-12-21,51.46,54.67108508014797,-0.05873461401837021
2015-12-22,51.75,54.66108508014796,-0.05325699400001893
2015-12-23,51.74,55.181085080147966,-0.062359866159752864
2015-12-24,52.26,54.871085080147964,-0.047585810930001804
2015-12-28,51.95,55.09108508014796,-0.05701621370459897
2015-12-29,52.17,54.09108508014796,-0.03551574307118166
2015-12-30,51.17,53.611085080147966,-0.04553321531356003
2015-12-31,50.69,51.11273631840796,-0.00827066498209994
2016-01-04,48.66,51.02273631840796,-0.04630751874347305
2016-01-05,48.57,51.38273631840796,-0.054740882248427214
2016-01-06,48.93,49.45273631840796,-0.010570422535211232
2016-01-07,47.0,49.06273631840796,-0.042042830734535186
2016-01-08,46.61,49.19273631840796,-0.05250239185091843
2016-01-11,46.74,49.41273631840796,-0.05409002855428324
2016-01-12,46.96,47.39273631840796,-0.00913085742719355
2016-01-13,44.94,47.79273631840796,-0.05968974656320725
2016-01-14,45.34,46.95273631840796,-0.03434807947019858
2016-01-15,44.5,48.41273631840796,-0.08082039182156742
2016-01-19,45.96,48.14273631840796,-0.04533885037135632
2016-01-20,45.69,48.97273631840796,-0.06703191541237286
2016-01-21,46.52,49.21273631840796,-0.05471624867566538
2016-01-22,46.76,48.39273631840796,-0.033739284913857914
2016-01-25,45.94,48.56273631840796,-0.05400717746239925
2016-01-26,46.11,47.17273631840796,-0.02252861295208053
2016-01-27,44.72,45.65273631840796,-0.02043111527647612
2016-01-28,43.2,46.74273631840796,-0.07579223206521557
2016-01-29,44.29,47.66273631840796,-0.07076254069587196
2016-02-01,45.21,46.06273631840796,-0.01851249809636646
2016-02-02,43.61,46.25273631840796,-0.05713686429739273
