date,LDOS,dcf,Deviation
2014-03-12,42.8,47.58072289156627,-0.10047604578142422
2014-03-13,42.4,47.410722891566266,-0.10568754463049135
2014-03-14,42.23,47.670722891566264,-0.11413132760629519
2014-03-17,42.49,48.07072289156626,-0.116094008075451
2014-03-18,42.89,47.810722891566265,-0.10292090547817823
2014-03-19,42.63,47.28072289156626,-0.09836403944652539
2014-03-20,42.1,47.490722891566264,-0.11351107254936277
2014-03-21,42.31,47.53072289156626,-0.10983891205434648
2014-03-24,42.35,48.160722891566266,-0.12065273406815535
2014-03-25,42.98,48.32072289156626,-0.11052655200442829
2014-03-26,43.14,40.380722891566265,0.06833154314357315
2014-03-27,35.2,39.82072289156626,-0.11603814687515113
2014-03-28,34.64,40.55072289156627,-0.1457612212579218
2014-03-31,35.37,42.230722891566266,-0.16245809737101136
2014-04-01,37.05,41.89072289156626,-0.11555596460095541
2014-04-02,36.71,42.03072289156626,-0.12659127717819718
2014-04-03,36.85,42.15072289156627,-0.12575639343606282
2014-04-04,36.97,42.130722891566265,-0.12249310093369747
2014-04-07,36.95,42.39072289156626,-0.12834701841446317
2014-04-08,37.21,42.240722891566264,-0.11909651509706265
2014-04-09,37.06,42.270722891566265,-0.12327025740564967
2014-04-10,37.09,42.01072289156627,-0.11713016470264326
2014-04-11,36.83,42.090722891566266,-0.12498533002435941
2014-04-14,36.91,42.50072289156626,-0.1315441835149509
2014-04-15,37.32,42.55072289156627,-0.12292911932180162
2014-04-16,37.37,42.54072289156627,-0.12154760286387545
2014-04-17,37.36,42.43072289156626,-0.1195059274508411
2014-04-21,37.25,42.78072289156626,-0.12928072547031655
2014-04-22,37.6,42.75072289156626,-0.12048270866976096
2014-04-23,37.57,42.30072289156627,-0.11183550937635289
2014-04-24,37.12,42.03072289156626,-0.11683650800475842
2014-04-25,36.85,42.29072289156627,-0.12865050582172177
2014-04-28,37.11,42.43072289156626,-0.12539788457443024
2014-04-29,37.25,42.420722891566264,-0.12189143746520792
2014-04-30,37.24,42.47072289156627,-0.1231606748234787
2014-05-01,37.29,42.160722891566266,-0.1155274994713289
2014-05-02,36.98,39.386153846153846,-0.061091363618608674
2014-05-05,37.04,39.33615384615385,-0.05837260691866952
2014-05-06,36.99,39.826153846153844,-0.07121335033028153
2014-05-07,37.48,39.79615384615385,-0.05820044457330642
2014-05-08,37.45,40.22615384615385,-0.06901365357402378
2014-05-09,37.88,40.66615384615385,-0.06851284379374267
2014-05-12,38.32,40.606153846153845,-0.05630067439569597
2014-05-13,38.26,40.206153846153846,-0.04840437743935111
2014-05-14,37.86,39.29615384615385,-0.03654693158461397
2014-05-15,36.95,39.41615384615385,-0.06256708495150365
2014-05-16,37.07,39.84615384615385,-0.06967181467181471
2014-05-19,37.5,39.18615384615385,-0.043029327470456735
2014-05-20,36.84,39.246153846153845,-0.06130929047432365
2014-05-21,36.9,39.47615384615385,-0.06525848126424927
2014-05-22,37.13,40.08615384615385,-0.0737450107460853
2014-05-23,37.74,40.08615384615385,-0.05852778630641697
2014-05-27,37.74,40.37615384615385,-0.06528987025853039
2014-05-28,38.03,40.61615384615384,-0.06367303649552081
2014-05-29,38.27,40.496153846153845,-0.05497198214455301
2014-05-30,38.15,40.83615384615385,-0.06577881590596579
2014-06-02,38.49,40.286153846153844,-0.04458489269075072
2014-06-03,37.94,42.386153846153846,-0.10489637399731411
2014-06-04,40.04,42.72615384615385,-0.06286907676796782
2014-06-05,40.38,43.066153846153846,-0.06237273604115312
2014-06-06,40.72,42.386153846153846,-0.039308918006605964
2014-06-09,40.04,42.04615384615385,-0.04771313574826208
2014-06-10,39.7,41.69615384615385,-0.047873812378931846
2014-06-11,39.35,41.37615384615385,-0.048969120080313844
2014-06-12,39.03,41.75615384615384,-0.0652874749000607
2014-06-13,39.41,41.286153846153844,-0.045442688925324215
2014-06-16,38.94,41.326153846153844,-0.057739557739557745
2014-06-17,38.98,41.146153846153844,-0.05264535427182648
2014-06-18,38.8,40.90615384615385,-0.051487457219150934
2014-06-19,38.56,40.816153846153846,-0.05527600309078229
2014-06-20,38.47,40.896153846153844,-0.05932474372237373
2014-06-23,38.55,40.26615384615385,-0.04262025751728893
2014-06-24,37.92,40.44615384615385,-0.06245720806390265
2014-06-25,38.1,40.19615384615385,-0.05214811979714862
2014-06-26,37.85,40.34615384615385,-0.06186844613918019
2014-06-27,38.0,40.68615384615384,-0.06602132647659376
2014-06-30,38.34,41.026153846153846,-0.06547418157273022
2014-07-01,38.68,40.72615384615385,-0.05024176488365073
2014-07-02,38.38,40.896153846153844,-0.06152543966895507
2014-07-03,38.55,40.62615384615385,-0.051103873972810354
2014-07-07,38.28,40.136153846153846,-0.04624643041953347
2014-07-08,37.79,40.106153846153845,-0.05775058498599872
2014-07-09,37.76,39.566153846153846,-0.04564896181662648
2014-07-10,37.22,39.33615384615385,-0.053796663863738714
2014-07-11,36.99,39.646153846153844,-0.0669965075669382
2014-07-14,37.3,39.62615384615385,-0.05870248864386396
2014-07-15,37.28,39.80615384615385,-0.06346138981216665
2014-07-16,37.46,39.69615384615385,-0.05633175079934116
2014-07-17,37.35,39.966153846153844,-0.06545923473708515
2014-07-18,37.62,39.93615384615385,-0.05799641735847616
2014-07-21,37.59,39.966153846153844,-0.05945415351451211
2014-07-22,37.62,40.08615384615385,-0.06152133865520426
2014-07-23,37.74,40.22615384615385,-0.06180441350824184
2014-07-24,37.88,39.856153846153845,-0.04958215119757581
2014-07-25,37.51,39.61615384615385,-0.05316401623269462
2014-07-28,37.27,39.396153846153844,-0.05396856389729554
2014-07-29,37.05,39.83615384615385,-0.0699403325158825
2014-07-30,37.49,39.286153846153844,-0.045719768170426
2014-07-31,36.94,39.00615384615384,-0.05296994557071866
2014-08-01,36.66,41.71333333333333,-0.12114431836343298
2014-08-04,36.94,41.77333333333333,-0.11570379827641242
2014-08-05,37.0,41.623333333333335,-0.11107551853928088
2014-08-06,36.85,41.35333333333333,-0.10889891987747857
2014-08-07,36.58,41.373333333333335,-0.11585562359007417
2014-08-08,36.6,41.49333333333333,-0.11793059125964
2014-08-11,36.72,41.38333333333333,-0.11268626661296821
2014-08-12,36.61,41.67333333333333,-0.12150055991041431
2014-08-13,36.9,41.86333333333334,-0.11856039493590265
2014-08-14,37.09,41.583333333333336,-0.10805611222444889
2014-08-15,36.81,41.92333333333333,-0.12196867297447711
2014-08-18,37.15,42.27333333333333,-0.12119539504809973
2014-08-19,37.5,42.28333333333333,-0.11312573906188406
2014-08-20,37.51,42.64333333333333,-0.12037833190025793
2014-08-21,37.87,42.95333333333333,-0.11834549123079319
2014-08-22,38.18,42.56333333333333,-0.10298378886365411
2014-08-25,37.79,42.763333333333335,-0.11629901005534338
2014-08-26,37.99,42.723333333333336,-0.11079035655769687
2014-08-27,37.95,42.52333333333333,-0.10754879673904516
2014-08-28,37.75,42.42333333333333,-0.11015950341793035
2014-08-29,37.65,42.54333333333334,-0.1150199796286141
2014-09-02,37.77,42.70333333333333,-0.11552572008430251
2014-09-03,37.93,42.78333333333333,-0.11343981301129724
2014-09-04,38.01,42.973333333333336,-0.1154979832454236
2014-09-05,38.2,42.63333333333333,-0.10398749022673959
2014-09-08,37.86,37.983333333333334,-0.003247038174638006
2014-09-09,33.21,40.02333333333333,-0.17023403014907967
2014-09-10,35.25,39.89333333333333,-0.11639371657754005
2014-09-11,35.12,40.053333333333335,-0.12316910785619184
2014-09-12,35.28,40.03333333333333,-0.11873438800999159
2014-09-15,35.26,40.553333333333335,-0.13052770014795334
2014-09-16,35.78,40.70333333333333,-0.12095651461796741
2014-09-17,35.93,40.843333333333334,-0.12029707010528035
2014-09-18,36.07,40.60333333333333,-0.1116492898776783
2014-09-19,35.83,40.233333333333334,-0.10944490472245239
2014-09-22,35.46,39.32333333333333,-0.09824531660591662
2014-09-23,34.55,39.32333333333333,-0.12138679325252189
2014-09-24,34.55,39.11333333333334,-0.11666950741435156
2014-09-25,34.34,39.10333333333333,-0.12181399710169627
2014-09-26,34.33,39.18333333333333,-0.1238621863037005
2014-09-29,34.41,39.10333333333333,-0.12002386838291712
2014-09-30,34.33,39.14333333333333,-0.12296687388231287
2014-10-01,34.37,39.153333333333336,-0.12216924910607874
2014-10-02,34.38,39.57333333333333,-0.13123315363881394
2014-10-03,34.8,39.67333333333333,-0.1228364980675517
2014-10-06,34.9,39.81333333333333,-0.12340924313462831
2014-10-07,35.04,40.88333333333333,-0.14292702812882185
2014-10-08,36.11,39.71333333333333,-0.09073359073359066
2014-10-09,34.94,39.263333333333335,-0.11011121487392828
2014-10-10,34.49,38.99333333333333,-0.11548982732090951
2014-10-13,34.22,39.473333333333336,-0.1330856274277995
2014-10-14,34.7,39.413333333333334,-0.11958728010825437
2014-10-15,34.64,39.343333333333334,-0.11954587816656781
2014-10-16,34.57,39.53333333333333,-0.12554806070826297
2014-10-17,34.76,39.27333333333333,-0.11492106603293162
2014-10-20,34.5,39.403333333333336,-0.12443955672108964
2014-10-21,34.63,39.25333333333333,-0.11778192934782594
2014-10-22,34.48,39.96333333333333,-0.1372091083493202
2014-10-23,35.19,40.153333333333336,-0.12360949692844114
2014-10-24,35.38,40.053333333333335,-0.11667776298268973
2014-10-27,35.28,40.27333333333333,-0.12398609501738123
2014-10-28,35.5,40.54333333333334,-0.12439365288169046
2014-10-29,35.77,40.903333333333336,-0.125499144324016
2014-10-30,36.13,41.343333333333334,-0.12609852455051196
2014-10-31,36.57,42.21333333333333,-0.1336860391661402
2014-11-03,36.64,43.833333333333336,-0.16410646387832706
2014-11-04,38.26,43.79333333333334,-0.1263510427766784
2014-11-05,38.22,43.86333333333334,-0.12865719279580523
2014-11-06,38.29,44.53333333333333,-0.14019461077844309
2014-11-07,38.96,45.18333333333333,-0.13773515308004414
2014-11-10,39.61,45.23333333333333,-0.12431834929992625
2014-11-11,39.66,45.46333333333333,-0.12764865459344532
2014-11-12,39.89,45.91333333333334,-0.13118919703789766
2014-11-13,40.34,45.88333333333333,-0.12081365782782416
2014-11-14,40.31,46.20333333333333,-0.12755212466632992
2014-11-17,40.63,45.593333333333334,-0.10886094458254125
2014-11-18,40.02,45.193333333333335,-0.11447116093819143
2014-11-19,39.62,45.28333333333333,-0.12506440927493556
2014-11-20,39.71,45.623333333333335,-0.12961204062248854
2014-11-21,40.05,45.833333333333336,-0.12618181818181828
2014-11-24,40.26,45.73333333333333,-0.11967930029154517
2014-11-25,40.16,45.693333333333335,-0.12109716953603744
2014-11-26,40.12,45.98333333333333,-0.12750996737948528
2014-11-28,40.41,45.45333333333333,-0.11095629216779124
2014-12-01,39.88,45.75333333333333,-0.12836951770362803
2014-12-02,40.18,48.403333333333336,-0.16989188072446804
2014-12-03,42.83,48.653333333333336,-0.11969032611674435
2014-12-04,43.08,49.04333333333334,-0.12159314891592476
2014-12-05,43.47,49.123333333333335,-0.1150844812377011
2014-12-08,43.55,48.96333333333333,-0.11055892164204506
2014-12-09,43.39,48.29333333333334,-0.10153230259525126
2014-12-10,42.72,48.553333333333335,-0.12014279829740493
2014-12-11,42.98,48.193333333333335,-0.10817540462027952
2014-12-12,42.62,48.31333333333333,-0.11784186559955845
2014-12-15,42.74,48.11333333333334,-0.1116807537758071
2014-12-16,42.54,48.60333333333333,-0.12475138879363556
2014-12-17,43.03,49.093333333333334,-0.1235062466051059
2014-12-18,43.52,48.943333333333335,-0.11080841789824969
2014-12-19,43.37,49.233333333333334,-0.11909275558564669
2014-12-22,43.66,49.88333333333333,-0.12475776812562656
2014-12-23,44.31,49.983333333333334,-0.11350450150050018
2014-12-24,44.41,49.89333333333333,-0.1099011223944415
2014-12-26,44.32,49.54333333333334,-0.10542959025768694
2014-12-29,43.97,49.64333333333333,-0.11428187739206341
2014-12-30,44.07,49.093333333333334,-0.1023221075502444
2014-12-31,43.52,48.71333333333333,-0.10661009990420134
2015-01-02,43.14,48.03333333333333,-0.10187369882026365
2015-01-05,42.46,47.95333333333333,-0.11455581815654103
2015-01-06,42.38,48.64333333333333,-0.12876036455834983
2015-01-07,43.07,48.763333333333335,-0.1167543919611731
2015-01-08,43.19,47.943333333333335,-0.09914482375026079
2015-01-09,42.37,47.553333333333335,-0.10900042058040105
2015-01-12,41.98,47.903333333333336,-0.12365179876139454
2015-01-13,42.33,47.343333333333334,-0.10589312117158356
2015-01-14,41.77,47.17333333333333,-0.11454211418880711
2015-01-15,41.6,47.973333333333336,-0.1328515842134519
2015-01-16,42.4,47.583333333333336,-0.1089316987740806
2015-01-20,42.01,47.473333333333336,-0.11508215138323274
2015-01-21,41.9,48.50333333333333,-0.13614184592124245
2015-01-22,42.93,48.27333333333333,-0.11068913133545089
2015-01-23,42.7,48.52333333333333,-0.12001099127567483
2015-01-26,42.95,48.013333333333335,-0.10545681755068037
2015-01-27,42.44,48.20333333333333,-0.11956296245072962
2015-01-28,42.63,48.32333333333333,-0.11781747947851273
2015-01-29,42.75,46.973333333333336,-0.08990916832245255
2015-01-30,41.4,47.81648648648649,-0.13418983614155477
2015-02-02,41.83,48.736486486486484,-0.1417107999445446
2015-02-03,42.75,48.056486486486484,-0.11042185716133601
2015-02-04,42.07,47.78648648648649,-0.11962558678807766
2015-02-05,41.8,47.906486486486486,-0.12746679905672087
2015-02-06,41.92,47.92648648648649,-0.1253270775060904
2015-02-09,41.94,48.10648648648649,-0.12818409609312686
2015-02-10,42.12,48.64648648648649,-0.1341615182897018
2015-02-11,42.66,49.79648648648649,-0.14331305258701643
2015-02-12,43.81,50.45648648648648,-0.13172709693661644
2015-02-13,44.47,50.236486486486484,-0.1147868190988568
2015-02-17,44.25,50.78648648648649,-0.12870523122771538
2015-02-18,44.8,51.50648648648649,-0.13020663889092954
2015-02-19,45.52,51.92648648648649,-0.12337608261159227
2015-02-20,45.94,51.49648648648649,-0.10790030282832219
2015-02-23,45.51,51.39648648648649,-0.11453091230339651
2015-02-24,45.41,51.00648648648649,-0.10972107416120902
2015-02-25,45.02,51.10648648648649,-0.11909420711392216
2015-02-26,45.12,51.00648648648649,-0.11540662554841996
2015-02-27,45.02,51.78648648648649,-0.13066123897500126
2015-03-02,45.8,51.306486486486484,-0.10732534740878874
2015-03-03,45.32,51.086486486486486,-0.11287694423870487
2015-03-04,45.1,50.88648648648649,-0.11371361801572133
2015-03-05,44.9,50.11648648648649,-0.10408723460478564
2015-03-06,44.13,50.476486486486486,-0.1257315421148728
2015-03-09,44.49,49.77648648648648,-0.10620449251518937
2015-03-10,43.79,50.14648648648649,-0.1267583619881213
2015-03-11,44.16,50.60648648648649,-0.12738458909230743
2015-03-12,44.62,49.836486486486486,-0.10467203557580196
2015-03-13,43.85,50.13648648648649,-0.12538745586372335
2015-03-16,44.15,49.81648648648649,-0.11374721274298649
2015-03-17,43.83,49.906486486486486,-0.12175744906690356
2015-03-18,43.92,51.06648648648649,-0.1399447461179385
2015-03-19,45.08,52.24648648648649,-0.1371668597914253
2015-03-20,46.26,52.74648648648649,-0.12297475943062697
2015-03-23,46.76,51.71648648648649,-0.09583958275629612
2015-03-24,45.73,47.28648648648649,-0.03291609510745319
2015-03-25,41.3,47.556486486486484,-0.13155905637108645
2015-03-26,41.57,47.976486486486486,-0.13353388202554173
2015-03-27,41.99,48.226486486486486,-0.12931662538248578
2015-03-30,42.24,47.946486486486485,-0.11901782392532212
2015-03-31,41.96,47.96648648648649,-0.12522256530460463
2015-04-01,41.98,48.14648648648648,-0.1280776010149206
2015-04-02,42.16,47.35666666666667,-0.10973463785457882
2015-04-06,42.33,47.45666666666666,-0.10802837676476784
2015-04-07,42.43,47.47666666666667,-0.1062978305132346
2015-04-08,42.45,47.71666666666667,-0.11037373384561644
2015-04-09,42.69,47.63666666666666,-0.10384157861591214
2015-04-10,42.61,46.97666666666667,-0.0929539487688924
2015-04-13,41.95,46.946666666666665,-0.10643283158193684
2015-04-14,41.92,46.876666666666665,-0.10573846263243969
2015-04-15,41.85,47.03666666666667,-0.1102685847920063
2015-04-16,42.01,45.95666666666666,-0.08587800101544929
2015-04-17,40.93,46.67666666666667,-0.12311647504106271
2015-04-20,41.65,46.776666666666664,-0.1095988028219197
2015-04-21,41.75,46.86666666666667,-0.10917496443812236
2015-04-22,41.84,47.086666666666666,-0.11142573977063563
2015-04-23,42.06,47.17666666666667,-0.10845757083303897
2015-04-24,42.15,47.126666666666665,-0.10560192389305423
2015-04-27,42.1,47.626666666666665,-0.11604143337066064
2015-04-28,42.6,47.04666666666667,-0.09451608332152472
2015-04-29,42.02,46.666666666666664,-0.09957142857142842
2015-04-30,41.64,46.916666666666664,-0.11246891651864999
2015-05-01,41.89,47.22666666666667,-0.11300112930547712
2015-05-04,42.2,46.486666666666665,-0.09221282088053917
2015-05-05,41.46,46.336666666666666,-0.10524422703402625
2015-05-06,41.31,47.21666666666667,-0.1250970702435581
2015-05-07,42.19,47.736666666666665,-0.11619300328189375
2015-05-08,42.71,47.906666666666666,-0.10847481213470633
2015-05-11,42.88,44.656666666666666,-0.03978502649846971
2015-05-12,39.63,45.516666666666666,-0.1293299157817649
2015-05-13,40.49,46.016666666666666,-0.12010141253169138
2015-05-14,40.99,46.406666666666666,-0.11672173538284725
2015-05-15,41.38,47.336666666666666,-0.12583620871769585
2015-05-18,42.31,47.45666666666666,-0.10844981386528052
2015-05-19,42.43,47.79666666666667,-0.11228119115698443
2015-05-20,42.77,47.406666666666666,-0.09780621572212056
2015-05-21,42.38,47.25666666666667,-0.10319531635748036
2015-05-22,42.23,46.64666666666667,-0.09468343575818217
2015-05-26,41.62,47.556666666666665,-0.12483353192682412
2015-05-27,42.53,47.24666666666667,-0.09983067588542405
2015-05-28,42.22,47.526666666666664,-0.11165661383083181
2015-05-29,42.5,47.79666666666667,-0.1108166538810238
2015-06-01,42.77,47.696666666666665,-0.10329163463554403
2015-06-02,42.67,48.22666666666667,-0.11521979541056115
2015-06-03,43.2,47.736666666666665,-0.09503526290063535
2015-06-04,42.71,47.61666666666667,-0.1030451522576129
2015-06-05,42.59,47.28666666666667,-0.09932327646975891
2015-06-08,42.26,47.00666666666667,-0.10097858459792941
2015-06-09,41.98,47.56666666666667,-0.11744919411352506
2015-06-10,42.54,47.81666666666667,-0.1103520390379924
2015-06-11,42.79,47.35666666666667,-0.09643133666502435
2015-06-12,42.33,46.836666666666666,-0.09622090954380469
2015-06-15,41.81,47.20666666666666,-0.1143200112978392
2015-06-16,42.18,47.13666666666666,-0.10515522240294173
2015-06-17,42.11,47.516666666666666,-0.11378463696948438
2015-06-18,42.49,47.22666666666667,-0.10029644268774696
2015-06-19,42.2,47.47666666666667,-0.11114231552341491
2015-06-22,42.45,47.166666666666664,-0.09999999999999987
2015-06-23,42.14,46.70666666666666,-0.09777333713959457
2015-06-24,41.68,46.67666666666667,-0.10704848960936952
2015-06-25,41.65,46.526666666666664,-0.1048144433299899
2015-06-26,41.5,45.45666666666666,-0.08704260467844827
2015-06-29,40.43,45.39666666666667,-0.10940597694397536
2015-06-30,40.37,45.846666666666664,-0.11945615820852118
2015-07-01,40.82,45.43666666666666,-0.10160663194189701
2015-07-02,40.41,45.18666666666667,-0.10570964886397172
2015-07-06,40.32,45.25666666666667,-0.10908153494881045
2015-07-07,40.39,44.45666666666667,-0.0914748444177852
2015-07-08,39.59,44.42666666666667,-0.10886854741896757
2015-07-09,39.56,45.016666666666666,-0.1212143650499814
2015-07-10,40.15,45.016666666666666,-0.10810810810810811
2015-07-13,40.15,45.156666666666666,-0.11087325607145493
2015-07-14,40.29,45.196666666666665,-0.10856257836123606
2015-07-15,40.33,45.336666666666666,-0.11043305639291234
2015-07-16,40.47,45.11666666666667,-0.10299224233468784
2015-07-17,40.25,45.04666666666667,-0.10648216664200094
2015-07-20,40.18,45.126666666666665,-0.10961737331954491
2015-07-21,40.26,44.89666666666667,-0.10327418516593667
2015-07-22,40.03,44.78666666666667,-0.1062072045251563
2015-07-23,39.92,43.54666666666667,-0.08328230251071644
2015-07-24,38.68,42.916666666666664,-0.09871844660194173
2015-07-27,38.05,43.35666666666667,-0.12239563312062751
2015-07-28,38.49,45.266666666666666,-0.14970544918998518
2015-07-29,40.4,45.35666666666667,-0.1092819872124643
2015-07-30,40.49,45.666666666666664,-0.11335766423357652
2015-07-31,40.8,45.86666666666667,-0.11046511627906985
2015-08-03,41.0,45.31666666666667,-0.09525560867966165
2015-08-04,40.45,48.876666666666665,-0.17240673804814832
2015-08-05,44.01,48.096666666666664,-0.08496777323445837
2015-08-06,43.23,49.31666666666667,-0.12342007434944247
2015-08-07,44.45,49.64666666666667,-0.10467302269370216
2015-08-10,44.78,49.50666666666667,-0.09547535685429576
2015-08-11,44.64,49.38666666666666,-0.09611231101511875
2015-08-12,44.52,49.20666666666666,-0.09524454680937533
2015-08-13,44.34,49.586666666666666,-0.10580801290669528
2015-08-14,44.72,49.89666666666667,-0.10374774534037012
2015-08-17,45.03,49.86666666666667,-0.0969919786096256
2015-08-18,45.0,49.736666666666665,-0.0952349038268212
2015-08-19,44.87,48.85666666666667,-0.08159923585999873
2015-08-20,43.99,47.836666666666666,-0.08041251480733047
2015-08-21,42.97,45.67666666666667,-0.05925709698606152
2015-08-24,40.81,44.79666666666667,-0.08899471686881455
2015-08-25,39.93,46.22666666666667,-0.13621286414767808
2015-08-26,41.36,46.92666666666667,-0.11862480465975289
2015-08-27,42.06,47.306666666666665,-0.11090755355129644
2015-08-28,42.44,46.946666666666665,-0.09599545583641012
2015-08-31,42.08,45.22666666666667,-0.06957547169811329
2015-09-01,40.36,46.17666666666667,-0.12596549483866315
2015-09-02,41.31,46.236666666666665,-0.10655324057385906
2015-09-03,41.37,45.596666666666664,-0.09269683456393008
2015-09-04,40.73,47.29666666666667,-0.13883994643738118
2015-09-08,42.43,46.85666666666667,-0.09447250480187808
2015-09-09,41.99,47.166666666666664,-0.10975265017667835
2015-09-10,42.3,47.47666666666667,-0.10903601769290183
2015-09-11,42.61,46.89666666666667,-0.09140663870921895
2015-09-14,42.03,47.276666666666664,-0.11097793132623557
2015-09-15,42.41,48.086666666666666,-0.11805074171634555
2015-09-16,43.22,48.22666666666667,-0.10381531656068566
2015-09-17,43.36,48.416666666666664,-0.10444061962134243
2015-09-18,43.55,48.64666666666667,-0.10476908318487055
2015-09-21,43.78,47.60666666666667,-0.08038089903374879
2015-09-22,42.74,47.586666666666666,-0.10184925749509666
2015-09-23,42.72,46.64666666666667,-0.08417893382878383
2015-09-24,41.78,47.056666666666665,-0.11213430615569875
2015-09-25,42.19,46.03666666666667,-0.08355658533053367
2015-09-28,41.17,46.04666666666667,-0.10590705081801066
2015-09-29,41.18,46.17666666666667,-0.10820760846026134
2015-09-30,41.31,46.28666666666667,-0.1075183638196745
2015-10-01,41.42,46.99666666666667,-0.11866089793602386
2015-10-02,42.13,52.00108108108108,-0.18982453587243509
2015-10-05,43.42,52.33108108108108,-0.1702827630729502
2015-10-06,43.75,53.38108108108108,-0.18042124449394958
2015-10-07,44.8,54.02108108108108,-0.17069412341528334
2015-10-08,45.44,54.32108108108108,-0.16349234780185884
2015-10-09,45.74,54.19108108108108,-0.1559496675926526
2015-10-12,45.61,53.51108108108108,-0.1476531761544717
2015-10-13,44.93,52.94108108108108,-0.1513206930703178
2015-10-14,44.36,53.171081081081084,-0.1657119039510403
2015-10-15,44.59,53.34108108108108,-0.16405893738409616
2015-10-16,44.76,53.27108108108108,-0.15976925769775197
2015-10-19,44.69,53.75108108108108,-0.16857486210208228
2015-10-20,45.17,53.39108108108108,-0.15397854687745194
2015-10-21,44.81,53.93108108108108,-0.16912475882632982
2015-10-22,45.35,55.00108108108108,-0.17547075241764287
2015-10-23,46.42,55.25108108108108,-0.15983544409061334
2015-10-26,46.67,55.56108108108108,-0.1600235436043117
2015-10-27,46.98,57.171081081081084,-0.17825587496986295
2015-10-28,48.59,60.80108108108108,-0.20083657829697188
2015-10-29,52.22,61.15108108108108,-0.1460494389173469
2015-10-30,52.57,63.02108108108108,-0.16583468423264625
2015-11-02,54.44,63.69108108108108,-0.1452492393605962
2015-11-03,55.11,64.18108108108108,-0.1413357476733903
2015-11-04,55.6,63.55108108108108,-0.12511323089746906
2015-11-05,54.97,63.71108108108108,-0.13719875620940825
2015-11-06,55.13,63.61108108108108,-0.13332710177132145
2015-11-09,55.03,64.29108108108107,-0.14404923552928606
2015-11-10,55.71,64.11108108108108,-0.13103945432547393
2015-11-11,55.53,62.54108108108108,-0.11210361189618068
2015-11-12,53.96,61.59108108108108,-0.12389912544375059
2015-11-13,53.01,63.08108108108108,-0.15965295629820053
2015-11-16,54.5,63.71108108108108,-0.14457580886688648
2015-11-17,55.13,64.32108108108108,-0.14289375934921078
2015-11-18,55.74,64.26108108108109,-0.13260096060832927
2015-11-19,55.68,65.23108108108109,-0.1464191750740611
2015-11-20,56.65,65.51108108108109,-0.13526079763687604
2015-11-23,56.93,66.16108108108108,-0.1395243386329842
2015-11-24,57.58,66.17108108108108,-0.1298313544334302
2015-11-25,57.59,66.01108108108109,-0.1275707190848384
2015-11-27,57.43,66.51108108108109,-0.13653485905620288
2015-11-30,57.93,67.59108108108109,-0.14293425887791056
2015-12-01,59.01,67.00108108108108,-0.11926794242932748
2015-12-02,58.42,65.95108108108109,-0.11419192767776287
2015-12-03,57.37,67.63108108108108,-0.15172138190101303
2015-12-04,59.05,66.70108108108109,-0.11470700260135991
2015-12-07,58.12,66.44108108108108,-0.125240001301702
2015-12-08,57.86,65.05108108108108,-0.11054514331772536
2015-12-09,56.47,65.68108108108108,-0.14023948646201956
2015-12-10,57.1,64.26108108108109,-0.11143729549220671
2015-12-11,55.68,64.18108108108108,-0.13245462584747536
2015-12-14,55.6,65.63108108108108,-0.15284040603702098
2015-12-15,57.05,66.19108108108108,-0.13810140175658514
2015-12-16,57.61,65.76108108108109,-0.12394992520015136
2015-12-17,57.18,64.54108108108107,-0.1140526461252418
2015-12-18,55.96,63.991081081081084,-0.12550313177089711
2015-12-21,55.41,64.50108108108108,-0.1409446311396415
2015-12-22,55.92,65.69108108108108,-0.1487428874708402
2015-12-23,57.11,65.70108108108109,-0.13076011748541727
2015-12-24,57.12,65.85108108108108,-0.13258827247392768
2015-12-28,57.27,66.34108108108109,-0.13673399548606302
2015-12-29,57.76,65.82108108108108,-0.1224695940674555
2015-12-30,57.24,64.84108108108109,-0.11722631631598257
2015-12-31,56.26,62.994864864864866,-0.10691133125394181
2016-01-04,54.13,64.09486486486486,-0.1554705651673406
2016-01-05,55.23,63.144864864864864,-0.12534455306545234
2016-01-06,54.28,61.80486486486487,-0.12175198313786195
2016-01-07,52.94,61.43486486486486,-0.13827433141670586
2016-01-08,52.57,61.644864864864864,-0.14721201652008453
2016-01-11,52.78,64.25486486486487,-0.1785835965727698
2016-01-12,55.39,62.61486486486486,-0.11538577749001833
2016-01-13,53.75,64.68486486486486,-0.16904827563154423
2016-01-14,55.82,63.84486486486487,-0.12569319211263796
2016-01-15,54.98,65.05486486486487,-0.15486720148897193
2016-01-19,56.19,63.54486486486486,-0.11574286735058437
2016-01-20,54.68,62.564864864864866,-0.12602704220484684
2016-01-21,53.7,63.824864864864864,-0.15863511636573047
2016-01-22,54.96,62.52486486486487,-0.12098970355577454
2016-01-25,53.66,57.69486486486486,-0.06993455785563374
2016-01-26,48.83,55.04486486486486,-0.11290544322567342
2016-01-27,46.18,54.45486486486487,-0.15195822972657747
2016-01-28,45.59,54.98486486486487,-0.1708627435559662
2016-01-29,46.12,54.534864864864865,-0.15430247944533382
2016-02-01,45.67,53.214864864864865,-0.1417811523908682
2016-02-02,44.35,52.964864864864865,-0.1626524468030821
2016-02-03,44.1,53.384864864864866,-0.17392316883011683
2016-02-04,44.52,51.354864864864865,-0.13309089378095174
2016-02-05,42.49,50.494864864864866,-0.15852829562545823
2016-02-08,41.63,50.464864864864865,-0.17506962296486717
