date,FDX,dcf,Deviation
2006-10-25,115.16,124.11463158843287,-0.07214807371081478
2006-10-26,115.45,122.69463158843287,-0.059046035630428206
2006-10-27,114.03,124.54463158843286,-0.08442460710132615
2006-10-30,115.88,123.20463158843286,-0.05945094347508717
2006-10-31,114.54,121.16463158843285,-0.054674631545409524
2006-11-01,112.5,120.75463158843287,-0.06835871618214262
2006-11-02,112.09,120.73463158843285,-0.07160026476828252
2006-11-03,112.07,122.60463158843287,-0.08592360216697359
2006-11-06,113.94,123.69463158843287,-0.07886058968904408
2006-11-07,115.03,123.55463158843285,-0.06899483636379466
2006-11-08,114.89,122.14463158843286,-0.059393781733096396
2006-11-09,113.48,123.41463158843285,-0.08049800465769075
2006-11-10,114.75,124.07463158843285,-0.07515340943637472
2006-11-13,115.41,124.16463158843285,-0.0705082556637524
2006-11-14,115.5,125.97463158843286,-0.0831487376176987
2006-11-15,117.31,126.80463158843285,-0.07487606303884375
2006-11-16,118.14,126.10463158843287,-0.06315891405501262
2006-11-17,117.44,126.24463158843285,-0.06974262174677359
2006-11-20,117.58,126.24463158843285,-0.06863366370049073
2006-11-21,117.58,127.29463158843286,-0.07631611378429592
2006-11-22,118.63,126.02463158843287,-0.05867608177250638
2006-11-24,117.36,124.76463158843285,-0.05934880337609516
2006-11-27,116.1,124.56463158843286,-0.06795373197426047
2006-11-28,115.9,124.66463158843285,-0.07030567913895869
2006-11-29,116.0,124.09463158843288,-0.06522950658558058
2006-11-30,115.43,120.83384382227877,-0.04472127717981622
2006-12-01,114.87,121.99384382227875,-0.0583951091225291
2006-12-04,116.03,123.44384382227875,-0.06005843299040825
2006-12-05,117.48,122.43384382227876,-0.04046139259884385
2006-12-06,116.47,122.79384382227876,-0.05149968129861093
2006-12-07,116.83,121.26384382227874,-0.036563609419942855
2006-12-08,115.3,121.03384382227874,-0.047373888502608374
2006-12-11,115.07,120.66384382227876,-0.046358906239699516
2006-12-12,114.7,119.14384382227877,-0.03729814046378621
2006-12-13,113.18,120.93384382227876,-0.0641164092466423
2006-12-14,114.97,121.02384382227875,-0.05002190998964395
2006-12-15,115.06,121.02384382227875,-0.04927825487873727
2006-12-18,115.06,119.96384382227875,-0.04087768169169015
2006-12-19,114.0,117.81384382227876,-0.03237177990756257
2006-12-20,111.85,114.50384382227875,-0.02317689724370986
2006-12-21,108.54,113.43384382227875,-0.04314271347399734
2006-12-22,107.47,113.38384382227875,-0.05215772920477357
2006-12-26,107.42,113.90384382227874,-0.05692383684957392
2006-12-27,107.94,113.91384382227876,-0.05244177197284983
2006-12-28,107.95,114.58384382227877,-0.05789510633425732
2006-12-29,108.62,115.73384382227876,-0.06146727342092595
2007-01-03,109.77,114.44384382227875,-0.040839626372011995
2007-01-04,108.48,113.49384382227876,-0.04417723158738007
2007-01-05,107.53,113.81384382227873,-0.0552115947519618
2007-01-08,107.85,114.13384382227875,-0.05505679658054374
2007-01-09,108.17,113.55384382227875,-0.04741225520031633
2007-01-10,107.59,113.63384382227875,-0.0531870050240596
2007-01-11,107.67,114.82384382227877,-0.06230277252650851
2007-01-12,108.86,117.64384382227877,-0.07466471289010479
2007-01-16,111.68,117.21384382227875,-0.04721152077112356
2007-01-17,111.25,116.77384382227875,-0.04730377661187235
2007-01-18,110.81,116.94384382227875,-0.052451190432909356
2007-01-19,110.98,115.58384382227877,-0.03983120538331997
2007-01-22,109.62,115.18384382227875,-0.04830402978097692
2007-01-23,109.22,116.54384382227876,-0.06284196214985938
2007-01-24,110.58,116.52384382227875,-0.051009678597148334
2007-01-25,110.56,115.85384382227873,-0.045694157808001234
2007-01-26,109.89,116.76384382227874,-0.0588696260525744
2007-01-29,110.8,115.17384382227876,-0.03797601675105944
2007-01-30,109.21,116.36384382227877,-0.06147823574137656
2007-01-31,110.4,117.85384382227876,-0.06324650584599523
2007-02-01,111.89,120.94384382227875,-0.07485989808280735
2007-02-02,114.98,119.81384382227876,-0.040344618518781905
2007-02-05,113.85,120.96384382227875,-0.05880967070400378
2007-02-06,115.0,121.19384382227875,-0.05110691786755717
2007-02-07,115.23,119.71384382227875,-0.03745468092174231
2007-02-08,113.75,119.35384382227876,-0.04695151528276742
2007-02-09,113.39,119.14384382227877,-0.048293253244888645
2007-02-12,113.18,119.50384382227875,-0.05291749302795068
2007-02-13,113.54,123.54384382227876,-0.08097403733584296
2007-02-14,117.58,123.25384382227875,-0.04603380832860626
2007-02-15,117.29,123.01384382227874,-0.046530078602763814
2007-02-16,117.05,124.25384382227875,-0.057976828729600305
2007-02-20,118.29,125.09384382227874,-0.054389917316354786
2007-02-21,119.13,124.97384382227877,-0.04676053519318102
2007-02-22,119.01,126.93384382227876,-0.062424989141375065
2007-02-23,120.97,122.95384382227874,-0.01613486622790139
2007-02-26,116.99,119.68384382227876,-0.022507998876430735
2007-02-27,113.72,120.19384382227875,-0.05386169221654247
2007-02-28,114.23,119.85018493827593,-0.04689341898946908
2007-03-01,114.16,118.19018493827593,-0.034099150791418675
2007-03-02,112.5,116.86018493827592,-0.037311124747739455
2007-03-05,111.17,118.26018493827593,-0.059954116780525424
2007-03-06,112.57,118.04018493827593,-0.04634171778988938
2007-03-07,112.35,119.28018493827592,-0.05810005192280765
2007-03-08,113.59,120.36018493827592,-0.05624937301108224
2007-03-09,114.67,120.83018493827593,-0.05098216924374288
2007-03-12,115.14,118.38018493827592,-0.027371007571625028
2007-03-13,112.69,118.31018493827594,-0.04750381331250619
2007-03-14,112.62,117.57018493827591,-0.04210408396375953
2007-03-15,111.88,116.83018493827593,-0.042370770369757005
2007-03-16,111.14,118.17018493827594,-0.059492036353738675
2007-03-19,112.48,117.98018493827594,-0.04661956532068068
2007-03-20,112.29,116.68018493827593,-0.03762579687886458
2007-03-21,110.99,116.32018493827591,-0.04582338775599715
2007-03-22,110.63,118.40018493827591,-0.0656264594715511
2007-03-23,112.71,116.52018493827593,-0.03269978450767397
2007-03-26,110.83,115.74018493827593,-0.04242420159337512
2007-03-27,110.05,113.36018493827592,-0.029200595783063554
2007-03-28,107.67,113.39018493827592,-0.05044691426678338
2007-03-29,107.7,113.12018493827593,-0.04791527649316918
2007-03-30,107.43,111.76018493827593,-0.03874532724393254
2007-04-02,106.07,113.32018493827591,-0.06397964265788136
2007-04-03,107.63,113.80018493827592,-0.05421946318999893
2007-04-04,108.11,114.51018493827593,-0.055891840029127504
2007-04-05,108.82,114.95018493827595,-0.05332905676983157
2007-04-09,109.26,114.02018493827593,-0.04174861618451875
2007-04-10,108.33,112.90018493827594,-0.04047987114258955
2007-04-11,107.21,114.24018493827593,-0.06153863408111915
2007-04-12,108.55,113.60018493827593,-0.044455780956870194
2007-04-13,107.91,114.16018493827592,-0.054749253793301644
2007-04-16,108.47,114.24018493827593,-0.05050924017142977
2007-04-17,108.55,113.58018493827593,-0.04428752199170605
2007-04-18,107.89,112.99018493827593,-0.04513830065029145
2007-04-19,107.3,114.72018493827595,-0.06468072678115289
2007-04-20,109.03,113.63018493827592,-0.04048382866554989
2007-04-23,107.94,112.84018493827594,-0.04342588538787284
2007-04-24,107.15,113.81018493827594,-0.05852011348446562
2007-04-25,108.12,113.96018493827592,-0.051247590914661356
2007-04-26,108.27,112.91018493827592,-0.04109624779033483
2007-04-27,107.22,111.13018493827592,-0.03518562432382988
2007-04-30,105.44,111.80018493827592,-0.056888858831381506
2007-05-01,106.11,113.40018493827594,-0.06428724029192734
2007-05-02,107.71,115.03018493827592,-0.06363707875636182
2007-05-03,109.34,115.19018493827593,-0.05078718244450009
2007-05-04,109.5,114.66018493827592,-0.04500415677031877
2007-05-07,108.97,114.41018493827592,-0.04754983082328634
2007-05-08,108.72,114.23018493827591,-0.04823755595995338
2007-05-09,108.54,112.9301849382759,-0.03887521251006032
2007-05-10,107.24,113.95018493827595,-0.05888700349113696
2007-05-11,108.26,113.10018493827593,-0.042795552818215454
2007-05-14,107.41,112.54018493827593,-0.04558536082990838
2007-05-15,106.85,114.63018493827592,-0.06787204384661216
2007-05-16,108.94,112.92018493827594,-0.035247772047589
2007-05-17,107.23,112.24018493827593,-0.044638067382294255
2007-05-18,106.55,111.51018493827593,-0.044481900384449435
2007-05-21,105.82,110.18018493827591,-0.03957322217891124
2007-05-22,104.49,111.75018493827594,-0.0649679903642757
2007-05-23,106.06,111.61018493827592,-0.04972830160030062
2007-05-24,105.92,111.65018493827594,-0.05132266409987396
2007-05-25,105.96,114.1801849382759,-0.07199309532314746
2007-05-29,108.49,114.50018493827594,-0.052490613369016614
2007-05-30,108.81,117.31018493827594,-0.07245905325908741
2007-05-31,111.62,116.4032589297128,-0.04109213928968303
2007-06-01,111.29,116.03325892971279,-0.0408784427280976
2007-06-04,110.92,115.61325892971279,-0.0405944696409436
2007-06-05,110.5,114.39325892971277,-0.03403398911910471
2007-06-06,109.28,112.51325892971278,-0.02873669255045397
2007-06-07,107.4,114.51325892971278,-0.062117339041750874
2007-06-08,109.4,113.74325892971277,-0.03818475899654561
2007-06-11,108.63,112.16325892971278,-0.03150103664451209
2007-06-12,107.05,113.93325892971279,-0.06041483403857684
2007-06-13,108.82,115.89325892971277,-0.06103253109831508
2007-06-14,110.78,116.48325892971279,-0.04896204812705485
2007-06-15,111.37,115.03325892971279,-0.031845215581965625
2007-06-18,109.92,113.17325892971279,-0.028745827066208762
2007-06-19,108.06,114.91325892971278,-0.05963853948224207
2007-06-20,109.8,116.03325892971279,-0.053719588566314314
2007-06-21,110.92,115.07325892971276,-0.036092303010637705
2007-06-22,109.96,116.69325892971277,-0.05770049608236916
2007-06-25,111.58,116.80325892971278,-0.04471843489277916
2007-06-26,111.69,116.71325892971278,-0.04303931683321338
2007-06-27,111.6,117.48325892971279,-0.05007742365431489
2007-06-28,112.37,116.08325892971278,-0.031987893551137514
2007-06-29,110.97,115.9032589297128,-0.04256359118171549
2007-07-02,110.79,116.11325892971279,-0.04584540110905955
2007-07-03,111.0,115.49325892971277,-0.03890494537388789
2007-07-05,110.38,115.9532589297128,-0.048064702804870185
2007-07-06,110.84,121.28325892971279,-0.0861063515432493
2007-07-09,116.17,117.92325892971279,-0.014867795765022063
2007-07-10,112.81,118.63325892971277,-0.04908622575363031
2007-07-11,113.52,119.53325892971279,-0.050306157328552925
2007-07-12,114.42,122.36325892971279,-0.06491539208084929
2007-07-13,117.25,120.75325892971277,-0.029011713313277343
2007-07-16,115.64,121.53325892971279,-0.048490915010524605
2007-07-17,116.42,121.67325892971279,-0.043175131297727876
2007-07-18,116.56,122.31325892971279,-0.047037083142547065
2007-07-19,117.2,120.78325892971279,-0.029666850865466277
2007-07-20,115.67,120.74325892971277,-0.04201691236995697
2007-07-23,115.63,118.50325892971277,-0.024246243990783234
2007-07-24,113.39,118.06325892971279,-0.03958266925779974
2007-07-25,112.95,116.01325892971278,-0.026404386515584966
2007-07-26,110.9,114.74325892971277,-0.033494420200031016
2007-07-27,109.63,117.13325892971277,-0.06405745898536974
2007-07-30,112.02,115.85325892971278,-0.033087191203126975
2007-07-31,110.74,116.25325892971277,-0.04742455377570198
2007-08-01,111.14,116.00325892971277,-0.041923468138593045
2007-08-02,110.89,113.67325892971279,-0.024484728914420884
2007-08-03,108.56,115.94325892971277,-0.06367993273493078
2007-08-06,110.83,116.42325892971279,-0.04804245286665232
2007-08-07,111.31,115.2032589297128,-0.03379469440259619
2007-08-08,110.09,114.61325892971279,-0.039465407161022203
2007-08-09,109.5,114.1532589297128,-0.040763259615548386
2007-08-10,109.04,115.19325892971277,-0.053416831738976045
2007-08-13,110.08,112.68325892971279,-0.023102446223503326
2007-08-14,107.57,111.78325892971277,-0.037691323101986085
2007-08-15,106.67,109.28325892971277,-0.023912710467332676
2007-08-16,104.17,113.11325892971279,-0.07906463852544476
2007-08-17,108.0,114.04325892971278,-0.052990935075236334
2007-08-20,108.93,113.92325892971279,-0.04383002186404683
2007-08-21,108.81,115.68325892971279,-0.05941446492174696
2007-08-22,110.57,115.42325892971279,-0.04204749523376561
2007-08-23,110.31,116.19325892971277,-0.05063339288272861
2007-08-24,111.08,115.6532589297128,-0.039542845329522125
2007-08-27,110.54,112.89325892971277,-0.020844990675465414
2007-08-28,107.78,115.03325892971279,-0.0630535811746814
2007-08-29,109.92,114.08325892971278,-0.03649316270214353
2007-08-30,108.97,114.79325892971278,-0.050728230769006455
2007-08-31,109.68,114.40659919993085,-0.041314043359254926
2007-09-04,110.85,113.47659919993087,-0.023146615411897886
2007-09-05,109.92,113.72659919993087,-0.033471494150975944
2007-09-06,110.17,111.76659919993085,-0.014285119269620172
2007-09-07,108.21,111.55659919993086,-0.029999114565451346
2007-09-10,108.0,112.18659919993084,-0.03731817551996375
2007-09-11,108.63,111.38659919993087,-0.02474803270528958
2007-09-12,107.83,112.47659919993085,-0.04131169712618499
2007-09-13,108.92,112.73659919993086,-0.033854127470728246
2007-09-14,109.18,111.66659919993086,-0.022268065990608155
2007-09-17,108.11,112.54659919993084,-0.03942010892794323
2007-09-18,108.99,111.06659919993086,-0.018696882905298917
2007-09-19,107.51,108.00659919993086,-0.004597859793840975
2007-09-20,104.45,107.65659919993085,-0.02978544022160523
2007-09-21,104.1,106.41659919993086,-0.02176915272004265
2007-09-24,102.86,108.14659919993086,-0.048883637941841473
2007-09-25,104.59,108.28659919993086,-0.034137180659868926
2007-09-26,104.73,108.19659919993086,-0.032039816644561125
2007-09-27,104.64,108.30659919993086,-0.03385388542356893
2007-09-28,104.75,109.75659919993086,-0.04561547311438574
2007-10-01,106.2,110.05659919993086,-0.035041962299097396
2007-10-02,106.5,108.84659919993086,-0.02155877369784054
2007-10-03,105.29,108.30659919993086,-0.027852404398390318
2007-10-04,104.75,109.61659919993085,-0.044396553400225525
2007-10-05,106.06,109.65659919993085,-0.032798748330443606
2007-10-08,106.1,110.66659919993086,-0.041264475758226005
2007-10-09,107.11,110.84659919993086,-0.03370964221636852
2007-10-10,107.29,109.94659919993086,-0.024162631852759686
2007-10-11,106.39,111.06659919993086,-0.04210626087067382
2007-10-12,107.51,109.33659919993086,-0.016706200972931073
2007-10-15,105.78,108.44659919993086,-0.024589053226231172
2007-10-16,104.89,108.42659919993086,-0.03261745020158413
2007-10-17,104.87,108.86659919993085,-0.03671097682211222
2007-10-18,105.31,106.87659919993085,-0.01465801879605333
2007-10-19,103.32,106.58659919993086,-0.030647372413144636
2007-10-22,103.03,107.77659919993086,-0.04404109273410717
2007-10-23,104.22,107.75659919993086,-0.032820256264482484
2007-10-24,104.2,106.85659919993086,-0.024861348946360384
2007-10-25,103.3,107.49659919993086,-0.039039367116402324
2007-10-26,103.94,106.94659919993086,-0.028113088423786015
2007-10-29,103.39,106.78659919993086,-0.03180735434388715
2007-10-30,103.23,106.89659919993086,-0.034300428894591284
2007-10-31,103.34,104.76659919993085,-0.013616927635575982
2007-11-01,101.21,105.98659919993086,-0.04506795421296983
2007-11-02,102.43,106.14659919993086,-0.0350138320769986
2007-11-05,102.59,107.38659919993086,-0.04466664589126812
2007-11-06,103.83,104.19659919993086,-0.0035183413157989785
2007-11-07,100.64,105.99659919993086,-0.05053557605020176
2007-11-08,102.44,103.29659919993085,-0.008292617632773225
2007-11-09,99.74,103.03659919993086,-0.03199444882234703
2007-11-12,99.48,105.50659919993086,-0.05712059004490033
2007-11-13,101.95,104.80659919993086,-0.02725590966348934
2007-11-14,101.25,104.92659919993086,-0.035039725178982906
2007-11-15,101.37,100.35659919993086,0.01009799861840932
2007-11-16,96.8,97.60659919993086,-0.008263777311600329
2007-11-19,94.05,96.90659919993085,-0.029477860367768338
2007-11-20,93.35,95.26659919993085,-0.02011827036996039
2007-11-21,91.71,97.15659919993085,-0.05606000256063648
2007-11-23,93.6,95.20659919993086,-0.01687487226129214
2007-11-26,91.65,96.76659919993085,-0.05287567448101971
2007-11-27,93.21,100.67659919993086,-0.07416419763149884
