date,DUK,dcf,Deviation
2010-05-13,50.58,51.163798627002286,-0.01141038473820788
2010-05-14,50.34,51.61379862700229,-0.02467942024976022
2010-05-17,50.79,51.64379862700229,-0.016532452098825257
2010-05-18,50.82,50.29379862700229,0.010462549804603594
2010-05-19,49.47,48.73379862700229,0.015106587086150203
2010-05-20,47.91,48.82379862700229,-0.018716254218222872
2010-05-21,48.0,48.73379862700229,-0.0150572836034929
2010-05-24,47.91,48.28379862700229,-0.0077416988230344375
2010-05-25,47.46,47.953798627002286,-0.010297382921490406
2010-05-26,47.13,48.76379862700229,-0.03350433462945179
2010-05-27,47.94,48.703798627002286,-0.015682526795329332
2010-05-28,47.88,47.92379862700229,-0.000913922273632406
2010-06-01,47.1,48.703798627002286,-0.03292964146975408
2010-06-02,47.88,48.97379862700229,-0.0223343636325406
2010-06-03,48.15,47.65379862700229,0.010412629995807832
2010-06-04,46.83,47.83379862700229,-0.020985133019221336
2010-06-07,47.01,49.12379862700229,-0.043030032002459584
2010-06-08,48.3,48.61379862700229,-0.0064549291737098224
2010-06-09,47.79,49.54379862700229,-0.03539895356442124
2010-06-10,48.72,49.33379862700229,-0.012441746714925261
2010-06-11,48.51,49.453798627002286,-0.019084451613530118
2010-06-14,48.63,50.05379862700229,-0.028445366107222814
2010-06-15,49.23,50.383798627002285,-0.022900191300461614
2010-06-16,49.56,50.953798627002286,-0.027354165235163763
2010-06-17,50.13,50.74379862700229,-0.012096032295770387
2010-06-18,49.92,50.593798627002286,-0.01331781058721837
2010-06-21,49.77,49.78379862700229,-0.0002771710352130752
2010-06-22,48.96,49.48379862700229,-0.010585255003371152
2010-06-23,48.66,49.273798627002286,-0.012456896851989918
2010-06-24,48.45,49.33379862700229,-0.017914668069337503
2010-06-25,48.51,49.843798627002286,-0.02675957017207986
2010-06-28,49.02,49.273798627002286,-0.0051507826486753006
2010-06-29,48.45,48.82379862700229,-0.007656074240719901
2010-06-30,48.0,48.67923076923077,-0.01395319438079734
2010-07-01,47.91,48.949230769230766,-0.021230788572146997
2010-07-02,48.18,49.42923076923077,-0.02527311774409413
2010-07-06,48.66,51.01923076923077,-0.04624199019977382
2010-07-07,50.25,50.92923076923077,-0.013336756887385226
2010-07-08,50.16,51.13923076923077,-0.019148328093741118
2010-07-09,50.37,51.43923076923077,-0.020786290021085452
2010-07-12,50.67,51.28923076923077,-0.012073309736636895
2010-07-13,50.52,51.64923076923077,-0.02186345764327413
2010-07-14,50.88,52.00923076923077,-0.021712122108501375
2010-07-15,51.24,51.379230769230766,-0.002709864806192175
2010-07-16,50.61,52.27923076923077,-0.03192913791327645
2010-07-19,51.51,52.18923076923077,-0.013014768740972182
2010-07-20,51.42,51.46923076923077,-0.000956508743087725
2010-07-21,50.7,52.06923076923077,-0.026296351011966257
2010-07-22,51.3,51.58923076923077,-0.0056064175588226295
2010-07-23,50.82,52.06923076923077,-0.023991726990692852
2010-07-26,51.3,52.84923076923077,-0.029314159292035513
2010-07-27,52.08,52.699230769230766,-0.0117502809849801
2010-07-28,51.93,52.27923076923077,-0.006680105351441257
2010-07-29,51.51,52.06923076923077,-0.010740138868370552
2010-07-30,51.3,52.879230769230766,-0.029864858967458496
2010-08-02,52.11,52.879230769230766,-0.014546935687997253
2010-08-03,52.11,52.879230769230766,-0.014546935687997253
2010-08-04,52.11,52.99923076923077,-0.016778182557076304
2010-08-05,52.23,53.02923076923077,-0.015071513533900127
2010-08-06,52.26,53.449230769230766,-0.022249726555753857
2010-08-09,52.68,53.83923076923077,-0.021531339743681266
2010-08-10,53.07,52.09923076923077,0.01863308184086576
2010-08-11,51.33,52.06923076923077,-0.01419707490028077
2010-08-12,51.3,51.79923076923077,-0.009637802759173808
2010-08-13,51.03,51.85923076923077,-0.0159900321877271
2010-08-16,51.09,52.48923076923077,-0.02665748285362568
2010-08-17,51.72,52.54923076923077,-0.015780074362502505
2010-08-18,51.78,51.88923076923077,-0.002105075901328246
2010-08-19,51.12,51.949230769230766,-0.015962330085586562
2010-08-20,51.18,51.949230769230766,-0.014807356294607055
2010-08-23,51.18,52.39923076923077,-0.02326810434680482
2010-08-24,51.63,52.24923076923077,-0.011851481067074898
2010-08-25,51.48,52.00923076923077,-0.010175708454120636
2010-08-26,51.24,52.84923076923077,-0.030449464368886847
2010-08-27,52.08,52.21923076923077,-0.002666273845474021
2010-08-30,51.45,52.30923076923077,-0.016425987470956693
2010-08-31,51.54,53.08923076923077,-0.02918163904022253
2010-09-01,52.32,52.60923076923077,-0.005497719031465675
2010-09-02,51.84,52.81923076923077,-0.018539284934100286
2010-09-03,52.05,52.78923076923077,-0.014003438929851675
2010-09-07,52.02,52.93923076923077,-0.017363886023161412
2010-09-08,52.17,53.38923076923077,-0.022836642365213433
2010-09-09,52.62,53.35923076923077,-0.013853849813311836
2010-09-10,52.59,53.74923076923077,-0.02156739273549524
2010-09-13,52.98,53.74923076923077,-0.014311474940607471
2010-09-14,52.98,53.50923076923077,-0.009890457433656352
2010-09-15,52.74,53.47923076923077,-0.013822763689714135
2010-09-16,52.71,53.29923076923077,-0.011055145838444691
2010-09-17,52.53,54.10923076923077,-0.029185977083392545
2010-09-20,53.34,54.13923076923077,-0.014762506926585317
2010-09-21,53.37,54.70923076923077,-0.024479064143303142
2010-09-22,53.94,54.04923076923077,-0.002020949561653218
2010-09-23,53.28,54.73923076923077,-0.026657860344851847
2010-09-24,53.97,54.46923076923077,-0.009165372122581616
2010-09-27,53.7,54.58923076923077,-0.016289490742045443
2010-09-28,53.82,54.34923076923077,-0.009737594474481304
2010-09-29,53.58,53.89923076923077,-0.0059227333057415565
2010-09-30,53.13,53.491519756838905,-0.006758449909112563
2010-10-01,53.49,53.2515197568389,0.004478374406027497
2010-10-04,53.25,53.22151975683891,0.0005351264543216327
2010-10-05,53.22,53.101519756838904,0.002231202491070672
2010-10-06,53.1,52.8915197568389,0.003941657266033571
2010-10-07,52.89,52.921519756838904,-0.0005955943250256501
2010-10-08,52.92,52.86151975683891,0.0011062913709272149
2010-10-11,52.86,52.741519756838905,0.0022464321033475176
2010-10-12,52.74,52.6815197568389,0.001110071300733706
2010-10-13,52.68,52.741519756838905,-0.0011664388345754562
2010-10-14,52.74,52.771519756838906,-0.0005972872675288343
2010-10-15,52.77,52.951519756838906,-0.003428036771606746
2010-10-18,52.95,53.01151975683891,-0.0011604978902904906
2010-10-19,53.01,53.37151975683891,-0.006773645541404805
2010-10-20,53.37,53.461519756838904,-0.0017118809426887038
2010-10-21,53.46,53.341519756838906,0.0022211636207816188
2010-10-22,53.34,53.311519756838905,0.0005342230589373553
2010-10-25,53.31,53.58151975683891,-0.005067414251613278
2010-10-26,53.58,53.61151975683891,-0.0005879288067540678
2010-10-27,53.61,54.211519756838904,-0.011095792177326369
2010-10-28,54.21,54.631519756838905,-0.007715687916335812
2010-10-29,54.63,54.15151975683891,0.00883595225599687
2010-11-01,54.15,54.811519756838905,-0.01206899133199768
2010-11-02,54.81,54.87151975683891,-0.001121160068310978
2010-11-03,54.87,55.591519756838906,-0.012978953624489531
2010-11-04,55.59,55.47151975683891,0.002135875196505488
2010-11-05,55.47,55.29151975683891,0.00322798584567785
2010-11-08,55.29,54.15151975683891,0.02102397584173632
2010-11-09,54.15,53.6415197568389,0.009479228878414903
2010-11-10,53.64,53.61151975683891,0.0005312336469898149
2010-11-11,53.61,53.37151975683891,0.004468305273067186
2010-11-12,53.37,53.22151975683891,0.0027898534998525015
2010-11-15,53.22,52.83151975683891,0.007353190764700646
2010-11-16,52.83,52.771519756838906,0.0011081781125605872
2010-11-17,52.77,53.0715197568389,-0.005681385387499627
2010-11-18,53.07,52.83151975683891,0.004513976585544199
2010-11-19,52.83,52.98151975683891,-0.0028598605237131203
2010-11-22,52.98,52.711519756838904,0.005093388397822807
2010-11-23,52.71,52.98151975683891,-0.0051248012153116695
2010-11-24,52.98,52.561519756838905,0.007961722665118298
2010-11-26,52.56,52.531519756838904,0.0005421553248969868
2010-11-29,52.53,52.65151975683891,-0.002308000935207999
2010-11-30,52.65,53.341519756838906,-0.012964005524987887
2010-12-01,53.34,53.281519756838904,0.0010975708543596863
2010-12-02,53.28,53.37151975683891,-0.0017147676748923146
2010-12-03,53.37,53.04151975683891,0.006192888979557054
2010-12-06,53.04,52.411519756838906,0.011991261579074708
2010-12-07,52.41,52.08151975683891,0.006307040284053045
2010-12-08,52.08,52.3215197568389,-0.004616069218962959
2010-12-09,52.32,52.591519756838906,-0.0051628049178708
2010-12-10,52.59,52.62151975683891,-0.0005989898616488576
2010-12-13,52.62,52.98151975683891,-0.006823506734010665
2010-12-14,52.98,52.65151975683891,0.006238760907151697
2010-12-15,52.65,52.98151975683891,-0.006257271561111
2010-12-16,52.98,53.22151975683891,-0.0045380093981227665
2010-12-17,53.22,53.19151975683891,0.0005354282654694842
2010-12-20,53.19,53.311519756838905,-0.002279427737066464
2010-12-21,53.31,53.281519756838904,0.0005345238516294426
2010-12-22,53.28,53.311519756838905,-0.0005912372594641946
2010-12-23,53.31,53.40151975683891,-0.0017138043496821576
2010-12-27,53.4,53.58151975683891,-0.003387730651587928
2010-12-28,53.58,53.491519756838905,0.0016540985106294759
2010-12-29,53.49,53.40151975683891,0.0016568862377697169
2010-12-30,53.4,53.4315197568389,-0.0005899094201764488
2010-12-31,53.43,54.84611068991661,-0.02581971031497332
2011-01-03,53.58,55.1161106899166,-0.02787044787246995
2011-01-04,53.85,54.576110689916604,-0.013304551767019834
2011-01-05,53.31,54.4861106899166,-0.021585513721284033
2011-01-06,53.22,54.636110689916606,-0.02591895125832888
2011-01-07,53.37,54.0061106899166,-0.011778494725697253
2011-01-10,52.74,54.1861106899166,-0.026687848075903853
2011-01-11,52.92,54.396110689916604,-0.027136327785108105
2011-01-12,53.13,54.6661106899166,-0.02809987157546112
2011-01-13,53.4,55.02611068991661,-0.029551619577114496
2011-01-14,53.76,55.2961106899166,-0.02777972393991024
2011-01-18,54.03,55.2661106899166,-0.022366522168568825
2011-01-19,54.0,55.4161106899166,-0.02555413348729063
2011-01-20,54.15,55.746110689916605,-0.028631785610925387
2011-01-21,54.48,55.77611068991661,-0.02323773877175206
2011-01-24,54.51,55.6561106899166,-0.020592719751871713
2011-01-25,54.39,55.566110689916606,-0.021165971044470266
2011-01-26,54.3,55.896110689916604,-0.028554950786666033
2011-01-27,54.63,55.146110689916604,-0.009358968084234642
2011-01-28,53.88,54.9061106899166,-0.01868846066536345
2011-01-31,53.64,55.4161106899166,-0.03205043926404194
2011-02-01,54.15,55.146110689916604,-0.018063117733137624
2011-02-02,53.88,55.536110689916605,-0.02982042979501076
2011-02-03,54.27,55.2961106899166,-0.018556652124607997
2011-02-04,54.03,55.716110689916604,-0.03026253392489131
2011-02-07,54.45,55.6561106899166,-0.021670768491825587
2011-02-08,54.39,54.7561106899166,-0.0066862069877440256
2011-02-09,53.49,54.84611068991661,-0.024725740309712085
2011-02-10,53.58,54.786110689916605,-0.022014898935663885
2011-02-11,53.52,54.3361106899166,-0.015019674385123971
2011-02-14,53.07,54.9361106899166,-0.03396874417356821
2011-02-15,53.67,54.3661106899166,-0.01280412891565752
2011-02-16,53.1,55.6261106899166,-0.04541231911751309
2011-02-17,54.36,55.0861106899166,-0.013181375138352491
2011-02-18,53.82,55.206110689916606,-0.02510792143467877
2011-02-22,53.94,54.966110689916604,-0.018668060683886933
2011-02-23,53.7,54.7261106899166,-0.01874992900063077
2011-02-24,53.46,54.8761106899166,-0.025805595041501483
2011-02-25,53.61,55.2361106899166,-0.029439268435195065
2011-02-28,53.97,54.9061106899166,-0.01704929885133022
2011-03-01,53.64,55.146110689916604,-0.027311276735097034
2011-03-02,53.88,55.5061106899166,-0.02929606613947111
2011-03-03,54.24,55.206110689916606,-0.017500067978762024
2011-03-04,53.94,55.6861106899166,-0.031356305338680834
2011-03-07,54.42,55.9861106899166,-0.027973200328035408
2011-03-08,54.72,56.5861106899166,-0.03297824620148593
2011-03-09,55.32,56.2261106899166,-0.016115478712617093
2011-03-10,54.96,56.5561106899166,-0.02822171946489893
2011-03-11,55.29,55.8061106899166,-0.009248282733486657
2011-03-14,54.54,54.966110689916604,-0.007752243783818891
2011-03-15,53.7,54.216110689916604,-0.00951950782431521
2011-03-16,52.95,54.066110689916606,-0.020643443289601326
2011-03-17,52.8,54.1561106899166,-0.025040769594429135
2011-03-18,52.89,54.426110689916605,-0.028223782123038887
2011-03-21,53.16,54.5461106899166,-0.025411723629506056
2011-03-22,53.28,54.7261106899166,-0.026424510561519732
2011-03-23,53.46,54.8761106899166,-0.025805595041501483
2011-03-24,53.61,54.7261106899166,-0.02039448219224993
2011-03-25,53.46,54.84611068991661,-0.025272725312342703
2011-03-28,53.58,55.4161106899166,-0.033133156893500604
2011-03-29,54.15,55.77611068991661,-0.029154250265975956
2011-03-30,54.51,55.716110689916604,-0.021647431505567805
2011-03-31,54.45,56.32611570247934,-0.03330809659215961
2011-04-01,55.26,56.20611570247934,-0.016832967207474292
2011-04-04,55.14,56.29611570247934,-0.02053633164656199
2011-04-05,55.23,56.74611570247934,-0.026717523899404072
2011-04-06,55.68,56.20611570247934,-0.00936047075845392
2011-04-07,55.14,56.29611570247934,-0.02053633164656199
2011-04-08,55.23,55.54611570247934,-0.005691049652734481
2011-04-11,54.48,55.036115702479336,-0.010104559440307415
2011-04-12,53.97,55.30611570247934,-0.02415855254899857
2011-04-13,54.24,55.69611570247934,-0.026143936325069728
2011-04-14,54.63,56.176115702479336,-0.027522652343353382
2011-04-15,55.11,55.69611570247934,-0.010523457427628946
2011-04-18,54.63,55.72611570247934,-0.019669695055213987
2011-04-19,54.66,56.38611570247934,-0.030612424370339175
2011-04-20,55.32,56.41611570247934,-0.019429123909556312
2011-04-21,55.35,56.356115702479336,-0.01785282200410898
2011-04-25,55.29,56.536115702479336,-0.02204105618145058
2011-04-26,55.47,56.68611570247934,-0.02145350210379915
2011-04-27,55.62,57.106115702479336,-0.02602375742419505
2011-04-28,56.04,57.01611570247934,-0.017119996521209768
2011-04-29,55.95,57.466115702479335,-0.026382776771075922
2011-05-02,56.4,57.40611570247934,-0.017526280783284
2011-05-03,56.34,57.61611570247934,-0.02214858962497579
2011-05-04,56.55,57.22611570247934,-0.011814810321820413
2011-05-05,56.16,57.22611570247934,-0.01862988059546311
2011-05-06,56.16,57.676115702479336,-0.026286716503243435
2011-05-09,56.61,58.09611570247934,-0.02558029369966841
2011-05-10,57.03,57.97611570247934,-0.016319059857935247
2011-05-11,56.91,58.75611570247934,-0.031419975272487966
2011-05-12,57.69,58.72611570247934,-0.01764318463915704
2011-05-13,57.66,58.966115702479335,-0.022150275406803144
2011-05-16,57.9,59.50611570247934,-0.026990766974434255
2011-05-17,58.44,58.48611570247934,-0.0007884897453941386
2011-05-18,57.42,58.27611570247934,-0.014690678885499464
2011-05-19,57.21,58.09611570247934,-0.015252580861297105
2011-05-20,57.03,57.466115702479335,-0.00758909310553102
2011-05-23,56.4,57.286115702479336,-0.015468245518363677
2011-05-24,56.22,57.07611570247934,-0.014999543888761013
2011-05-25,56.01,56.86611570247934,-0.01505493547261949
2011-05-26,55.8,56.926115702479336,-0.019782057647581452
2011-05-27,55.86,57.31611570247934,-0.025404996214988596
2011-05-31,56.25,56.80611570247934,-0.009789715343185623
2011-06-01,55.74,56.89611570247934,-0.02031976503501387
2011-06-02,55.83,56.41611570247934,-0.010389153793755157
2011-06-03,55.35,56.176115702479336,-0.014705817448372849
2011-06-06,55.11,56.20611570247934,-0.019501715939267195
2011-06-07,55.14,56.44611570247934,-0.023139159997540237
2011-06-08,55.38,56.29611570247934,-0.016273160075926718
2011-06-09,55.23,55.90611570247934,-0.012093769956716183
2011-06-10,54.84,56.56611570247934,-0.03051501205347351
2011-06-13,55.5,56.68611570247934,-0.02092427198054536
2011-06-14,55.62,56.23611570247934,-0.01095587230346673
2011-06-15,55.17,57.106115702479336,-0.03390382411170145
2011-06-16,56.04,57.286115702479336,-0.021752490759735732
2011-06-17,56.22,57.55611570247934,-0.023214139560529534
2011-06-20,56.49,57.466115702479335,-0.01698593493830347
2011-06-21,56.4,57.13611570247934,-0.012883544732240071
2011-06-22,56.07,56.716115702479335,-0.011392100719109899
2011-06-23,55.65,56.59611570247934,-0.01671697237055958
2011-06-24,55.53,56.926115702479336,-0.0245250476912221
2011-06-27,55.86,56.95611570247934,-0.0192449167040305
2011-06-28,55.89,57.40611570247934,-0.026410351648541552
2011-06-29,56.34,57.55611570247934,-0.021129217766635122
2011-06-30,56.49,58.23252252252252,-0.029923528073999672
2011-07-01,57.21,58.23252252252252,-0.01755930325922328
2011-07-05,57.21,58.23252252252252,-0.01755930325922328
2011-07-06,57.21,58.292522522522525,-0.01857052115225022
2011-07-07,57.27,58.292522522522525,-0.017541229617013876
2011-07-08,57.27,58.20252252252252,-0.016022029322898534
2011-07-11,57.18,58.38252252252252,-0.020597303277853696
2011-07-12,57.36,58.082522522522524,-0.012439585802120678
2011-07-13,57.06,57.69252252252252,-0.01096368289799754
2011-07-14,56.67,57.572522522522526,-0.01567627199536814
2011-07-15,56.55,56.91252252252252,-0.006369819970272084
2011-07-18,55.89,57.30252252252252,-0.024650267742878818
2011-07-19,56.28,57.512522522522524,-0.02143050710460237
2011-07-20,56.49,58.322522522522526,-0.03142049491797705
2011-07-21,57.3,57.87252252252252,-0.009892821283186914
2011-07-22,56.85,57.78252252252252,-0.01613848758781755
2011-07-25,56.76,57.48252252252252,-0.012569429642539265
2011-07-26,56.46,57.30252252252252,-0.014703061670476636
2011-07-27,56.28,56.88252252252252,-0.010592401598996437
2011-07-28,55.86,56.822522522522526,-0.016939102310021825
2011-07-29,55.8,57.12252252252252,-0.023152383055231374
2011-08-01,56.1,56.67252252252252,-0.01010229467543089
2011-08-02,55.65,56.37252252252252,-0.012816927293502922
2011-08-03,55.35,55.082522522522524,0.004855940963272243
2011-08-04,54.06,55.38252252252252,-0.023879781242984843
2011-08-05,54.36,52.832522522522524,0.028911689325950896
2011-08-08,51.81,54.60252252252252,-0.05114273834822658
2011-08-09,53.58,52.77252252252252,0.015301096837522898
2011-08-10,51.75,55.082522522522524,-0.06050054300181873
2011-08-11,54.06,54.48252252252252,-0.007755193830238927
2011-08-12,53.46,56.222522522522524,-0.049135513644302686
2011-08-15,55.2,55.89252252252252,-0.012390253494883097
2011-08-16,54.87,56.432522522522525,-0.02768833383088476
2011-08-17,55.41,56.13252252252252,-0.012871727299136104
2011-08-18,55.11,55.74252252252252,-0.01134721741856859
2011-08-19,54.72,56.072522522522526,-0.02412095018516891
2011-08-22,55.05,56.49252252252252,-0.025534751469938666
2011-08-23,55.47,57.63252252252252,-0.0375226075117121
2011-08-24,56.61,56.70252252252252,-0.0016317179272892224
2011-08-25,55.68,56.70252252252252,-0.01803310464920449
2011-08-26,55.68,57.332522522522524,-0.028823474876294664
2011-08-29,56.31,57.332522522522524,-0.01783494738297675
2011-08-30,56.31,57.752522522522526,-0.024977653953729306
2011-08-31,56.73,57.45252252252252,-0.012575993025184973
2011-09-01,56.43,57.362522522522525,-0.016256651233501507
2011-09-02,56.34,56.94252252252252,-0.01058124044793074
2011-09-06,55.92,57.362522522522525,-0.025147473630646844
2011-09-07,56.34,57.45252252252252,-0.019364206716709242
2011-09-08,56.43,56.67252252252252,-0.004279366997051115
2011-09-09,55.65,57.60252252252252,-0.033896476005179976
2011-09-12,56.58,57.96252252252252,-0.023852007510289375
2011-09-13,56.94,58.262522522522524,-0.022699369427598648
2011-09-14,57.24,59.222522522522524,-0.033475820314282645
2011-09-15,58.2,59.73252252252252,-0.025656417271590626
2011-09-16,58.71,59.67252252252252,-0.016130079336921455
2011-09-19,58.65,60.27252252252252,-0.026919771308994478
2011-09-20,59.25,60.002522522522526,-0.012541514771150841
2011-09-21,58.98,59.49252252252252,-0.008614906559534341
2011-09-22,58.47,60.39252252252252,-0.03183378408817983
2011-09-23,59.37,60.84252252252252,-0.024202193818927076
2011-09-26,59.82,60.722522522522524,-0.014863060443310316
2011-09-27,59.7,60.66252252252252,-0.01586683973066172
2011-09-28,59.64,61.41252252252252,-0.028862558476937084
2011-09-29,60.39,60.99252252252252,-0.009878629340179024
2011-09-30,59.97,60.655525525525526,-0.011301946847975808
2011-10-03,59.13,60.445525525525525,-0.02176381980449471
2011-10-04,58.92,59.99552552552552,-0.0179267623060978
2011-10-05,58.47,60.32552552552553,-0.030758547221282018
2011-10-06,58.8,60.89552552552553,-0.034411814455023504
2011-10-07,59.37,62.305525525525525,-0.04711501108072491
2011-10-10,60.78,61.31552552552552,-0.008733930288220115
2011-10-11,59.79,60.92552552552552,-0.01863792746522608
2011-10-12,59.4,60.92552552552552,-0.025039185339261194
2011-10-13,59.4,61.28552552552553,-0.03076624552628182
2011-10-14,59.76,61.85552552552553,-0.03387774184637371
2011-10-17,60.33,61.88552552552552,-0.02513553068049701
2011-10-18,60.36,62.125525525525525,-0.02841868154177829
2011-10-19,60.6,62.24552552552552,-0.02643604518770959
2011-10-20,60.72,63.17552552552552,-0.03886830390565388
2011-10-21,61.65,62.60552552552553,-0.015262638840655374
2011-10-24,61.08,61.945525525525525,-0.01397236552894976
2011-10-25,60.42,62.42552552552552,-0.03212669030243842
2011-10-26,60.9,63.415525525525524,-0.03966734493926094
2011-10-27,61.89,62.905525525525526,-0.016143661737846093
2011-10-28,61.38,62.78552552552553,-0.02238613938102829
2011-10-31,61.26,62.125525525525525,-0.013931882558802844
2011-11-01,60.6,62.81552552552552,-0.035270349280532964
2011-11-02,61.29,63.95552552552552,-0.04167779880819955
2011-11-03,62.43,63.445525525525525,-0.01600625918240617
2011-11-04,61.92,64.07552552552552,-0.033640387774374614
2011-11-07,62.55,64.01552552552552,-0.02289328273875002
2011-11-08,62.49,63.20552552552552,-0.01132061666406925
2011-11-09,61.68,63.775525525525524,-0.032857832346466664
2011-11-10,62.25,64.52552552552552,-0.03526550937776329
2011-11-11,63.0,64.01552552552552,-0.01586373801025176
2011-11-14,62.49,63.56552552552552,-0.016919950187364252
2011-11-15,62.04,62.21552552552553,-0.0028212495842940832
2011-11-16,60.69,61.82552552552553,-0.018366613399132592
2011-11-17,60.3,62.03552552552553,-0.027976316970369175
2011-11-18,60.51,61.61552552552553,-0.017942320804641088
2011-11-21,60.09,61.28552552552553,-0.01950746959047589
2011-11-22,59.76,60.415525525525524,-0.010850282602417605
2011-11-23,58.89,60.89552552552553,-0.03293387335469944
2011-11-25,59.37,61.49552552552552,-0.03456390537947773
2011-11-28,59.97,62.155525525525526,-0.03516220813912985
2011-11-29,60.63,64.07552552552552,-0.05377287969574185
2011-11-30,62.55,63.625525525525525,-0.016903994373988263
2011-12-01,62.1,63.38552552552552,-0.02028105809437264
2011-12-02,61.86,63.625525525525525,-0.027748698512788272
2011-12-05,62.1,63.56552552552552,-0.023055351362383125
2011-12-06,62.04,63.655525525525526,-0.025379187622568744
2011-12-07,62.13,62.99552552552552,-0.013739476229542857
2011-12-08,61.47,64.10552552552552,-0.04111229888406598
2011-12-09,62.58,63.35552552552553,-0.012240850645506507
2011-12-12,61.83,64.13552552552552,-0.03594771394845653
2011-12-13,62.61,64.07552552552552,-0.022871845583875894
2011-12-14,62.55,64.64552552552553,-0.03241563137572612
2011-12-15,63.12,64.55552552552552,-0.022237066677706974
2011-12-16,63.03,64.43552552552552,-0.021812897684348576
2011-12-19,62.91,65.72552552552553,-0.042837626675682916
2011-12-20,64.2,66.47552552552553,-0.0342310272470393
2011-12-21,64.95,66.41552552552552,-0.022066008119777325
2011-12-22,64.89,67.19552552552553,-0.03431070011722326
2011-12-23,65.67,67.49552552552552,-0.027046615480238678
2011-12-27,65.97,67.25552552552553,-0.019114050711530495
2011-12-28,65.73,67.70552552552553,-0.029178202372577955
2011-12-29,66.18,67.52552552552552,-0.019926176287467623
2011-12-30,66.0,66.44289572393099,-0.006665810078043788
2012-01-03,64.86,66.14289572393098,-0.01939582036573606
2012-01-04,64.56,66.11289572393099,-0.023488544964290314
2012-01-05,64.53,66.11289572393099,-0.0239423142277827
2012-01-06,64.53,65.99289572393099,-0.022167472845118663
2012-01-09,64.41,65.99289572393099,-0.023985850394453667
2012-01-10,64.41,65.78289572393098,-0.020870101700791177
2012-01-11,64.2,65.42289572393098,-0.01869216748049951
2012-01-12,63.84,65.51289572393098,-0.02553536529633038
2012-01-13,63.93,65.54289572393098,-0.024608246341824125
2012-01-17,63.96,65.54289572393098,-0.02415053083095675
2012-01-18,63.96,65.30289572393099,-0.02056410682932197
2012-01-19,63.72,65.48289572393098,-0.02692146864370759
2012-01-20,63.9,65.39289572393098,-0.022829631680993834
2012-01-23,63.81,65.00289572393098,-0.018351424358035273
2012-01-24,63.42,65.66289572393099,-0.03415773397141786
2012-01-25,64.08,65.99289572393099,-0.028986388655124817
2012-01-26,64.41,65.12289572393098,-0.010946929125404514
2012-01-27,63.54,64.97289572393099,-0.022053745765301058
2012-01-30,63.39,65.51289572393098,-0.03240424195072655
2012-01-31,63.93,65.96289572393098,-0.030818776247166224
2012-02-01,64.38,65.69289572393099,-0.019985353202396916
2012-02-02,64.11,65.78289572393098,-0.02543055767796487
2012-02-03,64.2,65.39289572393098,-0.01824197736963684
2012-02-06,63.81,66.02289572393099,-0.03351709584481144
2012-02-07,64.44,65.72289572393099,-0.019519768716822705
2012-02-08,64.14,65.96289572393098,-0.02763516828551915
2012-02-09,64.38,66.02289572393099,-0.024883727166415404
2012-02-10,64.44,65.90289572393097,-0.022197745757016163
2012-02-13,64.32,66.08289572393099,-0.02667703502727392
2012-02-14,64.5,64.19289572393099,0.004784085101718238
2012-02-15,62.61,64.88289572393099,-0.03503073804846635
2012-02-16,63.3,64.28289572393098,-0.015290159425177752
2012-02-17,62.7,64.16289572393099,-0.02279971481064813
2012-02-21,62.58,64.37289572393098,-0.02785171777295803
2012-02-22,62.79,64.25289572393098,-0.022767778906283898
2012-02-23,62.67,64.88289572393099,-0.03410599510457413
2012-02-24,63.3,64.79289572393098,-0.02304104033707499
2012-02-27,63.21,64.61289572393099,-0.021712317768964984
2012-02-28,63.03,64.34289572393098,-0.020404672639603882
2012-02-29,62.76,64.55289572393099,-0.02777405573870062
2012-03-01,62.97,64.70289572393098,-0.026782351926330383
2012-03-02,63.12,64.85289572393098,-0.02672040630703154
2012-03-05,63.27,64.64289572393098,-0.021238153219406697
2012-03-06,63.06,64.67289572393098,-0.024939284160337305
2012-03-07,63.09,65.03289572393098,-0.029875583768846692
2012-03-08,63.45,65.03289572393098,-0.02433992376182159
2012-03-09,63.45,65.69289572393099,-0.034142135145885044
2012-03-12,64.11,65.872895723931,-0.026762080284418843
2012-03-13,64.29,65.03289572393098,-0.011423383745429616
2012-03-14,63.45,64.97289572393099,-0.02343893875996772
2012-03-15,63.39,64.79289572393098,-0.021651999162198732
2012-03-16,63.21,64.40289572393098,-0.018522392673839372
2012-03-19,62.82,64.25289572393098,-0.02230087387948332
2012-03-20,62.67,64.10289572393098,-0.022353057654399433
2012-03-21,62.52,64.19289572393099,-0.026060449603729774
2012-03-22,62.61,63.952895723930986,-0.02099820045253209
2012-03-23,62.37,64.49289572393099,-0.03291673757398461
2012-03-26,62.91,64.76289572393098,-0.028610452068564718
2012-03-27,63.18,64.31289572393098,-0.017615374197953004
2012-03-28,62.73,64.31289572393098,-0.024612415692269685
2012-03-29,62.73,64.61289572393099,-0.029141175346419468
2012-03-30,63.03,64.10104712041885,-0.01670873048932897
2012-04-02,63.3,64.22104712041885,-0.014341826577380812
2012-04-03,63.42,64.37104712041885,-0.014774454711599216
2012-04-04,63.57,63.08104712041885,0.007751185211744449
2012-04-05,62.28,62.63104712041885,-0.005605001617550842
2012-04-09,61.83,61.91104712041885,-0.0013090898020382546
2012-04-10,61.11,61.85104712041885,-0.011981157230468442
