date,APTV,dcf,Deviation
2014-01-02,49.81,54.134778704297624,-0.07988909916711806
2014-01-03,49.68,54.14477870429763,-0.08246000466049086
2014-01-06,49.69,55.03477870429763,-0.09711638404171985
2014-01-07,50.58,55.384778704297624,-0.08675269300886079
2014-01-08,50.93,55.264778704297626,-0.07843655228389679
2014-01-09,50.81,55.984778704297625,-0.092431886381653
2014-01-10,51.53,54.914778704297625,-0.06163693607004794
2014-01-13,50.46,56.40477870429763,-0.10539494774836655
2014-01-14,51.95,56.764778704297626,-0.08481982691025802
2014-01-15,52.31,56.60477870429763,-0.07587307648941577
2014-01-16,52.15,57.014778704297626,-0.08532487216215279
2014-01-17,52.56,57.264778704297626,-0.08215833206292544
2014-01-21,52.81,57.47477870429763,-0.08116218643132977
2014-01-22,53.02,56.67477870429763,-0.0644868632547565
2014-01-23,52.22,54.68477870429763,-0.04507248200867131
2014-01-24,50.23,54.40477870429763,-0.07673551485226149
2014-01-27,49.95,54.78477870429763,-0.08825040127283312
2014-01-28,50.33,54.60477870429763,-0.07828579852776119
2014-01-29,50.15,55.56477870429762,-0.09744983837898058
2014-01-30,51.11,55.49477870429763,-0.07901245498539244
2014-01-31,51.04,54.014778704297626,-0.055073422045899156
2014-02-03,49.56,54.75477870429763,-0.09487352204182853
2014-02-04,50.3,55.56477870429762,-0.09475028654960571
2014-02-05,51.11,56.04477870429763,-0.0880506412619525
2014-02-06,51.59,56.764778704297626,-0.09116178768624084
2014-02-07,52.31,56.914778704297625,-0.0809065555402031
2014-02-10,52.46,57.234778704297625,-0.08342442850991749
2014-02-11,52.78,58.17477870429763,-0.09273397895880764
2014-02-12,53.72,58.24477870429763,-0.07768556778744817
2014-02-13,53.79,58.204778704297624,-0.07584907635722449
2014-02-14,53.75,58.92477870429763,-0.08782007871877184
2014-02-18,54.47,59.06477870429762,-0.07779219367435475
2014-02-19,54.61,59.53477870429763,-0.08272103821462806
2014-02-20,55.08,59.704778704297624,-0.07746077960028896
2014-02-21,55.25,60.204778704297624,-0.0822987611769751
2014-02-24,55.75,60.14477870429763,-0.0730699954173013
2014-02-25,55.69,60.46477870429763,-0.07896793483109621
2014-02-26,56.01,60.28477870429763,-0.07090975195025284
2014-02-27,55.83,60.25477870429763,-0.0734344860183187
2014-02-28,55.8,60.00477870429763,-0.07007406401777927
2014-03-03,55.55,60.46477870429763,-0.08128333237326979
2014-03-04,56.01,59.61477870429763,-0.060467870260462075
2014-03-05,55.16,60.58477870429763,-0.08954029081751547
2014-03-06,56.13,60.304778704297625,-0.0692279914460594
2014-03-07,55.85,60.49477870429763,-0.07677982800799399
2014-03-10,56.04,61.264778704297626,-0.08528193220962565
2014-03-11,56.81,60.75477870429763,-0.06492952140435637
2014-03-12,56.3,59.57477870429763,-0.05496921307172886
2014-03-13,55.12,58.914778704297625,-0.06441132068651578
2014-03-14,54.46,60.21477870429763,-0.09557086861612762
2014-03-17,55.76,61.04477870429763,-0.0865721658177716
2014-03-18,56.59,60.74477870429763,-0.068397297560715
2014-03-19,56.29,61.04477870429763,-0.07789001459616862
2014-03-20,56.59,60.31477870429762,-0.0617556556504818
2014-03-21,55.86,59.984778704297625,-0.06876375629609688
2014-03-24,55.53,59.29477870429763,-0.0634925837749144
2014-03-25,54.84,59.25477870429763,-0.07450502391256808
2014-03-26,54.8,59.50477870429763,-0.07906556089684003
2014-03-27,55.05,60.39477870429763,-0.08849736382786522
2014-03-28,55.94,61.33477870429763,-0.08795627567691255
2014-03-31,56.88,61.44680960604777,-0.07432134614192065
2014-04-01,58.26,61.95680960604777,-0.05966752693616617
2014-04-02,58.77,61.63680960604777,-0.04651132374259803
2014-04-03,58.45,60.02680960604777,-0.02626842266640972
2014-04-04,56.84,58.44680960604777,-0.027491827473188568
2014-04-07,55.26,58.59680960604777,-0.056945243751007624
2014-04-08,55.41,60.42680960604777,-0.08302291050536725
2014-04-09,57.24,59.03680960604777,-0.03043541170394992
2014-04-10,55.85,57.58680960604777,-0.030159851152187667
2014-04-11,54.4,58.18680960604777,-0.06508020686623417
2014-04-14,55.0,58.226809606047766,-0.05541793596248512
2014-04-15,55.04,58.42680960604777,-0.05796670447837016
2014-04-16,55.24,59.51680960604777,-0.07185885188330365
2014-04-17,56.33,60.05680960604777,-0.06205473834681485
2014-04-21,56.87,60.87680960604777,-0.0658183244486209
2014-04-22,57.69,60.81680960604777,-0.05141357506752264
2014-04-23,57.63,60.46680960604777,-0.04691515270162416
2014-04-24,57.28,58.91680960604777,-0.027781708089634094
2014-04-25,55.73,58.35680960604777,-0.04501290635627109
2014-04-28,55.17,58.70680960604777,-0.0602453042463309
2014-04-29,55.52,59.21680960604777,-0.06242838191793121
2014-04-30,56.03,59.42680960604777,-0.05715954850287097
2014-05-01,56.24,60.08680960604777,-0.06402086633104564
2014-05-02,56.9,60.12680960604777,-0.05366673580703685
2014-05-05,56.94,59.57680960604777,-0.04425899311298642
2014-05-06,56.39,59.78680960604777,-0.056815368279898304
2014-05-07,56.6,59.05680960604777,-0.04160078443851767
2014-05-08,55.87,59.21680960604777,-0.05651789801431595
2014-05-09,56.03,59.67680960604777,-0.061109325885916554
2014-05-12,56.49,59.73680960604777,-0.0543519084373576
2014-05-13,56.55,59.32680960604777,-0.04680530816483852
2014-05-14,56.14,58.476809606047766,-0.039961304691391475
2014-05-15,55.29,58.52680960604777,-0.05530473346890419
2014-05-16,55.34,59.11680960604777,-0.06388723666274077
2014-05-19,55.93,59.24680960604777,-0.0559829234367617
2014-05-20,56.06,59.796809606047766,-0.062491788954403105
2014-05-21,56.61,60.07680960604777,-0.05770628681485068
2014-05-22,56.89,61.86680960604777,-0.0804439349263173
2014-05-23,58.68,62.19680960604777,-0.05654324760905116
2014-05-27,59.01,61.38680960604777,-0.03871857197500639
2014-05-28,58.2,61.19680960604777,-0.04897003006103784
2014-05-29,58.01,61.07680960604777,-0.050212341244230574
2014-05-30,57.89,60.88680960604777,-0.04921935679398948
2014-06-02,57.7,61.60680960604777,-0.06341522359346852
2014-06-03,58.42,61.87680960604777,-0.05586599613096255
2014-06-04,58.69,62.28680960604777,-0.05774592773007492
2014-06-05,59.1,62.48680960604777,-0.05420039248923314
2014-06-06,59.3,62.06680960604777,-0.04457792536154748
2014-06-09,58.88,61.81680960604777,-0.047508268782613605
2014-06-10,58.63,61.226809606047766,-0.04241294986226518
2014-06-11,58.04,59.63680960604777,-0.026775570601379695
2014-06-12,56.45,60.17680960604777,-0.06193099352467535
2014-06-13,56.99,59.94680960604777,-0.04932388604963345
2014-06-16,56.76,59.85680960604777,-0.051736964038505584
2014-06-17,56.67,60.14680960604777,-0.05780538699924942
2014-06-18,56.96,59.66680960604777,-0.045365415444860835
2014-06-19,56.48,59.66680960604777,-0.05341008891021315
2014-06-20,56.48,59.21680960604777,-0.04621676892515769
2014-06-23,56.03,59.80680960604777,-0.06315016017282837
2014-06-24,56.62,60.18680960604777,-0.05926231394211279
2014-06-25,57.0,60.31680960604777,-0.05498980512582019
2014-06-26,57.13,60.60680960604777,-0.05736664953406201
2014-06-27,57.42,60.80680960604777,-0.05569786719596159
2014-06-30,57.62,62.33919423517851,-0.07570188054364413
2014-07-01,58.52,62.389194235178515,-0.06201705732235352
2014-07-02,58.57,62.679194235178514,-0.0655591426360781
2014-07-03,58.86,62.15919423517851,-0.05307652835228294
2014-07-07,58.34,61.97919423517851,-0.05871638507221755
2014-07-08,58.16,62.28919423517851,-0.06629069914740537
2014-07-09,58.47,62.04919423517851,-0.05768317025379366
2014-07-10,58.23,62.12919423517851,-0.0627594528333788
2014-07-11,58.31,62.28919423517851,-0.06388257681026832
2014-07-14,58.47,62.11919423517851,-0.05874503493015293
2014-07-15,58.3,61.71919423517851,-0.05539920404906473
2014-07-16,57.9,60.929194235178514,-0.049716630479080925
2014-07-17,57.11,61.32919423517851,-0.06879585306467917
2014-07-18,57.51,61.08919423517851,-0.05858964551733137
2014-07-21,57.27,61.61919423517851,-0.07058180959944371
2014-07-22,57.8,61.44919423517851,-0.05938555062597417
2014-07-23,57.63,61.33919423517851,-0.0604702145410847
2014-07-24,57.52,61.47919423517851,-0.06439892852260332
2014-07-25,57.66,61.61919423517851,-0.06425261291258821
2014-07-28,57.8,60.779194235178515,-0.04901667869519377
2014-07-29,56.96,60.46919423517851,-0.05803275997908053
2014-07-30,56.65,59.809194235178516,-0.052821213787901944
2014-07-31,55.99,59.87919423517851,-0.06495067752420824
2014-08-01,56.06,60.669194235178516,-0.0759725638898614
2014-08-04,56.85,61.18919423517851,-0.0709143875714553
2014-08-05,57.37,60.82919423517851,-0.056867336131472324
2014-08-06,57.01,60.239194235178516,-0.053606199023371603
2014-08-07,56.42,61.209194235178515,-0.07824305310697977
2014-08-08,57.39,60.83919423517851,-0.0566936212508895
2014-08-11,57.02,60.65919423517851,-0.05999410775337999
2014-08-12,56.84,60.97919423517851,-0.06787879517093776
2014-08-13,57.16,61.669194235178516,-0.07311907170349075
2014-08-14,57.85,61.359194235178514,-0.05719100908868546
2014-08-15,57.54,61.929194235178514,-0.07087439598374845
2014-08-18,58.11,62.319194235178514,-0.06754250093950143
2014-08-19,58.5,62.989194235178516,-0.07126927546362183
2014-08-20,59.17,63.03919423517851,-0.06137759662256814
2014-08-21,59.22,63.01919423517851,-0.06028630294764592
2014-08-22,59.2,63.11919423517851,-0.06209195606293416
2014-08-25,59.3,62.499194235178514,-0.05118776768769617
2014-08-26,58.68,62.07919423517851,-0.05475577247831431
2014-08-27,58.26,61.929194235178514,-0.059248215328696285
2014-08-28,58.11,62.139194235178515,-0.06484143035278511
2014-08-29,58.32,62.75919423517851,-0.0707337672077728
2014-09-02,58.94,62.499194235178514,-0.05694784194793945
2014-09-03,58.68,62.709194235178515,-0.06425204923009875
2014-09-04,58.89,62.89919423517851,-0.06373999355521531
2014-09-05,59.08,63.679194235178514,-0.0722244414430383
2014-09-08,59.86,63.53919423517851,-0.05790432628970177
2014-09-09,59.72,63.21919423517851,-0.055350187194119216
2014-09-10,59.4,62.889194235178515,-0.05548161775026772
2014-09-11,59.07,62.639194235178515,-0.056980206702180625
2014-09-12,58.82,61.71919423517851,-0.04697394823612322
2014-09-15,57.9,60.179194235178514,-0.037873458828170614
2014-09-16,56.36,59.61919423517851,-0.05466686151983269
2014-09-17,55.8,59.04919423517851,-0.055025208680033244
2014-09-18,55.23,58.669194235178516,-0.05862010344632196
2014-09-19,54.85,58.309194235178516,-0.05932502207501866
2014-09-22,54.49,57.72919423517851,-0.056110158440504265
2014-09-23,53.91,57.93919423517851,-0.06954177199675549
2014-09-24,54.12,57.679194235178514,-0.06170672601053373
2014-09-25,53.86,57.57919423517851,-0.06459267595839746
2014-09-26,53.76,56.459194235178515,-0.04780787738371062
2014-09-29,52.64,55.239194235178516,-0.0470534422372737
2014-09-30,51.42,54.65989194887337,-0.05927366179032756
2014-10-01,51.28,55.78989194887337,-0.08083707982453692
2014-10-02,52.41,56.39989194887337,-0.0707429005802035
2014-10-03,53.02,56.57989194887337,-0.0629179700818473
2014-10-06,53.2,55.93989194887337,-0.04897921417827378
2014-10-07,52.56,56.26989194887337,-0.06593031940143346
2014-10-08,52.89,55.14989194887337,-0.04097726883977215
2014-10-09,51.77,53.96989194887337,-0.040761466614707365
2014-10-10,50.59,52.24989194887337,-0.03176833265985646
2014-10-13,48.87,54.90989194887337,-0.10999642750157146
2014-10-14,51.53,54.99989194887337,-0.06308906846760531
2014-10-15,51.62,55.62989194887337,-0.07208160592076407
2014-10-16,52.25,56.25989194887337,-0.07127443388119892
2014-10-17,52.88,56.61989194887337,-0.06605261543505614
2014-10-20,53.24,57.81989194887337,-0.07920962482813165
2014-10-21,54.44,57.37989194887337,-0.0512355783362729
2014-10-22,54.0,58.44989194887337,-0.07613173952084862
2014-10-23,55.07,59.35989194887337,-0.07226920076890042
2014-10-24,55.98,59.43989194887337,-0.058208247616758135
2014-10-27,56.06,61.09989194887337,-0.0824861024810094
2014-10-28,57.72,60.13989194887337,-0.04023771693721345
2014-10-29,56.76,60.15989194887337,-0.05651426288735295
2014-10-30,56.78,61.19989194887337,-0.07222058418936039
2014-10-31,57.82,61.28989194887337,-0.056614424312705136
2014-11-03,57.91,60.74989194887337,-0.04674727571965731
2014-11-04,57.37,62.00989194887337,-0.07482502876636077
2014-11-05,58.63,62.41989194887337,-0.06071609274776668
2014-11-06,59.04,61.70989194887337,-0.043265218339474276
2014-11-07,58.33,61.94989194887337,-0.058432578895550535
2014-11-10,58.57,62.25989194887337,-0.059265954908875096
2014-11-11,58.88,62.42989194887337,-0.0568620549877058
2014-11-12,59.05,62.64989194887337,-0.05746046540369343
2014-11-13,59.27,62.62989194887337,-0.053646778627945646
2014-11-14,59.25,62.76989194887337,-0.05607611929203826
2014-11-17,59.39,63.50989194887337,-0.06487008279261375
2014-11-18,60.13,62.979891948873366,-0.04525082309107298
2014-11-19,59.6,63.00989194887337,-0.05411677188147179
2014-11-20,59.63,63.61989194887337,-0.06271453513438452
2014-11-21,60.24,64.40989194887337,-0.06473993081968366
2014-11-24,61.03,63.62989194887337,-0.040859600248298156
2014-11-25,60.25,63.549891948873366,-0.051926004083974964
2014-11-26,60.17,64.52989194887337,-0.06756391212196178
2014-11-28,61.15,64.48989194887336,-0.051789386645603064
2014-12-01,61.11,64.74989194887337,-0.05621464128075204
2014-12-02,61.37,65.52989194887337,-0.06348083027695106
2014-12-03,62.15,64.89989194887337,-0.04237128701292259
2014-12-04,61.52,64.89989194887337,-0.052078545085036065
2014-12-05,61.52,64.34989194887336,-0.04397663870394275
2014-12-08,60.97,64.43989194887337,-0.05384695479667134
2014-12-09,61.06,62.80989194887337,-0.02786013308696289
2014-12-10,59.43,63.02989194887337,-0.05711404283849031
2014-12-11,59.65,61.85989194887337,-0.03572414822030123
2014-12-12,58.48,62.13989194887337,-0.05889762331554438
2014-12-15,58.76,61.61989194887337,-0.04641182998578197
2014-12-16,58.24,62.88989194887337,-0.07393703192642653
2014-12-17,59.51,64.17989194887338,-0.07276253990258319
2014-12-18,60.8,64.99989194887337,-0.06461382969954566
2014-12-19,61.62,65.16989194887337,-0.05447134931048081
2014-12-22,61.79,65.29989194887337,-0.0537503484940135
2014-12-23,61.92,64.94989194887337,-0.04664968420976612
2014-12-24,61.57,65.08989194887337,-0.054077397326733445
2014-12-26,61.71,65.22989194887337,-0.053961333427199776
2014-12-29,61.85,64.83989194887337,-0.046111920594052114
2014-12-30,61.46,64.33989194887337,-0.04476059660096776
2014-12-31,60.96,63.84446818377555,-0.04517961016563943
2015-01-02,60.85,61.18446818377555,-0.005466553746465985
2015-01-05,58.19,60.814468183775546,-0.04315532573342007
2015-01-06,57.82,61.27446818377555,-0.056376959052746756
2015-01-07,58.28,62.714468183775544,-0.07070885414799322
2015-01-08,59.72,61.80446818377555,-0.033726820164156845
2015-01-09,58.81,60.744468183775545,-0.0318459975305575
2015-01-12,57.75,59.704468183775546,-0.032735710462398315
2015-01-13,56.71,59.27446818377555,-0.04326429679342925
2015-01-14,56.28,59.27446818377555,-0.05051868495034739
2015-01-15,56.28,58.814468183775546,-0.04309259714558977
2015-01-16,55.82,59.54446818377555,-0.0625493567644354
2015-01-20,56.55,60.52446818377555,-0.06566713104702604
2015-01-21,57.53,61.04446818377555,-0.05757226311146124
2015-01-22,58.05,61.394468183775544,-0.05447507377642491
2015-01-23,58.4,61.314468183775546,-0.047533123422682566
2015-01-26,58.32,61.50446818377555,-0.051776208750563435
2015-01-27,58.51,60.134468183775546,-0.027013927832720608
2015-01-28,57.14,60.97446818377555,-0.0628864555606874
2015-01-29,57.98,60.604468183775545,-0.04330486286616975
2015-01-30,57.61,62.34446818377555,-0.07594046948671607
2015-02-02,59.35,63.964468183775544,-0.07214111701074055
2015-02-03,60.97,63.97446818377555,-0.04696355075816805
2015-02-04,60.98,66.59446818377555,-0.08430832675593625
2015-02-05,63.6,67.67446818377556,-0.060206874071193406
2015-02-06,64.68,67.71446818377555,-0.04481270052273123
2015-02-09,64.72,68.87446818377555,-0.060319423050793186
2015-02-10,65.88,68.30446818377554,-0.03549501589343218
2015-02-11,65.31,68.42446818377556,-0.04551687819349459
2015-02-12,65.43,68.96446818377555,-0.05125056825432106
2015-02-13,65.97,68.79446818377555,-0.0410566177534849
2015-02-17,65.8,68.74446818377555,-0.04283207451549509
2015-02-18,65.75,69.55446818377554,-0.054697682019844374
2015-02-19,66.56,69.44446818377554,-0.041536327647325066
2015-02-20,66.45,69.38446818377555,-0.0422928684270254
2015-02-23,66.39,69.08446818377554,-0.03900251756455342
2015-02-24,66.09,69.92446818377556,-0.05483728776739216
2015-02-25,66.93,69.26446818377555,-0.03370369029011566
2015-02-26,66.27,69.08446818377554,-0.04073952159968308
2015-02-27,66.09,70.17446818377556,-0.058204476492490054
2015-03-02,67.18,70.06446818377553,-0.041168772967914546
2015-03-03,67.07,70.70446818377555,-0.051403656333696146
2015-03-04,67.71,70.16446818377555,-0.03498164024199246
2015-03-05,67.17,69.29446818377555,-0.03065855384215166
2015-03-06,66.3,69.19446818377554,-0.0418309188544963
2015-03-09,66.2,68.07446818377555,-0.02753555383958617
2015-03-10,65.08,67.43446818377555,-0.03491490697841715
2015-03-11,64.44,68.32446818377555,-0.056853251653965486
2015-03-12,65.33,67.37446818377555,-0.030344850785299138
2015-03-13,64.38,68.61446818377554,-0.06171392558831812
2015-03-16,65.62,68.55446818377554,-0.0428049150043589
2015-03-17,65.56,69.35446818377555,-0.05471122889618252
2015-03-18,66.36,69.36446818377554,-0.04331422502678817
2015-03-19,66.37,70.01446818377555,-0.052053072433678405
2015-03-20,67.02,69.91446818377555,-0.041400131603193
2015-03-23,66.92,69.39446818377554,-0.03565800341927072
2015-03-24,66.4,67.92446818377556,-0.022443579236439137
2015-03-25,64.93,67.44446818377554,-0.03728205220514169
2015-03-26,64.45,67.94446818377554,-0.05143123902778568
2015-03-27,64.95,69.39446818377554,-0.06404643338436389
2015-03-30,66.4,69.83446818377554,-0.04918012942745453
2015-03-31,66.84,68.00220314588259,-0.017090669009493076
2015-04-01,66.09,69.9622031458826,-0.055347072730234315
2015-04-02,68.05,72.1522031458826,-0.05685485635952747
2015-04-06,70.24,71.3822031458826,-0.01600123133700848
2015-04-07,69.47,71.6622031458826,-0.030590786351069044
2015-04-08,69.75,72.5122031458826,-0.03809294196075519
2015-04-09,70.6,72.92220314588259,-0.031844939479365064
2015-04-10,71.01,72.3022031458826,-0.01787225132373005
2015-04-13,70.39,72.42220314588259,-0.028060498819527102
2015-04-14,70.51,72.11220314588259,-0.02221819714260198
2015-04-15,70.2,72.3422031458826,-0.029612080538419794
2015-04-16,70.43,71.7122031458826,-0.017879845962537666
2015-04-17,69.8,71.7622031458826,-0.027343128553254048
2015-04-20,69.85,71.5122031458826,-0.023243629377377117
2015-04-21,69.6,71.3822031458826,-0.024967051552616693
2015-04-22,69.47,71.64220314588259,-0.030320161168960857
2015-04-23,69.73,71.9122031458826,-0.03034538020557842
2015-04-24,70.0,71.25220314588259,-0.017574237575767482
2015-04-27,69.34,71.2122031458826,-0.026290482012574
2015-04-28,69.3,70.5922031458826,-0.018305182276464715
2015-04-29,68.68,71.48220314588258,-0.03920140989728271
2015-04-30,69.57,72.61220314588259,-0.041896582310973485
2015-05-01,70.7,74.03220314588259,-0.04501018481533481
2015-05-04,72.12,72.4322031458826,-0.004310280956852819
2015-05-05,70.52,72.7422031458826,-0.030549021747747096
2015-05-06,70.83,72.1922031458826,-0.018869117252591994
2015-05-07,70.28,73.4422031458826,-0.04305703002402217
2015-05-08,71.53,73.0222031458826,-0.02043492364783217
2015-05-11,71.11,73.6822031458826,-0.03490942230364524
2015-05-12,71.77,73.4622031458826,-0.023035017647404232
2015-05-13,71.55,74.4622031458826,-0.03910981709978634
2015-05-14,72.55,75.0422031458826,-0.0332106873386665
2015-05-15,73.13,75.00220314588259,-0.024961975346791787
2015-05-18,73.09,74.9922031458826,-0.02536534554375247
2015-05-19,73.08,74.7122031458826,-0.02184654015215648
2015-05-20,72.8,75.0822031458826,-0.030396059921794616
2015-05-21,73.17,74.8522031458826,-0.022473662433209585
2015-05-22,72.94,74.1522031458826,-0.016347500066825837
2015-05-26,72.24,74.98220314588258,-0.03657138668688431
2015-05-27,73.07,75.3422031458826,-0.030158437781319214
2015-05-28,73.43,74.8222031458826,-0.018606818395445757
2015-05-29,72.91,74.6922031458826,-0.023860631643195074
2015-06-01,72.78,75.25220314588259,-0.03285223611446986
2015-06-02,73.34,75.97220314588259,-0.034646923965443
2015-06-03,74.06,74.8722031458826,-0.010847859576137764
2015-06-04,72.96,75.1022031458826,-0.028523838930816336
2015-06-05,73.19,74.70220314588259,-0.02024308631071403
2015-06-08,72.79,74.47220314588259,-0.022588335980705976
2015-06-09,72.56,75.9322031458826,-0.04441071121568596
2015-06-10,74.02,75.47220314588259,-0.01924156292450585
2015-06-11,73.56,75.31220314588259,-0.023265859617577545
2015-06-12,73.4,75.1022031458826,-0.022665155941912096
2015-06-15,73.19,75.4022031458826,-0.02933870700836938
2015-06-16,73.49,76.3822031458826,-0.037864882482621987
2015-06-17,74.47,76.5522031458826,-0.027199780807282914
2015-06-18,74.64,76.6522031458826,-0.02625108037733792
2015-06-19,74.74,76.3722031458826,-0.021371691252180303
2015-06-22,74.46,76.1322031458826,-0.02196446545331643
2015-06-23,74.22,75.61220314588259,-0.018412413445969
2015-06-24,73.7,76.2922031458826,-0.033977300942874766
2015-06-25,74.38,76.1822031458826,-0.023656484998622718
2015-06-26,74.27,72.7622031458826,0.020722253985278494
2015-06-29,70.85,73.23220314588258,-0.03252944802353008
2015-06-30,71.32,76.12348029760264,-0.0631011650915535
2015-07-01,72.09,76.11348029760265,-0.05286159931027845
2015-07-02,72.08,75.12348029760264,-0.04051303647735505
2015-07-06,71.09,74.47348029760265,-0.04543201531715657
2015-07-07,70.44,69.60348029760263,0.012018360271938588
2015-07-08,65.57,69.36348029760265,-0.054689878323965324
2015-07-09,65.33,70.42348029760265,-0.07232644958866152
2015-07-10,66.39,71.08348029760265,-0.06602772230555709
2015-07-13,67.05,71.27348029760265,-0.05925738830161642
2015-07-14,67.24,71.69348029760265,-0.062118344361524525
2015-07-15,67.66,68.41348029760265,-0.011013623255606397
2015-07-16,64.38,69.36348029760265,-0.07184588022719063
2015-07-17,65.33,69.47348029760265,-0.059641179337112216
2015-07-20,65.44,69.73348029760264,-0.061569855387674455
2015-07-21,65.7,68.99348029760264,-0.047736109026479734
2015-07-22,64.96,69.26348029760264,-0.06213202511788307
2015-07-23,65.23,68.87348029760264,-0.0529010626711347
2015-07-24,64.84,67.21348029760264,-0.03531256359726542
2015-07-27,63.18,68.87348029760264,-0.0826657847549025
2015-07-28,64.84,69.75348029760265,-0.07044064721415078
2015-07-29,65.72,68.99348029760264,-0.04744622656347419
2015-07-30,64.96,69.48348029760264,-0.06510152165994365
2015-07-31,65.45,68.71348029760266,-0.0474940329534802
2015-08-03,64.68,69.26348029760264,-0.06617455949237472
2015-08-04,65.23,68.98348029760264,-0.05441129211529616
2015-08-05,64.95,68.88348029760265,-0.05710339083635907
2015-08-06,64.85,70.41348029760265,-0.07901157951699866
2015-08-07,66.38,72.06348029760265,-0.07886769101535784
2015-08-10,68.03,69.17348029760265,-0.016530616830078504
2015-08-11,65.14,68.01348029760264,-0.0422486878340782
2015-08-12,63.98,68.60348029760263,-0.06739425285052492
2015-08-13,64.57,67.92348029760265,-0.04937144390878656
2015-08-14,63.89,69.18348029760264,-0.0765136456684743
2015-08-17,65.15,69.29348029760264,-0.05979610606664809
2015-08-18,65.26,68.57348029760264,-0.04832014188608247
2015-08-19,64.54,66.57348029760264,-0.030544899988890428
2015-08-20,62.54,64.44348029760265,-0.029537205141812573
2015-08-21,60.41,63.14348029760264,-0.04328998472557155
2015-08-24,59.11,62.90348029760265,-0.06030636587443672
2015-08-25,58.87,65.61348029760265,-0.10277583610892593
2015-08-26,61.58,66.92348029760265,-0.07984462663687963
2015-08-27,62.89,67.19348029760265,-0.06404609909387571
2015-08-28,63.16,67.33348029760265,-0.06198224537268193
2015-08-31,63.3,64.41348029760265,-0.01728644830954884
2015-09-01,60.38,65.04348029760264,-0.07169789003087101
2015-09-02,61.01,65.44348029760265,-0.06774517915981093
2015-09-03,61.41,64.39348029760265,-0.046332024357343626
2015-09-04,60.36,67.36348029760265,-0.10396553543050668
2015-09-08,63.33,67.46348029760264,-0.06126989416153095
2015-09-09,63.43,67.10348029760264,-0.054743513768746865
2015-09-10,63.07,68.07348029760264,-0.07350116779292759
2015-09-11,64.04,68.01348029760264,-0.0584219522397047
2015-09-14,63.98,68.73348029760264,-0.06915814937670839
2015-09-15,64.7,70.79348029760264,-0.08607403212819564
2015-09-16,66.76,70.43348029760264,-0.05215531423523412
2015-09-17,66.4,69.12348029760264,-0.039400219518418655
2015-09-18,65.09,68.77348029760265,-0.053559602940888906
2015-09-21,64.74,66.43348029760264,-0.02549136805743657
2015-09-22,62.4,66.14348029760265,-0.05659636113430111
2015-09-23,62.11,65.12348029760264,-0.04627333004672929
2015-09-24,61.09,65.44348029760265,-0.06652275028475407
2015-09-25,61.41,63.023480297602646,-0.025601256705971243
2015-09-28,58.99,65.17348029760265,-0.09487724561227862
2015-09-29,61.14,67.77348029760265,-0.09787722673343802
2015-09-30,63.74,66.4152197135227,-0.04028022078466453
2015-10-01,64.91,66.8652197135227,-0.029241206742453674
2015-10-02,65.36,67.4152197135227,-0.03048598999241192
2015-10-05,65.91,66.93521971352271,-0.015316595925292775
2015-10-06,65.43,68.3452197135227,-0.04265433231090909
2015-10-07,66.84,69.3152197135227,-0.035709613613758795
2015-10-08,67.81,70.1452197135227,-0.03329121675090452
2015-10-09,68.64,70.0552197135227,-0.020201488473092666
2015-10-12,68.55,68.4252197135227,0.0018236008156016226
2015-10-13,66.92,68.6952197135227,-0.025841968639533253
2015-10-14,67.19,69.2552197135227,-0.029820419631409467
2015-10-15,67.75,69.4852197135227,-0.02497250092432246
2015-10-16,67.98,69.8752197135227,-0.027122915982129125
2015-10-19,68.37,70.4652197135227,-0.029734097502865042
2015-10-20,68.96,70.1652197135227,-0.017176882199521293
2015-10-21,68.66,72.3752197135227,-0.05133275903311063
2015-10-22,70.87,72.8052197135227,-0.026580782547425685
2015-10-23,71.3,72.7752197135227,-0.020270907038547725
2015-10-26,71.27,72.1552197135227,-0.012268269946890675
2015-10-27,70.65,73.7252197135227,-0.04171190978436168
2015-10-28,72.22,68.5952197135227,0.05284304506371784
2015-10-29,67.09,71.2352197135227,-0.05819059350406974
2015-10-30,69.73,72.2652197135227,-0.03508215602987075
2015-11-02,70.76,71.4252197135227,-0.009313513016701913
2015-11-03,69.92,70.9252197135227,-0.014172951702975611
2015-11-04,69.42,71.3152197135227,-0.02657524888987084
2015-11-05,69.81,71.32521971352269,-0.021243814174124576
2015-11-06,69.82,70.4952197135227,-0.009578234045750311
2015-11-09,68.99,71.1052197135227,-0.02974774175573547
2015-11-10,69.6,71.8452197135227,-0.03125078776953205
2015-11-11,70.34,70.8052197135227,-0.006570415506158667
2015-11-12,69.3,68.8152197135227,0.0070446666957606485
2015-11-13,67.31,69.5452197135227,-0.03214052270925627
2015-11-16,68.04,69.1352197135227,-0.015841704388313005
2015-11-17,67.63,70.2952197135227,-0.037914665099339495
2015-11-18,68.79,71.8652197135227,-0.042791488369220754
2015-11-19,70.36,73.7652197135227,-0.04616294409136623
2015-11-20,72.26,73.8752197135227,-0.021864161213818067
2015-11-23,72.37,74.3852197135227,-0.027091668496562193
2015-11-24,72.88,75.0352197135227,-0.02872277474166296
2015-11-25,73.53,74.9252197135227,-0.018621496458166242
2015-11-27,73.42,75.1652197135227,-0.023218447576874746
2015-11-30,73.66,75.7952197135227,-0.028170902091095296
