date,LB,dcf,Deviation
2015-09-14,92.15,94.38744966442952,-0.02370494882936447
2015-09-15,91.77,95.31744966442953,-0.03721721129676181
2015-09-16,92.7,94.70744966442953,-0.02119632269206262
2015-09-17,92.09,94.54744966442955,-0.02599170758335201
2015-09-18,91.93,94.82744966442954,-0.03055496773015487
2015-09-21,92.21,94.39744966442953,-0.023172762317262063
2015-09-22,91.78,94.57744966442954,-0.02957840028838976
2015-09-23,91.96,94.45744966442953,-0.026439943840342983
2015-09-24,91.84,94.41744966442953,-0.0272984461409419
2015-09-25,91.8,92.03744966442953,-0.0025799244252777687
2015-09-28,89.42,92.00744966442953,-0.02812217569193043
2015-09-29,89.39,92.74744966442952,-0.03619991359953445
2015-09-30,90.13,93.92744966442953,-0.04042960474277235
2015-10-01,91.31,95.67744966442953,-0.04564763880880529
2015-10-02,93.06,96.48744966442953,-0.03552223295723689
2015-10-05,93.87,96.00744966442953,-0.022263373018452826
2015-10-06,93.39,97.31744966442953,-0.04035709606008153
2015-10-07,94.7,99.14744966442953,-0.04485692450468659
2015-10-08,96.53,98.95744966442953,-0.024530236709425668
2015-10-09,96.34,99.44744966442953,-0.03124715289245872
2015-10-12,96.83,99.15744966442954,-0.023472262268807165
2015-10-13,96.54,98.02744966442953,-0.015173807637772874
2015-10-14,95.41,98.65744966442954,-0.03291641609909146
2015-10-15,96.04,99.43744966442952,-0.03416670153845314
2015-10-16,96.82,99.79744966442955,-0.029834927389840837
2015-10-19,97.18,98.99744966442952,-0.01835855035245959
2015-10-20,96.38,99.13744966442952,-0.02781440993048767
2015-10-21,96.52,99.37744966442953,-0.028753501665401582
2015-10-22,96.76,96.49744966442952,0.0027208007722847594
2015-10-23,93.88,98.53744966442953,-0.047265782504931186
2015-10-26,95.92,97.27744966442953,-0.013954412550002182
2015-10-27,94.66,98.26744966442953,-0.036710524967814906
2015-10-28,95.65,97.33744966442953,-0.017336078459493254
2015-10-29,94.72,98.59744966442953,-0.039326064493820034
2015-10-30,95.98,100.86414141414141,-0.04842297119337435
2015-11-02,96.45,103.79414141414141,-0.07075680104947435
2015-11-03,99.38,104.63414141414141,-0.050214407488140544
2015-11-04,100.22,103.53414141414142,-0.03201013085031246
2015-11-05,99.12,101.29414141414141,-0.02146364423241831
2015-11-06,96.88,98.10414141414141,-0.012477978977194937
2015-11-09,93.69,99.56414141414142,-0.05899856445010332
2015-11-10,95.15,97.21414141414141,-0.02123293364643286
2015-11-11,92.8,97.43414141414141,-0.04756178221393781
2015-11-12,93.02,95.00414141414142,-0.02088478864823551
2015-11-13,90.59,95.88414141414141,-0.05521394191011242
2015-11-16,91.47,95.2341414141414,-0.0395251257400685
2015-11-17,90.82,96.64414141414142,-0.06026378142451172
2015-11-18,92.23,96.54414141414141,-0.0446856883385105
2015-11-19,92.13,98.35414141414141,-0.0632829622083052
2015-11-20,93.94,99.47414141414141,-0.05563397015010252
2015-11-23,95.06,101.29414141414141,-0.061544935640977516
2015-11-24,96.88,101.23414141414142,-0.04301060248369126
2015-11-25,96.82,101.09414141414142,-0.04227882401841676
2015-11-27,96.68,99.82414141414141,-0.03149680397547594
2015-11-30,95.41,100.44414141414141,-0.050118815724504384
2015-12-01,96.03,100.51414141414142,-0.04461204514164552
2015-12-02,96.1,100.28414141414142,-0.04172286221070842
2015-12-03,95.87,103.88414141414141,-0.07714499349994597
2015-12-04,99.47,102.66414141414141,-0.031112532283851912
2015-12-07,98.25,102.67414141414142,-0.04308914935354968
2015-12-08,98.26,102.05414141414141,-0.03717773097266641
2015-12-09,97.64,102.27414141414141,-0.04531097841610088
2015-12-10,97.86,100.97414141414141,-0.03084097938866237
2015-12-11,96.56,101.62414141414142,-0.049832070841355436
2015-12-14,97.21,101.38414141414141,-0.04117154178078575
2015-12-15,96.97,102.76414141414142,-0.05638291075474389
2015-12-16,98.35,100.99414141414141,-0.026181136619585876
2015-12-17,96.58,100.18414141414141,-0.035975168956557724
2015-12-18,95.77,99.36414141414141,-0.036171413177731204
2015-12-21,94.95,100.94414141414141,-0.05938077564649713
2015-12-22,96.53,102.00414141414142,-0.05366587413266044
2015-12-23,97.59,101.23414141414142,-0.03599715830288419
2015-12-24,96.82,101.07414141414141,-0.042089315374052916
2015-12-28,96.66,102.29414141414141,-0.05507785036614554
2015-12-29,97.88,101.08414141414141,-0.031697765537860745
2015-12-30,96.67,100.2341414141414,-0.03555815776797344
2015-12-31,95.82,98.41414141414141,-0.026359437544904107
2016-01-04,94.0,100.90414141414142,-0.06842277549149067
2016-01-05,96.49,99.05414141414141,-0.02588626156902263
2016-01-06,94.64,100.93414141414141,-0.062358893888203815
2016-01-07,96.52,97.64414141414142,-0.011512635554585482
2016-01-08,93.23,97.43414141414141,-0.043148544782385945
2016-01-11,93.02,99.53414141414142,-0.06544630135540519
2016-01-12,95.12,96.66414141414141,-0.01597429399932071
2016-01-13,92.25,98.61414141414141,-0.06453578891301681
2016-01-14,94.2,96.75414141414142,-0.02639826447540672
2016-01-15,92.34,97.56414141414142,-0.05354571196363955
2016-01-19,93.15,95.19414141414141,-0.021473395145699015
2016-01-20,90.78,97.79414141414141,-0.07172353387139752
2016-01-21,93.38,100.33414141414141,-0.0693098213243023
2016-01-22,95.92,99.68414141414141,-0.03776068450550363
2016-01-25,95.27,100.07414141414141,-0.04800582194615299
2016-01-26,95.66,98.38414141414141,-0.02768882642045245
2016-01-27,93.97,98.89414141414142,-0.04979204373210011
2016-01-28,94.48,100.56414141414142,-0.06050010797671723
2016-01-29,96.15,105.13912457912458,-0.08549742652992731
2016-02-01,96.56,103.77912457912458,-0.06956239617940196
2016-02-02,95.2,103.74912457912458,-0.08240189605267045
2016-02-03,95.17,97.14912457912456,-0.020372026898838658
2016-02-04,88.57,93.63912457912458,-0.05413468570865598
2016-02-05,85.06,89.68912457912458,-0.05161299768335592
2016-02-08,81.11,90.88912457912458,-0.1075940012010046
2016-02-09,82.31,92.60912457912458,-0.1112106892914756
2016-02-10,84.03,92.57912457912458,-0.09234397730578991
2016-02-11,84.0,90.44912457912459,-0.07130112766854824
2016-02-12,81.87,91.88912457912458,-0.10903493340495629
2016-02-16,83.31,90.42912457912458,-0.07872601456951422
2016-02-17,81.85,92.27912457912458,-0.113017159912285
2016-02-18,83.7,92.51912457912458,-0.09532217927097064
2016-02-19,83.94,92.52912457912458,-0.09282617357716116
2016-02-22,83.95,92.49912457912458,-0.09242384312309448
2016-02-23,83.92,91.76912457912458,-0.08553121341325376
2016-02-24,83.19,94.24912457912458,-0.1173392817016583
2016-02-25,85.67,92.95912457912458,-0.0784121474048548
2016-02-26,84.38,93.36912457912457,-0.09627512970314778
2016-02-29,84.79,95.50912457912459,-0.11223141900169253
2016-03-01,86.93,95.74912457912458,-0.09210658183967713
2016-03-02,87.17,95.25912457912459,-0.08491705770826774
2016-03-03,86.68,96.07912457912458,-0.09782691734856575
2016-03-04,87.5,94.46912457912458,-0.07377145295008469
2016-03-07,85.89,94.51912457912458,-0.09129501164498088
2016-03-08,85.94,94.29912457912458,-0.08864477391951398
2016-03-09,85.72,94.90912457912458,-0.09682024378450271
2016-03-10,86.33,94.89912457912456,-0.09029719312088946
2016-03-11,86.32,95.13912457912458,-0.09269713819775549
2016-03-14,86.56,95.57912457912458,-0.0943629126008384
2016-03-15,87.0,95.66912457912458,-0.09061569881884568
2016-03-16,87.09,95.34912457912458,-0.08661982598771334
2016-03-17,86.77,96.39912457912456,-0.09988809152743872
2016-03-18,87.82,95.34912457912458,-0.07896375150121715
2016-03-21,86.77,94.30912457912459,-0.07994056368108182
2016-03-22,85.73,93.87912457912458,-0.0868044372554434
2016-03-23,85.3,94.36912457912457,-0.09610266726084227
2016-03-24,85.79,95.35912457912458,-0.10034828466975454
2016-03-28,86.78,95.53912457912458,-0.09168102196572203
2016-03-29,86.96,96.94912457912459,-0.1030347063213759
2016-03-30,88.37,96.38912457912458,-0.08319532534546248
2016-03-31,87.81,96.65912457912458,-0.0915498109222036
2016-04-01,88.08,95.27912457912458,-0.07555825697313234
2016-04-04,86.7,94.20912457912458,-0.07970697756370504
2016-04-05,85.63,94.67912457912458,-0.09557676646621405
2016-04-06,86.1,92.72912457912457,-0.07148913148067126
2016-04-07,84.15,89.07912457912458,-0.05533422788350684
2016-04-08,80.5,87.85912457912458,-0.08376050426608872
2016-04-11,79.28,87.64912457912456,-0.09548440579768025
2016-04-12,79.07,88.38912457912458,-0.10543293220176941
2016-04-13,79.81,89.44912457912459,-0.10776097166382037
2016-04-14,80.87,90.83912457912457,-0.10974483324573492
2016-04-15,82.26,89.94912457912459,-0.08548303960824843
2016-04-18,81.37,87.90912457912458,-0.0743850494522772
2016-04-19,79.33,86.73912457912458,-0.08541848462357815
2016-04-20,78.16,85.78912457912458,-0.08892880789438673
2016-04-21,77.21,85.33912457912457,-0.09525671395407198
2016-04-22,76.76,86.46912457912458,-0.11228429368728177
2016-04-25,77.89,87.02912457912458,-0.10501225449895835
2016-04-26,78.45,87.38912457912458,-0.10229104161617786
2016-04-27,78.81,88.07912457912458,-0.10523633861503467
2016-04-28,79.5,86.86912457912457,-0.08483019271608316
2016-04-29,78.29,83.86423208191127,-0.06646733587766995
2016-05-02,79.54,83.48423208191126,-0.04724523402265157
2016-05-03,79.16,84.50423208191127,-0.06324218267235449
2016-05-04,80.18,74.85423208191126,0.07114852119865289
2016-05-05,70.53,73.91423208191127,-0.04578593305496137
2016-05-06,69.59,74.35423208191126,-0.06407479370727431
2016-05-09,70.03,73.48423208191126,-0.04700643912371438
2016-05-10,69.16,71.76423208191126,-0.036288719413019144
2016-05-11,67.44,71.74423208191126,-0.05999412018233152
2016-05-12,67.42,71.06423208191126,-0.05128081983227195
2016-05-13,66.74,70.69423208191127,-0.05593429570505304
2016-05-16,66.37,69.69423208191127,-0.04769737728086754
2016-05-17,65.37,68.10423208191126,-0.04014775584904484
2016-05-18,63.78,64.94423208191127,-0.017926643284393196
2016-05-19,60.62,67.86423208191127,-0.1067459523179688
2016-05-20,63.54,67.60423208191126,-0.06011801268575789
2016-05-23,63.28,68.58423208191127,-0.07733894396566743
2016-05-24,64.26,70.47423208191127,-0.08817736495076023
2016-05-25,66.15,70.77423208191126,-0.0653377923840891
2016-05-26,66.45,72.24423208191126,-0.08020338669171123
2016-05-27,67.92,72.87423208191126,-0.0679833178391871
2016-05-31,68.55,72.73423208191126,-0.05752768623719151
2016-06-01,68.41,75.65423208191126,-0.09575448567196998
2016-06-02,71.33,75.34423208191126,-0.05327855857031161
2016-06-03,71.02,74.75423208191127,-0.04995345384351646
2016-06-06,70.43,74.58423208191127,-0.05569852991646984
2016-06-07,70.26,74.08423208191127,-0.05162005428743588
2016-06-08,69.76,73.34423208191126,-0.04886862920465729
2016-06-09,69.02,72.72423208191127,-0.05093532067466999
2016-06-10,68.4,71.59423208191126,-0.04461577405085815
2016-06-13,67.27,70.63423208191126,-0.047628918482612304
2016-06-14,66.31,72.22423208191127,-0.08188708846642756
2016-06-15,67.9,72.12423208191126,-0.05856883269292634
2016-06-16,67.8,72.60423208191126,-0.0661701383535217
2016-06-17,68.28,72.14423208191126,-0.05356259219065318
2016-06-20,67.82,72.51423208191126,-0.06473532087616563
2016-06-21,68.19,72.96423208191126,-0.06543249953691843
2016-06-22,68.64,73.47423208191127,-0.06579493170506256
2016-06-23,69.15,71.80423208191127,-0.03696484183388271
2016-06-24,67.48,69.58423208191127,-0.030240070472205005
2016-06-27,65.26,69.81423208191126,-0.06523357696705578
2016-06-28,65.49,71.40423208191126,-0.0828274726787449
2016-06-29,67.08,71.45423208191126,-0.06121725689944968
2016-06-30,67.13,71.85423208191126,-0.06574744374869679
2016-07-01,67.53,71.36423208191127,-0.05372764436826516
2016-07-05,67.04,72.79423208191126,-0.0790479124147685
2016-07-06,68.47,71.75423208191127,-0.045770569715834264
2016-07-07,67.43,73.50423208191127,-0.0826378551257061
2016-07-08,69.18,73.73423208191126,-0.06176550502149347
2016-07-11,69.41,74.96423208191126,-0.07409176253339478
2016-07-12,70.64,74.44423208191127,-0.05110177075539524
2016-07-13,70.12,74.18423208191126,-0.05478565953778014
2016-07-14,69.86,73.78423208191126,-0.05318523987014989
2016-07-15,69.46,74.73423208191126,-0.07057317557141052
2016-07-18,70.41,74.63423208191126,-0.056599123003974405
2016-07-19,70.31,75.01423208191126,-0.06271119428076666
2016-07-20,70.69,75.10423208191126,-0.05877474490514667
2016-07-21,70.78,75.98423208191126,-0.06849094791536592
2016-07-22,71.66,78.44423208191127,-0.08648477908263785
2016-07-25,74.12,78.58423208191127,-0.05680824210711921
2016-07-26,74.26,77.88423208191126,-0.04653357919867063
2016-07-27,73.56,78.07423208191126,-0.05781974361496345
2016-07-28,73.75,78.22423208191127,-0.05719752003734779
2016-07-29,73.9,78.7395890410959,-0.06146322453588127
2016-08-01,74.38,76.61958904109589,-0.0292299798148834
2016-08-02,72.26,76.87958904109588,-0.06008862818746963
2016-08-03,72.52,77.16958904109589,-0.0602515718804697
2016-08-04,72.81,78.97958904109589,-0.0781162464378693
2016-08-05,74.62,78.3195890410959,-0.0472370844432628
2016-08-08,73.96,76.3995890410959,-0.03193196549504507
2016-08-09,72.04,76.80958904109589,-0.06209627079952196
2016-08-10,72.45,78.15958904109588,-0.07305039741309038
2016-08-11,73.8,78.01958904109588,-0.054083712731084366
2016-08-12,73.66,78.69958904109589,-0.06403577328039523
2016-08-15,74.34,78.5695890410959,-0.05383239358530434
2016-08-16,74.21,78.41958904109589,-0.05368032519132249
2016-08-17,74.06,82.22958904109589,-0.09935096522266418
2016-08-18,77.87,82.11958904109589,-0.05174878601705157
2016-08-19,77.76,82.37958904109588,-0.05607686436492598
2016-08-22,78.02,82.1495890410959,-0.0502691381575876
2016-08-23,77.79,81.62958904109588,-0.04703673124169305
2016-08-24,77.27,81.28958904109591,-0.0494477717074423
2016-08-25,76.93,80.61958904109589,-0.04576541613496832
2016-08-26,76.26,81.18958904109589,-0.06071700940129976
2016-08-29,76.83,80.8195890410959,-0.04936413422081665
2016-08-30,76.46,80.5695890410959,-0.05100670228067983
2016-08-31,76.21,79.16958904109589,-0.037382902664299666
2016-09-01,74.81,78.54958904109589,-0.047608002622895884
2016-09-02,74.19,77.68958904109589,-0.04504579164712397
2016-09-06,73.33,78.26958904109588,-0.06310993965360323
2016-09-07,73.91,77.69958904109589,-0.048772317690014444
2016-09-08,73.34,75.78958904109591,-0.03232091731976072
2016-09-09,71.43,77.30958904109589,-0.07605251966829674
2016-09-12,72.95,76.38958904109589,-0.04502693474689934
2016-09-13,72.03,75.83958904109589,-0.05023219520653721
2016-09-14,71.48,76.28958904109591,-0.06304384518974226
2016-09-15,71.93,76.2395890410959,-0.05652691856422343
2016-09-16,71.88,76.54958904109589,-0.06100083749096297
2016-09-19,72.19,76.58958904109589,-0.05744369562728946
2016-09-20,72.23,77.24958904109589,-0.06497884459198244
2016-09-21,72.89,78.63958904109589,-0.07311316235504783
2016-09-22,74.28,79.55958904109589,-0.06636018492213125
2016-09-23,75.2,77.68958904109589,-0.03204533672818055
2016-09-26,73.33,77.3995890410959,-0.052578948951978455
2016-09-27,73.04,75.30958904109589,-0.030136786961583173
2016-09-28,70.95,74.2095890410959,-0.04392409502888894
2016-09-29,69.85,75.12958904109588,-0.07027309890125921
2016-09-30,70.77,74.40958904109588,-0.04891290340396548
2016-10-03,70.05,74.7095890410959,-0.062369357145476645
2016-10-04,70.35,74.87958904109588,-0.06049163863078799
2016-10-05,70.52,75.51958904109588,-0.06620254565176775
2016-10-06,71.16,75.58958904109589,-0.05860051757508111
2016-10-07,71.23,76.11958904109589,-0.06423562058980725
2016-10-10,71.76,74.90958904109588,-0.04204520517884558
2016-10-11,70.55,77.3995890410959,-0.08849645231913383
2016-10-12,73.04,77.05958904109589,-0.052162087692321335
2016-10-13,72.7,77.58958904109589,-0.06301862274983927
2016-10-14,73.23,76.60958904109589,-0.044114438980777715
2016-10-17,72.25,76.44958904109589,-0.05493278765486076
2016-10-18,72.09,76.82958904109589,-0.06168963156318186
2016-10-19,72.47,76.5995890410959,-0.05391137332186413
2016-10-20,72.24,76.85958904109589,-0.060104264135810714
2016-10-21,72.5,77.54958904109589,-0.06511432366740144
2016-10-24,73.19,77.07958904109589,-0.05046198467693064
2016-10-25,72.72,77.12958904109588,-0.057171172515211865
2016-10-26,72.77,77.0995890410959,-0.05615579920650582
2016-10-27,72.74,78.0695890410959,-0.06826715890985924
2016-10-28,73.71,74.43742268041237,-0.00977227118052526
2016-10-31,72.19,68.74742268041237,0.05007572917447689
2016-11-01,66.5,67.90742268041237,-0.020725608848917942
2016-11-02,65.66,67.33742268041237,-0.024910705127125676
2016-11-03,65.09,67.24742268041237,-0.032081864172926466
2016-11-04,65.0,67.95742268041238,-0.04351875871338495
2016-11-07,65.71,67.42742268041239,-0.025470685548111716
2016-11-08,65.18,68.72742268041237,-0.05161582585321356
2016-11-09,66.48,70.37742268041237,-0.05537887765669913
2016-11-10,68.13,71.41742268041237,-0.04603110217409201
2016-11-11,69.17,72.58742268041237,-0.04708009396419255
2016-11-14,70.34,70.95742268041238,-0.008701312098005731
2016-11-15,68.71,70.17742268041239,-0.02091018199820527
2016-11-16,67.93,71.88742268041237,-0.055050279073235786
2016-11-17,69.64,72.41742268041237,-0.03835296227911211
2016-11-18,70.17,71.45742268041238,-0.01801664028900496
2016-11-21,69.21,73.07742268041237,-0.05292226434046088
2016-11-22,70.83,74.32742268041237,-0.04705427087725522
2016-11-23,72.08,74.05742268041237,-0.026701208452064917
2016-11-25,71.81,74.01742268041237,-0.029823014642693435
2016-11-28,71.77,74.19742268041237,-0.03271572775334686
2016-11-29,71.95,72.46742268041237,-0.0071400728944679415
2016-11-30,70.22,74.50742268041238,-0.05754356446877229
2016-12-01,72.26,74.15742268041237,-0.025586416191801353
2016-12-02,71.91,74.21742268041237,-0.03109004054679132
2016-12-05,71.97,74.42742268041239,-0.03301770492529943
2016-12-06,72.18,76.85742268041237,-0.06085843783575684
2016-12-07,74.61,77.36742268041237,-0.03564061700494636
2016-12-08,75.12,76.60742268041237,-0.019416169195738853
2016-12-09,74.36,75.25742268041238,-0.011924706539889973
2016-12-12,73.01,74.53742268041238,-0.020492024348109927
2016-12-13,72.29,74.44742268041237,-0.028979145318082322
2016-12-14,72.2,73.65742268041237,-0.01978650117498526
2016-12-15,71.41,71.62742268041237,-0.00303546703589308
2016-12-16,69.38,71.44742268041237,-0.028936280734156883
2016-12-19,69.2,72.01742268041237,-0.03912140389854102
2016-12-20,69.77,70.97742268041237,-0.017011362695557475
2016-12-21,68.73,68.85742268041237,-0.0018505293322372829
2016-12-22,66.61,68.93742268041237,-0.03376138227856429
2016-12-23,66.69,68.70742268041238,-0.029362514291887742
2016-12-27,66.46,68.35742268041237,-0.027757375951449892
2016-12-28,66.11,68.53742268041238,-0.0354174782984088
2016-12-29,66.29,68.08742268041237,-0.026398747516837018
2016-12-30,65.84,68.82742268041237,-0.04340454086569423
2017-01-03,66.58,69.58742268041237,-0.04321790583083218
2017-01-04,67.34,64.28742268041238,0.04748327421310217
2017-01-05,62.04,63.477422680412374,-0.02264462890450547
2017-01-06,61.23,63.547422680412375,-0.0364676108434322
2017-01-09,61.3,63.59742268041237,-0.03612446202352104
2017-01-10,61.35,63.51742268041237,-0.034123278132958124
2017-01-11,61.27,62.95742268041237,-0.02680260100509746
2017-01-12,60.71,62.93742268041237,-0.0353910691850684
2017-01-13,60.69,63.38742268041237,-0.042554541048502315
2017-01-17,61.14,64.11742268041237,-0.04643702999811883
2017-01-18,61.87,63.16742268041237,-0.020539427213557837
2017-01-19,60.92,63.587422680412374,-0.041948903855070885
2017-01-20,61.34,63.407422680412374,-0.03260537320421686
2017-01-23,61.16,63.78742268041237,-0.041190293791556365
2017-01-24,61.54,64.09742268041236,-0.039898993960546414
2017-01-25,61.85,63.50742268041237,-0.02609809389924378
2017-01-26,61.26,61.25742268041237,4.207358838903552e-05
2017-01-27,59.01,65.35604810996564,-0.09709963030947066
2017-01-30,58.71,66.85604810996564,-0.12184459507039547
2017-01-31,60.21,65.44604810996563,-0.08000556582374185
2017-02-01,58.8,65.92604810996563,-0.10809154066203519
2017-02-02,59.28,66.22604810996563,-0.1048839287289497
2017-02-03,59.58,65.79604810996564,-0.09447449031553834
2017-02-06,59.15,64.92604810996563,-0.08896349428480088
2017-02-07,58.28,65.30604810996563,-0.10758648415128125
2017-02-08,58.66,65.56604810996564,-0.10532963796114414
2017-02-09,58.92,65.56604810996564,-0.10136417096267658
2017-02-10,58.92,64.46604810996564,-0.08603052727080829
2017-02-13,57.82,64.78604810996563,-0.10752389307867183
2017-02-14,58.14,64.86604810996563,-0.10369135018928777
2017-02-15,58.22,64.12604810996564,-0.09210060940973219
2017-02-16,57.48,64.15604810996564,-0.10405952839430932
2017-02-17,57.51,64.34604810996564,-0.10623881824541914
2017-02-21,57.7,64.77604810996563,-0.1092386509586557
2017-02-22,58.13,55.58604810996564,0.0457660146121861
2017-02-23,48.94,57.636048109965635,-0.15087863229925436
2017-02-24,50.99,59.036048109965634,-0.136290425385154
2017-02-27,52.39,59.26604810996564,-0.11602002038683967
2017-02-28,52.62,59.466048109965634,-0.11512532491323124
2017-03-01,52.82,60.05604810996564,-0.12048824952178117
2017-03-02,53.41,58.98604810996564,-0.09453164415372273
2017-03-03,52.34,58.08604810996564,-0.09892303396312141
2017-03-06,51.44,56.816048109965635,-0.09462200010040245
2017-03-07,50.17,57.55604810996564,-0.12832792299870854
2017-03-08,50.91,56.706048109965636,-0.1022121678930229
2017-03-09,50.06,56.94604810996564,-0.12092231750073923
2017-03-10,50.3,56.496048109965635,-0.10967223933797032
2017-03-13,49.85,56.786048109965634,-0.12214352540493822
2017-03-14,50.14,57.32604810996563,-0.1253539768898948
2017-03-15,50.68,56.61604810996563,-0.10484744711315808
2017-03-16,49.97,57.82604810996563,-0.13585656234066146
2017-03-17,51.18,57.106048109965634,-0.10377268793936156
2017-03-20,50.46,55.82604810996563,-0.0961208663632368
2017-03-21,49.18,54.50604810996563,-0.0977148095422431
2017-03-22,47.86,54.716048109965634,-0.12530232622404824
2017-03-23,48.07,54.11604810996563,-0.11172375517295463
2017-03-24,47.47,54.33604810996564,-0.12636266988114575
2017-03-27,47.69,54.41604810996564,-0.12360412678946164
2017-03-28,47.77,54.966048109965634,-0.130918055006777
2017-03-29,48.32,54.15604810996564,-0.10776355206191102
2017-03-30,47.51,53.746048109965635,-0.11602803051131394
2017-03-31,47.1,52.44604810996564,-0.10193424104627236
2017-04-03,45.8,50.41604810996564,-0.09155910236949327
2017-04-04,43.77,49.746048109965635,-0.12013111266155929
2017-04-05,43.1,54.496048109965635,-0.20911696361853527
2017-04-06,47.85,53.87604810996564,-0.11185022512538323
2017-04-07,47.23,54.14604810996563,-0.1277295084568274
2017-04-10,47.5,54.596048109965636,-0.12997365845368514
2017-04-11,47.95,54.456048109965636,-0.11947337964788896
2017-04-12,47.81,54.106048109965634,-0.11636495973924177
2017-04-13,47.46,54.466048109965634,-0.12863147507637407
2017-04-17,47.82,54.41604810996564,-0.12121512566726889
2017-04-18,47.77,55.14604810996563,-0.13375479046580452
2017-04-19,48.5,56.30604810996564,-0.1386360501578877
2017-04-20,49.66,56.48604810996564,-0.12084485175307114
2017-04-21,49.84,57.33604810996564,-0.13073883459126545
2017-04-24,50.69,57.246048109965635,-0.11452402963034114
2017-04-25,50.6,58.65604810996564,-0.13734386085578987
2017-04-26,52.01,58.83604810996564,-0.11601812713878457
2017-04-27,52.19,59.456048109965636,-0.12220872965735763
2017-04-28,52.81,57.29062283737024,-0.07820865990738657
2017-05-01,51.91,58.110622837370244,-0.10670377522408347
2017-05-02,52.73,58.49062283737024,-0.09848797222398054
2017-05-03,53.11,54.820622837370244,-0.031204002231878025
2017-05-04,49.44,56.460622837370245,-0.12434547273048191
2017-05-05,51.08,57.44062283737024,-0.11073387653505895
2017-05-08,52.06,58.280622837370245,-0.1067356959229595
2017-05-09,52.9,58.79062283737024,-0.10019663941416646
2017-05-10,53.41,56.23062283737024,-0.05016168584025871
2017-05-11,50.85,54.930622837370244,-0.07428684814755326
2017-05-12,49.55,54.90062283737024,-0.09746014818848536
2017-05-15,49.52,53.67062283737024,-0.07733509726442389
2017-05-16,48.29,53.780622837370245,-0.10209295742025148
2017-05-17,48.4,55.070622837370244,-0.12112851632474442
2017-05-18,49.69,54.37062283737024,-0.08608734998991296
2017-05-19,48.99,55.73062283737024,-0.12095007186695761
2017-05-22,50.35,55.530622837370245,-0.09329307997395375
2017-05-23,50.15,54.960622837370245,-0.08752853568644936
2017-05-24,49.58,55.65062283737024,-0.10908454439244353
2017-05-25,50.27,55.890622837370245,-0.10056468423558373
2017-05-26,50.51,56.62062283737024,-0.10792221157512882
2017-05-30,51.24,56.98062283737024,-0.10074693029865056
2017-05-31,51.6,58.210622837370245,-0.11356385682110126
2017-06-01,52.83,57.83062283737024,-0.08647015356263521
2017-06-02,52.45,57.250622837370244,-0.08385276175959155
2017-06-05,51.87,55.69062283737024,-0.06860441924895266
2017-06-06,50.31,56.55062283737024,-0.11035462607223945
2017-06-07,51.17,55.84062283737024,-0.0836420261817803
2017-06-08,50.46,57.680622837370244,-0.12518281672735565
2017-06-09,52.3,59.19062283737024,-0.11641409579863082
2017-06-12,53.81,58.99062283737024,-0.08782112458199609
2017-06-13,53.61,58.22062283737024,-0.07919226234060162
2017-06-14,52.84,57.45062283737024,-0.08025366148634927
2017-06-15,52.07,56.94062283737024,-0.08553862944705348
2017-06-16,51.56,57.250622837370244,-0.09939844416252708
2017-06-19,51.87,57.80062283737024,-0.10260482580017938
2017-06-20,52.42,56.860622837370244,-0.07809662673008488
2017-06-21,51.48,58.23062283737024,-0.11592908522073964
2017-06-22,52.85,58.84062283737024,-0.10181100315555358
2017-06-23,53.46,59.09062283737024,-0.09528792500405503
2017-06-26,53.71,59.79062283737024,-0.10169860337313197
2017-06-27,54.41,59.640622837370245,-0.08770235099041901
2017-06-28,54.26,59.570622837370244,-0.08914835172813995
2017-06-29,54.19,59.27062283737024,-0.08571907285858482
2017-06-30,53.89,60.95062283737024,-0.11584168477177903
2017-07-03,55.57,59.49062283737024,-0.0659032071001856
2017-07-05,54.11,51.87062283737024,0.043172359230211343
2017-07-06,46.49,50.49062283737024,-0.07923496706024402
2017-07-07,45.11,49.530622837370245,-0.0892502977781039
2017-07-10,44.15,49.17062283737024,-0.1021061468750506
2017-07-11,43.79,49.55062283737024,-0.11625732447959625
2017-07-12,44.17,50.76062283737024,-0.12983731225059336
2017-07-13,45.38,50.930622837370244,-0.10898399682042537
2017-07-14,45.55,50.860622837370244,-0.10441521438601464
2017-07-17,45.48,50.030622837370245,-0.09095674967234613
2017-07-18,44.65,49.960622837370245,-0.10629616957853316
2017-07-19,44.58,50.430622837370244,-0.11601329724277765
2017-07-20,45.05,50.320622837370244,-0.10474081082828046
2017-07-21,44.94,49.640622837370245,-0.09469306726408644
2017-07-24,44.26,50.81062283737024,-0.12892230938276128
2017-07-25,45.43,50.390622837370245,-0.09844337216033361
2017-07-26,45.01,51.350622837370246,-0.12347703858337389
2017-07-27,45.97,51.04062283737024,-0.09934484642804364
2017-07-28,45.66,51.095882352941175,-0.10638591805486808
2017-07-31,46.39,50.97588235294118,-0.08996180431345846
2017-08-01,46.27,49.015882352941176,-0.05602025753957296
2017-08-02,44.31,46.305882352941175,-0.04310213414634134
2017-08-03,41.6,48.00588235294118,-0.13343952946942772
2017-08-04,43.3,48.07588235294118,-0.09934050337089662
2017-08-07,43.37,47.375882352941176,-0.08455530860825189
2017-08-08,42.67,47.36588235294118,-0.09914060753582865
2017-08-09,42.66,45.945882352941176,-0.0715163619603626
2017-08-10,41.24,45.58588235294118,-0.09533395272014034
