date,EXR,dcf,Deviation
2014-03-10,48.26,50.37040046578274,-0.041897631272881375
2014-03-11,49.25,50.340400465782736,-0.021660544129439296
2014-03-12,49.22,50.240400465782734,-0.020310356930329454
2014-03-13,49.12,50.38040046578273,-0.02501767461413429
2014-03-14,49.26,49.61040046578274,-0.007063044492543802
2014-03-17,48.49,49.670400465782734,-0.023764665771033866
2014-03-18,48.55,48.670400465782734,-0.002473792379567241
2014-03-19,47.55,48.53040046578273,-0.02020177984053495
2014-03-20,47.41,49.12040046578274,-0.03482057250274673
2014-03-21,48.0,48.72040046578274,-0.014786423323607356
2014-03-24,47.6,49.03040046578273,-0.029173746332767148
2014-03-25,47.91,48.670400465782734,-0.015623468442946709
2014-03-26,47.55,48.72040046578274,-0.024022800604948547
2014-03-27,47.6,49.12040046578274,-0.030952525862280922
2014-03-28,48.0,49.63040046578273,-0.03285084243692116
2014-03-31,48.51,49.83835201667365,-0.02665320908342328
2014-04-01,49.45,49.30835201667366,0.0028726975762329854
2014-04-02,48.92,48.76835201667366,0.003109557265221774
2014-04-03,48.38,48.63835201667366,-0.005311693467432654
2014-04-04,48.25,48.38835201667366,-0.0028592008387883228
2014-04-07,48.0,48.40835201667366,-0.008435569476378912
2014-04-08,48.02,48.62835201667365,-0.012510233052213215
2014-04-09,48.24,48.548352016673654,-0.006351441477720043
2014-04-10,48.16,48.05835201667366,0.0021150950679929004
2014-04-11,47.67,48.90835201667366,-0.02531984754365646
2014-04-14,48.52,49.648352016673655,-0.022726877546604407
2014-04-15,49.26,50.17835201667366,-0.01830175722727001
2014-04-16,49.79,50.35835201667365,-0.011286152026688034
2014-04-17,49.97,50.65835201667366,-0.013588124944275637
2014-04-21,50.27,51.048352016673654,-0.015247348561211571
2014-04-22,50.66,50.828352016673655,-0.0033121675205687318
2014-04-23,50.44,51.20835201667365,-0.015004427723498637
2014-04-24,50.82,50.88835201667366,-0.0013431760700614026
2014-04-25,50.5,51.31835201667366,-0.015946576312656502
2014-04-28,50.93,51.84835201667365,-0.017712270129209173
2014-04-29,51.46,52.71835201667365,-0.02386933522268786
2014-04-30,52.33,52.49835201667365,-0.003206805741638896
2014-05-01,52.11,52.52835201667366,-0.007964308808714682
2014-05-02,52.14,52.078352016673655,0.0011837544956607715
2014-05-05,51.69,51.83835201667365,-0.002861819693379508
2014-05-06,51.45,52.35835201667365,-0.01734875109102707
2014-05-07,51.97,51.81835201667366,0.002926530416821116
2014-05-08,51.43,51.94835201667365,-0.009978218683573958
2014-05-09,51.56,52.438352016673655,-0.016750183461035628
2014-05-12,52.05,51.71835201667365,0.006412578328470753
2014-05-13,51.33,51.578352016673655,-0.004815043656171358
2014-05-14,51.19,51.62835201667365,-0.008490528935188313
2014-05-15,51.24,52.25835201667365,-0.019486875827020467
2014-05-16,51.87,52.51835201667366,-0.012345246790451903
2014-05-19,52.13,52.398352016673655,-0.005121382760058246
2014-05-20,52.01,52.20835201667365,-0.0037992391832307737
2014-05-21,51.82,52.00835201667365,-0.003621572485381974
2014-05-22,51.62,52.34835201667365,-0.013913561528005047
2014-05-23,51.96,53.09835201667365,-0.021438556441755297
2014-05-27,52.71,52.648352016673655,0.0011709385187750332
2014-05-28,52.26,52.69835201667365,-0.008318135195858889
2014-05-29,52.31,52.73835201667365,-0.008122210882475445
2014-05-30,52.35,52.88835201667366,-0.01017902801176207
2014-06-02,52.5,52.75835201667365,-0.004896893227294141
2014-06-03,52.37,53.06835201667366,-0.013159481878281087
2014-06-04,52.68,54.50835201667365,-0.03354260308795187
2014-06-05,54.12,54.01835201667366,0.0018817305514051696
2014-06-06,53.63,53.99835201667365,-0.006821541823348709
2014-06-09,53.61,53.86835201667365,-0.004795988869191303
2014-06-10,53.48,53.578352016673655,-0.0018356670739527736
2014-06-11,53.19,53.20835201667365,-0.0003449085712691202
2014-06-12,52.82,53.52835201667366,-0.013233211746422002
2014-06-13,53.14,52.87835201667365,0.0049481115304774725
2014-06-16,52.49,53.25835201667365,-0.01442688306301887
2014-06-17,52.87,53.69835201667365,-0.015426023063360383
2014-06-18,53.31,54.66835201667366,-0.02484713671740757
2014-06-19,54.28,54.55835201667366,-0.005101913939566716
2014-06-20,54.17,53.88835201667366,0.005226509492054943
2014-06-23,53.5,53.76835201667366,-0.004990891604608638
2014-06-24,53.38,53.578352016673655,-0.003702092528189871
2014-06-25,53.19,53.60835201667365,-0.007803858931226482
2014-06-26,53.22,53.73835201667365,-0.009645848769475163
2014-06-27,53.35,53.63835201667366,-0.005375855257149231
2014-06-30,53.25,53.89523295443235,-0.01197198562956181
2014-07-01,53.45,53.88523295443234,-0.008077035777137476
2014-07-02,53.44,53.58523295443234,-0.0027103167500615033
2014-07-03,53.14,53.50523295443235,-0.006826116517302139
2014-07-07,53.06,53.47523295443234,-0.007764958308571934
2014-07-08,53.03,53.41523295443234,-0.007212042953383291
2014-07-09,52.97,53.465232954432345,-0.009262710121443307
2014-07-10,53.02,53.44523295443234,-0.007956424379231275
2014-07-11,53.0,53.98523295443235,-0.018250045438610196
2014-07-14,53.54,53.715232954432345,-0.0032622581117911498
2014-07-15,53.27,53.62523295443235,-0.006624361981498517
2014-07-16,53.18,53.315232954432346,-0.0025364787310959702
2014-07-17,52.87,54.19523295443234,-0.024452943223744583
2014-07-18,53.75,53.715232954432345,0.0006472474129852746
2014-07-21,53.27,53.935232954432344,-0.012333921965153483
2014-07-22,53.49,53.99523295443234,-0.009356991845163698
2014-07-23,53.55,54.05523295443234,-0.009346605810731545
2014-07-24,53.61,53.45523295443235,0.002895264635729644
2014-07-25,53.01,53.66523295443234,-0.012209635891988202
2014-07-28,53.22,53.38523295443234,-0.0030951059925762303
2014-07-29,52.94,53.48523295443235,-0.01019408394270005
2014-07-30,53.04,52.175232954432346,0.01657428240565606
2014-07-31,51.73,52.435232954432344,-0.01344960086370195
2014-08-01,51.99,52.49523295443234,-0.00962435874645795
2014-08-04,52.05,52.19523295443234,-0.0027824946113208515
2014-08-05,51.75,52.465232954432345,-0.013632512697571486
2014-08-06,52.02,52.60523295443234,-0.011124995015976413
2014-08-07,52.16,53.10523295443234,-0.017799243160149802
2014-08-08,52.66,53.63523295443234,-0.018182692620369312
2014-08-11,53.19,53.76523295443234,-0.010698976323972653
2014-08-12,53.32,54.34523295443235,-0.018865186488242536
2014-08-13,53.9,54.38523295443234,-0.00892214537058067
2014-08-14,53.94,54.29523295443234,-0.006542617741975176
2014-08-15,53.85,54.79523295443234,-0.017250277140319792
2014-08-18,54.35,54.87523295443235,-0.009571402728595135
2014-08-19,54.43,55.03523295443235,-0.010997190743854413
2014-08-20,54.59,54.51523295443234,0.0013714890594003215
2014-08-21,54.07,53.86523295443235,0.0038014695998971337
2014-08-22,53.42,53.08523295443234,0.0063062178865263
2014-08-25,52.64,53.16523295443234,-0.009879256146258508
2014-08-26,52.72,53.185232954432344,-0.00874740841750088
2014-08-27,52.74,53.16523295443234,-0.007998327681490669
2014-08-28,52.72,53.14523295443235,-0.008001337670247022
2014-08-29,52.7,53.815232954432346,-0.02072336944776698
2014-09-02,53.37,54.27523295443234,-0.016678564147156183
2014-09-03,53.83,54.15523295443234,-0.00600556837611621
2014-09-04,53.71,54.76523295443234,-0.01926830029756932
2014-09-05,54.32,54.75523295443235,-0.007948700625464489
2014-09-08,54.31,54.40523295443234,-0.0017504373984044141
2014-09-09,53.96,53.61523295443235,0.00643039350142649
2014-09-10,53.17,53.04523295443234,0.002352087805417735
2014-09-11,52.6,51.14523295443235,0.028443844353270853
2014-09-12,50.7,50.74523295443234,-0.0008913734709417032
2014-09-15,50.3,51.64523295443235,-0.026047572592407198
2014-09-16,51.2,52.19523295443234,-0.01906750670700519
2014-09-17,51.75,51.925232954432346,-0.003374716769901087
2014-09-18,51.48,51.89523295443235,-0.008001369890697996
2014-09-19,51.45,51.52523295443234,-0.0014601186664963128
2014-09-22,51.08,51.38523295443234,-0.0059400908954332365
2014-09-23,50.94,51.315232954432346,-0.007312311234474067
2014-09-24,50.87,51.09523295443235,-0.0044081011360338485
2014-09-25,50.65,51.98523295443235,-0.02568485084221417
2014-09-26,51.54,52.215232954432345,-0.012931723488078917
2014-09-29,51.77,52.01523295443234,-0.004714637241885922
2014-09-30,51.57,51.82489703948575,-0.004918428285376808
2014-10-01,51.42,52.094897039485744,-0.012955146815516239
2014-10-02,51.69,52.10489703948575,-0.00796272640499296
2014-10-03,51.7,52.42489703948575,-0.013827343121718738
2014-10-06,52.02,51.984897039485745,0.0006752530545091062
2014-10-07,51.58,53.22489703948575,-0.03090465423099753
2014-10-08,52.82,53.58489703948574,-0.01427448930100772
2014-10-09,53.18,53.79489703948575,-0.011430397181249496
2014-10-10,53.39,54.00489703948575,-0.011385949667419348
2014-10-13,53.6,55.524897039485744,-0.03466727796211633
2014-10-14,55.12,55.344897039485744,-0.004063555115574546
2014-10-15,54.94,55.624897039485745,-0.012312778556687776
2014-10-16,55.22,55.22489703948575,-8.867448828819846e-05
2014-10-17,54.82,55.874897039485745,-0.018879623862935624
2014-10-20,55.47,56.654897039485746,-0.02091429163943115
2014-10-21,56.25,56.69489703948574,-0.007847214876779529
2014-10-22,56.29,57.014897039485746,-0.012714169052760349
2014-10-23,56.61,56.60489703948575,9.015051313832068e-05
2014-10-24,56.2,57.14489703948575,-0.016535107917559855
2014-10-27,56.74,57.374897039485745,-0.011065763465314848
2014-10-28,56.97,57.08489703948574,-0.0020127397165359273
2014-10-29,56.68,57.24489703948575,-0.00986807678413848
2014-10-30,56.84,58.56489703948574,-0.029452746042100575
2014-10-31,58.16,59.22489703948575,-0.017980563795252813
2014-11-03,58.82,58.89489703948575,-0.0012717067734329124
2014-11-04,58.49,58.95489703948574,-0.007885639070395967
2014-11-05,58.55,58.68489703948575,-0.0022986670555966704
2014-11-06,58.28,58.624897039485745,-0.005883115483400259
2014-11-07,58.22,59.05489703948574,-0.014137642792392047
2014-11-10,58.65,58.80489703948574,-0.0026340840182362824
2014-11-11,58.4,58.30489703948574,0.0016311316088912786
2014-11-12,57.9,58.86489703948575,-0.01639172219801066
2014-11-13,58.46,58.21489703948575,0.004210313390196507
2014-11-14,57.81,58.19489703948574,-0.006613931101632109
2014-11-17,57.79,58.64489703948575,-0.014577517953695884
2014-11-18,58.24,57.60489703948575,0.0110251557272798
2014-11-19,57.2,57.46489703948575,-0.004609719204816898
2014-11-20,57.06,58.29489703948575,-0.021183621589541457
2014-11-21,57.89,58.57489703948575,-0.011692671675104349
2014-11-24,58.17,59.03489703948575,-0.014650606384682185
2014-11-25,58.63,59.69489703948574,-0.0178389961671489
2014-11-26,59.29,59.67489703948575,-0.006449898677346244
2014-11-28,59.27,59.49489703948575,-0.0037801063734337337
2014-12-01,59.09,59.96489703948575,-0.014590153284339658
2014-12-02,59.56,60.524897039485744,-0.01594215086159101
2014-12-03,60.12,60.524897039485744,-0.006689760070497819
2014-12-04,60.12,59.844897039485744,0.004596932639598927
2014-12-05,59.44,60.05489703948574,-0.010238915888598488
2014-12-08,59.65,60.344897039485744,-0.011515423400773273
2014-12-09,59.94,59.78489703948575,0.002594350215436636
2014-12-10,59.38,59.36489703948575,0.00025440893975114953
2014-12-11,58.96,58.68489703948575,0.004687798298924406
2014-12-12,58.28,57.85489703948575,0.007347743791232153
2014-12-15,57.45,57.70489703948574,-0.004417251439012615
2014-12-16,57.3,59.03489703948575,-0.02938765249857822
2014-12-17,58.63,59.35489703948575,-0.012212927250189853
2014-12-18,58.95,59.264897039485746,-0.005313382039218606
2014-12-19,58.86,60.18489703948575,-0.02201377928114623
2014-12-22,59.78,59.844897039485744,-0.0010844206055350414
2014-12-23,59.44,59.654897039485746,-0.0036023369438306085
2014-12-24,59.25,59.75489703948575,-0.008449467148309409
2014-12-26,59.35,60.30489703948574,-0.01583448586041858
2014-12-29,59.9,60.234897039485745,-0.005559850783279474
2014-12-30,59.83,59.04489703948575,0.013296711483622659
2014-12-31,58.64,59.332497181234835,-0.011671465286882454
2015-01-02,58.94,60.63249718123484,-0.027914027294238752
2015-01-05,60.24,61.942497181234835,-0.027485123440431747
2015-01-06,61.55,62.832497181234835,-0.020411367346034104
2015-01-07,62.44,63.77249718123484,-0.02089454294769144
2015-01-08,63.38,63.53249718123484,-0.0024003020186632584
2015-01-09,63.14,64.43249718123484,-0.020059709584114294
2015-01-12,64.04,64.50249718123484,-0.007170221331669446
2015-01-13,64.11,65.17249718123485,-0.01630284594251774
2015-01-14,64.78,65.81249718123485,-0.015688466863543415
2015-01-15,65.42,67.09249718123485,-0.024928229705282523
2015-01-16,66.7,66.67249718123485,0.00041250620462585097
2015-01-20,66.28,66.53249718123485,-0.003795095508696167
2015-01-21,66.14,67.34249718123485,-0.017856438824931598
2015-01-22,66.95,66.89249718123484,0.0008596303201144906
2015-01-23,66.5,67.12249718123485,-0.009274046815541892
2015-01-26,66.73,67.25249718123484,-0.00776918632220891
2015-01-27,66.86,67.62249718123485,-0.011275791534158808
2015-01-28,67.23,67.78249718123485,-0.008151030195266973
2015-01-29,67.39,66.39249718123484,0.015024330475809977
2015-01-30,66.0,66.54249718123485,-0.008152642359623319
2015-02-02,66.15,67.06249718123485,-0.013606668698435742
2015-02-03,66.67,67.06249718123485,-0.005852707515112798
2015-02-04,66.67,68.36249718123484,-0.02475768514932808
2015-02-05,67.97,66.56249718123485,0.021145583149214442
2015-02-06,66.17,65.84249718123485,0.004974033986950399
2015-02-09,65.45,65.61249718123484,-0.0024766193669780723
2015-02-10,65.22,65.28249718123485,-0.000957334414787181
2015-02-11,64.89,66.04249718123485,-0.0174508419642605
2015-02-12,65.65,65.72249718123483,-0.0011030801376110677
2015-02-13,65.33,65.09249718123485,0.0036486973007638923
2015-02-17,64.7,65.84249718123485,-0.017351972208618727
2015-02-18,65.45,64.15249718123484,0.020225289361685217
2015-02-19,63.76,65.96249718123484,-0.03339014251057515
2015-02-20,65.57,66.46249718123484,-0.013428583322728893
2015-02-23,66.07,65.75249718123484,0.004828756813448631
2015-02-24,65.36,66.73249718123485,-0.0205671485289598
2015-02-25,66.34,65.84249718123485,0.007555953070791821
2015-02-26,65.45,66.17249718123485,-0.010918390751614715
2015-02-27,65.78,66.88249718123483,-0.016484091170330117
2015-03-02,66.49,66.62249718123485,-0.0019887753662913843
2015-03-03,66.23,65.70249718123485,0.008028657073871681
2015-03-04,65.31,66.24249718123482,-0.014077023374942765
2015-03-05,65.85,64.61249718123484,0.01915268520413349
2015-03-06,64.22,64.72249718123483,-0.0077638719629087305
2015-03-09,64.33,64.34249718123485,-0.0001942290365207766
2015-03-10,63.95,64.40249718123485,-0.0070260813018084844
2015-03-11,64.01,65.31249718123485,-0.01994254143461327
2015-03-12,64.92,65.07249718123484,-0.0023434966820178316
2015-03-13,64.68,65.45249718123485,-0.011802409602430175
2015-03-16,65.06,65.50249718123484,-0.006755424606340155
2015-03-17,65.11,66.94249718123483,-0.027374198131176253
2015-03-18,66.55,67.32249718123484,-0.011474577051936219
2015-03-19,66.93,69.61249718123484,-0.038534706983014866
2015-03-20,69.22,69.69249718123483,-0.00677974244495938
2015-03-23,69.3,68.81249718123485,0.00708450991803411
2015-03-24,68.42,67.53249718123485,0.013141862892814382
2015-03-25,67.14,67.64249718123484,-0.007428720141548051
2015-03-26,67.25,67.37249718123485,-0.0018182075232469064
2015-03-27,66.98,68.65249718123485,-0.024361782162412027
2015-03-30,68.26,67.96249718123484,0.00437745567193959
2015-03-31,67.57,67.70953982356872,-0.00206085913347398
2015-04-01,67.34,68.23953982356872,-0.01318209099730816
2015-04-02,67.87,68.76953982356872,-0.013080497933773083
2015-04-06,68.4,68.09953982356872,0.004412073520756676
2015-04-07,67.73,68.57953982356871,-0.012387657102311822
2015-04-08,68.21,67.27953982356871,0.013829764277093481
2015-04-09,66.91,67.44953982356871,-0.007999162410596394
2015-04-10,67.08,67.25953982356872,-0.002669358488620044
2015-04-13,66.89,67.33953982356871,-0.0066757186750388
2015-04-14,66.97,66.47953982356871,0.007377610881978525
2015-04-15,66.11,66.57953982356871,-0.007052314041415153
2015-04-16,66.21,66.18953982356871,0.00030911495208796325
2015-04-17,65.82,66.58953982356871,-0.011556467060857334
2015-04-20,66.22,67.24953982356871,-0.015309247115589786
2015-04-21,66.88,67.33953982356871,-0.006824219838340473
2015-04-22,66.97,67.69953982356871,-0.010776141543501816
2015-04-23,67.33,67.97953982356871,-0.009554931163913483
2015-04-24,67.61,67.15953982356872,0.006707314815060705
2015-04-27,66.79,67.21953982356871,-0.0063901036022578905
2015-04-28,66.85,65.45953982356872,0.021241520795577618
2015-04-29,65.09,66.29953982356872,-0.018243562878225927
2015-04-30,65.93,66.89953982356872,-0.014492473731891664
2015-05-01,66.53,67.08953982356871,-0.008340194686685676
2015-05-04,66.72,66.02953982356871,0.01045683762564753
2015-05-05,65.66,65.93953982356871,-0.0042393353717157245
2015-05-06,65.57,67.35953982356871,-0.02656698410137548
2015-05-07,66.99,68.87953982356872,-0.02743252682013675
2015-05-08,68.51,68.41953982356871,0.001322139503781461
2015-05-11,68.05,69.27953982356871,-0.017747517184726336
2015-05-12,68.91,68.91953982356871,-0.00013841972237682576
2015-05-13,68.55,70.93953982356871,-0.033684174291398805
2015-05-14,70.57,72.58953982356871,-0.02782136143137537
2015-05-15,72.22,71.98953982356872,0.0032013008694886658
2015-05-18,71.62,71.50953982356872,0.0015446914733869832
2015-05-19,71.14,71.37953982356872,-0.0033558611355690715
2015-05-20,71.01,70.82953982356871,0.0025478095280699886
2015-05-21,70.46,71.14953982356872,-0.009691416490937188
2015-05-22,70.78,70.97953982356871,-0.0028112301666748385
2015-05-26,70.61,71.32953982356871,-0.010087543328450854
2015-05-27,70.96,71.00953982356872,-0.0006976502550475328
2015-05-28,70.64,70.39953982356872,0.0034156498328528073
2015-05-29,70.03,70.67953982356872,-0.009189927172560952
2015-06-01,70.31,69.53953982356873,0.01107945462949611
2015-06-02,69.17,68.56953982356872,0.008756952109876925
2015-06-03,68.2,67.98953982356872,0.0030954787600772082
2015-06-04,67.62,66.95953982356872,0.009863571018730477
2015-06-05,66.59,66.79953982356872,-0.0031368453154341225
2015-06-08,66.43,66.19953982356871,0.0034812957468510763
2015-06-09,65.83,66.90953982356872,-0.016134318460645836
2015-06-10,66.54,67.46953982356871,-0.013777177464073809
2015-06-11,67.1,67.56953982356872,-0.006948986552146708
2015-06-12,67.2,67.46953982356871,-0.003994985355962766
2015-06-15,67.1,68.83953982356871,-0.025269486519332474
2015-06-16,68.47,69.00953982356872,-0.00781833678282906
2015-06-17,68.64,69.91953982356871,-0.018300175126973572
2015-06-18,69.55,69.26953982356872,0.0040488240162359634
2015-06-19,68.9,68.51953982356872,0.005552579270247993
2015-06-22,68.15,67.52953982356871,0.009187981704781967
2015-06-23,67.16,66.61953982356872,0.008112637491381802
2015-06-24,66.25,65.77953982356871,0.0071520746069848595
2015-06-25,65.41,66.00953982356872,-0.009082623893018726
2015-06-26,65.64,65.40953982356872,0.003523341962852866
2015-06-29,65.04,65.58953982356871,-0.00837846743622428
2015-06-30,65.22,68.254497329026,-0.04445856973201301
2015-07-01,66.83,68.834497329026,-0.029120534133409648
2015-07-02,67.41,68.74449732902599,-0.019412423988480088
2015-07-06,67.32,69.964497329026,-0.03779770354940992
2015-07-07,68.54,70.234497329026,-0.02412628257432836
2015-07-08,68.81,70.32449732902602,-0.02153584293592825
2015-07-09,68.9,71.00449732902601,-0.029638930042332756
2015-07-10,69.58,71.12449732902601,-0.021715405901304052
2015-07-13,69.7,70.99449732902599,-0.01823376990792125
2015-07-14,69.57,70.99449732902599,-0.02006489774023079
2015-07-15,69.57,71.794497329026,-0.030984231546763108
2015-07-16,70.37,71.594497329026,-0.017103232436964877
2015-07-17,70.17,72.204497329026,-0.028176878231768177
2015-07-20,70.78,71.704497329026,-0.012893156823676089
2015-07-21,70.28,72.334497329026,-0.028402731820762583
2015-07-22,70.91,72.27449732902599,-0.0188793748756797
2015-07-23,70.85,72.404497329026,-0.021469623937335536
2015-07-24,70.98,72.594497329026,-0.02223994088296355
2015-07-27,71.17,72.414497329026,-0.017185748364328846
2015-07-28,70.99,72.57449732902602,-0.021832701394299603
2015-07-29,71.15,74.25449732902601,-0.0418088794712298
2015-07-30,72.83,74.944497329026,-0.028214177216277947
2015-07-31,73.52,75.844497329026,-0.030648200078931875
2015-08-03,74.42,75.73449732902601,-0.01735665219134186
2015-08-04,74.31,76.114497329026,-0.02370766926602108
2015-08-05,74.69,76.764497329026,-0.02702417655565892
2015-08-06,75.34,77.12449732902601,-0.023137879543163153
2015-08-07,75.7,76.724497329026,-0.013352936346164967
2015-08-10,75.3,77.53449732902601,-0.028819395314368057
2015-08-11,76.11,78.12449732902601,-0.02578573172179066
2015-08-12,76.7,78.674497329026,-0.02509704410017921
2015-08-13,77.25,79.87449732902601,-0.03285776332607082
2015-08-14,78.45,80.12449732902601,-0.020898693718474082
2015-08-17,78.7,79.954497329026,-0.015690140904313754
2015-08-18,78.53,79.87449732902601,-0.016832623352703413
2015-08-19,78.45,79.304497329026,-0.010774891182788626
2015-08-20,77.88,77.954497329026,-0.0009556514579469599
2015-08-21,76.53,73.64449732902601,0.03918151084774535
2015-08-24,72.22,71.454497329026,0.010713148921181137
2015-08-25,70.03,73.53449732902601,-0.0476578674815078
2015-08-26,72.11,75.264497329026,-0.04191215567727524
2015-08-27,73.84,75.554497329026,-0.02269219423907598
2015-08-28,74.13,74.904497329026,-0.010339797430639508
2015-08-31,73.48,73.914497329026,-0.005878377648864452
2015-09-01,72.49,74.99449732902599,-0.03339574793118383
2015-09-02,73.57,74.724497329026,-0.015450051459597436
2015-09-03,73.3,72.844497329026,0.006253082767756268
2015-09-04,71.42,74.50449732902601,-0.04140014951586457
2015-09-08,73.08,73.32449732902602,-0.0033344562585801985
2015-09-09,71.9,73.39449732902601,-0.020362525576354873
2015-09-10,71.97,74.39449732902601,-0.03258974004896009
2015-09-11,72.97,74.474497329026,-0.020201510355674857
2015-09-14,73.05,76.24449732902599,-0.04189807056160966
2015-09-15,74.82,75.454497329026,-0.008409006109459938
2015-09-16,74.03,76.684497329026,-0.03461582746818426
2015-09-17,75.26,76.904497329026,-0.021383630166519674
2015-09-18,75.48,78.02449732902599,-0.03261151838371923
2015-09-21,76.6,77.044497329026,-0.005769358545201997
2015-09-22,75.62,77.77449732902599,-0.027701848330968448
2015-09-23,76.35,77.03449732902601,-0.00888559480179929
2015-09-24,75.61,77.694497329026,-0.026829407495854385
2015-09-25,76.27,76.89449732902601,-0.008121482690157111
2015-09-28,75.47,78.03449732902601,-0.032863636171231
2015-09-29,76.61,78.584497329026,-0.0251257868426511
2015-09-30,77.16,85.30534165636462,-0.095484544088417
2015-10-01,76.41,85.76534165636463,-0.10908067846157032
2015-10-02,76.87,87.12534165636461,-0.11770790749737559
2015-10-05,78.23,85.61534165636462,-0.08626189551409202
2015-10-06,76.72,85.18534165636463,-0.09937556734248465
2015-10-07,76.29,86.24534165636462,-0.11543048546355827
2015-10-08,77.35,85.99534165636462,-0.10053267409426903
2015-10-09,77.1,86.96534165636461,-0.11343992294478178
2015-10-12,78.07,85.92534165636461,-0.09142054608033967
2015-10-13,77.03,84.9753416563646,-0.09350173240250226
2015-10-14,76.08,86.13534165636462,-0.11673886076263817
2015-10-15,77.24,86.20534165636462,-0.10399983903668819
2015-10-16,77.31,88.43534165636463,-0.12580198649081542
2015-10-19,79.54,89.59534165636462,-0.1122306301920365
2015-10-20,80.7,89.68534165636463,-0.10018740510341773
2015-10-21,80.79,90.2753416563646,-0.10507123520474493
2015-10-22,81.38,89.67534165636461,-0.0925041544659212
2015-10-23,80.78,89.62534165636461,-0.09869241771237891
2015-10-26,80.73,90.24534165636462,-0.10543859086485641
2015-10-27,81.35,89.64534165636462,-0.09253511117357294
2015-10-28,80.75,89.70534165636462,-0.09983063985944074
2015-10-29,80.81,88.13534165636462,-0.083114690641647
2015-10-30,79.24,89.36534165636462,-0.11330278012363526
2015-11-02,80.47,88.04534165636463,-0.086039096604687
2015-11-03,79.15,88.04534165636463,-0.10103137189338851
2015-11-04,79.15,88.0253416563646,-0.10082711966074909
2015-11-05,79.13,86.40534165636463,-0.08420013759448786
2015-11-06,77.51,85.15534165636463,-0.08978111657653365
2015-11-09,76.26,86.15534165636463,-0.11485465051990329
2015-11-10,77.26,87.09534165636462,-0.11292615046129606
2015-11-11,78.2,87.9753416563646,-0.11111456315279233
2015-11-12,79.08,87.76534165636463,-0.09896095078591627
2015-11-13,78.87,88.26534165636463,-0.10644429036419123
2015-11-16,79.37,90.21534165636461,-0.1202161567782466
2015-11-17,81.32,89.81534165636462,-0.0945867543305462
2015-11-18,80.92,89.86534165636462,-0.09954161962206343
2015-11-19,80.97,91.83534165636462,-0.1183132926866135
2015-11-20,82.94,91.67534165636461,-0.09528561877749109
2015-11-23,82.78,91.32534165636463,-0.09357032233745921
2015-11-24,82.43,92.33534165636462,-0.10727573514839372
2015-11-25,83.44,92.82534165636463,-0.1011075368955684
2015-11-27,83.93,92.64534165636462,-0.09407209796571436
2015-11-30,83.75,94.60534165636462,-0.11474343273125653
2015-12-01,85.71,93.96534165636461,-0.08785517628994277
2015-12-02,85.07,93.25534165636462,-0.08777343486152978
2015-12-03,84.36,94.68534165636463,-0.10904899824766667
2015-12-04,85.79,95.14534165636462,-0.09832684914993739
2015-12-07,86.25,95.44534165636462,-0.09634143999893618
2015-12-08,86.55,94.51534165636463,-0.08427564791888198
2015-12-09,85.62,93.81534165636462,-0.08735609242231679
2015-12-10,84.92,94.16534165636462,-0.09818200086931583
2015-12-11,85.27,95.09534165636462,-0.10332095647617912
2015-12-14,86.2,95.89534165636462,-0.10110336423960309
2015-12-15,87.0,97.57534165636463,-0.10838129261804974
2015-12-16,88.68,97.2753416563646,-0.08836095057603133
2015-12-17,88.38,96.55534165636462,-0.08467000909654732
2015-12-18,87.66,97.98534165636462,-0.10537639081339012
2015-12-21,89.09,97.92534165636461,-0.09022528292389531
2015-12-22,89.03,97.10534165636462,-0.08316063275840735
2015-12-23,88.21,97.12534165636461,-0.09179212658945013
2015-12-24,88.23,97.95534165636462,-0.09928342336329055
2015-12-28,89.06,99.11534165636462,-0.10145091050815058
2015-12-29,90.22,98.35534165636462,-0.08271377557497583
2015-12-30,89.46,97.10534165636462,-0.07873245205624091
2015-12-31,88.21,88.417224042392,-0.002343706722715555
2016-01-04,87.82,90.99722404239199,-0.03491561501823237
2016-01-05,90.4,91.74722404239199,-0.01468408506582719
2016-01-06,91.15,90.77722404239199,0.0041064921464653015
2016-01-07,90.18,90.50722404239198,-0.0036154466768167914
2016-01-08,89.91,91.40722404239199,-0.016379712414170022
2016-01-11,90.81,91.107224042392,-0.0032623542810799044
2016-01-12,90.51,90.14722404239198,0.004024260995961759
2016-01-13,89.55,87.817224042392,0.019731618443911803
2016-01-14,87.22,86.62722404239199,0.006842836812108066
2016-01-15,86.03,89.097224042392,-0.03442558480758762
2016-01-19,88.5,85.447224042392,0.03572703492501361
2016-01-20,84.85,85.317224042392,-0.005476315569759471
2016-01-21,84.72,87.947224042392,-0.03669500746079746
2016-01-22,87.35,88.197224042392,-0.0096060171007738
2016-01-25,87.6,91.057224042392,-0.03796759761512691
2016-01-26,90.46,89.337224042392,0.012567840221621607
2016-01-27,88.74,89.937224042392,-0.01331177446423848
2016-01-28,89.34,91.287224042392,-0.02133074001119528
2016-01-29,90.69,90.087224042392,0.006691025991924837
2016-02-01,89.49,91.697224042392,-0.024070783662672124
2016-02-02,91.1,88.957224042392,0.024087711601554318
2016-02-03,88.36,86.697224042392,0.019179114163966338
2016-02-04,86.1,82.307224042392,0.04608071772235389
2016-02-05,81.71,79.01722404239199,0.03407834165578083
2016-02-08,78.42,79.87722404239199,-0.018243298510456696
