date,MAR,dcf,Deviation
2011-07-18,32.27,32.69125299281724,-0.012885801376588235
2011-07-19,32.38,32.59125299281724,-0.006481892330552408
2011-07-20,32.28,33.16125299281724,-0.026574779698707918
2011-07-21,32.85,33.40125299281724,-0.016503961481199036
2011-07-22,33.09,33.09125299281724,-3.7864774038887106e-05
2011-07-25,32.78,32.60125299281724,0.005482826295730048
2011-07-26,32.29,31.77125299281724,0.01632755898233018
2011-07-27,31.46,31.151252992817238,0.00991122274452172
2011-07-28,30.84,30.94125299281724,-0.0032724270358651664
2011-07-29,30.63,30.491252992817238,0.0045503871951555475
2011-08-01,30.18,29.02125299281724,0.03992753198731802
2011-08-02,28.71,29.651252992817238,-0.03174412201215404
2011-08-03,29.34,27.95125299281724,0.04968460653766171
2011-08-04,27.64,28.11125299281724,-0.016763855845829734
2011-08-05,27.8,26.241252992817238,0.05940063180707966
2011-08-08,25.93,26.971252992817238,-0.03860602965292481
2011-08-09,26.66,25.59125299281724,0.041762199274991696
2011-08-10,25.28,26.82125299281724,-0.05746386991055141
2011-08-11,26.51,26.91125299281724,-0.014910230784286993
2011-08-12,26.6,27.471252992817238,-0.03171508023478353
2011-08-15,27.16,27.23125299281724,-0.0026165888450315755
2011-08-16,26.92,27.59125299281724,-0.024328470801669777
2011-08-17,27.28,25.561252992817238,0.06724032689890969
2011-08-18,25.25,25.04125299281724,0.008336124683642643
2011-08-19,24.73,24.921252992817237,-0.007674292816350792
2011-08-22,24.61,25.971252992817238,-0.052413835912873186
2011-08-23,25.66,27.11125299281724,-0.053529543367166754
2011-08-24,26.8,26.02125299281724,0.02992734467466729
2011-08-25,25.71,26.25125299281724,-0.020618177462437104
2011-08-26,25.94,27.721252992817238,-0.06425586149654816
2011-08-29,27.41,27.71125299281724,-0.010871142957531554
2011-08-30,27.4,27.91125299281724,-0.018317092140177627
2011-08-31,27.6,27.41125299281724,0.006885748974416517
2011-09-01,27.1,26.02125299281724,0.041456382115055534
2011-09-02,25.71,25.34125299281724,0.014551253929206975
2011-09-06,25.03,26.37125299281724,-0.05086041960852439
2011-09-07,26.06,25.581252992817237,0.018714759879712828
2011-09-08,25.27,24.89125299281724,0.015216068363133495
2011-09-09,24.58,25.134916170903193,-0.022077502352905398
2011-09-12,24.54,26.27491617090319,-0.0660293703553062
2011-09-13,25.68,27.25491617090319,-0.05778466391265369
2011-09-14,26.66,27.75491617090319,-0.039449449753735655
2011-09-15,27.16,28.11491617090319,-0.03396475255691689
2011-09-16,27.52,27.68491617090319,-0.005956896162702341
2011-09-19,27.09,27.564916170903192,-0.01722900835100316
2011-09-20,26.97,26.76491617090319,0.00766241253240918
2011-09-21,26.17,25.85491617090319,0.012186611900579347
2011-09-22,25.26,26.20491617090319,-0.036058736640889655
2011-09-23,25.61,26.69491617090319,-0.04064130278430034
2011-09-26,26.1,27.39491617090319,-0.047268484518253495
2011-09-27,26.8,26.794916170903193,0.00018973110661679726
2011-09-28,26.2,27.64491617090319,-0.0522669760317086
2011-09-29,27.05,26.26491617090319,0.02989097029620602
2011-09-30,25.67,25.26491617090319,0.016033452331946974
2011-10-03,24.67,26.134916170903193,-0.0560520707747334
2011-10-04,25.54,27.154916170903192,-0.059470490011440114
2011-10-05,26.56,27.724916170903192,-0.04201694114140375
2011-10-06,27.13,27.14491617090319,-0.0005495014539473875
2011-10-07,26.55,28.51491617090319,-0.0689083621753096
2011-10-10,27.92,28.18491617090319,-0.00939921798230059
2011-10-11,27.59,29.084916170903192,-0.05139833177166653
2011-10-12,28.49,29.01491617090319,-0.018091252368655497
2011-10-13,28.42,29.48491617090319,-0.036117320623556215
2011-10-14,28.89,28.25491617090319,0.022476931987885918
2011-10-17,27.66,29.34491617090319,-0.05741765153085909
2011-10-18,28.75,28.69491617090319,0.0019196372196641498
2011-10-19,28.1,29.00491617090319,-0.031198716988914188
2011-10-20,28.41,29.77491617090319,-0.04584114235851389
2011-10-21,29.18,30.61491617090319,-0.046869838313225665
2011-10-24,30.02,29.91491617090319,0.0035127569302373374
2011-10-25,29.32,30.50491617090319,-0.03884344950383478
2011-10-26,29.91,31.98491617090319,-0.06487170889604366
2011-10-27,31.39,31.494916170903192,-0.0033312097207649494
2011-10-28,30.9,30.28491617090319,0.02030990693934176
2011-10-31,29.69,29.46491617090319,0.007639045290041668
2011-11-01,28.87,30.26491617090319,-0.04609020434836919
2011-11-02,29.67,30.94491617090319,-0.04119953545396782
2011-11-03,30.35,30.384916170903193,-0.0011491284263153156
2011-11-04,29.79,30.59491617090319,-0.026308820929821453
2011-11-07,30.0,30.43491617090319,-0.014290040046799457
2011-11-08,29.84,29.084916170903192,0.025961354836298245
2011-11-09,28.49,29.12491617090319,-0.021799759600252377
2011-11-10,28.53,30.39491617090319,-0.06135618734452897
2011-11-11,29.8,29.974916170903192,-0.005835418184521379
2011-11-14,29.38,30.02491617090319,-0.021479366244764764
2011-11-15,29.43,29.43491617090319,-0.00016701834225196777
2011-11-16,28.84,29.34491617090319,-0.017206257055313645
2011-11-17,28.75,29.73491617090319,-0.033123220030025546
2011-11-18,29.14,29.07491617090319,0.0022384872483980356
2011-11-21,28.48,29.46491617090319,-0.033426742679003474
2011-11-22,28.87,28.57491617090319,0.010326673482852877
2011-11-23,27.98,28.51491617090319,-0.018759170382868673
2011-11-25,27.92,29.87491617090319,-0.06543670816412828
2011-11-28,29.28,29.884916170903193,-0.020241521423177145
2011-11-29,29.29,31.21491617090319,-0.06166654942669658
2011-11-30,30.62,31.17491617090319,-0.01780008542320044
2011-12-01,30.58,31.51491617090319,-0.02966583080320473
2011-12-02,30.92,31.91491617090319,-0.03117401799131947
2011-12-05,31.32,31.57491617090319,-0.008073376015423905
2011-12-06,30.98,31.09491617090319,-0.0036956578455330513
2011-12-07,30.5,30.02491617090319,0.01582298602909038
2011-12-08,29.43,30.51491617090319,-0.03555363432188252
2011-12-09,29.92,30.25491617090319,-0.011069809911596562
2011-12-12,29.66,29.43491617090319,0.007646830987727116
2011-12-13,28.84,28.884916170903193,-0.0015550043710508277
2011-12-14,28.29,28.89491617090319,-0.02093503809892805
2011-12-15,28.3,29.154916170903192,-0.029323225142948717
2011-12-16,28.56,28.584916170903192,-0.0008716545031730583
2011-12-19,27.99,29.224916170903192,-0.04225559326437678
2011-12-20,28.63,29.584916170903192,-0.03227712951380113
2011-12-21,28.99,30.03491617090319,-0.034790047854885375
2011-12-22,29.44,30.30491617090319,-0.02854045746325562
2011-12-23,29.71,30.60491617090319,-0.02924092867648531
2011-12-27,30.01,29.744916170903192,0.008911903720747905
2011-12-28,29.15,29.86491617090319,-0.023938328398849462
2011-12-29,29.27,29.76491617090319,-0.016627500916229665
2011-12-30,29.17,30.28153463980127,-0.03670668125056964
2012-01-03,30.0,30.75153463980127,-0.024438931214462722
2012-01-04,30.47,31.75153463980127,-0.04036134487165355
2012-01-05,31.47,32.02153463980127,-0.017223866563713552
2012-01-06,31.74,32.45153463980127,-0.021926070606490877
2012-01-09,32.17,32.981534639801275,-0.024605727073170658
2012-01-10,32.7,33.301534639801275,-0.018063270846453205
2012-01-11,33.02,34.13153463980127,-0.032566207512541356
2012-01-12,33.85,33.811534639801266,0.001137640175416843
2012-01-13,33.53,33.91153463980127,-0.011250880971734878
2012-01-17,33.63,34.22153463980127,-0.017285450405058245
2012-01-18,33.94,34.94153463980126,-0.028663155471724266
2012-01-19,34.66,35.121534639801276,-0.013141072693282796
2012-01-20,34.84,35.121534639801276,-0.0080160119051923
2012-01-23,34.84,35.22153463980127,-0.01083242521097083
2012-01-24,34.94,35.44153463980126,-0.014151041846761192
2012-01-25,35.16,34.91153463980127,0.007116999088188525
2012-01-26,34.63,34.85153463980127,-0.006356524672181063
2012-01-27,34.57,34.93153463980127,-0.010349806944620621
2012-01-30,34.65,34.731534639801275,-0.002347568014107848
2012-01-31,34.45,35.41153463980127,-0.02715314796666668
2012-02-01,35.13,35.45153463980127,-0.009069695940335354
2012-02-02,35.17,36.41153463980127,-0.034097289556264676
2012-02-03,36.13,36.43153463980127,-0.008276748228767783
2012-02-06,36.15,36.45153463980127,-0.008272206994325626
2012-02-07,36.17,36.50153463980127,-0.009082758932545398
2012-02-08,36.22,36.33153463980126,-0.0030699127055061615
2012-02-09,36.05,36.00153463980127,0.0013462026184056786
2012-02-10,35.72,36.22153463980127,-0.013846311173413728
2012-02-13,35.94,35.41153463980127,0.01492353736075458
2012-02-14,35.13,35.01153463980126,0.0033836094709218667
2012-02-15,34.73,35.10153463980127,-0.01058456969513799
2012-02-16,34.82,35.21153463980127,-0.011119499442625913
2012-02-17,34.93,34.60153463980127,0.009492797461673863
2012-02-21,34.32,34.72153463980127,-0.011564426629374625
2012-02-22,34.44,34.58153463980126,-0.0040927807650955605
2012-02-23,34.3,35.01153463980126,-0.02032286351116952
2012-02-24,34.73,35.18153463980127,-0.012834421364054105
2012-02-27,34.9,35.69153463980126,-0.02217709739268503
2012-02-28,35.41,35.561534639801266,-0.004261195174396937
2012-02-29,35.28,36.03153463980127,-0.020857691666874123
2012-03-01,35.75,36.03153463980127,-0.007813562275814978
2012-03-02,35.75,36.35153463980127,-0.016547709629366025
2012-03-05,36.07,36.061534639801266,0.00023474764131070636
2012-03-06,35.78,36.18153463980127,-0.011097778018502424
2012-03-07,35.9,37.02153463980127,-0.030294115322694437
2012-03-08,36.74,37.82153463980127,-0.028595736532148086
2012-03-09,37.54,37.76153463980126,-0.005866674697266205
2012-03-12,37.48,38.64153463980127,-0.030059226441924936
2012-03-13,38.36,38.67153463980127,-0.008055916133223207
2012-03-14,38.39,38.66153463980127,-0.007023379757970849
2012-03-15,38.38,38.42153463980127,-0.0010810250082577966
2012-03-16,38.14,38.36153463980127,-0.005774915990233165
2012-03-19,38.08,37.92153463980127,0.004178769707078311
2012-03-20,37.64,38.16153463980127,-0.013666500698253481
2012-03-21,37.88,37.99153463980127,-0.002935776110618682
2012-03-22,37.71,38.00153463980127,-0.007671654383555548
2012-03-23,37.72,39.46155542658154,-0.04413296454625859
2012-03-26,38.62,39.39155542658154,-0.019586823069720594
2012-03-27,38.55,38.89155542658154,-0.008782251643967398
2012-03-28,38.05,38.481555426581544,-0.011214604550091711
2012-03-29,37.64,38.691555426581544,-0.02717790522991259
2012-03-30,37.85,38.88155542658154,-0.026530713991866572
2012-04-02,38.04,39.16155542658154,-0.028639195107665993
2012-04-03,38.32,38.50155542658154,-0.004715534854890402
2012-04-04,37.66,38.621555426581544,-0.02489685917516804
2012-04-05,37.78,38.331555426581545,-0.014389069800153753
2012-04-09,37.49,37.31155542658154,0.004782555199811744
2012-04-10,36.47,38.181555426581546,-0.044826760132196775
2012-04-11,37.34,38.41155542658154,-0.027896694488971474
2012-04-12,37.57,38.151555426581545,-0.015243295327779904
2012-04-13,37.31,38.151555426581545,-0.022058220619629032
2012-04-16,37.31,38.75155542658154,-0.0371999371563988
2012-04-17,37.91,38.67155542658154,-0.01969290912095245
2012-04-18,37.83,40.291555426581546,-0.061093581533900876
2012-04-19,39.45,39.74155542658154,-0.00733628624878957
2012-04-20,38.9,39.35155542658154,-0.01147490668886042
2012-04-23,38.51,39.24155542658154,-0.01864236569190636
2012-04-24,38.4,39.861555426581546,-0.03666579015647031
2012-04-25,39.02,40.611555426581546,-0.03918971853857678
2012-04-26,39.77,40.371555426581544,-0.014900476838835441
2012-04-27,39.53,39.931555426581546,-0.010056092789068716
2012-04-30,39.09,40.49155542658154,-0.03461352402534423
2012-05-01,39.65,40.831555426581545,-0.028937311210347594
2012-05-02,39.99,40.931555426581546,-0.023003167526100987
2012-05-03,40.09,40.121555426581544,-0.0007864955943516216
2012-05-04,39.28,40.13155542658154,-0.02121909847574721
2012-05-07,39.29,39.66155542658154,-0.009368150658370933
2012-05-08,38.82,40.02155542658154,-0.030022706858202075
2012-05-09,39.18,40.081555426581545,-0.02249302495839889
2012-05-10,39.24,40.181555426581546,-0.023432528098667693
2012-05-11,39.34,39.53155542658154,-0.004845633431684648
2012-05-14,38.69,39.88155542658154,-0.029877355931492988
2012-05-15,39.04,39.41155542658154,-0.009427575810188493
2012-05-16,38.57,37.861555426581546,0.018711449263943303
2012-05-17,37.02,37.67155542658154,-0.017295686870465454
2012-05-18,36.83,38.85155542658154,-0.05203280549222056
2012-05-21,38.01,38.721555426581546,-0.018376209807240307
2012-05-22,37.88,38.95155542658154,-0.02750995216612795
2012-05-23,38.11,39.231555426581544,-0.02858809482281266
2012-05-24,38.39,39.481555426581544,-0.027647224502372003
2012-05-25,38.64,39.981555426581544,-0.03355435806005724
2012-05-29,39.14,39.13155542658154,0.00021579958492323748
2012-05-30,38.29,39.551555426581544,-0.031896480757206525
2012-05-31,38.71,37.331555426581545,0.03692438093369521
2012-06-01,36.49,37.17155542658154,-0.01833540240003395
2012-06-04,36.33,37.551555426581544,-0.03253008863959983
2012-06-05,36.71,38.39155542658154,-0.04380013802246896
2012-06-06,37.55,38.38155542658154,-0.021665495765855303
2012-06-07,37.54,38.64155542658154,-0.028507015683529646
2012-06-08,37.8,37.70155542658154,0.002611154163391527
2012-06-11,36.86,38.34155542658154,-0.03864098391674553
2012-06-12,37.5,37.81155542658154,-0.008239688187027583
2012-06-13,36.97,38.49155542658154,-0.039529590574320705
2012-06-14,37.65,38.82155542658154,-0.030177962055053742
2012-06-15,37.98,38.687467057101024,-0.018286724640226182
2012-06-18,38.38,39.927467057101026,-0.038756955328219544
2012-06-19,39.62,40.117467057101024,-0.01240026087372259
2012-06-20,39.81,38.94746705710102,0.022146060015518332
2012-06-21,38.64,39.10746705710102,-0.011953396429854823
2012-06-22,38.8,38.08746705710102,0.01870780595177779
2012-06-25,37.78,38.177467057101026,-0.010411037916856714
2012-06-26,37.87,38.46746705710102,-0.0155317493666568
2012-06-27,38.16,37.84746705710103,0.008257697732517943
2012-06-28,37.54,39.50746705710103,-0.04979987844468514
2012-06-29,39.2,39.55746705710102,-0.00903665183074076
2012-07-02,39.25,39.55746705710102,-0.007772667968280023
2012-07-03,39.25,39.88746705710103,-0.01598163794628671
2012-07-05,39.58,39.70746705710103,-0.003210153317453557
2012-07-06,39.4,39.26746705710102,0.003375133484068371
2012-07-09,38.96,38.47746705710102,0.012540662881548092
2012-07-10,38.17,38.33746705710102,-0.00436823478326287
2012-07-11,38.03,35.88746705710103,0.059701425555890086
2012-07-12,35.58,36.58746705710102,-0.02753585143045567
2012-07-13,36.28,36.427467057101026,-0.004048238019675243
2012-07-16,36.12,37.00746705710103,-0.023980756524938807
2012-07-17,36.7,37.00746705710103,-0.008308243755959288
2012-07-18,36.7,37.59746705710103,-0.023870412752486803
2012-07-19,37.29,37.15746705710102,0.003566791640972511
2012-07-20,36.85,36.10746705710102,0.020564525939322342
2012-07-23,35.8,35.33746705710102,0.013089023674265565
2012-07-24,35.03,35.64746705710103,-0.017321484752674143
2012-07-25,35.34,36.367467057101024,-0.02825236785085361
2012-07-26,36.06,37.19746705710102,-0.030579153557819372
2012-07-27,36.89,36.80746705710102,0.002242288032777262
2012-07-30,36.5,36.72746705710102,-0.006193377200430783
2012-07-31,36.42,36.65746705710102,-0.006477999604585949
2012-08-01,36.35,36.62746705710102,-0.007575382066918768
2012-08-02,36.32,37.85746705710102,-0.04061198956554679
2012-08-03,37.55,37.65746705710102,-0.0028538047165538316
2012-08-06,37.35,38.427467057101026,-0.028038981999515378
2012-08-07,38.12,37.547467057101024,0.01524824409668657
2012-08-08,37.24,37.59746705710103,-0.009507743076365371
2012-08-09,37.29,37.24746705710103,0.0011419016180018726
2012-08-10,36.94,37.23746705710102,-0.007988380537400142
2012-08-13,36.93,36.96746705710102,-0.001013514316335118
2012-08-14,36.66,37.09746705710103,-0.01179236998654587
2012-08-15,36.79,38.117467057101024,-0.03482568910238559
2012-08-16,37.81,38.35746705710102,-0.014272763534829536
2012-08-17,38.05,37.85746705710102,0.005085732297107404
2012-08-20,37.55,37.50746705710103,0.0011339860096182264
2012-08-21,37.2,37.547467057101024,-0.00925407449116622
2012-08-22,37.24,37.427467057101026,-0.005008809621421029
2012-08-23,37.12,37.27746705710103,-0.004224188753485403
2012-08-24,36.97,37.66746705710103,-0.018516431063541394
2012-08-27,37.36,37.56746705710103,-0.005522519172923901
2012-08-28,37.26,37.90746705710102,-0.017080198371622335
2012-08-29,37.6,37.84746705710103,-0.006538536825401509
2012-08-30,37.54,37.98746705710102,-0.01177933386367691
2012-08-31,37.68,37.937467057101024,-0.006786616953459279
2012-09-04,37.63,37.70746705710103,-0.002054422191331895
2012-09-05,37.4,39.05746705710102,-0.04243662433812845
2012-09-06,38.75,39.66746705710103,-0.023128954913615773
2012-09-07,39.36,39.28111111111111,0.0020083161259298876
2012-09-10,38.97,39.65111111111111,-0.017177604662893087
2012-09-11,39.34,39.83111111111112,-0.012329837089935403
2012-09-12,39.52,41.29111111111111,-0.042893278079758734
2012-09-13,40.98,41.91111111111111,-0.022216330858960798
2012-09-14,41.6,41.47111111111111,0.0031079198371022354
2012-09-17,41.16,41.38111111111111,-0.0053432859866284765
2012-09-18,41.07,41.21111111111111,-0.0034241035319492186
2012-09-19,40.9,41.06111111111111,-0.0039236909755108185
2012-09-20,40.75,40.74111111111111,0.0002181798347287156
2012-09-21,40.43,40.53111111111111,-0.0024946543121880937
2012-09-24,40.22,39.45111111111111,0.019489663718808004
2012-09-25,39.14,39.32111111111111,-0.004605951001723563
2012-09-26,39.01,39.89111111111111,-0.02208790596624144
2012-09-27,39.58,39.41111111111111,0.004285311530871194
2012-09-28,39.1,39.28111111111111,-0.004610641246853064
2012-10-01,38.97,38.94111111111111,0.0007418609296088174
2012-10-02,38.63,39.31111111111111,-0.01732617297908412
2012-10-03,39.0,39.25111111111111,-0.006397554209364165
2012-10-04,38.94,38.60111111111111,0.00877925218042086
2012-10-05,38.29,39.04111111111111,-0.01923897885419923
2012-10-08,38.73,38.76111111111112,-0.0008026372366349843
2012-10-09,38.45,38.69111111111111,-0.0062316926081212864
2012-10-10,38.38,38.48111111111111,-0.002627551756994695
2012-10-11,38.17,38.47111111111111,-0.007826940850277131
2012-10-12,38.16,38.84111111111111,-0.017535829733672847
2012-10-15,38.53,39.20111111111111,-0.017119696153737096
2012-10-16,38.89,39.10111111111111,-0.005399107726407282
2012-10-17,38.79,39.20111111111111,-0.010487231087554227
2012-10-18,38.89,37.84111111111111,0.027718237073142138
2012-10-19,37.53,38.25111111111111,-0.018852030442107592
2012-10-22,37.94,37.20111111111111,0.019862011289985215
2012-10-23,36.89,36.75111111111111,0.0037791752327973605
2012-10-24,36.44,36.78111111111111,-0.009274083919886378
2012-10-25,36.47,37.13111111111111,-0.017804775869291967
2012-10-26,36.82,36.79111111111111,0.0007852138197632641
2012-10-31,36.48,37.27111111111111,-0.021225852611495455
2012-11-01,36.96,37.00111111111111,-0.0011110777454129694
2012-11-02,36.69,36.95111111111111,-0.007066394034159318
2012-11-05,36.64,37.08111111111112,-0.011895843945704865
2012-11-06,36.77,36.32111111111111,0.01235889748845187
2012-11-07,36.01,35.59111111111111,0.011769480519480569
2012-11-08,35.28,35.85111111111111,-0.015930081200024704
2012-11-09,35.54,35.62111111111111,-0.0022770516859540457
2012-11-12,35.31,35.44111111111111,-0.0036994074677869637
2012-11-13,35.13,34.69111111111111,0.012651335596694624
2012-11-14,34.38,34.42111111111111,-0.0011943574679620372
2012-11-15,34.11,34.74111111111111,-0.01816611763200815
2012-11-16,34.43,35.76111111111112,-0.03722230852881803
2012-11-19,35.45,35.19111111111111,0.007356655721141747
2012-11-20,34.88,35.13111111111111,-0.007147827187045208
2012-11-21,34.82,35.55111111111111,-0.020565070633829285
2012-11-23,35.24,35.02111111111111,0.0062501982930931455
2012-11-26,34.71,34.95111111111111,-0.006898524923702909
2012-11-27,34.64,35.52111111111111,-0.024805280115111517
2012-11-28,35.21,36.94111111111111,-0.04686137095076248
2012-11-29,36.63,36.60111111111111,0.0007892899426247268
2012-11-30,36.29,36.20111111111111,0.0024554188023695467
2012-12-03,35.89,35.84111111111111,0.0013640450134855264
2012-12-04,35.53,35.58111111111112,-0.001436467538956654
2012-12-05,35.27,35.77111111111111,-0.01400882151953775
2012-12-06,35.46,35.74111111111111,-0.007865203469394011
2012-12-07,35.43,35.90111111111111,-0.013122466033239522
2012-12-10,35.59,36.10111111111111,-0.014157766766181301
2012-12-11,35.79,36.23111111111111,-0.012174926398429875
2012-12-12,35.92,35.931111111111115,-0.00030923371884472584
2012-12-13,35.62,36.42111111111111,-0.021995789987491965
2012-12-14,36.11,37.15111111111111,-0.0280236870439049
2012-12-17,36.84,37.73111111111111,-0.023617409741445217
2012-12-18,37.42,37.53111111111111,-0.0029605068387706934
2012-12-19,37.22,37.99111111111111,-0.020297145531118388
2012-12-20,37.68,37.71111111111111,-0.0008249852681201375
2012-12-21,37.4,37.431111111111115,-0.0008311564948944028
2012-12-24,37.12,37.02111111111111,0.0026711485938952784
2012-12-26,36.71,37.19111111111111,-0.012936185468451211
2012-12-27,36.88,36.79111111111111,0.002416042522348505
2012-12-28,36.48,37.534343646740766,-0.028090104802786953
2012-12-31,37.27,39.05434364674076,-0.0456887372856839
2013-01-02,38.79,39.364343646740764,-0.014590454038684753
2013-01-03,39.1,39.49434364674076,-0.009984813275237259
2013-01-04,39.23,39.27434364674076,-0.0011290741645390012
2013-01-07,39.01,39.16434364674076,-0.003940922593595131
2013-01-08,38.9,39.16434364674076,-0.0067495998177607985
2013-01-09,38.9,39.284343646740766,-0.009783634167263355
2013-01-10,39.02,39.144343646740765,-0.003176541874425176
2013-01-11,38.88,38.99434364674076,-0.00293231366519775
2013-01-14,38.73,39.42434364674076,-0.017612053429789
2013-01-15,39.16,39.09434364674076,0.0016794335736267652
2013-01-16,38.83,39.544343646740764,-0.01806436979008097
2013-01-17,39.28,39.534343646740766,-0.006433486009365774
2013-01-18,39.27,39.504343646740764,-0.005932098222826587
2013-01-22,39.24,39.41434364674076,-0.004423355322198175
2013-01-23,39.15,39.23434364674076,-0.0021497402250482134
2013-01-24,38.97,39.824343646740765,-0.02145279918029952
2013-01-25,39.56,40.364343646740764,-0.01992708351163064
2013-01-28,40.1,40.47434364674076,-0.009248912101157858
2013-01-29,40.21,40.40434364674076,-0.004809969156780003
2013-01-30,40.14,40.24434364674076,-0.002592753099831202
2013-01-31,39.98,40.55434364674076,-0.01416232134697426
2013-02-01,40.29,40.034343646740766,0.006385925931872816
2013-02-04,39.77,40.214343646740765,-0.011049382047461975
2013-02-05,39.95,40.92434364674076,-0.02380841230225461
2013-02-06,40.66,40.73434364674076,-0.0018250851759266107
2013-02-07,40.47,41.23434364674076,-0.018536578471794796
2013-02-08,40.97,41.48434364674076,-0.012398500290149106
2013-02-11,41.22,41.65434364674076,-0.010427331430890252
2013-02-12,41.39,41.44434364674076,-0.0013112439951751265
2013-02-13,41.18,41.42434364674076,-0.00589855204042522
2013-02-14,41.16,41.49434364674076,-0.008057571643672046
2013-02-15,41.23,41.09434364674076,0.0033010955090408967
2013-02-19,40.83,39.98434364674076,0.021149687005758144
2013-02-20,39.72,39.42434364674076,0.007499334824910386
2013-02-21,39.16,39.754343646740764,-0.014950407734614757
2013-02-22,39.49,38.864343646740764,0.01609846698933537
2013-02-25,38.6,38.794343646740764,-0.005009587183906095
2013-02-26,38.53,39.56434364674076,-0.02614332885125381
2013-02-27,39.3,39.714343646740765,-0.010433098188059153
2013-02-28,39.45,39.83434364674076,-0.009648549757696467
2013-03-01,39.57,39.464343646740765,0.0026772611298189197
2013-03-04,39.2,39.72434364674076,-0.013199554696324833
2013-03-05,39.46,39.644343646740765,-0.0046499356474002385
2013-03-06,39.38,39.62434364674076,-0.006166503322279193
2013-03-07,39.36,40.55434364674076,-0.029450449430137637
2013-03-08,40.29,40.504343646740764,-0.005291868166292679
2013-03-11,40.24,40.24434364674076,-0.00010793185693092067
2013-03-12,39.98,40.44434364674076,-0.011481052846265771
2013-03-13,40.18,40.684343646740764,-0.012396504442100498
2013-03-14,40.42,40.614343646740764,-0.004785098792464582
2013-03-15,40.35,40.16434364674076,0.004622417208959062
2013-03-18,39.9,39.81434364674076,0.002151394332134071
2013-03-19,39.55,40.284343646740766,-0.018229008598981578
2013-03-20,40.02,39.88434364674076,0.003401243216154315
2013-03-21,39.62,40.114343646740764,-0.012323363709851765
2013-03-22,39.85,40.02434364674076,-0.004355940181793749
2013-03-25,39.76,41.55434364674076,-0.04318065187107101
2013-03-26,41.29,41.88434364674076,-0.014190114849442326
2013-03-27,41.62,42.49434364674076,-0.020575530098999928
2013-03-28,42.23,42.320625,-0.00214139087029086
2013-04-01,41.63,42.150625,-0.012351536898918991
2013-04-02,41.46,41.690625,-0.005531819203957622
2013-04-03,41.0,41.990625,-0.02359157550048374
2013-04-04,41.3,41.350624999999994,-0.001224286210909642
2013-04-05,40.66,41.990625,-0.03168862097194325
2013-04-08,41.3,42.290625,-0.02342422227148455
2013-04-09,41.6,42.680625,-0.025318865410241753
2013-04-10,41.99,42.900625,-0.021226380734546302
2013-04-11,42.21,43.28062500000001,-0.02473681930424998
2013-04-12,42.59,41.400625,0.02872843103214029
2013-04-15,40.71,42.440625,-0.04077755688093654
2013-04-16,41.75,41.820625,-0.0016887600316829454
2013-04-17,41.13,41.500625,-0.008930588394753025
2013-04-18,40.81,42.03062500000001,-0.02904132403455828
2013-04-19,41.34,42.020625,-0.016197403060996818
2013-04-22,41.33,42.560625,-0.028914636474440925
2013-04-23,41.87,42.120625,-0.005950172866618142
2013-04-24,41.43,42.330625,-0.021275967458547984
2013-04-25,41.64,42.260625,-0.014685655974089329
2013-04-26,41.57,42.310625,-0.017504468440255883
2013-04-29,41.62,43.750625,-0.048699304295652945
2013-04-30,43.06,43.170624999999994,-0.002562506333878445
2013-05-01,42.48,43.53062500000001,-0.02413530703958444
2013-05-02,42.84,43.700625,-0.01969365426695835
2013-05-03,43.01,43.800625,-0.01805054151624541
2013-05-06,43.11,44.230625,-0.02533595218245288
2013-05-07,43.54,44.180625,-0.01450013439148945
2013-05-08,43.49,43.920624999999994,-0.009804619128256808
2013-05-09,43.23,44.660625,-0.03203325076619523
2013-05-10,43.97,44.320625,-0.007911102336666032
2013-05-13,43.63,44.650625,-0.022858022704049352
2013-05-14,43.96,44.660625,-0.01568775627300334
2013-05-15,43.97,43.880625,0.0020367759119199746
2013-05-16,43.19,44.420625,-0.027703910064300175
2013-05-17,43.73,44.050625,-0.007278557341694913
2013-05-20,43.36,44.170624999999994,-0.018352128818643454
2013-05-21,43.48,43.46062500000001,0.0004458058299896539
2013-05-22,42.77,43.270625,-0.011569627200901267
2013-05-23,42.58,43.46062500000001,-0.020262594014697433
2013-05-24,42.77,43.920624999999994,-0.026197828468970785
2013-05-28,43.23,43.020625,0.004866851655455751
2013-05-29,42.33,43.21062500000001,-0.020379825563735965
2013-05-30,42.52,42.700625,-0.004230031761830122
2013-05-31,42.01,42.890625,-0.020531876138433547
2013-06-03,42.2,41.100624999999994,0.026748376697434795
2013-06-04,40.41,41.080625,-0.01632460557744686
2013-06-05,40.39,41.700625,-0.03142938505118331
2013-06-06,41.01,42.350624999999994,-0.03165537698676224
2013-06-07,41.66,42.170624999999994,-0.012108547122552715
2013-06-10,41.48,41.53062500000001,-0.001218979969600964
2013-06-11,40.84,41.28062500000001,-0.010673893624430497
2013-06-12,40.59,41.78062500000001,-0.0284970605394248
2013-06-13,41.09,41.46062500000001,-0.008939204365587927
2013-06-14,40.77,41.350624999999994,-0.014041504814014116
2013-06-17,40.66,41.510625,-0.020491741572187916
2013-06-18,40.82,41.110625,-0.007069340346929742
2013-06-19,40.42,39.740625,0.0170952268616813
2013-06-20,39.05,39.620625,-0.014402221065417331
2013-06-21,38.93,39.400625,-0.01194460747767323
2013-06-24,38.71,40.040625,-0.033231873878092455
