date,MCK,dcf,Deviation
2011-06-23,82.04,95.88333333333334,-0.1443768468625065
2011-06-24,81.55,96.31333333333333,-0.1532844189105005
2011-06-27,81.98,97.71333333333334,-0.16101521457324142
2011-06-28,83.38,97.23333333333333,-0.14247514569763464
2011-06-29,82.9,97.98333333333333,-0.15393774451437314
2011-06-30,83.65,96.44507936507937,-0.13266700021724676
2011-07-01,84.08,96.36507936507937,-0.12748476363037398
2011-07-05,84.0,96.68507936507936,-0.13119996847891036
2011-07-06,84.32,97.23507936507937,-0.13282325112923854
2011-07-07,84.87,96.90507936507936,-0.12419451533328296
2011-07-08,84.54,95.76507936507936,-0.11721474507723917
2011-07-11,83.4,95.40507936507936,-0.12583270665433266
2011-07-12,83.04,95.53507936507937,-0.13079048500426171
2011-07-13,83.17,95.30507936507937,-0.12732877875893955
2011-07-14,82.94,94.84507936507937,-0.12552131797216526
2011-07-15,82.48,94.15507936507936,-0.123998401826099
2011-07-18,81.79,94.31507936507937,-0.1328003904507855
2011-07-19,81.95,94.63507936507936,-0.13404204286809307
2011-07-20,82.27,94.47507936507937,-0.12918834730919215
2011-07-21,82.11,94.67507936507937,-0.13271791742182537
2011-07-22,82.31,93.63507936507936,-0.12094910840971618
2011-07-25,81.27,93.52507936507936,-0.1310352201599435
2011-07-26,81.16,92.91507936507936,-0.1265142261665798
2011-07-27,80.55,91.96507936507936,-0.1241240636542511
2011-07-28,79.6,93.48507936507937,-0.14852722444461064
2011-07-29,81.12,92.34507936507937,-0.12155579314304177
2011-08-01,79.98,90.24507936507936,-0.11374669330781784
2011-08-02,77.88,90.52507936507936,-0.13968592409715452
2011-08-03,78.16,87.28507936507937,-0.10454340457104627
2011-08-04,74.92,87.67507936507937,-0.14548124116280714
2011-08-05,75.31,83.27507936507936,-0.09564781475812612
2011-08-08,70.91,88.58507936507937,-0.19952659625935798
2011-08-09,76.22,85.84507936507937,-0.1121215034835733
2011-08-10,73.48,91.56507936507937,-0.19751066116562077
2011-08-11,79.2,91.38507936507936,-0.13333773357465173
2011-08-12,79.02,91.28507936507937,-0.1343601763879423
2011-08-15,78.92,90.48507936507937,-0.12781200443465213
2011-08-16,78.12,89.61507936507937,-0.12827170880751004
2011-08-17,77.25,86.73507936507937,-0.1093568995902503
2011-08-18,74.37,86.21507936507936,-0.13738987950032666
2011-08-19,73.85,85.81507936507937,-0.13942863484606072
2011-08-22,73.45,87.97507936507937,-0.16510447583460686
2011-08-23,75.61,88.27507936507936,-0.14347287429445832
2011-08-24,75.91,87.00507936507937,-0.12752220268110603
2011-08-25,74.64,88.89507936507937,-0.1603584750347744
2011-08-26,76.53,90.49507936507936,-0.1543186597885704
2011-08-29,78.13,90.79507936507936,-0.13949081220750026
2011-08-30,78.43,92.29507936507936,-0.15022555330642384
2011-08-31,79.93,91.55507936507937,-0.12697361463391788
2011-09-01,79.19,89.86507936507937,-0.11879007330212843
2011-09-02,77.5,89.01507936507936,-0.12936099644255028
2011-09-06,76.65,91.08507936507937,-0.15847907764587787
2011-09-07,78.72,90.05507936507937,-0.12586829576960834
2011-09-08,77.69,86.44507936507937,-0.1012790945347446
2011-09-09,74.08,86.54507936507936,-0.14402990275734817
2011-09-12,74.18,86.64507936507937,-0.14386367300279923
2011-09-13,74.28,88.19507936507937,-0.15777614199402834
2011-09-14,75.83,87.80507936507937,-0.13638253563087066
2011-09-15,75.44,88.99507936507936,-0.15231268359763073
2011-09-16,76.63,88.77507936507936,-0.13680730506738092
2011-09-19,76.41,89.74507936507936,-0.14858841798816402
2011-09-20,77.38,87.24507936507936,-0.11307318919154952
2011-09-21,74.88,85.92507936507937,-0.12854313835604303
2011-09-22,73.56,85.72507936507937,-0.14190805602257495
2011-09-23,73.36,86.66507936507936,-0.15352295829593954
2011-09-26,74.3,88.65507936507936,-0.1619205517369796
2011-09-27,76.29,87.10507936507936,-0.12416129396714781
2011-09-28,74.74,87.14507936507937,-0.1423497397151986
2011-09-29,74.78,85.06507936507937,-0.12090836147860651
2011-09-30,72.7,86.0968253968254,-0.15560185099832224
2011-10-03,70.45,84.9968253968254,-0.17114551430492264
2011-10-04,69.35,85.9068253968254,-0.19273003420095236
2011-10-05,70.26,85.72682539682539,-0.18041990153292375
2011-10-06,70.08,86.0268253968254,-0.18537038096274883
2011-10-07,70.38,88.8068253968254,-0.2074933465359985
2011-10-10,73.16,88.6368253968254,-0.17460942816415126
2011-10-11,72.99,89.3368253968254,-0.182979698732459
2011-10-12,73.69,89.5168253968254,-0.17680280021845673
2011-10-13,73.87,89.0968253968254,-0.1709019971138942
2011-10-14,73.45,88.6968253968254,-0.1718982086293599
2011-10-17,73.05,89.0568253968254,-0.1797372107696531
2011-10-18,73.41,88.8368253968254,-0.17365349704827127
2011-10-19,73.19,88.4968253968254,-0.17296468351478855
2011-10-20,72.85,91.5168253968254,-0.20397151360839194
2011-10-21,75.87,92.5868253968254,-0.18055296015580402
2011-10-24,76.94,91.7768253968254,-0.1616620027188107
2011-10-25,76.13,97.39682539682539,-0.21835234680573667
2011-10-26,81.75,100.6368253968254,-0.18767310397910453
2011-10-27,84.99,100.0568253968254,-0.15058268476008885
2011-10-28,84.41,97.1968253968254,-0.13155599830159725
2011-10-31,81.55,94.9468253968254,-0.14109819197044304
2011-11-01,79.3,97.36682539682539,-0.18555422057967652
2011-11-02,81.72,97.3068253968254,-0.16018224141277881
2011-11-03,81.66,96.2668253968254,-0.15173270061222033
2011-11-04,80.62,97.6968253968254,-0.17479406651610907
2011-11-07,82.05,97.5868253968254,-0.1592102759122117
2011-11-08,81.94,95.0268253968254,-0.13771716925379474
2011-11-09,79.38,97.3868253968254,-0.18490001418007396
2011-11-10,81.74,98.4168253968254,-0.1694509585081917
2011-11-11,82.77,98.1568253968254,-0.15675756968117105
2011-11-14,82.51,98.4568253968254,-0.16196769835460867
2011-11-15,82.81,96.64682539682539,-0.14316895914596584
2011-11-16,81.0,96.0768253968254,-0.15692468328916676
2011-11-17,80.43,95.6568253968254,-0.15918179736425508
2011-11-18,80.01,94.22682539682539,-0.1508787475005432
2011-11-21,78.58,93.78682539682539,-0.1621424473265105
2011-11-22,78.14,92.9268253968254,-0.15912332454790334
2011-11-23,77.28,91.9868253968254,-0.15987969291668747
2011-11-25,76.34,93.8868253968254,-0.18689337212821244
2011-11-28,78.24,94.3368253968254,-0.17063140856303494
2011-11-29,78.69,96.9568253968254,-0.18840164498025636
2011-11-30,81.31,97.3468253968254,-0.16473906911142455
2011-12-01,81.7,96.1368253968254,-0.1501695665239028
2011-12-02,80.49,96.4868253968254,-0.16579284613245993
2011-12-05,80.84,96.3068253968254,-0.16059947291477472
2011-12-06,80.66,96.4268253968254,-0.1635107796190548
2011-12-07,80.78,94.2768253968254,-0.1431616448688765
2011-12-08,78.63,95.3868253968254,-0.17567232505237662
2011-12-09,79.74,95.2168253968254,-0.1625429679295043
2011-12-12,79.57,94.61682539682539,-0.1590290662756717
2011-12-13,78.97,92.3168253968254,-0.1445763038260236
2011-12-14,76.67,92.5568253968254,-0.1716440179177786
2011-12-15,76.91,93.3468253968254,-0.17608338930596767
2011-12-16,77.7,92.25682539682539,-0.15778589100819307
2011-12-19,76.61,94.14682539682539,-0.18627102212855629
2011-12-20,78.5,93.4868253968254,-0.16030949102411507
2011-12-21,77.84,93.9968253968254,-0.1718869262724172
2011-12-22,78.35,94.3768253968254,-0.1698173818565898
2011-12-23,78.73,94.6968253968254,-0.16860993311989814
2011-12-27,79.05,92.8868253968254,-0.14896434814854065
2011-12-28,77.24,93.9268253968254,-0.17765771733821845
2011-12-29,78.28,93.5568253968254,-0.16328926651826925
2011-12-30,77.91,96.17095238095239,-0.18988012418362155
2012-01-03,79.54,95.71095238095238,-0.1689561328006447
2012-01-04,79.08,94.45095238095239,-0.16274004648419194
2012-01-05,77.82,95.30095238095238,-0.18342893690164497
2012-01-06,78.67,96.38095238095238,-0.18375988142292488
2012-01-09,79.75,96.31095238095239,-0.17195295001804678
2012-01-10,79.68,95.40095238095238,-0.16478821215721107
2012-01-11,78.77,94.78095238095239,-0.16892584405144706
2012-01-12,78.15,93.87095238095237,-0.16747409057013418
2012-01-13,77.24,94.08095238095238,-0.17900490965227522
2012-01-17,77.45,92.60095238095238,-0.16361551357077475
2012-01-18,75.97,92.52095238095238,-0.17888869445273659
2012-01-19,75.89,93.14095238095238,-0.18521339904701528
2012-01-20,76.51,93.17095238095239,-0.17882131667850698
2012-01-23,76.54,93.18095238095238,-0.17858748977923133
2012-01-24,76.55,94.48095238095237,-0.1897837810594224
2012-01-25,77.85,95.19095238095238,-0.18217017423624704
2012-01-26,78.56,95.94095238095238,-0.18116301693501957
2012-01-27,79.31,95.32095238095238,-0.1679688670856354
2012-01-30,78.69,98.35095238095238,-0.1999060700988201
2012-01-31,81.72,99.43095238095238,-0.17812312923541096
2012-02-01,82.8,98.96095238095238,-0.16330635459873544
2012-02-02,82.33,97.43095238095238,-0.1549913247476845
2012-02-03,80.8,98.93095238095238,-0.18326875406127408
2012-02-06,82.3,99.32095238095238,-0.17137322964511392
2012-02-07,82.69,99.47095238095238,-0.16870203792444793
2012-02-08,82.84,98.82095238095238,-0.16171623523062384
2012-02-09,82.19,97.97095238095238,-0.1610778705058351
2012-02-10,81.34,98.29095238095238,-0.1724568942546666
2012-02-13,81.66,98.49095238095238,-0.17088830977948177
2012-02-14,81.86,97.93095238095238,-0.16410493301889084
2012-02-15,81.3,97.64095238095238,-0.1673575685455947
2012-02-16,81.01,99.20095238095239,-0.18337477558779203
2012-02-17,82.57,97.96095238095238,-0.15711313545727645
2012-02-21,81.33,97.58095238095238,-0.16653816123365217
2012-02-22,80.95,97.73095238095237,-0.1717056057689964
2012-02-23,81.1,98.63095238095238,-0.1777429088714545
2012-02-24,82.0,98.74095238095238,-0.16954416558961394
2012-02-27,82.11,99.11095238095238,-0.1715345476209924
2012-02-28,82.48,100.14095238095238,-0.17636093886712068
2012-02-29,83.51,100.55095238095238,-0.1694757928934394
2012-03-01,83.92,98.80095238095238,-0.15061547507735606
2012-03-02,82.17,98.88095238095238,-0.16900072236937147
2012-03-05,82.25,98.91095238095238,-0.16844395873151896
2012-03-06,82.28,99.64095238095238,-0.17423511082649135
2012-03-07,83.01,102.19095238095238,-0.18769716823313964
2012-03-08,85.56,103.03095238095239,-0.16956993968525413
2012-03-09,86.4,103.17095238095239,-0.16255498271477298
2012-03-12,86.54,103.35095238095238,-0.16265890147762818
2012-03-13,86.72,103.94095238095238,-0.16568014806941667
2012-03-14,87.31,104.10095238095238,-0.16129489689495535
2012-03-15,87.47,104.19095238095238,-0.1604837272224533
2012-03-16,87.56,103.83095238095238,-0.15670618450319884
2012-03-19,87.2,103.74095238095238,-0.15944477085781428
2012-03-20,87.11,103.39095238095238,-0.15746979794676708
2012-03-21,86.76,102.81095238095239,-0.15612103583553727
2012-03-22,86.18,103.01095238095238,-0.16338993079792707
2012-03-23,86.38,104.23095238095237,-0.1712634488429997
2012-03-26,87.6,104.94095238095238,-0.16524485424910162
2012-03-27,88.31,104.81095238095239,-0.15743538252545397
2012-03-28,88.18,105.22095238095238,-0.16195398345431833
2012-03-29,88.59,104.40095238095238,-0.1514445224911285
2012-03-30,87.77,101.21581673306773,-0.13284303942858877
2012-04-02,88.67,101.08581673306773,-0.12282451816018425
2012-04-03,88.54,100.43581673306772,-0.11844197737430373
2012-04-04,87.89,100.37581673306772,-0.12439068631711969
2012-04-05,87.83,99.88581673306773,-0.12069598194591913
2012-04-09,87.34,99.30581673306773,-0.12049462082600482
2012-04-10,86.76,100.44581673306773,-0.13625073873845284
2012-04-11,87.9,103.88581673306773,-0.15387872219499332
2012-04-12,91.34,103.02581673306773,-0.11342610137558828
2012-04-13,90.48,102.31581673306773,-0.11567924794996509
2012-04-16,89.77,103.90581673306772,-0.1360445177903986
2012-04-17,91.36,103.76581673306772,-0.11955591083507833
2012-04-18,91.22,103.11581673306773,-0.11536364749805561
2012-04-19,90.57,103.54581673306772,-0.12531473643709123
2012-04-20,91.0,103.19581673306773,-0.11818130927355452
2012-04-23,90.65,103.52581673306773,-0.12437300317337163
2012-04-24,90.98,103.92581673306773,-0.124567861384423
2012-04-25,91.38,103.81581673306773,-0.11978730336479304
2012-04-26,91.27,103.59581673306774,-0.11897986928205129
2012-04-27,91.05,103.95581673306773,-0.12414713422151846
2012-04-30,91.41,102.98581673306774,-0.11240204816816157
2012-05-01,90.44,102.71581673306773,-0.11951242879146307
2012-05-02,90.17,103.13581673306773,-0.12571594567021627
2012-05-03,90.59,102.12581673306772,-0.11295691042764988
2012-05-04,89.58,102.13581673306773,-0.12293255328718222
2012-05-07,89.59,102.31581673306773,-0.12437780530324238
2012-05-08,89.77,102.00581673306773,-0.11995214709261959
2012-05-09,89.46,102.25581673306773,-0.12513534331714737
2012-05-10,89.71,102.69581673306773,-0.1264493252614285
2012-05-11,90.15,101.98581673306774,-0.11605355638859238
2012-05-14,89.44,101.42581673306773,-0.11817323359211374
2012-05-15,88.88,101.49581673306773,-0.12429888382737109
2012-05-16,88.95,100.53581673306773,-0.11524068843872015
2012-05-17,87.99,99.99581673306773,-0.12006318989439801
2012-05-18,87.45,99.83581673306773,-0.12406185613910325
2012-05-21,87.29,99.78581673306773,-0.12522638128517494
2012-05-22,87.24,99.18581673306772,-0.12043875955789851
2012-05-23,86.64,99.53581673306773,-0.129559561134173
2012-05-24,86.99,100.23581673306774,-0.1321465436685363
2012-05-25,87.69,100.16581673306773,-0.1245516398704618
2012-05-29,87.62,99.47581673306773,-0.11918290417138755
2012-05-30,86.93,99.82581673306773,-0.12918318281883812
2012-05-31,87.28,99.24581673306773,-0.12056746699209575
2012-06-01,86.7,99.85581673306773,-0.1317481260829857
2012-06-04,87.31,100.12581673306772,-0.12799712552891618
2012-06-05,87.58,100.67581673306773,-0.13007907120128004
2012-06-06,88.13,100.31581673306773,-0.1214745304371414
2012-06-07,87.77,100.96581673306773,-0.1306958846077052
2012-06-08,88.42,100.53581673306773,-0.12051244150367213
2012-06-11,87.99,101.35581673306773,-0.13187024843643813
2012-06-12,88.81,101.23581673306774,-0.12274130968717667
2012-06-13,88.69,102.38581673306773,-0.13376673810958006
2012-06-14,89.84,103.54581673306772,-0.13236475567525963
2012-06-15,91.0,104.58581673306773,-0.12990113915486778
2012-06-18,92.04,105.35581673306773,-0.12638900391048202
2012-06-19,92.81,104.78581673306773,-0.11428852784127286
2012-06-20,92.24,104.03581673306773,-0.1133822668334803
2012-06-21,91.49,104.21581673306773,-0.1221102240714852
2012-06-22,91.67,103.56581673306773,-0.11486238517993064
2012-06-25,91.02,104.37581673306772,-0.12795891951891591
2012-06-26,91.83,104.85581673306773,-0.12422598134186158
2012-06-27,92.31,105.81581673306773,-0.12763514141876986
2012-06-28,93.27,106.29581673306772,-0.12254307961881916
2012-06-29,93.75,103.4175,-0.09348031039234173
2012-07-02,95.03,104.0575,-0.08675491915527478
2012-07-03,95.67,102.9175,-0.07042048242524357
2012-07-05,94.53,101.9075,-0.07239408286926863
2012-07-06,93.52,102.3075,-0.0858930185958997
2012-07-09,93.92,101.6875,-0.07638598647818073
2012-07-10,93.3,101.9875,-0.08518200759897043
2012-07-11,93.6,102.0175,-0.08251035361580128
2012-07-12,93.63,103.2675,-0.09332558646234301
2012-07-13,94.88,103.0075,-0.0789020216974492
2012-07-16,94.62,104.6375,-0.09573527654999403
2012-07-17,96.25,105.0575,-0.08383504271470388
2012-07-18,96.67,104.6375,-0.07614382988890223
2012-07-19,96.25,103.7275,-0.07208792268202746
2012-07-20,95.34,102.2175,-0.06728299948638927
2012-07-23,93.83,101.1575,-0.07243654696883572
2012-07-24,92.77,101.0675,-0.08209859747198656
2012-07-25,92.68,100.6475,-0.07916242330907364
2012-07-26,92.26,100.1275,-0.07857481710818703
2012-07-27,91.74,99.0375,-0.0736842105263158
2012-07-30,90.65,99.1175,-0.08542891013191412
2012-07-31,90.73,97.5075,-0.06950747378406774
2012-08-01,89.12,95.9575,-0.07125550373863421
2012-08-02,87.57,95.8175,-0.08607509066715369
2012-08-03,87.43,96.0575,-0.08981599562761888
2012-08-06,87.67,96.7975,-0.09429479067124669
2012-08-07,88.41,96.7675,-0.08636680703748678
2012-08-08,88.38,96.9875,-0.08874855007088545
2012-08-09,88.6,97.4475,-0.09079247800097501
2012-08-10,89.06,97.4775,-0.0863532610089508
2012-08-13,89.09,97.2875,-0.08426056790440695
2012-08-14,88.9,97.1675,-0.08508503357604136
2012-08-15,88.78,97.0575,-0.08528449630373747
2012-08-16,88.67,94.8075,-0.06473643962766662
2012-08-17,86.42,94.8475,-0.08885315901842428
2012-08-20,86.46,95.0375,-0.0902538471655926
2012-08-21,86.65,94.6475,-0.08449774162022228
2012-08-22,86.26,94.8975,-0.09101925762006369
2012-08-23,86.51,95.5775,-0.09487065470429756
2012-08-24,87.19,95.9775,-0.09155791722018192
2012-08-27,87.59,96.0175,-0.0877704585101674
2012-08-28,87.63,96.2975,-0.09000752875204454
2012-08-29,87.91,95.1975,-0.07655138002573603
2012-08-30,86.81,95.4975,-0.09097096782638292
2012-08-31,87.11,95.5875,-0.0886883745259579
2012-09-04,87.2,97.0375,-0.10137833311863964
2012-09-05,88.65,97.8275,-0.09381308936648691
2012-09-06,89.44,96.8875,-0.07686750096761719
2012-09-07,88.5,96.2275,-0.0803044867631395
2012-09-10,87.84,95.8375,-0.08344854571540372
2012-09-11,87.45,95.4675,-0.08398145965904624
2012-09-12,87.08,96.3375,-0.09609445958219809
2012-09-13,87.95,95.7875,-0.08182174083257199
2012-09-14,87.4,94.9975,-0.07997578883654832
2012-09-17,86.61,95.3375,-0.0915432017831389
2012-09-18,86.95,93.8675,-0.07369430314006453
2012-09-19,85.48,94.6075,-0.09647755199112118
2012-09-20,86.22,95.1075,-0.09344688904660514
2012-09-21,86.72,95.3875,-0.09086620364303499
2012-09-24,87.0,96.0375,-0.09410386567746964
2012-09-25,87.65,96.1775,-0.0886641886096019
2012-09-26,87.79,95.5375,-0.0810938113306292
2012-09-27,87.15,94.4175,-0.07697195964731107
2012-09-28,86.03,97.70583333333333,-0.11949985927145257
2012-10-01,85.91,98.18583333333333,-0.12502652283510018
2012-10-02,86.39,98.99583333333334,-0.12733700913338108
2012-10-03,87.2,101.66583333333334,-0.1422880515414061
2012-10-04,89.87,101.26583333333333,-0.11253384244439135
2012-10-05,89.47,100.92583333333333,-0.11350744358481057
2012-10-08,89.13,101.64583333333333,-0.12313178930108626
2012-10-09,89.85,100.83583333333333,-0.10894771204019738
2012-10-10,89.04,100.79583333333333,-0.11663015170931335
2012-10-11,89.0,101.07583333333334,-0.11947300294333463
2012-10-12,89.28,102.67583333333333,-0.1304672472425351
2012-10-15,90.88,104.24583333333334,-0.12821455693672812
2012-10-16,92.45,103.05583333333334,-0.10291346923593203
2012-10-17,91.26,103.13583333333334,-0.11514749965660176
2012-10-18,91.34,101.99583333333334,-0.10447322194534092
2012-10-19,90.2,102.50583333333333,-0.12005007845081983
2012-10-22,90.71,101.39583333333333,-0.1053873022395726
2012-10-23,89.6,101.30583333333334,-0.11554945009747719
2012-10-24,89.51,104.95583333333333,-0.1471650773738159
2012-10-25,93.16,104.37583333333333,-0.10745622789438813
2012-10-26,92.58,105.10583333333334,-0.11917353144053222
2012-10-31,93.31,106.39583333333333,-0.12299197180340704
2012-11-01,94.6,105.09583333333333,-0.09986916703009163
2012-11-02,93.3,105.10583333333334,-0.11232329318861156
2012-11-05,93.31,105.27583333333334,-0.11366172990002454
2012-11-06,93.48,106.48583333333333,-0.12213674745466918
2012-11-07,94.69,104.35583333333334,-0.09262379518793873
2012-11-08,92.56,104.73583333333333,-0.11625279472959749
2012-11-09,92.94,104.49583333333334,-0.11058654651301891
2012-11-12,92.7,105.03583333333333,-0.11744404687289256
2012-11-13,93.24,104.06583333333333,-0.1040286997813884
2012-11-14,92.27,103.10583333333334,-0.10509428014903788
2012-11-15,91.31,103.85583333333334,-0.1208004685982973
2012-11-16,92.06,104.50583333333333,-0.11909223568062377
2012-11-19,92.71,105.28583333333333,-0.11944468629049498
2012-11-20,93.49,105.06583333333333,-0.1101769525456262
2012-11-21,93.27,105.90583333333333,-0.11931196739241623
2012-11-23,94.11,105.35583333333334,-0.10674143972410954
2012-11-26,93.56,104.54583333333333,-0.10508150332788646
2012-11-27,92.75,104.75583333333333,-0.11460777840533931
2012-11-28,92.96,105.51583333333333,-0.11899477961443394
2012-11-29,93.72,106.26583333333333,-0.11806083799276967
2012-11-30,94.47,106.37583333333333,-0.11192235078456103
2012-12-03,94.58,106.27583333333334,-0.11005167371070568
2012-12-04,94.48,106.11583333333333,-0.10965218825340228
2012-12-05,94.32,106.53583333333333,-0.1146640801608223
2012-12-06,94.74,107.09583333333333,-0.11537174648873672
2012-12-07,95.3,107.45583333333333,-0.11312399668080686
2012-12-10,95.66,109.22583333333333,-0.12419986114396009
2012-12-11,97.43,109.09583333333333,-0.10693197876484739
2012-12-12,97.3,109.62583333333333,-0.11243548129622738
2012-12-13,97.83,110.04583333333333,-0.11100677747908072
2012-12-14,98.25,110.42583333333333,-0.11026254424161008
2012-12-17,98.63,111.41583333333334,-0.11475777679713395
2012-12-18,99.62,109.76583333333333,-0.09243161578815506
2012-12-19,97.97,110.87583333333333,-0.11639897482920081
2012-12-20,99.08,109.79583333333333,-0.09759781412470114
2012-12-21,98.0,109.38583333333334,-0.10408873787739126
2012-12-24,97.59,108.39583333333333,-0.09968864116855658
2012-12-26,96.6,108.21583333333334,-0.1073394989950639
2012-12-27,96.42,107.68583333333333,-0.10461759903422763
2012-12-28,95.89,108.75583333333333,-0.11830016780709074
2012-12-31,96.96,108.95833333333333,-0.11011854684512434
2013-01-02,97.6,110.09833333333333,-0.11351973236046564
2013-01-03,98.74,111.29833333333333,-0.11283487323859298
2013-01-04,99.94,111.35833333333333,-0.10253685549652025
2013-01-07,100.0,112.14833333333333,-0.1083237973517216
2013-01-08,100.79,112.45833333333333,-0.10375694701741378
2013-01-09,101.1,113.01833333333333,-0.10545486720443586
2013-01-10,101.66,112.43833333333333,-0.09585995286305093
2013-01-11,101.08,112.79833333333333,-0.10388746878647737
2013-01-14,101.44,113.72833333333334,-0.10804988495977264
2013-01-15,102.37,113.48833333333333,-0.09796895422436958
2013-01-16,102.13,114.29833333333333,-0.10646116158007557
2013-01-17,102.94,115.33833333333334,-0.10749533979740766
2013-01-18,103.98,115.04833333333333,-0.09620594242999314
2013-01-22,103.69,116.26833333333333,-0.10818365562420262
2013-01-23,104.91,117.54833333333333,-0.10751605722468771
2013-01-24,106.19,117.97833333333334,-0.0999194767400795
2013-01-25,106.62,116.82833333333333,-0.08737891778535456
2013-01-28,105.47,117.89833333333333,-0.10541568300371784
2013-01-29,106.54,117.00833333333334,-0.08946656221066873
2013-01-30,105.65,116.58833333333334,-0.09382013637728193
2013-01-31,105.23,114.54833333333333,-0.08134848462803179
2013-02-01,103.19,113.36833333333334,-0.08978109701415748
2013-02-04,102.01,113.56833333333333,-0.10177426219163199
2013-02-05,102.21,113.77833333333334,-0.10167430823091694
2013-02-06,102.42,114.52833333333334,-0.10572347454050668
2013-02-07,103.17,115.15833333333333,-0.10410304653013969
2013-02-08,103.8,114.88833333333334,-0.09651400635399598
2013-02-11,103.53,116.18833333333333,-0.10894668139371422
2013-02-12,104.83,116.26833333333333,-0.0983787503046114
2013-02-13,104.91,115.56833333333333,-0.09222537892444582
2013-02-14,104.21,114.77833333333334,-0.09207603060972602
2013-02-15,103.42,115.22833333333334,-0.10247768922574019
2013-02-19,103.87,114.76833333333333,-0.09495941098735128
2013-02-20,103.41,114.15833333333333,-0.09415285787283745
2013-02-21,102.8,115.01833333333333,-0.10622944168320991
2013-02-22,103.66,113.47833333333334,-0.08652165611643936
2013-02-25,102.12,115.43833333333333,-0.11537184355283481
2013-02-26,104.08,116.95833333333333,-0.11011043819023869
2013-02-27,105.6,117.48833333333333,-0.1011873519356532
2013-02-28,106.13,118.81833333333333,-0.10678767305831027
2013-03-01,107.46,118.74833333333333,-0.0950609833120466
2013-03-04,107.39,119.74833333333333,-0.10320254979192478
2013-03-05,108.39,119.67833333333333,-0.09432228055760572
2013-03-06,108.32,119.40833333333333,-0.09286063228417896
2013-03-07,108.05,120.67833333333333,-0.10464457856284615
2013-03-08,109.32,121.11833333333334,-0.09741162224271038
2013-03-11,109.76,121.20833333333333,-0.0944517016156754
2013-03-12,109.85,121.96833333333333,-0.09935639031989185
2013-03-13,110.61,122.58833333333334,-0.09771185403722493
2013-03-14,111.23,121.83833333333334,-0.08706893013966599
2013-03-15,110.48,121.14833333333333,-0.0880600916232166
2013-03-18,109.79,118.22833333333334,-0.0713731902956144
2013-03-19,106.87,118.40833333333333,-0.0974452811598282
2013-03-20,107.05,118.05833333333334,-0.09324486482671002
2013-03-21,106.7,119.24833333333333,-0.10522858460635365
2013-03-22,107.89,118.97833333333334,-0.09319624021180328
2013-03-25,107.62,119.28833333333333,-0.09781621561203235
2013-03-26,107.93,119.11833333333334,-0.09392620783254746
2013-03-27,107.76,119.31833333333333,-0.09686971826067514
2013-03-28,107.96,118.20615062761506,-0.08668035100722904
2013-04-01,107.93,118.76615062761506,-0.09123938572018919
2013-04-02,108.49,117.95615062761506,-0.08025143731164552
2013-04-03,107.68,118.22615062761507,-0.08920319719139791
2013-04-04,107.95,117.10615062761507,-0.07818676114400369
2013-04-05,106.83,117.21615062761506,-0.08860682228518924
2013-04-08,106.94,117.10615062761507,-0.08681141488411082
2013-04-09,106.83,117.69615062761507,-0.09232375544715177
2013-04-10,107.42,119.05615062761507,-0.0977366609475786
2013-04-11,108.78,118.63615062761507,-0.0830788134600925
2013-04-12,108.36,117.20615062761506,-0.07547514000114952
2013-04-15,106.93,118.04615062761506,-0.09416783663434936
2013-04-16,107.77,117.00615062761506,-0.0789373086634576
2013-04-17,106.73,115.73615062761506,-0.07781622750347594
2013-04-18,105.46,116.52615062761507,-0.09496710024326982
2013-04-19,106.25,116.29615062761506,-0.0863842059552189
2013-04-22,106.02,116.50615062761506,-0.0900051248035103
2013-04-23,106.23,117.28615062761506,-0.094266463418332
2013-04-24,107.01,115.22615062761507,-0.07130456569852628
2013-04-25,104.95,114.45615062761506,-0.08305495664049956
2013-04-26,104.18,114.76615062761506,-0.0922410533918161
2013-04-29,104.49,116.09615062761506,-0.09997015891459182
2013-04-30,105.82,116.02615062761507,-0.0879642267920413
2013-05-01,105.75,117.71615062761506,-0.10165258177247871
2013-05-02,107.44,118.41615062761507,-0.09269133111860661
2013-05-03,108.14,118.50615062761506,-0.08747352413959408
2013-05-06,108.23,118.90615062761506,-0.08978636152346864
2013-05-07,108.63,126.38615062761507,-0.1404912685404266
2013-05-08,116.11,126.04615062761506,-0.0788294650660929
2013-05-09,115.77,125.56615062761506,-0.07801585521775678
2013-05-10,115.29,124.88615062761507,-0.07683918976915871
2013-05-13,114.61,125.39615062761506,-0.08601660077785278
2013-05-14,115.12,126.51615062761506,-0.09007664690303652
2013-05-15,116.24,125.68615062761506,-0.07515665473439692
2013-05-16,115.41,127.16615062761507,-0.09244716907442618
2013-05-17,116.89,128.29615062761505,-0.08890485468049525
2013-05-20,118.02,128.68615062761506,-0.08288499248439085
2013-05-21,118.41,127.82615062761506,-0.07366372672088306
2013-05-22,117.55,127.55615062761507,-0.07844506578774735
2013-05-23,117.28,127.58615062761507,-0.08077797297682854
2013-05-24,117.31,126.58615062761507,-0.07327934834595917
2013-05-28,116.31,124.64615062761506,-0.06687852441203423
2013-05-29,114.37,125.21615062761506,-0.08661942228100294
2013-05-30,114.94,124.13615062761507,-0.0740811647624049
2013-05-31,113.86,123.01615062761506,-0.0744304758432236
2013-06-03,112.74,122.58615062761507,-0.08032025295846945
