date,AIG,dcf,Deviation
2006-04-04,1321.4,1319.0585915492957,0.001775060232884984
2006-04-05,1319.0,1308.8585915492959,0.0077482842808096475
2006-04-06,1308.8,1287.6585915492958,0.016418489022984817
2006-04-07,1287.6,1283.8585915492959,0.0029141904531628793
2006-04-10,1283.8,1267.8585915492959,0.012573490890040118
2006-04-11,1267.8,1267.8585915492959,-4.6213000161388074e-05
2006-04-12,1267.8,1268.0585915492957,-0.0002039271300388057
2006-04-13,1268.0,1258.4585915492958,0.007581821535309841
2006-04-17,1258.4,1269.6585915492958,-0.008867416504115044
2006-04-18,1269.6,1273.2585915492957,-0.0028734080991702493
2006-04-19,1273.2,1274.0585915492957,-0.0006739027192238511
2006-04-20,1274.0,1276.2585915492957,-0.0017696974298554435
2006-04-21,1276.2,1285.6585915492958,-0.007357001004362762
2006-04-24,1285.6,1272.8585915492959,0.010010073809687992
2006-04-25,1272.8,1280.8585915492959,-0.006291554432678148
2006-04-26,1280.8,1298.8585915492959,-0.013903431571989144
2006-04-27,1298.8,1305.0585915492957,-0.00479564027992474
2006-04-28,1305.0,1293.8585915492959,0.008610993908819031
2006-05-01,1293.8,1306.4585915492958,-0.009689240540172284
2006-05-02,1306.4,1300.2585915492957,0.004723220819780716
2006-05-03,1300.2,1299.6585915492958,0.0004165774413562584
2006-05-04,1299.6,1302.8585915492959,-0.0025011091536963903
2006-05-05,1302.8,1306.8585915492959,-0.0031056088053753594
2006-05-08,1306.8,1324.2585915492957,-0.013183672479610165
2006-05-09,1324.2,1330.8585915492959,-0.005003229938610021
2006-05-10,1330.8,1263.0585915492957,0.05363283136977137
2006-05-11,1263.0,1263.6585915492958,-0.0005211783892422606
2006-05-12,1263.6,1277.6585915492958,-0.011003402350426295
2006-05-15,1277.6,1281.0585915492957,-0.002699791853480349
2006-05-16,1281.0,1250.0585915492957,0.02475196655570855
2006-05-17,1250.0,1231.0585915492957,0.015386276965799306
2006-05-18,1231.0,1223.2585915492957,0.00632851345102714
2006-05-19,1223.2,1225.0585915492957,-0.0015171450264637176
2006-05-22,1225.0,1219.6585915492958,0.0043794292006906765
2006-05-23,1219.6,1208.0585915492957,0.00955368268678325
2006-05-24,1208.0,1218.2585915492957,-0.00842070117170246
2006-05-25,1218.2,1229.4585915492958,-0.00915735725194966
2006-05-26,1229.4,1212.0585915492957,0.014307401120384755
2006-05-30,1212.0,1216.0585915492957,-0.0033374967106847286
2006-05-31,1216.0,1223.4585915492958,-0.006096317113479688
2006-06-01,1223.4,1222.2585915492957,0.0009338518531152307
2006-06-02,1222.2,1207.8585915492959,0.011873416765044276
2006-06-05,1207.8,1205.8585915492959,0.0016099801952811355
2006-06-06,1205.8,1204.6585915492958,0.0009474953806092312
2006-06-07,1204.6,1209.4585915492958,-0.0040171623759951425
2006-06-08,1209.4,1204.2585915492957,0.004269355840002653
2006-06-09,1204.2,1190.0585915492957,0.011882951437117262
2006-06-12,1190.0,1182.8585915492959,0.006037415208989927
2006-06-13,1182.8,1185.4585915492958,-0.0022426692659262004
2006-06-14,1185.4,1200.6585915492958,-0.012708518188843776
2006-06-15,1200.6,1197.4585915492958,0.002623396310213799
2006-06-16,1197.4,1189.4585915492958,0.006676490049443817
2006-06-19,1189.4,1197.0585915492957,-0.006397841846140118
2006-06-20,1197.0,1196.4585915492958,0.0004525091420031213
2006-06-21,1196.4,1187.4585915492958,0.007529869685003687
2006-06-22,1187.4,1185.2585915492957,0.0018067014792992886
2006-06-23,1185.2,1184.0585915492957,0.0009639797040879028
2006-06-26,1184.0,1174.6585915492958,0.007952445517283024
2006-06-27,1174.6,1173.4585915492958,0.0009726874547801856
2006-06-28,1173.4,1185.4585915492958,-0.01017209005464803
2006-06-29,1185.4,1181.0585915492957,0.0036758620459373947
2006-06-30,1181.0,1191.5055755677413,-0.008817059511228464
2006-07-03,1191.4,1186.9055755677412,0.0037866739568639396
2006-07-05,1186.8,1189.3055755677412,-0.002106755083986833
2006-07-06,1189.2,1179.5055755677413,0.008219057741708724
2006-07-07,1179.4,1194.1055755677412,-0.012315138517588142
2006-07-10,1194.0,1189.3055755677412,0.003947197867980812
2006-07-11,1189.2,1179.3055755677412,0.00839004295175605
2006-07-12,1179.2,1167.3055755677412,0.010189640725800198
2006-07-13,1167.2,1155.3055755677412,0.010295479121542161
2006-07-14,1155.2,1160.5055755677413,-0.004571779472188786
2006-07-17,1160.4,1167.705575567741,-0.006256350676572708
2006-07-18,1167.6,1186.9055755677412,-0.016265468766128777
2006-07-19,1186.8,1190.3055755677412,-0.0029451055591915853
2006-07-20,1190.2,1183.3055755677412,0.005826410839778973
2006-07-21,1183.2,1196.9055755677412,-0.011450841108531007
2006-07-24,1196.8,1198.9055755677412,-0.0017562480404214043
2006-07-25,1198.8,1204.705575567741,-0.004902090342661536
2006-07-26,1204.6,1208.1055755677412,-0.002901712928602196
2006-07-27,1208.0,1218.1055755677412,-0.00829614096711706
2006-07-28,1218.0,1213.5055755677413,0.003703670195463138
2006-07-31,1213.4,1207.1055755677412,0.005214477142397866
2006-08-01,1207.0,1205.705575567741,0.0010735825217109696
2006-08-02,1205.6,1199.5055755677413,0.005080780411857555
2006-08-03,1199.4,1201.5055755677413,-0.0017524476045367443
2006-08-04,1201.4,1196.3055755677412,0.0042584641719496386
2006-08-07,1196.2,1193.705575567741,0.0020896479695780013
2006-08-08,1193.6,1169.9055755677412,0.020253279347574704
2006-08-09,1169.8,1206.5055755677413,-0.030423046781585694
2006-08-10,1206.4,1231.5055755677413,-0.02038608355968441
2006-08-11,1231.4,1234.1055755677412,-0.0021923372046158685
2006-08-14,1234.0,1251.9055755677412,-0.014302656619786136
2006-08-15,1251.8,1260.3055755677412,-0.006748820073980588
2006-08-16,1260.2,1271.705575567741,-0.009047357964601543
2006-08-17,1271.6,1278.1055755677412,-0.005090014230515694
2006-08-18,1278.0,1275.1055755677412,0.0022699488479376306
2006-08-21,1275.0,1262.3055755677412,0.01005653835169773
2006-08-22,1262.2,1264.1055755677412,-0.0015074496976926754
2006-08-23,1264.0,1260.1055755677412,0.0030905540835370893
2006-08-24,1260.0,1263.1055755677412,-0.002458682494806741
2006-08-25,1263.0,1270.5055755677413,-0.005907550279255824
2006-08-28,1270.4,1272.1055755677412,-0.0013407500135984574
2006-08-29,1272.0,1271.1055755677412,0.0007036586491717678
2006-08-30,1271.0,1276.5055755677413,-0.004313005499637201
2006-08-31,1276.4,1282.705575567741,-0.004915840149014805
2006-09-01,1282.6,1284.705575567741,-0.0016389557325698911
2006-09-05,1284.6,1280.1055755677412,0.003510979498909883
2006-09-06,1280.0,1278.1055755677412,0.001482212790924864
2006-09-07,1278.0,1284.9055755677412,-0.005374383689392803
2006-09-08,1284.8,1294.5055755677413,-0.007497515461441506
2006-09-11,1294.4,1300.1055755677412,-0.004388547880236238
2006-09-12,1300.0,1305.1055755677412,-0.003912001958554345
2006-09-13,1305.0,1306.705575567741,-0.001305248557617933
2006-09-14,1306.6,1314.5055755677413,-0.006014105770777656
2006-09-15,1314.4,1311.1055755677412,0.002512707209587184
2006-09-18,1311.0,1311.9055755677412,-0.0006902749592699875
2006-09-19,1311.8,1311.705575567741,7.198599595636956e-05
2006-09-20,1311.6,1307.9055755677412,0.0028246874248969434
2006-09-21,1307.8,1301.1055755677412,0.005145181573245949
2006-09-22,1301.0,1320.1055755677412,-0.01447276333146641
2006-09-25,1320.0,1329.705575567741,-0.007299041040417675
2006-09-26,1329.6,1325.9055755677412,0.0027863405210259984
2006-09-27,1325.8,1324.9055755677412,0.0006750854164649933
2006-09-28,1324.8,1325.3055755677412,-0.0003814784884796918
2006-09-29,1325.2,1326.0644735601857,-0.0006519091472714234
2006-10-02,1326.0,1333.8644735601856,-0.005896006465480497
2006-10-03,1333.8,1343.0644735601857,-0.0068980110356337
2006-10-04,1343.0,1344.8644735601856,-0.001386365389852151
2006-10-05,1344.8,1340.4644735601858,0.0032343463965884833
2006-10-06,1340.4,1336.2644735601857,0.0030948412695550598
2006-10-09,1336.2,1337.0644735601857,-0.0006465459050630784
2006-10-10,1337.0,1340.6644735601856,-0.002733326370955802
2006-10-11,1340.6,1347.0644735601857,-0.004798934042927194
2006-10-12,1347.0,1345.4644735601858,0.0011412612298495883
2006-10-13,1345.4,1347.6644735601856,-0.0016802947652120315
2006-10-16,1347.6,1344.2644735601857,0.00248130223287113
2006-10-17,1344.2,1340.4644735601858,0.0027867403526875556
2006-10-18,1340.4,1332.2644735601857,0.006106540106165292
2006-10-19,1332.2,1329.6644735601856,0.0019068919191513878
2006-10-20,1329.6,1336.8644735601856,-0.005433964103212174
2006-10-23,1336.8,1334.0644735601857,0.002050520416388979
2006-10-24,1334.0,1336.6644735601856,-0.0019933750113735327
2006-10-25,1336.6,1355.6644735601856,-0.014062825966162151
2006-10-26,1355.6,1347.8644735601856,0.005739098100406181
2006-10-27,1347.8,1347.8644735601856,-4.783385974660437e-05
2006-10-30,1347.8,1343.4644735601858,0.0032271239955643516
2006-10-31,1343.4,1335.4644735601858,0.005942147168212619
2006-11-01,1335.4,1333.6644735601856,0.0013013216399035965
2006-11-02,1333.6,1336.4644735601858,-0.002143321889099825
2006-11-03,1336.4,1350.0644735601857,-0.010121348889473136
2006-11-06,1350.0,1357.4644735601858,-0.005498835295931426
2006-11-07,1357.4,1367.6644735601856,-0.007505110908866297
2006-11-08,1367.6,1360.8644735601856,0.0049494468925279644
2006-11-09,1360.8,1392.6644735601856,-0.022880222885795165
2006-11-10,1392.6,1413.0644735601857,-0.01448233533790988
2006-11-13,1413.0,1424.8644735601856,-0.008326738283073953
2006-11-14,1424.8,1439.8644735601856,-0.01046242464954883
2006-11-15,1439.8,1447.2644735601857,-0.005157643054571448
2006-11-16,1447.2,1441.0644735601857,0.004257634930556753
2006-11-17,1441.0,1438.4644735601858,0.0017626618428321361
2006-11-20,1438.4,1436.8644735601856,0.0010686647683686434
2006-11-21,1436.8,1431.4644735601858,0.0037273201943630596
2006-11-22,1431.4,1424.0644735601857,0.005151119612917254
2006-11-24,1424.0,1405.0644735601857,0.013476624593485864
2006-11-27,1405.0,1397.0644735601857,0.005680143321941333
2006-11-28,1397.0,1402.6644735601856,-0.004038366741982324
2006-11-29,1402.6,1406.4644735601858,-0.0027476510305330937
2006-11-30,1406.4,1395.4644735601858,0.007836477851646872
2006-12-01,1395.4,1402.0644735601857,-0.004753328884557484
2006-12-04,1402.0,1406.0644735601857,-0.002890673675791211
2006-12-05,1406.0,1405.2644735601857,0.0005234078379217078
2006-12-06,1405.2,1405.4644735601858,-0.00018817520126690468
2006-12-07,1405.4,1407.0644735601857,-0.001182940505898844
2006-12-08,1407.0,1420.0644735601857,-0.009199915780888634
2006-12-11,1420.0,1422.0644735601857,-0.0014517439951349242
2006-12-12,1422.0,1423.0644735601857,-0.0007480149915644052
2006-12-13,1423.0,1440.6644735601856,-0.012261337656597426
2006-12-14,1440.6,1442.6644735601856,-0.001431014347425541
2006-12-15,1442.6,1456.2644735601857,-0.009383236224104086
2006-12-18,1456.2,1444.6644735601856,0.007984917363812905
2006-12-19,1444.6,1439.0644735601857,0.0038466146177034144
2006-12-20,1439.0,1439.0644735601857,-4.4802412518807344e-05
2006-12-21,1439.0,1433.4644735601858,0.0038616418766668215
2006-12-22,1433.4,1440.2644735601857,-0.004766120171816324
2006-12-26,1440.2,1445.8644735601856,-0.003917707132147563
2006-12-27,1445.8,1437.6644735601856,0.005658849188689974
2006-12-28,1437.6,1433.2644735601857,0.003024931211086823
2006-12-29,1433.2,1443.0,-0.006791406791406773
2007-01-03,1443.0,1430.2,0.00894979723115652
2007-01-04,1430.2,1423.6,0.004636133745434146
2007-01-05,1423.6,1430.6,-0.004893051866349807
2007-01-08,1430.6,1425.8,0.0033665310702764017
2007-01-09,1425.8,1427.6,-0.0012608573830203973
2007-01-10,1427.6,1425.8,0.0012624491513535396
2007-01-11,1425.8,1421.4,0.0030955396088363507
2007-01-12,1421.4,1423.4,-0.001405086412814338
2007-01-16,1423.4,1428.2,-0.0033608738271950767
2007-01-17,1428.2,1418.8,0.006625317169439038
2007-01-18,1418.8,1427.4,-0.00602494045117008
2007-01-19,1427.4,1409.2,0.012915129151291449
2007-01-22,1409.2,1396.0,0.009455587392550147
2007-01-23,1396.0,1397.6,-0.0011448196908986352
2007-01-24,1397.6,1377.8,0.014370735955871572
2007-01-25,1377.8,1371.8,0.004373815424989047
2007-01-26,1371.8,1367.0,0.003511338697878452
2007-01-29,1367.0,1364.0,0.0021994134897360684
2007-01-30,1364.0,1369.0,-0.0036523009495982306
2007-01-31,1369.0,1378.2,-0.00667537367580906
2007-02-01,1378.2,1381.4,-0.002316490516866998
2007-02-02,1381.4,1386.0,-0.003318903318903277
2007-02-05,1386.0,1390.0,-0.0028776978417266452
2007-02-06,1390.0,1392.8,-0.0020103388856977933
2007-02-07,1392.8,1391.8,0.0007184940364994841
2007-02-08,1391.8,1378.8,0.00942848854076006
2007-02-09,1378.8,1371.4,0.005395945748869702
2007-02-12,1371.4,1382.4,-0.00795717592592593
2007-02-13,1382.4,1385.2,-0.0020213687554143656
2007-02-14,1385.2,1382.4,0.0020254629629630205
2007-02-15,1382.4,1391.2,-0.006325474410580734
2007-02-16,1391.2,1398.2,-0.0050064368473752285
2007-02-20,1398.2,1393.8,0.0031568374228727603
2007-02-21,1393.8,1386.8,0.005047591577732824
2007-02-22,1386.8,1375.8,0.007995348161069948
2007-02-23,1375.8,1373.6,0.0016016307513104788
2007-02-26,1373.6,1335.4,0.028605661225100887
2007-02-27,1335.4,1342.2,-0.0050663090448517245
2007-02-28,1342.2,1348.2,-0.0044503782821539994
2007-03-01,1348.2,1390.8,-0.030629853321829104
2007-03-02,1390.8,1385.6,0.0037528868360277023
2007-03-05,1385.6,1394.8,-0.006595927731574469
2007-03-06,1394.8,1386.0,0.006349206349206327
2007-03-07,1386.0,1387.2,-0.0008650519031142556
2007-03-08,1387.2,1381.4,0.004198639061821385
2007-03-09,1381.4,1375.6,0.004216341959872194
2007-03-12,1375.6,1347.2,0.021080760095011808
2007-03-13,1347.2,1340.0,0.005373134328358287
2007-03-14,1340.0,1341.0,-0.0007457121551081025
2007-03-15,1341.0,1337.4,0.0026917900403766737
2007-03-16,1337.4,1357.2,-0.01458885941644561
2007-03-19,1357.2,1367.6,-0.0076045627376425395
2007-03-20,1367.6,1373.8,-0.00451302955306454
2007-03-21,1373.8,1364.2,0.00703709133558128
2007-03-22,1364.2,1362.4,0.001321197886083425
2007-03-23,1362.4,1359.0,0.002501839587932375
2007-03-26,1359.0,1351.8,0.005326231691078487
2007-03-27,1351.8,1343.0,0.006552494415487775
2007-03-28,1343.0,1344.0,-0.0007440476190476719
2007-03-29,1344.0,1344.4,-0.0002975304968759751
2007-03-30,1344.4,1343.0679975786934,0.0009917609709322317
2007-04-02,1343.0,1352.8679975786933,-0.007294131871220744
2007-04-03,1352.8,1346.4679975786935,0.004702675765553277
2007-04-04,1346.4,1344.667997578693,0.0012880520875233614
2007-04-05,1344.6,1344.667997578693,-5.0568302968123646e-05
2007-04-09,1344.6,1338.0679975786934,0.00488166702523829
2007-04-10,1338.0,1329.8679975786933,0.00611489443772828
2007-04-11,1329.8,1332.8679975786933,-0.0023018015169294914
2007-04-12,1332.8,1338.2679975786932,-0.004085876363020269
2007-04-13,1338.2,1352.2679975786932,-0.010403261486541582
2007-04-16,1352.2,1363.0679975786934,-0.007973188130011799
2007-04-17,1363.0,1369.0679975786934,-0.004432210517976598
2007-04-18,1369.0,1379.2679975786932,-0.007444526804593954
2007-04-19,1379.2,1390.667997578693,-0.008246394968935866
2007-04-20,1390.6,1391.0679975786934,-0.0003364304113875338
2007-04-23,1391.0,1388.4679975786935,0.0018235943685573908
2007-04-24,1388.4,1399.667997578693,-0.008050478826540086
2007-04-25,1399.6,1395.8679975786933,0.0026736069798720674
2007-04-26,1395.8,1402.8679975786933,-0.0050382484958617635
2007-04-27,1402.8,1398.2679975786932,0.003241154363222698
2007-04-30,1398.2,1400.667997578693,-0.0017620146836790918
2007-05-01,1400.6,1408.4679975786933,-0.005586209691820665
2007-05-02,1408.4,1413.0679975786934,-0.0033034486568883636
2007-05-03,1413.0,1417.0679975786934,-0.0028707144509961813
2007-05-04,1417.0,1432.0679975786934,-0.010521845054962453
2007-05-07,1432.0,1435.0679975786934,-0.002137876103341374
2007-05-08,1435.0,1440.0679975786934,-0.003519276580838282
2007-05-09,1440.0,1444.0679975786934,-0.002817040184751929
2007-05-10,1444.0,1451.6679975786933,-0.005282197852045423
2007-05-11,1451.6,1449.4679975786933,0.0014708861629701975
2007-05-14,1449.4,1441.4679975786933,0.005502725301311351
2007-05-15,1441.4,1449.2679975786932,-0.005428945917413608
2007-05-16,1449.2,1444.0679975786934,0.003553850947401127
2007-05-17,1444.0,1444.4679975786933,-0.0003239930406749858
2007-05-18,1444.4,1439.8679975786933,0.003147512430950572
2007-05-21,1439.8,1438.8679975786933,0.000647733094957248
2007-05-22,1438.8,1438.2679975786932,0.00036989102323237155
2007-05-23,1438.2,1430.8679975786933,0.005124164097396688
2007-05-24,1430.8,1439.0679975786934,-0.005745383534763282
2007-05-25,1439.0,1437.8679975786933,0.0007872784033116087
2007-05-29,1437.8,1441.8679975786933,-0.0028213384203856773
2007-05-30,1441.8,1446.8679975786933,-0.003502736660963235
2007-05-31,1446.8,1453.0679975786934,-0.004313629912115702
2007-06-01,1453.0,1451.0679975786934,0.0013314347945998506
2007-06-04,1451.0,1446.4679975786933,0.0031331508397649532
2007-06-05,1446.4,1443.4679975786933,0.002031220938895073
2007-06-06,1443.4,1427.6679975786933,0.011019370363409386
2007-06-07,1427.6,1430.6679975786933,-0.002144451112267687
