date,SWK,dcf,Deviation
2006-11-17,51.17,53.167345151388815,-0.03756714099042502
2006-11-20,50.8,53.45734515138883,-0.049709635670521
2006-11-21,51.09,53.517345151388824,-0.04535623253587029
2006-11-22,51.15,53.60734515138882,-0.045839709921265515
2006-11-24,51.24,52.297345151388825,-0.020217950802818963
2006-11-27,49.93,52.367345151388825,-0.04654322544598555
2006-11-28,50.0,52.55734515138882,-0.04865818743360262
2006-11-29,50.19,53.38734515138883,-0.0598895701279436
2006-11-30,51.02,52.85734515138882,-0.03476045091039803
2006-12-01,50.49,53.567345151388835,-0.057448155078281826
2006-12-04,51.2,53.977345151388825,-0.05145390429261154
2006-12-05,51.61,54.087345151388824,-0.045802676105747286
2006-12-06,51.72,53.617345151388825,-0.03538677914827115
2006-12-07,51.25,53.77734515138882,-0.046996465598554193
2006-12-08,51.41,53.39734515138882,-0.037218051679431374
2006-12-11,51.03,53.24734515138883,-0.04164236066764715
2006-12-12,50.88,53.21734515138883,-0.043920739464543224
2006-12-13,50.85,53.80734515138882,-0.054961736972307995
2006-12-14,51.44,51.95734515138883,-0.009957112894845466
2006-12-15,49.59,51.977345151388825,-0.04593049422658002
2006-12-18,49.61,51.657345151388824,-0.03963318566582941
2006-12-19,49.29,51.817345151388835,-0.04877411499961992
2006-12-20,49.45,51.18734515138882,-0.03394091149385736
2006-12-21,48.82,51.517345151388824,-0.052357999882610584
2006-12-22,49.15,51.907345151388824,-0.05312051971348131
2006-12-26,49.54,52.42734515138883,-0.05507326649959765
2006-12-27,50.06,52.63734515138883,-0.048964193463332806
2006-12-28,50.27,52.657345151388824,-0.04533736261342558
2006-12-29,50.29,52.48245232744144,-0.041774959633414044
2007-01-03,50.78,52.80245232744144,-0.038302242382601825
2007-01-04,51.1,52.60245232744143,-0.02856240081905148
2007-01-05,50.9,52.41245232744144,-0.028856736524987436
2007-01-08,50.71,53.332452327441445,-0.049171793401521446
2007-01-09,51.63,53.93245232744144,-0.04269140801279536
2007-01-10,52.23,54.672452327441434,-0.04467427787605405
2007-01-11,52.97,54.922452327441434,-0.03554925617306992
2007-01-12,53.22,54.96245232744143,-0.03170259429220312
2007-01-16,53.26,55.22245232744144,-0.035537218010621485
2007-01-17,53.52,55.762452327441444,-0.04021437784467563
2007-01-18,54.06,54.79245232744144,-0.013367759542213586
2007-01-19,53.09,54.96245232744143,-0.034067845377171446
2007-01-22,53.26,55.18245232744144,-0.034838109695342956
2007-01-23,53.48,55.582452327441445,-0.03782582882553842
2007-01-24,53.88,54.55245232744144,-0.012326711243065058
2007-01-25,52.85,57.27245232744144,-0.07721779228445003
2007-01-26,55.57,57.242452327441434,-0.0292169929735816
2007-01-29,55.54,57.812452327441434,-0.03930731591475467
2007-01-30,56.11,58.96245232744143,-0.048377437078102825
2007-01-31,57.26,59.84245232744144,-0.043154186150510254
2007-02-01,58.14,60.652452327441445,-0.04142375503429918
2007-02-02,58.95,59.402452327441445,-0.007616728093099767
2007-02-05,57.7,59.872452327441444,-0.03628467254957812
2007-02-06,58.17,59.79245232744144,-0.02713473464102789
2007-02-07,58.09,59.55245232744144,-0.024557382110821147
2007-02-08,57.85,58.70245232744144,-0.014521579485069491
2007-02-09,57.0,58.18245232744144,-0.020323177867904052
2007-02-12,56.48,58.41245232744144,-0.033082883023105025
2007-02-13,56.71,59.082452327441445,-0.04015493998612396
2007-02-14,57.38,59.29245232744144,-0.0322545661778324
2007-02-15,57.59,58.75245232744143,-0.019785596709441244
2007-02-16,57.05,59.23245232744144,-0.036845550735881805
2007-02-20,57.53,59.61245232744144,-0.03493317664575968
2007-02-21,57.91,59.332452327441445,-0.023974271610943676
2007-02-22,57.63,59.32245232744143,-0.02852970942771582
2007-02-23,57.62,59.422452327441434,-0.03033284990510332
2007-02-26,57.72,57.11245232744144,0.010637744446260644
2007-02-27,55.41,57.27245232744144,-0.032519165004378126
2007-02-28,55.57,57.21245232744143,-0.02870795186406727
2007-03-01,55.51,56.09245232744144,-0.010383791459880554
2007-03-02,54.39,54.75245232744143,-0.006619837322971778
2007-03-05,53.05,57.29245232744144,-0.07404906152724466
2007-03-06,55.59,57.652452327441445,-0.03577388721866659
2007-03-07,55.95,58.29245232744144,-0.04018448759512416
2007-03-08,56.59,58.10245232744143,-0.02603078298516337
2007-03-09,56.4,58.30245232744144,-0.03263074281604461
2007-03-12,56.6,57.262452327441444,-0.011568703408882497
2007-03-13,55.56,56.152452327441445,-0.010550782786594604
2007-03-14,54.45,55.98245232744144,-0.027373797747875073
2007-03-15,54.28,55.48245232744144,-0.02167266003933843
2007-03-16,53.78,55.78245232744143,-0.03589753128254547
2007-03-19,54.08,56.262452327441444,-0.03879056523771496
2007-03-20,54.56,57.29245232744144,-0.04769305932000867
2007-03-21,55.59,57.32245232744143,-0.030222927615608408
2007-03-22,55.62,57.652452327441445,-0.035253527740641166
2007-03-23,55.95,57.10245232744143,-0.020182186236642585
2007-03-26,55.4,57.10245232744143,-0.029813996738337956
2007-03-27,55.4,56.872452327441444,-0.025890431433549632
2007-03-28,55.17,57.02245232744144,-0.03248636724362641
2007-03-29,55.32,57.062452327441434,-0.030535882289858818
2007-03-30,55.36,57.681739146303876,-0.04025085201427481
2007-04-02,55.81,58.401739146303875,-0.04437777340519311
2007-04-03,56.53,58.42173914630387,-0.03238074001128999
2007-04-04,56.55,58.371739146303874,-0.03120926621250464
2007-04-05,56.5,57.99173914630387,-0.025723304185453988
2007-04-09,56.12,57.871739146303874,-0.03026933650421937
2007-04-10,56.0,57.05173914630387,-0.01843483059485329
2007-04-11,55.18,57.20173914630387,-0.03534401534773102
2007-04-12,55.33,57.581739146303875,-0.039105090948758026
2007-04-13,55.71,58.89173914630388,-0.05402691773797896
2007-04-16,57.02,59.27173914630387,-0.03799009745176818
2007-04-17,57.4,59.611739146303876,-0.037102409323701346
2007-04-18,57.74,59.78173914630387,-0.034153224303279606
2007-04-19,57.91,60.34173914630387,-0.04029945408779001
2007-04-20,58.47,60.41173914630388,-0.03214175214524806
2007-04-23,58.54,61.321739146303884,-0.045363017830709285
2007-04-24,59.45,62.88173914630388,-0.05457449480395915
2007-04-25,61.01,61.74173914630387,-0.01185161215769992
2007-04-26,59.87,61.95173914630387,-0.0336025941319853
2007-04-27,60.08,60.151739146303875,-0.0011926362782195277
2007-04-30,58.28,60.431739146303876,-0.03560610991344404
2007-05-01,58.56,60.71173914630388,-0.03544189602473069
2007-05-02,58.84,61.24173914630387,-0.03921735698207751
2007-05-03,59.37,61.24173914630387,-0.03056312855244636
2007-05-04,59.37,61.38173914630388,-0.032774228529251714
2007-05-07,59.51,61.571739146303884,-0.03348515365799365
2007-05-08,59.7,62.21173914630388,-0.040374038417363534
2007-05-09,60.34,61.371739146303874,-0.016811306973789852
2007-05-10,59.5,61.88173914630388,-0.038488561878858185
2007-05-11,60.01,61.63173914630388,-0.026313376334458627
2007-05-14,59.76,60.831739146303875,-0.017618091498687538
2007-05-15,58.96,61.53173914630387,-0.04179532680181608
2007-05-16,59.66,61.09173914630387,-0.02343588783542594
2007-05-17,59.22,61.70173914630387,-0.040221542871252014
2007-05-18,59.83,62.81173914630387,-0.04747104899226995
2007-05-21,60.94,63.41173914630388,-0.03897920447507475
2007-05-22,61.54,64.15173914630388,-0.04071189933522412
2007-05-23,62.28,63.20173914630387,-0.014584078836346048
2007-05-24,61.33,63.64173914630388,-0.03632426104807562
2007-05-25,61.77,64.14173914630388,-0.036976533188382454
2007-05-29,62.27,64.73173914630387,-0.03802986261098207
2007-05-30,62.86,65.10173914630387,-0.03443439723270658
2007-05-31,63.23,65.00173914630388,-0.0272567960422736
2007-06-01,63.13,64.52173914630387,-0.02157008110317804
2007-06-04,62.65,64.80173914630387,-0.03320495984599825
2007-06-05,62.93,63.111739146303876,-0.0028796409156555125
2007-06-06,61.24,61.44173914630388,-0.003283421809130438
2007-06-07,59.57,62.31173914630387,-0.044000363075510474
2007-06-08,60.44,61.84173914630387,-0.022666554428355745
2007-06-11,59.97,61.05173914630387,-0.01771840018695625
2007-06-12,59.18,62.71173914630388,-0.05631703400960508
2007-06-13,60.84,62.69173914630388,-0.02953721130598197
2007-06-14,60.82,62.79173914630388,-0.03140125075544986
2007-06-15,60.92,62.611739146303876,-0.027019520131054242
2007-06-18,60.74,62.72173914630388,-0.03159573017708106
2007-06-19,60.85,62.47173914630388,-0.025959564572164306
2007-06-20,60.6,62.21173914630388,-0.025907315378429385
2007-06-21,60.34,61.371739146303874,-0.016811306973789852
2007-06-22,59.5,62.74173914630387,-0.0516679835530961
2007-06-25,60.87,62.52173914630387,-0.026418637242939247
2007-06-26,60.65,63.03173914630387,-0.03778634666537728
2007-06-27,61.16,63.01173914630388,-0.029387208977114887
2007-06-28,61.14,62.571739146303884,-0.022881562280955947
2007-06-29,60.7,63.717844831547445,-0.047362631920866094
2007-07-02,61.72,64.10784483154745,-0.03724731096204936
2007-07-03,62.11,63.857844831547446,-0.02737087097377211
2007-07-05,61.86,64.64784483154745,-0.04312355406141877
2007-07-06,62.65,63.97784483154745,-0.020754760261831984
2007-07-09,61.98,62.76784483154746,-0.012551726662940688
2007-07-10,60.77,63.217844831547445,-0.03872078901250209
2007-07-11,61.22,65.34784483154746,-0.06316726805892603
2007-07-12,63.35,64.73784483154745,-0.021437921437742036
2007-07-13,62.74,64.81784483154745,-0.032056678788803805
2007-07-16,62.82,65.34784483154746,-0.03868291047797667
2007-07-17,63.35,64.74784483154745,-0.021589055746707664
2007-07-18,62.75,65.91784483154746,-0.04805746971313851
2007-07-19,63.92,64.49784483154745,-0.008959133953338139
2007-07-20,62.5,64.26784483154745,-0.027507454718314395
2007-07-23,62.27,62.97784483154745,-0.01123958486418175
2007-07-24,60.98,62.86784483154745,-0.0300287823863834
2007-07-25,60.87,60.29784483154745,0.009488816226367103
2007-07-26,58.3,57.457844831547455,0.014656922321426125
2007-07-27,55.46,57.79784483154745,-0.040448650609051784
2007-07-30,55.8,57.32784483154745,-0.026651007656696035
2007-07-31,55.33,57.36784483154745,-0.03552242266606487
2007-08-01,55.37,57.93784483154745,-0.04432068260414912
2007-08-02,55.94,55.90784483154745,0.0005751459128755521
2007-08-03,53.91,57.08784483154746,-0.055665874949816674
2007-08-06,55.09,57.33784483154746,-0.039203511017049664
2007-08-07,55.34,58.607844831547446,-0.055757805818316464
2007-08-08,56.61,58.15784483154745,-0.0266145493532427
2007-08-09,56.16,58.54784483154745,-0.04078450433859193
2007-08-10,56.55,58.497844831547454,-0.03329771955114824
2007-08-13,56.5,56.80784483154745,-0.005419054929126421
2007-08-14,54.81,55.90784483154745,-0.019636686673494497
2007-08-15,53.91,56.457844831547455,-0.04512826940435699
2007-08-16,54.46,58.317844831547454,-0.06615204733115454
2007-08-17,56.32,58.23784483154745,-0.03293124663343572
2007-08-20,56.24,57.86784483154745,-0.028130386336074675
2007-08-21,55.87,59.23784483154745,-0.05685292638725248
2007-08-22,57.24,58.29784483154745,-0.01814552209612741
2007-08-23,56.3,58.92784483154745,-0.04459428032807711
2007-08-24,56.93,58.51784483154746,-0.0271343696289279
2007-08-27,56.52,55.957844831547455,0.01004604752282412
2007-08-28,53.96,57.55784483154745,-0.06250833126356858
2007-08-29,55.56,57.847844831547455,-0.03954935293111861
2007-08-30,55.85,58.73784483154745,-0.04916497770439843
2007-08-31,56.74,58.87784483154745,-0.03630983500948326
2007-09-04,56.88,57.36784483154745,-0.00850380266122841
2007-09-05,55.37,57.777844831547455,-0.04167418910427656
2007-09-06,55.78,55.777844831547455,3.863843178342208e-05
2007-09-07,53.78,55.137844831547454,-0.024626367528434057
2007-09-10,53.14,55.537844831547446,-0.04317497084772337
2007-09-11,53.54,55.61784483154745,-0.03735931943858528
2007-09-12,53.62,56.04784483154745,-0.04331736285033572
2007-09-13,54.05,56.607844831547446,-0.04518534205213143
2007-09-14,54.61,56.36784483154745,-0.031185241103339756
2007-09-17,54.37,59.107844831547446,-0.0801559394535517
2007-09-18,57.11,59.98784483154745,-0.04797379935266488
2007-09-19,57.99,59.037844831547446,-0.01774869720494132
2007-09-20,57.04,59.08784483154746,-0.0346576328411643
2007-09-21,57.09,58.22784483154745,-0.019541249291283536
2007-09-24,56.23,56.997844831547454,-0.013471471312937577
2007-09-25,55.0,56.537844831547446,-0.02720027330594932
2007-09-26,54.54,57.86784483154745,-0.05750766839917343
2007-09-27,55.87,58.12784483154745,-0.0388427411697545
2007-09-28,56.13,58.78640001352601,-0.04518732245748691
2007-10-01,56.3,58.67640001352601,-0.04050009906841956
2007-10-02,56.19,58.43640001352602,-0.03844179335150788
2007-10-03,55.95,57.95640001352602,-0.034619127707341324
2007-10-04,55.47,59.38640001352602,-0.06594775929563013
2007-10-05,56.9,59.506400013526026,-0.043800330938077
2007-10-08,57.02,59.846400013526015,-0.0472275694592692
2007-10-09,57.36,60.42640001352601,-0.05074603174836867
2007-10-10,57.94,60.21640001352601,-0.037803655034420514
2007-10-11,57.73,60.096400013526015,-0.039376734929103985
2007-10-12,57.61,58.246400013526014,-0.01092599737285449
2007-10-15,55.76,58.276400013526015,-0.043180430035862805
2007-10-16,55.79,57.566400013526014,-0.03085827866791435
2007-10-17,55.08,58.006400013526026,-0.05044960578218338
2007-10-18,55.52,57.67640001352601,-0.03738790931854796
2007-10-19,55.19,58.506400013526026,-0.05668439713876283
2007-10-22,56.02,58.316400013526014,-0.03937828832015311
2007-10-23,55.83,60.53640001352601,-0.0777449602631547
2007-10-24,58.05,59.916400013526015,-0.031150069314990203
2007-10-25,57.43,60.10640001352601,-0.04452770441955811
2007-10-26,57.62,60.04640001352602,-0.040408750782385816
2007-10-29,57.56,60.096400013526015,-0.04220552334174987
2007-10-30,57.61,60.03640001352601,-0.0404154814908847
2007-10-31,57.55,57.89640001352602,-0.005983101081329711
2007-11-01,55.41,57.76640001352601,-0.04079187924077421
2007-11-02,55.28,56.72640001352602,-0.02549782840407877
2007-11-05,54.24,56.86640001352602,-0.04618544541066971
2007-11-06,54.38,54.67640001352601,-0.005420986265604277
2007-11-07,52.19,55.60640001352601,-0.061438971281992605
2007-11-08,53.12,54.53640001352601,-0.02597164486791803
2007-11-09,52.05,54.256400013526026,-0.0406661704974155
2007-11-12,51.77,55.78640001352601,-0.07199604227109457
2007-11-13,53.3,54.756400013526026,-0.0265978043327586
2007-11-14,52.27,54.72640001352602,-0.044885101393822735
2007-11-15,52.24,53.986400013526016,-0.03234888811049563
2007-11-16,51.5,52.04640001352602,-0.010498324829075978
2007-11-19,49.56,52.526400013526015,-0.05647445880094848
2007-11-20,50.04,52.13640001352602,-0.0402099111749592
2007-11-21,49.65,52.32640001352601,-0.05114817783822667
2007-11-23,49.84,52.256400013526026,-0.0462412262019688
2007-11-26,49.77,52.86640001352602,-0.05857028306701029
2007-11-27,50.38,53.71640001352601,-0.062111385213564074
2007-11-28,51.23,53.90640001352602,-0.04964902150495054
2007-11-29,51.42,54.63640001352602,-0.05886917902222244
2007-11-30,52.15,53.43640001352602,-0.024073478250787872
2007-12-03,50.95,53.03640001352601,-0.039339020238815414
2007-12-04,50.55,52.89640001352602,-0.04435840648751199
2007-12-05,50.41,53.57640001352601,-0.05910064903066681
2007-12-06,51.09,53.64640001352602,-0.04765277843213078
2007-12-07,51.16,53.626400013526016,-0.04599227270344319
2007-12-10,51.14,52.026400013526015,-0.017037504291966488
2007-12-11,49.54,53.61640001352602,-0.07602897644186568
2007-12-12,51.13,53.53640001352601,-0.044948857467405956
2007-12-13,51.05,51.416400013526015,-0.00712613122329897
2007-12-14,48.93,50.166400013526015,-0.024645978447579542
2007-12-17,47.68,49.94640001352602,-0.04537664402063524
2007-12-18,47.46,50.006400013526026,-0.05092148230700988
2007-12-19,47.52,50.35640001352601,-0.05632650492815483
2007-12-20,47.87,51.03640001352601,-0.06204199380612341
2007-12-21,48.55,51.166400013526015,-0.05113512017328492
2007-12-24,48.68,51.61640001352602,-0.05688889602445224
2007-12-26,49.13,50.986400013526016,-0.03640970951142919
2007-12-27,48.5,50.876400013526016,-0.04670927999807817
2007-12-28,48.39,50.656496686991154,-0.04474246809833582
2007-12-31,48.48,48.73649668699116,-0.005262928286341673
2008-01-02,46.56,47.94649668699115,-0.028917580695052902
2008-01-03,45.77,46.52649668699116,-0.01625948095943086
2008-01-04,44.35,47.01649668699116,-0.05671406580424665
2008-01-07,44.84,46.79649668699115,-0.04180861443705097
2008-01-08,44.62,47.66649668699116,-0.06391274582221584
2008-01-09,45.49,48.63649668699115,-0.06469414742679735
2008-01-10,46.46,48.20649668699116,-0.03622948787030322
2008-01-11,46.03,48.77649668699116,-0.05630778906931333
2008-01-14,46.6,48.53649668699115,-0.03989774333074547
2008-01-15,46.36,49.02649668699116,-0.05438888901271821
2008-01-16,46.85,48.506496686991156,-0.03414999639492433
2008-01-17,46.33,48.80649668699116,-0.05074112782307616
2008-01-18,46.63,48.42649668699116,-0.037097391095683996
2008-01-22,46.25,48.656496686991154,-0.049458897595365925
2008-01-23,46.48,48.23649668699116,-0.03641426736251496
2008-01-24,46.06,48.756496686991156,-0.05530538226120363
2008-01-25,46.58,51.08649668699115,-0.08821306958280228
2008-01-28,48.91,50.84649668699115,-0.038085154596041226
2008-01-29,48.67,50.68649668699115,-0.03978370609126525
2008-01-30,48.51,53.53649668699115,-0.09388915969566125
2008-01-31,51.36,53.49649668699115,-0.039937132696591826
2008-02-01,51.32,52.756496686991156,-0.02722881118346454
2008-02-04,50.58,51.14649668699115,-0.011075962650150317
2008-02-05,48.97,50.79649668699115,-0.035957138899677554
2008-02-06,48.62,51.27649668699116,-0.051807296883156884
2008-02-07,49.1,50.906496686991154,-0.03548656467363609
2008-02-08,48.73,51.92649668699116,-0.06155810406889939
2008-02-11,49.75,51.74649668699115,-0.03858225802352844
2008-02-12,49.57,52.85649668699116,-0.062177724461258466
2008-02-13,50.68,51.83649668699115,-0.022310471596383552
2008-02-14,49.66,51.58649668699115,-0.037344979998941596
2008-02-15,49.41,51.83649668699115,-0.046810584087950136
2008-02-19,49.66,52.58649668699115,-0.05565110572796739
2008-02-20,50.41,52.02649668699116,-0.031070642651888525
2008-02-21,49.85,52.18649668699115,-0.044772054752117096
2008-02-22,50.01,52.906496686991154,-0.05474746710460909
2008-02-25,50.73,53.59649668699115,-0.05348291146213868
2008-02-26,51.42,53.326496686991156,-0.03575139574950248
2008-02-27,51.15,51.93649668699115,-0.015143429710540057
2008-02-28,49.76,50.71649668699116,-0.018859675834756562
2008-02-29,48.54,50.85649668699116,-0.04554967089551232
2008-03-03,48.68,51.01649668699116,-0.045798846230594825
2008-03-04,48.84,50.77649668699116,-0.03813765843139161
2008-03-05,48.6,49.756496686991156,-0.02324312931970396
2008-03-06,47.58,49.19649668699115,-0.03285796338865321
2008-03-07,47.02,48.20649668699116,-0.02461279637670366
2008-03-10,46.03,50.02649668699116,-0.07988759860592842
2008-03-11,47.85,50.83649668699115,-0.05874709867163952
2008-03-12,48.66,50.63649668699115,-0.03903304565497179
2008-03-13,48.46,49.60649668699116,-0.023111825336615932
2008-03-14,47.43,48.866496686991155,-0.029396350963984075
2008-03-17,46.69,50.33649668699115,-0.0724424011799284
2008-03-18,48.16,49.51649668699116,-0.02739484369352685
2008-03-19,47.34,50.42649668699116,-0.06120783496322868
2008-03-20,48.25,51.976496686991155,-0.07169580338268233
2008-03-24,49.8,52.14649668699115,-0.04499816547746205
2008-03-25,49.97,51.28649668699115,-0.025669460228993968
2008-03-26,49.11,50.116496686991155,-0.020083141351187384
2008-03-27,47.94,49.29649668699115,-0.027517101176666725
2008-03-28,47.12,50.58129034168574,-0.06843024996602698
2008-03-31,47.62,52.84129034168575,-0.0988108032170204
2008-04-01,49.88,53.61129034168574,-0.06959896540271204
2008-04-02,50.65,53.51129034168574,-0.05347077828651747
2008-04-03,50.55,53.58129034168574,-0.056573671935769454
2008-04-04,50.62,53.30129034168575,-0.05030441710693023
2008-04-07,50.34,52.59129034168575,-0.042807284762535924
2008-04-08,49.63,51.85129034168575,-0.0428396347911123
2008-04-09,48.89,52.211290341685746,-0.06361249300582816
2008-04-10,49.25,51.06129034168575,-0.03547286661902149
2008-04-11,48.1,50.401290341685744,-0.04565935368091956
2008-04-14,47.44,51.30129034168575,-0.07526692439835558
2008-04-15,48.34,52.64129034168574,-0.08170943975284017
2008-04-16,49.68,52.73129034168575,-0.057864890502662525
2008-04-17,49.77,53.41129034168575,-0.06817454359165409
2008-04-18,50.45,53.401290341685744,-0.055266273957090606
2008-04-21,50.44,52.73129034168575,-0.04345219559086755
2008-04-22,49.77,52.98129034168575,-0.06061178051677418
2008-04-23,50.02,51.28129034168575,-0.02459552661958786
2008-04-24,48.32,51.89129034168574,-0.06882253877616185
2008-04-25,48.93,52.151290341685744,-0.061768181009145495
2008-04-28,49.19,52.48129034168575,-0.06271359412578104
2008-04-29,49.52,51.20129034168575,-0.03283687443159833
2008-04-30,48.24,52.62129034168574,-0.08326079260384367
2008-05-01,49.66,53.01129034168574,-0.06321842611422801
2008-05-02,50.05,52.651290341685744,-0.049406013125308346
2008-05-05,49.69,52.51129034168574,-0.05372730937152548
2008-05-06,49.55,51.73129034168575,-0.04216578259073578
2008-05-07,48.77,51.77129034168575,-0.05797209847151785
2008-05-08,48.81,51.60129034168575,-0.054093421369946215
2008-05-09,48.64,52.13129034168575,-0.06697110926667404
2008-05-12,49.17,52.72129034168574,-0.06735970077116638
2008-05-13,49.76,52.961290341685746,-0.06044585245246603
2008-05-14,50.0,53.10129034168575,-0.058403295319759185
2008-05-15,50.14,52.88129034168575,-0.051838567553349146
2008-05-16,49.92,53.09129034168575,-0.05973277954398748
2008-05-19,50.13,52.821290341685746,-0.050950863265106894
2008-05-20,49.86,51.81129034168575,-0.037661489007846605
2008-05-21,48.85,51.961290341685746,-0.05987708005760828
2008-05-22,49.0,51.291290341685745,-0.04467211346062694
2008-05-23,48.33,51.23129034168575,-0.056631217412945745
2008-05-27,48.27,51.89129034168574,-0.06978609161269311
2008-05-28,48.93,51.87129034168574,-0.056703627812435764
2008-05-29,48.91,51.541290341685745,-0.051052085119366986
2008-05-30,48.58,50.42129034168575,-0.036518112273764336
2008-06-02,47.46,50.14129034168574,-0.05347469766761481
2008-06-03,47.18,50.45129034168575,-0.06484056838845254
2008-06-04,47.49,51.461290341685746,-0.0771704385047034
2008-06-05,48.5,50.401290341685744,-0.037723048929825365
2008-06-06,47.44,50.651290341685744,-0.06339997105745743
2008-06-09,47.69,50.56129034168575,-0.056788312210428016
2008-06-10,47.6,49.26129034168574,-0.033724052499695234
2008-06-11,46.3,49.85129034168575,-0.0712376814590926
2008-06-12,46.89,51.30129034168575,-0.08598790229845898
2008-06-13,48.34,50.86129034168574,-0.049571891014713265
2008-06-16,47.9,49.89129034168574,-0.039912584502188264
2008-06-17,46.93,48.83129034168574,-0.03893590213123377
2008-06-18,45.87,49.83129034168574,-0.07949403506358677
2008-06-19,46.87,48.73129034168575,-0.03819497346848555
2008-06-20,45.77,48.45129034168575,-0.05533991608431654
2008-06-23,45.49,48.49129034168575,-0.06189338993740234
2008-06-24,45.53,48.97129034168574,-0.07027158806057465
2008-06-25,46.01,47.78129034168575,-0.03707079337998587
2008-06-26,44.82,47.83129034168574,-0.06295649396398051
2008-06-27,44.87,48.63235294154925,-0.07736316904245177
2008-06-30,44.83,48.002352941549255,-0.06608744670104227
2008-07-01,44.2,47.112352941549254,-0.06181718296181282
2008-07-02,43.31,48.17235294154925,-0.10093658799372052
2008-07-03,44.37,47.80235294154925,-0.07180301241125508
2008-07-07,44.0,48.91235294154925,-0.10043174466416616
2008-07-08,45.11,47.70235294154924,-0.05434434114236908
2008-07-09,43.9,47.31235294154925,-0.07212393232196568
2008-07-10,43.51,46.232352941549244,-0.05888415294352567
2008-07-11,42.43,45.92235294154924,-0.07604908542021727
2008-07-14,42.12,45.252352941549255,-0.06921967009307117
2008-07-15,41.45,46.87235294154925,-0.1156833954615214
2008-07-16,43.07,49.58235294154925,-0.13134416894709333
2008-07-17,45.78,49.05235294154925,-0.06671143676733682
2008-07-18,45.25,47.24235294154924,-0.04217302520927113
2008-07-21,43.44,50.482352941549244,-0.13950128175885945
2008-07-22,46.68,49.982352941549244,-0.06607037778735847
2008-07-23,46.18,49.05235294154925,-0.058556884008641674
2008-07-24,45.25,48.96235294154924,-0.07582055841926161
2008-07-25,45.16,48.362352941549254,-0.06621582174505902
2008-07-28,44.56,49.05235294154925,-0.09158282268135709
2008-07-29,45.25,49.252352941549255,-0.08126216723694579
2008-07-30,45.45,48.28235294154925,-0.05866228070902224
2008-07-31,44.48,48.52235294154925,-0.08330908738944987
2008-08-01,44.72,47.982352941549244,-0.06799068285632748
2008-08-04,44.18,50.05235294154925,-0.11732421347717537
2008-08-05,46.25,50.18235294154925,-0.07836127066679244
2008-08-06,46.38,49.40235294154925,-0.06117831968702314
2008-08-07,45.6,51.30235294154925,-0.11115187929189452
2008-08-08,47.5,52.76235294154925,-0.09973688905380984
2008-08-11,48.96,51.34235294154925,-0.046401319866688606
2008-08-12,47.54,50.78235294154925,-0.06384802502714304
2008-08-13,46.98,51.752352941549255,-0.09221518772178927
2008-08-14,47.95,51.47235294154925,-0.06843193948310744
2008-08-15,47.67,51.21235294154924,-0.06916989238108762
2008-08-18,47.41,50.322352941549255,-0.05787394212134778
2008-08-19,46.52,50.20235294154924,-0.07335020623110267
2008-08-20,46.4,51.13235294154925,-0.09255104976215212
2008-08-21,47.33,51.732352941549244,-0.08509864120279487
2008-08-22,47.93,51.12235294154925,-0.0624453445090688
2008-08-25,47.32,50.482352941549244,-0.06264274062682373
2008-08-26,46.68,50.80235294154925,-0.08114492150180985
2008-08-27,47.0,51.60235294154925,-0.08918881948585566
2008-08-28,47.8,51.752352941549255,-0.07637049751173963
2008-08-29,47.95,51.85235294154925,-0.0752589365799502
2008-09-02,48.05,53.26235294154925,-0.09786186027623212
2008-09-03,49.46,51.252352941549255,-0.034971134761234146
2008-09-04,47.45,51.40235294154925,-0.07689050627786553
2008-09-05,47.6,52.05235294154925,-0.08553605533545994
2008-09-08,48.25,51.08235294154925,-0.05544679871716485
2008-09-09,47.28,50.65235294154925,-0.06657840644522106
2008-09-10,46.85,50.67235294154925,-0.0754327107319912
2008-09-11,46.87,51.92235294154925,-0.09730593194104387
2008-09-12,48.12,50.40235294154925,-0.045282666549239514
2008-09-15,46.6,49.78235294154925,-0.06392532199684753
2008-09-16,45.98,47.35235294154925,-0.028981726488718662
2008-09-17,43.55,48.84235294154925,-0.10835581463249189
2008-09-18,45.04,51.072352941549255,-0.11811386384436018
2008-09-19,47.27,49.80235294154925,-0.05084805821366223
2008-09-22,46.0,49.502352941549255,-0.0707512417780366
2008-09-23,45.7,49.47235294154925,-0.07625173894611836
2008-09-24,45.67,49.87235294154925,-0.08426217520706192
2008-09-25,46.07,48.502352941549255,-0.05014917409224473
2008-09-26,44.7,46.55875006644291,-0.03992267970661434
2008-09-29,40.55,47.748750066442916,-0.1507631101636332
2008-09-30,41.74,48.498750066442916,-0.13935926301571644
2008-10-01,42.49,47.06875006644291,-0.09727791921347984
2008-10-02,41.06,45.738750066442904,-0.10229291486204284
2008-10-03,39.73,44.238750066442904,-0.101918568216126
2008-10-06,38.23,41.768750066442905,-0.08472243150234815
2008-10-07,35.76,42.668750066442904,-0.16191592337916494
2008-10-08,36.66,40.198750066442905,-0.08803134576557359
2008-10-09,34.19,39.43875006644291,-0.13308611600520504
2008-10-10,33.43,42.3687500664429,-0.2109750713066849
2008-10-13,36.36,42.6187500664429,-0.1468543788047625
2008-10-14,36.61,39.1387500664429,-0.06460988309923121
2008-10-15,33.13,40.078750066442915,-0.17337741458810996
2008-10-16,34.07,40.81875006644291,-0.16533455961923382
2008-10-17,34.81,41.96875006644291,-0.1705733445744635
