date,NFLX,dcf,Deviation
2006-09-25,3.3,8.421778018538582,-0.6081587530880275
2006-09-26,3.282857,8.451778018538581,-0.6115779433866808
2006-09-27,3.312857,8.441778018538582,-0.6075640708953973
2006-09-28,3.301429,8.391778018538583,-0.606587663221466
2006-09-29,3.254286,,
2006-10-02,3.258571,,
2006-10-03,3.291429,,
2006-10-04,3.314286,,
2006-10-05,3.407143,,
2006-10-06,3.444286,,
2006-10-09,3.428571,,
2006-10-10,3.374286,,
2006-10-11,3.34,,
2006-10-12,3.344286,,
2006-10-13,3.314286,,
2006-10-16,3.317143,,
2006-10-17,3.247143,,
2006-10-18,3.198571,,
2006-10-19,3.162857,,
2006-10-20,3.177143,,
2006-10-23,3.297143,,
2006-10-24,3.91,,
2006-10-25,3.962857,,
2006-10-26,3.964286,,
2006-10-27,3.941429,,
2006-10-30,3.987143,,
2006-10-31,3.951429,,
2006-11-01,3.935714,,
2006-11-02,3.814286,,
2006-11-03,3.814286,,
2006-11-06,3.894286,,
2006-11-07,3.948571,,
2006-11-08,4.125714,,
2006-11-09,4.131429,,
2006-11-10,4.197143,,
2006-11-13,4.212857,,
2006-11-14,4.155715,,
2006-11-15,4.25,,
2006-11-16,4.181428,,
2006-11-17,4.131429,,
2006-11-20,4.154286,,
2006-11-21,4.181428,,
2006-11-22,4.227143,,
2006-11-24,4.194286,,
2006-11-27,4.138571,,
2006-11-28,4.12,,
2006-11-29,4.17,,
2006-11-30,4.182857,,
2006-12-01,4.208571,,
2006-12-04,4.132857,,
2006-12-05,4.141428,,
2006-12-06,4.068572,,
2006-12-07,3.961429,,
2006-12-08,3.95,,
2006-12-11,4.067143,,
2006-12-12,4.052857,,
2006-12-13,4.057143,,
2006-12-14,3.965714,,
2006-12-15,3.942857,,
2006-12-18,3.805714,,
2006-12-19,3.865714,,
2006-12-20,3.908571,,
2006-12-21,3.827143,,
2006-12-22,3.742857,,
2006-12-26,3.834286,,
2006-12-27,3.784286,,
2006-12-28,3.728571,,
2006-12-29,3.694286,9.597032211364459,-0.6150595393828772
2007-01-03,3.801429,9.41703221136446,-0.5963240950357542
2007-01-04,3.621428,9.337032211364459,-0.6121435678895676
2007-01-05,3.544286,9.197032211364458,-0.6146272059784191
2007-01-08,3.404286,9.22703221136446,-0.6310529840995769
2007-01-09,3.427143,9.23703221136446,-0.6289779096165179
2007-01-10,3.438571,9.257032211364459,-0.6285449892052213
2007-01-11,3.462857,9.037032211364458,-0.6168147994819242
2007-01-12,3.244286,9.047032211364458,-0.6413977618069404
2007-01-16,3.248571,9.05703221136446,-0.6413205866791771
2007-01-17,3.261429,8.97703221136446,-0.6366918461235775
2007-01-18,3.178571,9.017032211364459,-0.6474925534818492
2007-01-19,3.222857,8.927032211364459,-0.6389777785390784
2007-01-22,3.128572,8.90703221136446,-0.6487525894418273
2007-01-23,3.108572,9.047032211364458,-0.6563987032017906
2007-01-24,3.25,9.117032211364458,-0.6435243482030427
2007-01-25,3.321429,9.107032211364459,-0.6352896395979291
2007-01-26,3.307143,9.017032211364459,-0.6332337600134221
2007-01-29,3.221429,9.07703221136446,-0.6451010721360264
2007-01-30,3.275714,9.05703221136446,-0.638323688869104
2007-01-31,3.258571,9.047032211364458,-0.6398187909724986
2007-02-01,3.247143,9.05703221136446,-0.6414782542204505
2007-02-02,3.262857,9.027032211364459,-0.6385459890248014
2007-02-05,3.228571,8.98703221136446,-0.6407522612506781
2007-02-06,3.188571,9.06703221136446,-0.6483335532873148
2007-02-07,3.271429,9.187032211364459,-0.6439079645379705
2007-02-08,3.392857,9.097032211364459,-0.6270369367537826
2007-02-09,3.301429,9.097032211364459,-0.637087247434862
2007-02-12,3.304286,9.06703221136446,-0.635571384001651
2007-02-13,3.271429,9.027032211364459,-0.6375963967557932
2007-02-14,3.228571,9.007032211364459,-0.6415499662667565
2007-02-15,3.214286,9.06703221136446,-0.6454974543962388
2007-02-16,3.267143,9.15703221136446,-0.6432094018468923
2007-02-20,3.358572,9.13703221136446,-0.6324220028662397
2007-02-21,3.341429,9.187032211364459,-0.6362885289694951
2007-02-22,3.392857,9.15703221136446,-0.6294807180224562
2007-02-23,3.361428,9.097032211364459,-0.6304917997541286
2007-02-26,3.304286,8.957032211364458,-0.631095889572932
2007-02-27,3.157143,9.017032211364459,-0.6498689451257643
2007-02-28,3.218571,9.05703221136446,-0.6446329299832405
2007-03-01,3.261429,8.97703221136446,-0.6366918461235775
2007-03-02,3.184286,8.80703221136446,-0.6384382475754947
2007-03-05,3.008571,8.857032211364459,-0.6603183856394129
2007-03-06,3.062857,8.82703221136446,-0.6530139545591902
2007-03-07,3.025714,8.82703221136446,-0.6572218241024983
2007-03-08,3.034286,8.80703221136446,-0.6554700917200458
2007-03-09,3.008571,8.80703221136446,-0.65838991753456
2007-03-12,3.011429,8.73703221136446,-0.6553258672798568
2007-03-13,2.935714,,
2007-03-14,3.015714,8.81703221136446,-0.6579672243781777
2007-03-15,3.022857,8.797032211364458,-0.6563776365289514
2007-03-16,3.002857,8.847032211364459,-0.6605803021557128
2007-03-19,3.051429,9.007032211364459,-0.6612170437061482
2007-03-20,3.211429,9.087032211364459,-0.6465920968142151
2007-03-21,3.292857,9.097032211364459,-0.6380295327649382
2007-03-22,3.3,9.187032211364459,-0.6407980374861575
2007-03-23,3.39,9.117032211364458,-0.6281684739717892
2007-03-26,3.322857,9.16703221136446,-0.6375209638861504
2007-03-27,3.368572,9.13703221136446,-0.6313275555918215
2007-03-28,3.34,9.14703221136446,-0.6348542431226692
2007-03-29,3.35,9.107032211364459,-0.632152393639323
2007-03-30,3.312857,6.441153497849219,-0.4856733345811113
2007-04-02,3.354286,6.491153497849219,-0.4832527067629182
2007-04-03,3.397143,6.591153497849219,-0.48459051953371546
2007-04-04,3.504286,6.551153497849219,-0.4650887051951268
2007-04-05,3.457143,6.5711534978492185,-0.4738909993303999
2007-04-09,3.477143,6.641153497849219,-0.4764248407861532
2007-04-10,3.551429,6.601153497849219,-0.46199872474452786
2007-04-11,3.514286,6.601153497849219,-0.4676254686177165
2007-04-12,3.514286,6.601153497849219,-0.4676254686177165
2007-04-13,3.514286,6.591153497849219,-0.4668177579012902
2007-04-16,3.502857,6.511153497849219,-0.46202205167531796
2007-04-17,3.422857,6.191153497849219,-0.4471374355055021
2007-04-18,3.1,6.161153497849219,-0.49684746515694334
2007-04-19,3.072857,6.251153497849219,-0.5084336033250101
2007-04-20,3.157143,6.191153497849219,-0.49005577052858107
2007-04-23,3.104286,6.181153497849219,-0.49778208855674577
2007-04-24,3.088571,6.171153497849219,-0.4995147988011587
2007-04-25,3.08,6.251153497849219,-0.5072909342156277
2007-04-26,3.161429,6.261153497849219,-0.49507243336455675
2007-04-27,3.172857,6.261153497849219,-0.49324721058349486
2007-04-30,3.167143,6.251153497849219,-0.49335062703392396
2007-05-01,3.164286,6.251153497849219,-0.49380766268358167
2007-05-02,3.158571,6.271153497849219,-0.4963333298916577
2007-05-03,3.184286,6.261153497849219,-0.4914218280874538
2007-05-04,3.165714,6.261153497849219,-0.49438805467914815
2007-05-07,3.174286,6.251153497849219,-0.49220795792454153
2007-05-08,3.162857,6.251153497849219,-0.49403626049364857
2007-05-09,3.158571,6.221153497849219,-0.4922853131510124
2007-05-10,3.13,6.241153497849219,-0.49849014271502257
2007-05-11,3.151428,6.231153497849219,-0.4942464503421774
2007-05-14,3.137143,6.201153497849219,-0.49410331463524115
2007-05-15,3.107143,6.191153497849219,-0.49813180999640716
2007-05-16,3.102857,6.211153497849219,-0.5004378814539926
2007-05-17,3.117143,6.221153497849219,-0.49894452836155534
2007-05-18,3.134286,6.301153497849219,-0.5025853597964516
2007-05-21,3.214286,6.381153497849219,-0.4962844882068137
2007-05-22,3.285714,6.401153497849219,-0.48669970168595444
2007-05-23,3.312857,6.311153497849219,-0.47507900083099064
2007-05-24,3.22,6.311153497849219,-0.4897921590566058
2007-05-25,3.217143,6.211153497849219,-0.48203775657548575
2007-05-29,3.121428,6.241153497849219,-0.49986360677145925
2007-05-30,3.151428,6.221153497849219,-0.4934334925043219
2007-05-31,3.128572,6.171153497849219,-0.49303286636924926
2007-06-01,3.081429,6.161153497849219,-0.49986167345519184
2007-06-04,3.068571,6.151153497849219,-0.5011389325477016
2007-06-05,3.055714,6.3211534978492185,-0.5165891793262557
2007-06-06,3.228571,6.511153497849219,-0.5041476136192351
2007-06-07,3.418571,6.441153497849219,-0.4692610568679192
2007-06-08,3.347143,6.221153497849219,-0.46197389259770294
2007-06-11,3.132857,5.961153497849219,-0.47445456636365213
2007-06-12,2.868572,5.861153497849219,-0.5105789327898276
2007-06-13,2.774286,5.831153497849219,-0.524230325779749
2007-06-14,2.74,5.911153497849219,-0.5364694892465653
2007-06-15,2.815714,5.951153497849219,-0.5268624811950129
2007-06-18,2.86,5.941153497849219,-0.5186120000038107
2007-06-19,2.847143,5.881153497849219,-0.515886976756988
2007-06-20,2.792857,5.951153497849219,-0.5307032492088544
2007-06-21,2.855714,5.901153497849219,-0.516075289171716
2007-06-22,2.811429,5.891153497849219,-0.5227710496719504
2007-06-25,2.802857,5.881153497849219,-0.5234171321960861
2007-06-26,2.788571,6.061153497849219,-0.5399273420497409
2007-06-27,2.968571,5.931153497849219,-0.49949516547220096
2007-06-28,2.835714,5.861153497849219,-0.5161849965129595
2007-06-29,2.77,5.400837839376174,-0.4871166136845261
2007-07-02,2.782857,5.440837839376174,-0.4885241791512258
2007-07-03,2.824286,5.450837839376174,-0.4818620397037481
2007-07-05,2.831429,5.530837839376174,-0.48806508485170874
2007-07-06,2.912857,5.540837839376174,-0.4742930429582921
2007-07-09,2.918571,5.490837839376174,-0.4684652715346652
2007-07-10,2.874286,5.480837839376174,-0.47557543495445764
2007-07-11,2.858572,5.490837839376174,-0.47939238352652414
2007-07-12,2.872857,5.500837839376174,-0.4777419215241221
2007-07-13,2.877143,5.490837839376174,-0.4760102038768498
2007-07-16,2.865714,5.510837839376174,-0.4799857873654293
2007-07-17,2.887143,5.490837839376174,-0.4741889881912785
2007-07-18,2.874286,5.470837839376174,-0.47461685314223323
2007-07-19,2.848572,5.420837839376174,-0.474514441419297
2007-07-20,2.804286,5.0908378393761735,-0.44915039754170716
2007-07-23,2.467143,4.920837839376174,-0.4986335497060871
2007-07-24,2.295714,5.010837839376174,-0.5418502706354182
2007-07-25,2.385714,5.170837839376174,-0.5386213851394303
2007-07-26,2.548571,5.060837839376174,-0.49641322625066553
2007-07-27,2.442857,5.100837839376174,-0.5210871082506794
2007-07-30,2.484286,5.080837839376174,-0.5110479652101982
2007-07-31,2.461429,5.070837839376174,-0.5145912612534242
2007-08-01,2.451429,5.060837839376174,-0.5156080716662172
2007-08-02,2.444286,4.990837839376174,-0.5102453578604906
2007-08-03,2.367143,5.040837839376174,-0.5304068340565892
2007-08-06,2.422857,5.100837839376174,-0.5250080327399091
2007-08-07,2.478571,5.190837839376174,-0.5225104161031024
2007-08-08,2.567143,5.160837839376174,-0.5025724349613921
2007-08-09,2.538571,5.180837839376174,-0.5100076322200291
2007-08-10,2.555714,5.100837839376174,-0.49896191949662905
2007-08-13,2.48,5.110837839376174,-0.5147566645740598
2007-08-14,2.494286,5.110837839376174,-0.5119614281668442
2007-08-15,2.491429,5.030837839376174,-0.5047685734372749
2007-08-16,2.414286,5.080837839376174,-0.5248252205001633
2007-08-17,2.462857,5.070837839376174,-0.5143096509860023
2007-08-20,2.452857,5.0908378393761735,-0.5181820601261637
2007-08-21,2.471429,5.110837839376174,-0.5164336890208081
2007-08-22,2.49,5.080837839376174,-0.5099233475426717
2007-08-23,2.464286,5.160837839376174,-0.5225027259725186
2007-08-24,2.542857,5.070837839376174,-0.4985331654161459
2007-08-27,2.448571,5.050837839376174,-0.5152148855560128
2007-08-28,2.425714,5.120837839376174,-0.52630525002223
2007-08-29,2.5,5.080837839376174,-0.5079551682155339
2007-08-30,2.457143,5.120837839376174,-0.520167777798773
2007-08-31,2.502857,5.210837839376174,-0.5196824239881479
2007-09-04,2.591429,5.180837839376174,-0.499805035335359
2007-09-05,2.56,5.190837839376174,-0.5068233531433808
2007-09-06,2.57,5.200837839376174,-0.5058488498637241
2007-09-07,2.577143,5.110837839376174,-0.49574940919773647
2007-09-10,2.485714,5.140837839376174,-0.5164768705675349
2007-09-11,2.524286,5.100837839376174,-0.5051232602390048
2007-09-12,2.48,5.100837839376174,-0.5138053633355063
2007-09-13,2.477143,5.150837839376174,-0.5190795988444454
2007-09-14,2.531429,5.250837839376174,-0.5178999852144078
2007-09-17,2.63,5.370837839376174,-0.5103184868628474
2007-09-18,2.747143,5.430837839376174,-0.4941585292637726
2007-09-19,2.805714,5.400837839376174,-0.4805039359737423
2007-09-20,2.782857,5.360837839376174,-0.4808914047801466
2007-09-21,2.741429,5.3808378393761735,-0.49052004876663835
2007-09-24,2.755714,5.620837839376174,-0.5097325205336574
2007-09-25,3.001429,5.750837839376174,-0.4780883961900094
2007-09-26,3.134286,5.670837839376174,-0.4472975442470437
2007-09-27,3.051429,5.580837839376174,-0.4532310223260153
2007-09-28,2.964286,5.614876365727429,-0.47206566860605037
2007-10-01,3.031429,5.614876365727429,-0.46010761367721287
2007-10-02,3.028571,5.59487636572743,-0.45868848531629103
2007-10-03,3.011429,5.60487636572743,-0.4627126802628123
2007-10-04,3.02,5.72487636572743,-0.4724776908581737
2007-10-05,3.142857,5.76487636572743,-0.4548266431723511
2007-10-08,3.181429,5.84487636572743,-0.45568925655041603
2007-10-09,3.255714,5.93487636572743,-0.4514268201438849
2007-10-10,3.345714,5.85487636572743,-0.4285594108212536
2007-10-11,3.272857,5.874876365727429,-0.44290623389233585
2007-10-12,3.285714,6.00487636572743,-0.45282570366426367
2007-10-15,3.422857,6.00487636572743,-0.4299870985627936
2007-10-16,3.424286,6.05487636572743,-0.4344581469272316
2007-10-17,3.468571,6.01487636572743,-0.423334614196926
2007-10-18,3.432857,5.9048763657274295,-0.41864032582888777
2007-10-19,3.32,5.874876365727429,-0.43488172459797525
2007-10-22,3.287143,6.294876365727429,-0.4778065828430069
2007-10-23,3.712857,6.1948763657274295,-0.40065680397739134
2007-10-24,3.607143,6.204876365727429,-0.41865997203038285
2007-10-25,3.618572,6.18487636572743,-0.4149322013853378
2007-10-26,3.602857,6.35487636572743,-0.43305631885608076
2007-10-29,3.767143,6.364876365727429,-0.40813571489232525
2007-10-30,3.777143,6.364876365727429,-0.40656459246584
2007-10-31,3.781429,6.34487636572743,-0.4040184895602035
2007-11-01,3.755714,6.334876365727429,-0.40713696950441836
2007-11-02,3.751429,6.374876365727429,-0.4115291364443695
2007-11-05,3.787143,6.47487636572743,-0.41510188209214904
2007-11-06,3.89,6.42487636572743,-0.3945408785217035
2007-11-07,3.84,6.46487636572743,-0.4060211235659227
2007-11-08,3.884286,6.1948763657274295,-0.3729840967465555
2007-11-09,3.607143,6.084876365727429,-0.4071953507031072
2007-11-12,3.501429,6.21487636572743,-0.43660520435949657
2007-11-13,3.63,6.13487636572743,-0.40830103434862286
2007-11-14,3.548571,6.02487636572743,-0.41101347403805955
2007-11-15,3.437143,5.9848763657274295,-0.42569523746841287
2007-11-16,3.4,5.9048763657274295,-0.4242047099014664
2007-11-19,3.315714,5.81487636572743,-0.42978770459460824
2007-11-20,3.232857,5.664876365727429,-0.42931552406706985
2007-11-21,3.078571,5.6948763657274295,-0.4594139007955861
2007-11-23,3.107143,5.6548763657274295,-0.45053741248323387
2007-11-26,3.067143,5.77487636572743,-0.46888161654805416
2007-11-27,3.191429,5.874876365727429,-0.4567666106783107
2007-11-28,3.287143,5.88487636572743,-0.4414253085852763
2007-11-29,3.302857,5.88487636572743,-0.4387550740682836
2007-11-30,3.3,5.9848763657274295,-0.44861016362885175
2007-12-03,3.397143,5.97487636572743,-0.43142873725615505
2007-12-04,3.392857,6.00487636572743,-0.43498303822463635
2007-12-05,3.418571,5.994876365727429,-0.4297512089583878
2007-12-06,3.414286,5.954876365727429,-0.42664032125830353
2007-12-07,3.367143,5.9448763657274295,-0.43360588297314606
2007-12-10,3.355714,5.914876365727429,-0.4326654028740119
2007-12-11,3.328571,5.89487636572743,-0.43534507027964553
2007-12-12,3.308571,5.874876365727429,-0.43682712723941186
2007-12-13,3.291429,5.9448763657274295,-0.4463418921585508
2007-12-14,3.36,5.88487636572743,-0.42904492954718687
2007-12-17,3.3,6.034876365727429,-0.4531785242957126
2007-12-18,3.454286,6.13487636572743,-0.43694285034048674
2007-12-19,3.552857,6.47487636572743,-0.4512857390133581
2007-12-20,3.891428,6.59487636572743,-0.4099316220356821
2007-12-21,4.014286,6.574876365727429,-0.38945072474288744
2007-12-24,3.987143,6.68487636572743,-0.4035577052043011
2007-12-26,4.1,6.50487636572743,-0.369703623945587
2007-12-27,3.921429,6.43487636572743,-0.39059761569223217
2007-12-28,3.847143,6.38487636572743,-0.3974600634946368
2007-12-31,3.802857,6.335237293547357,-0.399729351278865
2008-01-02,3.764286,6.295237293547357,-0.4020422385255584
2008-01-03,3.724286,6.095237293547357,-0.38898424775969487
2008-01-04,3.515714,6.125237293547357,-0.4260281142571186
2008-01-07,3.554286,5.905237293547357,-0.39811292530382103
2008-01-08,3.328571,5.865237293547357,-0.43249167366818575
2008-01-09,3.285714,6.105237293547357,-0.4618204269516796
2008-01-10,3.528571,5.915237293547357,-0.40347769245890686
2008-01-11,3.344286,5.8252372935473575,-0.42589703535262313
2008-01-14,3.252857,5.725237293547357,-0.4318389206913501
2008-01-15,3.15,5.725237293547357,-0.44980446425334797
2008-01-16,3.152857,5.685237293547357,-0.44543088754124005
2008-01-17,3.11,5.695237293547357,-0.45392968901864783
2008-01-18,3.121428,5.755237293547357,-0.45763695903561186
2008-01-22,3.175714,5.965237293547357,-0.4676298957234787
2008-01-23,3.394286,5.705237293547357,-0.4050578748338919
2008-01-24,3.134286,5.685237293547357,-0.4486974178619847
2008-01-25,3.11,5.855237293547357,-0.46885158635204915
2008-01-28,3.284286,5.885237293547357,-0.44194501662644436
2008-01-29,3.308571,5.855237293547357,-0.4349381871088056
2008-01-30,3.277143,6.165237293547357,-0.46844819688774775
2008-01-31,3.592857,6.205237293547357,-0.4209960344729917
2008-02-01,3.627143,6.275237293547357,-0.4219911008417666
2008-02-04,3.698571,6.185237293547357,-0.40203248081387744
2008-02-05,3.608572,6.295237293547357,-0.4267774459115623
2008-02-06,3.717143,6.415237293547357,-0.42057591482409906
2008-02-07,3.835714,6.415237293547357,-0.40209320022221484
2008-02-08,3.84,6.415237293547357,-0.40142510334537596
2008-02-11,3.841429,6.415237293547357,-0.401202352426803
2008-02-12,3.842857,6.475237293547357,-0.40653032069891126
2008-02-13,3.901428,6.395237293547357,-0.3899478907629512
2008-02-14,3.821429,6.375237293547357,-0.40058246869213365
2008-02-15,3.8,6.405237293547357,-0.40673548444050245
2008-02-19,3.827143,6.4952372935473575,-0.4107770313792777
2008-02-20,3.924286,6.555237293547357,-0.40135103822055873
2008-02-21,3.981429,6.545237293547357,-0.39170593495134176
2008-02-22,3.971429,6.5752372935473575,-0.39600217867461873
2008-02-25,4.0,6.715237293547357,-0.40433973884384056
2008-02-26,4.142857,7.205237293547357,-0.4250214349345397
2008-02-27,4.632857,7.085237293547357,-0.34612535783110343
2008-02-28,4.505714,7.085237293547357,-0.36407013437596103
2008-02-29,4.511428,6.9952372935473575,-0.3550714849714257
2008-03-03,4.42,7.0752372935473575,-0.37528597040398115
2008-03-04,4.502857,7.165237293547357,-0.3715690331630691
2008-03-05,4.585714,6.945237293547357,-0.3397325669116489
2008-03-06,4.374286,7.045237293547357,-0.3791144545257046
2008-03-07,4.465714,7.315237293547357,-0.3895325850961624
2008-03-10,4.744286,7.305237293547357,-0.3505637381292761
2008-03-11,4.725714,7.435237293547357,-0.3644165191471168
2008-03-12,4.862857,7.465237293547357,-0.348599808849579
2008-03-13,4.887143,7.3252372935473575,-0.3328348551513849
2008-03-14,4.751429,7.2852372935473575,-0.34780037923975227
2008-03-17,4.712857,7.5752372935473575,-0.3778601491448399
2008-03-18,5.0,7.555237293547357,-0.3382074174863692
2008-03-19,4.981429,7.755237293547357,-0.357669042036311
2008-03-20,5.177143,8.025237293547358,-0.3548922217960272
2008-03-24,5.452857,7.875237293547357,-0.30759457820174585
2008-03-25,5.302857,7.985237293547357,-0.33591741797265207
2008-03-26,5.408571,7.765237293547357,-0.3034892823565952
2008-03-27,5.194286,7.655237293547357,-0.32147289485352815
2008-03-28,5.084286,7.525237293547357,-0.324368680791022
2008-03-31,4.95,7.826246144355336,-0.36751286521058657
2008-04-01,5.215714,7.796246144355337,-0.3309967510740668
2008-04-02,5.192857,7.936246144355336,-0.3456784346723639
2008-04-03,5.332857,7.776246144355336,-0.3142119088049903
2008-04-04,5.172857,7.736246144355336,-0.3313479297999954
2008-04-07,5.128572,7.876246144355337,-0.3488557993231979
2008-04-08,5.271429,7.806246144355336,-0.324716527954765
2008-04-09,5.202857,7.826246144355336,-0.33520401683857726
2008-04-10,5.224286,7.6762461443553365,-0.3194217718198582
2008-04-11,5.072857,7.7162461443553365,-0.3425744973531014
2008-04-14,5.111429,7.816246144355336,-0.34605066094402304
2008-04-15,5.211429,8.176246144355336,-0.3626134893703228
2008-04-16,5.567143,8.416246144355336,-0.33852421798121857
2008-04-17,5.814286,8.116246144355337,-0.28362374716251026
2008-04-18,5.508572,8.226246144355336,-0.33036625657258534
2008-04-21,5.617143,6.896246144355336,-0.18547817429664948
2008-04-22,4.285714,7.076246144355336,-0.3943520459052038
2008-04-23,4.465714,7.326246144355336,-0.39044990954327874
2008-04-24,4.717143,7.456246144355336,-0.36735685642955096
2008-04-25,4.851429,7.326246144355336,-0.33780152831230104
2008-04-28,4.722857,7.206246144355336,-0.34461619747759775
2008-04-29,4.597143,7.1762461443553365,-0.3593944650831128
2008-04-30,4.568572,7.036246144355336,-0.3507088998492428
2008-05-01,4.428571,7.046246144355337,-0.3714992480715884
2008-05-02,4.442857,7.036246144355336,-0.3685756710537794
2008-05-05,4.428571,7.026246144355336,-0.369710239434499
2008-05-06,4.42,6.916246144355336,-0.36092500068012134
2008-05-07,4.308571,6.916246144355336,-0.37703619708265856
2008-05-08,4.307143,6.996246144355336,-0.3843637128926546
2008-05-09,4.388571,6.996246144355336,-0.372724899975002
2008-05-12,4.387143,6.986246144355336,-0.3720314301343832
2008-05-13,4.38,6.946246144355336,-0.36944359457240383
2008-05-14,4.342857,6.886246144355336,-0.3693433390324211
2008-05-15,4.275714,7.126246144355337,-0.4000047271189515
2008-05-16,4.522857,7.036246144355336,-0.35720597216054517
2008-05-19,4.425714,7.126246144355337,-0.37895577694778537
2008-05-20,4.518571,7.136246144355336,-0.3668140211819737
2008-05-21,4.527143,7.136246144355336,-0.36561282943121265
2008-05-22,4.53,7.066246144355336,-0.35892411508780253
2008-05-23,4.458571,7.186246144355336,-0.3795688443677754
2008-05-27,4.575714,7.056246144355336,-0.3515370770249625
2008-05-28,4.445714,6.946246144355336,-0.3599832330138949
2008-05-29,4.335714,6.946246144355336,-0.37581912447440524
2008-05-30,4.337143,7.016246144355336,-0.38184281013440646
2008-06-02,4.412857,7.156246144355336,-0.3833558948386999
2008-06-03,4.552857,7.226246144355336,-0.3699554500290043
2008-06-04,4.624286,7.346246144355336,-0.3705239507182617
2008-06-05,4.738572,7.156246144355336,-0.33784111049091514
2008-06-06,4.545714,7.056246144355336,-0.35578862939236366
2008-06-09,4.447143,6.986246144355336,-0.36344312695120984
2008-06-10,4.375714,6.9262461443553365,-0.3682416263005519
2008-06-11,4.318572,7.036246144355336,-0.3862392088905996
2008-06-12,4.43,7.206246144355336,-0.3852555253791843
2008-06-13,4.602857,7.166246144355336,-0.3577031953297404
2008-06-16,4.56,7.076246144355336,-0.3555905338825057
2008-06-17,4.471428,6.916246144355336,-0.3534891750997994
2008-06-18,4.311429,7.196246144355336,-0.4008780531524978
2008-06-19,4.585714,7.096246144355336,-0.35378312607607654
2008-06-20,4.485714,6.836246144355337,-0.3438337495053718
2008-06-23,4.23,6.746246144355336,-0.3729846333076222
2008-06-24,4.142857,6.836246144355337,-0.39398656623551476
2008-06-25,4.228571,6.7162461443553365,-0.37039666070697863
2008-06-26,4.111429,6.4262461443553365,-0.3602129598457129
2008-06-27,3.82,6.326246144355336,-0.39616639744433
2008-06-30,3.724286,6.112566947980293,-0.3907165301100588
2008-07-01,3.871428,6.132566947980292,-0.36871003075229025
2008-07-02,3.892857,6.142566947980293,-0.3662491539827676
2008-07-03,3.897143,6.282566947980293,-0.37968937979199
2008-07-07,4.035714,6.302566947980292,-0.35967137940624716
2008-07-08,4.058571,6.332566947980292,-0.3590954452847215
2008-07-09,4.088572,6.222566947980292,-0.3429444738514127
2008-07-10,3.978571,6.132566947980292,-0.35123888026851335
2008-07-11,3.887143,6.212566947980292,-0.374309680274156
2008-07-14,3.972857,6.2025669479802925,-0.35948180272465113
2008-07-15,3.958571,6.262566947980292,-0.36789961163183127
2008-07-16,4.015714,6.212566947980292,-0.3536143700945532
2008-07-17,3.968571,6.112566947980293,-0.35075214164954205
2008-07-18,3.871428,6.152566947980293,-0.37076214972827304
2008-07-21,3.907143,6.132566947980292,-0.3628862052151287
2008-07-22,3.888572,6.2425669479802925,-0.3770876576248653
2008-07-23,3.997143,6.062566947980293,-0.3406847240950265
2008-07-24,3.818571,6.222566947980292,-0.38633508776640424
2008-07-25,3.978571,6.332566947980292,-0.3717285529418801
2008-07-28,4.09,6.672566947980292,-0.3870424932584611
2008-07-29,4.434286,6.602566947980293,-0.32839969137209035
2008-07-30,4.361429,6.652566947980293,-0.3443990817222633
2008-07-31,4.412857,6.4125669479802925,-0.31184235021672924
2008-08-01,4.174286,6.502566947980292,-0.3580556673397203
2008-08-04,4.261428,6.512566947980292,-0.34566077645903137
2008-08-05,4.27,6.532566947980293,-0.34635189596944316
2008-08-06,4.285714,6.592566947980292,-0.34991725775147775
2008-08-07,4.351429,6.682566947980293,-0.3488386971842975
2008-08-08,4.435714,6.842566947980292,-0.35174708063188453
2008-08-11,4.6,6.642566947980293,-0.3074966295373728
2008-08-12,4.401429,6.692566947980293,-0.3423406841931884
2008-08-13,4.451428,6.792566947980292,-0.34466188790033325
2008-08-14,4.548572,6.712566947980292,-0.32237964473954406
2008-08-15,4.465714,6.612566947980293,-0.32466256521395465
2008-08-18,4.37,6.542566947980292,-0.33206644505960603
2008-08-19,4.301429,6.602566947980293,-0.3485217137683405
2008-08-20,4.36,6.532566947980293,-0.3325747696549817
2008-08-21,4.285714,6.622566947980292,-0.3528621101660544
2008-08-22,4.378572,6.522566947980293,-0.328704168938301
2008-08-25,4.277143,6.542566947980292,-0.3462591924534506
2008-08-26,4.298572,6.622566947980292,-0.3509205669395383
2008-08-27,4.377143,6.692566947980293,-0.345969486144483
2008-08-28,4.445714,6.652566947980293,-0.3317295361680336
2008-08-29,4.405715,6.652566947980293,-0.33774210249209635
2008-09-02,4.405715,6.6625669479802925,-0.33873610060525405
2008-09-03,4.415714,6.512566947980292,-0.32197027143507184
2008-09-04,4.267143,6.482566947980293,-0.3417510325397457
2008-09-05,4.237143,6.552566947980292,-0.35336135690974957
2008-09-08,4.307143,6.352566947980293,-0.32198384758945453
2008-09-09,4.105714,6.352566947980293,-0.35369213207499495
2008-09-10,4.107143,6.362566947980293,-0.3544833345441254
2008-09-11,4.118571,6.4525669479802925,-0.3617158825001967
2008-09-12,4.207143,6.262566947980292,-0.32820790021944213
2008-09-15,4.015714,6.312566947980293,-0.36385403385150183
2008-09-16,4.065714,6.362566947980293,-0.36099470021441527
2008-09-17,4.122857,6.672566947980292,-0.3821183013760634
2008-09-18,4.434286,6.802566947980292,-0.34814518785198334
2008-09-19,4.562857,6.772566947980293,-0.32627362194467047
2008-09-22,4.53,6.7425669479802925,-0.32814905139993567
