date,IP,dcf,Deviation
2014-07-22,47.11,50.95627666896077,-0.075481901747811
2014-07-23,47.99,53.61627666896077,-0.10493598247596891
2014-07-24,50.65,52.88627666896077,-0.04228463052823028
2014-07-25,49.92,52.93627666896077,-0.05697938840359296
2014-07-28,49.97,51.82627666896077,-0.035817287836780176
2014-07-29,48.86,51.18627666896077,-0.04544727259623904
2014-07-30,48.22,50.466276668960774,-0.044510449694862175
2014-07-31,47.5,50.41627666896077,-0.057843951629141244
2014-08-01,47.45,50.81627666896077,-0.066244063706008
2014-08-04,47.85,50.536276668960774,-0.05315541322043371
2014-08-05,47.57,50.716276668960774,-0.062036822803404834
2014-08-06,47.75,50.32627666896077,-0.05119148165693166
2014-08-07,47.36,50.98627666896077,-0.07112260211713717
2014-08-08,48.02,51.05627666896077,-0.059469214503192425
2014-08-11,48.09,50.76627666896077,-0.05271760791937463
2014-08-12,47.8,49.966276668960774,-0.04335477472762095
2014-08-13,47.0,50.79627666896077,-0.07473533333360438
2014-08-14,47.83,50.286276668960774,-0.048845864750151846
2014-08-15,47.32,50.606276668960774,-0.06493812398920074
2014-08-18,47.64,50.536276668960774,-0.05731084400880804
2014-08-19,47.57,50.02627666896077,-0.04909972983227806
2014-08-20,47.06,50.58627666896077,-0.06970816792935575
2014-08-21,47.62,50.08627666896077,-0.049240567137009084
2014-08-22,47.12,50.17627666896077,-0.06091079035466562
2014-08-25,47.21,50.77627666896077,-0.07023509605108191
2014-08-26,47.81,51.106276668960774,-0.06449847032121503
2014-08-27,48.14,51.216276668960774,-0.060064433985399956
2014-08-28,48.25,51.41627666896077,-0.06158121268380767
2014-08-29,48.45,51.42627666896077,-0.057874628725690935
2014-09-02,48.46,52.02627666896077,-0.06854760511986502
2014-09-03,49.06,51.83627666896077,-0.05355856645898305
2014-09-04,48.87,52.26627666896077,-0.06498026806982615
2014-09-05,49.3,52.01627666896077,-0.05221974433594234
2014-09-08,49.05,51.34627666896077,-0.044721386202261626
2014-09-09,48.38,51.30627666896077,-0.05703545177993985
2014-09-10,48.34,53.32627666896077,-0.0935050594271678
2014-09-11,50.36,52.75627666896077,-0.04542164118209324
2014-09-12,49.79,52.76627666896077,-0.056404902086099606
2014-09-15,49.8,52.04627666896077,-0.04315921930877342
2014-09-16,49.08,51.56627666896077,-0.04821516753908528
2014-09-17,48.6,51.966276668960774,-0.06477810004370455
2014-09-18,49.0,51.89627666896077,-0.05580894921297963
2014-09-19,48.93,52.09627666896077,-0.060777408126121535
2014-09-22,49.13,51.56627666896077,-0.0472455415891454
2014-09-23,48.6,51.55627666896077,-0.05734077128848569
2014-09-24,48.59,50.81627666896077,-0.043810306753950035
2014-09-25,47.85,51.216276668960774,-0.06572669643127105
2014-09-26,48.25,50.84627666896077,-0.05106129374750601
2014-09-29,47.88,50.70627666896077,-0.055738201552685385
2014-09-30,47.74,51.171263546230115,-0.06705450107031607
2014-10-01,47.21,50.69126354623011,-0.06867580925567618
2014-10-02,46.73,51.75126354623011,-0.0970268782277085
2014-10-03,47.79,51.33126354623011,-0.06898843514811925
2014-10-06,47.37,50.881263546230116,-0.06900896914715626
2014-10-07,46.92,51.76126354623011,-0.09353062917226085
2014-10-08,47.8,50.94126354623011,-0.06166442148376161
2014-10-09,46.98,50.101263546230115,-0.06229909837204051
2014-10-10,46.14,49.421263546230115,-0.06639376071720071
2014-10-13,45.46,49.211263546230114,-0.0762277429171494
2014-10-14,45.25,49.68126354623011,-0.0891938576020046
2014-10-15,45.72,50.09126354623011,-0.08726598685608711
2014-10-16,46.13,50.62126354623011,-0.08872286528621398
2014-10-17,46.66,52.351263546230115,-0.10871301207857764
2014-10-20,48.39,53.781263546230115,-0.1002442707876473
2014-10-21,49.82,52.851263546230115,-0.05735460881798227
2014-10-22,48.89,53.54126354623011,-0.08687250240581246
2014-10-23,49.58,53.881263546230116,-0.07982855751962148
2014-10-24,49.92,52.921263546230115,-0.05671186485576474
2014-10-27,48.96,53.73126354623011,-0.08879864777653956
2014-10-28,49.77,53.101263546230115,-0.06273416720733782
2014-10-29,49.14,54.26126354623011,-0.0943815755758588
2014-10-30,50.3,54.58126354623011,-0.07843833704223246
2014-10-31,50.62,54.58126354623011,-0.07257551930572181
2014-11-03,50.62,56.561263546230116,-0.10504120972074904
2014-11-04,52.6,56.34126354623011,-0.06640361452242305
2014-11-05,52.38,56.43126354623011,-0.07179111881680977
2014-11-06,52.47,56.83126354623011,-0.07674056978659971
2014-11-07,52.87,57.62126354623011,-0.0824567747012026
2014-11-10,53.66,57.58126354623011,-0.06809964395939072
2014-11-11,53.62,58.01126354623011,-0.07569674021546946
2014-11-12,54.05,58.68126354623011,-0.07892235555871296
2014-11-13,54.72,58.391263546230114,-0.06287350749523457
2014-11-14,54.43,58.80126354623011,-0.07433961929735378
2014-11-17,54.84,58.94126354623011,-0.0695822128586252
2014-11-18,54.98,58.281263546230115,-0.05664365089839685
2014-11-19,54.32,57.701263546230116,-0.05859947145734612
2014-11-20,53.74,57.58126354623011,-0.06671030313786164
2014-11-21,53.62,57.61126354623011,-0.0692792225087604
2014-11-24,53.65,57.90126354623011,-0.07342263857222697
2014-11-25,53.94,57.33126354623011,-0.05915208101938141
2014-11-26,53.37,57.781263546230115,-0.07634418625512951
2014-11-28,53.82,56.91126354623011,-0.05431725380194763
2014-12-01,52.95,57.97126354623011,-0.086616424053373
2014-12-02,54.01,58.27126354623012,-0.0731280443721527
2014-12-03,54.31,58.741263546230115,-0.07543698039015878
2014-12-04,54.78,59.031263546230115,-0.07201715312938795
2014-12-05,55.07,58.68126354623011,-0.06154031675519556
2014-12-08,54.72,59.211263546230114,-0.07585150657566175
2014-12-09,55.25,58.55126354623011,-0.05638244755595312
2014-12-10,54.59,58.381263546230116,-0.06493973093316041
2014-12-11,54.42,57.11126354623011,-0.047123165889187524
2014-12-12,53.15,56.62126354623011,-0.06130671286407974
2014-12-15,52.66,56.421263546230115,-0.06666393678241955
2014-12-16,52.46,57.421263546230115,-0.08640115594523234
2014-12-17,53.46,58.11126354623011,-0.0800406541243045
2014-12-18,54.15,57.94126354623011,-0.06543287657517416
2014-12-19,53.98,58.09126354623011,-0.07077249306099687
2014-12-22,54.13,58.50126354623011,-0.07472083988024902
2014-12-23,54.54,58.12126354623011,-0.06161709721574693
2014-12-24,54.16,58.241263546230115,-0.07007512024512552
2014-12-26,54.28,58.27126354623012,-0.06849454264988786
2014-12-29,54.31,58.18126354623011,-0.06653797649399718
2014-12-30,54.22,57.54126354623011,-0.05771968395448468
2014-12-31,53.58,57.594166666666666,-0.06969745199890043
2015-01-02,53.24,56.75416666666667,-0.06191909551427943
2015-01-05,52.4,56.04416666666667,-0.06502312164513113
2015-01-06,51.69,55.954166666666666,-0.07620820612108126
2015-01-07,51.6,57.72416666666667,-0.1060936349593613
2015-01-08,53.37,57.41416666666667,-0.0704384806305065
2015-01-09,53.06,57.564166666666665,-0.0782460153162412
2015-01-12,53.21,57.65416666666667,-0.07708318277083182
2015-01-13,53.3,57.76416666666667,-0.07728262908088934
2015-01-14,53.41,57.72416666666667,-0.07473761711588167
2015-01-15,53.37,58.43416666666667,-0.0866644799703371
2015-01-16,54.08,58.58416666666667,-0.076883685865066
2015-01-20,54.23,58.94416666666667,-0.07997681421684366
2015-01-21,54.59,59.534166666666664,-0.08304754972634754
2015-01-22,55.18,58.424166666666665,-0.055527820964498154
2015-01-23,54.07,58.954166666666666,-0.08284684429995048
2015-01-26,54.6,58.134166666666665,-0.06079327991284522
2015-01-27,53.78,57.51416666666667,-0.06492603271657704
2015-01-28,53.16,57.86416666666667,-0.08129671500784896
2015-01-29,53.51,57.01416666666667,-0.06146133270970666
2015-01-30,52.66,57.12416666666667,-0.07814847773125799
2015-02-02,52.77,58.08416666666667,-0.09149079640177327
2015-02-03,53.73,58.714166666666664,-0.0848886554920022
2015-02-04,54.36,59.32416666666666,-0.08367865821966869
2015-02-05,54.97,58.83416666666667,-0.06567895638871979
2015-02-06,54.48,58.564166666666665,-0.0697383212146222
2015-02-09,54.21,59.90416666666667,-0.09505460109897756
2015-02-10,55.55,59.86416666666667,-0.07206592702924686
2015-02-11,55.51,61.54416666666667,-0.09804611864108437
2015-02-12,57.19,61.66416666666667,-0.07255699555387385
2015-02-13,57.31,61.33416666666667,-0.06561052159617398
2015-02-17,56.98,61.61416666666667,-0.07521268106631329
2015-02-18,57.26,61.19416666666667,-0.06428989691283216
2015-02-19,56.84,61.94416666666667,-0.082399472643375
2015-02-20,57.59,61.76416666666667,-0.06758233603626695
2015-02-23,57.41,61.11416666666667,-0.060610605833344766
2015-02-24,56.76,61.16416666666667,-0.07200566780658613
2015-02-25,56.81,61.11416666666667,-0.07042829676697981
2015-02-26,56.76,60.76416666666667,-0.06589684161443843
2015-02-27,56.41,61.33416666666667,-0.08028423526854267
2015-03-02,56.98,60.98416666666667,-0.06565911917027645
2015-03-03,56.63,60.594166666666666,-0.06542158898683859
2015-03-04,56.24,59.924166666666665,-0.06148048227621017
2015-03-05,55.57,59.54416666666667,-0.06674317383454864
2015-03-06,55.19,59.40416666666667,-0.07094059058708013
2015-03-09,55.05,58.64416666666666,-0.06128770977505582
2015-03-10,54.29,58.39416666666666,-0.07028384684543254
2015-03-11,54.04,59.214166666666664,-0.08738055364003539
2015-03-12,54.86,59.04416666666667,-0.07086503041508485
2015-03-13,54.69,59.18416666666667,-0.07593528674617378
2015-03-16,54.83,59.08416666666667,-0.07200180533419842
2015-03-17,54.73,59.48416666666667,-0.0799232288704278
2015-03-18,55.13,58.604166666666664,-0.059281905439033
2015-03-19,54.25,59.69416666666667,-0.09120098278726285
2015-03-20,55.34,59.01416666666667,-0.062259062089611183
2015-03-23,54.66,58.954166666666666,-0.07283906989893285
2015-03-24,54.6,58.25416666666667,-0.06272798798369217
2015-03-25,53.9,58.564166666666665,-0.07964198813267498
2015-03-26,54.21,58.774166666666666,-0.07765599965971437
2015-03-27,54.42,59.564166666666665,-0.08636344558389408
2015-03-30,55.21,59.844166666666666,-0.07743723281300041
2015-03-31,55.49,58.61961293367949,-0.05338849536963408
2015-04-01,54.9,58.38961293367949,-0.059764275842059233
2015-04-02,54.67,58.02961293367949,-0.057894801702694454
2015-04-06,54.31,57.68961293367949,-0.05858269386492021
2015-04-07,53.97,58.20961293367949,-0.07283355308529271
2015-04-08,54.49,58.20961293367949,-0.06390032068959794
2015-04-09,54.49,59.999612933679494,-0.0918274746167036
2015-04-10,56.28,59.33961293367949,-0.0515610531045938
2015-04-13,55.62,58.71961293367949,-0.052786671757872994
2015-04-14,55.0,58.44961293367949,-0.059018576181054105
2015-04-15,54.73,58.38961293367949,-0.06267575258353186
2015-04-16,54.67,57.76961293367949,-0.05365472912615665
2015-04-17,54.05,58.36961293367949,-0.07400448138293303
2015-04-20,54.65,56.23961293367949,-0.028265004873949562
2015-04-21,52.52,56.75961293367949,-0.07469418332068689
2015-04-22,53.04,56.59961293367949,-0.06289111796312918
2015-04-23,52.88,57.38961293367949,-0.07857890484277841
2015-04-24,53.67,57.03961293367949,-0.05907496142369295
2015-04-27,53.32,57.17961293367949,-0.06749980868454142
2015-04-28,53.46,56.78961293367949,-0.05863066785765747
2015-04-29,53.07,57.43961293367949,-0.07607316119495278
2015-04-30,53.72,57.749612933679494,-0.06977731501520468
2015-05-01,54.03,57.45961293367949,-0.05968736576137368
2015-05-04,53.74,54.66961293367949,-0.017004198197035247
2015-05-05,50.95,55.52961293367949,-0.08247154431184389
2015-05-06,51.81,55.71961293367949,-0.07016583080598426
2015-05-07,52.0,56.20961293367949,-0.07489133466630205
2015-05-08,52.49,56.57961293367949,-0.07228068064857884
2015-05-11,52.86,55.83961293367949,-0.053360200351287634
2015-05-12,52.12,56.27961293367949,-0.0739097644218204
2015-05-13,52.56,57.33961293367949,-0.08335621203456178
2015-05-14,53.62,56.98961293367949,-0.0591267910101585
2015-05-15,53.27,57.33961293367949,-0.07097384731889467
2015-05-18,53.62,57.33961293367949,-0.06486986471258005
2015-05-19,53.62,56.95961293367949,-0.058631243466628624
2015-05-20,53.24,56.81961293367949,-0.06299960082194944
2015-05-21,53.1,56.81961293367949,-0.06546353876118549
2015-05-22,53.1,56.23961293367949,-0.05582564974943682
2015-05-26,52.52,56.62961293367949,-0.072570033958953
2015-05-27,52.91,56.42961293367949,-0.0623717362338817
2015-05-28,52.71,55.54961293367949,-0.05111850080881197
2015-05-29,51.83,55.53961293367949,-0.06679219997642383
2015-06-01,51.82,54.88961293367949,-0.05592338458258672
2015-06-02,51.17,54.95961293367949,-0.06895268600694959
2015-06-03,51.24,54.86961293367949,-0.06614978199439048
2015-06-04,51.15,54.88961293367949,-0.06812970130064289
2015-06-05,51.17,54.249612933679494,-0.05676746371341557
2015-06-08,50.53,54.07961293367949,-0.06563680361456281
2015-06-09,50.36,54.61961293367949,-0.07798687513314351
2015-06-10,50.9,55.26961293367949,-0.07905995178440617
2015-06-11,51.55,54.86961293367949,-0.06050002462550419
2015-06-12,51.15,54.28961293367949,-0.05783082184643429
2015-06-15,50.57,54.25961293367949,-0.06799924905821275
2015-06-16,50.54,54.63961293367949,-0.07503005079218839
2015-06-17,50.92,54.75961293367949,-0.07011760543906187
2015-06-18,51.04,54.85961293367949,-0.0696252257247435
2015-06-19,51.14,53.38961293367949,-0.042135779041401755
2015-06-22,49.67,53.01961293367949,-0.06317686509460962
2015-06-23,49.3,52.80961293367949,-0.06645784240242414
2015-06-24,49.09,52.08961293367949,-0.05758562532416189
2015-06-25,48.37,51.96961293367949,-0.06926380110379315
2015-06-26,48.25,51.41961293367949,-0.06164210021898886
2015-06-29,47.7,51.30961293367949,-0.07034964263607113
2015-06-30,47.59,52.305314123760034,-0.09014980987597332
2015-07-01,48.55,51.71531412376004,-0.06120651449945991
2015-07-02,47.96,51.42531412376004,-0.0673853759146793
2015-07-06,47.67,51.75531412376004,-0.07893516236788778
2015-07-07,48.0,50.57531412376004,-0.05092037821966122
2015-07-08,46.82,50.35531412376004,-0.07020736907868697
2015-07-09,46.6,50.695314123760035,-0.08078289274946282
2015-07-10,46.94,51.555314123760034,-0.0895215983493155
2015-07-13,47.8,51.50531412376004,-0.07194042375621068
2015-07-14,47.75,50.975314123760036,-0.06327207942121715
2015-07-15,47.22,51.86531412376004,-0.08956494725310016
2015-07-16,48.11,51.39531412376004,-0.06392244467752439
2015-07-17,47.64,52.405314123760036,-0.09093188741329361
2015-07-20,48.65,51.84531412376004,-0.061631686060045876
2015-07-21,48.09,52.56531412376004,-0.08513815998936736
2015-07-22,48.81,52.36531412376004,-0.06789444851524074
2015-07-23,48.61,51.50531412376004,-0.05621389118806275
2015-07-24,47.75,51.11531412376004,-0.06583768840023096
2015-07-27,47.36,52.48531412376004,-0.0976523473151858
2015-07-28,48.73,50.74531412376004,-0.03971429004942206
2015-07-29,46.99,51.225314123760036,-0.08268010057542141
2015-07-30,47.47,51.625314123760035,-0.08048985646457485
2015-07-31,47.87,51.09531412376004,-0.06312348165524295
2015-08-03,47.34,51.16531412376004,-0.07476381586375613
2015-08-04,47.41,51.545314123760036,-0.08022677122174815
2015-08-05,47.79,51.02531412376004,-0.06340605990024684
2015-08-06,47.27,51.295314123760036,-0.0784733302158589
2015-08-07,47.54,51.74531412376004,-0.08126946748650765
2015-08-10,47.99,51.02531412376004,-0.0594864367987622
2015-08-11,47.27,50.905314123760036,-0.07141325392712294
2015-08-12,47.15,50.625314123760035,-0.06864775426902414
2015-08-13,46.87,51.06531412376004,-0.08215584679636811
2015-08-14,47.31,51.91531412376004,-0.08870820106725175
2015-08-17,48.16,51.35531412376004,-0.06221973671623793
2015-08-18,47.6,50.77531412376004,-0.06253657271367163
2015-08-19,47.02,49.77531412376004,-0.05535503235417649
2015-08-20,46.02,48.06531412376004,-0.04255280884035628
2015-08-21,44.31,45.765314123760035,-0.03179950037761181
2015-08-24,42.01,44.43531412376004,-0.05458078043524395
2015-08-25,40.68,45.765314123760035,-0.11111721226272298
2015-08-26,42.01,46.905314123760036,-0.1043658744261623
2015-08-27,43.15,47.48531412376004,-0.09129799820763529
2015-08-28,43.73,46.89531412376004,-0.06749745007372276
2015-08-31,43.14,45.445314123760035,-0.05072721287572213
2015-09-01,41.69,45.73531412376004,-0.088450559513233
2015-09-02,41.98,45.905314123760036,-0.08550892633426821
2015-09-03,42.15,45.45531412376004,-0.0727156810480013
2015-09-04,41.7,46.695314123760035,-0.10697677523960081
2015-09-08,42.94,45.74531412376004,-0.061324622586927835
2015-09-09,41.99,45.57531412376004,-0.07866789714326694
2015-09-10,41.82,45.39531412376004,-0.07875954143665032
2015-09-11,41.64,45.25531412376004,-0.07988706285129765
2015-09-14,41.5,44.85531412376004,-0.07480304595576814
2015-09-15,41.1,44.96531412376004,-0.0859621287893455
2015-09-16,41.21,44.66531412376004,-0.07736012141739224
2015-09-17,40.91,44.17531412376004,-0.07391716818610616
2015-09-18,40.42,44.09531412376004,-0.0833493126604048
2015-09-21,40.34,43.32531412376004,-0.06890461579187623
2015-09-22,39.57,43.015314123760035,-0.08009505902589642
2015-09-23,39.26,42.68531412376004,-0.08024572839803457
2015-09-24,38.93,42.45531412376004,-0.08303587422492076
2015-09-25,38.7,41.23531412376004,-0.061484050203928886
2015-09-28,37.48,41.14531412376004,-0.08908217622874937
2015-09-29,37.39,41.545314123760036,-0.100018839943819
2015-09-30,37.79,40.966733823180846,-0.07754422983516707
2015-10-01,38.35,41.536733823180846,-0.07672085717539956
2015-10-02,38.92,42.36673382318085,-0.08135472131427268
2015-10-05,39.75,42.466733823180846,-0.06397322276991058
2015-10-06,39.85,42.90673382318085,-0.07124135423072953
2015-10-07,40.29,43.70673382318085,-0.07817408267118575
2015-10-08,41.09,45.84673382318085,-0.10375294871661644
2015-10-09,43.23,44.56673382318085,-0.029993982248830764
2015-10-12,41.95,44.646733823180845,-0.060401592507550506
2015-10-13,42.03,44.72673382318085,-0.06029355583713991
2015-10-14,42.11,44.76673382318085,-0.059346161676087195
2015-10-15,42.15,44.74673382318085,-0.05803180704634181
2015-10-16,42.13,44.12673382318085,-0.04524998000490832
2015-10-19,41.51,44.05673382318085,-0.05780577909842388
2015-10-20,41.44,43.81673382318085,-0.05424260586770302
2015-10-21,41.2,45.30673382318085,-0.09064290176396839
2015-10-22,42.69,46.466733823180846,-0.08127822879809876
2015-10-23,43.85,46.076733823180845,-0.04832664206898696
2015-10-26,43.46,45.62673382318085,-0.047488251768747713
2015-10-27,43.01,46.54673382318085,-0.07598242739471261
2015-10-28,43.93,45.59673382318085,-0.03655379856031482
2015-10-29,42.98,45.30673382318085,-0.05135514363629534
2015-10-30,42.69,46.036733823180846,-0.07269703007244332
2015-11-02,43.42,45.396733823180845,-0.0435435251989752
2015-11-03,42.78,45.12673382318085,-0.05200318357574929
2015-11-04,42.51,44.65673382318085,-0.04807189508486864
2015-11-05,42.04,45.16673382318085,-0.06922647618093036
2015-11-06,42.55,44.72673382318085,-0.04866739949727117
2015-11-09,42.11,44.56673382318085,-0.05512483443206706
2015-11-10,41.95,44.93673382318085,-0.06646530731256939
2015-11-11,42.32,42.856733823180846,-0.01252390873731335
2015-11-12,40.24,42.80673382318085,-0.05996098262911387
2015-11-13,40.19,42.606733823180846,-0.05672187483815028
2015-11-16,39.99,42.48673382318085,-0.05876502141990081
2015-11-17,39.87,43.67673382318085,-0.08715701679049259
2015-11-18,41.06,43.87673382318085,-0.06419652462127245
2015-11-19,41.26,43.83673382318085,-0.05878024201288179
2015-11-20,41.22,43.80673382318085,-0.05904877167108158
2015-11-23,41.19,44.44673382318085,-0.07327273666805023
2015-11-24,41.83,44.25673382318085,-0.05483309800665348
2015-11-25,41.64,44.466733823180846,-0.06356963015141104
2015-11-27,41.85,44.44673382318085,-0.05842350156731968
2015-11-30,41.83,43.83673382318085,-0.04577744845852749
2015-12-01,41.22,42.68673382318085,-0.03436041345436336
2015-12-02,40.07,42.22673382318085,-0.05107508035577424
2015-12-03,39.61,42.84673382318085,-0.07554213668976839
2015-12-04,40.23,42.396733823180845,-0.05110614964391824
2015-12-07,39.78,41.91673382318085,-0.05097567554271576
2015-12-08,39.3,42.01673382318085,-0.06465837717452505
2015-12-09,39.4,41.37673382318085,-0.0477740420891658
2015-12-10,38.76,40.74673382318085,-0.04875811228949578
2015-12-11,38.13,40.18673382318085,-0.051179422349433845
2015-12-14,37.57,40.77673382318085,-0.07864126237001057
2015-12-15,38.16,41.19673382318085,-0.07371297531048748
2015-12-16,38.58,40.33673382318085,-0.04355171221551124
2015-12-17,37.72,39.41673382318085,-0.04304602788227485
2015-12-18,36.8,39.91673382318085,-0.07808088299476224
2015-12-21,37.3,40.26673382318085,-0.07367704160482358
2015-12-22,37.65,40.94673382318085,-0.08051274217418769
2015-12-23,38.33,41.13673382318085,-0.0682293794943738
2015-12-24,38.52,40.73673382318085,-0.05441609120659141
2015-12-28,38.12,41.26673382318085,-0.076253522671892
2015-12-29,38.65,40.81673382318085,-0.05308444895584241
2015-12-30,38.2,40.31673382318085,-0.05250261175581117
2015-12-31,37.7,40.16643366619115,-0.06140534374270812
2016-01-04,37.67,40.486433666191154,-0.06956487423447866
2016-01-05,37.99,39.88643366619115,-0.04754583179991401
2016-01-06,37.39,38.78643366619116,-0.03600314682729855
2016-01-07,36.29,38.39643366619116,-0.05486013843118753
2016-01-08,35.9,38.89643366619116,-0.07703620573306347
2016-01-11,36.4,38.84643366619115,-0.06297704667598192
2016-01-12,36.35,38.546433666191156,-0.05698150145904768
2016-01-13,36.05,39.03643366619116,-0.07650375266677256
2016-01-14,36.54,38.91643366619115,-0.061065042253748314
2016-01-15,36.42,38.13643366619115,-0.04500771312847773
2016-01-19,35.64,37.78643366619116,-0.05680434637343523
2016-01-20,35.29,37.95643366619115,-0.07024984722329752
2016-01-21,35.46,38.946433666191155,-0.0895186885678233
2016-01-22,36.45,35.07643366619116,0.03915923571023616
2016-01-25,32.58,35.366433666191156,-0.07878752187713156
2016-01-26,32.87,35.406433666191155,-0.07163764896810676
2016-01-27,32.91,35.14643366619116,-0.06363188047561374
2016-01-28,32.65,36.70643366619115,-0.11051015478867876
2016-01-29,34.21,36.586433666191155,-0.064953957739455
2016-02-01,34.09,36.35643366619116,-0.062339273620744984
2016-02-02,33.86,36.66643366619115,-0.07653958636230473
2016-02-03,34.17,37.56643366619115,-0.09041139482047389
2016-02-04,35.07,37.46643366619116,-0.06396215042889564
2016-02-05,34.97,36.85643366619116,-0.05118329362185703
2016-02-08,34.36,37.626433666191154,-0.08681220482307295
2016-02-09,35.13,37.27643366619115,-0.05758151880655671
2016-02-10,34.78,35.616433666191156,-0.02348448679703541
2016-02-11,33.12,36.656433666191155,-0.09647511534797426
2016-02-12,34.16,37.59643366619115,-0.09140318192683772
2016-02-16,35.1,38.07643366619116,-0.07816996970580237
2016-02-17,35.58,37.81643366619115,-0.05913920085464275
2016-02-18,35.32,36.50643366619116,-0.03249930346633445
2016-02-19,34.01,36.84643366619115,-0.07697986979927873
2016-02-22,34.35,36.68643366619116,-0.06368658473184663
2016-02-23,34.19,37.20643366619115,-0.08107290511243315
2016-02-24,34.71,37.28643366619116,-0.06909842033316516
2016-02-25,34.79,37.736433666191154,-0.07807928253779117
2016-02-26,35.24,38.196433666191155,-0.07740077757070774
2016-02-29,35.7,39.13643366619115,-0.08780651030959385
2016-03-01,36.64,39.27643366619115,-0.06712507781633381
2016-03-02,36.78,40.806433666191154,-0.09867154035387127
2016-03-03,38.31,41.226433666191156,-0.07074183738048756
2016-03-04,38.73,41.41643366619115,-0.06486395443517223
2016-03-07,38.92,40.32643366619116,-0.03487622232685261
2016-03-08,37.83,41.046433666191156,-0.07836085571644802
2016-03-09,38.55,41.74643366619116,-0.0765678259309569
2016-03-10,39.25,42.39643366619116,-0.07421458349456089
2016-03-11,39.9,42.50643366619116,-0.061318568540937535
2016-03-14,40.01,41.96643366619116,-0.04661901179769046
2016-03-15,39.47,42.88643366619115,-0.07966234014194673
2016-03-16,40.39,43.766433666191155,-0.077146648318284
2016-03-17,41.27,43.43643366619116,-0.04987595627302621
2016-03-18,40.94,43.95643366619115,-0.06862325749850873
2016-03-21,41.46,43.77643366619115,-0.05291508403481826
2016-03-22,41.28,43.20643366619115,-0.044586731713952554
2016-03-23,40.71,43.28643366619116,-0.0595205806525817
2016-03-24,40.79,43.35643366619116,-0.059193836973552405
2016-03-28,40.86,43.836433666191155,-0.06789862717520134
2016-03-29,41.34,43.49643366619116,-0.049577252303958486
2016-03-30,41.0,43.53643366619116,-0.058260023906387626
2016-03-31,41.04,43.759855072463765,-0.0621541151806797
2016-04-01,40.97,43.34985507246377,-0.0548988011259921
2016-04-04,40.56,42.65985507246377,-0.04922321158608878
2016-04-05,39.87,42.98985507246377,-0.07257189090786509
2016-04-06,40.2,42.38985507246377,-0.05165988580806169
2016-04-07,39.6,43.009855072463765,-0.07928078499029534
2016-04-08,40.22,42.969855072463766,-0.06399498131484149
2016-04-11,40.18,43.30985507246377,-0.07226657921683322
2016-04-12,40.52,44.109855072463766,-0.08138442229216902
2016-04-13,41.32,43.77985507246377,-0.05618691675411558
2016-04-14,40.99,44.509855072463765,-0.07908035347976983
2016-04-15,41.72,44.80985507246377,-0.0689548106653558
2016-04-18,42.02,45.70985507246377,-0.08072340344580486
2016-04-19,42.92,45.33985507246377,-0.053371477888411234
2016-04-20,42.55,45.359855072463766,-0.06194585648421802
2016-04-21,42.57,46.149855072463765,-0.07757023433427324
2016-04-22,43.36,45.63985507246377,-0.04995316196433963
2016-04-25,42.85,46.15985507246377,-0.07170419116931392
2016-04-26,43.37,46.969855072463766,-0.0766418177554522
2016-04-27,44.18,46.359855072463766,-0.047020316803331186
2016-04-28,43.57,46.05985507246377,-0.05405694543646733
2016-04-29,43.27,46.24985507246377,-0.06442950075832587
2016-05-02,43.46,44.969855072463766,-0.03357482629265329
2016-05-03,42.18,44.55985507246377,-0.053408052351014645
2016-05-04,41.77,44.289855072463766,-0.05689463350785329
2016-05-05,41.5,44.88985507246377,-0.07551494802092074
2016-05-06,42.1,45.30985507246377,-0.07084231603323976
2016-05-09,42.52,45.87985507246377,-0.07323159733519491
2016-05-10,43.09,45.59985507246377,-0.055040856346479594
2016-05-11,42.81,45.38985507246377,-0.05683770235320407
2016-05-12,42.6,44.759855072463765,-0.048254291015175865
2016-05-13,41.97,44.99985507246377,-0.06733032956627882
2016-05-16,42.21,43.97985507246377,-0.04024240347194541
2016-05-17,41.19,43.079855072463765,-0.04386864972699833
2016-05-18,40.29,43.04985507246377,-0.06410834758486972
2016-05-19,40.26,43.219855072463766,-0.06848368805265959
2016-05-20,40.43,43.719855072463766,-0.0752485356369772
2016-05-23,40.93,44.20985507246377,-0.07418832446041279
2016-05-24,41.42,44.91985507246377,-0.07791332066450063
2016-05-25,42.13,44.62985507246377,-0.05601306722607202
2016-05-26,41.84,44.87985507246377,-0.06773317488560437
2016-05-27,42.09,44.94985507246377,-0.06362323232974587
2016-05-31,42.16,44.899855072463765,-0.061021468065808326
2016-06-01,42.11,45.68985507246377,-0.07835120218232583
2016-06-02,42.9,45.719855072463766,-0.06167681564157268
2016-06-03,42.93,45.90985507246377,-0.06490665387116534
2016-06-06,43.12,46.69985507246377,-0.07665666342880384
2016-06-07,43.91,46.899855072463765,-0.06374977210151755
2016-06-08,44.11,46.37985507246377,-0.048940538277175594
2016-06-09,43.59,45.969855072463766,-0.05176990592448727
2016-06-10,43.18,44.76985507246377,-0.035511731496348564
2016-06-13,41.98,44.51985507246377,-0.05704994026439936
2016-06-14,41.73,44.37985507246377,-0.059708511173303
2016-06-15,41.59,44.51985507246377,-0.06581007659829352
2016-06-16,41.73,44.74985507246377,-0.0674830134661597
2016-06-17,41.96,45.469855072463766,-0.07719081283347462
