date,SYY,dcf,Deviation
2010-05-06,29.88,30.53436187583347,-0.02143034390220433
2010-05-07,29.43,31.364361875833467,-0.0616738795289794
2010-05-10,30.26,31.484361875833468,-0.03888793683232472
2010-05-11,30.38,31.79436187583347,-0.04448467565906744
2010-05-12,30.69,31.85436187583347,-0.03655266680186797
2010-05-13,30.75,31.274361875833467,-0.016766509190988654
2010-05-14,30.17,31.47436187583347,-0.04144204355847414
2010-05-17,30.37,31.674361875833473,-0.04118036792490709
2010-05-18,30.57,31.54436187583347,-0.03088862217815036
2010-05-19,30.44,30.484361875833468,-0.0014552338675861698
2010-05-20,29.38,30.644361875833468,-0.041259200663289364
2010-05-21,29.54,30.234361875833468,-0.022965984156870123
2010-05-24,29.13,30.00436187583347,-0.029141158857229787
2010-05-25,28.9,30.174361875833473,-0.042233266807014225
2010-05-26,29.07,30.954361875833474,-0.060875487706455456
2010-05-27,29.85,30.914361875833468,-0.0344293658755902
2010-05-28,29.81,30.69436187583347,-0.028811867124357904
2010-06-01,29.59,31.30436187583347,-0.05476431312139074
2010-06-02,30.2,31.28436187583347,-0.034661466969895804
2010-06-03,30.18,30.494361875833466,-0.010308852407323044
2010-06-04,29.39,30.60436187583347,-0.03967937252736453
2010-06-07,29.5,31.154361875833466,-0.053102094738032846
2010-06-08,30.05,31.494361875833466,-0.04586096652879845
2010-06-09,30.39,31.834361875833473,-0.045371158418913815
2010-06-10,30.73,32.05436187583347,-0.04131612043825894
2010-06-11,30.95,31.84436187583347,-0.028085407373548255
2010-06-14,30.74,32.044361875833474,-0.04070487909503884
2010-06-15,30.94,32.09436187583347,-0.035967746618532526
2010-06-16,30.99,32.124361875833465,-0.03531157693397868
2010-06-17,31.02,32.21436187583347,-0.0370754472938809
2010-06-18,31.11,31.984361875833468,-0.02733716805818509
2010-06-21,30.88,31.774361875833467,-0.028147280481301773
2010-06-22,30.67,31.53436187583347,-0.027410159090483277
2010-06-23,30.43,31.03436187583347,-0.01947395851899525
2010-06-24,29.93,30.71436187583347,-0.025537300074940483
2010-06-25,29.61,31.04436187583347,-0.04620361924559491
2010-06-28,29.94,30.324361875833468,-0.012675019425215872
2010-06-29,29.22,29.674361875833473,-0.015311597187318227
2010-06-30,28.57,29.644361875833468,-0.036241693457038204
2010-07-01,28.54,29.374361875833465,-0.028404425579025117
2010-07-02,28.27,29.37627496854134,-0.03765878994957783
2010-07-06,28.39,30.10627496854134,-0.05700721760944216
2010-07-07,29.12,30.43627496854133,-0.04324691408202286
2010-07-08,29.45,30.60627496854134,-0.03777901654905136
2010-07-09,29.62,30.53627496854134,-0.03000611467788028
2010-07-12,29.55,30.926274968541335,-0.04450180210650334
2010-07-13,29.94,30.956274968541333,-0.03282936882987697
2010-07-14,29.97,31.166274968541337,-0.038383636470795346
2010-07-15,30.18,30.85627496854134,-0.021916934861087922
2010-07-16,29.87,30.836274968541336,-0.03133565806917704
2010-07-19,29.85,31.35627496854134,-0.04803743333838384
2010-07-20,30.37,30.99627496854134,-0.02020484620093721
2010-07-21,30.01,31.566274968541336,-0.04930182513116621
2010-07-22,30.58,31.926274968541335,-0.04216824449040468
2010-07-23,30.94,32.136274968541336,-0.037225066368531734
2010-07-26,31.15,31.93627496854133,-0.024620121454861255
2010-07-27,30.95,31.836274968541336,-0.027838526002715414
2010-07-28,30.85,31.76627496854134,-0.02884426862919054
2010-07-29,30.78,31.956274968541333,-0.03680888869867627
2010-07-30,30.97,32.356274968541335,-0.04284408418117214
2010-08-02,31.37,32.426274968541335,-0.03257466266372222
2010-08-03,31.44,32.26627496854134,-0.025608006171983888
2010-08-04,31.28,31.866274968541333,-0.018397976202744415
2010-08-05,30.88,31.596274968541334,-0.02266960169369614
2010-08-06,30.61,32.03627496854134,-0.044520624508994966
2010-08-09,31.05,31.93627496854133,-0.027751357020014078
2010-08-10,30.95,31.166274968541337,-0.006939391016720586
2010-08-11,30.18,31.196274968541335,-0.03257680506939231
2010-08-12,30.21,30.966274968541335,-0.024422536107737702
2010-08-13,29.98,30.26627496854134,-0.009458546479171659
2010-08-16,29.28,30.18627496854133,-0.030022749394743253
2010-08-17,29.2,29.886274968541333,-0.022962880762614768
2010-08-18,28.9,29.28627496854133,-0.013189624455696713
2010-08-19,28.3,29.466274968541335,-0.03957999339198681
2010-08-20,28.48,29.616274968541333,-0.03836657276272237
2010-08-23,28.63,28.956274968541333,-0.0112678501946748
2010-08-24,27.97,29.216274968541335,-0.04265687428952747
2010-08-25,28.23,28.826274968541334,-0.020685120404632884
2010-08-26,27.84,29.03627496854133,-0.04119932635427259
2010-08-27,28.05,28.276274968541337,-0.00800229057020696
2010-08-30,27.29,28.47627496854134,-0.041658361911867225
2010-08-31,27.49,29.12627496854134,-0.056178655537264754
2010-09-01,28.14,29.426274968541343,-0.04371178376863727
2010-09-02,28.44,29.54627496854133,-0.037442113082586825
2010-09-03,28.56,29.316274968541336,-0.02579710312285166
2010-09-07,28.33,29.37627496854134,-0.03561632540755366
2010-09-08,28.39,29.47627496854134,-0.03685251849837434
2010-09-09,28.49,29.756274968541337,-0.04255488867071089
2010-09-10,28.77,29.946274968541335,-0.03927950871275365
2010-09-13,28.96,29.72627496854134,-0.025777699000371634
2010-09-14,28.74,29.99627496854134,-0.04188103255683784
2010-09-15,29.01,30.086274968541336,-0.03577295526504043
2010-09-16,29.1,30.156274968541336,-0.035026705706962424
2010-09-17,29.17,30.576274968541334,-0.0459923574728508
2010-09-20,29.59,30.706274968541333,-0.03635331767480621
2010-09-21,29.72,30.756274968541337,-0.033693123422822824
2010-09-22,29.77,30.526274968541337,-0.024774557960993038
2010-09-23,29.54,30.966274968541335,-0.04605897771011491
2010-09-24,29.98,30.53627496854134,-0.018216857462621583
2010-09-27,29.55,30.53627496854134,-0.03229847024751398
2010-09-28,29.55,29.966274968541335,-0.013891448602748935
2010-09-29,28.98,29.506274968541337,-0.017836035524729343
2010-09-30,28.52,29.566274968541336,-0.03538744632709323
2010-10-01,28.58,29.08853740811002,-0.017482398684240508
2010-10-04,28.33,29.50853740811002,-0.039938862160823874
2010-10-05,28.75,29.278537408110015,-0.018052042721355743
2010-10-06,28.52,29.368537408110015,-0.028892736342930547
2010-10-07,28.61,29.28853740811002,-0.023167336717952125
2010-10-08,28.53,29.358537408110017,-0.02822134483719685
2010-10-11,28.6,29.33853740811002,-0.02517294566653705
2010-10-12,28.58,29.65853740811002,-0.03636515831070952
2010-10-13,28.9,29.84853740811002,-0.03177835466914025
2010-10-14,29.09,29.958537408110022,-0.028991315439681697
2010-10-15,29.2,29.958537408110022,-0.025319574109271437
2010-10-18,29.2,29.53853740811002,-0.011460872399764566
2010-10-19,28.78,29.79853740811002,-0.03418078525668877
2010-10-20,29.04,30.108537408110024,-0.035489515602382116
2010-10-21,29.35,30.318537408110018,-0.03194538691206583
2010-10-22,29.56,30.30853740811002,-0.024697246126753947
2010-10-25,29.55,30.25853740811002,-0.023416115542984395
2010-10-26,29.5,30.16853740811002,-0.02216008681714543
2010-10-27,29.41,30.478537408110018,-0.035058683879814145
2010-10-28,29.72,30.21853740811002,-0.016497734532188946
2010-10-29,29.46,30.34853740811002,-0.02927776703573781
2010-11-01,29.59,30.55853740811002,-0.03169449490252685
2010-11-02,29.8,30.66853740811002,-0.028320144405723835
2010-11-03,29.91,30.888537408110018,-0.031679629086390326
2010-11-04,30.13,30.78853740811002,-0.0213890448702041
2010-11-05,30.03,29.988537408110023,0.0013826146745912204
2010-11-08,29.23,29.54853740811002,-0.010780141287892953
2010-11-09,28.79,29.62853740811002,-0.028301680793750394
2010-11-10,28.87,29.37853740811002,-0.01730982727443864
2010-11-11,28.62,29.448537408110024,-0.028135095357294304
2010-11-12,28.69,29.678537408110017,-0.03330815782855545
2010-11-15,28.92,29.53853740811002,-0.020940014719218802
2010-11-16,28.78,29.428537408110017,-0.02203770439271946
2010-11-17,28.67,29.75853740811002,-0.03657899557299349
2010-11-18,29.0,29.59853740811002,-0.020221857582260805
2010-11-19,28.84,29.78853740811002,-0.031842362554254766
2010-11-22,29.03,29.818537408110018,-0.026444536742957436
2010-11-23,29.06,30.018537408110017,-0.03193151601886679
2010-11-24,29.26,29.71853740811002,-0.015429339668138753
2010-11-26,28.96,29.78853740811002,-0.02781396739151243
2010-11-29,29.03,29.778537408110015,-0.0251368090330103
2010-11-30,29.02,30.158537408110014,-0.03775174481120058
2010-12-01,29.4,30.068537408110018,-0.0222337854028678
2010-12-02,29.31,30.05853740811002,-0.024902655706330545
2010-12-03,29.3,30.00853740811002,-0.023611194323603812
2010-12-06,29.25,29.928537408110017,-0.022671920076059116
2010-12-07,29.17,30.18853740811002,-0.03373921016247683
2010-12-08,29.43,30.09853740811002,-0.022211624407034614
2010-12-09,29.34,30.178537408110017,-0.027785886266465387
2010-12-10,29.42,30.178537408110017,-0.02513499570413813
2010-12-13,29.42,29.928537408110017,-0.016991722688466937
2010-12-14,29.17,29.948537408110024,-0.025995840715052565
2010-12-15,29.19,30.05853740811002,-0.028894865918382306
2010-12-16,29.3,30.05853740811002,-0.025235339890668174
2010-12-17,29.3,30.118537408110022,-0.027177196456080743
2010-12-20,29.36,30.08853740811002,-0.02421312137005549
2010-12-21,29.33,29.958537408110022,-0.02098024344605931
2010-12-22,29.2,29.808537408110023,-0.020414869732738317
2010-12-23,29.05,29.818537408110018,-0.025773813034203008
2010-12-27,29.06,29.818537408110018,-0.025438451179825905
2010-12-28,29.06,29.93853740811002,-0.02934470031498715
2010-12-29,29.18,30.138537408110018,-0.031804377071466106
2010-12-30,29.38,30.158537408110014,-0.025814826414647607
2010-12-31,29.4,29.566055959336964,-0.005616439323707811
2011-01-03,29.21,30.016055959336967,-0.02685415966804361
2011-01-04,29.66,30.026055959336965,-0.012191276797482109
2011-01-05,29.67,30.216055959336963,-0.018071715252043874
2011-01-06,29.86,30.716055959336963,-0.027869983062612014
2011-01-07,30.36,30.436055959336965,-0.0024988769713979453
2011-01-10,30.08,30.466055959336963,-0.012671674989773285
2011-01-11,30.11,30.816055959336964,-0.02291195084369768
2011-01-12,30.46,30.856055959336963,-0.012835598945597493
2011-01-13,30.5,30.806055959336963,-0.009934928370608276
2011-01-14,30.45,30.386055959336964,0.002104387642430705
2011-01-18,30.03,30.316055959336964,-0.009435790715014214
2011-01-19,29.96,30.326055959336962,-0.012070674796214598
2011-01-20,29.97,30.296055959336968,-0.010762323642872773
2011-01-21,29.94,30.106055959336963,-0.005515699550988962
2011-01-24,29.75,30.016055959336967,-0.008863788090527125
2011-01-25,29.66,30.046055959336968,-0.012848806507564259
2011-01-26,29.69,30.146055959336962,-0.01512821312187973
2011-01-27,29.79,29.546055959336968,0.008256399466607611
2011-01-28,29.19,29.496055959336964,-0.010376165537483661
2011-01-31,29.14,29.536055959336963,-0.01340923648987602
2011-02-01,29.18,29.676055959336963,-0.016715696992102846
2011-02-02,29.32,30.056055959336963,-0.02448943934403025
2011-02-03,29.7,30.206055959336965,-0.016753460300087286
2011-02-04,29.85,28.36605595933697,0.05231407717697101
2011-02-07,28.01,28.36605595933697,-0.012552184196751748
2011-02-08,28.01,28.406055959336964,-0.013942659266175994
2011-02-09,28.05,28.456055959336965,-0.014269579730838644
2011-02-10,28.1,28.59605595933696,-0.01734700617603846
2011-02-11,28.24,28.386055959336964,-0.005145341767316736
2011-02-14,28.03,28.606055959336963,-0.020137552697086836
2011-02-15,28.25,28.706055959336965,-0.015887099223347967
2011-02-16,28.35,28.746055959336964,-0.013777749542309592
2011-02-17,28.39,28.996055959336964,-0.02090132396581368
2011-02-18,28.64,28.626055959336963,0.0004871100888941271
2011-02-22,28.27,28.36605595933697,-0.003386299437421525
2011-02-23,28.01,28.136055959336964,-0.0044802284840186335
2011-02-24,27.78,28.266055959336963,-0.017195747437710907
2011-02-25,27.91,28.146055959336962,-0.00838682192908291
2011-02-28,27.79,28.086055959336967,-0.010541030031614218
2011-03-01,27.73,27.896055959336962,-0.005952667989303384
2011-03-02,27.54,27.896055959336962,-0.012763666657966688
2011-03-03,27.54,27.916055959336965,-0.01347095592173686
2011-03-04,27.56,27.946055959336967,-0.01381432714150077
2011-03-07,27.59,27.986055959336962,-0.014151903359030715
2011-03-08,27.63,28.296055959336964,-0.023538826764200826
2011-03-09,27.94,28.126055959336963,-0.006615074634209295
2011-03-10,27.77,28.186055959336965,-0.014761056315832022
2011-03-11,27.83,28.09605595933696,-0.009469512721715145
2011-03-14,27.74,28.216055959336963,-0.016871810859144243
2011-03-15,27.86,27.806055959336966,0.0019400105049749428
2011-03-16,27.45,27.896055959336962,-0.015989929185228235
2011-03-17,27.54,28.056055959336966,-0.018393745724092914
2011-03-18,27.7,28.386055959336964,-0.024168766535222153
2011-03-21,28.03,28.436055959336965,-0.014279615988856409
2011-03-22,28.08,28.356055959336963,-0.009735344003158786
2011-03-23,28.0,28.256055959336965,-0.009061985144191875
2011-03-24,27.9,28.216055959336963,-0.011201280568497674
2011-03-25,27.86,28.246055959336964,-0.013667605838235675
2011-03-28,27.89,28.316055959336964,-0.015046444319392394
2011-03-29,27.96,28.066055959336964,-0.0037787981143706517
2011-03-30,27.71,28.056055959336966,-0.012334447858192266
2011-03-31,27.7,28.236055959336962,-0.018984802980591242
2011-04-01,27.88,28.60603350708641,-0.02538043265965384
2011-04-04,27.95,29.16603350708641,-0.041693482481632405
2011-04-05,28.51,29.35603350708641,-0.02881974865174408
2011-04-06,28.7,29.256033507086414,-0.019005772158133927
2011-04-07,28.6,28.726033507086413,-0.004387431597728919
2011-04-08,28.07,29.046033507086413,-0.033602987714253296
2011-04-11,28.39,29.10603350708641,-0.024600861773627636
2011-04-12,28.45,28.84603350708641,-0.013729218853923864
2011-04-13,28.19,29.13603350708641,-0.03246953662571528
2011-04-14,28.48,29.326033507086407,-0.028849230731526343
2011-04-15,28.67,29.066033507086416,-0.013625302777892312
2011-04-18,28.41,29.256033507086414,-0.028918257387198
2011-04-19,28.6,29.536033507086408,-0.03169123934200002
2011-04-20,28.88,29.65603350708641,-0.026167811919317385
2011-04-21,29.0,29.62603350708641,-0.02113119553910814
2011-04-25,28.97,29.91603350708641,-0.0316229592022057
2011-04-26,29.26,30.09603350708641,-0.027778860190647903
2011-04-27,29.44,29.91603350708641,-0.015912320293853366
2011-04-28,29.26,29.566033507086416,-0.010350847603993407
2011-04-29,28.91,29.926033507086412,-0.03395149266426567
2011-05-02,29.27,29.806033507086408,-0.017984060407063795
2011-05-03,29.15,29.756033507086414,-0.020366743670391707
2011-05-04,29.1,29.306033507086408,-0.007030412595296687
2011-05-05,28.65,29.16603350708641,-0.017692961470438973
2011-05-06,28.51,32.22603350708641,-0.11531153861269539
2011-05-09,31.57,31.84603350708641,-0.008667751574932825
2011-05-10,31.19,31.806033507086408,-0.0193684480320111
2011-05-11,31.15,32.746033507086416,-0.0487397506247903
2011-05-12,32.09,32.436033507086414,-0.01066818194680963
2011-05-13,31.78,32.786033507086415,-0.03068481909740528
2011-05-16,32.13,33.02603350708641,-0.027131126930339478
2011-05-17,32.37,33.30603350708641,-0.02810402226032882
2011-05-18,32.65,33.09603350708641,-0.013476947531821604
2011-05-19,32.44,33.076033507086414,-0.019229437137622596
2011-05-20,32.42,32.97603350708641,-0.016861746182024073
2011-05-23,32.32,32.52603350708641,-0.006334418460262614
2011-05-24,31.87,32.586033507086405,-0.02197363195280244
2011-05-25,31.93,32.59603350708641,-0.020432961787869464
2011-05-26,31.94,32.64603350708641,-0.021626930785730747
2011-05-27,31.99,32.86603350708641,-0.026654676990380377
2011-05-31,32.21,32.40603350708641,-0.006049290390431228
2011-06-01,31.75,31.88603350708641,-0.0042662411132503575
2011-06-02,31.23,31.786033507086408,-0.017493013306062344
2011-06-03,31.13,31.526033507086414,-0.012562110200047716
2011-06-06,30.87,31.426033507086412,-0.017693404004072932
2011-06-07,30.77,31.206033507086413,-0.013972730849865833
2011-06-08,30.55,31.546033507086413,-0.03157396973101756
2011-06-09,30.89,31.056033507086408,-0.005346256051936615
2011-06-10,30.4,31.16603350708641,-0.024579114532243374
2011-06-13,30.51,31.496033507086413,-0.031306593157660934
2011-06-14,30.84,31.10603350708641,-0.008552472851474424
2011-06-15,30.45,31.46603350708641,-0.03228985016041486
2011-06-16,30.81,31.556033507086408,-0.0236415488315056
2011-06-17,30.9,31.776033507086414,-0.02756900123771111
2011-06-20,31.12,31.946033507086412,-0.025857153968838587
2011-06-21,31.29,31.90603350708641,-0.019307743375546416
2011-06-22,31.25,31.736033507086407,-0.015314878810481436
2011-06-23,31.08,31.41603350708641,-0.010696242318770643
2011-06-24,30.76,31.486033507086407,-0.023058906639446985
2011-06-27,30.83,31.62603350708641,-0.025170197423209806
2011-06-28,30.97,31.62603350708641,-0.020743464618774188
2011-06-29,30.97,31.83603350708641,-0.027202933647297423
2011-06-30,31.18,32.04603350708641,-0.027024670834688624
2011-07-01,31.39,32.36675758017425,-0.03017780133690462
2011-07-05,31.28,32.426757580174254,-0.0353645466198379
2011-07-06,31.34,32.636757580174255,-0.03973303956401575
2011-07-07,31.55,32.386757580174255,-0.025836411011594396
2011-07-08,31.3,31.98675758017425,-0.02147005924101253
2011-07-11,30.9,32.25675758017425,-0.042061189095092044
2011-07-12,31.17,32.37675758017426,-0.037272341962779065
2011-07-13,31.29,32.11675758017425,-0.02574224929494784
2011-07-14,31.03,31.996757580174254,-0.03021423585661298
2011-07-15,30.91,31.72675758017425,-0.025743493582988553
2011-07-18,30.64,32.26675758017425,-0.05041589865768792
2011-07-19,31.18,32.33675758017425,-0.03577221919378404
2011-07-20,31.25,32.54675758017425,-0.03984291144762653
2011-07-21,31.46,32.416757580174256,-0.02951428987948501
2011-07-22,31.33,32.11675758017425,-0.02449679355738954
2011-07-25,31.03,32.30675758017425,-0.03951983039479512
2011-07-26,31.22,31.89675758017425,-0.021217127743256792
2011-07-27,30.81,31.956757580174255,-0.035884666249297315
2011-07-28,30.87,31.676757580174254,-0.02546843937964105
2011-07-29,30.59,31.306757580174253,-0.02289466030899845
2011-08-01,30.22,30.686757580174255,-0.015210390962771991
2011-08-02,29.6,30.97675758017425,-0.044444857619811096
2011-08-03,29.89,30.166757580174252,-0.0091742567771399
2011-08-04,29.08,30.54675758017425,-0.04801680100824257
2011-08-05,29.46,29.886757580174258,-0.014279152866597755
2011-08-08,28.8,30.086757580174254,-0.042768237047323576
2011-08-09,29.0,29.116757580174255,-0.0040099787846485935
2011-08-10,28.03,29.846757580174252,-0.06086951238485727
2011-08-11,28.76,30.346757580174252,-0.05228754920462708
2011-08-12,29.26,29.19675758017425,0.002166076820417029
2011-08-15,28.11,29.076757580174256,-0.033248465806704375
2011-08-16,27.99,28.966757580174253,-0.03371994871952044
2011-08-17,27.88,28.386757580174258,-0.017851900793635744
2011-08-18,27.3,28.086757580174254,-0.02801169120103797
2011-08-19,27.0,27.916757580174252,-0.03283897055528073
2011-08-22,26.83,28.286757580174246,-0.05149963109222766
2011-08-23,27.2,28.376757580174253,-0.04146906413988638
2011-08-24,27.29,28.006757580174252,-0.025592308503489147
2011-08-25,26.92,28.186757580174252,-0.04494158565670747
2011-08-26,27.1,29.036757580174246,-0.06670020145419497
2011-08-29,27.95,28.926757580174254,-0.033766576757420674
2011-08-30,27.84,29.01675758017425,-0.04055441332212362
2011-08-31,27.93,28.876757580174253,-0.032786145658689314
2011-09-01,27.79,28.246757580174254,-0.016170265874864254
2011-09-02,27.16,27.956757580174255,-0.028499641916245766
2011-09-06,26.87,28.386757580174258,-0.053431871388988195
2011-09-07,27.3,27.956757580174255,-0.02349190811169033
2011-09-08,26.87,27.786757580174246,-0.0329926072708947
2011-09-09,26.7,27.886757580174258,-0.04255631285789818
2011-09-12,26.8,28.056757580174253,-0.04479340054113434
2011-09-13,26.97,28.39675758017425,-0.05024367927028295
2011-09-14,27.31,28.526757580174255,-0.04265320293603536
2011-09-15,27.44,28.486757580174256,-0.036745409765510106
2011-09-16,27.4,28.156757580174254,-0.02687658825841166
2011-09-19,27.07,28.19675758017425,-0.039960537199018153
2011-09-20,27.11,27.596757580174252,-0.0176382163288612
2011-09-21,26.51,27.10675758017425,-0.022015085294108117
2011-09-22,26.02,26.956757580174255,-0.034750380396758374
2011-09-23,25.87,27.436757580174252,-0.05710432712742952
2011-09-26,26.35,27.586757580174254,-0.0448315673409575
2011-09-27,26.5,27.316757580174258,-0.0298995068421678
2011-09-28,26.23,27.206757580174255,-0.03590128582194685
2011-09-29,26.12,26.986757580174256,-0.032117885136783375
2011-09-30,25.9,26.198728503457623,-0.01140240464029385
2011-10-03,25.72,25.988728503457622,-0.010340194343169573
2011-10-04,25.51,25.948728503457623,-0.01690751450111172
2011-10-05,25.47,26.25872850345762,-0.030036812458522633
2011-10-06,25.78,26.25872850345762,-0.01823121418063256
2011-10-07,25.78,26.618728503457618,-0.031508961945671876
2011-10-10,26.14,26.608728503457616,-0.017615591943700215
2011-10-11,26.13,26.88872850345762,-0.02821734405775478
2011-10-12,26.41,26.968728503457616,-0.020717643525017593
2011-10-13,26.49,27.148728503457615,-0.02426369630436731
2011-10-14,26.67,26.628728503457623,0.001549886114052379
2011-10-17,26.15,27.15872850345762,-0.03714196352488297
2011-10-18,26.68,26.51872850345762,0.0060814188931175295
2011-10-19,26.04,26.738728503457622,-0.026131702686134406
2011-10-20,26.26,27.428728503457616,-0.04260964934303413
2011-10-21,26.95,27.458728503457618,-0.01852702332497147
2011-10-24,26.98,27.218728503457616,-0.00877074413770984
2011-10-25,26.74,27.26872850345762,-0.01938955471981685
2011-10-26,26.79,28.108728503457616,-0.04691526702445481
2011-10-27,27.63,28.40872850345762,-0.02741159300258167
2011-10-28,27.93,28.198728503457623,-0.009529809240323428
2011-10-31,27.72,27.678728503457616,0.0014910907680325547
2011-11-01,27.2,28.038728503457616,-0.02991321462220331
2011-11-02,27.56,28.31872850345762,-0.02679246362932519
2011-11-03,27.84,28.278728503457625,-0.015514435290256534
2011-11-04,27.8,28.358728503457616,-0.019702170475996206
2011-11-07,27.88,28.57872850345762,-0.024449250895577257
2011-11-08,28.1,27.99872850345762,0.0036170034124898276
2011-11-09,27.52,28.04872850345762,-0.018850355494454685
2011-11-10,27.57,28.22872850345762,-0.02333539406059104
2011-11-11,27.75,28.128728503457623,-0.01346411742041842
2011-11-14,27.65,28.31872850345762,-0.023614354838564666
2011-11-15,27.84,27.99872850345762,-0.005669132562145407
2011-11-16,27.52,27.81872850345762,-0.010738395301585824
2011-11-17,27.34,28.26872850345762,-0.032853564791356815
2011-11-18,27.79,27.688728503457618,0.0036574989902384836
2011-11-21,27.21,27.898728503457615,-0.024686734500185437
2011-11-22,27.42,27.368728503457618,0.0018733605595124825
2011-11-23,26.89,27.54872850345762,-0.02391139407304932
2011-11-25,27.07,28.288728503457616,-0.04308177029973814
2011-11-28,27.81,28.26872850345762,-0.016227419050754754
2011-11-29,27.79,29.01872850345762,-0.04234260309893367
2011-11-30,28.54,29.208728503457618,-0.022894817327582695
2011-12-01,28.73,29.608728503457623,-0.02967802225465399
2011-12-02,29.13,29.698728503457623,-0.019149927694426694
2011-12-05,29.22,29.58872850345762,-0.012461789407900103
2011-12-06,29.11,29.83872850345762,-0.02442223713966829
2011-12-07,29.36,29.56872850345762,-0.007059096350159666
2011-12-08,29.09,29.948728503457623,-0.028673287527331337
2011-12-09,29.47,29.698728503457623,-0.007701626129583139
2011-12-12,29.22,29.56872850345762,-0.011793828179552657
2011-12-13,29.09,29.378728503457623,-0.009827808015028361
2011-12-14,28.9,29.468728503457616,-0.01929939065375308
2011-12-15,28.99,29.378728503457623,-0.01323163129445426
2011-12-16,28.9,29.06872850345762,-0.0058044679676151345
2011-12-19,28.59,29.538728503457616,-0.03211812259781477
2011-12-20,29.06,29.54872850345762,-0.016539747332966814
2011-12-21,29.07,29.688728503457618,-0.020840518764067673
2011-12-22,29.21,29.90872850345762,-0.023362026352168108
2011-12-23,29.43,29.968728503457616,-0.017976355032728875
2011-12-27,29.49,29.778728503457618,-0.009695796898248843
2011-12-28,29.3,29.988728503457622,-0.02296624558050908
2011-12-29,29.51,29.808728503457615,-0.010021511096085955
2011-12-30,29.33,30.020158001269213,-0.02298981908223252
2012-01-03,29.45,29.570158001269213,-0.00406348864500683
2012-01-04,29.0,29.480158001269213,-0.016287497551693675
2012-01-05,28.91,29.490158001269208,-0.019672936348602788
2012-01-06,28.92,29.480158001269213,-0.019001187213619875
2012-01-09,28.91,29.770158001269213,-0.028893296476039554
2012-01-10,29.2,29.80015800126921,-0.020139423463581996
2012-01-11,29.23,29.900158001269208,-0.022413192640679758
2012-01-12,29.33,30.040158001269216,-0.02364028848447508
2012-01-13,29.47,30.400158001269208,-0.030597143647423608
2012-01-17,29.83,30.400158001269208,-0.01875509993222424
2012-01-18,29.83,30.570158001269213,-0.024211782001207993
2012-01-19,30.0,30.790158001269216,-0.025662680952681205
2012-01-20,30.22,30.85015800126921,-0.020426410822378505
2012-01-23,30.28,30.860158001269212,-0.018799579744385952
2012-01-24,30.29,31.000158001269213,-0.02290820586269715
2012-01-25,30.43,30.920158001269215,-0.015852376991381978
2012-01-26,30.35,30.87015800126921,-0.016849865207940407
2012-01-27,30.3,30.71015800126921,-0.013355776328218827
2012-01-30,30.14,30.680158001269213,-0.01760610232994453
2012-01-31,30.11,30.980158001269213,-0.028087590813241303
2012-02-01,30.41,31.200158001269216,-0.025325448712056886
2012-02-02,30.63,31.47015800126921,-0.02669697436013274
2012-02-03,30.9,30.360158001269212,0.017781264468657243
2012-02-06,29.79,29.930158001269213,-0.004682835328275625
2012-02-07,29.36,30.020158001269213,-0.02199049056441682
2012-02-08,29.45,30.110158001269212,-0.021924760449327008
2012-02-09,29.54,29.88015800126921,-0.011384076391254716
2012-02-10,29.31,29.85015800126921,-0.018095649652716927
2012-02-13,29.28,29.87015800126921,-0.019757444913553246
2012-02-14,29.3,29.700158001269216,-0.013473261699554429
2012-02-15,29.13,29.700158001269216,-0.019197136972969986
2012-02-16,29.13,30.040158001269216,-0.030298043080557724
2012-02-17,29.47,29.94015800126921,-0.0157032571855259
2012-02-21,29.37,29.97015800126921,-0.020025186428573094
2012-02-22,29.4,29.88015800126921,-0.01606945991546682
2012-02-23,29.31,29.840158001269213,-0.017766594977367878
2012-02-24,29.27,29.740158001269215,-0.015808860237028655
2012-02-27,29.17,29.910158001269213,-0.024746041168950184
2012-02-28,29.34,29.990158001269215,-0.02167904554693245
2012-02-29,29.42,29.900158001269208,-0.01605871116964752
2012-03-01,29.33,29.920158001269215,-0.019724427967398483
2012-03-02,29.35,30.03015800126921,-0.02264916492415603
2012-03-05,29.46,29.96015800126921,-0.0166941042583294
2012-03-06,29.39,30.10015800126921,-0.023593165233194657
2012-03-07,29.53,30.320158001269213,-0.026060484290224895
2012-03-08,29.75,30.500158001269213,-0.024595216891597604
2012-03-09,29.93,30.72015800126921,-0.02572115681294873
2012-03-12,30.15,30.740158001269215,-0.019198274818393868
2012-03-13,30.17,30.760158001269218,-0.01918579225909256
2012-03-14,30.19,30.260158001269218,-0.002318494214943456
2012-03-15,29.69,30.200158001269216,-0.016892560669641954
2012-03-16,29.63,30.22015800126921,-0.01952862063938987
2012-03-19,29.65,30.28015800126921,-0.02081092183345934
2012-03-20,29.71,30.480158001269213,-0.025267519979297437
2012-03-21,29.91,30.44015800126921,-0.017416401099071388
2012-03-22,29.87,30.410158001269213,-0.017762420084981745
2012-03-23,29.84,30.590158001269213,-0.024522854744264078
2012-03-26,30.02,30.520158001269213,-0.016387792004497914
2012-03-27,29.95,30.39015800126921,-0.0144835706760994
2012-03-28,29.82,30.35015800126921,-0.017468047489144545
2012-03-29,29.78,30.430158001269213,-0.02136558085705942
2012-03-30,29.86,30.634780851655837,-0.025290889313280607
2012-04-02,30.04,30.254780851655838,-0.007099071472668861
