date,TFC,dcf,Deviation
2008-05-27,32.12,34.77916465371822,-0.07645855443034433
2008-05-28,31.42,35.439164653718215,-0.11341025368374558
2008-05-29,32.08,34.829164653718216,-0.07893283347594526
2008-05-30,31.47,34.089164653718214,-0.07683276138690986
2008-06-02,30.73,33.329164653718216,-0.07798469240747241
2008-06-03,29.97,32.339164653718214,-0.07325992118494062
2008-06-04,28.98,32.95916465371822,-0.12073014275467442
2008-06-05,29.6,31.419164653718216,-0.05789984150654148
2008-06-06,28.06,30.419164653718216,-0.07755520838833585
2008-06-09,27.06,30.829164653718216,-0.12225970752222859
2008-06-10,27.47,29.699164653718217,-0.07505816004286625
2008-06-11,26.34,30.259164653718216,-0.12951992226383657
2008-06-12,26.9,29.859164653718217,-0.09910406697696172
2008-06-13,26.5,30.699164653718217,-0.1367843295113772
2008-06-16,27.34,29.639164653718215,-0.07757184389573502
2008-06-17,26.28,27.689164653718215,-0.050892277587326396
2008-06-18,24.33,27.709164653718215,-0.1219511557258286
2008-06-19,24.35,28.059164653718216,-0.13219084386486546
2008-06-20,24.7,27.399164653718216,-0.09851266225928268
2008-06-23,24.04,28.059164653718216,-0.1432389275774688
2008-06-24,24.7,28.489164653718216,-0.13300371210511008
2008-06-25,25.13,27.569164653718218,-0.08847437651286438
2008-06-26,24.21,27.079164653718216,-0.10595469581164696
2008-06-27,23.72,26.129164653718217,-0.0922021306706945
2008-06-30,22.77,27.406826469388943,-0.1691850924282634
2008-07-01,23.97,27.096826469388944,-0.11539456374794643
2008-07-02,23.66,26.386826469388943,-0.10334044802819708
2008-07-03,22.95,25.116826469388943,-0.08626991439502751
2008-07-07,21.68,27.366826469388943,-0.20779999740744226
2008-07-08,23.93,25.426826469388946,-0.058868001918798485
2008-07-09,21.99,25.966826469388945,-0.15315026940535215
2008-07-10,22.53,25.556826469388945,-0.11843514581179981
2008-07-11,22.12,24.316826469388943,-0.09034182450388417
2008-07-14,20.88,23.256826469388944,-0.10219908862102778
2008-07-15,19.82,27.936826469388944,-0.29054218016791367
2008-07-16,24.5,31.066826469388943,-0.2113774471254548
2008-07-17,27.63,29.856826469388945,-0.07458349505671757
2008-07-18,26.42,29.346826469388944,-0.0997322989060454
2008-07-21,25.91,31.956826469388943,-0.1892186157840524
2008-07-22,28.52,32.336826469388946,-0.11803342770825309
2008-07-23,28.9,30.746826469388942,-0.06006559640318054
2008-07-24,27.31,30.376826469388945,-0.10095940971580497
2008-07-25,26.94,29.426826469388946,-0.08450882299441453
2008-07-28,25.99,31.286826469388945,-0.16929893719234723
2008-07-29,27.85,32.39682646938894,-0.14034789715236884
2008-07-30,28.96,31.456826469388943,-0.0793731202293606
2008-07-31,28.02,32.476826469388946,-0.13723097216994806
2008-08-01,29.04,32.596826469388944,-0.109115728573427
2008-08-04,29.16,34.376826469388945,-0.15175416131079755
2008-08-05,30.94,34.60682646938894,-0.1059567386981406
2008-08-06,31.17,32.846826469388944,-0.051049877556714085
2008-08-07,29.41,33.806826469388945,-0.130057356119189
2008-08-08,30.37,35.156826469388946,-0.13615638696959287
2008-08-11,31.72,33.50682646938894,-0.05332723679520479
2008-08-12,30.07,31.946826469388945,-0.058748447868125386
2008-08-13,28.51,32.63682646938894,-0.12644692869448004
2008-08-14,29.2,33.52682646938894,-0.129055652593289
2008-08-15,30.09,32.50682646938894,-0.07434827486665974
2008-08-18,29.07,30.876826469388945,-0.05851723366649153
2008-08-19,27.44,31.526826469388944,-0.12963012542214036
2008-08-20,28.09,31.656826469388943,-0.112671637279812
2008-08-21,28.22,32.17682646938894,-0.12297130896837283
2008-08-22,28.74,31.246826469388942,-0.08022659427013379
2008-08-25,27.81,31.646826469388945,-0.12123890125602943
2008-08-26,28.21,31.486826469388944,-0.10406975985892475
2008-08-27,28.05,32.656826469388946,-0.14106779400953673
2008-08-28,29.22,33.43682646938895,-0.1261132384453234
2008-08-29,30.0,34.25682646938894,-0.12426213715951584
2008-09-02,30.82,34.60682646938894,-0.10942426265923388
2008-09-03,31.17,33.46682646938894,-0.06862994528297373
2008-09-04,30.03,35.25682646938894,-0.14825005517518797
2008-09-05,31.82,37.70682646938894,-0.1561209738551711
2008-09-08,34.27,35.42682646938894,-0.03265396832506329
2008-09-09,31.99,34.86682646938895,-0.08250898520731831
2008-09-10,31.43,36.28682646938894,-0.1338454459082029
2008-09-11,32.85,37.486826469388944,-0.12369215818189594
2008-09-12,34.05,35.88682646938894,-0.051183864668438606
2008-09-15,32.45,39.50682646938894,-0.17862296468831218
2008-09-16,36.07,38.876826469388945,-0.07219793188620993
2008-09-17,35.44,42.93682646938895,-0.17460131746657337
2008-09-18,39.5,44.57682646938894,-0.11388936520358206
2008-09-19,41.14,42.666826469388944,-0.03578486134853165
2008-09-22,39.23,43.63682646938894,-0.1009887021110556
2008-09-23,40.2,41.976826469388946,-0.042328747045341064
2008-09-24,38.54,42.68682646938895,-0.09714534465012692
2008-09-25,39.25,43.88682646938894,-0.10565417557870427
2008-09-26,40.45,34.43682646938895,0.17461462472322165
2008-09-29,31.0,41.236826469388944,-0.2482447691989096
2008-09-30,37.8,42.37913314850565,-0.10805160012262127
2008-10-01,39.34,40.58913314850565,-0.030775063461823127
2008-10-02,37.55,39.20913314850566,-0.042314966317200886
2008-10-03,36.17,38.649133148505655,-0.06414459902580005
2008-10-06,35.61,36.929133148505656,-0.03572066376973804
2008-10-07,33.89,36.04913314850565,-0.059894176639727514
2008-10-08,33.01,31.289133148505655,0.05499886632610429
2008-10-09,28.25,33.499133148505656,-0.1566945964015135
2008-10-10,30.46,34.689133148505654,-0.12191521564982766
2008-10-13,31.65,37.439133148505654,-0.15462786292467146
2008-10-14,34.4,35.19913314850565,-0.022703205364009937
2008-10-15,32.16,36.29913314850565,-0.11402842959284432
2008-10-16,33.26,36.56913314850566,-0.09048978916364825
2008-10-17,33.53,36.63913314850566,-0.08485826168167576
2008-10-20,33.6,35.759133148505654,-0.06037990740823873
2008-10-21,32.72,34.08913314850565,-0.040163331303884164
2008-10-22,31.05,33.249133148505656,-0.06614106715755064
2008-10-23,30.21,35.289133148505655,-0.14392909928196218
2008-10-24,32.25,35.23913314850565,-0.08482425307991459
2008-10-27,32.2,39.02913314850565,-0.17497527097311716
2008-10-28,35.99,36.999133148505656,-0.027274507877123377
2008-10-29,33.96,37.37913314850565,-0.09147170788904024
2008-10-30,34.34,38.88913314850566,-0.1169769748051187
2008-10-31,35.85,38.539133148505655,-0.06977669005017373
2008-11-03,35.5,39.189133148505654,-0.09413663564656638
2008-11-04,36.15,36.58913314850565,-0.012001736874260649
2008-11-05,33.55,34.439133148505654,-0.02581752405531257
2008-11-06,31.4,35.02913314850565,-0.1036032816775676
2008-11-07,31.99,33.84913314850565,-0.05492409924795161
2008-11-10,30.81,32.88913314850566,-0.06321641677564627
2008-11-11,29.85,31.619133148505654,-0.05595134883036046
2008-11-12,28.58,32.929133148505656,-0.13207554322464832
2008-11-13,29.89,31.089133148505653,-0.0385708132413235
2008-11-14,28.05,29.639133148505653,-0.05361604674952425
2008-11-17,26.6,29.589133148505653,-0.101021315274882
2008-11-18,26.55,26.609133148505652,-0.002222287670012757
2008-11-19,23.57,26.099133148505654,-0.09690487167197215
2008-11-20,23.06,27.749133148505653,-0.16898304979152734
2008-11-21,24.71,30.449133148505652,-0.18848264482653454
2008-11-24,27.41,31.369133148505654,-0.1262111110868952
2008-11-25,28.33,32.66913314850565,-0.13282057802945202
2008-11-26,29.63,33.009133148505654,-0.10236964216246414
2008-11-28,29.97,28.069133148505653,0.06772089616866372
2008-12-01,25.03,30.219133148505655,-0.1717168101085076
2008-12-02,27.18,30.639133148505653,-0.11289918457351544
2008-12-03,27.6,30.409133148505653,-0.09237794233683039
2008-12-04,27.37,32.20913314850566,-0.15024102406587636
2008-12-05,29.17,33.37913314850565,-0.1261007327475815
2008-12-08,30.34,32.63913314850566,-0.07044099909286106
2008-12-09,29.6,32.869133148505654,-0.09945906190271037
2008-12-10,29.83,30.249133148505653,-0.013856038334981502
2008-12-11,27.21,30.089133148505653,-0.09568680939712082
2008-12-12,27.05,29.529133148505654,-0.08395550035410071
2008-12-15,26.49,32.73913314850565,-0.19087656109156603
2008-12-16,29.7,33.27913314850565,-0.10754886951333842
2008-12-17,30.24,31.359133148505652,-0.03568763024174937
2008-12-18,28.32,30.439133148505654,-0.06961870885635546
2008-12-19,27.4,29.819133148505653,-0.08112687704427402
2008-12-22,26.78,28.729133148505653,-0.06784517786980415
2008-12-23,25.69,28.989133148505655,-0.11380585723639403
2008-12-24,25.95,29.069133148505653,-0.10730052157286285
2008-12-26,26.03,28.789133148505655,-0.09583939656234042
2008-12-29,25.75,29.639133148505653,-0.13121615699822642
2008-12-30,26.6,30.499133148505653,-0.12784406460079
2008-12-31,27.46,29.703814465910906,-0.07553960682342609
2009-01-02,26.73,28.853814465910904,-0.07360602073670597
2009-01-05,25.88,28.653814465910905,-0.09680437029460354
2009-01-06,25.68,26.263814465910905,-0.022228852806916777
2009-01-07,23.29,26.473814465910905,-0.12026277777275185
2009-01-08,23.5,26.013814465910905,-0.09663382773814522
2009-01-09,23.04,25.143814465910907,-0.08367125317294977
2009-01-12,22.17,25.323814465910907,-0.12453947134055743
2009-01-13,22.35,24.753814465910907,-0.09710885040450057
2009-01-14,21.78,23.963814465910904,-0.09112966840139036
2009-01-15,20.99,23.803814465910904,-0.11820855308465494
2009-01-16,20.83,21.493814465910905,-0.03088397673496779
2009-01-20,18.52,22.673814465910905,-0.1831987499128559
2009-01-21,19.7,22.623814465910904,-0.12923614054192534
2009-01-22,19.65,23.013814465910905,-0.14616501192766362
2009-01-23,20.04,22.693814465910904,-0.11693999128693344
2009-01-26,19.72,23.523814465910906,-0.161700580976063
2009-01-27,20.55,25.523814465910906,-0.19486955888015223
2009-01-28,22.55,23.653814465910905,-0.04666538952952748
2009-01-29,20.68,22.763814465910905,-0.09154065409518441
2009-01-30,19.79,22.293814465910906,-0.11230982790044508
2009-02-02,19.32,21.283814465910904,-0.09226797522860553
2009-02-03,18.31,21.703814465910906,-0.1563694930788042
2009-02-04,18.73,20.403814465910905,-0.08203438963373166
2009-02-05,17.43,21.983814465910907,-0.2071439637089486
2009-02-06,19.01,22.553814465910904,-0.1571270558808232
2009-02-09,19.58,20.063814465910905,-0.024113782886744928
2009-02-10,17.09,20.643814465910907,-0.1721491186514641
2009-02-11,17.67,19.533814465910904,-0.0954147726325294
2009-02-12,16.56,18.303814465910904,-0.09527054970747173
2009-02-13,15.33,17.233814465910907,-0.110469708820222
2009-02-17,14.26,17.583814465910905,-0.1890269299846551
2009-02-18,14.61,17.033814465910904,-0.14229428591943327
2009-02-19,14.06,17.883814465910906,-0.2138142549621972
2009-02-20,14.91,17.773814465910906,-0.16112548442561547
2009-02-23,14.8,19.853814465910904,-0.2545513092503371
2009-02-24,16.88,19.693814465910904,-0.14287808340946295
2009-02-25,16.72,20.013814465910905,-0.16457704609589485
2009-02-26,17.04,19.103814465910904,-0.10803153839216784
2009-02-27,16.13,18.603814465910904,-0.13297350768810623
2009-03-02,15.63,18.293814465910906,-0.1456128502273113
2009-03-03,15.32,18.143814465910907,-0.15563510480204512
2009-03-04,15.17,16.293814465910906,-0.0689718462341703
2009-03-05,13.32,16.703814465910906,-0.20257734979136555
2009-03-06,13.73,17.273814465910906,-0.2051552928801258
2009-03-09,14.3,19.713814465910904,-0.27462034175438055
2009-03-10,16.74,20.033814465910904,-0.16441274683438778
2009-03-11,17.06,21.403814465910905,-0.20294581009516532
2009-03-12,18.43,20.253814465910907,-0.09004794968278984
2009-03-13,17.28,19.953814465910906,-0.13400016675903492
2009-03-16,16.98,20.503814465910907,-0.1718614100693071
2009-03-17,17.53,22.203814465910906,-0.21049601513679206
2009-03-18,19.23,20.513814465910905,-0.062582922744295
2009-03-19,17.54,20.323814465910907,-0.13697303085403545
2009-03-20,17.35,22.033814465910904,-0.21257392691389665
2009-03-23,19.06,21.023814465910906,-0.09340904663590599
2009-03-24,18.05,21.733814465910907,-0.16949691328638616
2009-03-25,18.76,21.563814465910905,-0.13002404886868724
2009-03-26,18.59,20.743814465910905,-0.1038292388051556
2009-03-27,17.77,19.243814465910905,-0.0765863996725632
2009-03-30,16.27,19.893814465910907,-0.18215784972361648
2009-03-31,16.92,19.448005096120063,-0.1299878873758834
2009-04-01,17.34,19.528005096120065,-0.11204447588733935
2009-04-02,17.42,20.268005096120064,-0.14051728735085334
2009-04-03,18.16,19.468005096120063,-0.0671874231418167
2009-04-06,17.36,19.008005096120066,-0.0867005815595272
2009-04-07,16.9,18.808005096120063,-0.10144643657682073
2009-04-08,16.7,22.418005096120066,-0.25506306522830147
2009-04-09,20.31,23.108005096120063,-0.12108380124037021
2009-04-13,21.0,21.438005096120065,-0.020431243212986172
2009-04-14,19.33,22.658005096120064,-0.14687988117232575
2009-04-15,20.55,23.178005096120064,-0.11338357573145863
2009-04-16,21.07,25.528005096120065,-0.17463194163956142
2009-04-17,23.42,21.898005096120063,0.06950381540232664
2009-04-20,19.79,24.228005096120064,-0.18317666182226366
2009-04-21,22.12,23.478005096120064,-0.05784158792709715
2009-04-22,21.37,24.098005096120065,-0.11320460283906619
2009-04-23,21.99,25.528005096120065,-0.13859308954219063
2009-04-24,23.42,24.548005096120065,-0.04595098834725064
2009-04-27,22.44,24.478005096120064,-0.08325862700482489
2009-04-28,22.37,26.208005096120065,-0.14644399991696644
2009-04-29,24.1,25.448005096120063,-0.05297095355916859
2009-04-30,23.34,24.898005096120063,-0.0625754991255445
2009-05-01,22.79,27.778005096120065,-0.1795667139832433
2009-05-04,25.67,26.718005096120063,-0.0392246761069841
2009-05-05,24.61,29.808005096120063,-0.17438285720088853
2009-05-06,27.7,27.448005096120063,0.00918080942485533
2009-05-07,25.34,28.438005096120065,-0.10893890361327563
2009-05-08,26.33,26.448005096120063,-0.004461776821775398
2009-05-11,24.34,24.608005096120063,-0.010890972066740945
2009-05-12,22.5,23.608005096120063,-0.04693344870135441
2009-05-13,21.5,24.408005096120064,-0.1191414490724736
2009-05-14,22.3,23.738005096120062,-0.06057817791753284
2009-05-15,21.63,24.728005096120064,-0.12528326017718905
2009-05-18,22.62,24.608005096120063,-0.08078692638248475
2009-05-19,22.5,23.828005096120066,-0.05573295333633721
2009-05-20,21.72,23.088005096120064,-0.05925176689907952
2009-05-21,20.98,22.418005096120066,-0.06414509631675225
2009-05-22,20.31,23.888005096120065,-0.14978249886179118
2009-05-26,21.78,23.298005096120065,-0.06515601184982422
2009-05-27,21.19,24.098005096120065,-0.12067410080298602
2009-05-28,21.99,24.528005096120065,-0.10347376748227832
2009-05-29,22.42,24.338005096120064,-0.07880699706262406
2009-06-01,22.23,23.628005096120063,-0.059167292813460115
2009-06-02,21.52,23.758005096120066,-0.09420004276729266
2009-06-03,21.65,24.368005096120065,-0.11153991003362163
2009-06-04,22.26,23.518005096120064,-0.05349114820659695
2009-06-05,21.41,24.038005096120063,-0.10932708790149337
2009-06-08,21.93,24.558005096120063,-0.10701215696609101
2009-06-09,22.45,24.318005096120064,-0.07681572105674506
2009-06-10,22.21,24.668005096120066,-0.09964344852947493
2009-06-11,22.56,25.248005096120064,-0.10646405868054654
2009-06-12,23.14,24.708005096120065,-0.06346142029759783
2009-06-15,22.6,24.338005096120064,-0.07141115671789933
2009-06-16,22.23,23.688005096120065,-0.0615503538691351
2009-06-17,21.58,24.418005096120066,-0.11622591956011252
2009-06-18,22.31,24.728005096120064,-0.09778407464415562
2009-06-19,22.62,23.608005096120063,-0.04185042709442821
2009-06-22,21.5,23.758005096120066,-0.09504186428888428
2009-06-23,21.65,23.928005096120064,-0.09520246618843475
2009-06-24,21.82,24.418005096120066,-0.10639710680267156
2009-06-25,22.31,24.778005096120065,-0.09960467303748055
2009-06-26,22.67,24.598005096120065,-0.07838054706412656
2009-06-29,22.49,24.088005096120064,-0.06634028387753299
2009-06-30,21.98,24.16160641831034,-0.09029227529577899
2009-07-01,21.69,23.15160641831034,-0.06313196552764355
2009-07-02,20.68,23.52160641831034,-0.12080834819590802
2009-07-06,21.05,23.31160641831034,-0.09701632644818237
2009-07-07,20.84,22.92160641831034,-0.09081415937093751
2009-07-08,20.45,23.33160641831034,-0.12350655872751626
2009-07-09,20.86,23.10160641831034,-0.09703249106233769
2009-07-10,20.63,24.33160641831034,-0.152131608356313
2009-07-13,21.86,24.12160641831034,-0.0937585324580037
2009-07-14,21.65,24.97160641831034,-0.1330153279956705
2009-07-15,22.5,24.80160641831034,-0.09280069925676782
2009-07-16,22.33,23.41160641831034,-0.04619958148042369
2009-07-17,20.94,23.45160641831034,-0.10709741471481249
2009-07-20,20.98,22.66160641831034,-0.0742050844617802
2009-07-21,20.19,22.87160641831034,-0.11724608972649697
2009-07-22,20.4,23.84160641831034,-0.14435295835045703
2009-07-23,21.37,23.49160641831034,-0.09031338174713632
2009-07-24,21.02,24.25160641831034,-0.13325329310434586
2009-07-27,21.78,24.43160641831034,-0.108531808056759
2009-07-28,21.96,24.50160641831034,-0.10373223595702563
2009-07-29,22.03,25.10160641831034,-0.12236692612906874
2009-07-30,22.63,25.35160641831034,-0.10735439693260007
2009-07-31,22.88,25.38160641831034,-0.09855981442158357
2009-08-03,22.91,26.13160641831034,-0.12328390251787091
2009-08-04,23.66,26.64160641831034,-0.11191541423947804
2009-08-05,24.17,27.12160641831034,-0.10882859860091654
2009-08-06,24.65,28.29160641831034,-0.12871684854040288
2009-08-07,25.82,28.38160641831034,-0.09025586432830401
2009-08-10,25.91,27.65160641831034,-0.06298391464002184
2009-08-11,25.18,28.18160641831034,-0.10650941517514478
2009-08-12,25.71,28.27160641831034,-0.09060703450693541
2009-08-13,25.8,30.70160641831034,-0.15965309279018824
2009-08-14,28.23,28.90160641831034,-0.023237684735920028
2009-08-17,26.43,30.00160641831034,-0.11904717262508147
2009-08-18,27.53,29.94160641831034,-0.08054365502699135
2009-08-19,27.47,30.25160641831034,-0.09194904825373917
2009-08-20,27.78,30.50160641831034,-0.08922829771603569
2009-08-21,28.03,29.89160641831034,-0.062278567175633515
2009-08-24,27.42,29.96160641831034,-0.08482877662918276
2009-08-25,27.49,30.11160641831034,-0.08706298766963794
2009-08-26,27.64,30.48160641831034,-0.09322364377106385
2009-08-27,28.01,30.86160641831034,-0.09239980510601253
2009-08-28,28.39,30.41160641831034,-0.06647483169758373
2009-08-31,27.94,29.11160641831034,-0.04024533725399071
2009-09-01,26.64,28.59160641831034,-0.06825801914580476
2009-09-02,26.12,28.84160641831034,-0.09436389841942039
2009-09-03,26.37,28.98160641831034,-0.09011254864948914
2009-09-04,26.51,28.99160641831034,-0.08559740990216469
2009-09-08,26.52,29.47160641831034,-0.10015084947919717
2009-09-09,27.0,29.46160641831034,-0.08355302773919537
2009-09-10,26.99,29.24160641831034,-0.07700009315837186
2009-09-11,26.77,29.81160641831034,-0.10202759206032519
2009-09-14,27.34,30.71160641831034,-0.10978280889599379
2009-09-15,28.24,32.00160641831034,-0.11754429978109049
2009-09-16,29.53,31.37160641831034,-0.0587029683387672
2009-09-17,28.9,31.72160641831034,-0.08894903937404808
2009-09-18,29.25,31.07160641831034,-0.05862607789846597
2009-09-21,28.6,31.50160641831034,-0.09210979210964232
2009-09-22,29.03,30.81160641831034,-0.05782257484801534
2009-09-23,28.34,30.27160641831034,-0.0638091811718976
2009-09-24,27.8,29.64160641831034,-0.06212910300208063
2009-09-25,27.17,30.44160641831034,-0.10747154316871066
2009-09-28,27.97,29.90160641831034,-0.06459875069212051
2009-09-29,27.43,29.71160641831034,-0.07679175559165508
2009-09-30,27.24,27.56266422180583,-0.011706568683246488
2009-10-01,25.53,28.742664221805832,-0.11177336230955648
2009-10-02,26.71,28.96266422180583,-0.07777821144333164
2009-10-05,26.93,28.66266422180583,-0.0604502152485763
2009-10-06,26.63,28.95266422180583,-0.08022281486815663
2009-10-07,26.92,28.742664221805832,-0.06341319676354329
2009-10-08,26.71,29.33266422180583,-0.08941104708300407
2009-10-09,27.3,29.80266422180583,-0.08397451325759986
2009-10-12,27.77,29.80266422180583,-0.06820411110489188
2009-10-13,27.77,30.56266422180583,-0.09137502547350962
2009-10-14,28.53,30.64266422180583,-0.06894518722371479
2009-10-15,28.61,30.28266422180583,-0.05523504172401661
2009-10-16,28.25,29.06266422180583,-0.027962481884096668
2009-10-19,27.03,28.492664221805832,-0.051334764991419535
2009-10-20,26.46,27.59266422180583,-0.04104946926113473
2009-10-21,25.56,28.37266422180583,-0.09913289072247777
2009-10-22,26.34,28.10266422180583,-0.06272231728257704
2009-10-23,26.07,27.54266422180583,-0.0534684738537351
2009-10-26,25.51,27.42266422180583,-0.06974757107243157
2009-10-27,25.39,26.79266422180583,-0.05235254733137873
2009-10-28,24.76,27.48266422180583,-0.09906842363723822
2009-10-29,25.45,25.94266422180583,-0.01899050219336096
2009-10-30,23.91,27.09266422180583,-0.11747328338584828
2009-11-02,25.06,26.90266422180583,-0.06849374495453375
2009-11-03,24.87,26.05266422180583,-0.04539513547393559
2009-11-04,24.02,26.60266422180583,-0.09708291621742371
2009-11-05,24.57,26.50266422180583,-0.07292339387583813
2009-11-06,24.47,27.26266422180583,-0.10243548462780616
2009-11-09,25.23,27.11266422180583,-0.06943855485406936
2009-11-10,25.08,27.23266422180583,-0.07904714001805757
2009-11-11,25.2,26.83266422180583,-0.060846146633439124
2009-11-12,24.8,26.48266422180583,-0.06353832861046982
2009-11-13,24.45,26.86266422180583,-0.08981477793432513
2009-11-16,24.83,26.94266422180583,-0.07841333746407919
2009-11-17,24.91,27.12266422180583,-0.08157989951543598
2009-11-18,25.09,26.71266422180583,-0.060745128540238724
2009-11-19,24.68,26.63266422180583,-0.07331839599460954
2009-11-20,24.6,27.10266422180583,-0.09234015524541217
2009-11-23,25.07,27.11266422180583,-0.07533985613125327
2009-11-24,25.08,27.02266422180583,-0.07189018099252431
2009-11-25,24.99,26.29266422180583,-0.04954477837683202
2009-11-27,24.26,26.93266422180583,-0.09923504781387082
2009-11-30,24.9,27.63266422180583,-0.09889253529340813
2009-12-01,25.6,28.22266422180583,-0.09292759185291455
2009-12-02,26.19,27.60266422180583,-0.05117854604374894
2009-12-03,25.57,28.64266422180583,-0.10727578265804594
2009-12-04,26.61,27.89266422180583,-0.04598571909825211
2009-12-07,25.86,27.89266422180583,-0.07287450942806462
2009-12-08,25.86,27.87266422180583,-0.07220925153725521
2009-12-09,25.84,27.94266422180583,-0.07524923912462722
2009-12-10,25.91,27.91266422180583,-0.07174751237975041
2009-12-11,25.88,28.26266422180583,-0.08430430348344542
2009-12-14,26.23,27.86266422180583,-0.0585968451835297
2009-12-15,25.83,27.68266422180583,-0.06692506931274611
2009-12-16,25.65,27.40266422180583,-0.0639596284368269
2009-12-17,25.37,27.56266422180583,-0.07955196943810428
2009-12-18,25.53,27.91266422180583,-0.08536140451775476
2009-12-21,25.88,27.77266422180583,-0.0681484572992388
2009-12-22,25.74,27.65266422180583,-0.06916744825974408
2009-12-23,25.62,27.90266422180583,-0.08180810992313536
2009-12-24,25.87,27.58266422180583,-0.062092052023454025
2009-12-28,25.55,27.59266422180583,-0.0740292494188205
2009-12-29,25.56,27.59266422180583,-0.07366683425225262
2009-12-30,25.56,27.40266422180583,-0.06724398061775028
2009-12-31,25.37,28.30205892209012,-0.10359878516829768
2010-01-04,25.81,28.67205892209012,-0.09982048829723467
2010-01-05,26.18,29.07205892209012,-0.09947898529789434
2010-01-06,26.58,30.14205892209012,-0.1181757003161985
2010-01-07,27.65,29.83205892209012,-0.07314476442235585
2010-01-08,27.34,29.83205892209012,-0.08353626977602924
2010-01-11,27.34,29.92205892209012,-0.08629282258995552
2010-01-12,27.43,30.39205892209012,-0.09746160764176393
2010-01-13,27.9,31.01205892209012,-0.10034996160391585
2010-01-14,28.52,30.25205892209012,-0.057254249257903234
2010-01-15,27.76,30.66205892209012,-0.09464657704376678
2010-01-19,28.17,30.99205892209012,-0.09105748440864792
2010-01-20,28.5,31.57205892209012,-0.09730309099165801
2010-01-21,29.08,30.64205892209012,-0.05097760976381449
2010-01-22,28.15,30.06205892209012,-0.06360372478297249
2010-01-25,27.57,29.29205892209012,-0.05878927550536428
2010-01-26,26.8,30.77205892209012,-0.12908005057921967
2010-01-27,28.28,30.81205892209012,-0.08217753083273538
2010-01-28,28.32,30.36205892209012,-0.06725693166362989
2010-01-29,27.87,30.71205892209012,-0.09253886003865153
2010-02-01,28.22,30.91205892209012,-0.08708766144872826
2010-02-02,28.42,30.29205892209012,-0.0618003195789687
2010-02-03,27.8,29.42205892209012,-0.05513070741872095
2010-02-04,26.93,30.00205892209012,-0.10239493662977261
2010-02-05,27.51,29.62205892209012,-0.07130020663469439
2010-02-08,27.13,29.69205892209012,-0.08628768145761745
2010-02-09,27.2,29.86205892209012,-0.08914519019051603
2010-02-10,27.37,29.68205892209012,-0.07789415579824988
2010-02-11,27.19,29.41205892209012,-0.0755492476054177
2010-02-12,26.92,29.90205892209012,-0.0997275448443159
2010-02-16,27.41,29.71205892209012,-0.07747894308255421
2010-02-17,27.22,29.74205892209012,-0.08479772461942536
2010-02-18,27.25,29.80205892209012,-0.0856336446002548
2010-02-19,27.31,30.70205892209012,-0.11048310898946057
2010-02-22,28.21,30.24205892209012,-0.0671931407621792
2010-02-23,27.75,30.97205892209012,-0.10403115047001477
2010-02-24,28.48,30.72205892209012,-0.0729787976702958
2010-02-25,28.23,31.02205892209012,-0.09000237312108117
2010-02-26,28.53,30.29205892209012,-0.05816900484123777
2010-03-01,27.8,30.30205892209012,-0.08257059127642719
2010-03-02,27.81,29.87205892209012,-0.06902968849479763
2010-03-03,27.38,30.30205892209012,-0.09643103558088417
2010-03-04,27.81,31.02205892209012,-0.1035411263371332
2010-03-05,28.53,31.20205892209012,-0.0856372628730081
2010-03-08,28.71,31.31205892209012,-0.08310085671991407
2010-03-09,28.82,32.12205892209012,-0.10279723756497172
2010-03-10,29.63,32.91205892209012,-0.09972207845943193
2010-03-11,30.42,33.19205892209012,-0.08351572671634555
2010-03-12,30.7,33.27205892209012,-0.0773038701365868
2010-03-15,30.78,34.08205892209012,-0.09688554701576158
2010-03-16,31.59,34.65205892209012,-0.08836585811465614
2010-03-17,32.16,34.40205892209012,-0.06517223074257517
2010-03-18,31.91,34.34205892209012,-0.07081866953893456
2010-03-19,31.85,34.49205892209012,-0.07659904930749262
2010-03-22,32.0,34.59205892209012,-0.07493219550556607
2010-03-23,32.1,34.61205892209012,-0.07257756401445603
2010-03-24,32.12,34.78205892209012,-0.07653540372791012
2010-03-25,32.29,34.74205892209012,-0.07057897540237679
2010-03-26,32.25,34.69205892209012,-0.07039244708924275
2010-03-29,32.2,34.46205892209012,-0.065639111325416
2010-03-30,31.97,34.88205892209012,-0.08348299991678443
2010-03-31,32.39,35.67320606862991,-0.09203563207392995
2010-04-01,32.47,36.123206068629905,-0.10113183369408674
2010-04-05,32.92,36.733206068629904,-0.10380814736142441
2010-04-06,33.53,36.42320606862991,-0.0794330423076548
2010-04-07,33.22,36.88320606862991,-0.09931907930708772
2010-04-08,33.68,37.053206068629905,-0.0910368204678984
2010-04-09,33.85,37.25320606862991,-0.09135337405216437
2010-04-12,34.05,36.71320606862991,-0.07254081987967609
2010-04-13,33.51,37.75320606862991,-0.11239326432082009
2010-04-14,34.55,37.38320606862991,-0.07578820455978486
2010-04-15,34.18,36.96320606862991,-0.07529666294266535
2010-04-16,33.76,37.21320606862991,-0.09279517766519196
2010-04-19,34.01,37.763206068629906,-0.09938790847919332
2010-04-20,34.56,38.31320606862991,-0.09796115892538049
2010-04-21,35.11,37.54320606862991,-0.0648108226074765
2010-04-22,34.34,37.483206068629904,-0.08385638258570638
2010-04-23,34.28,36.53320606862991,-0.061675563442122217
