date,TMO,dcf,Deviation
2010-10-29,51.42,53.822845725357226,-0.044643602414080163
2010-11-01,51.57,53.71284572535723,-0.039894473964644406
2010-11-02,51.46,54.28284572535723,-0.05200253759059259
2010-11-03,52.03,55.13284572535723,-0.05627944076774072
2010-11-04,52.88,54.63284572535723,-0.03208410072887091
2010-11-05,52.38,54.21284572535723,-0.03380832901933306
2010-11-08,51.96,53.65284572535723,-0.03155183480896262
2010-11-09,51.4,54.61284572535723,-0.058829487507652045
2010-11-10,52.36,54.83284572535723,-0.04509789146715171
2010-11-11,52.58,54.45284572535723,-0.0343938999038409
2010-11-12,52.2,53.60284572535723,-0.026171105402592376
2010-11-15,51.35,52.52284572535723,-0.022330201442055442
2010-11-16,50.27,52.73284572535723,-0.046704206675744375
2010-11-17,50.48,53.50284572535723,-0.05649878402495112
2010-11-18,51.25,53.45284572535723,-0.04121100935721056
2010-11-19,51.2,53.78284572535723,-0.04802359731105632
2010-11-22,51.53,52.94284572535723,-0.02668624449630863
2010-11-23,50.69,54.01284572535723,-0.06151954559574835
2010-11-24,51.76,53.72284572535723,-0.0365365181024051
2010-11-26,51.47,53.33284572535723,-0.03492867669109845
2010-11-29,51.08,53.11284572535723,-0.0382740878895651
2010-11-30,50.86,53.80284572535723,-0.05469684150870613
2010-12-01,51.55,54.75284572535723,-0.05849642485110007
2010-12-02,52.5,55.10284572535723,-0.04723613982352726
2010-12-03,52.85,54.67284572535723,-0.03334097029655425
2010-12-06,52.42,54.58284572535723,-0.03962500849149475
2010-12-07,52.33,54.35284572535723,-0.037216923941362445
2010-12-08,52.1,54.28284572535723,-0.040212440895255996
2010-12-09,52.03,55.29284572535723,-0.0590102694580773
2010-12-10,53.04,57.81284572535723,-0.0825568377663135
2010-12-13,55.56,57.36284572535723,-0.03142880557197114
2010-12-14,55.11,57.62284572535723,-0.04360849752776852
2010-12-15,55.37,57.62284572535723,-0.03909639826007161
2010-12-16,55.37,58.03284572535723,-0.04588514817900291
2010-12-17,55.78,57.79284572535723,-0.03482863146976123
2010-12-20,55.54,57.78284572535723,-0.03881507906373305
2010-12-21,55.53,57.79284572535723,-0.039154426416562194
2010-12-22,55.54,58.02284572535723,-0.04279082996220873
2010-12-23,55.77,58.072845725357226,-0.03965443223237286
2010-12-27,55.82,57.44284572535723,-0.028251485539492527
2010-12-28,55.19,57.99284572535723,-0.048330887893154206
2010-12-29,55.74,57.92284572535723,-0.03768540198641568
2010-12-30,55.67,57.61284572535723,-0.033722439863825726
2010-12-31,55.36,58.70010747435271,-0.056901215654708515
2011-01-03,56.46,58.96010747435271,-0.042403373763187924
2011-01-04,56.72,58.76010747435271,-0.03471926043095075
2011-01-05,56.52,58.82010747435271,-0.03910410186441127
2011-01-06,56.58,58.61010747435271,-0.03463749789643478
2011-01-07,56.37,58.38010747435271,-0.034431376736258734
2011-01-10,56.14,58.300107474352714,-0.037051517877612516
2011-01-11,56.06,58.88010747435271,-0.04789575962613701
2011-01-12,56.64,58.78010747435271,-0.036408702983173225
2011-01-13,56.54,58.89010747435271,-0.03990665962659701
2011-01-14,56.65,59.07010747435271,-0.04097008754222231
2011-01-18,56.83,58.32010747435271,-0.02555049259825204
2011-01-19,56.08,57.53010747435271,-0.025206062321353695
2011-01-20,55.29,57.75010747435271,-0.042599184346890806
2011-01-21,55.51,58.480107474352714,-0.050788338165337676
2011-01-24,56.24,59.15010747435271,-0.04919868447600906
2011-01-25,56.91,59.81010747435271,-0.04848858490341812
2011-01-26,57.57,60.09010747435271,-0.04193880790491733
2011-01-27,57.85,59.25010747435271,-0.023630463032641158
2011-01-28,57.01,59.51010747435271,-0.042011476377020296
2011-01-31,57.27,59.65010747435271,-0.0399011431014783
2011-02-01,57.41,58.300107474352714,-0.015267681534623101
2011-02-02,56.06,58.16010747435271,-0.03610907141598407
2011-02-03,55.92,58.20010747435271,-0.03917703202451117
2011-02-04,55.96,58.27010747435271,-0.03964481231426409
2011-02-07,56.03,58.120107474352714,-0.03596186526797185
2011-02-08,55.88,59.190107474352715,-0.055923322588778746
2011-02-09,56.95,59.24010747435271,-0.038658057386951605
2011-02-10,57.0,60.09010747435271,-0.05142456228209635
2011-02-11,57.85,59.39010747435271,-0.025932054004411342
2011-02-14,57.15,58.86010747435271,-0.02905376064931342
2011-02-15,56.62,59.41010747435271,-0.04696351501395957
2011-02-16,57.17,59.440107474352715,-0.03819151025815726
2011-02-17,57.2,59.92010747435271,-0.04539557068579991
2011-02-18,57.68,58.39010747435271,-0.012161434617407041
2011-02-22,56.15,57.21010747435271,-0.01853007311388044
2011-02-23,54.97,57.57010747435271,-0.045164193509818484
2011-02-24,55.33,57.800107474352714,-0.04273534396884571
2011-02-25,55.56,58.06010747435271,-0.04306067596339014
2011-02-28,55.82,57.89010747435271,-0.035759261204858506
2011-03-01,55.65,58.20010747435271,-0.043816198715380006
2011-03-02,55.96,59.45010747435271,-0.05870649562506469
2011-03-03,57.21,59.26010747435271,-0.03459506844870264
2011-03-04,57.02,58.85010747435271,-0.031097776247057562
2011-03-07,56.61,59.14010747435271,-0.04278158397750531
2011-03-08,56.9,58.14010747435271,-0.021329638492666336
2011-03-09,55.9,57.08010747435271,-0.02067458395874533
2011-03-10,54.84,57.49010747435271,-0.04609675630776944
2011-03-11,55.25,56.92010747435271,-0.0293412565165172
2011-03-14,54.68,56.32010747435271,-0.02912117089086863
2011-03-15,54.08,55.16010747435271,-0.019581315624791373
2011-03-16,52.92,54.86010747435271,-0.03536463130809053
2011-03-17,52.62,54.82010747435271,-0.04013322074171455
2011-03-18,52.58,55.99010747435271,-0.06090553542721411
2011-03-21,53.75,56.190107474352715,-0.0434259264491792
2011-03-22,53.95,55.730107474352714,-0.031941576196886534
2011-03-23,53.49,56.43010747435271,-0.052101752166411774
2011-03-24,54.19,56.63010747435271,-0.04308851922023671
2011-03-25,54.39,56.46010747435271,-0.03666495809086201
2011-03-28,54.22,56.870107474352714,-0.04659930483774555
2011-03-29,54.63,57.15010747435271,-0.04409628582909764
2011-03-30,54.91,57.79010747435271,-0.04983737875259886
2011-03-31,55.55,58.22010747435271,-0.04586229036985123
2011-04-01,55.98,62.917156614292956,-0.11025858426534552
2011-04-04,55.85,61.98715661429296,-0.09900690642225485
2011-04-05,54.92,62.597156614292956,-0.12264385524086263
2011-04-06,55.53,62.69715661429296,-0.11431390195865876
2011-04-07,55.63,62.87715661429296,-0.11525897487300762
2011-04-08,55.81,63.04715661429295,-0.11478957978340087
2011-04-11,55.98,62.50715661429295,-0.1044225488381989
2011-04-12,55.44,62.46715661429295,-0.11249362057060697
2011-04-13,55.4,61.93715661429295,-0.10554499062658629
2011-04-14,54.87,62.817156614292955,-0.1265125173221342
2011-04-15,55.75,61.667156614292956,-0.09595312868570793
2011-04-18,54.6,61.76715661429296,-0.11603507441743677
2011-04-19,54.7,63.037156614292954,-0.13225781526450697
2011-04-20,55.97,63.96715661429295,-0.1250197294607598
2011-04-21,56.9,63.927156614292954,-0.10992443566185162
2011-04-25,56.86,65.14715661429295,-0.12720672773729003
2011-04-26,58.08,66.86715661429295,-0.13141214699735992
2011-04-27,59.8,67.22715661429295,-0.11047851773510664
2011-04-28,60.16,67.05715661429295,-0.1028548921924145
2011-04-29,59.99,68.31715661429295,-0.12188968374820786
2011-05-02,61.25,67.70715661429296,-0.0953688935879764
2011-05-03,60.64,67.51715661429296,-0.10185791225747653
2011-05-04,60.45,66.78715661429295,-0.09488585733468324
2011-05-05,59.72,67.42715661429295,-0.1143034498455956
2011-05-06,60.36,67.83715661429295,-0.11022214060070956
2011-05-09,60.77,68.14715661429295,-0.1082533297177316
2011-05-10,61.08,68.40715661429296,-0.10711096582491231
2011-05-11,61.34,68.73715661429296,-0.10761510918760953
2011-05-12,61.67,68.97715661429295,-0.10593589201064302
2011-05-13,61.91,69.37715661429296,-0.10763134407204278
2011-05-16,62.31,68.94715661429295,-0.09626439929093533
2011-05-17,61.88,69.80715661429295,-0.11355793587315188
2011-05-18,62.74,72.44715661429295,-0.1339894768537796
2011-05-19,65.38,72.24715661429296,-0.09505089108149634
2011-05-20,65.18,71.45715661429296,-0.08784503766607166
2011-05-23,64.39,71.55715661429295,-0.10015988551536947
2011-05-24,64.49,71.25715661429295,-0.09496809774382131
2011-05-25,64.19,72.37715661429296,-0.11311796424835197
2011-05-26,65.31,72.21715661429296,-0.09564426153169703
2011-05-27,65.15,72.51715661429296,-0.10159191229018627
2011-05-31,65.45,70.92715661429295,-0.07722227811948146
2011-06-01,63.86,70.84715661429296,-0.09862296453663666
2011-06-02,63.78,69.86715661429295,-0.08712472224821699
2011-06-03,62.8,69.36715661429295,-0.09467242041949009
2011-06-06,62.3,69.55715661429295,-0.10433371586097462
2011-06-07,62.49,69.60715661429296,-0.10224748374266357
2011-06-08,62.54,70.59715661429296,-0.1141286278470558
2011-06-09,63.53,69.90715661429296,-0.09122322982578734
2011-06-10,62.84,69.45715661429296,-0.09526961564290792
2011-06-13,62.39,70.15715661429296,-0.11071082394337761
2011-06-14,63.09,68.39715661429295,-0.07759323452904932
2011-06-15,61.33,67.74715661429296,-0.09472215418320751
2011-06-16,60.68,69.28715661429295,-0.12422441668673445
2011-06-17,62.22,69.86715661429295,-0.10945280994487405
2011-06-20,62.8,71.04715661429296,-0.11608003764409391
2011-06-21,63.98,70.76715661429296,-0.09590828484582847
2011-06-22,63.7,70.62715661429296,-0.0980806384734324
2011-06-23,63.56,69.57715661429296,-0.08648178377925952
2011-06-24,62.51,70.38715661429295,-0.11191184575700563
2011-06-27,63.32,71.36715661429295,-0.11275714202520604
2011-06-28,64.3,71.13715661429295,-0.09611231232313866
2011-06-29,64.07,71.45715661429296,-0.10337882116086572
2011-06-30,64.39,72.07715661429296,-0.10665177395147951
2011-07-01,65.01,68.45450678964899,-0.050318188694770116
2011-07-05,64.98,68.72450678964898,-0.05448575718571713
2011-07-06,65.25,69.04450678964898,-0.05495740307348884
2011-07-07,65.57,68.25450678964899,-0.03933083566074658
2011-07-08,64.78,66.23450678964899,-0.02195995501662429
2011-07-11,62.76,65.964506789649,-0.04857925793135531
2011-07-12,62.49,65.98450678964899,-0.05295950458172061
2011-07-13,62.51,65.81450678964899,-0.05020939836578264
2011-07-14,62.34,66.69450678964898,-0.06529033647977733
2011-07-15,63.22,65.97450678964898,-0.04175107816162027
2011-07-18,62.5,67.00450678964899,-0.06722692256791374
2011-07-19,63.53,67.12450678964899,-0.05354984284522568
2011-07-20,63.65,68.57450678964898,-0.07181250030357222
2011-07-21,65.1,68.40450678964899,-0.04830831979844108
2011-07-22,64.93,67.53450678964899,-0.038565570601726384
2011-07-25,64.06,65.02450678964898,-0.014832973555172213
2011-07-26,61.55,63.504506789648985,-0.030777450112683402
2011-07-27,60.03,63.76450678964899,-0.05856717126298261
2011-07-28,60.29,63.56450678964899,-0.051514704589546434
2011-07-29,60.09,61.10450678964899,-0.0166028144722844
2011-08-01,57.63,59.824506789648986,-0.03668240504456077
2011-08-02,56.35,60.10450678964899,-0.06246631060111407
2011-08-03,56.63,57.72450678964899,-0.018960868624437577
2011-08-04,54.25,57.294506789648985,-0.05313784794110521
2011-08-05,53.82,53.48450678964899,0.006272717661405913
2011-08-08,50.01,55.51450678964899,-0.09915438518631203
2011-08-09,52.04,53.47450678964899,-0.02682599383836992
2011-08-10,50.0,56.06450678964899,-0.10817016213845765
2011-08-11,52.59,57.114506789648985,-0.0792181714238136
2011-08-12,53.64,58.38450678964899,-0.08126311329035918
2011-08-15,54.91,57.49450678964899,-0.04495223863915798
2011-08-16,54.02,57.84450678964899,-0.0661170265234825
2011-08-17,54.37,54.544506789648985,-0.0031993467338878867
2011-08-18,51.07,53.934506789648985,-0.05311083683069362
2011-08-19,50.46,53.58450678964899,-0.0583098917363285
2011-08-22,50.11,55.63450678964899,-0.09930000477108292
2011-08-23,52.16,57.13450678964899,-0.087066591962779
2011-08-24,53.66,56.09450678964899,-0.04340009261117572
2011-08-25,52.62,56.894506789648986,-0.07513039537283883
2011-08-26,53.42,58.35450678964899,-0.0845608516140226
2011-08-29,54.88,58.24450678964899,-0.05776522070656309
2011-08-30,54.77,58.40450678964899,-0.062229902954905714
2011-08-31,54.93,57.95450678964899,-0.05218760295254865
2011-09-01,54.48,55.81450678964899,-0.023909676290402748
2011-09-02,52.34,55.49450678964899,-0.056843586368036214
2011-09-06,52.02,57.69450678964899,-0.09835436864618552
2011-09-07,54.22,56.16450678964899,-0.034621630292805516
2011-09-08,52.69,53.964506789648986,-0.02361750093662407
2011-09-09,50.49,54.56450678964899,-0.07467320845319048
2011-09-12,51.09,55.65450678964899,-0.08201504339802945
2011-09-13,52.18,56.72450678964899,-0.08011540420265528
2011-09-14,53.25,58.05450678964899,-0.08275854977215347
2011-09-15,54.58,57.98450678964899,-0.05871407688263275
2011-09-16,54.51,56.684506789648985,-0.03836157202034729
2011-09-19,53.21,56.85450678964899,-0.06410233762352346
2011-09-20,53.38,54.81450678964899,-0.02617020335791609
2011-09-21,51.34,53.24450678964899,-0.0357690756188811
2011-09-22,49.77,54.41450678964899,-0.08535420173159569
2011-09-23,50.94,54.38450678964899,-0.06333617776422651
2011-09-26,50.91,55.48450678964899,-0.08244656128947325
2011-09-27,52.01,54.324506789648986,-0.0426052057612053
2011-09-28,50.85,54.97450678964899,-0.07502580797006042
2011-09-29,51.5,54.114506789648985,-0.04831434202684237
2011-09-30,50.64,51.396363167397475,-0.014716277977373737
2011-10-03,49.1,52.86636316739747,-0.07124309185921407
2011-10-04,50.57,55.11636316739747,-0.08248663202957385
2011-10-05,52.82,55.966363167397475,-0.0562188248320975
2011-10-06,53.67,52.786363167397475,0.016739869534112772
2011-10-07,50.49,54.65636316739747,-0.0762283277911675
2011-10-10,52.36,56.05636316739747,-0.06594011738434158
2011-10-11,53.76,56.94636316739747,-0.055953760524284135
2011-10-12,54.65,56.22636316739747,-0.028036015110995516
2011-10-13,53.93,55.58636316739747,-0.029798012912076288
2011-10-14,53.29,53.88636316739747,-0.011067051705547004
2011-10-17,51.59,54.73636316739747,-0.057482137747718154
2011-10-18,52.44,53.40636316739747,-0.01809453237563652
2011-10-19,51.11,54.19636316739747,-0.05694779108820558
2011-10-20,51.9,55.55636316739747,-0.06581358028027218
2011-10-21,53.26,56.76636316739747,-0.06176832496839035
2011-10-24,54.47,55.52636316739747,-0.019024533701456625
2011-10-25,53.23,50.65636316739747,0.05080579559369003
2011-10-26,48.36,52.94636316739747,-0.08662281775420588
2011-10-27,50.65,53.69636316739747,-0.05673313773412347
2011-10-28,51.4,52.56636316739747,-0.022188393815322338
2011-10-31,50.27,50.90636316739747,-0.012500660581564071
2011-11-01,48.61,52.04636316739747,-0.06602503918179736
2011-11-02,49.75,52.54636316739747,-0.053217063919135055
2011-11-03,50.25,51.15636316739747,-0.017717505922608456
2011-11-04,48.86,51.81636316739747,-0.057054624961745626
2011-11-07,49.52,52.716363167397475,-0.0606332261056709
2011-11-08,50.42,50.84636316739747,-0.008385322780978144
2011-11-09,48.55,50.02636316739747,-0.029511702908670112
2011-11-10,47.73,51.106363167397475,-0.06606541647931974
2011-11-11,48.81,50.94636316739747,-0.041933575520943345
2011-11-14,48.65,51.63636316739747,-0.05783449848542044
2011-11-15,49.34,50.70636316739747,-0.02694658188927246
2011-11-16,48.41,49.09636316739747,-0.013979918737713204
2011-11-17,46.8,48.19636316739747,-0.028972376246472642
2011-11-18,45.9,47.356363167397475,-0.030753273055396102
2011-11-21,45.06,47.40636316739747,-0.04949468827870607
2011-11-22,45.11,46.76636316739747,-0.03541783143300281
2011-11-23,44.47,46.716363167397475,-0.04808514651168683
2011-11-25,44.42,47.896363167397475,-0.0725809422157504
2011-11-28,45.6,48.38636316739747,-0.05758571186178563
2011-11-29,46.09,49.54636316739747,-0.06976017908155618
2011-11-30,47.25,49.33636316739747,-0.0422885481104166
2011-12-01,47.04,48.83636316739747,-0.036783311673722285
2011-12-02,46.54,49.076363167397474,-0.05168197078389947
2011-12-05,46.78,49.47636316739747,-0.05449800661933546
2011-12-06,47.18,49.27636316739747,-0.042542976645331576
2011-12-07,46.98,47.58636316739747,-0.012742372541991398
2011-12-08,45.29,47.936363167397474,-0.055205755976025395
2011-12-09,45.64,47.426363167397476,-0.037666037370233885
2011-12-12,45.13,46.98636316739747,-0.03950855189161662
2011-12-13,44.69,46.04636316739747,-0.029456466789060776
2011-12-14,43.75,46.44636316739747,-0.058053267974491396
2011-12-15,44.15,46.13636316739747,-0.043054177464970755
2011-12-16,43.84,45.83636316739747,-0.04355413539478725
2011-12-19,43.54,47.22636316739747,-0.07805731629875623
2011-12-20,44.93,46.95636316739747,-0.04315417614804562
2011-12-21,44.66,47.90636316739747,-0.06776475926702741
2011-12-22,45.61,47.98636316739747,-0.04952163511762031
2011-12-23,45.69,47.79636316739747,-0.044069528052173124
2011-12-27,45.5,46.52636316739747,-0.022059819369605882
2011-12-28,44.23,47.24636316739747,-0.06384328793118466
2011-12-29,44.95,47.26636316739747,-0.049006587606368
2011-12-30,44.97,49.541112266112265,-0.09226906819447922
2012-01-03,46.9,48.59111226611227,-0.034802913274567304
2012-01-04,45.95,48.98111226611227,-0.06188328777926411
2012-01-05,46.34,50.261112266112264,-0.07801483272697107
2012-01-06,47.62,50.31111226611227,-0.05348942102249854
2012-01-09,47.67,51.711112266112266,-0.07814785041397221
2012-01-10,49.07,52.611112266112265,-0.06730730664276707
2012-01-11,49.97,52.42111226611227,-0.04675811252667361
2012-01-12,49.78,51.99111226611227,-0.042528658644478856
2012-01-13,49.35,52.501112266112266,-0.06001991443800714
2012-01-17,49.86,53.831112266112264,-0.07376983493265399
2012-01-18,51.19,54.48111226611227,-0.060408316372780324
2012-01-19,51.84,53.78111226611227,-0.03609282486586596
2012-01-20,51.14,54.471112266112264,-0.06115374053385403
2012-01-23,51.83,55.12111226611226,-0.05970692772351038
2012-01-24,52.48,56.181112266112265,-0.06587823054448017
2012-01-25,53.54,54.95111226611227,-0.025679412261551016
2012-01-26,52.31,55.10111226611227,-0.05065437250399796
2012-01-27,52.46,55.09111226611227,-0.04775928744010349
2012-01-30,52.45,55.541112266112265,-0.05565448980031085
2012-01-31,52.9,57.35111226611227,-0.07761161188049615
2012-02-01,54.71,57.44111226611226,-0.04754629843272551
2012-02-02,54.8,58.931112266112265,-0.07010070075476615
2012-02-03,56.29,58.38111226611227,-0.03581830124408347
2012-02-06,55.74,58.001112266112266,-0.03898394664809457
2012-02-07,55.36,58.641112266112266,-0.055952422103159316
2012-02-08,56.0,58.711112266112266,-0.04617715729560634
2012-02-09,56.07,58.16111226611227,-0.035953787412876914
2012-02-10,55.52,58.34111226611227,-0.048355476207657455
2012-02-13,55.7,58.49111226611227,-0.04771857053108797
2012-02-14,55.85,58.501112266112266,-0.04531729677297036
2012-02-15,55.86,59.261112266112264,-0.057391974872823104
2012-02-16,56.62,59.02111226611227,-0.040682260532235004
2012-02-17,56.38,58.56111226611227,-0.037245062153206665
2012-02-21,55.92,58.48111226611227,-0.043793836451984536
2012-02-22,55.84,58.761112266112264,-0.049711657139561605
2012-02-23,56.12,59.30111226611226,-0.05364338280599368
2012-02-24,56.66,59.071112266112266,-0.04081711302895963
2012-02-27,56.43,59.88111226611227,-0.057632734855950774
2012-02-28,57.24,59.261112266112264,-0.0341052030383171
2012-02-29,56.62,59.821112266112266,-0.0535114133597554
2012-03-01,57.18,59.891112266112266,-0.045267355431070744
2012-03-02,57.25,59.20111226611227,-0.032957358256073155
2012-03-05,56.56,58.071112266112266,-0.02602175517471672
2012-03-06,55.43,57.891112266112266,-0.04251278252867374
2012-03-07,55.25,58.73111226611227,-0.05927203030549222
2012-03-08,56.09,58.91111226611227,-0.04788760825578686
2012-03-09,56.27,58.03111226611227,-0.0303477255103497
2012-03-12,55.39,59.721112266112264,-0.07252229742160843
2012-03-13,57.08,60.401112266112264,-0.05498428988327686
2012-03-14,57.76,60.641112266112266,-0.04751087436307311
2012-03-15,58.0,60.55111226611226,-0.042131550860709854
2012-03-16,57.91,60.571112266112266,-0.043933686646217995
2012-03-19,57.93,59.891112266112266,-0.03274462924312571
2012-03-20,57.25,59.62111226611226,-0.039769675136704374
2012-03-21,56.98,59.09111226611227,-0.03572639243284237
2012-03-22,56.45,59.391112266112266,-0.04952108411329448
2012-03-23,56.75,60.791112266112265,-0.06647537963152161
2012-03-26,58.15,60.27111226611227,-0.03519285087600543
2012-03-27,57.63,59.181112266112265,-0.02620958286720887
2012-03-28,56.54,58.70111226611227,-0.03681552499917218
2012-03-29,56.06,59.02111226611227,-0.05017039077070096
2012-03-30,56.38,58.50996487435828,-0.03640345501714237
2012-04-02,56.38,58.29996487435828,-0.03293252197485841
2012-04-03,56.17,57.709964874358285,-0.026684557471330583
2012-04-04,55.58,58.01996487435828,-0.042053884031850175
2012-04-05,55.89,56.65996487435828,-0.0135892225853943
2012-04-09,54.53,55.23996487435828,-0.012852377367963075
2012-04-10,53.11,55.48996487435828,-0.04289000506212348
2012-04-11,53.36,57.249964874358284,-0.06794702639373251
2012-04-12,55.12,56.22996487435828,-0.019739739778219967
2012-04-13,54.1,55.76996487435828,-0.029943803588911466
2012-04-16,53.64,56.209964874358285,-0.04572080555650093
2012-04-17,54.08,56.64996487435828,-0.04536569228344811
2012-04-18,54.52,56.499964874358284,-0.0350436478812195
2012-04-19,54.37,56.26996487435828,-0.03376516901335547
2012-04-20,54.14,55.87996487435828,-0.0311375441675823
2012-04-23,53.75,54.86996487435828,-0.02041125553702805
2012-04-24,52.74,57.19996487435828,-0.07797146176845993
2012-04-25,55.07,57.03996487435828,-0.034536572361107076
2012-04-26,54.91,57.03996487435828,-0.03734162317683665
2012-04-27,54.91,57.779964874358285,-0.049670588768944146
2012-04-30,55.65,58.23996487435828,-0.044470577548349155
2012-05-01,56.11,57.73996487435828,-0.02822940536775642
2012-05-02,55.61,57.36996487435828,-0.03067746125019688
2012-05-03,55.24,56.15996487435828,-0.016381151170881902
2012-05-04,54.03,56.15996487435828,-0.037926748692301726
2012-05-07,54.03,55.91996487435828,-0.033797676350560635
2012-05-08,53.79,55.46996487435828,-0.030286027369288426
2012-05-09,53.34,55.58996487435828,-0.04047429926324897
2012-05-10,53.46,55.429964874358284,-0.035539709953335774
2012-05-11,53.3,54.66996487435828,-0.02505882119197833
2012-05-14,52.54,53.959964874358285,-0.026315155646682964
2012-05-15,51.83,53.66996487435828,-0.034282952833407876
2012-05-16,51.54,53.279964874358285,-0.032657019922242236
2012-05-17,51.15,52.66996487435828,-0.028858285324170674
2012-05-18,50.54,54.04996487435828,-0.06493926281945539
2012-05-21,51.92,53.46996487435828,-0.02898757981233635
2012-05-22,51.34,53.10996487435828,-0.03332641771738065
2012-05-23,50.98,54.33996487435828,-0.06183229750197672
2012-05-24,52.21,53.80996487435828,-0.029733616777005145
2012-05-25,51.68,53.84996487435828,-0.04029649563228499
2012-05-29,51.72,53.29996487435828,-0.029642887722021283
2012-05-30,51.17,52.60996487435828,-0.027370572814431005
2012-05-31,50.48,51.25996487435828,-0.015215868295462842
2012-06-01,49.13,50.75996487435828,-0.03211122935945265
2012-06-04,48.63,51.50996487435828,-0.05591082970805772
2012-06-05,49.38,52.23996487435828,-0.05474668448259379
2012-06-06,50.11,52.779964874358285,-0.05058671184632435
2012-06-07,50.65,52.999964874358284,-0.04433898927912716
2012-06-08,50.87,51.84996487435828,-0.018900010380583865
2012-06-11,49.72,52.43996487435828,-0.05186816735814159
2012-06-12,50.31,51.98996487435828,-0.03231325272902508
2012-06-13,49.86,52.76996487435828,-0.055144339801754816
2012-06-14,50.64,53.35996487435828,-0.05097388802190428
2012-06-15,51.23,53.029964874358285,-0.033942411212658175
2012-06-18,50.9,54.04996487435828,-0.05827875895350765
2012-06-19,51.92,53.75996487435828,-0.034225559459691635
2012-06-20,51.63,52.529964874358285,-0.017132409597280907
2012-06-21,50.4,53.16996487435828,-0.05209642099451761
2012-06-22,51.04,51.959964874358285,-0.01770526359251412
2012-06-25,49.83,51.66996487435828,-0.03560995016800139
2012-06-26,49.54,53.01996487435828,-0.06563499018916319
2012-06-27,50.89,52.679964874358284,-0.03397809544154684
2012-06-28,50.55,54.03996487435828,-0.06458118324970008
2012-06-29,51.91,53.36133116883117,-0.027198181474132888
2012-07-02,51.38,54.781331168831166,-0.06208923909403674
2012-07-03,52.8,54.57133116883117,-0.032459006054865736
2012-07-05,52.59,53.41133116883117,-0.01537747048907967
2012-07-06,51.43,53.56133116883117,-0.039792348739671524
2012-07-09,51.58,53.16133116883117,-0.029745891121671475
2012-07-10,51.18,53.70133116883117,-0.04695099942503056
2012-07-11,51.72,53.43133116883117,-0.032028608147974924
2012-07-12,51.45,54.02133116883117,-0.047598441452600726
2012-07-13,52.04,53.88133116883117,-0.03417382475317032
2012-07-16,51.9,54.30133116883117,-0.044222325993538925
2012-07-17,52.32,55.211331168831165,-0.05236843792064605
2012-07-18,53.23,55.01133116883117,-0.03238116822449222
2012-07-19,53.03,54.031331168831166,-0.018532417158154346
2012-07-20,52.05,52.68133116883117,-0.011983963860136893
2012-07-23,50.7,51.76133116883117,-0.02050432523401302
2012-07-24,49.78,56.12133116883117,-0.11299324226209795
2012-07-25,54.14,56.671331168831166,-0.04466687329595287
2012-07-26,54.69,58.08133116883117,-0.05838934990958167
2012-07-27,56.1,58.04133116883117,-0.03344739222441684
2012-07-30,56.06,57.65133116883117,-0.027602678664452318
2012-07-31,55.67,57.64133116883117,-0.03419995910672413
2012-08-01,55.66,56.37133116883117,-0.012618668995073912
2012-08-02,54.39,58.58133116883117,-0.07154721624115656
2012-08-03,56.6,58.56133116883117,-0.03349191573491872
2012-08-06,56.58,59.13133116883117,-0.04314685833042786
2012-08-07,57.15,59.281331168831166,-0.035952822360908354
2012-08-08,57.3,58.93133116883117,-0.027681899194803683
2012-08-09,56.95,59.05133116883117,-0.035584823021573175
2012-08-10,57.07,58.97133116883117,-0.032241618616133616
2012-08-13,56.99,58.69133116883117,-0.028987776132341048
2012-08-14,56.71,59.54133116883117,-0.04755236594900525
2012-08-15,57.56,58.531331168831166,-0.016595063693825796
2012-08-16,56.55,58.59133116883117,-0.03484015686465747
2012-08-17,56.61,58.54133116883117,-0.032990899425591746
2012-08-20,56.56,58.36133116883117,-0.030865148768114414
2012-08-21,56.38,58.54133116883117,-0.03691974756429717
2012-08-22,56.56,58.29133116883117,-0.02970134896759613
2012-08-23,56.31,58.57133116883117,-0.038608157330638604
2012-08-24,56.59,58.62133116883117,-0.03465174072865851
2012-08-27,56.64,58.26133116883117,-0.027828598082196843
2012-08-28,56.28,59.15133116883117,-0.04854212258783741
2012-08-29,57.17,58.961331168831165,-0.030381457360618702
2012-08-30,56.98,59.33133116883117,-0.039630514308541365
2012-08-31,57.35,59.29133116883117,-0.032742242930981935
2012-09-04,57.31,59.02133116883117,-0.02899512997997089
2012-09-05,57.04,60.211331168831165,-0.052670005915312346
2012-09-06,58.23,60.91133116883117,-0.04402023592948878
2012-09-07,58.93,61.031331168831166,-0.034430367625740366
2012-09-10,59.05,61.06133116883117,-0.032939523759643374
2012-09-11,59.08,61.31133116883117,-0.036393454950224724
2012-09-12,59.33,61.95133116883117,-0.042312749691971185
2012-09-13,59.97,62.59133116883117,-0.04188009936648418
2012-09-14,60.61,62.171331168831166,-0.025113362372622294
2012-09-17,60.19,61.961331168831165,-0.028587687440166154
2012-09-18,59.98,61.72133116883117,-0.028212793467917496
2012-09-19,59.74,61.70133116883117,-0.03178750169043265
2012-09-20,59.72,61.69133116883117,-0.03195475168847006
2012-09-21,59.71,61.45133116883117,-0.028336752609101956
2012-09-24,59.47,60.99133116883117,-0.024943399982858994
2012-09-25,59.01,60.70133116883117,-0.0278631643864119
2012-09-26,58.72,61.421331168831166,-0.04398034229192971
