date,AJG,dcf,Deviation
2010-11-04,28.89,30.396895822316235,-0.04957400357999486
2010-11-05,28.83,30.046895822316234,-0.040499884897009286
2010-11-08,28.48,29.536895822316236,-0.035782223991111195
2010-11-09,27.97,29.766895822316236,-0.06036557634501827
2010-11-10,28.2,29.826895822316235,-0.05454459062746331
2010-11-11,28.26,29.536895822316236,-0.04323053546308986
2010-11-12,27.97,29.776895822316234,-0.06068113456480784
2010-11-15,28.21,29.356895822316236,-0.03906733972344578
2010-11-16,27.79,29.366895822316234,-0.05369637403480465
2010-11-17,27.8,29.826895822316235,-0.06795530565402408
2010-11-18,28.26,29.826895822316235,-0.052532983373479114
2010-11-19,28.26,29.866895822316234,-0.05380190267766549
2010-11-22,28.3,29.596895822316235,-0.04381864335037344
2010-11-23,28.03,29.986895822316235,-0.06525836598464829
2010-11-24,28.42,29.836895822316233,-0.04748804402287976
2010-11-26,28.27,29.866895822316234,-0.05346708381803278
2010-11-29,28.3,29.646895822316235,-0.045431259663360146
2010-11-30,28.08,30.316895822316233,-0.07378380146260421
2010-12-01,28.75,30.436895822316234,-0.05542272878824284
2010-12-02,28.87,30.456895822316234,-0.0521030058865517
2010-12-03,28.89,30.156895822316233,-0.04201015349128623
2010-12-06,28.59,30.456895822316234,-0.061296326231261244
2010-12-07,28.89,30.616895822316234,-0.0564033608220178
2010-12-08,29.05,30.736895822316235,-0.05488178871633098
2010-12-09,29.17,30.936895822316234,-0.0571128995120993
2010-12-10,29.37,31.046895822316234,-0.05401170641706776
2010-12-13,29.48,31.156895822316233,-0.05382101708332421
2010-12-14,29.59,30.966895822316236,-0.044463475778026784
2010-12-15,29.4,31.216895822316236,-0.05820232199440467
2010-12-16,29.65,31.036895822316236,-0.04468539090558876
2010-12-17,29.47,31.066895822316233,-0.05140184688710159
2010-12-20,29.5,31.086895822316233,-0.05104709815307629
2010-12-21,29.52,31.056895822316235,-0.04948645966129961
2010-12-22,29.49,31.006895822316235,-0.048921240971967817
2010-12-23,29.44,30.976895822316234,-0.04961426190448137
2010-12-27,29.41,30.916895822316235,-0.04874020441691751
2010-12-28,29.35,30.806895822316235,-0.04729122436480182
2010-12-29,29.24,30.756895822316235,-0.04931888546488572
2010-12-30,29.19,30.646895822316235,-0.04753812036178107
2010-12-31,29.08,30.77099418297197,-0.05495416147157617
2011-01-03,29.45,30.420994182971974,-0.03191855522971321
2011-01-04,29.1,30.440994182971973,-0.044052246615588375
2011-01-05,29.12,30.340994182971972,-0.040242392045848674
2011-01-06,29.02,30.160994182971972,-0.03783012509634531
2011-01-07,28.84,30.27099418297197,-0.04727278444580896
2011-01-10,28.95,30.22099418297197,-0.042056663499446145
2011-01-11,28.9,30.160994182971972,-0.04180877378650516
2011-01-12,28.84,30.010994182971974,-0.03901884009015566
2011-01-13,28.69,30.250994182971972,-0.0516014175775632
2011-01-14,28.93,30.510994182971974,-0.05181719656497852
2011-01-18,29.19,30.22099418297197,-0.03411516433674722
2011-01-19,28.9,30.160994182971972,-0.04180877378650516
2011-01-20,28.84,29.960994182971973,-0.03741511967613809
2011-01-21,28.64,30.260994182971974,-0.053567115910689966
2011-01-24,28.94,30.77099418297197,-0.059503900721712966
2011-01-25,29.45,30.990994182971974,-0.04972393508494399
2011-01-26,29.67,31.320994182971972,-0.05271206186263244
2011-01-27,30.0,31.02099418297197,-0.032913006493274
2011-01-28,29.7,31.000994182971972,-0.04196620841555376
2011-01-31,29.68,31.27099418297197,-0.05087763355596531
2011-02-01,29.95,31.210994182971973,-0.04040224337550724
2011-02-02,29.89,31.080994182971974,-0.038319050412630395
2011-02-03,29.76,31.370994182971973,-0.05135298465760485
2011-02-04,30.05,31.510994182971974,-0.046364585467806974
2011-02-07,30.19,31.550994182971973,-0.043136332727876425
2011-02-08,30.23,31.350994182971974,-0.03575625629061652
2011-02-09,30.03,31.420994182971974,-0.04426957895959249
2011-02-10,30.1,31.620994182971973,-0.04810077046189243
2011-02-11,30.3,31.740994182971974,-0.04539852074781647
2011-02-14,30.42,31.910994182971972,-0.046723526519508396
2011-02-15,30.59,32.420994182971974,-0.05647557174337492
2011-02-16,31.1,32.73099418297197,-0.04983026711179095
2011-02-17,31.41,32.94099418297197,-0.04647686631642034
2011-02-18,31.62,32.590994182971976,-0.029793328105323535
2011-02-22,31.27,32.00099418297197,-0.022842858530968457
2011-02-23,30.68,31.960994182971973,-0.040079922909733945
2011-02-24,30.64,32.43099418297197,-0.05522476964065259
2011-02-25,31.11,32.72099418297197,-0.049234267576451995
2011-02-28,31.4,32.28099418297197,-0.02729142039363497
2011-03-01,30.96,32.160994182971976,-0.03734319207109138
2011-03-02,30.84,32.71099418297197,-0.057197716844263224
2011-03-03,31.39,32.240994182971974,-0.02639478727431499
2011-03-04,30.92,32.020994182971975,-0.03438351028955422
2011-03-07,30.7,32.270994182971975,-0.048681307246521754
2011-03-08,30.95,32.060994182971974,-0.034652518154350886
2011-03-09,30.74,31.780994182971973,-0.03275524286555298
2011-03-10,30.46,32.170994182971974,-0.05318437388787933
2011-03-11,30.85,32.170994182971974,-0.04106165247672611
2011-03-14,30.85,31.740994182971974,-0.028070771124426908
2011-03-15,30.42,31.36099418297197,-0.03000524082501499
2011-03-16,30.04,31.420994182971974,-0.04395132041112748
2011-03-17,30.1,31.40099418297197,-0.04143162396041167
2011-03-18,30.08,31.79099418297197,-0.05382009046726899
2011-03-21,30.47,31.63099418297197,-0.03670432159849646
2011-03-22,30.31,31.660994182971972,-0.04267061783229065
2011-03-23,30.34,31.600994182971974,-0.03990362378065482
2011-03-24,30.28,31.70099418297197,-0.04482490911074488
2011-03-25,30.38,31.920994182971974,-0.048275256533018895
2011-03-28,30.6,31.72099418297197,-0.035339188188929005
2011-03-29,30.4,31.830994182971974,-0.044956000266478835
2011-03-30,30.51,31.730994182971973,-0.03847954387849595
2011-03-31,30.41,32.57203067160233,-0.0663769076420303
2011-04-01,30.81,32.652030671602326,-0.05641396978119195
2011-04-04,30.89,32.61203067160233,-0.052803540170278995
2011-04-05,30.85,32.82203067160233,-0.06008253088705229
2011-04-06,31.06,32.802030671602324,-0.0531074032898351
2011-04-07,31.04,32.552030671602324,-0.04644965737641027
2011-04-08,30.79,32.43203067160233,-0.050629906225393984
2011-04-11,30.67,31.782030671602328,-0.034989289485392816
2011-04-12,30.02,31.782030671602328,-0.05544109782691531
2011-04-13,30.02,31.822030671602327,-0.05662839968319311
2011-04-14,30.06,31.702030671602326,-0.05179575682743898
2011-04-15,29.94,31.072030671602327,-0.036432465054075935
2011-04-18,29.31,30.94203067160233,-0.05274478229705071
2011-04-19,29.18,31.35203067160233,-0.06927878753224381
2011-04-20,29.59,31.35203067160233,-0.0562014846839991
2011-04-21,29.59,31.372030671602328,-0.05680316617870085
2011-04-25,29.61,31.472030671602326,-0.05916461797561934
2011-04-26,29.71,31.712030671602328,-0.06313158221668591
2011-04-27,29.95,31.892030671602328,-0.06089391709169445
2011-04-28,30.13,31.542030671602326,-0.0447666380869256
2011-04-29,29.78,31.112030671602326,-0.042814006120730164
2011-05-02,29.35,31.422030671602325,-0.06594197215506259
2011-05-03,29.66,31.082030671602325,-0.04575089339003657
2011-05-04,29.32,31.032030671602328,-0.055169791810273705
2011-05-05,29.27,31.092030671602327,-0.05860121170105703
2011-05-06,29.33,30.932030671602327,-0.05179196570088429
2011-05-09,29.17,31.222030671602326,-0.06572380551367296
2011-05-10,29.46,31.10203067160233,-0.052794966635460905
2011-05-11,29.34,31.392030671602328,-0.0653678856608223
2011-05-12,29.63,30.932030671602327,-0.042093281408701055
2011-05-13,29.17,30.932030671602327,-0.05696459732338188
2011-05-16,29.17,30.502030671602327,-0.04367022923632613
2011-05-17,28.74,30.832030671602325,-0.06785251006931503
2011-05-18,29.07,30.882030671602326,-0.05867589119612471
2011-05-19,29.12,30.482030671602327,-0.0446830687323998
2011-05-20,28.72,29.912030671602327,-0.039851211864863845
2011-05-23,28.15,29.832030671602325,-0.056383378326420264
2011-05-24,28.07,29.962030671602328,-0.06314761146665449
2011-05-25,28.2,30.262030671602325,-0.06813920367668258
2011-05-26,28.5,30.382030671602326,-0.06194551944026028
2011-05-27,28.62,30.472030671602326,-0.060778052226374224
2011-05-31,28.71,30.082030671602325,-0.045609642732580946
2011-06-01,28.32,30.152030671602326,-0.06075977739462046
2011-06-02,28.39,30.142030671602328,-0.05812583401200522
2011-06-03,28.38,30.062030671602326,-0.05595199772020831
2011-06-06,28.3,30.202030671602326,-0.06297691344942324
2011-06-07,28.44,30.062030671602326,-0.05395612456528276
2011-06-08,28.3,30.112030671602326,-0.06017630266666785
2011-06-09,28.35,29.702030671602326,-0.045519805920037015
2011-06-10,27.94,30.012030671602325,-0.06904000246684072
2011-06-13,28.25,30.122030671602328,-0.062148222741410075
2011-06-14,28.36,29.792030671602326,-0.048067575097099136
2011-06-15,28.03,29.882030671602326,-0.061978072774095616
2011-06-16,28.12,29.862030671602326,-0.05833597489600506
2011-06-17,28.1,29.912030671602327,-0.060578657848282425
2011-06-20,28.15,30.182030671602327,-0.06732584343684422
2011-06-21,28.42,30.012030671602325,-0.05304641625295681
2011-06-22,28.25,29.922030671602325,-0.055879585511860896
2011-06-23,28.16,29.782030671602328,-0.05446340074953193
2011-06-24,28.02,29.682030671602327,-0.0559945069119695
2011-06-27,27.92,29.782030671602328,-0.06252195131132565
2011-06-28,28.02,30.212030671602328,-0.07255489362595935
2011-06-29,28.45,30.302030671602328,-0.061119028347429105
2011-06-30,28.54,30.121856160761503,-0.052515228554278925
2011-07-01,28.73,30.0418561607615,-0.04366761340382663
2011-07-05,28.65,30.2018561607615,-0.051382807483789206
2011-07-06,28.81,30.441856160761503,-0.053605672142453376
2011-07-07,29.05,30.191856160761503,-0.03782000532466445
2011-07-08,28.8,29.761856160761504,-0.032318419777514706
2011-07-11,28.37,29.9218561607615,-0.05186363280485751
2011-07-12,28.53,29.761856160761504,-0.041390434592100456
2011-07-13,28.37,29.4718561607615,-0.037386724295583984
2011-07-14,28.08,29.161856160761502,-0.03709832991417006
2011-07-15,27.77,28.9018561607615,-0.03916205777462012
2011-07-18,27.51,28.3618561607615,-0.03003527540415496
2011-07-19,26.97,28.3118561607615,-0.047395555880975104
2011-07-20,26.92,29.051856160761503,-0.07338106553208346
2011-07-21,27.66,28.941856160761503,-0.04429073773434766
2011-07-22,27.55,28.941856160761503,-0.04809146148160803
2011-07-25,27.55,28.9718561607615,-0.04907715104174837
2011-07-26,27.58,29.6118561607615,-0.06861630523026463
2011-07-27,28.22,29.511856160761504,-0.04377414127136936
2011-07-28,28.12,29.511856160761504,-0.04716260994156285
2011-07-29,28.12,29.7018561607615,-0.05325782174015292
2011-08-01,28.31,29.501856160761502,-0.040399361798350575
2011-08-02,28.11,29.7018561607615,-0.05359450103540897
2011-08-03,28.31,28.661856160761502,-0.012276112153657315
2011-08-04,27.27,27.841856160761502,-0.020539440957512034
2011-08-05,26.45,25.9018561607615,0.02116233816744284
2011-08-08,24.51,27.5618561607615,-0.11072752658459484
2011-08-09,26.17,26.601856160761503,-0.01623406119301185
2011-08-10,25.21,28.1118561607615,-0.10322534891210455
2011-08-11,26.72,27.891856160761503,-0.04201427664072355
2011-08-12,26.5,28.501856160761502,-0.070235992683082
2011-08-15,27.11,28.391856160761503,-0.04514872692730354
2011-08-16,27.0,28.341856160761502,-0.04734538744216987
2011-08-17,26.95,27.4518561607615,-0.018281319770239612
2011-08-18,26.06,27.2218561607615,-0.04268100433343114
2011-08-19,25.83,27.3318561607615,-0.054948926700324696
2011-08-22,25.94,28.4718561607615,-0.08892487186173614
2011-08-23,27.08,28.871856160761503,-0.06206238181515811
2011-08-24,27.48,28.6518561607615,-0.040899833999807234
2011-08-25,27.26,29.1318561607615,-0.06425461358973594
2011-08-26,27.74,29.7218561607615,-0.06668009393632457
2011-08-29,28.33,29.531856160761503,-0.040696939407364185
2011-08-30,28.14,29.601856160761503,-0.0493839356837108
2011-08-31,28.21,29.3618561607615,-0.03922967793503507
2011-09-01,27.97,28.571856160761502,-0.021064650380959504
2011-09-02,27.18,28.2418561607615,-0.03759866754922492
2011-09-06,26.85,29.121856160761503,-0.0780120658594069
2011-09-07,27.73,28.9918561607615,-0.04352450404570285
2011-09-08,27.6,28.531856160761503,-0.03266020112785506
2011-09-09,27.14,28.551856160761503,-0.049448839781625176
2011-09-12,27.16,28.481856160761502,-0.04641046402665916
2011-09-13,27.09,28.761856160761504,-0.058127547520467115
2011-09-14,27.37,29.2718561607615,-0.06497217499008179
2011-09-15,27.88,29.6718561607615,-0.060389082201439015
2011-09-16,28.28,29.411856160761502,-0.038482989804346834
2011-09-19,28.02,29.301856160761503,-0.043746585667772564
2011-09-20,27.91,28.3118561607615,-0.014193917858287497
2011-09-21,26.92,28.0418561607615,-0.040006487242855715
2011-09-22,26.65,28.0218561607615,-0.04895664844224301
2011-09-23,26.63,28.391856160761503,-0.062054983329918656
2011-09-26,27.0,28.551856160761503,-0.05435219875106412
2011-09-27,27.16,27.4918561607615,-0.012071071477347206
2011-09-28,26.1,28.2418561607615,-0.0758397800969377
2011-09-29,26.85,27.691856160761503,-0.030400857056103958
2011-09-30,26.3,26.816573241671072,-0.01926320850228369
2011-10-03,25.54,27.746573241671072,-0.07952597325990296
2011-10-04,26.47,28.116573241671073,-0.05856237271584419
2011-10-05,26.84,28.596573241671074,-0.06142600467637105
2011-10-06,27.32,28.236573241671074,-0.032460498440313956
2011-10-07,26.96,29.026573241671073,-0.07119590812408616
2011-10-10,27.75,28.716573241671075,-0.03365907323052264
2011-10-11,27.44,28.916573241671074,-0.05106321656202384
2011-10-12,27.64,28.696573241671075,-0.036818794800795085
2011-10-13,27.42,29.026573241671073,-0.05534836056240511
2011-10-14,27.75,28.296573241671073,-0.01931588100802817
2011-10-17,27.02,29.326573241671074,-0.07865130448973123
2011-10-18,28.05,29.746573241671072,-0.057034241486827564
2011-10-19,28.47,30.386573241671073,-0.06307302986842733
2011-10-20,29.11,31.796573241671073,-0.08449254016310725
2011-10-21,30.52,32.596573241671074,-0.06370526209228666
2011-10-24,31.32,31.816573241671072,-0.015607376630387582
2011-10-25,30.54,32.306573241671074,-0.054681542002493644
2011-10-26,31.03,33.196573241671075,-0.06526496653429914
2011-10-27,31.92,32.236573241671074,-0.009820313074152986
2011-10-28,30.96,32.17657324167107,-0.037809285424325934
2011-10-31,30.9,31.176573241671072,-0.00887118797589348
2011-11-01,29.9,31.736573241671074,-0.05786929885863035
2011-11-02,30.46,31.826573241671074,-0.04293812064824487
2011-11-03,30.55,31.746573241671072,-0.03769141420594113
2011-11-04,30.47,31.746573241671072,-0.040211371222750536
2011-11-07,30.47,32.28657324167107,-0.056264045988209443
2011-11-08,31.01,31.736573241671074,-0.022893878180806904
2011-11-09,30.46,32.056573241671074,-0.04980486309733356
2011-11-10,30.78,32.596573241671074,-0.055728963538682286
2011-11-11,31.32,32.32657324167107,-0.0311376412880513
2011-11-14,31.05,32.446573241671075,-0.04304224151096048
2011-11-15,31.17,32.21657324167107,-0.03248555437042455
2011-11-16,30.94,31.576573241671074,-0.020159668270494868
2011-11-17,30.3,31.626573241671075,-0.04194489335073415
2011-11-18,30.35,31.136573241671073,-0.02526203624162393
2011-11-21,29.86,31.176573241671072,-0.042229568704212905
2011-11-22,29.9,30.636573241671073,-0.024042285534375818
2011-11-23,29.36,30.806573241671074,-0.046956642347820154
2011-11-25,29.53,31.256573241671074,-0.055238724613906665
2011-11-28,29.98,31.086573241671072,-0.035596501199036235
2011-11-29,29.81,32.25657324167107,-0.07584727687411119
2011-11-30,30.98,32.45657324167107,-0.04549381201387259
2011-12-01,31.18,32.916573241671074,-0.0527568051789985
2011-12-02,31.64,33.21657324167107,-0.04746345236158245
2011-12-05,31.94,33.166573241671074,-0.036982211961831046
2011-12-06,31.89,33.406573241671076,-0.045397450097614755
2011-12-07,32.13,33.29657324167108,-0.03503583486516548
2011-12-08,32.02,33.806573241671074,-0.05284691911538919
2011-12-09,32.53,33.46657324167107,-0.02798533434862971
2011-12-12,32.19,33.67657324167107,-0.04414265165885711
2011-12-13,32.4,33.726573241671076,-0.039333176014218374
2011-12-14,32.45,33.876573241671075,-0.042110907484475546
2011-12-15,32.6,33.79657324167108,-0.035405164692724034
2011-12-16,32.52,33.476573241671076,-0.028574407385291933
2011-12-19,32.2,34.25657324167107,-0.060034412291109396
2011-12-20,32.98,34.476573241671076,-0.04340841043512422
2011-12-21,33.2,34.75657324167107,-0.04478500313732969
2011-12-22,33.48,35.07657324167107,-0.04551679637206807
2011-12-23,33.8,35.096573241671074,-0.036943015283657954
2011-12-27,33.82,34.70657324167107,-0.02554482217237719
2011-12-28,33.43,34.95657324167107,-0.043670563219030734
2011-12-29,33.68,34.71657324167107,-0.02985816700442223
2011-12-30,33.44,34.82992596509783,-0.03990608439680976
2012-01-03,33.29,34.299925965097835,-0.0294439692413766
2012-01-04,32.76,34.37992596509784,-0.04711836688486104
2012-01-05,32.84,34.449925965097826,-0.0467323490543603
2012-01-06,32.91,34.49992596509783,-0.0460849094779594
2012-01-09,32.96,34.549925965097835,-0.04601821626778502
2012-01-10,33.01,34.55992596509784,-0.044847490896337994
2012-01-11,33.02,34.57992596509783,-0.04511073756121653
2012-01-12,33.04,34.519925965097826,-0.04287164365862606
2012-01-13,32.98,34.38992596509783,-0.04099822624011351
2012-01-17,32.85,34.82992596509783,-0.05684554044363632
2012-01-18,33.29,34.66992596509784,-0.03980181458959586
2012-01-19,33.13,34.81992596509783,-0.048533301500748305
2012-01-20,33.28,35.09992596509783,-0.05184985196001557
2012-01-23,33.56,35.009925965097835,-0.04141471097491878
2012-01-24,33.47,35.08992596509783,-0.04616498668903113
2012-01-25,33.55,35.049925965097835,-0.04279398383298838
2012-01-26,33.51,34.92992596509783,-0.04065070067759746
2012-01-27,33.39,34.91992596509784,-0.0438124057487117
2012-01-30,33.38,34.87992596509784,-0.04300255587121138
2012-01-31,33.34,35.83992596509783,-0.06975254266798259
2012-02-01,34.3,36.20992596509783,-0.052745922953247204
2012-02-02,34.67,36.31992596509783,-0.04542756961243122
2012-02-03,34.78,36.48992596509784,-0.046860220180588
2012-02-06,34.95,36.73992596509784,-0.04871882340748945
2012-02-07,35.2,36.759925965097835,-0.04243550344956959
2012-02-08,35.22,37.03992596509783,-0.04913416854052899
2012-02-09,35.5,36.759925965097835,-0.03427444239942401
2012-02-10,35.22,36.81992596509783,-0.04345272086137342
2012-02-13,35.28,36.60992596509783,-0.03632692309636787
2012-02-14,35.07,36.23992596509784,-0.03228279125692968
2012-02-15,34.7,36.39992596509783,-0.04670135776451312
2012-02-16,34.86,36.37992596509784,-0.04177924843926362
2012-02-17,34.84,36.08992596509783,-0.034633652790161285
2012-02-21,34.55,35.939925965097835,-0.038673590102762834
2012-02-22,34.4,36.20992596509783,-0.04998424925923328
2012-02-23,34.67,36.049925965097835,-0.0382781913736473
2012-02-24,34.51,35.869925965097835,-0.03791270621581633
2012-02-27,34.33,35.78992596509783,-0.04079153353157383
2012-02-28,34.25,35.65992596509783,-0.039538106906834125
2012-02-29,34.12,36.189925965097835,-0.057196192307608196
2012-03-01,34.65,35.73992596509784,-0.03049603309649318
2012-03-02,34.2,36.009925965097835,-0.05026186298889035
2012-03-05,34.47,35.77992596509783,-0.03661063933937769
2012-03-06,34.24,36.009925965097835,-0.04915105815028087
2012-03-07,34.47,36.449925965097826,-0.054319066847863584
2012-03-08,34.91,36.65992596509783,-0.04773402888930689
2012-03-09,35.12,36.85992596509783,-0.04720372924094707
2012-03-12,35.32,37.34992596509783,-0.054348861815542104
2012-03-13,35.81,37.31992596509783,-0.04045897536104259
2012-03-14,35.78,37.799925965097835,-0.05343729950590148
2012-03-15,36.26,37.24992596509783,-0.02657524651258003
2012-03-16,35.71,36.95992596509783,-0.03381841095347882
2012-03-19,35.42,37.049925965097835,-0.04399269155445207
2012-03-20,35.51,36.88992596509783,-0.037406579953654706
2012-03-21,35.35,36.64992596509783,-0.03546872008242974
2012-03-22,35.11,36.96992596509783,-0.05030916120453499
2012-03-23,35.43,37.52992596509783,-0.055953373503873305
2012-03-26,35.99,37.549925965097835,-0.04154271746228644
2012-03-27,36.01,37.48992596509784,-0.03947529708315811
2012-03-28,35.95,37.28992596509783,-0.03593265286586933
2012-03-29,35.75,37.27992596509783,-0.04103886811712498
2012-03-30,35.74,37.41598096245373,-0.044793185140209135
2012-04-02,35.82,37.62598096245373,-0.04799824260411667
2012-04-03,36.03,37.56598096245373,-0.04088755099963726
2012-04-04,35.97,37.59598096245373,-0.04324879736686649
2012-04-05,36.0,37.10598096245373,-0.029806002530234466
2012-04-09,35.51,36.26598096245373,-0.020845457433962822
2012-04-10,34.67,36.46598096245372,-0.049250861077970276
2012-04-11,34.87,36.66598096245373,-0.04898221499358857
2012-04-12,35.07,36.48598096245373,-0.038808904820480494
2012-04-13,34.89,36.61598096245373,-0.04713736781280187
2012-04-16,35.02,37.44598096245373,-0.0647861506121633
2012-04-17,35.85,37.25598096245373,-0.0377383959872285
2012-04-18,35.66,37.80598096245373,-0.05676300172147297
2012-04-19,36.21,37.99598096245373,-0.04700447039960809
2012-04-20,36.4,37.87598096245373,-0.03896878509673096
2012-04-23,36.28,38.085980962453725,-0.047418522952949904
2012-04-24,36.49,38.59598096245373,-0.05456477358361311
2012-04-25,37.0,39.00598096245373,-0.05142752247109583
2012-04-26,37.41,39.17598096245373,-0.045078155519481355
2012-04-27,37.58,39.155980962453725,-0.04024879274420223
2012-04-30,37.56,39.32598096245372,-0.04490621515938231
2012-05-01,37.73,38.93598096245373,-0.03097343209656578
2012-05-02,37.34,38.73598096245373,-0.03603835317367676
2012-05-03,37.14,38.35598096245373,-0.03170251240983868
2012-05-04,36.76,37.95598096245373,-0.03150968390559583
2012-05-07,36.36,37.81598096245373,-0.03850173723906103
2012-05-08,36.22,37.60598096245373,-0.03685533330024049
2012-05-09,36.01,37.45598096245373,-0.03860480823885504
2012-05-10,35.86,37.44598096245373,-0.042353836691952584
2012-05-11,35.85,37.085980962453725,-0.033327444235735415
2012-05-14,35.49,37.09598096245373,-0.04329258644162026
2012-05-15,35.5,36.67598096245373,-0.032064062953288563
2012-05-16,35.08,36.12598096245373,-0.028953704081858378
2012-05-17,34.53,35.43598096245373,-0.02556669627443553
2012-05-18,33.84,35.69598096245373,-0.051994115651448625
2012-05-21,34.1,36.20598096245373,-0.05816665938806265
2012-05-22,34.61,36.30598096245373,-0.0467135418874276
2012-05-23,34.71,36.73598096245373,-0.055149771678191906
2012-05-24,35.14,36.53598096245373,-0.038208388708334096
2012-05-25,34.94,36.85598096245373,-0.0519856184103632
2012-05-29,35.26,36.38598096245373,-0.030945461209788916
2012-05-30,34.79,36.335980962453725,-0.042546834336224526
2012-05-31,34.74,35.80598096245373,-0.029771030811068133
2012-06-01,34.21,35.74598096245373,-0.04296933308578288
2012-06-04,34.15,35.84598096245373,-0.04731300181825571
2012-06-05,34.25,36.57598096245372,-0.06359312590526023
2012-06-06,34.98,36.41598096245373,-0.039432714003620695
2012-06-07,34.82,36.13598096245373,-0.036417468888448545
2012-06-08,34.54,35.77598096245373,-0.03454778678887582
2012-06-11,34.18,36.01598096245373,-0.05097684176276418
2012-06-12,34.42,36.00598096245373,-0.0440477087433766
2012-06-13,34.41,36.14598096245372,-0.04802694286418607
2012-06-14,34.55,35.67598096245373,-0.0315613175048709
2012-06-15,34.08,36.13598096245373,-0.056895673168246064
2012-06-18,34.54,36.52598096245373,-0.054371735135469335
2012-06-19,34.93,36.405980962453725,-0.040542265952837164
2012-06-20,34.81,36.20598096245373,-0.038556639686171845
2012-06-21,34.61,36.38598096245373,-0.04880948418805431
2012-06-22,34.79,35.88598096245373,-0.030540643812981383
2012-06-25,34.29,36.09598096245373,-0.05003274365454358
2012-06-26,34.5,35.76598096245373,-0.03539623207267062
2012-06-27,34.17,36.25598096245373,-0.05753480962531232
2012-06-28,34.66,36.66598096245373,-0.05470959482872895
2012-06-29,35.07,36.93180327868853,-0.050411924504181416
2012-07-02,35.44,37.02180327868852,-0.042726262326586495
2012-07-03,35.53,37.25180327868853,-0.04622066926015245
2012-07-05,35.76,36.94180327868853,-0.03199094721427165
2012-07-06,35.45,37.03180327868852,-0.042714724605345755
2012-07-09,35.54,36.92180327868852,-0.037425129760282005
2012-07-10,35.43,36.95180327868852,-0.041183464504050415
2012-07-11,35.46,36.74180327868852,-0.03488678192972661
2012-07-12,35.25,37.25180327868853,-0.05373708391276033
2012-07-13,35.76,37.00180327868853,-0.033560615122878446
2012-07-16,35.51,37.50180327868853,-0.053112200069067805
2012-07-17,36.01,37.481803278688524,-0.03926714165124934
2012-07-18,35.99,37.31180327868852,-0.03542587499231098
2012-07-19,35.82,37.13180327868852,-0.03532829442305652
2012-07-20,35.64,36.99180327868852,-0.03654331929980048
2012-07-23,35.5,36.39180327868853,-0.024505608360737008
2012-07-24,34.9,36.61180327868852,-0.04675550301792841
2012-07-25,35.12,36.93180327868853,-0.04905807780401639
2012-07-26,35.44,37.70180327868852,-0.05999191237537016
2012-07-27,36.21,37.53180327868852,-0.03521821930253677
2012-07-30,36.04,36.97180327868852,-0.02520307899684282
2012-07-31,35.48,37.44180327868853,-0.05239606821515386
2012-08-01,35.95,37.00180327868853,-0.028425730247971903
2012-08-02,35.51,37.04180327868852,-0.04135336682082702
2012-08-03,35.55,36.67180327868852,-0.030590349489043267
2012-08-06,35.18,36.70180327868852,-0.04146399203148099
2012-08-07,35.21,36.49180327868852,-0.03512578616352191
2012-08-08,35.0,36.34180327868852,-0.036921758350813016
2012-08-09,34.85,36.40180327868852,-0.042629846296571294
2012-08-10,34.91,36.22180327868852,-0.03621584680904988
2012-08-13,34.73,36.46180327868853,-0.04749636943219282
2012-08-14,34.97,37.17180327868852,-0.059233157514068435
2012-08-15,35.68,37.31180327868852,-0.04373423783622288
2012-08-16,35.82,37.56180327868852,-0.04637166287691974
2012-08-17,36.07,37.53180327868852,-0.03894838912572496
2012-08-20,36.04,37.28180327868852,-0.03330856260910475
2012-08-21,35.79,37.26180327868853,-0.039498981508775066
2012-08-22,35.77,37.051803278688524,-0.034594895936570724
2012-08-23,35.56,37.17180327868852,-0.04336091167287015
2012-08-24,35.68,37.411803278688524,-0.046290291483357615
2012-08-27,35.92,37.38180327868852,-0.03910467528252981
2012-08-28,35.89,37.45180327868852,-0.04170168435059696
2012-08-29,35.96,37.24180327868852,-0.03441839991196205
2012-08-30,35.75,37.21180327868853,-0.039283322760273576
2012-08-31,35.72,37.68180327868853,-0.05206235126751624
2012-09-04,36.19,37.76180327868853,-0.04162415833503397
2012-09-05,36.27,37.94180327868853,-0.04406230421914503
2012-09-06,36.45,37.981803278688524,-0.040329925028810054
2012-09-07,36.49,37.50180327868853,-0.02698012336018818
2012-09-10,36.01,37.72180327868852,-0.04537967779646501
2012-09-11,36.23,38.13180327868852,-0.04987446475555024
2012-09-12,36.64,38.63180327868852,-0.05155864105850094
2012-09-13,37.14,38.78180327868852,-0.04233437179004851
2012-09-14,37.29,38.661803278688524,-0.035482133846682196
2012-09-17,37.17,38.36180327868852,-0.03106744670031225
2012-09-18,36.87,38.49180327868852,-0.042133730834753025
2012-09-19,37.0,38.57180327868853,-0.04075005950154709
2012-09-20,37.08,38.661803278688524,-0.040913851516089506
2012-09-21,37.17,38.51180327868853,-0.03484135159755164
2012-09-24,37.02,38.13180327868852,-0.029156850269126844
2012-09-25,36.64,37.43180327868853,-0.021153222910298086
2012-09-26,35.94,37.36180327868852,-0.03805499611683705
2012-09-27,35.87,37.31180327868852,-0.03864201544801893
2012-09-28,35.82,37.323960867265995,-0.04029478201990633
2012-10-01,35.71,37.563960867266005,-0.049354775813367
2012-10-02,35.95,37.883960867266005,-0.05104959521107144
