date,SRE,dcf,Deviation
2011-09-23,50.18,52.29551730429518,-0.04045312893618569
2011-09-26,50.67,52.63551730429518,-0.03734203452266227
2011-09-27,51.01,52.16551730429518,-0.022150979497715828
2011-09-28,50.54,53.03551730429518,-0.047053699692924056
2011-09-29,51.41,53.12551730429518,-0.03229177599286137
2011-09-30,51.5,52.54538095926929,-0.019894821203782276
2011-10-03,49.83,52.49538095926928,-0.050773628280502026
2011-10-04,49.78,52.735380959269285,-0.05604171062217045
2011-10-05,50.02,53.71538095926928,-0.06879558318820023
2011-10-06,51.0,53.64538095926928,-0.04931237157729962
2011-10-07,50.93,54.705380959269284,-0.0690129726375589
2011-10-10,51.99,54.49538095926928,-0.04597418928297503
2011-10-11,51.78,54.03538095926928,-0.041738966566541635
2011-10-12,51.32,54.47538095926929,-0.05792306366115241
2011-10-13,51.76,54.97538095926929,-0.0584876521665495
2011-10-14,52.26,55.03538095926928,-0.05042903148655031
2011-10-17,52.32,55.665380959269285,-0.06009805199603546
2011-10-18,52.95,55.86538095926929,-0.05218582437296637
2011-10-19,53.15,56.26538095926929,-0.05536941021557329
2011-10-20,53.55,57.24538095926928,-0.0645533473154557
2011-10-21,54.53,57.08538095926929,-0.04476419209836868
2011-10-24,54.37,56.57538095926929,-0.03898128341118956
2011-10-25,53.86,56.90538095926929,-0.05351657273763011
2011-10-26,54.19,57.385380959269284,-0.05568283952906561
2011-10-27,54.67,56.86538095926929,-0.03860663416361809
2011-10-28,54.15,56.445380959269286,-0.04066552338313778
2011-10-31,53.73,54.71538095926928,-0.018009213168100113
2011-11-01,52.0,55.71538095926928,-0.06668501399973215
2011-11-02,53.0,56.235380959269285,-0.05753283616256888
2011-11-03,53.52,56.29538095926929,-0.049300331785254725
2011-11-04,53.58,56.49538095926928,-0.05160388176461983
2011-11-07,53.78,57.065380959269284,-0.0575722251221672
2011-11-08,54.35,55.49538095926928,-0.020639212479862667
2011-11-09,52.78,55.76538095926929,-0.05353466448027655
2011-11-10,53.05,56.695380959269286,-0.06429767112576912
2011-11-11,53.98,55.985380959269285,-0.03581972516590093
2011-11-14,53.27,56.025380959269285,-0.04918094106798587
2011-11-15,53.31,55.32538095926929,-0.036427782770316885
2011-11-16,52.61,54.955380959269284,-0.04267791285092881
2011-11-17,52.24,55.89538095926928,-0.06539683416654662
2011-11-18,53.18,54.78538095926928,-0.029303090188654846
2011-11-21,52.07,54.21538095926928,-0.039571444879840545
2011-11-22,51.5,53.46538095926928,-0.0367598794585704
2011-11-23,50.75,53.595380959269285,-0.05309004075242385
2011-11-25,50.88,54.07538095926929,-0.05909123343349376
2011-11-28,51.36,54.375380959269286,-0.05545489348438781
2011-11-29,51.66,55.90538095926929,-0.07593868222385114
2011-11-30,53.19,55.90538095926929,-0.04857101253361673
2011-12-01,53.19,55.635380959269284,-0.0439537020706221
2011-12-02,52.92,56.025380959269285,-0.055428109654924285
2011-12-05,53.31,56.29538095926929,-0.05303065559551434
2011-12-06,53.58,55.74538095926928,-0.038844132410745136
2011-12-07,53.03,54.72538095926929,-0.030979792731477107
2011-12-08,52.01,55.24538095926928,-0.05856382747463773
2011-12-09,52.53,54.665380959269285,-0.03906276553455901
2011-12-12,51.95,55.47538095926929,-0.06354856691939914
2011-12-13,52.76,54.64538095926928,-0.03450211026389549
2011-12-14,51.93,55.47538095926929,-0.06390908720162458
2011-12-15,52.76,55.555380959269286,-0.0503170153997996
2011-12-16,52.84,54.775380959269285,-0.03533304425045303
2011-12-19,52.06,55.82538095926929,-0.06744926581005406
2011-12-20,53.11,57.04538095926929,-0.06898684684180079
2011-12-21,54.33,56.82538095926929,-0.04391314087375686
2011-12-22,54.11,57.33538095926929,-0.05625463553753274
2011-12-23,54.62,57.705380959269284,-0.053467820643053554
2011-12-27,54.99,57.18538095926929,-0.03839059777940379
2011-12-28,54.47,58.055380959269286,-0.06175794388094247
2011-12-29,55.34,57.71538095926928,-0.041156809844946296
2011-12-30,55.0,55.87337889145133,-0.01563139564457161
2012-01-03,54.83,56.31337889145133,-0.026341500379699512
2012-01-04,55.27,56.58337889145133,-0.023211390291323797
2012-01-05,55.54,56.893378891451334,-0.023787985839854753
2012-01-06,55.85,56.92337889145133,-0.018856556169973393
2012-01-09,55.88,57.09337889145133,-0.021252532517969547
2012-01-10,56.05,56.55337889145133,-0.008900951655205658
2012-01-11,55.51,56.56337889145133,-0.01862298384742589
2012-01-12,55.52,56.463378891451335,-0.016707800878600243
2012-01-13,55.42,56.963378891451335,-0.02709423003843181
2012-01-17,55.92,56.58337889145133,-0.011723917949897356
2012-01-18,55.54,56.68337889145133,-0.020171325595125578
2012-01-19,55.64,57.34337889145133,-0.029704892254008186
2012-01-20,56.3,57.26337889145133,-0.01682364733100228
2012-01-23,56.22,57.26337889145133,-0.018220700762858644
2012-01-24,56.22,58.23337889145133,-0.034574309953820936
2012-01-25,57.19,59.22337889145133,-0.0343340574197607
2012-01-26,58.18,58.713378891451335,-0.009084452326231118
2012-01-27,57.67,58.01337889145133,-0.005918960384876493
2012-01-30,56.97,57.94337889145133,-0.016798794099923242
2012-01-31,56.9,58.84337889145133,-0.03302629672297186
2012-02-01,57.8,58.65337889145133,-0.01454952651629271
2012-02-02,57.61,59.34337889145133,-0.02920930563495483
2012-02-03,58.3,58.503378891451334,-0.0034763614564671252
2012-02-06,57.46,59.38337889145133,-0.032389179049025274
2012-02-07,58.34,59.353378891451335,-0.017073651245780863
2012-02-08,58.31,59.213378891451335,-0.015256330720585742
2012-02-09,58.17,58.54337889145133,-0.006377815878096715
2012-02-10,57.5,58.56337889145133,-0.018157744849769175
2012-02-13,57.52,58.533378891451335,-0.017312837745632526
2012-02-14,57.49,58.49337889145133,-0.01715371740301308
2012-02-15,57.45,59.003378891451334,-0.02632694806019642
2012-02-16,57.96,59.36337889145133,-0.02364048202204716
2012-02-17,58.32,59.283378891451335,-0.016250404573182164
2012-02-21,58.24,59.31337889145133,-0.018096741603874977
2012-02-22,58.27,58.713378891451335,-0.007551581936223517
2012-02-23,57.67,59.08337889145133,-0.02392176815154745
2012-02-24,58.04,58.94337889145133,-0.015326214893702894
2012-02-27,57.9,59.42337889145133,-0.025636019355851247
2012-02-28,58.38,60.283378891451335,-0.031573858772558694
2012-02-29,59.24,60.34337889145133,-0.018285003453918924
2012-03-01,59.3,59.93337889145133,-0.010568049109970667
2012-03-02,58.89,59.94337889145133,-0.017572898140407522
2012-03-05,58.9,59.36337889145133,-0.007805803849181947
2012-03-06,58.32,59.33337889145133,-0.01707940640470318
2012-03-07,58.29,59.49337889145133,-0.02022710617339374
2012-03-08,58.45,60.213378891451335,-0.02928549973304495
2012-03-09,59.17,60.70337889145133,-0.025260190115500625
2012-03-12,59.66,60.99337889145133,-0.021861043209695286
2012-03-13,59.95,60.12337889145133,-0.0028837183579510928
2012-03-14,59.08,60.20337889145133,-0.018659731598733353
2012-03-15,59.16,59.753378891451334,-0.009930465899330554
2012-03-16,58.71,59.23337889145133,-0.008835877696770522
2012-03-19,58.19,59.74337889145133,-0.02600085432519128
2012-03-20,58.7,59.893378891451334,-0.019925055382401635
2012-03-21,58.85,59.34337889145133,-0.008313966960893815
2012-03-22,58.3,59.17337889145133,-0.014759658951595034
2012-03-23,58.13,59.66337889145133,-0.02570050372509214
2012-03-26,58.62,60.09337889145133,-0.02451815688568193
2012-03-27,59.05,59.40337889145133,-0.0059488011969330845
2012-03-28,58.36,60.29337889145133,-0.03206618914047055
2012-03-29,59.25,61.003378891451334,-0.02874232416816247
2012-03-30,59.96,62.79736110370404,-0.04518280790523033
2012-04-02,61.14,63.937361103704035,-0.04375158835796833
2012-04-03,62.28,63.81736110370404,-0.024090013706549285
2012-04-04,62.16,64.08736110370404,-0.030073965763471766
2012-04-05,62.43,63.94736110370404,-0.023728283349227164
2012-04-09,62.29,63.65736110370404,-0.021480015507970518
2012-04-10,62.0,64.33736110370404,-0.03632976335377658
2012-04-11,62.68,64.54736110370403,-0.028930092133493512
2012-04-12,62.89,64.04736110370403,-0.018070394841562032
2012-04-13,62.39,64.83736110370404,-0.037746155334570264
2012-04-16,63.18,65.68736110370403,-0.038171134622770664
2012-04-17,64.03,65.10736110370404,-0.016547454626336333
2012-04-18,63.45,65.16736110370404,-0.026353086493269506
2012-04-19,63.51,66.16736110370404,-0.040161207268628485
2012-04-20,64.51,65.11736110370404,-0.009327176246235913
2012-04-23,63.46,65.74736110370404,-0.034790158347133615
2012-04-24,64.09,65.77736110370404,-0.0256526117100343
2012-04-25,64.12,65.56736110370404,-0.022074414454698488
2012-04-26,63.91,66.45736110370405,-0.03833075917247142
2012-04-27,64.8,66.39736110370404,-0.024057599235143945
2012-04-30,64.74,66.71736110370404,-0.029637879421376856
2012-05-01,65.06,65.53736110370404,-0.007283801112294985
2012-05-02,63.88,66.10736110370404,-0.033693087524851006
2012-05-03,64.45,66.57736110370404,-0.031953220560820284
2012-05-04,64.92,66.69736110370404,-0.0266481473073652
2012-05-07,65.04,66.39736110370404,-0.020442997750829472
2012-05-08,64.74,65.84736110370403,-0.016817091606147083
2012-05-09,64.19,66.62736110370403,-0.03658198468809737
2012-05-10,64.97,66.54736110370403,-0.023702834756226587
2012-05-11,64.89,66.39736110370404,-0.022702123678525976
2012-05-14,64.74,65.90736110370403,-0.01771215057248643
2012-05-15,64.25,65.57736110370404,-0.02024114849032954
2012-05-16,63.92,65.37736110370403,-0.022291525370568444
2012-05-17,63.72,65.09736110370403,-0.021158478321568364
2012-05-18,63.44,65.69736110370404,-0.03435999659317779
2012-05-21,64.04,65.67736110370404,-0.024930372904579
2012-05-22,64.02,65.07736110370404,-0.016247756297602223
2012-05-23,63.42,65.70736110370405,-0.03481133719696894
2012-05-24,64.05,66.00736110370404,-0.02965367908934946
2012-05-25,64.35,66.38736110370404,-0.030688990642683822
2012-05-29,64.73,66.20736110370405,-0.022314151766145374
2012-05-30,64.55,66.66736110370404,-0.03176008572486311
2012-05-31,65.01,65.72736110370404,-0.010914192988399352
2012-06-01,64.07,65.99736110370404,-0.029203608621191868
2012-06-04,64.34,65.73736110370403,-0.021256726467915543
2012-06-05,64.08,67.02736110370404,-0.043972506975829107
2012-06-06,65.37,67.83736110370404,-0.03637171410503637
2012-06-07,66.18,68.38736110370404,-0.032277325343154306
2012-06-08,66.73,68.17736110370404,-0.021229350627145482
2012-06-11,66.52,68.60736110370404,-0.03042473970903603
2012-06-12,66.95,68.71736110370404,-0.025719280765698183
2012-06-13,67.06,69.14736110370404,-0.03018714048354665
2012-06-14,67.49,69.50736110370404,-0.02902370442022928
2012-06-15,67.85,70.38736110370404,-0.03604853291723309
2012-06-18,68.73,70.91736110370404,-0.030843802838424916
2012-06-19,69.26,70.17736110370404,-0.013072037609798581
2012-06-20,68.52,69.51736110370403,-0.014346935612475353
2012-06-21,67.86,68.85736110370404,-0.01448445144741961
2012-06-22,67.2,68.26736110370403,-0.015635013371655293
2012-06-25,66.61,69.36736110370404,-0.03975012253359034
2012-06-26,67.71,69.62736110370403,-0.027537466210277528
2012-06-27,67.97,69.84736110370403,-0.026878053430202886
2012-06-28,68.19,70.53736110370404,-0.033278266538110945
2012-06-29,68.88,70.29922934824182,-0.020188405497468254
2012-07-02,69.4,70.18922934824182,-0.01124430850103908
2012-07-03,69.29,69.67922934824182,-0.0055860168357564355
2012-07-05,68.78,69.60922934824183,-0.011912635091725354
2012-07-06,68.71,69.38922934824183,-0.009788685572987177
2012-07-09,68.49,68.99922934824183,-0.007380217910430975
2012-07-10,68.1,69.35922934824183,-0.018155180789559244
2012-07-11,68.46,69.30922934824183,-0.012252759931507984
2012-07-12,68.41,69.92922934824182,-0.021725240824207903
2012-07-13,69.03,69.55922934824183,-0.007608326791435416
2012-07-16,68.66,70.40922934824182,-0.024843750804176445
2012-07-17,69.51,71.15922934824182,-0.023176604965334247
2012-07-18,70.26,71.32922934824182,-0.014990058886261814
2012-07-19,70.43,71.58922934824183,-0.016192789876292912
2012-07-20,70.69,70.32922934824182,0.005129739869205396
2012-07-23,69.43,69.66922934824183,-0.00343378777804515
2012-07-24,68.77,68.96922934824183,-0.0028886700652529518
2012-07-25,68.07,70.57922934824182,-0.035551951635248824
2012-07-26,69.68,71.75922934824182,-0.028975079123989445
2012-07-27,70.86,71.75922934824182,-0.012531201302036443
2012-07-30,70.86,71.30922934824183,-0.00629973640646142
2012-07-31,70.41,70.97922934824183,-0.008019660870774659
2012-08-01,70.08,70.12922934824182,-0.0007019804537899965
2012-08-02,69.23,71.11922934824182,-0.026564255062312747
2012-08-03,70.22,70.61922934824182,-0.005653266849927174
2012-08-06,69.72,70.35922934824183,-0.009085223845729962
2012-08-07,69.46,69.78922934824182,-0.0047174807820129505
2012-08-08,68.89,69.77922934824183,-0.012743467598416935
2012-08-09,68.88,69.92922934824182,-0.015004160034665204
2012-08-10,69.03,69.49922934824183,-0.00675157627850298
2012-08-13,68.6,70.22922934824183,-0.023198735958828043
2012-08-14,69.33,70.18922934824182,-0.012241612512637556
2012-08-15,69.29,69.81922934824182,-0.007579994124571887
2012-08-16,68.92,69.63922934824183,-0.01032793376625707
2012-08-17,68.74,69.72922934824183,-0.014186724240152215
2012-08-20,68.83,68.64922934824182,0.0026332509989466235
2012-08-21,67.75,68.64922934824182,-0.013098899387205543
2012-08-22,67.75,67.84922934824182,-0.0014624977939324824
2012-08-23,66.95,68.07922934824182,-0.016586987823636212
2012-08-24,67.18,68.12922934824182,-0.013932776831950378
2012-08-27,67.23,67.63922934824183,-0.0060501775698078575
2012-08-28,66.74,67.72922934824183,-0.014605648960739459
2012-08-29,66.83,67.29922934824182,-0.006972284122508832
2012-08-30,66.4,67.09922934824182,-0.010420825321448168
2012-08-31,66.2,67.02922934824183,-0.01237116040725561
2012-09-04,66.13,66.63922934824183,-0.0076415851927205125
2012-09-05,65.74,67.68922934824182,-0.028796743100938493
2012-09-06,66.79,67.50922934824182,-0.010653792898919212
2012-09-07,66.61,67.46922934824183,-0.01273512913282171
2012-09-10,66.57,67.48922934824182,-0.01362038590629977
2012-09-11,66.59,67.18922934824182,-0.0089185328371012
2012-09-12,66.29,68.11922934824182,-0.02685334766326186
2012-09-13,67.22,66.68922934824182,0.007958866175924229
2012-09-14,65.79,66.34922934824182,-0.008428573379603788
2012-09-17,65.45,65.57922934824182,-0.0019705835144170347
2012-09-18,64.68,65.62922934824182,-0.014463515078091405
2012-09-19,64.73,65.68922934824182,-0.01460253618072771
2012-09-20,64.79,65.43922934824182,-0.009921103208396231
2012-09-21,64.54,65.90922934824182,-0.02077447061332305
2012-09-24,65.01,65.91922934824183,-0.0137930821890907
2012-09-25,65.02,65.03922934824182,-0.0002956576889751039
2012-09-26,64.14,64.95922934824182,-0.012611438843431966
2012-09-27,64.06,65.38922934824183,-0.020327955559206523
2012-09-28,64.49,66.80315052670674,-0.034626368793519546
2012-10-01,64.64,67.27315052670674,-0.0391411804871753
2012-10-02,65.11,68.22315052670675,-0.04563187866101359
2012-10-03,66.06,68.55315052670674,-0.03636813928391913
2012-10-04,66.39,68.84315052670675,-0.03563390849980175
2012-10-05,66.68,69.07315052670674,-0.03464661027415328
2012-10-08,66.91,68.90315052670675,-0.02892684168243098
2012-10-09,66.74,68.92315052670675,-0.03167514122647097
2012-10-10,66.76,69.17315052670675,-0.03488565300744917
2012-10-11,67.01,69.04315052670674,-0.02944753405944711
2012-10-12,66.88,69.70315052670675,-0.04050248095493281
2012-10-15,67.54,70.04315052670674,-0.03573726349948103
2012-10-16,67.88,70.52315052670674,-0.03747918955642515
2012-10-17,68.36,70.51315052670675,-0.030535446375938746
2012-10-18,68.35,69.94315052670675,-0.022777791888262566
2012-10-19,67.78,70.25315052670675,-0.035203410924134704
2012-10-22,68.09,69.92315052670675,-0.026216646602709726
2012-10-23,67.76,69.82315052670674,-0.02954823022369346
2012-10-24,67.66,70.81315052670675,-0.044527753718817564
2012-10-25,68.65,71.14315052670675,-0.03504413999448652
2012-10-26,68.98,71.91315052670674,-0.04078740126421576
2012-10-31,69.75,71.15315052670675,-0.01972014613998141
2012-11-01,68.99,71.29315052670674,-0.03230535485795338
2012-11-02,69.13,70.40315052670675,-0.018083715248280008
2012-11-05,68.24,70.92315052670675,-0.03783180113658924
2012-11-06,68.76,69.16315052670674,-0.005828978634382254
2012-11-07,67.0,68.22315052670675,-0.01792867255856101
2012-11-08,66.06,67.95315052670675,-0.027859643181116445
2012-11-09,65.79,67.93315052670674,-0.031547933668469974
2012-11-12,65.77,68.35315052670674,-0.03779124307807091
2012-11-13,66.19,67.86315052670675,-0.024654772342882936
2012-11-14,65.7,67.35315052670674,-0.024544516682278084
2012-11-15,65.19,68.24315052670674,-0.044739296224489244
2012-11-16,66.08,68.07315052670674,-0.029279539896200024
2012-11-19,65.91,68.73315052670675,-0.04107407422870568
2012-11-20,66.57,68.46315052670674,-0.02765210937770457
2012-11-21,66.3,68.21315052670674,-0.02804665247000593
2012-11-23,66.05,68.94315052670675,-0.04196429238588417
2012-11-26,66.78,68.77315052670674,-0.028981521297802737
2012-11-27,66.61,69.64315052670675,-0.04355274716561819
2012-11-28,67.48,69.94315052670675,-0.03521646520292543
2012-11-29,67.78,70.58315052670675,-0.03971415990628113
2012-11-30,68.42,70.82315052670674,-0.03393170889510955
2012-12-03,68.66,70.40315052670675,-0.024759552856168154
2012-12-04,68.24,72.46315052670674,-0.058279973973120014
2012-12-05,70.3,73.66315052670674,-0.045655806229567
2012-12-06,71.5,73.50315052670675,-0.02725258049964696
2012-12-07,71.34,73.38315052670674,-0.027842229613229352
2012-12-10,71.22,73.69315052670675,-0.0335601139187347
2012-12-11,71.53,73.52315052670674,-0.02710915558471272
2012-12-12,71.36,73.60315052670674,-0.03047628410814862
2012-12-13,71.44,73.66315052670674,-0.030179954438695034
2012-12-14,71.5,74.90315052670675,-0.04543401048922979
2012-12-17,72.74,74.81315052670675,-0.02771104427645621
2012-12-18,72.65,74.42315052670675,-0.02382525483210296
2012-12-19,72.26,74.11315052670675,-0.02500434151748765
2012-12-20,71.95,74.12315052670675,-0.029318107922622016
2012-12-21,71.96,73.87315052670675,-0.02589777900449919
2012-12-24,71.71,73.15315052670675,-0.0197277973172173
2012-12-26,70.99,72.90315052670675,-0.02624235733140101
2012-12-27,70.74,72.35315052670674,-0.022295511874238394
2012-12-28,70.19,73.10315052670674,-0.03984986290902037
2012-12-31,70.94,74.10547011873057,-0.04271574168086245
2013-01-02,72.18,73.88547011873057,-0.02308261849034654
2013-01-03,71.96,73.92547011873057,-0.026587184573515277
2013-01-04,72.0,73.77547011873057,-0.024065859775250664
2013-01-07,71.85,72.76547011873056,-0.01258110635768317
2013-01-08,70.84,73.29547011873056,-0.033500980548360926
2013-01-09,71.37,73.78547011873057,-0.03273639261014072
2013-01-10,71.86,73.75547011873057,-0.025699383593911995
2013-01-11,71.83,74.17547011873057,-0.031620562902752725
2013-01-14,72.25,74.62547011873056,-0.03183189486044302
2013-01-15,72.7,74.14547011873057,-0.01949505635901838
2013-01-16,72.22,74.59547011873057,-0.03184469666790268
2013-01-17,72.67,75.11547011873057,-0.03255614475773316
2013-01-18,73.19,75.93547011873056,-0.03615530547763546
2013-01-22,74.01,75.61547011873057,-0.0212320324955948
2013-01-23,73.69,75.89547011873057,-0.029059311646404518
2013-01-24,73.97,76.28547011873057,-0.03035270170226101
2013-01-25,74.36,76.50547011873057,-0.028043355794049374
2013-01-28,74.58,76.84547011873057,-0.029480854437227033
2013-01-29,74.92,77.00547011873057,-0.027082103589720297
2013-01-30,75.08,76.97547011873057,-0.02462433962153021
2013-01-31,75.05,77.65547011873056,-0.03355166242309726
2013-02-01,75.73,77.42547011873057,-0.02189809265775977
2013-02-04,75.5,77.71547011873056,-0.02850745308940239
2013-02-05,75.79,77.66547011873057,-0.02414805596185088
2013-02-06,75.74,77.60547011873057,-0.024037868926978234
2013-02-07,75.68,78.06547011873057,-0.03055730164825088
2013-02-08,76.14,77.68547011873056,-0.019893940480356753
2013-02-11,75.76,77.75547011873057,-0.025663404975669657
2013-02-12,75.83,78.25547011873057,-0.030994256568270706
2013-02-13,76.33,77.27547011873057,-0.01223506136265351
2013-02-14,75.35,77.54547011873056,-0.028312035704588068
2013-02-15,75.62,78.38547011873057,-0.0352803920744712
2013-02-19,76.46,77.89547011873057,-0.01842815912841389
2013-02-20,75.97,77.75547011873057,-0.022962630359050107
2013-02-21,75.83,78.71547011873056,-0.03665696354704184
2013-02-22,76.79,77.65547011873056,-0.011144998767083636
2013-02-25,75.73,78.97547011873057,-0.04109466032745834
2013-02-26,77.05,79.62547011873056,-0.03234480267294182
2013-02-27,77.7,79.68547011873056,-0.024916338145112626
2013-02-28,77.76,80.37547011873056,-0.03254065095814662
2013-03-01,78.45,80.90547011873056,-0.030349865282620625
2013-03-04,78.98,81.45547011873057,-0.03039047120005922
2013-03-05,79.53,81.15547011873056,-0.020029088813760754
2013-03-06,79.23,80.40547011873056,-0.014619280466799167
2013-03-07,78.48,80.57547011873056,-0.026006303353152238
2013-03-08,78.65,81.14547011873057,-0.03075304283873448
2013-03-11,79.22,80.72547011873057,-0.0186492579915154
2013-03-12,78.8,80.84547011873057,-0.02530098613721432
2013-03-13,78.92,81.16547011873057,-0.027665337432849713
2013-03-14,79.24,80.94547011873057,-0.021069370728578063
2013-03-15,79.02,80.68547011873056,-0.020641512236091453
2013-03-18,78.76,81.07547011873056,-0.028559441164382804
2013-03-19,79.15,81.82547011873056,-0.032697277691755344
2013-03-20,79.9,81.19547011873057,-0.01595495557616977
2013-03-21,79.27,81.77547011873057,-0.0306384067874248
2013-03-22,79.85,81.14547011873057,-0.01596478665827028
2013-03-25,79.22,82.10547011873057,-0.0351434577325721
2013-03-26,80.18,81.48547011873057,-0.01602089448374533
2013-03-27,79.56,81.86547011873057,-0.028161691557953783
2013-03-28,79.94,85.87261798379213,-0.06908625966093018
2013-04-01,79.93,86.53261798379212,-0.0763020712609066
2013-04-02,80.59,86.32261798379213,-0.06640922295554652
2013-04-03,80.38,87.10261798379213,-0.07718043543815256
2013-04-04,81.16,87.50261798379212,-0.07248489393730995
2013-04-05,81.56,88.47261798379212,-0.0781328521900243
2013-04-08,82.53,87.73261798379212,-0.05930084047820461
2013-04-09,81.79,88.02261798379213,-0.07080700536468654
2013-04-10,82.08,88.37261798379213,-0.07120551735772063
2013-04-11,82.43,88.37261798379213,-0.06724501456867571
2013-04-12,82.43,86.92261798379212,-0.05168525854375239
2013-04-15,80.98,87.24261798379213,-0.07178393001635497
2013-04-16,81.3,87.17261798379212,-0.06736769090592198
2013-04-17,81.23,87.19261798379213,-0.06838443576611608
2013-04-18,81.25,88.49261798379213,-0.08184431819068405
2013-04-19,82.55,88.02261798379213,-0.062172860898091264
2013-04-22,82.08,87.50261798379212,-0.06197092279909311
2013-04-23,81.56,87.50261798379212,-0.06791360213808517
2013-04-24,81.56,87.46261798379213,-0.06748732338295604
2013-04-25,81.52,87.72261798379212,-0.07070716910133867
2013-04-26,81.78,88.42261798379212,-0.07512351630450154
2013-04-29,82.48,88.79261798379213,-0.07109395045593092
2013-04-30,82.85,88.04261798379213,-0.05897845955407699
2013-05-01,82.1,89.20261798379212,-0.07962342523492594
2013-05-02,83.26,89.84261798379212,-0.07326832333603239
2013-05-03,83.9,88.69261798379213,-0.05403626697171049
2013-05-06,82.75,89.27261798379213,-0.07306403834797748
2013-05-07,83.33,88.76261798379213,-0.061203895369378536
2013-05-08,82.82,87.82261798379213,-0.05696275172206067
2013-05-09,81.88,87.54261798379213,-0.06468412887584107
2013-05-10,81.6,87.49261798379213,-0.06734988756289972
2013-05-13,81.55,88.24261798379213,-0.07584337519339457
2013-05-14,82.3,89.48261798379212,-0.08026830400841767
2013-05-15,83.54,88.93261798379213,-0.06063712174508251
2013-05-16,82.99,90.39261798379212,-0.08189405450254195
2013-05-17,84.45,90.54261798379213,-0.06729005764868379
2013-05-20,84.6,89.76261798379213,-0.05751412001735856
2013-05-21,83.82,87.59261798379212,-0.04307004483517329
2013-05-22,81.65,85.41261798379213,-0.04405224980349065
2013-05-23,79.47,85.54261798379213,-0.07098938665803656
2013-05-24,79.6,88.05261798379213,-0.09599507859434697
2013-05-28,82.11,86.70261798379212,-0.052969772892563105
2013-05-29,80.76,87.62261798379213,-0.07832016597656921
2013-05-30,81.68,87.24261798379213,-0.06376032852230018
2013-05-31,81.3,87.30261798379213,-0.06875644880324816
2013-06-03,81.36,86.06261798379212,-0.05464181887515618
2013-06-04,80.12,84.85261798379213,-0.05577456649241053
2013-06-05,78.91,85.99261798379213,-0.08236309290091692
2013-06-06,80.05,86.13261798379213,-0.0706192163453887
2013-06-07,80.19,85.72261798379212,-0.06454093579874332
2013-06-10,79.78,85.48261798379212,-0.06671084857126586
2013-06-11,79.54,84.30261798379213,-0.056494307029798074
2013-06-12,78.36,85.92261798379212,-0.08801661496416091
2013-06-13,79.98,86.29261798379213,-0.07315362694150485
2013-06-14,80.35,86.63261798379213,-0.07252023695010046
2013-06-17,80.69,88.00261798379212,-0.08309545955938402
2013-06-18,82.06,86.97261798379212,-0.056484651119822704
2013-06-19,81.03,84.65261798379213,-0.042793927347713256
2013-06-20,78.71,85.53261798379212,-0.0797662709807967
2013-06-21,79.59,86.17261798379212,-0.07638874317396527
2013-06-24,80.23,86.93261798379213,-0.077101301436036
2013-06-25,80.99,88.31261798379212,-0.08291700722920514
2013-06-26,82.37,88.38261798379213,-0.06802941710659371
2013-06-27,82.44,87.70261798379212,-0.06000525531364054
2013-06-28,81.76,84.39245143568324,-0.03119297272327093
2013-07-01,80.55,84.24245143568325,-0.04383124390085369
2013-07-02,80.4,84.17245143568324,-0.04481812482990111
2013-07-03,80.33,83.57245143568325,-0.03879808932227646
2013-07-05,79.73,84.22245143568324,-0.05334030723522587
2013-07-08,80.38,84.80245143568324,-0.05215004237274157
2013-07-09,80.96,85.49245143568325,-0.053015808525423536
2013-07-10,81.65,86.93245143568325,-0.06076501178149163
2013-07-11,83.09,87.62245143568325,-0.051727055810692035
2013-07-12,83.78,89.30245143568324,-0.06183986382121409
2013-07-15,85.46,88.19245143568324,-0.03098282666148544
2013-07-16,84.35,88.67245143568324,-0.04874627198976733
2013-07-17,84.83,89.79245143568325,-0.055265797473385225
2013-07-18,85.95,90.69245143568324,-0.05229157841263621
2013-07-19,86.85,89.97245143568324,-0.03470452772886079
2013-07-22,86.13,90.69245143568324,-0.05030684873391933
2013-07-23,86.85,89.80245143568324,-0.03287718083952085
2013-07-24,85.96,90.95245143568324,-0.05489078476585807
2013-07-25,87.11,91.08245143568324,-0.04361379577588931
2013-07-26,87.24,90.92245143568324,-0.040501013528964735
2013-07-29,87.08,91.00245143568324,-0.04310270079323597
2013-07-30,87.16,91.47245143568324,-0.04714481101138357
2013-07-31,87.63,92.33245143568324,-0.050929563361142516
2013-08-01,88.49,92.44245143568324,-0.04275580509062071
2013-08-02,88.6,91.29245143568325,-0.029492596521850656
2013-08-05,87.45,91.50245143568324,-0.044287900182998885
2013-08-06,87.66,91.71245143568325,-0.044186491280578055
2013-08-07,87.87,91.34245143568324,-0.03801574603160596
2013-08-08,87.5,90.27245143568324,-0.03071204328220256
2013-08-09,86.43,89.99245143568325,-0.03958611393344802
2013-08-12,86.15,89.74245143568325,-0.04003068088972239
2013-08-13,85.9,89.33245143568324,-0.03842334314708129
2013-08-14,85.49,87.63245143568324,-0.024448151347856162
2013-08-15,83.79,86.71245143568325,-0.03370278878404098
2013-08-16,82.87,85.94245143568324,-0.03575010235753595
2013-08-19,82.1,87.05245143568324,-0.05689043047044173
2013-08-20,83.21,86.30245143568324,-0.03583271835549062
2013-08-21,82.46,87.18245143568325,-0.054167454091000544
2013-08-22,83.34,87.84245143568324,-0.05125598571187262
2013-08-23,84.0,87.38245143568324,-0.03870858942625166
