date,FIS,dcf,Deviation
2011-09-27,25.05,26.04927695287282,-0.03836102455667645
2011-09-28,24.67,26.16927695287282,-0.05729149321063798
2011-09-29,24.79,25.69927695287282,-0.03538142160731794
2011-09-30,24.32,24.70259067357513,-0.015487876499706399
2011-10-03,23.45,25.72259067357513,-0.0883499917412972
2011-10-04,24.47,25.58259067357513,-0.04349014874104806
2011-10-05,24.33,26.44259067357513,-0.0798934831936231
2011-10-06,25.19,26.04259067357513,-0.032738320248616226
2011-10-07,24.79,26.732590673575128,-0.07266750526709553
2011-10-10,25.48,26.79259067357513,-0.048990808300957145
2011-10-11,25.54,27.09259067357513,-0.05730683685002691
2011-10-12,25.84,26.99259067357513,-0.04270026124996884
2011-10-13,25.74,27.35259067357513,-0.05895568331423273
2011-10-14,26.1,26.86259067357513,-0.02838857513193227
2011-10-17,25.61,27.572590673575128,-0.07117904504548522
2011-10-18,26.32,26.822590673575128,-0.018737588762082757
2011-10-19,25.57,26.70259067357513,-0.042415010866190705
2011-10-20,25.45,27.03259067357513,-0.05854380339218257
2011-10-21,25.78,27.68259067357513,-0.06872877961495416
2011-10-24,26.43,27.162590673575128,-0.026970574433749506
2011-10-25,25.91,27.56259067357513,-0.05995774102466733
2011-10-26,26.31,28.56259067357513,-0.07886506862485454
2011-10-27,27.31,28.33259067357513,-0.03609238157415895
2011-10-28,27.08,27.43259067357513,-0.012852984895618036
2011-10-31,26.18,26.05259067357513,0.004890466672633043
2011-11-01,24.8,25.84259067357513,-0.040343891475292826
2011-11-02,24.59,26.76259067357513,-0.08118013312217576
2011-11-03,25.51,26.482590673575128,-0.036725661985388625
2011-11-04,25.23,26.912590673575128,-0.06252057611188011
2011-11-07,25.66,27.24259067357513,-0.058092517431178714
2011-11-08,25.99,26.12259067357513,-0.0050757091910204055
2011-11-09,24.87,26.34259067357513,-0.05590151294619328
2011-11-10,25.09,27.03259067357513,-0.07186106196895325
2011-11-11,25.78,26.252590673575128,-0.018001677603986632
2011-11-14,25.0,26.14259067357513,-0.04370609966861683
2011-11-15,24.89,25.72259067357513,-0.03236807225760707
2011-11-16,24.47,24.88259067357513,-0.016581499852155512
2011-11-17,23.63,24.93259067357513,-0.05224449759870664
2011-11-18,23.68,24.62259067357513,-0.03828153934210965
2011-11-21,23.37,24.08259067357513,-0.02958945253165912
2011-11-22,22.83,24.03259067357513,-0.05003999318714447
2011-11-23,22.78,23.83259067357513,-0.04416601988394864
2011-11-25,22.58,24.47259067357513,-0.07733511743073052
2011-11-28,23.22,24.04259067357513,-0.03421389503083916
2011-11-29,22.79,25.34259067357513,-0.1007233517067666
2011-11-30,24.09,25.86259067357513,-0.06853879009832764
2011-12-01,24.61,26.162590673575128,-0.059343919451496974
2011-12-02,24.91,26.84259067357513,-0.07199717408341089
2011-12-05,25.59,26.502590673575128,-0.03443401759530784
2011-12-06,25.25,27.21259067357513,-0.07212068476379607
2011-12-07,25.96,26.44259067357513,-0.01825050652307658
2011-12-08,25.19,26.97259067357513,-0.06608896769124672
2011-12-09,25.72,26.662590673575128,-0.035352553887770366
2011-12-12,25.41,26.482590673575128,-0.04050172759893089
2011-12-13,25.23,26.64259067357513,-0.05302001936981959
2011-12-14,25.39,26.482590673575128,-0.041256940721639324
2011-12-15,25.23,26.67259067357513,-0.05408513523226377
2011-12-16,25.42,26.27259067357513,-0.03245171685457959
2011-12-19,25.02,27.12259067357513,-0.07752174926356248
2011-12-20,25.87,27.31259067357513,-0.05281778981774998
2011-12-21,26.06,27.69259067357513,-0.05895406077456611
2011-12-22,26.44,27.85259067357513,-0.05071667085228482
2011-12-23,26.6,27.912590673575128,-0.0470250393066437
2011-12-27,26.66,27.59259067357513,-0.03379859052047096
2011-12-28,26.34,27.78259067357513,-0.05192426762948432
2011-12-29,26.53,27.84259067357513,-0.04714326655029577
2011-12-30,26.59,28.04342019543974,-0.051827494125559204
2012-01-03,26.69,28.053420195439738,-0.04860085458176577
2012-01-04,26.7,28.25342019543974,-0.054981668934031336
2012-01-05,26.9,27.78342019543974,-0.0317966682728551
2012-01-06,26.43,28.34342019543974,-0.06750844401437472
2012-01-09,26.99,28.52342019543974,-0.05376003946696761
2012-01-10,27.17,28.58342019543974,-0.04944895277666028
2012-01-11,27.23,28.45342019543974,-0.04299729828738896
2012-01-12,27.1,28.29342019543974,-0.04218013188918357
2012-01-13,26.94,28.38342019543974,-0.05085434332792804
2012-01-17,27.03,28.74342019543974,-0.059610866897168324
2012-01-18,27.39,28.95342019543974,-0.05399777245266468
2012-01-19,27.6,29.19342019543974,-0.05458148393618656
2012-01-20,27.84,29.31342019543974,-0.050264356244207886
2012-01-23,27.96,29.40342019543974,-0.04909021419432025
2012-01-24,28.05,29.68342019543974,-0.05502803196818551
2012-01-25,28.33,29.76342019543974,-0.04816046630485582
2012-01-26,28.41,29.90342019543974,-0.04994145103400194
2012-01-27,28.55,29.91342019543974,-0.045578880199315774
2012-01-30,28.56,29.91342019543974,-0.04524458208379889
2012-01-31,28.56,30.053420195439738,-0.04969218763548078
2012-02-01,28.7,30.10342019543974,-0.04661995834122323
2012-02-02,28.75,30.75342019543974,-0.06514463050639219
2012-02-03,29.4,30.61342019543974,-0.03963687127061011
2012-02-06,29.26,30.25342019543974,-0.03283662438898338
2012-02-07,28.9,30.17342019543974,-0.04220337592462253
2012-02-08,28.82,30.12342019543974,-0.04326932954436091
2012-02-09,28.77,30.00342019543974,-0.041109319784389475
2012-02-10,28.65,30.35342019543974,-0.05611954713741485
2012-02-13,29.0,32.39342019543974,-0.10475646520083903
2012-02-14,31.04,32.79342019543974,-0.053468658803803804
2012-02-15,31.44,32.51342019543974,-0.033014680983648015
2012-02-16,31.16,32.05342019543974,-0.027872850697126195
2012-02-17,30.7,32.12342019543974,-0.044310978930002354
2012-02-21,30.77,32.08342019543974,-0.04093766149116573
2012-02-22,30.73,32.46342019543974,-0.053396105062375354
2012-02-23,31.11,32.42342019543974,-0.04050837905201832
2012-02-24,31.07,32.57342019543974,-0.0461548153807384
2012-02-27,31.22,32.83342019543974,-0.04913957138293601
2012-02-28,31.48,33.08342019543974,-0.04846597437530842
2012-02-29,31.73,33.28342019543974,-0.046672492980531444
2012-03-01,31.93,32.54342019543974,-0.01884928479415615
2012-03-02,31.19,32.79342019543974,-0.04889457049261081
2012-03-05,31.44,32.43342019543974,-0.03062952317250267
2012-03-06,31.08,32.77342019543974,-0.05167053622543105
2012-03-07,31.42,33.05342019543974,-0.04941758480004732
2012-03-08,31.7,33.03342019543974,-0.04036579281075525
2012-03-09,31.68,33.13342019543974,-0.04386568566923188
2012-03-12,31.78,33.42342019543974,-0.04916971949100424
2012-03-13,32.07,33.57342019543974,-0.04478007264937356
2012-03-14,32.22,34.18342019543974,-0.057437792479924754
2012-03-15,32.83,34.35342019543974,-0.04434551747025084
2012-03-16,33.0,34.23342019543974,-0.03602970980983211
2012-03-19,32.88,34.23342019543974,-0.039535056319614514
2012-03-20,32.88,34.23342019543974,-0.039535056319614514
2012-03-21,32.88,34.29342019543974,-0.04121549228349308
2012-03-22,32.94,34.31342019543974,-0.040025744668328644
2012-03-23,32.96,34.70342019543974,-0.05023770526424476
2012-03-26,33.35,34.50342019543974,-0.03342915539695346
2012-03-27,33.15,34.403420195439736,-0.03643301126223142
2012-03-28,33.05,34.403420195439736,-0.03933969901106338
2012-03-29,33.05,34.473420195439736,-0.041290367691106944
2012-03-30,33.12,35.20067027758971,-0.05910882551899466
2012-04-02,33.57,34.86067027758971,-0.03702367933009665
2012-04-03,33.23,34.17067027758971,-0.02752858723425844
2012-04-04,32.54,34.210670277589706,-0.04883477184263496
2012-04-05,32.58,33.84067027758971,-0.037253111928594485
2012-04-09,32.21,33.85067027758971,-0.04846788155553561
2012-04-10,32.22,34.41067027758971,-0.06366252850983856
2012-04-11,32.78,34.52067027758971,-0.050423999985878765
2012-04-12,32.89,34.11067027758971,-0.035785584617833655
2012-04-13,32.48,34.48067027758971,-0.05802295203321561
2012-04-16,32.85,34.93067027758971,-0.05956571291231694
2012-04-17,33.3,35.040670277589705,-0.04967571293015349
2012-04-18,33.41,34.73067027758971,-0.03802605210420851
2012-04-19,33.1,34.70067027758971,-0.04612793541983673
2012-04-20,33.07,34.500670277589705,-0.0414678980459986
2012-04-23,32.87,34.26067027758971,-0.040590866037415685
2012-04-24,32.63,34.70067027758971,-0.059672342379132104
2012-04-25,33.07,35.26067027758971,-0.062127868255017704
2012-04-26,33.63,35.52067027758971,-0.05322732546470399
2012-04-27,33.89,35.30067027758971,-0.03996157201823047
2012-04-30,33.67,35.66067027758971,-0.05582257041423888
2012-05-01,34.03,35.49067027758971,-0.04115645791316691
2012-05-02,33.86,34.960670277589706,-0.03148309997635401
2012-05-03,33.33,34.56067027758971,-0.03560898176178362
2012-05-04,32.93,34.28067027758971,-0.03940034621997113
2012-05-07,32.65,33.87067027758971,-0.036039153272893976
2012-05-08,32.24,33.87067027758971,-0.04814402148600616
2012-05-09,32.24,34.19067027758971,-0.057052706535217435
2012-05-10,32.56,34.37067027758971,-0.05268067986356084
2012-05-11,32.74,34.12067027758971,-0.04046433632039537
2012-05-14,32.49,34.08067027758971,-0.04667367937994105
2012-05-15,32.45,34.15067027758971,-0.04979903070030578
2012-05-16,32.52,33.66067027758971,-0.03388733106568975
2012-05-17,32.03,33.000670277589705,-0.029413653402333262
2012-05-18,31.37,33.55067027758971,-0.06499632524618426
2012-05-21,31.92,34.24067027758971,-0.06777525845072518
2012-05-22,32.61,34.47067027758972,-0.053978360809519565
2012-05-23,32.84,34.59067027758971,-0.050611053892295144
2012-05-24,32.96,34.45067027758971,-0.043269703189472986
2012-05-25,32.82,34.97067027758972,-0.061499258107384214
2012-05-29,33.34,34.58067027758971,-0.03587756592427116
2012-05-30,32.95,34.41067027758971,-0.042448178597119135
2012-05-31,32.78,33.000670277589705,-0.006686842289368888
2012-06-01,31.37,32.87067027758971,-0.04565377781824009
2012-06-04,31.24,33.33067027758971,-0.06272511954238735
2012-06-05,31.7,33.77067027758971,-0.061315640482380696
2012-06-06,32.14,33.74067027758971,-0.04744038172391796
2012-06-07,32.11,34.02067027758971,-0.05616204095920818
2012-06-08,32.39,33.58067027758971,-0.035457013446938634
2012-06-11,31.95,33.73067027758971,-0.05279083584570121
2012-06-12,32.1,34.02067027758971,-0.05645597990627782
2012-06-13,32.39,34.22067027758972,-0.053496038001002555
2012-06-14,32.59,34.65067027758971,-0.05946985328368792
2012-06-15,33.02,34.87067027758971,-0.05307240333659646
2012-06-18,33.24,35.05067027758971,-0.051658649128527356
2012-06-19,33.42,35.500670277589705,-0.05860932374854777
2012-06-20,33.87,34.62067027758971,-0.021682719357274505
2012-06-21,32.99,34.91067027758971,-0.055016711576077904
2012-06-22,33.28,34.12067027758971,-0.024638152496724408
2012-06-25,32.49,34.37067027758971,-0.054717300023559234
2012-06-26,32.74,35.34067027758971,-0.07358859515573046
2012-06-27,33.71,35.09067027758971,-0.039345793815499075
2012-06-28,33.46,35.710670277589706,-0.06302514794862635
2012-06-29,34.08,36.258517520215634,-0.060082917593115126
2012-07-02,34.46,36.59851752021563,-0.05843180721826757
2012-07-03,34.8,36.26851752021563,-0.040490144638448466
2012-07-05,34.47,36.08851752021563,-0.044848545505062454
2012-07-06,34.29,36.16851752021563,-0.05193791863782293
2012-07-09,34.37,35.68851752021563,-0.036945146838020526
2012-07-10,33.89,35.91851752021563,-0.05647553574765274
2012-07-11,34.12,35.72851752021563,-0.04502055030146479
2012-07-12,33.93,36.11851752021563,-0.06059267296867077
2012-07-13,34.32,36.09851752021563,-0.04926843655614488
2012-07-16,34.3,36.02851752021564,-0.04797637091911333
2012-07-17,34.23,34.928517520215635,-0.019998487476926452
2012-07-18,33.13,34.398517520215634,-0.03687709853978849
2012-07-19,32.6,33.928517520215635,-0.039156368073673176
2012-07-20,32.13,33.79851752021563,-0.04936658891081991
2012-07-23,32.0,33.80851752021563,-0.05349295541084398
2012-07-24,32.01,33.468517520215634,-0.04357879070486659
2012-07-25,31.67,33.498517520215636,-0.05458502810197985
2012-07-26,31.7,34.11851752021563,-0.07088577394321527
2012-07-27,32.32,33.44851752021563,-0.03373893983593079
2012-07-30,31.65,33.23851752021563,-0.04779146721118044
2012-07-31,31.44,32.508517520215634,-0.032868847973493986
2012-08-01,30.71,32.65851752021563,-0.059663379362198454
2012-08-02,30.86,33.26851752021563,-0.07239629835480632
2012-08-03,31.47,32.928517520215635,-0.04429344623001075
2012-08-06,31.13,32.83851752021563,-0.0520278517190631
2012-08-07,31.04,32.79851752021563,-0.053615762332299255
2012-08-08,31.0,32.83851752021563,-0.05598661751657419
2012-08-09,31.04,32.858517520215635,-0.055343869944735724
2012-08-10,31.06,32.788517520215635,-0.052717159876164765
2012-08-13,30.99,32.928517520215635,-0.05887047660209821
2012-08-14,31.13,32.678517520215635,-0.04738640665867688
2012-08-15,30.88,32.69851752021563,-0.055614677915943656
2012-08-16,30.9,32.968517520215634,-0.0627422060742423
2012-08-17,31.17,33.79851752021563,-0.07777020156707926
2012-08-20,32.0,33.77851752021564,-0.05265232611677628
2012-08-21,31.98,33.47851752021563,-0.04476056979855125
2012-08-22,31.68,33.51851752021563,-0.05485080057931524
2012-08-23,31.72,33.758517520215634,-0.06038527962594653
2012-08-24,31.96,33.718517520215634,-0.052152871761379505
2012-08-27,31.92,33.468517520215634,-0.046267885014037335
2012-08-28,31.67,33.51851752021563,-0.05514914312963737
2012-08-29,31.72,33.27851752021564,-0.04683254052013852
2012-08-30,31.48,33.29851752021563,-0.054612567034301285
2012-08-31,31.5,33.37851752021563,-0.05627923765871001
2012-09-04,31.58,33.68851752021563,-0.0625886110586602
2012-09-05,31.89,34.43851752021563,-0.0740019519922609
2012-09-06,32.64,34.47851752021563,-0.05332356645373926
2012-09-07,32.68,34.258517520215634,-0.04607664413044621
2012-09-10,32.46,33.758517520215634,-0.038464885771066215
2012-09-11,31.96,33.30851752021563,-0.040485666148221244
2012-09-12,31.51,33.718517520215634,-0.0654986542303212
2012-09-13,31.92,33.498517520215636,-0.04712201127297744
2012-09-14,31.7,34.01851752021563,-0.06815457254531576
2012-09-17,32.22,34.23851752021563,-0.05895458292035649
2012-09-18,32.44,34.13851752021564,-0.04975369885964853
2012-09-19,32.34,34.358517520215635,-0.0587486791020011
2012-09-20,32.56,34.43851752021563,-0.05454699143518382
2012-09-21,32.64,34.258517520215634,-0.047244236977287746
2012-09-24,32.46,34.05851752021563,-0.0469344421484823
2012-09-25,32.26,33.608517520215635,-0.04012427859706991
2012-09-26,31.81,33.47851752021563,-0.04983845294846512
2012-09-27,31.68,33.01851752021563,-0.04053838938698939
2012-09-28,31.22,32.83010767160162,-0.04904363055118388
2012-10-01,30.89,32.92010767160161,-0.06166771056319709
2012-10-02,30.98,32.940107671601616,-0.059505199289055954
2012-10-03,31.0,33.08010767160162,-0.06288092204087148
2012-10-04,31.14,33.440107671601616,-0.06878290268051201
2012-10-05,31.5,33.29010767160162,-0.053772961303116595
2012-10-08,31.35,32.93010767160162,-0.047983677653270385
2012-10-09,30.99,33.08010767160162,-0.06318321851763253
2012-10-10,31.14,33.410107671601615,-0.06794673318371824
2012-10-11,31.47,33.82010767160161,-0.06948847397002744
2012-10-12,31.88,34.29010767160162,-0.07028580063624656
2012-10-15,32.35,34.47010767160162,-0.06150568753077257
2012-10-16,32.53,34.560107671601614,-0.05874135841508887
2012-10-17,32.62,34.440107671601616,-0.05284848958536881
2012-10-18,32.5,34.350107671601606,-0.05386031651746914
2012-10-19,32.41,34.560107671601614,-0.06221356981964443
2012-10-22,32.62,34.520107671601615,-0.05504350362049315
2012-10-23,32.58,34.67010767160161,-0.06028558351763147
2012-10-24,32.73,34.480107671601615,-0.050757024550797336
2012-10-25,32.54,34.560107671601614,-0.058452007464709244
2012-10-26,32.62,34.810107671601614,-0.06291585456336657
2012-10-31,32.87,35.08010767160162,-0.06300173569281164
2012-11-01,33.14,35.46010767160161,-0.0654286696782842
2012-11-02,33.52,35.22010767160162,-0.04827093907417068
2012-11-05,33.28,36.67010767160161,-0.09244880604010364
2012-11-06,34.73,36.49010767160161,-0.04823520082324717
2012-11-07,34.55,36.270107671601615,-0.047424939765161156
2012-11-08,34.33,36.46010767160161,-0.058422967117585656
2012-11-09,34.52,36.83010767160162,-0.06272334830513826
2012-11-12,34.89,36.880107671601614,-0.053961547220048756
2012-11-13,34.94,36.32010767160161,-0.03799844659273155
2012-11-14,34.38,36.270107671601615,-0.05211199505430497
2012-11-15,34.33,36.940107671601616,-0.07065782522361697
2012-11-16,35.0,37.100107671601606,-0.05660651150102025
2012-11-19,35.16,37.46010767160161,-0.06140152323548498
2012-11-20,35.52,37.53010767160162,-0.053559869563673757
2012-11-21,35.59,37.72010767160162,-0.05647141015997981
2012-11-23,35.78,37.76010767160162,-0.05243914262169336
2012-11-26,35.82,37.630107671601614,-0.048102643962606884
2012-11-27,35.69,38.04010767160162,-0.061779732378519636
2012-11-28,36.1,38.060107671601614,-0.05150031861481408
2012-11-29,36.12,38.04010767160162,-0.05047587373247775
2012-11-30,36.1,37.75010767160162,-0.043711336824687974
2012-12-03,35.81,38.160107671601615,-0.061585457038700664
2012-12-04,36.22,38.64010767160161,-0.06263201159194132
2012-12-05,36.7,38.910107671601615,-0.056800348389029254
2012-12-06,36.97,38.100107671601606,-0.029661534852930216
2012-12-07,36.16,38.380107671601614,-0.05784526949736335
2012-12-10,36.44,38.300107671601616,-0.04856664340348138
2012-12-11,36.36,38.050107671601616,-0.04441794714980574
2012-12-12,36.11,37.480107671601615,-0.03655559593388613
2012-12-13,35.54,37.42010767160161,-0.05024324590675722
2012-12-14,35.48,36.940107671601616,-0.039526351265188775
2012-12-17,35.0,37.11010767160162,-0.05686072620092053
2012-12-18,35.17,37.01010767160162,-0.04971905750529759
2012-12-19,35.07,37.40010767160162,-0.062302164797533366
2012-12-20,35.46,36.83010767160162,-0.03720075118482635
2012-12-21,34.89,36.89010767160161,-0.05421799495427648
2012-12-24,34.95,36.29010767160162,-0.03692763007838362
2012-12-26,34.35,36.520107671601615,-0.059422269263710525
2012-12-27,34.58,36.200107671601614,-0.044754222454221115
2012-12-28,34.26,36.75010767160162,-0.0677578333607396
2012-12-31,34.81,37.55983193277311,-0.07321204039717011
2013-01-02,35.82,37.30983193277311,-0.039931349341309486
2013-01-03,35.57,37.71983193277311,-0.05699473785049436
2013-01-04,35.98,37.53983193277311,-0.0415513829568146
2013-01-07,35.8,37.41983193277311,-0.043288060076892676
2013-01-08,35.68,37.75983193277311,-0.05508053998958484
2013-01-09,36.02,38.27983193277311,-0.05903453120540891
2013-01-10,36.54,38.73983193277311,-0.05678475674831451
2013-01-11,37.0,38.92983193277311,-0.04957205918858543
2013-01-14,37.19,38.49983193277311,-0.0340217571614414
2013-01-15,36.76,38.73983193277311,-0.05110584723776801
2013-01-16,37.0,38.78983193277311,-0.04614178106971645
2013-01-17,37.05,38.79983193277311,-0.04509895650591933
2013-01-18,37.06,39.41983193277311,-0.05986407899449142
2013-01-22,37.68,39.44983193277311,-0.04486285102022991
2013-01-23,37.71,38.96983193277311,-0.03232839020056455
2013-01-24,37.23,38.93983193277311,-0.043909586865321315
2013-01-25,37.2,38.57983193277312,-0.03576562840339814
2013-01-28,36.84,38.639831932773106,-0.04657970396725619
2013-01-29,36.9,38.90983193277311,-0.05165357527746761
2013-01-30,37.17,38.84983193277311,-0.043239104243229076
2013-01-31,37.11,39.399831932773104,-0.05811780965665503
2013-02-01,37.66,38.69983193277311,-0.026869158878504718
2013-02-04,36.96,39.01983193277311,-0.05278935942937868
2013-02-05,37.28,39.139831932773106,-0.04751762695270556
2013-02-06,37.4,38.81983193277311,-0.03657491189637119
2013-02-07,37.08,39.35983193277311,-0.05792280659803328
2013-02-08,37.62,39.29983193277311,-0.0427439978788372
2013-02-11,37.56,38.23983193277311,-0.017778109850698942
2013-02-12,36.5,38.93983193277311,-0.06265645771109929
2013-02-13,37.2,38.71983193277311,-0.039252028144437734
2013-02-14,36.98,38.22983193277311,-0.032692582456834596
2013-02-15,36.49,38.72983193277311,-0.05783221410981043
2013-02-19,36.99,38.99983193277311,-0.05153437420544804
2013-02-20,37.26,38.28983193277311,-0.02689570261319585
2013-02-21,36.55,38.73983193277311,-0.05652662449783519
2013-02-22,37.0,38.459831932773106,-0.037957314408571974
2013-02-25,36.72,38.77983193277311,-0.05311606136777325
2013-02-26,37.04,39.43983193277311,-0.06084792493192481
2013-02-27,37.7,39.389831932773106,-0.04290020672485095
2013-02-28,37.65,39.399831932773104,-0.04441216743662246
2013-03-01,37.66,39.50983193277311,-0.04681953433567232
2013-03-04,37.77,40.01983193277311,-0.056217925566315774
2013-03-05,38.28,40.149831932773104,-0.04657135142941449
2013-03-06,38.41,39.26983193277311,-0.02189548287970977
2013-03-07,37.53,39.649831932773104,-0.053463831482749025
2013-03-08,37.91,40.18983193277311,-0.056726585385742934
2013-03-11,38.45,40.21983193277311,-0.04400396142210039
2013-03-12,38.48,40.24983193277311,-0.043971163301480654
2013-03-13,38.51,40.30983193277311,-0.04464994882079354
2013-03-14,38.57,40.03983193277311,-0.03670924331652936
2013-03-15,38.3,39.43983193277311,-0.028900527129933185
2013-03-18,37.7,39.73983193277311,-0.051329656759088405
2013-03-19,38.0,40.17983193277311,-0.05425189275107711
2013-03-20,38.44,40.16983193277311,-0.043062961669047994
2013-03-21,38.43,40.30983193277311,-0.046634576296626706
2013-03-22,38.57,40.22983193277311,-0.041258733955110816
2013-03-25,38.49,40.75983193277311,-0.05568796104254892
2013-03-26,39.02,40.75983193277311,-0.0426849633639973
2013-03-27,39.02,41.35983193277311,-0.056572568683942115
2013-03-28,39.62,41.69864636209814,-0.049849252756260176
2013-04-01,39.7,41.97864636209814,-0.05428108239706109
2013-04-02,39.98,41.89864636209814,-0.045792562020184224
2013-04-03,39.9,41.72864636209814,-0.043822326423679225
2013-04-04,39.73,41.04864636209814,-0.03212399138490718
2013-04-05,39.05,41.15864636209813,-0.05123216015286469
2013-04-08,39.16,41.088646362098146,-0.04693866877730024
2013-04-09,39.09,42.03864636209814,-0.0701413251202262
2013-04-10,40.04,42.998646362098135,-0.06880789542030985
2013-04-11,41.0,42.748646362098135,-0.040905303697487905
2013-04-12,40.75,42.11864636209814,-0.032495022521183414
2013-04-15,40.12,42.64864636209814,-0.05929019037624961
2013-04-16,40.65,42.10864636209814,-0.03464006773229045
2013-04-17,40.11,42.248646362098135,-0.05062047062451558
2013-04-18,40.25,42.80864636209814,-0.05976938257883124
2013-04-19,40.81,42.59864636209814,-0.04198833800713375
2013-04-22,40.6,42.958646362098136,-0.05490504384651973
2013-04-23,40.96,42.92864636209814,-0.045858570649836894
2013-04-24,40.93,43.05864636209814,-0.0494359795753323
2013-04-25,41.06,42.78864636209814,-0.04039965058650141
2013-04-26,40.79,42.66864636209814,-0.04402873121765838
2013-04-29,40.67,44.04864636209814,-0.07670261497536757
2013-04-30,42.05,44.09864636209814,-0.04645599198842776
2013-05-01,42.1,44.32864636209814,-0.05027553388148742
2013-05-02,42.33,44.71864636209814,-0.05341499701839525
2013-05-03,42.72,44.53864636209814,-0.040832995850672904
2013-05-06,42.54,44.62864636209814,-0.046800576140081374
2013-05-07,42.63,45.568646362098136,-0.06448834004738757
2013-05-08,43.57,45.78864636209814,-0.048454071879588057
2013-05-09,43.79,45.78864636209814,-0.04364938736761903
2013-05-10,43.79,45.71864636209814,-0.04218511516773682
2013-05-13,43.72,45.96864636209814,-0.04891695840650612
2013-05-14,43.97,46.318646362098136,-0.05070628238436603
2013-05-15,44.32,46.50864636209814,-0.04705891341274904
2013-05-16,44.51,47.07864636209814,-0.05456075228547985
2013-05-17,45.08,47.25864636209814,-0.046100481706675245
2013-05-20,45.26,47.28864636209814,-0.042899226731177964
2013-05-21,45.29,47.17864636209814,-0.04003180480429003
2013-05-22,45.18,47.23864636209814,-0.04357970688486723
2013-05-23,45.24,47.15864636209814,-0.04068493288306452
2013-05-24,45.16,47.79864636209814,-0.05520337003079767
2013-05-28,45.8,47.068646362098136,-0.026953109132106023
2013-05-29,45.07,47.77864636209814,-0.056691567642377816
2013-05-30,45.78,46.89864636209814,-0.023852423233310827
2013-05-31,44.9,46.90864636209814,-0.04282038638661534
2013-06-03,44.91,46.318646362098136,-0.030412079642526235
2013-06-04,44.32,45.36864636209814,-0.023113900153172717
2013-06-05,43.37,46.12864636209814,-0.05980332352359674
2013-06-06,44.13,46.52864636209814,-0.05155203406158082
2013-06-07,44.53,46.708646362098136,-0.04664332049378339
2013-06-10,44.71,46.57864636209814,-0.04011809075711337
2013-06-11,44.58,45.84864636209814,-0.027670312272226494
2013-06-12,43.85,46.708646362098136,-0.06120165290034596
2013-06-13,44.71,45.638646362098136,-0.020347806872496488
2013-06-14,43.64,46.01864636209814,-0.051688751194064575
2013-06-17,44.02,46.32864636209814,-0.04983194078355069
2013-06-18,44.33,45.76864636209814,-0.03143301094632134
2013-06-19,43.77,44.61864636209814,-0.019019993462173423
2013-06-20,42.62,44.638646362098136,-0.04522194391208367
2013-06-21,42.64,44.52864636209814,-0.04241418763867277
2013-06-24,42.53,45.00864636209814,-0.05507044895679003
2013-06-25,43.01,44.94864636209814,-0.04313025016328098
2013-06-26,42.95,45.00864636209814,-0.045738908598498274
2013-06-27,43.01,44.83864636209814,-0.04078281818168106
2013-06-28,42.84,45.625400271370424,-0.06104933337139917
2013-07-01,43.41,45.01540027137042,-0.035663356577803174
2013-07-02,42.8,45.26540027137042,-0.054465447264137934
2013-07-03,43.05,45.84540027137042,-0.060974498091929674
2013-07-05,43.63,46.84540027137042,-0.06863854834720051
2013-07-08,44.63,46.64540027137042,-0.04320683839446893
2013-07-09,44.43,47.07540027137042,-0.05619496076763597
2013-07-10,44.86,47.56540027137042,-0.05687748354761135
2013-07-11,45.35,47.27540027137042,-0.04072731823143183
2013-07-12,45.06,47.26540027137042,-0.04665993006952851
2013-07-15,45.05,46.91540027137042,-0.039760936932872415
2013-07-16,44.7,46.945400271370424,-0.047830037839506345
2013-07-17,44.73,46.92540027137042,-0.0467849023913357
2013-07-18,44.71,46.58540027137042,-0.04025725356969756
2013-07-19,44.37,46.50540027137042,-0.04591725388685697
2013-07-22,44.29,46.75540027137042,-0.05272974366727967
2013-07-23,44.54,46.53540027137042,-0.042879190030262526
2013-07-24,44.32,46.76540027137042,-0.05229080168629463
2013-07-25,44.55,46.56540027137042,-0.043281068338835715
2013-07-26,44.35,46.49540027137042,-0.04614220458042706
2013-07-29,44.28,45.27540027137042,-0.021985454913799107
2013-07-30,43.06,45.375400271370424,-0.051027655018424656
2013-07-31,43.16,47.06540027137042,-0.08297815909038497
2013-08-01,44.85,47.54540027137042,-0.056691083805923026
2013-08-02,45.33,47.73540027137042,-0.05039028179707283
2013-08-05,45.52,48.15540027137042,-0.054726993369780486
2013-08-06,45.94,48.63540027137042,-0.055420542574563525
2013-08-07,46.42,48.74540027137042,-0.04770501951824557
2013-08-08,46.53,49.16540027137042,-0.05360274210774696
2013-08-09,46.95,49.625400271370424,-0.05391191318841404
2013-08-12,47.41,49.195400271370424,-0.036292016357664436
2013-08-13,46.98,49.17540027137042,-0.04464427862824272
2013-08-14,46.96,48.23540027137042,-0.026441166947824057
2013-08-15,46.02,48.32540027137042,-0.04770576670704185
2013-08-16,46.11,48.04540027137042,-0.04028273800278226
2013-08-19,45.83,48.03540027137042,-0.04591197864306884
2013-08-20,45.82,47.78540027137042,-0.04112972289044414
2013-08-21,45.57,48.01540027137042,-0.0509294988180804
2013-08-22,45.8,47.92540027137042,-0.04434809640265214
2013-08-23,45.71,47.63540027137042,-0.040419525403413425
2013-08-26,45.42,46.73540027137042,-0.028145693922219883
2013-08-27,44.52,46.52540027137042,-0.04310334268321059
