date,MRK,dcf,Deviation
2005-06-21,31.99,35.50616684470897,-0.09902975052439211
2005-06-22,31.98,34.77616684470897,-0.08040468799206923
2005-06-23,31.25,34.076166844708965,-0.08293675921908417
2005-06-24,30.55,34.02616684470897,-0.10216157642950918
2005-06-27,30.5,34.496166844708966,-0.11584379396987698
2005-06-28,30.97,34.356166844708966,-0.09856067063635343
2005-06-29,30.83,34.326166844708965,-0.10185136198065958
2005-06-30,30.8,34.58616684470896,-0.1094705539850298
2005-07-01,31.06,34.62616684470897,-0.10299051756732047
2005-07-05,31.1,34.08616684470896,-0.08760641401285896
2005-07-06,30.56,33.50616684470897,-0.08792909252686443
2005-07-07,29.98,34.52616684470897,-0.13167308335027794
2005-07-08,31.0,34.76616684470897,-0.10832850401746663
2005-07-11,31.24,35.12616684470897,-0.11063452673015872
2005-07-12,31.6,35.14616684470897,-0.10089768424469947
2005-07-13,31.62,35.436166844708964,-0.10769129915863807
2005-07-14,31.91,35.436166844708964,-0.09950756977078246
2005-07-15,31.91,35.40616684470896,-0.09874457351012067
2005-07-18,31.88,35.47616684470897,-0.10136852891831849
2005-07-19,31.95,35.37616684470897,-0.09684957841104835
2005-07-20,31.85,34.90616684470896,-0.08755377977494005
2005-07-21,31.38,34.66616684470897,-0.09479464111015579
2005-07-22,31.14,34.26616684470897,-0.09123188067333188
2005-07-25,30.74,34.216166844708965,-0.10159428028527118
2005-07-26,30.69,34.746166844708966,-0.11673710262306602
2005-07-27,31.22,34.81616684470897,-0.10329014278765958
2005-07-28,31.29,34.58616684470896,-0.09530304007115542
2005-07-29,31.06,34.20616684470897,-0.0919765976407736
2005-08-01,30.68,34.216166844708965,-0.10334783731789587
2005-08-02,30.69,34.34616684470897,-0.10645050614351748
2005-08-03,30.82,33.86616684470897,-0.08994719888663405
2005-08-04,30.34,34.186166844708964,-0.11250652529077676
2005-08-05,30.66,33.97616684470897,-0.0976027360551236
2005-08-08,30.45,34.50616684470897,-0.11754904168183278
2005-08-09,30.98,34.69616684470897,-0.10710597690348811
2005-08-10,31.17,34.61616684470897,-0.09955368138155685
2005-08-11,31.09,34.076166844708965,-0.08763212301188239
2005-08-12,30.55,34.186166844708964,-0.10636368977037669
2005-08-15,30.66,33.826166844708965,-0.09360111239456659
2005-08-16,30.3,34.08616684470896,-0.11107634548519707
2005-08-17,30.56,33.936166844708964,-0.09948580404375718
2005-08-18,30.41,31.586166844708966,-0.037236770466372304
2005-08-19,28.06,31.416166844708968,-0.10682929146953546
2005-08-22,27.89,31.106166844708962,-0.10339322298260034
2005-08-23,27.58,31.356166844708962,-0.12042820359422068
2005-08-24,27.83,31.296166844708964,-0.1107537182399373
2005-08-25,27.77,31.186166844708964,-0.10954109434864867
2005-08-26,27.66,31.64616684470897,-0.12596049512945762
2005-08-29,28.12,31.816166844708967,-0.1161726006388365
2005-08-30,28.29,31.756166844708968,-0.10914940904734793
2005-08-31,28.23,31.936166844708964,-0.1160492072430096
2005-09-01,28.41,32.356166844708966,-0.12196027000504428
2005-09-02,28.83,32.51616684470897,-0.11336412629180437
2005-09-06,28.99,32.77616684470897,-0.11551585219368532
2005-09-07,29.25,32.716166844708965,-0.10594660618896834
2005-09-08,29.19,32.83616684470896,-0.11104118400764196
2005-09-09,29.31,32.686166844708964,-0.10329038766610465
2005-09-12,29.16,32.19616684470897,-0.09430212172005581
2005-09-13,28.67,32.22616684470897,-0.11035028962164128
2005-09-14,28.7,32.286166844708966,-0.11107440725180617
2005-09-15,28.76,32.426166844708966,-0.11306198670556644
2005-09-16,28.9,32.176166844708966,-0.10181967480839627
2005-09-19,28.65,31.70616684470897,-0.09639029718343184
2005-09-20,28.18,31.32616684470897,-0.10043255085453773
2005-09-21,27.8,31.126166844708965,-0.1068607921207737
2005-09-22,27.6,31.14616684470897,-0.11385564273092508
2005-09-23,27.62,31.356166844708962,-0.11915253746455312
2005-09-26,27.83,30.976166844708967,-0.10156733918956029
2005-09-27,27.45,31.046166844708964,-0.11583287762050531
2005-09-28,27.52,30.846166844708964,-0.10783079989984234
2005-09-29,27.32,30.736166844708965,-0.11114485621999526
2005-09-30,27.21,30.776166844708968,-0.11587430178368885
2005-10-03,27.25,30.726166844708967,-0.11313376192603608
2005-10-04,27.2,30.416166844708968,-0.10573872970677878
2005-10-05,26.89,30.356166844708962,-0.11418328481460138
2005-10-06,26.83,29.376166844708965,-0.08667457732551531
2005-10-07,25.85,30.426166844708966,-0.15040234506256078
2005-10-10,26.9,30.276166844708968,-0.11151236092817951
2005-10-11,26.75,30.30616684470897,-0.11734136035517229
2005-10-12,26.78,30.336166844708966,-0.11722531929999613
2005-10-13,26.81,30.686166844708964,-0.12631642343355476
2005-10-14,27.16,30.606166844708962,-0.11259713972658802
2005-10-17,27.08,30.57616684470897,-0.11434287569352275
2005-10-18,27.05,30.44616684470897,-0.1115466147850781
2005-10-19,26.92,30.44616684470897,-0.11581644621124965
2005-10-20,26.92,29.70616684470897,-0.09379085693801725
2005-10-21,26.18,30.526166844708968,-0.14237512580005696
2005-10-24,27.0,30.546166844708964,-0.1160920407047148
2005-10-25,27.02,30.71616684470897,-0.12033294594978583
2005-10-26,27.19,30.44616684470897,-0.10694833478766264
2005-10-27,26.92,31.066166844708967,-0.13346245339614915
2005-10-28,27.54,31.746166844708966,-0.13249369176707382
2005-10-31,28.22,32.046166844708964,-0.11939546040716853
2005-11-01,28.52,31.936166844708964,-0.1069685933606318
2005-11-02,28.41,33.00616684470897,-0.13925176062805233
2005-11-03,29.48,32.746166844708966,-0.09974195942377007
2005-11-04,29.22,32.97616684470897,-0.11390550218882245
2005-11-07,29.45,32.89616684470897,-0.10475891799117787
2005-11-08,29.37,33.11616684470897,-0.11312199453142635
2005-11-09,29.59,33.55616684470897,-0.11819487199070067
2005-11-10,30.03,33.55616684470897,-0.10508252807978158
2005-11-11,30.03,33.75616684470897,-0.1103847738948186
2005-11-14,30.23,33.546166844708964,-0.09885382315243574
2005-11-15,30.02,33.30616684470897,-0.09866541712923083
2005-11-16,29.78,33.13616684470897,-0.1012841002532815
2005-11-17,29.61,33.94616684470897,-0.12773656785890775
2005-11-18,30.42,33.996166844708966,-0.10519323725655694
2005-11-21,30.47,34.036166844708966,-0.10477580689328825
2005-11-22,30.51,34.33616684470896,-0.11143255629009019
2005-11-23,30.81,34.50616684470897,-0.10711612394802195
2005-11-25,30.98,33.08616684470896,-0.06365702181804034
2005-11-28,29.56,33.546166844708964,-0.11882629878881912
2005-11-29,30.02,32.926166844708966,-0.08826313911411066
2005-11-30,29.4,33.20616684470897,-0.1146222887606625
2005-12-01,29.68,33.496166844708966,-0.11392846418520175
2005-12-02,29.97,33.63616684470897,-0.10899478711813038
2005-12-05,30.11,33.65616684470896,-0.10536454912025883
2005-12-06,30.13,33.81616684470897,-0.10900605209445025
2005-12-07,30.29,33.20616684470897,-0.08782003831838325
2005-12-08,29.68,32.65616684470896,-0.09113644166694868
2005-12-09,29.13,31.936166844708964,-0.08786799174597493
2005-12-12,28.41,32.426166844708966,-0.12385573860588117
2005-12-13,28.9,32.72616684470897,-0.11691460423289901
2005-12-14,29.2,33.296166844708964,-0.12302217440864005
2005-12-15,29.77,33.536166844708966,-0.11230164920601704
2005-12-16,30.01,35.77616684470897,-0.16117341105148997
2005-12-19,32.25,35.51616684470897,-0.09196281960803854
2005-12-20,31.99,35.45616684470897,-0.09775920955838513
2005-12-21,31.93,35.536166844708966,-0.10147877964631669
2005-12-22,32.01,35.72616684470897,-0.10401806778941736
2005-12-23,32.2,35.466166844708965,-0.09209246826729534
2005-12-27,31.94,35.436166844708964,-0.09866097707548693
2005-12-28,31.91,35.87616684470897,-0.11055157764977064
2005-12-29,32.35,35.33616684470896,-0.08450737902139183
2005-12-30,31.81,34.8765427515618,-0.0879256517311906
2006-01-03,32.75,35.256542751561796,-0.07109439995930289
2006-01-04,33.13,35.3065427515618,-0.061647008795997604
2006-01-05,33.18,35.2465427515618,-0.05863107670241585
2006-01-06,33.12,35.7865427515618,-0.07451244368793986
2006-01-09,33.66,35.4565427515618,-0.05066886425306283
2006-01-10,33.33,35.5865427515618,-0.0634100021267947
2006-01-11,33.46,35.6065427515618,-0.060285065206664656
2006-01-12,33.48,35.5965427515618,-0.05945922238386303
2006-01-13,33.47,35.3365427515618,-0.052821883699398
2006-01-17,33.21,35.156542751561794,-0.05536786609870281
2006-01-18,33.03,35.44654275156179,-0.06817428623431321
2006-01-19,33.32,35.3765427515618,-0.05813294888661802
2006-01-20,33.25,34.9565427515618,-0.04881897971691018
2006-01-23,32.83,34.906542751561794,-0.05948863989026487
2006-01-24,32.78,35.31654275156179,-0.07182307649436093
2006-01-25,33.19,36.0765427515618,-0.08001162338197843
2006-01-26,33.95,36.8265427515618,-0.07811058374302071
2006-01-27,34.7,36.5865427515618,-0.05156384314233309
2006-01-30,34.46,36.6265427515618,-0.05915225923062084
2006-01-31,34.5,36.7865427515618,-0.062157043868024786
2006-02-01,34.66,35.94654275156179,-0.03579044472937243
2006-02-02,33.82,36.5165427515618,-0.07384441539024034
2006-02-03,34.39,35.9565427515618,-0.043567668960435735
2006-02-06,33.83,35.81654275156179,-0.05546439156177818
2006-02-07,33.69,36.4165427515618,-0.07487099393708563
2006-02-08,34.29,36.466542751561796,-0.05968601867169265
2006-02-09,34.34,36.4365427515618,-0.057539563120925674
2006-02-10,34.31,36.4365427515618,-0.05836291236688884
2006-02-13,34.31,36.796542751561795,-0.06757544501803103
2006-02-14,34.67,37.4165427515618,-0.07340450371907103
2006-02-15,35.29,38.1065427515618,-0.07391231395417952
2006-02-16,35.98,38.17654275156179,-0.057536450219079494
2006-02-17,36.05,37.716542751561796,-0.04418598922333061
2006-02-21,35.59,38.046542751561795,-0.0645667798938433
2006-02-22,35.92,37.5365427515618,-0.043065840193674654
2006-02-23,35.41,37.2265427515618,-0.04879697703020225
2006-02-24,35.1,37.48654275156179,-0.06366398649719063
2006-02-27,35.36,36.98654275156179,-0.04397660961413086
2006-02-28,34.86,37.0865427515618,-0.060036406371905215
2006-03-01,34.96,37.2465427515618,-0.061389395703468796
2006-03-02,35.12,37.31654275156179,-0.058862439808142764
2006-03-03,35.19,37.0865427515618,-0.05113830006389408
2006-03-06,34.96,37.02654275156179,-0.05581246851556576
2006-03-07,34.9,36.8065427515618,-0.05179901748530569
2006-03-08,34.68,36.63654275156179,-0.05340413162970692
2006-03-09,34.51,36.88654275156179,-0.06442844935531855
2006-03-10,34.76,37.3265427515618,-0.0687591874941168
2006-03-13,35.2,37.2265427515618,-0.054438113286165324
2006-03-14,35.1,37.2865427515618,-0.05864160606497126
2006-03-15,35.16,37.406542751561794,-0.060057481560976345
2006-03-16,35.28,37.7665427515618,-0.06583982992351001
2006-03-17,35.64,37.7865427515618,-0.05680706927000023
2006-03-20,35.66,38.0165427515618,-0.061987297660437424
2006-03-21,35.89,38.3565427515618,-0.06430565881648354
2006-03-22,36.23,38.3265427515618,-0.05470210984465518
2006-03-23,36.2,38.17654275156179,-0.05177374924765621
2006-03-24,36.05,38.1465427515618,-0.05496022969148284
2006-03-27,36.02,37.77654275156179,-0.04649824000871994
2006-03-28,35.65,37.92654275156179,-0.060025053337297574
2006-03-29,35.8,37.73654275156179,-0.05131743955218704
2006-03-30,35.61,37.3565427515618,-0.04675332948172184
2006-03-31,35.23,36.937580645982564,-0.04622881672593493
2006-04-03,35.41,37.00758064598257,-0.043169010729589674
2006-04-04,35.48,37.51758064598258,-0.05431002241880345
2006-04-05,35.99,36.36758064598257,-0.010382341615135182
2006-04-06,34.84,35.997580645982566,-0.03215717904396864
2006-04-07,34.47,35.94758064598257,-0.04110375773362929
2006-04-10,34.42,35.58758064598257,-0.032808654726979136
2006-04-11,34.06,35.37758064598257,-0.03724337905317421
2006-04-12,33.85,35.46758064598257,-0.04560730155598569
2006-04-13,33.94,35.327580645982565,-0.03927754521000182
2006-04-17,33.8,36.00758064598257,-0.06130877460740691
2006-04-18,34.48,35.92758064598257,-0.04029162609769121
2006-04-19,34.4,36.52758064598257,-0.05824586814556987
2006-04-20,35.0,36.26758064598258,-0.03495079140667712
2006-04-21,34.74,35.897580645982565,-0.03224675939580657
2006-04-24,34.37,35.76758064598258,-0.03907394967010591
2006-04-25,34.24,35.847580645982575,-0.0448448854012895
2006-04-26,34.32,36.12758064598257,-0.05003326028651667
2006-04-27,34.6,35.94758064598257,-0.037487380840834694
2006-04-28,34.42,35.76758064598258,-0.03767603571850575
2006-05-01,34.24,36.00758064598257,-0.04908912551945588
2006-05-02,34.48,35.67758064598257,-0.03356675604957049
2006-05-03,34.15,35.83758064598257,-0.04708969231637439
2006-05-04,34.31,36.00758064598257,-0.04714509043728188
2006-05-05,34.48,35.97758064598258,-0.04162538500625412
2006-05-08,34.45,35.95758064598257,-0.04192664297482429
2006-05-09,34.43,36.19758064598257,-0.04883145819246204
2006-05-10,34.67,36.037580645982565,-0.037948736332138355
2006-05-11,34.51,35.81758064598257,-0.03650667137198815
2006-05-12,34.29,36.21758064598257,-0.05322223659344261
2006-05-15,34.69,36.647580645982565,-0.053416367778623464
2006-05-16,35.12,35.86758064598257,-0.02084279543026013
2006-05-17,34.34,36.65758064598257,-0.0632224114396529
2006-05-18,35.13,35.94758064598257,-0.022743690431749175
2006-05-19,34.42,35.937580645982564,-0.0422282362558597
2006-05-22,34.41,35.96758064598257,-0.04330512695066557
2006-05-23,34.44,35.46758064598257,-0.028972391893298477
2006-05-24,33.94,35.91758064598257,-0.05505884890951762
2006-05-25,34.39,36.08758064598257,-0.047040577827473506
2006-05-26,34.56,34.66758064598257,-0.003103206049512197
2006-05-30,33.14,34.81758064598257,-0.04818199929052602
2006-05-31,33.29,35.327580645982565,-0.057676767237506255
2006-06-01,33.8,35.47758064598258,-0.04728565520638306
2006-06-02,33.95,34.997580645982566,-0.0299329446963591
2006-06-05,33.47,35.42758064598257,-0.05525583769165909
2006-06-06,33.9,35.48758064598257,-0.044736232143294696
2006-06-07,33.96,35.497580645982566,-0.04331508283104868
2006-06-08,33.97,35.33758064598257,-0.038700460557365535
2006-06-09,33.81,34.897580645982565,-0.031164929655596807
2006-06-12,33.37,35.187580645982564,-0.051654038516287804
2006-06-13,33.66,35.01758064598258,-0.038768544854863585
2006-06-14,33.49,35.857580645982566,-0.06602733936116312
2006-06-15,34.33,35.937580645982564,-0.04473257846204726
2006-06-16,34.41,35.98758064598257,-0.04383680752261632
2006-06-19,34.46,36.44758064598257,-0.054532581059029694
2006-06-20,34.92,36.79758064598257,-0.05102456773031239
2006-06-21,35.27,36.77758064598257,-0.040991838492433486
2006-06-22,35.25,36.46758064598257,-0.03338802915944761
2006-06-23,34.94,36.54758064598257,-0.043985966172545576
2006-06-26,35.02,36.23758064598257,-0.03359994305021441
2006-06-27,34.71,36.62758064598257,-0.05235346184932621
2006-06-28,35.1,37.41758064598257,-0.06193828157704262
2006-06-29,35.89,37.95758064598257,-0.05447082271302239
2006-06-30,36.43,37.771249999999995,-0.03550981235728223
2006-07-03,36.62,37.84125,-0.032272982525683114
2006-07-05,36.69,37.811249999999994,-0.029653872855300856
2006-07-06,36.66,38.12125,-0.038331639177624166
2006-07-07,36.97,37.97125,-0.02636863416400559
2006-07-10,36.82,38.42125000000001,-0.04167615577317263
2006-07-11,37.27,37.85125000000001,-0.015356163931178113
2006-07-12,36.7,38.09125,-0.036524136120500095
2006-07-13,36.94,37.30125,-0.0096846620421569
2006-07-14,36.15,37.521249999999995,-0.0365459572908684
2006-07-17,36.37,37.84125,-0.03887952961384744
2006-07-18,36.69,38.47125,-0.046300809045715985
2006-07-19,37.32,38.451249999999995,-0.029420369948961245
2006-07-20,37.3,38.51125,-0.031451848485832046
2006-07-21,37.36,40.10125000000001,-0.06835821826002952
2006-07-24,38.95,40.42125000000001,-0.03639793425487847
2006-07-25,39.27,41.33125,-0.04987146529562969
2006-07-26,40.18,42.131249999999994,-0.04631360332294898
2006-07-27,40.98,42.271249999999995,-0.030546766419256577
2006-07-28,41.12,41.42125000000001,-0.007272837009989042
2006-07-31,40.27,41.97125,-0.04053369866277501
2006-08-01,40.82,42.18125,-0.03227144762186984
2006-08-02,41.03,42.74125,-0.04003743456262976
2006-08-03,41.59,42.50125,-0.021440545866297955
2006-08-04,41.35,41.99125000000001,-0.015271038609234178
2006-08-07,40.84,42.131249999999994,-0.03064827176976692
2006-08-08,40.98,42.61125,-0.03828214380005279
2006-08-09,41.46,42.48125,-0.024040017654847756
2006-08-10,41.33,41.75125,-0.010089518277895837
2006-08-11,40.6,42.03125000000001,-0.0340520446096656
2006-08-14,40.88,42.10125000000001,-0.029007452272794887
2006-08-15,40.95,42.33125,-0.0326295585412667
2006-08-16,41.18,39.98125,0.0299828044395809
2006-08-17,38.83,40.67125000000001,-0.04527153701939357
2006-08-18,39.52,40.80125,-0.03140222419656258
2006-08-21,39.65,40.90125,-0.03059197457290419
2006-08-22,39.75,41.61125,-0.04472949022199524
2006-08-23,40.46,41.21125,-0.018229245655009274
2006-08-24,40.06,41.59125,-0.03681663811498814
2006-08-25,40.44,42.10125000000001,-0.039458448383361766
2006-08-28,40.95,42.42125,-0.034681910599051124
2006-08-29,41.27,41.951249999999995,-0.016239087035546995
2006-08-30,40.8,41.701249999999995,-0.02161206198854948
2006-08-31,40.55,42.11125,-0.03707441598147765
2006-09-01,40.96,42.32125,-0.03216469267802813
2006-09-05,41.17,42.55125,-0.03246085602655624
2006-09-06,41.4,41.79125,-0.009362007597284117
2006-09-07,40.64,42.21125,-0.0372234889987858
2006-09-08,41.06,42.44125,-0.03254498866079569
2006-09-11,41.29,43.30125,-0.04644785081262093
2006-09-12,42.15,42.24125000000001,-0.0021602106945227684
2006-09-13,41.09,42.18125,-0.025870499333234487
2006-09-14,41.03,42.25125,-0.028904470281944317
2006-09-15,41.1,41.951249999999995,-0.02029140967194043
2006-09-18,40.8,42.33125,-0.03617304001181165
2006-09-19,41.18,43.09125,-0.044353552055231726
2006-09-20,41.94,43.10125,-0.026942374061077135
2006-09-21,41.95,43.19125,-0.02873845975747391
2006-09-22,42.04,43.11125,-0.024848502421061736
2006-09-25,41.96,42.91125,-0.02216784642721903
2006-09-26,41.76,43.55125,-0.04112970351023226
2006-09-27,42.4,43.21125,-0.018774046110677234
2006-09-28,42.06,43.05125,-0.023024883133474616
2006-09-29,41.9,43.23082978725065,-0.03078427580039489
2006-10-02,41.67,43.55082978725065,-0.04318700232437944
2006-10-03,41.99,43.50082978725065,-0.0347310567324729
2006-10-04,41.94,42.98082978725065,-0.024216139902431322
2006-10-05,41.42,43.420829787250646,-0.046079952802701496
2006-10-06,41.86,43.420829787250646,-0.03594656746308755
2006-10-09,41.86,43.38082978725065,-0.03505764630849939
2006-10-10,41.82,43.75082978725065,-0.044132415239660494
2006-10-11,42.19,44.320829787250645,-0.04807738928804084
2006-10-12,42.76,44.76082978725065,-0.04470046236320113
2006-10-13,43.2,45.320829787250645,-0.046795916959297634
2006-10-16,43.76,45.52082978725065,-0.03868184730990598
2006-10-17,43.96,46.04082978725065,-0.045195314612397786
2006-10-18,44.48,46.05082978725065,-0.0341107813802205
2006-10-19,44.49,47.20082978725065,-0.05743182481047959
2006-10-20,45.64,47.26082978725065,-0.03429541534812186
2006-10-23,45.7,47.49082978725065,-0.03770895971439536
2006-10-24,45.93,47.63082978725065,-0.035708590315298494
2006-10-25,46.07,47.77082978725065,-0.03560394062287309
2006-10-26,46.21,47.65082978725065,-0.030237244423310217
2006-10-27,46.09,47.20082978725065,-0.023534115655540644
2006-10-30,45.64,46.98082978725065,-0.028539934124673816
2006-10-31,45.42,47.23082978725065,-0.03833999519820963
2006-11-01,45.67,46.960829787250645,-0.027487371775553493
2006-11-02,45.4,46.66082978725065,-0.02702116085374784
2006-11-03,45.1,47.37082978725065,-0.04793730229023385
2006-11-06,45.81,47.460829787250645,-0.03478299462210632
2006-11-07,45.9,45.90082978725065,-1.8077826795193097e-05
2006-11-08,44.34,44.44082978725065,-0.002268854738611825
2006-11-09,42.88,44.680829787250644,-0.04030430490716841
2006-11-10,43.12,45.02082978725065,-0.0422211184519069
2006-11-13,43.46,45.45082978725065,-0.043801835886593476
2006-11-14,43.89,45.710829787250645,-0.03983366295744861
2006-11-15,44.15,46.210829787250645,-0.044596251500751416
2006-11-16,44.65,46.62082978725065,-0.04227358878519172
2006-11-17,45.06,46.13082978725065,-0.02321288804448507
2006-11-20,44.57,45.780829787250646,-0.026448401937612886
2006-11-21,44.22,45.94082978725065,-0.03745752515180323
2006-11-22,44.38,45.74082978725065,-0.02975087670206522
2006-11-24,44.18,45.180829787250644,-0.02215164688128557
2006-11-27,43.62,45.23082978725065,-0.03561353605112727
2006-11-28,43.67,46.12082978725065,-0.05313932551855649
2006-11-29,44.56,46.070829787250645,-0.0327936308989325
2006-11-30,44.51,46.62082978725065,-0.04527653833883283
2006-12-01,45.06,46.26082978725065,-0.025957809074613536
2006-12-04,44.7,46.95082978725065,-0.047940149246560315
2006-12-05,45.39,46.23082978725065,-0.018187642123666303
2006-12-06,44.67,45.51082978725065,-0.018475378084321314
2006-12-07,43.95,45.49082978725065,-0.0338712174400142
2006-12-08,43.93,45.570829787250645,-0.03600614241414801
2006-12-11,44.01,45.180829787250644,-0.02591430464566269
2006-12-12,43.62,44.90082978725065,-0.028525748707083798
2006-12-13,43.34,45.16082978725065,-0.04031878501410269
2006-12-14,43.6,45.56082978725065,-0.04303762237006814
2006-12-15,44.0,45.390829787250645,-0.03064120646768398
2006-12-18,43.83,45.070829787250645,-0.0275306621401864
2006-12-19,43.51,44.860829787250644,-0.030111564892064235
2006-12-20,43.3,44.83082978725065,-0.03414680911585544
2006-12-21,43.27,44.390829787250645,-0.0252491289895318
2006-12-22,42.83,44.350829787250646,-0.03429089815333819
2006-12-26,42.79,44.930829787250644,-0.047647234591205234
2006-12-27,43.37,45.110829787250644,-0.03859006352710992
2006-12-28,43.55,45.16082978725065,-0.035668737594927946
2006-12-29,43.6,45.66098126688717,-0.04513659605431586
2007-01-03,44.02,46.750981266887166,-0.05841548546963793
2007-01-04,45.11,45.94098126688716,-0.018088017364272124
2007-01-05,44.3,45.930981266887166,-0.03550939304802059
2007-01-08,44.29,45.52098126688716,-0.027042063519456705
2007-01-09,43.88,45.760981266887164,-0.04110447841834741
2007-01-10,44.12,45.90098126688716,-0.0388005052992616
2007-01-11,44.26,46.430981266887166,-0.046757169623624306
2007-01-12,44.79,46.59098126688717,-0.038655147797180045
2007-01-16,44.95,46.65098126688716,-0.03646185397807511
2007-01-17,45.01,47.38098126688716,-0.05004078015041358
2007-01-18,45.74,47.24098126688717,-0.03177286387019351
2007-01-19,45.6,46.94098126688716,-0.0285673888933613
2007-01-22,45.3,47.370981266887156,-0.04371835270245494
2007-01-23,45.73,47.86098126688716,-0.044524395665942795
2007-01-24,46.22,47.64098126688716,-0.029826868152164066
2007-01-25,46.0,47.63098126688716,-0.03424202532692755
2007-01-26,45.99,47.15098126688716,-0.024622632142387246
2007-01-29,45.51,46.550981266887156,-0.02236217666216267
2007-01-30,44.91,46.39098126688716,-0.03192390474275775
2007-01-31,44.75,46.77098126688716,-0.04321015322203581
2007-02-01,45.13,46.370981266887156,-0.02676202299331798
2007-02-02,44.73,46.22098126688716,-0.03225767229557508
2007-02-05,44.58,46.28098126688716,-0.03675335354447573
2007-02-06,44.64,45.90098126688716,-0.027471771454193883
2007-02-07,44.26,45.56098126688716,-0.028554724475012394
2007-02-08,43.92,45.46098126688716,-0.03389678849738287
2007-02-09,43.82,45.49098126688717,-0.03673214383052825
2007-02-12,43.85,45.59098126688717,-0.038186966336511974
2007-02-13,43.95,45.70098126688716,-0.03831386588094643
2007-02-14,44.06,45.52098126688716,-0.03209467867842086
2007-02-15,43.88,45.92098126688717,-0.04444550640207856
2007-02-16,44.28,46.14098126688716,-0.040332503032888045
2007-02-20,44.5,45.59098126688717,-0.02392976059235541
2007-02-21,43.95,44.84098126688717,-0.019869798601956812
2007-02-22,43.2,44.580981266887164,-0.030976914990269555
2007-02-23,42.94,46.120981266887156,-0.06897037269176587
2007-02-26,44.48,44.82098126688716,-0.007607626099410569
2007-02-27,43.18,45.79098126688716,-0.057019552642241345
2007-02-28,44.15,45.63098126688716,-0.03245560857491048
2007-03-01,43.99,45.830981266887164,-0.04016892538622707
2007-03-02,44.19,45.89098126688716,-0.03706569831215423
2007-03-05,44.25,46.31098126688716,-0.04450307919432461
2007-03-06,44.67,45.500981266887166,-0.018262930683033418
2007-03-07,43.86,46.000981266887166,-0.04654207818884737
2007-03-08,44.36,46.250981266887166,-0.04088521400174039
2007-03-09,44.61,45.930981266887166,-0.028760135979056356
2007-03-12,44.29,45.010981266887164,-0.01601789711297774
2007-03-13,43.37,44.91098126688717,-0.034311903757563544
2007-03-14,43.27,44.830981266887164,-0.03481925273048003
2007-03-15,43.19,44.73098126688717,-0.034449976800037474
2007-03-16,43.09,45.06098126688716,-0.04374030949777663
2007-03-19,43.42,45.27098126688716,-0.04088670523784377
2007-03-20,43.63,45.89098126688716,-0.04926853173476542
2007-03-21,44.25,45.81098126688716,-0.03407439054389916
2007-03-22,44.17,46.09098126688717,-0.04167802928221109
2007-03-23,44.45,45.71098126688716,-0.027585959258341397
2007-03-26,44.07,45.29098126688716,-0.026958596010367986
2007-03-27,43.65,44.870981266887156,-0.0272109330443413
2007-03-28,43.23,45.59098126688717,-0.051786147200169164
2007-03-29,43.95,45.81098126688716,-0.040623038743601514
2007-03-30,44.17,46.593362832306795,-0.05201090208982484
2007-04-02,45.01,46.96336283230679,-0.04159333392035225
2007-04-03,45.38,46.953362832306794,-0.033509055313589164
2007-04-04,45.37,47.12336283230679,-0.03720793099054298
2007-04-05,45.54,47.23336283230679,-0.03585099029088312
2007-04-09,45.65,47.44336283230679,-0.03780007835122501
2007-04-10,45.86,47.23336283230679,-0.029076118022395625
2007-04-11,45.65,47.94336283230679,-0.04783483462201776
2007-04-12,46.36,51.7933628323068,-0.10490461586552291
2007-04-13,50.21,51.9033628323068,-0.032625300942018653
2007-04-16,50.32,51.593362832306795,-0.0246807488871309
2007-04-17,50.01,51.273362832306795,-0.024639749813928025
2007-04-18,49.69,51.73336283230679,-0.03949797037030689
2007-04-19,50.15,53.07336283230679,-0.05508154517254904
2007-04-20,51.49,53.25336283230679,-0.0331127038466954
2007-04-23,51.67,53.1833628323068,-0.028455568653652175
2007-04-24,51.6,53.9733628323068,-0.04397285452975652
2007-04-25,52.39,54.01336283230679,-0.030054837306589866
2007-04-26,52.43,53.44336283230679,-0.018961434659089393
2007-04-27,51.86,53.023362832306795,-0.021940570536540305
2007-04-30,51.44,52.56336283230679,-0.021371593668591204
2007-05-01,50.98,52.81336283230679,-0.03471399536000186
2007-05-02,51.23,53.133362832306794,-0.03582236716907916
2007-05-03,51.55,53.50336283230679,-0.036509159964937754
2007-05-04,51.92,53.6133628323068,-0.03158471587770639
2007-05-07,52.03,53.82336283230679,-0.03331941257357385
2007-05-08,52.24,53.633362832306794,-0.02597940458560022
2007-05-09,52.05,52.663362832306795,-0.011646860346915089
2007-05-10,51.08,53.58336283230679,-0.0467190318036077
2007-05-11,52.0,53.663362832306795,-0.030996246685185525
2007-05-14,52.08,54.203362832306794,-0.03917400547408856
2007-05-15,52.62,54.273362832306795,-0.030463615041053216
2007-05-16,52.69,54.0433628323068,-0.02504216542753268
2007-05-17,52.46,54.83336283230679,-0.04328318946195375
2007-05-18,53.25,55.37336283230679,-0.03834628643987548
2007-05-21,53.79,55.73336283230679,-0.0348689318847325
2007-05-22,54.15,55.9333628323068,-0.0318837048588243
2007-05-23,54.35,55.33336283230679,-0.01777160797703492
2007-05-24,53.75,55.28336283230679,-0.027736424735195664
2007-05-25,53.7,54.98336283230679,-0.02334093016865668
