date,LHX,dcf,Deviation
2008-12-11,33.04,,
2008-12-12,34.14,,
2008-12-15,33.7,,
2008-12-16,35.32,,
2008-12-17,35.13,,
2008-12-18,34.54,,
2008-12-19,35.21,,
2008-12-22,34.32,,
2008-12-23,33.98,,
2008-12-24,34.32,,
2008-12-26,34.6,,
2008-12-29,34.18,,
2008-12-30,35.33,,
2008-12-31,35.95,,
2009-01-02,38.08,,
2009-01-05,37.67,,
2009-01-06,38.39,,
2009-01-07,37.04,,
2009-01-08,37.2,,
2009-01-09,36.53,,
2009-01-12,36.2,,
2009-01-13,36.83,,
2009-01-14,35.52,,
2009-01-15,38.7,,
2009-01-16,39.25,,
2009-01-20,38.08,,
2009-01-21,39.87,,
2009-01-22,39.71,,
2009-01-23,40.45,,
2009-01-26,41.25,,
2009-01-27,41.55,,
2009-01-28,42.29,,
2009-01-29,41.08,,
2009-01-30,40.9,,
2009-02-02,40.34,,
2009-02-03,40.2,,
2009-02-04,40.57,,
2009-02-05,40.98,,
2009-02-06,42.38,,
2009-02-09,41.58,,
2009-02-10,40.58,,
2009-02-11,40.25,,
2009-02-12,39.89,,
2009-02-13,39.96,,
2009-02-17,38.49,,
2009-02-18,38.87,,
2009-02-19,37.69,,
2009-02-20,36.98,,
2009-02-23,35.81,,
2009-02-24,37.04,,
2009-02-25,36.6,,
2009-02-26,35.36,,
2009-02-27,35.22,,
2009-03-02,31.53,,
2009-03-03,31.34,,
2009-03-04,32.15,,
2009-03-05,30.09,,
2009-03-06,29.68,,
2009-03-09,28.43,,
2009-03-10,28.51,,
2009-03-11,28.99,,
2009-03-12,30.05,,
2009-03-13,29.72,,
2009-03-16,29.6,,
2009-03-17,30.64,,
2009-03-18,31.17,,
2009-03-19,30.72,,
2009-03-20,29.1,,
2009-03-23,26.57,,
2009-03-24,26.7,,
2009-03-25,26.84,,
2009-03-26,28.05,,
2009-03-27,27.61,,
2009-03-30,26.34,,
2009-03-31,27.34,,
2009-04-01,27.68,,
2009-04-02,28.57,,
2009-04-03,28.81,,
2009-04-06,28.39,,
2009-04-07,26.81,,
2009-04-08,27.88,,
2009-04-09,29.45,,
2009-04-13,28.72,,
2009-04-14,28.26,,
2009-04-15,27.42,,
2009-04-16,26.64,,
2009-04-17,27.19,,
2009-04-20,26.27,,
2009-04-21,27.1,,
2009-04-22,27.47,,
2009-04-23,27.54,,
2009-04-24,28.33,,
2009-04-27,27.83,,
2009-04-28,27.98,,
2009-04-29,28.7,,
2009-04-30,28.89,,
2009-05-01,29.45,,
2009-05-04,30.1,,
2009-05-05,30.4,,
2009-05-06,27.97,,
2009-05-07,27.0,,
2009-05-08,27.29,,
2009-05-11,28.61,,
2009-05-12,29.27,,
2009-05-13,28.85,,
2009-05-14,29.17,,
2009-05-15,29.68,,
2009-05-18,30.27,,
2009-05-19,31.05,,
2009-05-20,30.67,,
2009-05-21,30.37,,
2009-05-22,30.23,,
2009-05-26,31.6,,
2009-05-27,30.79,,
2009-05-28,31.0,,
2009-05-29,31.08,,
2009-06-01,31.16,,
2009-06-02,31.0,,
2009-06-03,30.34,,
2009-06-04,30.96,,
2009-06-05,30.98,,
2009-06-08,30.52,,
2009-06-09,30.34,,
2009-06-10,29.8,,
2009-06-11,29.95,,
2009-06-12,30.27,,
2009-06-15,29.39,,
2009-06-16,29.05,,
2009-06-17,29.27,,
2009-06-18,29.02,,
2009-06-19,28.81,,
2009-06-22,27.95,,
2009-06-23,27.85,,
2009-06-24,27.95,,
2009-06-25,28.36,,
2009-06-26,28.35,,
2009-06-29,28.52,,
2009-06-30,28.36,,
2009-07-01,29.25,,
2009-07-02,28.59,,
2009-07-06,28.28,,
2009-07-07,27.51,,
2009-07-08,27.54,,
2009-07-09,27.63,,
2009-07-10,27.59,,
2009-07-13,27.77,,
2009-07-14,28.58,,
2009-07-15,29.55,,
2009-07-16,30.02,,
2009-07-17,30.09,,
2009-07-20,30.47,,
2009-07-21,31.1,,
2009-07-22,31.06,,
2009-07-23,31.56,,
2009-07-24,31.45,,
2009-07-27,31.48,,
2009-07-28,31.67,,
2009-07-29,31.61,,
2009-07-30,31.66,,
2009-07-31,31.31,,
2009-08-03,30.92,,
2009-08-04,31.38,,
2009-08-05,30.82,,
2009-08-06,30.78,,
2009-08-07,31.36,,
2009-08-10,32.0,,
2009-08-11,29.49,,
2009-08-12,30.49,,
2009-08-13,34.19,,
2009-08-14,33.38,,
2009-08-17,32.61,,
2009-08-18,33.87,,
2009-08-19,34.26,,
2009-08-20,34.53,,
2009-08-21,35.23,,
2009-08-24,35.29,,
2009-08-25,35.22,,
2009-08-26,35.24,,
2009-08-27,35.02,,
2009-08-28,35.04,,
2009-08-31,34.73,,
2009-09-01,33.77,,
2009-09-02,33.7,,
2009-09-03,34.6,,
2009-09-04,34.99,,
2009-09-08,35.43,,
2009-09-09,35.84,,
2009-09-10,36.62,,
2009-09-11,36.47,,
2009-09-14,36.32,,
2009-09-15,36.46,,
2009-09-16,36.61,,
2009-09-17,36.37,,
2009-09-18,36.57,,
2009-09-21,37.54,,
2009-09-22,37.56,,
2009-09-23,38.31,,
2009-09-24,37.2,,
2009-09-25,37.21,,
2009-09-28,37.56,,
2009-09-29,37.7,,
2009-09-30,37.6,,
2009-10-01,36.14,,
2009-10-02,36.0,,
2009-10-05,36.93,,
2009-10-06,37.32,,
2009-10-07,37.12,,
2009-10-08,37.6,,
2009-10-09,38.15,,
2009-10-12,37.73,,
2009-10-13,37.42,,
2009-10-14,37.34,,
2009-10-15,37.22,,
2009-10-16,39.88,,
2009-10-19,40.18,,
2009-10-20,40.18,,
2009-10-21,40.01,,
2009-10-22,40.38,,
2009-10-23,39.45,,
2009-10-26,38.96,,
2009-10-27,37.94,,
2009-10-28,41.66,,
2009-10-29,42.24,,
2009-10-30,41.72,,
2009-11-02,42.59,,
2009-11-03,43.1,,
2009-11-04,43.26,,
2009-11-05,44.23,,
2009-11-06,44.4,,
2009-11-09,45.37,,
2009-11-10,44.35,,
2009-11-11,44.8,,
2009-11-12,44.39,,
2009-11-13,44.43,,
2009-11-16,44.98,,
2009-11-17,45.12,,
2009-11-18,44.55,,
2009-11-19,43.35,,
2009-11-20,43.07,,
2009-11-23,43.59,,
2009-11-24,44.25,,
2009-11-25,44.75,,
2009-11-27,43.84,,
2009-11-30,43.9,,
2009-12-01,45.2,,
2009-12-02,45.09,,
2009-12-03,44.96,,
2009-12-04,45.75,,
2009-12-07,45.87,,
2009-12-08,45.42,,
2009-12-09,45.07,,
2009-12-10,45.89,,
2009-12-11,45.44,,
2009-12-14,45.4,,
2009-12-15,44.93,,
2009-12-16,45.57,,
2009-12-17,44.97,,
2009-12-18,45.06,,
2009-12-21,45.71,,
2009-12-22,46.47,,
2009-12-23,47.11,,
2009-12-24,47.3,,
2009-12-28,47.48,,
2009-12-29,47.69,,
2009-12-30,47.87,,
2009-12-31,47.55,,
2010-01-04,48.33,,
2010-01-05,48.0,,
2010-01-06,48.49,,
2010-01-07,48.63,,
2010-01-08,48.69,,
2010-01-11,49.26,,
2010-01-12,47.39,,
2010-01-13,49.02,,
2010-01-14,48.95,,
2010-01-15,48.0,,
2010-01-19,48.76,,
2010-01-20,48.43,,
2010-01-21,47.24,,
2010-01-22,45.78,,
2010-01-25,46.19,,
2010-01-26,45.64,,
2010-01-27,46.8,,
2010-01-28,44.34,,
2010-01-29,42.92,,
2010-02-01,44.74,,
2010-02-02,45.3,,
2010-02-03,44.78,,
2010-02-04,44.35,,
2010-02-05,44.73,,
2010-02-08,44.25,,
2010-02-09,44.75,,
2010-02-10,44.41,,
2010-02-11,45.03,,
2010-02-12,44.98,,
2010-02-16,45.59,,
2010-02-17,46.02,,
2010-02-18,46.88,,
2010-02-19,47.23,,
2010-02-22,47.05,,
2010-02-23,46.54,,
2010-02-24,46.09,,
2010-02-25,45.32,,
2010-02-26,45.22,,
2010-03-01,45.08,,
2010-03-02,45.43,,
2010-03-03,46.82,,
2010-03-04,46.27,,
2010-03-05,46.35,,
2010-03-08,46.24,,
2010-03-09,46.1,,
2010-03-10,46.39,,
2010-03-11,46.75,,
2010-03-12,45.12,,
2010-03-15,45.42,,
2010-03-16,45.94,,
2010-03-17,46.55,,
2010-03-18,47.26,,
2010-03-19,46.05,,
2010-03-22,46.98,,
2010-03-23,47.53,,
2010-03-24,46.59,,
2010-03-25,46.13,,
2010-03-26,46.2,,
2010-03-29,46.85,,
2010-03-30,47.42,,
2010-03-31,47.49,,
2010-04-01,47.84,,
2010-04-05,48.59,,
2010-04-06,48.7,,
2010-04-07,48.45,,
2010-04-08,48.43,,
2010-04-09,48.88,,
2010-04-12,49.43,,
2010-04-13,49.15,,
2010-04-14,49.87,,
2010-04-15,49.84,,
2010-04-16,49.26,,
2010-04-19,49.55,,
2010-04-20,49.68,,
2010-04-21,50.66,,
2010-04-22,50.53,,
2010-04-23,50.3,,
2010-04-26,50.42,,
2010-04-27,48.85,,
2010-04-28,49.79,,
2010-04-29,54.41,,
2010-04-30,51.48,,
2010-05-03,52.03,,
2010-05-04,49.97,,
2010-05-05,49.89,,
2010-05-06,48.18,,
2010-05-07,46.8,,
2010-05-10,49.72,,
2010-05-11,49.63,,
2010-05-12,50.24,,
2010-05-13,49.19,,
2010-05-14,48.12,,
2010-05-17,49.1,,
2010-05-18,48.52,,
2010-05-19,47.87,,
2010-05-20,45.78,,
2010-05-21,46.18,,
2010-05-24,45.45,,
2010-05-25,46.07,,
2010-05-26,45.84,,
2010-05-27,47.66,,
2010-05-28,46.91,,
2010-06-01,45.34,,
2010-06-02,47.78,,
2010-06-03,47.75,,
2010-06-04,45.58,,
2010-06-07,44.66,,
2010-06-08,44.89,,
2010-06-09,44.7,,
2010-06-10,46.33,,
2010-06-11,46.56,,
2010-06-14,46.4,,
2010-06-15,48.19,,
2010-06-16,48.14,,
2010-06-17,48.29,,
2010-06-18,48.49,,
2010-06-21,47.85,,
2010-06-22,47.13,,
2010-06-23,47.14,,
2010-06-24,45.79,,
2010-06-25,44.78,,
2010-06-28,45.02,,
2010-06-29,42.9,,
2010-06-30,41.65,,
2010-07-01,41.09,,
2010-07-02,41.18,,
2010-07-06,41.55,,
2010-07-07,42.56,,
2010-07-08,43.06,,
2010-07-09,42.9,,
2010-07-12,42.92,,
2010-07-13,44.04,,
2010-07-14,44.73,,
2010-07-15,44.74,,
2010-07-16,43.34,,
2010-07-19,43.6,,
2010-07-20,44.37,,
2010-07-21,44.11,,
2010-07-22,45.92,,
2010-07-23,45.8,,
2010-07-26,46.25,,
2010-07-27,45.89,,
2010-07-28,45.68,,
2010-07-29,45.21,,
2010-07-30,44.53,,
2010-08-02,45.6,,
2010-08-03,45.82,,
2010-08-04,45.46,,
2010-08-05,45.17,,
2010-08-06,46.88,,
2010-08-09,46.54,,
2010-08-10,46.29,,
2010-08-11,44.6,,
2010-08-12,43.83,,
2010-08-13,43.82,,
2010-08-16,43.93,,
2010-08-17,44.31,,
2010-08-18,43.8,,
2010-08-19,42.77,,
2010-08-20,42.76,,
2010-08-23,42.96,,
2010-08-24,42.1,,
2010-08-25,42.35,,
2010-08-26,42.13,,
2010-08-27,42.87,,
2010-08-30,42.61,,
2010-08-31,42.07,,
2010-09-01,43.17,,
2010-09-02,43.45,,
2010-09-03,43.83,,
2010-09-07,42.96,,
2010-09-08,43.0,,
2010-09-09,42.92,,
2010-09-10,42.92,,
2010-09-13,43.61,,
2010-09-14,44.0,,
2010-09-15,44.57,,
2010-09-16,44.75,,
2010-09-17,44.74,,
2010-09-20,45.62,,
2010-09-21,45.24,,
2010-09-22,44.73,,
2010-09-23,44.59,,
2010-09-24,45.37,,
2010-09-27,44.53,,
2010-09-28,45.13,,
2010-09-29,44.78,,
2010-09-30,44.29,,
2010-10-01,44.7,,
2010-10-04,43.81,,
2010-10-05,44.81,,
2010-10-06,44.18,,
2010-10-07,43.94,,
2010-10-08,43.73,,
2010-10-11,43.52,,
2010-10-12,43.77,,
2010-10-13,44.26,,
2010-10-14,43.97,,
2010-10-15,44.47,,
2010-10-18,44.11,,
2010-10-19,43.33,,
2010-10-20,43.51,,
2010-10-21,43.76,,
2010-10-22,43.8,,
2010-10-25,44.83,,
2010-10-26,45.83,,
2010-10-27,44.88,,
2010-10-28,45.53,,
2010-10-29,45.19,,
2010-11-01,45.37,,
2010-11-02,45.97,,
2010-11-03,46.09,,
2010-11-04,46.88,,
2010-11-05,47.33,,
2010-11-08,46.13,,
2010-11-09,46.22,,
2010-11-10,46.75,,
2010-11-11,46.48,,
2010-11-12,46.18,,
2010-11-15,45.98,,
2010-11-16,45.56,,
2010-11-17,45.96,,
2010-11-18,46.38,,
2010-11-19,46.43,,
2010-11-22,46.52,,
2010-11-23,45.66,,
2010-11-24,46.72,,
2010-11-26,46.1,,
2010-11-29,45.23,,
2010-11-30,44.24,,
2010-12-01,45.18,,
2010-12-02,44.95,,
2010-12-03,45.57,,
2010-12-06,45.48,,
2010-12-07,45.63,,
2010-12-08,45.74,,
2010-12-09,46.03,,
2010-12-10,46.17,,
2010-12-13,45.76,,
2010-12-14,46.14,,
2010-12-15,45.82,,
2010-12-16,46.65,,
2010-12-17,46.4,,
2010-12-20,46.38,,
2010-12-21,46.12,,
2010-12-22,45.82,,
2010-12-23,45.85,,
2010-12-27,45.44,,
2010-12-28,45.32,,
2010-12-29,45.29,,
2010-12-30,45.34,,
2010-12-31,45.3,,
2011-01-03,45.15,,
2011-01-04,45.44,,
2011-01-05,45.85,,
2011-01-06,46.33,,
2011-01-07,46.36,,
2011-01-10,47.34,,
2011-01-11,47.6,,
2011-01-12,48.04,,
2011-01-13,47.9,,
2011-01-14,48.33,,
2011-01-18,48.64,,
2011-01-19,47.88,,
2011-01-20,47.47,,
2011-01-21,47.56,,
2011-01-24,47.94,,
2011-01-25,48.61,,
2011-01-26,48.78,,
2011-01-27,48.19,,
2011-01-28,46.36,,
2011-01-31,46.54,,
2011-02-01,46.52,,
2011-02-02,46.49,,
2011-02-03,46.45,,
2011-02-04,47.36,,
2011-02-07,48.29,,
2011-02-08,48.78,,
2011-02-09,49.21,,
2011-02-10,49.35,,
2011-02-11,49.21,,
2011-02-14,49.3,,
2011-02-15,48.82,,
2011-02-16,48.58,,
2011-02-17,48.46,,
2011-02-18,48.65,,
2011-02-22,47.47,,
2011-02-23,46.0,,
2011-02-24,46.02,,
2011-02-25,46.45,,
2011-02-28,46.66,,
2011-03-01,45.95,,
2011-03-02,45.88,,
2011-03-03,46.75,,
2011-03-04,46.18,,
2011-03-07,45.59,,
2011-03-08,46.06,,
2011-03-09,45.38,,
2011-03-10,44.71,,
2011-03-11,45.58,,
2011-03-14,44.69,,
2011-03-15,44.25,,
2011-03-16,43.55,,
2011-03-17,45.25,,
2011-03-18,46.52,,
2011-03-21,47.98,,
2011-03-22,48.29,,
2011-03-23,48.72,,
2011-03-24,48.17,,
2011-03-25,48.06,,
2011-03-28,48.4,,
2011-03-29,49.13,,
2011-03-30,49.34,,
2011-03-31,49.6,,
2011-04-01,50.05,,
2011-04-04,50.78,,
2011-04-05,50.63,,
2011-04-06,51.4,,
2011-04-07,51.03,,
2011-04-08,50.8,,
2011-04-11,50.56,,
2011-04-12,50.22,,
2011-04-13,49.74,,
2011-04-14,50.03,,
2011-04-15,50.05,,
2011-04-18,49.99,,
2011-04-19,50.38,,
2011-04-20,51.71,,
2011-04-21,52.22,,
2011-04-25,51.98,,
2011-04-26,52.85,,
2011-04-27,53.05,,
2011-04-28,52.97,,
2011-04-29,53.13,,
2011-05-02,52.41,,
2011-05-03,52.97,,
2011-05-04,48.53,,
2011-05-05,47.64,,
2011-05-06,48.16,,
2011-05-09,48.65,,
2011-05-10,49.34,,
2011-05-11,48.95,,
2011-05-12,48.28,,
2011-05-13,48.88,,
2011-05-16,48.05,,
2011-05-17,48.58,,
2011-05-18,49.26,,
2011-05-19,49.43,,
2011-05-20,49.48,,
2011-05-23,48.36,,
2011-05-24,47.62,,
2011-05-25,48.34,,
2011-05-26,48.63,,
2011-05-27,48.96,,
2011-05-31,49.44,,
2011-06-01,48.08,,
2011-06-02,47.61,,
2011-06-03,46.75,,
2011-06-06,46.17,,
2011-06-07,46.26,,
2011-06-08,45.76,,
2011-06-09,46.05,,
2011-06-10,45.23,,
2011-06-13,45.14,,
2011-06-14,45.57,,
2011-06-15,44.55,,
2011-06-16,44.15,,
2011-06-17,44.34,,
2011-06-20,44.69,,
2011-06-21,45.38,,
2011-06-22,45.0,,
2011-06-23,44.92,,
2011-06-24,44.03,,
2011-06-27,44.3,,
2011-06-28,44.58,,
2011-06-29,44.69,,
2011-06-30,45.06,,
2011-07-01,45.55,,
2011-07-05,44.84,,
2011-07-06,44.78,,
2011-07-07,44.9,,
2011-07-08,44.55,,
2011-07-11,42.9,,
2011-07-12,43.01,,
2011-07-13,42.88,,
2011-07-14,42.36,,
2011-07-15,42.52,,
2011-07-18,41.83,,
2011-07-19,42.46,,
2011-07-20,42.45,,
2011-07-21,43.32,,
2011-07-22,43.36,,
2011-07-25,42.96,,
2011-07-26,42.71,,
2011-07-27,41.28,,
2011-07-28,40.42,,
2011-07-29,39.87,,
2011-08-01,38.99,,
2011-08-02,37.98,,
2011-08-03,39.09,,
2011-08-04,36.7,,
2011-08-05,37.51,,
2011-08-08,34.9,,
2011-08-09,36.6,,
2011-08-10,34.52,,
2011-08-11,36.62,,
2011-08-12,36.7,,
2011-08-15,37.49,,
2011-08-16,37.05,,
2011-08-17,36.98,,
2011-08-18,34.71,,
2011-08-19,34.78,,
2011-08-22,34.85,,
2011-08-23,37.03,,
2011-08-24,37.55,,
2011-08-25,36.53,,
2011-08-26,37.69,,
2011-08-29,39.63,,
2011-08-30,39.98,,
2011-08-31,40.35,,
2011-09-01,39.68,,
2011-09-02,38.23,,
2011-09-06,37.95,,
2011-09-07,39.31,,
2011-09-08,39.41,,
2011-09-09,38.51,,
2011-09-12,39.19,,
2011-09-13,39.65,,
2011-09-14,40.1,,
2011-09-15,40.69,,
2011-09-16,40.72,,
2011-09-19,40.03,,
2011-09-20,39.12,,
2011-09-21,37.36,,
2011-09-22,35.19,,
2011-09-23,35.54,,
2011-09-26,36.28,,
2011-09-27,36.79,,
2011-09-28,35.13,,
2011-09-29,35.45,,
2011-09-30,34.17,,
2011-10-03,33.23,,
2011-10-04,34.28,,
2011-10-05,34.92,,
2011-10-06,35.99,,
2011-10-07,34.54,,
2011-10-10,35.83,,
2011-10-11,36.16,,
2011-10-12,36.39,,
2011-10-13,36.17,,
2011-10-14,36.74,,
2011-10-17,35.83,,
2011-10-18,36.51,,
2011-10-19,35.79,,
2011-10-20,36.22,,
2011-10-21,36.79,,
2011-10-24,37.75,,
2011-10-25,36.96,,
2011-10-26,36.99,,
2011-10-27,38.48,,
2011-10-28,38.85,,
2011-10-31,37.75,,
2011-11-01,36.66,,
2011-11-02,36.99,,
2011-11-03,38.15,,
2011-11-04,37.99,,
2011-11-07,37.81,,
2011-11-08,38.0,,
2011-11-09,37.0,,
2011-11-10,37.26,,
2011-11-11,38.29,,
2011-11-14,37.71,,
2011-11-15,38.31,,
2011-11-16,37.6,,
2011-11-17,36.87,,
2011-11-18,36.53,,
2011-11-21,35.65,,
2011-11-22,34.47,,
2011-11-23,33.68,,
2011-11-25,33.26,,
2011-11-28,34.25,,
2011-11-29,33.89,,
2011-11-30,35.6,,
2011-12-01,35.71,,
2011-12-02,35.87,,
2011-12-05,36.41,,
2011-12-06,36.21,,
2011-12-07,35.91,,
2011-12-08,35.05,,
2011-12-09,35.51,,
2011-12-12,35.3,,
2011-12-13,34.72,,
2011-12-14,34.23,,
2011-12-15,34.01,,
2011-12-16,34.29,,
2011-12-19,33.84,,
2011-12-20,35.18,,
2011-12-21,35.45,,
2011-12-22,36.64,,
2011-12-23,36.88,,
2011-12-27,36.99,,
2011-12-28,36.14,,
2011-12-29,36.2,,
2011-12-30,36.04,,
2012-01-03,36.67,,
2012-01-04,36.51,,
2012-01-05,36.68,,
2012-01-06,37.18,,
2012-01-09,37.46,,
2012-01-10,37.9,,
2012-01-11,38.11,,
2012-01-12,38.68,,
2012-01-13,38.41,,
2012-01-17,38.36,,
2012-01-18,39.12,,
2012-01-19,39.32,,
2012-01-20,39.4,,
2012-01-23,38.88,,
2012-01-24,38.55,,
2012-01-25,38.84,,
2012-01-26,39.25,,
2012-01-27,39.7,,
2012-01-30,39.21,,
2012-01-31,41.0,,
2012-02-01,41.17,,
2012-02-02,41.12,,
2012-02-03,41.93,,
2012-02-06,41.83,,
2012-02-07,42.09,,
2012-02-08,42.58,,
2012-02-09,42.48,,
2012-02-10,42.18,,
2012-02-13,42.33,,
2012-02-14,42.46,,
2012-02-15,42.48,,
2012-02-16,42.72,,
2012-02-17,42.66,,
2012-02-21,42.93,,
2012-02-22,42.46,,
2012-02-23,42.97,,
2012-02-24,43.11,,
2012-02-27,43.38,,
2012-02-28,43.48,,
2012-02-29,43.63,,
2012-03-01,43.93,,
2012-03-02,43.79,,
2012-03-05,43.61,,
2012-03-06,42.65,,
2012-03-07,42.64,,
2012-03-08,43.28,,
2012-03-09,43.62,,
2012-03-12,43.56,,
2012-03-13,43.89,,
2012-03-14,43.83,,
2012-03-15,44.2,,
2012-03-16,44.4,,
2012-03-19,44.37,,
2012-03-20,43.99,,
2012-03-21,43.82,,
2012-03-22,43.72,,
2012-03-23,44.05,,
2012-03-26,45.03,,
2012-03-27,44.73,,
2012-03-28,44.77,,
2012-03-29,44.72,,
2012-03-30,45.08,48.28874458874459,-0.06644912010184056
2012-04-02,45.7,47.64874458874459,-0.04089813080206339
2012-04-03,45.06,46.998744588744586,-0.04125098671697036
2012-04-04,44.41,46.64874458874459,-0.047991529214373774
2012-04-05,44.06,46.36874458874459,-0.04979096607469946
2012-04-09,43.78,45.55874458874459,-0.03904287979840493
2012-04-10,42.97,46.39874458874459,-0.07389735690340937
2012-04-11,43.81,46.928744588744586,-0.06645702151368837
2012-04-12,44.34,47.00874458874459,-0.056771237183465884
2012-04-13,44.42,46.43874458874459,-0.04347112753848803
2012-04-16,43.85,47.25874458874459,-0.0721293935843661
2012-04-17,44.67,47.19874458874459,-0.05357652223122078
2012-04-18,44.61,46.79874458874459,-0.046769301355810255
2012-04-19,44.21,46.68874458874459,-0.05309083828615402
2012-04-20,44.1,46.178744588744586,-0.04501518192530618
2012-04-23,43.59,46.41874458874459,-0.0609397047207193
2012-04-24,43.83,47.48874458874459,-0.07704445801693727
2012-04-25,44.9,47.93874458874459,-0.06338807189911377
2012-04-26,45.35,48.22874458874459,-0.05968939505459192
2012-04-27,45.64,48.12874458874459,-0.05171014972467425
2012-04-30,45.54,47.08874458874459,-0.03288991036543332
2012-05-01,44.5,45.29874458874459,-0.01763281954050122
2012-05-02,42.71,44.50874458874459,-0.04041328519518517
2012-05-03,41.92,43.608744588744585,-0.038724907232950856
2012-05-04,41.02,43.78874458874459,-0.06322959506485293
2012-05-07,41.2,44.19874458874459,-0.06784682724921176
2012-05-08,41.61,43.98874458874459,-0.05407620997106699
2012-05-09,41.4,43.928744588744586,-0.057564690555543474
2012-05-10,41.34,43.818744588744586,-0.05656813338694511
2012-05-11,41.23,43.248744588744586,-0.04667753036396727
2012-05-14,40.66,42.80874458874459,-0.05019405753163675
2012-05-15,40.22,42.21874458874459,-0.047342587000501535
2012-05-16,39.63,41.53874458874459,-0.04595094550021106
2012-05-17,38.95,41.01874458874459,-0.050434127360208025
2012-05-18,38.43,42.23874458874459,-0.09017182271462465
2012-05-21,39.65,42.388744588744586,-0.06461018403153662
2012-05-22,39.8,42.79874458874459,-0.07006618108918117
2012-05-23,40.21,41.76874458874459,-0.037318444786693994
2012-05-24,39.18,41.95874458874459,-0.06622563701512618
2012-05-25,39.37,42.80874458874459,-0.08032808767881305
2012-05-29,40.22,42.16874458874459,-0.046213009368667235
2012-05-30,39.58,42.36874458874459,-0.06582079822788589
2012-05-31,39.78,41.68874458874459,-0.04578560970291068
2012-06-01,39.1,42.18874458874459,-0.07321252667870626
2012-06-04,39.6,42.59874458874459,-0.07039513999050839
2012-06-05,40.01,43.47874458874459,-0.07978023794280742
2012-06-06,40.89,43.25874458874459,-0.05475758973738021
2012-06-07,40.67,43.44874458874459,-0.06395454264665734
2012-06-08,40.86,42.79874458874459,-0.04529909947999855
2012-06-11,40.21,43.41874458874459,-0.07390228849630043
2012-06-12,40.83,43.00874458874459,-0.050658176833061286
2012-06-13,40.42,43.37874458874459,-0.0682072433583587
2012-06-14,40.79,43.818744588744586,-0.06911983940139077
2012-06-15,41.23,44.23874458874459,-0.0680115273775217
2012-06-18,41.65,44.44874458874459,-0.06296566111460644
2012-06-19,41.86,44.82874458874459,-0.06622412953964296
2012-06-20,42.24,43.608744588744585,-0.031386929425568866
2012-06-21,41.02,43.97874458874459,-0.06727669505831724
2012-06-22,41.39,43.29874458874459,-0.04408313928900298
2012-06-25,40.71,43.44874458874459,-0.06303391765786626
2012-06-26,40.86,44.19874458874459,-0.07553935343210672
2012-06-27,41.61,43.50874458874459,-0.043640528052279914
2012-06-28,40.92,44.43874458874459,-0.07918190806937908
2012-06-29,41.85,44.67104529616725,-0.06315153982773025
2012-07-02,41.57,45.33104529616725,-0.08296842200736199
2012-07-03,42.23,46.341045296167245,-0.08871283049170375
2012-07-05,43.24,45.06104529616725,-0.04041285070504441
2012-07-06,41.96,44.40104529616725,-0.05497720334926348
2012-07-09,41.3,43.74104529616725,-0.0558067435206252
2012-07-10,40.64,43.621045296167246,-0.06833961166971791
2012-07-11,40.52,43.35104529616725,-0.06530512186790438
2012-07-12,40.25,43.951045296167244,-0.08420835662104253
2012-07-13,40.85,43.50104529616725,-0.060942105600410135
2012-07-16,40.4,43.551045296167246,-0.07235291999855986
2012-07-17,40.45,44.451045296167244,-0.0900101509314164
2012-07-18,41.35,44.871045296167246,-0.07847032029066636
2012-07-19,41.77,44.35104529616725,-0.058195816557006785
2012-07-20,41.25,43.841045296167245,-0.059100901419286256
2012-07-23,40.74,43.051045296167246,-0.05368151412511679
2012-07-24,39.95,43.441045296167246,-0.08036282903338088
2012-07-25,40.34,44.35104529616725,-0.0904385740940783
2012-07-26,41.25,45.61104529616725,-0.09561379854045382
2012-07-27,42.51,45.26104529616725,-0.06078174461428554
2012-07-30,42.16,44.75104529616725,-0.057899101105224116
2012-07-31,41.65,45.411045296167245,-0.08282225770488227
2012-08-01,42.31,45.49104529616725,-0.06992684550238859
2012-08-02,42.39,46.371045296167246,-0.08585196367131054
2012-08-03,43.27,47.161045296167245,-0.08250549307658084
2012-08-06,44.06,48.03104529616725,-0.08267663698928751
2012-08-07,44.93,48.24104529616725,-0.06863543847028364
2012-08-08,45.14,48.661045296167245,-0.07235860378125858
2012-08-09,45.56,48.74104529616725,-0.06526419933832217
2012-08-10,45.64,48.82104529616725,-0.06515725496801228
2012-08-13,45.72,48.68104529616725,-0.060825425546077505
2012-08-14,45.58,48.97104529616725,-0.06924592431423249
2012-08-15,45.87,49.10104529616725,-0.06580400227079208
2012-08-16,46.0,49.451045296167244,-0.06978710511574815
2012-08-17,46.35,49.551045296167246,-0.06460096405705584
2012-08-20,46.45,49.591045296167245,-0.06333896124609428
2012-08-21,46.49,49.271045296167244,-0.05644380547338579
2012-08-22,46.17,49.74104529616725,-0.07179272721159347
2012-08-23,46.64,49.631045296167244,-0.06026561154048926
2012-08-24,46.53,50.121045296167246,-0.07164745417713492
2012-08-27,47.02,50.381045296167244,-0.06671249626539477
2012-08-28,47.28,50.65104529616725,-0.06655430853314159
2012-08-29,47.55,50.191045296167246,-0.05261985042516992
2012-08-30,47.09,50.131045296167244,-0.06066191674642263
2012-08-31,47.03,49.90104529616725,-0.05753477265110041
2012-09-04,46.8,49.201045296167244,-0.048800696849306324
