date,TSCO,dcf,Deviation
2010-03-24,14.69,19.325325532024436,-0.23985756536639624
2010-03-25,14.52,19.36532553202444,-0.25020625261432994
2010-03-26,14.56,18.30135135135135,-0.20443033301336477
2010-03-29,14.57,18.48135135135135,-0.21163773562831778
2010-03-30,14.75,18.24135135135135,-0.19139762642051772
2010-03-31,14.51,18.58135135135135,-0.2191095402248695
2010-04-01,14.85,18.98135135135135,-0.21765317310019783
2010-04-05,15.25,19.10135135135135,-0.2016271666077113
2010-04-06,15.37,20.37135135135135,-0.245509061480086
2010-04-07,16.64,20.35135135135135,-0.1823638778220451
2010-04-08,16.62,20.35135135135135,-0.18334661354581672
2010-04-09,16.62,20.311351351351348,-0.18173834362358932
2010-04-12,16.58,20.44135135135135,-0.18889902555762705
2010-04-13,16.71,20.471351351351352,-0.18373732572877055
2010-04-14,16.74,20.471351351351352,-0.1822718631178708
2010-04-15,16.74,20.46135135135135,-0.18187221789266517
2010-04-16,16.73,20.771351351351353,-0.19456371821896068
2010-04-19,17.04,20.71135135135135,-0.17726276229251492
2010-04-20,16.98,21.03135135135135,-0.19263390562352212
2010-04-21,17.3,21.201351351351352,-0.184014277519281
2010-04-22,17.47,21.17135135135135,-0.17482829933362276
2010-04-23,17.44,21.28135135135135,-0.18050316861609572
2010-04-26,17.55,20.64135135135135,-0.1497649692954316
2010-04-27,16.91,20.49135135135135,-0.17477380041678758
2010-04-28,16.76,21.14135135135135,-0.20724083709394925
2010-04-29,17.41,20.521351351351353,-0.15161532484294538
2010-04-30,16.79,20.71135135135135,-0.18933343772836408
2010-05-03,16.98,20.35135135135135,-0.16565737051792828
2010-05-04,16.62,20.21135135135135,-0.17768981840549858
2010-05-05,16.48,19.74135135135135,-0.16520405788371229
2010-05-06,16.01,19.501351351351353,-0.1790312521654771
2010-05-07,15.77,20.42135135135135,-0.22776902817665667
2010-05-10,16.69,20.69135135135135,-0.19338279474385422
2010-05-11,16.96,21.181351351351353,-0.1992956578326167
2010-05-12,17.45,21.12135135135135,-0.17382180194244323
2010-05-13,17.39,20.83135135135135,-0.1652005812444859
2010-05-14,17.1,21.12135135135135,-0.19039271135907043
2010-05-17,17.39,20.42135135135135,-0.14844029169258455
2010-05-18,16.69,20.49135135135135,-0.1855100371943338
2010-05-19,16.76,20.03135135135135,-0.16331156565383986
2010-05-20,16.3,20.16135135135135,-0.19152244728340273
2010-05-21,16.43,20.19135135135135,-0.18628527065374523
2010-05-24,16.46,20.23135135135135,-0.1864112429197391
2010-05-25,16.5,19.89135135135135,-0.17049376341748412
2010-05-26,16.16,20.841351351351353,-0.2246184171281107
2010-05-27,17.11,20.67135135135135,-0.17228439935149842
2010-05-28,16.94,20.30135135135135,-0.16557278839113343
2010-06-01,16.57,20.62135135135135,-0.19646391171574984
2010-06-02,16.89,20.631351351351352,-0.18134300985118423
2010-06-03,16.9,19.791351351351352,-0.1460916589282789
2010-06-04,16.06,19.35135135135135,-0.17008379888268166
2010-06-07,15.62,19.681351351351353,-0.2063553095947599
2010-06-08,15.95,19.791351351351352,-0.19409242366307977
2010-06-09,16.06,20.07135135135135,-0.19985457287514807
2010-06-10,16.34,20.361351351351352,-0.19749923676281245
2010-06-11,16.63,20.701351351351352,-0.19667080096612055
2010-06-14,16.97,20.83135135135135,-0.18536249935128968
2010-06-15,17.1,20.73135135135135,-0.1751623080332697
2010-06-16,17.0,20.37135135135135,-0.1654947329317802
2010-06-17,16.64,20.53135135135135,-0.1895321591238185
2010-06-18,16.8,20.21135135135135,-0.16878393196223684
2010-06-21,16.48,19.56135135135135,-0.15752241734252592
2010-06-22,15.83,19.82135135135135,-0.2013662580618769
2010-06-23,16.09,19.361351351351352,-0.16896296606502237
2010-06-24,15.63,19.24135135135135,-0.18768699169862202
2010-06-25,15.51,20.6317748661519,-0.24824693461320124
2010-06-28,15.76,20.2017748661519,-0.21987052600977652
2010-06-29,15.33,20.1117748661519,-0.2377599639005319
2010-06-30,15.24,20.1817748661519,-0.24486324413617633
2010-07-01,15.31,20.2417748661519,-0.2436434007770122
2010-07-02,15.37,20.1917748661519,-0.23879896136494627
2010-07-06,15.32,20.8117748661519,-0.2638782564904485
2010-07-07,15.94,21.2217748661519,-0.24888469034586613
2010-07-08,16.35,21.301774866151902,-0.2324583231803925
2010-07-09,16.43,21.3517748661519,-0.23050893412866535
2010-07-12,16.48,21.711774866151902,-0.2409648634625493
2010-07-13,16.84,21.8517748661519,-0.22935321715743417
2010-07-14,16.98,22.0817748661519,-0.23104007250667913
2010-07-15,17.21,21.5617748661519,-0.20182823042936981
2010-07-16,16.69,21.8817748661519,-0.2372647967502335
2010-07-19,17.01,22.0917748661519,-0.23003017625070876
2010-07-20,17.22,21.6917748661519,-0.20615071351905423
2010-07-21,16.82,21.981774866151902,-0.23482065927716034
2010-07-22,17.11,22.301774866151902,-0.23279648805134434
2010-07-23,17.43,22.4117748661519,-0.22228381714095236
2010-07-26,17.54,22.1317748661519,-0.20747431662945892
2010-07-27,17.26,21.9017748661519,-0.21193601406822649
2010-07-28,17.03,22.2217748661519,-0.2336345722798221
2010-07-29,17.35,22.2517748661519,-0.2202869162409239
2010-07-30,17.38,22.5017748661519,-0.22761648343821483
2010-08-02,17.63,22.1817748661519,-0.20520336598933053
2010-08-03,17.31,22.3417748661519,-0.22521822443816275
2010-08-04,17.47,22.4417748661519,-0.22154107221040908
2010-08-05,17.57,22.4717748661519,-0.21813029435139086
2010-08-06,17.6,22.871774866151902,-0.23049260046511022
2010-08-09,18.0,22.6517748661519,-0.20536028163969422
2010-08-10,17.78,21.9217748661519,-0.1889342852684326
2010-08-11,17.05,22.1017748661519,-0.22856874150358464
2010-08-12,17.23,22.0117748661519,-0.21723713309029724
2010-08-13,17.14,22.1817748661519,-0.2272935730605289
2010-08-16,17.31,22.201774866151897,-0.22033260384104425
2010-08-17,17.33,22.451774866151897,-0.2281233843063981
2010-08-18,17.58,22.3817748661519,-0.21453950345169703
2010-08-19,17.51,22.5717748661519,-0.2242524079815459
2010-08-20,17.7,22.621774866151902,-0.21756802440449385
2010-08-23,17.75,22.0717748661519,-0.1958054978523519
2010-08-24,17.2,21.871774866151902,-0.213598342829589
2010-08-25,17.0,21.641774866151902,-0.21448217139582737
2010-08-26,16.77,22.0317748661519,-0.23882664461299152
2010-08-27,17.16,21.9417748661519,-0.21793017635635403
2010-08-30,17.07,21.871774866151902,-0.2195420762849467
2010-08-31,17.0,22.4317748661519,-0.24214645958970005
2010-09-01,17.56,22.7217748661519,-0.2271730486090362
2010-09-02,17.85,23.0317748661519,-0.22498374077836136
2010-09-03,18.16,23.201774866151897,-0.21730125799587563
2010-09-07,18.33,23.4917748661519,-0.21972689997081662
2010-09-08,18.62,23.2417748661519,-0.19885636500518766
2010-09-09,18.37,23.2817748661519,-0.21097080847100103
2010-09-10,18.41,23.451774866151897,-0.21498478878154015
2010-09-13,18.58,23.7417748661519,-0.2174131839448501
2010-09-14,18.87,23.951774866151897,-0.21216694355846444
2010-09-15,19.08,23.731774866151902,-0.1960146214258347
2010-09-16,18.86,23.711774866151902,-0.20461458045798664
2010-09-17,18.84,24.201774866151897,-0.22154469644500185
2010-09-20,19.33,24.1817748661519,-0.20063766588709364
2010-09-21,19.31,23.871774866151902,-0.1910949182341738
2010-09-22,19.0,23.8617748661519,-0.2037474116415524
2010-09-23,18.99,24.1717748661519,-0.21437295750292706
2010-09-24,19.3,,
2010-09-27,19.17,,
2010-09-28,19.8,,
2010-09-29,19.61,,
2010-09-30,19.83,,
2010-10-01,19.6,,
2010-10-04,19.31,,
2010-10-05,19.47,,
2010-10-06,19.53,,
2010-10-07,19.51,,
2010-10-08,19.29,,
2010-10-11,19.43,,
2010-10-12,19.99,,
2010-10-13,19.89,,
2010-10-14,19.86,,
2010-10-15,19.82,,
2010-10-18,19.33,,
2010-10-19,19.09,,
2010-10-20,19.0,,
2010-10-21,18.74,,
2010-10-22,19.16,,
2010-10-25,19.73,,
2010-10-26,19.94,,
2010-10-27,19.52,,
2010-10-28,19.48,,
2010-10-29,19.79,,
2010-11-01,19.54,,
2010-11-02,19.87,,
2010-11-03,19.83,,
2010-11-04,20.54,,
2010-11-05,20.84,,
2010-11-08,20.92,,
2010-11-09,20.68,,
2010-11-10,20.81,,
2010-11-11,20.87,,
2010-11-12,20.34,,
2010-11-15,20.26,,
2010-11-16,20.23,,
2010-11-17,20.36,,
2010-11-18,20.45,,
2010-11-19,20.75,,
2010-11-22,20.98,,
2010-11-23,20.92,,
2010-11-24,21.2,,
2010-11-26,21.15,,
2010-11-29,21.0,,
2010-11-30,21.24,,
2010-12-01,21.9,,
2010-12-02,22.72,,
2010-12-03,22.99,,
2010-12-06,23.01,,
2010-12-07,23.18,,
2010-12-08,23.09,,
2010-12-09,23.41,,
2010-12-10,23.83,,
2010-12-13,23.79,,
2010-12-14,23.88,,
2010-12-15,23.76,,
2010-12-16,24.28,,
2010-12-17,24.24,,
2010-12-20,24.2,,
2010-12-21,24.08,,
2010-12-22,24.09,,
2010-12-23,24.2,,
2010-12-27,24.22,,
2010-12-28,24.14,,
2010-12-29,24.19,,
2010-12-30,24.47,,
2010-12-31,24.25,,
2011-01-03,24.6,,
2011-01-04,23.67,,
2011-01-05,23.9,,
2011-01-06,23.5,,
2011-01-07,23.55,,
2011-01-10,23.91,,
2011-01-11,23.47,,
2011-01-12,23.49,,
2011-01-13,23.17,,
2011-01-14,23.33,,
2011-01-18,23.36,,
2011-01-19,23.49,,
2011-01-20,23.53,,
2011-01-21,23.17,,
2011-01-24,23.81,,
2011-01-25,24.18,,
2011-01-26,24.28,,
2011-01-27,26.5,,
2011-01-28,25.34,,
2011-01-31,25.66,,
2011-02-01,25.84,,
2011-02-02,25.43,,
2011-02-03,26.0,,
2011-02-04,26.22,,
2011-02-07,26.22,,
2011-02-08,26.67,,
2011-02-09,26.46,,
2011-02-10,26.58,,
2011-02-11,26.84,,
2011-02-14,26.65,,
2011-02-15,26.42,,
2011-02-16,26.49,,
2011-02-17,26.46,,
2011-02-18,26.58,,
2011-02-22,25.75,,
2011-02-23,25.15,28.762546420521627,-0.1255989774933186
2011-02-24,25.31,29.382546420521628,-0.13860427078836313
2011-02-25,25.93,29.492546420521627,-0.12079480590535652
2011-02-28,26.04,28.762546420521627,-0.09465595920182968
2011-03-01,25.31,29.382546420521628,-0.13860427078836313
2011-03-02,25.93,30.00254642052163,-0.13574002564449072
2011-03-03,26.55,30.43254642052163,-0.12757875620633252
2011-03-04,26.98,30.262546420521627,-0.10846894292727682
2011-03-07,26.81,30.572546420521626,-0.12306944828109057
2011-03-08,27.12,30.942546420521627,-0.12353690509409554
2011-03-09,27.49,30.622546420521626,-0.10229542564828509
2011-03-10,27.17,30.792546420521628,-0.11764361319943928
2011-03-11,27.34,30.372546420521626,-0.09984498430044852
2011-03-14,26.92,30.132546420521628,-0.10661383793086054
2011-03-15,26.68,30.112546420521628,-0.11399057298529747
2011-03-16,26.66,30.162546420521625,-0.11612237148978266
2011-03-17,26.71,30.452546420521628,-0.12289765094979277
2011-03-18,27.0,30.93254642052163,-0.12713296755654924
2011-03-21,27.48,30.852546420521627,-0.10931176877764526
2011-03-22,27.4,30.872546420521626,-0.11248007771115875
2011-03-23,27.42,31.412546420521625,-0.127100374706118
2011-03-24,27.96,31.822546420521626,-0.12137766630865088
2011-03-25,28.37,31.872546420521626,-0.1098922682332798
2011-03-28,28.42,32.52254642052163,-0.12614468644229326
2011-03-29,29.07,33.10254642052163,-0.12181982525736101
2011-03-30,29.65,33.38254642052163,-0.11181131521551868
2011-03-31,29.93,33.98254642052163,-0.11925375957330697
2011-04-01,30.53,34.06254642052163,-0.10370764348943029
2011-04-04,30.61,34.362546420521625,-0.10920455005280316
2011-04-05,30.91,34.20254642052163,-0.09626611948828734
2011-04-06,30.75,34.542546420521624,-0.10979348118552379
2011-04-07,31.09,34.87254642052163,-0.10846774350540955
2011-04-08,31.42,34.95254642052163,-0.10106692594069677
2011-04-11,31.5,34.74254642052163,-0.09333070700328194
2011-04-12,31.29,34.95254642052163,-0.10478625438206257
2011-04-13,31.5,35.402546420521624,-0.1102334949064413
2011-04-14,31.95,35.34254642052163,-0.09599043544162256
2011-04-15,31.89,34.212546420521626,-0.06788580984221915
2011-04-18,30.76,34.292546420521624,-0.10301207665370826
2011-04-19,30.84,34.94254642052163,-0.11740834142849477
2011-04-20,31.49,33.91254642052163,-0.07143510813023657
2011-04-21,30.46,33.77254642052163,-0.09808399933114853
2011-04-25,30.32,34.002546420521625,-0.10830207758496257
2011-04-26,30.55,34.252546420521625,-0.10809550843505544
2011-04-27,30.8,34.152546420521624,-0.09816387859463216
2011-04-28,30.7,34.38254642052163,-0.10710511011841917
2011-04-29,30.93,33.24254642052163,-0.06956586271303278
2011-05-02,29.79,33.20254642052163,-0.1027796596472017
2011-05-03,29.75,,
2011-05-04,29.32,,
2011-05-05,29.56,,
2011-05-06,29.9,,
2011-05-09,30.27,,
2011-05-10,30.81,,
2011-05-11,30.62,,
2011-05-12,31.46,,
2011-05-13,30.95,,
2011-05-16,30.21,,
2011-05-17,29.39,,
2011-05-18,30.12,,
2011-05-19,30.22,,
2011-05-20,29.49,,
2011-05-23,30.26,,
2011-05-24,30.0,,
2011-05-25,30.24,,
2011-05-26,30.93,,
2011-05-27,31.21,,
2011-05-31,31.58,,
2011-06-01,30.76,,
2011-06-02,31.08,,
2011-06-03,29.89,,
2011-06-06,29.47,,
2011-06-07,30.17,,
2011-06-08,29.88,,
2011-06-09,30.28,,
2011-06-10,29.39,,
2011-06-13,29.75,,
2011-06-14,30.64,,
2011-06-15,30.3,,
2011-06-16,30.4,,
2011-06-17,30.47,,
2011-06-20,31.73,,
2011-06-21,32.45,,
2011-06-22,32.51,,
2011-06-23,33.1,,
2011-06-24,32.46,,
2011-06-27,33.02,,
2011-06-28,33.38,,
2011-06-29,33.42,,
2011-06-30,33.44,,
2011-07-01,33.92,,
2011-07-05,35.76,,
2011-07-06,35.84,,
2011-07-07,36.13,,
2011-07-08,35.86,,
2011-07-11,34.87,,
2011-07-12,34.88,,
2011-07-13,35.15,,
2011-07-14,34.54,,
2011-07-15,34.58,,
2011-07-18,34.23,,
2011-07-19,34.95,,
2011-07-20,35.33,,
2011-07-21,33.54,,
2011-07-22,34.0,,
2011-07-25,33.51,,
2011-07-26,33.65,,
2011-07-27,33.15,,
2011-07-28,32.82,,
2011-07-29,32.96,,
2011-08-01,32.95,,
2011-08-02,31.25,,
2011-08-03,31.84,32.865969944078905,-0.031216785806856828
2011-08-04,30.39,31.925969944078904,-0.04811036115016354
2011-08-05,29.45,29.305969944078903,0.00491470018552298
2011-08-08,26.83,31.305969944078903,-0.1429749645858034
2011-08-09,28.83,30.655969944078905,-0.05956327421411722
2011-08-10,28.18,31.435969944078902,-0.1035746614426376
2011-08-11,28.96,31.865969944078902,-0.09119351926768726
2011-08-12,29.39,32.3059699440789,-0.09026102448328899
2011-08-15,29.83,31.885969944078905,-0.06447882713571618
2011-08-16,29.41,31.565969944078905,-0.06830044975327354
2011-08-17,29.09,30.085969944078904,-0.03310413278781188
2011-08-18,27.61,29.195969944078904,-0.054321536400969817
2011-08-19,26.72,29.655969944078905,-0.0990009751700972
2011-08-22,27.18,31.305969944078903,-0.13179498835043357
2011-08-23,28.83,31.935969944078902,-0.09725616442893625
2011-08-24,29.46,31.235969944078903,-0.05685656463552702
2011-08-25,28.76,32.14596994407891,-0.10533108660180834
2011-08-26,29.67,32.9559699440789,-0.09970788144468734
2011-08-29,30.48,32.8859699440789,-0.07316098470472798
2011-08-30,30.41,33.155969944078905,-0.08281977419783759
2011-08-31,30.68,33.0659699440789,-0.07215786949888503
2011-09-01,30.59,32.295969944078905,-0.05282299763818288
2011-09-02,29.82,32.405969944078905,-0.07979918356220661
2011-09-06,29.93,33.765969944078904,-0.11360461288189849
2011-09-07,31.29,34.225969944078905,-0.08578193543896417
2011-09-08,31.75,34.835969944078904,-0.08858573333920994
2011-09-09,32.36,35.585969944078904,-0.0906528597969456
2011-09-12,33.11,36.295969944078905,-0.08777751218627083
2011-09-13,33.82,36.1259699440789,-0.06383136418616364
2011-09-14,33.65,36.46596994407891,-0.07722185775936408
2011-09-15,33.99,36.89596994407891,-0.07876117495984836
2011-09-16,34.42,37.255969944078906,-0.0761212216011471
2011-09-19,34.78,36.1759699440789,-0.03858832109372057
2011-09-20,33.7,35.5359699440789,-0.051665114163707004
2011-09-21,33.06,34.795969944078905,-0.0498899713636034
2011-09-22,32.32,35.7459699440789,-0.09584213127909236
2011-09-23,33.27,36.3559699440789,-0.08488206885487026
2011-09-26,33.88,36.195969944078904,-0.0639841934794666
2011-09-27,33.72,35.655969944078905,-0.054295814897622696
2011-09-28,33.18,36.0359699440789,-0.07925331130286861
2011-09-29,33.56,33.7359699440789,-0.005216092626670887
2011-09-30,31.26,32.5959699440789,-0.04098573984363307
2011-10-03,30.12,34.0359699440789,-0.11505386655684668
2011-10-04,31.56,34.005969944078906,-0.07192766293980679
2011-10-05,31.53,34.8759699440789,-0.0959391222507624
2011-10-06,32.4,35.3559699440789,-0.08360596382320273
2011-10-07,32.88,35.825969944078906,-0.08223001215814385
2011-10-10,33.35,35.515969944078904,-0.06098580293567357
2011-10-11,33.04,35.46596994407891,-0.06840275193105005
2011-10-12,32.99,36.045969944078905,-0.08477979504560096
2011-10-13,33.57,36.185969944078906,-0.07229238149817663
2011-10-14,33.71,36.505969944078906,-0.07658938930706038
2011-10-17,34.03,36.445969944078904,-0.06628908347852613
2011-10-18,33.97,35.615969944078905,-0.04621437929847949
2011-10-19,33.14,38.295969944078905,-0.13463479190128436
2011-10-20,35.82,39.2059699440789,-0.0863636315823445
2011-10-21,36.73,39.3559699440789,-0.0667235478584356
2011-10-24,36.88,38.575969944078906,-0.04396441480376101
2011-10-25,36.1,38.685969944078906,-0.06684516241461591
2011-10-26,36.21,39.3059699440789,-0.07876589608356133
2011-10-27,36.83,38.075969944078906,-0.03272326209703469
2011-10-28,35.6,37.945969944078904,-0.06182395515350292
2011-10-31,35.47,37.96596994407891,-0.06574229363177841
2011-11-01,35.49,38.7859699440789,-0.08497840711037996
2011-11-02,36.31,38.8559699440789,-0.06552326316246981
2011-11-03,36.38,37.67536249765308,-0.03438221723105572
2011-11-04,36.38,37.85536249765308,-0.038973672428696204
2011-11-07,36.56,38.095362497653085,-0.04030313395095453
2011-11-08,36.8,37.015362497653086,-0.005818192315872772
2011-11-09,35.72,37.39536249765309,-0.044801343956974216
2011-11-10,36.1,38.54536249765309,-0.0634411596933866
2011-11-11,37.25,38.49536249765308,-0.03235097468504178
2011-11-14,37.2,38.99536249765308,-0.04604041051704888
2011-11-15,37.7,38.595362497653085,-0.023198706780057532
2011-11-16,37.3,37.595362497653085,-0.007856354561590506
2011-11-17,36.3,37.42536249765308,-0.030069514963913968
2011-11-18,36.13,37.18536249765309,-0.028381127055563726
2011-11-21,35.89,37.125362497653086,-0.03327543260301313
2011-11-22,35.83,36.42536249765308,-0.01634472402824938
2011-11-23,35.13,35.13536249765309,-0.00015262394556048164
2011-11-25,33.84,35.71536249765309,-0.05250856680444782
2011-11-28,34.42,36.29536249765309,-0.051669479751699665
2011-11-29,35.0,37.415362497653085,-0.0645553680738652
2011-11-30,36.12,37.415362497653085,-0.03462113985222892
2011-12-01,36.12,37.39536249765309,-0.034104830451453294
2011-12-02,36.1,38.28536249765308,-0.0570808882320768
2011-12-05,36.99,37.97536249765309,-0.025947415188307454
2011-12-06,36.68,38.46536249765309,-0.04641481014931348
2011-12-07,37.17,37.765362497653086,-0.01576477645858909
2011-12-08,36.47,38.92536249765308,-0.06307873170869316
2011-12-09,37.63,38.39536249765309,-0.019933722404622878
2011-12-12,37.1,37.67536249765308,-0.015271584916772163
2011-12-13,36.38,36.625362497653086,-0.006699251035912734
2011-12-14,35.33,37.04536249765309,-0.046304378794019385
2011-12-15,35.75,37.70536249765308,-0.051859002755239025
2011-12-16,36.41,37.07536249765309,-0.017946216916832847
2011-12-19,35.78,37.67536249765308,-0.05030774415962558
2011-12-20,36.38,37.515362497653086,-0.03026393514721093
2011-12-21,36.22,36.695362497653086,-0.012954293548223972
2011-12-22,35.4,36.775362497653084,-0.037399019458771
2011-12-23,35.48,37.32536249765309,-0.049439908259943155
2011-12-27,36.03,37.14536249765309,-0.030026964946796797
2011-12-28,35.85,36.96536249765309,-0.030173178951617197
2011-12-29,35.67,36.375362497653086,-0.019391215625647495
2011-12-30,35.08,36.025362497653084,-0.02624158182210301
2012-01-03,34.73,35.985362497653085,-0.03488536478505566
2012-01-04,34.69,36.00536249765309,-0.036532405353197794
2012-01-05,34.71,36.15536249765309,-0.03997643496858616
2012-01-06,34.86,36.595362497653085,-0.04742028440801416
2012-01-09,35.3,37.64536249765309,-0.06230149856570799
2012-01-10,36.35,37.765362497653086,-0.03747779457276601
2012-01-11,36.47,41.39536249765309,-0.11898343680242762
2012-01-12,40.1,41.57536249765309,-0.035486461428601346
2012-01-13,40.28,41.53536249765308,-0.03022394466219036
2012-01-17,40.24,41.945362497653086,-0.040656759081495686
2012-01-18,40.65,41.515362497653086,-0.02084439218619394
2012-01-19,40.22,41.28536249765308,-0.0258048478492503
2012-01-20,39.99,41.53536249765308,-0.037205947046697885
2012-01-23,40.24,41.64536249765309,-0.0337459542519839
2012-01-24,40.35,41.695362497653086,-0.032266478022077716
2012-01-25,40.4,41.21536249765309,-0.019782975284992843
2012-01-26,39.92,41.50536249765309,-0.038196570328538404
2012-01-27,40.21,41.74536249765308,-0.03677923500459246
2012-01-30,40.45,41.67536249765308,-0.02940256363030036
2012-01-31,40.38,42.195362497653086,-0.04302279658704333
2012-02-01,40.9,41.235362497653085,-0.008132885885801855
2012-02-02,39.94,41.90536249765309,-0.04690002378008684
2012-02-03,40.61,42.32536249765309,-0.04052800487528496
2012-02-06,41.03,43.83536249765309,-0.06399770271782934
2012-02-07,42.54,43.015362497653086,-0.011050993646258944
2012-02-08,41.72,42.945362497653086,-0.028533057503474346
2012-02-09,41.65,42.83536249765309,-0.027672521686212703
2012-02-10,41.54,43.625362497653086,-0.04780160847409054
2012-02-13,42.33,43.555362497653086,-0.02813344735034895
2012-02-14,42.26,43.125362497653086,-0.020066208085791293
2012-02-15,41.83,42.99536249765308,-0.027104376610772807
2012-02-16,41.7,42.67536249765308,-0.022855400412983506
2012-02-17,41.38,42.985362497653085,-0.037346724660998976
2012-02-21,41.69,43.125362497653086,-0.033283488289082785
2012-02-22,41.83,43.735362497653085,-0.0435657186505618
2012-02-23,42.44,43.46536249765309,-0.02359033581529324
2012-02-24,42.17,45.00536249765309,-0.06300054794139132
2012-02-27,43.71,44.57536249765309,-0.019413470786662668
2012-02-28,43.28,44.03536249765308,-0.0171535433072304
2012-02-29,42.74,46.13632379514011,-0.07361496356365238
2012-03-01,43.75,45.69632379514011,-0.04259256836207692
2012-03-02,43.31,45.74632379514011,-0.05325725857339669
2012-03-05,43.36,45.216323795140106,-0.041054283925214374
2012-03-06,42.83,46.13632379514011,-0.07166422296282715
2012-03-07,43.75,46.12632379514011,-0.051517736503217226
2012-03-08,43.74,46.076323795140105,-0.05070551647148824
2012-03-09,43.69,46.05632379514011,-0.05137891173567366
2012-03-12,43.67,46.536323795140106,-0.06159325794100312
2012-03-13,44.15,46.19632379514011,-0.044296247558888835
2012-03-14,43.81,46.02632379514011,-0.048153395978458025
2012-03-15,43.64,45.286323795140106,-0.03635366391380124
2012-03-16,42.9,45.5463237951401,-0.05810180876601212
2012-03-19,43.16,45.826323795140105,-0.0581832356236891
2012-03-20,43.44,46.286323795140106,-0.06149384011868664
2012-03-21,43.9,46.2663237951401,-0.05114570601325075
2012-03-22,43.88,45.4063237951401,-0.033614784628379524
2012-03-23,43.02,47.84632379514011,-0.10087136089712145
2012-03-26,45.46,47.896323795140106,-0.050866613595662025
2012-03-27,45.51,48.036323795140106,-0.05259194700065073
2012-03-28,45.65,47.95632379514011,-0.04809217247327524
2012-03-29,45.57,47.66632379514011,-0.043979137223790765
2012-03-30,45.28,48.31632379514011,-0.06284260797684105
2012-04-02,45.93,48.8363237951401,-0.0595115186665488
2012-04-03,46.45,48.69632379514011,-0.046129227425670494
2012-04-04,46.31,49.05632379514011,-0.05598307379510936
2012-04-05,46.67,48.896323795140106,-0.04553151693914015
2012-04-09,46.51,47.80632379514011,-0.02711615728277128
2012-04-10,45.42,48.536323795140106,-0.06420601214655941
2012-04-11,46.15,51.356323795140106,-0.1013764890163884
2012-04-12,48.97,51.576323795140105,-0.05053333784494529
2012-04-13,49.19,51.396323795140106,-0.04292765770435769
2012-04-16,49.01,51.94632379514011,-0.056526113507474496
2012-04-17,49.56,52.216323795140106,-0.050871520667782666
2012-04-18,49.83,51.826323795140105,-0.03851949451462555
2012-04-19,49.44,52.116323795140104,-0.0513528890805931
2012-04-20,49.73,52.09632379514011,-0.04542208783186463
2012-04-23,49.71,50.856323795140106,-0.0225404376407099
2012-04-24,48.47,51.12632379514011,-0.05195608833100984
2012-04-25,48.74,51.146323795140106,-0.04704783485081587
2012-04-26,48.76,52.12632379514011,-0.06458011135352626
2012-04-27,49.74,51.59632379514011,-0.03597783056231918
2012-04-30,49.21,51.576323795140105,-0.0458800399295437
2012-05-01,49.19,52.2663237951401,-0.05885862199143521
2012-05-02,49.88,51.87632379514011,-0.03848236823842033
2012-05-03,49.49,50.62632379514011,-0.0224453152027837
2012-05-04,48.24,50.37632379514011,-0.042407298393341675
2012-05-07,47.99,,
2012-05-08,47.91,,
2012-05-09,48.35,,
2012-05-10,48.81,,
2012-05-11,49.32,,
2012-05-14,49.08,,
2012-05-15,48.59,,
2012-05-16,49.1,,
2012-05-17,47.61,,
2012-05-18,45.93,,
2012-05-21,46.94,,
2012-05-22,48.39,,
2012-05-23,48.99,,
2012-05-24,49.65,,
2012-05-25,49.81,,
2012-05-29,46.24,,
2012-05-30,44.76,,
2012-05-31,45.67,,
2012-06-01,44.79,,
2012-06-04,42.7,,
2012-06-05,43.81,,
2012-06-06,44.44,,
2012-06-07,43.73,,
2012-06-08,43.85,,
2012-06-11,42.86,,
2012-06-12,43.96,,
2012-06-13,42.04,,
2012-06-14,43.39,,
2012-06-15,43.96,,
2012-06-18,44.96,,
2012-06-19,45.47,,
2012-06-20,45.26,,
2012-06-21,44.05,,
2012-06-22,43.33,,
2012-06-25,43.29,,
2012-06-26,43.37,,
2012-06-27,41.54,,
2012-06-28,40.91,,
2012-06-29,41.53,44.38703310609463,-0.064366390501156
2012-07-02,41.95,44.06703310609463,-0.04804119898423187
2012-07-03,41.63,44.47703310609462,-0.06401130892214335
2012-07-05,42.04,44.40703310609462,-0.05330311305507507
2012-07-06,41.97,44.65703310609462,-0.060170434961742014
2012-07-09,42.22,44.23703310609462,-0.04559603039510196
2012-07-10,41.8,42.427033106094626,-0.014779093898143802
2012-07-11,39.99,43.867033106094624,-0.08838147537167196
2012-07-12,41.43,42.94703310609462,-0.03532335056410074
2012-07-13,40.51,42.72703310609462,-0.05188829986368482
2012-07-16,40.29,41.72703310609462,-0.03443889965626945
2012-07-17,39.29,42.19703310609462,-0.06889188391007406
2012-07-18,39.76,43.08703310609462,-0.07721657459919229
2012-07-19,40.65,41.427033106094626,-0.01875666799755238
2012-07-20,38.99,42.787033106094626,-0.08874261266677475
2012-07-23,40.35,41.797033106094624,-0.034620474195419026
2012-07-24,39.36,41.967033106094625,-0.06212097718473264
2012-07-25,39.53,48.73703310609462,-0.18891246592815825
2012-07-26,46.3,48.40703310609462,-0.043527416800707486
2012-07-27,45.97,48.397033106094625,-0.05014838617842854
2012-07-30,45.96,47.87703310609462,-0.04004076655808042
2012-07-31,45.44,46.48703310609462,-0.02252312174246618
2012-08-01,44.05,47.09703310609462,-0.06469692261146531
