date,FE,dcf,Deviation
2016-02-29,33.47,33.758962264150945,-0.008559571881680661
2016-03-01,33.45,34.01896226415094,-0.016724856558911316
2016-03-02,33.71,34.288962264150946,-0.016884799828318253
2016-03-03,33.98,34.868962264150944,-0.025494371109085034
2016-03-04,34.56,35.41896226415094,-0.024251480259215086
2016-03-07,35.11,35.868962264150944,-0.021159303649815553
2016-03-08,35.56,36.10896226415095,-0.015202936604355233
2016-03-09,35.8,36.27896226415094,-0.013202204094581615
2016-03-10,35.97,36.008962264150945,-0.0010820157455561086
2016-03-11,35.7,35.898962264150946,-0.0055422845564989665
2016-03-14,35.59,35.898962264150946,-0.008606439982235203
2016-03-15,35.59,36.20896226415094,-0.017094172973958655
2016-03-16,35.9,36.478962264150944,-0.015871127581935318
2016-03-17,36.17,36.06896226415094,0.00280123767102336
2016-03-18,35.76,36.158962264150944,-0.011033565101686849
2016-03-21,35.85,36.06896226415094,-0.006070656054570356
2016-03-22,35.76,36.288962264150946,-0.014576395442244428
2016-03-23,35.98,36.468962264150946,-0.013407627576823011
2016-03-24,36.16,36.048962264150944,0.0030801922961170014
2016-03-28,35.74,36.648962264150946,-0.024801855441349496
2016-03-29,36.34,36.09896226415094,0.006677137533353195
2016-03-30,35.79,36.27896226415094,-0.013477845937013178
2016-03-31,35.97,36.37272300469483,-0.01107211589967716
2016-04-01,36.03,36.02272300469484,0.0002020112500715765
2016-04-04,35.68,35.41272300469483,0.007547484989215203
2016-04-05,35.07,34.932723004694836,0.003929753637777145
2016-04-06,34.59,35.10272300469484,-0.014606359872032182
2016-04-07,34.76,35.46272300469484,-0.019815821943560463
2016-04-08,35.12,35.70272300469484,-0.016321528322033485
2016-04-11,35.36,36.09272300469483,-0.020301128418587888
2016-04-12,35.75,35.99272300469484,-0.006743668842815187
2016-04-13,35.65,35.752723004694836,-0.0028731519185642984
2016-04-14,35.41,36.002723004694836,-0.016463282641636545
2016-04-15,35.66,36.192723004694834,-0.01471906395729694
2016-04-18,35.85,35.84272300469483,0.00020302573842445604
2016-04-19,35.5,35.10272300469484,0.011317554915954098
2016-04-20,34.76,34.252723004694836,0.014809829724650836
2016-04-21,33.91,34.81272300469484,-0.025930835820372367
2016-04-22,34.47,34.792723004694835,-0.009275589169933318
2016-04-25,34.45,34.73272300469483,-0.00813996082762114
2016-04-26,34.39,36.39272300469484,-0.05503086439661231
2016-04-27,36.05,32.81272300469484,0.09865919981227922
2016-04-28,32.47,32.932723004694836,-0.0140505540531487
2016-04-29,32.59,33.39272300469484,-0.024038860340379387
2016-05-02,33.05,33.902723004694835,-0.025152050605986798
2016-05-03,33.56,33.99272300469484,-0.012729871762114264
2016-05-04,33.65,33.85272300469484,-0.005988381042988045
2016-05-05,33.51,33.432723004694836,0.0023114179271102042
2016-05-06,33.09,33.89272300469484,-0.023684228752692382
2016-05-09,33.55,34.23272300469483,-0.01994357868058594
2016-05-10,33.89,34.292723004694835,-0.011743686981045554
2016-05-11,33.95,34.31272300469484,-0.010571093545831522
2016-05-12,33.97,33.822723004694836,0.004354380198327679
2016-05-13,33.48,33.692723004694834,-0.006313618660777176
2016-05-16,33.35,33.322723004694836,0.000818570418189557
2016-05-17,32.98,32.49272300469484,0.014996496145760263
2016-05-18,32.15,32.692723004694834,-0.016600728076914817
2016-05-19,32.35,32.63272300469484,-0.008663788328487354
2016-05-20,32.29,32.402723004694835,-0.003478812712082946
2016-05-23,32.06,32.432723004694836,-0.011492189682651088
2016-05-24,32.09,32.45272300469484,-0.011176966710693681
2016-05-25,32.11,32.692723004694834,-0.017824241945559316
2016-05-26,32.35,32.822723004694836,-0.014402309175482464
2016-05-27,32.48,33.152723004694835,-0.020291636515032963
2016-05-31,32.81,33.41272300469483,-0.01803872748144897
2016-06-01,33.07,33.652723004694835,-0.01731577574312604
2016-06-02,33.31,34.16272300469483,-0.0249606275406572
2016-06-03,33.82,34.12272300469483,-0.008871595759024964
2016-06-06,33.78,34.41272300469483,-0.018386310336688916
2016-06-07,34.07,34.472723004694835,-0.01168236708890058
2016-06-08,34.13,34.59272300469483,-0.013376310521494128
2016-06-09,34.25,34.042723004694835,0.006088731364896294
2016-06-10,33.7,34.002723004694836,-0.008902904765981101
2016-06-13,33.66,34.09272300469483,-0.012692532791682476
2016-06-14,33.75,33.99272300469484,-0.007140440166011897
2016-06-15,33.65,34.332723004694834,-0.019885489554716584
2016-06-16,33.99,34.63272300469484,-0.018558257882514972
2016-06-17,34.29,34.082723004694834,0.006081585537535128
2016-06-20,33.74,33.88272300469484,-0.004212264896037432
2016-06-21,33.54,33.38272300469484,0.004711329129233777
2016-06-22,33.04,33.502723004694836,-0.013811504355332405
2016-06-23,33.16,33.222723004694835,-0.001887954960403948
2016-06-24,32.88,33.45272300469484,-0.017120370279407715
2016-06-27,33.11,34.072723004694836,-0.028254947647189388
2016-06-28,33.73,34.53272300469484,-0.023245285481417355
2016-06-29,34.19,35.252723004694836,-0.03014584162912204
2016-06-30,34.91,35.59933962264151,-0.01936383174375189
2016-07-01,35.13,35.64933962264151,-0.014568001206722747
2016-07-05,35.18,36.08933962264151,-0.025196903909846413
2016-07-06,35.62,35.79933962264151,-0.005009579074137127
2016-07-07,35.33,36.48933962264151,-0.03177200888344234
2016-07-08,36.02,36.57933962264151,-0.015291135061806682
2016-07-11,36.11,36.65933962264151,-0.014984984134908674
2016-07-12,36.19,36.90933962264151,-0.019489365835205663
2016-07-13,36.44,36.31933962264151,0.0033222073587282352
2016-07-14,35.85,36.65933962264151,-0.022077310474563072
2016-07-15,36.19,36.75933962264151,-0.015488298442957737
2016-07-18,36.29,36.64933962264151,-0.00980480484345525
2016-07-19,36.18,36.44933962264151,-0.007389423935521777
2016-07-20,35.98,36.42933962264151,-0.012334553063438891
2016-07-21,35.96,36.97933962264151,-0.02756511157428554
2016-07-22,36.51,37.06933962264151,-0.015089009632636485
2016-07-25,36.6,36.35933962264151,0.006618942474098999
2016-07-26,35.89,35.66933962264151,0.0061862759359421204
2016-07-27,35.2,35.83933962264151,-0.017839045846637314
2016-07-28,35.37,35.38933962264151,-0.0005464815915676713
2016-07-29,34.92,34.77933962264151,0.004044365962225571
2016-08-01,34.31,33.77933962264151,0.015709613725035876
2016-08-02,33.31,33.52933962264151,-0.006541722118898918
2016-08-03,33.06,33.39933962264151,-0.010160069823999529
2016-08-04,32.93,32.89933962264151,0.0009319450697236054
2016-08-05,32.43,33.33933962264151,-0.02727527398365015
2016-08-08,32.87,33.30933962264151,-0.013189682762214772
2016-08-09,32.84,33.17933962264151,-0.010227437510839987
2016-08-10,32.71,33.34933962264151,-0.019170982990243335
2016-08-11,32.88,33.58933962264151,-0.021117998466494536
2016-08-12,33.12,33.35933962264151,-0.007174591144456177
2016-08-15,32.89,32.88933962264151,2.0078766131303993e-05
2016-08-16,32.42,33.30933962264151,-0.026699407214815896
2016-08-17,32.84,33.58933962264151,-0.022308852482958663
2016-08-18,33.12,33.15933962264151,-0.0011863813661310285
2016-08-19,32.69,33.09933962264151,-0.012367002704836594
2016-08-22,32.63,33.38933962264151,-0.022741977865491925
2016-08-23,32.92,33.469339622641506,-0.01641321964625453
2016-08-24,33.0,33.39933962264151,-0.011956512528493168
2016-08-25,32.93,32.789339622641506,0.004289820379955511
2016-08-26,32.32,33.06933962264151,-0.022659648822514145
2016-08-29,32.6,32.67933962264151,-0.0024278220905827874
2016-08-30,32.21,33.19933962264151,-0.029799978972075425
2016-08-31,32.73,32.91933962264151,-0.005751622748570773
2016-09-01,32.45,33.289339622641506,-0.025213465696707127
2016-09-02,32.82,33.51933962264151,-0.020863764934352158
2016-09-06,33.05,33.59933962264151,-0.016349714869733023
2016-09-07,33.13,34.10933962264151,-0.028711773182246714
2016-09-08,33.64,33.10933962264151,0.016027513185300934
2016-09-09,32.64,33.74933962264151,-0.032869965310292515
2016-09-12,33.28,33.16933962264151,0.003336224917874331
2016-09-13,32.7,33.08933962264151,-0.011766315891511447
2016-09-14,32.62,33.30933962264151,-0.02069508523588215
2016-09-15,32.84,33.45933962264151,-0.018510216568123905
2016-09-16,32.99,34.20933962264151,-0.03564347152245184
2016-09-19,33.74,34.20933962264151,-0.013719634106320822
2016-09-20,33.74,35.039339622641506,-0.03708230910270649
2016-09-21,34.57,35.30933962264151,-0.020938925240261974
2016-09-22,34.84,34.95933962264151,-0.003413669249181517
2016-09-23,34.49,35.04933962264151,-0.01595863513160689
2016-09-26,34.58,34.13933962264151,0.012907700682828649
2016-09-27,33.67,34.00933962264151,-0.009977836276938379
2016-09-28,33.54,33.63933962264151,-0.002953078858142777
2016-09-29,33.17,33.54933962264151,-0.011306917719045129
2016-09-30,33.08,33.59647058823529,-0.015372763245438903
2016-10-03,32.3,32.9264705882353,-0.01902635104957584
2016-10-04,31.63,32.686470588235295,-0.03232134180358848
2016-10-05,31.39,32.76647058823529,-0.042008509416009865
2016-10-06,31.47,32.616470588235295,-0.03515005049776376
2016-10-07,31.32,33.02647058823529,-0.051669783596045904
2016-10-10,31.73,32.51647058823529,-0.024186837439849507
2016-10-11,31.22,32.656470588235294,-0.043987318971107414
2016-10-12,31.36,32.8564705882353,-0.04554568891435129
2016-10-13,31.56,32.80647058823529,-0.03799465672123503
2016-10-14,31.51,33.52647058823529,-0.06014562680936908
2016-10-17,32.23,34.45647058823529,-0.06461690794864794
2016-10-18,33.16,34.44647058823529,-0.037346949230690485
2016-10-19,33.15,34.146470588235296,-0.02918224258815838
2016-10-20,32.85,34.48647058823529,-0.04745253893257362
2016-10-21,33.19,34.63647058823529,-0.04176148907985455
2016-10-24,33.34,34.91647058823529,-0.04514976919707525
2016-10-25,33.62,35.256470588235295,-0.046416177255739544
2016-10-26,33.96,35.19647058823529,-0.03513052779356218
2016-10-27,33.9,35.256470588235295,-0.038474372664175194
2016-10-28,33.96,35.586470588235294,-0.04570474568986893
2016-10-31,34.29,34.76647058823529,-0.013704888076747412
2016-11-01,33.47,34.656470588235294,-0.034235182293434696
2016-11-02,33.36,34.586470588235294,-0.03546099290780147
2016-11-03,33.29,34.866470588235295,-0.04521451588412939
2016-11-04,33.57,35.70647058823529,-0.0598342696166454
2016-11-07,34.41,35.796470588235294,-0.03873204719492562
2016-11-08,34.5,34.7864705882353,-0.00823511507178254
2016-11-09,33.49,33.146470588235296,0.01036398161458063
2016-11-10,31.85,32.91647058823529,-0.03239929947460585
2016-11-11,31.62,33.13647058823529,-0.04576439679045641
2016-11-14,31.84,33.38647058823529,-0.046320277675000354
2016-11-15,32.09,33.16647058823529,-0.03245659152581437
2016-11-16,31.87,33.256470588235295,-0.04169025045988395
2016-11-17,31.96,32.69647058823529,-0.02252446747265391
2016-11-18,31.4,33.20647058823529,-0.054401162069759534
2016-11-21,31.91,33.19647058823529,-0.03875323386610907
2016-11-22,31.9,32.7864705882353,-0.02703769488849428
2016-11-23,31.49,33.436470588235295,-0.058213996692586534
2016-11-25,32.14,33.88647058823529,-0.05153887548388203
2016-11-28,32.59,33.84647058823529,-0.037122647247953444
2016-11-29,32.55,32.586470588235294,-0.0011191941801903527
2016-11-30,31.29,32.2864705882353,-0.030863410279301173
2016-12-01,30.99,31.866470588235295,-0.027504476399682565
2016-12-02,30.57,31.796470588235294,-0.03857253857253862
2016-12-05,30.5,31.666470588235295,-0.03683614140025637
2016-12-06,30.37,31.356470588235293,-0.0314598731850072
2016-12-07,30.06,31.826470588235296,-0.05550318824507905
2016-12-08,30.53,32.02647058823529,-0.046726053815777324
2016-12-09,30.73,32.3564705882353,-0.05026724357342838
2016-12-12,31.06,32.906470588235294,-0.05611269015569975
2016-12-13,31.61,32.586470588235294,-0.02996552159864252
2016-12-14,31.29,32.616470588235295,-0.04066873467032184
2016-12-15,31.32,33.076470588235296,-0.053103325626889575
2016-12-16,31.78,32.94647058823529,-0.035405024192540435
2016-12-19,31.65,32.586470588235294,-0.028738018304240276
2016-12-20,31.29,32.716470588235296,-0.0436009924844476
2016-12-21,31.42,32.51647058823529,-0.03372046745540713
2016-12-22,31.22,32.5664705882353,-0.04134530281957283
2016-12-23,31.27,32.576470588235296,-0.04010473094980138
2016-12-27,31.28,32.13647058823529,-0.026651047005417983
2016-12-28,30.84,32.41647058823529,-0.048631777600348314
2016-12-29,31.12,32.26647058823529,-0.0355313291889231
2016-12-30,30.97,31.417136150234743,-0.014232237722005214
2017-01-03,30.95,31.437136150234743,-0.01549556384229056
2017-01-04,30.97,31.31713615023474,-0.01108454325355479
2017-01-05,30.85,31.597136150234743,-0.0236456920235536
2017-01-06,31.13,31.47713615023474,-0.011028199915580794
2017-01-09,31.01,30.83713615023474,0.005605703750279911
2017-01-10,30.37,31.19713615023474,-0.026513207694819685
2017-01-11,30.73,31.147136150234743,-0.013392439941275258
2017-01-12,30.68,31.077136150234743,-0.012779045929936617
2017-01-13,30.61,31.617136150234742,-0.03185412320234027
2017-01-17,31.15,31.22713615023474,-0.002470164086249782
2017-01-18,30.76,30.777136150234742,-0.0005567818315224127
2017-01-19,30.31,30.507136150234743,-0.006461968414994135
2017-01-20,30.04,30.077136150234743,-0.0012346970153425119
2017-01-23,29.61,30.047136150234742,-0.014548346572833992
2017-01-24,29.58,30.26713615023474,-0.022702384091578875
2017-01-25,29.8,30.28713615023474,-0.016083929091822213
2017-01-26,29.82,30.457136150234742,-0.020919108976364842
2017-01-27,29.99,30.28713615023474,-0.009810638706837183
2017-01-30,29.82,30.78713615023474,-0.031413644501239735
2017-01-31,30.32,30.30713615023474,0.00042444953233111704
2017-02-01,29.84,30.417136150234743,-0.018974046319948812
2017-02-02,29.95,30.35713615023474,-0.013411546735497715
2017-02-03,29.89,30.347136150234743,-0.015063568040544983
2017-02-06,29.88,30.457136150234742,-0.018949127304285107
2017-02-07,29.99,30.507136150234743,-0.016951317478247296
2017-02-08,30.04,30.347136150234743,-0.01012076225955072
2017-02-09,29.88,30.917136150234743,-0.03354567335069514
2017-02-10,30.45,30.99713615023474,-0.01765118388947029
2017-02-13,30.53,30.827136150234743,-0.009638785412522943
2017-02-14,30.36,30.867136150234742,-0.016429646980090418
2017-02-15,30.4,31.08713615023474,-0.02210355263714292
2017-02-16,30.62,31.47713615023474,-0.027230436280600068
2017-02-17,31.01,31.797136150234742,-0.024754938511307722
2017-02-21,31.33,31.257136150234743,0.002331110867452635
2017-02-22,30.79,31.85713615023474,-0.033497554369050775
2017-02-23,31.39,32.787136150234744,-0.0426123264878302
2017-02-24,32.32,32.27713615023474,0.0013279942051163118
2017-02-27,31.81,32.89713615023474,-0.03304652858747359
2017-02-28,32.43,32.02713615023474,0.012578828399625985
2017-03-01,31.56,32.107136150234744,-0.017040951509178615
2017-03-02,31.64,32.20713615023474,-0.017609021416534865
2017-03-03,31.74,31.78713615023474,-0.0014828687306702726
2017-03-06,31.32,31.647136150234743,-0.010336990642115906
2017-03-07,31.18,31.577136150234743,-0.012576699430413396
2017-03-08,31.11,31.56713615023474,-0.014481394449567198
2017-03-09,31.1,31.72713615023474,-0.01976655400806171
2017-03-10,31.26,31.56713615023474,-0.009729617180760819
2017-03-13,31.1,31.46713615023474,-0.011667288325251657
2017-03-14,31.0,32.05713615023474,-0.03297662477647745
2017-03-15,31.59,31.597136150234743,-0.00022584800726288545
2017-03-16,31.13,31.827136150234743,-0.021903829076673098
2017-03-17,31.36,31.42713615023474,-0.002136247792792867
2017-03-20,30.96,31.827136150234743,-0.027245183045737087
2017-03-21,31.36,31.87713615023474,-0.01622279202866639
2017-03-22,31.41,31.667136150234743,-0.008119968569776592
2017-03-23,31.2,31.80713615023474,-0.01908804827215671
2017-03-24,31.34,31.85713615023474,-0.016232976743294936
2017-03-27,31.39,32.07713615023474,-0.02142136838577202
2017-03-28,31.61,32.037136150234744,-0.013332532228590432
2017-03-29,31.57,31.83713615023474,-0.008390709169762145
2017-03-30,31.37,32.287136150234744,-0.02840562092491672
2017-03-31,31.82,31.82936936936937,-0.0002943623940719897
2017-04-03,31.46,32.09936936936937,-0.0199184402039837
2017-04-04,31.73,32.14936936936937,-0.013044404216803196
2017-04-05,31.78,32.12936936936937,-0.010873832142576756
2017-04-06,31.76,31.68936936936937,0.002228843048511564
2017-04-07,31.32,31.96936936936937,-0.020312235811305923
2017-04-10,31.6,31.80936936936937,-0.006582003149392168
2017-04-11,31.44,31.97936936936937,-0.016866166531913862
2017-04-12,31.61,31.63936936936937,-0.0009282539429437131
2017-04-13,31.27,31.79936936936937,-0.01664716564723079
2017-04-17,31.43,31.83936936936937,-0.012857332839110724
2017-04-18,31.47,31.21936936936937,0.008028049114807922
2017-04-19,30.85,31.02936936936937,-0.005780632124171792
2017-04-20,30.66,30.97936936936937,-0.01030909847006578
2017-04-21,30.61,31.07936936936937,-0.015102280995185291
2017-04-24,30.71,30.97936936936937,-0.00869512113554205
2017-04-25,30.61,30.88936936936937,-0.009044191418371872
2017-04-26,30.52,30.88936936936937,-0.011957815161342977
2017-04-27,30.52,30.30936936936937,0.006949357080437757
2017-04-28,29.94,29.82936936936937,0.003708782081871087
2017-05-01,29.46,29.39936936936937,0.002062310584586946
2017-05-02,29.03,29.31936936936937,-0.00986956321344612
2017-05-03,28.95,29.23936936936937,-0.009896566704769905
2017-05-04,28.87,29.199369369369368,-0.01128001653744215
2017-05-05,28.83,29.42936936936937,-0.020366368094628773
2017-05-08,29.06,29.129369369369368,-0.002381423658361581
2017-05-09,28.76,29.21936936936937,-0.01572139917061066
2017-05-10,28.85,29.17936936936937,-0.011287748038691925
2017-05-11,28.81,29.08936936936937,-0.009603830382914458
2017-05-12,28.72,29.29936936936937,-0.019774124216306976
2017-05-15,28.93,29.05936936936937,-0.004451898722404368
2017-05-16,28.69,28.95936936936937,-0.009301631051893078
2017-05-17,28.59,28.52936936936937,0.002125200520405768
2017-05-18,28.16,28.609369369369368,-0.015707070070914764
2017-05-19,28.24,28.80936936936937,-0.01976334025467197
2017-05-22,28.44,28.86936936936937,-0.014872835075674828
2017-05-23,28.5,29.039369369369368,-0.01857372873731522
2017-05-24,28.67,29.22936936936937,-0.0191372370132471
2017-05-25,28.86,29.289369369369368,-0.014659563473510606
2017-05-26,28.92,29.55936936936937,-0.0216300071012987
2017-05-30,29.19,29.609369369369368,-0.014163400920088498
2017-05-31,29.24,29.75936936936937,-0.01745229755788935
2017-06-01,29.39,29.81936936936937,-0.01439900904847502
2017-06-02,29.45,29.47936936936937,-0.000996268576894499
2017-06-05,29.11,29.42936936936937,-0.010852062963393805
2017-06-06,29.06,29.50936936936937,-0.015228023470939211
2017-06-07,29.14,29.23936936936937,-0.003398478541519645
2017-06-08,28.87,29.47936936936937,-0.020671044951271367
2017-06-09,29.11,29.879369369369368,-0.025749183654394048
2017-06-12,29.51,29.73936936936937,-0.007712650746576122
2017-06-13,29.37,29.95936936936937,-0.019672288895771772
2017-06-14,29.59,30.15936936936937,-0.018878689484390754
2017-06-15,29.79,30.29936936936937,-0.01681122016632819
2017-06-16,29.93,30.23936936936937,-0.010230681916361117
2017-06-19,29.87,30.23936936936937,-0.012214850278707168
2017-06-20,29.87,29.79936936936937,0.002370205548820614
2017-06-21,29.43,29.54936936936937,-0.004039658778407174
2017-06-22,29.18,29.27936936936937,-0.0033938357112747175
2017-06-23,28.91,30.45936936936937,-0.05086675796142548
2017-06-26,30.09,30.08936936936937,2.095858583439636e-05
2017-06-27,29.72,29.46936936936937,0.008504784323316139
2017-06-28,29.1,29.18936936936937,-0.003061709495620346
2017-06-29,28.82,29.52936936936937,-0.024022503172898557
2017-06-30,29.16,29.316756756756757,-0.005347001991297229
2017-07-03,29.06,29.466756756756755,-0.01380392012987608
2017-07-05,29.21,29.566756756756757,-0.012066144409810131
2017-07-06,29.31,29.506756756756758,-0.006668193267689526
2017-07-07,29.25,29.566756756756757,-0.010713273672952606
2017-07-10,29.31,29.536756756756755,-0.00767710411214606
2017-07-11,29.28,29.98675675675676,-0.023568962875503585
2017-07-12,29.73,29.916756756756758,-0.006242546886857214
2017-07-13,29.66,30.456756756756757,-0.026160262667494938
2017-07-14,30.2,30.496756756756756,-0.009730764458781627
2017-07-17,30.24,30.706756756756757,-0.015200457686045055
2017-07-18,30.45,31.086756756756756,-0.02048321610836279
2017-07-19,30.83,31.48675675675676,-0.020858190058454573
2017-07-20,31.23,31.996756756756756,-0.02396357738960031
2017-07-21,31.74,31.506756756756758,0.007402959468153503
2017-07-24,31.25,31.126756756756755,0.003959398796551161
2017-07-25,30.87,31.356756756756756,-0.015523185657645211
2017-07-26,31.1,31.506756756756758,-0.012910143684323416
2017-07-27,31.25,32.40675675675676,-0.03569492514907635
2017-07-28,32.15,32.166756756756754,-0.0005209339842207061
2017-07-31,31.91,32.18675675675676,-0.00859846671872777
2017-08-01,31.93,32.46675675675676,-0.016532503100884943
2017-08-02,32.21,32.31675675675676,-0.0033034489679858448
2017-08-03,32.06,32.32675675675676,-0.008251887399777558
2017-08-04,32.07,32.04675675675676,0.0007252915925211045
2017-08-07,31.79,32.206756756756754,-0.012940041119456125
2017-08-08,31.95,31.866756756756757,0.0026122282816116726
2017-08-09,31.61,32.29675675675676,-0.02126395420843863
2017-08-10,32.04,32.42675675675676,-0.011927087240267142
2017-08-11,32.17,32.736756756756755,-0.017312550567177842
2017-08-14,32.48,32.956756756756754,-0.014466130884041362
2017-08-15,32.7,32.946756756756756,-0.007489561372566622
2017-08-16,32.69,32.90675675675676,-0.006586998480555328
2017-08-17,32.65,33.086756756756756,-0.01320034961322003
2017-08-18,32.83,33.17675675675676,-0.010451797904752702
2017-08-21,32.92,33.15675675675676,-0.00714052820345612
2017-08-22,32.9,33.18675675675676,-0.008640698422522908
2017-08-23,32.93,32.92675675675676,9.849871541245392e-05
2017-08-24,32.67,32.946756756756756,-0.008400121408004613
2017-08-25,32.69,33.056756756756755,-0.011094759218379546
2017-08-28,32.8,32.916756756756754,-0.003547031003678369
2017-08-29,32.66,32.85675675675676,-0.005988319486715632
2017-08-30,32.6,32.836756756756756,-0.007210113913215244
2017-08-31,32.58,32.67675675675676,-0.002961026930457411
2017-09-01,32.42,32.776756756756754,-0.01088444349159745
2017-09-05,32.52,32.556756756756755,-0.0011290054789970805
2017-09-06,32.3,32.376756756756755,-0.002370736430873044
2017-09-07,32.12,32.46675675675676,-0.010680363282193128
2017-09-08,32.21,32.766756756756756,-0.01699151249206099
2017-09-11,32.51,32.016756756756756,0.01540578413330862
2017-09-12,31.76,31.73675675675676,0.0007323761347572955
2017-09-13,31.48,31.89675675675676,-0.013065803521496777
2017-09-14,31.64,31.876756756756755,-0.007427253611883566
2017-09-15,31.62,31.506756756756758,0.003594252627064032
2017-09-18,31.25,31.626756756756755,-0.011912595390492053
2017-09-19,31.37,31.446756756756756,-0.00244084810877232
2017-09-20,31.19,31.406756756756756,-0.006901596316853831
2017-09-21,31.15,31.14675675675676,0.00010412779951907147
2017-09-22,30.89,31.366756756756757,-0.015199427867341075
2017-09-25,31.11,31.086756756756756,0.0007476895523426119
2017-09-26,30.83,30.316756756756757,0.01692935848518351
2017-09-27,30.06,30.326756756756758,-0.008796085875464654
2017-09-28,30.07,31.086756756756756,-0.0327070708827083
2017-09-29,30.83,31.746629213483146,-0.028873276823160987
2017-10-02,30.85,31.916629213483144,-0.033419231283751794
2017-10-03,31.02,32.246629213483146,-0.03803899022631063
2017-10-04,31.35,32.22662921348314,-0.0272020138276321
2017-10-05,31.33,32.27662921348315,-0.02932862682847026
2017-10-06,31.38,32.30662921348315,-0.028682324217731203
2017-10-09,31.41,32.48662921348315,-0.033140687093393684
2017-10-10,31.59,32.72662921348314,-0.03473101999196604
2017-10-11,31.83,33.34662921348315,-0.04548073521235918
2017-10-12,32.45,33.38662921348315,-0.028054021491480396
2017-10-13,32.49,32.95662921348315,-0.01415888774487406
2017-10-16,32.06,33.06662921348315,-0.03044245021118408
2017-10-17,32.17,32.88662921348315,-0.021790898934371028
2017-10-18,31.99,33.19662921348315,-0.036347943814520334
2017-10-19,32.3,33.02662921348315,-0.022001313206571615
2017-10-20,32.13,33.02662921348315,-0.027148674716010568
2017-10-23,32.13,32.90662921348314,-0.023600995667004576
2017-10-24,32.01,32.746629213483146,-0.022494810341573968
2017-10-25,31.85,32.676629213483146,-0.025297260867472193
2017-10-26,31.78,33.19662921348315,-0.04267388729057375
2017-10-27,32.3,33.56662921348315,-0.03773477537549008
2017-10-30,32.67,33.84662921348315,-0.03476355669161946
2017-10-31,32.95,33.45662921348315,-0.015142864819118418
2017-11-01,32.56,33.496629213483146,-0.027961894539111687
2017-11-02,32.6,33.646629213483145,-0.031106510160124112
2017-11-03,32.75,33.66662921348315,-0.027226640590322204
2017-11-06,32.77,34.036629213483145,-0.037213708958623415
2017-11-07,33.14,34.62662921348315,-0.042933119603344894
2017-11-08,33.73,34.496629213483146,-0.022223307927822344
2017-11-09,33.6,34.77662921348315,-0.03383390627827032
2017-11-10,33.88,35.106629213483146,-0.03494010222468302
2017-11-13,34.21,35.94662921348315,-0.048311322966320236
2017-11-14,35.05,35.676629213483146,-0.017564137288125004
2017-11-15,34.78,35.536629213483145,-0.02129153018249874
2017-11-16,34.64,35.54662921348314,-0.025505349833262136
2017-11-17,34.65,35.44662921348315,-0.022474047071875836
2017-11-20,34.55,35.12662921348315,-0.01641572864787766
2017-11-21,34.23,35.13662921348315,-0.025802964990598642
2017-11-22,34.24,34.83662921348314,-0.017126490907800607
2017-11-24,33.94,34.83662921348314,-0.02573811627951983
2017-11-27,33.94,34.436629213483144,-0.014421539646182868
2017-11-28,33.54,34.56662921348315,-0.029700009426510632
2017-11-29,33.67,35.036629213483145,-0.03900572755318665
2017-11-30,34.14,34.65662921348314,-0.014907081998677074
2017-12-01,33.76,33.47662921348314,0.008464734747031244
2017-12-04,32.58,33.246629213483146,-0.020051031615944903
2017-12-05,32.35,33.26662921348315,-0.027554015394852027
2017-12-06,32.37,33.616629213483144,-0.03708370656577131
2017-12-07,32.72,33.72662921348314,-0.029846718659945926
2017-12-08,32.83,34.036629213483145,-0.03545090220053748
2017-12-11,33.14,33.55662921348315,-0.012415705130351617
2017-12-12,32.66,33.16662921348315,-0.015275269917305656
2017-12-13,32.27,33.01662921348315,-0.022613732269744946
2017-12-14,32.12,32.72662921348314,-0.018536257111172905
2017-12-15,31.83,32.40662921348314,-0.01779355728991494
2017-12-18,31.51,31.906629213483146,-0.012430934362553603
2017-12-19,31.01,31.486629213483145,-0.015137511552968719
2017-12-20,30.59,31.486629213483145,-0.02847650688182246
2017-12-21,30.59,31.376629213483145,-0.02507054560038957
2017-12-22,30.48,31.216629213483145,-0.023597333602084714
2017-12-26,30.32,31.216629213483145,-0.028722806916509414
2017-12-27,30.32,31.346629213483148,-0.032750864741832086
2017-12-28,30.45,31.516629213483146,-0.03384337856241404
2017-12-29,30.62,32.14657657657658,-0.047487998385772445
2018-01-02,30.82,31.706576576576577,-0.027961914287256695
2018-01-03,30.38,31.646576576576578,-0.040022546309607554
2018-01-04,30.32,31.436576576576577,-0.035518389664876526
2018-01-05,30.11,31.716576576576575,-0.050654161009390575
2018-01-08,30.39,31.386576576576577,-0.03175168130060768
2018-01-09,30.06,31.146576576576578,-0.034885907088541
2018-01-10,29.82,31.566576576576576,-0.05532993330270064
2018-01-11,30.24,31.396576576576578,-0.03683766520708642
2018-01-12,30.07,31.246576576576576,-0.037654575492234055
2018-01-16,29.92,31.246576576576576,-0.04245510138768349
2018-01-17,29.92,30.886576576576577,-0.031294390110867654
2018-01-18,29.56,30.726576576576576,-0.037966370046765285
2018-01-19,29.4,33.77657657657657,-0.12957430918595958
2018-01-22,32.45,33.32657657657658,-0.02630262891126578
2018-01-23,32.0,32.42657657657658,-0.013155153013738707
2018-01-24,31.1,33.416576576576574,-0.06932417422436932
2018-01-25,32.09,33.416576576576574,-0.039698159191640214
