date,WY,dcf,Deviation
2015-11-30,32.17,34.14976114909244,-0.05797291349854883
2015-12-01,32.14,33.769761149092446,-0.04826096168987104
2015-12-02,31.76,33.46976114909244,-0.05108375711067181
2015-12-03,31.46,34.059761149092445,-0.07632940048264891
2015-12-04,32.05,33.779761149092444,-0.05120702723319637
2015-12-07,31.77,33.559761149092445,-0.053330568746936535
2015-12-08,31.55,33.199761149092446,-0.04969195837535545
2015-12-09,31.19,32.93976114909244,-0.05312003147723643
2015-12-10,30.93,32.489761149092445,-0.0480077751859993
2015-12-11,30.48,32.019761149092446,-0.048087839941182264
2015-12-14,30.01,32.10976114909244,-0.06539323476567771
2015-12-15,30.1,32.879761149092445,-0.08454322817272564
2015-12-16,30.87,32.64976114909244,-0.05451069430386668
2015-12-17,30.64,31.519761149092442,-0.027911415474598966
2015-12-18,29.51,31.699761149092442,-0.06907815925783822
2015-12-21,29.69,32.159761149092446,-0.07679662599615245
2015-12-22,30.15,32.629761149092445,-0.0759969139143214
2015-12-23,30.62,32.72976114909245,-0.06446002277505003
2015-12-24,30.72,32.57976114909244,-0.057083326688054936
2015-12-28,30.57,32.61976114909244,-0.06283801833262259
2015-12-29,30.61,32.349761149092444,-0.05377972162064182
2015-12-30,30.34,31.989761149092445,-0.05157153694907313
2015-12-31,29.98,31.777584571743088,-0.056567690589722
2016-01-04,29.83,31.847584571743088,-0.06335125878064862
2016-01-05,29.9,31.187584571743088,-0.041285164895702775
2016-01-06,29.24,30.10758457174309,-0.028816146631614803
2016-01-07,28.16,29.847584571743088,-0.05654007169949471
2016-01-08,27.9,29.55758457174309,-0.05607983858490706
2016-01-11,27.61,28.96758457174309,-0.04686564626680567
2016-01-12,27.02,28.69758457174309,-0.058457343946462736
2016-01-13,26.75,28.35758457174309,-0.05668975676246302
2016-01-14,26.41,27.76758457174309,-0.048890985394696385
2016-01-15,25.82,27.417584571743088,-0.05826861106465153
2016-01-19,25.47,26.547584571743087,-0.04059068232105967
2016-01-20,24.6,26.94758457174309,-0.08711669743509165
2016-01-21,25.0,27.367584571743087,-0.08651054189808216
2016-01-22,25.42,26.457584571743087,-0.03921690466223571
2016-01-25,24.51,26.69758457174309,-0.08193941912102576
2016-01-26,24.75,26.46758457174309,-0.0648938918882983
2016-01-27,24.52,26.367584571743087,-0.07007030039919004
2016-01-28,24.42,27.55758457174309,-0.11385557263100243
2016-01-29,25.61,28.03758457174309,-0.08658322779308403
2016-02-01,26.09,27.277584571743088,-0.04353701364648355
2016-02-02,25.33,27.407584571743087,-0.07580327140119658
2016-02-03,25.46,27.687584571743088,-0.0804542760301481
2016-02-04,25.74,25.937584571743088,-0.007617693590417862
2016-02-05,23.99,25.347584571743088,-0.053558735267284385
2016-02-08,23.4,25.027584571743088,-0.06503162808530405
2016-02-09,23.08,24.62758457174309,-0.06283947852193106
2016-02-10,22.68,24.167584571743088,-0.06155288573945383
2016-02-11,22.22,24.547584571743087,-0.09481929128059263
2016-02-12,22.6,25.71758457174309,-0.12122384833793831
2016-02-16,23.77,26.12758457174309,-0.09023354475303513
2016-02-17,24.18,25.78758457174309,-0.0623394784133684
2016-02-18,23.84,24.817584571743087,-0.03939080247382931
2016-02-19,22.87,25.527584571743088,-0.10410638594788213
2016-02-22,23.58,26.19758457174309,-0.09991701962349753
2016-02-23,24.25,26.94758457174309,-0.10010487450410466
2016-02-24,25.0,27.30758457174309,-0.08450343038142216
2016-02-25,25.36,27.53758457174309,-0.07907681830517399
2016-02-26,25.59,27.92758457174309,-0.08370163791781116
2016-02-29,25.98,28.597584571743088,-0.09153166643064992
2016-03-01,26.65,29.01758457174309,-0.08159137318578236
2016-03-02,27.07,29.207584571743087,-0.07318594136028267
2016-03-03,27.26,29.387584571743087,-0.07239739511592291
2016-03-04,27.44,29.57758457174309,-0.0722704237919829
2016-03-07,27.63,29.437584571743088,-0.06140397040177592
2016-03-08,27.49,29.51758457174309,-0.06869073473186826
2016-03-09,27.57,30.007584571743088,-0.08123228198908294
2016-03-10,28.06,30.667584571743088,-0.0850273866741269
2016-03-11,28.72,31.027584571743088,-0.07437203390445712
2016-03-14,29.08,31.277584571743088,-0.0702606867452431
2016-03-15,29.33,31.39758457174309,-0.06585170801972628
2016-03-16,29.45,32.02758457174309,-0.08048014254616043
2016-03-17,30.08,32.03758457174309,-0.06110275159350387
2016-03-18,30.09,32.21758457174309,-0.06603799136478772
2016-03-21,30.27,32.53758457174309,-0.06969123865796567
2016-03-22,30.59,32.18758457174309,-0.049633565022010995
2016-03-23,30.24,32.28758457174309,-0.06341708736970875
2016-03-24,30.34,32.56758457174309,-0.06839882665648556
2016-03-28,30.62,32.97758457174309,-0.07149051703935849
2016-03-29,31.03,32.99758457174309,-0.05962813937078282
2016-03-30,31.05,32.92758457174309,-0.05702163083514922
2016-03-31,30.98,31.80367507151048,-0.02589873873564763
2016-04-01,31.15,31.84367507151048,-0.021783763022098168
2016-04-04,31.19,31.43367507151048,-0.007752038886834733
2016-04-05,30.78,31.443675071510476,-0.021106790793414487
2016-04-06,30.79,31.443675071510476,-0.020788761810566436
2016-04-07,30.79,31.89367507151048,-0.03460482584825586
2016-04-08,31.24,31.963675071510476,-0.022640546491961344
2016-04-11,31.31,32.10367507151048,-0.02472224970326864
2016-04-12,31.45,32.42367507151048,-0.030029756631937632
2016-04-13,31.77,32.36367507151048,-0.018343870719215283
2016-04-14,31.71,32.383675071510474,-0.02080292215206725
2016-04-15,31.73,32.64367507151048,-0.027989344628291613
2016-04-18,31.99,32.633675071510474,-0.019724259376242004
2016-04-19,31.98,32.57367507151048,-0.018225609183095126
2016-04-20,31.92,32.483675071510476,-0.01735256464268853
2016-04-21,31.83,32.913675071510475,-0.03292476665568378
2016-04-22,32.26,32.54367507151048,-0.00871674974898018
2016-04-25,31.89,32.89367507151048,-0.030512707057770205
2016-04-26,32.24,32.97367507151048,-0.022250327569473094
2016-04-27,32.32,32.67367507151048,-0.010824465590002275
2016-04-28,32.02,32.773675071510475,-0.022996355149857095
2016-04-29,32.12,32.93367507151048,-0.024706476569763547
2016-05-02,32.28,32.22367507151048,0.0017479362103958174
2016-05-03,31.57,32.093675071510475,-0.016317080245364046
2016-05-04,31.44,32.19367507151048,-0.02341065659128283
2016-05-05,31.54,32.26367507151048,-0.022430026024825023
2016-05-06,31.61,31.603675071510477,0.0002001326894802702
2016-05-09,30.95,31.743675071510477,-0.025002620828323385
2016-05-10,31.09,31.64367507151048,-0.01749717977634546
2016-05-11,30.99,31.883675071510478,-0.028029236576589622
2016-05-12,31.23,31.513675071510477,-0.009001649946150825
2016-05-13,30.86,31.623675071510476,-0.024148840063135668
2016-05-16,30.97,31.34367507151048,-0.011921865277697674
2016-05-17,30.69,31.113675071510478,-0.013617005080136524
2016-05-18,30.46,30.963675071510476,-0.016266643747786413
2016-05-19,30.31,31.07367507151048,-0.02457627138576368
2016-05-20,30.42,31.52367507151048,-0.03501098996252261
2016-05-23,30.87,31.783675071510476,-0.028746677955106992
2016-05-24,31.13,32.10367507151048,-0.030329084422317187
2016-05-25,31.45,31.903675071510477,-0.01422015082881789
2016-05-26,31.25,32.133675071510474,-0.027499969099206267
2016-05-27,31.48,32.15367507151048,-0.020951728535298364
2016-05-31,31.5,31.973675071510478,-0.014814533219940529
2016-06-01,31.32,31.98367507151048,-0.020750431900855792
2016-06-02,31.33,31.77367507151048,-0.013963605736885487
2016-06-03,31.12,31.793675071510478,-0.02118896510061341
2016-06-06,31.14,31.84367507151048,-0.022097797127066943
2016-06-07,31.19,31.52367507151048,-0.010584903909634402
2016-06-08,30.87,31.02367507151048,-0.004953477341296697
2016-06-09,30.37,31.243675071510477,-0.027963261988572352
2016-06-10,30.59,30.363675071510478,0.007453805507946498
2016-06-13,29.71,29.403675071510477,0.010417912990282163
2016-06-14,28.75,29.353675071510477,-0.020565570411194556
2016-06-15,28.7,29.373675071510476,-0.022934653899125967
2016-06-16,28.72,29.34367507151048,-0.021254156815415426
2016-06-17,28.69,29.673675071510477,-0.03314975543608678
2016-06-20,29.02,29.23367507151048,-0.00730921004587326
2016-06-21,28.58,29.27367507151048,-0.023696207251599044
2016-06-22,28.62,30.173675071510477,-0.051491078492372
2016-06-23,29.52,28.383675071510478,0.04003445380581061
2016-06-24,27.73,27.423675071510477,0.011170090357719875
2016-06-27,26.77,28.533675071510476,-0.061810301935884215
2016-06-28,27.88,29.883675071510478,-0.06704915197731742
2016-06-29,29.23,30.423675071510477,-0.03923507165734441
2016-06-30,29.77,30.821820391861777,-0.03412583612807962
2016-07-01,30.12,30.40182039186178,-0.009269852536107348
2016-07-05,29.7,30.821820391861777,-0.036396954417331706
2016-07-06,30.12,30.841820391861777,-0.02340394901113696
2016-07-07,30.14,31.371820391861778,-0.03926518692492986
2016-07-08,30.67,31.94182039186178,-0.03981677863875954
2016-07-11,31.24,32.551820391861774,-0.04029944795928342
2016-07-12,31.85,32.67182039186178,-0.02515379865599665
2016-07-13,31.97,32.74182039186178,-0.02357292241617759
2016-07-14,32.04,32.731820391861774,-0.021136019432447584
2016-07-15,32.03,32.941820391861775,-0.027679720823413856
2016-07-18,32.24,32.68182039186178,-0.013518842786731544
2016-07-19,31.98,33.00182039186177,-0.030962546299832305
2016-07-20,32.3,32.99182039186178,-0.020969451932165484
2016-07-21,32.29,33.13182039186178,-0.025408214275740693
2016-07-22,32.43,33.191820391861775,-0.022952052128137113
2016-07-25,32.49,33.61182039186177,-0.033375770154162376
2016-07-26,32.91,33.28182039186178,-0.011171876642682155
2016-07-27,32.58,33.07182039186178,-0.014871282742658032
2016-07-28,32.37,33.42182039186178,-0.03147106828800683
2016-07-29,32.72,33.45182039186178,-0.02187684805457757
2016-08-01,32.75,33.14182039186178,-0.011822536819914409
2016-08-02,32.44,33.07182039186178,-0.019104493927925903
2016-08-03,32.37,33.35182039186178,-0.029438284936955217
2016-08-04,32.65,33.581820391861775,-0.027747762955923405
2016-08-05,32.88,33.07182039186178,-0.005800115917083848
2016-08-08,32.37,33.03182039186178,-0.020035843741292525
2016-08-09,32.33,33.42182039186178,-0.03266789118786717
2016-08-10,32.72,33.17182039186178,-0.013620608894066799
2016-08-11,32.47,32.56182039186178,-0.0028198789489278786
2016-08-12,31.86,32.60182039186178,-0.02275395615782716
2016-08-15,31.9,32.20182039186178,-0.009372774215524182
2016-08-16,31.5,32.38182039186178,-0.027231958586349303
2016-08-17,31.68,32.11182039186178,-0.013447396833697223
2016-08-18,31.41,31.881820391861776,-0.014799041775613753
2016-08-19,31.18,31.92182039186178,-0.0232386619170033
2016-08-22,31.22,32.24182039186178,-0.03169239141719493
2016-08-23,31.54,31.841820391861777,-0.009478741734844975
2016-08-24,31.14,32.24182039186178,-0.034173640894665236
2016-08-25,31.54,31.801820391861778,-0.0082328743649146
2016-08-26,31.1,32.34182039186178,-0.038396737623781374
2016-08-29,31.64,32.541820391861776,-0.02771265961775471
2016-08-30,31.84,32.551820391861774,-0.02186729907245788
2016-08-31,31.85,32.57182039186178,-0.022160885795689977
2016-09-01,31.87,32.551820391861774,-0.020945691628116547
2016-09-02,31.85,32.871820391861775,-0.031084995588341324
2016-09-06,32.17,32.49182039186178,-0.009904658710423786
2016-09-07,31.79,32.49182039186178,-0.02159990986647109
2016-09-08,31.79,31.01182039186178,0.02509299996921288
2016-09-09,30.31,31.67182039186178,-0.04299785661236277
2016-09-12,30.97,30.701820391861776,0.008734974171411336
2016-09-13,30.0,30.53182039186178,-0.017418561521589937
2016-09-14,29.83,30.841820391861777,-0.032806766235133344
2016-09-15,30.14,30.611820391861777,-0.015413013202808745
2016-09-16,29.91,30.83182039186178,-0.029898344636993923
2016-09-19,30.13,30.661820391861777,-0.017344710296552823
2016-09-20,29.96,31.041820391861776,-0.03485041721797333
2016-09-21,30.34,32.78182039186178,-0.07448702856257394
2016-09-22,32.08,32.88182039186178,-0.02438491489541228
2016-09-23,32.18,32.34182039186178,-0.005003441052517266
2016-09-26,31.64,32.43182039186178,-0.024414922822539764
2016-09-27,31.73,33.09182039186178,-0.041152779621537294
2016-09-28,32.39,32.56182039186178,-0.00527674404545031
2016-09-29,31.86,32.64182039186178,-0.02395149481481429
2016-09-30,31.94,32.87974529805323,-0.02858128277863725
2016-10-03,31.8,32.10974529805323,-0.009646457646364626
2016-10-04,31.03,31.71974529805323,-0.02174498223652388
2016-10-05,30.64,32.17974529805323,-0.047848274863330764
2016-10-06,31.1,32.079745298053226,-0.030540931324435472
2016-10-07,31.0,32.13974529805323,-0.03546217580393407
2016-10-10,31.06,31.83974529805323,-0.024489683907770066
2016-10-11,30.76,32.41974529805323,-0.051195507021854825
2016-10-12,31.34,32.27974529805323,-0.02911253757971577
2016-10-13,31.2,32.45974529805323,-0.03880946342880831
2016-10-14,31.38,32.68974529805323,-0.04006593768508904
2016-10-17,31.61,32.77974529805323,-0.035685002656890674
2016-10-18,31.7,32.98974529805323,-0.03909533966997136
2016-10-19,31.91,32.579745298053226,-0.020557106629475297
2016-10-20,31.5,32.36974529805323,-0.026869080681507285
2016-10-21,31.29,32.19974529805323,-0.02825318304950175
2016-10-24,31.12,32.22974529805323,-0.034432332238140906
2016-10-25,31.15,31.33974529805323,-0.00605446203371085
2016-10-26,30.26,31.53974529805323,-0.040575638324264474
2016-10-27,30.46,31.069745298053228,-0.019625049777650783
2016-10-28,29.99,31.00974529805323,-0.03288467184273358
2016-10-31,29.93,30.43974529805323,-0.016746043472506633
2016-11-01,29.36,29.87974529805323,-0.01739456922636795
2016-11-02,28.8,29.71974529805323,-0.03094728063209462
2016-11-03,28.64,29.729745298053228,-0.036655049921486715
2016-11-04,28.65,30.36974529805323,-0.05662692528947455
2016-11-07,29.29,30.459745298053228,-0.038402990130321
2016-11-08,29.38,30.76974529805323,-0.04516596691299746
2016-11-09,29.69,30.249745298053227,-0.018504132598076817
2016-11-10,29.17,29.77974529805323,-0.02047516833843055
2016-11-11,28.7,30.78974529805323,-0.06787147077132072
2016-11-14,29.71,31.37974529805323,-0.05321092578010245
2016-11-15,30.3,31.21974529805323,-0.02946037161009707
2016-11-16,30.14,31.12974529805323,-0.03179419839696296
2016-11-17,30.05,32.20974529805323,-0.06705254195796961
2016-11-18,31.13,32.719745298053226,-0.04858672595314528
2016-11-21,31.64,33.20974529805323,-0.047267610274182026
2016-11-22,32.13,32.88974529805323,-0.02309976228664179
2016-11-23,31.81,33.079745298053226,-0.038384373477263534
2016-11-25,32.0,32.29974529805323,-0.009280113365825793
2016-11-28,31.22,32.23974529805323,-0.03163006682049707
2016-11-29,31.16,31.909745298053227,-0.023495809541888346
2016-11-30,30.83,31.68974529805323,-0.02713007914601462
2016-12-01,30.61,32.12974529805323,-0.04730025974234264
2016-12-02,31.05,32.79974529805323,-0.053346307483585376
2016-12-05,31.72,32.92974529805323,-0.03673715927966037
2016-12-06,31.85,34.00974529805323,-0.06350371868785676
2016-12-07,32.93,33.85974529805323,-0.027458720964055328
2016-12-08,32.78,33.79974529805323,-0.030170206581762726
2016-12-09,32.72,34.19974529805323,-0.043267728609004075
2016-12-12,33.12,33.149745298053226,-0.0008973009531683118
2016-12-13,32.07,32.40974529805323,-0.010482812960385668
2016-12-14,31.33,31.68974529805323,-0.011352104432197141
2016-12-15,30.61,31.799745298053228,-0.037413673817257465
2016-12-16,30.72,31.549745298053228,-0.026299587848160222
2016-12-19,30.47,31.76974529805323,-0.040911417005690565
2016-12-20,30.69,31.89974529805323,-0.03792335289044002
2016-12-21,30.82,31.69974529805323,-0.027752440588450278
2016-12-22,30.62,31.64974529805323,-0.03253565829221916
2016-12-23,30.57,31.50974529805323,-0.029823957292072767
2016-12-27,30.43,30.96974529805323,-0.017428147789357418
2016-12-28,29.89,31.42974529805323,-0.04899006604894762
2016-12-29,30.35,31.16974529805323,-0.026299390329135197
2016-12-30,30.09,31.295768361339476,-0.03852815969934753
2017-01-03,30.36,31.565768361339476,-0.03819860639971795
2017-01-04,30.63,31.885768361339476,-0.0393833495592365
2017-01-05,30.95,31.78576836133948,-0.026293791354624285
2017-01-06,30.85,31.90576836133948,-0.033090203294359855
2017-01-09,30.97,31.665768361339477,-0.021972255762122472
2017-01-10,30.73,31.895768361339478,-0.036549311122803796
2017-01-11,30.96,31.505768361339477,-0.01732280752781723
2017-01-12,30.57,31.575768361339478,-0.0318525379914717
2017-01-13,30.64,31.53576836133948,-0.02840483704331187
2017-01-17,30.6,31.435768361339477,-0.026586541538692776
2017-01-18,30.5,31.145768361339478,-0.020733743147626327
2017-01-19,30.21,31.165768361339477,-0.03066724844573665
2017-01-20,30.23,31.365768361339477,-0.03621044280679542
2017-01-23,30.43,32.06576836133948,-0.051012916419357235
2017-01-24,31.13,33.125768361339475,-0.060248213402008255
2017-01-25,32.19,32.73576836133948,-0.016671927639371642
2017-01-26,31.8,32.17576836133948,-0.011678613455925357
2017-01-27,31.24,32.09576836133948,-0.026662965401080263
2017-01-30,31.16,32.265768361339475,-0.03427063471590519
2017-01-31,31.33,32.045768361339476,-0.022335815239898915
2017-02-01,31.11,32.375768361339475,-0.03909616436627816
2017-02-02,31.44,33.045768361339476,-0.048592253742784086
2017-02-03,32.11,32.35576836133948,-0.007595812857689288
2017-02-06,31.42,32.985768361339474,-0.04746799723406203
2017-02-07,32.05,33.34576836133947,-0.038858554623733554
2017-02-08,32.41,34.10576836133948,-0.04972086666904463
2017-02-09,33.17,34.09576836133947,-0.027152001724330743
2017-02-10,33.16,34.725768361339476,-0.04508952386731535
2017-02-13,33.79,34.225768361339476,-0.01273217175839092
2017-02-14,33.29,34.59576836133947,-0.03774358608547801
2017-02-15,33.66,34.45576836133948,-0.02309535962147813
2017-02-16,33.52,34.45576836133948,-0.027158539943907933
2017-02-17,33.52,34.915768361339474,-0.0399753013278934
2017-02-21,33.98,34.695768361339475,-0.020629846092039217
2017-02-22,33.76,34.59576836133947,-0.02415810952976094
2017-02-23,33.66,34.405768361339476,-0.021675678145222643
2017-02-24,33.47,34.875768361339475,-0.04030788215974623
2017-02-27,33.94,34.655768361339476,-0.02065365724621937
2017-02-28,33.72,35.00576836133948,-0.03673018538166084
2017-03-01,34.07,35.125768361339475,-0.030056804750255295
2017-03-02,34.19,35.07576836133948,-0.025252999512785368
2017-03-03,34.14,34.655768361339476,-0.014882612209367263
2017-03-06,33.72,34.405768361339476,-0.01993178452337807
2017-03-07,33.47,34.53576836133948,-0.030859842184155273
2017-03-08,33.6,34.155768361339476,-0.016271581287819692
2017-03-09,33.22,34.21576836133948,-0.029102615812205523
2017-03-10,33.28,34.27576836133948,-0.029051671456113315
2017-03-13,33.34,34.24576836133948,-0.02644905939275144
2017-03-14,33.31,34.81576836133948,-0.04324960878966355
2017-03-15,33.88,34.67576836133948,-0.022948831387012314
2017-03-16,33.74,34.13576836133948,-0.011593949113731017
2017-03-17,33.2,34.31576836133948,-0.03251474219054684
2017-03-20,33.38,34.015768361339475,-0.01869040130406263
2017-03-21,33.08,34.09576836133947,-0.029791625476058625
2017-03-22,33.16,34.405768361339476,-0.036208124993927004
2017-03-23,33.47,34.06576836133948,-0.017488769224873968
2017-03-24,33.13,34.445768361339475,-0.03819825841992941
2017-03-27,33.51,34.56576836133948,-0.03054375503251705
2017-03-28,33.63,34.46576836133948,-0.024249230499586494
2017-03-29,33.53,34.82576836133948,-0.037207172226469076
2017-03-30,33.89,34.915768361339474,-0.0293783699881357
2017-03-31,33.98,34.312851021600615,-0.009700476984296103
2017-04-03,33.71,34.562851021600615,-0.024675366655013797
2017-04-04,33.96,34.57285102160061,-0.01772636631030844
2017-04-05,33.97,35.01285102160061,-0.029784807325665685
2017-04-06,34.41,35.46285102160061,-0.029688843149111688
2017-04-07,34.86,35.33285102160061,-0.013382758762137126
2017-04-10,34.73,35.242851021600615,-0.014551916395364461
2017-04-11,34.64,35.18285102160061,-0.015429421034336532
2017-04-12,34.58,35.032851021600614,-0.01292646782648077
2017-04-13,34.43,35.562851021600615,-0.03185489883565662
2017-04-17,34.96,35.36285102160062,-0.01139192712020154
2017-04-18,34.76,35.092851021600616,-0.00948486691479522
2017-04-19,34.49,35.382851021600615,-0.02523400449148494
2017-04-20,34.78,35.162851021600616,-0.010887940268706542
2017-04-21,34.56,35.492851021600615,-0.026282786385148027
2017-04-24,34.89,34.602851021600614,0.00829841963658251
2017-04-25,34.0,34.86285102160062,-0.024749869741462205
2017-04-26,34.26,35.272851021600616,-0.028714747809309826
2017-04-27,34.67,34.47285102160061,0.005718963548325462
2017-04-28,33.87,34.18285102160061,-0.009152279937180152
2017-05-01,33.58,34.302851021600624,-0.02107262224779638
2017-05-02,33.7,33.86285102160062,-0.004809134986795249
2017-05-03,33.26,33.702851021600615,-0.01313986823597768
2017-05-04,33.1,34.15285102160061,-0.030827617317649825
2017-05-05,33.55,33.94285102160062,-0.011573895821262004
2017-05-08,33.34,33.812851021600615,-0.013984358234049532
2017-05-09,33.21,33.812851021600615,-0.017829050298523996
2017-05-10,33.21,33.57285102160061,-0.010807870364275995
2017-05-11,32.97,33.47285102160061,-0.015022652873999731
2017-05-12,32.87,33.702851021600615,-0.02471158956453956
2017-05-15,33.1,33.72285102160061,-0.018469702374857122
2017-05-16,33.12,33.36285102160062,-0.007279084795342894
2017-05-17,32.76,33.302851021600624,-0.01630043689798588
2017-05-18,32.7,33.622851021600624,-0.027447137692391044
2017-05-19,33.02,33.732851021600624,-0.021132249424875238
2017-05-22,33.13,33.672851021600614,-0.016121326384046952
2017-05-23,33.07,33.782851021600614,-0.021100972832186926
2017-05-24,33.18,33.772851021600616,-0.017554070908062713
2017-05-25,33.17,33.61285102160062,-0.013175050855282366
2017-05-26,33.01,33.742851021600615,-0.0217187048341434
2017-05-30,33.14,33.562851021600615,-0.012598781352885502
2017-05-31,32.96,34.11285102160062,-0.03379521168930211
2017-06-01,33.51,34.11285102160062,-0.017672255573680684
2017-06-02,33.51,33.982851021600624,-0.013914401157809397
2017-06-05,33.38,34.01285102160061,-0.01860623272064732
2017-06-06,33.41,33.622851021600624,-0.006330546492440026
2017-06-07,33.02,33.19285102160062,-0.00520747740192995
2017-06-08,32.59,33.83285102160061,-0.0367350366307323
2017-06-09,33.23,34.202851021600615,-0.028443565157367123
2017-06-12,33.6,34.412851021600616,-0.023620566081269945
2017-06-13,33.81,34.372851021600624,-0.01637487158824602
2017-06-14,33.77,34.202851021600615,-0.01265540762456463
2017-06-15,33.6,34.26285102160061,-0.019346055621078384
2017-06-16,33.66,34.64285102160061,-0.028370962337591288
2017-06-19,34.04,34.562851021600615,-0.015127543190052606
2017-06-20,33.96,34.36285102160062,-0.01172344580335849
2017-06-21,33.76,34.54285102160062,-0.022663184955725946
2017-06-22,33.94,34.742851021600615,-0.023108380515504123
2017-06-23,34.14,34.232851021600624,-0.002712336800169912
2017-06-26,33.63,33.452851021600615,0.005295482238120819
2017-06-27,32.85,33.802851021600624,-0.028188480935875337
2017-06-28,33.2,33.672851021600614,-0.014042500330526897
2017-06-29,33.07,34.102851021600614,-0.030286354092401546
2017-06-30,33.5,34.617708850289496,-0.03228719887625231
2017-07-03,33.69,34.13770885028949,-0.013114789051981046
2017-07-05,33.21,32.98770885028949,0.0067386053005180635
2017-07-06,32.06,32.937708850289496,-0.026647538062799403
2017-07-07,32.01,33.1477088502895,-0.03432239782930169
2017-07-10,32.22,33.437708850289496,-0.03641723348156234
2017-07-11,32.51,33.8577088502895,-0.03980508120761328
2017-07-12,32.93,33.6477088502895,-0.021330095712692843
2017-07-13,32.72,34.0777088502895,-0.03984155320576854
2017-07-14,33.15,34.3277088502895,-0.03430781982641895
2017-07-17,33.4,34.0077088502895,-0.017869738092759713
2017-07-18,33.08,34.7477088502895,-0.04799478600085039
2017-07-19,33.82,34.9277088502895,-0.031714329017041076
2017-07-20,34.0,35.3577088502895,-0.038399231580255044
2017-07-21,34.43,35.0577088502895,-0.017905016353751746
2017-07-24,34.13,35.04770885028949,-0.026184560429030945
2017-07-25,34.12,34.84770885028949,-0.020882545059585755
2017-07-26,33.92,35.15770885028949,-0.035204479778815134
2017-07-27,34.23,33.867708850289496,0.01069724413044848
2017-07-28,32.94,33.9477088502895,-0.02968414907567196
2017-07-31,33.02,34.1477088502895,-0.03302443672673905
2017-08-01,33.22,33.29770885028949,-0.002333759678147196
2017-08-02,32.37,33.7877088502895,-0.0419593070536759
2017-08-03,32.86,33.70770885028949,-0.02514881251806622
2017-08-04,32.78,33.6477088502895,-0.025788051547587898
2017-08-07,32.72,33.38770885028949,-0.01999864241309579
2017-08-08,32.46,33.3577088502895,-0.026911585994063403
2017-08-09,32.43,33.04770885028949,-0.01869142738722951
2017-08-10,32.12,33.1477088502895,-0.03100391809675629
2017-08-11,32.22,33.16770885028949,-0.02857323834357106
2017-08-14,32.24,32.867708850289496,-0.019098040972331587
2017-08-15,31.94,32.837708850289495,-0.027337743153221794
2017-08-16,31.91,32.20770885028949,-0.0092434035489245
2017-08-17,31.28,32.09770885028949,-0.02547561429083489
2017-08-18,31.17,32.407708850289495,-0.0381918035615294
2017-08-21,31.48,32.307708850289494,-0.0256195465337703
2017-08-22,31.38,32.2877088502895,-0.028113139104986695
2017-08-23,31.36,32.307708850289494,-0.029333830346220946
2017-08-24,31.38,32.627708850289494,-0.03824077430672623
2017-08-25,31.7,32.697708850289494,-0.030513111938748616
2017-08-28,31.77,32.447708850289494,-0.02088618501282713
2017-08-29,31.52,32.6777088502895,-0.03542809122859425
2017-08-30,31.75,33.5377088502895,-0.053304441823075366
2017-08-31,32.61,32.9977088502895,-0.011749568797292387
2017-09-01,32.07,33.22770885028949,-0.03484166950859158
2017-09-05,32.3,34.15770885028949,-0.05438622533003257
2017-09-06,33.23,34.0777088502895,-0.02487575834436706
2017-09-07,33.15,34.5077088502895,-0.039345088257811356
2017-09-08,33.58,34.2577088502895,-0.01978266711446386
2017-09-11,33.33,34.16770885028949,-0.024517559955805956
2017-09-12,33.24,34.02770885028949,-0.023149041675275428
2017-09-13,33.1,33.98770885028949,-0.02611852579412488
2017-09-14,33.06,33.91770885028949,-0.02528793598870016
2017-09-15,32.99,34.29770885028949,-0.038128169318763394
2017-09-18,33.37,34.20770885028949,-0.024488890909231564
2017-09-19,33.28,34.3277088502895,-0.030520791668875447
2017-09-20,33.4,34.34770885028949,-0.027591617665686186
2017-09-21,33.42,34.5077088502895,-0.03152074961013729
2017-09-22,33.58,34.73770885028949,-0.03332715048303614
2017-09-25,33.81,34.6477088502895,-0.024177900302417732
2017-09-26,33.72,34.72770885028949,-0.029017429702423048
2017-09-27,33.8,34.937708850289496,-0.03256392269924335
2017-09-28,34.01,34.95770885028949,-0.02711015342418943
2017-09-29,34.03,34.777356975258506,-0.021489757711898427
2017-10-02,34.12,34.777356975258506,-0.018901866974139758
2017-10-03,34.12,34.97735697525851,-0.024511771311507835
2017-10-04,34.32,34.877356975258515,-0.01598048199735702
2017-10-05,34.22,34.85735697525852,-0.018284718939273303
2017-10-06,34.2,34.777356975258506,-0.016601519651687435
2017-10-09,34.12,34.97735697525851,-0.024511771311507835
2017-10-10,34.32,35.04735697525851,-0.020753547143996687
2017-10-11,34.39,35.24735697525852,-0.024324007495379885
2017-10-12,34.59,35.557356975258514,-0.027205536562563304
2017-10-13,34.9,35.67735697525852,-0.021788524744072335
2017-10-16,35.02,35.68735697525851,-0.01870009526682448
2017-10-17,35.03,35.887356975258506,-0.023890223396768495
2017-10-18,35.23,35.83735697525851,-0.01694759397792145
2017-10-19,35.18,35.93735697525851,-0.021074364922827327
2017-10-20,35.28,35.47735697525851,-0.005562899609351968
2017-10-23,34.82,35.527356975258506,-0.01991020541581845
2017-10-24,34.87,35.33735697525851,-0.013225578120789616
2017-10-25,34.68,35.53735697525852,-0.024125513212910565
2017-10-26,34.88,36.167356975258514,-0.03559444435320969
