date,STX,dcf,Deviation
2007-07-06,23.57,25.20313458262351,-0.0647988676674165
2007-07-09,23.52,24.68313458262351,-0.04712264476499417
2007-07-10,23.0,24.36313458262351,-0.05595070609656838
2007-07-11,22.68,24.73313458262351,-0.08301149924061624
2007-07-12,23.05,24.48313458262351,-0.05853558406857973
2007-07-13,22.8,24.46313458262351,-0.06798534247548371
2007-07-16,22.78,24.88313458262351,-0.08452048417132207
2007-07-17,23.2,25.09313458262351,-0.07544432427881953
2007-07-18,23.41,25.80313458262351,-0.09274588616202883
2007-07-19,24.12,26.31313458262351,-0.08334752272622792
2007-07-20,24.63,26.56313458262351,-0.07277509273653593
2007-07-23,24.88,26.013134582623508,-0.04356009380662762
2007-07-24,24.33,26.64313458262351,-0.08681916069035378
2007-07-25,24.96,26.29313458262351,-0.05070276343181024
2007-07-26,24.61,25.493134582623508,-0.03464205548208521
2007-07-27,23.81,25.84313458262351,-0.07867213538370676
2007-07-30,24.16,25.19313458262351,-0.04100857633397059
2007-07-31,23.51,25.46313458262351,-0.07670440480475493
2007-08-01,23.78,25.833134582623508,-0.07947678885258214
2007-08-02,24.15,25.16313458262351,-0.04026265405436158
2007-08-03,23.48,25.61313458262351,-0.0832828397376505
2007-08-06,23.93,24.68313458262351,-0.030512112637173017
2007-08-07,23.0,25.54313458262351,-0.09956235302277872
2007-08-08,23.86,24.903134582623508,-0.04188768201700077
2007-08-09,23.22,25.53313458262351,-0.09059344339953102
2007-08-10,23.85,25.98313458262351,-0.0820968915755863
2007-08-13,24.3,25.98313458262351,-0.06477796500154076
2007-08-14,24.3,25.04313458262351,-0.029674183963342204
2007-08-15,23.36,24.35313458262351,-0.04078056478742309
2007-08-16,22.67,25.43313458262351,-0.10864309995478671
2007-08-17,23.75,25.91313458262351,-0.08347637665086016
2007-08-20,24.23,25.93313458262351,-0.0656740733441723
2007-08-21,24.25,26.153134582623508,-0.07276889034509748
2007-08-22,24.47,26.38313458262351,-0.07251354370467944
2007-08-23,24.7,26.64313458262351,-0.07293190583854237
2007-08-24,24.96,26.57313458262351,-0.06070546843496427
2007-08-27,24.89,26.14313458262351,-0.04793360102489119
2007-08-28,24.46,27.07313458262351,-0.09652131616487114
2007-08-29,25.39,27.083134582623508,-0.06251619720967672
2007-08-30,25.4,27.50313458262351,-0.0764689048917454
2007-08-31,25.82,27.63313458262351,-0.0656145098994183
2007-09-04,25.95,27.16313458262351,-0.04466106733497399
2007-09-05,25.48,27.673134582623508,-0.07925139727396902
2007-09-06,25.99,26.82313458262351,-0.031060299088356058
2007-09-07,25.14,26.53313458262351,-0.05250546550711244
2007-09-10,24.85,27.09313458262351,-0.08279346842584123
2007-09-11,25.41,26.37313458262351,-0.036519533906981705
2007-09-12,24.69,26.44313458262351,-0.06629828915122415
2007-09-13,24.76,26.35313458262351,-0.06045332397285197
2007-09-14,24.67,26.34313458262351,-0.06351311676200988
2007-09-17,24.66,26.71313458262351,-0.07685861710737019
2007-09-18,25.03,27.09313458262351,-0.07614971890136046
2007-09-19,25.41,27.083134582623508,-0.06177773025198452
2007-09-20,25.4,27.06313458262351,-0.061453878431782294
2007-09-21,25.38,27.59313458262351,-0.08020598660136313
2007-09-24,25.91,28.243134582623508,-0.08260891069998166
2007-09-25,26.56,28.03313458262351,-0.05254976314837956
2007-09-26,26.35,27.44313458262351,-0.039832715877713976
2007-09-27,25.76,27.263134582623508,-0.055134327201742495
2007-09-28,25.58,28.885357142857142,-0.11443019819730715
2007-10-01,26.63,28.915357142857143,-0.07903610291120644
2007-10-02,26.66,28.175357142857145,-0.053783067777059546
2007-10-03,25.92,27.785357142857144,-0.0671345390043574
2007-10-04,25.53,28.065357142857142,-0.09033760482547104
2007-10-05,25.81,28.565357142857142,-0.0964579973244315
2007-10-08,26.31,29.005357142857143,-0.09292618358677585
2007-10-09,26.75,29.345357142857143,-0.08844183187897814
2007-10-10,27.09,28.465357142857144,-0.04831687640364857
2007-10-11,26.21,28.975357142857142,-0.0954382418557641
2007-10-12,26.72,29.145357142857144,-0.08321590059676265
2007-10-15,26.89,28.705357142857142,-0.06324105754276821
2007-10-16,26.45,29.265357142857145,-0.09620101778065249
2007-10-17,27.01,29.65535714285714,-0.089203347985789
2007-10-18,27.4,29.125357142857144,-0.05923900381356462
2007-10-19,26.87,30.025357142857143,-0.10508974557219486
2007-10-22,27.77,30.025357142857143,-0.07511508130032951
2007-10-23,27.77,29.305357142857144,-0.0523916885016148
2007-10-24,27.05,28.465357142857144,-0.04972209327126964
2007-10-25,26.21,29.205357142857142,-0.10256190767349427
2007-10-26,26.95,29.555357142857144,-0.08815177330674884
2007-10-29,27.3,29.235357142857143,-0.06619919617879522
2007-10-30,26.98,30.095357142857143,-0.10351620444539378
2007-10-31,27.84,29.855357142857144,-0.06750403732280641
2007-11-01,27.6,30.855357142857144,-0.10550379072863014
2007-11-02,28.6,30.545357142857142,-0.06368749050007594
2007-11-05,28.29,30.235357142857143,-0.06434047177500335
2007-11-06,27.98,30.065357142857142,-0.06936079731062084
2007-11-07,27.81,30.025357142857143,-0.07378287399935768
2007-11-08,27.77,29.355357142857144,-0.05400571810937416
2007-11-09,27.1,28.175357142857145,-0.038166584274505366
2007-11-12,25.92,28.525357142857143,-0.09133477732844208
2007-11-13,26.27,28.545357142857142,-0.07971023558997581
2007-11-14,26.29,28.205357142857142,-0.06790756568534351
2007-11-15,25.95,28.885357142857142,-0.10162093992260046
2007-11-16,26.63,28.40535714285714,-0.06250078581756457
2007-11-19,26.15,27.825357142857143,-0.06020972648278167
2007-11-20,25.57,27.40535714285714,-0.06697074346777865
2007-11-21,25.15,27.255357142857143,-0.07724562667889678
2007-11-23,25.0,27.575357142857143,-0.0933934283975082
2007-11-26,25.32,28.275357142857143,-0.10452059466218688
2007-11-27,26.02,29.225357142857142,-0.10967726167344893
2007-11-28,26.97,29.345357142857143,-0.080944904888824
2007-11-29,27.09,28.045357142857142,-0.034064716594292443
2007-11-30,25.79,27.775357142857143,-0.07147908603464015
2007-12-03,25.52,27.855357142857144,-0.08383870760946222
2007-12-04,25.6,29.445357142857144,-0.13059298700983657
2007-12-05,27.19,29.815357142857142,-0.08805385527592435
2007-12-06,27.56,30.125357142857144,-0.08515607402401881
2007-12-07,27.87,30.235357142857143,-0.07823149340294588
2007-12-10,27.98,30.125357142857144,-0.07121433059477666
2007-12-11,27.87,29.99535714285714,-0.07085620393632341
2007-12-12,27.74,29.885357142857142,-0.07178623071499424
2007-12-13,27.63,29.775357142857143,-0.0720514327523959
2007-12-14,27.52,29.49535714285714,-0.06697179943574649
2007-12-17,27.24,28.585357142857138,-0.04706455602893578
2007-12-18,26.33,28.545357142857142,-0.07760831758980069
2007-12-19,26.29,28.645357142857144,-0.08222474347625519
2007-12-20,26.39,28.225357142857142,-0.06502511672634781
2007-12-21,25.97,28.325357142857143,-0.08315366090454046
2007-12-24,26.07,28.455357142857142,-0.08382805145905237
2007-12-26,26.2,28.325357142857143,-0.07503372798224717
2007-12-27,26.07,28.105357142857144,-0.0724188322002669
2007-12-28,25.85,28.06810035842294,-0.07902566722002291
2007-12-31,25.5,27.00810035842294,-0.055838816444289896
2008-01-02,24.44,27.07810035842294,-0.09742560680045376
2008-01-03,24.51,25.878100358422937,-0.05286710923422322
2008-01-04,23.31,25.59810035842294,-0.08938555308343621
2008-01-07,23.03,24.73810035842294,-0.06904735342143431
2008-01-08,22.17,26.07810035842294,-0.14986138962229534
2008-01-09,23.51,26.30810035842294,-0.10635889023918388
2008-01-10,23.74,25.47810035842294,-0.06821938582435694
2008-01-11,22.91,26.32810035842294,-0.12982707874438093
2008-01-14,23.76,25.88810035842294,-0.08220380518304582
2008-01-15,23.32,25.54810035842294,-0.08721197768774058
2008-01-16,22.98,24.16810035842294,-0.049159857034806964
2008-01-17,21.6,22.268100358422938,-0.030002575328354264
2008-01-18,19.7,22.628100358422937,-0.12940106823120934
2008-01-22,20.06,22.27810035842294,-0.099564160441728
2008-01-23,19.71,23.55810035842294,-0.16334510422641502
2008-01-24,20.99,23.55810035842294,-0.10901135148211327
2008-01-25,20.99,23.41810035842294,-0.10368477038102752
2008-01-28,20.85,22.97810035842294,-0.09261428600397126
2008-01-29,20.41,22.96810035842294,-0.11137622696275029
2008-01-30,20.4,22.83810035842294,-0.10675582995779864
2008-01-31,20.27,23.49810035842294,-0.13737707768644458
2008-02-01,20.93,23.30810035842294,-0.10202892221388427
2008-02-04,20.74,23.79810035842294,-0.12850186831574473
2008-02-05,21.23,23.68810035842294,-0.10376941676325246
2008-02-06,21.12,24.08810035842294,-0.1232185317338681
2008-02-07,21.52,24.518100358422938,-0.12228110312767249
2008-02-08,21.95,24.90810035842294,-0.11876057651352068
2008-02-11,22.34,25.32810035842294,-0.11797569956442622
2008-02-12,22.76,25.82810035842294,-0.11878923791708063
2008-02-13,23.26,25.05810035842294,-0.07175724946039386
2008-02-14,22.49,25.24810035842294,-0.1092399158458992
2008-02-15,22.68,25.858100358422938,-0.1229054073721898
2008-02-19,23.29,25.75810035842294,-0.09581841533651247
2008-02-20,23.19,26.038100358422938,-0.10938203322123763
2008-02-21,23.47,26.33810035842294,-0.10889549054002745
2008-02-22,23.77,26.428100358422938,-0.10057856305876223
2008-02-25,23.86,26.27810035842294,-0.09201960284194832
2008-02-26,23.71,26.15810035842294,-0.09358861403842911
2008-02-27,23.59,24.91810035842294,-0.05329861985141293
2008-02-28,22.35,24.13810035842294,-0.07407792377493305
2008-02-29,21.57,24.38810035842294,-0.11555227004179724
2008-03-03,21.82,25.47810035842294,-0.14357822235414763
2008-03-04,22.91,25.378100358422937,-0.09725315620811548
2008-03-05,22.81,24.34810035842294,-0.06317126739995771
2008-03-06,21.78,24.31810035842294,-0.10437083164449679
2008-03-07,21.75,23.81810035842294,-0.08682893796320679
2008-03-10,21.25,24.40810035842294,-0.12938738828698382
2008-03-11,21.84,24.32810035842294,-0.10227269378891324
2008-03-12,21.76,24.698100358422938,-0.11896058060274817
2008-03-13,22.13,24.77810035842294,-0.10687261412769111
2008-03-14,22.21,23.84810035842294,-0.06868892422470774
2008-03-17,21.28,24.29810035842294,-0.12421137100854529
2008-03-18,21.73,23.21810035842294,-0.06409225283080044
2008-03-19,20.65,23.84810035842294,-0.13410293945250862
2008-03-20,21.28,24.56810035842294,-0.13383616602232107
2008-03-24,22.0,24.198100358422938,-0.09083772386528755
2008-03-25,21.63,24.38810035842294,-0.11309205382494547
2008-03-26,21.82,23.038100358422938,-0.05287329855638856
2008-03-27,20.47,22.86810035842294,-0.10486661860129787
2008-03-28,20.3,23.021967213114753,-0.11823347622370639
2008-03-31,20.94,23.691967213114754,-0.11615612955902599
2008-04-01,21.61,23.961967213114754,-0.09815417875321553
2008-04-02,21.88,24.171967213114755,-0.09481922563055711
2008-04-03,22.09,23.701967213114756,-0.06800984908218177
2008-04-04,21.62,23.821967213114753,-0.09243431465653684
2008-04-07,21.74,23.361967213114752,-0.06942768125298227
2008-04-08,21.28,23.151967213114755,-0.08085564375084087
2008-04-09,21.07,23.711967213114754,-0.1114191492156551
2008-04-10,21.63,22.621967213114754,-0.04384973259706948
2008-04-11,20.54,22.051967213114754,-0.06856382464669897
2008-04-14,19.97,22.251967213114753,-0.1025512572106353
2008-04-15,20.17,21.141967213114754,-0.04597335731898322
2008-04-16,19.06,21.851967213114754,-0.12776731659377183
2008-04-17,19.77,21.561967213114755,-0.08310777933215752
2008-04-18,19.48,22.041967213114756,-0.11623133218301906
2008-04-21,19.96,21.561967213114755,-0.07429596739857669
2008-04-22,19.48,21.301967213114754,-0.08553046743931902
2008-04-23,19.22,21.701967213114756,-0.11436600142013276
2008-04-24,19.62,21.471967213114755,-0.08625046763221589
2008-04-25,19.39,21.271967213114753,-0.08847170523817216
2008-04-28,19.19,21.281967213114754,-0.09829764289015552
2008-04-29,19.2,20.951967213114756,-0.0836182681699752
2008-04-30,18.87,21.581967213114755,-0.1256589441701481
2008-05-01,19.5,21.531967213114754,-0.09436978948570562
2008-05-02,19.45,21.781967213114754,-0.10705953187325956
2008-05-05,19.7,21.951967213114756,-0.102586123204911
2008-05-06,19.87,21.921967213114755,-0.09360324249947649
2008-05-07,19.84,22.381967213114756,-0.11357210869405998
2008-05-08,20.3,22.311967213114755,-0.09017435324717316
2008-05-09,20.23,22.211967213114754,-0.08922970190341939
2008-05-12,20.13,22.131967213114756,-0.09045590904040601
2008-05-13,20.05,23.321967213114753,-0.14029550694483495
2008-05-14,21.24,23.411967213114753,-0.09277166644493151
2008-05-15,21.33,23.991967213114755,-0.11095243626623674
2008-05-16,21.91,22.921967213114755,-0.04414835793569061
2008-05-19,20.84,22.601967213114754,-0.0779563653243589
2008-05-20,20.52,22.541967213114756,-0.08969790409145795
2008-05-21,20.46,22.971967213114755,-0.10934924248371147
2008-05-22,20.89,22.751967213114753,-0.08183763608983541
2008-05-23,20.67,22.731967213114753,-0.09070782100746388
2008-05-27,20.65,22.641967213114754,-0.08797677314720964
2008-05-28,20.56,22.791967213114756,-0.097927800274759
2008-05-29,20.71,23.501967213114753,-0.11879717079839835
2008-05-30,21.42,23.391967213114754,-0.08430104211197609
2008-06-02,21.31,23.761967213114755,-0.10318872975135918
2008-06-03,21.68,23.901967213114755,-0.09296168776834346
2008-06-04,21.82,24.181967213114753,-0.09767473391634462
2008-06-05,22.1,24.351967213114754,-0.09247578207570661
2008-06-06,22.27,23.771967213114753,-0.06318228523746794
2008-06-09,21.69,23.071967213114753,-0.059898109266088184
2008-06-10,20.99,22.591967213114753,-0.07090870830340101
2008-06-11,20.51,22.331967213114755,-0.08158561203890613
2008-06-12,20.25,22.351967213114754,-0.09403947281568348
2008-06-13,20.27,23.101967213114754,-0.12258554377598962
2008-06-16,21.02,22.891967213114754,-0.08177397755673477
2008-06-17,20.81,22.781967213114754,-0.08655824998201056
2008-06-18,20.7,23.031967213114754,-0.10124915477419127
2008-06-19,20.95,22.261967213114755,-0.05893312125362671
2008-06-20,20.18,21.901967213114755,-0.07862157752129462
2008-06-23,19.82,21.741967213114755,-0.08839895646404172
2008-06-24,19.66,22.121967213114754,-0.11129060943798907
2008-06-25,20.04,21.581967213114755,-0.07144701860995073
2008-06-26,19.5,21.561967213114755,-0.09562982786935104
2008-06-27,19.48,20.97014869888476,-0.07106047364194457
2008-06-30,19.13,21.270148698884757,-0.10061747706526236
2008-07-01,19.43,20.65014869888476,-0.05908667858409444
2008-07-02,18.81,19.78014869888476,-0.04904658269527862
2008-07-03,17.94,19.410148698884758,-0.07574123834348712
2008-07-07,17.57,19.550148698884758,-0.101285608073033
2008-07-08,17.71,18.88014869888476,-0.06197772684671066
2008-07-09,17.04,18.87014869888476,-0.09698644817742863
2008-07-10,17.03,18.840148698884757,-0.09607932123125484
2008-07-11,17.0,18.910148698884758,-0.1010118285847964
2008-07-14,17.07,19.140148698884758,-0.10815739895507603
2008-07-15,17.3,16.46014869888476,0.051023311907999025
2008-07-16,14.62,17.15014869888476,-0.1475292572273319
2008-07-17,15.31,16.69014869888476,-0.08269241477620748
2008-07-18,14.85,16.78014869888476,-0.11502572077999762
2008-07-21,14.94,16.29014869888476,-0.08288129984824466
2008-07-22,14.45,16.980148698884758,-0.1490062745475802
2008-07-23,15.14,16.700148698884757,-0.09342124594309409
2008-07-24,14.86,16.81014869888476,-0.11601019918486144
2008-07-25,14.97,16.820148698884758,-0.10999597756275659
2008-07-28,14.98,16.94014869888476,-0.11571024161162191
2008-07-29,15.1,16.81014869888476,-0.10173310953508796
2008-07-30,14.97,16.81014869888476,-0.1094665330953819
2008-07-31,14.97,16.87014869888476,-0.11263378484686215
2008-08-01,15.03,16.62014869888476,-0.0956759610093898
2008-08-04,14.78,16.570148698884758,-0.10803455849525623
2008-08-05,14.73,16.890148698884758,-0.1278940012545532
2008-08-06,15.05,16.730148698884758,-0.10042640559415694
2008-08-07,14.89,16.840148698884757,-0.11580353200882998
2008-08-08,15.0,17.320148698884758,-0.1339566270025241
2008-08-11,15.48,17.930148698884757,-0.13664965862983358
2008-08-12,16.09,17.610148698884757,-0.0863223090774371
2008-08-13,15.77,17.930148698884757,-0.12047578272561221
2008-08-14,16.09,18.590148698884757,-0.13448782682597604
2008-08-15,16.75,17.96014869888476,-0.06737965922074485
2008-08-18,16.12,17.74014869888476,-0.0913266696003856
2008-08-19,15.9,17.79014869888476,-0.10624693086479098
2008-08-20,15.95,18.200148698884757,-0.12363353377561359
2008-08-21,16.36,18.070148698884758,-0.09463943697321675
2008-08-22,16.23,17.49014869888476,-0.0720490557616077
2008-08-25,15.65,17.46014869888476,-0.10367315479967121
2008-08-26,15.62,17.53014869888476,-0.10896363354900007
2008-08-27,15.69,17.21014869888476,-0.08832862083192028
2008-08-28,15.37,16.750148698884757,-0.08239620577079709
2008-08-29,14.91,16.800148698884758,-0.11250785530310403
2008-09-02,14.96,16.56014869888476,-0.09662646924133722
2008-09-03,14.72,16.58014869888476,-0.1121913158118949
2008-09-04,14.74,16.570148698884758,-0.11044853803924726
2008-09-05,14.73,16.42014869888476,-0.10293138813045899
2008-09-08,14.58,15.930148698884759,-0.08475430609001666
2008-09-09,14.09,16.19014869888476,-0.12971769055026805
2008-09-10,14.35,15.830148698884758,-0.09350188220209421
2008-09-11,13.99,15.42014869888476,-0.09274545445778948
2008-09-12,13.58,15.010148698884759,-0.09527878288047986
2008-09-15,13.17,13.930148698884759,-0.054568599037684073
2008-09-16,12.09,13.610148698884759,-0.11169229172413986
2008-09-17,11.77,13.770148698884759,-0.14525251270865003
2008-09-18,11.93,14.690148698884759,-0.1878911340832311
2008-09-19,12.85,14.030148698884759,-0.08411519537056422
2008-09-22,12.19,14.010148698884759,-0.12991644400102964
2008-09-23,12.17,14.160148698884758,-0.14054574857970947
2008-09-24,12.32,14.310148698884758,-0.13907253801212127
2008-09-25,12.47,14.260148698884759,-0.12553506535487668
2008-09-26,12.42,13.580148698884758,-0.08542974930606118
2008-09-29,11.74,13.960148698884758,-0.15903474574465815
2008-09-30,12.12,13.390148698884758,-0.09485695248407111
2008-10-01,11.55,13.050148698884758,-0.1149526134528227
2008-10-02,11.21,12.770148698884759,-0.12217153736205189
2008-10-03,10.93,12.854412955465587,-0.14970835013102202
2008-10-06,10.82,11.934412955465588,-0.09337811249067107
2008-10-07,9.9,11.714412955465587,-0.1548872284393079
2008-10-08,9.68,11.354412955465587,-0.14746803397348596
2008-10-09,9.32,10.694412955465587,-0.12851691450377056
2008-10-10,8.66,11.334412955465588,-0.2359551364480641
2008-10-13,9.3,10.844412955465588,-0.1424155426216227
2008-10-14,8.81,10.484412955465586,-0.1597049794373756
2008-10-15,8.45,10.564412955465587,-0.2001448603324123
2008-10-16,8.53,10.824412955465586,-0.21196650247042415
2008-10-17,8.79,10.564412955465587,-0.16796133991975204
2008-10-20,8.53,10.144412955465587,-0.15914306353190966
2008-10-21,8.11,10.034412955465587,-0.19178131934637888
2008-10-22,8.0,9.084412955465588,-0.11937072442453822
2008-10-23,7.05,9.074412955465586,-0.22309023904915715
2008-10-24,7.04,8.724412955465587,-0.19306891639171575
2008-10-27,6.69,8.644412955465587,-0.226089725876628
2008-10-28,6.61,8.484412955465586,-0.2209242955646219
2008-10-29,6.45,8.444412955465587,-0.2361813622786788
2008-10-30,6.41,8.804412955465587,-0.2719560029245547
2008-10-31,6.77,9.104412955465587,-0.2564045553386489
2008-11-03,7.07,9.564412955465587,-0.26080146968561757
2008-11-04,7.53,9.044412955465587,-0.1674418188247827
2008-11-05,7.01,8.464412955465587,-0.17182679568184966
2008-11-06,6.43,8.634412955465587,-0.2553054813147654
2008-11-07,6.6,8.234412955465586,-0.19848566792861
2008-11-10,6.2,7.524412955465587,-0.17601545307312771
2008-11-11,5.49,6.844412955465587,-0.19788592013344608
2008-11-12,4.81,7.054412955465587,-0.3181572966644476
2008-11-13,5.02,6.904412955465587,-0.27292877289065853
2008-11-14,4.87,6.804412955465587,-0.2842880007615919
2008-11-17,4.77,6.3544129554655875,-0.24934057112274943
2008-11-18,4.32,5.944412955465587,-0.27326717837999825
2008-11-19,3.91,5.864412955465587,-0.33326659809045156
2008-11-20,3.83,6.434412955465587,-0.40476310325300446
2008-11-21,4.4,6.494412955465587,-0.3224945764656011
2008-11-24,4.46,6.454412955465587,-0.30899989963869934
2008-11-25,4.42,6.544412955465587,-0.3246147469485978
2008-11-26,4.51,6.244412955465587,-0.277754365035627
2008-11-28,4.21,5.884412955465587,-0.28455055213457636
2008-12-01,3.85,6.344412955465587,-0.3931668655516345
2008-12-02,4.31,6.434412955465587,-0.33016422324293715
2008-12-03,4.4,6.334412955465587,-0.30538156717371845
2008-12-04,4.3,6.554412955465587,-0.34395345102350916
2008-12-05,4.52,7.194412955465587,-0.3717347019166921
2008-12-08,5.16,7.124412955465587,-0.27572979945787135
2008-12-09,5.09,7.524412955465587,-0.3235352671197129
2008-12-10,5.49,6.794412955465587,-0.19198317264720954
2008-12-11,4.76,7.304412955465587,-0.3483391438817419
2008-12-12,5.27,6.794412955465587,-0.22436271764131044
2008-12-15,4.76,6.484412955465587,-0.26593200761714486
2008-12-16,4.45,6.804412955465587,-0.346012649566547
2008-12-17,4.77,6.574412955465587,-0.2744599354632117
2008-12-18,4.54,6.584412955465587,-0.31049282134841827
2008-12-19,4.55,6.444412955465587,-0.293962067384107
2008-12-22,4.41,6.384412955465587,-0.30925520783791494
2008-12-23,4.35,6.174412955465587,-0.29547958139900865
2008-12-24,4.14,6.194412955465587,-0.3316557953490805
2008-12-26,4.16,6.124412955465587,-0.3207512246071672
2008-12-29,4.09,6.174412955465587,-0.33758884779814835
2008-12-30,4.14,6.464412955465587,-0.3595706170813736
2008-12-31,4.43,7.114412955465587,-0.3773203737637003
2009-01-02,5.08,7.528888888888889,-0.32526564344746167
2009-01-05,5.14,8.168888888888889,-0.3707834602829162
2009-01-06,5.78,7.7588888888888885,-0.2550479736502935
2009-01-07,5.37,7.988888888888889,-0.3278164116828929
2009-01-08,5.6,8.028888888888888,-0.30251868253528924
2009-01-09,5.64,7.148888888888889,-0.21106621075536225
2009-01-12,4.76,6.9688888888888885,-0.3169642857142857
2009-01-13,4.58,6.678888888888889,-0.31425719514223927
2009-01-14,4.29,6.7188888888888885,-0.36150157102695546
2009-01-15,4.33,6.778888888888889,-0.3612522537288969
2009-01-16,4.39,6.268888888888889,-0.29971641261963855
2009-01-20,3.88,6.638888888888889,-0.4155648535564854
2009-01-21,4.25,5.618888888888889,-0.24362270120624874
2009-01-22,3.23,5.498888888888889,-0.41260860779955544
2009-01-23,3.11,5.808888888888889,-0.4646136189747514
2009-01-26,3.42,6.0088888888888885,-0.4308431952662721
2009-01-27,3.62,6.338888888888889,-0.4289219982471516
2009-01-28,3.95,6.428888888888889,-0.38558589699274115
2009-01-29,4.04,6.178888888888889,-0.34616076245279626
2009-01-30,3.79,6.358888888888889,-0.40398392451511445
2009-02-02,3.97,6.2188888888888885,-0.3616222976594603
2009-02-03,3.83,6.668888888888889,-0.42569143618793737
2009-02-04,4.28,6.778888888888889,-0.36862809375512207
2009-02-05,4.39,6.898888888888889,-0.36366564664197143
2009-02-06,4.51,6.748888888888889,-0.3317418505103721
2009-02-09,4.36,6.488888888888889,-0.3280821917808219
2009-02-10,4.1,6.588888888888889,-0.3777403035413154
2009-02-11,4.2,6.868888888888889,-0.3885473956648333
2009-02-12,4.48,6.7588888888888885,-0.33716915995397
2009-02-13,4.37,6.678888888888889,-0.34569955082349024
2009-02-17,4.29,6.838888888888889,-0.37270511779041426
2009-02-18,4.45,6.648888888888889,-0.3307152406417112
2009-02-19,4.26,6.578888888888889,-0.3524742442155041
2009-02-20,4.19,6.398888888888889,-0.3451988192394513
2009-02-23,4.01,6.348888888888889,-0.3683934196709836
2009-02-24,3.96,6.698888888888889,-0.40885719024713885
2009-02-25,4.31,6.488888888888889,-0.3357876712328768
2009-02-26,4.1,6.688888888888889,-0.3870431893687708
2009-02-27,4.3,6.068888888888889,-0.29146832662028566
2009-03-02,3.68,6.148888888888889,-0.4015178894109144
2009-03-03,3.76,6.148888888888889,-0.38850740874593426
2009-03-04,3.76,5.808888888888889,-0.35271614384085703
2009-03-05,3.42,5.498888888888889,-0.3780561729642352
2009-03-06,3.11,5.528888888888889,-0.4375
2009-03-09,3.14,5.998888888888889,-0.4765697351361363
2009-03-10,3.61,6.108888888888889,-0.40905783921425976
2009-03-11,3.72,6.268888888888889,-0.4065934065934066
2009-03-12,3.88,6.648888888888889,-0.41644385026737973
2009-03-13,4.26,6.688888888888889,-0.3631229235880399
2009-03-16,4.3,6.848888888888889,-0.37216093445814413
2009-03-17,4.46,7.088888888888889,-0.37084639498432603
2009-03-18,4.7,7.038888888888889,-0.33228097868981843
2009-03-19,4.65,6.988888888888889,-0.33465818759936405
2009-03-20,4.6,7.5488888888888885,-0.39063879894024145
2009-03-23,5.16,8.168888888888889,-0.368335146898803
2009-03-24,5.78,8.348888888888888,-0.3076923076923076
2009-03-25,5.96,8.948888888888888,-0.3339955301713434
2009-03-26,6.56,8.47888888888889,-0.22631372035119912
2009-03-27,6.09,8.29888888888889,-0.26616682286785387
2009-03-30,5.91,8.398888888888889,-0.2963354941129779
2009-03-31,6.01,8.36888888888889,-0.2818640467339353
2009-04-01,5.98,8.588888888888889,-0.3037516170763259
2009-04-02,6.2,9.11888888888889,-0.32009260387474114
2009-04-03,6.73,9.176180698151951,-0.266579394915861
2009-04-06,6.4,8.926180698151951,-0.2830080169310222
2009-04-07,6.15,9.12618069815195,-0.32611459235675944
2009-04-08,6.35,9.426180698151951,-0.3263443378244437
2009-04-09,6.65,9.11618069815195,-0.2705278427238612
2009-04-13,6.34,8.826180698151951,-0.2816825060779137
2009-04-14,6.05,8.62618069815195,-0.29864673466715863
2009-04-15,5.85,9.12618069815195,-0.3589870512661859
2009-04-16,6.35,9.60618069815195,-0.33896725456958965
2009-04-17,6.83,9.236180698151951,-0.26051684963606214
2009-04-20,6.46,9.44618069815195,-0.31612572250879833
2009-04-21,6.67,9.926180698151951,-0.32803963550232207
2009-04-22,7.15,9.79618069815195,-0.27012371246389444
2009-04-23,7.02,10.05618069815195,-0.3019218517732002
2009-04-24,7.28,9.79618069815195,-0.25685323450869246
2009-04-27,7.02,9.79618069815195,-0.2833941904190964
2009-04-28,7.02,10.21618069815195,-0.31285475390329787
2009-04-29,7.44,10.93618069815195,-0.31968936822182825
2009-04-30,8.16,11.22618069815195,-0.2731276807843208
2009-05-01,8.45,11.86618069815195,-0.28789218578847275
2009-05-04,9.09,11.236180698151951,-0.1910062463221992
2009-05-05,8.46,11.18618069815195,-0.24370969607189852
2009-05-06,8.41,10.47618069815195,-0.19722652345204716
2009-05-07,7.7,10.566180698151951,-0.2712598601170291
2009-05-08,7.79,10.34618069815195,-0.2470651511633215
2009-05-11,7.57,10.11618069815195,-0.25169387282861533
2009-05-12,7.34,9.756180698151951,-0.24765641114146564
2009-05-13,6.98,10.066180698151951,-0.3065890421298062
2009-05-14,7.29,10.02618069815195,-0.27290358916594126
2009-05-15,7.25,10.396180698151952,-0.30262851228732723
2009-05-18,7.62,10.88618069815195,-0.30002999111583917
2009-05-19,8.11,10.68618069815195,-0.24107590643656918
2009-05-20,7.91,10.78618069815195,-0.2666542290214682
2009-05-21,8.01,11.21618069815195,-0.2858531602188097
2009-05-22,8.44,11.55618069815195,-0.2696548954664828
2009-05-26,8.78,11.35618069815195,-0.2268527391934848
2009-05-27,8.58,11.45618069815195,-0.25105929924934933
2009-05-28,8.68,11.486180698151951,-0.24430929408967483
2009-05-29,8.71,12.236180698151951,-0.2881765793704334
2009-06-01,9.46,11.55618069815195,-0.18139043970532298
2009-06-02,8.78,11.236180698151951,-0.21859569226720676
2009-06-03,8.46,11.70618069815195,-0.27730485133075233
