date,JKHY,dcf,Deviation
2010-03-17,24.76,24.873367676981523,-0.004557793639115237
2010-03-18,24.58,24.783367676981523,-0.008205812851269978
2010-03-19,24.49,25.013367676981524,-0.02092351912546153
2010-03-22,24.72,25.093367676981522,-0.014879137857770175
2010-03-23,24.8,24.593367676981522,0.00840195314982739
2010-03-24,24.3,24.533367676981523,-0.009512256126193441
2010-03-25,24.24,24.47336767698152,-0.00953557679767203
2010-03-26,24.18,24.583367676981524,-0.01640815376809479
2010-03-29,24.29,24.503367676981522,-0.00870768784904452
2010-03-30,24.21,24.353367676981524,-0.005886975422993879
2010-03-31,24.06,24.770059641213486,-0.02866604487427471
2010-04-01,24.35,25.160059641213486,-0.03219625282153804
2010-04-05,24.74,25.160059641213486,-0.016695494653176768
2010-04-06,24.74,24.95005964121349,-0.008419203971220424
2010-04-07,24.53,24.920059641213488,-0.01565243610285727
2010-04-08,24.5,25.13005964121349,-0.025071951686902683
2010-04-09,24.71,25.070059641213486,-0.014362137400805053
2010-04-12,24.65,25.000059641213486,-0.01400235224384827
2010-04-13,24.58,25.22005964121349,-0.025378989991266088
2010-04-14,24.8,25.430059641213486,-0.024776176308779596
2010-04-15,25.01,25.370059641213487,-0.014192305666817284
2010-04-16,24.95,25.140059641213487,-0.00756003143691486
2010-04-19,24.72,25.550059641213487,-0.032487581354783246
2010-04-20,25.13,25.63005964121349,-0.019510670213556125
2010-04-21,25.21,25.730059641213487,-0.020212142858016313
2010-04-22,25.31,25.90005964121349,-0.022782173067839473
2010-04-23,25.48,26.010059641213488,-0.020379024443819338
2010-04-26,25.59,25.920059641213488,-0.012733753154205107
2010-04-27,25.5,26.030059641213487,-0.02036336637409164
2010-04-28,25.61,26.210059641213487,-0.02289424936179607
2010-04-29,25.79,25.940059641213487,-0.005784861071601921
2010-04-30,25.52,26.45005964121349,-0.03516285610805603
2010-05-03,26.03,25.88005964121349,0.005793663572078334
2010-05-04,25.46,25.730059641213487,-0.010495880887151698
2010-05-05,25.31,25.930059641213486,-0.023912773429489498
2010-05-06,25.51,24.88005964121349,0.025319085559707633
2010-05-07,24.46,25.580059641213488,-0.043786435877142926
2010-05-10,25.16,25.420059641213488,-0.010230489026542444
2010-05-11,25.0,25.940059641213487,-0.03623968696355362
2010-05-12,25.52,25.72005964121349,-0.007778350594992989
2010-05-13,25.3,25.490059641213488,-0.007456225834253871
2010-05-14,25.07,25.510059641213488,-0.017250435608646586
2010-05-17,25.09,25.160059641213486,-0.0027845578354164235
2010-05-18,24.74,25.090059641213486,-0.013952124714700642
2010-05-19,24.67,23.870059641213487,0.033512289906697745
2010-05-20,23.45,24.04005964121349,-0.02454484930652634
2010-05-21,23.62,23.72005964121349,-0.0042183553805081875
2010-05-24,23.3,23.70005964121349,-0.01688011115878374
2010-05-25,23.28,23.980059641213487,-0.0291934070093105
2010-05-26,23.56,24.65005964121349,-0.044221379464371435
2010-05-27,24.23,24.460059641213487,-0.009405522496186092
2010-05-28,24.04,23.97005964121349,0.002917821642222984
2010-06-01,23.55,24.550059641213487,-0.040735527971371366
2010-06-02,24.13,24.690059641213487,-0.02268360827604554
2010-06-03,24.27,23.740059641213488,0.022322621206330773
2010-06-04,23.32,23.36005964121349,-0.0017148775229499646
2010-06-07,22.94,23.43005964121349,-0.02091585120643369
2010-06-08,23.01,23.480059641213487,-0.020019525009570716
2010-06-09,23.06,24.13005964121349,-0.04434550337313947
2010-06-10,23.71,24.480059641213487,-0.031456608051601664
2010-06-11,24.06,24.740059641213488,-0.027488197323526475
2010-06-14,24.32,25.390059641213487,-0.04214482582295909
2010-06-15,24.97,25.40005964121349,-0.016931442181170486
2010-06-16,24.98,25.590059641213486,-0.023839711582030354
2010-06-17,25.17,25.70005964121349,-0.020624840899725605
2010-06-18,25.28,25.210059641213487,0.0027743035828513563
2010-06-21,24.79,25.080059641213488,-0.011565348941070308
2010-06-22,24.66,24.940059641213487,-0.011229309201437832
2010-06-23,24.52,24.800059641213487,-0.01129270031061036
2010-06-24,24.38,25.15005964121349,-0.03061860099733482
2010-06-25,24.73,25.530059641213487,-0.03133794642304477
2010-06-28,25.11,24.670059641213488,0.017832966972303188
2010-06-29,24.25,24.300059641213487,-0.00206006248349222
2010-06-30,23.88,25.040092877806536,-0.046329415927795825
2010-07-01,23.57,25.01009287780654,-0.0575804690067524
2010-07-02,23.54,24.950092877806537,-0.05651653822342417
2010-07-06,23.48,25.630092877806536,-0.08388939080545943
2010-07-07,24.16,25.820092877806538,-0.06429461294593009
2010-07-08,24.35,25.870092877806538,-0.05875869425697333
2010-07-09,24.4,25.99009287780654,-0.06118073087627762
2010-07-12,24.52,26.53009287780654,-0.07576652245677062
2010-07-13,25.06,26.480092877806538,-0.05362869701249218
2010-07-14,25.01,26.340092877806537,-0.05049689399262658
2010-07-15,24.87,25.500092877806537,-0.024709434621507764
2010-07-16,24.03,25.750092877806537,-0.066799482470568
2010-07-19,24.28,26.28009287780654,-0.07610676595042054
2010-07-20,24.81,25.90009287780654,-0.04208837717105751
2010-07-21,24.43,26.750092877806537,-0.0867321428902934
2010-07-22,25.28,27.180092877806537,-0.06990751968173092
2010-07-23,25.71,27.520092877806537,-0.06577350177717889
2010-07-26,26.05,27.370092877806538,-0.048231216594699755
2010-07-27,25.9,26.83009287780654,-0.034666032728343565
2010-07-28,25.36,26.860092877806537,-0.05584838759236033
2010-07-29,25.39,26.870092877806538,-0.0550832810492079
2010-07-30,25.4,27.130092877806536,-0.0637702526710412
2010-08-02,25.66,27.19009287780654,-0.056273911408940114
2010-08-03,25.72,27.460092877806538,-0.0633680623568792
2010-08-04,25.99,27.200092877806537,-0.04448855683113839
2010-08-05,25.73,27.160092877806537,-0.05265419688513351
2010-08-06,25.69,27.300092877806538,-0.05897756044322666
2010-08-09,25.83,26.890092877806538,-0.03942317650681959
2010-08-10,25.42,26.090092877806537,-0.025683805762782397
2010-08-11,24.62,25.700092877806537,-0.04202680834430972
2010-08-12,24.23,25.65009287780654,-0.05536404427740915
2010-08-13,24.18,25.550092877806538,-0.05362379245973836
2010-08-16,24.08,25.94009287780654,-0.07170725589028137
2010-08-17,24.47,26.10009287780654,-0.06245544356635768
2010-08-18,24.63,25.570092877806538,-0.03676532902320773
2010-08-19,24.1,25.520092877806537,-0.0556460701223197
2010-08-20,24.05,25.35009287780654,-0.05128552719997104
2010-08-23,23.88,25.130092877806536,-0.04974485704788412
2010-08-24,23.66,25.460092877806538,-0.07070252596665394
2010-08-25,23.99,25.270092877806537,-0.05065643739405401
2010-08-26,23.8,25.840092877806537,-0.07895067898764119
2010-08-27,24.37,25.250092877806537,-0.03485503526920053
2010-08-30,23.78,25.000092877806537,-0.048803533801654586
2010-08-31,23.53,25.790092877806536,-0.08763415038925437
2010-09-01,24.32,25.69009287780654,-0.053331565764409894
2010-09-02,24.22,26.110092877806537,-0.0723893586534542
2010-09-03,24.64,25.640092877806538,-0.03900504115069703
2010-09-07,24.17,25.81009287780654,-0.06354463292988821
2010-09-08,24.34,25.840092877806537,-0.058052921283999415
2010-09-09,24.37,25.950092877806537,-0.060889681021445874
2010-09-10,24.48,26.660092877806537,-0.0817736415172573
2010-09-13,25.19,26.53009287780654,-0.05051218192031193
2010-09-14,25.06,26.770092877806537,-0.06388072262626598
2010-09-15,25.3,26.840092877806537,-0.057380311045048704
2010-09-16,25.37,26.970092877806536,-0.059328415554817715
2010-09-17,25.5,27.520092877806537,-0.07340428997736526
2010-09-20,26.05,27.35009287780654,-0.04753522716047187
2010-09-21,25.88,27.110092877806537,-0.045373982426063275
2010-09-22,25.64,26.770092877806537,-0.04221475371657857
2010-09-23,25.3,27.33009287780654,-0.07428049684584426
2010-09-24,25.86,26.800092877806538,-0.035077970889609844
2010-09-27,25.33,26.960092877806538,-0.06046317737831042
2010-09-28,25.49,26.880092877806536,-0.05171458611120583
2010-09-29,25.41,26.970092877806536,-0.0578452912592794
2010-09-30,25.5,26.20286278106028,-0.02682389275298258
2010-10-01,25.66,26.07286278106028,-0.01583496160460718
2010-10-04,25.53,26.562862781060282,-0.038883714815435066
2010-10-05,26.02,26.35286278106028,-0.012630991320590423
2010-10-06,25.81,26.41286278106028,-0.022824590657116173
2010-10-07,25.87,26.50286278106028,-0.023879034740071248
2010-10-08,25.96,26.55286278106028,-0.022327640750027133
2010-10-11,26.01,26.562862781060282,-0.020813373378357425
2010-10-12,26.02,26.87286278106028,-0.03173695292566192
2010-10-13,26.33,26.902862781060282,-0.021293748019395986
2010-10-14,26.36,27.00286278106028,-0.02380720837907535
2010-10-15,26.46,26.992862781060282,-0.019740876889655756
2010-10-18,26.45,26.73286278106028,-0.010581088279878692
2010-10-19,26.19,27.01286278106028,-0.030461887276798327
2010-10-20,26.47,26.992862781060282,-0.019370408589160615
2010-10-21,26.45,27.09286278106028,-0.023728123021007796
2010-10-22,26.55,27.472862781060282,-0.03359179523498734
2010-10-25,26.93,27.50286278106028,-0.02082920551291767
2010-10-26,26.96,27.54286278106028,-0.021162026100681186
2010-10-27,27.0,27.57286278106028,-0.020776325824744535
2010-10-28,27.03,27.70286278106028,-0.02428856491756859
2010-10-29,27.16,27.76286278106028,-0.02171471961715532
2010-11-01,27.22,27.972862781060282,-0.026914041188877857
2010-11-02,27.43,28.34286278106028,-0.03220785381179936
2010-11-03,27.8,28.62286278106028,-0.02874844446393976
2010-11-04,28.08,28.58286278106028,-0.017593156602686122
2010-11-05,28.04,28.52286278106028,-0.016928973250921686
2010-11-08,27.98,28.53286278106028,-0.019376351588080487
2010-11-09,27.99,28.63286278106028,-0.02245192127576967
2010-11-10,28.09,28.46286278106028,-0.01309997465569035
2010-11-11,27.92,28.152862781060282,-0.008271371294323093
2010-11-12,27.61,28.44286278106028,-0.029281960380404204
2010-11-15,27.9,27.93286278106028,-0.0011764916943122206
2010-11-16,27.39,27.92286278106028,-0.01908338644351737
2010-11-17,27.38,28.42286278106028,-0.03669098320930575
2010-11-18,27.88,28.48286278106028,-0.021165807162514483
2010-11-19,27.94,28.68286278106028,-0.025899185403167047
2010-11-22,28.14,27.98286278106028,0.005615480452060062
2010-11-23,27.44,28.472862781060282,-0.03627534010199096
2010-11-24,27.93,28.38286278106028,-0.01595550049174288
2010-11-26,27.84,28.33286278106028,-0.017395445877419258
2010-11-29,27.79,27.88286278106028,-0.003330460784799927
2010-11-30,27.34,28.79286278106028,-0.05045912912890205
2010-12-01,28.25,29.152862781060282,-0.03096995268838032
2010-12-02,28.61,28.98286278106028,-0.012864939667172504
2010-12-03,28.44,29.12286278106028,-0.023447653006982927
2010-12-06,28.58,29.29286278106028,-0.024335715713016404
2010-12-07,28.75,29.492862781060282,-0.025187883135486366
2010-12-08,28.95,29.55286278106028,-0.020399471466657437
2010-12-09,29.01,29.85286278106028,-0.028233901292542773
2010-12-10,29.31,29.83286278106028,-0.017526403178183325
2010-12-13,29.29,30.08286278106028,-0.026355961759046975
2010-12-14,29.54,30.00286278106028,-0.015427287203822027
2010-12-15,29.46,30.35286278106028,-0.029416097832373644
2010-12-16,29.81,30.19286278106028,-0.012680572353690467
2010-12-17,29.65,29.96286278106028,-0.010441685206997176
2010-12-20,29.42,30.12286278106028,-0.023333199974014507
2010-12-21,29.58,30.03286278106028,-0.015078908206708541
2010-12-22,29.49,30.00286278106028,-0.017093794842271914
2010-12-23,29.46,30.062862781060282,-0.0200534056071362
2010-12-27,29.52,30.05286278106028,-0.01773084930185409
2010-12-28,29.51,29.992862781060282,-0.016099256165876707
2010-12-29,29.45,29.93286278106028,-0.016131526897113502
2010-12-30,29.39,29.69286278106028,-0.010199851166033835
2010-12-31,29.15,30.242896855273063,-0.03613730723293829
2011-01-03,29.7,29.842896855273064,-0.004788303761731338
2011-01-04,29.3,30.042896855273064,-0.02472787024672929
2011-01-05,29.5,29.892896855273065,-0.013143485463295246
2011-01-06,29.35,29.962896855273065,-0.020455193576024433
2011-01-07,29.42,30.052896855273065,-0.021059429256385154
2011-01-10,29.51,30.182896855273064,-0.02229397855678339
2011-01-11,29.64,30.222896855273063,-0.01928659777599595
2011-01-12,29.68,30.222896855273063,-0.017963097907947367
2011-01-13,29.68,31.142896855273065,-0.046973692334127515
2011-01-14,30.6,31.612896855273064,-0.03204062126638385
2011-01-18,31.07,31.092896855273064,-0.0007364014803651342
2011-01-19,30.55,30.772896855273064,-0.007243284774955061
2011-01-20,30.23,30.622896855273066,-0.012830166170429091
2011-01-21,30.08,30.732896855273065,-0.021244234097022474
2011-01-24,30.19,30.692896855273066,-0.016384796053770523
2011-01-25,30.15,30.742896855273063,-0.01928565346539135
2011-01-26,30.2,30.792896855273064,-0.019254338364450896
2011-01-27,30.25,29.982896855273065,0.008908516946052103
2011-01-28,29.44,30.102896855273062,-0.022021032010975494
2011-01-31,29.56,30.312896855273063,-0.024837509224793664
2011-02-01,29.77,31.422896855273063,-0.05260167014155126
2011-02-02,30.88,31.352896855273062,-0.015083035467375994
2011-02-03,30.81,31.282896855273066,-0.015116785937724142
2011-02-04,30.74,31.662896855273065,-0.02914758114178584
2011-02-07,31.12,31.702896855273064,-0.018386233218183334
2011-02-08,31.16,31.652896855273063,-0.01557193509101995
2011-02-09,31.11,32.032896855273066,-0.02881090834346889
2011-02-10,31.49,32.182896855273064,-0.021529971599170583
2011-02-11,31.64,32.31289685527307,-0.02082440513727135
2011-02-14,31.77,32.292896855273064,-0.016192318007781314
2011-02-15,31.75,32.612896855273064,-0.02645876136371328
2011-02-16,32.07,32.74289685527307,-0.020550926151932658
2011-02-17,32.2,32.83289685527306,-0.019276302607803997
2011-02-18,32.29,32.142896855273065,0.004576536626094363
2011-02-22,31.6,31.682896855273064,-0.0026164544123516986
2011-02-23,31.14,31.772896855273064,-0.01991939413506849
2011-02-24,31.23,32.322896855273065,-0.03381184737762055
2011-02-25,31.78,32.45289685527307,-0.020734569806631353
2011-02-28,31.91,32.282896855273066,-0.011550910593457364
2011-03-01,31.74,32.27289685527307,-0.016512210157731744
2011-03-02,31.73,33.032896855273066,-0.03944240376438812
2011-03-03,32.49,33.002896855273065,-0.015540964707499993
2011-03-04,32.46,32.51289685527306,-0.0016269499303160906
2011-03-07,31.97,32.99289685527307,-0.03100354781697756
2011-03-08,32.45,32.852896855273066,-0.012263662989840607
2011-03-09,32.31,31.962896855273065,0.01085956464767901
2011-03-10,31.42,32.24289685527307,-0.02552180280099392
2011-03-11,31.7,32.002896855273065,-0.009464669921690483
2011-03-14,31.46,31.672896855273063,-0.006721736134395195
2011-03-15,31.13,31.342896855273064,-0.006792507286615068
2011-03-16,30.8,31.542896855273064,-0.023551953984494944
2011-03-17,31.0,31.662896855273065,-0.020936077273759235
2011-03-18,31.12,32.422896855273066,-0.04018446781880225
2011-03-21,31.88,32.33289685527306,-0.014007308324407108
2011-03-22,31.79,32.362896855273064,-0.01770227362016019
2011-03-23,31.82,32.69289685527306,-0.026699893225652582
2011-03-24,32.15,33.102896855273066,-0.02878590533750458
2011-03-25,32.56,33.182896855273064,-0.018771623767202206
2011-03-28,32.64,33.502896855273065,-0.025755887886370954
2011-03-29,32.96,34.282896855273066,-0.03858766255540591
2011-03-30,33.74,34.432896855273064,-0.02012310663797523
2011-03-31,33.89,34.37832021998082,-0.014204307158003804
2011-04-01,33.75,34.24832021998082,-0.014550209084125965
2011-04-04,33.62,34.398320219980825,-0.02262669266997308
2011-04-05,33.77,34.61832021998082,-0.024504950401700643
2011-04-06,33.99,34.42832021998082,-0.012731385591285171
2011-04-07,33.8,34.28832021998082,-0.014241590630510448
2011-04-08,33.66,34.12832021998082,-0.013722334324167584
2011-04-11,33.5,33.58832021998082,-0.0026294920199160243
2011-04-12,32.96,33.90832021998082,-0.02796718368319573
2011-04-13,33.28,33.80832021998082,-0.015626929008693557
2011-04-14,33.18,34.148320219980825,-0.028356306071366966
2011-04-15,33.52,33.718320219980825,-0.005881675560554744
2011-04-18,33.09,33.718320219980825,-0.018634386763089483
2011-04-19,33.09,34.31832021998082,-0.03579196802487039
2011-04-20,33.69,34.34832021998082,-0.019166009160409225
2011-04-21,33.72,34.258320219980824,-0.01571356145088676
2011-04-25,33.63,34.24832021998082,-0.01805403056293786
2011-04-26,33.62,34.37832021998082,-0.022058094029273834
2011-04-27,33.75,34.578320219980824,-0.023954900489995046
2011-04-28,33.95,34.59832021998082,-0.01873848833870284
2011-04-29,33.97,34.328320219980824,-0.01043803535054022
2011-05-02,33.7,34.01832021998082,-0.009357317407866939
2011-05-03,33.39,32.328320219980824,0.03284054886844978
2011-05-04,31.7,32.19832021998082,-0.015476590597778728
2011-05-05,31.57,32.10832021998082,-0.016765754679555767
2011-05-06,31.48,32.21832021998082,-0.02291616120703066
2011-05-09,31.59,32.66832021998082,-0.03300813181454276
2011-05-10,32.04,32.38832021998082,-0.01075450093166419
2011-05-11,31.76,32.69832021998082,-0.028696282061836498
2011-05-12,32.07,32.21832021998082,-0.004603598790008712
2011-05-13,31.59,31.908320219980823,-0.009976088298797148
2011-05-16,31.28,31.62832021998082,-0.011012921886404015
2011-05-17,31.0,31.78832021998082,-0.02479905243578473
2011-05-18,31.16,31.73832021998082,-0.018221513173111825
2011-05-19,31.11,31.41832021998082,-0.009813389698178132
2011-05-20,30.79,30.87832021998082,-0.0028602663406435136
2011-05-23,30.25,30.678320219980822,-0.013961658164773239
2011-05-24,30.05,30.858320219980822,-0.026194563223743916
2011-05-25,30.23,31.22832021998082,-0.03196842522903498
2011-05-26,30.6,31.30832021998082,-0.02262402501967431
2011-05-27,30.68,31.86832021998082,-0.037288448583988054
2011-05-31,31.24,30.908320219980823,0.010731083981871059
2011-06-01,30.28,30.96832021998082,-0.022226592049274796
2011-06-02,30.34,30.38832021998082,-0.0015900918389377683
2011-06-03,29.76,30.20832021998082,-0.014840951655573531
2011-06-06,29.58,30.178320219980822,-0.01982616048936614
2011-06-07,29.55,29.768320219980822,-0.007333978483417547
2011-06-08,29.14,29.95832021998082,-0.027315290509347
2011-06-09,29.33,29.62832021998082,-0.010068752388454394
2011-06-10,29.0,29.63832021998082,-0.021536990465151007
2011-06-13,29.01,30.03832021998082,-0.03423361268040559
2011-06-14,29.41,29.498320219980823,-0.0029940762498400497
2011-06-15,28.87,29.588320219980822,-0.024277154452848726
2011-06-16,28.96,29.45832021998082,-0.016916111178763682
2011-06-17,28.83,29.72832021998082,-0.030217658223993693
2011-06-20,29.1,30.37832021998082,-0.04208001662778005
2011-06-21,29.75,29.998320219980823,-0.008277804162361901
2011-06-22,29.37,30.088320219980822,-0.023873722917366558
2011-06-23,29.46,29.91832021998082,-0.015319049218369352
2011-06-24,29.29,30.20832021998082,-0.030399579099185114
2011-06-27,29.58,30.47832021998082,-0.029474072504557025
2011-06-28,29.85,30.52832021998082,-0.022219375815406228
2011-06-29,29.9,30.63832021998082,-0.024097934047289105
2011-06-30,30.01,31.164455717410526,-0.03704398780067797
2011-07-01,30.43,31.234455717410526,-0.02575539412912231
2011-07-05,30.5,31.484455717410526,-0.03126799225136789
2011-07-06,30.75,31.784455717410527,-0.03254596292627043
2011-07-07,31.05,31.594455717410526,-0.017232634810369407
2011-07-08,30.86,31.254455717410526,-0.012620783448511363
2011-07-11,30.52,31.18445571741053,-0.021307273195073195
2011-07-12,30.45,31.344455717410526,-0.028536329533828675
2011-07-13,30.61,30.984455717410526,-0.01208527659242098
2011-07-14,30.25,31.014455717410527,-0.024648367986073838
2011-07-15,30.28,30.27445571741053,0.0001831340137448123
2011-07-18,29.54,31.064455717410528,-0.04907395549686466
2011-07-19,30.33,30.904455717410528,-0.018588119547010895
2011-07-20,30.17,31.254455717410526,-0.03469763566563788
2011-07-21,30.52,31.034455717410527,-0.016576920893828118
2011-07-22,30.3,30.874455717410527,-0.018606181196145988
2011-07-25,30.14,30.334455717410528,-0.006410390851315562
2011-07-26,29.6,29.86445571741053,-0.008855199636414346
2011-07-27,29.13,29.834455717410528,-0.023612152475080306
2011-07-28,29.1,29.68445571741053,-0.019688948417124985
2011-07-29,28.95,29.174455717410527,-0.007693570004686623
2011-08-01,28.44,27.904455717410528,0.019192070542889406
2011-08-02,27.17,28.02445571741053,-0.030489645402093757
2011-08-03,27.29,26.914455717410526,0.013953255697700673
2011-08-04,26.18,27.144455717410526,-0.035530486499750324
2011-08-05,26.41,25.374455717410527,0.040810502267401905
2011-08-08,24.64,27.214455717410527,-0.09459883174380412
2011-08-09,26.48,25.514455717410527,0.03784302880231949
2011-08-10,24.78,27.514455717410527,-0.09938251170566403
2011-08-11,26.78,27.86445571741053,-0.03891896286827268
2011-08-12,27.13,28.194455717410527,-0.03775407931543118
2011-08-15,27.46,28.304455717410526,-0.029834727289636098
2011-08-16,27.57,29.004455717410526,-0.049456391507097464
2011-08-17,28.27,26.984455717410526,0.04764017833274403
2011-08-18,26.25,26.61445571741053,-0.013693900836458273
2011-08-19,25.88,27.104455717410527,-0.04517544016292496
2011-08-22,26.37,28.29445571741053,-0.06801529376040782
2011-08-23,27.56,28.494455717410528,-0.03279429958858848
2011-08-24,27.76,28.314455717410528,-0.019582072244093807
2011-08-25,27.58,29.02445571741053,-0.04976684942774179
2011-08-26,28.29,29.754455717410526,-0.04921803078231457
2011-08-29,29.02,29.854455717410527,-0.027950793185081868
2011-08-30,29.12,29.974455717410528,-0.02850612953462972
2011-08-31,29.24,29.764455717410527,-0.017620201840403582
2011-09-01,29.03,29.094455717410526,-0.002215395195448
2011-09-02,28.36,28.834455717410528,-0.016454471069625498
2011-09-06,28.1,29.68445571741053,-0.05337661341997291
2011-09-07,28.95,29.29445571741053,-0.011758392807612705
2011-09-08,28.56,28.724455717410528,-0.005725285764452193
2011-09-09,27.99,29.214455717410527,-0.041912665745157285
2011-09-12,28.48,29.724455717410528,-0.04186639207935472
2011-09-13,28.99,30.144455717410526,-0.03829744773742094
2011-09-14,29.41,30.224455717410528,-0.02694691097253965
2011-09-15,29.49,30.254455717410526,-0.02526754156646771
2011-09-16,29.52,30.264455717410527,-0.024598351424580778
2011-09-19,29.53,29.914455717410526,-0.012851837287040091
2011-09-20,29.18,29.664455717410526,-0.01633118510669962
2011-09-21,28.93,29.074455717410526,-0.004968475379713566
2011-09-22,28.34,29.29445571741053,-0.032581445670733844
2011-09-23,28.56,29.904455717410528,-0.04495837443474282
2011-09-26,29.17,30.014455717410527,-0.028134966876000367
2011-09-27,29.28,29.064455717410528,0.007416078411554672
2011-09-28,28.33,29.93445571741053,-0.053598960761372494
2011-09-29,29.2,29.714455717410527,-0.01731331451274387
2011-09-30,28.98,28.81010145293456,0.00589718669831818
2011-10-03,27.57,30.17010145293456,-0.08618139574342254
2011-10-04,28.93,30.69010145293456,-0.05735078639716451
2011-10-05,29.45,31.15010145293456,-0.054577718005293985
2011-10-06,29.91,30.93010145293456,-0.03298086346360096
2011-10-07,29.69,31.62010145293456,-0.06104033081005289
2011-10-10,30.38,31.56010145293456,-0.037392194530630474
2011-10-11,30.32,32.05010145293456,-0.05398115370945733
2011-10-12,30.81,32.18010145293456,-0.04257604516686875
2011-10-13,30.94,32.75010145293456,-0.055270102156351086
2011-10-14,31.51,32.30010145293456,-0.024461268460281516
2011-10-17,31.06,32.54010145293456,-0.045485459075023216
2011-10-18,31.3,32.00010145293456,-0.02187810104178134
2011-10-19,30.76,32.37010145293456,-0.049740389454003275
2011-10-20,31.13,33.05010145293456,-0.05809668861891115
2011-10-21,31.81,33.71010145293456,-0.05636593694585723
2011-10-24,32.47,33.05010145293456,-0.017552183728109405
2011-10-25,31.81,33.23010145293456,-0.04273539323814357
2011-10-26,31.99,34.75010145293456,-0.07942714805229656
2011-10-27,33.51,34.43010145293456,-0.026723750849015793
2011-10-28,33.19,33.65010145293456,-0.013673107451937061
2011-10-31,32.41,32.07010145293456,0.010598611531187796
2011-11-01,30.83,32.85010145293456,-0.061494527066494054
2011-11-02,31.61,34.23010145293456,-0.07654378286132546
2011-11-03,32.99,33.92010145293456,-0.02742036176469309
2011-11-04,32.68,34.19010145293456,-0.04416779678215754
2011-11-07,32.95,34.52010145293456,-0.04548368593514329
2011-11-08,33.28,33.36010145293456,-0.002401115387720476
2011-11-09,32.12,33.87010145293456,-0.05167098348868193
2011-11-10,32.63,34.75010145293456,-0.061009935634461776
2011-11-11,33.51,34.30010145293456,-0.02303495964928015
2011-11-14,33.06,34.65010145293456,-0.04589023945844428
2011-11-15,33.41,34.17010145293456,-0.02224463553266054
2011-11-16,32.93,33.68010145293456,-0.022271353724476417
2011-11-17,32.44,33.51010145293456,-0.03193369779669386
2011-11-18,32.27,32.81010145293456,-0.016461438063802514
2011-11-21,31.57,32.64010145293456,-0.0327848690812923
2011-11-22,31.4,31.78010145293456,-0.011960359959752864
2011-11-23,30.54,31.69010145293456,-0.03629213540520426
2011-11-25,30.45,32.92010145293456,-0.07503322723552452
2011-11-28,31.68,32.98010145293456,-0.03942078391693005
2011-11-29,31.74,34.45010145293456,-0.0786674447573712
2011-11-30,33.21,34.11010145293456,-0.026388120075706123
2011-12-01,32.87,34.16010145293456,-0.037766323812359115
2011-12-02,32.92,34.31010145293456,-0.040515807125824255
2011-12-05,33.07,34.49010145293456,-0.04117417441849047
2011-12-06,33.25,34.70010145293456,-0.04178954505079491
2011-12-07,33.46,34.01010145293456,-0.016174648984679685
2011-12-08,32.77,35.04010145293456,-0.06478581279177309
2011-12-09,33.8,34.41010145293456,-0.01773030090507144
2011-12-12,33.17,33.89010145293456,-0.021248135061932794
2011-12-13,32.65,33.85010145293456,-0.035453407860629005
2011-12-14,32.61,34.14010145293456,-0.04481830421751831
2011-12-15,32.9,34.66010145293456,-0.05078177440780518
2011-12-16,33.42,34.13010145293456,-0.020805723472981486
2011-12-19,32.89,35.24010145293456,-0.06668827148733592
2011-12-20,34.0,34.92010145293456,-0.026348762307425555
2011-12-21,33.68,35.09010145293456,-0.04018516318130039
2011-12-22,33.85,35.26010145293456,-0.039991417915140604
2011-12-23,34.02,35.45010145293456,-0.040341251345450635
2011-12-27,34.21,34.86010145293456,-0.018648868644638772
2011-12-28,33.62,35.13010145293456,-0.04298596902595675
2011-12-29,33.89,34.85010145293456,-0.027549459338911397
2011-12-30,33.61,34.93110288471457,-0.03782024544357199
2012-01-03,33.84,34.061102884714565,-0.006491360114289968
2012-01-04,32.97,34.031102884714564,-0.031180384847038556
2012-01-05,32.94,33.68110288471457,-0.022003521893307898
2012-01-06,32.59,33.851102884714564,-0.037254410558186235
2012-01-09,32.76,34.091102884714566,-0.039045462659742625
2012-01-10,33.0,34.18110288471457,-0.03455426493106939
2012-01-11,33.09,34.281102884714564,-0.034745174002136725
2012-01-12,33.19,33.881102884714565,-0.020397886310435265
2012-01-13,32.79,34.30110288471457,-0.04405406117095878
2012-01-17,33.21,34.72110288471457,-0.04352116606813794
2012-01-18,33.63,34.991102884714564,-0.03889854198648712
2012-01-19,33.9,35.01110288471457,-0.031735729330585105
2012-01-20,33.92,34.96110288471456,-0.029778891362427395
2012-01-23,33.87,35.29110288471457,-0.0402680213581561
2012-01-24,34.2,35.591102884714566,-0.03908569198376832
2012-01-25,34.5,35.50110288471456,-0.02819920518992103
2012-01-26,34.41,35.491102884714564,-0.030461236671802117
2012-01-27,34.4,35.39110288471456,-0.028004294976142763
2012-01-30,34.3,35.29110288471457,-0.028083647256709643
2012-01-31,34.2,35.631102884714565,-0.04016442851474278
2012-02-01,34.54,35.40110288471457,-0.024324182427841068
2012-02-02,34.31,36.281102884714564,-0.05432863744461858
2012-02-03,35.19,36.08110288471457,-0.024697218584526115
2012-02-06,34.99,36.11110288471457,-0.03104593311075854
2012-02-07,35.02,35.86110288471457,-0.02345446227402781
2012-02-08,34.77,35.93110288471457,-0.03231470206856668
2012-02-09,34.84,35.47110288471457,-0.017792028817534278
2012-02-10,34.38,35.80110288471457,-0.03969438844637685
