date,DXC,dcf,Deviation
1998-03-20,26.69,,
1998-03-23,26.89,,
1998-03-24,27.39,,
1998-03-25,26.95,,
1998-03-26,27.29,,
1998-03-27,27.08,,
1998-03-30,27.32,,
1998-03-31,27.32,,
1998-04-01,27.7,,
1998-04-02,27.45,,
1998-04-03,27.23,,
1998-04-06,26.89,,
1998-04-07,26.46,,
1998-04-08,26.55,,
1998-04-09,26.21,,
1998-04-13,25.83,,
1998-04-14,25.62,,
1998-04-15,25.9,,
1998-04-16,25.62,,
1998-04-17,25.77,,
1998-04-20,25.34,,
1998-04-21,25.59,,
1998-04-22,27.01,,
1998-04-23,26.58,,
1998-04-24,25.9,,
1998-04-27,25.4,,
1998-04-28,25.52,,
1998-04-29,25.71,,
1998-04-30,26.21,,
1998-05-01,26.58,,
1998-05-04,26.39,,
1998-05-05,25.65,,
1998-05-06,25.8,,
1998-05-07,25.55,,
1998-05-08,25.93,,
1998-05-11,26.18,,
1998-05-12,26.77,,
1998-05-13,27.6,,
1998-05-14,27.08,,
1998-05-15,26.92,,
1998-05-18,26.67,,
1998-05-19,26.95,,
1998-05-20,26.95,,
1998-05-21,26.52,,
1998-05-22,26.14,,
1998-05-26,26.14,,
1998-05-27,25.9,,
1998-05-28,25.96,,
1998-05-29,25.8,,
1998-06-01,25.59,,
1998-06-02,25.83,,
1998-06-03,25.77,,
1998-06-04,25.93,,
1998-06-05,26.46,,
1998-06-08,26.98,,
1998-06-09,27.11,,
1998-06-10,26.95,,
1998-06-11,27.14,,
1998-06-12,27.45,,
1998-06-15,27.57,,
1998-06-16,28.32,,
1998-06-17,29.16,,
1998-06-18,28.66,,
1998-06-19,28.88,,
1998-06-22,29.62,,
1998-06-23,29.34,,
1998-06-24,29.93,,
1998-06-25,30.8,,
1998-06-26,31.02,,
1998-06-29,32.17,,
1998-06-30,31.8,,
1998-07-01,32.45,,
1998-07-02,31.7,,
1998-07-06,31.77,,
1998-07-07,31.49,,
1998-07-08,32.79,,
1998-07-09,32.08,,
1998-07-10,32.26,,
1998-07-13,32.54,,
1998-07-14,32.6,,
1998-07-15,32.17,,
1998-07-16,32.17,,
1998-07-17,33.5,,
1998-07-20,33.01,,
1998-07-21,32.17,,
1998-07-22,31.3,,
1998-07-23,30.59,,
1998-07-24,30.55,,
1998-07-27,30.06,,
1998-07-28,32.04,,
1998-07-29,31.21,,
1998-07-30,32.04,,
1998-07-31,31.8,,
1998-08-03,31.18,,
1998-08-04,29.37,,
1998-08-05,29.28,,
1998-08-06,30.62,,
1998-08-07,30.49,,
1998-08-10,29.65,,
1998-08-11,29.31,,
1998-08-12,30.71,,
1998-08-13,29.87,,
1998-08-14,28.88,,
1998-08-17,29.78,,
1998-08-18,29.31,,
1998-08-19,29.37,,
1998-08-20,29.06,,
1998-08-21,29.41,,
1998-08-24,30.34,,
1998-08-25,31.18,,
1998-08-26,30.55,,
1998-08-27,29.62,,
1998-08-28,28.88,,
1998-08-31,28.1,,
1998-09-01,30.06,,
1998-09-02,31.52,,
1998-09-03,31.86,,
1998-09-04,30.86,,
1998-09-08,32.98,,
1998-09-09,32.51,,
1998-09-10,31.11,,
1998-09-11,32.29,,
1998-09-14,33.01,,
1998-09-15,33.6,,
1998-09-16,33.78,,
1998-09-17,32.39,,
1998-09-18,32.42,,
1998-09-21,33.04,,
1998-09-22,36.33,,
1998-09-23,35.65,,
1998-09-24,34.28,,
1998-09-25,31.08,,
1998-09-28,28.47,,
1998-09-29,28.07,,
1998-09-30,27.08,,
1998-10-01,25.0,,
1998-10-02,24.13,,
1998-10-05,24.53,,
1998-10-06,24.31,,
1998-10-07,24.93,,
1998-10-08,25.31,,
1998-10-09,27.08,,
1998-10-12,28.97,,
1998-10-13,28.57,,
1998-10-14,28.44,,
1998-10-15,29.31,,
1998-10-16,28.04,,
1998-10-19,28.63,,
1998-10-20,28.19,,
1998-10-21,28.07,,
1998-10-22,28.78,,
1998-10-23,28.1,,
1998-10-26,28.32,,
1998-10-27,25.4,,
1998-10-28,25.74,,
1998-10-29,24.47,,
1998-10-30,26.21,,
1998-11-02,26.46,,
1998-11-03,26.83,,
1998-11-04,26.86,,
1998-11-05,26.33,,
1998-11-06,27.23,,
1998-11-09,26.67,,
1998-11-10,26.77,,
1998-11-11,26.39,,
1998-11-12,26.39,,
1998-11-13,25.87,,
1998-11-16,25.37,,
1998-11-17,26.33,,
1998-11-18,27.26,,
1998-11-19,27.32,,
1998-11-20,28.54,,
1998-11-23,30.09,,
1998-11-24,28.38,,
1998-11-25,28.13,,
1998-11-27,28.41,,
1998-11-30,28.38,,
1998-12-01,28.72,,
1998-12-02,28.82,,
1998-12-03,28.32,,
1998-12-04,29.81,,
1998-12-07,31.24,,
1998-12-08,32.79,,
1998-12-09,33.78,,
1998-12-10,33.07,,
1998-12-11,33.41,,
1998-12-14,32.32,,
1998-12-15,33.32,,
1998-12-16,33.22,,
1998-12-17,33.75,,
1998-12-18,33.94,,
1998-12-21,34.5,,
1998-12-22,34.47,,
1998-12-23,33.78,,
1998-12-24,33.75,,
1998-12-28,33.32,,
1998-12-29,32.32,,
1998-12-30,32.82,,
1998-12-31,31.92,,
1999-01-04,31.89,,
1999-01-05,33.47,,
1999-01-06,33.72,,
1999-01-07,33.63,,
1999-01-08,32.85,,
1999-01-11,32.79,,
1999-01-12,31.92,,
1999-01-13,32.04,,
1999-01-14,31.18,,
1999-01-15,31.92,,
1999-01-19,32.98,,
1999-01-20,31.33,,
1999-01-21,31.67,,
1999-01-22,32.04,,
1999-01-25,31.3,,
1999-01-26,32.67,,
1999-01-27,32.04,,
1999-01-28,34.19,,
1999-01-29,34.06,,
1999-02-01,33.6,,
1999-02-02,33.57,,
1999-02-03,35.89,,
1999-02-04,35.68,,
1999-02-05,35.99,,
1999-02-08,36.24,,
1999-02-09,34.96,,
1999-02-10,34.81,,
1999-02-11,35.99,,
1999-02-12,35.49,,
1999-02-16,35.74,,
1999-02-17,33.81,,
1999-02-18,33.91,,
1999-02-19,34.19,,
1999-02-22,34.78,,
1999-02-23,34.47,,
1999-02-24,34.28,,
1999-02-25,33.5,,
1999-02-26,33.1,,
1999-03-01,32.63,,
1999-03-02,32.39,,
1999-03-03,32.76,,
1999-03-04,33.88,,
1999-03-05,33.6,,
1999-03-08,33.78,,
1999-03-09,34.28,,
1999-03-10,33.29,,
1999-03-11,33.04,,
1999-03-12,33.32,,
1999-03-15,34.0,,
1999-03-16,32.85,,
1999-03-17,32.85,,
1999-03-18,32.17,,
1999-03-19,29.93,,
1999-03-22,29.03,,
1999-03-23,29.53,,
1999-03-24,29.0,,
1999-03-25,28.78,,
1999-03-26,29.41,,
1999-03-29,28.32,,
1999-03-30,28.57,,
1999-03-31,27.42,,
1999-04-01,26.73,,
1999-04-05,27.76,,
1999-04-06,29.13,,
1999-04-07,29.5,,
1999-04-08,29.62,,
1999-04-09,29.78,,
1999-04-12,29.25,,
1999-04-13,29.41,,
1999-04-14,29.09,,
1999-04-15,28.63,,
1999-04-16,28.5,,
1999-04-19,28.6,,
1999-04-20,27.76,,
1999-04-21,27.08,,
1999-04-22,27.82,,
1999-04-23,27.29,,
1999-04-26,27.7,,
1999-04-27,29.81,,
1999-04-28,30.15,,
1999-04-29,29.28,,
1999-04-30,29.59,,
1999-05-03,31.3,,
1999-05-04,30.09,,
1999-05-05,29.9,,
1999-05-06,29.75,,
1999-05-07,28.66,,
1999-05-10,28.85,,
1999-05-11,29.06,,
1999-05-12,29.72,,
1999-05-13,29.81,,
1999-05-14,29.19,,
1999-05-17,29.62,,
1999-05-18,29.65,,
1999-05-19,31.8,,
1999-05-20,31.64,,
1999-05-21,31.73,,
1999-05-24,31.58,,
1999-05-25,30.55,,
1999-05-26,30.8,,
1999-05-27,30.68,,
1999-05-28,32.14,,
1999-06-01,32.04,,
1999-06-02,32.32,,
1999-06-03,32.2,,
1999-06-04,33.16,,
1999-06-07,33.5,,
1999-06-08,32.79,,
1999-06-09,32.29,,
1999-06-10,31.05,,
1999-06-11,31.18,,
1999-06-14,31.24,,
1999-06-15,31.36,,
1999-06-16,32.54,,
1999-06-17,33.22,,
1999-06-18,33.19,,
1999-06-21,32.6,,
1999-06-22,32.23,,
1999-06-23,32.91,,
1999-06-24,31.73,,
1999-06-25,31.58,,
1999-06-28,31.95,,
1999-06-29,34.09,,
1999-06-30,34.37,,
1999-07-01,34.5,,
1999-07-02,34.5,,
1999-07-06,34.78,,
1999-07-07,34.93,,
1999-07-08,34.9,,
1999-07-09,34.31,,
1999-07-12,34.4,,
1999-07-13,34.22,,
1999-07-14,35.12,,
1999-07-15,36.55,,
1999-07-16,35.96,,
1999-07-19,35.8,,
1999-07-20,34.9,,
1999-07-21,34.47,,
1999-07-22,34.75,,
1999-07-23,34.5,,
1999-07-26,33.44,,
1999-07-27,32.23,,
1999-07-28,32.35,,
1999-07-29,32.32,,
1999-07-30,31.98,,
1999-08-02,32.57,,
1999-08-03,31.89,,
1999-08-04,32.39,,
1999-08-05,33.53,,
1999-08-06,32.76,,
1999-08-09,32.7,,
1999-08-10,32.01,,
1999-08-11,31.73,,
1999-08-12,32.14,,
1999-08-13,32.63,,
1999-08-16,32.82,,
1999-08-17,32.6,,
1999-08-18,32.35,,
1999-08-19,31.83,,
1999-08-20,31.55,,
1999-08-23,31.89,,
1999-08-24,31.52,,
1999-08-25,31.67,,
1999-08-26,31.92,,
1999-08-27,32.98,,
1999-08-30,33.04,,
1999-08-31,34.37,,
1999-09-01,33.85,,
1999-09-02,32.98,,
1999-09-03,34.47,,
1999-09-07,34.12,,
1999-09-08,33.47,,
1999-09-09,33.88,,
1999-09-10,32.39,,
1999-09-13,30.83,,
1999-09-14,31.3,,
1999-09-15,31.55,,
1999-09-16,31.64,,
1999-09-17,31.95,,
1999-09-20,32.39,,
1999-09-21,31.95,,
1999-09-22,32.48,,
1999-09-23,32.48,,
1999-09-24,31.86,,
1999-09-27,32.82,,
1999-09-28,33.78,,
1999-09-29,34.12,,
1999-09-30,34.93,,
1999-10-01,34.59,,
1999-10-04,34.16,,
1999-10-05,30.09,,
1999-10-06,32.17,,
1999-10-07,32.39,,
1999-10-08,32.54,,
1999-10-11,33.1,,
1999-10-12,32.73,,
1999-10-13,31.92,,
1999-10-14,29.78,,
1999-10-15,30.12,,
1999-10-18,29.78,,
1999-10-19,29.96,,
1999-10-20,31.05,,
1999-10-21,29.56,,
1999-10-22,29.56,,
1999-10-25,29.9,,
1999-10-26,31.98,,
1999-10-27,32.57,,
1999-10-28,33.16,,
1999-10-29,34.09,,
1999-11-01,33.66,,
1999-11-02,33.13,,
1999-11-03,32.79,,
1999-11-04,32.35,,
1999-11-05,33.29,,
1999-11-08,33.35,,
1999-11-09,32.6,,
1999-11-10,32.29,,
1999-11-11,31.73,,
1999-11-12,31.61,,
1999-11-15,31.58,,
1999-11-16,30.8,,
1999-11-17,30.86,,
1999-11-18,32.45,,
1999-11-19,31.3,,
1999-11-22,31.61,,
1999-11-23,30.52,,
1999-11-24,32.04,,
1999-11-26,32.42,,
1999-11-29,32.6,,
1999-11-30,32.42,,
1999-12-01,32.88,,
1999-12-02,33.15,,
1999-12-03,34.96,,
1999-12-06,35.37,,
1999-12-07,35.74,,
1999-12-08,36.83,,
1999-12-09,35.77,,
1999-12-10,37.76,,
1999-12-13,38.01,,
1999-12-14,40.3,,
1999-12-15,42.14,,
1999-12-16,42.48,,
1999-12-17,41.67,,
1999-12-20,41.71,,
1999-12-21,41.58,,
1999-12-22,42.85,,
1999-12-23,43.81,,
1999-12-27,43.28,,
1999-12-28,43.22,,
1999-12-29,43.78,,
1999-12-30,45.05,,
1999-12-31,47.01,,
2000-01-03,46.33,,
2000-01-04,46.02,,
2000-01-05,42.79,,
2000-01-06,43.41,,
2000-01-07,43.32,,
2000-01-10,45.71,,
2000-01-11,44.81,,
2000-01-12,44.81,,
2000-01-13,45.68,,
2000-01-14,46.33,,
2000-01-18,45.37,,
2000-01-19,45.12,,
2000-01-20,43.47,,
2000-01-21,44.37,,
2000-01-24,44.28,,
2000-01-25,44.09,,
2000-01-26,43.69,,
2000-01-27,44.5,,
2000-01-28,44.34,,
2000-01-31,45.64,,
2000-02-01,44.31,,
2000-02-02,42.69,,
2000-02-03,43.78,,
2000-02-04,45.74,,
2000-02-07,44.71,,
2000-02-08,44.56,,
2000-02-09,43.47,,
2000-02-10,43.25,,
2000-02-11,41.64,,
2000-02-14,41.92,,
2000-02-15,41.64,,
2000-02-16,40.61,,
2000-02-17,39.84,,
2000-02-18,39.81,,
2000-02-22,40.12,,
2000-02-23,40.21,,
2000-02-24,39.71,,
2000-02-25,38.88,,
2000-02-28,37.6,,
2000-02-29,39.16,,
2000-03-01,37.26,,
2000-03-02,37.63,,
2000-03-03,38.19,,
2000-03-06,38.1,,
2000-03-07,38.5,,
2000-03-08,38.35,,
2000-03-09,39.65,,
2000-03-10,40.09,,
2000-03-13,39.62,,
2000-03-14,39.28,,
2000-03-15,38.16,,
2000-03-16,37.54,,
2000-03-17,36.39,,
2000-03-20,35.86,,
2000-03-21,37.54,,
2000-03-22,39.25,,
2000-03-23,39.16,,
2000-03-24,40.09,,
2000-03-27,39.75,,
2000-03-28,38.72,,
2000-03-29,38.07,,
2000-03-30,37.85,,
2000-03-31,39.31,,
2000-04-03,39.4,,
2000-04-04,39.75,,
2000-04-05,41.92,,
2000-04-06,41.92,,
2000-04-07,40.58,,
2000-04-10,38.75,,
2000-04-11,38.1,,
2000-04-12,38.01,,
2000-04-13,38.5,,
2000-04-14,37.79,,
2000-04-17,37.51,,
2000-04-18,38.72,,
2000-04-19,38.5,,
2000-04-20,40.18,,
2000-04-24,38.94,,
2000-04-25,41.36,,
2000-04-26,40.65,,
2000-04-27,41.79,,
2000-04-28,40.52,,
2000-05-01,40.46,,
2000-05-02,40.61,,
2000-05-03,39.22,,
2000-05-04,39.22,,
2000-05-05,39.43,,
2000-05-08,39.99,,
2000-05-09,41.02,,
2000-05-10,40.34,,
2000-05-11,41.36,,
2000-05-12,42.94,,
2000-05-15,43.97,,
2000-05-16,43.28,,
2000-05-17,43.13,,
2000-05-18,43.72,,
2000-05-19,42.82,,
2000-05-22,42.69,,
2000-05-23,44.0,,
2000-05-24,47.2,,
2000-05-25,45.89,,
2000-05-26,44.65,,
2000-05-30,47.97,,
2000-05-31,47.6,,
2000-06-01,45.74,,
2000-06-02,45.27,,
2000-06-05,45.99,,
2000-06-06,47.2,,
2000-06-07,47.14,,
2000-06-08,47.35,,
2000-06-09,44.28,,
2000-06-12,42.73,,
2000-06-13,42.57,,
2000-06-14,43.81,,
2000-06-15,43.6,,
2000-06-16,42.09,,
2000-06-19,41.42,,
2000-06-20,35.27,,
2000-06-21,37.14,,
2000-06-22,37.29,,
2000-06-23,37.11,,
2000-06-26,37.26,,
2000-06-27,36.3,,
2000-06-28,36.3,,
2000-06-29,35.86,,
2000-06-30,37.11,,
2000-07-03,36.52,,
2000-07-05,34.4,,
2000-07-06,34.96,,
2000-07-07,34.53,,
2000-07-10,34.06,,
2000-07-11,35.03,,
2000-07-12,36.11,,
2000-07-13,36.24,,
2000-07-14,35.71,,
2000-07-17,34.4,,
2000-07-18,33.75,,
2000-07-19,33.53,,
2000-07-20,33.47,,
2000-07-21,32.26,,
2000-07-24,32.04,,
2000-07-25,33.16,,
2000-07-26,31.95,,
2000-07-27,31.24,,
2000-07-28,30.97,,
2000-07-31,30.74,,
2000-08-01,33.69,,
2000-08-02,35.12,,
2000-08-03,35.55,,
2000-08-04,36.08,,
2000-08-07,36.21,,
2000-08-08,35.93,,
2000-08-09,36.45,,
2000-08-10,36.83,,
2000-08-11,37.54,,
2000-08-14,38.19,,
2000-08-15,38.44,,
2000-08-16,38.13,,
2000-08-17,38.07,,
2000-08-18,37.76,,
2000-08-21,36.8,,
2000-08-22,36.27,,
2000-08-23,36.86,,
2000-08-24,38.72,,
2000-08-25,37.54,,
2000-08-28,37.29,,
2000-08-29,37.26,,
2000-08-30,37.85,,
2000-08-31,39.28,,
2000-09-01,37.7,,
2000-09-05,37.45,,
2000-09-06,38.72,,
2000-09-07,39.0,,
2000-09-08,38.69,,
2000-09-11,37.2,,
2000-09-12,38.72,,
2000-09-13,38.57,,
2000-09-14,38.72,,
2000-09-15,39.68,,
2000-09-18,38.5,,
2000-09-19,38.5,,
2000-09-20,38.75,,
2000-09-21,37.26,,
2000-09-22,37.11,,
2000-09-25,38.47,,
2000-09-26,37.7,,
2000-09-27,37.85,,
2000-09-28,38.1,,
2000-09-29,36.89,,
2000-10-02,36.7,,
2000-10-03,35.27,,
2000-10-04,35.03,,
2000-10-05,35.65,,
2000-10-06,38.29,,
2000-10-09,34.9,,
2000-10-10,34.78,,
2000-10-11,33.85,,
2000-10-12,32.51,,
2000-10-13,33.78,,
2000-10-16,33.69,,
2000-10-17,33.1,,
2000-10-18,30.8,,
2000-10-19,31.86,,
2000-10-20,32.79,,
2000-10-23,33.01,,
2000-10-24,33.19,,
2000-10-25,34.09,,
2000-10-26,33.6,,
2000-10-27,32.23,,
2000-10-30,31.77,,
2000-10-31,31.3,,
2000-11-01,31.21,,
2000-11-02,32.76,,
2000-11-03,34.78,,
2000-11-06,34.87,,
2000-11-07,36.14,,
2000-11-08,35.43,,
2000-11-09,34.9,,
2000-11-10,34.78,,
2000-11-13,34.25,,
2000-11-14,36.24,,
2000-11-15,36.58,,
2000-11-16,35.83,,
2000-11-17,36.02,,
2000-11-20,36.8,,
2000-11-21,36.27,,
2000-11-22,36.73,,
2000-11-24,36.98,,
2000-11-27,36.8,,
2000-11-28,34.62,,
2000-11-29,33.53,,
2000-11-30,33.88,,
2000-12-01,35.27,,
2000-12-04,34.53,,
2000-12-05,36.67,,
2000-12-06,37.01,,
2000-12-07,36.39,,
2000-12-08,36.83,,
2000-12-11,36.36,,
2000-12-12,36.73,,
2000-12-13,34.65,,
2000-12-14,35.24,,
2000-12-15,34.78,,
2000-12-18,34.93,,
2000-12-19,34.62,,
2000-12-20,32.88,,
2000-12-21,31.18,,
2000-12-22,30.55,,
2000-12-26,30.55,,
2000-12-27,31.67,,
2000-12-28,30.12,,
2000-12-29,29.87,,
2001-01-02,29.56,,
2001-01-03,31.18,,
2001-01-04,29.87,,
2001-01-05,28.6,,
2001-01-08,27.79,,
2001-01-09,26.49,,
2001-01-10,27.45,,
2001-01-11,27.39,,
2001-01-12,28.16,,
2001-01-16,28.35,,
2001-01-17,28.29,,
2001-01-18,28.94,,
2001-01-19,29.9,,
2001-01-22,29.59,,
2001-01-23,30.03,,
2001-01-24,30.15,,
2001-01-25,29.84,,
2001-01-26,31.05,,
2001-01-29,31.47,,
2001-01-30,32.92,,
2001-01-31,32.09,,
2001-02-01,31.79,,
2001-02-02,30.93,,
2001-02-05,29.51,,
2001-02-06,29.34,,
2001-02-07,29.76,,
2001-02-08,30.92,,
2001-02-09,31.49,,
2001-02-12,31.97,,
2001-02-13,31.05,,
2001-02-14,31.42,,
2001-02-15,31.55,,
2001-02-16,31.5,,
2001-02-20,31.46,,
2001-02-21,31.13,,
2001-02-22,30.5,,
2001-02-23,29.88,,
2001-02-26,30.1,,
2001-02-27,29.27,,
2001-02-28,29.66,,
2001-03-01,29.65,,
2001-03-02,28.79,,
2001-03-05,28.49,,
2001-03-06,28.79,,
2001-03-07,28.8,,
2001-03-08,27.95,,
2001-03-09,27.57,,
2001-03-12,27.08,,
2001-03-13,27.34,,
2001-03-14,26.96,,
2001-03-15,26.88,,
2001-03-16,16.25,,
2001-03-19,16.39,,
2001-03-20,16.39,,
2001-03-21,15.35,,
2001-03-22,15.11,,
2001-03-23,15.88,,
2001-03-26,16.06,,
2001-03-27,16.15,,
2001-03-28,15.85,,
2001-03-29,15.88,,
2001-03-30,16.07,,
2001-04-02,15.93,,
2001-04-03,14.96,,
2001-04-04,15.09,,
2001-04-05,16.04,,
2001-04-06,16.17,,
2001-04-09,16.4,,
2001-04-10,16.87,,
2001-04-11,16.89,,
2001-04-12,16.48,,
2001-04-16,16.43,,
2001-04-17,17.27,,
2001-04-18,18.24,,
2001-04-19,18.63,,
2001-04-20,17.81,,
2001-04-23,16.89,,
2001-04-24,17.34,,
2001-04-25,17.34,,
2001-04-26,17.34,,
2001-04-27,17.64,,
2001-04-30,17.7,,
2001-05-01,18.07,,
2001-05-02,18.04,,
2001-05-03,17.65,,
2001-05-04,18.28,,
2001-05-07,17.98,,
2001-05-08,18.82,,
2001-05-09,18.97,,
2001-05-10,18.67,,
2001-05-11,19.17,,
2001-05-14,18.68,,
2001-05-15,18.18,,
2001-05-16,19.46,,
2001-05-17,19.43,,
2001-05-18,19.5,,
2001-05-21,20.73,,
2001-05-22,20.79,,
2001-05-23,20.8,,
2001-05-24,21.02,,
2001-05-25,20.56,,
2001-05-29,21.05,,
2001-05-30,20.52,,
2001-05-31,20.86,,
2001-06-01,21.06,,
2001-06-04,21.61,,
2001-06-05,22.43,,
2001-06-06,21.85,,
2001-06-07,21.61,,
2001-06-08,21.38,,
2001-06-11,21.61,,
2001-06-12,21.36,,
2001-06-13,20.98,,
2001-06-14,19.9,,
2001-06-15,19.92,,
2001-06-18,18.99,,
2001-06-19,19.24,,
2001-06-20,17.81,,
2001-06-21,17.39,,
2001-06-22,16.72,,
2001-06-25,17.24,,
2001-06-26,17.14,,
2001-06-27,17.14,,
2001-06-28,17.34,,
2001-06-29,17.19,,
2001-07-02,17.6,,
2001-07-03,17.02,,
2001-07-05,16.96,,
2001-07-06,16.57,,
2001-07-09,16.93,,
2001-07-10,17.02,,
2001-07-11,17.02,,
2001-07-12,17.94,,
2001-07-13,18.02,,
2001-07-16,17.76,,
2001-07-17,17.54,,
2001-07-18,17.23,,
2001-07-19,17.51,,
2001-07-20,17.41,,
2001-07-23,17.12,,
2001-07-24,16.44,,
2001-07-25,16.95,,
2001-07-26,16.52,,
2001-07-27,16.62,,
2001-07-30,17.15,,
2001-07-31,17.94,,
2001-08-01,16.66,,
2001-08-02,18.46,,
2001-08-03,18.39,,
2001-08-06,18.19,,
2001-08-07,18.37,,
2001-08-08,18.52,,
2001-08-09,18.48,,
2001-08-10,18.51,,
2001-08-13,19.28,,
2001-08-14,18.74,,
2001-08-15,18.56,,
2001-08-16,18.63,,
2001-08-17,18.75,,
2001-08-20,19.03,,
2001-08-21,18.89,,
2001-08-22,18.93,,
2001-08-23,19.09,,
2001-08-24,19.25,,
2001-08-27,18.96,,
2001-08-28,19.06,,
2001-08-29,18.99,,
2001-08-30,18.95,,
2001-08-31,18.68,,
2001-09-04,18.6,,
2001-09-05,18.12,,
2001-09-06,17.64,,
2001-09-07,16.86,,
2001-09-10,16.64,,
2001-09-17,16.05,,
2001-09-18,16.39,,
2001-09-19,17.71,,
2001-09-20,16.89,,
2001-09-21,16.67,,
2001-09-24,17.05,,
2001-09-25,17.5,,
2001-09-26,16.57,,
2001-09-27,16.68,,
2001-09-28,16.48,,
2001-10-01,16.34,,
2001-10-02,15.65,,
2001-10-03,16.59,,
2001-10-04,16.89,,
2001-10-05,16.63,,
2001-10-08,16.17,,
2001-10-09,16.16,,
2001-10-10,16.61,,
2001-10-11,17.02,,
2001-10-12,16.75,,
2001-10-15,16.73,,
2001-10-16,16.64,,
2001-10-17,16.85,,
2001-10-18,16.41,,
2001-10-19,16.38,,
2001-10-22,17.23,,
2001-10-23,17.18,,
2001-10-24,17.56,,
2001-10-25,17.71,,
2001-10-26,18.23,,
2001-10-29,18.73,,
2001-10-30,18.01,,
2001-10-31,17.84,,
2001-11-01,16.86,,
2001-11-02,19.91,,
2001-11-05,21.91,,
2001-11-06,21.36,,
2001-11-07,21.79,,
2001-11-08,21.86,,
2001-11-09,21.83,,
2001-11-12,21.87,,
2001-11-13,21.71,,
2001-11-14,22.4,,
2001-11-15,22.36,,
2001-11-16,22.08,,
2001-11-19,22.51,,
2001-11-20,22.91,,
2001-11-21,22.69,,
2001-11-23,23.28,,
2001-11-26,23.62,,
2001-11-27,24.34,,
2001-11-28,23.6,,
2001-11-29,23.56,,
2001-11-30,23.67,,
2001-12-03,23.74,,
2001-12-04,24.32,,
2001-12-05,24.84,,
2001-12-06,24.8,,
2001-12-07,24.05,,
2001-12-10,23.59,,
2001-12-11,24.42,,
2001-12-12,23.9,,
2001-12-13,23.47,,
2001-12-14,22.36,,
2001-12-17,22.47,,
2001-12-18,23.47,,
2001-12-19,23.58,,
2001-12-20,23.3,,
2001-12-21,23.67,,
2001-12-24,23.35,,
2001-12-26,23.78,,
2001-12-27,24.01,,
2001-12-28,24.68,,
2001-12-31,24.33,,
2002-01-02,24.46,,
2002-01-03,24.59,,
2002-01-04,25.04,,
2002-01-07,24.83,,
2002-01-08,24.68,,
2002-01-09,24.74,,
2002-01-10,24.83,,
2002-01-11,24.44,,
2002-01-14,24.29,,
2002-01-15,23.75,,
2002-01-16,22.75,,
2002-01-17,22.75,,
2002-01-18,22.32,,
2002-01-22,21.98,,
2002-01-23,22.27,,
2002-01-24,22.48,,
2002-01-25,21.96,,
2002-01-28,21.74,,
2002-01-29,20.6,,
2002-01-30,20.92,,
2002-01-31,22.11,,
2002-02-01,23.0,,
2002-02-04,23.09,,
2002-02-05,23.28,,
2002-02-06,23.05,,
2002-02-07,23.19,,
2002-02-08,23.35,,
2002-02-11,24.57,,
2002-02-12,24.68,,
2002-02-13,24.57,,
2002-02-14,24.34,,
2002-02-15,24.28,,
2002-02-19,24.11,,
2002-02-20,23.62,,
2002-02-21,22.35,,
2002-02-22,22.18,,
2002-02-25,22.3,,
2002-02-26,22.51,,
2002-02-27,23.36,,
2002-02-28,23.6,,
2002-03-01,23.61,,
2002-03-04,25.08,,
2002-03-05,24.74,,
2002-03-06,24.82,,
2002-03-07,25.85,,
2002-03-08,26.08,,
2002-03-11,25.83,,
2002-03-12,25.66,,
2002-03-13,25.81,,
2002-03-14,25.83,,
2002-03-15,25.96,,
2002-03-18,26.26,,
2002-03-19,26.24,,
2002-03-20,25.6,,
2002-03-21,25.34,,
2002-03-22,24.24,,
2002-03-25,24.6,,
2002-03-26,24.39,,
2002-03-27,25.05,,
2002-03-28,25.21,,
2002-04-01,24.63,,
2002-04-02,24.07,,
2002-04-03,23.97,,
2002-04-04,24.1,,
2002-04-05,23.74,,
2002-04-08,23.23,,
2002-04-09,23.16,,
2002-04-10,22.27,,
2002-04-11,21.92,,
2002-04-12,22.36,,
2002-04-15,22.51,,
2002-04-16,23.78,,
2002-04-17,23.35,,
2002-04-18,23.98,,
2002-04-19,24.15,,
2002-04-22,23.23,,
2002-04-23,22.96,,
2002-04-24,23.01,,
2002-04-25,23.06,,
2002-04-26,22.38,,
2002-04-29,21.82,,
2002-04-30,22.28,,
2002-05-01,21.7,,
2002-05-02,21.36,,
2002-05-03,20.59,,
2002-05-06,19.97,,
2002-05-07,19.86,,
2002-05-08,20.77,,
2002-05-09,20.22,,
2002-05-10,20.09,,
2002-05-13,19.5,,
2002-05-14,20.62,,
2002-05-15,23.17,,
2002-05-16,22.99,,
2002-05-17,23.61,,
2002-05-20,23.61,,
2002-05-21,23.55,,
2002-05-22,23.63,,
2002-05-23,24.16,,
2002-05-24,23.38,,
2002-05-28,23.27,,
2002-05-29,23.15,,
2002-05-30,23.3,,
2002-05-31,23.53,,
2002-06-03,23.31,,
2002-06-04,23.55,,
2002-06-05,23.96,,
2002-06-06,23.96,,
2002-06-07,24.44,,
2002-06-10,24.22,,
2002-06-11,23.51,,
2002-06-12,23.53,,
2002-06-13,22.66,,
2002-06-14,22.85,,
2002-06-17,24.02,,
2002-06-18,24.2,,
2002-06-19,23.74,,
2002-06-20,23.43,,
2002-06-21,23.15,,
2002-06-24,23.03,,
2002-06-25,22.53,,
2002-06-26,22.11,,
2002-06-27,22.75,,
2002-06-28,23.75,,
