date,RCL,dcf,Deviation
2010-03-09,29.73,32.015208475925746,-0.07137884101689163
2010-03-10,30.69,31.925208475925746,-0.03869069412208204
2010-03-11,30.6,32.22520847592575,-0.05043283046996816
2010-03-12,30.9,31.885208475925744,-0.03089860543548295
2010-03-15,30.56,32.43520847592575,-0.057813979438966046
2010-03-16,31.11,32.945208475925746,-0.055704867591498175
2010-03-17,31.62,32.43520847592575,-0.02513344338547463
2010-03-18,31.11,32.33520847592575,-0.037890848201518224
2010-03-19,31.01,32.75520847592575,-0.05328033485753669
2010-03-22,31.43,34.93520847592575,-0.10033455155538085
2010-03-23,33.61,34.455208475925744,-0.024530644663383838
2010-03-24,33.13,34.57520847592574,-0.04179898081979805
2010-03-25,33.25,34.31520847592574,-0.031041876859732698
2010-03-26,32.99,34.79520847592575,-0.05188095013641725
2010-03-29,33.47,34.75520847592575,-0.036978874024478636
2010-03-30,33.43,34.31520847592574,-0.025796389275815512
2010-03-31,32.99,35.111732918539005,-0.06042803194765489
2010-04-01,33.83,35.721732918539004,-0.05295747893454594
2010-04-05,34.44,36.051732918539,-0.04470611502034616
2010-04-06,34.77,34.381732918539,0.011292830480096105
2010-04-07,33.1,35.211732918539,-0.059972422357752464
2010-04-08,33.93,35.051732918539,-0.032002210023279964
2010-04-09,33.77,35.531732918539,-0.04958195882474947
2010-04-12,34.25,35.491732918539,-0.03498653958061271
2010-04-13,34.21,36.441732918539,-0.061241130423950074
2010-04-14,35.16,36.691732918539,-0.04174599553364455
2010-04-15,35.41,35.811732918539,-0.011217913398740786
2010-04-16,34.53,35.001732918539005,-0.013477416093565675
2010-04-19,33.72,35.791732918539005,-0.057883001173880344
2010-04-20,34.51,35.931732918539005,-0.039567613445258054
2010-04-21,34.65,36.311732918539,-0.04576297480119995
2010-04-22,35.03,37.511732918539,-0.06615884485871038
2010-04-23,36.23,38.921732918539,-0.06915758155405483
2010-04-26,37.64,37.581732918539004,0.0015504096521385957
2010-04-27,36.3,35.801732918539,0.01391740122174312
2010-04-28,34.52,38.591732918539,-0.10550790572514013
2010-04-29,37.31,37.121732918539,0.005071613490516214
2010-04-30,35.84,37.891732918539,-0.054147244280167484
2010-05-03,36.61,35.511732918539,0.030926879405753782
2010-05-04,34.23,34.321732918539006,-0.002672735632455736
2010-05-05,33.04,32.081732918539004,0.02986955486145959
2010-05-06,30.8,30.751732918539002,0.001569572732335267
2010-05-07,29.47,33.871732918539,-0.12995298850298287
2010-05-10,32.59,33.301732918539,-0.02137224871390342
2010-05-11,32.02,34.521732918539,-0.07246834695240656
2010-05-12,33.24,33.311732918539,-0.0021533829751341216
2010-05-13,32.03,32.181732918539005,-0.004714877192072975
2010-05-14,30.9,32.581732918539004,-0.05161582174722512
2010-05-17,31.3,31.741732918539004,-0.01391647140603991
2010-05-18,30.46,31.101732918539003,-0.02063334928056315
2010-05-19,29.82,29.041732918539,0.026798231484464363
2010-05-20,27.76,29.621732918539003,-0.06285023646857002
2010-05-21,28.34,29.191732918539003,-0.029177196191668586
2010-05-24,27.91,29.021732918539,-0.038306910261338256
2010-05-25,27.74,29.241732918539004,-0.051355811323579914
2010-05-26,27.96,31.021732918539,-0.09869638574282447
2010-05-27,29.74,30.281732918539003,-0.01788975947962823
2010-05-28,29.0,30.301732918539003,-0.04295902554611275
2010-06-01,29.02,31.151732918539004,-0.06843063671974303
2010-06-02,29.87,31.581732918539004,-0.054200094812852595
2010-06-03,30.3,29.201732918539,0.03760965434910046
2010-06-04,27.92,27.941732918539003,-0.0007777942263768045
2010-06-07,26.66,28.151732918539004,-0.052989026389797855
2010-06-08,26.87,28.061732918539,-0.04246825817915478
2010-06-09,26.78,29.811732918539,-0.10169596402943948
2010-06-10,28.53,29.781732918539003,-0.042030224431963914
2010-06-11,28.5,30.451732918539,-0.06409267163087418
2010-06-14,29.17,31.981732918539002,-0.0879168407071873
2010-06-15,30.7,31.451732918539,-0.023901160565174995
2010-06-16,30.17,31.421732918539004,-0.0398365335796127
2010-06-17,30.14,30.731732918539002,-0.0192547852770788
2010-06-18,29.45,30.801732918539003,-0.043884963294562596
2010-06-21,29.52,29.161732918539002,0.012285520975786612
2010-06-22,27.88,28.571732918539002,-0.024210394256141354
2010-06-23,27.29,27.651732918539004,-0.013081744988809763
2010-06-24,26.37,27.531732918539003,-0.04219614224706969
2010-06-25,26.25,26.591732918539,-0.01285109622550229
2010-06-28,25.31,24.341732918539,0.039778066939661016
2010-06-29,23.06,24.051732918539003,-0.04123332492913967
2010-06-30,22.77,24.937161211942716,-0.08690488839222144
2010-07-01,23.47,24.417161211942716,-0.038790799787136954
2010-07-02,22.95,24.487161211942716,-0.06277416964090643
2010-07-06,23.02,25.577161211942716,-0.09997830450193601
2010-07-07,24.11,26.077161211942716,-0.07543617175023654
2010-07-08,24.61,26.187161211942716,-0.06022650562151988
2010-07-09,24.72,25.377161211942717,-0.02589577322909753
2010-07-12,23.91,26.477161211942715,-0.09695757001263328
2010-07-13,25.01,26.687161211942716,-0.06284524602010388
2010-07-14,25.22,26.197161211942717,-0.03730027097353017
2010-07-15,24.73,24.857161211942717,-0.00511567716274941
2010-07-16,23.39,25.097161211942716,-0.06802208415230426
2010-07-19,23.63,25.757161211942716,-0.0825852350124836
2010-07-20,24.29,26.047161211942715,-0.06746075695715548
2010-07-21,24.58,29.027161211942715,-0.15320689403526688
2010-07-22,27.56,29.587161211942718,-0.06851489392380317
2010-07-23,28.12,30.727161211942715,-0.0848487497416256
2010-07-26,29.26,29.627161211942717,-0.012392723329655797
2010-07-27,28.16,30.147161211942716,-0.06591536755226912
2010-07-28,28.68,30.487161211942716,-0.05927613920428898
2010-07-29,29.02,30.327161211942716,-0.04310199701210282
2010-07-30,28.86,31.317161211942715,-0.07846053463510239
2010-08-02,29.85,30.617161211942715,-0.025056575514371016
2010-08-03,29.15,31.007161211942716,-0.059894590131889025
2010-08-04,29.54,31.407161211942718,-0.059450174415404455
2010-08-05,29.94,30.777161211942715,-0.027200728688968945
2010-08-06,29.31,30.207161211942715,-0.029700282183021343
2010-08-09,28.74,29.587161211942718,-0.028632730456099487
2010-08-10,28.12,27.977161211942715,0.005105549736629911
2010-08-11,26.51,27.467161211942717,-0.0348474749376918
2010-08-12,26.0,27.167161211942716,-0.0429622073074617
2010-08-13,25.7,27.367161211942715,-0.0609183100516536
2010-08-16,25.9,28.447161211942717,-0.08954008426237503
2010-08-17,26.98,28.847161211942716,-0.06472599498524356
2010-08-18,27.38,27.347161211942716,0.0012008115870887348
2010-08-19,25.88,26.917161211942716,-0.038531597138948825
2010-08-20,25.45,26.477161211942715,-0.03879423491516176
2010-08-23,25.01,25.407161211942718,-0.015631860979259282
2010-08-24,23.94,25.807161211942717,-0.0723505075435672
2010-08-25,24.34,25.637161211942715,-0.050596912864847576
2010-08-26,24.17,26.757161211942716,-0.09669042210606282
2010-08-27,25.29,25.987161211942716,-0.026827139996435156
2010-08-30,24.52,26.027161211942715,-0.05790724542218406
2010-08-31,24.56,27.797161211942715,-0.11645653983371185
2010-09-01,26.33,28.877161211942717,-0.08820677327829896
2010-09-02,27.41,29.737161211942716,-0.07825767884690038
2010-09-03,28.27,28.327161211942716,-0.002017894116358443
2010-09-07,26.86,29.097161211942716,-0.07688589260125112
2010-09-08,27.63,30.617161211942715,-0.09756493070224703
2010-09-09,29.15,30.767161211942717,-0.0525612746916343
2010-09-10,29.3,31.597161211942716,-0.07270150620602145
2010-09-13,30.13,31.497161211942718,-0.04340585498303051
2010-09-14,30.03,30.907161211942718,-0.02838051692705368
2010-09-15,29.44,31.087161211942718,-0.05298525654088759
2010-09-16,29.62,31.587161211942718,-0.0622772397539465
2010-09-17,30.12,32.727161211942715,-0.07966353070034426
2010-09-20,31.26,33.327161211942716,-0.06202632137783015
2010-09-21,31.86,32.23716121194271,-0.011699578925795429
2010-09-22,30.77,31.827161211942716,-0.03321569287637349
2010-09-23,30.36,33.49716121194272,-0.09365453962183001
2010-09-24,32.03,32.96716121194272,-0.02842711284474253
2010-09-27,31.5,33.047161211942715,-0.04681676595518269
2010-09-28,31.58,33.19716121194271,-0.048713840367800465
2010-09-29,31.73,32.99716121194272,-0.03840212810440469
2010-09-30,31.53,33.99290890021528,-0.0724536081170648
2010-10-01,31.96,33.312908900215284,-0.04061215141156704
2010-10-04,31.28,34.882908900215284,-0.1032857927795422
2010-10-05,32.85,34.99290890021528,-0.06123837564707568
2010-10-06,32.96,34.67290890021528,-0.049401938128261436
2010-10-07,32.64,36.04290890021528,-0.0944127154008636
2010-10-08,34.01,35.79290890021528,-0.04981179107810818
2010-10-11,33.76,36.07290890021528,-0.06411761542750105
2010-10-12,34.04,36.97290890021528,-0.07932588988685729
2010-10-13,34.94,36.58290890021528,-0.044909192560289135
2010-10-14,34.55,36.802908900215286,-0.06121551169565598
2010-10-15,34.77,37.022908900215285,-0.0608517527968252
2010-10-18,34.99,35.10290890021528,-0.0032165112166697707
2010-10-19,33.07,36.04290890021528,-0.08248249075694114
2010-10-20,34.01,36.192908900215286,-0.06031316538368392
2010-10-21,34.16,36.90290890021528,-0.0743277151303181
2010-10-22,34.87,37.18290890021528,-0.06220354912043724
2010-10-25,35.15,42.26290890021529,-0.16830145120888862
2010-10-26,40.23,41.60290890021528,-0.03300031023090744
2010-10-27,39.57,42.00290890021528,-0.05792239070858285
2010-10-28,39.97,41.57290890021528,-0.03855657308134586
2010-10-29,39.54,41.28290890021528,-0.04221865528972435
2010-11-01,39.25,41.72290890021528,-0.059269810408701384
2010-11-02,39.69,42.99290890021528,-0.07682450396369311
2010-11-03,40.96,44.272908900215285,-0.0748292574965449
2010-11-04,42.24,44.912908900215285,-0.05951315480709085
2010-11-05,42.88,44.92290890021528,-0.04547588191034291
2010-11-08,42.89,44.32290890021528,-0.03232885511736616
2010-11-09,42.29,44.052908900215286,-0.04001799073492451
2010-11-10,42.02,44.092908900215285,-0.04701229635146986
2010-11-11,42.06,43.272908900215285,-0.02802928971131058
2010-11-12,41.24,43.04290890021528,-0.04188631638244744
2010-11-15,41.01,42.28290890021528,-0.030104572587928202
2010-11-16,40.25,44.132908900215284,-0.087982165621454
2010-11-17,42.1,44.442908900215286,-0.05271727162314377
2010-11-18,42.41,44.32290890021528,-0.04315846923589428
2010-11-19,42.29,43.67290890021528,-0.03166514287781885
2010-11-22,41.64,42.46290890021528,-0.019379475441709815
2010-11-23,40.43,43.99290890021528,-0.08098825445475033
2010-11-24,41.96,43.412908900215285,-0.033467209109502405
2010-11-26,41.38,42.93290890021528,-0.03617059593666372
2010-11-29,40.9,42.28290890021528,-0.03270609653368106
2010-11-30,40.25,43.58290890021528,-0.0764728418620726
2010-12-01,41.55,44.24290890021528,-0.06086645221020226
2010-12-02,42.21,44.67290890021528,-0.055132046711276805
2010-12-03,42.64,44.452908900215284,-0.040782683182438606
2010-12-06,42.42,44.92290890021528,-0.055715646236864425
2010-12-07,42.89,45.42290890021528,-0.055762806952314725
2010-12-08,43.39,45.622908900215286,-0.04894271220405999
2010-12-09,43.59,45.412908900215285,-0.040140764913798366
2010-12-10,43.38,44.03290890021528,-0.014827748529965712
2010-12-13,42.0,43.58290890021528,-0.03631948716042355
2010-12-14,41.55,42.75290890021528,-0.028136305368667625
2010-12-15,40.72,43.202908900215284,-0.05747087322175459
2010-12-16,41.17,44.442908900215286,-0.07364299460153989
2010-12-17,42.41,45.232908900215286,-0.06240829893214883
2010-12-20,43.2,48.662908900215285,-0.11226022084740428
2010-12-21,46.63,48.33290890021528,-0.03523290732885498
2010-12-22,46.3,48.33290890021528,-0.04206055349187199
2010-12-23,46.3,48.842908900215285,-0.05206301093594534
2010-12-27,46.81,48.22290890021528,-0.029299536930443626
2010-12-28,46.19,48.71290890021528,-0.051791382554945975
2010-12-29,46.68,48.732908900215286,-0.042125720515038156
2010-12-30,46.7,49.03290890021528,-0.047578431558341405
2010-12-31,47.0,49.64201861346107,-0.053221417808031135
2011-01-03,47.73,50.302018613461065,-0.05113151886061251
2011-01-04,48.39,50.82201861346107,-0.047853640603266134
2011-01-05,48.91,49.772018613461064,-0.017319342021380857
2011-01-06,47.86,49.90201861346107,-0.040920561335974326
2011-01-07,47.99,49.872018613461066,-0.037736964850929144
2011-01-10,47.96,49.772018613461064,-0.036406371771527724
2011-01-11,47.86,50.28201861346106,-0.0481686829655773
2011-01-12,48.37,49.72201861346107,-0.027191547148792572
2011-01-13,47.81,51.872018613461066,-0.0783084738562102
2011-01-14,49.96,51.442018613461066,-0.028809495688671527
2011-01-18,49.53,50.50201861346107,-0.019247123979356795
2011-01-19,48.59,49.39201861346107,-0.01623781809238478
2011-01-20,47.48,50.132018613461064,-0.05290069474180259
2011-01-21,48.22,49.67201861346106,-0.029232124121236547
2011-01-24,47.76,49.49201861346106,-0.03499591776581901
2011-01-25,47.58,51.412018613461065,-0.07453546304555603
2011-01-26,49.5,49.192018613461066,0.006260799926894212
2011-01-27,47.28,47.46201861346107,-0.0038350373367693757
2011-01-28,45.55,46.81201861346106,-0.026959286329476195
2011-01-31,44.9,47.57201861346107,-0.05616786277606034
2011-02-01,45.66,47.342018613461065,-0.035529085212746
2011-02-02,45.43,46.942018613461066,-0.032210344977100736
2011-02-03,45.03,47.272018613461064,-0.04742802781057098
2011-02-04,45.36,47.942018613461066,-0.05385711090471468
2011-02-07,46.03,48.39201861346107,-0.0488100864799228
2011-02-08,46.48,48.81201861346106,-0.04777550037272904
2011-02-09,46.9,48.96201861346107,-0.04211465686780658
2011-02-10,47.05,49.78201861346106,-0.054879627013001975
2011-02-11,47.87,49.162018613461065,-0.026280829182780963
2011-02-14,47.25,49.06201861346106,-0.036933225836816685
2011-02-15,47.15,49.29201861346107,-0.0434556886431936
2011-02-16,47.38,49.10201861346106,-0.03507022037153029
2011-02-17,47.19,49.07201861346107,-0.03835217434778215
2011-02-18,47.16,46.802018613461065,0.007648845010201466
2011-02-22,44.89,45.18201861346107,-0.006463159956604181
2011-02-23,43.27,45.50201861346107,-0.049053177891337674
2011-02-24,43.59,46.06201861346106,-0.05366717933500731
2011-02-25,44.15,45.702018613461064,-0.03395951996317148
2011-02-28,43.79,43.04201861346107,0.01737793464698245
2011-03-01,41.13,43.092018613461065,-0.04553090517899683
2011-03-02,41.18,44.99201861346106,-0.08472655219609448
2011-03-03,43.08,44.18201861346107,-0.024942694970603085
2011-03-04,42.27,44.15201861346107,-0.042625879236408815
2011-03-07,42.24,45.92201861346106,-0.08017980752226239
2011-03-08,44.01,45.912018613461065,-0.04142746650881102
2011-03-09,44.0,45.302018613461065,-0.02874085202627552
2011-03-10,43.39,45.412018613461065,-0.044526067662222224
2011-03-11,43.5,44.96201861346107,-0.03251674765828594
2011-03-14,43.05,43.90201861346107,-0.019407276484544767
2011-03-15,41.99,42.97201861346107,-0.022852512987450058
2011-03-16,41.06,43.31201861346106,-0.051995235630997616
2011-03-17,41.4,43.86201861346107,-0.056130991944485786
2011-03-18,41.95,45.24201861346106,-0.07276462709560827
2011-03-21,43.33,43.57201861346107,-0.005554450336765049
2011-03-22,41.66,43.56201861346106,-0.04366231579712254
2011-03-23,41.65,43.85201861346106,-0.05021476053066165
2011-03-24,41.94,43.50201861346107,-0.035906807620594616
2011-03-25,41.59,42.702018613461064,-0.02604135939162644
2011-03-28,40.79,43.31201861346106,-0.058229071149254574
2011-03-29,41.4,44.122018613461066,-0.061692975502952496
2011-03-30,42.21,43.17201861346106,-0.022283382717738
2011-03-31,41.26,42.971176363454234,-0.039821492178406914
2011-04-01,40.83,42.891176363454235,-0.04805595318692346
2011-04-04,40.75,42.65117636345423,-0.044575004151192865
2011-04-05,40.51,42.77117636345424,-0.05286682658058239
2011-04-06,40.63,42.101176363454236,-0.034943830328011516
2011-04-07,39.96,40.70117636345424,-0.018210195126442175
2011-04-08,38.56,41.84117636345424,-0.07841979238232288
2011-04-11,39.7,42.251176363454235,-0.060381191318992666
2011-04-12,40.11,41.211176363454236,-0.026720333186867062
2011-04-13,39.07,40.20117636345424,-0.028137892116076424
2011-04-14,38.06,40.251176363454235,-0.05443757329397447
2011-04-15,38.11,39.431176363454234,-0.033505882535088016
2011-04-18,37.29,40.12117636345424,-0.07056563690473228
2011-04-19,37.98,40.221176363454234,-0.05572130320610447
2011-04-20,38.08,40.70117636345424,-0.06440050626663962
2011-04-21,38.56,40.52117636345424,-0.04839880130486551
2011-04-25,38.38,41.15117636345423,-0.06734136441152316
2011-04-26,39.01,41.851176363454236,-0.06788761058423298
2011-04-27,39.71,41.961176363454236,-0.05364902890126977
2011-04-28,39.82,41.961176363454236,-0.05102755806720127
2011-04-29,39.82,41.711176363454236,-0.04533979926567622
2011-05-02,39.57,41.98117636345424,-0.057434702224143375
2011-05-03,39.84,41.45117636345424,-0.03886925546640796
2011-05-04,39.31,44.101176363454236,-0.10864055697672015
2011-05-05,41.96,42.83117636345423,-0.02033977204038606
2011-05-06,40.69,42.001176363454235,-0.031217610480908098
2011-05-09,39.86,42.51117636345423,-0.062364220194418896
2011-05-10,40.37,42.45117636345424,-0.04902517531283068
2011-05-11,40.31,43.15117636345423,-0.06584238491028693
2011-05-12,41.01,43.351176363454236,-0.05400490966671645
2011-05-13,41.21,42.34117636345424,-0.026715751913557684
2011-05-16,40.2,42.33117636345423,-0.05034531393968389
2011-05-17,40.19,42.70117636345424,-0.0588081307662387
2011-05-18,40.56,42.19117636345423,-0.038661552107543184
2011-05-19,40.05,42.15117636345423,-0.04984858181267726
2011-05-20,40.01,40.971176363454234,-0.02345981855457757
2011-05-23,38.83,39.91117636345424,-0.02708956392586437
2011-05-24,37.77,39.821176363454235,-0.05150968782872756
2011-05-25,37.68,39.81117636345424,-0.053532112289216616
2011-05-26,37.67,40.30117636345424,-0.06528783030363927
2011-05-27,38.16,41.141176363454235,-0.07246210796496377
2011-05-31,39.0,39.351176363454236,-0.008924164304790039
2011-06-01,37.21,39.87117636345424,-0.06674436538304551
2011-06-02,37.73,39.101176363454236,-0.03506739415481641
2011-06-03,36.96,38.69117636345423,-0.04474344091252325
2011-06-06,36.55,38.02117636345424,-0.038693604568961426
2011-06-07,35.88,35.88117636345424,-3.278497455938556e-05
2011-06-08,33.74,36.34117636345424,-0.07157655925717521
2011-06-09,34.2,35.33117636345423,-0.032016379862865096
2011-06-10,33.19,35.38117636345424,-0.06193056841709588
2011-06-13,33.24,36.34117636345424,-0.08533505719349443
2011-06-14,34.2,35.94117636345423,-0.0484451690130181
2011-06-15,33.8,35.84117636345424,-0.05695059622918919
2011-06-16,33.7,36.74117636345424,-0.08277297202925804
2011-06-17,34.6,37.73117636345424,-0.08298644954221568
2011-06-20,35.59,39.791176363454234,-0.10558060221895715
2011-06-21,37.65,38.49117636345424,-0.021853745271679936
2011-06-22,36.35,39.01117636345423,-0.06821574255185059
2011-06-23,36.87,38.351176363454236,-0.038621406274924275
2011-06-24,36.21,38.91117636345424,-0.06941903627440082
2011-06-27,36.77,39.73117636345424,-0.07453029672129219
2011-06-28,37.59,39.62117636345424,-0.051264918154417805
2011-06-29,37.48,39.781176363454236,-0.05784586012313753
2011-06-30,37.64,41.862163122505876,-0.10085869452445861
2011-07-01,39.35,41.66216312250587,-0.05549791343543664
2011-07-05,39.15,40.39216312250588,-0.030752577393255875
2011-07-06,37.88,40.99216312250588,-0.07592092940314266
2011-07-07,38.48,40.34216312250587,-0.04615922841943554
2011-07-08,37.83,38.38216312250588,-0.014385930275568892
2011-07-11,35.87,37.402163122505875,-0.0409645591215535
2011-07-12,34.89,38.472163122505876,-0.09311052022469568
2011-07-13,35.96,36.95216312250588,-0.02684993349960607
2011-07-14,34.44,37.482163122505874,-0.08116295509848082
2011-07-15,34.97,36.93216312250588,-0.05312884371265458
2011-07-18,34.42,38.16216312250587,-0.09805951278215042
2011-07-19,35.65,38.292163122505876,-0.0690001009881045
2011-07-20,35.78,38.542163122505876,-0.07166601193934985
2011-07-21,36.03,39.00216312250588,-0.07620508414290528
2011-07-22,36.49,39.00216312250588,-0.06441086651053596
2011-07-25,36.49,39.07216312250588,-0.06608702759583152
2011-07-26,36.56,38.27216312250588,-0.044736512985309784
2011-07-27,35.76,33.77216312250588,0.058860217815583704
2011-07-28,31.26,33.13216312250588,-0.05650591286731177
2011-07-29,30.62,32.77216312250588,-0.06567046290050682
2011-08-01,30.26,31.342163122505877,-0.03452739105070912
2011-08-02,28.83,31.402163122505875,-0.08191038026493191
2011-08-03,28.89,29.542163122505876,-0.022075672651372114
2011-08-04,27.03,29.512163122505875,-0.08410644493263131
2011-08-05,27.0,26.512163122505875,0.018400493209096425
2011-08-08,24.0,28.232163122505877,-0.14990573354728587
2011-08-09,25.72,26.262163122505875,-0.020644267571442332
2011-08-10,23.75,27.882163122505876,-0.14820095214099382
2011-08-11,25.37,28.142163122505877,-0.09850568737159082
2011-08-12,25.63,29.10216312250588,-0.11930945159951756
2011-08-15,26.59,27.762163122505875,-0.04222160634002037
2011-08-16,25.25,27.692163122505878,-0.08818968426923257
2011-08-17,25.18,25.802163122505878,-0.024112828042823997
2011-08-18,23.29,24.872163122505878,-0.06361180226717955
2011-08-19,22.36,25.002163122505877,-0.10567738117537184
2011-08-22,22.49,25.772163122505876,-0.12735303229707118
2011-08-23,23.26,26.382163122505876,-0.11834371230319796
2011-08-24,23.87,25.162163122505877,-0.05135341966486662
2011-08-25,22.65,26.122163122505878,-0.1329201990747234
2011-08-26,23.61,28.312163122505876,-0.16608279283217453
2011-08-29,25.8,28.35216312250588,-0.09001652224834922
2011-08-30,25.84,28.472163122505876,-0.09244689668222916
2011-08-31,25.96,27.822163122505877,-0.06693092533123479
2011-09-01,25.31,26.532163122505878,-0.04606345577112714
2011-09-02,24.02,26.312163122505876,-0.08711420310956097
2011-09-06,23.8,27.642163122505877,-0.13899647091575262
2011-09-07,25.13,27.132163122505876,-0.0737929782253558
2011-09-08,24.62,26.172163122505875,-0.05930587835787804
2011-09-09,23.66,25.822163122505877,-0.08373284268432946
2011-09-12,23.31,26.512163122505875,-0.12078090752948012
2011-09-13,24.0,26.812163122505876,-0.10488385848083148
2011-09-14,24.3,27.652163122505875,-0.1212260721757994
2011-09-15,25.14,27.732163122505877,-0.09347136431641068
2011-09-16,25.22,26.782163122505878,-0.05832848957570369
2011-09-19,24.27,27.832163122505875,-0.12798728962699313
2011-09-20,25.32,26.882163122505876,-0.0581115111677164
2011-09-21,24.37,25.052163122505878,-0.027229709433475913
2011-09-22,22.54,24.892163122505877,-0.09449412294663961
2011-09-23,22.38,24.502163122505877,-0.08661125598974628
2011-09-26,21.99,25.512163122505875,-0.13805819230587923
2011-09-27,23.0,24.60216312250588,-0.06512285584515254
2011-09-28,22.09,24.912163122505877,-0.11328454733648996
2011-09-29,22.4,24.152163122505875,-0.07254684036450332
2011-09-30,21.64,22.068500330574743,-0.019416830512088645
2011-10-03,20.01,23.138500330574743,-0.13520756686382152
2011-10-04,21.08,23.378500330574745,-0.09831684231553273
2011-10-05,21.32,24.118500330574744,-0.11603127442493255
2011-10-06,22.06,23.888500330574743,-0.07654311929470337
2011-10-07,21.83,25.248500330574743,-0.1353941931527356
2011-10-10,23.19,25.618500330574744,-0.09479478889232307
2011-10-11,23.56,27.178500330574742,-0.1331383367942518
2011-10-12,25.12,27.288500330574745,-0.07946572014971087
2011-10-13,25.23,28.588500330574742,-0.1174773175136754
2011-10-14,26.53,27.418500330574744,-0.032405139590510834
2011-10-17,25.36,28.718500330574745,-0.11694553308548516
2011-10-18,26.66,27.848500330574744,-0.04267735484735935
2011-10-19,25.79,28.558500330574745,-0.09694137642132372
2011-10-20,26.5,29.508500330574744,-0.10195368442555297
2011-10-21,27.45,31.458500330574743,-0.12742185064298361
2011-10-24,29.4,29.998500330574743,-0.01995100834973229
2011-10-25,27.94,30.968500330574745,-0.09779292824149932
2011-10-26,28.91,32.57850033057474,-0.11260494784444919
2011-10-27,30.52,32.45850033057474,-0.05972242435208097
2011-10-28,30.4,31.778500330574744,-0.04337839470821292
2011-10-31,29.72,29.328500330574744,0.013348779003784284
2011-11-01,27.27,30.308500330574745,-0.10025241425454345
2011-11-02,28.25,31.238500330574745,-0.09566721510154386
2011-11-03,29.18,30.868500330574744,-0.054699784974727494
2011-11-04,28.81,31.148500330574745,-0.0750758561650341
2011-11-07,29.09,30.948500330574745,-0.060051385712498906
2011-11-08,28.89,28.648500330574745,0.008429749084196247
2011-11-09,26.59,28.958500330574743,-0.08178946780866447
2011-11-10,26.9,29.458500330574743,-0.08685100401799128
2011-11-11,27.4,29.128500330574745,-0.059340519112150325
2011-11-14,27.07,28.638500330574743,-0.054768940847792824
2011-11-15,26.58,28.128500330574745,-0.055050938101082414
2011-11-16,26.07,27.598500330574744,-0.05538345606704609
2011-11-17,25.54,28.138500330574743,-0.0923467953177044
2011-11-18,26.08,28.028500330574744,-0.06951853676057129
2011-11-21,25.97,27.808500330574745,-0.06611289025727729
2011-11-22,25.75,25.718500330574745,0.0012247863996879271
2011-11-23,23.66,25.248500330574743,-0.06291464086091259
2011-11-25,23.19,26.948500330574745,-0.13946973985452138
2011-11-28,24.89,27.108500330574746,-0.08183781114857813
2011-11-29,25.05,29.768500330574746,-0.15850648430980752
2011-11-30,27.71,29.268500330574746,-0.05324838351716599
2011-12-01,27.21,29.518500330574746,-0.07820520367640904
2011-12-02,27.46,30.268500330574746,-0.09278623981703615
2011-12-05,28.21,29.738500330574745,-0.05139802994716791
2011-12-06,27.68,29.498500330574743,-0.06164721291576625
2011-12-07,27.44,28.288500330574745,-0.029994532076968006
2011-12-08,26.23,29.098500330574744,-0.09857897479206912
2011-12-09,27.04,28.778500330574744,-0.06040969163107268
2011-12-12,26.72,28.228500330574743,-0.053438911486943685
2011-12-13,26.17,26.988500330574745,-0.03032774405947558
2011-12-14,24.93,27.548500330574743,-0.09505055807588181
2011-12-15,25.49,28.018500330574746,-0.0902439566979808
2011-12-16,25.96,26.688500330574744,-0.027296413119929475
2011-12-19,24.63,26.698500330574745,-0.07747627413386693
2011-12-20,24.64,26.438500330574744,-0.06802580736755603
2011-12-21,24.38,27.158500330574743,-0.1023068393598574
2011-12-22,25.1,27.738500330574745,-0.09512051117148745
2011-12-23,25.68,27.808500330574745,-0.07654135624978353
2011-12-27,25.75,26.828500330574744,-0.04019979936581275
2011-12-28,24.77,27.238500330574745,-0.09062541258205381
2011-12-29,25.18,26.828500330574744,-0.061445862059462675
2011-12-30,24.77,27.09594579184323,-0.08584109998269251
2012-01-03,25.9,27.315945791843234,-0.05183586915251703
2012-01-04,26.12,27.195945791843233,-0.03956272747704681
2012-01-05,26.0,26.695945791843233,-0.02606934390973603
2012-01-06,25.5,26.77594579184323,-0.047652688041814106
2012-01-09,25.58,28.215945791843232,-0.09342043011031165
2012-01-10,27.02,29.465945791843232,-0.08300924087494654
2012-01-11,28.27,30.715945791843232,-0.0796311403991592
2012-01-12,29.52,29.945945791843233,-0.014223821641968448
2012-01-13,28.75,28.16594579184323,0.020736183065647618
2012-01-17,26.97,28.875945791843233,-0.0660046187086838
2012-01-18,27.68,29.145945791843232,-0.05029673088369946
2012-01-19,27.95,29.225945791843234,-0.043657981196945306
2012-01-20,28.03,29.52594579184323,-0.05066546563451646
2012-01-23,28.33,29.855945791843233,-0.051110281432120264
2012-01-24,28.66,29.305945791843232,-0.022041458632023336
2012-01-25,28.11,29.09594579184323,-0.033886019684557955
2012-01-26,27.9,28.885945791843234,-0.034132370078796104
2012-01-27,27.69,28.375945791843233,-0.02417349528629309
2012-01-30,27.18,28.375945791843233,-0.04214646449553805
2012-01-31,27.18,29.43594579184323,-0.0766391475169913
2012-02-01,28.24,29.885945791843234,-0.055074241361050214
2012-02-02,28.69,31.785945791843233,-0.09739983236986771
2012-02-03,30.59,31.75594579184323,-0.03671582636794635
