date,FCX,dcf,Deviation
2010-03-29,41.44,47.49311300639659,-0.12745243727403865
2010-03-30,41.83,47.43311300639659,-0.11812661348288445
2010-03-31,41.77,51.0723467230444,-0.1821405774339927
2010-04-01,43.14,51.6023467230444,-0.1639915093098917
2010-04-05,43.67,51.6023467230444,-0.1537206585897768
2010-04-06,43.67,50.902346723044396,-0.14208277591591234
2010-04-07,42.97,50.9623467230444,-0.15682846723050103
2010-04-08,43.03,50.762346723044395,-0.152324453501559
2010-04-09,42.83,50.1323467230444,-0.14566137833894222
2010-04-12,42.2,50.3123467230444,-0.16123968074279316
2010-04-13,42.38,50.612346723044396,-0.16265491043307245
2010-04-14,42.68,50.042346723044396,-0.14712233148838427
2010-04-15,42.11,48.5223467230444,-0.13215244430869677
2010-04-16,40.59,48.332346723044395,-0.16018975381869704
2010-04-19,40.4,48.332346723044395,-0.16412086854583308
2010-04-20,40.4,47.1423467230444,-0.14302102444443154
2010-04-21,39.21,48.1823467230444,-0.18621647415012998
2010-04-22,40.25,47.7123467230444,-0.156402844034502
2010-04-23,39.78,48.1323467230444,-0.17352876582361887
2010-04-26,40.2,46.012346723044395,-0.12632145797800376
2010-04-27,38.08,46.1723467230444,-0.17526392521447365
2010-04-28,38.24,46.792346723044396,-0.18277234039284707
2010-04-29,38.86,45.692346723044395,-0.1495293460074919
2010-04-30,37.76,44.802346723044394,-0.15718700555080778
2010-05-03,36.87,43.1723467230444,-0.145981101362747
2010-05-04,35.24,43.152346723044396,-0.1833584341038632
2010-05-05,35.22,42.442346723044395,-0.17016841152006723
2010-05-06,34.51,41.722346723044396,-0.17286531773776814
2010-05-07,33.79,44.1823467230444,-0.23521491033938247
2010-05-10,36.25,43.052346723044394,-0.15800176391786191
2010-05-11,35.12,44.4323467230444,-0.20958484999881055
2010-05-12,36.5,43.792346723044396,-0.1665210309272378
2010-05-13,35.86,42.792346723044396,-0.16199968578286017
2010-05-14,34.86,41.9223467230444,-0.16846258082118004
2010-05-17,33.99,41.6023467230444,-0.18297878179135896
2010-05-18,33.67,41.7823467230444,-0.1941572783553146
2010-05-19,33.85,39.7423467230444,-0.1482636836749187
2010-05-20,31.81,41.442346723044395,-0.23242763705966107
2010-05-21,33.51,40.7123467230444,-0.17690816921068464
2010-05-24,32.78,41.7423467230444,-0.21470634563285396
2010-05-25,33.81,41.222346723044396,-0.1798137979102653
2010-05-26,33.29,43.472346723044396,-0.23422583528592456
2010-05-27,35.54,42.9623467230444,-0.17276399659665598
2010-05-28,35.03,41.1723467230444,-0.14918621871039695
2010-06-01,33.24,42.442346723044395,-0.21681993182643478
2010-06-02,34.51,41.012346723044395,-0.1585460780129121
2010-06-03,33.08,39.3423467230444,-0.15917572907201016
2010-06-04,31.41,37.262346723044395,-0.15705792140635877
2010-06-07,29.33,38.6723467230444,-0.241576928081207
2010-06-08,30.74,38.3123467230444,-0.1976476872529901
2010-06-09,30.38,40.112346723044396,-0.24262720878041277
2010-06-10,32.18,40.402346723044396,-0.2035116123181675
2010-06-11,32.47,40.5623467230444,-0.19950390884181646
2010-06-14,32.63,41.4623467230444,-0.2130209074281716
2010-06-15,33.53,41.442346723044395,-0.19092419586955145
2010-06-16,33.51,40.832346723044395,-0.17932710977181998
2010-06-17,32.9,40.8823467230444,-0.19525167616038397
2010-06-18,32.95,41.972346723044396,-0.21495931077141284
2010-06-21,34.04,40.5323467230444,-0.16017692652750393
2010-06-22,32.6,40.4623467230444,-0.19431267239293804
2010-06-23,32.53,39.652346723044396,-0.1796198034076295
2010-06-24,31.72,41.222346723044396,-0.23051445340767873
2010-06-25,33.29,40.262346723044395,-0.1731728846061954
2010-06-28,32.33,38.472346723044396,-0.1596561490584929
2010-06-29,30.54,37.5023467230444,-0.18565096137746984
2010-06-30,29.57,6417750.608987342,-0.9999953924666443
2010-07-01,29.09,6417750.78898734,-0.9999954672593317
2010-07-02,29.27,6417751.108987342,-0.9999954392123498
2010-07-06,29.59,6417752.998987343,-0.9999953893520046
2010-07-07,31.48,6417753.098987342,-0.9999950948564841
2010-07-08,31.58,6417754.508987342,-0.9999950792757879
2010-07-09,32.99,6417753.128987342,-0.9999948595716699
2010-07-12,31.61,6417753.57898734,-0.9999950746005419
2010-07-13,32.06,6417753.348987342,-0.99999500448237
2010-07-14,31.83,6417753.098987342,-0.9999950403202633
2010-07-15,31.58,6417751.558987342,-0.9999950792735259
2010-07-16,30.04,6417751.9489873415,-0.9999953192332395
2010-07-19,30.43,6417753.678987342,-0.999995258465575
2010-07-20,32.16,6417754.548987342,-0.9999949889015302
2010-07-21,33.03,6417755.908987341,-0.9999948533411883
2010-07-22,34.39,6417757.058987342,-0.9999946414300691
2010-07-23,35.54,6417757.138987342,-0.9999944622398089
2010-07-26,35.62,6417756.438987342,-0.9999944497737896
2010-07-27,34.92,6417756.708987342,-0.9999945588464033
2010-07-28,35.19,6417756.888987342,-0.9999945167757819
2010-07-29,35.37,6417757.28898734,-0.9999944887289426
2010-07-30,35.77,6417758.918987342,-0.9999944264032894
2010-08-02,37.4,6417758.528987342,-0.9999941724201945
2010-08-03,37.01,6417759.018987342,-0.9999942331895152
2010-08-04,37.5,6417758.558987342,-0.9999941568384576
2010-08-05,37.04,6417758.82898734,-0.9999942285148153
2010-08-06,37.31,6417758.888987342,-0.9999941864441084
2010-08-09,37.37,6417758.128987342,-0.9999941770943609
2010-08-10,36.61,6417756.53898734,-0.9999942955143628
2010-08-11,35.02,6417756.718987342,-0.9999945432646432
2010-08-12,35.2,6417756.558987342,-0.999994515217323
2010-08-13,35.04,6417756.82898734,-0.9999945401483831
2010-08-16,35.31,6417757.938987342,-0.9999944980785602
2010-08-17,36.42,6417758.128987342,-0.9999943251211298
2010-08-18,36.61,6417757.558987342,-0.9999942955152694
2010-08-19,36.04,6417757.208987342,-0.9999943843310324
2010-08-20,35.69,6417756.6989873415,-0.9999944388667763
2010-08-23,35.18,6417755.048987342,-0.9999945183323871
2010-08-24,33.53,6417754.848987342,-0.9999947754314726
2010-08-25,33.33,6417755.07898734,-0.999994806595205
2010-08-26,33.56,6417757.118987341,-0.9999947707587904
2010-08-27,35.6,6417756.6989873415,-0.9999944528903681
2010-08-30,35.18,6417757.508987342,-0.9999945183344883
2010-08-31,35.99,6417759.618987341,-0.999994392124022
2010-09-01,38.1,6417759.998987343,-0.999994063349205
2010-09-02,38.48,6417760.798987342,-0.9999940041392621
2010-09-03,39.28,6417760.4489873415,-0.9999938794848588
2010-09-07,38.93,6417761.088987342,-0.9999939340216222
2010-09-08,39.57,6417760.598987342,-0.9999938342979003
2010-09-09,39.08,6417761.168987342,-0.9999939106490611
2010-09-10,39.65,6417762.408987341,-0.9999938218342355
2010-09-13,40.89,6417762.2389873415,-0.9999936286203076
2010-09-14,40.72,6417762.218987342,-0.9999936551092716
2010-09-15,40.7,6417762.388987342,-0.9999936582257907
2010-09-16,40.87,6417762.378987342,-0.9999936317367976
2010-09-17,40.86,6417763.188987342,-0.9999936332957766
2010-09-20,41.67,6417763.008987342,-0.9999935070833963
2010-09-21,41.49,6417763.778987342,-0.9999935351313278
2010-09-22,42.26,6417763.638987342,-0.9999934151516982
2010-09-23,42.12,6417764.82898734,-0.9999934369673675
2010-09-24,43.31,6417764.798987342,-0.9999932515445242
2010-09-27,43.28,6417765.028987342,-0.9999932562192906
2010-09-28,43.51,6417764.618987341,-0.9999932203808362
2010-09-29,43.1,6417764.218987342,-0.9999932842655901
2010-09-30,42.7,52.408101265822786,-0.1852404691515468
2010-10-01,44.56,51.46810126582278,-0.13422102420572646
2010-10-04,43.62,53.43810126582279,-0.18372848273525988
2010-10-05,45.59,54.658101265822786,-0.1659058960303289
2010-10-06,46.81,53.54810126582279,-0.12583268326123442
2010-10-07,45.7,55.60810126582278,-0.17817729863602416
2010-10-08,47.76,55.53810126582278,-0.1400498232482661
2010-10-11,47.69,55.56810126582278,-0.14177380702889375
2010-10-12,47.72,57.38810126582278,-0.16846874269354117
2010-10-13,49.54,57.338101265822786,-0.1360020840186238
2010-10-14,49.49,56.878101265822785,-0.12989359879110773
2010-10-15,49.03,55.99810126582278,-0.1244345988222928
2010-10-18,48.15,54.20810126582278,-0.1117563818757531
2010-10-19,46.36,55.518101265822786,-0.16495703305798315
2010-10-20,47.67,56.06810126582278,-0.14978394267369244
2010-10-21,48.22,54.878101265822785,-0.12132528480844773
2010-10-22,47.03,55.88810126582278,-0.15849708730827416
2010-10-25,48.04,56.988101265822785,-0.1570170099909819
2010-10-26,49.14,55.598101265822784,-0.11615686720928908
2010-10-27,47.75,55.588101265822786,-0.1410032198858694
2010-10-28,47.74,55.24810126582278,-0.13589790587911832
2010-10-29,47.4,55.96810126582278,-0.15308901091942062
2010-11-01,48.12,56.67810126582278,-0.15099484765173965
2010-11-02,48.83,56.38810126582278,-0.13403716557492606
2010-11-03,48.54,59.79810126582279,-0.18826854076480992
2010-11-04,51.95,60.268101265822786,-0.13801830638623191
2010-11-05,52.42,60.488101265822785,-0.13338327864461252
2010-11-08,52.64,59.17810126582278,-0.11048176818742816
2010-11-09,51.33,60.018101265822786,-0.144758016041574
2010-11-10,52.17,61.85810126582278,-0.15661814810949515
2010-11-11,54.01,59.808101265822785,-0.09694508173821759
2010-11-12,51.96,58.848101265822784,-0.11704882770488279
2010-11-15,51.0,56.658101265822786,-0.09986394071479165
2010-11-16,48.81,56.268101265822786,-0.1325458136678379
2010-11-17,48.42,57.768101265822786,-0.16182116186936857
2010-11-18,49.92,58.74810126582278,-0.1502704100321044
2010-11-19,50.9,58.85810126582278,-0.13520825671697
2010-11-22,51.01,57.198101265822785,-0.10818717979927639
2010-11-23,49.35,58.20810126582278,-0.15217986969494002
2010-11-24,50.36,56.808101265822785,-0.11350672038218834
2010-11-26,48.96,58.49810126582278,-0.16304975818754253
2010-11-29,50.65,58.50810126582279,-0.13430791797738717
2010-11-30,50.66,60.588101265822786,-0.16386222803491524
2010-12-01,52.74,61.668101265822784,-0.14477665247609695
2010-12-02,53.82,62.31810126582278,-0.13636649854868754
2010-12-03,54.47,62.79810126582279,-0.1326170871085759
2010-12-06,54.95,63.158101265822786,-0.1299611783969904
2010-12-07,55.31,62.14810126582279,-0.11002912601584625
2010-12-08,54.3,63.17810126582278,-0.14052497761001148
2010-12-09,55.33,64.28810126582279,-0.1393430679929747
2010-12-10,56.44,65.60810126582278,-0.1397403840217324
2010-12-13,57.76,65.25810126582279,-0.11489916378780274
2010-12-14,57.41,63.878101265822785,-0.10125694310960165
2010-12-15,56.03,63.56810126582278,-0.11858308043999455
2010-12-16,55.72,64.70810126582279,-0.13890225628626318
2010-12-17,56.86,64.86810126582279,-0.12345206826705801
2010-12-20,57.02,65.94810126582279,-0.13538071748018188
2010-12-21,58.1,66.04810126582278,-0.12033807351757442
2010-12-22,58.2,66.92810126582279,-0.1304101132520824
2010-12-23,59.08,67.15810126582278,-0.12028483702730564
2010-12-27,59.31,66.98810126582279,-0.11461888187208769
2010-12-28,59.14,67.42810126582279,-0.12291761313504124
2010-12-29,59.58,67.31810126582279,-0.11494829949625163
2010-12-30,59.47,67.88810126582278,-0.12399965691868231
2010-12-31,60.04,63.728883034773446,-0.057884005793113036
2011-01-03,59.79,63.31888303477344,-0.05573192175287511
2011-01-04,59.38,63.10888303477345,-0.05908650027475215
2011-01-05,59.17,61.978883034773446,-0.04532000089768495
2011-01-06,58.04,62.67888303477345,-0.07401030155881771
2011-01-07,58.74,63.418883034773444,-0.07377744310330958
2011-01-10,59.48,64.83888303477345,-0.08264921886300003
2011-01-11,60.9,64.85888303477344,-0.06103840907421931
2011-01-12,60.92,62.978883034773446,-0.032691641000311855
2011-01-13,59.04,63.10888303477345,-0.06447401441935618
2011-01-14,59.17,63.238883034773444,-0.0643414753631254
2011-01-18,59.3,61.518883034773445,-0.036068324477205316
2011-01-19,57.58,59.38888303477344,-0.03045827674035062
2011-01-20,55.45,58.13888303477344,-0.046249306736168116
2011-01-21,54.2,58.17888303477345,-0.06839050231327526
2011-01-24,54.24,57.158883034773446,-0.05106613145322836
2011-01-25,53.22,59.09888303477344,-0.09947536624870468
2011-01-26,55.16,57.768883034773445,-0.04516069720792515
2011-01-27,53.83,57.018883034773445,-0.055926788899541946
2011-01-28,53.08,58.31888303477344,-0.08983167650261215
2011-01-31,54.38,60.978883034773446,-0.10821587255067311
2011-02-01,57.04,60.198883034773445,-0.052474113729796934
2011-02-02,56.26,60.82888303477345,-0.0751104213464121
2011-02-03,56.89,60.698883034773445,-0.06275046334199252
2011-02-04,56.76,59.558883034773444,-0.046993544743599736
2011-02-07,55.62,59.57888303477345,-0.06644775519646506
2011-02-08,55.64,57.82888303477345,-0.03785103429124226
2011-02-09,53.89,57.558883034773444,-0.06374138692991904
2011-02-10,53.62,57.45888303477344,-0.06681095823687
2011-02-11,53.52,60.07888303477345,-0.10917118800256631
2011-02-14,56.14,58.588883034773446,-0.04179774230070221
2011-02-15,54.65,59.36888303477345,-0.07948411345400441
2011-02-16,55.43,59.17888303477345,-0.06334832363379705
2011-02-17,55.24,56.88888303477344,-0.028984275078235533
2011-02-18,52.95,54.31888303477344,-0.025200868616851335
2011-02-22,50.38,54.948883034773445,-0.0831478782176901
2011-02-23,51.01,55.798883034773446,-0.08582399457331524
2011-02-24,51.86,56.38888303477344,-0.08031517545720157
2011-02-25,52.45,56.88888303477344,-0.07802724887497203
2011-02-28,52.95,55.558883034773444,-0.046957082149052254
2011-03-01,51.62,55.918883034773444,-0.07687712632064136
2011-03-02,51.98,56.338883034773446,-0.07736899988029688
2011-03-03,52.4,55.64888303477345,-0.058381819321392525
2011-03-04,51.71,54.07888303477345,-0.04380421528399958
2011-03-07,50.14,54.048883034773446,-0.07232125467345152
2011-03-08,50.11,52.38888303477344,-0.04349936289462064
2011-03-09,48.45,51.728883034773446,-0.06338592373180174
2011-03-10,47.79,53.418883034773444,-0.10537253336258035
2011-03-11,49.48,52.86888303477345,-0.06409976606739509
2011-03-14,48.93,55.36888303477345,-0.1162906434419062
2011-03-15,51.43,54.228883034773446,-0.05161240427870706
2011-03-16,50.29,55.93888303477345,-0.10098312172700907
2011-03-17,52.0,55.71888303477345,-0.06674367525372937
2011-03-18,51.78,56.36888303477345,-0.08140808878442041
2011-03-21,52.43,56.21888303477345,-0.06739520300376445
2011-03-22,52.28,58.81888303477344,-0.11116979271618754
2011-03-23,54.88,58.27888303477344,-0.05832100510137472
2011-03-24,54.34,58.488883034773444,-0.07093455746636168
2011-03-25,54.55,58.018883034773445,-0.05978886275170758
2011-03-28,54.08,58.238883034773444,-0.07141076233021582
2011-03-29,54.3,59.17888303477345,-0.08244297263783473
2011-03-30,55.24,59.488883034773444,-0.07142314358616908
2011-03-31,55.55,59.362722513089004,-0.06422755479667108
2011-04-01,55.08,60.05272251308901,-0.08280594625839255
2011-04-04,55.77,60.892722513089005,-0.08412700732813949
2011-04-05,56.61,60.532722513089006,-0.06480333859493592
2011-04-06,56.25,61.722722513089,-0.08866625272286799
2011-04-07,57.44,61.512722513089,-0.06620943353990538
2011-04-08,57.23,59.722722513089,-0.041738259881616946
2011-04-11,55.44,57.98272251308901,-0.04385310663042796
2011-04-12,53.7,56.59272251308901,-0.05111474381569048
2011-04-13,52.31,56.212722513089005,-0.06942774408729735
2011-04-14,51.93,55.45272251308901,-0.06352659262595284
2011-04-15,51.17,54.892722513089005,-0.0678181431464131
2011-04-18,50.61,56.002722513089005,-0.09629393484983906
2011-04-19,51.72,57.582722513089,-0.10181391669621664
2011-04-20,53.3,59.122722513089,-0.09848535834593763
2011-04-21,54.84,59.072722513089005,-0.07165274145187972
2011-04-25,54.79,60.172722513089006,-0.0894545283690319
2011-04-26,55.89,60.45272251308901,-0.07547588137326822
2011-04-27,56.17,59.20272251308901,-0.051226065024602696
2011-04-28,54.92,59.30272251308901,-0.07390423790613787
2011-04-29,55.02,58.622722513089,-0.061456076392299885
2011-05-02,54.34,57.48272251308901,-0.054672471582629
2011-05-03,53.2,55.422722513089006,-0.04010489583156207
2011-05-04,51.14,54.13272251308901,-0.055284906691426494
2011-05-05,49.85,54.45272251308901,-0.08452694926286985
2011-05-06,50.17,56.16272251308901,-0.1067028492376304
2011-05-09,51.88,55.892722513089005,-0.07179329137436985
2011-05-10,51.61,52.55272251308901,-0.01793860466228392
2011-05-11,48.27,53.002722513089005,-0.08929206442028059
2011-05-12,48.72,52.55272251308901,-0.07293099823961391
2011-05-13,48.27,51.63272251308901,-0.06512773972429109
2011-05-16,47.35,51.112722513089004,-0.07361616302331464
2011-05-17,46.83,52.902722513089,-0.11479035907058499
2011-05-18,48.62,52.252722513089005,-0.06952216723595661
2011-05-19,47.97,52.66272251308901,-0.08910899948104012
2011-05-20,48.38,51.70272251308901,-0.06426591002529558
2011-05-23,47.42,53.102722513089006,-0.10701376961771214
2011-05-24,48.82,54.262722513089,-0.10030315953601732
2011-05-25,49.98,54.672722513089006,-0.08583297661764588
2011-05-26,50.39,56.012722513089,-0.1003829533866184
2011-05-27,51.73,55.922722513089006,-0.07497350494886368
2011-05-31,51.64,53.66272251308901,-0.03769325182105032
2011-06-01,49.38,54.06272251308901,-0.08661647611171042
2011-06-02,49.78,54.212722513089005,-0.08176535520824979
2011-06-03,49.93,54.072722513089005,-0.07661390661596901
2011-06-06,49.79,54.042722513089004,-0.0786918629434149
2011-06-07,49.76,53.102722513089006,-0.06294823231078361
2011-06-08,48.82,54.13272251308901,-0.09814253313796328
2011-06-09,49.85,53.212722513089005,-0.06319395727707522
2011-06-10,48.93,52.612722513089004,-0.06999680566183997
2011-06-13,48.33,54.16272251308901,-0.1076888723915137
2011-06-14,49.88,52.81272251308901,-0.05553060651933184
2011-06-15,48.53,52.13272251308901,-0.06910674024715413
2011-06-16,47.85,52.212722513089005,-0.08355669467332083
2011-06-17,47.93,51.692722513089,-0.07279017877489913
2011-06-20,47.41,53.52272251308901,-0.11420798916935027
2011-06-21,49.24,53.142722513089005,-0.07343851290508807
2011-06-22,48.86,53.222722513089,-0.08197105121813497
2011-06-23,48.94,52.712722513089005,-0.07157138415971986
2011-06-24,48.43,52.972722513089,-0.08575588147213964
2011-06-27,48.69,54.722722513089,-0.11024163703927659
2011-06-28,50.44,55.902722513089,-0.09771836267562761
2011-06-29,51.62,57.182722513089004,-0.09727977732812054
2011-06-30,52.9,58.07949790794979,-0.08917945392983218
2011-07-01,53.5,58.19949790794979,-0.08074808334914962
2011-07-05,53.62,58.09949790794979,-0.07710045816655597
2011-07-06,53.52,60.06949790794979,-0.10903200685955794
2011-07-07,55.49,59.69949790794979,-0.07051144574851165
2011-07-08,55.12,57.87949790794979,-0.04767660411184693
2011-07-11,53.3,58.65949790794979,-0.09136624245164993
2011-07-12,54.08,59.469497907949794,-0.09062625543420533
2011-07-13,54.89,58.82949790794979,-0.06696466990274008
2011-07-14,54.25,59.91949790794979,-0.09461858169538484
2011-07-15,55.34,59.62949790794979,-0.07193583810770121
2011-07-18,55.05,60.87949790794979,-0.09575469752993093
2011-07-19,56.3,60.49949790794979,-0.06941376462891213
2011-07-20,55.92,59.91949790794979,-0.0667478541641644
2011-07-21,55.34,60.24949790794979,-0.08148612151840007
2011-07-22,55.67,60.03949790794979,-0.0727770561081128
2011-07-25,55.46,60.65949790794979,-0.08571613823510338
2011-07-26,56.08,59.02949790794979,-0.04996650848274564
2011-07-27,54.45,58.61949790794979,-0.07112817503993552
2011-07-28,54.04,57.53949790794979,-0.06081905534782728
2011-07-29,52.96,57.74949790794979,-0.08293574977195539
2011-08-01,53.17,56.01949790794979,-0.05086618078284155
2011-08-02,51.44,55.22949790794979,-0.0686136584885435
2011-08-03,50.65,51.37949790794979,-0.014198229598442969
2011-08-04,46.8,50.56949790794979,-0.07454093997158728
2011-08-05,45.99,46.469497907949794,-0.010318551513072483
2011-08-08,41.89,49.62949790794979,-0.1559455209944821
2011-08-09,45.05,48.12949790794979,-0.06398358681903349
2011-08-10,43.55,50.399497907949794,-0.13590409016494165
2011-08-11,45.82,49.97949790794979,-0.08322408351541644
2011-08-12,45.4,51.25949790794979,-0.11431048190273141
2011-08-15,46.68,50.58949790794979,-0.0772788438237384
2011-08-16,46.01,51.18949790794979,-0.10118282303264026
2011-08-17,46.61,47.42949790794979,-0.017278232831818174
2011-08-18,42.85,46.51949790794979,-0.07888085798369515
2011-08-19,41.94,46.17949790794979,-0.09180476401888216
2011-08-22,41.6,47.469497907949794,-0.12364777734391874
2011-08-23,42.89,48.04949790794979,-0.10737881003114813
2011-08-24,43.47,48.07949790794979,-0.09587242189539646
2011-08-25,43.5,49.10949790794979,-0.1142242976799347
2011-08-26,44.53,50.38949790794979,-0.11628410980902737
2011-08-29,45.81,51.18949790794979,-0.10508987444306128
2011-08-30,46.61,51.68949790794979,-0.09826943796195342
2011-08-31,47.11,51.03949790794979,-0.07698935273690732
2011-09-01,46.46,49.51949790794979,-0.061783702121475326
2011-09-02,44.94,48.93949790794979,-0.0817233130481323
2011-09-06,44.36,49.74949790794979,-0.10833270956667418
2011-09-07,45.17,48.84949790794979,-0.07532314692124986
2011-09-08,44.27,46.56949790794979,-0.049377768952867385
2011-09-09,41.99,45.88949790794979,-0.0849758242239178
2011-09-12,41.31,46.57949790794979,-0.1131291264316191
2011-09-13,42.0,46.28949790794979,-0.09266676247989947
2011-09-14,41.71,47.11949790794979,-0.11480381048451549
2011-09-15,42.54,46.16949790794979,-0.07861246217548401
2011-09-16,41.59,44.79949790794979,-0.07164138121691432
2011-09-19,40.22,43.12949790794979,-0.0674595821671623
2011-09-20,38.55,40.16949790794979,-0.04031660818019045
2011-09-21,35.59,36.719497907949794,-0.03076016754862143
2011-09-22,32.14,36.94949790794979,-0.13016409370247528
2011-09-23,32.37,38.34949790794979,-0.15592115240471638
2011-09-26,33.77,39.399497907949794,-0.14288247837833246
2011-09-27,34.82,36.87949790794979,-0.05584397903383176
2011-09-28,32.3,35.91949790794979,-0.10076694048523205
2011-09-29,31.34,35.02949790794979,-0.10532545792249204
2011-09-30,30.45,35.239633507853405,-0.13591609875244592
2011-10-03,29.87,37.4996335078534,-0.20345888197162132
2011-10-04,32.13,39.7896335078534,-0.1925032434978723
2011-10-05,34.42,40.2496335078534,-0.14483693389943386
2011-10-06,34.88,39.379633507853406,-0.11426296049596418
2011-10-07,34.01,41.3996335078534,-0.17849514311404735
2011-10-10,36.03,40.8196335078534,-0.11733651422744673
2011-10-11,35.45,41.2596335078534,-0.14080671624840257
2011-10-12,35.89,40.6096335078534,-0.11621955433162634
2011-10-13,35.24,42.139633507853404,-0.16373264154201872
2011-10-14,36.77,40.4796335078534,-0.09164197366395854
2011-10-17,35.11,40.7496335078534,-0.13839715900184757
2011-10-18,35.38,39.7496335078534,-0.10992890052659443
2011-10-19,34.38,40.1596335078534,-0.14391649034155563
2011-10-20,34.79,41.949633507853406,-0.17067213487128674
2011-10-21,36.58,44.8696335078534,-0.18474930280860202
2011-10-24,39.5,43.5796335078534,-0.09361330464420314
2011-10-25,38.21,44.669633507853405,-0.14460905542727887
2011-10-26,39.3,48.1196335078534,-0.18328555030274674
2011-10-27,42.75,48.169633507853405,-0.11251141254728059
2011-10-28,42.8,45.629633507853406,-0.062013066735817524
2011-10-31,40.26,44.129633507853406,-0.08768786867819234
2011-11-01,38.76,45.1496335078534,-0.14152127074834353
2011-11-02,39.78,45.4796335078534,-0.12532276687913924
2011-11-03,40.11,45.6896335078534,-0.12212033845476877
2011-11-04,40.32,46.629633507853406,-0.135313812980982
2011-11-07,41.26,47.2596335078534,-0.1269504873933568
2011-11-08,41.89,44.169633507853405,-0.051610876677255724
2011-11-09,38.8,44.5696335078534,-0.12945211916173294
2011-11-10,39.2,45.2296335078534,-0.13331157120268167
2011-11-11,39.86,45.059633507853405,-0.11539449176716376
2011-11-14,39.69,44.959633507853404,-0.1172081063991085
2011-11-15,39.59,43.58963350785341,-0.0917565298440236
2011-11-16,38.22,42.199633507853406,-0.09430493056563616
2011-11-17,36.83,42.309633507853405,-0.12951266776717152
2011-11-18,36.94,41.5096335078534,-0.11008609620677212
2011-11-21,36.14,41.0096335078534,-0.11874364853616304
2011-11-22,35.64,39.7496335078534,-0.1033879597164451
2011-11-23,34.38,39.1896335078534,-0.12272718771124946
2011-11-25,33.82,41.309633507853405,-0.18130476772275272
2011-11-28,35.94,41.849633507853405,-0.1412111173385645
2011-11-29,36.48,44.9696335078534,-0.18878591719834215
2011-11-30,39.6,44.6496335078534,-0.11309462387782476
2011-12-01,39.28,44.669633507853405,-0.1206554225905132
2011-12-02,39.3,45.599633507853405,-0.13815096796268
2011-12-05,40.23,45.9096335078534,-0.12371332711427185
2011-12-06,40.54,45.7896335078534,-0.11464676839907517
2011-12-07,40.42,43.709633507853404,-0.07526106361112239
2011-12-08,38.34,45.099633507853405,-0.1498822270180159
2011-12-09,39.73,43.9096335078534,-0.09518716450015141
2011-12-12,38.54,43.1496335078534,-0.1068290303558298
2011-12-13,37.78,42.809633507853405,-0.1174883570757671
2011-12-14,37.44,42.239633507853405,-0.11362867310297653
2011-12-15,36.87,42.3596335078534,-0.12959586883195384
2011-12-16,36.99,41.1096335078534,-0.10021090329268934
2011-12-19,35.74,42.949633507853406,-0.16786251520714635
2011-12-20,37.58,43.1196335078534,-0.1284712567615971
2011-12-21,37.75,43.769633507853406,-0.13752990430622014
2011-12-22,38.4,43.6896335078534,-0.12107296589939509
2011-12-23,38.32,43.2296335078534,-0.11357101852277973
2011-12-27,37.86,41.6796335078534,-0.09164268460119007
2011-12-28,36.31,41.9096335078534,-0.1336120848397323
2011-12-29,36.54,42.1596335078534,-0.1332941736034443
2011-12-30,36.79,44.549214659685866,-0.1741717495798517
2012-01-03,39.5,44.879214659685864,-0.11985982153377361
2012-01-04,39.83,44.34921465968586,-0.10190066936616815
2012-01-05,39.3,43.91921465968586,-0.10517525633093605
2012-01-06,38.87,44.089214659685865,-0.11837849006773515
2012-01-09,39.04,45.64921465968586,-0.14478265856176165
2012-01-10,40.6,46.699214659685865,-0.1306063646708634
2012-01-11,41.65,47.49921465968586,-0.12314339724547663
2012-01-12,42.45,47.049214659685866,-0.09775327161043357
2012-01-13,42.0,48.119214659685866,-0.12716779986878146
2012-01-17,43.07,49.519214659685865,-0.13023661025335764
2012-01-18,44.47,49.41921465968586,-0.10014757809826602
2012-01-19,44.37,48.14921465968586,-0.07848964279889081
2012-01-20,43.1,48.92921465968586,-0.11913566772386219
2012-01-23,43.88,49.019214659685865,-0.10484081997977068
2012-01-24,43.97,51.129214659685864,-0.14002199539612192
2012-01-25,46.08,51.549214659685866,-0.10609695406209696
2012-01-26,46.5,51.17921465968586,-0.09142802778042047
2012-01-27,46.13,51.14921465968586,-0.09812887046419971
2012-01-30,46.1,51.25921465968587,-0.10064950651191817
2012-01-31,46.21,51.20921465968586,-0.09762334167607267
2012-02-01,46.16,50.559214659685864,-0.0870111351471139
2012-02-02,45.51,51.52921465968586,-0.11681169021182514
2012-02-03,46.48,51.77921465968586,-0.10234250740407069
2012-02-06,46.73,50.799214659685866,-0.0801038891436876
2012-02-07,45.75,51.57921465968587,-0.11301480059644953
2012-02-08,46.53,51.46921465968586,-0.09596444578266672
2012-02-09,46.42,49.989214659685864,-0.07139969459380768
2012-02-10,44.94,49.70921465968586,-0.09594226527891003
2012-02-13,44.66,48.00921465968587,-0.06976191307078938
2012-02-14,42.96,47.449214659685865,-0.09461093701725731
2012-02-15,42.4,48.88921465968586,-0.1327330517550097
2012-02-16,43.84,48.089214659685865,-0.08836107409439697
2012-02-17,43.04,49.019214659685865,-0.12197695742774228
2012-02-21,43.97,49.16921465968586,-0.10574125894975361
2012-02-22,44.12,48.82921465968587,-0.09644256399589135
2012-02-23,43.78,48.95921465968586,-0.10578631000694028
2012-02-24,43.91,48.35921465968586,-0.09200345148274103
