date,CNP,dcf,Deviation
2011-11-01,20.23,20.320400324890535,-0.0044487472414509455
2011-11-02,20.08,20.540400324890538,-0.02241437935036905
2011-11-03,20.3,20.550400324890536,-0.012184693287324966
2011-11-04,20.31,20.590400324890535,-0.013618012300206539
2011-11-07,20.35,20.410400324890535,-0.0029592915341731807
2011-11-08,20.17,19.820400324890535,0.017638376086200225
2011-11-09,19.58,19.790400324890538,-0.010631433494850406
2011-11-10,19.55,20.040400324890538,-0.024470585264778855
2011-11-11,19.8,19.490400324890537,0.01588472632417326
2011-11-14,19.25,19.840400324890535,-0.0297574804551628
2011-11-15,19.6,19.510400324890536,0.004592405774224817
2011-11-16,19.27,19.600400324890536,-0.016856815137135772
2011-11-17,19.36,19.600400324890536,-0.01226507218759465
2011-11-18,19.36,19.250400324890535,0.005693371216169085
2011-11-21,19.01,19.140400324890535,-0.006812831637641237
2011-11-22,18.9,18.920400324890537,-0.0010782184594529953
2011-11-23,18.68,18.830400324890537,-0.007987101829786014
2011-11-25,18.59,19.210400324890536,-0.03229502323731881
2011-11-28,18.97,19.460400324890536,-0.025199909390522524
2011-11-29,19.22,20.140400324890535,-0.04569920706854369
2011-11-30,19.9,20.040400324890538,-0.007005864284864605
2011-12-01,19.8,19.870400324890536,-0.0035429746627876346
2011-12-02,19.63,20.030400324890536,-0.01998963167965162
2011-12-05,19.79,19.920400324890537,-0.006546069494778317
2011-12-06,19.68,20.040400324890538,-0.0179836889008107
2011-12-07,19.8,19.660400324890535,0.0071005509960409
2011-12-08,19.42,20.070400324890535,-0.032405946785422746
2011-12-09,19.83,19.680400324890535,0.007601454880989289
2011-12-12,19.44,19.440400324890536,-2.059242010676865e-05
2011-12-13,19.2,19.000400324890535,0.01050502472034709
2011-12-14,18.76,19.340400324890535,-0.03000973687931241
2011-12-15,19.1,19.460400324890536,-0.018519676824405806
2011-12-16,19.22,19.340400324890535,-0.0062253274424513005
2011-12-19,19.1,19.760400324890536,-0.03342039199776148
2011-12-20,19.52,20.000400324890535,-0.02401953546363156
2011-12-21,19.76,20.160400324890535,-0.01986073284448564
2011-12-22,19.92,20.460400324890536,-0.026412011315004702
2011-12-23,20.22,20.550400324890536,-0.01607756149111883
2011-12-27,20.31,20.410400324890535,-0.004919076710518944
2011-12-28,20.17,20.470400324890537,-0.014674863223132495
2011-12-29,20.23,20.330400324890537,-0.004938433247062779
2011-12-30,20.09,20.403150651701328,-0.015348151716716107
2012-01-03,19.89,20.303150651701326,-0.020349090581500695
2012-01-04,19.79,20.313150651701328,-0.025754284043451037
2012-01-05,19.8,20.053150651701326,-0.012623983936401961
2012-01-06,19.54,20.213150651701326,-0.03330260894506665
2012-01-09,19.7,20.063150651701328,-0.01810038004527137
2012-01-10,19.55,19.833150651701327,-0.014276634946905786
2012-01-11,19.32,19.673150651701327,-0.0179508944933936
2012-01-12,19.16,19.603150651701327,-0.022606093253834558
2012-01-13,19.09,19.643150651701326,-0.028159976039964674
2012-01-17,19.13,19.45315065170133,-0.016611738503812368
2012-01-18,18.94,18.943150651701327,-0.00016632141924299848
2012-01-19,18.43,19.32315065170133,-0.04622179207730237
2012-01-20,18.81,19.25315065170133,-0.023017045870472708
2012-01-23,18.74,19.09315065170133,-0.018496195737598864
2012-01-24,18.58,19.233150651701326,-0.033959628535616515
2012-01-25,18.72,18.993150651701328,-0.014381534517911132
2012-01-26,18.48,18.743150651701328,-0.014039830154032318
2012-01-27,18.23,18.853150651701327,-0.033052865444805235
2012-01-30,18.34,18.983150651701326,-0.03388007941893911
2012-01-31,18.47,19.193150651701327,-0.0376775374103171
2012-02-01,18.68,19.09315065170133,-0.021638683904927736
2012-02-02,18.58,19.393150651701326,-0.041929785742678805
2012-02-03,18.88,19.283150651701327,-0.02090688700115295
2012-02-06,18.77,19.383150651701328,-0.031633177841885574
2012-02-07,18.87,19.403150651701328,-0.02747752987500396
2012-02-08,18.89,19.353150651701327,-0.02393153755874944
2012-02-09,18.84,19.423150651701327,-0.030023483942356544
2012-02-10,18.91,19.373150651701327,-0.023906831677926066
2012-02-13,18.86,19.143150651701326,-0.01479122516732434
2012-02-14,18.63,19.353150651701327,-0.037366042600291305
2012-02-15,18.84,19.36315065170133,-0.02701784751415759
2012-02-16,18.85,19.493150651701328,-0.0329936736853359
2012-02-17,18.98,19.463150651701326,-0.024823866410297324
2012-02-21,18.95,19.303150651701326,-0.018294974642919293
2012-02-22,18.79,19.34315065170133,-0.028596719410479143
2012-02-23,18.83,19.313150651701328,-0.0250166666441225
2012-02-24,18.8,19.133150651701328,-0.017412221215730828
2012-02-27,18.62,19.033150651701327,-0.021706897573702255
2012-02-28,18.52,20.00315065170133,-0.07414585219729786
2012-02-29,19.49,19.873150651701327,-0.01927981417825797
2012-03-01,19.36,20.04315065170133,-0.0340839952546752
2012-03-02,19.53,19.82315065170133,-0.014788297624937274
2012-03-05,19.31,19.673150651701327,-0.01845920148382152
2012-03-06,19.16,19.803150651701326,-0.032477188252166944
2012-03-07,19.29,19.93315065170133,-0.03226537856153888
2012-03-08,19.42,19.77315065170133,-0.01786011030421908
2012-03-09,19.26,19.883150651701328,-0.03134063924863972
2012-03-12,19.37,19.983150651701326,-0.03068338233486334
2012-03-13,19.47,19.653150651701328,-0.00931914963392777
2012-03-14,19.14,19.733150651701326,-0.03005858832026831
2012-03-15,19.22,19.583150651701327,-0.01854403605222632
2012-03-16,19.07,19.45315065170133,-0.01969607178607946
2012-03-19,18.94,19.66315065170133,-0.03677694711853097
2012-03-20,19.15,19.643150651701326,-0.02510547622657544
2012-03-21,19.13,19.813150651701328,-0.03447965766326355
2012-03-22,19.3,19.82315065170133,-0.026390893198222742
2012-03-23,19.31,20.00315065170133,-0.03465207375431012
2012-03-26,19.49,20.053150651701326,-0.028082901359619994
2012-03-27,19.54,19.68315065170133,-0.007272750904284586
2012-03-28,19.17,19.86315065170133,-0.034896309445347606
2012-03-29,19.35,20.233150651701326,-0.04364869648351399
2012-03-30,19.72,22.42780738030115,-0.12073437828253686
2012-04-02,19.87,22.37780738030115,-0.11206671581724015
2012-04-03,19.82,22.187807380301148,-0.10671660068598499
2012-04-04,19.63,22.10780738030115,-0.11207838650290425
2012-04-05,19.55,21.97780738030115,-0.11046631441848054
2012-04-09,19.42,21.617807380301148,-0.10166652619468985
2012-04-10,19.06,21.62780738030115,-0.11872712453690237
2012-04-11,19.07,21.81780738030115,-0.1259433330033929
2012-04-12,19.26,21.72780738030115,-0.11357829794360708
2012-04-13,19.17,21.87780738030115,-0.12376959597602388
2012-04-16,19.32,22.03780738030115,-0.12332476336690856
2012-04-17,19.48,21.87780738030115,-0.1095999858953024
2012-04-18,19.32,21.887807380301147,-0.11731679357760405
2012-04-19,19.33,22.08780738030115,-0.12485654790527934
2012-04-20,19.53,21.83780738030115,-0.10567944574796972
2012-04-23,19.28,22.08780738030115,-0.12712024022833845
2012-04-24,19.53,22.277807380301148,-0.12334281077997189
2012-04-25,19.72,22.40780738030115,-0.11994959322365562
2012-04-26,19.85,22.60780738030115,-0.12198473447292846
2012-04-27,20.05,22.76780738030115,-0.11937062427243716
2012-04-30,20.21,22.97780738030115,-0.1204556785811508
2012-05-01,20.42,22.60780738030115,-0.09677220543764231
2012-05-02,20.05,22.277807380301148,-0.10000119591082635
2012-05-03,19.72,22.60780738030115,-0.12773496039325705
2012-05-04,20.05,22.44780738030115,-0.10681699729860128
2012-05-07,19.89,22.44780738030115,-0.1139446422079391
2012-05-08,19.89,22.32780738030115,-0.10918256946501248
2012-05-09,19.77,22.80780738030115,-0.13319155715620745
2012-05-10,20.25,22.797807380301148,-0.11175668509694603
2012-05-11,20.24,22.637807380301147,-0.10592047807543681
2012-05-14,20.08,22.387807380301147,-0.10308322477045118
2012-05-15,19.83,22.57780738030115,-0.12170390747059778
2012-05-16,20.02,22.387807380301147,-0.10576325497532035
2012-05-17,19.83,22.17780738030115,-0.10586291692597749
2012-05-18,19.62,22.41780738030115,-0.12480290033893415
2012-05-21,19.86,22.53780738030115,-0.1188140148292176
2012-05-22,19.98,22.42780738030115,-0.10914162667774263
2012-05-23,19.87,22.58780738030115,-0.12032187695523522
2012-05-24,20.03,22.73780738030115,-0.11908832434947314
2012-05-25,20.18,22.797807380301148,-0.11482715581512948
2012-05-29,20.24,22.57780738030115,-0.10354448246116488
2012-05-30,20.02,22.78780738030115,-0.12146001298456532
2012-05-31,20.23,22.527807380301148,-0.101998713923238
2012-06-01,19.97,22.33780738030115,-0.10599999095655332
2012-06-04,19.78,22.48780738030115,-0.12041224537849482
2012-06-05,19.93,22.707807380301148,-0.12232829589310656
2012-06-06,20.15,22.87780738030115,-0.11923377686315861
2012-06-07,20.32,22.957807380301148,-0.11489805348591375
2012-06-08,20.4,22.71780738030115,-0.10202601604549855
2012-06-11,20.16,22.85780738030115,-0.11802564154189699
2012-06-12,20.3,22.85780738030115,-0.11190081960816012
2012-06-13,20.3,22.96780738030115,-0.11615420384399655
2012-06-14,20.41,23.17780738030115,-0.11941627328620885
2012-06-15,20.62,23.26780738030115,-0.11379703024973553
2012-06-18,20.71,23.14780738030115,-0.10531482918661783
2012-06-19,20.59,23.137807380301147,-0.11011446929367541
2012-06-20,20.58,22.73780738030115,-0.09489953645093163
2012-06-21,20.18,22.89780738030115,-0.11869290955077483
2012-06-22,20.34,22.83780738030115,-0.10937159328419788
2012-06-25,20.28,22.84780738030115,-0.11238747497998658
2012-06-26,20.29,23.07780738030115,-0.12080035743260331
2012-06-27,20.52,23.17780738030115,-0.11467035413194537
2012-06-28,20.62,23.22780738030115,-0.112270923277621
2012-06-29,20.67,23.376495806150977,-0.11577850797632483
2012-07-02,20.76,23.266495806150978,-0.10772983723179885
2012-07-03,20.65,23.07649580615098,-0.1051500984609719
2012-07-05,20.46,23.18649580615098,-0.11758981732063567
2012-07-06,20.57,23.176495806150978,-0.1124628946477414
2012-07-09,20.56,23.086495806150978,-0.10943608884453748
2012-07-10,20.47,23.13649580615098,-0.11525063382511347
2012-07-11,20.52,23.24649580615098,-0.1172863139841297
2012-07-12,20.63,23.606495806150978,-0.1260879984303055
2012-07-13,20.99,23.31649580615098,-0.09977896445044898
2012-07-16,20.7,23.41649580615098,-0.11600778479576856
2012-07-17,20.8,23.56649580615098,-0.11739105503453373
2012-07-18,20.95,23.536495806150977,-0.1098929860865282
2012-07-19,20.92,23.766495806150978,-0.11976926802201437
2012-07-20,21.15,23.586495806150978,-0.10330045743868321
2012-07-23,20.97,23.16649580615098,-0.09481346788614375
2012-07-24,20.55,23.18649580615098,-0.11370824760210474
2012-07-25,20.57,23.50649580615098,-0.12492273754315109
2012-07-26,20.89,23.806495806150977,-0.12250840400448315
2012-07-27,21.19,23.806495806150977,-0.10990680138128273
2012-07-30,21.19,23.676495806150978,-0.10501958678805012
2012-07-31,21.06,23.516495806150978,-0.10445841193348449
2012-08-01,20.9,23.446495806150978,-0.10860880138357087
2012-08-02,20.83,23.77649580615098,-0.12392472928616849
2012-08-03,21.16,23.676495806150978,-0.10628666618381977
2012-08-06,21.06,23.65649580615098,-0.10975825952531226
2012-08-07,21.04,23.72649580615098,-0.11322766868314871
2012-08-08,21.11,23.626495806150977,-0.10651159726766712
2012-08-09,21.01,23.696495806150978,-0.11337101604084576
2012-08-10,21.08,23.396495806150977,-0.09901037426048942
2012-08-13,20.78,23.16649580615098,-0.10301496722336989
2012-08-14,20.55,23.126495806150977,-0.11140882854659306
2012-08-15,20.51,23.036495806150977,-0.10967361648278018
2012-08-16,20.42,22.856495806150978,-0.10659970919493633
2012-08-17,20.24,23.04649580615098,-0.12177538094107754
2012-08-20,20.43,23.04649580615098,-0.11353117750129504
2012-08-21,20.43,22.99649580615098,-0.1116037777140162
2012-08-22,20.38,22.856495806150978,-0.10834975873618047
2012-08-23,20.24,22.93649580615098,-0.11756354714951056
2012-08-24,20.32,23.07649580615098,-0.11945036323132918
2012-08-27,20.46,23.216495806150977,-0.11873005423241656
2012-08-28,20.6,23.196495806150978,-0.11193482963329604
2012-08-29,20.58,23.13649580615098,-0.11049624055304519
2012-08-30,20.52,23.00649580615098,-0.10807798923842171
2012-08-31,20.39,23.24649580615098,-0.12287855468500997
2012-09-04,20.63,23.25649580615098,-0.11293600841861628
2012-09-05,20.64,23.606495806150978,-0.12566438621432408
2012-09-06,20.99,23.56649580615098,-0.10932876178725315
2012-09-07,20.95,23.54649580615098,-0.1102710070970605
2012-09-10,20.93,23.516495806150978,-0.10998644642772215
2012-09-11,20.9,23.31649580615098,-0.10363889266385817
2012-09-12,20.7,23.716495806150977,-0.12718977671940201
2012-09-13,21.1,23.63649580615098,-0.1073126840354609
2012-09-14,21.02,23.41649580615098,-0.10234220465734567
2012-09-17,20.8,23.426495806150978,-0.11211646111670492
2012-09-18,20.81,23.336495806150978,-0.10826371821792768
2012-09-19,20.72,23.48649580615098,-0.11779091393559238
2012-09-20,20.87,23.73649580615098,-0.12076322594374556
2012-09-21,21.12,23.90649580615098,-0.11655810323460414
2012-09-24,21.29,24.036495806150977,-0.11426356937803495
2012-09-25,21.42,24.06649580615098,-0.10996598040145833
2012-09-26,21.45,23.91649580615098,-0.10312948126441801
2012-09-27,21.3,23.91649580615098,-0.10940130307375773
2012-09-28,21.3,22.83041800979856,-0.0670341650836932
2012-10-01,21.15,22.88041800979856,-0.0756287760589649
2012-10-02,21.2,23.20041800979856,-0.08622336067193692
2012-10-03,21.52,23.19041800979856,-0.07203052610318472
2012-10-04,21.51,23.090418009798558,-0.06844475527155447
2012-10-05,21.41,23.090418009798558,-0.07277555603737718
2012-10-08,21.41,23.04041800979856,-0.07076338671916371
2012-10-09,21.36,22.97041800979856,-0.07010834583469927
2012-10-10,21.29,22.860418009798558,-0.0686959446290718
2012-10-11,21.18,22.81041800979856,-0.07147690187431854
2012-10-12,21.13,23.08041800979856,-0.08450531567368191
2012-10-15,21.4,23.12041800979856,-0.0744111983213036
2012-10-16,21.44,23.430418009798558,-0.08495017071253985
2012-10-17,21.75,23.37041800979856,-0.06933628697266614
2012-10-18,21.69,23.090418009798558,-0.06064931389307382
2012-10-19,21.41,22.92041800979856,-0.06589836228784529
2012-10-22,21.24,22.72041800979856,-0.06515804459055763
2012-10-23,21.04,22.80041800979856,-0.07720990067120759
2012-10-24,21.12,23.06041800979856,-0.08414496254899018
2012-10-25,21.38,23.15041800979856,-0.07647455907920198
2012-10-26,21.47,23.35041800979856,-0.08053037889983294
2012-10-31,21.67,23.42041800979856,-0.07473897387596684
2012-11-01,21.74,23.22041800979856,-0.06375501117912064
2012-11-02,21.54,23.05041800979856,-0.06552670798232352
2012-11-05,21.37,23.16041800979856,-0.0773050818444243
2012-11-06,21.48,22.31041800979856,-0.03722108700221782
2012-11-07,20.63,22.07041800979856,-0.06526464560657885
2012-11-08,20.39,21.83041800979856,-0.06598215431110976
2012-11-09,20.15,21.840418009798558,-0.07739861064198339
2012-11-12,20.16,21.64041800979856,-0.068409862005819
2012-11-13,19.96,21.17041800979856,-0.05717496977330949
2012-11-14,19.49,20.81041800979856,-0.06344985522044033
2012-11-15,19.13,21.26041800979856,-0.10020583832437757
2012-11-16,19.58,21.06041800979856,-0.07029385689827161
2012-11-19,19.38,21.04041800979856,-0.07891563794147538
2012-11-20,19.36,20.98041800979856,-0.07723478193054922
2012-11-21,19.3,20.94041800979856,-0.07833740515738341
2012-11-23,19.26,21.24041800979856,-0.0932381843372837
2012-11-26,19.56,21.30041800979856,-0.08170816220592192
2012-11-27,19.62,21.42041800979856,-0.08405148811638385
2012-11-28,19.74,21.44041800979856,-0.0793089952360746
2012-11-29,19.76,21.41041800979856,-0.07708481025654135
2012-11-30,19.73,21.44041800979856,-0.07977540405307748
2012-12-03,19.76,21.31041800979856,-0.07275399333254162
2012-12-04,19.63,21.60041800979856,-0.09122129066690854
2012-12-05,19.92,21.54041800979856,-0.07522685999229195
2012-12-06,19.86,21.520418009798558,-0.07715547202858908
2012-12-07,19.84,21.60041800979856,-0.08149925658845969
2012-12-10,19.92,21.56041800979856,-0.07608470341590956
2012-12-11,19.88,21.53041800979856,-0.07665517729602134
2012-12-12,19.85,21.51041800979856,-0.0771913409140722
2012-12-13,19.83,21.35041800979856,-0.07121256403976639
2012-12-14,19.67,21.520418009798558,-0.08598429681784225
2012-12-17,19.84,21.58041800979856,-0.08064802122963166
2012-12-18,19.9,21.40041800979856,-0.07011162160998763
2012-12-19,19.72,21.35041800979856,-0.07636468799113427
2012-12-20,19.67,21.14041800979856,-0.06955482191113815
2012-12-21,19.46,21.07041800979856,-0.07643028292317933
2012-12-24,19.39,20.81041800979856,-0.06825514072469652
2012-12-26,19.13,20.73041800979856,-0.07720143457995376
2012-12-27,19.05,20.680418009798558,-0.07883873570766564
2012-12-28,19.0,20.930418009798558,-0.09223026548704538
2012-12-31,19.25,21.123045645123014,-0.08867308609710223
2013-01-02,19.62,21.183045645123013,-0.07378757858093332
2013-01-03,19.68,21.323045645123013,-0.07705492322569829
2013-01-04,19.82,21.10304564512301,-0.060799074536405984
2013-01-07,19.6,20.973045645123012,-0.06546715571766726
2013-01-08,19.47,21.17304564512301,-0.08043460887334797
2013-01-09,19.67,21.293045645123012,-0.07622421292722659
2013-01-10,19.79,21.543045645123012,-0.08137408581872796
2013-01-11,20.04,21.383045645123012,-0.06280890325038102
2013-01-14,19.88,21.56304564512301,-0.07805231565252813
2013-01-15,20.06,21.42304564512301,-0.06362520379698267
2013-01-16,19.92,21.413045645123013,-0.06972598246261452
2013-01-17,19.91,21.523045645123013,-0.07494504596232732
2013-01-18,20.02,21.69304564512301,-0.0771235940076096
2013-01-22,20.19,21.663045645123013,-0.06799808619960312
2013-01-23,20.16,21.74304564512301,-0.07280698716088518
2013-01-24,20.24,21.83304564512301,-0.07296488410350854
2013-01-25,20.33,21.753045645123013,-0.06541822549073995
2013-01-28,20.25,22.033045645123014,-0.0809259724616278
2013-01-29,20.53,22.01304564512301,-0.06737121564328286
2013-01-30,20.51,21.94304564512301,-0.06530750873416302
2013-01-31,20.44,22.06304564512301,-0.07356398890838456
2013-02-01,20.56,22.033045645123014,-0.06685619722523795
2013-02-04,20.53,22.17304564512301,-0.0741010356186409
2013-02-05,20.67,22.283045645123014,-0.07238892164079247
2013-02-06,20.78,22.373045645123014,-0.07120379006021793
2013-02-07,20.87,22.413045645123013,-0.06884587081804172
2013-02-08,20.91,22.42304564512301,-0.06747725840053742
2013-02-11,20.92,22.553045645123014,-0.07240909590745892
2013-02-12,21.05,22.283045645123014,-0.055335597510337786
2013-02-13,20.78,21.933045645123013,-0.05257115969114856
2013-02-14,20.43,21.913045645123013,-0.06767866362077701
2013-02-15,20.41,22.01304564512301,-0.07282252855720428
2013-02-19,20.51,22.203045645123012,-0.07625285612538901
2013-02-20,20.7,22.17304564512301,-0.06643406903584348
2013-02-21,20.67,22.40304564512301,-0.07735759113182372
2013-02-22,20.9,22.023045645123013,-0.050994111496640904
2013-02-25,20.52,22.203045645123012,-0.07580246746430941
2013-02-26,20.7,22.733045645123013,-0.08943129208730416
2013-02-27,21.23,22.933045645123013,-0.07426164284834913
2013-02-28,21.43,23.033045645123014,-0.06959764113793787
2013-03-01,21.53,23.15304564512301,-0.07010074052460091
2013-03-04,21.65,23.363045645123012,-0.07332287370164037
2013-03-05,21.86,23.213045645123014,-0.058288156832504434
2013-03-06,21.71,23.133045645123012,-0.06151570644667892
2013-03-07,21.63,23.323045645123013,-0.07259110456172524
2013-03-08,21.82,23.35304564512301,-0.06564649718154292
2013-03-11,21.85,23.273045645123013,-0.06114565608739819
2013-03-12,21.77,23.373045645123014,-0.06858522716561344
2013-03-13,21.87,23.343045645123013,-0.06310426100849309
2013-03-14,21.84,24.913045645123013,-0.12335086158863895
2013-03-15,23.41,24.613045645123012,-0.04887837378879567
2013-03-18,23.11,24.473045645123012,-0.05569579139793912
2013-03-19,22.97,24.623045645123014,-0.06713408523654452
2013-03-20,23.12,24.94304564512301,-0.07308833376085577
2013-03-21,23.44,24.933045645123013,-0.05988220076976658
2013-03-22,23.43,24.913045645123013,-0.059528877610888764
2013-03-25,23.41,25.253045645123013,-0.07298310354414417
2013-03-26,23.75,25.17304564512301,-0.05653053131450181
2013-03-27,23.67,25.463045645123014,-0.07041756395179843
2013-03-28,23.96,24.370202386937013,-0.016832128860648665
2013-04-01,23.8,24.530202386937013,-0.029767483179260923
2013-04-02,23.96,24.300202386937013,-0.01399998162648608
2013-04-03,23.73,24.510202386937014,-0.031831739886114985
2013-04-04,23.94,24.440202386937013,-0.02046637662887618
2013-04-05,23.87,24.640202386937013,-0.031257957010342285
2013-04-08,24.07,24.510202386937014,-0.017959965404921507
2013-04-09,23.94,24.670202386937014,-0.02959855681296142
2013-04-10,24.1,24.800202386937013,-0.028233736806350773
2013-04-11,24.23,24.590202386937012,-0.014648207496184007
2013-04-12,24.02,24.080202386937014,-0.00250007811270192
2013-04-15,23.51,24.420202386937014,-0.03727251611247506
2013-04-16,23.85,24.140202386937013,-0.012021539102507584
2013-04-17,23.57,24.31020238693701,-0.03044821985253221
2013-04-18,23.74,24.710202386937013,-0.03926323110368002
2013-04-19,24.14,24.590202386937012,-0.01830820177292125
2013-04-22,24.02,24.760202386937014,-0.029894843966523088
2013-04-23,24.19,24.760202386937014,-0.023028987325153683
2013-04-24,24.19,24.890202386937013,-0.02813164698510029
2013-04-25,24.32,24.830202386937014,-0.020547653176013925
2013-04-26,24.26,25.090202386937012,-0.033088708258856014
2013-04-29,24.52,25.250202386937012,-0.02891867462079345
2013-04-30,24.68,24.910202386937012,-0.009241289306333833
2013-05-01,24.34,24.710202386937013,-0.014981762639577512
2013-05-02,24.14,24.910202386937012,-0.030919154127021842
2013-05-03,24.34,24.750202386937012,-0.01657369828836286
2013-05-06,24.18,24.95020238693701,-0.030869584742938216
2013-05-07,24.38,24.79020238693701,-0.016546955951967757
2013-05-08,24.22,24.660202386937012,-0.0178507207698424
2013-05-09,24.09,24.780202386937013,-0.02785297618476501
2013-05-10,24.21,24.650202386937014,-0.01785796238209758
2013-05-13,24.08,24.70020238693701,-0.02510920263815386
2013-05-14,24.13,24.980202386937012,-0.03403504798590473
2013-05-15,24.41,24.670202386937014,-0.010547233575789017
2013-05-16,24.1,24.870202386937013,-0.03096888296098299
2013-05-17,24.3,24.840202386937012,-0.021747100869882297
2013-05-20,24.27,24.940202386937013,-0.026872371624700464
2013-05-21,24.37,24.31020238693701,0.002459774382426394
2013-05-22,23.74,24.43020238693701,-0.028252012652423608
2013-05-23,23.86,24.13020238693701,-0.011197684238375305
2013-05-24,23.56,24.000202386937012,-0.018341611451435536
2013-05-28,23.43,23.61020238693701,-0.007632394842863044
2013-05-29,23.04,23.77020238693701,-0.03071923305702684
2013-05-30,23.2,23.750202386937012,-0.023166218879870804
2013-05-31,23.18,23.77020238693701,-0.02482950617456081
2013-06-03,23.2,23.68020238693701,-0.020278643699511267
2013-06-04,23.11,23.420202386937014,-0.013245077126662008
2013-06-05,22.85,23.72020238693701,-0.03668612825227158
2013-06-06,23.15,23.960202386937013,-0.033814505147032214
2013-06-07,23.39,23.900202386937014,-0.021347199436933306
2013-06-10,23.33,23.690202386937013,-0.015204698594539434
2013-06-11,23.12,23.640202386937013,-0.02200498872312795
2013-06-12,23.07,24.190202386937013,-0.046308103132776446
2013-06-13,23.62,24.280202386937013,-0.027190975446407584
2013-06-14,23.71,24.11020238693701,-0.016598881275000865
2013-06-17,23.54,24.240202386937014,-0.028885995907127926
2013-06-18,23.67,23.660202386937012,0.00041409675634884735
2013-06-19,23.09,23.06020238693701,0.0012921661554829988
2013-06-20,22.49,23.330202386937014,-0.036013506141183704
2013-06-21,22.76,23.190202386937013,-0.018551040640306993
2013-06-24,22.62,23.640202386937013,-0.04315539986665895
2013-06-25,23.07,23.870202386937013,-0.03352306670742444
2013-06-26,23.3,24.06020238693701,-0.031595843406111435
2013-06-27,23.49,24.06020238693701,-0.023698985476805157
2013-06-28,23.49,24.42515309845995,-0.038286478479388375
2013-07-01,23.27,24.60515309845995,-0.05426314939464938
2013-07-02,23.45,24.51515309845995,-0.04344876388011887
2013-07-03,23.36,24.49515309845995,-0.04634194748230913
2013-07-05,23.34,24.83515309845995,-0.06020309568990201
2013-07-08,23.68,25.01515309845995,-0.053373772817011056
2013-07-09,23.86,25.19515309845995,-0.05299245824156407
2013-07-10,24.04,25.46515309845995,-0.055964835277041436
2013-07-11,24.31,25.55515309845995,-0.04872414943720249
2013-07-12,24.4,25.795153098459952,-0.054085862298807186
2013-07-15,24.64,25.66515309845995,-0.039943385279141985
2013-07-16,24.51,25.615153098459952,-0.043144504903482095
2013-07-17,24.46,25.89515309845995,-0.05542168810522696
2013-07-18,24.74,25.795153098459952,-0.040905091527561055
2013-07-19,24.64,25.73515309845995,-0.04255475358044347
2013-07-22,24.58,25.93515309845995,-0.05225159432509463
2013-07-23,24.78,25.60515309845995,-0.03222605603204065
2013-07-24,24.45,25.865153098459952,-0.05471272847575814
2013-07-25,24.71,25.975153098459952,-0.04870628071620342
2013-07-26,24.82,25.82515309845995,-0.03892147684963354
2013-07-29,24.67,25.98515309845995,-0.05061171252202057
2013-07-30,24.83,25.975153098459952,-0.04408648118912717
2013-07-31,24.82,26.31515309845995,-0.056817191709496506
2013-08-01,25.16,26.26515309845995,-0.04207678113723812
2013-08-02,25.11,25.73515309845995,-0.024291796363836715
2013-08-05,24.58,25.77515309845995,-0.04636841899229538
2013-08-06,24.62,25.68515309845995,-0.04146960286266754
2013-08-07,24.53,25.55515309845995,-0.04011531821038983
2013-08-08,24.4,25.40515309845995,-0.0395649297827253
2013-08-09,24.25,25.26515309845995,-0.04017997019467223
2013-08-12,24.11,25.18515309845995,-0.04268995682721077
2013-08-13,24.03,24.705153098459952,-0.027328432079299247
2013-08-14,23.55,24.44515309845995,-0.03661883788800424
2013-08-15,23.29,24.33515309845995,-0.042948285315126844
2013-08-16,23.18,24.08515309845995,-0.037581372007879366
2013-08-19,22.93,24.46515309845995,-0.06274855882903041
2013-08-20,23.31,24.15515309845995,-0.03498852170445721
2013-08-21,23.0,24.16515309845995,-0.04821625146393982
2013-08-22,23.01,24.32515309845995,-0.05406556304647525
2013-08-23,23.17,24.14515309845995,-0.04038711597658684
2013-08-26,22.99,24.19515309845995,-0.04980969095569232
2013-08-27,23.04,24.35515309845995,-0.05399896659007708
2013-08-28,23.2,24.205153098459952,-0.04152640945385744
2013-08-29,23.05,24.08515309845995,-0.042978888040622
2013-08-30,22.93,23.91515309845995,-0.04119367726411882
2013-09-03,22.76,24.08515309845995,-0.05501950072904804
2013-09-04,22.93,23.91515309845995,-0.04119367726411882
2013-09-05,22.76,23.96515309845995,-0.05028772791513669
2013-09-06,22.81,24.17515309845995,-0.05646926383051187
2013-09-09,23.02,24.26515309845995,-0.051314454658807795
2013-09-10,23.11,24.01515309845995,-0.037690915179632856
2013-09-11,22.86,24.02515309845995,-0.048497218464536584
2013-09-12,22.87,24.045153098459952,-0.04887276423851161
2013-09-13,22.89,24.02515309845995,-0.04724852715018546
2013-09-16,22.87,24.64515309845995,-0.07202848736090328
2013-09-17,23.49,25.46515309845995,-0.07756297756479624
2013-09-18,24.31,25.365153098459952,-0.04159853064415442
2013-09-19,24.21,25.07515309845995,-0.03450240543149807
2013-09-20,23.92,25.40515309845995,-0.05845873444273708
2013-09-23,24.25,25.18515309845995,-0.03713112621567238
2013-09-24,24.03,25.15515309845995,-0.044728533118283176
2013-09-25,24.0,25.24515309845995,-0.0493224617653798
2013-09-26,24.09,25.08515309845995,-0.03967099959701048
2013-09-27,23.93,25.12515309845995,-0.04756799267158329
2013-09-30,23.97,24.698564315969385,-0.029498245592287975
2013-10-01,24.19,24.918564315969384,-0.029237812689813514
2013-10-02,24.41,24.378564315969385,0.0012894805298284684
