date,ZBH,dcf,Deviation
2010-02-11,57.6,,
2010-02-12,57.24,,
2010-02-16,58.36,,
2010-02-17,58.34,,
2010-02-18,58.4,,
2010-02-19,58.1,,
2010-02-22,58.14,,
2010-02-23,57.38,,
2010-02-24,57.44,,
2010-02-25,57.24,,
2010-02-26,57.33,,
2010-03-01,58.23,,
2010-03-02,59.06,,
2010-03-03,59.04,,
2010-03-04,58.78,,
2010-03-05,60.1,,
2010-03-08,59.55,,
2010-03-09,59.11,,
2010-03-10,58.86,,
2010-03-11,57.03,,
2010-03-12,59.24,,
2010-03-15,58.24,,
2010-03-16,57.81,,
2010-03-17,57.64,,
2010-03-18,57.44,,
2010-03-19,56.97,,
2010-03-22,58.2,,
2010-03-23,58.46,,
2010-03-24,58.05,,
2010-03-25,57.48,,
2010-03-26,57.31,,
2010-03-29,58.61,,
2010-03-30,59.03,,
2010-03-31,59.2,,
2010-04-01,59.99,,
2010-04-05,59.5,,
2010-04-06,58.95,,
2010-04-07,59.08,,
2010-04-08,59.08,,
2010-04-09,59.55,,
2010-04-12,59.34,,
2010-04-13,60.09,,
2010-04-14,61.03,,
2010-04-15,61.0,,
2010-04-16,60.48,,
2010-04-19,60.37,,
2010-04-20,61.18,,
2010-04-21,60.22,,
2010-04-22,60.62,,
2010-04-23,60.97,,
2010-04-26,61.14,,
2010-04-27,60.82,,
2010-04-28,61.45,,
2010-04-29,61.61,,
2010-04-30,60.91,,
2010-05-03,61.33,,
2010-05-04,60.24,,
2010-05-05,60.31,,
2010-05-06,59.74,,
2010-05-07,58.5,,
2010-05-10,60.88,,
2010-05-11,60.7,,
2010-05-12,61.1,,
2010-05-13,60.65,,
2010-05-14,59.56,,
2010-05-17,59.04,,
2010-05-18,58.7,,
2010-05-19,58.37,,
2010-05-20,56.07,,
2010-05-21,55.83,,
2010-05-24,55.61,,
2010-05-25,54.85,,
2010-05-26,54.23,,
2010-05-27,55.32,,
2010-05-28,55.93,,
2010-06-01,54.17,,
2010-06-02,55.1,,
2010-06-03,55.23,,
2010-06-04,53.18,,
2010-06-07,52.66,,
2010-06-08,52.99,,
2010-06-09,53.22,,
2010-06-10,54.06,,
2010-06-11,54.01,,
2010-06-14,53.66,,
2010-06-15,54.36,,
2010-06-16,55.16,,
2010-06-17,55.01,,
2010-06-18,55.05,,
2010-06-21,55.0,,
2010-06-22,54.58,,
2010-06-23,54.18,,
2010-06-24,53.21,,
2010-06-25,53.27,,
2010-06-28,54.57,,
2010-06-29,54.6,,
2010-06-30,54.05,,
2010-07-01,53.88,,
2010-07-02,54.32,,
2010-07-06,55.04,,
2010-07-07,56.22,,
2010-07-08,56.33,,
2010-07-09,56.22,,
2010-07-12,56.01,,
2010-07-13,56.92,,
2010-07-14,57.49,,
2010-07-15,57.92,,
2010-07-16,55.91,,
2010-07-19,55.99,,
2010-07-20,55.15,,
2010-07-21,52.97,,
2010-07-22,52.51,,
2010-07-23,52.94,,
2010-07-26,53.32,,
2010-07-27,53.87,,
2010-07-28,53.48,,
2010-07-29,52.16,,
2010-07-30,52.99,,
2010-08-02,53.83,,
2010-08-03,54.19,,
2010-08-04,54.83,,
2010-08-05,54.5,,
2010-08-06,53.98,,
2010-08-09,53.99,,
2010-08-10,53.9,,
2010-08-11,52.01,,
2010-08-12,52.0,,
2010-08-13,51.44,,
2010-08-16,51.0,,
2010-08-17,51.21,,
2010-08-18,51.87,,
2010-08-19,50.22,,
2010-08-20,49.82,,
2010-08-23,49.37,,
2010-08-24,46.97,,
2010-08-25,47.72,,
2010-08-26,47.28,,
2010-08-27,48.01,,
2010-08-30,47.53,,
2010-08-31,47.17,,
2010-09-01,47.7,,
2010-09-02,48.55,,
2010-09-03,49.28,,
2010-09-07,49.0,,
2010-09-08,48.7,,
2010-09-09,48.95,,
2010-09-10,48.99,,
2010-09-13,49.3,,
2010-09-14,49.87,,
2010-09-15,50.57,,
2010-09-16,50.57,,
2010-09-17,50.68,,
2010-09-20,51.6,,
2010-09-21,51.53,,
2010-09-22,50.6,,
2010-09-23,50.33,,
2010-09-24,51.81,,
2010-09-27,50.11,,
2010-09-28,51.69,,
2010-09-29,52.15,,
2010-09-30,52.33,,
2010-10-01,52.65,,
2010-10-04,51.23,,
2010-10-05,52.42,,
2010-10-06,52.75,,
2010-10-07,52.1,,
2010-10-08,51.96,,
2010-10-11,51.62,,
2010-10-12,50.98,,
2010-10-13,50.5,,
2010-10-14,50.31,,
2010-10-15,51.22,,
2010-10-18,52.23,,
2010-10-19,50.66,,
2010-10-20,50.68,,
2010-10-21,51.38,,
2010-10-22,51.29,,
2010-10-25,51.56,,
2010-10-26,51.89,,
2010-10-27,51.89,,
2010-10-28,49.41,,
2010-10-29,47.44,,
2010-11-01,48.1,,
2010-11-02,48.99,,
2010-11-03,49.6,,
2010-11-04,50.76,,
2010-11-05,51.81,,
2010-11-08,51.58,,
2010-11-09,52.07,,
2010-11-10,51.69,,
2010-11-11,51.29,,
2010-11-12,50.95,,
2010-11-15,50.7,,
2010-11-16,50.22,,
2010-11-17,50.0,,
2010-11-18,50.59,,
2010-11-19,50.51,,
2010-11-22,50.22,,
2010-11-23,50.02,,
2010-11-24,50.44,,
2010-11-26,50.11,,
2010-11-29,49.94,,
2010-11-30,49.26,,
2010-12-01,50.13,,
2010-12-02,50.14,,
2010-12-03,50.02,,
2010-12-06,49.92,,
2010-12-07,50.27,,
2010-12-08,51.41,,
2010-12-09,51.86,,
2010-12-10,53.11,,
2010-12-13,52.36,,
2010-12-14,53.62,,
2010-12-15,53.7,,
2010-12-16,54.13,,
2010-12-17,54.5,,
2010-12-20,54.49,,
2010-12-21,54.1,,
2010-12-22,54.97,,
2010-12-23,54.42,,
2010-12-27,54.45,,
2010-12-28,54.16,,
2010-12-29,53.97,,
2010-12-30,53.9,,
2010-12-31,53.68,,
2011-01-03,54.97,,
2011-01-04,54.24,,
2011-01-05,54.28,,
2011-01-06,52.6,,
2011-01-07,52.59,,
2011-01-10,53.0,,
2011-01-11,54.89,,
2011-01-12,55.7,,
2011-01-13,55.44,,
2011-01-14,55.77,,
2011-01-18,56.16,,
2011-01-19,55.93,,
2011-01-20,55.84,,
2011-01-21,56.36,,
2011-01-24,55.43,,
2011-01-25,56.38,,
2011-01-26,55.28,,
2011-01-27,59.08,,
2011-01-28,58.58,,
2011-01-31,59.16,,
2011-02-01,60.21,,
2011-02-02,60.52,,
2011-02-03,60.5,,
2011-02-04,60.65,,
2011-02-07,59.99,,
2011-02-08,59.96,,
2011-02-09,59.37,,
2011-02-10,60.05,,
2011-02-11,60.63,,
2011-02-14,60.78,,
2011-02-15,60.67,,
2011-02-16,61.31,,
2011-02-17,62.25,,
2011-02-18,63.73,,
2011-02-22,62.0,,
2011-02-23,61.46,,
2011-02-24,61.01,,
2011-02-25,62.0,,
2011-02-28,62.34,,
2011-03-01,61.22,,
2011-03-02,62.21,,
2011-03-03,63.22,,
2011-03-04,62.75,,
2011-03-07,61.87,,
2011-03-08,62.78,,
2011-03-09,63.01,,
2011-03-10,61.27,,
2011-03-11,61.68,,
2011-03-14,61.02,,
2011-03-15,60.67,,
2011-03-16,59.41,,
2011-03-17,59.71,,
2011-03-18,60.31,,
2011-03-21,61.36,,
2011-03-22,60.75,,
2011-03-23,60.1,,
2011-03-24,60.0,,
2011-03-25,60.74,,
2011-03-28,60.57,,
2011-03-29,60.96,,
2011-03-30,60.95,,
2011-03-31,60.53,,
2011-04-01,61.28,,
2011-04-04,60.82,,
2011-04-05,60.38,,
2011-04-06,60.7,,
2011-04-07,60.7,,
2011-04-08,59.91,,
2011-04-11,60.42,,
2011-04-12,59.66,,
2011-04-13,59.87,,
2011-04-14,60.17,,
2011-04-15,62.0,,
2011-04-18,61.41,,
2011-04-19,63.32,,
2011-04-20,61.54,,
2011-04-21,62.24,,
2011-04-25,61.44,,
2011-04-26,62.79,,
2011-04-27,62.91,,
2011-04-28,65.76,,
2011-04-29,65.25,,
2011-05-02,65.89,,
2011-05-03,66.14,,
2011-05-04,66.17,,
2011-05-05,66.32,,
2011-05-06,67.5,,
2011-05-09,67.94,,
2011-05-10,69.69,,
2011-05-11,69.15,,
2011-05-12,69.54,,
2011-05-13,68.89,,
2011-05-16,68.88,,
2011-05-17,68.8,,
2011-05-18,68.87,,
2011-05-19,68.28,,
2011-05-20,67.7,,
2011-05-23,67.0,,
2011-05-24,66.97,,
2011-05-25,67.17,,
2011-05-26,68.03,,
2011-05-27,68.18,,
2011-05-31,67.76,,
2011-06-01,66.53,,
2011-06-02,66.33,,
2011-06-03,65.82,,
2011-06-06,65.11,,
2011-06-07,64.47,,
2011-06-08,63.43,,
2011-06-09,64.05,,
2011-06-10,62.86,,
2011-06-13,63.4,,
2011-06-14,63.79,,
2011-06-15,62.79,,
2011-06-16,62.51,,
2011-06-17,62.05,,
2011-06-20,62.24,,
2011-06-21,63.48,,
2011-06-22,62.15,,
2011-06-23,62.01,,
2011-06-24,61.5,,
2011-06-27,62.12,,
2011-06-28,62.86,,
2011-06-29,62.65,,
2011-06-30,63.2,,
2011-07-01,65.09,,
2011-07-05,64.42,,
2011-07-06,64.55,,
2011-07-07,65.73,,
2011-07-08,64.52,,
2011-07-11,62.77,,
2011-07-12,63.57,,
2011-07-13,63.91,,
2011-07-14,63.86,,
2011-07-15,63.68,,
2011-07-18,63.22,,
2011-07-19,63.51,,
2011-07-20,63.86,,
2011-07-21,64.74,,
2011-07-22,63.29,,
2011-07-25,62.24,,
2011-07-26,61.58,,
2011-07-27,60.84,,
2011-07-28,60.24,,
2011-07-29,60.02,,
2011-08-01,58.54,,
2011-08-02,57.29,,
2011-08-03,57.54,,
2011-08-04,56.5,,
2011-08-05,57.56,,
2011-08-08,53.9,,
2011-08-09,54.35,,
2011-08-10,51.48,,
2011-08-11,52.75,,
2011-08-12,53.23,,
2011-08-15,53.38,,
2011-08-16,53.05,,
2011-08-17,52.8,,
2011-08-18,50.47,,
2011-08-19,50.98,,
2011-08-22,51.06,,
2011-08-23,52.81,,
2011-08-24,53.48,,
2011-08-25,53.08,,
2011-08-26,54.18,,
2011-08-29,55.58,,
2011-08-30,55.77,,
2011-08-31,56.89,,
2011-09-01,56.4,,
2011-09-02,54.92,,
2011-09-06,54.78,,
2011-09-07,57.35,,
2011-09-08,56.9,,
2011-09-09,53.82,,
2011-09-12,53.72,,
2011-09-13,55.03,,
2011-09-14,55.86,,
2011-09-15,56.72,,
2011-09-16,56.94,,
2011-09-19,56.5,,
2011-09-20,57.29,,
2011-09-21,55.46,,
2011-09-22,53.46,,
2011-09-23,53.52,,
2011-09-26,55.45,,
2011-09-27,56.53,,
2011-09-28,54.98,,
2011-09-29,55.66,,
2011-09-30,53.48,,
2011-10-03,51.1,,
2011-10-04,51.52,,
2011-10-05,52.04,,
2011-10-06,53.05,,
2011-10-07,52.75,,
2011-10-10,53.79,,
2011-10-11,53.8,,
2011-10-12,53.8,,
2011-10-13,52.99,,
2011-10-14,52.96,,
2011-10-17,51.96,,
2011-10-18,52.56,,
2011-10-19,53.02,,
2011-10-20,53.13,,
2011-10-21,54.64,,
2011-10-24,55.0,,
2011-10-25,53.58,,
2011-10-26,54.02,,
2011-10-27,54.17,,
2011-10-28,54.3,,
2011-10-31,52.63,,
2011-11-01,50.81,,
2011-11-02,51.84,,
2011-11-03,52.69,,
2011-11-04,51.3,,
2011-11-07,52.86,,
2011-11-08,54.05,,
2011-11-09,51.67,,
2011-11-10,51.67,,
2011-11-11,52.5,,
2011-11-14,52.5,,
2011-11-15,52.21,,
2011-11-16,51.16,,
2011-11-17,50.0,,
2011-11-18,48.44,,
2011-11-21,48.14,,
2011-11-22,47.86,,
2011-11-23,47.57,,
2011-11-25,47.41,,
2011-11-28,48.43,,
2011-11-29,48.03,,
2011-11-30,50.55,,
2011-12-01,50.86,,
2011-12-02,48.92,,
2011-12-05,49.61,,
2011-12-06,49.69,,
2011-12-07,49.08,,
2011-12-08,48.08,,
2011-12-09,49.26,,
2011-12-12,48.27,,
2011-12-13,47.72,,
2011-12-14,47.47,,
2011-12-15,47.74,,
2011-12-16,47.52,,
2011-12-19,47.7,,
2011-12-20,50.7,,
2011-12-21,51.83,,
2011-12-22,53.04,,
2011-12-23,53.21,,
2011-12-27,53.28,,
2011-12-28,53.16,,
2011-12-29,53.44,,
2011-12-30,53.42,,
2012-01-03,53.94,,
2012-01-04,53.21,,
2012-01-05,53.84,,
2012-01-06,53.98,,
2012-01-09,54.38,,
2012-01-10,55.52,,
2012-01-11,55.3,,
2012-01-12,55.06,,
2012-01-13,55.04,,
2012-01-17,55.19,,
2012-01-18,55.55,,
2012-01-19,56.14,,
2012-01-20,56.05,,
2012-01-23,56.06,,
2012-01-24,56.55,,
2012-01-25,57.75,,
2012-01-26,59.61,,
2012-01-27,60.5,,
2012-01-30,60.95,,
2012-01-31,60.75,,
2012-02-01,60.85,,
2012-02-02,61.36,,
2012-02-03,62.51,,
2012-02-06,62.59,,
2012-02-07,62.36,,
2012-02-08,62.47,,
2012-02-09,61.03,,
2012-02-10,60.84,,
2012-02-13,61.25,,
2012-02-14,61.79,,
2012-02-15,61.56,,
2012-02-16,61.54,,
2012-02-17,61.53,,
2012-02-21,61.25,,
2012-02-22,61.01,,
2012-02-23,61.4,,
2012-02-24,62.21,,
2012-02-27,62.01,,
2012-02-28,61.42,,
2012-02-29,60.75,,
2012-03-01,60.37,,
2012-03-02,60.24,,
2012-03-05,60.44,,
2012-03-06,59.84,,
2012-03-07,60.33,,
2012-03-08,60.95,,
2012-03-09,61.56,,
2012-03-12,61.46,,
2012-03-13,62.99,,
2012-03-14,62.73,,
2012-03-15,63.87,,
2012-03-16,64.1,,
2012-03-19,64.32,,
2012-03-20,63.85,,
2012-03-21,63.62,,
2012-03-22,63.16,,
2012-03-23,63.49,,
2012-03-26,64.43,,
2012-03-27,64.25,,
2012-03-28,63.62,,
2012-03-29,63.29,,
2012-03-30,64.28,,
2012-04-02,65.25,,
2012-04-03,65.12,,
2012-04-04,64.57,,
2012-04-05,64.72,,
2012-04-09,64.15,,
2012-04-10,63.15,,
2012-04-11,63.19,,
2012-04-12,64.22,,
2012-04-13,63.37,,
2012-04-16,63.21,,
2012-04-17,64.65,,
2012-04-18,64.29,,
2012-04-19,63.06,,
2012-04-20,63.08,,
2012-04-23,62.13,,
2012-04-24,62.39,,
2012-04-25,63.43,,
2012-04-26,62.07,,
2012-04-27,63.02,,
2012-04-30,62.93,,
2012-05-01,64.49,,
2012-05-02,63.77,,
2012-05-03,64.02,,
2012-05-04,63.15,,
2012-05-07,63.49,,
2012-05-08,62.76,,
2012-05-09,62.08,,
2012-05-10,62.13,,
2012-05-11,61.9,,
2012-05-14,61.36,,
2012-05-15,60.81,,
2012-05-16,60.76,,
2012-05-17,59.5,,
2012-05-18,58.86,,
2012-05-21,60.17,,
2012-05-22,60.14,,
2012-05-23,60.0,,
2012-05-24,61.9,,
2012-05-25,62.04,,
2012-05-29,62.28,,
2012-05-30,61.08,,
2012-05-31,60.65,,
2012-06-01,58.93,,
2012-06-04,58.74,,
2012-06-05,59.54,,
2012-06-06,59.95,,
2012-06-07,60.17,,
2012-06-08,60.96,,
2012-06-11,60.02,,
2012-06-12,60.47,,
2012-06-13,59.96,,
2012-06-14,60.63,,
2012-06-15,63.2,,
2012-06-18,62.75,,
2012-06-19,63.3,,
2012-06-20,63.07,,
2012-06-21,61.74,,
2012-06-22,63.17,,
2012-06-25,61.87,,
2012-06-26,61.66,,
2012-06-27,62.56,,
2012-06-28,62.37,,
2012-06-29,64.36,,
2012-07-02,64.49,,
2012-07-03,64.69,,
2012-07-05,63.79,,
2012-07-06,62.72,,
2012-07-09,63.82,,
2012-07-10,63.33,,
2012-07-11,63.26,,
2012-07-12,62.81,,
2012-07-13,63.35,,
2012-07-16,62.98,,
2012-07-17,64.48,,
2012-07-18,64.69,,
2012-07-19,64.32,,
2012-07-20,62.64,,
2012-07-23,61.91,,
2012-07-24,60.84,,
2012-07-25,61.0,,
2012-07-26,58.72,,
2012-07-27,58.84,,
2012-07-30,58.7,,
2012-07-31,58.93,,
2012-08-01,59.16,,
2012-08-02,57.95,,
2012-08-03,59.02,,
2012-08-06,59.78,,
2012-08-07,61.03,,
2012-08-08,61.09,,
2012-08-09,60.9,,
2012-08-10,61.37,,
2012-08-13,61.38,,
2012-08-14,61.48,,
2012-08-15,61.85,,
2012-08-16,61.86,,
2012-08-17,61.93,,
2012-08-20,62.5,,
2012-08-21,62.12,,
2012-08-22,61.63,,
2012-08-23,61.03,,
2012-08-24,61.27,,
2012-08-27,61.06,,
2012-08-28,61.28,,
2012-08-29,62.02,,
2012-08-30,61.91,,
2012-08-31,61.78,,
2012-09-04,63.0,,
2012-09-05,62.6,,
2012-09-06,64.05,,
2012-09-07,65.22,,
2012-09-10,64.97,,
2012-09-11,65.51,,
2012-09-12,65.47,,
2012-09-13,66.63,,
2012-09-14,66.9,,
2012-09-17,66.93,,
2012-09-18,67.19,,
2012-09-19,67.14,,
2012-09-20,66.76,,
2012-09-21,67.45,,
2012-09-24,67.54,,
2012-09-25,66.85,,
2012-09-26,66.48,,
2012-09-27,67.16,,
2012-09-28,67.62,,
2012-10-01,67.87,,
2012-10-02,67.32,,
2012-10-03,67.29,,
2012-10-04,67.27,,
2012-10-05,66.88,,
2012-10-08,66.82,,
2012-10-09,63.75,,
2012-10-10,62.61,,
2012-10-11,62.9,,
2012-10-12,62.26,,
2012-10-15,63.17,,
2012-10-16,63.76,,
2012-10-17,63.9,,
2012-10-18,63.92,,
2012-10-19,62.69,,
2012-10-22,63.47,,
2012-10-23,62.14,,
2012-10-24,62.28,,
2012-10-25,63.98,,
2012-10-26,63.55,,
2012-10-31,64.21,,
2012-11-01,65.55,,
2012-11-02,65.05,,
2012-11-05,65.68,,
2012-11-06,66.01,,
2012-11-07,64.83,,
2012-11-08,64.67,,
2012-11-09,64.69,,
2012-11-12,64.7,,
2012-11-13,64.44,,
2012-11-14,64.34,,
2012-11-15,64.25,,
2012-11-16,64.44,,
2012-11-19,65.82,,
2012-11-20,66.3,,
2012-11-21,66.03,,
2012-11-23,66.84,,
2012-11-26,66.15,,
2012-11-27,66.02,,
2012-11-28,66.1,,
2012-11-29,66.36,,
2012-11-30,65.97,,
2012-12-03,65.45,,
2012-12-04,65.84,,
2012-12-05,65.63,,
2012-12-06,65.71,,
2012-12-07,65.49,,
2012-12-10,65.5,,
2012-12-11,67.06,,
2012-12-12,67.55,,
2012-12-13,67.35,,
2012-12-14,67.26,,
2012-12-17,68.12,,
2012-12-18,68.72,,
2012-12-19,68.24,,
2012-12-20,68.8,,
2012-12-21,67.64,,
2012-12-24,67.1,,
2012-12-26,66.58,,
2012-12-27,66.73,,
2012-12-28,65.54,,
2012-12-31,66.66,,
2013-01-02,67.7,,
2013-01-03,68.67,,
2013-01-04,69.02,,
2013-01-07,69.19,,
2013-01-08,69.29,,
2013-01-09,70.57,,
2013-01-10,70.71,,
2013-01-11,71.17,,
2013-01-14,71.05,,
2013-01-15,71.06,,
2013-01-16,71.91,,
2013-01-17,73.0,,
2013-01-18,73.61,,
2013-01-22,74.25,,
2013-01-23,74.11,,
2013-01-24,74.43,,
2013-01-25,75.12,,
2013-01-28,75.03,,
2013-01-29,75.42,,
2013-01-30,74.43,,
2013-01-31,74.6,,
2013-02-01,73.47,,
2013-02-04,73.46,,
2013-02-05,74.06,,
2013-02-06,75.11,,
2013-02-07,75.06,,
2013-02-08,75.85,,
2013-02-11,75.65,,
2013-02-12,75.44,,
2013-02-13,76.0,,
2013-02-14,76.34,,
2013-02-15,75.9,,
2013-02-19,76.11,,
2013-02-20,75.31,,
2013-02-21,73.87,,
2013-02-22,74.14,,
2013-02-25,73.07,,
2013-02-26,73.53,,
2013-02-27,74.45,,
2013-02-28,74.96,,
2013-03-01,74.99,,
2013-03-04,74.86,,
2013-03-05,75.83,,
2013-03-06,75.29,,
2013-03-07,74.89,,
2013-03-08,75.4,,
2013-03-11,75.74,,
2013-03-12,76.2,,
2013-03-13,76.06,,
2013-03-14,74.85,,
2013-03-15,73.97,,
2013-03-18,73.24,,
2013-03-19,73.0,,
2013-03-20,73.21,,
2013-03-21,72.38,,
2013-03-22,73.45,,
2013-03-25,72.92,,
2013-03-26,74.21,,
2013-03-27,74.22,,
2013-03-28,75.22,,
2013-04-01,75.13,,
2013-04-02,75.33,,
2013-04-03,74.46,,
2013-04-04,75.25,,
2013-04-05,74.03,,
2013-04-08,74.31,,
2013-04-09,75.37,,
2013-04-10,75.85,,
2013-04-11,76.3,,
2013-04-12,75.46,,
2013-04-15,73.69,,
2013-04-16,73.5,,
2013-04-17,73.18,,
2013-04-18,72.97,,
2013-04-19,73.93,,
2013-04-22,73.36,,
2013-04-23,74.46,,
2013-04-24,74.53,,
2013-04-25,75.49,,
2013-04-26,74.97,,
2013-04-29,76.17,,
2013-04-30,76.45,,
2013-05-01,75.3,,
2013-05-02,75.68,,
2013-05-03,77.0,,
2013-05-06,76.96,,
2013-05-07,77.3,,
2013-05-08,78.19,,
2013-05-09,78.28,,
2013-05-10,79.39,,
2013-05-13,79.97,,
2013-05-14,80.89,,
2013-05-15,80.99,,
2013-05-16,80.62,,
2013-05-17,80.34,,
2013-05-20,80.81,,
2013-05-21,81.01,,
2013-05-22,79.86,,
2013-05-23,79.95,,
2013-05-24,79.87,,
2013-05-28,80.78,,
2013-05-29,79.01,,
2013-05-30,79.94,,
2013-05-31,78.51,,
2013-06-03,78.83,,
2013-06-04,77.6,,
2013-06-05,77.17,,
2013-06-06,78.3,,
2013-06-07,78.73,,
2013-06-10,78.5,,
2013-06-11,77.39,,
2013-06-12,77.01,,
2013-06-13,78.44,,
2013-06-14,77.86,,
2013-06-17,79.65,,
2013-06-18,79.79,,
2013-06-19,77.94,,
2013-06-20,75.44,,
2013-06-21,76.38,,
2013-06-24,75.27,,
2013-06-25,74.97,,
2013-06-26,74.94,,
2013-06-27,74.96,,
2013-06-28,74.94,,
2013-07-01,75.0,,
2013-07-02,76.08,,
2013-07-03,75.42,,
2013-07-05,76.32,,
2013-07-08,77.08,,
2013-07-09,76.88,,
2013-07-10,77.2,,
2013-07-11,78.17,,
2013-07-12,78.95,,
2013-07-15,79.56,,
2013-07-16,80.13,,
2013-07-17,81.68,,
2013-07-18,82.21,,
2013-07-19,84.67,,
2013-07-22,84.52,,
2013-07-23,84.5,,
2013-07-24,84.04,,
2013-07-25,82.9,,
2013-07-26,84.48,,
2013-07-29,83.62,,
2013-07-30,82.99,,
2013-07-31,83.48,,
2013-08-01,84.47,,
2013-08-02,84.0,,
2013-08-05,83.94,,
2013-08-06,83.0,,
2013-08-07,82.59,,
2013-08-08,83.29,,
2013-08-09,82.57,,
2013-08-12,82.31,,
2013-08-13,81.85,,
2013-08-14,80.9,,
2013-08-15,79.72,,
2013-08-16,79.54,,
2013-08-19,79.63,,
2013-08-20,79.85,,
2013-08-21,79.5,,
2013-08-22,80.75,,
2013-08-23,80.52,,
2013-08-26,80.46,,
2013-08-27,78.34,,
2013-08-28,78.25,,
2013-08-29,78.86,,
2013-08-30,79.09,,
2013-09-03,78.91,,
2013-09-04,79.44,,
2013-09-05,79.6,,
2013-09-06,79.88,,
2013-09-09,80.7,,
2013-09-10,80.85,,
2013-09-11,80.84,,
2013-09-12,81.24,,
2013-09-13,81.89,,
2013-09-16,82.82,,
2013-09-17,83.15,,
2013-09-18,83.76,,
2013-09-19,83.51,,
2013-09-20,83.11,,
2013-09-23,83.92,,
2013-09-24,83.83,,
2013-09-25,81.7,,
2013-09-26,82.24,,
2013-09-27,82.3,,
2013-09-30,82.14,,
2013-10-01,82.41,,
2013-10-02,83.02,,
2013-10-03,82.66,,
2013-10-04,83.39,,
2013-10-07,83.21,,
2013-10-08,83.37,,
2013-10-09,84.69,,
2013-10-10,85.93,,
2013-10-11,86.66,,
2013-10-14,87.65,,
2013-10-15,86.38,,
2013-10-16,87.72,,
2013-10-17,87.88,,
2013-10-18,88.95,,
2013-10-21,88.32,,
2013-10-22,88.72,,
2013-10-23,89.9,,
2013-10-24,85.66,,
2013-10-25,86.91,,
2013-10-28,88.13,,
2013-10-29,88.4,,
2013-10-30,88.22,,
2013-10-31,87.47,,
2013-11-01,87.89,,
2013-11-04,88.88,,
2013-11-05,88.94,,
2013-11-06,89.4,,
2013-11-07,88.36,,
2013-11-08,88.59,,
2013-11-11,89.23,,
2013-11-12,89.25,,
2013-11-13,89.64,,
2013-11-14,90.3,,
2013-11-15,90.59,,
2013-11-18,89.59,,
2013-11-19,89.94,,
2013-11-20,89.27,,
2013-11-21,89.17,,
2013-11-22,89.24,,
2013-11-25,89.74,,
2013-11-26,90.6,,
2013-11-27,90.62,,
2013-11-29,91.41,,
2013-12-02,91.04,,
2013-12-03,90.59,,
2013-12-04,90.07,,
2013-12-05,90.45,,
2013-12-06,92.02,,
2013-12-09,92.44,,
2013-12-10,91.88,,
2013-12-11,90.34,,
2013-12-12,90.0,,
2013-12-13,90.51,,
2013-12-16,90.4,,
2013-12-17,90.63,,
2013-12-18,92.8,,
2013-12-19,92.61,,
2013-12-20,92.74,,
2013-12-23,93.43,,
2013-12-24,93.1,,
2013-12-26,93.43,,
2013-12-27,93.24,,
2013-12-30,93.2,,
2013-12-31,93.19,,
2014-01-02,92.24,,
2014-01-03,92.64,,
2014-01-06,93.24,,
2014-01-07,95.1,,
2014-01-08,97.43,,
2014-01-09,96.47,,
2014-01-10,96.68,,
2014-01-13,95.65,,
2014-01-14,96.8,,
2014-01-15,97.71,,
2014-01-16,97.05,,
2014-01-17,95.93,,
2014-01-21,96.45,,
2014-01-22,96.41,,
2014-01-23,95.38,,
2014-01-24,93.36,,
2014-01-27,93.21,,
2014-01-28,94.28,,
2014-01-29,93.22,,
2014-01-30,93.04,,
2014-01-31,93.97,,
2014-02-03,90.87,,
2014-02-04,91.32,,
2014-02-05,92.18,,
2014-02-06,92.55,,
2014-02-07,94.49,,
2014-02-10,95.55,,
2014-02-11,95.74,,
2014-02-12,95.4,,
2014-02-13,96.12,,
2014-02-14,96.07,,
2014-02-18,96.0,,
2014-02-19,94.7,,
2014-02-20,95.3,,
2014-02-21,95.4,,
2014-02-24,95.59,,
2014-02-25,95.08,,
2014-02-26,95.2,,
2014-02-27,95.25,,
2014-02-28,93.84,,
2014-03-03,94.4,,
2014-03-04,97.05,,
2014-03-05,97.16,,
2014-03-06,98.25,,
2014-03-07,98.06,,
2014-03-10,98.35,,
2014-03-11,97.86,,
2014-03-12,96.81,,
2014-03-13,94.45,,
2014-03-14,94.15,,
2014-03-17,94.31,,
2014-03-18,95.19,,
2014-03-19,94.73,,
2014-03-20,94.77,,
2014-03-21,93.54,,
2014-03-24,92.06,,
2014-03-25,92.98,,
2014-03-26,92.59,,
2014-03-27,92.76,,
2014-03-28,93.71,,
2014-03-31,94.58,100.44795110593714,-0.05841782775388338
2014-04-01,95.31,101.70795110593714,-0.06290512232689804
2014-04-02,96.57,103.10795110593713,-0.06340879666224575
2014-04-03,97.97,101.80795110593714,-0.03769795054556713
2014-04-04,96.67,99.98795110593714,-0.03318350930525393
2014-04-07,94.85,98.98795110593714,-0.0418025735425992
2014-04-08,93.85,101.15795110593713,-0.07224297275736558
2014-04-09,96.02,97.80795110593714,-0.018280222473943675
2014-04-10,92.67,96.63795110593713,-0.041059967233652905
2014-04-11,91.5,98.20795110593714,-0.06830354396357641
2014-04-14,93.07,97.75795110593714,-0.04795467839600043
2014-04-15,92.62,96.70795110593714,-0.042271096214819615
2014-04-16,91.57,96.12795110593714,-0.047415460888312166
2014-04-17,90.99,97.04795110593713,-0.062422246290643524
2014-04-21,91.91,96.81795110593714,-0.05069257353491108
2014-04-22,91.68,96.58795110593714,-0.050813285194900915
