date,DISH,dcf,Deviation
2009-03-26,12.12,12.872300375235357,-0.05844335148383317
2009-03-27,11.57,12.312300375235356,-0.060289332830800624
2009-03-30,11.01,12.412300375235358,-0.11297667095079211
2009-03-31,11.11,12.130627335669562,-0.08413640180573789
2009-04-01,11.54,12.780627335669562,-0.09707092641744475
2009-04-02,12.19,13.020627335669563,-0.06379318862725514
2009-04-03,12.43,13.250627335669563,-0.06193120634073712
2009-04-06,12.66,12.940627335669562,-0.02168575976962417
2009-04-07,12.35,13.180627335669563,-0.0630188013450399
2009-04-08,12.59,14.270627335669563,-0.11776828699526187
2009-04-09,13.68,14.100627335669563,-0.02983039872314941
2009-04-13,13.51,13.410627335669563,0.007409993719393437
2009-04-14,12.82,13.610627335669562,-0.05808897093211518
2009-04-15,13.02,14.570627335669561,-0.10642145323925456
2009-04-16,13.98,14.800627335669562,-0.05544544275443286
2009-04-17,14.21,14.150627335669562,0.0041957619914685385
2009-04-20,13.56,14.150627335669562,-0.04173859728329954
2009-04-21,13.56,14.380627335669562,-0.05706478003460158
2009-04-22,13.79,13.920627335669563,-0.009383724779044256
2009-04-23,13.33,14.470627335669562,-0.07882362728379833
2009-04-24,13.88,14.090627335669563,-0.014948045296490964
2009-04-27,13.5,13.410627335669563,0.0066643164479505135
2009-04-28,12.82,13.850627335669563,-0.07441015563355635
2009-04-29,13.26,13.840627335669563,-0.04195094063209048
2009-04-30,13.25,14.970627335669562,-0.11493354934899302
2009-05-01,14.38,15.440627335669562,-0.06869068934909106
2009-05-04,14.85,15.640627335669562,-0.05054959233422052
2009-05-05,15.05,15.710627335669562,-0.04204971078205555
2009-05-06,15.12,15.170627335669563,-0.0033371946030555932
2009-05-07,14.58,15.900627335669562,-0.08305504605513425
2009-05-08,15.31,18.51062733566956,-0.1729075561638056
2009-05-11,17.92,17.730627335669563,0.01068053942735947
2009-05-12,17.14,16.340627335669563,0.048919337544985675
2009-05-13,15.75,16.430627335669563,-0.041424306069676065
2009-05-14,15.84,16.300627335669564,-0.02825825817523009
2009-05-15,15.71,17.930627335669563,-0.12384549040579562
2009-05-18,17.34,17.81062733566956,-0.0264239617616967
2009-05-19,17.22,17.860627335669562,-0.035868131820328775
2009-05-20,17.27,17.33062733566956,-0.003498277038406994
2009-05-21,16.74,17.410627335669563,-0.038518275231567034
2009-05-22,16.82,17.680627335669563,-0.04867628955299008
2009-05-26,17.09,16.99062733566956,0.005848675411873616
2009-05-27,16.4,17.130627335669562,-0.042650354908383536
2009-05-28,16.54,16.99062733566956,-0.02652211285474615
2009-05-29,16.4,17.520627335669563,-0.06396045724847543
2009-06-01,16.93,17.83062733566956,-0.05051013173652541
2009-06-02,17.24,16.15062733566956,0.0674507956681345
2009-06-03,15.56,16.570627335669563,-0.06098908117341517
2009-06-04,15.98,16.550627335669564,-0.03447768619862279
2009-06-05,15.96,16.690627335669564,-0.04377470786302551
2009-06-08,16.1,16.67062733566956,-0.03422950583560869
2009-06-09,16.08,16.710627335669564,-0.037738100611187986
2009-06-10,16.12,16.140627335669564,-0.0012779760811388874
2009-06-11,15.55,15.920627335669563,-0.023279694188883204
2009-06-12,15.33,15.390627335669562,-0.003939237455841127
2009-06-15,14.8,15.450627335669562,-0.04211009181274561
2009-06-16,14.86,15.440627335669562,-0.03760386952207895
2009-06-17,14.85,15.680627335669563,-0.0529715628009404
2009-06-18,15.09,15.770627335669563,-0.04315791129818525
2009-06-19,15.18,15.110627335669562,0.0045909850590173384
2009-06-22,14.52,15.150627335669562,-0.04162384313848566
2009-06-23,14.56,15.760627335669563,-0.07617890519829085
2009-06-24,15.17,16.430627335669563,-0.07672423638584036
2009-06-25,15.84,16.40062733566956,-0.03418328605334864
2009-06-26,15.81,16.690627335669564,-0.052761787676342986
2009-06-29,16.1,16.800627335669564,-0.04170245084729984
2009-06-30,16.21,16.731774070132936,-0.031184623217231255
2009-07-01,16.48,16.351774070132937,0.00784171364630537
2009-07-02,16.1,15.711774070132936,0.024709235770202342
2009-07-06,15.46,14.881774070132936,0.03885463703064396
2009-07-07,14.63,14.751774070132935,-0.008254876298538494
2009-07-08,14.5,15.071774070132935,-0.03793674636259281
2009-07-09,14.82,15.111774070132935,-0.019307731096218528
2009-07-10,14.86,14.921774070132935,-0.004139860973808807
2009-07-13,14.67,15.161774070132935,-0.03243512717299202
2009-07-14,14.91,15.861774070132935,-0.06000426345279286
2009-07-15,15.61,16.291774070132934,-0.041847748882229086
2009-07-16,16.04,16.391774070132936,-0.021460402554833613
2009-07-17,16.14,17.071774070132935,-0.05457980326503231
2009-07-20,16.82,17.421774070132937,-0.034541492026612275
2009-07-21,17.17,16.741774070132934,0.025578288661236792
2009-07-22,16.49,16.951774070132934,-0.027240456852626882
2009-07-23,16.7,17.081774070132937,-0.02234979040031093
2009-07-24,16.83,17.291774070132934,-0.026704840594148793
2009-07-27,17.04,17.331774070132937,-0.016834633832190304
2009-07-28,17.08,17.231774070132936,-0.008807802929357123
2009-07-29,16.98,17.331774070132937,-0.020296483713062807
2009-07-30,17.08,17.201774070132934,-0.007079157628536059
2009-07-31,16.95,17.701774070132934,-0.04246885465572381
2009-08-03,17.45,18.431774070132935,-0.05326530514085537
2009-08-04,18.18,17.951774070132934,0.012713279978649794
2009-08-05,17.7,17.671774070132937,0.0015972323862361026
2009-08-06,17.42,18.671774070132937,-0.06704098204226094
2009-08-07,18.42,19.551774070132936,-0.05788600390293064
2009-08-10,19.3,18.781774070132936,0.02759195845567941
2009-08-11,18.53,18.491774070132934,0.0020671856427669777
2009-08-12,18.24,18.241774070132934,-9.72531578405933e-05
2009-08-13,17.99,18.001774070132935,-0.0006540505445222777
2009-08-14,17.75,17.061774070132934,0.0403373017974622
2009-08-17,16.81,16.811774070132934,-0.00010552545647679601
2009-08-18,16.56,17.301774070132936,-0.04287271739453702
2009-08-19,17.05,17.201774070132934,-0.008823163791951916
2009-08-20,16.95,17.431774070132935,-0.027637695864725087
2009-08-21,17.18,17.181774070132935,-0.00010325302414604387
2009-08-24,16.93,17.021774070132935,-0.005391569042968669
2009-08-25,16.77,17.001774070132935,-0.013632346199688339
2009-08-26,16.75,17.061774070132934,-0.018273250416479425
2009-08-27,16.81,17.111774070132935,-0.017635463681095143
2009-08-28,16.86,16.561774070132934,0.018006883115552208
2009-08-31,16.31,16.221774070132934,0.005438734967311953
2009-09-01,15.97,16.371774070132936,-0.024540655668214506
2009-09-02,16.12,16.551774070132936,-0.026086271375106218
2009-09-03,16.3,17.481774070132936,-0.06760035139408183
2009-09-04,17.23,17.441774070132936,-0.012141773496285313
2009-09-08,17.19,17.201774070132934,-0.0006844683626775483
2009-09-09,16.95,17.281774070132936,-0.019197917342659965
2009-09-10,17.03,17.811774070132934,-0.043890859330167675
2009-09-11,17.56,18.381774070132934,-0.04470591723070794
2009-09-14,18.13,18.151774070132934,-0.0011995560350633871
2009-09-15,17.9,18.711774070132936,-0.04338306282933713
2009-09-16,18.46,18.131774070132934,0.018102251252277046
2009-09-17,17.88,18.341774070132935,-0.025176085386684144
2009-09-18,18.09,18.761774070132937,-0.035805466349919435
2009-09-21,18.51,19.251774070132935,-0.038530167008541616
2009-09-22,19.0,18.681774070132935,0.017034031600661637
2009-09-23,18.43,18.341774070132935,0.004810108854776951
2009-09-24,18.09,19.071774070132935,-0.05147785761946644
2009-09-25,18.82,19.431774070132935,-0.03148318151111307
2009-09-28,19.18,19.541774070132934,-0.018512857063773924
2009-09-29,19.29,19.511774070132937,-0.01136616636374499
2009-09-30,19.26,19.707584203764732,-0.022711266847167844
2009-10-01,19.36,19.58758420376473,-0.011618799000286617
2009-10-02,19.24,19.65758420376473,-0.02124290550843777
2009-10-05,19.31,19.987584203764733,-0.03390025512123218
2009-10-06,19.64,20.037584203764734,-0.01984192304429766
2009-10-07,19.69,20.367584203764732,-0.03326777476336573
2009-10-08,20.02,20.377584203764734,-0.01754791933082389
2009-10-09,20.03,19.92758420376473,0.00513939849346734
2009-10-12,19.58,19.827584203764733,-0.012486856755737574
2009-10-13,19.48,19.51758420376473,-0.00192565859444227
2009-10-14,19.17,19.10758420376473,0.0032665456590255104
2009-10-15,18.76,18.827584203764733,-0.0035896375782091816
2009-10-16,18.48,19.44758420376473,-0.04975343948259758
2009-10-19,19.1,19.26758420376473,-0.008697727851734727
2009-10-20,18.92,18.647584203764733,0.014608637411610115
2009-10-21,18.3,18.847584203764733,-0.029053283319745216
2009-10-22,18.5,18.417584203764733,0.0044748429176950655
2009-10-23,18.07,18.047584203764732,0.0012420386009663886
2009-10-26,17.7,18.047584203764732,-0.019259320241444056
2009-10-27,17.7,17.627584203764734,0.004108095323680283
2009-10-28,17.28,18.077584203764733,-0.04412006575517047
2009-10-29,17.73,17.74758420376473,-0.0009907942153051241
2009-10-30,17.4,17.897584203764733,-0.02780175235382154
2009-11-02,17.55,17.717584203764734,-0.009458637353569
2009-11-03,17.37,17.847584203764733,-0.026759039112082772
2009-11-04,17.5,18.807584203764733,-0.06952430411041266
2009-11-05,18.46,19.49758420376473,-0.053216039121625425
2009-11-06,19.15,20.487584203764733,-0.06528755125355112
2009-11-09,20.14,20.787584203764734,-0.031152451262107306
2009-11-10,20.44,21.037584203764734,-0.028405552556637792
2009-11-11,20.69,21.10758420376473,-0.019783609518433165
2009-11-12,20.76,21.35758420376473,-0.027979953072566732
2009-11-13,21.01,22.057584203764733,-0.047493152200499544
2009-11-16,21.71,22.49758420376473,-0.035007501100181915
2009-11-17,22.15,20.257584203764733,0.09341764433508182
2009-11-18,19.91,20.207584203764732,-0.014726362179863672
2009-11-19,19.86,20.33758420376473,-0.023482838422683727
2009-11-20,19.99,20.717584203764734,-0.03511916237958479
2009-11-23,20.37,21.26758420376473,-0.04220433290236325
2009-11-24,20.92,21.467584203764734,-0.02550749066905733
2009-11-25,21.12,20.99758420376473,0.005829994300645458
2009-11-27,20.65,21.057584203764733,-0.01935569625749689
2009-11-30,20.71,21.307584203764733,-0.028045610335269644
2009-12-01,20.96,21.26758420376473,-0.014462583094429826
2009-12-02,20.92,21.01758420376473,-0.004642979079738874
2009-12-03,20.67,21.547584203764732,-0.0407277305644036
2009-12-04,21.2,21.74758420376473,-0.025179081898666245
2009-12-07,21.4,21.547584203764732,-0.00684922274205324
2009-12-08,21.2,21.47758420376473,-0.012924368082145588
2009-12-09,21.13,21.827584203764733,-0.03195883691262624
2009-12-10,21.48,21.60758420376473,-0.005904602872842224
2009-12-11,21.26,21.527584203764732,-0.0124298296191514
2009-12-14,21.18,21.49758420376473,-0.014773018249609415
2009-12-15,21.15,21.527584203764732,-0.017539552984245255
2009-12-16,21.18,21.347584203764733,-0.00785026549913681
2009-12-17,21.0,21.307584203764733,-0.014435432981200536
2009-12-18,20.96,21.40758420376473,-0.020907739962831462
2009-12-21,21.06,21.307584203764733,-0.011619534218289762
2009-12-22,20.96,21.457584203764732,-0.023189199634012336
2009-12-23,21.11,21.287584203764734,-0.008342149210774585
2009-12-24,20.94,21.167584203764733,-0.010751543566518751
2009-12-28,20.82,21.42758420376473,-0.028355235848658178
2009-12-29,21.08,21.49758420376473,-0.01942470371585303
2009-12-30,21.15,21.117584203764732,0.0015350144184336223
2009-12-31,20.77,22.487371948835392,-0.0763705048657024
2010-01-04,21.18,22.35737194883539,-0.0526614644838308
2010-01-05,21.05,22.00737194883539,-0.04350232963123313
2010-01-06,20.7,22.09737194883539,-0.06323701986240216
2010-01-07,20.79,22.467371948835392,-0.07465812880363787
2010-01-08,21.16,22.53737194883539,-0.06111502050737394
2010-01-11,21.23,21.62737194883539,-0.018373566135333697
2010-01-12,20.32,21.79737194883539,-0.0677775262221153
2010-01-13,20.49,21.49737194883539,-0.04686023720634214
2010-01-14,20.19,21.217371948835392,-0.04842126307220551
2010-01-15,19.91,21.467371948835392,-0.07254599922837224
2010-01-19,20.16,21.18737194883539,-0.04848982456702766
2010-01-20,19.88,20.41737194883539,-0.026319349531468195
2010-01-21,19.11,20.11737194883539,-0.05007472901517385
2010-01-22,18.81,20.31737194883539,-0.07419128579382017
2010-01-25,19.01,20.00737194883539,-0.04985022277718221
2010-01-26,18.7,19.967371948835392,-0.06347214606323359
2010-01-27,18.66,19.74737194883539,-0.05506413469360505
2010-01-28,18.44,19.56737194883539,-0.05761488828357908
2010-01-29,18.26,20.31737194883539,-0.10126171603376677
2010-02-01,19.01,20.19737194883539,-0.05878843801279077
2010-02-02,18.89,20.06737194883539,-0.05867095860072091
2010-02-03,18.76,19.22737194883539,-0.02430763549376791
2010-02-04,17.92,19.057371948835392,-0.05968146877171576
2010-02-05,17.75,19.057371948835392,-0.06860190126662702
2010-02-08,17.75,19.37737194883539,-0.08398310942951148
2010-02-09,18.07,19.29737194883539,-0.06360306222472245
2010-02-10,17.99,19.53737194883539,-0.07920061883899532
2010-02-11,18.23,19.68737194883539,-0.07402572332269075
2010-02-12,18.38,20.36737194883539,-0.09757625843078055
2010-02-16,19.06,20.70737194883539,-0.07955485384170358
2010-02-17,19.4,20.93737194883539,-0.07342716901587576
2010-02-18,19.63,20.987371948835392,-0.0646756512508806
2010-02-19,19.68,21.147371948835392,-0.06938791034581493
2010-02-22,19.84,21.19737194883539,-0.06403491678646345
2010-02-23,19.89,21.26737194883539,-0.06476455822322769
2010-02-24,19.96,21.17737194883539,-0.05748456190770812
2010-02-25,19.87,21.27737194883539,-0.06614406855412525
2010-02-26,19.97,22.807371948835392,-0.12440591380719235
2010-03-01,21.5,22.59737194883539,-0.048561927967554985
2010-03-02,21.29,23.01737194883539,-0.075046445470626
2010-03-03,21.71,21.897371948835392,-0.008556823589296325
2010-03-04,20.59,22.487371948835392,-0.08437499736084797
2010-03-05,21.18,22.67737194883539,-0.06602934203371347
2010-03-08,21.37,22.84737194883539,-0.0646626645788334
2010-03-09,21.54,23.10737194883539,-0.0678299528092543
2010-03-10,21.8,23.09737194883539,-0.056169678165519876
2010-03-11,21.79,22.99737194883539,-0.05250043141979677
2010-03-12,21.69,22.967371948835392,-0.055616809432137204
2010-03-15,21.66,22.85737194883539,-0.052384497724218715
2010-03-16,21.55,22.61737194883539,-0.047192571765189206
2010-03-17,21.31,22.62737194883539,-0.058220280809199054
2010-03-18,21.32,22.22737194883539,-0.040822277636962445
2010-03-19,20.92,22.25737194883539,-0.06008669630492325
2010-03-22,20.95,22.11737194883539,-0.052780771220735434
2010-03-23,20.81,21.97737194883539,-0.05311699467766673
2010-03-24,20.67,21.74737194883539,-0.049540328430032865
2010-03-25,20.44,21.76737194883539,-0.06097989008298299
2010-03-26,20.46,21.78737194883539,-0.06092391280382681
2010-03-29,20.48,21.87737194883539,-0.06387293465153965
2010-03-30,20.57,22.12737194883539,-0.07038214716309121
2010-03-31,20.82,20.953240797631683,-0.0063589589275727665
2010-04-01,20.73,21.48324079763168,-0.03506178628853418
2010-04-05,21.26,22.23324079763168,-0.043774131108018643
2010-04-06,22.01,21.003240797631683,0.04793351712093119
2010-04-07,20.78,21.253240797631683,-0.022266759320979324
2010-04-08,21.03,21.99324079763168,-0.043797128694894605
2010-04-09,21.77,21.843240797631683,-0.003353018826749543
2010-04-12,21.62,21.99324079763168,-0.01697070482090446
2010-04-13,21.77,21.953240797631683,-0.008346867750453124
2010-04-14,21.73,22.063240797631682,-0.015103891612670672
2010-04-15,21.84,21.74324079763168,0.004450081902181546
2010-04-16,21.52,21.723240797631682,-0.009355915147515215
2010-04-19,21.5,22.043240797631682,-0.024644325333961214
2010-04-20,21.82,21.843240797631683,-0.001063981203476172
2010-04-21,21.62,22.073240797631684,-0.020533495819078484
2010-04-22,21.85,22.71324079763168,-0.038006060223765625
2010-04-23,22.49,22.76324079763168,-0.012003598260055814
2010-04-26,22.54,22.23324079763168,0.013797322898648101
2010-04-27,22.01,21.953240797631683,0.0025854589257019445
2010-04-28,21.73,22.453240797631683,-0.03221097587426969
2010-04-29,22.23,22.39324079763168,-0.00728973528695076
2010-04-30,22.17,23.133240797631682,-0.04163881775398692
2010-05-03,22.91,22.383240797631682,0.023533643190044806
2010-05-04,22.16,22.043240797631682,0.005296825609275357
2010-05-05,21.82,21.42324079763168,0.018520036539578122
2010-05-06,21.2,21.523240797631683,-0.015018221496980622
2010-05-07,21.3,22.10324079763168,-0.036340408403719104
2010-05-10,21.88,22.01324079763168,-0.006052757013679577
2010-05-11,21.79,22.593240797631683,-0.03555226117520438
2010-05-12,22.37,22.183240797631683,0.008418932295422676
2010-05-13,21.96,23.12324079763168,-0.05030613173179521
2010-05-14,22.9,23.37324079763168,-0.020247119418700166
2010-05-17,23.15,22.69324079763168,0.020127543987282115
2010-05-18,22.47,22.37324079763168,0.004324773654541758
2010-05-19,22.15,21.03324079763168,0.053094965873925704
2010-05-20,20.81,21.253240797631683,-0.020855209887852832
2010-05-21,21.03,20.953240797631683,0.0036633570486621636
2010-05-24,20.73,21.043240797631682,-0.014885577779775061
2010-05-25,20.82,21.073240797631684,-0.01201717382075107
2010-05-26,20.85,21.453240797631683,-0.028118865737911003
2010-05-27,21.23,21.073240797631684,0.0074387800089075196
2010-05-28,20.85,20.683240797631683,0.008062527724737034
2010-06-01,20.46,21.163240797631683,-0.03322935293116258
2010-06-02,20.94,21.58324079763168,-0.029802790214074948
2010-06-03,21.36,20.573240797631684,0.03824187011211588
2010-06-04,20.35,20.14324079763168,0.010264445748602302
2010-06-07,19.92,20.19324079763168,-0.013531299922087126
2010-06-08,19.97,20.42324079763168,-0.022192403356681822
2010-06-09,20.2,21.19324079763168,-0.0468659232967652
2010-06-10,20.97,21.063240797631682,-0.004426707102079375
2010-06-11,20.84,21.39324079763168,-0.02586054178817665
2010-06-14,21.17,21.98324079763168,-0.0369936719120727
2010-06-15,21.76,21.83324079763168,-0.003354554567072121
2010-06-16,21.61,21.703240797631683,-0.0042961693371552645
2010-06-17,21.48,21.53324079763168,-0.002472493487256977
2010-06-18,21.31,21.26324079763168,0.00219906282458715
2010-06-21,21.04,20.473240797631682,0.027682925628163213
2010-06-22,20.25,20.413240797631683,-0.007996809485078082
2010-06-23,20.19,20.48324079763168,-0.014316132907327028
2010-06-24,20.26,19.973240797631682,0.014357169438538042
2010-06-25,19.75,19.92324079763168,-0.008695412528080038
2010-06-28,19.7,18.64324079763168,0.056683235164916246
2010-06-29,18.42,18.37324079763168,0.0025449621481230533
2010-06-30,18.15,33.716536334692506,-0.46168847773000266
2010-07-01,18.49,33.16653633469251,-0.44251037209878064
2010-07-02,17.94,33.25653633469251,-0.46055717229682236
2010-07-06,18.03,33.966536334692506,-0.469183439184388
2010-07-07,18.74,34.00653633469251,-0.4489294700418526
2010-07-08,18.78,34.13653633469251,-0.4498563118451435
2010-07-09,18.91,34.56653633469251,-0.4529391138035116
2010-07-12,19.34,34.89653633469251,-0.44579026942645106
2010-07-13,19.67,34.47653633469251,-0.42946704944351444
2010-07-14,19.25,34.62653633469251,-0.44406798837938277
2010-07-15,19.4,33.90653633469251,-0.4278389332221382
2010-07-16,18.68,34.38653633469251,-0.4567641294783801
2010-07-19,19.16,34.63653633469251,-0.4468269051253535
2010-07-20,19.41,34.45653633469251,-0.4366816266306758
2010-07-21,19.23,34.77653633469251,-0.44704096420273853
2010-07-22,19.55,35.03653633469251,-0.4420110534544488
2010-07-23,19.81,35.40653633469251,-0.4404987877735588
2010-07-26,20.18,35.36653633469251,-0.42940411780713184
2010-07-27,20.14,35.33653633469251,-0.4300516663760545
2010-07-28,20.11,35.11653633469251,-0.4273353212192279
2010-07-29,19.89,35.30653633469251,-0.43664822254297675
2010-07-30,20.08,35.93653633469251,-0.44123719066895406
2010-08-02,20.71,35.45653633469251,-0.4159045935985499
2010-08-03,20.23,35.50653633469251,-0.43024574942181015
2010-08-04,20.28,35.99653633469251,-0.43661246150356203
2010-08-05,20.77,36.06653633469251,-0.4241199152794366
2010-08-06,20.84,33.94653633469251,-0.3860934796254296
2010-08-09,18.72,33.58653633469251,-0.44263380381192907
2010-08-10,18.36,33.32653633469251,-0.4490876634879255
2010-08-11,18.1,33.09653633469251,-0.45311497804599
2010-08-12,17.87,32.716536334692506,-0.4537930355099751
2010-08-13,17.49,33.08653633469251,-0.4713861909546253
2010-08-16,17.86,33.22653633469251,-0.46247782735776755
2010-08-17,18.0,33.34653633469251,-0.46021380393640876
2010-08-18,18.12,33.02653633469251,-0.451350277353609
2010-08-19,17.8,33.10653633469251,-0.4623418221691983
2010-08-20,17.88,33.18653633469251,-0.46122729351213976
2010-08-23,17.96,32.66653633469251,-0.4502018880732658
2010-08-24,17.44,33.08653633469251,-0.4728973796597292
2010-08-25,17.86,32.99653633469251,-0.45873106744170533
2010-08-26,17.77,33.17653633469251,-0.4643804940717089
2010-08-27,17.95,33.00653633469251,-0.4561683232077547
2010-08-30,17.78,33.16653633469251,-0.4639174913962314
2010-08-31,17.94,33.57653633469251,-0.4656983132157163
2010-09-01,18.35,33.65653633469251,-0.45478643977142785
2010-09-02,18.43,33.68653633469251,-0.45289715104904904
2010-09-03,18.46,33.48653633469251,-0.44873366969054995
2010-09-07,18.26,33.59653633469251,-0.45649159133275496
2010-09-08,18.37,33.67653633469251,-0.4545163487886429
2010-09-09,18.45,33.87653633469251,-0.45537525390086586
2010-09-10,18.65,33.82653633469251,-0.44865771016370515
2010-09-13,18.6,33.80653633469251,-0.4498105391260522
2010-09-14,18.58,33.90653633469251,-0.45202306078697574
2010-09-15,18.68,33.91653633469251,-0.44923621281184245
2010-09-16,18.69,33.99653633469251,-0.450238112024154
2010-09-17,18.77,34.14653633469251,-0.4503102799059042
2010-09-20,18.92,34.00653633469251,-0.44363636996754796
2010-09-21,18.78,34.11653633469251,-0.4495338033215598
2010-09-22,18.89,33.94653633469251,-0.44353674808658183
2010-09-23,18.72,34.51653633469251,-0.45765125971853204
2010-09-24,19.29,34.33653633469251,-0.43820775013611335
2010-09-27,19.11,34.36653633469251,-0.44393581553027395
2010-09-28,19.14,34.56653633469251,-0.44628527965093656
2010-09-29,19.34,34.43653633469251,-0.43838718818779
2010-09-30,19.21,20.926060995363905,-0.08200592532651463
2010-10-01,19.33,20.656060995363905,-0.06419718627193882
2010-10-04,19.06,21.226060995363905,-0.10204724257774478
2010-10-05,19.63,20.696060995363904,-0.051510333082353754
2010-10-06,19.1,20.896060995363907,-0.0859521321153488
2010-10-07,19.3,21.026060995363906,-0.08209150519179453
2010-10-08,19.43,21.246060995363905,-0.08547753843689831
2010-10-11,19.65,21.066060995363905,-0.06722001781327536
2010-10-12,19.47,20.866060995363906,-0.06690582356076158
2010-10-13,19.27,20.756060995363907,-0.07159648430864773
2010-10-14,19.16,20.846060995363906,-0.08088151501326224
2010-10-15,19.25,20.676060995363905,-0.06897159936235742
2010-10-18,19.08,20.756060995363907,-0.08075043698022832
2010-10-19,19.16,21.166060995363907,-0.09477724720737135
2010-10-20,19.57,21.136060995363906,-0.07409426930152285
2010-10-21,19.54,21.006060995363907,-0.06979228498324708
2010-10-22,19.41,21.086060995363905,-0.07948668059588804
2010-10-25,19.49,21.346060995363906,-0.08695098340471441
2010-10-26,19.75,21.026060995363906,-0.060689493654815685
2010-10-27,19.43,21.306060995363904,-0.0880529252109119
2010-10-28,19.71,21.466060995363904,-0.08180639176154236
2010-10-29,19.87,21.906060995363905,-0.09294509842708853
2010-11-01,20.31,21.866060995363906,-0.07116329711573688
2010-11-02,20.27,22.246060995363905,-0.08882745560104854
2010-11-03,20.65,22.286060995363904,-0.07341185127799166
2010-11-04,20.69,22.406060995363905,-0.07658914236281777
2010-11-05,20.81,21.646060995363907,-0.03862416333128571
2010-11-08,20.05,21.506060995363907,-0.06770468081894643
2010-11-09,19.91,21.666060995363907,-0.08105123472788467
2010-11-10,20.07,21.326060995363907,-0.05889793692501222
2010-11-11,19.73,21.096060995363906,-0.06475431577791291
2010-11-12,19.5,21.096060995363906,-0.07565682502125204
2010-11-15,19.5,20.676060995363905,-0.056880321431998504
2010-11-16,19.08,20.846060995363906,-0.08471917048293554
2010-11-17,19.25,20.596060995363906,-0.06535526359466981
2010-11-18,19.0,20.406060995363905,-0.06890408666735592
2010-11-19,18.81,20.606060995363904,-0.08716178195182456
2010-11-22,19.01,20.306060995363904,-0.06382631253101267
2010-11-23,18.71,20.606060995363904,-0.09201472303661007
2010-11-24,19.01,20.266060995363905,-0.061978546085065145
2010-11-26,18.67,20.066060995363905,-0.06957324587453673
2010-11-29,18.47,19.986060995363907,-0.07585591756752785
2010-11-30,18.39,20.086060995363905,-0.08443970153009961
2010-12-01,18.49,20.246060995363905,-0.08673593326455065
2010-12-02,18.65,20.176060995363905,-0.0756372116298899
2010-12-03,18.58,20.016060995363905,-0.07174543461355987
2010-12-06,18.42,19.836060995363905,-0.0713882154171065
2010-12-07,18.24,20.266060995363905,-0.09997310260871073
2010-12-08,18.67,20.276060995363906,-0.0792097141417718
2010-12-09,18.68,20.396060995363907,-0.08413688288900356
2010-12-10,18.8,19.986060995363907,-0.05934440986840939
2010-12-13,18.39,20.006060995363907,-0.0807785698413297
2010-12-14,18.41,19.776060995363906,-0.06907649585446518
2010-12-15,18.18,19.766060995363905,-0.08024163214592495
2010-12-16,18.17,19.566060995363905,-0.07135115216571664
2010-12-17,17.97,20.436060995363906,-0.12067203146062999
2010-12-20,18.84,20.656060995363905,-0.08791903721486427
2010-12-21,19.06,20.846060995363906,-0.0856785843503538
2010-12-22,19.25,20.906060995363905,-0.07921439604194935
2010-12-23,19.31,20.836060995363905,-0.07324133845180525
2010-12-27,19.24,20.886060995363906,-0.07881146165996955
2010-12-28,19.29,20.956060995363906,-0.07950258379819031
2010-12-29,19.36,20.906060995363905,-0.07395276401933193
2010-12-30,19.31,21.256060995363907,-0.09155322784350106
2010-12-31,19.66,20.994564047676093,-0.06356712359663486
2011-01-03,19.56,21.694564047676092,-0.09839165437872655
2011-01-04,20.26,22.194564047676092,-0.08716386785162611
2011-01-05,20.76,22.524564047676094,-0.07833954272949162
2011-01-06,21.09,22.57456404767609,-0.06576268957135933
2011-01-07,21.14,22.424564047676093,-0.057283791334584055
2011-01-10,20.99,22.864564047676094,-0.08198555825369525
2011-01-11,21.43,22.96456404767609,-0.06682312995318462
2011-01-12,21.53,22.89456404767609,-0.059602097896884865
2011-01-13,21.46,22.844564047676094,-0.060608031074111945
2011-01-14,21.41,22.954564047676094,-0.06728788420760556
2011-01-18,21.52,22.73456404767609,-0.053423678814735975
2011-01-19,21.3,22.844564047676094,-0.06761188545566565
2011-01-20,21.41,23.044564047676094,-0.07093056932187569
2011-01-21,21.61,23.154564047676093,-0.06670667797915697
2011-01-24,21.72,23.124564047676092,-0.060739049816476265
2011-01-25,21.69,22.73456404767609,-0.045946077764480564
2011-01-26,21.3,23.064564047676093,-0.07650541514804321
2011-01-27,21.63,22.46456404767609,-0.03715024453200666
2011-01-28,21.03,22.544564047676094,-0.06718089755353751
2011-01-31,21.11,23.434564047676094,-0.09919382511007757
2011-02-01,22.0,23.184564047676094,-0.051092789376595116
2011-02-02,21.75,23.284564047676092,-0.06590477900011393
2011-02-03,21.85,23.274564047676094,-0.061206905734431216
2011-02-04,21.84,23.544564047676094,-0.07239735015795878
2011-02-07,22.11,23.07456404767609,-0.041802048597023744
2011-02-08,21.64,23.614564047676094,-0.08361636673408801
2011-02-09,22.18,24.924564047676093,-0.11011482657936356
2011-02-10,23.49,24.834564047676093,-0.054140835534494225
2011-02-11,23.4,24.57456404767609,-0.047795926120901666
2011-02-14,23.14,24.814564047676093,-0.06748311372542193
2011-02-15,23.38,24.674564047676093,-0.05246552867863208
2011-02-16,23.24,24.89456404767609,-0.06646286492534692
2011-02-17,23.46,24.904564047676093,-0.058003988542449036
2011-02-18,23.47,24.224564047676093,-0.031148715254113335
2011-02-22,22.79,24.364564047676094,-0.064625168116902
2011-02-23,22.93,24.05456404767609,-0.046750547856415414
