date,ANET,dcf,Deviation
2016-05-17,66.9,77.87106959869277,-0.14088761917913784
2016-05-18,68.03,78.04106959869277,-0.12827950270507904
2016-05-19,68.2,79.96106959869277,-0.14708494593330257
2016-05-20,70.12,81.43106959869277,-0.13890361080157476
2016-05-23,71.59,82.16106959869276,-0.1286627553697396
2016-05-24,72.32,81.80106959869278,-0.11590398078174147
2016-05-25,71.96,81.86106959869278,-0.12094967299145687
2016-05-26,72.02,82.70106959869277,-0.12915273829616347
2016-05-27,72.86,83.13106959869278,-0.12355271799431156
2016-05-31,73.29,83.92106959869277,-0.12667938635112874
2016-06-01,74.08,84.74106959869277,-0.12580758832972339
2016-06-02,74.9,84.92106959869277,-0.11800451461632344
2016-06-03,75.08,84.50106959869278,-0.11149053666935504
2016-06-06,74.66,84.42106959869277,-0.11562361914026165
2016-06-07,74.58,84.66106959869276,-0.11907562291001839
2016-06-08,74.82,84.96106959869277,-0.1193613692317359
2016-06-09,75.12,82.92106959869277,-0.09407825582143414
2016-06-10,73.08,82.05106959869278,-0.10933519383196078
2016-06-13,72.21,82.29106959869277,-0.12250502573189204
2016-06-14,72.45,82.92106959869277,-0.12627755104183847
2016-06-15,73.08,82.35106959869277,-0.11257983222163204
2016-06-16,72.51,81.90106959869277,-0.11466357698022855
2016-06-17,72.06,82.34106959869277,-0.1248595585265021
2016-06-20,72.5,82.46106959869277,-0.12079723980260726
2016-06-21,72.62,81.20106959869277,-0.10567680501133336
2016-06-22,71.36,83.66106959869276,-0.14703457244449303
2016-06-23,73.82,76.49106959869277,-0.03492001893432051
2016-06-24,66.65,70.77106959869278,-0.05823099215627636
2016-06-27,60.93,71.84106959869277,-0.15187788349536635
2016-06-28,62.0,73.60106959869277,-0.1576209376024995
2016-06-29,63.76,74.22106959869278,-0.14094474325491302
2016-06-30,64.38,70.98261489458517,-0.09301735226844743
2016-07-01,63.66,70.77261489458516,-0.10049953509813514
2016-07-05,63.45,71.95261489458517,-0.11816964410594388
2016-07-06,64.63,73.32261489458517,-0.1185529854204248
2016-07-07,66.0,75.05261489458516,-0.12061691531067875
2016-07-08,67.73,77.12261489458517,-0.12178807613594833
2016-07-11,69.8,77.41261489458516,-0.09833817014128077
2016-07-12,70.09,77.58261489458516,-0.09657595203211056
2016-07-13,70.26,77.32261489458517,-0.09133957645138768
2016-07-14,70.0,77.31261489458517,-0.09458501571258238
2016-07-15,69.99,78.70261489458517,-0.11070299133332362
2016-07-18,71.38,78.28261489458517,-0.08817557900793405
2016-07-19,70.96,78.61261489458516,-0.09734588914065345
2016-07-20,71.29,77.69261489458516,-0.08240956882803274
2016-07-21,70.37,77.78261489458517,-0.09529912184915745
2016-07-22,70.46,78.49261489458516,-0.10233593192649892
2016-07-25,71.17,78.31261489458517,-0.09120644105933218
2016-07-26,70.99,78.02261489458516,-0.0901355959946587
2016-07-27,70.7,76.94261489458516,-0.08113338626634692
2016-07-28,69.62,78.59261489458517,-0.1141661326146225
2016-07-29,71.27,79.44261489458516,-0.1028744447225165
2016-08-01,72.12,77.51261489458517,-0.06957080343527255
2016-08-02,70.19,78.62261489458517,-0.10725431742370017
2016-08-03,71.3,79.31261489458517,-0.1010257309664393
2016-08-04,71.99,79.07261489458517,-0.08957102157336383
2016-08-05,71.75,79.39261489458515,-0.09626354925748137
2016-08-08,72.07,81.38261489458516,-0.11443002791994072
2016-08-09,74.06,81.32261489458517,-0.08930621456281707
2016-08-10,74.0,82.78261489458517,-0.10609250391243241
2016-08-11,75.46,83.10261489458517,-0.09196599775205339
2016-08-12,75.78,85.57261489458517,-0.11443631711673707
2016-08-15,78.25,84.92261489458517,-0.07857288547777186
2016-08-16,77.6,84.66261489458516,-0.08342070349916486
2016-08-17,77.34,86.35261489458517,-0.10436991289247355
2016-08-18,79.03,86.44261489458516,-0.08575185865935087
2016-08-19,79.12,84.80261489458516,-0.06700990177778121
2016-08-22,77.48,85.36261489458516,-0.092342706515252
2016-08-23,78.04,84.85261489458517,-0.08028762464243056
2016-08-24,77.53,86.11261489458516,-0.09966733567540109
2016-08-25,78.79,86.31261489458517,-0.08715545119068213
2016-08-26,78.99,87.09261489458517,-0.09303446571666707
2016-08-29,79.77,87.01261489458517,-0.08323637789025784
2016-08-30,79.69,87.00261489458518,-0.08405051852114276
2016-08-31,79.68,86.99261489458516,-0.08406018032043694
2016-09-01,79.67,88.27261489458516,-0.09745508167916372
2016-09-02,80.95,88.51261489458517,-0.08544109677012623
2016-09-06,81.19,88.67261489458517,-0.08438473257477042
2016-09-07,81.35,88.67261489458517,-0.08258034234459377
2016-09-08,81.35,87.08261489458516,-0.06582961365508588
2016-09-09,79.76,88.22261489458516,-0.09592341946219696
2016-09-12,80.9,88.05261489458516,-0.0812311468903919
2016-09-13,80.73,90.45261489458517,-0.10748848892777774
2016-09-14,83.13,91.75261489458518,-0.09397677553377337
2016-09-15,84.43,92.35261489458517,-0.08578657901163211
2016-09-16,85.03,89.35261489458517,-0.04837703854201503
2016-09-19,82.03,89.14261489458515,-0.07978916596732233
2016-09-20,81.82,91.09261489458517,-0.10179326727326576
2016-09-21,83.77,92.65261489458517,-0.0958700939492243
2016-09-22,85.33,93.04261489458517,-0.08289335917013252
2016-09-23,85.72,92.41261489458516,-0.07242100986125555
2016-09-26,85.09,93.64261489458515,-0.09133250821982009
2016-09-27,86.32,93.08261489458516,-0.07265175029992166
2016-09-28,85.76,92.54261489458517,-0.07329180078076691
2016-09-29,85.22,92.40261489458517,-0.07773172764406344
2016-09-30,85.08,91.92370040241173,-0.07444979230005166
2016-10-03,85.05,92.12370040241173,-0.07678480533795995
2016-10-04,85.25,91.84370040241173,-0.07179262566209255
2016-10-05,84.97,92.34370040241173,-0.07985060562094548
2016-10-06,85.47,92.01370040241173,-0.07111658778848784
2016-10-07,85.14,93.40370040241173,-0.08847294450657928
2016-10-10,86.53,89.88370040241172,-0.03731155245497364
2016-10-11,83.01,88.96370040241172,-0.06692280531813755
2016-10-12,82.09,87.63370040241172,-0.06325991458714153
2016-10-13,80.76,87.32370040241172,-0.07516516560984443
2016-10-14,80.45,87.59370040241173,-0.08155495623079123
2016-10-17,80.72,87.73370040241173,-0.079943059169301
2016-10-18,80.86,88.77370040241172,-0.0891446494461633
2016-10-19,81.9,88.73370040241173,-0.07701358527166735
2016-10-20,81.86,90.45370040241173,-0.09500662067090626
2016-10-21,83.58,90.90370040241173,-0.08056548160296262
2016-10-24,84.03,91.19370040241171,-0.07855477265206201
2016-10-25,84.32,91.09370040241173,-0.07435970185082519
2016-10-26,84.22,91.48370040241173,-0.07939884777791784
2016-10-27,84.61,91.97370040241172,-0.08006310902131142
2016-10-28,85.1,91.62370040241173,-0.07120101429826142
2016-10-31,84.75,91.04370040241173,-0.06912834577893556
2016-11-01,84.17,89.78370040241172,-0.06252471637113466
2016-11-02,82.91,88.95370040241173,-0.06794209094249071
2016-11-03,82.08,90.18370040241173,-0.0898577056192188
2016-11-04,83.31,92.71370040241172,-0.10142730105255404
2016-11-07,85.84,92.94370040241171,-0.07643014396516734
2016-11-08,86.07,92.27370040241172,-0.06723151207068734
2016-11-09,85.4,92.78370040241172,-0.0795797146523356
2016-11-10,85.91,93.02370040241172,-0.07647191384172558
2016-11-11,86.15,94.70370040241173,-0.09032065659594746
2016-11-14,87.83,94.66370040241172,-0.07218923804332522
2016-11-15,87.79,94.94370040241171,-0.07534676205047075
2016-11-16,88.07,94.91370040241172,-0.07210445250154662
2016-11-17,88.04,94.85370040241172,-0.07183378585658706
2016-11-18,87.98,101.35370040241172,-0.1319507857070158
2016-11-21,94.48,101.65370040241173,-0.07056998785104263
2016-11-22,94.78,102.06370040241173,-0.0713642595133619
2016-11-23,95.19,101.53370040241172,-0.06247876692437626
2016-11-25,94.66,102.84370040241173,-0.07957415350079933
2016-11-28,95.97,102.40370040241173,-0.06282683513515108
2016-11-29,95.53,101.68370040241173,-0.06051806118442338
2016-11-30,94.81,100.17370040241173,-0.053543997884324845
2016-12-01,93.3,100.04370040241173,-0.06740754665497328
2016-12-02,93.17,99.62370040241173,-0.06478077381529879
2016-12-05,92.75,100.73370040241173,-0.07925550605724185
2016-12-06,93.86,104.74370040241172,-0.10390792344167676
2016-12-07,97.87,102.63370040241172,-0.046414582965769946
2016-12-08,95.76,101.28370040241172,-0.0545369134467385
2016-12-09,94.41,100.01370040241173,-0.056029327780742766
2016-12-12,93.14,101.90370040241173,-0.08599982500934111
2016-12-13,95.03,104.75370040241172,-0.09282440968727679
2016-12-14,97.88,103.66370040241172,-0.05579291863940805
2016-12-15,96.79,103.55370040241174,-0.06531587356248836
2016-12-16,96.68,104.81370040241173,-0.07760150029227064
2016-12-19,97.94,104.87370040241173,-0.06611476829563911
2016-12-20,98.0,104.82370040241172,-0.0650969234649793
2016-12-21,97.95,103.73370040241173,-0.05575526930954122
2016-12-22,96.86,103.80370040241174,-0.06689260956491305
2016-12-23,96.93,104.69370040241171,-0.07415632815126727
2016-12-27,97.82,104.12370040241173,-0.06054049537280681
2016-12-28,97.25,103.60370040241172,-0.06132696397650883
2016-12-29,96.73,103.64370040241172,-0.06670642186228659
2016-12-30,96.77,104.8161798366611,-0.07676467363340056
2017-01-03,97.06,109.48617983666111,-0.11349541883002334
2017-01-04,101.73,109.69617983666112,-0.07262039433390344
2017-01-05,101.94,109.03617983666112,-0.06508096530244711
2017-01-06,101.28,107.27617983666111,-0.05589479272836628
2017-01-09,99.52,108.1761798366611,-0.08001927827116262
2017-01-10,100.42,107.22617983666112,-0.06347498201492441
2017-01-11,99.47,106.75617983666112,-0.06825066097165622
2017-01-12,99.0,108.02617983666111,-0.08355548488624676
2017-01-13,100.27,95.98617983666111,0.04462955157324355
2017-01-17,88.23,96.46617983666111,-0.08537893643769046
2017-01-18,88.71,97.47617983666112,-0.08993150789608739
2017-01-19,89.72,97.55617983666112,-0.08032479182540031
2017-01-20,89.8,97.4261798366611,-0.07827649456692964
2017-01-23,89.67,100.22617983666112,-0.10532357767067002
2017-01-24,92.47,100.83617983666112,-0.08296803637556505
2017-01-25,93.08,100.66617983666112,-0.07535976679526624
2017-01-26,92.91,101.53617983666112,-0.08495671050986808
2017-01-27,93.78,101.4261798366611,-0.07538664917652105
2017-01-30,93.67,101.75617983666112,-0.07946622848500251
2017-01-31,94.0,102.03617983666112,-0.07875814098024236
2017-02-01,94.28,102.63617983666111,-0.08141553836044402
2017-02-02,94.88,103.27617983666111,-0.08129831922462949
2017-02-03,95.52,103.26617983666111,-0.07501177877320009
2017-02-06,95.51,103.74617983666111,-0.079387789021516
2017-02-07,95.99,105.21617983666111,-0.08768784279170705
2017-02-08,97.46,105.5661798366611,-0.07678765916511832
2017-02-09,97.81,106.53617983666112,-0.08190813533993713
2017-02-10,98.78,107.65617983666111,-0.08244932943123462
2017-02-13,99.9,108.47617983666112,-0.0790604891283484
2017-02-14,100.72,108.4261798366611,-0.0710730549418056
2017-02-15,100.67,107.9261798366611,-0.06723280530861775
2017-02-16,100.17,126.8161798366611,-0.2101165629731262
2017-02-17,119.06,130.37617983666112,-0.08679637531056938
2017-02-21,122.62,129.5561798366611,-0.05353800834052025
2017-02-22,121.8,125.60617983666111,-0.030302488632411917
2017-02-23,117.85,128.34617983666112,-0.08178022789629591
2017-02-24,120.59,128.1461798366611,-0.058965314816972536
2017-02-27,120.39,126.74617983666111,-0.05014888689231012
2017-02-28,118.99,128.3961798366611,-0.0732590319168932
2017-03-01,120.64,127.24617983666111,-0.051916527829292014
2017-03-02,119.49,127.72617983666112,-0.06448309850959077
2017-03-03,119.97,127.18617983666111,-0.05673713799666358
2017-03-06,119.43,128.8361798366611,-0.07300883842245465
2017-03-07,121.08,131.28617983666112,-0.07773994071088886
2017-03-08,123.53,130.84617983666112,-0.05591435566398739
2017-03-09,123.09,131.9261798366611,-0.06697821347969946
2017-03-10,124.17,135.22617983666112,-0.08176064612648093
2017-03-13,127.47,134.75617983666112,-0.05406935582095562
2017-03-14,127.0,136.03617983666112,-0.06642482792085813
2017-03-15,128.28,134.8961798366611,-0.0490464581330049
2017-03-16,127.14,135.8561798366611,-0.06415740415445592
2017-03-17,128.1,138.0861798366611,-0.07231845973632933
2017-03-20,130.33,135.72617983666112,-0.03975784069923061
2017-03-21,127.97,138.2961798366611,-0.07466713721852014
2017-03-22,130.54,137.8361798366611,-0.052933706123510116
2017-03-23,130.08,139.5261798366611,-0.06770184525742362
2017-03-24,131.77,139.93617983666113,-0.05835645825256197
2017-03-27,132.18,141.72617983666112,-0.06735650285404604
2017-03-28,133.97,141.0561798366611,-0.050236578396399834
2017-03-29,133.3,140.56617983666112,-0.051692233829676915
2017-03-30,132.81,140.0261798366611,-0.05153450479816479
2017-03-31,132.27,141.33113421745188,-0.06411279628953104
2017-04-03,131.7,142.83113421745188,-0.0779321278826044
2017-04-04,133.2,143.6311342174519,-0.0726244645653189
2017-04-05,134.0,144.0311342174519,-0.06964559622440603
2017-04-06,134.4,142.08113421745188,-0.054061605432400794
2017-04-07,132.45,142.90113421745187,-0.07313541823641823
2017-04-10,133.27,142.9611342174519,-0.06778859352578392
2017-04-11,133.33,141.1011342174519,-0.05507492381652812
2017-04-12,131.47,140.9911342174519,-0.0675300207371009
2017-04-13,131.36,142.3811342174519,-0.07740586053079068
2017-04-17,132.75,142.5911342174519,-0.06901645233036813
2017-04-18,132.96,143.4611342174519,-0.07319846085654635
2017-04-19,133.83,146.1011342174519,-0.0839906841461473
2017-04-20,136.47,146.29113421745188,-0.06713417234740582
2017-04-21,136.66,148.6311342174519,-0.08054257461251524
2017-04-24,139.0,149.05113421745185,-0.06743413440107182
2017-04-25,139.42,148.9911342174519,-0.06423962249648285
2017-04-26,139.36,149.2811342174519,-0.0664593973609563
2017-04-27,139.65,149.27113421745184,-0.06445408395863184
2017-04-28,139.64,150.73113421745188,-0.07358223816886633
2017-05-01,141.1,150.82113421745188,-0.06445472160046273
2017-05-02,141.19,150.3111342174519,-0.0606816937743051
2017-05-03,140.68,149.83113421745188,-0.06107631945287628
2017-05-04,140.2,154.3511342174519,-0.09168143978466392
2017-05-05,144.72,152.3811342174519,-0.050276133307416204
2017-05-08,142.75,154.5611342174519,-0.07641723307254478
2017-05-09,144.93,155.0611342174519,-0.06533638663602426
2017-05-10,145.43,155.65113421745187,-0.06566694337846879
2017-05-11,146.02,156.45113421745188,-0.06667343301553574
2017-05-12,146.82,157.05113421745185,-0.0651452424615151
2017-05-15,147.42,157.08113421745188,-0.06150410274016549
2017-05-16,147.45,151.9911342174519,-0.02987762569726582
2017-05-17,142.36,153.11113421745188,-0.07021784713698787
2017-05-18,143.48,153.70113421745188,-0.0665000572018638
2017-05-19,144.07,152.7811342174519,-0.057017080427308686
2017-05-22,143.15,152.83113421745188,-0.06334530111958281
2017-05-23,143.2,153.9111342174519,-0.0695929782592517
2017-05-24,144.28,157.6911342174519,-0.08504684986892341
2017-05-25,148.06,156.08113421745188,-0.05139079913576772
2017-05-26,146.45,156.8511342174519,-0.06631213901859456
2017-05-30,147.22,157.01113421745188,-0.062359489766449894
2017-05-31,147.38,158.15113421745187,-0.06810658849048767
2017-06-01,148.52,161.89113421745188,-0.08259336919273041
2017-06-02,152.26,163.9611342174519,-0.07136529198397346
2017-06-05,154.33,164.98113421745188,-0.06455971022367468
2017-06-06,155.35,165.68113421745187,-0.06235552566831504
2017-06-07,156.05,166.90113421745187,-0.06501534137757359
2017-06-08,157.27,159.0911342174519,-0.011447113168246648
2017-06-09,149.46,159.39113421745188,-0.062306691436822104
2017-06-12,149.76,161.4111342174519,-0.0721829647870238
2017-06-13,151.78,160.68113421745187,-0.05539626204907078
2017-06-14,151.05,160.86113421745188,-0.06099132811154484
2017-06-15,151.23,161.2111342174519,-0.06191342965175539
2017-06-16,151.58,166.29113421745188,-0.0884661367347146
2017-06-19,156.66,164.6611342174519,-0.04859151648309168
2017-06-20,155.03,167.79113421745188,-0.07605368589328365
2017-06-21,158.16,168.4111342174519,-0.060869694067944846
2017-06-22,158.78,171.2511342174519,-0.0728236590924779
2017-06-23,161.62,167.4111342174519,-0.034592288287884854
2017-06-26,157.78,162.45113421745188,-0.028754088052098448
2017-06-27,152.82,164.90113421745187,-0.07326289339842096
2017-06-28,155.27,159.58113421745188,-0.027015312546765924
2017-06-29,149.95,159.42113421745188,-0.0594095272495877
2017-06-30,149.79,157.42495125758,-0.048498990767274486
2017-07-03,146.89,159.15495125758002,-0.07706295758106929
2017-07-05,148.62,155.96495125758003,-0.047093601468509716
2017-07-06,145.43,159.30495125758003,-0.08709679861202568
2017-07-07,148.77,159.88495125758,-0.0695184329116344
2017-07-10,149.35,163.69495125758002,-0.08763221557766743
2017-07-11,153.16,165.91495125758001,-0.07687644278530503
2017-07-12,155.38,165.30495125758003,-0.06004025397953672
2017-07-13,154.77,165.64495125758003,-0.06565217457590566
2017-07-14,155.11,165.75495125758002,-0.06422101528079216
2017-07-17,155.22,166.52495125758003,-0.06788743171642542
2017-07-18,155.99,168.16495125758001,-0.07239886294101505
2017-07-19,157.63,167.33495125758003,-0.05799715591180421
2017-07-20,156.8,163.45495125758,-0.04071428369944452
2017-07-21,152.92,165.75495125758002,-0.0774332902890772
2017-07-24,155.22,168.53495125758002,-0.07900409474845449
2017-07-25,158.0,167.73495125758004,-0.05803770284364096
2017-07-26,157.2,162.57495125758,-0.0330613739447726
2017-07-27,152.04,160.93495125758002,-0.055270475357111604
2017-07-28,150.4,159.82495125758,-0.05897046226774938
2017-07-31,149.29,158.33495125758003,-0.05712542420823863
2017-08-01,147.8,153.99495125758003,-0.0402282750634988
2017-08-02,143.46,154.58495125758003,-0.07196658644374032
2017-08-03,144.05,182.58495125758003,-0.21105217594421122
2017-08-04,172.05,184.28495125758002,-0.06639148326592814
2017-08-07,173.75,180.47495125758002,-0.03726251876351494
2017-08-08,169.94,177.99495125758003,-0.04525381872165324
2017-08-09,167.46,175.23495125758004,-0.04436872439991457
2017-08-10,164.7,176.22495125758002,-0.06539908892205926
2017-08-11,165.69,180.33495125758003,-0.08120972199483412
2017-08-14,169.8,181.12495125758002,-0.0625256276341224
2017-08-15,170.59,184.20495125758,-0.07391197231469504
2017-08-16,173.67,181.59495125758002,-0.04364081271366971
2017-08-17,171.06,182.54495125758,-0.06291574310030723
2017-08-18,172.01,182.54495125758,-0.05771154548511548
2017-08-21,172.01,185.78495125758002,-0.07414460194077754
2017-08-22,175.25,184.04495125758,-0.04778697376637642
2017-08-23,173.51,185.64495125758003,-0.06536644910285194
2017-08-24,175.11,184.26495125758,-0.049683627814724685
2017-08-25,173.73,184.64495125758003,-0.0591131855121978
2017-08-28,174.11,183.81495125758002,-0.052797398640225146
2017-08-29,173.28,188.48495125758004,-0.0806693115611189
2017-08-30,177.95,186.68495125758002,-0.046789798528151905
2017-08-31,176.15,188.02495125758003,-0.06315625228543331
2017-09-01,177.49,185.76495125758,-0.044545277252575066
2017-09-05,175.23,183.26495125758,-0.043843360132111875
2017-09-06,172.73,184.18495125758002,-0.06219265569400645
2017-09-07,173.65,183.21495125758003,-0.05220617199593469
2017-09-08,172.68,185.84495125758002,-0.07083835836537455
2017-09-11,175.31,184.35495125758,-0.04906269777882144
2017-09-12,173.82,185.42495125758,-0.06258570477637171
2017-09-13,174.89,185.47495125758002,-0.05706943814143439
2017-09-14,174.94,187.49495125758003,-0.06696154308887003
2017-09-15,176.96,193.21495125758003,-0.08412884795809672
2017-09-18,182.68,192.25495125758002,-0.04980340529566729
2017-09-19,181.72,199.02495125758003,-0.08694865215760705
2017-09-20,188.49,197.76495125758,-0.04689886250622732
2017-09-21,187.23,201.58495125758003,-0.07121043097724922
2017-09-22,191.05,191.36495125758006,-0.001645814740423024
2017-09-25,180.83,193.19495125758002,-0.06400245543215177
2017-09-26,182.66,197.08495125758003,-0.07319154083320834
2017-09-27,186.55,198.08495125758003,-0.05823234518497333
2017-09-28,187.55,200.14495125758003,-0.06292914799220051
2017-09-29,189.61,201.31120160961694,-0.058124940470565156
2017-10-02,190.43,200.30120160961692,-0.04928178927680971
2017-10-03,189.42,201.56120160961694,-0.06023580685499186
2017-10-04,190.68,201.24120160961698,-0.0524803147921189
2017-10-05,190.36,203.81120160961694,-0.06599834309098263
2017-10-06,192.93,204.25120160961694,-0.05542783357159886
2017-10-09,193.37,203.70120160961696,-0.050717430864331225
2017-10-10,192.82,203.83120160961695,-0.05402117792891159
2017-10-11,192.95,202.09120160961695,-0.04523305090379526
2017-10-12,191.21,202.02120160961692,-0.05351518317621107
2017-10-13,191.14,199.67120160961696,-0.04272624965865923
2017-10-16,188.79,201.49120160961698,-0.06303601104243339
2017-10-17,190.61,200.82120160961696,-0.050847228916929055
2017-10-18,189.94,201.01120160961696,-0.05507753558489892
2017-10-19,190.13,202.56120160961694,-0.0613701020276074
2017-10-20,191.68,202.45120160961696,-0.05320394012966578
2017-10-23,191.57,203.98120160961696,-0.06084483036515176
2017-10-24,193.1,200.49120160961698,-0.036865466166483674
2017-10-25,189.61,202.71120160961698,-0.06462988480946097
2017-10-26,191.83,206.53120160961694,-0.07118150427171277
2017-10-27,195.65,207.04120160961696,-0.055019008395707836
2017-10-30,196.16,210.77120160961692,-0.06932257110095752
2017-10-31,199.89,208.14120160961696,-0.03964232715967819
2017-11-01,197.26,192.05120160961692,0.027121925542392677
2017-11-02,181.17,212.37120160961695,-0.146918232665893
2017-11-03,201.49,217.56120160961694,-0.07386979613421352
2017-11-06,206.68,220.44120160961694,-0.06242572399866919
2017-11-07,209.56,225.07120160961696,-0.06891686496845095
2017-11-08,214.19,224.43120160961695,-0.045631808483701075
2017-11-09,213.55,231.93120160961695,-0.0792528192931794
2017-11-10,221.05,236.03120160961694,-0.06347127628657778
2017-11-13,225.15,237.98120160961696,-0.05391687042014848
2017-11-14,227.1,235.78120160961694,-0.036818887809344614
2017-11-15,224.9,242.65120160961695,-0.07315521823862836
2017-11-16,231.77,244.70120160961696,-0.05284486355014584
2017-11-17,233.82,252.71120160961695,-0.07475411255730446
2017-11-20,241.83,252.31120160961694,-0.04154077005995849
2017-11-21,241.43,249.89120160961696,-0.033859541893096146
2017-11-22,239.01,252.94120160961694,-0.05507683809899033
2017-11-24,242.06,249.52120160961695,-0.029902074699408532
2017-11-27,238.64,254.43120160961695,-0.062064721267346634
2017-11-28,243.55,245.09120160961695,-0.006288277994049629
2017-11-29,234.21,244.00120160961694,-0.04012767783530058
2017-11-30,233.12,239.53120160961694,-0.026765622042283166
2017-12-01,228.65,220.36120160961696,0.037614599711010666
2017-12-04,209.48,221.93120160961695,-0.05610388047877546
2017-12-05,211.05,223.74120160961695,-0.05672268459414331
2017-12-06,212.86,230.74120160961695,-0.07749461944759017
2017-12-07,219.86,233.67120160961696,-0.05910527918922004
2017-12-08,222.79,234.57120160961696,-0.05022441599299021
2017-12-11,223.69,229.13120160961697,-0.023747100226390927
2017-12-12,218.25,236.01120160961696,-0.07525575688138542
2017-12-13,225.13,237.60120160961696,-0.05248795681642793
2017-12-14,226.72,241.91120160961694,-0.06279660267295795
2017-12-15,231.03,246.27120160961695,-0.06188787608945412
2017-12-18,235.39,246.88120160961697,-0.04654547018848176
2017-12-19,236.0,245.03120160961694,-0.03685735347290764
2017-12-20,234.15,246.84120160961695,-0.05141443781208077
2017-12-21,235.96,247.43120160961695,-0.04636117650075333
2017-12-22,236.55,246.54120160961696,-0.04052548435874592
2017-12-26,235.66,250.38120160961697,-0.05879515520725709
2017-12-27,239.5,251.52120160961695,-0.047793989264868886
2017-12-28,240.64,246.46120160961695,-0.023619139936019162
2017-12-29,235.58,241.90901540954962,-0.026162792646791777
2018-01-02,231.03,246.47901540954962,-0.06267882636531763
2018-01-03,235.6,243.56901540954962,-0.03271768946534559
2018-01-04,232.69,247.6490154095496,-0.06040409805308988
2018-01-05,236.77,261.9390154095496,-0.09608731013284555
2018-01-08,251.06,260.8590154095496,-0.03756441154301349
2018-01-09,249.98,263.1590154095496,-0.0500800452875968
2018-01-10,252.28,271.6690154095496,-0.07136999182744508
2018-01-11,260.79,269.90901540954957,-0.033785516188530096
2018-01-12,259.03,263.64901540954963,-0.017519562522828047
2018-01-16,252.77,273.6890154095496,-0.07643352210627186
2018-01-17,262.81,276.0690154095496,-0.04802790124737388
2018-01-18,265.19,281.71901540954957,-0.0586719905488825
2018-01-19,270.84,286.5590154095496,-0.05485437401815485
2018-01-22,275.68,284.01901540954964,-0.029360764445735987
2018-01-23,273.14,284.01901540954964,-0.03830382762880269
2018-01-24,273.14,287.63901540954964,-0.05040698456329196
2018-01-25,276.76,294.3790154095496,-0.05985146524468621
2018-01-26,283.5,288.8690154095496,-0.018586331946808365
2018-01-29,277.99,286.1090154095496,-0.028377349095161097
2018-01-30,275.23,286.6990154095496,-0.040003679095884204
2018-01-31,275.82,285.8790154095496,-0.03518626715269424
2018-02-01,275.0,284.3590154095496,-0.032912673424720595
2018-02-02,273.48,276.2490154095496,-0.010023620918410914
2018-02-05,265.37,283.2590154095496,-0.06315426671834179
2018-02-06,272.38,292.4990154095496,-0.06878319019768142
2018-02-07,281.62,275.39901540954963,0.0225889863157247
2018-02-08,264.52,283.4290154095496,-0.06671517163557317
2018-02-09,272.55,295.4190154095496,-0.07741213062349928
2018-02-12,284.54,303.45901540954964,-0.062344548847943826
2018-02-13,292.58,312.9990154095496,-0.06523667616919482
2018-02-14,302.12,318.83901540954963,-0.052437169234367365
2018-02-15,307.96,260.3690154095496,0.18278282658015876
2018-02-16,249.49,260.52901540954963,-0.042371539278250325
2018-02-20,249.65,248.90901540954962,0.0029769294986410344
2018-02-21,238.03,255.53901540954962,-0.06851797320064068
2018-02-22,244.66,256.7990154095496,-0.0472704904658221
2018-02-23,245.92,270.7290154095496,-0.09163781492729695
2018-02-26,259.85,270.01901540954964,-0.037660367711977005
2018-02-27,259.14,280.6190154095496,-0.07654155360142667
2018-02-28,269.74,274.6790154095496,-0.017981043809209285
2018-03-01,263.8,282.3790154095496,-0.06579460369108314
2018-03-02,271.5,292.7390154095496,-0.07255273226848724
2018-03-05,281.86,299.4790154095496,-0.05883222029915813
2018-03-06,288.6,302.45901540954964,-0.04582113510745778
2018-03-07,291.58,304.64901540954963,-0.04289859723321454
2018-03-08,293.77,306.02901540954963,-0.04005834346505921
2018-03-09,295.15,308.27901540954963,-0.0425880931016589
2018-03-12,297.4,300.5590154095496,-0.010510466323044976
2018-03-13,289.68,309.3790154095496,-0.0636727587469772
2018-03-14,298.5,306.77901540954963,-0.02698690260315606
2018-03-15,295.9,304.5990154095497,-0.028558908497630653
2018-03-16,293.72,288.26901540954964,0.018909366942215566
2018-03-19,277.39,296.2990154095496,-0.06381734135502692
2018-03-20,285.42,293.57901540954964,-0.027791548378100495
2018-03-21,282.7,284.6190154095496,-0.006742400562338657
2018-03-22,273.74,275.08901540954963,-0.004903923217512762
2018-03-23,264.21,281.8590154095496,-0.06261646583808955
2018-03-26,270.98,264.57901540954964,0.024193092488994594
2018-03-27,253.7,256.01901540954964,-0.009057981126284531
2018-03-28,245.14,266.1790154095496,-0.0790408491712935
2018-03-29,255.3,264.4880602321577,-0.034739035947757846
2018-04-02,253.51,264.4880602321577,-0.04150682727425037
2018-04-03,253.51,269.9380602321577,-0.06085862889445415
2018-04-04,258.96,273.71806023215765,-0.05391701307411145
2018-04-05,262.74,269.69806023215773,-0.025799444853879083
2018-04-06,258.72,270.4780602321577,-0.04347140105214242
2018-04-09,259.5,278.1680602321577,-0.06711072513708949
2018-04-10,267.19,277.5580602321577,-0.037354563666735285
2018-04-11,266.58,279.8680602321577,-0.04747973106018211
2018-04-12,268.89,255.1780602321577,0.053734791131209825
2018-04-13,244.2,250.41806023215767,-0.02483071798572767
2018-04-16,239.44,267.77806023215766,-0.10582666932305507
2018-04-17,256.8,269.4780602321577,-0.047046725144286095
