date,CF,dcf,Deviation
2009-06-12,16.5,32.38775510204081,-0.4905482041587901
2009-06-15,16.0,32.127755102040815,-0.5019882357425076
2009-06-16,15.74,31.287755102040816,-0.49692779335985904
2009-06-17,14.9,31.257755102040818,-0.5233182948884522
2009-06-18,14.87,31.387755102040817,-0.5262483745123537
2009-06-19,15.0,30.247755102040816,-0.504095429581551
2009-06-22,13.86,30.967755102040815,-0.5524376902900976
2009-06-23,14.58,31.177755102040816,-0.5323588901034882
2009-06-24,14.79,31.587755102040816,-0.5317805918077272
2009-06-25,15.2,31.627755102040815,-0.5194094569481726
2009-06-26,15.24,31.517755102040816,-0.5164630237572603
2009-06-29,15.13,31.217755102040815,-0.5153399099152105
2009-06-30,14.83,31.385365853658538,-0.5274867889337893
2009-07-01,14.8,31.445365853658537,-0.5293424134774987
2009-07-02,14.86,31.265365853658537,-0.5247137017505539
2009-07-06,14.68,30.925365853658537,-0.525308768553717
2009-07-07,14.34,30.735365853658536,-0.5334364956552791
2009-07-08,14.15,30.975365853658538,-0.5431853794124364
2009-07-09,14.39,30.505365853658535,-0.5282797108865294
2009-07-10,13.92,30.725365853658538,-0.5469541333926049
2009-07-13,14.14,30.535365853658536,-0.5369303885937937
2009-07-14,13.95,30.825365853658536,-0.5474506266616028
2009-07-15,14.24,31.235365853658536,-0.5441065084136962
2009-07-16,14.65,31.185365853658535,-0.530228374784921
2009-07-17,14.6,31.315365853658538,-0.5337752058134011
2009-07-20,14.73,31.36536585365854,-0.5303737227639621
2009-07-21,14.78,31.335365853658537,-0.5283284685736525
2009-07-22,14.75,31.945365853658537,-0.5382741876374297
2009-07-23,15.36,32.19536585365854,-0.5229127052067788
2009-07-24,15.61,32.345365853658535,-0.5173960909694155
2009-07-27,15.76,32.455365853658535,-0.5144100340430009
2009-07-28,15.87,32.165365853658535,-0.5066121718558061
2009-07-29,15.58,32.39536585365854,-0.5190670150051573
2009-07-30,15.81,32.375365853658536,-0.511665750080986
2009-07-31,15.79,32.89536585365854,-0.5199931786670227
2009-08-03,16.31,32.58536585365854,-0.49946856287425156
2009-08-04,16.0,33.135365853658534,-0.5171322365757609
2009-08-05,16.55,33.21536585365854,-0.5017366337942328
2009-08-06,16.63,33.25536585365854,-0.49993032483296307
2009-08-07,16.67,32.995365853658534,-0.4947775371264257
2009-08-10,16.41,32.89536585365854,-0.5011455390706676
2009-08-11,16.31,33.07536585365854,-0.5068837614022669
2009-08-12,16.49,33.21536585365854,-0.5035430266626526
2009-08-13,16.63,33.15536585365854,-0.49842206316161164
2009-08-14,16.57,32.46536585365854,-0.4896099407999519
2009-08-17,15.88,32.885365853658534,-0.5171104353630497
2009-08-18,16.3,33.00536585365854,-0.506140908351931
2009-08-19,16.42,32.955365853658535,-0.5017503348949428
2009-08-20,16.37,32.94536585365854,-0.5031167638958808
2009-08-21,16.36,33.205365853658535,-0.5073085454892685
2009-08-24,16.62,33.025365853658535,-0.49675046527429023
2009-08-25,16.44,33.125365853658536,-0.5037035946220566
2009-08-26,16.54,33.025365853658535,-0.49917284570618303
2009-08-27,16.44,33.00536585365854,-0.5018991738224383
2009-08-28,16.42,32.915365853658535,-0.5011448430194215
2009-08-31,16.33,32.58536585365854,-0.4988547904191617
2009-09-01,16.0,32.915365853658535,-0.5139048409446252
2009-09-02,16.33,33.25536585365854,-0.5089514254072331
2009-09-03,16.67,33.775365853658535,-0.5064450205446313
2009-09-04,17.19,33.97536585365854,-0.49404518338250814
2009-09-08,17.39,34.205365853658535,-0.4916002338814335
2009-09-09,17.62,34.07536585365854,-0.4829109076723762
2009-09-10,17.49,34.07536585365854,-0.48672598043075255
2009-09-11,17.49,34.03536585365854,-0.48612275610018285
2009-09-14,17.45,34.165365853658535,-0.48924884707091765
2009-09-15,17.58,34.42536585365853,-0.4893300459105594
2009-09-16,17.84,34.595365853658535,-0.4843239965877285
2009-09-17,18.01,34.625365853658536,-0.4798610915443351
2009-09-18,18.04,34.385365853658534,-0.47535820683784935
2009-09-21,17.8,34.36536585365854,-0.48203665062669454
2009-09-22,17.78,34.10536585365853,-0.47867440929114924
2009-09-23,17.52,33.915365853658535,-0.4834199909387068
2009-09-24,17.33,33.44536585365854,-0.48184151801992336
2009-09-25,16.86,33.79536585365854,-0.5011150323684154
2009-09-28,17.21,33.75536585365854,-0.4901551334205221
2009-09-29,17.17,33.83536585365854,-0.4925428005045954
2009-09-30,17.25,26.941626016260162,-0.3597268409267854
2009-10-01,16.84,26.691626016260162,-0.3690905158890916
2009-10-02,16.59,26.941626016260162,-0.3842242487521954
2009-10-05,16.84,27.491626016260163,-0.38744983690525125
2009-10-06,17.39,27.59162601626016,-0.3697363109462338
2009-10-07,17.49,28.011626016260163,-0.37561639621179366
2009-10-08,17.91,27.861626016260164,-0.3571803745571903
2009-10-09,17.76,27.791626016260164,-0.36095858552467985
2009-10-12,17.69,27.89162601626016,-0.3657594580650426
2009-10-13,17.79,28.201626016260164,-0.36918530904059044
2009-10-14,18.1,28.351626016260163,-0.361588644347265
2009-10-15,18.25,28.23162601626016,-0.35356185330987266
2009-10-16,18.13,29.09162601626016,-0.37679660841691653
2009-10-19,18.99,28.66162601626016,-0.3374416374972343
2009-10-20,18.56,28.621626016260162,-0.35153928747947716
2009-10-21,18.52,28.861626016260164,-0.358317511647953
2009-10-22,18.76,28.00162601626016,-0.33003890598687635
2009-10-23,17.9,27.18162601626016,-0.3414669163172157
2009-10-26,17.08,27.331626016260163,-0.3750829171364066
2009-10-27,17.23,26.75162601626016,-0.35592700086614293
2009-10-28,16.65,27.301626016260162,-0.39014621363270896
2009-10-29,17.2,26.75162601626016,-0.35704842802656167
2009-10-30,16.65,26.921626016260163,-0.38153809914959413
2009-11-02,16.82,27.191626016260162,-0.3814272088788693
2009-11-03,17.09,27.381626016260164,-0.3758588335896721
2009-11-04,17.28,26.081626016260163,-0.3374646201418935
2009-11-05,15.98,25.91162601626016,-0.38328841308638173
2009-11-06,15.81,26.18162601626016,-0.39614140121850483
2009-11-09,16.08,25.801626016260162,-0.37678346357448955
2009-11-10,15.7,26.041626016260164,-0.3971190589175554
2009-11-11,15.94,26.291626016260164,-0.393723309842387
2009-11-12,16.19,26.171626016260163,-0.3813911298464482
2009-11-13,16.07,26.361626016260164,-0.3904017912215342
2009-11-16,16.26,26.881626016260164,-0.39512587556405077
2009-11-17,16.78,27.361626016260164,-0.3867323531858754
2009-11-18,17.26,26.671626016260163,-0.3528703503311884
2009-11-19,16.57,26.651626016260163,-0.3782743315589585
2009-11-20,16.55,26.711626016260162,-0.38041959744698717
2009-11-23,16.61,26.651626016260163,-0.3767734850449187
2009-11-24,16.55,27.09162601626016,-0.38911012613023543
2009-11-25,16.99,26.89162601626016,-0.36820480882312934
2009-11-27,16.79,27.171626016260163,-0.38207599390804015
2009-11-30,17.07,27.281626016260162,-0.37430415658413896
2009-12-01,17.18,28.151626016260163,-0.38973329675248725
2009-12-02,18.05,28.061626016260163,-0.35677284026445855
2009-12-03,17.96,27.811626016260163,-0.35422689815044883
2009-12-04,17.71,28.011626016260163,-0.3677625144031369
2009-12-07,17.91,27.25162601626016,-0.3427915094198899
2009-12-08,17.15,27.421626016260163,-0.3745812159413673
2009-12-09,17.32,27.761626016260163,-0.37611723499713
2009-12-10,17.66,28.101626016260163,-0.3715666136265008
2009-12-11,18.0,28.051626016260162,-0.358325966930891
2009-12-14,17.95,27.761626016260163,-0.35342403973432357
2009-12-15,17.66,28.621626016260162,-0.38298404185816626
2009-12-16,18.52,27.761626016260163,-0.332892101163213
2009-12-17,17.66,27.39162601626016,-0.355277412537806
2009-12-18,17.29,27.211626016260162,-0.36460981825678285
2009-12-21,17.11,27.39162601626016,-0.375356541818905
2009-12-22,17.29,27.851626016260163,-0.37921039188498873
2009-12-23,17.75,27.941626016260162,-0.36474706269167423
2009-12-24,17.84,28.68162601626016,-0.37799900222232297
2009-12-28,18.58,28.761626016260163,-0.35400036181904526
2009-12-29,18.66,28.541626016260164,-0.34621804695466896
2009-12-30,18.44,28.261626016260163,-0.3475251569251304
2009-12-31,18.16,32.53666666666667,-0.4418604651162791
2010-01-04,18.37,32.836666666666666,-0.4405644097045984
2010-01-05,18.67,33.60666666666667,-0.44445546518547907
2010-01-06,19.44,33.416666666666664,-0.41825436408977545
2010-01-07,19.25,33.82666666666667,-0.4309223492313756
2010-01-08,19.66,33.806666666666665,-0.41845789785052256
2010-01-11,19.64,33.10666666666667,-0.4067660088602497
2010-01-12,18.94,33.14666666666667,-0.4286001609010458
2010-01-13,18.98,32.806666666666665,-0.42145905303800035
2010-01-14,18.64,33.24666666666667,-0.43934228995388014
2010-01-15,19.08,34.28666666666667,-0.4435154579039472
2010-01-19,20.12,33.96666666666667,-0.4076545632973504
2010-01-20,19.8,33.81666666666667,-0.4144898965007393
2010-01-21,19.65,33.39666666666667,-0.41161792594071267
2010-01-22,19.23,33.39666666666667,-0.4241940313404532
2010-01-25,19.23,33.39666666666667,-0.4241940313404532
2010-01-26,19.23,33.446666666666665,-0.4250548136336456
2010-01-27,19.28,33.22666666666667,-0.4197431781701444
2010-01-28,19.06,32.736666666666665,-0.4177782303227777
2010-01-29,18.57,33.22666666666667,-0.4411115569823435
2010-02-01,19.06,33.42666666666667,-0.4297965696051058
2010-02-02,19.26,33.586666666666666,-0.42655815799920593
2010-02-03,19.42,32.876666666666665,-0.4093075129271012
2010-02-04,18.71,33.00666666666667,-0.4331448192284387
2010-02-05,18.84,32.626666666666665,-0.4225582345729464
2010-02-08,18.46,33.32666666666667,-0.4460892178435687
2010-02-09,19.16,33.626666666666665,-0.430214115781126
2010-02-10,19.46,34.18666666666667,-0.43077223088923555
2010-02-11,20.02,34.266666666666666,-0.4157587548638132
2010-02-12,20.1,34.876666666666665,-0.42368345598776636
2010-02-16,20.71,35.096666666666664,-0.4099154715547535
2010-02-17,20.93,34.56666666666667,-0.3945033751205401
2010-02-18,20.4,34.99666666666667,-0.417087341651586
2010-02-19,20.83,34.89666666666667,-0.4030948514662337
2010-02-22,20.73,34.556666666666665,-0.4001157519050834
2010-02-23,20.39,34.32666666666667,-0.40600116527481067
2010-02-24,20.16,35.24666666666667,-0.4280310194817477
2010-02-25,21.08,35.416666666666664,-0.40480000000000005
2010-02-26,21.25,35.67666666666667,-0.40437260581145473
2010-03-01,21.51,35.446666666666665,-0.39317284182809853
2010-03-02,21.28,35.526666666666664,-0.4010133233252017
2010-03-03,21.36,35.81666666666667,-0.40362959516053987
2010-03-04,21.65,35.11666666666667,-0.383483626008543
2010-03-05,20.95,34.766666666666666,-0.3974113135186961
2010-03-08,20.6,34.29666666666667,-0.39935853824472733
2010-03-09,20.13,34.876666666666665,-0.42282328204147945
2010-03-10,20.71,34.28666666666667,-0.39597511180244993
2010-03-11,20.12,33.516666666666666,-0.39970164097463945
2010-03-12,19.35,33.446666666666665,-0.42146701215866045
2010-03-15,19.28,33.28666666666667,-0.4207891047466453
2010-03-16,19.12,33.06666666666667,-0.4217741935483871
2010-03-17,18.9,32.78666666666667,-0.4235461569743799
2010-03-18,18.62,32.446666666666665,-0.42613519621943696
2010-03-19,18.28,32.67666666666667,-0.44057941446495974
2010-03-22,18.51,32.50666666666667,-0.43057834290401964
2010-03-23,18.34,32.64666666666667,-0.4382274862160507
2010-03-24,18.48,32.17666666666667,-0.425670775924583
2010-03-25,18.01,32.79666666666667,-0.4508588271165769
2010-03-26,18.63,32.75666666666667,-0.431260812048438
2010-03-29,18.59,32.64666666666667,-0.43056973657341235
2010-03-30,18.48,32.406666666666666,-0.429746965644929
2010-03-31,18.24,39.27218106995885,-0.5355490959998491
2010-04-01,18.48,39.18218106995885,-0.5283570364037571
2010-04-05,18.39,39.282181069958845,-0.5318488052573078
2010-04-06,18.49,39.04218106995885,-0.5264096550633746
2010-04-07,18.25,39.09218106995885,-0.5331547255616145
2010-04-08,18.3,39.37218106995885,-0.5352048196800816
2010-04-09,18.58,39.20218106995885,-0.5260467787023693
2010-04-12,18.41,38.572181069958845,-0.5227130152010446
2010-04-13,17.78,38.56218106995885,-0.5389264946465597
2010-04-14,17.77,38.79218106995885,-0.5419179971357344
2010-04-15,18.0,38.79218106995885,-0.5359889672731131
2010-04-16,18.0,38.172181069958846,-0.5284524097009005
2010-04-19,17.38,38.252181069958844,-0.5456468229036673
2010-04-20,17.46,38.322181069958845,-0.5443891889105686
2010-04-21,17.53,38.322181069958845,-0.5425625705385033
2010-04-22,17.53,37.81218106995885,-0.5363927839135602
2010-04-23,17.02,37.77218106995885,-0.5494038332476271
2010-04-26,16.98,37.002181069958844,-0.5411081317640045
2010-04-27,16.21,37.572181069958845,-0.5685637740908035
2010-04-28,16.78,37.77218106995885,-0.5557577157400224
2010-04-29,16.98,37.52218106995885,-0.5474676707001291
2010-04-30,16.73,36.86218106995885,-0.5461473110272832
2010-05-03,16.07,36.38218106995885,-0.5583002577800601
2010-05-04,15.59,36.44218106995885,-0.5721990412683715
2010-05-05,15.65,35.62218106995885,-0.5606669909047746
2010-05-06,14.83,35.45218106995885,-0.5816900525602213
2010-05-07,14.66,36.01218106995885,-0.5929155201257919
2010-05-10,15.22,35.16218106995885,-0.567148580182833
2010-05-11,14.37,35.672181069958846,-0.597165085818046
2010-05-12,14.88,35.242181069958846,-0.5777786859881946
2010-05-13,14.45,35.282181069958845,-0.5904448205356695
2010-05-14,14.49,35.02218106995885,-0.5862622041998076
2010-05-17,14.23,35.06218106995885,-0.5941496060496871
2010-05-18,14.27,34.86218106995885,-0.5906739176368794
2010-05-19,14.07,34.102181069958846,-0.5874164185822563
2010-05-20,13.31,34.422181069958846,-0.6133307191386548
2010-05-21,13.63,34.282181069958845,-0.6024173615971056
2010-05-24,13.49,34.20218106995885,-0.6055807092417036
2010-05-25,13.41,34.08218106995885,-0.60653926541632
2010-05-26,13.29,34.84218106995885,-0.6185657845783161
2010-05-27,14.05,34.51218106995885,-0.5928973607457735
2010-05-28,13.72,33.98218106995885,-0.5962589931542432
2010-06-01,13.19,34.322181069958845,-0.6157004132949813
2010-06-02,13.53,33.86218106995885,-0.6004392046676739
2010-06-03,13.07,32.98218106995885,-0.6037254185138003
2010-06-04,12.19,32.62218106995885,-0.626327866494937
2010-06-07,11.83,32.502181069958844,-0.6360244263442909
2010-06-08,11.71,32.58218106995885,-0.640601101109319
2010-06-09,11.79,33.65218106995885,-0.6496512373004887
2010-06-10,12.86,33.86218106995885,-0.620225289876296
2010-06-11,13.07,33.212181069958845,-0.6064696873575067
2010-06-14,12.42,33.742181069958846,-0.6319147249477093
2010-06-15,12.95,33.83218106995885,-0.6172283432385948
2010-06-16,13.04,33.80218106995885,-0.6142260769205484
2010-06-17,13.01,33.642181069958845,-0.6132830991859377
2010-06-18,12.85,33.59218106995885,-0.6174705068051796
2010-06-21,12.8,33.68218106995885,-0.61997710381599
2010-06-22,12.89,33.992181069958846,-0.6207951477585016
2010-06-23,13.2,33.742181069958846,-0.6087982583985316
2010-06-24,12.95,34.31218106995885,-0.6225830129073887
2010-06-25,13.52,33.712181069958845,-0.5989580154442228
2010-06-28,12.92,33.18218106995885,-0.6106343952267506
2010-06-29,12.39,33.48218106995885,-0.6299524223313917
2010-06-30,12.69,23.327891156462584,-0.4560159804035927
2010-07-01,13.1,23.907891156462586,-0.45206375943957255
2010-07-02,13.68,23.697891156462585,-0.4227334445213128
2010-07-06,13.47,24.217891156462585,-0.4437996309019867
2010-07-07,13.99,24.927891156462586,-0.43878124658880036
2010-07-08,14.7,25.077891156462584,-0.41382630986450375
2010-07-09,14.85,24.917891156462584,-0.40404266529799915
2010-07-12,14.69,25.377891156462585,-0.4211496964254601
2010-07-13,15.15,25.287891156462585,-0.4008990347885035
2010-07-14,15.06,25.817891156462586,-0.416683573854549
2010-07-15,15.59,25.617891156462584,-0.3914409306846034
2010-07-16,15.39,25.277891156462584,-0.39116756596740987
2010-07-19,15.05,25.907891156462586,-0.4190959075321784
2010-07-20,15.68,25.567891156462586,-0.3867308060705392
2010-07-21,15.34,26.007891156462584,-0.4101790142186045
2010-07-22,15.78,26.257891156462584,-0.3990378013995145
2010-07-23,16.03,25.807891156462585,-0.37887214794820967
2010-07-26,15.58,25.517891156462586,-0.38944797967545786
2010-07-27,15.29,25.767891156462586,-0.4066258698797217
2010-07-28,15.54,26.427891156462586,-0.41198486447527616
2010-07-29,16.2,26.467891156462585,-0.3879376371832898
2010-07-30,16.24,26.727891156462587,-0.39239501145329614
2010-08-02,16.5,26.447891156462585,-0.37613173381620646
2010-08-03,16.22,26.807891156462585,-0.39495427277986994
2010-08-04,16.58,27.387891156462587,-0.39462297753115994
2010-08-05,17.16,27.087891156462586,-0.3665066098766424
2010-08-06,16.86,26.937891156462584,-0.37411581693338414
2010-08-09,16.71,26.487891156462585,-0.36914570128309165
2010-08-10,16.26,26.617891156462584,-0.389132673793648
2010-08-11,16.39,27.107891156462586,-0.39537900955115113
2010-08-12,16.88,27.157891156462586,-0.37844953046057206
2010-08-13,16.93,27.147891156462585,-0.3763788169612653
2010-08-16,16.92,27.937891156462584,-0.39437089559689
2010-08-17,17.71,28.187891156462584,-0.37171603573686773
2010-08-18,17.96,27.997891156462586,-0.3585231152006103
2010-08-19,17.77,28.227891156462587,-0.3704807808169659
2010-08-20,18.0,27.997891156462586,-0.3570944361698768
2010-08-23,17.77,27.647891156462585,-0.35727466881877057
2010-08-24,17.42,27.577891156462584,-0.36833458725440615
2010-08-25,17.35,28.027891156462584,-0.3809737627727482
2010-08-26,17.8,28.857891156462586,-0.38318431158079347
2010-08-27,18.63,28.487891156462585,-0.34603793949929795
2010-08-30,18.26,28.727891156462587,-0.3643807719630594
2010-08-31,18.5,28.767891156462586,-0.35692192731881733
2010-09-01,18.54,28.867891156462584,-0.3577639634459584
2010-09-02,18.64,29.217891156462585,-0.3620347238552466
2010-09-03,18.99,29.257891156462584,-0.3509443350360738
2010-09-07,19.03,29.467891156462585,-0.3542123561215019
2010-09-08,19.24,29.037891156462585,-0.33741744893488923
2010-09-09,18.81,29.287891156462585,-0.35775505653470596
2010-09-10,19.06,29.847891156462584,-0.36142892306570273
2010-09-13,19.62,29.897891156462585,-0.3437664249520477
2010-09-14,19.67,29.687891156462584,-0.3374403086991191
2010-09-15,19.46,30.177891156462586,-0.3551570618667087
2010-09-16,19.95,30.197891156462585,-0.33935784135937774
2010-09-17,19.97,30.447891156462585,-0.3441253485379281
2010-09-20,20.22,29.927891156462586,-0.32437605127972
2010-09-21,19.7,30.517891156462586,-0.3544770213970616
2010-09-22,20.29,29.967891156462585,-0.32294201503650166
2010-09-23,19.74,30.297891156462587,-0.34846950574679103
2010-09-24,20.07,30.567891156462586,-0.34342870114031887
2010-09-27,20.34,30.507891156462584,-0.33328725031552
2010-09-28,20.28,30.097891156462584,-0.32619863981249386
2010-09-29,19.87,29.327891156462584,-0.3224879383930228
2010-09-30,19.1,29.189493670886076,-0.34565497382880084
2010-10-01,18.93,29.079493670886077,-0.3490258044295863
2010-10-04,18.82,29.869493670886076,-0.36992571058062707
2010-10-05,19.61,30.039493670886078,-0.3471927251887811
2010-10-06,19.78,29.989493670886077,-0.34043568000607805
2010-10-07,19.73,32.23949367088608,-0.3880176841047226
2010-10-08,21.98,32.94949367088608,-0.3329184290494466
2010-10-11,22.69,33.529493670886076,-0.32328235485100965
2010-10-12,23.27,33.93949367088607,-0.31436808616972867
2010-10-13,23.68,33.61949367088608,-0.29564673900765837
2010-10-14,23.36,34.22949367088608,-0.3175476031107972
2010-10-15,23.97,34.029493670886076,-0.2956110298958834
2010-10-18,23.77,33.209493670886076,-0.2842408187379696
2010-10-19,22.95,33.999493670886075,-0.32498994772818657
2010-10-20,23.74,33.929493670886075,-0.30031375562876106
2010-10-21,23.67,33.789493670886074,-0.2994863956663931
2010-10-22,23.53,33.889493670886075,-0.30568452191971673
2010-10-25,23.63,34.569493670886075,-0.3164493462077854
2010-10-26,24.31,34.51949367088608,-0.2957602382069937
2010-10-27,24.26,34.08949367088608,-0.28834378608799627
2010-10-28,23.83,34.76949367088608,-0.314629076121582
2010-10-29,24.51,34.539493670886074,-0.2903775534885765
2010-11-01,24.28,34.709493670886076,-0.300479568206269
2010-11-02,24.45,34.26949367088608,-0.28653745996919433
2010-11-03,24.01,34.499493670886075,-0.30404775707586973
2010-11-04,24.24,34.749493670886075,-0.3024358792223546
2010-11-05,24.49,35.209493670886076,-0.30444895831460883
2010-11-08,24.95,35.29949367088608,-0.29319099495815204
2010-11-09,25.04,35.069493670886075,-0.2859891210580078
2010-11-10,24.81,35.80949367088608,-0.30716697007723714
2010-11-11,25.55,34.18949367088607,-0.25269440238136665
2010-11-12,23.93,33.69949367088608,-0.2899003102627091
2010-11-15,23.44,33.15949367088608,-0.29311345243548637
2010-11-16,22.9,33.58949367088608,-0.3182392022822086
2010-11-17,23.33,34.30949367088608,-0.32001328192735534
2010-11-18,24.05,33.79949367088608,-0.28845087934805413
2010-11-19,23.54,33.859493670886074,-0.3047740102433736
2010-11-22,23.6,34.54949367088608,-0.3169219721478268
2010-11-23,24.29,35.179493670886075,-0.30954094373160423
2010-11-24,24.92,34.819493670886075,-0.28430894959174613
2010-11-26,24.56,34.66949367088608,-0.29159623058976447
2010-11-29,24.41,34.40949367088608,-0.29060275534791336
2010-11-30,24.15,35.069493670886075,-0.3113673032568246
2010-12-01,24.81,35.00949367088607,-0.29133508090029825
2010-12-02,24.75,35.62949367088608,-0.3053507796484921
2010-12-03,25.37,35.30949367088608,-0.2814963523275198
2010-12-06,25.05,34.779493670886076,-0.27974799641866654
2010-12-07,24.52,34.529493670886076,-0.289882434022648
2010-12-08,24.27,34.599493670886076,-0.29854464834489425
2010-12-09,24.34,34.859493670886074,-0.30176840117651327
2010-12-10,24.6,34.25949367088607,-0.2819508590430444
2010-12-13,24.0,33.749493670886075,-0.2888782203952427
2010-12-14,23.49,34.18949367088607,-0.3129468302128494
2010-12-15,23.93,34.61949367088608,-0.3087709419585074
2010-12-16,24.36,35.25949367088607,-0.30912224017232093
2010-12-17,25.0,35.57949367088607,-0.2973480670845815
2010-12-20,25.32,36.099493670886076,-0.2986051208684858
2010-12-21,25.84,36.029493670886076,-0.28280979366412184
2010-12-22,25.77,37.25949367088607,-0.3083641922880923
2010-12-23,27.0,37.109493670886074,-0.27242337932563565
2010-12-27,26.85,36.65949367088608,-0.2675839922654605
2010-12-28,26.4,37.22949367088608,-0.29088479597977657
2010-12-29,26.97,37.58949367088608,-0.2825122829231169
2010-12-30,27.33,37.289493670886074,-0.2670857845050868
2010-12-31,27.03,39.44724770642202,-0.3147810919239491
2011-01-03,27.25,39.19724770642202,-0.3047981275599766
2011-01-04,27.0,39.59724770642202,-0.3181344269131855
2011-01-05,27.4,39.79724770642202,-0.31151017773577083
2011-01-06,27.6,39.68724770642202,-0.30456250823526143
2011-01-07,27.49,39.29724770642202,-0.30045991502077796
2011-01-10,27.1,39.20724770642202,-0.3088012654466151
2011-01-11,27.01,40.55724770642202,-0.3340277872030474
2011-01-12,28.36,40.68724770642202,-0.30297570863895773
2011-01-13,28.49,41.44724770642202,-0.31262022024237734
2011-01-14,29.25,42.08724770642202,-0.3050151389315773
2011-01-18,29.89,40.22724770642202,-0.25697128925804547
2011-01-19,28.03,39.36724770642202,-0.2879868003719387
2011-01-20,27.17,38.857247706422015,-0.3007739455640971
2011-01-21,26.66,38.64724770642202,-0.31017079915965395
2011-01-24,26.45,38.34724770642202,-0.31025036783616633
2011-01-25,26.15,39.107247706422015,-0.3313259936800471
2011-01-26,26.91,38.94724770642202,-0.309065426064425
2011-01-27,26.75,38.997247706422016,-0.31405415578610574
2011-01-28,26.8,39.20724770642202,-0.31645291195458614
2011-01-31,27.01,39.87724770642202,-0.32267140904887015
2011-02-01,27.68,41.19724770642202,-0.3281104554058568
2011-02-02,29.0,40.637247706422016,-0.2863689930601021
2011-02-03,28.44,40.72724770642202,-0.3016959995674965
2011-02-04,28.53,41.44724770642202,-0.31165513806651535
2011-02-07,29.25,41.48724770642202,-0.29496407650410983
2011-02-08,29.29,42.59724770642202,-0.3123968900088303
2011-02-09,30.4,42.26724770642202,-0.28076698508615994
2011-02-10,30.07,42.26724770642202,-0.2885744487348957
2011-02-11,30.07,42.55724770642202,-0.29342235175931397
2011-02-14,30.36,40.97724770642202,-0.25910104510894394
2011-02-15,28.78,41.16724770642202,-0.3009005555766029
2011-02-16,28.97,41.75724770642202,-0.30622822165684593
2011-02-17,29.56,39.76724770642202,-0.25667473348359615
2011-02-18,27.57,38.59724770642202,-0.2857003636709372
2011-02-22,26.4,39.08724770642202,-0.3245879014484182
2011-02-23,26.89,38.997247706422016,-0.3104641588444256
2011-02-24,26.8,40.20724770642202,-0.33345350580364574
2011-02-25,28.01,40.45724770642202,-0.3076642236453022
2011-02-28,28.26,39.58724770642202,-0.2861337517178407
2011-03-01,27.39,39.21724770642202,-0.30158280853771513
2011-03-02,27.02,40.22724770642202,-0.32831596640188654
2011-03-03,28.03,39.05724770642202,-0.2823355037536056
2011-03-04,26.86,37.97724770642202,-0.2927344233147805
2011-03-07,25.78,37.98724770642202,-0.32135120187605204
2011-03-08,25.79,37.50724770642202,-0.31239956069652597
2011-03-09,25.31,36.997247706422016,-0.31589505790165395
2011-03-10,24.8,37.39724770642202,-0.33684959399455394
2011-03-11,25.2,37.387247706422016,-0.3259733854206286
2011-03-14,25.19,37.15724770642202,-0.32207034818549485
2011-03-15,24.96,37.57724770642202,-0.33576827672415477
2011-03-16,25.38,38.107247706422015,-0.3339849627680448
2011-03-17,25.91,37.677247706422015,-0.3123170725768355
2011-03-18,25.48,37.62724770642202,-0.32283115154204567
2011-03-21,25.43,36.70724770642202,-0.3072212822006003
2011-03-22,24.51,37.29724770642202,-0.3428469523294141
2011-03-23,25.1,37.357247706422015,-0.32810896034813863
2011-03-24,25.16,38.61724770642202,-0.34847764938421777
2011-03-25,26.42,37.75724770642202,-0.3002667936649869
2011-03-28,25.56,38.14724770642202,-0.32996476713844236
2011-03-29,25.95,38.71724770642202,-0.32975607675502006
2011-03-30,26.52,39.55724770642202,-0.32957924179101705
2011-03-31,27.36,43.589542302357835,-0.37232651331326205
2011-04-01,27.86,44.16954230235783,-0.36924861459311986
2011-04-04,28.44,44.449542302357834,-0.3601733892658914
2011-04-05,28.72,43.799542302357835,-0.3442853854102048
2011-04-06,28.07,43.67954230235784,-0.3573650610692235
2011-04-07,27.95,43.439542302357836,-0.35657701442947953
2011-04-08,27.71,42.81954230235784,-0.35286557235166516
2011-04-11,27.09,42.48954230235783,-0.3624313529379506
2011-04-12,26.76,42.549542302357835,-0.37108606692304824
2011-04-13,26.82,42.46954230235784,-0.36848860274835127
2011-04-14,26.74,41.729542302357835,-0.35920696646392136
2011-04-15,26.0,42.31954230235784,-0.3856266257739889
2011-04-18,26.59,42.70954230235784,-0.3774225017032772
2011-04-19,26.98,42.369542302357836,-0.3632218208196556
2011-04-20,26.64,43.49954230235784,-0.38757976314256504
2011-04-21,27.77,43.519542302357834,-0.3618958626204243
2011-04-25,27.79,43.799542302357835,-0.36551848400242315
2011-04-26,28.07,43.589542302357835,-0.356038202803482
2011-04-27,27.86,43.509542302357836,-0.35968069242387246
2011-04-28,27.78,44.03954230235784,-0.3692032535380667
2011-04-29,28.31,43.60954230235784,-0.350830150802354
2011-05-02,27.88,42.31954230235784,-0.34120270486841575
2011-05-03,26.59,41.78954230235784,-0.36371641001438426
2011-05-04,26.06,41.57954230235784,-0.3732494742126533
2011-05-05,25.85,43.28954230235784,-0.4028580893868209
2011-05-06,27.56,44.28954230235784,-0.3777312077001801
2011-05-09,28.56,44.019542302357834,-0.3511972522606118
2011-05-10,28.29,43.189542302357836,-0.3449803241268531
2011-05-11,27.46,42.73954230235783,-0.3575036483606634
