date,AMP,dcf,Deviation
2013-04-04,72.0,81.65428167687234,-0.11823362447883501
2013-04-05,71.48,82.50428167687235,-0.13362072189233642
2013-04-08,72.33,82.98428167687236,-0.12838915348280588
2013-04-09,72.81,84.64428167687235,-0.13981194526582974
2013-04-10,74.47,85.45428167687236,-0.12853986320319377
2013-04-11,75.28,84.90428167687234,-0.11335449151434218
2013-04-12,74.73,82.10428167687235,-0.08981604279657895
2013-04-15,71.93,83.31428167687235,-0.13664261934136757
2013-04-16,73.14,81.47428167687235,-0.1022934048062698
2013-04-17,71.3,79.77428167687235,-0.1062282417182725
2013-04-18,69.6,82.35428167687235,-0.15487089945020005
2013-04-19,72.18,82.55428167687235,-0.12566618552237618
2013-04-22,72.38,83.81428167687235,-0.13642402521511465
2013-04-23,73.64,82.82428167687235,-0.11088875739005588
2013-04-24,72.65,84.15428167687234,-0.13670465064446025
2013-04-25,73.98,83.65428167687234,-0.11564598348044819
2013-04-26,73.48,84.35428167687235,-0.1289120298425086
2013-04-29,74.18,84.70428167687236,-0.12424733990449388
2013-04-30,74.53,83.13428167687235,-0.10349859893317659
2013-05-01,72.96,83.73428167687236,-0.12867228882968074
2013-05-02,73.56,85.97428167687235,-0.1443952939732659
2013-05-03,75.8,86.81428167687235,-0.12687177114323345
2013-05-06,76.64,87.52428167687235,-0.1243572808407114
2013-05-07,77.35,87.16428167687235,-0.11259522235558583
2013-05-08,76.99,86.71428167687235,-0.11214163905674057
2013-05-09,76.54,88.37428167687236,-0.13391092354382772
2013-05-10,78.2,89.22428167687235,-0.12355696756177903
2013-05-13,79.05,91.03428167687235,-0.1316458092063686
2013-05-14,80.86,91.71428167687235,-0.11834887084559131
2013-05-15,81.54,90.63428167687235,-0.10034041765007973
2013-05-16,80.46,91.86428167687235,-0.1241427186791304
2013-05-17,81.69,91.88428167687235,-0.11094695948891864
2013-05-20,81.71,91.70428167687236,-0.1089838063623686
2013-05-21,81.53,90.98428167687236,-0.1039111536918973
2013-05-22,80.81,90.56428167687235,-0.1077056152410617
2013-05-23,80.39,90.37428167687236,-0.11047702390123038
2013-05-24,80.2,92.69428167687235,-0.1347902098257452
2013-05-28,82.52,92.29428167687234,-0.10590343734504248
2013-05-29,82.12,94.11428167687235,-0.12744379984807153
2013-05-30,83.94,91.69428167687235,-0.0845666876392378
2013-05-31,81.52,91.20428167687236,-0.10618231401879574
2013-06-03,81.03,92.35428167687235,-0.12261783071946308
2013-06-04,82.18,89.90428167687234,-0.08591672757738511
2013-06-05,79.73,91.19428167687235,-0.1257127252506205
2013-06-06,81.02,93.24428167687235,-0.1310995318644229
2013-06-07,83.07,93.31428167687235,-0.1097825701787658
2013-06-10,83.14,92.69428167687235,-0.10307304295402064
2013-06-11,82.52,91.28428167687235,-0.09601085220669336
2013-06-12,81.11,93.16428167687235,-0.12938737314243443
2013-06-13,82.99,92.03428167687235,-0.0982707911887265
2013-06-14,81.86,92.81428167687235,-0.11802366488175886
2013-06-17,82.64,93.56428167687235,-0.1167569662384601
2013-06-18,83.39,91.70428167687236,-0.09066405106544984
2013-06-19,81.53,89.23428167687236,-0.08633768919405271
2013-06-20,79.06,89.33428167687235,-0.11500939487077388
2013-06-21,79.16,87.62428167687236,-0.09659744439430229
2013-06-24,77.45,89.43428167687235,-0.13400098320431275
2013-06-25,79.26,90.50428167687235,-0.1242403283970347
2013-06-26,80.33,91.86428167687235,-0.12555784975757567
2013-06-27,81.69,91.05428167687235,-0.10284284829244739
2013-06-28,80.88,92.51889733840304,-0.12580021674741615
2013-07-01,81.44,92.89889733840305,-0.12334804466689953
2013-07-02,81.82,92.19889733840304,-0.11257073173346932
2013-07-03,81.12,94.17889733840305,-0.1386605461251037
2013-07-05,83.1,94.65889733840304,-0.12211104992149113
2013-07-08,83.58,95.99889733840304,-0.12936499983562866
2013-07-09,84.92,95.63889733840304,-0.11207675576262577
2013-07-10,84.56,97.53889733840305,-0.13306381036248383
2013-07-11,86.46,97.67889733840305,-0.11485487289578844
2013-07-12,86.6,97.40889733840304,-0.1109641689182912
2013-07-15,86.33,96.47889733840304,-0.10519292423922966
2013-07-16,85.4,96.86889733840304,-0.11839607607318425
2013-07-17,85.79,97.91889733840304,-0.12386676798949381
2013-07-18,86.84,97.38889733840304,-0.10831724792763753
2013-07-19,86.31,98.43889733840304,-0.12321244616046001
2013-07-22,87.36,97.74889733840304,-0.10628147857706327
2013-07-23,86.67,97.31889733840305,-0.1094227085349525
2013-07-24,86.24,98.67889733840305,-0.12605427982992046
2013-07-25,87.6,99.25889733840305,-0.11745946863236256
2013-07-26,88.18,98.68889733840304,-0.10648510239574516
2013-07-29,87.61,100.04889733840304,-0.12432818021302128
2013-07-30,88.97,100.07889733840304,-0.11100139623680938
2013-07-31,89.0,102.05889733840304,-0.12795452115363193
2013-08-01,90.98,102.28889733840305,-0.11055840499472525
2013-08-02,91.21,102.22889733840304,-0.10778652245389841
2013-08-05,91.15,100.93889733840304,-0.0969784453418907
2013-08-06,89.86,100.61889733840304,-0.10692720376589449
2013-08-07,89.54,100.99889733840304,-0.11345566773872084
2013-08-08,89.92,101.15889733840304,-0.11110142196198503
2013-08-09,90.08,100.38889733840304,-0.1026896161998131
2013-08-12,89.31,101.34889733840305,-0.11878666324513898
2013-08-13,90.27,100.77889733840304,-0.10427676444122491
2013-08-14,89.7,98.87889733840304,-0.09282968950380976
2013-08-15,87.8,99.30889733840304,-0.11588989150876938
2013-08-16,88.23,98.27889733840304,-0.10224877985557512
2013-08-19,87.2,99.10889733840304,-0.12015971984574325
2013-08-20,88.03,98.52889733840304,-0.10655652932300652
2013-08-21,87.45,100.10889733840304,-0.1264512713151913
2013-08-22,89.03,100.10889733840304,-0.11066845837840467
2013-08-23,89.03,99.37889733840304,-0.10413576338207076
2013-08-26,88.3,96.50889733840305,-0.08505845123915368
2013-08-27,85.43,97.21889733840304,-0.12126137676060877
2013-08-28,86.14,98.18889733840304,-0.12271140286744564
2013-08-29,87.11,97.22889733840304,-0.10407294143411339
2013-08-30,86.15,98.15889733840304,-0.1223414042336104
2013-09-03,87.08,98.56889733840305,-0.11655702405759694
2013-09-04,87.49,98.86889733840304,-0.11509076812555097
2013-09-05,87.79,98.66889733840304,-0.11025660194713505
2013-09-06,87.59,99.97889733840304,-0.12391512277305661
2013-09-09,88.9,101.79889733840304,-0.1267095978016748
2013-09-10,90.72,102.03889733840305,-0.11092728002405705
2013-09-11,90.96,101.46889733840304,-0.1035676706267481
2013-09-12,90.39,101.87889733840304,-0.11277013825779125
2013-09-13,90.8,103.63889733840304,-0.123881068480315
2013-09-16,92.56,104.40889733840304,-0.11348551359563919
2013-09-17,93.33,105.03889733840305,-0.11147201308369203
2013-09-18,93.96,104.49889733840304,-0.10085175639963462
2013-09-19,93.42,103.29889733840304,-0.09563410252134796
2013-09-20,92.22,102.42889733840305,-0.09966813666533036
2013-09-23,91.35,102.07889733840304,-0.10510396975425329
2013-09-24,91.0,102.23889733840304,-0.10992780273444391
2013-09-25,91.16,102.66889733840304,-0.1120972138277575
2013-09-26,91.59,102.50889733840305,-0.1065165817007816
2013-09-27,91.43,102.15889733840304,-0.1050216634862784
2013-09-30,91.08,107.15364638236703,-0.1500055940701247
2013-10-01,92.18,107.13364638236703,-0.13957936546840266
2013-10-02,92.16,106.53364638236704,-0.13492119035124006
2013-10-03,91.56,107.86364638236704,-0.15115052132181828
2013-10-04,92.89,106.86364638236704,-0.13076145963022978
2013-10-07,91.89,104.82364638236703,-0.12338481658221223
2013-10-08,89.85,105.44364638236704,-0.14788606916931046
2013-10-09,90.47,108.32364638236703,-0.1648176273474603
2013-10-10,93.35,109.27364638236703,-0.14572265966715792
2013-10-11,94.3,109.51364638236703,-0.1389200970374831
2013-10-14,94.54,108.64364638236704,-0.12981565744516532
2013-10-15,93.67,111.44364638236704,-0.15948550643600656
2013-10-16,96.47,113.10364638236703,-0.14706551834884285
2013-10-17,98.13,114.72364638236704,-0.14464015837730093
2013-10-18,99.75,114.05364638236703,-0.1254115658381827
2013-10-21,99.08,114.73364638236703,-0.1364346630298745
2013-10-22,99.76,113.71364638236703,-0.12270863547412147
2013-10-23,98.74,114.50364638236704,-0.13766938329393297
2013-10-24,99.53,114.53364638236704,-0.13099771862914267
2013-10-25,99.56,113.88364638236703,-0.12577439199896223
2013-10-28,98.91,114.36364638236704,-0.13512726177599155
2013-10-29,99.39,115.76364638236703,-0.14144031303475801
2013-10-30,100.79,115.51364638236703,-0.1274623981103462
2013-10-31,100.54,116.03364638236704,-0.1335271868584621
2013-11-01,101.06,116.21364638236703,-0.13039472432100085
2013-11-04,101.24,116.24364638236703,-0.12907067912352532
2013-11-05,101.27,117.18364638236703,-0.13580091483449186
2013-11-06,102.21,115.40364638236703,-0.11432607890614233
2013-11-07,100.43,118.09364638236704,-0.14957321518530442
2013-11-08,103.12,118.81364638236704,-0.13208622797301928
2013-11-11,103.84,117.84364638236704,-0.11883242594963017
2013-11-12,102.87,119.13364638236703,-0.1365159791228736
2013-11-13,104.16,120.19364638236704,-0.13339845212250123
2013-11-14,105.22,120.44364638236704,-0.126396425545248
2013-11-15,105.47,120.22364638236704,-0.122718340578721
2013-11-18,105.25,120.17364638236704,-0.12418401897270526
2013-11-19,105.2,120.44364638236704,-0.1265624783060263
2013-11-20,105.47,121.76364638236703,-0.1338137191719857
2013-11-21,106.79,122.55364638236703,-0.12862649825354433
2013-11-22,107.58,122.47364638236704,-0.121606948288847
2013-11-25,107.5,123.27364638236703,-0.12795635438121744
2013-11-26,108.3,123.50364638236704,-0.12310281378491916
2013-11-27,108.53,123.22364638236704,-0.11924372321179466
2013-11-29,108.25,123.20364638236704,-0.12137340753663939
2013-12-02,108.23,121.87364638236703,-0.11194911112744899
2013-12-03,106.9,121.98364638236703,-0.1236530209556631
2013-12-04,107.01,121.20364638236704,-0.11710577037913239
2013-12-05,106.23,123.96364638236703,-0.14305521739548888
2013-12-06,108.99,123.96364638236703,-0.12079062547241215
2013-12-09,108.99,123.15364638236703,-0.11500793357260242
2013-12-10,108.18,121.37364638236703,-0.10870272728564723
2013-12-11,106.4,121.49364638236703,-0.1242340388308375
2013-12-12,106.52,121.65364638236703,-0.12439944738524966
2013-12-13,106.68,123.97364638236704,-0.13949453683913526
2013-12-16,109.0,123.55364638236703,-0.11779212357138547
2013-12-17,108.58,126.79364638236703,-0.1436479421645529
2013-12-18,111.82,125.81364638236704,-0.11122518728881126
2013-12-19,110.84,126.78364638236704,-0.12575475494909305
2013-12-20,111.81,128.04364638236703,-0.1267821312577253
2013-12-23,113.07,127.85364638236703,-0.11562944664209385
2013-12-24,112.88,128.78364638236704,-0.1234911949545836
2013-12-26,113.81,128.91364638236703,-0.11716095856577158
2013-12-27,113.94,128.56364638236704,-0.11374635671793398
2013-12-30,113.59,130.02364638236705,-0.12638967479838092
2013-12-31,115.05,126.58883631096089,-0.09115208455361856
2014-01-02,113.88,126.60883631096088,-0.10053671356474603
2014-01-03,113.9,126.30883631096088,-0.09824202861319575
2014-01-06,113.6,127.27883631096088,-0.10747141243137615
2014-01-07,114.57,128.5088363109609,-0.10846597565658622
2014-01-08,115.8,128.21883631096088,-0.09685656700893996
2014-01-09,115.51,127.76883631096089,-0.09594543289981616
2014-01-10,115.06,125.88883631096088,-0.08601903574843062
2014-01-13,113.18,126.91883631096088,-0.108248993689949
2014-01-14,114.21,127.06883631096089,-0.10119582963279017
2014-01-15,114.36,126.36883631096089,-0.09503004586835206
2014-01-16,113.66,126.0788363109609,-0.09850056261886075
2014-01-17,113.37,126.84883631096089,-0.10625904582930878
2014-01-21,114.14,127.47883631096089,-0.10463569245661519
2014-01-22,114.77,123.94883631096089,-0.07405342868998921
2014-01-23,111.24,119.49883631096088,-0.06911227394273256
2014-01-24,106.79,117.62883631096089,-0.0921443810113669
2014-01-27,104.92,119.24883631096088,-0.12015912904672787
2014-01-28,106.54,117.72883631096089,-0.09503904618072889
2014-01-29,105.02,119.13883631096088,-0.11850742166147832
2014-01-30,106.43,118.34883631096089,-0.10070936633161487
2014-01-31,105.64,114.17883631096089,-0.07478475509862226
2014-02-03,101.47,116.24883631096088,-0.12713104732875002
2014-02-04,103.54,116.13883631096088,-0.10848082098246259
2014-02-05,103.43,118.34883631096089,-0.12605815803513043
2014-02-06,105.64,120.31883631096089,-0.12199948703812113
2014-02-07,107.61,118.60883631096088,-0.09273201435114709
2014-02-10,105.9,119.91883631096088,-0.1169027047144513
2014-02-11,107.21,119.6888363109609,-0.10426065367149129
2014-02-12,106.98,120.03883631096089,-0.10878842808115818
2014-02-13,107.33,119.7988363109609,-0.10408144765776883
2014-02-14,107.09,120.69883631096089,-0.11275035225608909
2014-02-18,107.99,119.36883631096089,-0.09532501666782223
2014-02-19,106.66,118.9088363109609,-0.10301031185713327
2014-02-20,106.2,119.51883631096089,-0.11143713176982661
2014-02-21,106.81,120.98883631096089,-0.11719127766894943
2014-02-24,108.28,120.0788363109609,-0.09825908272800177
2014-02-25,107.37,119.3288363109609,-0.10021748875349101
2014-02-26,106.62,121.33883631096089,-0.1213035888463625
2014-02-27,108.63,121.69883631096089,-0.10738669906068643
2014-02-28,108.99,120.45883631096089,-0.09520958911934396
2014-03-03,107.75,122.98883631096089,-0.12390422389583
2014-03-04,110.28,122.55883631096088,-0.10018727886585477
2014-03-05,109.85,123.5488363109609,-0.1108779064214106
2014-03-06,110.84,125.35883631096088,-0.11581821224748723
2014-03-07,112.65,124.75883631096089,-0.09705794530480916
2014-03-10,112.05,123.62883631096089,-0.09365805467776878
2014-03-11,110.92,123.60883631096088,-0.10265314915706969
2014-03-12,110.9,121.86883631096089,-0.09000526010581378
2014-03-13,109.16,120.95883631096089,-0.09754422802670204
2014-03-14,108.25,121.66883631096088,-0.11028983853075625
2014-03-17,108.96,122.00883631096089,-0.10694992842734474
2014-03-18,109.3,121.42883631096089,-0.09988431643947226
2014-03-19,108.72,124.42883631096089,-0.12624755464000992
2014-03-20,111.72,124.48883631096089,-0.10257013150211791
2014-03-21,111.78,123.42883631096089,-0.09437694350138204
2014-03-24,110.72,122.5488363109609,-0.09652344866781004
2014-03-25,109.84,121.52883631096088,-0.09618158673923416
2014-03-26,108.82,119.72883631096089,-0.09111285674428804
2014-03-27,107.02,121.51883631096089,-0.11931348876530601
2014-03-28,108.81,122.77883631096088,-0.11377234652706869
2014-03-31,110.07,123.92931190356605,-0.11183239615136809
2014-04-01,111.86,125.53931190356604,-0.10896436897849104
2014-04-02,113.47,125.33931190356604,-0.09469743948090359
2014-04-03,113.27,123.48931190356605,-0.08275462666393674
2014-04-04,111.42,119.65931190356605,-0.06885642055343044
2014-04-07,107.59,119.54931190356605,-0.10003664356690711
2014-04-08,107.48,121.31931190356605,-0.11407344540963593
2014-04-09,109.25,117.10931190356605,-0.0671109049811327
2014-04-10,105.04,113.80931190356604,-0.07705267483733258
2014-04-11,101.74,113.97931190356604,-0.10738187219380046
2014-04-14,101.91,115.42931190356605,-0.11712200030145359
2014-04-15,103.36,116.89931190356604,-0.11582028741738915
2014-04-16,104.83,118.09931190356605,-0.1123572329904945
2014-04-17,106.03,118.17931190356605,-0.10280405011563987
2014-04-21,106.11,118.85931190356605,-0.10726388786357721
2014-04-22,106.79,118.50931190356604,-0.0988893759935281
2014-04-23,106.44,117.91931190356604,-0.09734887117517932
2014-04-24,105.85,115.59931190356605,-0.08433711016981671
2014-04-25,103.53,115.57931190356605,-0.1042514590640532
2014-04-28,103.51,121.61931190356604,-0.14890161455546802
2014-04-29,109.55,123.69931190356604,-0.11438472604113281
2014-04-30,111.63,123.66931190356604,-0.09735084410394368
2014-05-01,111.6,124.40931190356605,-0.10296103810537105
2014-05-02,112.34,124.22931190356604,-0.09570456216319712
2014-05-05,112.16,122.67931190356605,-0.08574642081327388
2014-05-06,110.61,123.64931190356604,-0.10545397869852591
2014-05-07,111.58,123.40931190356605,-0.09585428944624264
2014-05-08,111.34,123.29931190356605,-0.09699414959362929
2014-05-09,111.23,124.78931190356604,-0.10865763819616481
2014-05-12,112.72,123.96931190356605,-0.09074271471569295
2014-05-13,111.9,122.53931190356604,-0.08682366285799603
2014-05-14,110.47,120.29931190356605,-0.08170713321656731
2014-05-15,108.23,120.93931190356605,-0.10508834309972037
2014-05-16,108.87,121.75931190356604,-0.10585894172738453
2014-05-19,109.69,120.46931190356605,-0.08947765811258834
2014-05-20,108.4,122.20931190356605,-0.11299721509325578
2014-05-21,110.14,122.62931190356605,-0.10184605711061534
2014-05-22,110.56,122.99931190356605,-0.10113318286950035
2014-05-23,110.93,123.48931190356605,-0.10170363499453072
2014-05-27,111.42,123.24931190356605,-0.09597872572969546
2014-05-28,111.18,124.88931190356605,-0.10977169859140357
2014-05-29,112.82,124.67931190356605,-0.0951185222512193
2014-05-30,112.61,126.00931190356604,-0.10633588661939863
2014-06-02,113.94,126.78931190356604,-0.10134380974745749
2014-06-03,114.72,127.17931190356605,-0.09796649877311292
2014-06-04,115.11,127.85931190356605,-0.09971359702906757
2014-06-05,115.79,130.10931190356604,-0.110056011318999
2014-06-06,118.04,129.83931190356606,-0.09087626644486235
2014-06-09,117.77,129.71931190356605,-0.09211667660131617
2014-06-10,117.65,128.84931190356605,-0.08691790230085106
2014-06-11,116.78,127.88931190356605,-0.08686661721929467
2014-06-12,115.82,128.11931190356606,-0.09599889135233275
2014-06-13,116.05,127.80931190356604,-0.09200669128426742
2014-06-16,115.74,128.98931190356603,-0.10271635461914386
2014-06-17,116.92,130.26931190356603,-0.10247472492560705
2014-06-18,118.2,129.86931190356606,-0.0898542675904147
2014-06-19,117.8,131.20931190356606,-0.10219786773534345
2014-06-20,119.14,131.44931190356604,-0.09364303034614896
2014-06-23,119.38,130.56931190356605,-0.0856963381397774
2014-06-24,118.5,131.30931190356605,-0.0975506741896055
2014-06-25,119.24,131.21931190356605,-0.09129229325916399
2014-06-26,119.15,131.87931190356605,-0.09652243191012466
2014-06-27,119.81,132.06931190356605,-0.09282483361855864
2014-06-30,120.0,132.36502024291497,-0.09341607186115186
2014-07-01,121.53,131.94502024291498,-0.07893454579597314
2014-07-02,121.11,133.25502024291498,-0.09114118342990318
2014-07-03,122.42,132.835020242915,-0.07840568115146951
2014-07-07,122.0,131.935020242915,-0.07530237403702911
2014-07-08,121.1,131.995020242915,-0.08254114604372587
2014-07-09,121.16,131.10502024291497,-0.07585537323047253
2014-07-10,120.27,131.89502024291497,-0.08813843177327563
2014-07-11,121.06,132.60502024291497,-0.08706322145093759
2014-07-14,121.77,133.13502024291498,-0.08536461873201084
2014-07-15,122.3,133.04502024291497,-0.08076228800819907
2014-07-16,122.21,131.54502024291497,-0.0709644517570992
2014-07-17,120.71,133.01502024291497,-0.09250850182515691
2014-07-18,122.18,132.495020242915,-0.07785213530292334
2014-07-21,121.66,133.56502024291498,-0.08913277010150789
2014-07-22,122.73,133.465020242915,-0.08043321181367635
2014-07-23,122.63,133.36502024291497,-0.08049352238961827
2014-07-24,122.53,133.10502024291497,-0.0794486956511159
2014-07-25,122.27,132.335020242915,-0.07605711794534498
2014-07-28,121.5,131.67502024291497,-0.07727373213342992
2014-07-29,120.84,134.28502024291498,-0.10012300864678425
2014-07-30,123.45,130.435020242915,-0.05355172429847799
2014-07-31,119.6,129.06502024291498,-0.07333528654859967
2014-08-01,118.23,129.905020242915,-0.08987351082416495
2014-08-04,119.07,128.22502024291498,-0.0713980799189684
2014-08-05,117.39,128.29502024291497,-0.08499955978234619
2014-08-06,117.46,127.33502024291498,-0.07755148759607977
2014-08-07,116.5,129.39502024291497,-0.09965623266418577
2014-08-08,118.56,129.70502024291497,-0.08592589725549771
2014-08-11,118.87,129.84502024291498,-0.08452399808928235
2014-08-12,119.01,130.78502024291498,-0.09003340153975214
2014-08-13,119.95,131.215020242915,-0.08585160618091092
2014-08-14,120.38,131.055020242915,-0.08145449310624253
2014-08-15,120.22,132.38502024291498,-0.09189121413127577
2014-08-18,121.55,132.745020242915,-0.0843347661737428
2014-08-19,121.91,133.76502024291497,-0.08862571262192809
2014-08-20,122.93,134.31502024291498,-0.0847635671894672
2014-08-21,123.48,134.025020242915,-0.07867949002210606
2014-08-22,123.19,135.935020242915,-0.09375818107901646
2014-08-25,125.1,136.91502024291498,-0.08629455133522057
2014-08-26,126.08,136.82502024291497,-0.07853110654643858
2014-08-27,125.99,136.04502024291497,-0.07390950602205981
2014-08-28,125.21,136.59502024291498,-0.0833487210783258
2014-08-29,125.76,138.585020242915,-0.09254261550371745
2014-09-02,127.75,136.84502024291498,-0.06646219370474948
2014-09-03,126.01,136.44502024291498,-0.07647783865132907
2014-09-04,125.61,137.245020242915,-0.08477553664476667
2014-09-05,126.41,137.14502024291497,-0.07827495467134582
2014-09-08,126.31,135.555020242915,-0.0682012383336883
2014-09-09,124.72,136.435020242915,-0.08586519958040861
2014-09-10,125.6,135.72502024291498,-0.07459951175393931
2014-09-11,124.89,135.67502024291497,-0.07949156907148625
2014-09-12,124.84,134.585020242915,-0.07240791155899828
2014-09-15,123.75,135.59502024291498,-0.08735586470428591
2014-09-16,124.76,137.38502024291498,-0.09189517329176256
2014-09-17,126.55,138.405020242915,-0.0856545537301191
2014-09-18,127.57,137.48502024291497,-0.07211709483256179
2014-09-19,126.65,135.59502024291498,-0.06596864860442664
2014-09-22,124.76,134.70502024291497,-0.07382813368782404
2014-09-23,123.87,136.055020242915,-0.08955950483238062
2014-09-24,125.22,133.775020242915,-0.06395080507093465
2014-09-25,122.94,134.97502024291498,-0.08916479672502009
2014-09-26,124.14,134.41502024291498,-0.07644250043146927
2014-09-29,123.58,134.215020242915,-0.07923867405948104
2014-09-30,123.38,134.3010443199185,-0.0813176425784411
2014-10-01,119.65,134.57104431991849,-0.11087856526138251
2014-10-02,119.92,136.4910443199185,-0.12140755756163735
2014-10-03,121.84,136.54104431991848,-0.10766758371551366
2014-10-06,121.89,133.7210443199185,-0.08847556029859838
2014-10-07,119.07,135.2710443199185,-0.11976727466968273
2014-10-08,120.62,131.70104431991848,-0.08413786221012198
2014-10-09,117.05,129.20104431991848,-0.09404757046569168
2014-10-10,114.55,126.4310443199185,-0.0939725237881841
2014-10-13,111.78,126.4510443199185,-0.11602153543944693
2014-10-14,111.8,124.00104431991849,-0.0983946900353534
2014-10-15,109.35,124.52104431991849,-0.12183518378581182
2014-10-16,109.87,126.9510443199185,-0.13454827734125607
2014-10-17,112.3,128.1210443199185,-0.1234851339520252
2014-10-20,113.47,131.2210443199185,-0.135275895813184
2014-10-21,116.57,129.4010443199185,-0.09915719295275771
2014-10-22,114.75,131.1610443199185,-0.12512133007945458
2014-10-23,116.51,132.3010443199185,-0.11935691362899614
2014-10-24,117.65,133.1510443199185,-0.11641699394166627
2014-10-27,118.5,134.95104431991848,-0.121903794096763
2014-10-28,120.3,138.4110443199185,-0.1308497050138373
2014-10-29,123.76,138.76104431991848,-0.10810702955890872
2014-10-30,124.11,140.82104431991849,-0.11866865780340463
2014-10-31,126.17,141.0910443199185,-0.10575472307147715
2014-11-03,126.44,142.6310443199185,-0.11351697238928093
2014-11-04,127.98,143.2210443199185,-0.10641623507418341
2014-11-05,128.57,143.54104431991848,-0.10429800334008743
2014-11-06,128.89,143.7010443199185,-0.10306845291217936
2014-11-07,129.05,144.8110443199185,-0.10883868971415589
2014-11-10,130.16,145.0110443199185,-0.1024131947298762
2014-11-11,130.36,144.9310443199185,-0.10053777220948323
2014-11-12,130.28,144.6810443199185,-0.09953649690331878
2014-11-13,130.03,144.0310443199185,-0.09720851769164218
2014-11-14,129.38,143.6210443199185,-0.09915708653528732
2014-11-17,128.97,144.9610443199185,-0.11031270087036227
2014-11-18,130.31,144.6610443199185,-0.09920462269151809
2014-11-19,130.01,145.1110443199185,-0.10406543754606334
2014-11-20,130.46,146.0210443199185,-0.10656713484274016
2014-11-21,131.37,146.82104431991849,-0.10523725935534922
2014-11-24,132.17,146.82104431991849,-0.09978844918167407
2014-11-25,132.17,146.8410443199185,-0.09991105952607582
2014-11-26,132.19,146.4210443199185,-0.09719261589764916
2014-11-28,131.77,145.3310443199185,-0.09331140764437396
2014-12-01,130.68,147.2810443199185,-0.11271677490185572
2014-12-02,132.63,148.0910443199185,-0.10440229111031374
2014-12-03,133.44,148.2510443199185,-0.0999051601144676
2014-12-04,133.6,149.8010443199185,-0.10815040972157175
2014-12-05,135.15,150.5210443199185,-0.1021189056278986
2014-12-08,135.87,150.1110443199185,-0.09487006358817818
2014-12-09,135.46,148.2810443199185,-0.0864644862647237
2014-12-10,133.63,148.54104431991848,-0.10038332763975999
2014-12-11,133.89,142.3710443199185,-0.0595700084973807
2014-12-12,127.72,141.1010443199185,-0.0948330636701713
2014-12-15,126.45,139.4910443199185,-0.09349019059610209
2014-12-16,124.84,143.9210443199185,-0.13257994624819236
2014-12-17,129.27,148.9710443199185,-0.13224747406355064
2014-12-18,134.32,148.9810443199185,-0.09840879010376469
2014-12-19,134.33,149.4510443199185,-0.10117724094018388
2014-12-22,134.8,151.4110443199185,-0.10970827388800497
2014-12-23,136.76,150.38104431991846,-0.09057687012028759
2014-12-24,135.73,149.9210443199185,-0.09465678673926559
2014-12-26,135.27,149.9610443199185,-0.09796573761234573
2014-12-29,135.31,148.8510443199185,-0.09097043545637051
2014-12-30,134.2,146.9010443199185,-0.08645986404465855
2014-12-31,132.25,145.61820512820512,-0.09180311703770483
2015-01-02,132.09,141.37820512820514,-0.0656975742462027
2015-01-05,127.85,137.93820512820514,-0.07313568506150114
2015-01-06,124.41,140.14820512820512,-0.11229687254152199
2015-01-07,126.62,142.39820512820512,-0.11080339891924584
2015-01-08,128.87,141.20820512820512,-0.08737597873298564
2015-01-09,127.68,139.90820512820514,-0.08740162963994713
2015-01-12,126.38,140.82820512820513,-0.10259454144893765
2015-01-13,127.3,138.49820512820511,-0.08085451445265412
2015-01-14,124.97,136.38820512820513,-0.08371842064694668
2015-01-15,122.86,138.18820512820514,-0.11092267327724736
2015-01-16,124.66,138.68820512820514,-0.10114922977939833
2015-01-20,125.16,139.86820512820512,-0.10515760257825124
2015-01-21,126.34,143.7582051282051,-0.12116320673780923
2015-01-22,130.23,143.0082051282051,-0.08935295087963391
2015-01-23,129.48,144.30820512820512,-0.10275372155749274
2015-01-26,130.78,142.53820512820513,-0.08249160369059849
2015-01-27,129.01,139.91820512820513,-0.07796129973372734
2015-01-28,126.39,141.78820512820513,-0.10860004267831769
2015-01-29,128.26,138.46820512820514,-0.07372237633002876
2015-01-30,124.94,142.28820512820513,-0.12192300206875184
2015-02-02,128.76,146.04820512820515,-0.1183732803359624
2015-02-03,132.52,145.40820512820514,-0.08863464834630008
2015-02-04,131.88,146.0082051282051,-0.09676309023728902
2015-02-05,132.48,148.31820512820514,-0.10678530740386671
2015-02-06,134.79,148.21820512820514,-0.0905975424313773
2015-02-09,134.69,149.6982051282051,-0.10025641333075253
2015-02-10,136.17,149.76820512820512,-0.09079500630033421
2015-02-11,136.24,151.09820512820514,-0.09833475596614871
2015-02-12,137.57,151.33820512820512,-0.09097640028531784
2015-02-13,137.81,151.05820512820512,-0.08770265155051449
2015-02-17,137.53,149.38820512820516,-0.07937845640509855
2015-02-18,135.86,149.37820512820514,-0.09049650259623221
2015-02-19,135.85,149.7282051282051,-0.0926893173956227
2015-02-20,136.2,148.28820512820513,-0.0815183184512489
2015-02-23,134.76,149.0082051282051,-0.0956202721584768
2015-02-24,135.48,148.84820512820514,-0.08981099313015506
2015-02-25,135.32,148.86820512820512,-0.09100805048692184
2015-02-26,135.34,147.15820512820514,-0.08030952210859765
2015-02-27,133.63,148.42820512820512,-0.09969941437628482
2015-03-02,134.9,147.99820512820511,-0.08850245931603451
2015-03-03,134.47,147.14820512820512,-0.08615942761353457
2015-03-04,133.62,147.93820512820514,-0.09678504018483125
