date,DRE,dcf,Deviation
2008-01-28,25.02,370.2075663351378,-0.9324162921690526
2008-01-29,25.43,369.1175663351392,-0.931105961028929
2008-01-30,24.34,368.35756633513785,-0.9339228993117653
2008-01-31,23.58,369.17756633514057,-0.936128296651173
2008-02-01,24.4,368.6175663351392,-0.9338067356838441
2008-02-04,23.84,367.80756633513784,-0.9351834976165837
2008-02-05,23.03,367.8175663351392,-0.9373874384808036
2008-02-06,23.04,368.5075663351378,-0.9374775388491037
2008-02-07,23.73,368.1175663351392,-0.9355368986157104
2008-02-08,23.34,368.07756633514055,-0.9365894525102664
2008-02-11,23.3,368.1375663351419,-0.936708442357691
2008-02-12,23.36,368.55756633513784,-0.9366177711875865
2008-02-13,23.78,367.94756633514334,-0.9353712262949442
2008-02-14,23.17,368.3475663351433,-0.9370974532816143
2008-02-15,23.57,367.80756633513784,-0.9359175771318322
2008-02-19,23.03,368.19756633514334,-0.9374520580642908
2008-02-20,23.42,367.4775663351406,-0.9362682184015529
2008-02-21,22.7,368.17756633514057,-0.9383449670061187
2008-02-22,23.4,368.98756633514193,-0.9365832289894929
2008-02-25,24.21,369.07756633514055,-0.9344040326254451
2008-02-26,24.3,368.87756633514056,-0.9341244840627623
2008-02-27,24.1,368.2575663351378,-0.9345566739066877
2008-02-28,23.48,367.69756633514334,-0.9361431726784974
2008-02-29,22.92,367.78756633514195,-0.9376814169429686
2008-03-03,23.01,367.42756633514057,-0.9373754118954375
2008-03-04,22.65,367.32756633514055,-0.9383384148759075
2008-03-05,22.55,366.15756633513786,-0.9384144912647787
2008-03-06,21.38,366.33756633514196,-0.9416385269632964
2008-03-07,21.56,366.0075663351378,-0.9410941139390042
2008-03-10,21.23,366.7775663351406,-0.9421175067708443
2008-03-11,22.0,366.7775663351406,-0.9400181417314448
2008-03-12,22.0,367.0275663351406,-0.9400589982390823
2008-03-13,22.25,366.5275663351406,-0.9392951525516219
2008-03-14,21.75,366.3975663351433,-0.9406382520016378
2008-03-17,21.62,367.0175663351392,-0.9410927378329955
2008-03-18,22.24,367.0275663351406,-0.9394050964016905
2008-03-19,22.25,367.67756633514057,-0.9394850215590282
2008-03-20,22.9,368.32756633514055,-0.9378270808567086
2008-03-24,23.55,368.6875663351419,-0.9361247784022292
2008-03-25,23.91,367.83756633514196,-0.9349984825143844
2008-03-26,23.06,367.4975663351433,-0.9372512851446473
2008-03-27,22.72,367.2575663351378,-0.9381360601315235
2008-03-28,22.48,367.58756633514196,-0.9388445038440059
2008-03-31,22.81,130.112421086441,-0.8246900656406506
2008-04-01,23.99,130.14242108644103,-0.8156634877411282
2008-04-02,24.02,130.85242108644098,-0.8164344243647398
2008-04-03,24.73,130.85242108644098,-0.8110084643855127
2008-04-04,24.73,130.46242108644117,-0.8104434994072774
2008-04-07,24.34,129.85242108644098,-0.8125564406396613
2008-04-08,23.73,129.13242108644104,-0.8162351499309753
2008-04-09,23.01,129.2924210864409,-0.8220313317157528
2008-04-10,23.17,128.96242108644117,-0.8203352588699496
2008-04-11,22.84,128.9724210864412,-0.8229078759040125
2008-04-14,22.85,128.90242108644105,-0.822734128595793
2008-04-15,22.78,129.7224210864412,-0.8243942734863048
2008-04-16,23.6,130.12242108644102,-0.8186323325146064
2008-04-17,24.0,130.112421086441,-0.8155441286881023
2008-04-18,23.99,129.85242108644098,-0.8152518081736021
2008-04-21,23.73,129.51242108644084,-0.8167743309797149
2008-04-22,23.39,130.02242108644086,-0.8201079490401891
2008-04-23,23.9,131.12242108644102,-0.8177275876850674
2008-04-24,25.0,131.62242108644102,-0.8100627553144488
2008-04-25,25.5,131.37242108644102,-0.8058953333651254
2008-04-28,25.25,131.4824210864412,-0.8079591188589405
2008-04-29,25.36,130.5424210864409,-0.8057336474309187
2008-04-30,24.42,130.78242108644088,-0.8132776576764889
2008-05-01,24.66,131.87242108644102,-0.8130010824337894
2008-05-02,25.75,132.10242108644098,-0.8050754877297023
2008-05-05,25.98,132.46242108644117,-0.8038689026901735
2008-05-06,26.34,131.9324210864411,-0.8003523335424715
2008-05-07,25.81,132.07242108644093,-0.8045769147889895
2008-05-08,25.95,131.70242108644115,-0.802964897790542
2008-05-09,25.58,131.9324210864411,-0.8061128584668344
2008-05-12,25.81,131.83242108644095,-0.8042211484299702
2008-05-13,25.71,132.12242108644102,-0.8054077439045774
2008-05-14,26.0,132.57242108644093,-0.8038807786195044
2008-05-15,26.45,132.7424210864412,-0.8007419197004408
2008-05-16,26.62,132.862421086441,-0.7996423685318749
2008-05-19,26.74,132.75242108644082,-0.7985724118538793
2008-05-20,26.63,132.32242108644093,-0.7987491478666061
2008-05-21,26.2,131.7324210864412,-0.8011119830340939
2008-05-22,25.61,131.62242108644102,-0.8054282865441214
2008-05-23,25.5,131.57242108644093,-0.8061903870929994
2008-05-27,25.45,131.60242108644098,-0.8066145000228866
2008-05-28,25.48,131.8124210864409,-0.8066950004408876
2008-05-29,25.69,131.8024210864409,-0.8050870402209718
2008-05-30,25.68,131.12242108644102,-0.8041524875210263
2008-06-02,25.0,131.2424210864412,-0.8095128100118325
2008-06-03,25.12,131.65242108644105,-0.809194545814645
2008-06-04,25.53,132.0424210864409,-0.8066530453626951
2008-06-05,25.92,130.7224210864412,-0.801717258718302
2008-06-06,24.6,129.90242108644105,-0.8106270861292846
2008-06-09,23.78,129.90242108644105,-0.8169395165916418
2008-06-10,23.78,129.39242108644103,-0.816217984018448
2008-06-11,23.27,129.46242108644117,-0.8202567215666176
2008-06-12,23.34,129.90242108644105,-0.8203266744007115
2008-06-13,23.78,129.94242108644113,-0.8169958678530322
2008-06-16,23.82,129.112421086441,-0.8155096171262062
2008-06-17,22.99,128.6724210864411,-0.821329234299901
2008-06-18,22.55,129.39242108644103,-0.8257239503623215
2008-06-19,23.27,128.9224210864411,-0.8195038550788795
2008-06-20,22.8,128.38242108644104,-0.8224055925487761
2008-06-23,22.26,128.7924210864409,-0.827163742926613
2008-06-24,22.67,129.19242108644113,-0.8245253103134296
2008-06-25,23.07,128.50242108644082,-0.8204703086140197
2008-06-26,22.38,128.4824210864412,-0.8258127469053292
2008-06-27,22.36,128.57242108644093,-0.8260902313959921
2008-06-30,22.45,144.1667276300706,-0.8442775224973801
2008-07-01,23.35,143.69672763007048,-0.8375049983037074
2008-07-02,22.88,143.4167276300706,-0.8404649138347605
2008-07-03,22.6,142.46672763007027,-0.8413664693788485
2008-07-07,21.65,144.03672763007054,-0.8496911145079352
2008-07-08,23.22,142.69672763007048,-0.8372772775827352
2008-07-09,21.88,143.10672763007042,-0.8471071181463977
2008-07-10,22.29,142.8967276300704,-0.8440132229080561
2008-07-11,22.08,142.31672763007043,-0.8448530937459902
2008-07-14,21.5,142.27672763007044,-0.8488860380883828
2008-07-15,21.46,143.79672763007022,-0.8507615551919391
2008-07-16,22.98,144.30672763007033,-0.8407558651117838
2008-07-17,23.49,144.3767276300706,-0.8373006482028927
2008-07-18,23.56,144.77672763007044,-0.8372666630496037
2008-07-21,23.96,145.8367276300706,-0.8357066810990375
2008-07-22,25.02,146.72672763007037,-0.8294789204112778
2008-07-23,25.91,144.92672763007027,-0.8212200025233715
2008-07-24,24.11,145.38672763007028,-0.8341664305056321
2008-07-25,24.57,144.63672763007028,-0.8301261346091748
2008-07-28,23.82,146.17672763007027,-0.8370465642090352
2008-07-29,25.36,146.18672763007038,-0.82652323907151
2008-07-30,25.37,145.54672763007022,-0.8256917183017551
2008-07-31,24.73,145.77672763007044,-0.8303570096404143
2008-08-01,24.96,145.34672763007032,-0.8282727075663717
2008-08-04,24.53,146.50672763007026,-0.8325674158668106
2008-08-05,25.69,146.48672763007045,-0.8246257499527457
2008-08-06,25.67,145.9067276300705,-0.8240656862301559
2008-08-07,25.09,146.8767276300706,-0.8291764774117746
2008-08-08,26.06,147.38672763007028,-0.8231862500848199
2008-08-11,26.57,146.04672763007022,-0.8180719251217965
2008-08-12,25.23,145.79672763007022,-0.8269508485539124
2008-08-13,24.98,146.63672763007028,-0.8296470440678503
2008-08-14,25.82,146.56672763007043,-0.8238345058424936
2008-08-15,25.75,145.59672763007032,-0.8231416294916658
2008-08-18,24.78,144.84672763007032,-0.8289226107800889
2008-08-19,24.03,144.8667276300705,-0.8341234016042479
2008-08-20,24.05,144.51672763007033,-0.8335832785975996
2008-08-21,23.7,145.4067276300705,-0.8370089170819165
2008-08-22,24.59,144.54672763007022,-0.8298820014595438
2008-08-25,23.73,144.81672763007043,-0.8361377142796824
2008-08-26,24.0,145.1467276300704,-0.8346500786351323
2008-08-27,24.33,146.10672763007042,-0.8334778939023161
2008-08-28,25.29,145.84672763007032,-0.826598783456107
2008-08-29,25.03,146.07672763007054,-0.8286516928049841
2008-09-02,25.26,146.6667276300706,-0.8277727988606121
2008-09-03,25.85,146.19672763007048,-0.8231834568458354
2008-09-04,25.38,146.01672763007033,-0.8261842981148051
2008-09-05,25.2,147.25672763007026,-0.8288702974351979
2008-09-08,26.44,146.13672763007028,-0.8190735455160179
2008-09-09,25.32,146.32672763007054,-0.8269625760782976
2008-09-10,25.51,145.85672763007042,-0.825102342452795
2008-09-11,25.04,146.07672763007054,-0.8285832356307152
2008-09-12,25.26,144.56672763007043,-0.825270998285045
2008-09-15,23.75,145.0867276300706,-0.8363048061807854
2008-09-16,24.27,143.68672763007038,-0.8310908710894684
2008-09-17,22.87,146.01672763007033,-0.8433741094517571
2008-09-18,25.2,147.75672763007026,-0.8294493901956752
2008-09-19,26.94,145.44672763007048,-0.8147775447480726
2008-09-22,24.63,145.8667276300705,-0.83114723693217
2008-09-23,25.05,145.59672763007032,-0.8279494298549991
2008-09-24,24.78,145.93672763007038,-0.8302003861371079
2008-09-25,25.12,146.45672763007056,-0.8284817610874822
2008-09-26,25.64,144.50672763007026,-0.8225688144732122
2008-09-29,23.69,145.3967276300704,-0.8370664843278046
2008-09-30,24.58,47.546940278156534,-0.4830371869103792
2008-10-01,23.89,45.696940278156525,-0.47720788624835797
2008-10-02,22.04,43.90694027815653,-0.4980292441155417
2008-10-03,20.25,43.006940278156534,-0.529145764171345
2008-10-06,19.35,41.286940278156536,-0.531328796233481
2008-10-07,17.63,40.80694027815653,-0.5679656480043145
2008-10-08,17.15,37.756940278156534,-0.5457788720787378
2008-10-09,14.1,39.91694027815654,-0.6467665131208505
2008-10-10,16.26,40.34694027815653,-0.5969954626571021
2008-10-13,16.69,40.01694027815653,-0.582926633471017
2008-10-14,16.36,38.33694027815653,-0.5732575452996823
2008-10-15,14.68,38.686940278156534,-0.6205437831358134
2008-10-16,15.03,39.05694027815653,-0.6151772286062597
2008-10-17,15.4,39.52694027815653,-0.6103923073319595
2008-10-20,15.87,38.546940278156534,-0.5882941710682785
2008-10-21,14.89,37.42694027815653,-0.6021582344338673
2008-10-22,13.77,36.80694027815653,-0.6258857732824928
2008-10-23,13.15,35.52694027815653,-0.6298583582756442
2008-10-24,11.87,34.30694027815653,-0.6540058686738173
2008-10-27,10.65,35.52694027815653,-0.7002274916833164
2008-10-28,11.87,35.55694027815653,-0.6661692511463924
2008-10-29,11.9,36.85694027815653,-0.6771300083460101
2008-10-30,13.2,37.76694027815653,-0.6504879690337384
2008-10-31,14.11,37.41694027815653,-0.6228980805189671
2008-11-03,13.76,38.506940278156534,-0.6426618188668316
2008-11-04,14.85,36.62694027815653,-0.5945607280536016
2008-11-05,12.97,35.74694027815653,-0.6371717439569107
2008-11-06,12.09,36.83694027815653,-0.6717968455385233
2008-11-07,13.18,35.41694027815653,-0.6278616984841914
2008-11-10,11.76,35.396940278156535,-0.6677678944115659
2008-11-11,11.74,33.56694027815653,-0.6502511130679454
2008-11-12,9.91,35.046940278156534,-0.7172363715249477
2008-11-13,11.39,33.36694027815653,-0.658644157808608
2008-11-14,9.71,32.786940278156536,-0.7038454970905278
2008-11-17,9.13,31.61694027815653,-0.7112307541565708
2008-11-18,7.96,29.75694027815653,-0.7324993791165034
2008-11-19,6.1,27.82694027815653,-0.7807879724100191
2008-11-20,4.17,28.59694027815653,-0.8541802039155493
2008-11-21,4.94,30.47694027815653,-0.8379102378744823
2008-11-24,6.82,31.30694027815653,-0.7821569294410272
2008-11-25,7.65,31.81694027815653,-0.7595620467235186
2008-11-26,8.16,31.86694027815653,-0.7439352529996943
2008-11-28,8.21,29.27694027815653,-0.7195745210394999
2008-12-01,5.62,29.80694027815653,-0.8114533076003607
2008-12-02,6.15,29.91694027815653,-0.7944308494511939
2008-12-03,6.26,29.59694027815653,-0.7884916501108705
2008-12-04,5.94,30.84694027815653,-0.8074363309152494
2008-12-05,7.19,32.55694027815653,-0.7791561510826619
2008-12-08,8.9,31.606940278156532,-0.7184162743474805
2008-12-09,7.95,33.186940278156534,-0.7604479372498029
2008-12-10,9.53,31.05694027815653,-0.6931442725958812
2008-12-11,7.4,32.796940278156534,-0.7743691961128288
2008-12-12,9.14,32.546940278156534,-0.7191748311243193
2008-12-15,8.89,34.60694027815653,-0.743115111346285
2008-12-16,10.95,35.33694027815653,-0.6901259725995936
2008-12-17,11.68,34.17694027815653,-0.6582491029056505
2008-12-18,10.52,35.33694027815653,-0.702294541712121
2008-12-19,11.68,34.32694027815653,-0.659742467421939
2008-12-22,10.67,34.33694027815653,-0.6892559466986716
2008-12-23,10.68,34.546940278156534,-0.6908554009701176
2008-12-24,10.89,34.73694027815653,-0.6865008860078586
2008-12-26,11.08,33.61694027815653,-0.6704042691476144
2008-12-29,9.96,34.006940278156534,-0.7071186081860605
2008-12-30,10.35,34.61694027815653,-0.7010134368654498
2008-12-31,10.96,164.12759350644671,-0.9332226850717243
2009-01-02,10.76,164.0675935064493,-0.9344172741853678
2009-01-05,10.7,164.9575935064519,-0.9351348442193327
2009-01-06,11.59,164.27759350644672,-0.9294486865030369
2009-01-07,10.91,164.647593506448,-0.9337372641309043
2009-01-08,11.28,164.12759350644671,-0.9312729824460813
2009-01-09,10.76,162.647593506448,-0.9338447021069917
2009-01-12,9.28,162.62759350644671,-0.9429371129467514
2009-01-13,9.26,161.9575935064519,-0.9428245394395101
2009-01-14,8.59,162.797593506448,-0.9472350922702075
2009-01-15,9.43,163.33759350645062,-0.9422668119594428
2009-01-16,9.97,162.12759350644671,-0.9385052242843316
2009-01-20,8.76,163.6075935064519,-0.9464572529168425
2009-01-21,10.24,163.2075935064519,-0.9372578212814884
2009-01-22,9.84,163.7375935064506,-0.9399038437705367
2009-01-23,10.37,164.0075935064519,-0.9367712202935772
2009-01-26,10.64,164.27759350644672,-0.9352315810519682
2009-01-27,10.91,165.4775935064467,-0.934069623754983
2009-01-28,12.11,163.3275935064467,-0.9258545372523228
2009-01-29,9.96,162.5775935064467,-0.9387369453244795
2009-01-30,9.21,163.0075935064519,-0.9434995646406161
2009-02-02,9.64,162.9775935064467,-0.9408507648653023
2009-02-03,9.61,162.59759350644802,-0.9408970342502707
2009-02-04,9.23,162.5375935064506,-0.9432131373371558
2009-02-05,9.17,163.647593506448,-0.9439649566271276
2009-02-06,10.28,163.8875935064506,-0.9372740804837348
2009-02-09,10.52,162.6675935064493,-0.9353282373382937
2009-02-10,9.3,162.51759350644932,-0.9427754263440349
2009-02-11,9.15,162.3075935064519,-0.9436255581003591
2009-02-12,8.94,161.6375935064506,-0.9446910845053924
2009-02-13,8.27,160.7875935064506,-0.9485656833363314
2009-02-17,7.42,160.7575935064519,-0.9538435489226069
2009-02-18,7.39,160.27759350644672,-0.9538924946505217
2009-02-19,6.91,160.84759350644802,-0.9570400784409436
2009-02-20,7.48,160.0575935064519,-0.9532668220474121
2009-02-23,6.69,160.8575935064519,-0.9584104184691059
2009-02-24,7.49,160.5575935064519,-0.9533500731019675
2009-02-25,7.19,160.51759350644932,-0.9552074022358732
2009-02-26,7.15,160.26759350644932,-0.9553871132425017
2009-02-27,6.9,159.3075935064519,-0.956687563673978
2009-03-02,5.94,159.33759350645062,-0.962720662027825
2009-03-03,5.97,159.7575935064519,-0.9626308842730602
2009-03-04,6.39,158.8875935064506,-0.9597828889028986
2009-03-05,5.52,157.84759350644802,-0.965029558719408
2009-03-06,4.48,157.7575935064519,-0.9716020008899491
2009-03-09,4.39,158.7175935064493,-0.9723408104734047
2009-03-10,5.35,158.8575935064519,-0.9663220379843994
2009-03-11,5.49,159.7375935064506,-0.9656311336643599
2009-03-12,6.37,159.3075935064519,-0.9600144609569913
2009-03-13,5.94,158.5675935064493,-0.9625396345580637
2009-03-16,5.2,159.01759350644932,-0.9672992158582182
2009-03-17,5.65,159.6375935064506,-0.9646073341755074
2009-03-18,6.27,159.26759350644932,-0.9606322927222096
2009-03-19,5.9,158.297593506448,-0.9627284289716023
2009-03-20,4.93,159.5675935064493,-0.9691040023123446
2009-03-23,6.2,159.15759350645192,-0.961044899816554
2009-03-24,5.79,159.09759350644802,-0.9636072433756495
2009-03-25,5.73,159.4375935064506,-0.9640611735665204
2009-03-26,6.07,158.9775935064467,-0.9618185187854548
2009-03-27,5.61,158.3275935064467,-0.9645671365568278
2009-03-30,4.96,158.8675935064493,-0.9687790323342523
2009-03-31,5.5,154.59172889391726,-0.9644224174258755
2009-04-01,5.28,155.4517288939177,-0.9660344723241827
2009-04-02,6.14,156.2017288939177,-0.9606918563355346
2009-04-03,6.89,156.28172889391746,-0.9559129525328142
2009-04-06,6.97,155.63172889391714,-0.9552147878229191
2009-04-07,6.32,155.93172889391695,-0.9594694418844056
2009-04-08,6.62,157.55172889391739,-0.9579820542340264
2009-04-09,8.24,157.5117288939175,-0.9476864354301542
2009-04-13,8.2,156.94172889391774,-0.9477513083499758
2009-04-14,7.63,157.75172889391754,-0.9516328597252275
2009-04-15,8.44,158.62172889391715,-0.9467916529541518
2009-04-16,9.31,158.69172889391774,-0.9413327962024817
2009-04-17,9.38,157.421728893917,-0.9404148330354003
2009-04-20,8.11,158.41172889391703,-0.9488042958900411
2009-04-21,9.1,157.80172889391739,-0.9423326977227385
2009-04-22,8.49,158.6117288939172,-0.9464730631258784
2009-04-23,9.3,159.25172889391754,-0.9416018898846931
2009-04-24,9.94,158.27172889391747,-0.9371966170492625
2009-04-27,8.96,158.4517288939177,-0.9434528101236519
2009-04-28,9.14,159.02172889391747,-0.942523577981615
2009-04-29,9.71,159.0817288939173,-0.9389621921542287
2009-04-30,9.77,158.53172889391746,-0.9383719582939913
2009-05-01,9.22,159.77172889391747,-0.9422926692736626
2009-05-04,10.46,159.24172889391758,-0.9343136998533332
2009-05-05,9.93,159.13172889391714,-0.937598868126295
2009-05-06,9.82,158.16172889391703,-0.9379116549327396
2009-05-07,8.85,159.10172889391723,-0.9443752116238735
2009-05-08,9.79,158.84172889391726,-0.9383663218212749
2009-05-11,9.53,158.5717288939173,-0.939901014723908
2009-05-12,9.26,157.3917288939171,-0.941165904554989
2009-05-13,8.08,157.94172889391774,-0.9488418921548785
2009-05-14,8.63,157.5117288939175,-0.9452104293400765
2009-05-15,8.2,158.46172889391767,-0.9482524893724371
2009-05-18,9.15,158.28172889391746,-0.9421916852694194
2009-05-19,8.97,158.31172889391735,-0.9433396371660454
2009-05-20,9.0,158.22172889391763,-0.9431178001724769
2009-05-21,8.91,157.921728893917,-0.9435796450405806
2009-05-22,8.61,158.5717288939173,-0.9457028055375496
2009-05-26,9.26,158.03172889391746,-0.9414041720304408
2009-05-27,8.72,158.24172889391758,-0.9448944342244533
2009-05-28,8.93,158.8217288939173,-0.9437734366563616
2009-05-29,9.51,159.28172889391746,-0.9402944702695077
2009-06-01,9.97,159.1117288939172,-0.9373396287671087
2009-06-02,9.8,158.8217288939173,-0.938295596778538
2009-06-03,9.51,159.23172889391762,-0.9402757222692991
2009-06-04,9.92,159.22172889391763,-0.9376969458320022
2009-06-05,9.91,158.9517288939177,-0.93765402824518
2009-06-08,9.64,158.79172889391742,-0.9392915483246604
2009-06-09,9.48,158.49172889391758,-0.9401861531440218
2009-06-10,9.18,158.3217288939173,-0.9420168029737029
2009-06-11,9.01,158.91172889391703,-0.9433018565544982
2009-06-12,9.6,158.18172889391695,-0.9393103105704569
2009-06-15,8.87,158.2017288939177,-0.9439323447220492
2009-06-16,8.89,157.8317288939173,-0.943674189833052
2009-06-17,8.52,157.84172889391726,-0.9460218786267468
2009-06-18,8.53,158.16172889391703,-0.9460678631951395
2009-06-19,8.85,157.34172889391726,-0.9437530014306196
2009-06-22,8.03,157.62172889391715,-0.9490552472914165
2009-06-23,8.31,157.75172889391754,-0.9473222889012635
2009-06-24,8.44,157.8317288939173,-0.9465253275805352
2009-06-25,8.52,157.94172889391774,-0.9460560545989559
2009-06-26,8.63,157.93172889391695,-0.9453561354615653
2009-06-29,8.62,158.0817288939173,-0.945471244144954
2009-06-30,8.77,8.989950576236156,-0.02446627201906637
2009-07-01,8.84,8.259950576236156,0.07022432136974821
2009-07-02,8.11,8.799950576236157,-0.07840391491508325
2009-07-06,8.65,8.249950576236156,0.048491129742786576
2009-07-07,8.1,7.959950576236156,0.017594257957072035
2009-07-08,7.81,7.839950576236156,-0.00382025064379099
2009-07-09,7.69,7.779950576236156,-0.011561844173009206
2009-07-10,7.63,8.089950576236156,-0.056854559481146705
2009-07-13,7.94,8.189950576236154,-0.03051918004992682
2009-07-14,8.04,8.499950576236156,-0.05411214713672208
2009-07-15,8.35,8.599950576236155,-0.029064187522987894
2009-07-16,8.45,8.269950576236154,0.02177152355435119
2009-07-17,8.12,8.649950576236156,-0.06126631262981774
2009-07-20,8.5,8.609950576236155,-0.012770175073899215
2009-07-21,8.46,8.519950576236155,-0.007036493427951207
2009-07-22,8.37,8.979950576236156,-0.06792360058754476
2009-07-23,8.83,9.049950576236157,-0.024304063804913456
2009-07-24,8.9,9.449950576236155,-0.05819613254053613
2009-07-27,9.3,9.329950576236156,-0.003210153793573256
2009-07-28,9.18,9.219950576236156,-0.00433305752626556
2009-07-29,9.07,9.419950576236156,-0.03714993761421437
2009-07-30,9.27,9.639950576236156,-0.03837681254799552
2009-07-31,9.49,9.589950576236156,-0.010422428712389076
2009-08-03,9.44,10.189950576236155,-0.07359707690684048
2009-08-04,10.04,10.709950576236155,-0.06255403061548015
2009-08-05,10.56,11.619950576236155,-0.09121816562661189
2009-08-06,11.47,12.199950576236155,-0.05983225683372839
2009-08-07,12.05,11.229950576236156,0.07302342233804326
2009-08-10,11.08,10.899950576236156,0.016518370657238046
2009-08-11,10.75,10.589950576236156,0.015113330568604866
2009-08-12,10.44,11.129950576236157,-0.061990443848806365
2009-08-13,10.98,11.009950576236156,-0.002720318863265403
2009-08-14,10.86,10.349950576236155,0.049280372887474
2009-08-17,10.2,10.549950576236157,-0.03317082612921651
2009-08-18,10.4,10.449950576236155,-0.004779982055584608
2009-08-19,10.3,10.989950576236156,-0.06278013458295728
2009-08-20,10.84,11.369950576236155,-0.04660975196706507
2009-08-21,11.22,11.579950576236156,-0.03108394754074595
2009-08-24,11.43,11.579950576236156,-0.012949155115038025
2009-08-25,11.43,11.609950576236155,-0.015499684951673087
2009-08-26,11.46,11.709950576236155,-0.0213451435690426
2009-08-27,11.56,12.069950576236156,-0.042249599367885415
2009-08-28,11.92,11.669950576236156,0.021426776585757423
2009-08-31,11.52,11.069950576236156,0.040655052672950776
2009-09-01,10.92,10.659950576236156,0.024394993382386154
2009-09-02,10.51,10.689950576236155,-0.016833620974468055
2009-09-03,10.54,10.839950576236156,-0.027670843527065725
2009-09-04,10.69,11.289950576236155,-0.05314023052492112
2009-09-08,11.14,11.549950576236157,-0.035493708265697976
2009-09-09,11.4,11.719950576236156,-0.02729965234536913
2009-09-10,11.57,11.939950576236155,-0.030984263617678587
2009-09-11,11.79,12.599950576236155,-0.06428204391243764
2009-09-14,12.45,12.829950576236156,-0.029614344496377676
2009-09-15,12.68,13.309950576236156,-0.04732929492321947
2009-09-16,13.16,12.859950576236155,0.023332082186871217
2009-09-17,12.71,12.679950576236156,0.002369837609632386
2009-09-18,12.53,12.149950576236156,0.031279915204525555
2009-09-21,12.0,12.659950576236156,-0.05212900099901985
2009-09-22,12.51,11.909950576236156,0.0503821925979373
2009-09-23,11.76,11.419950576236156,0.02977678594086508
2009-09-24,11.27,11.719950576236156,-0.03839184929230799
2009-09-25,11.57,12.529950576236155,-0.07661247906729673
2009-09-28,12.38,11.949950576236155,0.03598754831832096
2009-09-29,11.8,12.159950576236156,-0.02960131901683849
2009-09-30,12.01,12.19567383216205,-0.015224565261199197
2009-10-01,11.39,12.255673832162051,-0.07063453580906331
2009-10-02,11.45,12.70567383216205,-0.0988278031333959
2009-10-05,11.9,12.73567383216205,-0.06561677404549093
2009-10-06,11.93,12.53567383216205,-0.048316017173971826
2009-10-07,11.73,12.86567383216205,-0.08827161693801489
2009-10-08,12.06,13.01567383216205,-0.07342484488206491
2009-10-09,12.21,13.04567383216205,-0.0640575445096464
2009-10-12,12.24,12.82567383216205,-0.04566417638762932
2009-10-13,12.02,13.35567383216205,-0.1000079703163752
2009-10-14,12.55,13.30567383216205,-0.05679335309839462
2009-10-15,12.5,12.88567383216205,-0.029930435706002845
2009-10-16,12.08,12.925673832162051,-0.06542589911698216
2009-10-19,12.12,12.40567383216205,-0.02302767556417884
2009-10-20,11.6,12.35567383216205,-0.061160066413781355
2009-10-21,11.55,12.94567383216205,-0.10781005687743017
2009-10-22,12.14,12.73567383216205,-0.046772070328761406
2009-10-23,11.93,13.03567383216205,-0.08481907773989372
2009-10-26,12.23,12.53567383216205,-0.024384316013216667
2009-10-27,11.73,12.03567383216205,-0.02539731770939324
2009-10-28,11.23,12.585673832162051,-0.10771563368325143
2009-10-29,11.78,12.04567383216205,-0.022055539263623358
2009-10-30,11.24,12.165673832162051,-0.07608898980300405
2009-11-02,11.36,12.37567383216205,-0.08207018429352153
2009-11-03,11.57,11.86567383216205,-0.024918418991142555
2009-11-04,11.06,12.15567383216205,-0.0901368239466136
2009-11-05,11.35,11.88567383216205,-0.04506886523442566
2009-11-06,11.08,12.54567383216205,-0.11682703151461293
2009-11-09,11.74,12.005673832162051,-0.022129022983311097
2009-11-10,11.2,11.93567383216205,-0.06163655630230891
2009-11-11,11.13,11.675673832162051,-0.04673596059688867
2009-11-12,10.87,11.73567383216205,-0.07376430570093373
2009-11-13,10.93,12.07567383216205,-0.0948745260997933
2009-11-16,11.27,11.93567383216205,-0.05577178477919831
2009-11-17,11.13,12.72567383216205,-0.12539012497155522
2009-11-18,11.92,12.48567383216205,-0.04530583128841004
2009-11-19,11.68,12.43567383216205,-0.06076661726264254
2009-11-20,11.63,12.46567383216205,-0.06703799918187892
2009-11-23,11.66,12.245673832162051,-0.04782699916633715
2009-11-24,11.44,12.245673832162051,-0.06579252748395348
2009-11-25,11.44,11.835673832162051,-0.033430613057860215
2009-11-27,11.03,12.01567383216205,-0.08203233925372733
2009-11-30,11.21,12.22567383216205,-0.08307712491806529
2009-12-01,11.42,12.245673832162051,-0.06742575733100953
2009-12-02,11.44,12.05567383216205,-0.051069217758659025
2009-12-03,11.25,12.425673832162051,-0.09461650515233955
2009-12-04,11.62,12.245673832162051,-0.05109345886044925
2009-12-07,11.44,11.995673832162051,-0.04632285271646963
2009-12-08,11.19,11.88567383216205,-0.0585304495130593
2009-12-09,11.08,11.94567383216205,-0.07246755974797714
2009-12-10,11.14,12.165673832162051,-0.08430883864817296
2009-12-11,11.36,12.31567383216205,-0.07759817653390055
2009-12-14,11.51,12.21567383216205,-0.05776790063795878
2009-12-15,11.41,12.57567383216205,-0.09269275330446791
2009-12-16,11.77,12.585673832162051,-0.06480970689687182
2009-12-17,11.78,12.64567383216205,-0.0684561252845508
2009-12-18,11.84,12.86567383216205,-0.07972173440290675
2009-12-21,12.06,13.095673832162051,-0.07908518839393419
2009-12-22,12.29,13.30567383216205,-0.07633388920950368
2009-12-23,12.5,13.38567383216205,-0.06616580108459102
2009-12-24,12.58,13.425673832162051,-0.06298930264015401
