date,PRU,dcf,Deviation
2011-12-21,49.33,81.99207631418713,-0.39835649714526866
2011-12-22,50.48,82.43207631418713,-0.3876170265613941
2011-12-23,50.92,82.00207631418714,-0.37904011351002387
2011-12-27,50.49,81.01207631418713,-0.37675958576612845
2011-12-28,49.5,81.82207631418713,-0.3950287962636656
2011-12-29,50.31,81.63207631418713,-0.38369814573421
2011-12-30,50.12,80.4610394925312,-0.37708982737350305
2012-01-03,51.3,80.6610394925312,-0.3640052208259712
2012-01-04,51.5,81.70103949253121,-0.3696530629245185
2012-01-05,52.54,81.8910394925312,-0.35841576409844134
2012-01-06,52.73,81.42103949253121,-0.3523786931652113
2012-01-09,52.26,82.5810394925312,-0.3671670843435375
2012-01-10,53.42,83.51103949253121,-0.36032409218451167
2012-01-11,54.35,84.2710394925312,-0.3550572020080879
2012-01-12,55.11,84.4110394925312,-0.3471233107504119
2012-01-13,55.25,83.79103949253121,-0.3406216185571399
2012-01-17,54.63,85.2810394925312,-0.3594121234323788
2012-01-18,56.12,86.1010394925312,-0.3482076368559046
2012-01-19,56.94,86.5210394925312,-0.3418941758678794
2012-01-20,57.36,87.4110394925312,-0.34378997969814673
2012-01-23,58.25,87.2410394925312,-0.3323096522137744
2012-01-24,58.08,86.9410394925312,-0.33196105844824364
2012-01-25,57.78,84.7510394925312,-0.3182384505727279
2012-01-26,55.59,86.3810394925312,-0.3564559962860079
2012-01-27,57.22,86.54103949253121,-0.3388108077331532
2012-01-30,57.38,86.40103949253121,-0.3358876196742967
2012-01-31,57.24,87.4910394925312,-0.34576157361936044
2012-02-01,58.33,87.48103949253121,-0.33322694450858703
2012-02-02,58.32,89.0310394925312,-0.34494755612852923
2012-02-03,59.87,89.15103949253121,-0.3284430519173507
2012-02-06,59.99,89.59103949253121,-0.33040178638622575
2012-02-07,60.43,89.70103949253121,-0.3263177289597453
2012-02-08,60.54,89.01103949253121,-0.3198596449929132
2012-02-09,59.85,88.1610394925312,-0.32112869421111634
2012-02-10,59.0,89.3310394925312,-0.3395352798404089
2012-02-13,60.17,88.5710394925312,-0.32065830609254764
2012-02-14,59.41,89.3610394925312,-0.33516887966633957
2012-02-15,60.2,90.0810394925312,-0.33171286278294665
2012-02-16,60.92,90.5510394925312,-0.32723025222670377
2012-02-17,61.39,90.5210394925312,-0.3218151233773091
2012-02-21,61.36,89.9910394925312,-0.318154336853809
2012-02-22,60.83,90.40103949253121,-0.3271095073522282
2012-02-23,61.24,90.2510394925312,-0.32144825871985705
2012-02-24,61.09,89.7810394925312,-0.3195668000136931
2012-02-27,60.62,90.4710394925312,-0.3299513265236169
2012-02-28,61.31,90.3210394925312,-0.32119913206856054
2012-02-29,61.16,91.17103949253121,-0.3291729441670974
2012-03-01,62.01,90.5010394925312,-0.31481449994706956
2012-03-02,61.34,90.6910394925312,-0.3236377006677532
2012-03-05,61.53,88.9110394925312,-0.30795995242898144
2012-03-06,59.75,89.9410394925312,-0.33567590126683267
2012-03-07,60.78,91.04103949253121,-0.3323889935924309
2012-03-08,61.88,91.1310394925312,-0.3209777881983725
2012-03-09,61.97,90.3810394925312,-0.31434734156691124
2012-03-12,61.22,92.23103949253121,-0.3362321368506581
2012-03-13,63.07,90.7410394925312,-0.3049451455182941
2012-03-14,61.58,92.40103949253121,-0.3335572809765033
2012-03-15,63.24,92.87103949253121,-0.31905575359597615
2012-03-16,63.71,93.2710394925312,-0.31693695763837115
2012-03-19,64.11,93.81103949253121,-0.3166049502616999
2012-03-20,64.65,93.0510394925312,-0.30522001309626234
2012-03-21,63.89,92.04103949253121,-0.30585312429914013
2012-03-22,62.88,92.15103949253121,-0.317641989213845
2012-03-23,62.99,93.2110394925312,-0.3242216764995175
2012-03-26,64.05,92.7110394925312,-0.3091437616211836
2012-03-27,63.55,92.5810394925312,-0.313574352282718
2012-03-28,63.42,91.92103949253121,-0.31006002162156776
2012-03-29,62.76,92.5510394925312,-0.32188768117440014
2012-03-30,63.39,94.76641091219096,-0.33109210964277036
2012-04-02,64.5,93.91641091219097,-0.31321907030385165
2012-04-03,63.65,93.08641091219096,-0.31622672550946807
2012-04-04,62.82,92.78641091219096,-0.3229612032364294
2012-04-05,62.52,91.39641091219096,-0.3159468804517275
2012-04-09,61.13,89.59641091219096,-0.3177182057001088
2012-04-10,59.33,90.63641091219097,-0.3454065600911844
2012-04-11,60.37,91.66641091219097,-0.3414163443376267
2012-04-12,61.4,90.17641091219096,-0.31911240002900443
2012-04-13,59.91,90.33641091219096,-0.33681226213166826
2012-04-16,60.07,91.42641091219096,-0.34296884892820223
2012-04-17,61.16,90.79641091219096,-0.3264050926071548
2012-04-18,60.53,90.43641091219096,-0.3306899357298525
2012-04-19,60.17,89.99641091219097,-0.3314177822190314
2012-04-20,59.73,89.19641091219097,-0.3303542217769172
2012-04-23,58.93,89.52641091219097,-0.34175848892457505
2012-04-24,59.26,90.45641091219096,-0.3448778322906748
2012-04-25,60.19,91.57641091219097,-0.34273466932752117
2012-04-26,61.31,91.63641091219097,-0.3309428054886472
2012-04-27,61.37,90.80641091219097,-0.32416665978193693
2012-04-30,60.54,91.14641091219096,-0.33579392327007485
2012-05-01,60.88,91.20641091219096,-0.33250306210807634
2012-05-02,60.94,85.07641091219097,-0.28370274031779075
2012-05-03,54.81,83.15641091219096,-0.3408806440927731
2012-05-04,52.89,82.45641091219096,-0.3585701898143089
2012-05-07,52.19,81.84641091219096,-0.3623422283477755
2012-05-08,51.58,81.32641091219097,-0.36576569134851533
2012-05-09,51.06,81.90641091219096,-0.37660557419931795
2012-05-10,51.64,81.77641091219097,-0.36852205392763604
2012-05-11,51.51,80.07641091219097,-0.35673940161374007
2012-05-14,49.81,79.00641091219096,-0.36954483281920414
2012-05-15,48.74,77.72641091219096,-0.3729287197492943
2012-05-16,47.46,76.30641091219097,-0.3780339104847398
2012-05-17,46.04,76.36641091219096,-0.39711714286352195
2012-05-18,46.1,76.95641091219096,-0.4009595892848854
2012-05-21,46.69,76.94641091219097,-0.39321406357365674
2012-05-22,46.68,77.30641091219097,-0.3961690958202444
2012-05-23,47.04,77.59641091219096,-0.3937863949244891
2012-05-24,47.33,77.46641091219097,-0.389025521607693
2012-05-25,47.2,78.13641091219097,-0.3959282305269568
2012-05-29,47.87,76.91641091219097,-0.3776360670982273
2012-05-30,46.65,76.71641091219097,-0.39191628694158753
2012-05-31,46.45,75.00641091219096,-0.3807196020300395
2012-06-01,44.74,75.01641091219096,-0.40359716686033464
2012-06-04,44.75,76.25641091219096,-0.413164093815935
2012-06-05,45.99,78.10641091219097,-0.4111878978576672
2012-06-06,47.84,78.20641091219096,-0.3882854430730228
2012-06-07,47.94,78.23641091219096,-0.3872418297178062
2012-06-08,47.97,77.09641091219096,-0.3777920472246694
2012-06-11,46.83,77.87641091219096,-0.3986625802156848
2012-06-12,47.61,77.45641091219096,-0.3853317054159219
2012-06-13,47.19,78.06641091219096,-0.39551467207735125
2012-06-14,47.8,78.85641091219097,-0.3938349533403598
2012-06-15,48.59,77.64641091219096,-0.37421447521959994
2012-06-18,47.38,78.59641091219096,-0.39717349112883005
2012-06-19,48.33,78.66641091219097,-0.38563359584375956
2012-06-20,48.4,77.08641091219096,-0.3721331759091445
2012-06-21,46.82,77.34641091219096,-0.39467133060442416
2012-06-22,47.08,75.91641091219097,-0.3798442334891823
2012-06-25,45.65,76.06641091219096,-0.39986651857812583
2012-06-26,45.8,76.82641091219097,-0.40385084430994334
2012-06-27,46.56,77.03641091219096,-0.39561047238985647
2012-06-28,46.77,78.69641091219097,-0.4056908128607578
2012-06-29,48.43,78.21162986330178,-0.3807826267698817
2012-07-02,48.26,78.95162986330179,-0.3887396614413383
2012-07-03,49.0,78.13162986330178,-0.37285322108690366
2012-07-05,48.18,77.75162986330179,-0.38033453337625
2012-07-06,47.8,77.37162986330179,-0.38220249354379876
2012-07-09,47.42,76.99162986330178,-0.3840888927251709
2012-07-10,47.04,77.72162986330179,-0.39476307840256564
2012-07-11,47.77,77.50162986330179,-0.38362586587846936
2012-07-12,47.55,79.09162986330179,-0.39879858232554877
2012-07-13,49.14,78.30162986330178,-0.3724268564295772
2012-07-16,48.35,78.60162986330178,-0.38487280627530507
2012-07-17,48.65,78.60162986330178,-0.38105609152623776
2012-07-18,48.65,78.52162986330178,-0.3804254944186114
2012-07-19,48.57,76.65162986330179,-0.3663539824708454
2012-07-20,46.7,75.78162986330179,-0.38375566632389013
2012-07-23,45.83,75.41162986330178,-0.3922688041211181
2012-07-24,45.46,75.80162986330178,-0.400276747584701
2012-07-25,45.85,76.5716298633018,-0.4012142606621677
2012-07-26,46.62,78.03162986330179,-0.4025499649094816
2012-07-27,48.08,78.52162986330178,-0.38768464073272024
2012-07-30,48.57,78.23162986330179,-0.37915137285431866
2012-07-31,48.28,77.53162986330179,-0.37728640446326445
2012-08-01,47.58,79.99162986330178,-0.4051877667537245
2012-08-02,50.04,81.98162986330179,-0.3896193563919388
2012-08-03,52.03,82.08162986330179,-0.3661188248009887
2012-08-06,52.13,83.2916298633018,-0.3741267869826086
2012-08-07,53.34,83.5716298633018,-0.36174512705749184
2012-08-08,53.62,83.70162986330179,-0.35939120794218615
2012-08-09,53.75,83.84162986330179,-0.3589103636506613
2012-08-10,53.89,83.77162986330178,-0.3567034557171982
2012-08-13,53.82,83.49162986330178,-0.35538448479065754
2012-08-14,53.54,83.95162986330179,-0.3622518099150781
2012-08-15,54.0,84.26162986330179,-0.3591389095178368
2012-08-16,54.31,84.14162986330179,-0.35454067043586934
2012-08-17,54.19,84.53162986330179,-0.35893818576984726
2012-08-20,54.58,84.88162986330178,-0.35698689942807715
2012-08-21,54.93,84.5416298633018,-0.3502609295702228
2012-08-22,54.59,83.75162986330179,-0.34819178935262485
2012-08-23,53.8,84.5716298633018,-0.36385286547084206
2012-08-24,54.62,84.10162986330178,-0.3505476637161613
2012-08-27,54.15,83.78162986330179,-0.3536769326599255
2012-08-28,53.83,84.44162986330178,-0.36251822605576633
2012-08-29,54.49,84.0416298633018,-0.3516308514169596
2012-08-30,54.09,84.46162986330178,-0.359590856966142
2012-08-31,54.51,84.58162986330179,-0.3555338187724997
2012-09-04,54.63,84.62162986330179,-0.3544203758749438
2012-09-05,54.67,86.21162986330178,-0.3658628181988274
2012-09-06,56.26,87.14162986330179,-0.3543843500717797
2012-09-07,57.19,86.0716298633018,-0.33555342113506326
2012-09-10,56.12,86.63162986330178,-0.35219965169126854
2012-09-11,56.68,86.86162986330179,-0.3474679200793265
2012-09-12,56.91,87.91162986330178,-0.35264537708500887
2012-09-13,57.96,88.58162986330179,-0.3456882641531518
2012-09-14,58.63,88.02162986330178,-0.3339137199452815
2012-09-17,58.07,87.49162986330178,-0.33627936648649215
2012-09-18,57.54,87.49162986330178,-0.34233708881750924
2012-09-19,57.54,87.00162986330179,-0.3386330797433602
2012-09-20,57.05,86.90162986330179,-0.34351058674341406
2012-09-21,56.95,87.08162986330179,-0.3460159153038539
2012-09-24,57.13,85.51162986330179,-0.33190374114810395
2012-09-25,55.56,83.69162986330178,-0.3361343291945771
2012-09-26,53.74,84.77162986330178,-0.36606149856198045
2012-09-27,54.82,84.46162986330178,-0.3509478790697709
2012-09-28,54.51,84.11768115942029,-0.3519792836812471
2012-10-01,54.48,84.11768115942029,-0.3523359268933103
2012-10-02,54.48,84.04768115942029,-0.3517965130214217
2012-10-03,54.41,85.41768115942028,-0.3630124435425581
2012-10-04,55.78,86.33768115942028,-0.3539321504708508
2012-10-05,56.7,86.30768115942028,-0.3430480434844665
2012-10-08,56.67,86.25768115942029,-0.3430150307975093
2012-10-09,56.62,85.6876811594203,-0.33922823871660657
2012-10-10,56.05,86.55768115942028,-0.35245492659665667
2012-10-11,56.92,85.6876811594203,-0.3357271520266556
2012-10-12,56.05,86.29768115942029,-0.35050398519449033
2012-10-15,56.66,87.67768115942029,-0.3537694057284917
2012-10-16,58.04,88.56768115942029,-0.3446819512466516
2012-10-17,58.93,89.5276811594203,-0.3417678282645964
2012-10-18,59.89,87.67768115942029,-0.3169299277987887
2012-10-19,58.04,87.73768115942029,-0.3384826310312361
2012-10-22,58.1,86.6076811594203,-0.32915880875445336
2012-10-23,56.97,86.20768115942029,-0.3391540146562144
2012-10-24,56.57,86.94768115942028,-0.3493788535167741
2012-10-25,57.31,86.9376811594203,-0.3407921716371881
2012-10-26,57.3,86.6876811594203,-0.3390064282072074
2012-10-31,57.05,87.3276811594203,-0.34671344477986465
2012-11-01,57.69,86.87768115942029,-0.33596293973202374
2012-11-02,57.24,86.62768115942029,-0.3392412305870032
2012-11-05,56.99,87.66768115942028,-0.3499314770700289
2012-11-06,58.03,85.0276811594203,-0.3175163757412335
2012-11-07,55.39,82.39768115942029,-0.32777234479653283
2012-11-08,52.76,82.34768115942029,-0.35930193470949445
2012-11-09,52.71,81.8276811594203,-0.35584145544454504
2012-11-12,52.19,80.56768115942029,-0.3522216445980245
2012-11-13,50.93,79.58768115942028,-0.36007684533510576
2012-11-14,49.95,80.05768115942028,-0.3760748590690045
2012-11-15,50.42,78.37768115942029,-0.35670462235995903
2012-11-16,48.74,79.44768115942028,-0.38651450503384777
2012-11-19,49.81,80.41768115942028,-0.38060885016994594
2012-11-20,50.78,80.76768115942029,-0.3712831757572712
2012-11-21,51.13,81.65768115942029,-0.37384947412137626
2012-11-23,52.02,81.41768115942028,-0.3610724444713429
2012-11-26,51.78,80.4676811594203,-0.3565118411028282
2012-11-27,50.83,81.23768115942029,-0.37430513433474866
2012-11-28,51.6,81.4676811594203,-0.36661999868357154
2012-11-29,51.83,81.75768115942029,-0.36605344886266944
2012-11-30,52.12,81.59768115942029,-0.3612563585211288
2012-12-03,51.96,81.69768115942028,-0.3639966365923145
2012-12-04,52.06,82.2476811594203,-0.36703382677631546
2012-12-05,52.61,82.26768115942029,-0.3605022135235455
2012-12-06,52.63,82.1076811594203,-0.3590124668383512
2012-12-07,52.47,82.1376811594203,-0.3611945302161448
2012-12-10,52.5,82.05768115942028,-0.3602061469662555
2012-12-11,52.42,82.30768115942028,-0.36312140906425683
2012-12-12,52.67,81.39768115942029,-0.35292996987415515
2012-12-13,51.76,80.55768115942028,-0.3574790230422705
2012-12-14,50.92,81.6376811594203,-0.37626841824960056
2012-12-17,52.0,82.75768115942029,-0.3716595333328663
2012-12-18,53.12,82.8876811594203,-0.359132753420466
2012-12-19,53.25,84.11768115942029,-0.36695829858789963
2012-12-20,54.48,83.06768115942029,-0.3441492619079606
2012-12-21,53.43,82.8576811594203,-0.3551593617832568
2012-12-24,53.22,82.7176811594203,-0.3566067223592734
2012-12-26,53.08,82.6876811594203,-0.35806641018675134
2012-12-27,53.05,82.1076811594203,-0.35389723286670216
2012-12-28,52.47,82.9676811594203,-0.36758507328678713
2012-12-31,53.33,94.68695150608845,-0.43677561531199116
2013-01-02,56.02,94.31695150608844,-0.4060452643405916
2013-01-03,55.65,95.18695150608845,-0.4153610435098296
2013-01-04,56.52,94.45695150608844,-0.40163218165730374
2013-01-07,55.79,94.32695150608845,-0.40854655950161856
2013-01-08,55.66,94.97695150608844,-0.41396308138578286
2013-01-09,56.31,96.56695150608844,-0.41688125055444336
2013-01-10,57.9,96.26695150608845,-0.39854748598392997
2013-01-11,57.6,95.86695150608844,-0.39916729284604546
2013-01-14,57.2,95.80695150608844,-0.40296607813092766
2013-01-15,57.14,95.47695150608844,-0.4015309548676127
2013-01-16,56.81,96.40695150608845,-0.41072714039285596
2013-01-17,57.74,96.37695150608845,-0.4008941028151074
2013-01-18,57.71,97.24695150608844,-0.4065623743857215
2013-01-22,58.58,96.91695150608844,-0.3955649750671333
2013-01-23,58.25,96.95695150608844,-0.39921790964784853
2013-01-24,58.29,97.75695150608844,-0.4037252686181646
2013-01-25,59.09,97.53695150608844,-0.39417831819039895
2013-01-28,58.87,97.41695150608844,-0.3956903897129167
2013-01-29,58.75,96.67695150608844,-0.39230603484326776
2013-01-30,58.01,96.54695150608845,-0.39915244246379167
2013-01-31,57.88,97.50695150608844,-0.4064012964615563
2013-02-01,58.84,96.32695150608845,-0.38916368596715156
2013-02-04,57.66,97.16695150608844,-0.40658836048399594
2013-02-05,58.5,97.17695150608844,-0.3980054005261239
2013-02-06,58.51,95.56695150608844,-0.38775906233367297
2013-02-07,56.9,96.26695150608845,-0.40893526688230764
2013-02-08,57.6,95.87695150608845,-0.39922995991020593
2013-02-11,57.21,95.66695150608844,-0.4019878432484698
2013-02-12,57.0,95.99695150608844,-0.4062311447839583
2013-02-13,57.33,95.72695150608844,-0.40110910148064527
2013-02-14,57.06,95.94695150608844,-0.4052963736280961
2013-02-15,57.28,96.81695150608844,-0.4083680687219543
2013-02-19,58.15,94.71695150608845,-0.3860655450227186
2013-02-20,56.05,93.77695150608844,-0.4023051602785257
2013-02-21,55.11,94.74695150608844,-0.418345401894449
2013-02-22,56.08,93.36695150608844,-0.3993592047787591
2013-02-25,54.7,93.30695150608844,-0.41376286421241903
2013-02-26,54.64,94.52695150608844,-0.42196379837256615
2013-02-27,55.86,94.23695150608845,-0.40723888976405387
2013-02-28,55.57,93.64695150608844,-0.40660107877203966
2013-03-01,54.98,94.09695150608844,-0.4157090201116391
2013-03-04,55.43,95.42695150608844,-0.4191368462979408
2013-03-05,56.76,95.61695150608844,-0.4063814093007788
2013-03-06,56.95,96.89695150608844,-0.41226221140278496
2013-03-07,58.23,98.26695150608845,-0.4074304829086698
2013-03-08,59.6,99.07695150608845,-0.39844737757865434
2013-03-11,60.41,98.53695150608844,-0.3869304958529455
2013-03-12,59.87,98.35695150608844,-0.3912987431671877
2013-03-13,59.69,98.84695150608844,-0.39613716871861837
2013-03-14,60.18,99.07695150608845,-0.39259334199133256
2013-03-15,60.41,98.06695150608844,-0.3839922718893789
2013-03-18,59.4,98.08695150608844,-0.3944148626505848
2013-03-19,59.42,98.26695150608845,-0.3953206129904372
2013-03-20,59.6,96.99695150608844,-0.38554769944229694
2013-03-21,58.33,97.41695150608844,-0.40123357282069694
2013-03-22,58.75,97.30695150608844,-0.3962404628787076
2013-03-25,58.64,98.25695150608844,-0.4031974420011758
2013-03-26,59.59,97.77695150608844,-0.3905516680350848
2013-03-27,59.11,97.65695150608845,-0.39471794799661786
2013-03-28,58.99,89.46698836708315,-0.3406506570002785
2013-04-01,58.28,90.22698836708315,-0.35407353104936545
2013-04-02,59.04,89.16698836708315,-0.3378715477420433
2013-04-03,57.98,88.14698836708315,-0.3422350431469585
2013-04-04,56.96,86.66698836708315,-0.34277167035339273
2013-04-05,55.48,86.97698836708315,-0.3621301330203718
2013-04-08,55.79,87.62698836708316,-0.36332400508520313
2013-04-09,56.44,89.04698836708316,-0.36617732912724266
2013-04-10,57.86,88.82698836708316,-0.3486213923983341
2013-04-11,57.64,88.08698836708315,-0.34564683083728576
2013-04-12,56.9,86.76698836708316,-0.3442206411581967
2013-04-15,55.58,87.90698836708316,-0.36774082433687405
2013-04-16,56.72,87.06698836708316,-0.34854758314525836
2013-04-17,55.88,86.09698836708316,-0.3509645219905949
2013-04-18,54.91,86.95698836708316,-0.36853838856284815
2013-04-19,55.77,87.28698836708315,-0.3610731559959347
2013-04-22,56.1,89.12698836708316,-0.3705610272733153
2013-04-23,57.94,89.52698836708315,-0.35282085260780316
2013-04-24,58.34,90.52698836708315,-0.3555512996474185
2013-04-25,59.34,90.43698836708316,-0.34385254229011564
2013-04-26,59.25,91.47698836708315,-0.3522961232366022
2013-04-29,60.29,91.60698836708315,-0.3418624378479861
2013-04-30,60.42,90.46698836708315,-0.33213207280829404
2013-05-01,59.28,94.59698836708316,-0.3733415722500145
2013-05-02,63.41,96.38698836708315,-0.342131120867607
2013-05-03,65.2,96.98698836708316,-0.3277448748771694
2013-05-06,65.8,96.86698836708315,-0.3207180164345873
2013-05-07,65.68,97.15698836708316,-0.32398069244546046
2013-05-08,65.97,96.69698836708315,-0.31776572244873547
2013-05-09,65.51,96.23698836708316,-0.3192846003231019
2013-05-10,65.05,96.28698836708315,-0.324415467726498
2013-05-13,65.1,97.78698836708315,-0.33426725695221615
2013-05-14,66.6,98.88698836708315,-0.3265039101729853
2013-05-15,67.7,98.38698836708315,-0.311900881167229
2013-05-16,67.2,99.56698836708316,-0.32507750709253824
2013-05-17,68.38,99.61698836708315,-0.31357089668256743
2013-05-20,68.43,99.23698836708316,-0.3104385660427983
2013-05-21,68.05,98.63698836708315,-0.3100965355232861
2013-05-22,67.45,98.17698836708315,-0.3129754627652167
2013-05-23,66.99,97.64698836708315,-0.3139573363167608
2013-05-24,66.46,99.05698836708315,-0.3290730811064634
2013-05-28,67.87,100.40698836708316,-0.3240510336604209
2013-05-29,69.22,101.19698836708315,-0.3159875494623362
2013-05-30,70.01,100.15698836708316,-0.30099735284164186
2013-05-31,68.97,100.75698836708315,-0.3154817237219827
2013-06-03,69.57,100.25698836708315,-0.3060832852341938
2013-06-04,69.07,98.63698836708315,-0.29975558719461237
2013-06-05,67.45,100.24698836708315,-0.32716183200424487
2013-06-06,69.06,102.90698836708316,-0.3289085503731425
2013-06-07,71.72,103.54698836708316,-0.3073675909747726
2013-06-10,72.36,102.11698836708315,-0.29140095926169274
2013-06-11,70.93,102.19698836708315,-0.3059482365055094
2013-06-12,71.01,102.88698836708315,-0.3098252643313021
2013-06-13,71.7,101.66698836708315,-0.29475632993949874
2013-06-14,70.48,103.37698836708316,-0.318223512666752
2013-06-17,72.19,104.15698836708316,-0.30691160399551
2013-06-18,72.97,103.41698836708315,-0.2944099305909995
2013-06-19,72.23,103.09698836708316,-0.2993975755836761
2013-06-20,71.91,102.73698836708316,-0.30005734893587854
2013-06-21,71.55,101.44698836708315,-0.2947055289497774
2013-06-24,70.26,102.27698836708315,-0.3130419547764812
2013-06-25,71.09,102.23698836708316,-0.30465479142685137
2013-06-26,71.05,103.59698836708316,-0.31416925221568137
2013-06-27,72.41,104.21698836708315,-0.3051996499366255
2013-06-28,73.03,101.4021111589832,-0.27979803215832477
2013-07-01,73.3,102.2021111589832,-0.28279368039691233
2013-07-02,74.1,101.9421111589832,-0.2731168782208385
2013-07-03,73.84,103.7021111589832,-0.2879604940077094
2013-07-05,75.6,104.8821111589832,-0.27919071074567303
2013-07-08,76.78,106.2021111589832,-0.27703885391636585
2013-07-09,78.1,105.5321111589832,-0.25994089247069996
2013-07-10,77.43,106.1121111589832,-0.2703000707997414
2013-07-11,78.01,105.99211115898319,-0.26400182856072496
2013-07-12,77.89,105.6321111589832,-0.2626295248158915
2013-07-15,77.53,105.43211115898319,-0.2646452855042335
2013-07-16,77.33,105.1621111589832,-0.2646591139360719
2013-07-17,77.06,106.6221111589832,-0.2772606060566877
2013-07-18,78.52,106.2921111589832,-0.26128101941115756
2013-07-19,78.19,107.2521111589832,-0.27097006152077985
2013-07-22,79.15,107.0321111589832,-0.2605023002635882
2013-07-23,78.93,106.5021111589832,-0.25888793056716364
2013-07-24,78.4,106.8321111589832,-0.2661382504804354
2013-07-25,78.73,107.2621111589832,-0.26600363213710276
2013-07-26,79.16,106.9421111589832,-0.25978644762007286
2013-07-29,78.84,106.7821111589832,-0.26167408431718875
2013-07-30,78.68,107.07211115898319,-0.2651681268974505
2013-07-31,78.97,110.7221111589832,-0.2867729925542253
2013-08-01,82.62,110.5121111589832,-0.2523896328327081
2013-08-02,82.41,110.5221111589832,-0.2543573486263274
2013-08-05,82.42,108.8321111589832,-0.2426867482190075
2013-08-06,80.73,107.4721111589832,-0.24882837854951656
2013-08-07,79.37,108.5121111589832,-0.2685609085264826
2013-08-08,80.41,108.68211115898319,-0.26013582969165894
2013-08-09,80.58,107.8121111589832,-0.2525886087030228
2013-08-12,79.71,108.5221111589832,-0.26549530645210084
2013-08-13,80.42,108.2321111589832,-0.2569672794992396
2013-08-14,80.13,106.8421111589832,-0.2500148197112565
2013-08-15,78.74,107.71211115898319,-0.26897728442273616
2013-08-16,79.61,106.0021111589832,-0.24897722196683425
2013-08-19,77.9,106.1921111589832,-0.2664238506062496
2013-08-20,78.09,105.7921111589832,-0.26185422386885515
2013-08-21,77.69,107.6121111589832,-0.2780552378047587
2013-08-22,79.51,106.8021111589832,-0.2555390606310841
2013-08-23,78.7,105.9421111589832,-0.2571414790677714
2013-08-26,77.84,102.6721111589832,-0.24185838665118886
2013-08-27,74.57,103.1721111589832,-0.2772271579759451
2013-08-28,75.07,103.5121111589832,-0.2747708537728427
2013-08-29,75.41,102.9821111589832,-0.26773689962927183
2013-08-30,74.88,104.0221111589832,-0.2801530447160755
2013-09-03,75.92,106.2921111589832,-0.2857419128081391
2013-09-04,78.19,106.1521111589832,-0.2634154973809665
2013-09-05,78.05,105.6521111589832,-0.26125470524150807
2013-09-06,77.55,106.82211115898319,-0.27402670515861227
2013-09-09,78.72,108.7021111589832,-0.2758190327613105
2013-09-10,80.6,108.3321111589832,-0.2559916063879235
2013-09-11,80.23,108.0521111589832,-0.25748789968617036
2013-09-12,79.95,107.7921111589832,-0.2582945158010562
2013-09-13,79.69,109.0121111589832,-0.2689803073001664
2013-09-16,80.91,109.7321111589832,-0.26265885942196865
2013-09-17,81.63,108.3421111589832,-0.2465533565225193
2013-09-18,80.24,106.7921111589832,-0.24863363848528697
2013-09-19,78.69,106.3421111589832,-0.2600297366453713
2013-09-20,78.24,106.0821111589832,-0.262458117158479
2013-09-23,77.98,105.9021111589832,-0.263659627304934
2013-09-24,77.8,106.9121111589832,-0.27229946956797213
2013-09-25,78.81,106.9021111589832,-0.262783502163068
2013-09-26,78.8,106.5121111589832,-0.26017802912214616
2013-09-27,78.41,106.0821111589832,-0.26085558494882843
2013-09-30,77.98,105.37056933362088,-0.2599451583762231
2013-10-01,78.09,105.57056933362088,-0.2603052110742874
2013-10-02,78.29,104.53056933362087,-0.25103249222599366
2013-10-03,77.25,105.68056933362088,-0.26902362007408365
2013-10-04,78.4,104.69056933362087,-0.2511264338418091
2013-10-07,77.41,103.27056933362087,-0.2504156750610813
2013-10-08,75.99,103.27056933362087,-0.26416596238072043
2013-10-09,75.99,106.35056933362088,-0.28547632160181513
2013-10-10,79.07,107.15056933362088,-0.2620664501202047
2013-10-11,79.87,107.54056933362088,-0.25730354139914435
2013-10-14,80.26,107.02056933362087,-0.25005070987988043
2013-10-15,79.74,108.81056933362088,-0.26716677903309616
2013-10-16,81.53,109.54056933362088,-0.2557095467370708
2013-10-17,82.26,109.81056933362088,-0.25089178119018885
2013-10-18,82.53,108.70056933362088,-0.2407583464746984
2013-10-21,81.42,109.00056933362087,-0.2530314245350802
2013-10-22,81.72,107.80056933362087,-0.2419335027156193
2013-10-23,80.52,108.65056933362088,-0.25890862336159104
2013-10-24,81.37,108.69056933362087,-0.25136099204487183
2013-10-25,81.41,108.33056933362087,-0.24850390336927697
2013-10-28,81.05,109.94056933362087,-0.2627835157552333
2013-10-29,82.66,109.48056933362088,-0.24498017773263836
2013-10-30,82.2,108.67056933362088,-0.24358544816633543
2013-10-31,81.39,108.47056933362087,-0.24965822065826615
2013-11-01,81.19,108.85056933362088,-0.2541150634577095
2013-11-04,81.57,108.75056933362087,-0.24993496126201753
2013-11-05,81.47,109.07056933362088,-0.2530523999484895
2013-11-06,81.79,111.04056933362088,-0.26342236453901524
2013-11-07,83.76,114.18056933362088,-0.26642509764280387
2013-11-08,86.9,113.77056933362087,-0.23618207670936053
2013-11-11,86.49,113.92056933362088,-0.24078679990870988
2013-11-12,86.64,115.11056933362087,-0.24733236485961274
2013-11-13,87.83,116.33056933362087,-0.24499638828281645
2013-11-14,89.05,115.90056933362088,-0.23166900290481973
2013-11-15,88.62,115.93056933362088,-0.23557694480933233
2013-11-18,88.65,116.26056933362088,-0.23748868160441994
2013-11-19,88.98,116.17056933362088,-0.23405729600527714
2013-11-20,88.89,117.48056933362088,-0.24336423883365332
