date,INTU,dcf,Deviation
2009-04-20,24.36,25.842214973594285,-0.057356344071466836
2009-04-21,24.79,25.642214973594285,-0.033234842406238196
2009-04-22,24.59,25.332214973594283,-0.029299252922334262
2009-04-23,24.28,25.422214973594283,-0.044929797611289346
2009-04-24,24.37,24.322214973594285,0.0019646659014236345
2009-04-27,23.27,24.162214973594285,-0.03692604235867214
2009-04-28,23.11,24.202214973594284,-0.04512871961454523
2009-04-29,23.15,24.182214973594284,-0.0426848812121392
2009-04-30,23.13,26.78633236718578,-0.13649992530014743
2009-05-01,22.99,27.176332367185775,-0.15404331646460834
2009-05-04,23.38,27.856332367185775,-0.16069352950637572
2009-05-05,24.06,28.076332367185778,-0.1430504638091501
2009-05-06,24.28,27.656332367185776,-0.12208171070404805
2009-05-07,23.86,27.856332367185775,-0.14346225894021059
2009-05-08,24.06,28.026332367185777,-0.141521634554998
2009-05-11,24.23,28.396332367185778,-0.1467207917315514
2009-05-12,24.6,27.896332367185778,-0.11816364688367509
2009-05-13,24.1,28.116332367185777,-0.14284695154170202
2009-05-14,24.32,27.776332367185777,-0.12443444013756821
2009-05-15,23.98,28.316332367185776,-0.153138913294114
2009-05-18,24.52,28.956332367185777,-0.1532076752998307
2009-05-19,25.16,29.016332367185775,-0.13290212968289739
2009-05-20,25.22,31.066332367185776,-0.18818868922425624
2009-05-21,27.27,30.436332367185777,-0.1040313375799341
2009-05-22,26.64,31.516332367185775,-0.15472397962977835
2009-05-26,27.72,30.476332367185776,-0.0904417347198101
2009-05-27,26.68,30.466332367185778,-0.12427923130202256
2009-05-28,26.67,31.016332367185775,-0.14013044210810832
2009-05-29,27.22,31.426332367185775,-0.13384738371754368
2009-06-01,27.63,31.516332367185775,-0.12331169508899309
2009-06-02,27.72,31.516332367185775,-0.12045603285801265
2009-06-03,27.72,31.426332367185775,-0.11793715931852722
2009-06-04,27.63,31.686332367185777,-0.12801520605731254
2009-06-05,27.89,31.906332367185776,-0.1258788481535531
2009-06-08,28.11,32.38633236718578,-0.13204126724514853
2009-06-09,28.59,32.226332367185776,-0.11283730105410461
2009-06-10,28.43,32.21633236718578,-0.1175283494108218
2009-06-11,28.42,32.43633236718578,-0.12382202530545339
2009-06-12,28.64,31.606332367185775,-0.0938524702178185
2009-06-15,27.81,31.516332367185775,-0.1176003706270321
2009-06-16,27.72,32.06633236718578,-0.13554192345469118
2009-06-17,28.27,31.686332367185777,-0.10781722313573017
2009-06-18,27.89,31.886332367185776,-0.12533057490482669
2009-06-19,28.09,31.026332367185777,-0.09464000876530654
2009-06-22,27.23,31.076332367185778,-0.12377047335377356
2009-06-23,27.28,31.506332367185777,-0.13414231519970732
2009-06-24,27.71,32.06633236718578,-0.13585377701765844
2009-06-25,28.27,32.14633236718578,-0.1205839696706007
2009-06-26,28.35,32.06633236718578,-0.11589514898775222
2009-06-29,28.27,31.986332367185778,-0.11618501066406406
2009-06-30,28.19,32.21633236718578,-0.12497798698174689
2009-07-01,28.42,31.646332367185778,-0.10194964553084118
2009-07-02,27.85,31.746332367185776,-0.12273330733515453
2009-07-06,27.95,30.836332367185776,-0.09360167521923723
2009-07-07,27.04,30.856332367185775,-0.12368068640731467
2009-07-08,27.06,31.076332367185778,-0.1292408743647856
2009-07-09,27.28,31.256332367185777,-0.1272168570667075
2009-07-10,27.46,31.576332367185778,-0.13036131996962008
2009-07-13,27.78,31.326332367185778,-0.11320611444768258
2009-07-14,27.53,32.17633236718578,-0.14440217468427885
2009-07-15,28.38,31.636332367185776,-0.10293014782470011
2009-07-16,27.84,31.746332367185776,-0.12304830435226943
2009-07-17,27.95,32.096332367185774,-0.1291839927301116
2009-07-20,28.3,32.06633236718578,-0.11745441680258872
2009-07-21,28.27,32.096332367185774,-0.11921400624258516
2009-07-22,28.3,32.71633236718578,-0.13498861417654884
2009-07-23,28.92,33.02633236718577,-0.1243351008986312
2009-07-24,29.23,33.13633236718578,-0.11788668473926034
2009-07-27,29.34,33.406332367185776,-0.12172340029700579
2009-07-28,29.61,33.486332367185774,-0.11575864220305909
2009-07-29,29.69,33.586332367185776,-0.11600946255723166
2009-07-30,29.79,33.49633236718578,-0.11064890109630743
2009-07-31,29.7,31.85093340573522,-0.06753125185800402
2009-08-03,29.74,32.110933405735224,-0.07383570498488723
2009-08-04,30.0,31.740933405735223,-0.05484821077822044
2009-08-05,29.63,31.830933405735223,-0.06914448211998281
2009-08-06,29.72,32.31093340573522,-0.08018751340917085
2009-08-07,30.2,32.41093340573522,-0.06821566593154615
2009-08-10,30.3,32.320933405735225,-0.06252707433803928
2009-08-11,30.21,33.13093340573523,-0.0881633297186124
2009-08-12,31.02,32.970933405735224,-0.059171312553616184
2009-08-13,30.86,32.500933405735225,-0.05048880859051452
2009-08-14,30.39,32.250933405735225,-0.057701691368854835
2009-08-17,30.14,32.540933405735224,-0.07378194644263236
2009-08-18,30.43,32.790933405735224,-0.07199957916788946
2009-08-19,30.68,32.960933405735226,-0.06920111689975206
2009-08-20,30.85,30.730933405735225,0.003874486748995265
2009-08-21,28.62,30.610933405735224,-0.06503994436713922
2009-08-24,28.5,30.430933405735225,-0.06345297990009424
2009-08-25,28.32,30.310933405735224,-0.06568367193068736
2009-08-26,28.2,30.34093340573522,-0.07056254259239536
2009-08-27,28.23,30.240933405735223,-0.06649706802217448
2009-08-28,28.13,29.880933405735224,-0.058597011745260885
2009-08-31,27.77,29.630933405735224,-0.0628037389255861
2009-09-01,27.52,29.800933405735226,-0.07653899207386095
2009-09-02,27.69,29.90093340573522,-0.07394195277232196
2009-09-03,27.79,30.32093340573523,-0.08347148723516873
2009-09-04,28.21,30.280933405735226,-0.06839067270439525
2009-09-08,28.17,30.35093340573522,-0.07185721033947179
2009-09-09,28.24,30.230933405735225,-0.06585749037300714
2009-09-10,28.12,29.950933405735224,-0.06113109668176897
2009-09-11,27.84,29.97093340573522,-0.071100001354227
2009-09-14,27.86,29.890933405735222,-0.06794479711180723
2009-09-15,27.78,30.000933405735225,-0.07402881022730623
2009-09-16,27.89,29.750933405735225,-0.06255042086768559
2009-09-17,27.64,29.880933405735224,-0.07499542853320329
2009-09-18,27.77,29.580933405735223,-0.06121961673407217
2009-09-21,27.47,29.980933405735225,-0.08375100840772676
2009-09-22,27.87,29.910933405735225,-0.06823369160869741
2009-09-23,27.8,29.750933405735225,-0.06557553603878308
2009-09-24,27.64,29.760933405735223,-0.07126568837140357
2009-09-25,27.65,30.34093340573522,-0.08868986888935215
2009-09-28,28.23,30.360933405735224,-0.0701866894952804
2009-09-29,28.25,30.610933405735224,-0.07712712887392326
2009-09-30,28.5,29.930933405735225,-0.04780784435747121
2009-10-01,27.82,29.880933405735224,-0.06897152032538767
2009-10-02,27.77,30.360933405735224,-0.0853377388340042
2009-10-05,28.25,30.380933405735224,-0.07014048506267923
2009-10-06,28.27,30.07093340573523,-0.05988950796558079
2009-10-07,27.96,30.200933405735224,-0.07420079954580694
2009-10-08,28.09,30.77093340573522,-0.08712551453624529
2009-10-09,28.66,31.010933405735223,-0.07580982406999837
2009-10-12,28.9,31.660933405735225,-0.0872031588694443
2009-10-13,29.55,32.030933405735226,-0.07745429626758882
2009-10-14,29.92,31.910933405735225,-0.062390321850547936
2009-10-15,29.8,31.940933405735223,-0.06702789109321405
2009-10-16,29.83,32.08093340573522,-0.070164211784836
2009-10-19,29.97,31.730933405735225,-0.0554957959546486
2009-10-20,29.62,31.710933405735222,-0.0659373024118255
2009-10-21,29.6,32.280933405735226,-0.0830500584366285
2009-10-22,30.17,31.980933405735225,-0.05662540810677097
2009-10-23,29.87,32.030933405735226,-0.06746395362141722
2009-10-26,29.92,32.030933405735226,-0.06590296258295292
2009-10-27,29.92,31.540933405735224,-0.05139142158172405
2009-10-28,29.43,31.84093340573522,-0.07571805056760561
2009-10-29,29.73,31.180933405735225,-0.046532712374426466
2009-10-30,29.07,30.118125,-0.03480047313702295
2009-11-02,29.14,30.078125,-0.031189610389610323
2009-11-03,29.1,30.048125,-0.031553549514320656
2009-11-04,29.07,30.668125,-0.05211029366810005
2009-11-05,29.69,30.668125,-0.0318938637428926
2009-11-06,29.69,31.248125,-0.049862991779506816
2009-11-09,30.27,31.088125,-0.026316318529985394
2009-11-10,30.11,31.028125,-0.029590089636418515
2009-11-11,30.05,30.858125,-0.026188402568205316
2009-11-12,29.88,30.878125,-0.032324663495597705
2009-11-13,29.9,31.398125,-0.047713836415391064
2009-11-16,30.42,31.318125,-0.02867748308687057
2009-11-17,30.34,31.318125,-0.031231914426550045
2009-11-18,30.34,31.248125,-0.029061743704622334
2009-11-19,30.27,30.638125,-0.012015258766650994
2009-11-20,29.66,30.908125,-0.04038177663640219
2009-11-23,29.93,30.438125,-0.016693702388041354
2009-11-24,29.46,30.638125,-0.038452907937414516
2009-11-25,29.66,30.248125,-0.019443353926896334
2009-11-27,29.27,30.188125,-0.030413448996915227
2009-11-30,29.21,30.428125,-0.04003286433192976
2009-12-01,29.45,30.648125,-0.03909292982849688
2009-12-02,29.67,30.298125,-0.02073148090847199
2009-12-03,29.32,30.728125,-0.04582528221295634
2009-12-04,29.75,30.578125,-0.02708226877874298
2009-12-07,29.6,30.298125,-0.023041854900261893
2009-12-08,29.32,30.708125,-0.045203834490057604
2009-12-09,29.73,31.008125,-0.04121903533348115
2009-12-10,30.03,30.738125,-0.023037351822858376
2009-12-11,29.76,31.368125,-0.051266213712167885
2009-12-14,30.39,31.198125,-0.025902998978303948
2009-12-15,30.22,31.208125,-0.03166242765305505
2009-12-16,30.23,31.058125,-0.026663715211397987
2009-12-17,30.08,31.448125,-0.04350418347675744
2009-12-18,30.47,31.638125,-0.03692143576776441
2009-12-21,30.66,31.708125,-0.033055407722783925
2009-12-22,30.73,31.718125,-0.03115332321819153
2009-12-23,30.74,31.918125,-0.03691084611016471
2009-12-24,30.94,31.978125,-0.03246359816280653
2009-12-28,31.0,31.938125,-0.029373202089978623
2009-12-29,30.96,32.038125,-0.03365131386434128
2009-12-30,31.06,31.708125,-0.02044034454891297
2009-12-31,30.73,31.788125,-0.03328680128192529
2010-01-04,30.81,31.788125,-0.030770138219854193
2010-01-05,30.81,31.358125,-0.017479520857832
2010-01-06,30.38,31.258125,-0.028092695899066267
2010-01-07,30.28,32.058125,-0.055465658081999325
2010-01-08,31.08,32.198125,-0.03472640099384672
2010-01-11,31.22,32.198125,-0.0303783217190442
2010-01-12,31.22,32.558125,-0.04109957191945168
2010-01-13,31.58,32.758125,-0.035964359987026184
2010-01-14,31.78,32.438125,-0.020288626423382916
2010-01-15,31.46,32.708125,-0.03815947872279446
2010-01-19,31.73,32.198125,-0.01453889007512077
2010-01-20,31.22,31.818125,-0.01879824785401396
2010-01-21,30.84,31.078125,-0.007662141779788856
2010-01-22,30.1,31.338125,-0.03950858578807759
2010-01-25,30.36,31.008125,-0.020901779775462037
2010-01-26,30.03,30.988125,-0.030919102075391725
2010-01-27,30.01,30.638125,-0.020501417759735574
2010-01-28,29.66,30.588125,-0.030342657485543878
2010-01-29,29.61,30.963125,-0.04370117680305208
2010-02-01,29.91,31.013125,-0.03556961770218248
2010-02-02,29.96,31.043125,-0.03489097827618837
2010-02-03,29.99,30.313125,-0.010659574029401542
2010-02-04,29.26,30.493125,-0.04043944331714111
2010-02-05,29.44,30.413125,-0.03199687634861592
2010-02-08,29.36,30.363125,-0.03303760729503302
2010-02-09,29.31,30.443125,-0.03722104744503063
2010-02-10,29.39,30.653125,-0.04120705474564168
2010-02-11,29.6,30.443125,-0.02769508715021851
2010-02-12,29.39,30.843125,-0.04711341668524183
2010-02-16,29.79,30.963125,-0.037887810096687624
2010-02-17,29.91,31.373125,-0.04663625316253961
2010-02-18,30.32,33.773125,-0.10224475822121881
2010-02-19,32.72,33.413125,-0.02074409382540554
2010-02-22,32.36,32.923125,-0.017104239041706992
2010-02-23,31.87,33.323125000000005,-0.043607104675807085
2010-02-24,32.27,33.513125,-0.037093675985155006
2010-02-25,32.46,33.413125,-0.028525467162978657
2010-02-26,32.36,33.953125,-0.046921306948918606
2010-03-01,32.9,34.183125,-0.03753679629934359
2010-03-02,33.13,34.263125,-0.0330712683095894
2010-03-03,33.21,34.483125,-0.03692023272252731
2010-03-04,33.43,34.96312499999999,-0.04384977029370207
2010-03-05,33.91,35.03312499999999,-0.032058944213512075
2010-03-08,33.98,35.003125,-0.029229533077403835
2010-03-09,33.95,35.523125,-0.04428453296268264
2010-03-10,34.47,35.593125,-0.031554548806827176
2010-03-11,34.54,35.663125,-0.031492613168363714
2010-03-12,34.61,35.693125,-0.030345479696720412
2010-03-15,34.64,35.693125,-0.029504981701658273
2010-03-16,34.64,35.583125,-0.026504839021305848
2010-03-17,34.53,35.703125,-0.03285776805251639
2010-03-18,34.65,35.663125,-0.02840819473896361
2010-03-19,34.61,35.953125,-0.03735767057800954
2010-03-22,34.9,35.653125,-0.021123674292225503
2010-03-23,34.6,35.793125,-0.033333915381794754
2010-03-24,34.74,35.453125,-0.020114587924195626
2010-03-25,34.4,35.293125,-0.02530592006233523
2010-03-26,34.24,35.373125,-0.032033500008834426
2010-03-29,34.32,35.413125,-0.030867792661619098
2010-03-30,34.36,35.373125,-0.028641094050921523
2010-03-31,34.32,35.563125,-0.034955448937628475
2010-04-01,34.51,35.933125,-0.03960482145652511
2010-04-05,34.88,36.023125,-0.03173308812047815
2010-04-06,34.97,35.633125,-0.018609790749478217
2010-04-07,34.58,35.563125,-0.027644505368974226
2010-04-08,34.51,35.583125,-0.03015825619587953
2010-04-09,34.53,35.583125,-0.029596192015175715
2010-04-12,34.53,36.103125,-0.043573097896650204
2010-04-13,35.05,36.223125,-0.032386079334679296
2010-04-14,35.17,36.403125,-0.03387415228775004
2010-04-15,35.35,36.523125,-0.03212006092030728
2010-04-16,35.47,36.363125,-0.024561282893040604
2010-04-19,35.31,36.483125,-0.032155277268600124
2010-04-20,35.43,36.773125,-0.0365246358583885
2010-04-21,35.72,37.043125,-0.03571850377094277
2010-04-22,35.99,37.243125,-0.03364714964171234
2010-04-23,36.19,37.233125,-0.028016047538314437
2010-04-26,36.18,36.813125,-0.017198349773348443
2010-04-27,35.76,36.833125,-0.029134780174096098
2010-04-28,35.78,37.223125,-0.03876958208103165
2010-04-29,36.17,37.243125,-0.028814042860259348
2010-04-30,36.19,38.70646687697161,-0.06501411986193928
2010-05-03,37.35,37.44646687697161,-0.0025761276034010905
2010-05-04,36.09,37.99646687697161,-0.050174846075676904
2010-05-05,36.64,36.56646687697161,0.0020109441602820244
2010-05-06,35.21,35.36646687697161,-0.004424159119877702
2010-05-07,34.01,37.06646687697161,-0.08245908322248297
2010-05-10,35.71,37.31646687697161,-0.04304981182350298
2010-05-11,35.96,38.41646687697161,-0.0639430712053356
2010-05-12,37.06,37.70646687697161,-0.017144721595924062
2010-05-13,36.35,36.88646687697161,-0.014543731682432504
2010-05-14,35.53,37.42646687697161,-0.05067181156067124
2010-05-17,36.07,37.95646687697161,-0.049700802845697445
2010-05-18,36.6,36.92646687697161,-0.00884099954808304
2010-05-19,35.57,35.10646687697161,0.013203639222733932
2010-05-20,33.75,36.36646687697161,-0.07194723880720011
2010-05-21,35.01,35.87646687697161,-0.024151399298680154
2010-05-24,34.52,36.17646687697161,-0.045788519995744625
2010-05-25,34.82,35.77646687697161,-0.026734525806047738
2010-05-26,34.42,37.02646687697161,-0.0703946959247328
2010-05-27,35.67,37.09646687697161,-0.03845290393024248
2010-05-28,35.74,36.59646687697161,-0.023402993514396897
2010-06-01,35.24,37.78646687697161,-0.06739097585552545
2010-06-02,36.43,38.22646687697161,-0.04699536796726134
2010-06-03,36.87,36.766466876971606,0.0028159660642628204
2010-06-04,35.41,36.16646687697161,-0.020916250391416646
2010-06-07,34.81,36.60646687697161,-0.049075123338432
2010-06-08,35.25,36.49646687697161,-0.03415308339772749
2010-06-09,35.14,37.44646687697161,-0.06159371148550241
2010-06-10,36.09,37.67646687697161,-0.042107633981499415
2010-06-11,36.32,37.906466876971606,-0.0418521431216633
2010-06-14,36.55,38.79646687697161,-0.05790390357182351
2010-06-15,37.44,38.89646687697161,-0.03744470883636741
2010-06-16,37.54,39.086466876971606,-0.03956527669383014
2010-06-17,37.73,38.91646687697161,-0.030487528087337568
2010-06-18,37.56,38.55646687697161,-0.025844351354889383
2010-06-21,37.2,38.12646687697161,-0.024299835596127473
2010-06-22,36.77,38.09646687697161,-0.03481863242739247
2010-06-23,36.74,37.60646687697161,-0.023040369088811907
2010-06-24,36.25,37.70646687697161,-0.03862644786433478
2010-06-25,36.35,37.38646687697161,-0.027723049636713015
2010-06-28,36.03,36.336466876971606,-0.00843414077679161
2010-06-29,34.98,36.12646687697161,-0.03173481870994743
2010-06-30,34.77,35.92646687697161,-0.032189830437038824
2010-07-01,34.57,35.656466876971606,-0.030470401925135504
2010-07-02,34.3,36.13646687697161,-0.05082032184341534
2010-07-06,34.78,37.32646687697161,-0.06822148169996334
2010-07-07,35.97,37.27646687697161,-0.035048033958892
2010-07-08,35.92,37.63646687697161,-0.0456064827387358
2010-07-09,36.28,37.906466876971606,-0.04290737203893025
2010-07-12,36.55,38.81646687697161,-0.058389314106179646
2010-07-13,37.46,38.60646687697161,-0.02969623924989273
2010-07-14,37.25,38.86646687697161,-0.04159027065898202
2010-07-15,37.51,37.96646687697161,-0.012022895847821902
2010-07-16,36.61,38.35646687697161,-0.045532527345998886
2010-07-19,37.0,38.96646687697161,-0.050465619148390095
2010-07-20,37.61,38.75646687697161,-0.029581305246707545
2010-07-21,37.4,39.336466876971606,-0.04922828689795866
2010-07-22,37.98,40.00646687697161,-0.05065348267827363
2010-07-23,38.65,40.73646687697161,-0.051218650927017384
2010-07-26,39.38,40.91646687697161,-0.037551308659945826
2010-07-27,39.56,40.93646687697161,-0.03362446693576093
2010-07-28,39.58,40.93646687697161,-0.03313590498780139
2010-07-29,39.58,41.10646687697161,-0.03713447038735307
2010-07-30,39.75,40.89721518987342,-0.028051181102362266
2010-08-02,40.22,40.957215189873416,-0.017999641490657137
2010-08-03,40.28,41.447215189873425,-0.028161486472041752
2010-08-04,40.77,41.107215189873415,-0.008203309037496775
2010-08-05,40.43,41.34721518987342,-0.022183239806149224
2010-08-06,40.67,41.317215189873416,-0.01566454048026067
2010-08-09,40.64,41.107215189873415,-0.011365770892417748
2010-08-10,40.43,39.927215189873415,0.012592533882856527
2010-08-11,39.25,39.287215189873415,-0.000947259552339208
2010-08-12,38.61,39.23721518987342,-0.015985211662913668
2010-08-13,38.56,39.07721518987342,-0.013235722846684617
2010-08-16,38.4,39.97721518987342,-0.03945285289088729
2010-08-17,39.3,40.02721518987342,-0.018168018594943325
2010-08-18,39.35,39.447215189873425,-0.002464437334942171
2010-08-19,38.77,45.27721518987342,-0.14371942184573228
2010-08-20,44.6,43.50721518987342,0.025117323767045674
2010-08-23,42.83,43.357215189873415,-0.012159802873976
2010-08-24,42.68,43.27721518987342,-0.013799760156775531
2010-08-25,42.6,42.997215189873415,-0.009238160846448573
2010-08-26,42.32,43.61721518987342,-0.02974089895988119
2010-08-27,42.94,42.89721518987342,0.0009973796652580358
2010-08-30,42.22,43.41721518987342,-0.027574665593767866
2010-08-31,42.74,44.29721518987342,-0.03515379427800702
2010-09-01,43.62,44.677215189873415,-0.023663408414789644
2010-09-02,44.0,44.68721518987342,-0.015378340023057602
2010-09-03,44.01,45.08721518987341,-0.023891810246807088
2010-09-07,44.41,45.00721518987342,-0.01326932109338319
2010-09-08,44.33,44.65721518987341,-0.007327263656772165
2010-09-09,43.98,44.14721518987342,-0.0037876724308486542
2010-09-10,43.47,44.75721518987342,-0.02875994818740779
2010-09-13,44.08,44.57721518987342,-0.011154020899591166
2010-09-14,43.9,44.77721518987342,-0.019590659806637656
2010-09-15,44.1,45.54721518987342,-0.03177395552813467
2010-09-16,44.87,45.55721518987342,-0.0150846619357492
2010-09-17,44.88,46.197215189873425,-0.028512869974079313
2010-09-20,45.52,46.50721518987342,-0.021227140473643713
2010-09-21,45.83,46.36721518987342,-0.011586099956047202
2010-09-22,45.69,45.747215189873415,-0.0012506813723184296
2010-09-23,45.07,46.137215189873416,-0.023131330867747213
2010-09-24,45.46,45.637215189873416,-0.003883128914332623
2010-09-27,44.96,45.48721518987342,-0.011590403757906653
2010-09-28,44.81,45.12721518987342,-0.007029354427006584
2010-09-29,44.45,44.48721518987342,-0.0008365367379049582
2010-09-30,43.81,45.58721518987341,-0.03898494747861225
2010-10-01,44.91,44.82721518987342,0.0018467533567705363
2010-10-04,44.15,46.137215189873416,-0.04307184951877174
2010-10-05,45.46,45.59721518987342,-0.003009288819548095
2010-10-06,44.92,46.58721518987341,-0.035786968228910365
2010-10-07,45.91,46.50721518987342,-0.012841344884555905
2010-10-08,45.83,46.537215189873415,-0.015196766437096776
2010-10-11,45.86,47.59721518987342,-0.03649825274321972
2010-10-12,46.92,48.247215189873415,-0.027508638263374463
2010-10-13,47.57,47.98721518987342,-0.008694298850695947
2010-10-14,47.31,47.30721518987342,5.8866498807930157e-05
2010-10-15,46.63,46.66721518987342,-0.0007974589810426647
2010-10-18,45.99,46.52721518987342,-0.01154625712459012
2010-10-19,45.85,46.697215189873425,-0.01814273477398176
2010-10-20,46.02,46.79721518987342,-0.016608150436302038
2010-10-21,46.12,47.887215189873416,-0.036903695127528
2010-10-22,47.21,47.86721518987342,-0.013729965013975942
2010-10-25,47.19,48.30721518987342,-0.023127294452436553
2010-10-26,47.63,48.387215189873416,-0.015649075626734676
2010-10-27,47.71,48.90721518987341,-0.024479316297716824
2010-10-28,48.23,48.65721518987341,-0.008780099481778936
2010-10-29,47.98,48.51443037974683,-0.011015905485513788
2010-11-01,48.16,48.794430379746835,-0.013002106486525777
2010-11-02,48.44,48.53443037974684,-0.0019456369222423664
2010-11-03,48.18,49.05443037974683,-0.017825716718705586
2010-11-04,48.7,48.80443037974683,-0.0021397725356951947
2010-11-05,48.45,48.904430379746834,-0.00929221291850535
2010-11-08,48.55,48.87443037974684,-0.006638039097869197
2010-11-09,48.52,49.184430379746836,-0.013508957501730756
2010-11-10,48.83,49.154430379746834,-0.006600226617222926
2010-11-11,48.8,48.39443037974684,0.008380501993115574
2010-11-12,48.04,48.58443037974683,-0.011205861126526329
2010-11-15,48.23,47.24443037974684,0.020861075312607946
2010-11-16,46.89,47.904430379746834,-0.021176128631637314
2010-11-17,47.55,48.55443037974683,-0.020686688565618616
2010-11-18,48.2,45.28443037974684,0.0643834888901933
2010-11-19,44.93,45.904430379746834,-0.021227371120517313
2010-11-22,45.55,45.01443037974683,0.011897731810333712
2010-11-23,44.66,46.004430379746836,-0.029223932752761916
2010-11-24,45.65,45.904430379746834,-0.005542610541990123
2010-11-26,45.55,45.80443037974683,-0.005554711141202984
2010-11-29,45.45,45.24443037974684,0.0045435342765456355
2010-11-30,44.89,46.56443037974684,-0.035959430107731505
2010-12-01,46.21,46.77443037974683,-0.012067071157561893
2010-12-02,46.42,47.28443037974684,-0.018281501390721933
2010-12-03,46.93,47.16443037974683,-0.004970491064119842
2010-12-06,46.81,47.12443037974684,-0.0066723433516975295
2010-12-07,46.77,48.05443037974683,-0.026728656850090737
2010-12-08,47.7,48.074430379746836,-0.007788555720559809
2010-12-09,47.72,48.74443037974684,-0.02101635759749254
2010-12-10,48.39,48.654430379746834,-0.005434867445430203
2010-12-13,48.3,48.83443037974683,-0.010943720968812132
2010-12-14,48.48,48.26443037974683,0.004466428352247309
2010-12-15,47.91,49.70443037974684,-0.036102020806540014
2010-12-16,49.35,49.74443037974684,-0.007929136523139868
2010-12-17,49.39,49.98443037974683,-0.011892310770189152
2010-12-20,49.63,50.434430379746836,-0.015950024094450233
2010-12-21,50.08,50.26443037974683,-0.003669202622082035
2010-12-22,49.91,50.14443037974684,-0.004675103056740015
2010-12-23,49.79,50.114430379746835,-0.006473791626252834
2010-12-27,49.76,50.12443037974684,-0.007270514138233319
2010-12-28,49.77,50.30443037974683,-0.010623922698506427
2010-12-29,49.95,49.88443037974684,0.0013144305698995495
2010-12-30,49.53,49.654430379746834,-0.0025059270400489275
2010-12-31,49.3,50.184430379746836,-0.017623601046267368
2011-01-03,49.83,49.64443037974684,0.003737974609310246
2011-01-04,49.29,49.09443037974683,0.0039835398586036685
2011-01-05,48.74,48.654430379746834,0.0017587220646773094
2011-01-06,48.3,48.74443037974684,-0.009117562279104985
2011-01-07,48.39,48.10443037974684,0.005936451549240163
2011-01-10,47.75,47.404430379746834,0.007289816953497397
2011-01-11,47.05,46.934430379746836,0.002462363329395645
2011-01-12,46.58,46.71443037974684,-0.0028777056394360123
2011-01-13,46.36,47.33443037974683,-0.020586080194254563
2011-01-14,46.98,47.70443037974684,-0.015185809242036385
2011-01-18,47.35,47.754430379746836,-0.008468960398664072
2011-01-19,47.4,47.53443037974684,-0.002828063335836628
2011-01-20,47.18,47.21443037974684,-0.0007292342504169325
2011-01-21,46.86,47.474430379746835,-0.012942343380047405
2011-01-24,47.12,46.85443037974684,0.0056679724436039525
2011-01-25,46.5,47.474430379746835,-0.02052537275228772
2011-01-26,47.12,47.66443037974683,-0.011422152229855875
2011-01-27,47.31,47.12443037974684,0.003937864474069297
2011-01-28,46.77,47.28443037974684,-0.010879487721759173
2011-01-31,46.93,48.93593059936909,-0.04099095643631123
2011-02-01,47.57,49.17593059936909,-0.032656842072851244
2011-02-02,47.81,49.56593059936908,-0.03542616023013656
2011-02-03,48.2,49.765930599369085,-0.031465916150052564
2011-02-04,48.4,50.155930599369086,-0.03500943115570809
2011-02-07,48.79,50.39593059936909,-0.03186627531765818
2011-02-08,49.03,50.235930599369084,-0.024005340101816097
2011-02-09,48.87,51.905930599369086,-0.058489089094685975
2011-02-10,50.54,51.985930599369084,-0.027813883154505503
2011-02-11,50.62,52.155930599369086,-0.02944881975488456
2011-02-14,50.79,51.14593059936909,-0.006959118647329454
2011-02-15,49.78,51.485930599369084,-0.03313391793660203
2011-02-16,50.12,51.805930599369084,-0.03254319688621943
2011-02-17,50.44,55.475930599369086,-0.0907768566468421
2011-02-18,54.11,54.20593059936908,-0.0017697436112313891
2011-02-22,52.84,53.36593059936909,-0.009855175267482363
2011-02-23,52.0,53.045930599369086,-0.01971745216930032
2011-02-24,51.68,53.765930599369085,-0.03879651251481475
2011-02-25,52.4,53.945930599369085,-0.02865703830099775
2011-02-28,52.58,52.78593059936909,-0.0039012402932145918
2011-03-01,51.42,53.14593059936909,-0.032475310525272416
2011-03-02,51.78,54.265930599369085,-0.04581015329345495
2011-03-03,52.9,54.17593059936909,-0.023551613885594236
2011-03-04,52.81,53.295930599369086,-0.00911759291758829
2011-03-07,51.93,53.475930599369086,-0.028908905035255672
2011-03-08,52.11,53.02593059936908,-0.017273258366539257
2011-03-09,51.66,51.21593059936909,0.008670532692349076
2011-03-10,49.85,50.82593059936909,-0.019201430999104985
2011-03-11,49.46,50.795930599369086,-0.026299953236523232
2011-03-14,49.43,50.345930599369076,-0.018192743454434335
2011-03-15,48.98,49.875930599369084,-0.017963185620849753
2011-03-16,48.51,49.795930599369086,-0.025824009791381997
2011-03-17,48.43,51.28593059936909,-0.0556864341934008
2011-03-18,49.92,51.82593059936909,-0.036775617481961564
2011-03-21,50.46,51.17593059936909,-0.01398959610473427
2011-03-22,49.81,51.78593059936909,-0.038155741849180136
2011-03-23,50.42,52.52593059936908,-0.04009316113657535
2011-03-24,51.16,52.735930599369084,-0.029883432063450566
2011-03-25,51.37,52.42593059936909,-0.02014138017765199
2011-03-28,51.06,53.11593059936909,-0.038706478003296185
2011-03-29,51.75,53.545930599369086,-0.03354000162601056
2011-03-30,52.18,54.475930599369086,-0.04214578023923976
2011-03-31,53.11,55.31593059936908,-0.03987875780931438
2011-04-01,53.95,55.445930599369085,-0.02697998903072074
2011-04-04,54.08,54.85593059936909,-0.014144880797592685
