date,AZO,dcf,Deviation
2010-04-06,173.97,178.09843556690745,-0.023180639143551063
2010-04-07,176.0,177.14843556690744,-0.0064828998530652715
2010-04-08,175.05,177.38843556690745,-0.013182570551649175
2010-04-09,175.29,177.51843556690744,-0.012553262762771134
2010-04-12,175.42,177.53843556690745,-0.011932264470749576
2010-04-13,175.44,181.89843556690744,-0.035505723547203605
2010-04-14,179.8,183.14843556690744,-0.018282632644624375
2010-04-15,181.05,182.20843556690744,-0.0063577493725972545
2010-04-16,180.11,182.09843556690745,-0.010919564249506353
2010-04-19,180.0,181.85843556690745,-0.01021913314669265
2010-04-20,179.76,183.09843556690745,-0.018233009782803622
2010-04-21,181.0,184.33843556690746,-0.018110360742948473
2010-04-22,182.24,186.14843556690744,-0.02099633851342586
2010-04-23,184.05,187.22843556690745,-0.016976243791619994
2010-04-26,185.13,184.12843556690746,0.005439488094323153
2010-04-27,182.03,182.35843556690745,-0.0018010440037304898
2010-04-28,180.26,187.73843556690744,-0.03983433410598669
2010-04-29,185.64,187.10843556690745,-0.00784804577334175
2010-04-30,185.01,188.42843556690744,-0.01814182427733224
2010-05-03,186.33,185.92843556690744,0.0021597795510308604
2010-05-04,183.83,185.12843556690746,-0.007013701395635508
2010-05-05,183.03,180.22843556690745,0.015544519510920951
2010-05-06,178.13,178.17843556690744,-0.0002718374238349641
2010-05-07,176.08,185.08709037948054,-0.04866406598652273
2010-05-10,183.15,185.79709037948055,-0.014247211159625794
2010-05-11,183.86,187.15709037948054,-0.017616700349398107
2010-05-12,185.22,182.88709037948055,0.012756010365077008
2010-05-13,180.95,182.24709037948054,-0.007117207615110366
2010-05-14,180.31,185.65709037948054,-0.02880089507247563
2010-05-17,183.72,182.73709037948055,0.005378818380429973
2010-05-18,180.8,183.97709037948053,-0.017268945676482295
2010-05-19,182.04,181.59709037948053,0.0024389687059078735
2010-05-20,179.66,185.40709037948054,-0.030997144541331845
2010-05-21,183.47,186.18709037948054,-0.014593333909148298
2010-05-24,184.25,196.50709037948053,-0.062374799585147356
2010-05-25,194.57,192.11709037948054,0.0127677845613543
2010-05-26,190.18,193.93709037948054,-0.019372727373237142
2010-05-27,192.0,192.81709037948053,-0.004237645002693635
2010-05-28,190.88,193.39709037948055,-0.01301514089245892
2010-06-01,191.46,194.58709037948054,-0.01607038973336894
2010-06-02,192.65,194.86709037948054,-0.011377448984141059
2010-06-03,192.93,190.82709037948055,0.011019974241275543
2010-06-04,188.89,188.02709037948054,0.004589283484512263
2010-06-07,186.09,190.82709037948055,-0.024823993124143517
2010-06-08,188.89,190.52709037948054,-0.008592428384960327
2010-06-09,188.59,189.65709037948054,-0.00562641964687649
2010-06-10,187.72,191.23709037948055,-0.01839125648953044
2010-06-11,189.3,192.59709037948053,-0.017119107941787504
2010-06-14,190.66,196.16709037948053,-0.028073467210158465
2010-06-15,194.23,197.34709037948053,-0.015794964970026526
2010-06-16,195.41,197.06709037948053,-0.008408762601049058
2010-06-17,195.13,197.24709037948054,-0.010733189399181997
2010-06-18,195.31,196.78709037948053,-0.007506032924376016
2010-06-21,194.85,194.78709037948053,0.00032296606719106613
2010-06-22,192.85,198.16709037948053,-0.026831349086765877
2010-06-23,196.23,197.57709037948055,-0.006818049485865174
2010-06-24,195.64,198.06709037948053,-0.01225388011118067
2010-06-25,196.13,198.14709037948055,-0.010179762799532033
2010-06-28,196.21,197.46709037948054,-0.006366075365088597
2010-06-29,195.53,195.15709037948054,0.001910817689454003
2010-06-30,193.22,196.65709037948054,-0.01747758177876091
2010-07-01,194.72,196.94709037948053,-0.011308064390234684
2010-07-02,195.01,196.59709037948053,-0.008072807061473175
2010-07-06,194.66,199.04709037948055,-0.0220404647519169
2010-07-07,197.11,200.03709037948053,-0.014632738228333997
2010-07-08,198.1,202.05709037948054,-0.01958402138746429
2010-07-09,200.12,204.62709037948053,-0.022025873363698545
2010-07-12,202.69,207.36709037948054,-0.02255464148588615
2010-07-13,205.43,206.89709037948055,-0.007090918372944066
2010-07-14,204.96,206.84709037948053,-0.009123117835588057
2010-07-15,204.91,204.18709037948054,0.003540427649837863
2010-07-16,202.25,205.78709037948053,-0.017188106275072834
2010-07-19,203.85,209.43709037948054,-0.026676699763911182
2010-07-20,207.5,208.22709037948053,-0.0034918145288178604
2010-07-21,206.29,208.87709037948053,-0.012385706708095245
2010-07-22,206.94,208.93709037948054,-0.00955833344789736
2010-07-23,207.0,213.99709037948054,-0.0326971285781158
2010-07-26,212.06,211.89709037948055,0.0007688148064124434
2010-07-27,209.96,212.30709037948054,-0.011055167188647852
2010-07-28,210.37,210.70709037948055,-0.0015998055825907631
2010-07-29,208.77,213.50709037948053,-0.02218704011684558
2010-07-30,211.57,213.78709037948053,-0.010370553130898186
2010-08-02,211.85,208.76709037948055,0.01476722032632427
2010-08-03,206.83,207.69709037948053,-0.0041747834690234464
2010-08-04,205.76,207.78709037948053,-0.009755612708077677
2010-08-05,205.85,209.32709037948055,-0.01661079974492108
2010-08-06,207.39,209.20709037948055,-0.008685606095780729
2010-08-09,207.27,208.76709037948055,-0.007171103341811369
2010-08-10,206.83,206.49709037948054,0.00161217584183726
2010-08-11,204.56,208.43709037948054,-0.018600770008936007
2010-08-12,206.5,209.79709037948055,-0.015715615376346692
2010-08-13,207.86,208.93709037948054,-0.005155094184207676
2010-08-16,207.0,212.00709037948053,-0.023617560952881922
2010-08-17,210.07,214.33709037948054,-0.019908315317361702
2010-08-18,212.4,212.93709037948054,-0.002522296038343419
2010-08-19,211.0,215.00709037948053,-0.01863701505102988
2010-08-20,213.07,215.54709037948055,-0.01149210771121767
2010-08-23,213.61,211.81709037948053,0.008464423797472698
2010-08-24,209.88,212.43709037948054,-0.012036929967891963
2010-08-25,210.5,213.39709037948055,-0.013576053798712517
2010-08-26,211.46,216.58709037948054,-0.023672188266149252
2010-08-27,214.65,213.5102523659306,0.005338140072618236
2010-08-30,211.03,212.2602523659306,-0.005795962042906111
2010-08-31,209.78,216.5702523659306,-0.031353578304269436
2010-09-01,214.09,219.4202523659306,-0.02429243567289885
2010-09-02,216.94,220.9302523659306,-0.018061140668601094
2010-09-03,218.45,221.0302523659306,-0.011673752069281562
2010-09-07,218.55,222.7202523659306,-0.01872417223683298
2010-09-08,220.24,219.7402523659306,0.002274265314109236
2010-09-09,217.26,220.3802523659306,-0.014158493478578893
2010-09-10,217.9,219.2302523659306,-0.0060678321152054515
2010-09-13,216.75,220.7502523659306,-0.018121167804145966
2010-09-14,218.27,221.7802523659306,-0.01582761462521376
2010-09-15,219.3,221.3702523659306,-0.009351989907426361
2010-09-16,218.89,223.3602523659306,-0.020013643065763587
2010-09-17,220.88,222.6202523659306,-0.00781713409914786
2010-09-20,220.14,219.5002523659306,0.002914564458007307
2010-09-21,217.02,224.5802523659306,-0.033663923191304956
2010-09-22,222.1,225.1202523659306,-0.013416173508108975
2010-09-23,222.64,228.2102523659306,-0.024408422970405463
2010-09-24,225.73,228.2202523659306,-0.01091161866711865
2010-09-27,225.74,230.6802523659306,-0.021416017692289624
2010-09-28,228.2,233.0402523659306,-0.020770027138188207
2010-09-29,230.56,231.3902523659306,-0.003588104327824415
2010-09-30,228.91,231.3102523659306,-0.010376766016118588
2010-10-01,228.83,233.1102523659306,-0.018361493424199793
2010-10-04,230.63,235.8102523659306,-0.02196788440687425
2010-10-05,233.33,235.4802523659306,-0.009131348995622512
2010-10-06,233.0,235.4802523659306,-0.010532740393348727
2010-10-07,233.0,235.2902523659306,-0.009733732455557642
2010-10-08,232.81,235.3102523659306,-0.010625343948220567
2010-10-11,232.83,235.4302523659306,-0.011044682405084494
2010-10-12,232.95,235.0302523659306,-0.00885099830762115
2010-10-13,232.55,235.4802523659306,-0.012443728662975273
2010-10-14,233.0,235.4402523659306,-0.010364635364635388
2010-10-15,232.96,235.2802523659306,-0.009861653677257665
2010-10-18,232.8,231.9502523659306,0.003663490879625586
2010-10-19,229.47,234.3802523659306,-0.02094994060448563
2010-10-20,231.9,233.8502523659306,-0.008339748818739001
2010-10-21,231.37,237.2002523659306,-0.024579452626113607
2010-10-22,234.72,237.6002523659306,-0.012122261391771194
2010-10-25,235.12,238.9802523659306,-0.016153018200096736
2010-10-26,236.5,238.3302523659306,-0.007679479830031921
2010-10-27,235.85,239.2802523659306,-0.014335710247767253
2010-10-28,236.8,240.1102523659306,-0.01378638493489115
2010-10-29,237.63,238.1202523659306,-0.002058843634926144
2010-11-01,235.64,240.4702523659306,-0.020086693960716162
2010-11-02,237.99,240.4802523659306,-0.010355329975873628
2010-11-03,238.0,241.7202523659306,-0.015390735072949746
2010-11-04,239.24,242.3502523659306,-0.012833707972518815
2010-11-05,239.87,245.3302523659306,-0.022256742954742337
2010-11-08,242.85,245.4802523659306,-0.010714720799658295
2010-11-09,243.0,251.4302523659306,-0.03352918865809851
2010-11-10,248.95,254.5702523659306,-0.02207741208447167
2010-11-11,252.09,253.1602523659306,-0.004227568727430464
2010-11-12,250.68,253.8702523659306,-0.012566467855919417
2010-11-15,251.39,251.4802523659306,-0.0003588845051709644
2010-11-16,249.0,251.7102523659306,-0.01076734992101347
2010-11-17,249.23,253.6502523659306,-0.017426564037293812
2010-11-18,251.17,253.6802523659306,-0.009895340068921121
2010-11-19,251.2,258.1235141955836,-0.026822485418114828
2010-11-22,255.65,257.3835141955836,-0.006735140752901159
2010-11-23,254.91,261.6135141955836,-0.02562373054846101
2010-11-24,259.14,261.9535141955836,-0.010740509453455616
2010-11-26,259.48,260.2735141955836,-0.0030487704368845625
2010-11-29,257.8,261.88351419558364,-0.015592864667815287
2010-11-30,259.41,263.0335141955836,-0.01377586505151307
2010-12-01,260.56,265.6735141955836,-0.019247361601198776
2010-12-02,263.2,267.6735141955836,-0.01671257692053507
2010-12-03,265.2,264.38351419558364,0.003088262923278684
2010-12-06,261.91,262.6235141955836,-0.0027168709464918672
2010-12-07,260.15,265.0435141955836,-0.018463059586406483
2010-12-08,262.57,266.3735141955836,-0.014278875311870887
2010-12-09,263.9,267.21351419558357,-0.012400249312084943
2010-12-10,264.74,266.9735141955836,-0.00836605159996262
2010-12-13,264.5,265.13351419558364,-0.0023894157534393168
2010-12-14,262.66,265.0235141955836,-0.008918130161987503
2010-12-15,262.55,271.5835141955836,-0.0332623805327078
2010-12-16,269.11,272.46351419558357,-0.012308122081903017
2010-12-17,269.99,275.2435141955836,-0.019086786516795184
2010-12-20,272.77,274.6635141955836,-0.006893941487384092
2010-12-21,272.19,274.5335141955836,-0.00853635011539633
2010-12-22,272.06,274.3735141955836,-0.008431988059658058
2010-12-23,271.9,273.3935141955836,-0.005462873543207625
2010-12-27,270.92,274.94351419558365,-0.014633966570753332
2010-12-28,272.47,276.1135141955836,-0.013195711213912942
2010-12-29,273.64,277.9735141955836,-0.015589665828862231
2010-12-30,275.5,275.06351419558354,0.0015868546059005784
2010-12-31,272.59,270.8735141955836,0.006336853603106318
2011-01-03,268.4,260.8335141955836,0.029008871148140658
2011-01-04,258.36,257.6735141955836,0.0026641690612227986
2011-01-05,255.2,252.0235141955836,0.012603926322332315
2011-01-06,249.55,253.1435141955836,-0.014195560992359413
2011-01-07,250.67,255.2135141955836,-0.017802796258279963
2011-01-10,252.74,253.9935141955836,-0.004935221277415525
2011-01-11,251.52,253.6335141955836,-0.008332945282435333
2011-01-12,251.16,254.4035141955836,-0.012749486601391857
2011-01-13,251.93,255.0935141955836,-0.012401390155133751
2011-01-14,252.62,253.0635141955836,-0.0017525805606287692
2011-01-18,250.59,252.4635141955836,-0.007420930511694346
2011-01-19,249.99,255.0335141955836,-0.019775887931794522
2011-01-20,252.56,254.60351419558359,-0.008026260760932713
2011-01-21,252.13,253.9635141955836,-0.0072195968833994595
2011-01-24,251.49,251.1735141955836,0.0012600285720012483
2011-01-25,248.7,252.54351419558358,-0.015219215618449633
2011-01-26,250.07,258.5735141955836,-0.0328862537295741
2011-01-27,256.1,253.5335141955836,0.010122866054057766
2011-01-28,251.06,256.0035141955836,-0.01931033724719422
2011-01-31,253.53,257.4735141955836,-0.015316193620552476
2011-02-01,255.0,254.2335141955836,0.0030148889175434235
2011-02-02,251.76,257.4835141955836,-0.02222866272997992
2011-02-03,255.01,261.1735141955836,-0.023599307971818195
2011-02-04,258.7,260.50351419558353,-0.006923185666622089
2011-02-07,258.03,262.3035141955836,-0.01629224910954541
2011-02-08,259.83,264.2335141955836,-0.01666523722015134
2011-02-09,261.76,262.1135141955836,-0.001348706481878792
2011-02-10,259.64,263.3535141955836,-0.014100872004410459
2011-02-11,260.88,263.5425488958991,-0.010102918511844527
2011-02-14,260.82,263.532548895899,-0.010293031761213434
2011-02-15,260.81,265.502548895899,-0.017674214109857367
2011-02-16,262.78,258.2925488958991,0.017373521316363938
2011-02-17,255.57,258.36254889589907,-0.01080864431719264
2011-02-18,255.64,255.31254889589906,0.0012825499785145134
2011-02-22,252.59,253.36254889589907,-0.0030491834695604014
2011-02-23,250.64,255.97254889589905,-0.020832503012140346
2011-02-24,253.25,258.11254889589907,-0.018838870549684916
2011-02-25,255.39,260.67254889589907,-0.020265075545061295
2011-02-28,257.95,266.24254889589906,-0.031146595201586136
2011-03-01,263.52,265.562548895899,-0.007691404169718585
2011-03-02,262.84,269.252548895899,-0.023816112130393585
2011-03-03,266.53,268.14254889589904,-0.0060137747721832335
2011-03-04,265.42,265.9725488958991,-0.00207746588207236
2011-03-07,263.25,270.68254889589906,-0.02745854480170984
2011-03-08,267.96,270.93254889589906,-0.010971545899570834
2011-03-09,268.21,269.43254889589906,-0.0045374951946560715
2011-03-10,266.71,268.65254889589903,-0.0072307108340586845
2011-03-11,265.93,267.532548895899,-0.005990108128946181
2011-03-14,264.81,265.86254889589907,-0.003958996482468891
2011-03-15,263.14,264.032548895899,-0.0033804502499081845
2011-03-16,261.31,264.67254889589907,-0.012704562335331682
2011-03-17,261.95,265.70254889589904,-0.014123119674585016
2011-03-18,262.98,266.812548895899,-0.014364200303765728
2011-03-21,264.09,267.4425488958991,-0.01253558534249577
2011-03-22,264.72,272.782548895899,-0.029556688756419924
2011-03-23,270.06,274.83254889589904,-0.01736529721487534
2011-03-24,272.11,278.21254889589903,-0.02193484413308211
2011-03-25,275.49,273.65254889589903,0.006714540432802396
2011-03-28,270.93,276.1625488958991,-0.01894735153922522
2011-03-29,273.44,276.6625488958991,-0.011647940455835393
2011-03-30,273.94,276.282548895899,-0.008478815999275024
2011-03-31,273.56,277.39254889589904,-0.013816336852426891
2011-04-01,274.67,277.002548895899,-0.008420676651519132
2011-04-04,274.28,279.36254889589907,-0.01819337959216949
2011-04-05,276.64,279.312548895899,-0.00956830943136422
2011-04-06,276.59,278.562548895899,-0.007081170472187814
2011-04-07,275.84,278.9825488958991,-0.01126432068362715
2011-04-08,276.26,275.65254889589903,0.0022036839729364655
2011-04-11,272.93,280.49254889589906,-0.026961674831176285
2011-04-12,277.77,282.4825488958991,-0.016682619561167233
2011-04-13,279.76,281.57254889589905,-0.006437235813670061
2011-04-14,278.85,282.80254889589906,-0.013976355274485153
2011-04-15,280.08,282.0425488958991,-0.006958343354865448
2011-04-18,279.32,281.002548895899,-0.005987664177816154
2011-04-19,278.28,286.68254889589906,-0.029309593235653297
2011-04-20,283.96,287.57254889589905,-0.012562217463972236
2011-04-21,284.85,285.2225488958991,-0.001306169155773973
2011-04-25,282.5,284.7925488958991,-0.008049890717952257
2011-04-26,282.07,284.2225488958991,-0.007573462782108464
2011-04-27,281.5,285.20254889589904,-0.012982173231735339
2011-04-28,282.48,285.1025488958991,-0.009198616098155754
2011-04-29,282.38,283.90254889589903,-0.005362927884304813
2011-05-02,281.18,286.1625488958991,-0.017411603702592204
2011-05-03,283.44,286.07254889589905,-0.009202382074265492
2011-05-04,283.35,288.002548895899,-0.016154540693251618
2011-05-05,285.28,284.282548895899,0.003508661041540684
2011-05-06,281.56,287.1729211356467,-0.019545440125238733
2011-05-09,284.64,288.9429211356467,-0.01489194169815522
2011-05-10,286.41,288.9129211356467,-0.008663237095136722
2011-05-11,286.38,290.4229211356467,-0.013920805974396155
2011-05-12,287.89,288.8329211356467,-0.0032645902410961547
2011-05-13,286.3,286.18292113564667,0.00040910500140523
2011-05-16,283.65,284.0129211356467,-0.0012778331851789337
2011-05-17,281.48,285.0329211356467,-0.012464950088891147
2011-05-18,282.5,279.68292113564667,0.010072402179277296
2011-05-19,277.15,279.1329211356467,-0.007103859794033829
2011-05-20,276.6,279.31292113564666,-0.009712837933226637
2011-05-23,276.78,295.8329211356467,-0.06440433019593006
2011-05-24,293.3,300.5129211356467,-0.02400203328492123
2011-05-25,297.98,299.1429211356467,-0.0038875101280413382
2011-05-26,296.61,299.24292113564667,-0.008798607919126566
2011-05-27,296.71,296.5329211356467,0.0005971642665345556
2011-05-31,294.0,295.6429211356467,-0.005557113051568363
2011-06-01,293.11,292.18292113564667,0.0031729399540192382
2011-06-02,289.65,288.0129211356467,0.0056840465972782805
2011-06-03,285.48,288.1729211356467,-0.009344809793488729
2011-06-06,285.64,287.0329211356467,-0.00485282709082846
2011-06-07,284.5,291.06292113564666,-0.02254811815273472
2011-06-08,288.53,294.4729211356467,-0.02018155391921128
2011-06-09,291.94,292.7329211356467,-0.0027086845325444697
2011-06-10,290.2,291.4129211356467,-0.004162207807807183
2011-06-13,288.88,292.4029211356467,-0.012048173533849238
2011-06-14,289.87,292.0829211356467,-0.007576345535858953
2011-06-15,289.55,292.31292113564666,-0.00945192954492946
2011-06-16,289.78,294.24292113564667,-0.015167471551810974
2011-06-17,291.71,294.7729211356467,-0.010390781907125168
2011-06-20,292.24,294.9629211356467,-0.0092314014424697
2011-06-21,292.43,295.4029211356467,-0.010063953072019682
2011-06-22,292.87,295.1429211356467,-0.007701086398755552
2011-06-23,292.61,294.1329211356467,-0.0051776629755238
2011-06-24,291.6,295.37292113564666,-0.01277341579295943
2011-06-27,292.84,295.43292113564667,-0.008776683132263985
2011-06-28,292.9,293.8529211356467,-0.0032428506477457653
2011-06-29,291.32,297.3829211356467,-0.020387590223721053
2011-06-30,294.85,300.1529211356467,-0.017667398056906314
2011-07-01,297.62,299.6729211356467,-0.006850539340915063
2011-07-05,297.14,300.2829211356467,-0.010466533107378884
2011-07-06,297.75,300.9129211356467,-0.010511084481549693
2011-07-07,298.38,300.81292113564666,-0.008087821249372351
2011-07-08,298.28,298.0329211356467,0.0008290321197128581
2011-07-11,295.5,300.12292113564666,-0.015403425763529821
2011-07-12,297.59,299.4729211356467,-0.006287450392864824
2011-07-13,296.94,300.4129211356467,-0.011560491880702295
2011-07-14,297.88,299.81292113564666,-0.00644709083359396
2011-07-15,297.28,297.8929211356467,-0.002057521653452188
2011-07-18,295.36,300.8629211356467,-0.01829045970462284
2011-07-19,298.33,298.12292113564666,0.0006946090007586836
2011-07-20,295.59,298.05292113564667,-0.00826336855301546
2011-07-21,295.52,298.3829211356467,-0.009594788886543637
2011-07-22,295.85,297.4729211356467,-0.0054556936794479816
2011-07-25,294.94,297.6929211356467,-0.009247519642539004
2011-07-26,295.16,291.68292113564667,0.011920748910548395
2011-07-27,289.15,288.37292113564666,0.002694701226776397
2011-07-28,285.84,287.9829211356467,-0.007441139659241536
2011-07-29,285.45,284.7829211356467,0.0023424117629426977
2011-08-01,282.25,279.24292113564667,0.01076868431301281
2011-08-02,276.71,284.0329211356467,-0.025781944946267288
2011-08-03,281.5,275.8229211356467,0.02058233174015789
2011-08-04,273.29,281.2729211356467,-0.028381406583383284
2011-08-05,278.74,271.0429211356467,0.02839800734180109
2011-08-08,268.51,282.6329211356467,-0.049969129848354
2011-08-09,280.1,277.3529211356467,0.00990463288832566
2011-08-10,274.82,284.4229211356467,-0.03376282437893552
2011-08-11,281.89,290.1429211356467,-0.0284443304814882
2011-08-12,287.61,289.93292113564667,-0.008011926091552213
2011-08-15,287.4,290.80292113564667,-0.01170181208069565
2011-08-16,288.27,291.0129211356467,-0.009425427314164514
2011-08-17,288.48,291.6929211356467,-0.011014738112731126
2011-08-18,289.16,293.9529211356467,-0.016305063807938613
2011-08-19,291.42,298.2329211356467,-0.02284429602776117
2011-08-22,295.7,301.8429211356467,-0.020351383801000655
2011-08-23,299.31,306.6329211356467,-0.023881718598660284
2011-08-24,304.1,300.9629211356467,0.01042347293984247
2011-08-25,298.43,303.8329211356467,-0.017782540204833608
2011-08-26,301.3,309.6032429022082,-0.02681897910491482
2011-08-29,307.14,310.9932429022082,-0.012390117760275099
2011-08-30,308.53,309.4632429022082,-0.0030156825523318664
2011-08-31,307.0,314.5132429022082,-0.02388847869450228
2011-09-01,312.05,313.3132429022082,-0.0040318848016343
2011-09-02,310.85,316.2932429022082,-0.017209482100416285
2011-09-06,313.83,319.1332429022082,-0.01661764488707096
2011-09-07,316.67,318.5632429022082,-0.0059430676463491094
2011-09-08,316.1,316.9532429022082,-0.0026920150568436885
2011-09-09,314.49,318.6432429022082,-0.01303414710564832
2011-09-12,316.18,321.9432429022082,-0.017901425264448934
2011-09-13,319.48,326.8432429022082,-0.0225283620270873
2011-09-14,324.38,328.2332429022082,-0.011739343852372075
2011-09-15,325.77,333.7132429022082,-0.02380260019988456
2011-09-16,331.25,334.4132429022082,-0.009459083841166005
2011-09-19,331.95,330.2132429022082,0.005259501655741072
2011-09-20,327.75,325.2532429022082,0.007676348052715554
2011-09-21,322.79,318.5932429022082,0.013172774976524027
2011-09-22,316.13,324.1632429022082,-0.0247814737731743
2011-09-23,321.7,329.5832429022082,-0.023918821942495727
2011-09-26,327.12,328.4632429022082,-0.004089477076155257
2011-09-27,326.0,324.4032429022082,0.004922136670110655
2011-09-28,321.94,320.0432429022082,0.005926565049746646
2011-09-29,317.58,321.6532429022082,-0.01266345977256822
2011-09-30,319.19,314.3432429022082,0.015418677535561365
2011-10-03,311.88,322.4632429022082,-0.03281999773666522
2011-10-04,320.0,319.8832429022082,0.00036499910633791544
2011-10-05,317.42,324.8332429022082,-0.022821687940479563
2011-10-06,322.37,326.4832429022082,-0.012598634054367785
2011-10-07,324.02,334.1632429022082,-0.03035415509531847
2011-10-10,331.7,330.0732429022082,0.004928473097329356
2011-10-11,327.61,330.12324290220823,-0.007613044389463752
2011-10-12,327.66,329.0232429022082,-0.004143302735039156
2011-10-13,326.56,330.5832429022082,-0.012170135627226464
2011-10-14,328.12,329.4632429022082,-0.004077064531920804
2011-10-17,327.0,328.4932429022082,-0.004545733997495693
2011-10-18,326.03,327.4532429022082,-0.0043464003886297675
2011-10-19,324.99,329.4132429022082,-0.01342764141246533
2011-10-20,326.95,329.9632429022082,-0.009132056273011169
2011-10-21,327.5,332.6532429022082,-0.015491335233197012
2011-10-24,330.19,330.3932429022082,-0.0006151545365241651
2011-10-25,327.93,330.2532429022082,-0.00703473153447931
2011-10-26,327.79,333.1932429022082,-0.016216544054568516
2011-10-27,330.73,330.2832429022082,0.0013526483931372013
2011-10-28,327.82,326.0532429022081,0.005418615322043463
2011-10-31,323.59,328.1332429022082,-0.01384572578512644
2011-11-01,325.67,326.9032429022082,-0.0037725012797658053
2011-11-02,324.44,327.12324290220823,-0.00820254433284151
2011-11-03,324.66,327.4632429022082,-0.008560481101218875
2011-11-04,325.0,329.5732429022082,-0.013876256646129459
2011-11-07,327.11,336.2532429022082,-0.027191538208799715
2011-11-08,333.79,328.1032429022082,0.0173322185038165
2011-11-09,325.64,333.1732429022082,-0.02261058792293036
2011-11-10,330.71,340.12324290220823,-0.027675976572159033
2011-11-11,337.66,338.6932429022082,-0.0030506746853126154
2011-11-14,336.23,339.6132429022082,-0.009962046454067064
2011-11-15,337.15,334.5032429022082,0.007912500563008074
2011-11-16,332.04,330.7832429022082,0.003799337254104307
2011-11-17,328.32,331.8632429022082,-0.010676816363336394
2011-11-18,329.4,327.76977287066245,0.004973695759251218
2011-11-21,325.33,323.25977287066246,0.006404221320064574
2011-11-22,320.82,320.49977287066247,0.0009991493175465216
2011-11-23,318.06,325.39977287066245,-0.022556170847666257
2011-11-25,322.96,321.94977287066246,0.003137840789045665
2011-11-28,319.51,325.8697728706625,-0.019516301909924816
2011-11-29,323.43,330.81977287066246,-0.022337760547195495
2011-11-30,328.38,337.7397728706625,-0.02771297200536349
2011-12-01,335.3,332.6597728706625,0.007936718968313716
2011-12-02,330.22,341.4097728706625,-0.03277519789950922
2011-12-05,338.97,340.24977287066247,-0.003761274724344732
2011-12-06,337.81,336.2997728706625,0.004490717066045535
2011-12-07,333.86,332.1097728706625,0.00527002597427062
2011-12-08,329.67,332.25977287066246,-0.007794421961729747
2011-12-09,329.82,333.32977287066245,-0.0105294310809263
2011-12-12,330.89,328.5397728706625,0.007153554374260462
2011-12-13,326.1,326.75977287066246,-0.002019137376875313
2011-12-14,324.32,329.75977287066246,-0.01649616878161797
2011-12-15,327.32,328.43977287066247,-0.0034093704939426317
2011-12-16,326.0,327.39977287066245,-0.004275424073722278
2011-12-19,324.96,327.7297728706625,-0.008451392274804403
2011-12-20,325.29,332.43977287066247,-0.021506971951409937
2011-12-21,330.0,331.43977287066247,-0.004343995466181694
2011-12-22,329.0,332.7397728706625,-0.0112393322817953
2011-12-23,330.3,332.68977287066247,-0.007183187057545948
2011-12-27,330.25,330.6597728706625,-0.0012392583080336195
2011-12-28,328.22,328.68977287066247,-0.001429228742225841
2011-12-29,326.25,327.4097728706625,-0.0035422671122301574
2011-12-30,324.97,322.2297728706625,0.008503953886462856
2012-01-03,319.79,329.39977287066245,-0.02917358681493587
2012-01-04,326.96,336.2897728706625,-0.027743254845429832
2012-01-05,333.85,340.4797728706625,-0.019471855302197083
2012-01-06,338.04,341.93977287066247,-0.011404853076677712
2012-01-09,339.5,342.57977287066245,-0.008989943699405756
2012-01-10,340.14,344.30977287066247,-0.012110527203155641
2012-01-11,341.87,345.4197728706625,-0.01027669273580245
2012-01-12,342.98,346.87977287066246,-0.011242433764267146
2012-01-13,344.44,347.43977287066247,-0.008633936310392332
2012-01-17,345.0,348.71977287066244,-0.010666939933004826
2012-01-18,346.28,348.93977287066247,-0.007622441112920542
2012-01-19,346.5,349.43977287066247,-0.008412817025698294
2012-01-20,347.0,349.44977287066246,-0.007010371907064217
2012-01-23,347.01,349.18977287066247,-0.0062423731735976595
2012-01-24,346.75,351.01977287066245,-0.012163909844006726
2012-01-25,348.58,350.3497728706625,-0.0050514457485201225
2012-01-26,347.91,350.01977287066245,-0.006027581965896589
2012-01-27,347.58,350.1097728706625,-0.0072256562560938375
2012-01-30,347.67,350.31977287066246,-0.007563869001595669
2012-01-31,347.88,355.4297728706625,-0.021241250584288496
2012-02-01,352.99,351.6097728706625,0.003925451554059212
2012-02-02,349.17,355.6197728706625,-0.018136710505712528
2012-02-03,353.18,353.19977287066246,-5.598211601820502e-05
2012-02-06,350.76,352.9197728706625,-0.006119727588779766
2012-02-07,350.48,351.58977287066244,-0.0031564424118522005
2012-02-08,349.15,356.4797728706625,-0.020561539331214407
2012-02-09,354.04,356.5397728706625,-0.007011203408067712
2012-02-10,354.1,361.0645930599369,-0.019289050197122903
2012-02-13,358.46,362.71459305993693,-0.011729864585938832
2012-02-14,360.11,358.7245930599369,0.00386203501757576
2012-02-15,356.12,360.5645930599369,-0.012326759602815596
2012-02-16,357.96,362.8145930599369,-0.013380368796618192
2012-02-17,360.21,362.2645930599369,-0.005671526004190408
2012-02-21,359.66,361.5545930599369,-0.005240129972910679
2012-02-22,358.95,361.1045930599369,-0.005966673095125441
2012-02-23,358.5,362.40459305993693,-0.010774126859068645
2012-02-24,359.8,368.6945930599369,-0.024124555193818398
2012-02-27,366.09,379.0145930599369,-0.034100515643979534
2012-02-28,376.41,377.08459305993694,-0.0017889700941180475
2012-02-29,374.48,381.0445930599369,-0.017227886655524105
2012-03-01,378.44,381.0545930599369,-0.006861465804522293
2012-03-02,378.45,387.8245930599369,-0.024172250104026016
