date,CE,dcf,Deviation
2009-04-03,16.57,23.973547438504056,-0.308821523285001
2009-04-06,15.96,23.77354743850405,-0.3286656086440466
2009-04-07,15.76,24.383547438504056,-0.3536625448062005
2009-04-08,16.37,25.603547438504055,-0.3606354729039667
2009-04-09,17.59,25.993547438504056,-0.3232935965506555
2009-04-13,17.98,25.25354743850405,-0.2880208198953499
2009-04-14,17.24,25.16354743850405,-0.31488197194247025
2009-04-15,17.15,25.693547438504055,-0.33251723838261404
2009-04-16,17.68,25.553547438504054,-0.30811954611985504
2009-04-17,17.54,24.313547438504056,-0.2785914912513817
2009-04-20,16.3,25.533547438504055,-0.3616241519413812
2009-04-21,17.52,24.73354743850405,-0.29165033671127705
2009-04-22,16.72,24.59354743850405,-0.32014687828959154
2009-04-23,16.58,26.373547438504055,-0.37133978511385124
2009-04-24,18.36,26.513547438504055,-0.3075238218278985
2009-04-27,18.5,26.353547438504055,-0.2980072211086682
2009-04-28,18.34,28.23354743850405,-0.3504181491912537
2009-04-29,20.22,28.853547438504055,-0.29921961786171525
2009-04-30,20.84,29.373547438504055,-0.29051810838883996
2009-05-01,21.36,30.013547438504055,-0.2883213807443006
2009-05-04,22.0,30.203547438504057,-0.2716087391789621
2009-05-05,22.19,30.083547438504056,-0.2623875211073369
2009-05-06,22.07,28.313547438504056,-0.22051448876424973
2009-05-07,20.3,29.673547438504055,-0.31588900713438284
2009-05-08,21.66,29.803547438504054,-0.2732408769562503
2009-05-11,21.79,28.613547438504057,-0.2384726134768559
2009-05-12,20.6,26.803547438504054,-0.23144501498307202
2009-05-13,18.79,27.513547438504055,-0.31706371045035864
2009-05-14,19.5,26.75354743850405,-0.27112469683420937
2009-05-15,18.74,27.893547438504054,-0.3281600326629148
2009-05-18,19.88,28.473547438504056,-0.30180810652638324
2009-05-19,20.46,28.82354743850405,-0.2901637092501519
2009-05-20,20.81,27.513547438504055,-0.24364533339393102
2009-05-21,19.5,27.213547438504055,-0.2834451280537673
2009-05-22,19.2,27.553547438504054,-0.3031750251813524
2009-05-26,19.54,27.193547438504055,-0.2814471872716098
2009-05-27,19.18,27.783547438504055,-0.30966338828931395
2009-05-28,19.77,28.523547438504057,-0.3068884561913785
2009-05-29,20.51,29.853547438504055,-0.31297946945002175
2009-06-01,21.84,30.053547438504054,-0.2732971026235994
2009-06-02,22.04,28.773547438504057,-0.2340186747183418
2009-06-03,20.76,29.203547438504057,-0.2891274581036506
2009-06-04,21.19,29.223547438504056,-0.27489980316076534
2009-06-05,21.21,29.643547438504054,-0.28449858965090336
2009-06-08,21.63,31.143547438504054,-0.30547411007976766
2009-06-09,23.13,30.933547438504057,-0.2522681064632992
2009-06-10,22.92,31.84354743850405,-0.280230946496684
2009-06-11,23.83,31.623547438504055,-0.24644760217554929
2009-06-12,23.61,31.25354743850405,-0.24456575540884928
2009-06-15,23.24,30.493547438504056,-0.23787155145304728
2009-06-16,22.48,29.973547438504056,-0.2500053573531251
2009-06-17,21.96,30.403547438504056,-0.27771586376828084
2009-06-18,22.39,30.263547438504055,-0.26016604479376426
2009-06-19,22.25,28.383547438504056,-0.21609516751889568
2009-06-22,20.37,28.833547438504056,-0.29353125752407105
2009-06-23,20.82,29.84354743850405,-0.3023617569961504
2009-06-24,21.83,30.59354743850405,-0.2864508424895681
2009-06-25,22.58,30.91354743850405,-0.2695759021212909
2009-06-26,22.9,31.873547438504055,-0.2815358866413402
2009-06-29,23.86,31.763547438504055,-0.24882445683391474
2009-06-30,23.75,31.271193754386847,-0.24051508277747613
2009-07-01,23.77,30.151193754386846,-0.2116398377579466
2009-07-02,22.65,29.56119375438685,-0.23379278292376937
2009-07-06,22.06,28.951193754386846,-0.23802796571532236
2009-07-07,21.45,28.321193754386847,-0.24261667124545294
2009-07-08,20.82,28.64119375438685,-0.2730749919663845
2009-07-09,21.14,28.31119375438685,-0.25329888300014425
2009-07-10,20.81,28.021193754386847,-0.2573478424079596
2009-07-13,20.52,28.451193754386846,-0.27876488497653806
2009-07-14,20.95,29.441193754386845,-0.28841200615792373
2009-07-15,21.94,30.151193754386846,-0.27233395205760824
2009-07-16,22.65,30.14119375438685,-0.24853673067598925
2009-07-17,22.64,30.671193754386845,-0.261848098209029
2009-07-20,23.17,32.07119375438685,-0.2775448217660841
2009-07-21,24.57,31.701193754386846,-0.22495032236443857
2009-07-22,24.2,32.95119375438684,-0.2655804769811043
2009-07-23,25.45,33.09119375438684,-0.230913209450894
2009-07-24,25.59,33.62119375438685,-0.23887295058757252
2009-07-27,26.12,32.221193754386846,-0.189353436154307
2009-07-28,24.72,31.771193754386847,-0.22193669551410056
2009-07-29,24.27,32.35119375438685,-0.24979584418862544
2009-07-30,24.85,33.20119375438684,-0.2515329363205022
2009-07-31,25.7,34.611193754386846,-0.2574656574293218
2009-08-03,27.11,34.82119375438685,-0.22145116014052146
2009-08-04,27.32,34.441193754386845,-0.20676384811661186
2009-08-05,26.94,33.80119375438685,-0.20298672893753578
2009-08-06,26.3,34.89119375438685,-0.2462281403973655
2009-08-07,27.39,34.93119375438685,-0.21588708955701752
2009-08-10,27.43,34.74119375438685,-0.21044739585160765
2009-08-11,27.24,34.68119375438685,-0.2145599083781713
2009-08-12,27.18,34.84119375438684,-0.219888956974163
2009-08-13,27.34,34.42119375438685,-0.20572191089347036
2009-08-14,26.92,32.62119375438685,-0.17476962361685988
2009-08-17,25.12,33.38119375438684,-0.24748047703660037
2009-08-18,25.88,33.401193754386846,-0.22517739364926226
2009-08-19,25.9,33.63119375438684,-0.22988163342784673
2009-08-20,26.13,34.20119375438684,-0.23599158007025955
2009-08-21,26.7,33.93119375438685,-0.21311344972800883
2009-08-24,26.43,34.00119375438685,-0.22267435105598343
2009-08-25,26.5,33.59119375438684,-0.21110276122475602
2009-08-26,26.09,32.89119375438685,-0.20677856222472135
2009-08-27,25.39,33.401193754386846,-0.23984752800443465
2009-08-28,25.9,32.971193754386846,-0.2144658093687014
2009-08-31,25.47,31.961193754386848,-0.20309609848336463
2009-09-01,24.46,32.221193754386846,-0.24087232191172858
2009-09-02,24.72,32.50119375438685,-0.23941255244929527
2009-09-03,25.0,31.91119375438685,-0.21657584506492378
2009-09-04,24.41,32.791193754386846,-0.2555928221815834
2009-09-08,25.29,33.07119375438685,-0.2352861469766172
2009-09-09,25.57,34.00119375438685,-0.2479675806470486
2009-09-10,26.5,34.13119375438684,-0.22358414444282404
2009-09-11,26.63,34.43119375438685,-0.2265734325111195
2009-09-14,26.93,34.59119375438684,-0.22147815449171226
2009-09-15,27.09,35.00119375438685,-0.22602639812521552
2009-09-16,27.5,34.901193754386846,-0.21206133539362293
2009-09-17,27.4,34.45119375438684,-0.20467197173650853
2009-09-18,26.95,34.89119375438685,-0.22759879785965786
2009-09-21,27.39,34.41119375438685,-0.20403807564774656
2009-09-22,26.91,33.16119375438685,-0.1885093100292835
2009-09-23,25.66,32.291193754386846,-0.20535610435541674
2009-09-24,24.79,31.651193754386846,-0.21677519677866453
2009-09-25,24.15,32.63119375438684,-0.25991061860084896
2009-09-28,25.13,32.941193754386845,-0.23712540027018947
2009-09-29,25.44,32.50119375438685,-0.21725951999636206
2009-09-30,25.0,33.397791112319744,-0.25144750094631185
2009-10-01,24.39,32.88779111231973,-0.25838740836372154
2009-10-02,23.88,33.28779111231973,-0.2826198674635978
2009-10-05,24.28,34.03779111231973,-0.28667521579530375
2009-10-06,25.03,34.20779111231973,-0.26829534482904405
2009-10-07,25.2,34.91779111231974,-0.278304864161098
2009-10-08,25.91,34.46779111231974,-0.24828371172473962
2009-10-09,25.46,34.38779111231973,-0.25962095335403124
2009-10-12,25.38,34.337791112319735,-0.2608726660086721
2009-10-13,25.33,35.487791112319734,-0.2862334001056892
2009-10-14,26.48,35.907791112319735,-0.26255558529984646
2009-10-15,26.9,35.41779111231974,-0.24049470180981758
2009-10-16,26.41,36.20779111231973,-0.270598973627696
2009-10-19,27.2,35.96779111231974,-0.24376785010065805
2009-10-20,26.96,35.34779111231973,-0.23729321828532424
2009-10-21,26.34,36.03779111231973,-0.2691005972617585
2009-10-22,27.03,35.12779111231974,-0.23052377778116961
2009-10-23,26.12,34.96779111231974,-0.25302688076292335
2009-10-26,25.96,37.19779111231974,-0.30210909777913764
2009-10-27,28.19,35.897791112319744,-0.21471491346648652
2009-10-28,26.89,37.25779111231974,-0.2782717601551935
2009-10-29,28.25,36.45779111231973,-0.2251313330265413
2009-10-30,27.45,36.31779111231973,-0.24417209419191788
2009-11-02,27.31,36.437791112319736,-0.25050341509953933
2009-11-03,27.43,36.907791112319735,-0.2567964873182581
2009-11-04,27.9,38.24779111231973,-0.2705461102820831
2009-11-05,29.24,38.297791112319736,-0.23650949178126368
2009-11-06,29.29,39.13779111231973,-0.2516184698328532
2009-11-09,30.13,38.44779111231974,-0.21633989552274935
2009-11-10,29.44,38.25779111231974,-0.23048353958627366
2009-11-11,29.25,37.807791112319734,-0.22634993636354395
2009-11-12,28.8,38.187791112319736,-0.24583226311016315
2009-11-13,29.18,38.70779111231973,-0.24614659835981378
2009-11-16,29.7,38.61779111231973,-0.23092442253836742
2009-11-17,29.61,38.407791112319735,-0.22906266821206867
2009-11-18,29.4,38.12779111231974,-0.22890891021220594
2009-11-19,29.12,38.07779111231974,-0.23524975715887897
2009-11-20,29.07,38.657791112319735,-0.24801704485552545
2009-11-23,29.65,38.25779111231974,-0.22499446157381175
2009-11-24,29.25,39.13779111231973,-0.25264049991843485
2009-11-25,30.13,38.63779111231973,-0.22019351695306955
2009-11-27,29.63,38.767791112319735,-0.23570574567545854
2009-11-30,29.76,39.767791112319735,-0.2516556950335469
2009-12-01,30.76,40.52779111231974,-0.2410146431432455
2009-12-02,31.52,40.487791112319734,-0.2214937112138723
2009-12-03,31.48,39.97779111231973,-0.21256279739029937
2009-12-04,30.97,40.337791112319735,-0.23223361651696095
2009-12-07,31.33,40.157791112319735,-0.21982760674332802
2009-12-08,31.15,40.63779111231973,-0.23347211678154967
2009-12-09,31.63,40.81779111231974,-0.2250928054151038
2009-12-10,31.81,41.20779111231973,-0.22805859908152448
2009-12-11,32.2,41.797791112319736,-0.22962436188382263
2009-12-14,32.79,41.03779111231974,-0.20098038634062132
2009-12-15,32.03,41.907791112319735,-0.23570297670534912
2009-12-16,32.9,41.35779111231974,-0.204502969932558
2009-12-17,32.35,41.24779111231973,-0.21571557827401266
2009-12-18,32.24,41.017791112319735,-0.21399960539765184
2009-12-21,32.01,41.00779111231974,-0.21941662470126522
2009-12-22,32.0,41.59779111231974,-0.23072838378375404
2009-12-23,32.59,42.087791112319735,-0.22566618160057306
2009-12-24,33.08,41.547791112319736,-0.2038084549291207
2009-12-28,32.54,41.187791112319736,-0.2099600604639632
2009-12-29,32.18,41.337791112319735,-0.22153556989624623
2009-12-30,32.33,41.10779111231974,-0.21353108193860348
2009-12-31,32.1,41.47528119476079,-0.22604503030940482
2010-01-04,33.26,42.21528119476079,-0.2121336383724528
2010-01-05,34.0,42.585281194760796,-0.20160207832130106
2010-01-06,34.37,42.76528119476079,-0.1963106744587314
2010-01-07,34.55,42.44528119476079,-0.18601081139109854
2010-01-08,34.23,42.5452811947608,-0.19544543980554951
2010-01-11,34.33,41.29528119476079,-0.16867014809538305
2010-01-12,33.08,41.39528119476079,-0.20087509867702558
2010-01-13,33.18,41.28528119476079,-0.19632374929274732
2010-01-14,33.07,40.71528119476079,-0.18777424520758512
2010-01-15,32.5,41.42528119476079,-0.2154549332519584
2010-01-19,33.21,41.095281194760794,-0.19187802018899636
2010-01-20,32.88,40.36528119476079,-0.18543859904368354
2010-01-21,32.15,39.97528119476079,-0.1957529993756837
2010-01-22,31.76,40.16528119476079,-0.20926733100668993
2010-01-25,31.95,40.21528119476079,-0.20552588342556677
2010-01-26,32.0,39.555281194760795,-0.19100562469927562
2010-01-27,31.34,38.10528119476079,-0.17754182576904776
2010-01-28,29.89,37.31528119476079,-0.19898767896202618
2010-01-29,29.1,38.265281194760796,-0.23951950458986004
2010-02-01,30.05,39.60528119476079,-0.24126280401273392
2010-02-02,31.39,39.54528119476079,-0.20622640548681326
2010-02-03,31.33,37.99528119476079,-0.17542392068623192
2010-02-04,29.78,38.10528119476079,-0.2184810329100907
2010-02-05,29.89,37.78528119476079,-0.20895123564292883
2010-02-08,29.57,38.13528119476079,-0.22460254458376805
2010-02-09,29.92,37.985281194760795,-0.21232648386641972
2010-02-10,29.77,38.19528119476079,-0.22058434788841086
2010-02-11,29.98,38.03528119476079,-0.21178445226981457
2010-02-12,29.82,38.19528119476079,-0.2192752856577901
2010-02-16,29.98,38.84528119476079,-0.22822028627653446
2010-02-17,30.63,38.97528119476079,-0.2141172799513399
2010-02-18,30.76,39.25528119476079,-0.21641116650298287
2010-02-19,31.04,39.43528119476079,-0.21288757022673788
2010-02-22,31.22,38.67528119476079,-0.1927660501605024
2010-02-23,30.46,39.18528119476079,-0.22266731100879256
2010-02-24,30.97,39.43528119476079,-0.21466263047429346
2010-02-25,31.22,39.40528119476079,-0.2077204107313687
2010-02-26,31.19,40.47528119476079,-0.22940621833067576
2010-03-01,32.26,40.95528119476079,-0.2123115979453497
2010-03-02,32.74,40.57528119476079,-0.19310479099704936
2010-03-03,32.36,39.40528119476079,-0.17879027838779915
2010-03-04,31.19,40.29528119476079,-0.22596395718773798
2010-03-05,32.08,40.29528119476079,-0.20387700373782092
2010-03-08,32.08,40.32528119476079,-0.2044692795801769
2010-03-09,32.11,40.54528119476079,-0.2080459413819724
2010-03-10,32.33,40.665281194760794,-0.20497291423708863
2010-03-11,32.45,41.025281194760794,-0.20902431244897623
2010-03-12,32.81,40.81528119476079,-0.19613441241679797
2010-03-15,32.6,41.165281194760794,-0.2080705134561529
2010-03-16,32.95,41.44528119476079,-0.20497583681093945
2010-03-17,33.23,40.88528119476079,-0.18723807128277192
2010-03-18,32.67,39.75528119476079,-0.17822238912234212
2010-03-19,31.54,40.085281194760796,-0.21317752900976727
2010-03-22,31.87,40.22528119476079,-0.20771218861856056
2010-03-23,32.01,40.86528119476079,-0.21669448822723625
2010-03-24,32.65,39.835281194760796,-0.1803748079405002
2010-03-25,31.62,39.985281194760795,-0.20920901253676527
2010-03-26,31.77,40.40528119476079,-0.2137166464239456
2010-03-29,32.19,40.64528119476079,-0.208026145870303
2010-03-30,32.43,40.06528119476079,-0.19057101228480167
2010-03-31,31.85,39.92188618886168,-0.20219200442272078
2010-04-01,32.46,40.69188618886167,-0.2022979753421933
2010-04-05,33.23,40.611886188861675,-0.18176664227149963
2010-04-06,33.15,40.391886188861676,-0.17929061680854796
2010-04-07,32.93,40.35188618886168,-0.1839291019538596
2010-04-08,32.89,40.92188618886168,-0.19627360654377257
2010-04-09,33.46,41.041886188861675,-0.18473532512546453
2010-04-12,33.58,40.961886188861676,-0.1802135320338094
2010-04-13,33.5,41.94188618886167,-0.20127578790444456
2010-04-14,34.48,41.76188618886167,-0.17436679358615348
2010-04-15,34.3,41.361886188861675,-0.17073414294059375
2010-04-16,33.9,40.62188618886167,-0.1654744971124651
2010-04-19,33.16,41.071886188861676,-0.1926350826080958
2010-04-20,33.61,40.63188618886168,-0.17281713569050539
2010-04-21,33.17,40.59188618886168,-0.18284161899572493
2010-04-22,33.13,41.81188618886168,-0.20764158186134296
2010-04-23,34.35,42.321886188861676,-0.18836320652834526
2010-04-26,34.86,40.80188618886168,-0.14562773302582588
2010-04-27,33.34,40.321886188861676,-0.17315375962720503
2010-04-28,32.86,41.09188618886167,-0.2003287498419335
2010-04-29,33.63,39.45188618886168,-0.14756927364616979
2010-04-30,31.99,39.34188618886167,-0.18687172632162996
2010-05-03,31.88,37.111886188861675,-0.1409760248303389
2010-05-04,29.65,36.49188618886168,-0.18749061513159082
2010-05-05,29.03,34.94188618886167,-0.16919195938386944
2010-05-06,27.48,34.23188618886168,-0.19723967740517312
2010-05-07,26.77,35.901886188861674,-0.2543567249036287
2010-05-10,28.44,36.501886188861675,-0.2208621808514024
2010-05-11,29.04,37.721886188861674,-0.23015514508988733
2010-05-12,30.26,37.34188618886167,-0.189649932331861
2010-05-13,29.88,36.641886188861676,-0.18453979563194922
2010-05-14,29.18,36.23188618886168,-0.194632047365769
2010-05-17,28.77,35.56188618886168,-0.19098779386423437
2010-05-18,28.1,35.42188618886168,-0.2067051469202683
2010-05-19,27.96,33.92188618886168,-0.17575338103749882
2010-05-20,26.46,34.971886188861674,-0.24339225350597915
2010-05-21,27.51,34.321886188861676,-0.19847062458567044
2010-05-24,26.86,34.99188618886168,-0.23239347959042433
2010-05-25,27.53,34.891886188861676,-0.21099135051093243
2010-05-26,27.43,36.77188618886168,-0.25404968733127875
2010-05-27,29.31,36.13188618886168,-0.18880514992224928
2010-05-28,28.67,34.87188618886168,-0.17784774116527724
2010-06-01,27.41,36.13188618886168,-0.2413902817935467
2010-06-02,28.67,35.98188618886168,-0.20321019722209832
2010-06-03,28.52,34.891886188861676,-0.1826179918841916
2010-06-04,27.43,33.611886188861675,-0.18391964539348682
2010-06-07,26.15,33.49188618886168,-0.21921387608510845
2010-06-08,26.03,33.63188618886167,-0.22603210971198184
2010-06-09,26.17,35.34188618886167,-0.259518864948195
2010-06-10,27.88,35.44188618886167,-0.21336015099665184
2010-06-11,27.98,35.721886188861674,-0.21672669096839703
2010-06-14,28.26,36.30188618886168,-0.2215280535844203
2010-06-15,28.84,35.70188618886168,-0.1921995424152817
2010-06-16,28.24,35.44188618886167,-0.2032026780539974
2010-06-17,27.98,36.28188618886168,-0.2288162788904372
2010-06-18,28.82,36.38188618886168,-0.20784755769965413
2010-06-21,28.92,36.041886188861675,-0.19760026297021627
2010-06-22,28.58,35.52188618886168,-0.19542560752414084
2010-06-23,28.06,34.23188618886168,-0.18029641004327368
2010-06-24,26.77,34.48188618886168,-0.22365035794801646
2010-06-25,27.02,33.92188618886168,-0.20346410427872752
2010-06-28,26.46,32.651886188861674,-0.1896333385779677
2010-06-29,25.19,32.37188618886168,-0.22185566040117788
2010-06-30,24.91,24.429999999999996,0.01964797380270178
2010-07-01,24.43,24.259999999999998,0.007007419620775002
2010-07-02,24.26,23.839999999999996,0.017617449664429685
2010-07-06,23.84,25.219999999999995,-0.054718477398889576
2010-07-07,25.22,25.98,-0.029253271747498144
2010-07-08,25.98,26.35,-0.014041745730550281
2010-07-09,26.35,26.429999999999996,-0.00302686341278835
2010-07-12,26.43,27.12,-0.025442477876106206
2010-07-13,27.12,26.5,0.023396226415094423
2010-07-14,26.5,26.23,0.010293556995806252
2010-07-15,26.23,25.030000000000005,0.047942469037155266
2010-07-16,25.03,25.179999999999996,-0.005957108816520895
2010-07-19,25.18,26.450000000000003,-0.04801512287334608
2010-07-20,26.45,27.15,-0.025782688766114115
2010-07-21,27.15,28.04,-0.031740370898716175
2010-07-22,28.04,28.37,-0.011632005639760412
2010-07-23,28.37,29.13,-0.026089941640919934
2010-07-26,29.13,29.13,0.0
2010-07-27,29.13,28.439999999999998,0.024261603375527407
2010-07-28,28.44,27.949999999999996,0.01753130590339902
2010-07-29,27.95,28.089999999999996,-0.0049839800640796295
2010-07-30,28.09,29.27,-0.040314314998291745
2010-08-02,29.27,28.86,0.014206514206514198
2010-08-03,28.86,29.310000000000002,-0.015353121801433
2010-08-04,29.31,29.35,-0.0013628620102215105
2010-08-05,29.35,29.089999999999996,0.008937779305603577
2010-08-06,29.09,29.73,-0.021527077026572528
2010-08-09,29.73,29.21,0.017802122560766742
2010-08-10,29.21,27.61,0.05795001810938061
2010-08-11,27.61,27.25,0.013211009174311839
2010-08-12,27.25,27.419999999999998,-0.006199854121079484
2010-08-13,27.42,27.199999999999996,0.00808823529411784
2010-08-16,27.2,28.27,-0.037849310222851096
2010-08-17,28.27,27.87,0.014352350197344821
2010-08-18,27.87,26.89,0.0364447750092971
2010-08-19,26.89,26.27,0.0236010658545871
2010-08-20,26.27,25.950000000000003,0.012331406551059576
2010-08-23,25.95,25.0,0.038000000000000034
2010-08-24,25.0,26.15,-0.043977055449330726
2010-08-25,26.15,26.179999999999996,-0.0011459129106187183
2010-08-26,26.18,27.0,-0.03037037037037038
2010-08-27,27.0,26.589999999999996,0.015419330575404455
2010-08-30,26.59,26.700000000000003,-0.0041198501872660165
2010-08-31,26.7,28.050000000000004,-0.0481283422459895
2010-09-01,28.05,28.449999999999996,-0.014059753954305587
2010-09-02,28.45,29.0,-0.018965517241379293
2010-09-03,29.0,28.0,0.03571428571428581
2010-09-07,28.0,28.569999999999997,-0.01995099754987739
2010-09-08,28.57,28.73,-0.005569091541942184
2010-09-09,28.73,29.0,-0.009310344827586192
2010-09-10,29.0,30.51,-0.049491969845952166
2010-09-13,30.51,31.5,-0.03142857142857136
2010-09-14,31.5,31.23,0.008645533141210304
2010-09-15,31.23,32.1,-0.02710280373831775
2010-09-16,32.1,31.85,0.007849293563579218
2010-09-17,31.85,31.98,-0.004065040650406471
2010-09-20,31.98,31.37,0.01944532993305703
2010-09-21,31.37,31.75,-0.01196850393700788
2010-09-22,31.75,31.689999999999998,0.001893341748185673
2010-09-23,31.69,32.68999999999999,-0.030590394616090255
2010-09-24,32.69,32.60999999999999,0.0024532352039252636
2010-09-27,32.61,32.93999999999999,-0.010018214936247438
2010-09-28,32.94,32.43,0.015726179463459777
2010-09-29,32.43,32.1,0.010280373831775602
2010-09-30,32.1,32.25,-0.0046511627906976605
2010-10-01,32.25,31.57,0.02153943617358256
2010-10-04,31.57,32.94,-0.041590771098967694
2010-10-05,32.94,33.45,-0.015246636771300559
2010-10-06,33.45,33.08,0.011185006045949297
2010-10-07,33.08,34.16,-0.03161592505854793
2010-10-08,34.16,33.95,0.006185567010309034
2010-10-11,33.95,34.24000000000001,-0.008469626168224442
2010-10-12,34.24,34.31999999999999,-0.00233100233100203
2010-10-13,34.32,33.93000000000001,0.011494252873563093
2010-10-14,33.93,34.03999999999999,-0.00323149236192688
2010-10-15,34.04,34.18000000000001,-0.0040959625511997055
2010-10-18,34.18,32.72,0.04462102689486547
2010-10-19,32.72,33.95,-0.03622974963181158
2010-10-20,33.95,34.03,-0.0023508668821627943
2010-10-21,34.03,33.75,0.008296296296296246
2010-10-22,33.75,34.97,-0.034887046039462355
2010-10-25,34.97,35.64,-0.01879910213243552
2010-10-26,35.64,35.53,0.003095975232198178
2010-10-27,35.53,35.49000000000001,0.0011270780501546618
2010-10-28,35.49,35.650000000000006,-0.004488078541374563
2010-10-29,35.65,35.900000000000006,-0.0069637883008358825
2010-11-01,35.9,36.61,-0.01939360830374215
2010-11-02,36.61,36.75,-0.003809523809523818
2010-11-03,36.75,38.33,-0.04122097573702055
2010-11-04,38.33,39.06999999999999,-0.018940363450217435
2010-11-05,39.07,38.870000000000005,0.005145356315924721
2010-11-08,38.87,36.96000000000001,0.05167748917748893
2010-11-09,36.96,37.5,-0.014399999999999968
2010-11-10,37.5,37.78,-0.007411328745367984
2010-11-11,37.78,36.72999999999999,0.028586986114892854
2010-11-12,36.73,36.25999999999999,0.01296194153337038
2010-11-15,36.26,35.06999999999999,0.033932135728543145
2010-11-16,35.07,35.24000000000001,-0.004824063564131897
2010-11-17,35.24,36.81999999999999,-0.04291146116241151
2010-11-18,36.82,37.17,-0.00941619585687381
2010-11-19,37.17,37.28999999999999,-0.0032180209171357443
2010-11-22,37.29,36.370000000000005,0.025295573274676686
2010-11-23,36.37,37.17,-0.02152273338714028
2010-11-24,37.17,36.50999999999999,0.018077239112572308
2010-11-26,36.51,36.36,0.004125412541253981
2010-11-29,36.36,37.0,-0.017297297297297343
2010-11-30,37.0,38.43000000000001,-0.03721051262034891
2010-12-01,38.43,38.81,-0.009791290904406114
2010-12-02,38.81,39.47999999999999,-0.01697061803444755
2010-12-03,39.48,39.49000000000001,-0.00025322866548527223
2010-12-06,39.49,38.94,0.01412429378531077
2010-12-07,38.94,38.47999999999999,0.01195426195426208
2010-12-08,38.48,38.91,-0.011051143664867591
2010-12-09,38.91,39.17,-0.006637732958897247
2010-12-10,39.17,39.56,-0.009858442871587436
2010-12-13,39.56,39.83,-0.006778809942254438
2010-12-14,39.83,40.05,-0.00549313358302117
2010-12-15,40.05,40.28,-0.0057100297914598475
2010-12-16,40.28,40.5,-0.005432098765432047
2010-12-17,40.5,40.56999999999999,-0.0017254128666500668
2010-12-20,40.57,41.150000000000006,-0.014094775212636801
2010-12-21,41.15,40.78999999999999,0.008825692571708954
2010-12-22,40.79,40.81999999999999,-0.0007349338559528018
2010-12-23,40.82,40.39,0.010646199554345204
2010-12-27,40.39,40.27000000000001,0.002979885771045243
2010-12-28,40.27,40.84,-0.013956904995102826
2010-12-29,40.84,41.03999999999999,-0.004873294346978252
2010-12-30,41.04,41.169999999999995,-0.003157639057566053
2010-12-31,41.17,42.28,-0.026253547776726616
2011-01-03,42.28,41.70000000000001,0.013908872901678526
2011-01-04,41.7,41.71,-0.00023975065931425288
2011-01-05,41.71,42.21,-0.011845534233593913
2011-01-06,42.21,42.29999999999999,-0.0021276595744678106
2011-01-07,42.3,42.85,-0.012835472578763274
2011-01-10,42.85,42.77,0.0018704699555762705
2011-01-11,42.77,43.56,-0.018135904499540834
2011-01-12,43.56,43.19,0.008566797869877352
2011-01-13,43.19,43.18000000000001,0.00023158869847139663
2011-01-14,43.18,43.870000000000005,-0.015728288124002843
2011-01-18,43.87,42.72,0.026919475655430736
2011-01-19,42.72,40.77,0.04782928623988214
2011-01-20,40.77,40.75,0.0004907975460124447
2011-01-21,40.75,40.76,-0.0002453385672227526
2011-01-24,40.76,40.44,0.007912957467853587
2011-01-25,40.44,41.02,-0.014139444173574045
2011-01-26,41.02,41.10999999999999,-0.0021892483580634448
2011-01-27,41.11,40.35999999999999,0.018582755203171653
2011-01-28,40.36,41.49,-0.02723547842853702
2011-01-31,41.49,43.09,-0.037131585054537064
2011-02-01,43.09,43.96,-0.01979071883530481
2011-02-02,43.96,43.02,0.021850302185030257
2011-02-03,43.02,42.93000000000001,0.002096436058700135
2011-02-04,42.93,43.25,-0.0073988439306358345
2011-02-07,43.25,44.26,-0.022819701762313516
2011-02-08,44.26,43.29999999999999,0.022170900692840778
2011-02-09,43.3,43.669999999999995,-0.008472635676665896
2011-02-10,43.67,43.79999999999999,-0.0029680365296801403
2011-02-11,43.8,43.98,-0.004092769440654842
2011-02-14,43.98,43.28,0.01617375231053586
2011-02-15,43.28,43.70000000000001,-0.009610983981693577
2011-02-16,43.7,44.97,-0.02824104958861451
2011-02-17,44.97,44.169999999999995,0.018111840615802732
2011-02-18,44.17,41.26,0.0705283567619972
2011-02-22,41.26,40.60999999999999,0.016005909874415414
2011-02-23,40.61,39.77,0.021121448327885206
2011-02-24,39.77,41.02,-0.030472940029254048
2011-02-25,41.02,41.45000000000001,-0.010373944511459787
2011-02-28,41.45,40.81999999999999,0.01543361097501239
2011-03-01,40.82,40.96,-0.00341796875
2011-03-02,40.96,42.330000000000005,-0.032364753130167845
2011-03-03,42.33,41.73,0.014378145219266836
2011-03-04,41.73,41.35,0.009189842805320314
2011-03-07,41.35,41.75,-0.009580838323353214
2011-03-08,41.75,40.47,0.031628366691376364
2011-03-09,40.47,39.01,0.03742630094847477
2011-03-10,39.01,40.01,-0.02499375156210948
2011-03-11,40.01,40.18000000000001,-0.004230960676953943
2011-03-14,40.18,39.98,0.005002501250625402
2011-03-15,39.98,38.85,0.029086229086229043
2011-03-16,38.85,39.419999999999995,-0.014459665144596512
2011-03-17,39.42,39.85,-0.010790464240903352
2011-03-18,39.85,40.81,-0.023523646165155565
2011-03-21,40.81,40.44,0.009149357072205877
2011-03-22,40.44,41.22,-0.018922852983988436
2011-03-23,41.22,42.620000000000005,-0.03284842796809018
2011-03-24,42.62,43.080000000000005,-0.010677808727948213
2011-03-25,43.08,43.0,0.0018604651162790198
2011-03-28,43.0,43.73,-0.01669334552938484
