date,ULTA,dcf,Deviation
2011-03-09,41.13,43.94101954778255,-0.06397256087164249
2011-03-10,42.11,47.601019547782556,-0.11535508272612938
2011-03-11,45.77,48.781019547782556,-0.06172522787952728
2011-03-14,46.95,49.02101954778255,-0.04224758209616286
2011-03-15,47.19,48.031019547782556,-0.017509924954765776
2011-03-16,46.2,48.251019547782555,-0.042507278955037364
2011-03-17,46.42,48.601019547782556,-0.0448760040031313
2011-03-18,46.77,49.08101954778255,-0.04708580973002552
2011-03-21,47.25,48.30101954778255,-0.021759779764955356
2011-03-22,46.47,49.101019547782556,-0.05358380685399389
2011-03-23,47.27,49.67101954778256,-0.04833843898599299
2011-03-24,47.84,49.48101954778255,-0.03316462681610388
2011-03-25,47.65,49.77101954778255,-0.042615553530027106
2011-03-28,47.94,49.62101954778255,-0.033877166634269096
2011-03-29,47.79,50.541019547782554,-0.05443142169266457
2011-03-30,48.71,49.961019547782556,-0.025039912297748157
2011-03-31,48.13,50.281019547782556,-0.042779950906493
2011-04-01,48.45,50.111019547782554,-0.03314679211822291
2011-04-04,48.28,51.641019547782555,-0.06508429882319922
2011-04-05,49.81,51.681019547782554,-0.03620322439755019
2011-04-06,49.85,52.931019547782554,-0.05820820332019516
2011-04-07,51.1,52.52101954778255,-0.027056206448729303
2011-04-08,50.69,52.95101954778255,-0.042700207986405725
2011-04-11,51.12,52.34101954778255,-0.02332815750117123
2011-04-12,50.51,51.63101954778255,-0.02171213269854355
2011-04-13,49.8,51.42101954778256,-0.03152445365802681
2011-04-14,49.59,51.90101954778255,-0.04452744026839228
2011-04-15,50.07,51.95101954778255,-0.03620755789118746
2011-04-18,50.12,51.611019547782554,-0.028889558099160162
2011-04-19,49.78,54.851019547782556,-0.09245078012387753
2011-04-20,53.02,54.711019547782556,-0.030908207555987444
2011-04-21,52.88,54.55101954778255,-0.030632233121121843
2011-04-25,52.72,54.40101954778255,-0.03090051550056061
2011-04-26,52.57,54.74101954778256,-0.039659830337787305
2011-04-27,52.91,54.641019547782555,-0.03167985447762034
2011-04-28,52.81,55.02101954778255,-0.040184997769123654
2011-04-29,53.19,55.20436479616004,-0.036489230581639887
2011-05-02,53.36,54.24436479616004,-0.016303348734625578
2011-05-03,52.4,54.914364796160044,-0.04578701411722175
2011-05-04,53.07,54.97436479616004,-0.034640960440766366
2011-05-05,53.13,55.61436479616004,-0.04467127881916533
2011-05-06,53.77,56.414364796160044,-0.04687396207889294
2011-05-09,54.57,56.89436479616004,-0.04085404247833202
2011-05-10,55.05,56.14436479616004,-0.019491979295398365
2011-05-11,54.3,57.75436479616004,-0.059811320033593685
2011-05-12,55.91,57.35436479616004,-0.02518317134699999
2011-05-13,55.51,55.19436479616004,0.00571861285125097
2011-05-16,53.35,54.07436479616004,-0.013395715305960954
2011-05-17,52.23,55.61436479616004,-0.060854148178524525
2011-05-18,53.77,55.29436479616004,-0.02756817628305397
2011-05-19,53.45,54.34436479616004,-0.016457360381609165
2011-05-20,52.5,54.25436479616004,-0.0323359199347627
2011-05-23,52.41,53.89436479616004,-0.027542115057376138
2011-05-24,52.05,54.67436479616004,-0.04799991377941648
2011-05-25,52.83,56.39436479616004,-0.06320427243118343
2011-05-26,54.55,57.09436479616004,-0.04456420183049603
2011-05-27,55.25,57.82436479616004,-0.04452041635450865
2011-05-31,55.98,55.96436479616004,0.0002793778486882559
2011-06-01,54.12,52.43436479616004,0.03214752787399844
2011-06-02,50.59,52.90436479616004,-0.04374619759782128
2011-06-03,51.06,51.54436479616004,-0.009397046565139178
2011-06-06,49.7,51.45436479616004,-0.03409554861108621
2011-06-07,49.61,57.74436479616004,-0.14086854751757472
2011-06-08,55.9,58.89436479616004,-0.050842976344576796
2011-06-09,57.05,58.00436479616004,-0.016453327254145278
2011-06-10,56.16,59.59436479616004,-0.05762901925219177
2011-06-13,57.75,61.15436479616004,-0.05566838618155023
2011-06-14,59.31,58.87436479616004,0.007399403889082334
2011-06-15,57.03,58.72436479616004,-0.02885284161082713
2011-06-16,56.88,59.26436479616004,-0.040232689650198106
2011-06-17,57.42,60.58436479616004,-0.052230716733710825
2011-06-20,58.74,63.92436479616004,-0.08110154575163597
2011-06-21,62.08,63.33436479616004,-0.019805437382962254
2011-06-22,61.49,64.42436479616003,-0.045547438541992946
2011-06-23,62.58,64.66436479616004,-0.03223359268633563
2011-06-24,62.82,65.01436479616004,-0.03375199931645945
2011-06-27,63.17,66.03436479616003,-0.043376881189089556
2011-06-28,64.19,65.19436479616004,-0.015405699546277463
2011-06-29,63.35,66.42436479616003,-0.04628369131710175
2011-06-30,64.58,67.02436479616004,-0.03646979428442243
2011-07-01,65.18,68.66436479616004,-0.05074487773248715
2011-07-05,66.82,68.93436479616004,-0.030672144472677076
2011-07-06,67.09,68.53436479616003,-0.0210750446211323
2011-07-07,66.69,70.54436479616004,-0.054637458389445226
2011-07-08,68.7,66.80436479616003,0.02837591839431619
2011-07-11,64.96,66.13436479616004,-0.017757255245131387
2011-07-12,64.29,66.71436479616005,-0.0363394720697332
2011-07-13,64.87,65.17436479616003,-0.0046700078644719145
2011-07-14,63.33,66.15436479616004,-0.042693551738614555
2011-07-15,64.31,65.57436479616004,-0.019281388391490406
2011-07-18,63.73,67.59436479616004,-0.05716992544886779
2011-07-19,65.75,67.15436479616004,-0.02091248722883221
2011-07-20,65.31,67.56436479616004,-0.03336618057405549
2011-07-21,65.72,67.86436479616005,-0.031597802508001704
2011-07-22,66.02,66.93436479616004,-0.013660618113649492
2011-07-25,65.09,66.78436479616003,-0.025370680717434202
2011-07-26,64.94,63.92436479616004,0.015888076589866573
2011-07-27,62.08,64.62436479616004,-0.03937160240082116
2011-07-28,62.78,64.87436479616004,-0.03228339580265149
2011-07-29,63.03,65.48068683487543,-0.03742610154739823
2011-08-01,63.23,63.680686834875424,-0.007077292304400906
2011-08-02,61.43,64.33068683487542,-0.04509025128739774
2011-08-03,62.08,59.37068683487542,0.04563385248784213
2011-08-04,57.12,58.640686834875424,-0.025932282122777428
2011-08-05,56.39,52.740686834875426,0.06919350854398476
2011-08-08,50.49,57.73068683487542,-0.1254218030626526
2011-08-09,55.48,55.33068683487542,0.0026985597625088786
2011-08-10,53.08,59.41068683487542,-0.10655804825941118
2011-08-11,57.16,61.640686834875424,-0.07269041058673475
2011-08-12,59.39,59.960686834875425,-0.00951768341892123
2011-08-15,57.71,57.81068683487542,-0.0017416647403447616
2011-08-16,55.56,55.56068683487542,-1.2361885976308606e-05
2011-08-17,53.31,52.33068683487542,0.018713936780816898
2011-08-18,50.08,51.850686834875425,-0.034149727669266716
2011-08-19,49.6,51.140686834875424,-0.030126440027096968
2011-08-22,48.89,54.94068683487542,-0.11013125578609528
2011-08-23,52.69,56.51068683487542,-0.06760998757703118
2011-08-24,54.26,55.73068683487542,-0.02638917476888314
2011-08-25,53.48,58.73068683487542,-0.08940278273329272
2011-08-26,56.48,61.22068683487542,-0.07743602824421125
2011-08-29,58.97,59.84068683487542,-0.014550080905287643
2011-08-30,57.59,61.33068683487542,-0.06099209103832004
2011-08-31,59.08,59.850686834875425,-0.012876825240146439
2011-09-01,57.6,57.58068683487542,0.0003354104680961534
2011-09-02,55.33,57.62068683487542,-0.039754590941268764
2011-09-06,55.37,59.05068683487542,-0.062330974153912866
2011-09-07,56.8,62.01068683487542,-0.08402885213561095
2011-09-08,59.76,70.70068683487543,-0.15474654242649555
2011-09-09,68.45,73.18068683487542,-0.06464392505019412
2011-09-12,70.93,72.21068683487542,-0.01773541965892067
2011-09-13,69.96,72.20068683487543,-0.031034148470082235
2011-09-14,69.95,72.45068683487543,-0.03451570915503965
2011-09-15,70.2,72.71068683487542,-0.034529818712579874
2011-09-16,70.46,75.11068683487542,-0.0619177780267085
2011-09-19,72.86,72.43068683487542,0.005927227586607131
2011-09-20,70.18,70.31068683487543,-0.0018587051379875819
2011-09-21,68.06,69.13068683487542,-0.015487866299272346
2011-09-22,66.88,69.21068683487542,-0.033675244986891006
2011-09-23,66.96,71.37068683487543,-0.061799697193332115
2011-09-26,69.12,72.27068683487542,-0.04359563984875536
2011-09-27,70.02,69.59068683487543,0.006169118091092329
2011-09-28,67.34,68.37068683487543,-0.015074981437069312
2011-09-29,66.12,64.48068683487543,0.02542332046373197
2011-09-30,62.23,63.570686834875424,-0.021089701899208002
2011-10-03,61.32,65.18068683487542,-0.059230533189314705
2011-10-04,62.93,68.93068683487542,-0.08705392489777686
2011-10-05,66.68,68.86068683487542,-0.031668095906516314
2011-10-06,66.61,67.83068683487542,-0.017996085427337882
2011-10-07,65.58,71.49068683487542,-0.08267771784774625
2011-10-10,69.24,70.60068683487542,-0.019272997131853264
2011-10-11,68.35,70.02068683487542,-0.023859903557005735
2011-10-12,67.77,70.21068683487542,-0.03476232671837465
2011-10-13,67.96,71.15068683487542,-0.04484407637947729
2011-10-14,68.9,69.73068683487543,-0.01191278721866762
2011-10-17,67.48,71.00068683487542,-0.04958665883139124
2011-10-18,68.75,70.95068683487543,-0.03101713222307656
2011-10-19,68.7,70.13068683487542,-0.020400296923428263
2011-10-20,67.88,70.25068683487542,-0.033746101877234924
2011-10-21,68.0,73.18068683487542,-0.0707930884355471
2011-10-24,70.93,70.85068683487542,0.0011194410198087645
2011-10-25,68.6,69.85068683487542,-0.017905147272667565
2011-10-26,67.6,70.67068683487543,-0.043450643716682724
2011-10-27,68.42,69.78068683487543,-0.019499476095660495
2011-10-28,67.53,69.3529835475416,-0.02628558216665533
2011-10-31,67.29,72.3929835475416,-0.07049002952323946
2011-11-01,70.33,73.0929835475416,-0.03780094084878194
2011-11-02,71.03,73.32298354754161,-0.0312723710438606
2011-11-03,71.26,76.3029835475416,-0.06609156435409236
2011-11-04,74.24,76.0629835475416,-0.023966763628226473
2011-11-07,74.0,75.46298354754161,-0.019386770556453436
2011-11-08,73.4,73.1929835475416,0.002828364720560028
2011-11-09,71.13,74.21298354754161,-0.04154237439553454
2011-11-10,72.15,74.4129835475416,-0.030411138482248856
2011-11-11,72.35,73.8429835475416,-0.02021835353633028
2011-11-14,71.78,74.57298354754161,-0.03745302138489648
2011-11-15,72.51,73.6129835475416,-0.014983546303747541
2011-11-16,71.55,71.0829835475416,0.006570017592832933
2011-11-17,69.02,69.6029835475416,-0.00837584134799918
2011-11-18,67.54,68.32298354754161,-0.011460031557269157
2011-11-21,66.26,68.5529835475416,-0.03344834066851965
2011-11-22,66.49,68.0329835475416,-0.02267993357168252
2011-11-23,65.97,66.6629835475416,-0.010395327521568132
2011-11-25,64.6,70.51298354754161,-0.0838566636959126
2011-11-28,68.45,70.43298354754161,-0.02815418924008961
2011-11-29,68.37,71.6929835475416,-0.046350191931097906
2011-11-30,69.63,70.5529835475416,-0.013082133470934787
2011-12-01,68.49,76.2529835475416,-0.10180563679454724
2011-12-02,74.19,75.96298354754161,-0.023340098884241267
2011-12-05,73.9,74.9929835475416,-0.01457447744892959
2011-12-06,72.93,75.1929835475416,-0.030095674367154213
2011-12-07,73.13,74.1929835475416,-0.014327278628180062
2011-12-08,72.13,76.12298354754161,-0.0524543752945239
2011-12-09,74.06,74.82298354754161,-0.01019718155260163
2011-12-12,72.76,72.68298354754161,0.0010596215056033476
2011-12-13,70.62,69.2729835475416,0.01944504745539022
2011-12-14,67.21,68.7829835475416,-0.022868789145419788
2011-12-15,66.72,69.07298354754161,-0.03406517898451711
2011-12-16,67.01,66.9729835475416,0.0005527072335387295
2011-12-19,64.91,69.0329835475416,-0.05972483493636338
2011-12-20,66.97,67.93298354754161,-0.014175493217778112
2011-12-21,65.87,66.2229835475416,-0.005330227190506909
2011-12-22,64.16,68.32298354754161,-0.060930939068913115
2011-12-23,66.26,67.57298354754161,-0.01943059901473554
2011-12-27,65.51,66.15298354754161,-0.009719645480230188
2011-12-28,64.09,66.73298354754161,-0.039605355658326014
2011-12-29,64.67,66.98298354754161,-0.03453091255482743
2011-12-30,64.92,66.1629835475416,-0.018786691302221104
2012-01-03,64.1,68.43298354754161,-0.06331718015087584
2012-01-04,66.37,71.62298354754161,-0.07334214922860338
2012-01-05,69.56,71.5829835475416,-0.028260676592196554
2012-01-06,69.52,71.9929835475416,-0.03435034118163105
2012-01-09,69.93,72.5229835475416,-0.03575395579032947
2012-01-10,70.46,73.8429835475416,-0.04581320235203634
2012-01-11,71.78,73.9929835475416,-0.029908018861271146
2012-01-12,71.93,75.1929835475416,-0.043394787566562454
2012-01-13,73.13,76.1929835475416,-0.040200336106151036
2012-01-17,74.13,77.8129835475416,-0.04733122134163392
2012-01-18,75.75,79.4529835475416,-0.04660597226441321
2012-01-19,77.39,78.32298354754161,-0.011912002138877886
2012-01-20,76.26,78.96298354754161,-0.03423102099370656
2012-01-23,76.9,79.4429835475416,-0.03201017174814158
2012-01-24,77.38,80.8629835475416,-0.04307265691592821
2012-01-25,78.8,78.7529835475416,0.0005970116983569085
2012-01-26,76.69,79.37298354754161,-0.03380222624407958
2012-01-27,77.31,81.27634730160734,-0.048800757333356426
2012-01-30,77.27,80.15634730160735,-0.036008967458893704
2012-01-31,76.15,80.82634730160736,-0.057856719469919105
2012-02-01,76.82,80.61634730160735,-0.04709153203635241
2012-02-02,76.61,82.11634730160735,-0.06705543393671587
2012-02-03,78.11,82.68634730160736,-0.05534586362745764
2012-02-06,78.68,83.65634730160735,-0.059485591495718304
2012-02-07,79.65,84.61634730160735,-0.05869252762595911
2012-02-08,80.61,85.42634730160735,-0.05638011519563979
2012-02-09,81.42,84.84634730160735,-0.0403829676889631
2012-02-10,80.84,86.05634730160735,-0.06061548584354004
2012-02-13,82.05,86.80634730160735,-0.054792621155702936
2012-02-14,82.8,87.53634730160735,-0.054107207435652116
2012-02-15,83.53,88.17634730160735,-0.05269380558160919
2012-02-16,84.17,86.56634730160735,-0.027682204185631054
2012-02-17,82.56,86.06634730160735,-0.040740050107155756
2012-02-21,82.06,86.57634730160736,-0.052166064316315874
2012-02-22,82.57,87.40634730160735,-0.05533176309174548
2012-02-23,83.4,85.94634730160735,-0.029627173016109287
2012-02-24,81.94,87.81634730160735,-0.06691632574314321
2012-02-27,83.81,87.88634730160736,-0.046382031188737405
2012-02-28,83.88,87.24634730160736,-0.03858439242126699
2012-02-29,83.24,89.31634730160735,-0.06803174878041618
2012-03-01,85.31,89.15634730160735,-0.04314159808045448
2012-03-02,85.15,91.14634730160735,-0.06578812513204901
2012-03-05,87.14,89.85634730160736,-0.030229887850769188
2012-03-06,85.85,91.92634730160735,-0.06610017127811096
2012-03-07,87.92,93.27634730160734,-0.057424496740719144
2012-03-08,89.27,93.28634730160735,-0.04305396682133944
2012-03-09,89.28,92.46634730160736,-0.034459534680375214
2012-03-12,88.46,94.00634730160735,-0.0589997107728546
2012-03-13,90.0,93.46634730160736,-0.037086581445424094
2012-03-14,89.46,94.37634730160735,-0.05209300256022542
2012-03-15,90.37,92.58634730160735,-0.023938165466096395
2012-03-16,88.58,93.60634730160736,-0.05369665035013127
2012-03-19,89.6,94.61634730160735,-0.0530177653721593
2012-03-20,90.61,96.07634730160736,-0.0568958693282452
2012-03-21,92.07,97.59634730160735,-0.05662453006083301
2012-03-22,93.59,97.55634730160735,-0.0406569886154603
2012-03-23,93.55,98.51634730160735,-0.05041140315934478
2012-03-26,94.51,97.97634730160735,-0.0353794298019362
2012-03-27,93.97,97.59634730160735,-0.03715658835469171
2012-03-28,93.59,96.83634730160735,-0.0335240577744661
2012-03-29,92.83,96.89634730160735,-0.04196595036704642
2012-03-30,92.89,97.92634730160735,-0.05142995159510744
2012-04-02,93.92,99.01634730160735,-0.05146975666637843
2012-04-03,95.01,98.93634730160736,-0.03968558986352999
2012-04-04,94.93,99.04634730160736,-0.0415598092585141
2012-04-05,95.04,98.37634730160735,-0.033914120549511706
2012-04-09,94.37,95.86634730160735,-0.015608681708708994
2012-04-10,91.86,97.70634730160735,-0.05983590076866152
2012-04-11,93.7,98.73634730160735,-0.05100803745780624
2012-04-12,94.73,98.93634730160736,-0.04251569232472574
2012-04-13,94.93,97.15634730160735,-0.02291509884265186
2012-04-16,93.15,98.46634730160736,-0.05399151534811297
2012-04-17,94.46,99.56634730160735,-0.05128587559950515
2012-04-18,95.56,98.49634730160736,-0.029811738019237533
2012-04-19,94.49,99.35634730160736,-0.048978725907012466
2012-04-20,95.35,97.53634730160735,-0.022415718468999146
2012-04-23,93.53,91.15634730160735,0.02603935730925011
2012-04-24,87.15,93.13634730160736,-0.06427509211008153
2012-04-25,89.13,93.53634730160735,-0.047108396133955455
2012-04-26,89.53,93.62634730160735,-0.04375207855125873
2012-04-27,89.62,92.33696404045449,-0.029424446305860052
2012-04-30,88.18,93.2369640404545,-0.054237759589215395
2012-05-01,89.08,95.4869640404545,-0.06709778769110397
2012-05-02,91.33,95.00696404045449,-0.038702047556101515
2012-05-03,90.85,91.64696404045449,-0.00869602227197297
2012-05-04,87.49,90.21696404045449,-0.030226732515978738
2012-05-07,86.06,89.15696404045448,-0.03473608678565199
2012-05-08,85.0,88.4269640404545,-0.038754740453225245
2012-05-09,84.27,90.21696404045449,-0.06591846781485344
2012-05-10,86.06,92.11696404045449,-0.06575297073180231
2012-05-11,87.96,91.49696404045449,-0.03865662732689856
2012-05-14,87.34,91.66696404045449,-0.04720309094719122
2012-05-15,87.51,94.46696404045449,-0.07364441221457307
2012-05-16,90.31,90.02696404045449,0.0031439020804737705
2012-05-17,85.87,89.47696404045449,-0.04031164980992985
2012-05-18,85.32,91.99696404045449,-0.07257809113698999
2012-05-21,87.84,94.65696404045448,-0.07201756478837673
2012-05-22,90.5,95.35696404045449,-0.05093454987088253
2012-05-23,91.2,95.08696404045449,-0.04087799079167975
2012-05-24,90.93,95.10696404045449,-0.043918592950541235
2012-05-25,90.95,95.39696404045449,-0.04661536229359131
2012-05-29,91.24,93.75696404045449,-0.026845622255520896
2012-05-30,89.6,93.52696404045449,-0.04198750681948693
2012-05-31,89.37,90.7069640404545,-0.01473937590787644
2012-06-01,86.55,90.44696404045449,-0.04308562572328556
2012-06-04,86.29,91.53696404045449,-0.05732071295411989
2012-06-05,87.38,98.89696404045449,-0.11645417179584405
2012-06-06,94.74,97.4869640404545,-0.02817775758525609
2012-06-07,93.33,98.15696404045448,-0.049175971237915395
2012-06-08,94.0,96.40696404045448,-0.024966703022039627
2012-06-11,92.25,98.41696404045449,-0.06266159600208299
2012-06-12,94.26,95.80696404045449,-0.0161466763501793
2012-06-13,91.65,97.13696404045449,-0.05648688009406322
2012-06-14,92.98,99.99696404045449,-0.07017177079111836
2012-06-15,95.84,101.16696404045449,-0.052655173464772
2012-06-18,97.01,100.91696404045449,-0.03871464106756428
2012-06-19,96.76,101.85696404045449,-0.05004040802188181
2012-06-20,97.7,99.2069640404545,-0.015190103386693576
2012-06-21,95.05,99.76696404045448,-0.047279819385320776
2012-06-22,95.61,98.52696404045449,-0.02960574365466906
2012-06-25,94.37,98.32696404045448,-0.040242918909064174
2012-06-26,94.17,97.41696404045449,-0.03333058130518329
2012-06-27,93.26,94.44696404045449,-0.012567519268761984
2012-06-28,90.29,97.53696404045449,-0.07429966794382414
2012-06-29,93.38,96.22696404045449,-0.02958592811114369
2012-07-02,92.07,97.74696404045449,-0.05807816228548002
2012-07-03,93.59,98.5669640404545,-0.05049322649738719
2012-07-05,94.41,97.8169640404545,-0.03482999164690359
2012-07-06,93.66,97.51696404045448,-0.03955172393240669
2012-07-09,93.36,97.3469640404545,-0.040956223748258136
2012-07-10,93.19,95.2069640404545,-0.021185047341678365
2012-07-11,91.05,95.60696404045449,-0.04766351579291117
2012-07-12,91.45,96.8469640404545,-0.055726724053013155
2012-07-13,92.69,95.15696404045448,-0.025925207527698113
2012-07-16,91.0,95.50696404045449,-0.047189899561098425
2012-07-17,91.35,96.11696404045449,-0.04959544954466244
2012-07-18,91.96,96.66696404045449,-0.04869258166093493
2012-07-19,92.51,91.68696404045448,0.008976586455435198
2012-07-20,87.53,90.62696404045448,-0.034172655712841116
2012-07-23,86.47,89.29696404045448,-0.03165800843098965
2012-07-24,85.14,87.93696404045448,-0.03180646581303137
2012-07-25,83.78,90.52696404045449,-0.0745298830240172
2012-07-26,86.37,91.53696404045449,-0.056446749076918934
2012-07-27,87.38,90.58468614684901,-0.03537779158006704
2012-07-30,87.51,87.95468614684901,-0.005055855080951077
2012-07-31,84.88,86.81468614684901,-0.02228524035180468
2012-08-01,83.74,88.324686146849,-0.05190718865648147
2012-08-02,85.25,90.854686146849,-0.0616884652244587
2012-08-03,87.78,90.964686146849,-0.035010137249391504
2012-08-06,87.89,91.33468614684901,-0.03771498312602295
2012-08-07,88.26,89.604686146849,-0.015006873018284517
2012-08-08,86.53,90.16468614684901,-0.040311637539882095
2012-08-09,87.09,88.42468614684901,-0.015094044491517522
2012-08-10,85.35,87.184686146849,-0.021043674387480893
2012-08-13,84.11,89.214686146849,-0.05721800263295884
2012-08-14,86.14,88.97468614684901,-0.031859467783572515
2012-08-15,85.9,93.34468614684901,-0.07975479327379276
2012-08-16,90.27,94.92468614684901,-0.049035570574846976
2012-08-17,91.85,93.97468614684901,-0.022609132671418397
2012-08-20,90.9,95.06468614684901,-0.043808971718643286
2012-08-21,91.99,94.97468614684901,-0.031426122769535825
2012-08-22,91.9,95.28468614684901,-0.03552182710275875
2012-08-23,92.21,96.03468614684901,-0.03982609097092893
2012-08-24,92.96,96.764686146849,-0.0393189530018736
2012-08-27,93.69,97.92468614684901,-0.043244316765014945
2012-08-28,94.85,97.404686146849,-0.026227548672530188
2012-08-29,94.33,96.70468614684901,-0.02455606073983818
2012-08-30,93.63,97.074686146849,-0.03548490634971602
2012-08-31,94.0,97.25468614684901,-0.033465597142893655
2012-09-04,94.18,95.994686146849,-0.018904027084092556
2012-09-05,92.92,98.33468614684901,-0.05506384734642811
2012-09-06,95.26,104.61468614684901,-0.0894203910693544
2012-09-07,101.54,103.264686146849,-0.01670160643684504
2012-09-10,100.19,102.41468614684901,-0.021722335248473112
2012-09-11,99.34,101.97468614684901,-0.02583666835762477
2012-09-12,98.9,103.23468614684901,-0.04198866009708224
2012-09-13,100.16,103.94468614684901,-0.03641057842535744
2012-09-14,100.87,102.73468614684901,-0.018150502199263285
2012-09-17,99.66,100.84468614684901,-0.011747630858049307
2012-09-18,97.77,101.624686146849,-0.03793060813274185
2012-09-19,98.55,101.574686146849,-0.029777952180685463
2012-09-20,98.5,100.994686146849,-0.02470116242771092
2012-09-21,97.92,101.514686146849,-0.03541050347778252
2012-09-24,98.44,100.16468614684901,-0.017218504976100002
2012-09-25,97.09,99.55468614684901,-0.02475710830139577
2012-09-26,96.48,99.73468614684901,-0.0326334425122351
2012-09-27,96.66,99.384686146849,-0.027415553165032525
2012-09-28,96.31,99.884686146849,-0.03578813014032556
2012-10-01,96.81,99.374686146849,-0.025808243993435953
2012-10-02,96.3,100.61468614684901,-0.042883263985454834
2012-10-03,97.54,102.03468614684901,-0.04405057061066686
2012-10-04,98.96,102.84468614684901,-0.03777235647646571
2012-10-05,99.77,101.244686146849,-0.01456556588767599
2012-10-08,98.17,98.824686146849,-0.006624722752735734
2012-10-09,95.75,99.41468614684901,-0.036862623510532155
2012-10-10,96.34,98.72468614684901,-0.02415491241270573
2012-10-11,95.65,98.294686146849,-0.026905687891387364
2012-10-12,95.22,98.374686146849,-0.03206806822376884
2012-10-15,95.3,101.074686146849,-0.05713286250979899
2012-10-16,98.0,99.41468614684901,-0.014230152522528905
2012-10-17,96.34,98.624686146849,-0.02316545923854374
2012-10-18,95.55,97.854686146849,-0.023552128544875206
2012-10-19,94.78,98.08468614684901,-0.03369217231221344
2012-10-22,95.01,97.11468614684901,-0.02167217163907087
2012-10-23,94.04,96.214686146849,-0.022602434554843898
2012-10-24,93.14,95.34468614684901,-0.02312332481176116
2012-10-25,92.27,95.48468614684901,-0.03366703370533208
2012-10-26,92.41,95.17240647118301,-0.02902528761862755
2012-10-31,92.19,96.69240647118302,-0.046564219833796994
2012-11-01,93.71,95.43240647118301,-0.01804844428504615
2012-11-02,92.45,95.66240647118302,-0.03358065712209224
2012-11-05,92.68,97.04240647118301,-0.044953609765215785
2012-11-06,94.06,96.03240647118301,-0.02053896745547945
2012-11-07,93.05,93.972406471183,-0.00981571618543009
2012-11-08,90.99,91.32240647118302,-0.0036399223808004644
2012-11-09,88.34,90.20240647118301,-0.02064697100712043
2012-11-12,87.22,92.44240647118302,-0.056493623116691594
2012-11-13,89.46,90.29240647118301,-0.009219008593471134
2012-11-14,87.31,89.91240647118302,-0.028943797339214705
2012-11-15,86.93,90.582406471183,-0.04032136717790713
2012-11-16,87.6,92.00240647118301,-0.04785099259943748
2012-11-19,89.02,91.92240647118301,-0.03157452663179461
2012-11-20,88.94,93.50240647118301,-0.048794535278502416
2012-11-21,90.52,95.18240647118301,-0.04898391040989902
2012-11-23,92.2,95.91240647118302,-0.03870621755589476
2012-11-26,92.93,96.222406471183,-0.03421662990905372
2012-11-27,93.24,97.17240647118301,-0.0404683450167429
2012-11-28,94.19,96.13240647118302,-0.020205532582452168
2012-11-29,93.15,103.26240647118301,-0.09792921564349788
2012-11-30,100.28,103.88240647118302,-0.03467773411835939
2012-12-03,100.9,103.36240647118301,-0.023823037361939803
2012-12-04,100.38,103.17240647118301,-0.02706543897435365
2012-12-05,100.19,104.51240647118301,-0.04135783125781167
2012-12-06,101.53,103.42240647118301,-0.018297838309441206
2012-12-07,100.44,102.51240647118301,-0.020216152781132757
2012-12-10,99.53,100.01240647118301,-0.004823466289874845
2012-12-11,97.03,98.38240647118302,-0.013746426009401902
2012-12-12,95.4,97.23240647118301,-0.01884563529471095
2012-12-13,94.25,97.98240647118301,-0.03809261892624294
2012-12-14,95.0,100.222406471183,-0.05210817276358859
2012-12-17,97.24,100.90240647118301,-0.03629652254358251
2012-12-18,97.92,99.32240647118302,-0.014119739150600497
2012-12-19,96.34,99.39240647118301,-0.0307106606988935
2012-12-20,96.41,100.21240647118302,-0.03794347032546752
2012-12-21,97.23,100.082406471183,-0.028500578390911357
2012-12-24,97.1,98.70240647118301,-0.016234725458804777
2012-12-26,95.72,99.42240647118301,-0.037239155665138024
2012-12-27,96.44,99.53240647118301,-0.031069342948905176
2012-12-28,96.55,101.24240647118302,-0.04634823128704113
2012-12-31,98.26,104.51240647118301,-0.05982453837102075
2013-01-02,101.53,104.972406471183,-0.03279344150434438
2013-01-03,101.99,100.832406471183,0.011480371929314392
2013-01-04,97.85,99.30240647118302,-0.014626095406907402
2013-01-07,96.32,98.07240647118302,-0.01786849669787538
2013-01-08,95.09,97.20240647118301,-0.021732038823640276
2013-01-09,94.22,97.30240647118302,-0.03167862525677512
2013-01-10,94.32,96.37240647118301,-0.0212966195027694
2013-01-11,93.39,97.972406471183,-0.04677241925797593
2013-01-14,94.99,97.582406471183,-0.0265663306012911
2013-01-15,94.6,97.972406471183,-0.0344220030175022
2013-01-16,94.99,98.64240647118301,-0.03702673730136552
2013-01-17,95.66,97.27240647118302,-0.016576195960163687
2013-01-18,94.29,99.15240647118301,-0.049039722223950144
2013-01-22,96.17,100.12240647118301,-0.03947574384681396
2013-01-23,97.14,100.99240647118302,-0.03814550623944435
2013-01-24,98.01,103.38240647118302,-0.0519663514766463
2013-01-25,100.4,101.52240647118302,-0.011055751239521738
2013-01-28,98.54,101.19240647118302,-0.02621151688825929
2013-01-29,98.21,100.82240647118302,-0.025910971207870337
2013-01-30,97.84,100.80240647118302,-0.029388251480185645
2013-01-31,97.82,100.52240647118302,-0.026883622925976458
2013-02-01,97.54,102.34662898316665,-0.04696421397481698
2013-02-04,97.37,104.49662898316666,-0.06819960655682666
2013-02-05,99.52,104.63662898316666,-0.04889902353400355
2013-02-06,99.66,103.93662898316666,-0.04114650460579483
2013-02-07,98.96,104.29662898316666,-0.05116779933537441
