date,IQV,dcf,Deviation
2017-09-13,96.57,95.45,0.01173389209009934
2017-09-14,95.45,94.47,0.010373663596909166
2017-09-15,94.47,95.07,-0.006311139160618429
2017-09-18,95.07,95.0,0.0007368421052631469
2017-09-19,95.0,94.64,0.0038038884192730382
2017-09-20,94.64,94.22,0.004457652303120341
2017-09-21,94.22,94.7,-0.005068637803590348
2017-09-22,94.7,94.95,-0.00263296471827279
2017-09-25,94.95,94.08,0.009247448979591955
2017-09-26,94.08,95.21,-0.011868501207856319
2017-09-27,95.21,94.96,0.002632687447346349
2017-09-28,94.96,95.07,-0.0011570421794466768
2017-09-29,95.07,95.0,0.0007368421052631469
2017-10-02,95.0,95.1,-0.001051524710830698
2017-10-03,95.1,95.25,-0.0015748031496063408
2017-10-04,95.25,95.6,-0.0036610878661087476
2017-10-05,95.6,95.7,-0.0010449320794149175
2017-10-06,95.7,95.79,-0.0009395552771688243
2017-10-09,95.79,96.2,-0.004261954261954193
2017-10-10,96.2,97.76,-0.015957446808510634
2017-10-11,97.76,98.45,-0.0070086338242763
2017-10-12,98.45,99.85,-0.014021031547320928
2017-10-13,99.85,99.33,0.0052350750025167425
2017-10-16,99.33,99.67,-0.003411257148590363
2017-10-17,99.67,100.93,-0.012483899732487869
2017-10-18,100.93,101.82,-0.00874091534079735
2017-10-19,101.82,103.03,-0.011744152188682966
2017-10-20,103.03,102.16,0.008516053249804312
2017-10-23,102.16,102.33,-0.0016612918987589653
2017-10-24,102.33,101.5,0.008177339901477731
2017-10-25,101.5,105.5,-0.03791469194312791
2017-10-26,105.5,107.66,-0.02006316180568457
2017-10-27,107.66,107.17,0.004572175048987548
2017-10-30,107.17,108.1,-0.008603145235892673
2017-10-31,108.1,108.43,-0.0030434381628701157
2017-11-01,108.43,107.3,0.01053122087604863
2017-11-02,107.3,108.02,-0.006665432327346732
2017-11-03,108.02,108.56,-0.004974207811348608
2017-11-06,108.56,108.19,0.0034199094186153634
2017-11-07,108.19,104.72,0.03313598166539333
2017-11-08,104.72,103.51,0.011689691817215575
2017-11-09,103.51,104.05,-0.005189812590100873
2017-11-10,104.05,102.91,0.011077640656884657
2017-11-13,102.91,103.48,-0.005508310784692716
2017-11-14,103.48,103.84,-0.003466872110939878
2017-11-15,103.84,104.44,-0.005744925315970817
2017-11-16,104.44,104.46,-0.00019146084625687454
2017-11-17,104.46,103.9,0.005389797882579206
2017-11-20,103.9,104.36,-0.004407819087772991
2017-11-21,104.36,103.95,0.003944203944203917
2017-11-22,103.95,104.27,-0.0030689555960486947
2017-11-24,104.27,102.55,0.01677230619210146
2017-11-27,102.55,101.73,0.00806055244274062
2017-11-28,101.73,101.31,0.004145691442108301
2017-11-29,101.31,102.01,-0.006862072345848458
2017-11-30,102.01,102.27,-0.0025422900166225393
2017-12-01,102.27,101.27,0.00987459267305213
2017-12-04,101.27,101.0,0.0026732673267326756
2017-12-05,101.0,101.01,-9.900009900010165e-05
2017-12-06,101.01,100.92,0.0008917954815697016
2017-12-07,100.92,101.35,-0.004242723236309698
2017-12-08,101.35,101.68,-0.003245476003147285
2017-12-11,101.68,101.65,0.0002951303492375601
2017-12-12,101.65,102.22,-0.005576208178438624
2017-12-13,102.22,101.47,0.007391347196215703
2017-12-14,101.47,102.06,-0.0057809131883206355
2017-12-15,102.06,102.48,-0.004098360655737765
2017-12-18,102.48,101.26,0.012048192771084265
2017-12-19,101.26,100.32,0.009370015948963362
2017-12-20,100.32,100.14,0.0017974835230676334
2017-12-21,100.14,99.38,0.007647413966592964
2017-12-22,99.38,98.35,0.010472801220132277
2017-12-26,98.35,98.54,-0.0019281510046682548
2017-12-27,98.54,98.31,0.0023395381955040317
2017-12-28,98.31,97.9,0.0041879468845760215
2017-12-29,97.9,104.06817610062893,-0.05927053141264427
2018-01-02,99.76,103.82817610062894,-0.03918181223453365
2018-01-03,99.52,101.58817610062893,-0.020358433235185602
2018-01-04,97.28,102.86817610062893,-0.05432366269586031
2018-01-05,98.56,102.90817610062894,-0.042252970224416986
2018-01-08,98.6,102.84817610062893,-0.041305312954431295
2018-01-09,98.54,103.17817610062893,-0.04495307317804631
2018-01-10,98.87,104.16817610062893,-0.05086175355043898
2018-01-11,99.86,104.34817610062893,-0.043011543357506565
2018-01-12,100.04,104.23817610062893,-0.040274842266772914
2018-01-16,99.93,104.52817610062893,-0.043989824295817326
2018-01-17,100.22,104.22817610062893,-0.03845578278909112
2018-01-18,99.92,107.30817610062893,-0.06885007619270889
2018-01-19,103.0,107.14817610062893,-0.03871438835069996
2018-01-22,102.84,107.51817610062893,-0.04351056044933754
2018-01-23,103.21,107.80817610062893,-0.04265145990724273
2018-01-24,103.5,108.88817610062893,-0.04948357382393331
2018-01-25,104.58,110.31817610062893,-0.052014783995293246
2018-01-26,106.01,109.88817610062893,-0.03529202356655303
2018-01-29,105.58,108.67817610062893,-0.028507803606864224
2018-01-30,104.37,106.49817610062892,-0.01998321641319034
2018-01-31,102.19,108.42817610062893,-0.05753279567148184
2018-02-01,104.12,104.84817610062893,-0.00694505262475964
2018-02-02,100.54,101.05817610062893,-0.005127502995036726
2018-02-05,96.75,102.36817610062893,-0.054882057243124116
2018-02-06,98.06,102.51817610062893,-0.04348668958227386
2018-02-07,98.21,99.53817610062893,-0.01334338394231982
2018-02-08,95.23,100.35817610062892,-0.05109873754069538
2018-02-09,96.05,102.93817610062894,-0.066915661045862
2018-02-12,98.63,104.36817610062893,-0.05498013201932683
2018-02-13,100.06,108.98817610062893,-0.0819187587136565
2018-02-14,104.68,105.87817610062893,-0.011316554031778558
2018-02-15,101.57,106.02817610062893,-0.04204708846823679
2018-02-16,101.72,104.56817610062893,-0.0272375038643502
2018-02-20,100.26,104.06817610062893,-0.0365930896775456
2018-02-21,99.76,102.68817610062894,-0.028515221633301557
2018-02-22,98.38,104.08817610062893,-0.05483981288240136
2018-02-23,99.78,104.27817610062893,-0.04313631354932945
2018-02-26,99.97,103.87817610062893,-0.03762268695248372
2018-02-27,99.57,102.63817610062893,-0.029893127656719254
2018-02-28,98.33,101.50817610062893,-0.03130955773925326
2018-03-01,97.2,102.47817610062893,-0.05150536730323929
2018-03-02,98.17,103.99817610062892,-0.05604113763485197
2018-03-05,99.69,104.96817610062894,-0.05028358400329791
2018-03-06,100.66,106.23817610062893,-0.052506324048195996
2018-03-07,101.93,107.55817610062893,-0.05232680865993233
2018-03-08,103.25,109.90817610062894,-0.06057944310287611
2018-03-09,105.6,110.23817610062893,-0.04207413678901095
2018-03-12,105.93,109.98817610062893,-0.03689647600771262
2018-03-13,105.68,109.14817610062893,-0.031774934080725736
2018-03-14,104.84,109.64817610062893,-0.04385094464513717
2018-03-15,105.34,109.99817610062892,-0.04234775762434018
2018-03-16,105.69,109.06817610062893,-0.030973068601717002
2018-03-19,104.76,109.11817610062893,-0.03993996469121519
2018-03-20,104.81,108.41817610062893,-0.03328017709207698
2018-03-21,104.11,106.18817610062894,-0.01957069211415363
2018-03-22,101.88,104.02817610062893,-0.020649944862543235
2018-03-23,99.72,105.96817610062894,-0.05896275967508946
2018-03-26,101.66,104.36817610062893,-0.0259482938364064
2018-03-27,100.06,102.92817610062893,-0.02786580127315985
2018-03-28,98.62,102.41817610062893,-0.037084980862157724
2018-03-29,98.11,100.22830188679245,-0.021134767794280918
2018-04-02,95.7,100.24830188679245,-0.0453703633995588
2018-04-03,95.72,101.35830188679245,-0.055627430430808644
2018-04-04,96.83,101.52830188679245,-0.046275785170042716
2018-04-05,97.0,99.37830188679246,-0.023931802432101468
2018-04-06,94.85,100.00830188679245,-0.051578736859581475
2018-04-09,95.48,101.13830188679245,-0.055946182417873414
2018-04-10,96.61,100.50830188679245,-0.03878586956113639
2018-04-11,95.98,100.64830188679245,-0.04638232140312981
2018-04-12,96.12,102.23830188679246,-0.05984353978773227
2018-04-13,97.71,102.56830188679245,-0.04736650405068332
2018-04-16,98.04,103.32830188679246,-0.0511796070411219
2018-04-17,98.8,103.77830188679245,-0.04797054679332757
2018-04-18,99.25,102.59830188679246,-0.032635061450500324
2018-04-19,98.07,101.79830188679246,-0.03662440156358038
2018-04-20,97.27,102.53830188679245,-0.051378868089788865
2018-04-23,98.01,101.26830188679246,-0.03217494345303529
2018-04-24,96.74,101.01830188679246,-0.042351750196583215
2018-04-25,96.49,101.02830188679245,-0.04492109440657388
2018-04-26,96.5,100.97830188679245,-0.04434915029382358
2018-04-27,96.45,100.28830188679245,-0.03827267801508105
2018-04-30,95.76,102.51830188679246,-0.06592288169438687
2018-05-01,97.99,101.43830188679246,-0.0339940813544064
2018-05-02,96.91,101.82830188679246,-0.048299949971279954
2018-05-03,97.3,103.54830188679246,-0.060341905882953295
2018-05-04,99.02,102.69830188679245,-0.035816579429396644
2018-05-07,98.17,102.77830188679245,-0.04483730322639856
2018-05-08,98.25,103.91830188679245,-0.05454575165178743
2018-05-09,99.39,105.45830188679246,-0.05754219229991642
2018-05-10,100.93,107.54830188679246,-0.061537948723346725
2018-05-11,103.02,107.41830188679245,-0.0409455540586352
2018-05-14,102.89,106.62830188679246,-0.03505918992090318
2018-05-15,102.1,103.65830188679246,-0.015033064003829866
2018-05-16,99.13,102.35830188679245,-0.03153922864373937
2018-05-17,97.83,106.15830188679246,-0.07845172481822271
2018-05-18,101.63,106.73830188679246,-0.04785818957669352
2018-05-21,102.21,107.15830188679246,-0.046177494414012865
2018-05-22,102.63,106.96830188679245,-0.04055689218460057
2018-05-23,102.44,106.28830188679245,-0.036206259940922525
2018-05-24,101.76,105.02830188679245,-0.03111829695499857
2018-05-25,100.5,103.70830188679246,-0.03093582508268844
2018-05-29,99.18,105.00830188679245,-0.05550324862005518
2018-05-30,100.48,103.45830188679246,-0.028787461542249204
2018-05-31,98.93,105.01830188679246,-0.05797372245987664
2018-06-01,100.49,105.76830188679246,-0.049904383379833495
2018-06-04,101.24,106.40830188679246,-0.04857047612968213
2018-06-05,101.88,108.21830188679245,-0.05856959290881292
2018-06-06,103.69,107.69830188679245,-0.037217874530703354
2018-06-07,103.17,109.12830188679246,-0.05459905252602093
2018-06-08,104.6,108.69830188679245,-0.03770345824777255
2018-06-11,104.17,109.47830188679245,-0.04848725085525685
2018-06-12,104.95,107.88830188679245,-0.027234666181655265
2018-06-13,103.36,107.68830188679246,-0.0401928697078221
2018-06-14,103.16,107.80830188679245,-0.04311636307631994
2018-06-15,103.28,109.40830188679246,-0.056013134114206165
2018-06-18,104.88,110.47830188679245,-0.05067331585643897
2018-06-19,105.95,110.13830188679245,-0.03802765990615564
2018-06-20,105.61,109.25830188679245,-0.03339153019761032
2018-06-21,104.73,108.36830188679245,-0.03357348803521176
2018-06-22,103.84,105.33830188679245,-0.014223714071285087
2018-06-25,100.81,105.22830188679245,-0.041987771422423825
2018-06-26,100.7,103.22830188679245,-0.0244923324377182
2018-06-27,98.7,103.71830188679245,-0.04838395727178291
2018-06-28,99.19,104.34830188679246,-0.049433501010765935
2018-06-29,99.82,103.4678520625889,-0.03525589823187092
2018-07-02,99.3,104.7778520625889,-0.05228062949139978
2018-07-03,100.61,104.5678520625889,-0.03784960659056025
2018-07-05,100.4,105.8778520625889,-0.051737468751733906
2018-07-06,101.71,106.9178520625889,-0.04870891027197477
2018-07-09,102.75,108.08785206258891,-0.04938438465312456
2018-07-10,103.92,108.3778520625889,-0.04113250057783446
2018-07-11,104.21,111.0678520625889,-0.06174470771906504
2018-07-12,106.9,111.4378520625889,-0.04072092182861009
2018-07-13,107.27,111.8578520625889,-0.04101502020637604
2018-07-16,107.69,113.1678520625889,-0.04840466583707281
2018-07-17,109.0,113.8478520625889,-0.04258184915007224
2018-07-18,109.68,114.4178520625889,-0.041408329007934896
2018-07-19,110.25,115.2778520625889,-0.04361507412420462
2018-07-20,111.11,115.53785206258891,-0.03832382187778827
2018-07-23,111.37,122.5478520625889,-0.09121214182424042
2018-07-24,118.38,129.40785206258892,-0.08521779696378262
2018-07-25,125.24,126.19785206258891,-0.007590082136373133
2018-07-26,122.03,124.61785206258891,-0.020766302899276168
2018-07-27,120.45,125.08785206258891,-0.037076758343154825
2018-07-30,120.92,126.1078520625889,-0.041138216040775166
2018-07-31,121.94,126.22785206258891,-0.03396914383414229
2018-08-01,122.06,128.5278520625889,-0.05032257179120414
2018-08-02,124.36,127.3078520625889,-0.023155304365198526
2018-08-03,123.14,126.3278520625889,-0.025234752356982137
2018-08-06,122.16,127.0278520625889,-0.03832113968352724
2018-08-07,122.86,126.14785206258891,-0.026063480343348377
2018-08-08,121.98,125.86785206258891,-0.03088836425567698
2018-08-09,121.7,125.3178520625889,-0.02886940689648898
2018-08-10,121.15,124.9678520625889,-0.03055067362986097
2018-08-13,120.8,125.36785206258891,-0.036435593235723984
2018-08-14,121.2,124.36785206258891,-0.025471631213785595
2018-08-15,120.2,125.19785206258891,-0.03991963104998297
2018-08-16,121.03,124.44785206258891,-0.027464130605242998
2018-08-17,120.28,124.4678520625889,-0.03364605392630249
2018-08-20,120.3,126.6878520625889,-0.05042197778704982
2018-08-21,122.52,128.0278520625889,-0.043020733175280323
2018-08-22,123.86,128.5578520625889,-0.036542708105466226
2018-08-23,124.39,129.5878520625889,-0.04011064293340094
2018-08-24,125.42,130.5878520625889,-0.03957375805608632
2018-08-27,126.42,130.7278520625889,-0.032952825236709504
2018-08-28,126.56,130.3578520625889,-0.02913404910020634
2018-08-29,126.19,130.0778520625889,-0.02988865514721295
2018-08-30,125.91,131.2578520625889,-0.04074310205867793
2018-08-31,127.09,132.2078520625889,-0.03871065131718532
2018-09-04,128.04,130.1178520625889,-0.015969000637894193
2018-09-05,125.95,131.0478520625889,-0.038900691482941285
2018-09-06,126.88,131.18785206258892,-0.03283727871795383
2018-09-07,127.02,132.0878520625889,-0.038367283466669844
2018-09-10,127.92,129.15785206258892,-0.009584024841084116
2018-09-11,124.99,129.3178520625889,-0.03346677967164402
2018-09-12,125.15,130.6778520625889,-0.04230136917112237
2018-09-13,126.51,130.7578520625889,-0.03248640135626901
2018-09-14,126.59,129.2378520625889,-0.020488208526605378
2018-09-17,125.07,129.71785206258892,-0.03583047351374835
2018-09-18,125.55,129.3978520625889,-0.029736599188120327
2018-09-19,125.23,131.3378520625889,-0.04650488771263139
2018-09-20,127.17,131.74785206258892,-0.03474707170492719
2018-09-21,127.58,132.7278520625889,-0.03878501748194796
2018-09-24,128.56,133.9878520625889,-0.040510031163522364
2018-09-25,129.82,134.0978520625889,-0.0319009737798952
2018-09-26,129.93,134.93785206258892,-0.0371122852931296
2018-09-27,130.77,133.90785206258892,-0.02343292058125357
2018-09-28,129.74,134.0156106870229,-0.03190382571928918
2018-10-01,130.07,134.1456106870229,-0.03038199063055269
2018-10-02,130.2,134.2956106870229,-0.030496980996406298
2018-10-03,130.35,130.9456106870229,-0.004548534952015348
2018-10-04,127.0,131.7356106870229,-0.03594784024096376
2018-10-05,127.79,130.3856106870229,-0.019907186639278707
2018-10-08,126.44,131.3256106870229,-0.03720226893645573
2018-10-09,127.38,126.7556106870229,0.0049259303757276385
2018-10-10,122.81,126.5256106870229,-0.02936647107923418
2018-10-11,122.58,128.7356106870229,-0.047815912428365914
2018-10-12,124.79,128.2056106870229,-0.026641663096641843
2018-10-15,124.26,133.5556106870229,-0.06960104962423797
2018-10-16,129.61,133.3256106870229,-0.027868694303190944
2018-10-17,129.38,132.3656106870229,-0.022555788255926523
2018-10-18,128.42,130.8356106870229,-0.018462945021912924
2018-10-19,126.89,130.3956106870229,-0.02688442247827727
2018-10-22,126.45,126.4256106870229,0.00019291433788271029
2018-10-23,122.48,119.1856106870229,0.027640830918994386
2018-10-24,115.24,123.8656106870229,-0.06963684786423596
2018-10-25,119.92,124.1356106870229,-0.033959720854409126
2018-10-26,120.19,124.7556106870229,-0.03659643571844429
2018-10-29,120.81,123.7756106870229,-0.023959572249832806
2018-10-30,119.83,126.8756106870229,-0.055531639602531935
2018-10-31,122.93,126.1856106870229,-0.02580017380189059
2018-11-01,122.24,125.6556106870229,-0.027182317354139895
2018-11-02,121.71,125.6156106870229,-0.031091762127829048
2018-11-05,121.67,126.3156106870229,-0.03677780332736158
2018-11-06,122.37,130.5656106870229,-0.06277005594274354
2018-11-07,126.62,129.6356106870229,-0.02326220913405841
2018-11-08,125.69,128.1156106870229,-0.01893298306127955
2018-11-09,124.17,125.0656106870229,-0.007161126724629097
2018-11-12,121.12,123.6056106870229,-0.020109205991600376
2018-11-13,119.66,121.3556106870229,-0.013972247986093533
2018-11-14,117.41,123.0756106870229,-0.04603357769583094
2018-11-15,119.13,123.3356106870229,-0.03409891647348384
2018-11-16,119.39,119.3856106870229,3.676584599965338e-05
2018-11-19,115.44,119.7956106870229,-0.036358683444607465
2018-11-20,115.85,120.1556106870229,-0.03583362160455417
2018-11-21,116.21,121.6756106870229,-0.0449195254181356
2018-11-23,117.73,123.5256106870229,-0.04691829212411058
2018-11-26,119.58,124.0156106870229,-0.03576655118214922
2018-11-27,120.07,128.1256106870229,-0.06287275934786096
2018-11-28,124.18,128.8956106870229,-0.03658472667834334
2018-11-29,124.95,129.0156106870229,-0.03151254848442797
2018-11-30,125.07,131.3256106870229,-0.04763435444386677
2018-12-03,127.38,127.0956106870229,0.002237601373012099
2018-12-04,123.15,125.7956106870229,-0.02103102542747004
2018-12-06,121.85,121.9256106870229,-0.0006201378578040151
2018-12-07,117.98,123.0656106870229,-0.04132438508720748
2018-12-10,119.12,125.4456106870229,-0.05042512569694302
2018-12-11,121.5,126.2856106870229,-0.037895138337519785
2018-12-12,122.34,125.4456106870229,-0.024756630941605184
2018-12-13,121.5,121.9656106870229,-0.0038175571327044855
2018-12-14,118.02,119.6056106870229,-0.013256992526646916
2018-12-17,115.66,119.4056106870229,-0.031368799719475704
2018-12-18,115.46,117.7356106870229,-0.01932814272371819
2018-12-19,113.79,114.1456106870229,-0.003115412716113486
2018-12-20,110.2,112.1656106870229,-0.01752418299141234
2018-12-21,108.22,109.6456106870229,-0.013001985926205606
2018-12-24,105.7,115.1356106870229,-0.08195214869422152
2018-12-26,111.19,116.3256106870229,-0.04414858135445687
2018-12-27,112.38,117.8556106870229,-0.04646033103645719
2018-12-28,113.91,120.1156106870229,-0.051663648476070634
2018-12-31,116.17,118.58953890489913,-0.020402633547967786
2019-01-02,114.31,114.23953890489913,0.000616783784111119
2019-01-03,109.96,119.34953890489913,-0.07867260310390456
2019-01-04,115.07,121.47953890489913,-0.05276229200965998
2019-01-07,117.2,123.90953890489914,-0.05414868753606383
2019-01-08,119.63,126.43953890489914,-0.05385608777030504
2019-01-09,122.16,127.63953890489914,-0.042929792381824594
2019-01-10,123.36,127.08953890489913,-0.02934575840809317
2019-01-11,122.81,125.76953890489914,-0.023531444343904195
2019-01-14,121.49,127.15953890489914,-0.044586029123142024
2019-01-15,122.88,129.01953890489912,-0.047586117242479076
2019-01-16,124.74,128.36953890489914,-0.028274144597403628
2019-01-17,124.09,131.46953890489914,-0.05613116898688797
2019-01-18,127.19,129.13953890489913,-0.015096374986554695
2019-01-22,124.86,130.40953890489914,-0.042554700764229514
2019-01-23,126.13,129.38953890489913,-0.025191672622737138
2019-01-24,125.11,130.25953890489913,-0.03953291212445287
2019-01-25,125.98,128.96953890489914,-0.023180193790594106
2019-01-28,124.69,129.16953890489913,-0.03467953004149982
2019-01-29,124.89,131.83953890489914,-0.05271209959185397
2019-01-30,127.56,133.28953890489913,-0.04298566078007893
2019-01-31,129.01,133.83953890489914,-0.03608454530264649
2019-02-01,129.56,133.29953890489912,-0.0280536522153092
2019-02-04,129.02,134.36953890489914,-0.03981214007651912
2019-02-05,130.09,134.93953890489914,-0.03593860586938069
2019-02-06,130.66,133.92953890489915,-0.024412380805856393
2019-02-07,129.65,133.08953890489914,-0.02584379608796228
2019-02-08,128.81,133.37953890489914,-0.03425966937970337
2019-02-11,129.1,135.93953890489914,-0.05031309477725954
2019-02-12,131.66,136.09953890489913,-0.03261979387014169
2019-02-13,131.82,145.40953890489914,-0.09345699743802216
2019-02-14,141.13,146.12953890489914,-0.03421306152312453
2019-02-15,141.85,145.76953890489912,-0.02688860055636355
2019-02-19,141.49,145.46953890489914,-0.02735651006291262
2019-02-20,141.19,146.29953890489912,-0.034925188029611864
2019-02-21,142.02,146.73953890489915,-0.03216269411857586
2019-02-22,142.46,146.04953890489912,-0.024577543563738757
2019-02-25,141.77,145.26953890489912,-0.02408997048713768
2019-02-26,140.99,145.91953890489913,-0.03378258279798896
2019-02-27,141.64,144.37953890489914,-0.018974564717952447
2019-02-28,140.1,147.62953890489914,-0.05100292909367932
2019-03-01,143.35,145.76953890489912,-0.01659838484141496
2019-03-04,141.49,145.76953890489912,-0.029358252327951084
2019-03-05,141.49,143.46953890489914,-0.013797625056920948
2019-03-06,139.19,142.12953890489914,-0.020682111034399542
2019-03-07,137.85,141.70953890489915,-0.027235561802859798
2019-03-08,137.43,143.68953890489914,-0.04356294099490432
2019-03-11,139.41,144.12953890489914,-0.03274511901417532
2019-03-12,139.85,145.82953890489912,-0.0410036193613601
2019-03-13,141.55,145.25953890489913,-0.02553731708681617
2019-03-14,140.98,145.80953890489914,-0.03312224248956108
2019-03-15,141.53,147.35953890489913,-0.039559969773394266
2019-03-18,143.08,148.72953890489913,-0.03798531849487918
2019-03-19,144.45,147.52953890489914,-0.020874049548031848
2019-03-20,143.25,148.53953890489913,-0.03561030917354402
2019-03-21,144.26,145.92953890489915,-0.011440719387095233
2019-03-22,141.65,145.86953890489914,-0.028926799498900868
2019-03-25,141.59,147.93953890489914,-0.042919823543460134
2019-03-26,143.66,145.42953890489915,-0.012167671837674643
2019-03-27,141.15,146.11953890489914,-0.03401009161501345
2019-03-28,141.84,148.12953890489914,-0.042459721075194135
2019-03-29,143.85,148.95055528011898,-0.03424327804973126
2019-04-01,144.31,148.94055528011899,-0.031089955797533375
2019-04-02,144.3,149.04055528011898,-0.0318071498808441
2019-04-03,144.4,146.870555280119,-0.016821310952403024
2019-04-04,142.23,148.900555280119,-0.04479872669091145
2019-04-05,144.26,148.680555280119,-0.029731899183390365
2019-04-08,144.04,148.930555280119,-0.03283782344677699
2019-04-09,144.29,149.45055528011898,-0.03453018471859426
2019-04-10,144.81,147.82055528011898,-0.020366283122221995
2019-04-11,143.18,147.16055528011898,-0.027049064014076474
2019-04-12,142.52,145.720555280119,-0.021963650042140848
2019-04-15,141.08,140.930555280119,0.0010604139009029456
2019-04-16,136.29,136.95055528011898,-0.004823312171081673
2019-04-17,132.31,137.650555280119,-0.03879792035165397
2019-04-18,133.01,139.01055528011898,-0.043166184524817686
2019-04-22,134.37,141.66055528011898,-0.05146496331108308
2019-04-23,137.02,140.430555280119,-0.024286418816160782
2019-04-24,135.79,142.000555280119,-0.043736133762770635
2019-04-25,137.36,143.340555280119,-0.04172270205338369
2019-04-26,138.7,143.73055528011898,-0.034999901519303656
2019-04-29,139.09,143.54055528011898,-0.031005559867270494
2019-04-30,138.9,139.63055528011898,-0.0052320588330639906
2019-05-01,134.99,140.780555280119,-0.04113178321109179
2019-05-02,136.14,143.48055528011898,-0.05116062776442376
2019-05-03,138.84,143.41055528011898,-0.031870424538775866
2019-05-06,138.77,139.01055528011898,-0.0017304821179530139
2019-05-07,134.37,137.860555280119,-0.02531946337388913
2019-05-08,133.22,137.780555280119,-0.03310013717717286
2019-05-09,133.14,138.800555280119,-0.04078193540865327
2019-05-10,134.16,136.92055528011898,-0.02016173009575728
2019-05-13,132.28,139.19055528011899,-0.049648162306785815
2019-05-14,134.55,139.91055528011898,-0.03831415913821834
2019-05-15,135.27,139.88055528011898,-0.032960658977125634
2019-05-16,135.24,138.310555280119,-0.02220044069594118
2019-05-17,133.67,138.310555280119,-0.03355170739297908
2019-05-20,133.67,139.210555280119,-0.039799821708708216
2019-05-21,134.57,139.460555280119,-0.03506765959948954
2019-05-22,134.82,139.080555280119,-0.03063372353912397
2019-05-23,134.44,141.020555280119,-0.04666380207514842
2019-05-24,136.38,141.250555280119,-0.034481671738989084
2019-05-28,136.61,139.960555280119,-0.02393928256009803
2019-05-29,135.32,140.770555280119,-0.03871942729268174
2019-05-30,136.13,140.490555280119,-0.03103806708874235
2019-05-31,135.85,137.590555280119,-0.012650252603279455
2019-06-03,132.95,140.210555280119,-0.0517832289132123
2019-06-04,135.57,142.810555280119,-0.0507004210292219
2019-06-05,138.17,142.050555280119,-0.027318128200672587
2019-06-06,137.41,143.38055528011898,-0.041641317879223316
2019-06-07,138.74,144.360555280119,-0.03893414838432008
2019-06-10,139.72,144.07055528011898,-0.03019739371213026
2019-06-11,139.43,144.54055528011898,-0.03535724122696737
2019-06-12,139.9,145.720555280119,-0.03994326860016495
2019-06-13,141.08,145.94055528011899,-0.033305034853331916
2019-06-14,141.3,146.090555280119,-0.03279168369874019
2019-06-17,141.45,150.300555280119,-0.05888571245544638
2019-06-18,145.66,158.88055528011898,-0.08321065631228508
2019-06-19,154.24,159.16055528011898,-0.03091567047789512
2019-06-20,154.52,163.310555280119,-0.05382723281444335
2019-06-21,158.67,162.07055528011898,-0.020981943785171597
2019-06-24,157.43,158.780555280119,-0.008505797688743155
2019-06-25,154.14,160.270555280119,-0.03825128869993677
2019-06-26,155.63,161.270555280119,-0.03497572926639736
2019-06-27,156.63,165.54055528011898,-0.053827023021887355
2019-06-28,160.9,165.36202783300197,-0.02698338845667847
2019-07-01,160.7,165.552027833002,-0.02930817517920359
2019-07-02,160.89,166.122027833002,-0.03149508768494946
2019-07-03,161.46,165.562027833002,-0.024776380711763135
2019-07-05,160.9,163.802027833002,-0.01771667830608692
2019-07-08,159.14,163.20202783300198,-0.02488956716370272
2019-07-09,158.54,164.01202783300198,-0.033363576472413614
2019-07-10,159.35,163.902027833002,-0.02777285853741851
2019-07-11,159.24,162.022027833002,-0.017170676544484786
2019-07-12,157.36,163.062027833002,-0.03496845898937084
2019-07-15,158.4,161.23202783300198,-0.01756492100896534
2019-07-16,156.57,160.682027833002,-0.025591087494089004
2019-07-17,156.02,161.942027833002,-0.03656881361958053
2019-07-18,157.28,160.51202783300198,-0.020135736098011336
2019-07-19,155.85,160.932027833002,-0.0315787224049372
2019-07-22,156.27,161.42202783300198,-0.03191651041784682
2019-07-23,156.76,165.272027833002,-0.0515031366445321
2019-07-24,160.61,164.752027833002,-0.025140982405390866
2019-07-25,160.09,164.54202783300198,-0.027057086214595905
2019-07-26,159.88,163.962027833002,-0.02489617801726396
2019-07-29,159.3,165.192027833002,-0.03566774928726235
2019-07-30,160.53,163.832027833002,-0.020154959177871135
2019-07-31,159.17,162.872027833002,-0.022729672383018484
2019-08-01,158.21,161.742027833002,-0.021837415298445517
2019-08-02,157.08,156.462027833002,0.003949662263470044
2019-08-05,151.8,159.11202783300197,-0.045955217418738425
2019-08-06,154.45,159.91202783300199,-0.034156454064268704
2019-08-07,155.25,162.76202783300198,-0.04615344213276518
2019-08-08,158.1,160.66202783300199,-0.015946691745140074
2019-08-09,156.0,160.092027833002,-0.025560472238321252
2019-08-12,155.43,161.742027833002,-0.03902527943769285
2019-08-13,157.08,155.872027833002,0.007749768728820383
2019-08-14,151.21,156.812027833002,-0.03572447796522282
2019-08-15,152.15,159.872027833002,-0.048301306599227045
2019-08-16,155.21,161.38202783300198,-0.03824482760489778
2019-08-19,156.72,159.48202783300198,-0.017318740365492302
2019-08-20,154.82,161.85202783300198,-0.04344726431390522
2019-08-21,157.19,161.212027833002,-0.024948683339982458
2019-08-22,156.55,157.812027833002,-0.007997031977419744
2019-08-23,153.15,159.782027833002,-0.04150671964142005
2019-08-26,155.12,158.32202783300198,-0.020224777795162407
2019-08-27,153.66,158.122027833002,-0.028218888248223717
2019-08-28,153.46,160.64202783300198,-0.04470827422863566
2019-08-29,155.98,159.812027833002,-0.023978344339678492
2019-08-30,155.15,158.57202783300198,-0.02158027414901853
